"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"DDX50","Ddx50",27.532526,23.10054,25.570457,1087,1158,292,25.4011743333333,18.31024,18.31024,1.36721109283641
"DDX51","Ddx51",13.26874,9.154975,14.38655,317,340,82,12.2700883333333,18.74472,18.74472,0.672082882579917
"DDX52","Ddx52",8.905596,5.819373,5.85095,421,472,126,6.85863966666667,4.65515,4.65515,1.38964300976396
"DDX54","Ddx54",6.985689,6.132012,6.140261,460,722,164,6.41932066666667,35.1929,35.1929,0.204993815545775
"DDX55","Ddx55",11.087446,11.013799,10.60338,455,537,139,10.9015416666667,19.39644,19.39644,0.58351073357246
"DDX56","Ddx56",14.558458,12.552244,19.949866,453,645,197,15.686856,39.19633,39.19633,0.415133819430779
"DDX58","Ddx58",4.608653,5.140464,4.165466,144,189,41,4.63819433333333,4.49997,4.49997,1.02513183405243
"DDX59","Ddx59",7.911473,3.759884,2.389885,132,156,29,4.68708066666667,14.80336,14.80336,0.359865286032
"DDX6","Ddx6",22.554966,21.281683,17.59629,2980,4226,729,20.4776463333333,15.14474,15.14474,1.33031850208386
"DEAF1","Deaf1",41.613808,37.095024,56.11238,512,675,214,44.940404,99.18564,99.18564,0.458552782614355
"DECR1","Decr1",7.894294,7.123943,7.750306,485,577,144,7.58951433333333,64.48929,64.48929,0.131159069419341
"DECR2","Decr2",66.370454,35.046949,70.807715,421,495,132,57.4083726666667,14.55509,14.55509,3.75493633702323
"DEDD","Dedd",64.986246,36.787447,42.017785,377,522,131,47.9304926666667,37.11703,37.11703,1.28369111304492
"DEDD2","Dedd2",6.080739,3.708544,4.924204,443,391,103,4.90449566666667,18.58955,18.58955,0.301410479907229
"DEF6","Def6",3.181131,3.14259,6.381118,53,61,20,4.23494633333333,21.3516,21.3516,0.234209020085065
"DEF8","Def8",25.149036,26.919352,33.111797,956,1431,320,28.393395,70.16857,70.16857,0.413010897928678
"DEFB1","Defb1",0.441531,0.095554,0,6,2,0,0.179028333333333,1.27241,1.27241,0.518844897414346
"DEFB103B","Defb14",0,0,0,0,0,0,0,0,0,1
"DEFB105B","Defb12",0,0,0,0,0,0,0,0,0,1
"DEFB106B","Defb34",0,0,0,0,0,0,0,0,0,1
"DEFB110","Defb41",0,0,0,0,0,0,0,0,0,1
"DEFB113","Defb18",0,0,0,0,0,0,0,0,0,1
"DEFB116","Defb29",0,0,0,0,0,0,0,0,0,1
"DEFB119","Defb19",0,0,0,0,0,0,0,0.68275,0.68275,0.594265339474075
"DEFB123","Defb36",0,0,0,0,0,0,0,0.65172,0.65172,0.605429491681399
"DEFB124","Defb25",0,0,0,0,0,0,0,0.65172,0.65172,0.605429491681399
"DEFB126","Defb22",0,0,0,0,0,0,0,0,0,1
"DEFB128","Defb20",0,0.06581,0.616273,0,1,2,0.227361,0,0,1.227361
"DEFB135","Defb30",0,0,0,0,0,0,0,0,0,1
"DEFB136","Defb42",0.478578,1.340851,0.928629,19,50,11,0.916019333333333,0,0,1.91601933333333
"DEGS1","Degs1",66.36338,62.950489,69.257523,1980,3037,680,66.190464,47.38939,47.38939,1.38853711526432
"DEGS2","Degs2",2.303784,2.405061,2.645233,51,76,21,2.45135933333333,8.56547,8.56547,0.360814401522699
"DEK","Dek",26.621951,26.362925,25.564175,617,917,173,26.183017,27.6826,27.6826,0.947718024167962
"DENND1A","Dennd1a",18.167257,15.488432,10.424662,739,1074,224,14.6934503333333,27.12398,27.12398,0.558009582332704
"DENND1B","Dennd1b",2.922314,2.051933,2.159547,408,518,109,2.37793133333333,4.22067,4.22067,0.647030234305814
"DENND1C","Dennd1c",1.390571,2.298034,0.495404,29,50,7,1.39466966666667,9.55857,9.55857,0.226798673178912
"DENND2A","Dennd2a",4.93792,5.185062,5.012278,420,547,109,5.04508666666667,53.53418,53.53418,0.110849501480845
"DENND2C","Dennd2c",0.101531,0.205169,0.203938,8,25,5,0.170212666666667,1.67585,1.67585,0.43732371645147
"DENND2D","Dennd2d",0.246398,0.144202,0,7,8,0,0.1302,6.36203,6.36203,0.153517440162564
"DENND3","Dennd3",1.854171,3.534068,1.405123,117,138,34,2.264454,19.92402,19.92402,0.156014666397757
"DENND4B","Dennd4b",14.881195,12.61498,18.914234,985,1169,297,15.4701363333333,33.48602,33.48602,0.47758878331954
"DENND4C","Dennd4c",2.926604,3.860072,1.977361,511,631,109,2.92134566666667,9.52753,9.52753,0.372484872203325
"DENND5A","Dennd5a",116.062866,97.72487,69.052943,7504,10580,2240,94.2802263333333,252.15374,252.15374,0.376372975304782
"DENND5B","Dennd5b",8.853796,7.151355,4.840681,1796,2127,326,6.94861066666667,3.19653,3.19653,1.89409122934107
"DENR","Denr",46.700644,43.387747,42.364947,857,1065,283,44.1511126666667,25.47917,25.47917,1.70515588920146
"DEPDC1","Depdc1a",0.026008,0.033105,0,1,2,0,0.0197043333333333,0.18621,0.18621,0.859632218016484
"DEPDC1B","Depdc1b",0.458449,1.266568,0.450644,25,70,4,0.725220333333333,0.9931,0.9931,0.865596474503704
"DEPDC5","Depdc5",40.11069,56.360979,45.728972,981,1256,248,47.4002136666667,17.72059,17.72059,2.5854000149924
"DEPDC7","Depdc7",2.704733,3.251892,2.122478,83,131,24,2.69303433333333,3.19653,3.19653,0.880020953819783
"DEPTOR","Deptor",4.024441,3.076351,2.84738,771,880,171,3.31605733333333,26.96881,26.96881,0.154316802657436
"DERA","Dera",6.410082,5.27048,7.011108,66,86,22,6.23055666666667,119.57518,119.57518,0.059967206075634
"DERL1","Derl1",23.080857,21.536234,26.165475,1355,2072,482,23.5941886666667,21.04126,21.04126,1.1158249876217
"DERL2","Derl2",6.59826,7.289658,5.262736,440,610,118,6.38355133333333,30.9412,30.9412,0.231160737020943
"DERL3","Derl3",0.441624,0.511298,4.351093,9,17,8,1.768005,22.81022,22.81022,0.116252810767813
"DES","Des",1.219063,0.595823,0.776321,44,45,16,0.863735666666667,137.69922,137.69922,0.0134372469193891
"DESI1","Desi1",75.162567,67.15486,73.148077,3089,4491,1127,71.8218346666667,33.70326,33.70326,2.09841480790758
"DESI2","Desi2",4.109398,3.529762,2.734628,470,580,114,3.45792933333333,4.12756,4.12756,0.869405591223376
"DET1","Det1",2.696375,1.840921,2.750336,114,114,35,2.42921066666667,2.97929,2.97929,0.861764452117505
"DEXI","Dexi",35.871459,30.980066,44.173681,765,991,281,37.008402,30.72396,30.72396,1.19809765237379
"DFFA","Dffa",83.431775,70.359169,62.868395,1935,2921,681,72.2197796666667,28.30329,28.30329,2.49868801990038
"DFFB","Dffb",6.287876,4.262844,3.388736,118,130,35,4.64648533333333,5.83445,5.83445,0.826179916940402
"DGAT1","Dgat1",26.650714,18.644207,29.923469,365,402,130,25.0727966666667,45.46526,45.46526,0.561124518977547
"DGAT2","Dgat2",9.849223,8.459801,5.981554,291,416,89,8.09685933333333,2.11033,2.11033,2.92472481483744
"DGAT2L6","Dgat2l6",0.020252,0.006868,0,2,1,0,0.00904,0,0,1.00904
"DGCR2","Dgcr2",29.652434,22.880917,28.102475,2299,2643,720,26.8786086666667,31.9343,31.9343,0.846491611076193
"DGCR6","Dgcr6",33.725128,33.303376,44.304697,475,691,185,37.111067,28.52053,28.52053,1.29100212631684
"DGCR8","Dgcr8",23.181681,18.460188,25.515799,548,615,126,22.3858893333333,15.23784,15.23784,1.44020937103293
"DGKA","Dgka",3.907287,2.643577,3.653552,235,234,68,3.401472,41.46183,41.46183,0.103657143368527
"DGKB","Dgkb",9.253913,5.666587,5.01619,1068,1050,181,6.64556333333333,14.12061,14.12061,0.505638551178381
"DGKD","Dgkd",14.301066,11.684062,8.029864,1127,1346,301,11.3383306666667,12.47579,12.47579,0.915592382091637
"DGKE","Dgke",11.204315,9.48353,9.328638,1553,2040,438,10.0054943333333,2.88619,2.88619,2.83194963018621
"DGKG","Dgkg",5.918091,4.005401,3.648567,434,440,90,4.52401966666667,11.42062,11.42062,0.444745887618063
"DGKH","Dgkh",2.201112,1.636087,2.184925,713,816,111,2.00737466666667,0.21724,0.21724,2.47065054275793
"DGKI","Dgki",4.397444,4.859729,1.95513,394,590,47,3.73743433333333,5.55514,5.55514,0.722705286741905
"DGKQ","Dgkq",28.422558,20.755435,24.377257,1334,1464,358,24.5184166666667,12.87924,12.87924,1.83860331449465
"DGKZ","Dgkz",54.009444,43.801787,64.410268,1469,1837,551,54.073833,74.10992,74.10992,0.733243132198783
"DGUOK","Dguok",23.885021,27.10386,30.767837,201,305,74,27.2522393333333,48.63076,48.63076,0.569248573532489
"DHCR24","Dhcr24",43.090833,43.616151,46.943479,3811,5844,1316,44.5501543333333,373.21857,373.21857,0.121720721484595
"DHCR7","Dhcr7",79.852341,98.906022,100.378828,743,1448,279,93.0457303333333,56.94795,56.94795,1.62293455304861
"DHDDS","Dhdds",26.533638,22.589561,25.801452,1451,1864,451,24.9748836666667,18.093,18.093,1.36044014385726
"DHDH","Dhdh",1.337506,1.827835,1.122862,152,191,42,1.429401,1.92413,1.92413,0.830811557625687
"DHFR","Dhfr",0.909518,1.128326,0.671639,104,195,24,0.903161,35.50325,35.50325,0.0521367549464774
"DHH","Dhh",1.374352,0.007161,2.720513,128,1,50,1.367342,1.42758,1.42758,0.975185987691446
"DHODH","Dhodh",13.296556,8.974573,12.146941,241,274,61,11.47269,6.5172,6.5172,1.65922018836801
"DHPS","Dhps",58.413987,48.247612,73.777491,359,430,131,60.1463633333333,55.79968,55.79968,1.07652654615895
"DHRS1","Dhrs1",54.585209,70.015502,77.29987,900,1625,354,67.3001936666667,29.63776,29.63776,2.22928156845235
"DHRS11","Dhrs11",5.766179,5.10174,6.722265,129,165,47,5.86339466666667,11.20338,11.20338,0.562417516021518
"DHRS13","Dhrs13",7.622188,4.397714,6.847153,168,165,46,6.28901833333333,10.21029,10.21029,0.650207829889622
"DHRS3","Dhrs3",4.752915,3.30718,4.716864,130,125,38,4.25898633333333,32.30671,32.30671,0.157895701296626
"DHRS4","Dhrs4",11.868881,11.684462,15.597852,153,239,60,13.0503983333333,27.86881,27.86881,0.486698216287174
"DHRS7","Dhrs7",14.424035,11.508062,16.856755,339,400,130,14.2629506666667,70.63408,70.63408,0.213068286305438
"DHRS7B","Dhrs7b",5.900962,6.360224,8.126919,214,322,88,6.796035,21.66195,21.66195,0.34401430591807
"DHRS7C","Dhrs7c",0,0.033067,0,0,1,0,0.0110223333333333,0.21724,0.21724,0.83058586090938
"DHRS9","Dhrs9",0.255941,0,0,1,0,0,0.0853136666666667,3.72412,3.72412,0.229738801441679
"DHTKD1","Dhtkd1",7.031324,7.482342,9.337255,201,320,62,7.950307,13.12751,13.12751,0.633537474048859
"DHX15","Dhx15",28.641602,20.150957,22.347475,1408,1633,396,23.7133446666667,50.39971,50.39971,0.480807083671613
"DHX29","Dhx29",7.235173,5.994599,4.698652,541,660,154,5.97614133333333,7.66547,7.66547,0.805050543517355
"DHX30","Dhx30",88.220065,105.839991,83.067605,1723,2206,550,92.375887,29.97914,29.97914,3.01415362079128
"DHX32","Dhx32",10.712213,5.62153,12.004758,322,389,106,9.446167,8.34823,8.34823,1.11744865070714
"DHX33","Dhx33",7.069487,6.391711,4.582309,550,621,127,6.01450233333333,4.40687,4.40687,1.29733141971849
"DHX34","Dhx34",2.134356,2.091128,1.865545,148,233,45,2.030343,10.39649,10.39649,0.265901431054649
"DHX36","Dhx36",18.981299,14.263637,16.021427,1683,2193,426,16.422121,16.9137,16.9137,0.972558488754417
"DHX40","Dhx40",6.116114,6.070988,4.792547,423,739,117,5.659883,10.4896,10.4896,0.579644461077844
"DHX57","Dhx57",8.341577,8.113433,6.103424,785,800,195,7.519478,8.62754,8.62754,0.884907047906319
"DHX58","Dhx58",1.240172,0.975926,0.621915,30,39,10,0.946004333333333,18.03093,18.03093,0.102254820617454
"DHX8","Dhx8",7.497135,5.672533,6.971105,612,759,175,6.713591,9.65167,9.65167,0.724167290199565
"DHX9","Dhx9",33.842797,29.569574,23.142596,2584,3108,600,28.8516556666667,60.08242,60.08242,0.488711083592737
"DIABLO","Diablo",24.605291,24.836879,21.666718,503,752,168,23.7029626666667,70.91339,70.91339,0.34350991750864
"DIAPH1","Diaph1",12.172343,9.991868,7.298425,803,910,215,9.82087866666667,13.8413,13.8413,0.729105851014848
"DIAPH2","Diaph2",1.804388,1.650032,1.174173,269,422,65,1.54286433333333,7.3241,7.3241,0.305482194271253
"DIAPH3","Diaph3",1.682744,1.478196,0.986522,33,48,8,1.38248733333333,1.64482,1.64482,0.900812657698193
"DICER1","Dicer1",8.652712,7.446064,5.507808,1325,1641,302,7.20219466666667,15.54819,15.54819,0.495655093799785
"DIDO1","Dido1",8.830065,7.304089,6.176797,1078,1437,254,7.43698366666667,17.96886,17.96886,0.44478074415999
"DIMT1","Dimt1",6.686607,4.980897,3.697353,171,199,39,5.121619,15.85853,15.85853,0.363117009608786
"DIO1","Dio1",0,0.019821,0,0,1,0,0.006607,0.71379,0.71379,0.587357260807917
"DIO2","Dio2",3.72418,2.679783,2.709328,470,510,107,3.03776366666667,1.9862,1.9862,1.35214107114951
"DIO3","Dio3",0,0.015581,0,0,1,0,0.00519366666666667,0.27931,0.27931,0.785731110259958
"DIP2A","Dip2a",50.292293,50.374323,46.568413,3016,4819,891,49.078343,22.56194,22.56194,2.12539133025549
"DIP2B","Dip2b",10.159293,10.344223,8.444823,1966,2815,537,9.64944633333333,16.97577,16.97577,0.592433388574361
"DIRAS1","Diras1",30.885562,25.571295,24.725438,1573,2092,495,27.060765,8.19306,8.19306,3.05238571270067
"DIRAS2","Diras2",19.370468,15.114271,18.502648,2042,2383,613,17.6624623333333,13.8413,13.8413,1.25746816878126
"DIS3","Dis3",8.831955,6.890517,4.860833,343,413,71,6.86110166666667,4.71721,4.71721,1.37498914097377
"DIS3L","Dis3l",13.951581,10.886963,9.102544,712,888,196,11.313696,35.68945,35.68945,0.335619530955084
"DIS3L2","Dis3l2",4.817438,5.095417,5.084648,332,522,107,4.99916766666667,52.1997,52.1997,0.112766945427637
"DISC1","Disc1",0.424234,0.465357,0.222579,20,33,4,0.370723333333333,4.3448,4.3448,0.256459237639076
"DISP1","Disp1",2.069956,1.34357,2.307428,163,182,66,1.90698466666667,2.2655,2.2655,0.890211197876793
"DISP2","Disp2",101.200713,80.939005,87.455949,14779,17847,4104,89.8652223333333,10.05512,10.05512,8.21928864936186
"DIXDC1","Dixdc1",35.716048,37.998529,29.79162,2122,3239,565,34.5020656666667,25.5102,25.5102,1.33918513125765
"DKC1","Dkc1",19.313672,15.702149,12.921226,372,466,99,15.9790156666667,27.18605,27.18605,0.602390745303676
"DKK1","Dkk1",0.08052,0.013226,0,4,1,0,0.0312486666666667,12.44476,12.44476,0.0767026459874826
"DKK2","Dkk2",0.068827,0.045405,0.081658,5,5,2,0.0652966666666667,3.2586,3.2586,0.250151849590632
"DKK3","Dkk3",24.283095,21.925347,23.973269,1763,2405,548,23.3939036666667,418.31142,418.31142,0.0581761013488893
"DKK4","Dkk4",0,0,0,0,0,0,0,0.24827,0.24827,0.801108734488532
"DKKL1","Dkkl1",0,0,0.32804,0,0,1,0.109346666666667,1.02413,1.02413,0.548060977638129
"DLAT","Dlat",51.299292,41.316464,49.074393,1811,2333,561,47.2300496666667,9.15512,9.15512,4.74933330838697
"DLC1","Dlc1",8.018291,5.972497,5.755739,979,1191,243,6.58217566666667,86.55468,86.55468,0.0865993190388757
"DLD","Dld",69.091686,55.67647,54.263842,2230,3054,636,59.6773326666667,15.9206,15.9206,3.58600360901308
"DLEC1","Dlec1",2.832542,1.551731,2.743977,77,68,18,2.37608333333333,1.70689,1.70689,1.24721851768389
"DLEU7","Dleu7",5.362405,4.613715,8.746893,118,158,59,6.24100433333333,2.97929,2.97929,1.81967243737786
"DLG1","Dlg1",42.239841,39.365665,36.986515,2078,2772,588,39.5306736666667,210.44363,210.44363,0.19168547979746
"DLG2","Dlg2",43.232159,36.018449,24.632594,3294,3769,712,34.627734,151.35431,151.35431,0.233847890486328
"DLG3","Dlg3",20.8675,14.588544,10.362554,994,1037,261,15.272866,5.08963,5.08963,2.67222573456844
"DLG4","Dlg4",197.308824,150.413249,166.792626,3919,4871,1048,171.504899666667,66.63066,66.63066,2.55069076165554
"DLG5","Dlg5",15.449698,14.324941,10.386686,1117,1251,222,13.3871083333333,15.39302,15.39302,0.877636233795441
"DLGAP1","Dlgap1",15.870442,12.165811,9.172397,1585,1779,306,12.4028833333333,18.03093,18.03093,0.704268437398137
"DLGAP2","Dlgap2",3.764651,2.489083,1.947591,243,308,46,2.733775,0.31034,0.31034,2.84947036646977
"DLGAP3","Dlgap3",17.594094,12.955562,15.114425,1132,1457,354,15.2213603333333,6.79651,6.79651,2.08059251297482
"DLGAP4","Dlgap4",44.097261,38.468877,54.184581,1619,1999,508,45.583573,28.08605,28.08605,1.60157783542282
"DLGAP5","Dlgap5",0.3061,0.353695,0.390431,4,6,1,0.350075333333333,0.55862,0.55862,0.866199159085174
"DLK1","Dlk1",10.691558,16.422901,18.490805,773,1297,282,15.2017546666667,1.9862,1.9862,5.42554238385462
"DLK2","Dlk2",2.812053,1.512355,3.455368,71,57,12,2.59325866666667,2.97929,2.97929,0.902989896857647
"DLL1","Dll1",3.76026,2.567221,5.536294,142,152,36,3.95459166666667,6.08272,6.08272,0.699532335976386
"DLL3","Dll3",0.9964,0.865849,1.39257,41,36,19,1.08493966666667,3.44481,3.44481,0.469072843758601
"DLL4","Dll4",0.693488,0.641266,0.849322,57,69,22,0.728025333333333,13.34475,13.34475,0.120463956035019
"DLST","Dlst",66.209314,65.553842,73.993357,2339,3083,788,68.5855043333333,18.65162,18.65162,3.54095511379384
"DLX1","Dlx1",0.011241,0.007476,0,1,1,0,0.006239,0,0,1.006239
"DLX2","Dlx2",0,0,0,0,0,0,0,0,0,1
"DLX3","Dlx3",0.107876,0.047443,0.057223,6,4,1,0.0708473333333333,0.06207,0.06207,1.00826436424467
"DLX4","Dlx4",0.020886,0.027455,0,1,2,0,0.0161136666666667,0.27931,0.27931,0.79426696161733
"DLX5","Dlx5",0.039362,0,0.252977,1,0,2,0.0974463333333333,0.18621,0.18621,0.925170360503902
"DLX6","Dlx6",0.21895,0.241762,0.075755,10,3,1,0.178822333333333,0.0931,0.0931,1.07842130942579
"DMAP1","Dmap1",10.912765,8.901354,11.759355,312,415,100,10.5244913333333,34.1067,34.1067,0.328270425113535
"DMBT1","Dmbt1",0,0,0,0,0,0,0,4.93445,4.93445,0.168507612331387
"DMBX1","Dmbx1",0.191029,0.149448,0.035701,17,21,1,0.125392666666667,0,0,1.12539266666667
"DMC1","Dmc1",0.613971,0.688188,0.650121,13,16,5,0.65076,2.60688,2.60688,0.457669786629996
"DMD","Dmd",18.990444,12.133684,18.015559,1100,1237,262,16.3798956666667,32.9274,32.9274,0.512267243191835
"DMGDH","Dmgdh",0.24784,0.072491,0.098313,16,7,2,0.139548,4.28273,4.28273,0.215711951964231
"DMKN","Dmkn",2.267614,0.594588,0.323759,37,18,4,1.061987,32.0274,32.0274,0.0624326165547394
"DMP1","Dmp1",1.569473,2.684592,2.026342,91,237,37,2.093469,0,0,3.093469
"DMPK","Dmpk",25.089421,25.349139,19.237337,337,540,98,23.225299,54.1859,54.1859,0.438976242119817
"DMRT1","Dmrt1",0,0.025739,0,0,1,0,0.00857966666666667,0,0,1.00857966666667
"DMRT2","Dmrt2",0.272977,0.307375,0.402516,13,22,6,0.327622666666667,2.76205,2.76205,0.352898729859164
"DMRT3","Dmrt3",0.43393,0.645251,0.758664,16,26,11,0.612615,0,0,1.612615
"DMRTA1","Dmrta1",0.365057,2.210398,0.385173,28,124,5,0.986876,0,0,1.986876
"DMRTA2","Dmrta2",0.039286,0.013234,0.192868,2,1,3,0.081796,1.33448,1.33448,0.463399129570611
"DMRTB1","Dmrtb1",0.039046,0.0592,0.248373,1,2,2,0.115539666666667,0.0931,0.0931,1.02052846644101
"DMRTC2","Dmrtc2",0,0,0,0,0,0,0,0,0,1
"DMTF1","Dmtf1",66.519844,54.392094,45.20473,1053,1176,249,55.3722226666667,87.26847,87.26847,0.638645063935816
"DMWD","Dmwd",25.008932,22.616312,22.724694,861,1298,290,23.4499793333333,31.71706,31.71706,0.747315905932053
"DMXL1","Dmxl1",77.710166,109.922456,49.451148,1344,1819,269,79.0279233333333,18.74472,18.74472,4.05313032209792
"DMXL2","Dmxl2",35.419228,31.751084,24.774015,4467,5751,1002,30.648109,24.3309,24.3309,1.24938746748043
"DNA2","Dna2",1.061344,0.843544,0.700644,67,73,13,0.868510666666667,2.29654,2.29654,0.566809644859964
"DNAAF1","Dnaaf1",0.033254,0.098601,0.104842,2,9,2,0.078899,3.10343,3.10343,0.262926137402125
"DNAAF2","Dnaaf2",0.378801,0.278682,0.249478,27,29,5,0.302320333333333,3.84825,3.84825,0.268616579865587
"DNAAF3","Dnaaf3",0.886882,0.607531,0.616743,41,43,9,0.703718666666667,1.27241,1.27241,0.749740877159785
"DNAH1","Dnah1",0.992639,0.707436,0.555207,114,115,17,0.751760666666667,5.39997,5.39997,0.273713887200513
"DNAH12","Dnah12",0.353515,0.227553,0.128895,72,92,11,0.236654333333333,0.52758,0.52758,0.809551272819318
"DNAH17","Dnah17",0.616022,0.505461,0.231124,47,62,13,0.450869,47.91697,47.91697,0.0296598297073592
"DNAH2","Dnah2",0.688581,0.731969,0.160633,123,107,16,0.527061,0.12414,0.12414,1.35842599676197
"DNAH3","Dnah3",0.171895,0.209065,0.058962,21,39,5,0.146640666666667,0.06207,0.06207,1.07962814754834
"DNAH5","Dnah5",0.275257,0.219871,0.159155,99,118,18,0.218094333333333,0.18621,0.18621,1.02687916417273
"DNAH8","Dnah8",0.35947,0.821874,1.488365,18,49,6,0.889903,0.03103,0.03103,1.8330242572961
"DNAJA1","Dnaja1",101.549861,100.08247,79.395002,3818,4905,1051,93.6757776666667,105.45457,105.45457,0.889353812303846
"DNAJA2","Dnaja2",78.703826,61.629948,69.186649,2546,3073,711,69.840141,30.35155,30.35155,2.25954190462672
"DNAJA3","Dnaja3",17.78628,15.946891,16.055027,910,1273,271,16.596066,22.53091,22.53091,0.747785189778041
"DNAJA4","Dnaja4",14.138629,13.548923,15.406483,838,1163,313,14.3646783333333,31.46879,31.46879,0.473213764151154
"DNAJB1","Dnajb1",10.311965,7.907935,10.297965,661,759,210,9.505955,91.58224,91.58224,0.113477001636599
"DNAJB11","Dnajb11",25.480906,18.806676,28.093251,669,841,234,24.1269443333333,33.76533,33.76533,0.722758688996576
"DNAJB12","Dnajb12",9.476277,10.818554,10.6341,509,810,198,10.3096436666667,22.62401,22.62401,0.478735137119679
"DNAJB13","Dnajb13",1.208825,0.406174,0.406548,22,25,4,0.673849,0.86896,0.86896,0.895604507319579
"DNAJB14","Dnajb14",13.604351,12.824056,10.191986,2754,3904,643,12.2067976666667,11.79304,11.79304,1.03234240389045
"DNAJB2","Dnajb2",65.658254,68.980364,67.377216,2146,3246,725,67.3386113333333,316.30165,316.30165,0.215374270298731
"DNAJB4","Dnajb4",24.398987,20.808708,21.545986,972,1156,259,22.251227,17.25507,17.25507,1.27368599517833
"DNAJB5","Dnajb5",18.274605,10.941743,11.101777,566,662,153,13.439375,17.84473,17.84473,0.766228807735638
"DNAJB6","Dnajb6",74.271273,44.412883,57.510416,1518,2139,507,58.731524,103.68562,103.68562,0.570580028087907
"DNAJB7","Dnajb7",0.153079,0.076739,0,4,3,0,0.076606,0.55862,0.55862,0.690743093249156
"DNAJB8","Dnajb8",0.10603,0.140312,0,1,2,0,0.082114,0.06207,0.06207,1.01887257902022
"DNAJB9","Dnajb9",14.607359,13.574939,13.304104,673,998,188,13.8288006666667,16.47922,16.47922,0.848367413801455
"DNAJC1","Dnajc1",7.46811,6.786403,6.737214,388,538,92,6.99724233333333,90.40294,90.40294,0.0874943665196473
"DNAJC10","Dnajc10",30.771271,24.835775,30.255879,1658,2079,490,28.620975,21.50677,21.50677,1.3160917803843
"DNAJC11","Dnajc11",36.097021,28.29754,33.26133,1020,1278,302,32.5519636666667,19.83092,19.83092,1.61068083726819
"DNAJC12","Dnajc12",17.035626,11.229573,12.634204,273,265,74,13.6331343333333,28.61363,28.61363,0.494135110532999
"DNAJC14","Dnajc14",14.918959,13.751337,12.603027,810,1083,253,13.7577743333333,13.68613,13.68613,1.00487836709421
