"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"PAPSS2","Papss2",3.237538,3.710636,3.195442,223,388,72,3.38120533333333,2.37304,2.37304,1.29888923147467
"PAQR3","Paqr3",8.208509,9.932931,9.88512,167,217,44,9.34218666666667,7.38047,7.38047,1.23408193892069
"PAQR4","Paqr4",51.650274,44.294866,70.250499,1684,2512,680,55.3985463333333,17.31171,17.31171,3.07991696752151
"PAQR5","Paqr5",2.43003,1.934988,2.271167,119,149,34,2.21206166666667,3.83659,3.83659,0.664117005300566
"PAQR6","Paqr6",38.29737,33.97236,42.971275,929,1284,358,38.4136683333333,56.63939,56.63939,0.68379745749102
"PAQR7","Paqr7",31.344246,26.484151,32.710252,1648,2198,557,30.1795496666667,8.53041,8.53041,3.27158534277819
"PAQR8","Paqr8",47.599239,52.31644,37.678228,5288,8656,1325,45.8646356666667,33.61984,33.61984,1.35369301726024
"PAQR9","Paqr9",8.193109,6.126116,6.7532,1494,1685,384,7.02414166666667,2.56121,2.56121,2.25320654122241
"PARD3","Pard3",18.712761,23.861814,23.879709,521,921,184,22.151428,13.62147,13.62147,1.58338580183798
"PARD3B","Pard3b",0.588751,0.576582,0.491564,110,143,25,0.552299,3.30344,3.30344,0.360711198483074
"PARD6A","Pard6a",9.910796,13.809056,14.749652,209,302,94,12.823168,35.81517,35.81517,0.375474783900224
"PARD6B","Pard6b",0.702073,0.65838,0.447115,50,71,10,0.602522666666667,0.60633,0.60633,0.997629793794965
"PARD6G","Pard6g",1.544706,1.190217,1.363943,101,119,28,1.36628866666667,4.99698,4.99698,0.394580049736145
"PARG","Parg",28.167283,28.156707,17.945422,775,1011,217,24.7564706666667,10.03577,10.03577,2.33390788922446
"PARK7","Park7",102.516174,95.444386,114.687261,1179,1731,483,104.215940333333,550.27399,550.27399,0.190859612900172
"PARL","Parl",60.558757,54.663752,75.681232,446,632,154,63.6345803333333,66.07929,66.07929,0.963554926316801
"PARM1","Parm1",11.774755,10.751229,12.083917,1324,1799,428,11.5366336666667,8.81266,8.81266,1.27759788545274
"PARN","Parn",8.383366,7.528145,7.768072,520,656,152,7.89319433333333,19.65339,19.65339,0.430592475779198
"PARP1","Parp1",19.081629,15.683256,24.531945,948,1244,277,19.76561,63.40309,63.40309,0.322431889525798
"PARP10","Parp10",1.230485,1.193874,1.028181,56,62,21,1.15084666666667,62.6295,62.6295,0.0338026649064768
"PARP11","Parp11",7.135132,6.364657,8.125652,307,399,82,7.20848033333333,3.3348,3.3348,1.89362377349205
"PARP12","Parp12",5.265994,4.535082,4.587024,245,308,64,4.79603333333333,18.07485,18.07485,0.303857347938953
"PARP14","Parp14",1.038826,0.511075,0.568305,164,120,30,0.706068666666667,7.15049,7.15049,0.209320993788921
"PARP16","Parp16",1.228836,0.97086,1.388561,58,75,19,1.19608566666667,3.35571,3.35571,0.504185463831767
"PARP2","Parp2",81.697191,56.921531,63.471362,211,278,56,67.3633613333333,23.16591,23.16591,2.82891731920434
"PARP3","Parp3",5.652908,6.406467,5.011427,152,257,39,5.69026733333333,14.76095,14.76095,0.424483761025404
"PARP4","Parp4",2.320411,3.510018,2.58097,334,465,75,2.80379966666667,19.32932,19.32932,0.18710904578543
"PARP6","Parp6",34.632772,28.286192,26.43692,1158,1425,321,29.7852946666667,74.54698,74.54698,0.407498680512003
"PARP8","Parp8",7.7464,7.676455,5.21754,492,615,102,6.88013166666667,6.57552,6.57552,1.04021000098563
"PARP9","Parp9",1.798562,1.586706,1.763595,88,108,23,1.71628766666667,21.50373,21.50373,0.120703886274261
"PARPBP","Parpbp",0.223885,0.195589,0.16504,8,13,4,0.194838,0.86768,0.86768,0.639744495845113
"PARS2","Pars2",2.185287,1.926337,2.3492,95,108,37,2.153608,2.78075,2.78075,0.834122330225484
"PARVA","Parva",44.378143,37.19119,36.09342,3193,3438,983,39.2209176666667,31.26771,31.26771,1.24647573895596
"PARVB","Parvb",15.083996,11.02927,7.337782,425,592,152,11.1503493333333,62.04408,62.04408,0.19272783952646
"PARVG","Parvg",2.348407,0.84543,0.564408,42,71,10,1.25274833333333,27.60883,27.60883,0.0787431129946011
"PASK","Pask",2.796189,2.772606,1.189558,123,141,23,2.25278433333333,1.37992,1.37992,1.36676204802402
"PATE2","Pate2",0.302856,0.301557,0.656295,10,13,5,0.420236,0.32407,0.32407,1.07262909060699
"PATE3","Pate3",0,0.053994,0,0,2,0,0.017998,0,0,1.017998
"PATE4","Pate4",0,0.035167,0,0,1,0,0.0117223333333333,0,0,1.01172233333333
"PATL1","Patl1",4.612154,3.484774,4.343746,403,465,117,4.14689133333333,6.59643,6.59643,0.677540809740014
"PATL2","Patl2",0.058417,0.103714,0.123145,3,8,2,0.095092,1.35901,1.35901,0.464216768898818
"PAWR","Pawr",0.722666,0.482171,0.785273,16,20,7,0.66337,3.90977,3.90977,0.338787763988945
"PAX1","Pax1",0.104344,0.060461,0.059238,5,4,1,0.074681,0.07318,0.07318,1.00139864701168
"PAX2","Pax2",5.334769,3.462706,5.46545,363,356,120,4.75430833333333,0.03136,0.03136,5.57934022391147
"PAX3","Pax3",0.303909,0.195321,0.199384,25,24,5,0.232871333333333,0.9304,0.9304,0.638661071971267
"PAX4","Pax4",0,0,0.184236,0,0,1,0.061412,0.01045,0.01045,1.05043495472314
"PAX5","Pax5",3.30583,0.441691,0.070316,21,16,4,1.27261233333333,0.01045,0.01045,2.24910914279117
"PAX6","Pax6",3.143997,4.764813,4.774337,101,206,40,4.22771566666667,0.48088,0.48088,3.53014131237282
"PAX7","Pax7",0.022624,0.004984,0,3,1,0,0.00920266666666667,0.22999,0.22999,0.820496643604149
"PAX8","Pax8",11.814591,4.647113,3.679305,207,180,53,6.71366966666667,2.9271,2.9271,1.96421523940482
"PAX9","Pax9",0.037244,0.023696,0,3,3,0,0.0203133333333333,2.06988,2.06988,0.332362611350715
"PAXIP1","Paxip1",15.760303,10.482679,9.160538,507,588,114,11.8011733333333,2.3835,2.3835,3.7834116545983
"PBK","Pbk",0.058836,0.34121,0,2,11,0,0.133348666666667,0.45997,0.45997,0.776282161048971
"PBLD","Pbld1",0.203538,0.261012,0.62979,3,13,2,0.36478,4.58928,4.58928,0.244178141012796
"PBRM1","Pbrm1",10.624301,11.024114,6.230433,1307,1752,310,9.29294933333333,4.7879,4.7879,1.77835645628524
"PBX1","Pbx1",10.241811,9.689013,9.25071,926,1275,276,9.727178,4.22339,4.22339,2.0536812300058
"PBX2","Pbx2",16.873542,14.785434,15.242175,585,740,178,15.633717,19.2875,19.2875,0.819899790511399
"PBX3","Pbx3",11.660313,13.530928,12.727726,484,803,164,12.6396556666667,26.17664,26.17664,0.501888962972121
"PBX4","Pbx4",11.911615,7.371251,8.093973,87,101,33,9.125613,2.15351,2.15351,3.21090245472505
"PBXIP1","Pbxip1",21.182265,18.411387,16.642014,1418,2299,506,18.745222,21.79644,21.79644,0.866153750322419
"PCBD1","Pcbd1",21.314871,12.717467,15.646734,150,154,39,16.5596906666667,107.12142,107.12142,0.162407140663401
"PCBD2","Pcbd2",12.184272,9.562625,12.352662,85,99,27,11.3665196666667,4.73563,4.73563,2.15608741614551
"PCBP1","Pcbp1",43.998805,40.694009,51.713835,1493,2122,543,45.468883,185.36909,185.36909,0.249337929374447
"PCBP2","Pcbp2",287.141352,251.605539,286.241509,2936,3921,966,274.996133333333,383.54425,383.54425,0.717722689478086
"PCBP3","Pcbp3",43.829523,43.767497,28.388304,718,974,242,38.6617746666667,173.023,173.023,0.227911107535594
"PCBP4","Pcbp4",526.959611,592.289919,752.607608,1730,2799,732,623.952379333333,254.65774,254.65774,2.4444883981738
"PCCA","Pcca",58.305383,45.899336,48.946721,433,602,153,51.05048,36.05561,36.05561,1.40465856586897
"PCCB","Pccb",21.55294,18.799543,19.462924,832,1134,285,19.938469,36.13924,36.13924,0.56378291532083
"PCDH12","Pcdh12",0.109216,0.039554,0.24945,8,6,4,0.13274,1.85035,1.85035,0.397403827600119
"PCDH15","Pcdh15",5.001504,4.303104,4.66574,456,692,91,4.65678266666667,0.11499,0.11499,5.07339318439328
"PCDH18","Pcdh18",1.861692,1.122933,1.410142,138,163,22,1.46492233333333,2.33123,2.33123,0.739943604414385
"PCDH19","Pcdh19",3.095581,3.747411,6.351526,530,518,128,4.39817266666667,0.73178,0.73178,3.11712380710406
"PCDH20","Pcdh20",1.929638,1.460294,1.915455,197,229,56,1.76846233333333,0.2718,0.2718,2.17680636368402
"PCDH8","Pcdh8",2.453117,1.126342,1.133496,168,138,29,1.570985,0.86768,0.86768,1.37656611410948
"PCDHA10","Pcdha9",1.188443,1.031034,0.979189,138,183,36,1.066222,1.26493,1.26493,0.912267487295413
"PCDHA12","Pcdha10",0.994046,0.520412,0.561574,116,93,21,0.692010666666667,0.77359,0.77359,0.954003273962227
"PCDHA4","Pcdha4",1.766154,1.426097,1.576359,201,234,58,1.58953666666667,2.44622,2.44622,0.751413626137236
"PCDHA7","Pcdha7",0.690849,0.941687,1.108674,81,168,41,0.913736666666667,0.71087,0.71087,1.11857514987501
"PCDHGA4","Pcdhga4",2.665695,1.997304,1.721066,265,274,48,2.12802166666667,1.73535,1.73535,1.14355445067968
"PCED1A","Pced1a",5.68099,6.151155,5.120694,302,476,90,5.65094633333333,42.35933,42.35933,0.153391353910066
"PCED1B","Pced1b",3.336242,1.780688,2.839303,52,78,24,2.65207766666667,3.66933,3.66933,0.782141691991499
"PCGF1","Pcgf1",11.512613,10.987705,11.866348,128,162,38,11.4555553333333,46.14365,46.14365,0.264204306058893
"PCGF2","Pcgf2",7.17456,6.342365,7.285536,183,229,67,6.93415366666667,25.58077,25.58077,0.298492243327288
"PCGF5","Pcgf5",15.232433,4.991513,6.05886,542,613,131,8.76093533333333,22.97774,22.97774,0.407083208564833
"PCGF6","Pcgf6",7.181987,5.173355,4.633294,346,365,66,5.66287866666667,3.50207,3.50207,1.47995892259931
"PCID2","Pcid2",26.696415,20.439925,20.942526,503,638,148,22.6929553333333,20.34335,20.34335,1.1100860611541
"PCIF1","Pcif1",14.900105,15.718184,13.382726,785,1068,238,14.667005,22.98819,22.98819,0.653113261150591
"PCK1","Pck1",0.088874,0.095052,0.056129,4,8,1,0.0800183333333333,0.5436,0.5436,0.699675002159454
"PCK2","Pck2",11.254525,9.574905,9.647061,372,478,132,10.1588303333333,21.37829,21.37829,0.498645353748358
"PCLO","Pclo",10.675036,8.433704,6.132769,2977,3681,482,8.41383633333333,1.90262,1.90262,3.24322037791145
"PCM1","Pcm1",17.339096,15.560306,11.012541,2414,3136,504,14.6373143333333,44.24103,44.24103,0.345644525187277
"PCMT1","Pcmt1",71.819831,66.567614,76.578789,2832,3768,896,71.6554113333333,353.0815,353.0815,0.205194033953577
"PCMTD1","Pcmtd1",33.347144,25.781864,18.99645,2098,2991,463,26.0418193333333,9.17855,9.17855,2.65674573817816
"PCMTD2","Pcmtd2",31.685602,25.339488,21.391038,879,1140,188,26.1387093333333,9.64898,9.64898,2.54847969789908
"PCNA","Pcna",29.154296,27.314719,24.015007,635,893,194,26.8280073333333,46.96951,46.96951,0.580118648977931
"PCNP","Pcnp",79.003863,69.281163,64.562208,2126,3152,663,70.949078,75.12194,75.12194,0.945181875291145
"PCNT","Pcnt",5.286905,5.919288,9.512413,487,648,123,6.906202,14.25916,14.25916,0.518128258698382
"PCOLCE","Pcolce",6.335109,3.03556,11.067309,114,78,71,6.81265933333333,83.58963,83.58963,0.0923595402099919
"PCOLCE2","Pcolce2",7.04876,7.035259,5.780196,232,370,91,6.621405,3.65888,3.65888,1.63588780994574
"PCP2","Pcp2",0.194099,0.244445,0,3,4,0,0.146181333333333,0.18817,0.18817,0.96466106140816
"PCP4","Pcp4",134.131897,94.436992,145.561134,1199,1261,403,124.710007666667,477.431,477.431,0.262754728825404
"PCP4L1","Pcp4l1",130.539616,100.820949,142.447129,4094,4727,1406,124.602564666667,3.74251,3.74251,26.4844069209483
"PCSK1","Pcsk1",7.875805,5.210958,3.688814,564,560,93,5.591859,30.82864,30.82864,0.207104639092339
"PCSK1N","Pcsk1n",92.532635,65.889248,131.157972,3944,4163,1743,96.5266183333333,991.13714,991.13714,0.0982995338057129
"PCSK2","Pcsk2",22.740148,18.911576,19.499604,2282,2896,613,20.383776,63.29855,63.29855,0.332570112389782
"PCSK4","Pcsk4",1.265278,0.455913,1.162583,33,27,10,0.961258,3.54388,3.54388,0.431626275341778
"PCSK5","Pcsk5",0.921754,0.725355,0.814224,116,134,32,0.820444333333333,1.60991,1.60991,0.697512302467646
"PCSK7","Pcsk7",23.539891,34.001094,14.292885,466,538,129,23.9446233333333,88.28344,88.28344,0.279386897876396
"PCSK9","Pcsk9",0.103345,0.076165,0.247558,8,9,6,0.142356,0.14636,0.14636,0.996507205415402
"PCTP","Pctp",1.308613,1.494931,1.255733,76,129,23,1.35309233333333,21.50373,21.50373,0.104564547003245
"PCYOX1","Pcyox1",39.80423,33.646648,32.280887,1940,2562,539,35.2439216666667,26.65752,26.65752,1.31045450447714
"PCYOX1L","Pcyox1l",6.216123,6.734722,8.650375,249,406,108,7.20040666666667,25.13125,25.13125,0.313816088655027
"PCYT1A","Pcyt1a",13.512259,12.046198,14.251036,1314,1729,416,13.269831,23.75133,23.75133,0.576527847190434
"PCYT1B","Pcyt1b",36.579054,34.810046,13.579809,1632,2384,466,28.3229696666667,5.69739,5.69739,4.37826820099571
"PCYT2","Pcyt2",78.797045,76.101274,79.691051,1556,2347,578,78.1964566666667,120.93107,120.93107,0.649518261971019
"PDAP1","Pdap1",42.391433,41.351953,40.537033,922,1362,286,41.4268063333333,218.50805,218.50805,0.193281323091947
"PDC","Pdc",0,0,0,0,0,0,0,0.02091,0.02091,0.979518272913381
"PDCD1","Pdcd1",0.025399,0.067424,0,1,4,0,0.030941,1.22311,1.22311,0.463738186594456
"PDCD10","Pdcd10",42.950595,37.754157,39.617179,589,821,181,40.1073103333333,53.4614,53.4614,0.754797165209365
"PDCD11","Pdcd11",4.484853,3.503296,2.930084,633,758,133,3.639411,11.99066,11.99066,0.357134356529999
"PDCD1LG2","Pdcd1lg2",0,0.040514,0,0,2,0,0.0135046666666667,0.53315,0.53315,0.661060344171586
"PDCD2","Pdcd2",31.418899,29.047836,40.346855,197,241,76,33.60453,47.83719,47.83719,0.7085692276726
"PDCD2L","Pdcd2l",17.353046,17.758276,12.889929,138,208,58,16.000417,14.0919,14.0919,1.12645969029744
"PDCD4","Pdcd4",19.909401,16.254107,20.508987,807,982,256,18.8908316666667,65.49387,65.49387,0.299137825286251
"PDCD5","Pdcd5",24.300458,20.92375,37.017622,150,186,61,27.4139433333333,192.02825,192.02825,0.147200958063565
"PDCD6","Pdcd6",37.240482,33.845735,50.518735,707,972,273,40.534984,133.01581,133.01581,0.309926000521879
"PDCD6IP","Pdcd6ip",44.001954,44.2288,25.813609,2144,3028,625,38.0147876666667,38.0314,38.0314,0.999574385409354
"PDCD7","Pdcd7",13.023131,8.110146,7.505129,468,492,100,9.54613533333333,8.30042,8.30042,1.1339418363185
"PDCL","Pdcl",8.881677,7.612193,8.935555,355,528,100,8.476475,6.56507,6.56507,1.25266190530953
"PDCL2","Pdcl2",0,0.036762,0,0,1,0,0.012254,0,0,1.012254
"PDCL3","Pdcl3",42.147811,35.788892,44.919231,541,713,180,40.951978,28.08971,28.08971,1.44215868772841
"PDE10A","Pde10a",7.52378,4.994034,5.158276,864,985,214,5.89203,1.93398,1.93398,2.34903782575205
"PDE11A","Pde11a",3.648297,2.565732,1.113165,223,218,22,2.442398,1.56809,1.56809,1.34045068513954
"PDE12","Pde12",1.901545,1.448515,1.645209,304,363,81,1.66508966666667,4.08749,4.08749,0.523851578414241
"PDE1A","Pde1a",4.912457,2.628803,4.225951,386,331,95,3.92240366666667,7.37002,7.37002,0.588099391240005
"PDE1B","Pde1b",40.713865,25.963762,35.236757,2385,2450,732,33.9714613333333,3.53343,3.53343,7.71412844873161
"PDE1C","Pde1c",4.554718,3.507695,3.389048,621,772,125,3.81715366666667,7.04595,7.04595,0.598705394225252
"PDE2A","Pde2a",3.519101,0.997584,0.000347,323,138,0,1.50567733333333,18.12712,18.12712,0.131001286829033
"PDE3A","Pde3a",0.723333,0.382002,0.411679,187,153,33,0.505671333333333,1.18129,1.18129,0.690266463117391
"PDE3B","Pde3b",3.309856,2.700274,3.9417,210,312,64,3.31727666666667,2.44622,2.44622,1.25275712713253
"PDE4A","Pde4a",19.532475,13.859837,16.823725,1538,1638,427,16.738679,4.30702,4.30702,3.34249333901135
"PDE4C","Pde4c",1.031515,0.613892,0.63963,57,63,12,0.761679,4.56837,4.56837,0.316372475248592
"PDE4D","Pde4d",10.67727,7.896319,6.78969,747,831,156,8.45442633333333,5.21651,5.21651,1.52085757657163
"PDE4DIP","Pde4dip",42.665917,36.296452,42.510182,3079,4033,749,40.4908503333333,152.77374,152.77374,0.269817527578723
"PDE5A","Pde5a",3.856116,1.385788,3.039772,140,112,35,2.76055866666667,3.94113,3.94113,0.76107260215106
"PDE6A","Pde6a",0,0.014949,0,0,2,0,0.004983,0.03136,0.03136,0.974425031026993
"PDE6B","Pde6b",0.45985,0.582908,0.38982,30,48,8,0.477526,5.36287,5.36287,0.232210621936327
"PDE6C","Pde6c",0.018286,0.037106,0,1,3,0,0.018464,0.09409,0.09409,0.930877715727225
"PDE6D","Pde6d",22.402287,21.411622,35.695533,480,685,210,26.5031473333333,92.2873,92.2873,0.29482198898814
"PDE6G","Pde6g",0.44687,0.295724,0.067704,7,12,1,0.270099333333333,1.10812,1.10812,0.602479618491041
"PDE6H","Pde6h",0.300414,2.78933,0.954047,13,15,2,1.34793033333333,2.39395,2.39395,0.691798739914652
"PDE7A","Pde7a",16.489905,11.345052,18.131639,560,610,132,15.3221986666667,3.37662,3.37662,3.72940732041317
"PDE7B","Pde7b",3.928551,4.271956,2.604059,311,455,74,3.601522,2.60303,2.60303,1.27712564147398
"PDE8A","Pde8a",15.753106,18.107782,12.485286,947,1392,310,15.4487246666667,8.36314,8.36314,1.75675304082462
"PDE8B","Pde8b",27.629287,18.555395,15.734666,783,809,186,20.6397826666667,4.93426,4.93426,3.64658485921862
"PDE9A","Pde9a",13.839403,12.571819,21.696568,238,285,68,16.03593,25.6644,25.6644,0.63890168164294
"PDGFA","Pdgfa",30.639357,28.93228,35.480766,519,834,192,31.6841343333333,19.93565,19.93565,1.56117122388525
"PDGFB","Pdgfb",6.12899,5.43918,6.069234,213,253,84,5.87913466666667,8.55132,8.55132,0.720228687413537
"PDGFC","Pdgfc",1.615229,1.475305,1.769516,99,138,32,1.62001666666667,2.91665,2.91665,0.66894327209903
"PDGFD","Pdgfd",9.193547,11.647039,9.024962,485,1025,168,9.95518266666667,14.42642,14.42642,0.71015716327357
"PDGFRA","Pdgfra",5.957239,6.645092,5.074739,859,1280,235,5.89235666666667,16.29768,16.29768,0.398455553962535
"PDGFRB","Pdgfrb",3.533442,2.825004,4.481113,427,516,172,3.61318633333333,25.31942,25.31942,0.175276899465616
"PDGFRL","Pdgfrl",1.659625,1.506308,2.402776,52,70,24,1.85623633333333,33.42122,33.42122,0.0829789395417517
"PDHA1","Pdha1",63.018021,57.135158,57.762341,3713,5014,1082,59.3051733333333,188.25438,188.25438,0.318646117111442
"PDHA2","Pdha2",0,0.014267,0,0,1,0,0.00475566666666667,0,0,1.00475566666667
"PDHB","Pdhb",77.59116,61.148211,79.128135,2067,2579,679,72.622502,115.07687,115.07687,0.63425643713515
"PDHX","Pdhx",15.72373,12.91422,13.97697,645,860,190,14.2049733333333,28.05835,28.05835,0.523256596927676
"PDIA2","Pdia2",0.292326,0.066558,0,3,2,0,0.119628,24.37857,24.37857,0.0441170641214221
"PDIA3","Pdia3",97.164207,82.392506,88.427174,3119,3935,958,89.3279623333333,160.66646,160.66646,0.558730378170793
"PDIA4","Pdia4",11.607347,13.351867,13.455775,581,863,212,12.8049963333333,26.64707,26.64707,0.499329452753342
"PDIA5","Pdia5",1.013531,0.72276,0.62177,31,40,6,0.786020333333333,12.13701,12.13701,0.135953335906217
"PDIA6","Pdia6",32.019778,27.839172,31.122653,1190,1534,367,30.327201,61.49002,61.49002,0.501315266021678
"PDIK1L","Pdik1l",4.803046,2.258392,3.434825,252,285,48,3.49875433333333,2.35213,2.35213,1.34205843249914
"PDILT","Pdilt",0,0,0,0,0,0,0,0.03136,0.03136,0.969593546385355
"PDK1","Pdk1",18.271313,18.918831,7.852223,606,961,174,15.0141223333333,2.2476,2.2476,4.93106365726485
"PDK2","Pdk2",54.292929,61.574589,79.09916,1593,2450,603,64.9888926666667,94.52444,94.52444,0.690806380719601
"PDK3","Pdk3",27.93845,25.092941,33.423233,584,820,172,28.818208,8.99038,8.99038,2.98469207377497
"PDK4","Pdk4",5.497647,4.780628,4.165698,288,471,70,4.81465766666667,46.8127,46.8127,0.121613246410821
"PDLIM1","Pdlim1",12.529116,15.762124,12.68008,147,315,48,13.6571066666667,98.29831,98.29831,0.147606808883924
"PDLIM2","Pdlim2",62.084927,96.311924,103.296488,762,1721,364,87.231113,114.94096,114.94096,0.761000366048375
"PDLIM3","Pdlim3",0.820709,0.36667,0.804322,20,21,5,0.663900333333333,1.57854,1.57854,0.64528777266722
"PDLIM4","Pdlim4",5.452639,5.728917,6.752723,114,176,44,5.978093,106.18057,106.18057,0.0651059515731256
"PDLIM5","Pdlim5",7.784882,7.514533,8.567457,686,1008,225,7.955624,15.11638,15.11638,0.555684589219167
"PDLIM7","Pdlim7",27.064243,22.494581,35.536861,494,493,165,28.3652283333333,196.92069,196.92069,0.148368663899329
"PDP1","Pdp1",16.106807,13.052207,13.7348,941,1178,262,14.297938,17.65669,17.65669,0.819970637878423
"PDPK1","Pdpk1",20.71786,13.948507,11.211144,2327,2863,560,15.2925036666667,16.87264,16.87264,0.911589091855857
"PDPN","Pdpn",4.376689,3.765878,2.842271,109,147,33,3.66161266666667,19.61157,19.61157,0.226164851424063
"PDPR","Pdpr",7.329214,5.885858,4.330021,757,958,150,5.84836433333333,1.01403,1.01403,3.40032885971576
"PDRG1","Pdrg1",74.910724,45.55508,58.202179,650,697,233,59.5559943333333,86.72581,86.72581,0.690287092627966
"PDS5A","Pds5a",21.0769,20.334923,16.941054,1241,1635,302,19.450959,9.69079,9.69079,1.9129511476701
"PDS5B","Pds5b",13.357872,10.885367,11.261081,1619,1902,339,11.8347733333333,6.43962,6.43962,1.72519205730042
"PDSS1","Pdss1",6.16322,5.070787,5.406748,202,201,52,5.54691833333333,5.21651,5.21651,1.05315013300603
"PDSS2","Pdss2",7.482189,4.152791,5.148081,212,223,68,5.59435366666667,9.189,9.189,0.647203225700919
"PDX1","Pdx1",0,0,0,0,0,0,0,0.05227,0.05227,0.950326437131155
"PDXDC1","Pdxdc1",96.757933,87.395852,72.369001,2150,3067,633,85.5075953333333,24.66082,24.66082,3.37119372386905
"PDXK","Pdxk",23.495452,18.070248,17.788743,2615,2965,645,19.7848143333333,165.32891,165.32891,0.124962126748341
"PDXP","Pdxp",38.310629,23.505414,40.217943,1425,1317,467,34.0113286666667,84.07051,84.07051,0.411556586021016
"PDYN","Pdyn",5.817366,2.091397,5.689907,206,157,33,4.53289,0,0,5.53289
"PDZD11","Pdzd11",18.126563,16.817041,20.610336,353,485,129,18.51798,137.32283,137.32283,0.141104545070398
"PDZD3","Pdzd3",0.022016,0.05809,0,1,4,0,0.026702,0.04182,0.04182,0.985488856040391
"PDZD4","Pdzd4",12.004938,8.687278,11.287963,951,1042,277,10.6600596666667,88.1789,88.1789,0.130749086013246
"PDZD7","Pdzd7",2.547344,2.057556,1.524749,137,153,21,2.04321633333333,64.77255,64.77255,0.0462687904503221
"PDZD8","Pdzd8",14.489474,12.576148,10.535048,1857,2438,420,12.5335566666667,12.00111,12.00111,1.0409539390611
"PDZD9","Pdzd9",0.042887,0.167094,0.272324,1,11,3,0.160768333333333,0.20908,0.20908,0.960042621938444
"PDZK1","Pdzk1",0.086607,0.114811,0.068109,4,2,1,0.0898423333333333,0.28226,0.28226,0.849938649987782
"PDZK1IP1","Pdzk1ip1",1.025257,0.067105,2.0373,5,1,4,1.04322066666667,0.31362,0.31362,1.55541227041813
"PDZRN3","Pdzrn3",1.134645,1.537463,1.961972,86,140,31,1.54469333333333,5.7183,5.7183,0.378770423073297
