"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"NMI","Nmi",5.956068,5.108362,5.8475,50,69,20,5.63731,3.01498,4.89109,2.92769,3.61125333333333,1.43937223141069
"NMNAT1","Nmnat1",2.719757,2.885068,3.995291,91,140,34,3.20003866666667,12.67287,10.72171,10.70572,11.3667666666667,0.339623021916265
"NMNAT2","Nmnat2",24.251756,24.150825,22.981779,2448,3026,747,23.7947866666667,80.50999,45.8436,56.71846,61.0240166666667,0.399761060298954
"NMNAT3","Nmnat3",0.867941,1.641577,1.232046,34,60,15,1.247188,19.46486,13.789,21.04001,18.0979566666667,0.117666410036536
"NMRAL1","Nmral1",12.999139,20.805028,15.369986,325,780,124,16.3913843333333,98.73241,79.72199,65.43597,81.29679,0.211325184534334
"NMRK1","Nmrk1",5.054528,4.735494,3.467422,135,164,38,4.419148,25.31261,21.24999,27.22311,24.5952366666667,0.211724863910225
"NMRK2","Nmrk2",0.196396,0.208916,0.252798,7,12,3,0.21937,0.53011,0.44213,0.93948,0.63724,0.744771688939923
"NMS","Nms",3.180534,0.946092,0.541344,35,11,3,1.55599,0,0,1.20166,0.400553333333333,1.82498583893033
"NMT1","Nmt1",32.178529,24.050044,24.852268,2007,2420,644,27.026947,76.58388,60.48923,92.3969,76.4900033333333,0.361684679240991
"NMT2","Nmt2",14.423901,10.436706,9.753318,1158,1301,288,11.537975,34.35756,30.25843,28.49032,31.0354366666667,0.391378308042417
"NMU","Nmu",3.280239,2.849449,2.369857,44,57,10,2.83318166666667,0.82829,1.46456,1.24536,1.17940333333333,1.75882160407818
"NMUR1","Nmur1",0.044429,0.20944,0.279804,1,3,2,0.177891,0.0994,0.0829,0.21848,0.133593333333333,1.03907721169849
"NMUR2","Nmur2",1.069808,0.829724,0.35775,76,88,8,0.752427333333333,0,0.52503,0.96133,0.495453333333333,1.17183685660535
"NNAT","Nnat",50.94246,45.505704,55.125365,1058,1436,342,50.5245096666667,824.68072,800.50823,179.76867,601.65254,0.0854962125716199
"NNMT","Nnmt",0.094941,0.369321,0,1,6,0,0.154754,2.70023,2.76333,17.95939,7.80765,0.131108070824794
"NNT","Nnt",1.215344,0.273369,0.452401,77,26,8,0.647038,28.06254,31.28086,49.00597,36.1164566666667,0.0443748716315144
"NOA1","Noa1",23.438095,15.485178,23.070226,340,407,123,20.6644996666667,7.60372,5.94115,6.00831,6.51772666666667,2.88178868789235
"NOB1","Nob1",10.708998,10.670278,12.415006,347,366,107,11.2647606666667,32.55188,28.95967,15.97118,25.8275766666667,0.457169904649109
"NOBOX","Nobox",0.063102,0,0,1,0,0,0.021034,0,0,0,0,1.021034
"NOC2L","Noc2l",19.209787,16.064232,15.425537,845,959,238,16.899852,49.4159,41.94731,69.56532,53.6428433333333,0.327579073636541
"NOC3L","Noc3l",4.348223,3.144174,3.305219,373,402,89,3.59920533333333,3.3463,5.94115,3.34281,4.21008666666667,0.882750254954172
"NOC4L","Noc4l",10.015399,8.657258,9.780497,243,249,79,9.48438466666667,26.45565,25.67131,35.48181,29.2029233333333,0.347131453169489
"NOD1","Nod1",6.142467,6.769893,5.380282,291,404,99,6.09754733333333,2.79963,2.45936,3.49574,2.91824333333333,1.8114105555806
"NOD2","Nod2",0.228266,0.156224,0.308011,24,23,10,0.230833666666667,0.29819,0.80136,2.55626,1.21860333333333,0.554778606961437
"NODAL","Nodal",0.092216,0.090925,0.219513,4,6,3,0.134218,0.54667,0.1658,1.00503,0.5725,0.721283306836248
"NOG","Nog",1.018234,0.576128,1.554155,32,28,15,1.04950566666667,10.17143,11.85467,4.63186,8.88598666666667,0.207314225253524
"NOL10","Nol10",6.415387,5.457002,4.645517,417,528,95,5.50596866666667,7.83564,8.73211,8.30239,8.29004666666667,0.700316037163789
"NOL11","Nol11",14.791963,9.321194,14.099483,357,486,109,12.7375466666667,24.02047,12.29681,19.44508,18.5874533333333,0.701344193800249
"NOL12","Nol12",11.690752,11.879127,13.208002,192,254,66,12.2592936666667,30.43145,25.00811,30.19449,28.5446833333333,0.448787807845856
"NOL3","Nol3",5.824987,5.940242,8.192007,406,626,179,6.652412,58.1958,90.72003,70.11153,73.00912,0.103398229839782
"NOL4","Nol4",11.670191,12.972899,3.685939,334,312,64,9.44300966666666,40.98389,31.52956,62.57383,45.0290933333333,0.226878456871625
"NOL6","Nol6",27.013811,17.96384,17.081332,1739,2144,536,20.6863276666667,19.26607,17.10499,16.45185,17.6076366666667,1.16545309085463
"NOL7","Nol7",69.481039,82.910666,150.492189,507,661,157,100.961298,46.94759,45.31856,36.83641,43.0341866666667,2.31550315149078
"NOL8","Nol8",5.564665,4.952923,3.338419,341,478,92,4.618669,15.17431,17.74056,24.71054,19.20847,0.278035348544447
"NOL9","Nol9",5.174635,4.193073,4.860488,382,458,116,4.742732,8.54797,8.56631,9.89733,9.00387,0.574051042246651
"NOLC1","Nolc1",14.258273,11.809373,10.106064,832,1029,199,12.0579033333333,49.54843,31.19796,25.45339,35.3999266666667,0.35873433078345
"NOM1","Nom1",10.54476,8.439525,10.998503,505,663,141,9.99426266666667,7.07361,6.10695,6.24864,6.4764,1.4705289533287
"NOMO3","Nomo1",24.236238,20.007055,22.219628,2214,2780,653,22.154307,24.84876,12.10337,11.71074,16.2209566666667,1.34454243444083
"NONO","Nono",63.782792,49.358457,69.1772,1477,1942,495,60.7728163333333,237.67013,223.69133,218.46219,226.607883333333,0.271400161666925
"NOP10","Nop10",16.385532,14.853298,16.854256,327,438,106,16.0310286666667,174.50457,95.66638,245.27018,171.81371,0.098551374579405
"NOP14","Nop14",18.646613,14.868075,16.075548,443,594,119,16.5300786666667,14.21349,14.47983,13.19644,13.9632533333333,1.17154192849327
"NOP16","Nop16",7.209221,7.476736,7.82543,160,260,61,7.50379566666667,30.66337,26.58321,25.9559,27.73416,0.295947251169572
"NOP2","Nop2",5.963563,4.517985,4.628975,314,375,81,5.036841,22.24793,19.53672,18.4619,20.0821833333333,0.286347998428373
"NOP56","Nop56",178.203338,140.944774,147.637458,1506,1724,442,155.59519,151.41179,118.62963,142.86671,137.636043333333,1.12954168508319
"NOP58","Nop58",28.277718,28.112767,18.005645,708,779,161,24.79871,38.08487,27.08061,62.26795,42.47781,0.593376483314132
"NOP9","Nop9",2.562165,3.648067,4.343274,117,199,49,3.51783533333333,9.88981,10.33484,6.51082,8.91182333333333,0.455802649159404
"NOS1","Nos1",5.006959,4.446303,3.821959,1157,1513,280,4.42507366666667,19.54769,7.84785,2.7529,10.04948,0.490979997852086
"NOS1AP","Nos1ap",14.833138,14.287033,12.53486,394,520,84,13.8850103333333,6.0134,3.09493,16.97621,8.69484666666667,1.53535283693674
"NOS2","Nos2",0.318534,0.150266,0.034086,16,21,1,0.167628666666667,0.77859,0.52503,2.16299,1.15553666666667,0.541688148813675
"NOS3","Nos3",2.14527,1.475977,2.776807,196,206,80,2.13268466666667,12.93792,15.3641,19.64172,15.9812466666667,0.184479074367135
"NOSIP","Nosip",34.463079,30.408048,45.219886,595,786,226,36.6970043333333,56.87053,54.85204,36.09356,49.2720433333333,0.749860197314438
"NOSTRIN","Nostrin",3.904643,2.4813,2.630847,107,95,27,3.00559666666667,15.60502,21.05655,14.85691,17.1728266666667,0.220416820131449
"NOTCH1","Notch1",28.654173,21.277264,41.535862,636,958,219,30.4890996666667,13.50116,19.09459,9.89733,14.16436,2.07652018724606
"NOTCH2","Notch2",2.399548,1.850335,1.80749,575,658,137,2.01912433333333,10.85063,14.39693,9.65699,11.63485,0.238952131076612
"NOTCH3","Notch3",7.758193,5.555664,5.795271,704,758,202,6.36970933333333,18.80223,31.8059,12.23511,20.9477466666667,0.335784326530711
"NOTCH4","Notch4",2.694652,6.862351,3.606277,207,269,56,4.38776,19.99497,29.4847,23.48703,24.3222333333333,0.212767962804755
"NOTO","Noto",0,0,0,0,0,0,0,0,0,0,0,1
"NOTUM","Notum",1.837259,1.392705,2.852495,36,46,17,2.02748633333333,1.73941,2.37646,2.55626,2.22404333333333,0.939034008020984
"NOVA1","Nova1",39.51638,31.220568,31.629669,2463,3137,750,34.1222056666667,105.59067,119.1823,261.08843,161.9538,0.215534744612686
"NOX1","Nox1",0.133227,0.270007,0.810721,3,9,5,0.404651666666667,2.23639,3.45416,2.29408,2.66154333333333,0.383622843919185
"NOX3","Nox3",0.027487,0,0,1,0,0,0.00916233333333333,0,0,0,0,1.00916233333333
"NOX4","Nox4",1.068538,0.544702,0.680016,32,33,8,0.764418666666667,1.14304,0.55267,0.83024,0.841983333333333,0.957890679430686
"NOXA1","Noxa1",0,0,0,0,0,0,0,22.81116,20.58679,33.66839,25.68878,0.0374689288907174
"NOXO1","Noxo1",11.963248,3.495732,2.818301,36,55,14,6.092427,7.60372,5.74772,6.11755,6.48966333333333,0.94696205748456
"NOXRED1","Noxred1",0.598347,0.551364,0.721359,19,20,3,0.62369,1.65658,1.21586,0.56806,1.14683333333333,0.756318608803664
"NPAS1","Npas1",2.314828,2.52279,3.404077,99,165,43,2.74723166666667,3.28004,3.73049,25.19121,10.7339133333333,0.319350549148991
"NPAS2","Npas2",1.903671,1.266731,1.439586,148,160,42,1.53666266666667,77.56127,60.48923,40.92206,59.65752,0.0418194259618044
"NPAS3","Npas3",11.716125,12.950459,12.414344,417,531,142,12.3603093333333,59.83582,62.58936,46.64634,56.3571733333333,0.232931794872272
"NPAS4","Npas4",1.490392,0.702833,0.975943,96,67,23,1.05638933333333,0.94425,1.71326,4.0638,2.24043666666667,0.634602538135293
"NPAT","Npat",6.696483,6.847355,5.48164,579,916,147,6.341826,5.93057,3.84102,2.7966,4.18939666666667,1.41477448566596
"NPB","Npb",4.246576,10.301294,6.562862,28,99,11,7.03691066666667,0.19879,0,0.80839,0.335726666666667,6.01688269556147
"NPBWR1","Npbwr1",0.241101,0.158489,0.242762,19,19,6,0.214117333333333,0,0.05527,0,0.0184233333333333,1.1921538849267
"NPC1","Npc1",22.626449,28.287612,28.536644,2031,3521,658,26.4835683333333,50.0951,31.86116,34.9356,38.9639533333333,0.687708948714283
"NPC1L1","Npc1l1",0.131167,0.066997,0.095411,13,10,3,0.0978583333333333,0.29819,0.0829,0.0437,0.141596666666667,0.961686701958368
"NPC2","Npc2",27.210214,31.278339,33.706008,1746,2937,638,30.7315203333333,118.72739,98.04285,81.58194,99.4507266666667,0.315891396571281
"NPDC1","Npdc1",126.298233,111.190948,129.09694,1937,2607,702,122.195373666667,367.84451,315.76539,466.66006,383.42332,0.320468002999055
"NPEPL1","Npepl1",11.35071,10.425344,15.012329,289,472,113,12.2627943333333,75.37458,54.96258,49.46479,59.9339833333333,0.217658416663498
"NPEPPS","Npepps",83.473484,83.550294,88.859429,2866,3699,872,85.2944023333333,126.86121,112.66085,128.0098,122.51062,0.698680019040738
"NPFF","Npff",4.692963,2.971948,3.460315,34,33,9,3.70840866666667,5.71522,7.59915,6.40158,6.57198333333333,0.621819734591774
"NPFFR2","Npffr2",0.183597,0.165628,0.097326,6,8,1,0.148850333333333,0.49698,0.60793,0.58991,0.56494,0.734117814953502
"NPHP1","Nphp1",4.99718,4.545352,7.889457,171,244,55,5.810663,8.64737,15.17067,5.4621,9.76004666666667,0.632958500179987
"NPHP3","Nphp3",21.355227,13.325925,17.197085,302,375,94,17.2927456666667,16.97999,15.447,10.83681,14.4212666666667,1.18620253848581
"NPHP4","Nphp4",1.762677,1.567897,1.775947,177,231,59,1.70217366666667,14.92582,12.76657,15.09725,14.2632133333333,0.177038321332074
"NPHS1","Nphs1",0.636201,0.378307,0.531217,25,28,11,0.515241666666667,0.51354,0.5803,0.80839,0.634076666666667,0.927276973948591
"NPHS2","Nphs2",0.074838,0.040387,0,5,4,0,0.0384083333333333,0,0,0,0,1.03840833333333
"NPL","Npl",1.946897,1.723035,1.425962,64,84,15,1.69863133333333,26.1906,34.87319,29.36425,30.14268,0.0866537925873218
"NPLOC4","Nploc4",27.835815,21.967523,25.406648,1373,1745,451,25.0699953333333,47.49427,40.70381,42.97581,43.72463,0.582900190193487
"NPM1","Npm1",137.913059,107.71415,117.370452,2513,2990,615,120.999220333333,394.7143,314.21793,235.59134,314.84119,0.386267605986836
"NPM2","Npm2",0.317438,0.188867,0.66569,5,5,2,0.390665,98.08635,63.63942,347.6955,169.80709,0.00814172877718366
"NPM3","Npm3",3.346609,3.973495,5.37754,48,85,24,4.232548,15.12461,9.83744,10.2906,11.7508833333333,0.410367490879717
"NPNT","Npnt",0.939048,0.567361,0.788131,95,82,22,0.764846666666667,8.26635,5.00162,2.77475,5.34757333333333,0.278034860566138
"NPPA","Nppa",0.370987,0.18184,0.437615,5,4,2,0.330147333333333,2.25295,3.34363,10.72757,5.44138333333333,0.206500260037311
"NPPB","Nppb",0.24,0.106791,0,3,2,0,0.115597,11.89427,5.33322,3.53944,6.92231,0.140817135406214
"NPPC","Nppc",4.729508,3.263507,2.840752,81,89,15,3.61125566666667,1.47436,1.93433,5.22177,2.87682,1.18944280793709
"NPR1","Npr1",2.29451,1.883845,2.828107,91,118,28,2.33548733333333,1.90507,3.17783,0.83024,1.97104666666667,1.12266406675986
"NPR2","Npr2",56.249948,38.015992,39.490813,961,1153,275,44.5855843333333,30.19953,40.45511,23.42149,31.35871,1.40875777598468
"NPR3","Npr3",1.125967,1.883353,0.818388,135,331,38,1.27590266666667,0.71233,0.7461,0.24033,0.566253333333333,1.45308719747338
"NPRL2","Nprl2",15.676694,13.782452,13.795461,330,420,108,14.4182023333333,49.49873,31.19796,48.98412,43.2269366666667,0.348615651351541
"NPRL3","Nprl3",25.482203,22.914909,21.35966,467,592,146,23.2522573333333,50.75774,42.11311,46.79928,46.55671,0.509964994074092
"NPS","Nps",0.144768,0,0,2,0,0,0.048256,0.82829,0,0,0.276096666666667,0.821455009939164
"NPSR1","Npsr1",0.094355,0.065953,0.310539,6,8,3,0.156949,0,0.11053,0.61176,0.240763333333333,0.93244937927996
"NPTN","Nptn",427.4533,404.847256,414.693953,6621,8646,2144,415.664836333333,323.49775,213.57755,185.25262,240.775973333333,1.7233508796959
"NPTX1","Nptx1",27.985419,17.620463,20.268193,3236,3086,737,21.958025,32.12117,19.26039,118.68053,56.6873633333333,0.397973207188241
"NPTX2","Nptx2",1.855827,1.372724,1.660649,96,107,27,1.62973333333333,13.13671,9.69928,28.27183,17.03594,0.145805171969597
"NPTXR","Nptxr",12.427712,9.735376,11.329613,1292,1274,341,11.1642336666667,19.81275,17.98926,103.08077,46.9609266666667,0.253627994955338
"NPVF","Npvf",0,0,0,0,0,0,0,0,0,0,0,1
"NPY","Npy",18.378051,7.307565,16.133371,137,82,38,13.9396623333333,379.40747,98.31918,29.56089,169.095846666667,0.0878308472905296
"NPY1R","Npy1r",3.267878,1.841498,2.078549,202,169,41,2.395975,12.85509,9.58875,8.2587,10.23418,0.30228953070006
"NPY2R","Npy2r",0.999395,0.629249,0.743521,60,64,15,0.790721666666667,0.41415,0.0829,0.48066,0.325903333333333,1.35056728620236
"NPY5R","Npy5r",2.073163,1.146402,1.392584,77,75,15,1.537383,6.0134,4.20026,1.55124,3.92163333333333,0.51555709825329
"NPY6R","Npy6r",0,0,0,0,0,0,0,0.7289,0.27633,0,0.335076666666667,0.749020655492943
"NQO1","Nqo1",4.125602,5.320813,4.776724,126,241,46,4.74104633333333,61.32674,64.30262,23.66182,49.7637266666667,0.11309347658873
"NQO2","Nqo2",5.149559,5.839124,5.558364,236,339,81,5.51568233333333,60.2831,51.17682,107.95296,73.1376266666667,0.0878863085627055
"NR0B1","Nr0b1",0.027405,0,0.088288,1,0,1,0.0385643333333333,1.20931,2.21066,0.37142,1.26379666666667,0.458771032145113
"NR0B2","Nr0b2",0.0479,0.031148,0,1,1,0,0.0263493333333333,0.0994,0.2487,0,0.116033333333333,0.91964039305875
"NR1D1","Nr1d1",17.650285,13.412493,20.813577,887,1061,323,17.2921183333333,77.82632,70.07798,57.70163,68.53531,0.263062296455331
"NR1D2","Nr1d2",37.784597,31.570521,26.649526,2820,3459,702,32.001548,11.59609,12.07574,8.54273,10.7381866666667,2.81146900600206
"NR1H2","Nr1h2",84.322433,77.89143,113.804258,727,960,326,92.0060403333333,70.9515,71.76361,87.32807,76.68106,1.1972807829004
"NR1H3","Nr1h3",3.919702,4.709326,9.372503,71,84,34,6.00051033333333,34.8711,44.1856,23.98955,34.34875,0.198041241439466
"NR1H4","Nr1h4",0,0.016696,0,0,1,0,0.00556533333333333,0,0.0829,0.52436,0.20242,0.836284603826727
"NR1I2","Nr1i2",0.018414,0.012246,0,1,1,0,0.01022,1.27557,0.1658,0.13109,0.524153333333333,0.662807329096373
"NR1I3","Nr1i3",0.157152,0.052626,0.241568,10,5,4,0.150448666666667,36.34546,25.86474,21.56437,27.9248566666667,0.0397737032865735
"NR2C1","Nr2c1",3.193022,2.51098,2.800656,213,273,56,2.834886,30.51428,27.4951,42.95396,33.6544466666667,0.110660719442065
"NR2C2","Nr2c2",15.219863,11.252604,8.24532,1982,2287,421,11.5725956666667,12.20903,8.34525,14.3107,11.62166,0.996112687765846
"NR2C2AP","Nr2c2ap",7.337538,7.267989,9.474291,145,219,62,8.026606,19.84588,14.14823,18.13418,17.3760966666667,0.491214547013883
"NR2E1","Nr2e1",0.211157,0.181184,0.13401,15,19,3,0.175450333333333,21.75095,46.56206,27.02648,31.77983,0.0358589514751398
"NR2E3","Nr2e3",0.068944,0,0,1,0,0,0.0229813333333333,0.36445,0.80136,0.19664,0.45415,0.703490928262788
"NR2F1","Nr2f1",9.802773,9.39724,12.350032,369,465,121,10.5166816666667,46.23526,96.35722,127.76947,90.12065,0.126389371307894
"NR2F2","Nr2f2",7.772662,3.407488,6.954799,280,231,62,6.044983,8.28292,22.82508,15.51237,15.5401233333333,0.425932918275297
"NR2F6","Nr2f6",30.618966,15.708542,58.918249,259,287,97,35.081919,24.71624,28.407,32.31379,28.47901,1.22398679602877
"NR3C1","Nr3c1",10.795423,10.320569,9.67374,1306,1915,380,10.263244,9.12778,12.93237,17.21654,13.09223,0.799252070112395
"NR3C2","Nr3c2",12.470594,6.95146,8.08421,781,1011,211,9.16875466666667,18.02364,16.55233,31.89867,22.1582133333333,0.439099274209985
"NR4A1","Nr4a1",5.142245,3.110817,3.751063,174,198,62,4.001375,69.27835,67.59098,590.84638,242.571903333333,0.0205334643756325
"NR4A2","Nr4a2",6.552848,0.582538,1.135717,70,61,21,2.75703433333333,1.39153,2.01723,22.94082,8.78319333333333,0.384029447780854
"NR4A3","Nr4a3",1.155457,0.704379,0.72361,106,95,20,0.861148666666667,2.28609,2.32119,10.2032,4.93682666666667,0.313492168655758
"NR5A1","Nr5a1",0,0,0,0,0,0,0,0.06626,0.2487,0.54621,0.287056666666667,0.776966567128616
"NR5A2","Nr5a2",0.228823,0.275793,0.364398,19,38,9,0.289671333333333,0.54667,0.38687,0.0437,0.325746666666667,0.972788667518178
"NR6A1","Nr6a1",2.28325,1.764449,1.801894,238,208,57,1.94986433333333,1.57375,0.9948,1.42015,1.32956666666667,1.2662716957374
"NRADDP","Nradd",3.157985,1.459067,5.556249,25,20,11,3.39110033333333,0.46384,0.2487,1.11427,0.608936666666667,2.7291940225532
"NRAP","Nrap",0.431417,0.722398,1.076099,50,103,27,0.743304666666667,2.30265,1.21586,1.17981,1.56610666666667,0.679357833917011
"NRARP","Nrarp",1.872297,1.571794,1.539979,98,125,25,1.66135666666667,6.36128,18.04453,12.43174,12.2791833333333,0.200415688213758
"NRAS","Nras",65.452841,42.581308,25.271882,900,1526,292,44.4353436666667,6.39441,7.35045,6.44528,6.73004666666667,5.87775800404827
"NRBF2","Nrbf2",8.849138,6.848924,7.334259,247,375,83,7.67744033333333,12.62317,10.88751,14.00483,12.50517,0.642527293868447
"NRBP1","Nrbp1",86.375564,55.471762,74.972677,1532,1803,548,72.2733343333333,44.95969,39.95771,45.92534,43.6142466666667,1.64237524575483
"NRBP2","Nrbp2",161.173432,167.451448,149.637882,3783,6052,1332,159.420920666667,74.33093,78.03636,75.90135,76.0895466666667,2.08096853079605
"NRCAM","Nrcam",72.471605,58.090678,48.973242,4315,5194,969,59.845175,149.10914,120.5087,201.39859,157.005476666667,0.385082696395144
"NREP","Nrep",19.862482,18.259543,18.378532,896,1147,257,18.833519,24.20269,37.66415,105.20006,55.6889666666667,0.349865594069157
"NRF1","Nrf1",7.81295,5.878045,6.619739,259,309,77,6.77024466666667,23.35784,12.29681,11.79814,15.8175966666667,0.462030623083481
"NRG2","Nrg2",17.864238,10.715336,6.698238,141,135,22,11.7592706666667,9.77385,13.59557,7.99652,10.4553133333333,1.11382991415337
"NRG3","Nrg3",4.747179,3.741278,6.554773,345,412,105,5.01441,18.60344,18.40376,32.86,23.2890666666667,0.247617995476703
"NRG4","Nrg4",1.325941,1.081226,0.895571,46,50,11,1.10091266666667,17.26161,17.32606,10.64017,15.0759466666667,0.130686715390944
"NRGN","Nrgn",7.148036,6.446533,6.892446,150,190,22,6.829005,2300.58123,2061.44203,3274.46397,2545.49574333333,0.0030744229675216
"NRIP1","Nrip1",4.022637,3.218904,2.546754,638,796,133,3.262765,2.38548,2.21066,2.14114,2.24576,1.31333339495218
"NRIP2","Nrip2",21.059518,16.147294,19.232988,708,747,190,18.8132666666667,17.52666,11.66124,6.62007,11.93599,1.53163899065063
"NRIP3","Nrip3",20.789919,15.947226,14.874154,1763,2025,395,17.2037663333333,50.59208,25.72658,24.33912,33.5525933333333,0.526842259211031
"NRK","Nrk",0.035589,0.004117,0.022808,2,1,1,0.020838,0,0.0829,0,0.0276333333333333,0.993387394985241
"NRL","Nrl",0.204708,0.590092,0.546296,11,33,3,0.447032,2.00447,2.29356,3.23356,2.51053,0.412197588398333
"NRM","Nrm",4.773236,6.858947,5.057696,26,53,14,5.563293,5.20167,7.79258,3.40835,5.46753333333333,1.01480621153866
"NRN1","Nrn1",43.489095,34.017945,44.896302,1042,1276,328,40.801114,10.05547,9.61638,148.21957,55.9638066666667,0.733818830693782
"NRN1L","Nrn1l",0.787255,1.380588,1.524309,7,19,4,1.23071733333333,4.80409,7.29518,3.86717,5.32214666666667,0.352841756281094
"NRP1","Nrp1",4.873708,3.4478,2.935177,383,403,73,3.75222833333333,7.18958,9.03608,8.63012,8.28526,0.511803474898208
"NRP2","Nrp2",6.867336,6.324993,8.739698,1011,1377,289,7.31067566666667,46.58315,12.7113,10.22505,23.1731666666667,0.343797557898221
"NRSN1","Nrsn1",62.03878,53.451508,55.394334,2741,3486,773,56.9615406666667,58.01358,50.67942,66.63763,58.4435433333333,0.975068736088691
"NRSN2","Nrsn2",48.902705,31.809761,45.941075,1382,1354,412,42.217847,117.51808,100.41931,171.26964,129.735676666667,0.330574240344443
"NRTN","Nrtn",0.592081,0.558829,2.681248,8,11,11,1.277386,0.21536,1.9896,0,0.734986666666667,1.31262449663398
