"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"ACSM3","Acsm3",3.148108,2.227132,1.721317,12,17,3,2.365519,0.848148,3.771251,3.221045,19,43,27,0.85487,1.81442311321009
"ACSM4","Acsm4",0,0.044942,0,0,3,0,0.0149806666666667,0.291138,0.408874,0.146039,9,5,4,8.28690366666667,0.109291611402164
"ACSM5","Acsm5",1.284788,0.826242,0.714794,53,61,13,0.941941333333333,0,0.083985,0,0,1,0,12.967463,0.139033218368528
"ACSS1","Acss1",9.81163,7.128186,8.411244,436,528,120,8.45035333333333,2.170075,1.974672,2.210112,125,92,110,10.940165,0.791475941357036
"ACSS2","Acss2",41.583731,44.676566,29.155586,1610,2683,462,38.471961,53.386125,66.083436,55.009702,306,259,305,0.242889333333333,31.7582265302247
"ACSS3","Acss3",2.178701,1.623659,1.218299,157,191,32,1.673553,7.547094,17.434579,3.069008,223,394,163,0.423533666666667,1.87811013016669
"ACTA1","Acta1",6.487384,4.455121,0.373325,181,188,1,3.77194333333333,0.240853,0.05949,0.233685,5,1,4,6.335552,0.650522732758671
"ACTA2","Acta2",15.069679,2.496488,19.462987,408,100,178,12.3430513333333,6.327661,72.105899,6.461854,99,1023,93,2.15443666666667,4.22993159898598
"ACTB","Actb",907.491548,1110.026367,1271.568006,8257,14043,3318,1096.36197366667,1508.849694,1933.919489,1684.423797,16993,17349,16522,90.7907526666667,11.9550384084079
"ACTBL2","Actbl2",0.053245,0.023264,0,3,2,0,0.025503,0.024972,0,0,1,0,0,14.5340663333333,0.0660163912007672
"ACTC1","Actc1",0.988564,0.518019,0,7,6,0,0.502194333333333,0.053354,2.151921,0.356773,1,24,3,117.71839,0.012653425752601
"ACTG1","Actg1",576.738602,537.265372,794.751001,13658,19486,5374,636.251658333333,1419.3332,1648.589858,1463.03336,26010,23050,24917,8.06576833333333,70.2920739757119
"ACTG2","Actg2",0.289823,0.066606,0,7,2,0,0.118809666666667,7.933159,66.52499,5.367457,155,991,99,96.3586746666667,0.0114916279468389
"ACTL10","Actl10",1.004756,0.51982,0.429127,30,24,4,0.651234333333333,0.108181,0.047738,0.13155,3,1,3,604.161329333333,0.00272858534294052
"ACTL6A","Actl6a",9.661133,9.129784,11.273125,195,233,70,10.0213473333333,127.358034,224.770196,142.955043,297,293,270,197.892047333333,0.0554137155361576
"ACTL6B","Actl6b",20.704586,15.42755,22.289875,464,520,151,19.4740036666667,28.097481,15.805406,34.483202,158,77,164,30.8968773333333,0.641881130014901
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,0,0,0,0,13.9404776666667,0.066932264303107
"ACTL7B","Actl7b",0,0,0,0,0,0,0,0,0,0.060404,0,0,1,0.560291,0.640906087390109
"ACTL9","Actl9",0.11365,0.15072,0.357541,3,6,3,0.207303666666667,0,0,0,0,0,0,2.951647,0.305519108024241
"ACTN1","Actn1",12.095666,7.159796,10.301106,549,556,136,9.85218933333333,90.571305,205.524402,69.241953,1789,3484,1635,0.220393333333333,8.89237021943745
"ACTN2","Actn2",3.391132,1.608143,1.393511,64,65,10,2.13092866666667,1.088077,0.737005,1.599137,35,16,39,0.0645133333333333,2.94118313846077
"ACTN3","Actn3",2.054218,1.238977,0.7386,99,64,8,1.34393166666667,0.045257,0.139648,0.025741,2,5,1,75.4631816666667,0.0306543831367729
"ACTN4","Actn4",38.469791,32.262134,36.204158,1463,2013,530,35.645361,278.496919,323.301901,259.392949,4353,4197,3672,22.8294763333333,1.53781646257746
"ACTR10","Actr10",125.586157,102.534199,134.49901,2166,2556,634,120.873122,106.898089,119.583704,114.844543,926,725,903,0.286794,94.7106700839451
"ACTR1A","Actr1a",62.352935,67.448044,69.459203,3183,4813,1166,66.4200606666667,74.839265,81.902002,83.592002,2113,1784,2155,15.099539,4.18770131658221
"ACTR1B","Actr1b",123.178924,130.20487,102.624512,3860,4762,1235,118.669435333333,21.363274,19.600556,20.09068,569,419,496,17.4022466666667,6.5029796361821
"ACTR2","Actr2",48.256756,42.50762,43.211249,3472,4667,970,44.6585416666667,75.976968,94.052154,82.283986,4054,4017,3903,0.0441766666666667,43.7268358164168
"ACTR3","Actr3",86.343814,65.597556,71.256507,2301,3077,725,74.3992923333333,45.55178,67.520844,47.924974,1318,1529,1194,6.98355033333333,9.44433105388242
"ACTR3B","Actr3b",18.979007,15.299471,19.530796,733,908,245,17.9364246666667,10.065129,3.446338,9.264419,128,93,123,16.65475,1.07259659109682
"ACTR5","Actr5",2.728636,2.676546,6.582844,119,122,40,3.99600866666667,2.283258,2.083983,2.205831,85,62,72,73.8459896666667,0.0667505191516184
"ACTR6","Actr6",11.039334,8.957461,7.94164,229,323,70,9.31281166666667,13.415528,14.382194,12.825706,179,170,172,100.668015333333,0.101436146194598
"ACTR8","Actr8",31.072604,22.185834,25.666657,807,980,234,26.308365,27.345583,31.670753,28.516672,451,420,408,41.686823,0.639737583656671
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0.102041,0,0,2,0,0,50.456778,0.0194337857687086
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.534309333333333,0.651759054236781
"ACTRT3","Actrt3",0.623369,0.419144,0.94944,25,25,12,0.663984333333333,1.292807,1.228868,1.115009,30,23,23,33.5236663333333,0.0481983668034331
"ACVR1","Acvr1",6.144111,5.309225,6.386865,369,461,119,5.94673366666667,7.037928,8.229634,8.26402,266,286,274,9.35262066666667,0.671012093491819
"ACVR1B","Acvr1b",13.4585,8.663865,10.887607,1310,1277,335,11.003324,23.506718,19.491365,37.165374,1068,588,961,21.4957263333333,0.533582415705952
"ACVR1C","Acvr1c",1.201653,0.810025,0.726638,142,214,43,0.912772,0.0076,0,0,1,0,0,5.124483,0.312315668114354
"ACVR2A","Acvr2a",4.606203,3.970851,3.565358,391,502,88,4.04747066666667,16.277364,13.847823,12.988231,858,613,699,33.67373,0.145570455404327
"ACVR2B","Acvr2b",3.789204,2.330717,0.9235,109,127,16,2.347807,4.35859,4.450622,4.619946,801,656,751,79.08499,0.041803176849994
"ACVRL1","Acvrl1",17.458956,13.633657,17.679918,292,340,108,16.2575103333333,0.590729,2.94744,0.548938,17,29,14,5.830483,2.52654319369997
"ACY1","Acy1",12.779082,21.125795,22.631306,211,432,94,18.8453943333333,20.950655,16.690042,15.695317,158,95,107,0.739843333333333,11.4064260575186
"ACY3","Acy3",6.158622,10.285627,9.358693,103,275,46,8.60098066666667,0,0,0,0,0,0,21.972037,0.417942068727587
"ACYP1","Acyp1",23.071435,21.010466,20.41723,195,275,55,21.4997103333333,10.41891,8.717873,14.17402,56,39,67,0.16162,19.3692518494287
"ACYP2","Acyp2",29.073172,29.490531,33.99376,341,557,125,30.8524876666667,10.213957,4.257689,7.281641,107,43,69,4.69430766666667,5.59374194919687
"ADA","Ada",1.274145,1.440488,1.214389,43,65,13,1.309674,1.881756,4.803617,1.30235,34,81,20,3.90720466666667,0.47066999583062
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.138639666666667,0.87824096531563
"ADAD2","Adad2",0,0,0,0,0,0,0,0.3516,0,0,2,0,0,2.18113066666667,0.31435363862241
"ADAL","Adal",9.517798,7.488731,9.410691,396,421,98,8.80574,7.68946,6.63051,7.245079,179,129,165,9.54691866666667,0.929725572928788
"ADAM10","Adam10",17.942483,15.258774,16.195392,1596,2130,457,16.4655496666667,123.897107,145.822332,94.147613,2639,2371,2045,189.041460333333,0.0919038910563623
"ADAM11","Adam11",39.428928,35.361299,38.397555,1761,2537,569,37.7292606666667,76.352617,40.073029,61.625283,3716,1536,3032,4.38252666666667,7.19536809850145
"ADAM12","Adam12",0.713418,0.778313,0.354136,68,135,17,0.615289,263.2453,223.75449,242.910757,19064,13110,16722,0.0641973333333333,1.51784725389276
"ADAM15","Adam15",80.742162,70.489617,80.004418,1840,2395,628,77.0787323333333,60.668103,38.00024,71.175865,825,388,844,13.8212193333333,5.26803703375012
"ADAM17","Adam17",12.670071,11.518596,14.986136,520,720,171,13.0582676666667,20.368008,22.287947,19.327487,954,877,913,55.6194626666667,0.248293908217238
"ADAM18","Adam18",1.628233,0.537566,0.140858,16,21,2,0.768885666666667,0.173553,0,0.041788,3,0,1,17.197763,0.0972034676276786
"ADAM19","Adam19",5.595707,6.355486,6.393251,762,1260,237,6.11481466666667,29.941341,40.231067,28.930422,3088,3156,2634,366.704015333333,0.019349298267023
"ADAM2","Adam2",0.054981,0.025221,0.229336,2,2,2,0.103179333333333,0,0,0,0,0,0,3.16173666666667,0.265076678726269
"ADAM20","Adam25",0.081831,0.048812,0,5,4,0,0.0435476666666667,0.04832,0.029938,0.054296,2,1,2,0.0355616666666667,1.00771175706581
"ADAM21","Adam21",0.370266,0.359962,0.307278,23,33,6,0.345835333333333,0.668215,0.347816,0.872414,26,11,31,8.05146833333333,0.148686962575685
"ADAM22","Adam22",41.63082,37.523169,26.093372,4496,5385,1022,35.0824536666667,4.293794,2.708427,3.651038,478,274,429,10.1099363333333,3.24776421611057
"ADAM23","Adam23",91.311682,74.987058,56.776911,6057,8635,1731,74.3585503333333,37.576591,23.373305,38.05317,1238,742,1078,3.466875,16.8705303670538
"ADAM28","Adam28",0.07544,0.143584,0,4,14,0,0.073008,0.348438,0.553339,0.041631,9,6,4,3.34284866666667,0.247074692755431
"ADAM29","Adam29",0,0,0,0,0,0,0,0.239099,0.065655,0.330303,6,2,12,104.195606333333,0.00950610044331414
"ADAM32","Adam32",0.563134,0.545484,1.12187,6,15,3,0.743496,2.254211,1.354362,2.923583,55,59,42,22.5945126666667,0.073894130581605
"ADAM33","Adam33",2.53041,1.930884,2.055027,76,79,13,2.172107,2.494698,2.736092,1.700388,101,92,56,11.6260856666667,0.2512343955003
"ADAM3A","Adam3",0,0.146861,0,0,2,0,0.0489536666666667,0.436679,0.176368,0.214035,6,2,3,24.6463663333333,0.0409006739213309
"ADAM5","Adam5",0.046023,0.022873,0,2,2,0,0.0229653333333333,0,0.04341,0,0,1,0,10.2367903333333,0.0910371469955047
"ADAM7","Adam7",0.040358,0.097821,0,3,5,0,0.0460596666666667,0,0,0,0,0,0,7.751645,0.119527205075922
"ADAM8","Adam8",2.478647,2.541947,0.991776,78,76,21,2.00412333333333,5.202434,6.064427,4.039568,86,51,59,7.47368066666667,0.354524019904456
"ADAM9","Adam9",16.378543,17.480677,13.157699,1229,1796,337,15.6723063333333,71.058484,58.878118,62.020836,3410,2438,2937,31.4416803333333,0.513916238679005
"ADAMDEC1","Adamdec1",0,0,0,0,0,0,0,0,0,0.041296,0,0,1,5.36314166666667,0.157155074078973
"ADAMTS1","Adamts1",2.691414,2.970973,2.561618,264,405,76,2.741335,58.569233,141.380568,62.579103,2243,3762,2049,16.9064376666667,0.208937984743029
"ADAMTS10","Adamts10",11.833806,11.353123,11.734057,533,786,166,11.6403286666667,42.167717,37.796595,30.528394,656,454,461,29.4872816666667,0.414609895525287
"ADAMTS12","Adamts12",0.164584,0.08406,0.049046,32,17,3,0.09923,2.859441,10.976222,1.680552,349,1188,204,158.937147666667,0.00687288735629425
"ADAMTS13","Adamts13",0,0,0.043853,0,0,1,0.0146176666666667,8.033716,6.591312,8.465815,314,196,249,19.3182656666667,0.0499362338947663
"ADAMTS15","Adamts15",0.823185,0.830961,0.413378,55,46,17,0.689174666666667,17.611965,40.095153,16.907602,1580,2875,1319,5.77883566666667,0.249183598736991
"ADAMTS16","Adamts16",1.494489,1.109385,1.393768,167,183,50,1.33254733333333,38.407432,28.686978,28.018399,364,175,311,63.033851,0.0364267851598264
"ADAMTS18","Adamts18",0.38014,0.26705,0.35413,38,41,11,0.333773333333333,0.011209,0.177952,0.012741,1,2,1,0,1.33377333333333
"ADAMTS19","Adamts19",0.465309,0.216647,0.145104,47,33,4,0.275686666666667,0.180133,0.223756,0.149189,4,5,10,5.09970233333333,0.209139167282862
"ADAMTS2","Adamts2",19.526873,5.180184,24.828687,310,530,142,16.5119146666667,2.426145,2.693979,2.505131,114,108,129,5.04007666666667,2.89928681920704
"ADAMTS20","Adamts20",3.751597,3.935783,2.995836,472,662,131,3.561072,0.301329,0.112757,0.27111,27,9,20,91.4972293333333,0.0493103634873561
"ADAMTS4","Adamts4",12.562325,15.864071,11.656136,1218,2333,357,13.360844,6.532971,7.047095,3.966088,241,351,176,103.175866333333,0.137851927758867
"ADAMTS5","Adamts5",1.54468,0.888462,1.126345,358,320,81,1.18649566666667,9.333422,9.994655,11.137729,1385,1186,1450,9.99483133333333,0.198865776143178
"ADAMTS7","Adamts7",0.259872,0.04394,0.234565,19,8,3,0.179459,47.865694,42.976341,40.737031,3447,2438,2449,0,1.179459
"ADAMTS8","Adamts8",0.210193,0.147677,0.166907,16,17,4,0.174925666666667,3.929698,1.378664,3.233674,189,53,134,0,1.17492566666667
"ADAMTSL1","Adamtsl1",3.983811,4.023896,3.886144,398,509,115,3.964617,28.516986,26.791015,30.129519,2165,1551,1738,45.9817323333333,0.105671220566672
"ADAMTSL2","Adamtsl2",4.492102,2.482548,1.742764,104,129,22,2.90580466666667,0.121693,0.420352,0.182929,7,20,9,7.556008,0.456498482314026
"ADAMTSL4","Adamtsl4",28.740798,35.343392,64.904649,482,1037,223,42.9962796666667,1.589016,2.016736,1.720831,70,68,61,9.97444666666667,4.00897475772507
"ADAP2","Adap2",2.403007,2.067224,2.61865,87,107,30,2.36296033333333,0.829332,2.203443,4.074633,11,7,13,2.805207,0.883778552213673
"ADAR","Adar",42.668898,30.364477,26.828258,3666,3746,931,33.287211,81.262583,104.679305,79.527831,3440,3058,3093,59.930796,0.5627238318042
"ADARB1","Adarb1",34.026466,26.605388,24.148864,4587,5496,1114,28.2602393333333,105.018409,174.424258,70.337136,1757,1868,1443,67.596767,0.426554203834903
"ADARB2","Adarb2",3.217335,2.698417,2.160366,274,306,57,2.69203933333333,1.462916,2.153002,0.868352,39,48,24,30.1906413333333,0.118370099988539
"ADAT1","Adat1",3.161886,2.74144,2.095939,184,262,42,2.66642166666667,27.014364,30.208847,30.118773,245,210,212,5.39518833333333,0.573309412571379
"ADAT2","Adat2",1.483582,1.122702,1.429127,43,49,13,1.345137,6.534624,5.544724,3.678619,206,149,184,82.2995163333333,0.0281530686278615
"ADAT3","Adat3",0,0.640152,0.511518,0,10,4,0.38389,1.184894,0.938623,1.665099,19,10,19,2.96224266666667,0.349269370006616
"ADCK1","Adck1",10.552687,8.674524,12.176935,500,618,183,10.4680486666667,8.663261,7.385662,8.66168,168,137,156,12.024067,0.880527462479014
"ADCK2","Adck2",19.735068,24.422564,27.675282,305,394,93,23.9443046666667,5.161437,5.534839,5.097272,89,65,99,23.7980023333333,1.00589976286665
"ADCK5","Adck5",31.059228,25.546675,56.751462,153,185,53,37.7857883333333,4.175554,5.241788,5.289252,108,76,89,81.4874446666667,0.470202325821432
"ADCY1","Adcy1",16.995395,10.63233,10.19433,4717,4429,896,12.6073516666667,3.661098,3.382841,3.704939,707,474,576,18.6763536666667,0.691558603651174
"ADCY10","Adcy10",0.080569,0.116522,0.546232,7,14,1,0.247774333333333,0.053466,0.167833,0.0602,2,3,2,3.90275333333333,0.254504815661404
"ADCY2","Adcy2",13.742687,8.42419,10.964142,1239,1130,311,11.043673,14.593373,4.981748,9.636167,252,113,245,3.046413,2.97638253930086
"ADCY3","Adcy3",16.57317,12.456654,16.371479,1048,1203,305,15.1337676666667,8.478605,7.57696,7.556443,116,100,113,2.53358233333333,4.56583889795691
"ADCY4","Adcy4",4.072117,2.441705,1.222792,80,94,29,2.57887133333333,0.732117,2.361618,0.879664,10,24,9,8.172813,0.390160720962406
"ADCY5","Adcy5",14.777938,12.211885,13.319998,2075,2522,626,13.436607,6.913004,4.761138,6.939458,315,229,233,6.10311866666667,2.03243218612519
"ADCY6","Adcy6",23.241138,16.784186,17.440666,821,919,218,19.15533,71.638608,61.951681,41.722674,2644,1920,1815,5.82432833333333,2.95345256199816
"ADCY7","Adcy7",3.667151,2.378889,2.990257,459,455,113,3.012099,3.441974,6.103553,3.220625,163,210,102,47.2240486666667,0.0831970585409026
"ADCY8","Adcy8",4.494218,3.145276,4.065942,703,739,201,3.901812,0.058901,0.222647,0.022424,3,2,1,0.0243406666666667,4.78533378543987
"ADCY9","Adcy9",9.383589,6.462267,6.120041,945,972,195,7.32196566666667,4.428433,4.191662,3.639031,316,208,256,104.601477333333,0.0788053905761015
"ADCYAP1","Adcyap1",17.571041,15.520861,10.100627,356,366,47,14.3975096666667,7.110352,6.317393,10.156609,315,201,354,31.6566303333333,0.471497197031688
"ADCYAP1R1","Adcyap1r1",39.657234,33.480739,33.710633,4466,5961,1275,35.616202,2.195651,1.502736,1.773417,188,124,120,2.889036,9.41523863497278
"ADD1","Add1",181.965239,163.456613,188.332016,5120,6844,1662,177.917956,150.96491,139.708909,137.07957,2838,2435,2477,20.8397503333333,8.19230775394548
"ADD2","Add2",25.109926,18.58543,14.971324,4110,4579,831,19.55556,6.548549,5.855028,6.811138,746,441,638,4.945631,3.45725457903459
"ADD3","Add3",29.011276,22.689915,20.861397,1989,2758,529,24.1875293333333,97.347876,172.838369,100.827951,878,926,703,18.0950066666667,1.31906365747974
"ADGB","Adgb",0.623115,0.399612,0.865953,60,59,20,0.62956,0.13078,0.101871,0.27447,14,9,8,2.41645966666667,0.476973287845049
"ADGRA1","Adgra1",15.000617,12.540341,9.054832,826,1147,294,12.1985966666667,0.123353,0.146378,0.181036,8,7,10,0.0760916666666667,12.2653088723854
"ADGRA2","Adgra2",3.375309,2.059197,3.167765,313,325,85,2.86742366666667,14.098574,19.597776,10.284916,1038,1337,801,25.8405113333333,0.14408904579488
"ADGRA3","Adgra3",63.538993,29.740809,39.953645,413,546,129,44.411149,48.458343,46.206563,44.250117,750,584,681,324.800119666667,0.139383463230342
"ADGRB1","Adgrb1",59.583806,47.396928,61.191701,2872,3315,809,56.0574783333333,14.721522,8.951528,11.438913,563,271,366,0.0231983333333333,55.763849954147
"ADGRB2","Adgrb2",105.614388,74.995487,72.969318,2238,2616,612,84.5263976666667,8.123411,7.513608,7.005955,400,239,312,15.2743943333333,5.25527377024968
"ADGRB3","Adgrb3",12.375486,9.569781,10.260891,1137,1367,256,10.735386,3.325258,3.190596,3.076982,162,97,109,109.473091,0.106228457027603
"ADGRD1","Adgrd1",0.181547,0.109334,0.108892,21,19,4,0.133257666666667,0.689386,2.10804,0.685718,22,54,15,36.8857006666667,0.0299125434326137
"ADGRE1","Adgre1",2.681844,3.746421,1.769603,95,105,25,2.73262266666667,0,0,0,0,0,0,33.277249,0.10889504775213
"ADGRE4P","Adgre4",0.02927,0.018844,0,2,2,0,0.016038,0,0.060644,0.110383,0,2,4,0.155675666666667,0.879172270651483
"ADGRE5","Adgre5",9.962192,7.674636,11.02439,308,349,122,9.55373933333333,4.588936,4.290828,5.492799,128,99,134,0.0166356666666667,10.3810437498586
"ADGRF1","Adgrf1",0,0.007967,0,0,1,0,0.00265566666666667,0.237173,0.39026,0.385827,15,12,11,84.571168,0.0117172137543649
"ADGRF2","Adgrf2",0.358335,0.251377,0.05899,20,20,1,0.222900666666667,0,0.016562,0,0,1,0,70.9708386666667,0.0169916133995678
"ADGRF4","Adgrf4",0.459976,0.404128,0.270862,29,34,5,0.378322,0,0.026978,0,0,1,0,2.74027966666667,0.368507738146853
"ADGRF5","Adgrf5",11.519079,9.95772,8.6218,1083,1283,302,10.0328663333333,0.092677,0.28695,0.025647,8,20,2,10.254055,0.980345869407368
"ADGRG1","Adgrg1",99.402825,113.716106,84.673678,1561,2402,608,99.264203,28.981296,30.147102,27.867068,890,735,980,53.6929843333333,1.83321872489033
"ADGRG2","Adgrg2",1.272863,0.638516,0.516203,71,79,16,0.809194,3.897432,1.168894,3.956855,285,69,245,36.9654563333333,0.047653687713258
"ADGRG3","Adgrg3",0.076084,0.030861,0.623463,4,3,2,0.243469333333333,0,0,0,0,0,0,1.05922866666667,0.603851992477442
"ADGRG4","Adgrg4",0.048797,0,0,1,0,0,0.0162656666666667,1.125033,0.832808,1.0965,165,98,149,59.6027556666667,0.0167692979549714
"ADGRG5","Adgrg5",0.026315,0,0.052609,1,0,1,0.026308,0.126901,0.04768,0.087562,3,2,4,7.19409966666667,0.125249635927055
"ADGRG6","Adgrg6",1.253075,1.666064,1.389802,158,205,38,1.43631366666667,43.263001,67.371785,44.684654,2856,3567,2636,11.716955,0.191579955002331
"ADGRG7","Adgrg7",0,0.011911,0,0,1,0,0.00397033333333333,0,0.043878,0,0,1,0,7.532831,0.117659699733105
"ADGRL1","Adgrl1",68.640494,49.006817,40.792765,5090,6172,1357,52.8133586666667,28.808723,25.863647,24.745479,2247,1381,1799,12.9990043333333,3.84408472097766
"ADGRL2","Adgrl2",20.923243,12.486103,13.335734,1534,1393,312,15.5816933333333,79.311126,90.316586,71.483624,1800,1859,1423,4.01068,3.30927006580611
"ADGRL3","Adgrl3",40.387278,35.957017,34.80447,1497,1912,339,37.0495883333333,14.62275,11.407643,15.131985,1625,1071,1427,0.0248303333333333,37.1276952835445
"ADGRL4","Adgrl4",16.748121,16.322427,6.291062,500,628,131,13.1205366666667,3.498211,5.649966,2.992232,68,93,57,119.204601333333,0.117470849784774
"ADGRV1","Adgrv1",2.121184,1.928264,2.520955,142,173,33,2.19013433333333,9.518746,15.7597,5.510783,292,329,181,0,3.19013433333333
"ADH1C","Adh1",2.475342,0.822538,3.396449,57,22,25,2.231443,0,0,0,0,0,0,11.7761456666667,0.252927845714137
"ADH4","Adh4",0,0.064372,0,0,1,0,0.0214573333333333,1.290315,1.367892,0.212889,2,3,1,7.000933,0.127667277470432
"ADH5","Adh5",39.452889,38.573053,44.08808,850,1238,323,40.704674,76.959503,86.168655,82.454942,1696,1475,1511,461.288227,0.0902135757828849
"ADH7","Adh7",0.014426,0.009289,0,1,1,0,0.007905,0,0.6155,0.091923,0,2,0,9.25779266666667,0.0982574938636896
"ADHFE1","Adhfe1",11.622238,8.985093,11.902905,274,368,91,10.8367453333333,3.612077,1.660634,1.699188,46,14,26,23.1774956666667,0.489576980863761
"ADI1","Adi1",26.010796,24.667691,24.768946,681,977,226,25.1491443333333,17.326181,16.261081,19.47173,527,366,495,14.660422,1.66975987833108
"ADIG","Adig",0.180501,0.073913,0,1,1,0,0.0848046666666667,0,0,0,0,0,0,4.03283233333333,0.215545560594541
"ADIPOQ","Adipoq",0.147766,0.097881,0,2,2,0,0.0818823333333333,0.1147,0.075441,0.114203,8,4,7,20.063416,0.0513630995719466
"ADIPOR1","Adipor1",20.734368,20.119896,23.887242,1390,2029,503,21.580502,30.493186,27.281306,32.096849,837,647,861,0.44477,15.6291326647148
"ADIPOR2","Adipor2",40.209531,37.366887,32.788232,3412,4787,938,36.7882166666667,16.741018,13.05599,12.04823,661,550,612,7.15462733333333,4.63395997413657
