"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"CCR9","Ccr9",0.202007,0.139437,0.104784,18,19,3,0.148742666666667,0,0,0,0,0,0,2.16014766666667,0.36350917356921
"CCRL2","Ccrl2",0.447844,0.353761,1.255991,18,24,12,0.685865333333333,0,0.078397,0,0,1,0,7.06598966666667,0.209009111467165
"CCS","Ccs",20.210424,17.691476,20.460609,239,358,92,19.4541696666667,26.717589,23.399634,23.316362,348,208,188,116.608917666667,0.173916825972661
"CCSAP","Ccsap",1.850059,1.495291,1.176839,93,111,18,1.50739633333333,7.236285,7.022158,6.429736,631,484,396,33.5357993333333,0.072602817416571
"CCSER1","Ccser1",2.755785,2.999633,3.692829,157,209,56,3.14941566666667,1.850778,3.640845,1.53493,78,65,45,13.4685696666667,0.286788242532797
"CCSER2","Ccser2",32.046817,23.798395,17.964382,2483,3141,614,24.603198,23.736039,15.935535,14.977938,2096,1245,1095,17.2359353333333,1.40399697257097
"CCT2","Cct2",81.670679,66.377281,99.32402,2354,3144,768,82.4573266666667,128.751322,155.141106,176.025863,2957,2491,2701,29.872327,2.70330534742867
"CCT3","Cct3",110.724073,93.182833,141.308069,1960,2541,707,115.071658333333,105.523213,123.104639,137.793166,2830,2597,2617,6.78069766666667,14.917898536348
"CCT4","Cct4",53.232283,41.66366,46.788311,1736,2007,551,47.2280846666667,88.769937,80.09516,102.421356,2409,1758,2022,40.311974,1.16741176944647
"CCT5","Cct5",81.275295,63.483861,72.536824,2601,3053,835,72.4319933333333,158.733885,153.421051,147.877438,2555,2477,2476,16.0439486666667,4.3083908998709
"CCT6A","Cct6a",161.347737,139.744587,160.849376,2479,3148,761,153.980566666667,478.402896,587.922172,641.235909,2897,2514,2579,2.85220133333333,40.231689170971
"CCT6B","Cct6b",0.111285,0.177568,0.353722,4,10,4,0.214191666666667,2.276453,1.421486,1.283469,66,33,28,0.159084,1.04754415268149
"CCT7","Cct7",786.809662,660.498881,563.300854,2868,3630,906,670.203132333333,569.437891,662.877835,588.859747,2970,2379,2407,8.58024833333333,70.06114131697
"CCT8","Cct8",143.632367,125.889775,150.970531,3057,3787,948,140.164224333333,91.602293,93.678445,118.01408,2215,1772,2020,0.0313633333333333,136.87147852842
"CCZ1B","Ccz1",24.523028,23.513642,18.277183,551,867,200,22.1046176666667,108.655778,114.528387,139.511541,648,532,614,16.588697,1.31360598608678
"CD101","Cd101",0.14327,0.152318,0,10,16,0,0.0985293333333333,4.772194,0.193455,0.72446,38,3,9,2.670047,0.299322960532476
"CD109","Cd109",0.44481,0.651937,0.439135,58,126,18,0.511960666666667,1.095685,0.306302,0.225568,124,39,27,90.3151626666667,0.0165576079865933
"CD14","Cd14",0.829744,1.181931,1.453415,27,48,15,1.15503,0.088743,0.214786,0.49083,2,2,2,72.5625583333333,0.0292952019182766
"CD151","Cd151",37.66218,27.159344,37.871617,666,852,266,34.231047,93.440247,103.769455,115.482936,1562,1219,1232,14.981399,2.20450331037977
"CD160","Cd160",0.253282,0.195559,0.52662,13,16,9,0.325153666666667,0.466369,0.468353,0.429506,13,6,6,53.4395513333333,0.0243417448199151
"CD163","Cd163",0.874076,0.309562,0.937667,83,41,24,0.707101666666667,1.407492,0,0.545785,7,0,2,42.991035,0.0388056718071459
"CD164","Cd164",37.82445,39.657196,43.91974,1913,3019,627,40.4671286666667,59.47275,46.175174,46.926342,2460,1377,1535,10.1334163333333,3.72456462824574
"CD164L2","Cd164l2",25.846464,30.535977,48.762182,70,101,22,35.0482076666667,0,0,0.06177,0,0,1,2.34912366666667,10.7634746442627
"CD177","Cd177",0,0.103068,0,0,9,0,0.034356,0,0,0,0,0,0,2.769004,0.274437490647396
"CD180","Cd180",0.495129,1.101863,0.751757,27,88,10,0.782916333333333,0.030342,0.039217,0.014518,3,3,1,48.4066573333333,0.0360865605884745
"CD19","Cd19",0.823876,0.234255,0,3,4,0,0.352710333333333,0,0,0.044757,0,0,1,70.1335643333333,0.0190164846371891
"CD1D","Cd1d1",5.51332,1.846835,3.18002,91,80,27,3.51339166666667,0.099222,0,0.028913,6,0,1,46.7788856666667,0.0944641467395183
"CD2","Cd2",0,0,0,0,0,0,0,0,0,0,0,0,0,11.7807986666667,0.0782423717078088
"CD200","Cd200",59.104337,50.702961,71.834818,1383,1499,364,60.547372,43.187348,65.005569,73.068169,1380,1648,1679,20.891258,2.81150457410899
"CD200R1L","Cd200r1",0.070433,0.108887,0.091548,3,5,1,0.0902893333333333,0.122471,0,0,1,0,0,9.02381966666667,0.108769847183005
"CD207","Cd207",0,0,0,0,0,0,0,0.031251,0,0,1,0,0,18.786884,0.0505385284514732
"CD209","Cd209d",0,0,0,0,0,0,0,0.014806,0.102685,0.037716,1,0,2,15.7591916666667,0.0596687489402582
"CD22","Cd22",0.611561,0.195507,0.077203,5,8,1,0.294757,0.663267,0.32915,0.567529,5,2,3,4.311162,0.243780362941292
"CD226","Cd226",0,0.099811,0.135976,0,3,2,0.0785956666666667,0.225007,0.0323,0.226472,13,6,13,1.67303633333333,0.403509542020192
"CD247","Cd247",0.064898,0.086017,0.259246,2,2,1,0.136720333333333,0.201606,0,0.200755,1,0,2,11.138206,0.0936481332853746
"CD248","Cd248",0.661006,0.457911,0.992941,36,38,17,0.703952666666667,4.568733,0.892377,0.963805,204,30,28,65.278029,0.0257091632381927
"CD27","Cd27",0.988751,0.820549,0.66458,10,15,2,0.824626666666667,0.123307,0.324856,0.093499,2,4,1,2.30884033333333,0.551439925428053
"CD274","Cd274",0.993048,1.226883,1.269046,77,144,31,1.16299233333333,0.33792,0.574537,1.158212,17,9,11,26.670182,0.0781705134188613
"CD276","Cd276",3.288391,2.551256,2.917973,89,112,31,2.91920666666667,116.805093,108.745776,124.275884,2232,1622,1829,55.4985126666667,0.069368315760619
"CD28","Cd28",0.031915,0.007046,0.107252,3,1,2,0.0487376666666667,0.221884,0.435624,0.182258,15,29,11,14.2731953333333,0.0686652428505137
"CD2AP","Cd2ap",8.048942,7.798328,6.074802,828,1224,197,7.30735733333333,3.343511,2.775447,3.301309,309,199,178,5.919197,1.20062448479691
"CD2BP2","Cd2bp2",25.875817,30.381928,20.865091,1182,1529,377,25.707612,24.699309,24.185286,24.470519,1121,937,868,9.36513966666667,2.57667651945774
"CD300A","Cd300a",0.391435,0.393115,0.150145,29,33,5,0.311565,0.773011,0.070976,0,3,1,0,119.715385,0.0108649365613173
"CD300C","Cd300c2",0.455178,1.517213,1.414511,11,53,10,1.12896733333333,0.038511,0.101467,0,1,2,0,6.47489266666667,0.284815773051457
"CD300E","Cd300e",0.092214,0.10874,0.073104,4,7,1,0.0913526666666667,0.046152,0.147175,0.023043,3,7,1,0.0936896666666667,0.997863196415558
"CD300LB","Cd300lb",0.035519,0.011918,0,2,1,0,0.0158123333333333,0,0,0,0,0,0,34.6035043333333,0.0285312457960014
"CD300LD","Cd300ld",0,0.073276,0,0,6,0,0.0244253333333333,0.047407,0.125099,0,1,2,0,120.372462333333,0.00844034399269157
"CD300LF","Cd300lf",0.425304,0.551847,0.419198,18,50,5,0.465449666666667,0,0.050275,0,0,1,0,378.026847,0.00386634793357175
"CD300LG","Cd300lg",0.180248,0.071837,0.064188,9,6,1,0.105424333333333,2.839504,0,0.120948,3,0,3,53.261378,0.0203722126875092
"CD302","Cd302",5.648337,4.467289,6.763788,139,167,52,5.62647133333333,1.043345,0.256458,0.409853,73,13,20,0.294323333333333,5.11964140850947
"CD320","Cd320",8.762273,8.247576,11.119911,176,238,69,9.37658666666667,19.934893,30.376396,37.975146,343,383,418,0.299409,7.98562012935624
"CD33","Cd33",1.536683,2.488365,2.677235,105,220,30,2.23409433333333,0.015885,0,0.060342,0,0,1,254.627028666667,0.0126516133689076
"CD34","Cd34",9.129256,9.671908,12.071489,414,619,163,10.2908843333333,0.149775,0.028803,0.019843,9,1,2,33.0178173333333,0.33191089900614
"CD36","Cd36",0.377758,0.051006,0.313746,16,4,5,0.247503333333333,52.996724,37.515372,19.608023,1281,541,359,1.404137,0.518898604086761
"CD37","Cd37",8.590368,2.627767,7.979839,45,102,15,6.39932466666667,9.468768,3.024756,2.670153,157,14,24,1600.35707833333,0.00462065879420708
