"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"BHLHA9","Bhlha9",0.344104,0.279626,0.416351,8,10,3,0.346693666666667,0,0,0,0,0,0,47.1987546666667,0.027940424518852
"BHLHB9","Bhlhb9",17.338869,11.160372,9.560926,925,963,181,12.6867223333333,16.769755,17.773421,20.212543,683,901,517,0.0132116666666667,13.5082557609713
"BHLHE22","Bhlhe22",2.126099,1.656115,1.748275,131,159,33,1.84349633333333,0.168991,0.098669,0.44806,6,4,11,12.5603123333333,0.209692539776063
"BHLHE23","Bhlhe23",0,0,0.064597,0,0,1,0.0215323333333333,0.157753,0,0,1,0,0,49.4209896666667,0.020260061138956
"BHLHE40","Bhlhe40",25.56286,18.698372,17.940919,992,1271,302,20.7340503333333,8.578202,10.571291,4.734867,267,235,100,43.0320543333333,0.493596100895073
"BHLHE41","Bhlhe41",21.161925,20.307578,20.956379,1116,1698,367,20.8086273333333,1.672925,5.580048,8.945847,22,50,27,2.32403266666667,6.56089440757602
"BHMT","Bhmt",0.118694,0.029731,0.25571,7,3,5,0.134711666666667,0.07304,0,0.199527,1,0,1,0,1.13471166666667
"BHMT2","Bhmt2",0.442029,0.20199,0.295369,23,16,5,0.313129333333333,0.094809,0.138724,0.042164,3,5,1,0.466332333333333,0.895519592307065
"BICC1","Bicc1",1.628812,1.394761,1.609302,175,234,59,1.54429166666667,1.018617,1.21432,1.229892,61,90,57,25.8213373333333,0.0948607310309111
"BICD1","Bicd1",8.419065,6.44385,5.778117,723,1170,163,6.880344,11.343477,12.613509,16.439758,1071,1275,1047,49.558871,0.155864714621495
"BICD2","Bicd2",16.946131,15.260296,11.968746,1815,2582,451,14.7250576666667,10.354633,12.212175,12.75721,885,1118,779,1.80235133333333,5.61137980081965
"BICDL1","Bicdl1",28.701359,19.785847,28.764544,538,575,176,25.7505833333333,93.397267,82.984966,83.93218,1038,1014,690,44.2897953333333,0.590653659095802
"BICDL2","Bicdl2",0.133242,0.020587,0.159144,3,1,2,0.104324333333333,0.029432,0.106697,0.161269,1,5,5,9.229343,0.10795652597956
"BICRA","Bicra",3.789017,2.687544,2.588648,281,403,74,3.02173633333333,4.548469,6.534471,3.034532,150,203,113,4.01353833333333,0.802175243499019
"BICRAL","Bicral",7.303584,6.181391,4.90598,1060,1055,229,6.13031833333333,4.388632,4.74162,6.003734,388,454,378,8.15548966666667,0.778802510071462
"BID","Bid",3.64791,3.323967,4.178027,142,164,60,3.71663466666667,20.856202,13.261414,27.186344,297,353,241,1.41569166666667,1.95249862875712
"BIK","Bik",0.061678,0.141648,0,1,2,0,0.0677753333333333,1.107016,1.282901,1.557547,11,14,11,81.5563946666667,0.0129338900716853
"BIN1","Bin1",127.204525,124.973114,116.70989,4538,6781,1507,122.962509666667,60.477264,70.917546,77.627084,1794,2364,1662,4.54457833333333,22.3574277815536
"BIN2","Bin2",5.477209,11.87041,5.286866,51,123,15,7.54482833333333,0,0,0,0,0,0,21.468945,0.380295039813099
"BIN3","Bin3",9.278926,6.95781,4.327728,148,196,49,6.85482133333333,13.313973,11.22605,14.290365,123,130,97,0.189431666666667,6.60384413284216
"BIRC2","Birc2",12.167119,9.381884,8.930331,692,835,171,10.159778,37.288267,39.928792,38.967987,653,782,552,0.845128,6.04824055566877
"BIRC3","Birc3",1.999225,1.541593,1.458811,48,48,11,1.666543,0.1892,0.063506,0.300449,8,4,2,10.113433,0.239938730003591
"BIRC5","Birc5",0.720227,0.950284,1.659319,28,45,15,1.10994333333333,0.136436,0.561246,0.902317,2,3,16,26.643505,0.076326910546739
"BIRC6","Birc6",30.819139,28.162141,42.564028,2812,3261,526,33.848436,35.644536,35.831281,43.98249,1095,1159,861,22.3989956666667,1.48931332337669
"BIRC7","Birc7",0.185298,0.336854,0.291247,4,12,2,0.271133,0,0.566074,0,0,3,0,1.87302766666667,0.442436741820447
"BIVM","Bivm",10.940153,10.696037,12.324559,492,664,151,11.3202496666667,25.842595,26.65878,32.482295,951,1010,832,96.858777,0.125898259148146
"BLCAP","Blcap",32.150039,25.084461,31.952738,1296,1454,394,29.7290793333333,149.580445,169.367285,197.015307,3502,4316,3268,59.7352366666667,0.505951421610223
"BLK","Blk",0.02048,0,0,1,0,0,0.00682666666666667,0.240697,0.115319,0.367624,3,3,6,0.900229666666667,0.529844725786655
"BLM","Blm",5.631112,4.525977,7.526659,112,182,39,5.89458266666667,1.90146,3.297286,2.960792,57,81,41,0.01171,6.81478157443009
"BLMH","Blmh",25.638909,23.344128,24.8275,897,1156,281,24.6035123333333,78.391699,63.304381,81.564536,660,604,514,133.845355666667,0.189873149184495
"BLNK","Blnk",0.577542,0.816555,1.023079,21,48,11,0.805725333333333,0.573538,0.112085,0.327203,11,7,9,19.9379053333333,0.086241928434866
"BLOC1S1","Bloc1s1",52.347168,50.834711,71.452548,338,511,133,58.2114756666667,48.731113,45.906472,46.401029,168,185,125,84.9267353333333,0.689092579125335
"BLOC1S2","Bloc1s2",23.987329,23.828097,24.19342,299,438,97,24.0029486666667,91.401867,99.072672,106.914405,829,931,700,21.089051,1.13191592824276
"BLOC1S3","Bloc1s3",2.027948,2.146849,2.980919,135,212,62,2.38523866666667,9.248334,5.975127,11.943141,118,117,93,0.136135666666667,2.97960777571458
"BLOC1S4","Bloc1s4",4.369123,4.18766,5.920805,96,139,40,4.82586266666667,4.238277,4.968878,6.33125,66,87,69,43.3301343333333,0.131419919074912
"BLOC1S5","Bloc1s5",6.660702,6.641472,5.902558,384,521,125,6.40157733333333,6.495172,7.888759,8.127123,98,129,96,8.237264,0.801273768221124
"BLOC1S6","Bloc1s6",12.671065,11.930879,13.653694,386,465,107,12.7518793333333,51.133367,47.487217,55.140155,1504,1550,1235,593.054014666667,0.023149206964033
"BLVRA","Blvra",17.893835,16.244072,16.208247,357,462,108,16.7820513333333,38.166844,43.319474,37.121362,185,234,112,23.653269,0.721285738347046
"BLVRB","Blvrb",10.363123,10.934519,13.093351,104,176,49,11.4636643333333,6.052709,8.419784,5.290075,47,68,31,39.0553743333333,0.311160850217328
"BLZF1","Blzf1",6.575181,6.731271,5.302553,272,389,70,6.20300166666667,4.111854,5.684966,6.236532,119,151,104,6.25125566666667,0.993345428403274
"BMERB1","Bmerb1",92.680483,65.771117,74.421419,2396,2695,796,77.6243396666667,162.42027,146.530915,119.354061,1798,1848,1107,196.932361,0.397228322187632
"BMF","Bmf",1.128244,1.019063,1.586597,77,105,16,1.24463466666667,1.653686,1.878649,1.41315,41,105,58,3.943615,0.454047223876994
"BMP1","Bmp1",10.28488,9.048783,11.435163,521,837,208,10.2562753333333,8.462604,12.522134,5.575353,227,412,158,77.583921,0.143238911854924
"BMP10","Bmp10",0,0,0,0,0,0,0,0,0,0,0,0,0,2.06671966666667,0.326081320985866
"BMP15","Bmp15",0.031424,0.020727,0.050328,2,2,1,0.0341596666666667,0,0,0,0,0,0,4.50207833333333,0.187958004959944
"BMP2","Bmp2",1.027019,0.831664,1.49667,73,91,33,1.118451,0.794098,0.667756,0.996801,33,31,29,126.116459666667,0.016665434244748
"BMP2K","Bmp2k",6.062664,7.526181,6.045366,693,1286,229,6.544737,4.440868,5.424849,3.080204,204,211,110,21.4473853333333,0.336107608434752
"BMP3","Bmp3",0.555216,0.401248,0.112319,79,84,5,0.356261,0.113338,0.213661,0.300385,9,18,17,2513.187331,0.000539443096891494
"BMP4","Bmp4",8.216706,6.536189,1.279032,29,43,13,5.34397566666667,0.282399,0.087927,0.40131,1,2,1,95.8806013333333,0.0654824142228349
"BMP5","Bmp5",0.592924,0.505194,0.804263,36,38,20,0.634127,0.259367,0.149846,0.530476,13,8,19,13.0305186666667,0.116469464801919
"BMP6","Bmp6",1.479571,2.862419,1.641523,110,204,38,1.99450433333333,0.092252,0.142121,0.199442,4,7,6,16.4820753333333,0.17128997995013
"BMP7","Bmp7",2.171061,0.859083,2.165397,171,102,54,1.731847,0.337934,4.40374,13.806193,10,21,36,80.5569676666667,0.0334961816035804
"BMP8A","Bmp8a",0.104487,0.017303,0,4,1,0,0.0405966666666667,1.49566,1.657527,1.710139,107,132,86,0.189027666666667,0.875166067063761
"BMP8B","Bmp8b",0.256436,0.07483,0.125115,10,4,1,0.152127,0.48307,0.51432,0.361683,29,34,15,1.16058233333333,0.533248366528345
"BMPER","Bmper",4.5534,4.356319,3.438237,270,310,71,4.11598533333333,19.611318,22.530958,20.958617,519,535,409,4.41915066666667,0.944056670135025
"BMPR1A","Bmpr1a",12.502396,10.654977,12.563034,1361,1708,351,11.9068023333333,6.864009,5.897908,7.226305,385,332,330,4.78904666666667,2.22952121074627
"BMPR1B","Bmpr1b",4.610816,4.198382,3.544364,466,687,124,4.117854,0.34711,0.194968,0.503695,25,15,26,6.77160933333333,0.658532072379003
"BMPR2","Bmpr2",9.572495,10.09322,8.574617,2510,4153,695,9.413444,16.185475,17.56382,16.776418,2149,2440,1592,0.189973333333333,8.75098937791323
"BMT2","Bmt2",4.575249,3.880254,3.580871,366,498,88,4.01212466666667,4.239138,5.080619,7.395344,192,197,149,54.871541,0.0897080083519921
"BMX","Bmx",0.596618,0.328588,0.609803,34,31,12,0.511669666666667,0,0.029077,0,0,1,0,10.178432,0.135230922070883
"BNC1","Bnc1",0,0,0,0,0,0,0,2.089662,2.188341,8.690258,124,146,365,4.56775033333333,0.179605754592325
"BNC2","Bnc2",1.216303,0.275249,0.546231,28,16,1,0.679261,2.068016,2.12037,4.017595,300,316,392,1.00256733333333,0.838554076084333
"BNIP1","Bnip1",12.486694,11.645738,12.230431,241,303,65,12.1209543333333,7.720564,7.691856,8.574034,94,108,71,1.73244966666667,4.80190156598188
"BNIP2","Bnip2",16.539511,14.558624,14.359304,458,574,135,15.1524796666667,12.074417,9.74792,14.265995,247,317,233,11.5039483333333,1.29179033982466
"BNIP3","Bnip3",77.818401,69.583267,65.376843,1986,2668,576,70.9261703333333,19.205889,24.434285,20.372617,551,751,427,17.4124753333333,3.90638244077485
"BNIP3L","Bnip3l",164.100018,152.913543,187.075189,2691,4280,836,168.029583333333,32.627515,41.589276,37.896389,909,1125,864,408.164251333333,0.413109363250873
"BNIPL","Bnipl",0,0.249522,0.202472,0,4,1,0.150664666666667,0.246956,0.097327,0.240818,7,3,6,14.8318166666667,0.0726805199234874
"BOC","Boc",3.374621,2.30836,2.541699,333,346,79,2.74156,0.791391,0.606505,3.129701,16,11,41,127.039953666667,0.0292218162601074
"BOD1","Bod1",35.40473,34.11712,43.208716,880,1223,330,37.5768553333333,54.315712,55.8553,55.385861,404,420,324,2.64289066666667,10.5896275412054
"BOD1L1","Bod1l",6.868909,5.687569,5.462311,1579,1956,306,6.006263,63.968561,60.139005,40.207132,993,1169,850,15.1702776666667,0.433280314935017
"BOK","Bok",6.965315,4.270485,6.374065,182,149,48,5.869955,17.649939,16.293939,20.358108,391,572,434,27.321909,0.242566805789822
"BOLA1","Bola1",6.598095,6.382883,10.810891,76,115,39,7.930623,2.292396,2.755869,3.360507,18,24,18,0.111141666666667,8.03733967315899
"BOLA2","Bola2",70.456525,71.123604,81.529017,300,450,114,74.3697153333333,0.959059,0,0.753803,16,0,9,6.64925266666667,9.85321293696752
"BOLA3","Bola3",58.855073,54.553034,57.066218,266,351,106,56.824775,27.881245,30.052715,22.186494,114,134,72,0,57.824775
"BOLL","Boll",0.300369,0.275039,0,2,3,0,0.191802666666667,0,0.064565,0,0,1,0,18.2830143333333,0.0618058279719511
"BOP1","Bop1",13.30247,11.192835,17.113106,479,668,193,13.8694703333333,36.951118,33.238398,43.636796,595,667,538,26.8730236666667,0.533471736369805
"BORA","Bora",1.160171,1.15201,1.022807,90,123,21,1.11166266666667,0.878473,0.770843,1.021871,13,17,21,0.0449313333333333,2.02086261489591
"BORCS5","Borcs5",12.636006,10.759363,19.306831,330,451,126,14.2340666666667,3.916138,5.379498,8.269212,155,216,140,148.551879666667,0.101864762252548
"BORCS6","Borcs6",10.953311,10.652865,14.978867,392,569,167,12.1950143333333,4.487857,3.475483,3.857103,88,80,52,45.193204,0.285648389605825
"BORCS7","Borcs7",8.626385,6.928622,8.408269,387,464,118,7.98775866666667,18.554755,19.892764,21.916878,319,343,250,0.345770666666667,6.67852174912417
"BORCS8","Borcs8",21.579512,19.281348,23.869279,255,341,91,21.576713,13.647615,14.118137,21.687811,137,189,128,18.8208486666667,1.13903866477564
"BPGM","Bpgm",45.308142,49.198348,40.829982,1084,1913,418,45.1121573333333,22.014449,24.017268,22.974707,440,483,338,11.7386663333333,3.61985753663014
"BPHL","Bphl",56.342438,54.212741,49.281479,339,428,118,53.278886,27.614968,24.660074,33.933626,305,322,262,6.88536566666667,6.88349637727644
"BPI","Bpi",0.027746,0.018472,0,1,1,0,0.015406,0,0,0,0,0,0,27.4624703333333,0.0356752589676246
"BPIFA1","Bpifa1",0,0.092435,0,0,1,0,0.0308116666666667,0,0,0,0,0,0,0.167963,0.882572193354299
"BPIFA2","Bpifa2",0,0,0,0,0,0,0,0,0,0,0,0,0,22.1803153333333,0.0431400516179346
"BPIFA3","Bpifa3",0,0,0,0,0,0,0,0,0,0,0,0,0,54.1475553333333,0.0181331700735529
"BPIFB1","Bpifb1",0,0.040867,0,0,3,0,0.0136223333333333,0.096918,0.052422,0.059052,2,1,1,4.06761533333333,0.200019588437586
"BPIFB2","Bpifb2",0,0,0,0,0,0,0,0,0,0,0,0,0,19.057369,0.0498569877235643
"BPIFB3","Bpifb3",0.028595,0,0,1,0,0,0.00953166666666667,0,0,0,0,0,0,870.08123,0.00115894090229297
"BPIFB4","Bpifb4",0,0,0.109056,0,0,1,0.036352,0.282399,0,0,1,0,0,0,1.036352
"BPIFB6","Bpifb6",0,0,0,0,0,0,0,0,0,0,0,0,0,23.038738,0.0415995215722223
"BPIFC","Bpifc",0.052255,0.100667,0.166584,3,9,3,0.106502,0.123438,0.311221,0,3,2,0,0.112294,0.994792743645116
"BPNT1","Bpnt1",31.491987,26.319477,29.043227,841,1161,284,28.9515636666667,16.028595,13.736947,15.524569,233,225,169,4.47143033333333,5.47417436427805
"BRAF","Braf",13.04985,9.964817,9.599718,2395,2795,588,10.8714616666667,8.458447,8.846051,8.623756,1018,1088,745,17.6098826666667,0.637911688069393
"BRAP","Brap",15.64912,17.107363,16.064271,860,1217,258,16.2735846666667,5.807526,5.368891,6.547318,242,261,195,3.11907366666667,4.19356051008556
"BRAT1","Brat1",4.241575,3.97597,3.904245,302,432,87,4.04059666666667,8.3029,8.41328,9.434691,295,320,249,95.155496,0.0524213058675987
"BRCA1","Brca1",0.835665,0.655983,0.30062,43,78,14,0.597422666666667,1.187686,1.261281,2.571071,15,22,25,6.18082266666667,0.22245677700438
"BRCA2","Brca2",9.048335,5.896211,8.629244,230,245,58,7.85793,0.53244,0.234198,0.439205,4,7,7,16.1423753333333,0.516727106235725
"BRCC3","Brcc3",19.935409,17.568056,23.939717,562,757,163,20.4810606666667,14.810665,15.431903,16.64698,472,520,412,1.610565,8.22851017563886
"BRD1","Brd1",8.889512,7.018975,6.240317,786,946,187,7.38293466666667,13.752978,14.912801,18.015167,422,517,386,0.686863333333333,4.96953991530632
"BRD2","Brd2",77.095271,68.615535,84.908072,2364,3155,756,76.8729593333333,114.845094,114.672561,162.174891,2050,2385,2069,2.63582233333333,21.4182521019775
"BRD3","Brd3",8.532382,6.479105,6.586321,719,852,160,7.19926933333333,16.931183,16.032024,24.438464,692,837,635,0.521999666666667,5.38716894156131
"BRD4","Brd4",21.240973,20.059146,23.087597,1179,1473,319,21.462572,20.854387,23.09355,27.635803,778,988,677,546.164117333333,0.0410527139635433
"BRD7","Brd7",32.335998,34.02383,35.674914,696,965,219,34.0115806666667,50.060085,40.506507,51.650523,550,589,534,29.2977266666667,1.15558441238386
"BRD8","Brd8",15.78914,14.758883,11.580398,1154,1449,290,14.042807,67.929518,57.324851,79.558616,664,626,558,3.197451,3.58379573698418
"BRD9","Brd9",28.592656,22.865624,23.598815,1054,1267,273,25.0190316666667,16.192057,24.349841,26.54613,395,438,377,20.012748,1.23824983132462
"BRDT","Brdt",4.002642,3.470161,3.956189,159,223,46,3.809664,0,0,0,0,0,0,7.09249,0.594336724543373
"BRF1","Brf1",17.156011,15.093285,10.250688,558,844,167,14.1666613333333,28.4259,37.541435,37.639567,561,719,566,116.082292333333,0.129538472736371
"BRF2","Brf2",8.826449,8.094725,8.520985,150,206,43,8.48071966666667,5.301599,8.879448,7.366047,151,222,152,338.435168666667,0.0279308702863873
"BRI3","Bri3",20.529476,17.827172,16.704979,213,287,61,18.3538756666667,31.539744,45.522842,36.050936,204,313,162,0,19.3538756666667
"BRI3BP","Bri3bp",15.640634,11.920292,14.036123,2236,2557,631,13.865683,3.720109,3.828161,3.700759,336,376,237,5.90791166666667,2.15197931260943
"BRINP1","Brinp1",14.912205,9.261856,10.6887,1042,971,236,11.6209203333333,21.72498,26.323812,28.338009,886,1187,830,0.231776,10.2461164475792
"BRINP2","Brinp2",6.527462,6.34124,6.373456,617,713,186,6.41405266666667,4.898736,3.901709,6.328339,194,194,146,227.412006,0.0324591198006757
"BRINP3","Brinp3",10.066172,6.750456,6.675252,534,557,130,7.83062666666667,76.751558,66.470044,81.758383,636,696,632,22.2083816666667,0.380492995741696
"BRIP1","Brip1",0.699977,0.608753,0.576047,106,118,27,0.628259,0.883445,0.139901,0.946973,10,17,18,2.98863566666667,0.408224549965163
"BRIX1","Brix1",15.885926,16.875063,11.379815,328,449,96,14.7136013333333,11.025848,11.902199,14.63709,158,188,127,17.5893753333333,0.845300127173002
"BRK1","Brk1",50.033107,48.524304,56.002792,1000,1447,354,51.5200676666667,83.124502,87.022664,101.292007,1054,1200,910,71.1907753333333,0.727517711565789
"BRMS1","Brms1",6.692233,8.02374,8.305085,125,245,60,7.673686,8.621546,6.86048,7.903135,91,93,77,0.254802666666667,6.91239047414627
"BRMS1L","Brms1l",24.246525,18.677803,23.528716,1087,1323,344,22.1510146666667,27.531329,21.376996,22.335207,276,328,253,5.427288,3.60198806505429
"BROX","Brox",35.422092,26.728473,25.003248,1644,2117,504,29.051271,9.845568,8.500572,7.861506,296,312,281,52.449953,0.56223194433866
"BRPF1","Brpf1",5.839877,5.156485,6.35443,468,609,141,5.78359733333333,3.228607,3.29752,4.066458,149,169,151,2.135336,2.16359501288963
"BRPF3","Brpf3",15.52877,8.709748,13.482218,346,417,92,12.5735786666667,16.955715,18.455987,15.340116,774,744,547,0.315915666666667,10.314930516064
"BRS3","Brs3",0,0,0,0,0,0,0,0.166771,0,0.039048,6,0,1,343.710336,0.00290098640964453
"BRSK1","Brsk1",93.977489,80.47273,102.729445,5171,6848,1975,92.3932213333333,139.452071,183.064648,180.322596,1852,2286,1495,27.2240683333333,3.30899217753925
"BRSK2","Brsk2",49.778745,42.787941,45.622498,2357,2808,684,46.0630613333333,58.23934,56.995138,65.184148,922,1018,780,8.235695,5.09577907600168
"BRWD1","Brwd1",59.57006,53.148567,30.909966,2483,3171,479,47.8761976666667,29.298099,36.07617,33.119732,1219,1499,987,0.533333,31.8757880164757
"BRWD3","Brwd3",0.882671,0.965273,0.599843,214,354,44,0.815929,2.611886,1.883322,2.882675,460,354,363,2.835451,0.473459053446387
"BSCL2","Bscl2",38.980218,33.803203,45.303278,1035,1313,379,39.362233,1728.266817,2032.334658,1328.211654,3171,3629,1775,138.80444,0.288704943848707
"BSDC1","Bsdc1",29.352493,30.167281,21.729035,886,1289,247,27.0829363333333,38.117331,37.413477,47.249308,972,1059,855,3.62786866666667,6.06822240561998
"BSG","Bsg",198.630475,165.073671,225.122205,4626,5851,1676,196.275450333333,286.574509,335.781792,310.994281,2389,3047,1885,157.352579333333,1.24579878119994
"BSN","Bsn",10.140748,6.774595,7.744406,2544,2652,474,8.21991633333333,10.190254,11.248164,11.795707,2234,2697,1835,1.84398633333333,3.24189895896124
"BSND","Bsnd",0.017001,0,0,1,0,0,0.005667,0.014793,0.020301,0.010437,2,3,1,7.39875133333333,0.119740061359915
"BSPH1","Bsph1",0,0,0,0,0,0,0,0,0,0,0,0,0,8.12597366666667,0.109577348842522
"BSPRY","Bspry",0.386418,0.347031,0.575536,17,23,8,0.436328333333333,0.072956,0.033106,0,2,1,0,6.43285633333333,0.193240427222034
"BST1","Bst1",0.15762,0.167128,0.206236,9,6,3,0.176994666666667,0.785613,0.661338,1.543936,11,12,14,65.8767473333333,0.0175994604043791
"BST2","Bst2",3.516183,4.028514,5.014315,45,55,12,4.18633733333333,0.18555,0.338103,0,2,4,0,6.58752266666667,0.683535003607677
"BSX","Bsx",0,0,0,0,0,0,0,0,0,0,0,0,0,9.22801466666667,0.0977706849853298
"BTBD1","Btbd1",104.135134,86.737942,80.672112,1656,2134,487,90.5150626666667,35.582451,40.012007,47.443338,1213,1457,997,55.9131546666667,1.60797733323094
"BTBD10","Btbd10",16.541067,13.576913,15.03164,845,1050,235,15.0498733333333,42.186325,67.770016,67.752378,1110,1203,900,62.298734,0.253557572467932
"BTBD11","Btbd11",15.117754,10.828329,12.631277,1046,1318,279,12.85912,11.295176,9.373953,10.933124,434,363,336,116.133245333333,0.118319269312143
"BTBD16","Btbd16",0.441731,0.449075,0.382019,33,48,8,0.424275,0,0,0,0,0,0,0.0601003333333333,1.34352848991338
"BTBD17","Btbd17",16.669356,15.518937,15.033991,328,438,131,15.7407613333333,2.799275,1.969038,4.583008,44,38,48,35.5159133333333,0.45845111911939
"BTBD18","Btbd18",0.060661,0.01017,0,4,1,0,0.0236103333333333,0.181746,0.14253,0.10976,7,6,3,52.406299,0.0191664719798939
"BTBD3","Btbd3",19.441741,17.602368,17.589383,2036,2802,574,18.211164,19.148486,19.829532,21.367534,777,936,595,36.833821,0.507777525299388
"BTBD6","Btbd6",14.396179,10.204733,10.916042,429,509,135,11.8389846666667,26.90604,24.087436,24.295642,587,584,334,1.66207766666667,4.82291889054577
"BTBD7","Btbd7",3.634729,3.327668,3.289223,649,871,181,3.41720666666667,5.952274,10.363782,7.428095,392,392,254,64.415141,0.0675257531993498
"BTBD9","Btbd9",49.540971,40.057524,35.407053,833,1031,240,41.668516,11.571877,9.717594,10.141756,807,834,581,0.456005,29.3051988145645
"BTC","Btc",0.458533,0.583226,0.337288,25,40,6,0.459682333333333,0.340157,0.082927,0.268159,6,3,4,0.0316036666666667,1.41496427407037
"BTD","Btd",5.293145,6.382099,4.716889,186,325,73,5.46404433333333,5.185095,4.511588,4.841511,238,238,156,10.41442,0.566305106464747
