"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","FoldChange"
"FAM229B","Fam229b",8.699463,8.205338,13.829387,134,208,49,10.2447293333333,16.461822,16.223499,15.54745,144,134,135,12.9596006666667,0.805519412900111
"FAM234A","Fam234a",23.534071,27.730061,36.347084,595,982,242,29.2037386666667,47.764862,28.132788,23.073254,1652,1262,1135,0.697593,17.7920966136563
"FAM234B","Fam234b",53.681907,44.961576,39.03507,3589,4398,1070,45.892851,0.527118,0.278591,0.43332,40,27,42,6.98005433333333,5.87625710819095
"FAM241A","Fam241a",0.649704,0.83759,1.036113,20,39,9,0.841135666666667,2.125711,2.097528,1.866539,331,349,307,14.4046653333333,0.119518056824171
"FAM241B","Fam241b",8.037149,5.444527,8.23352,136,137,38,7.23839866666667,5.911318,4.125407,4.427564,100,77,82,42.383388,0.189897540198259
"FAM243B","Fam243",0,0,0,0,0,0,0,0.05795,0,0,2,0,0,119.247205333333,0.00831620158845216
"FAM24A","Fam24a",0.699635,0.539382,0,4,8,0,0.413005666666667,0,0,0,0,0,0,0.45517,0.971024462204874
"FAM25A","Fam25c",0.810549,0,0,3,0,0,0.270183,0,0,0,0,0,0,0.0629716666666667,1.1949358951242
"FAM32A","Fam32a",23.465395,18.795063,21.824404,1284,1541,377,21.3616206666667,36.0597,30.570985,21.097155,889,786,549,0.0641456666666667,21.0136839035508
"FAM3A","Fam3a",9.650084,7.036331,12.958022,184,253,63,9.881479,34.631076,28.425991,31.22334,785,701,635,0.823789333333333,5.96641223913288
"FAM3B","Fam3b",0,0,0,0,0,0,0,0.019266,0.017966,0.147169,1,1,3,3.98227866666667,0.200711374634739
"FAM3C","Fam3c",15.006488,14.872627,14.094503,600,965,207,14.6578726666667,9.046126,5.606159,5.547724,152,130,132,0.040729,15.0451007578982
"FAM43A","Fam43a",3.667639,4.495696,4.378521,242,453,90,4.18061866666667,1.95699,2.224251,1.822992,138,141,119,26.2300143333333,0.190253982361106
"FAM50A","Fam50a",12.358004,12.511094,14.148574,343,472,126,13.0058906666667,80.489322,60.286907,52.171997,885,712,679,138.869209333333,0.100135624798508
"FAM50B","Fam50b",0,0,0,0,0,0,0,2.460899,1.710518,1.289316,86,54,41,0,1
"FAM53A","Fam53a",8.668243,4.662209,6.882632,350,387,117,6.73769466666667,0.723065,0.461526,0.363748,10,5,7,37.31709,0.201938473581023
"FAM53B","Fam53b",8.538885,8.223086,10.19053,690,1074,265,8.984167,4.517475,3.556862,3.370647,598,443,413,0.442371333333333,6.92205035504033
"FAM53C","Fam53c",8.635758,7.980088,8.712091,813,1126,258,8.44264566666667,8.470116,7.079659,5.091121,669,574,418,0,9.44264566666667
"FAM71B","Fam71b",0.022051,0.014755,0,1,1,0,0.0122686666666667,0,0,0,0,0,0,0.315479,0.769505759245618
"FAM71E1","Fam71e1",24.854906,13.435479,21.581212,60,92,29,19.957199,1.725779,2.86679,2.270048,19,30,19,15.8585096666667,1.24312287470093
"FAM71F1","Fam71f1",0,0,0.119624,0,0,1,0.0398746666666667,0.266898,0.033262,0.068413,6,1,2,21.0066663333333,0.0472527120153395
"FAM72A","Fam72a",0.62172,0.520119,0.372909,27,35,5,0.504916,1.290921,1.904686,0.645469,18,35,21,0.0106763333333333,1.48901873959649
"FAM76A","Fam76a",18.633058,11.985872,10.697978,594,830,213,13.7723026666667,2.506672,2.141657,1.391706,83,86,54,456.419476333333,0.032294870312653
"FAM76B","Fam76b",6.826511,6.361419,3.998598,274,416,75,5.72884266666667,4.365356,2.806102,4.717957,48,62,57,58.88661,0.112359718919917
"FAM78A","Fam78a",3.61001,1.648312,1.675267,171,198,45,2.31119633333333,16.082022,11.654621,11.232748,1332,977,934,4.39162333333333,0.614137176991222
"FAM78B","Fam78b",6.501931,4.935557,5.78877,570,636,171,5.742086,0.020821,0.010769,0.010905,2,1,1,13.6096246666667,0.461482492112391
"FAM81A","Fam81a",5.661091,4.940271,7.073542,375,493,90,5.89163466666667,2.905431,2.261694,1.541729,43,42,26,0.339918666666667,5.14332312707537
"FAM83A","Fam83a",0.045207,0.075929,0,2,7,0,0.0403786666666667,0.024414,0,0.267328,2,0,1,36.564621,0.027695705133473
"FAM83B","Fam83b",0.014814,0.065049,0,1,8,0,0.026621,0.100556,0.077349,0.051004,11,9,6,0.049722,0.977993221062338
"FAM83C","Fam83c",0.068878,0.091426,0.145419,6,12,4,0.101907666666667,0.014172,0,0,1,0,0,8.25002066666667,0.119124887000252
"FAM83D","Fam83d",1.181807,1.318701,1.485317,55,97,21,1.32860833333333,3.217707,3.989708,2.446287,150,179,110,0.511050333333333,1.54105279087328
"FAM83E","Fam83e",0.096797,0.084243,0,4,4,0,0.0603466666666667,0.023908,0,0,1,0,0,2.901842,0.271755408513893
"FAM83F","Fam83f",0.139586,0.154277,0.245626,9,15,5,0.179829666666667,0.049374,0.163411,0.012016,15,13,4,4.69756233333333,0.207076219204154
"FAM83G","Fam83g",0.047068,0.040335,0,5,5,0,0.0291343333333333,0.637791,0.451102,0.495367,77,51,46,11.955402,0.0794366962394014
"FAM83H","Fam83h",0.285935,0.154115,0.189345,29,24,6,0.209798333333333,1.407557,1.038662,1.209804,178,114,143,21.705962,0.0532810868499354
"FAM89A","Fam89a",1.018829,0.977147,1.297227,25,36,10,1.09773433333333,0.187266,0,0,5,0,0,2.58771566666667,0.584699159084234
"FAM89B","Fam89b",10.888291,11.049093,21.188315,238,360,142,14.375233,8.398029,10.961273,8.007113,202,230,174,24.415491,0.604955182648252
"FAM91A1","Fam91a1",11.683514,10.939772,9.074768,1293,1888,317,10.566018,1.976441,1.380642,2.023197,100,80,83,0,11.566018
"FAM98A","Fam98a",23.998558,22.635062,15.413053,995,1460,281,20.6822243333333,63.674391,33.496723,30.914092,378,352,254,68.029693,0.314099967579652
"FAM98B","Fam98b",14.527614,12.178784,12.270051,531,654,138,12.9921496666667,2.728334,3.536055,4.064993,190,271,193,10.5445153333333,1.21201707154099
"FAN1","Fan1",3.487687,4.032771,2.710494,253,437,63,3.41031733333333,5.043401,4.139768,3.771911,504,384,305,0.333304666666667,3.30780911789603
"FANCA","Fanca",6.049977,3.853602,4.824866,80,100,21,4.90948166666667,10.723663,9.187967,8.192519,127,117,96,0.713590666666667,3.44859585291859
"FANCB","Fancb",0.404344,0.433344,0.258322,24,40,5,0.365336666666667,0.348225,0.03648,0.020372,5,2,1,0.373816333333333,0.9938276562442
"FANCC","Fancc",14.030652,10.246138,11.130532,227,298,74,11.8024406666667,3.551728,2.786021,1.374659,126,101,70,0.405598333333333,9.10817860484088
"FANCD2","Fancd2",0.287506,0.10977,1.092462,22,20,2,0.496579333333333,8.305449,6.980394,7.024908,208,177,115,38.0627443333333,0.0383121912931309
"FANCD2OS","Fancd2os",0.039422,0.181177,0,1,7,0,0.073533,0.490629,0,0,2,0,0,2.52962166666667,0.304149594881038
"FANCF","Fancf",1.593058,1.955853,2.49045,42,81,20,2.01312033333333,1.846747,1.775541,1.251992,105,107,74,0.565432,1.92478519241547
"FANCG","Fancg",7.341469,8.747563,6.586859,192,284,54,7.55863033333333,10.552645,11.007688,7.560483,156,149,106,11.284935,0.69667689192766
"FANCI","Fanci",1.347016,0.473612,0.438705,37,34,11,0.753111,4.032666,16.028871,22.667973,339,241,191,107.283596666667,0.0161899960286383
"FANCL","Fancl",2.178589,3.315447,4.943585,73,101,21,3.479207,5.583242,5.203927,4.291593,106,134,92,25.861785,0.166750161986629
"FANCM","Fancm",14.243987,10.008322,6.07351,323,386,54,10.1086063333333,3.99743,4.379092,1.298601,61,45,30,15.7669236666667,0.662530977904891
"FANK1","Fank1",1.060076,1.902789,0.845257,32,37,11,1.269374,0.777387,0.977166,1.04707,14,12,16,0,2.269374
"FAP","Fap",0.274819,0.209618,0.143138,8,15,2,0.209191666666667,0.112783,0.206467,0,1,2,0,53.8307343333333,0.0220531729397533
"FAR1","Far1",32.967772,35.608851,19.631197,1702,2863,403,29.4026066666667,8.723347,3.243097,3.168528,355,285,277,235.016472666667,0.128815613262745
"FAR2","Far2",3.639828,2.677512,3.151487,272,297,74,3.15627566666667,1.451421,1.02432,0.252103,18,19,7,14.3668066666667,0.270471006554821
"FARP1","Farp1",13.88188,13.41992,10.069789,1055,1431,300,12.4571963333333,44.422142,35.182608,26.618446,1277,915,676,3.88091833333333,2.75710335930636
"FARP2","Farp2",2.648935,2.311532,1.849735,217,284,51,2.27006733333333,13.120591,12.649965,9.847577,375,262,236,45.8449706666667,0.0698061560674688
"FARS2","Fars2",18.685452,17.460287,16.207818,140,216,40,17.4511856666667,4.277448,2.44448,3.643125,98,74,59,123.092844333333,0.148688554652707
"FARSA","Farsa",15.277279,11.347375,14.237823,473,523,139,13.6208256666667,18.151319,15.093672,15.543404,548,437,416,35.4064783333333,0.401599559638813
"FARSB","Farsb",50.35879,43.697621,40.350479,991,1175,277,44.8022966666667,3.281643,2.889956,2.107335,432,399,284,16.4650053333333,2.62251833265973
"FAS","Fas",1.62931,1.719615,3.662666,43,61,22,2.337197,0.760568,0.806065,0.769406,15,16,16,0.805128,1.84873150269676
"FASN","Fasn",68.03196,72.125021,95.118416,6032,9444,1694,78.4251323333333,21.101059,26.946646,12.432145,1247,627,525,8.42339066666667,8.42850892453007
"FASTK","Fastk",66.472813,64.143294,79.332976,784,1032,287,69.9830276666667,40.803873,43.286398,36.653645,881,704,661,0.663276333333333,42.6766293995245
"FASTKD1","Fastkd1",7.112851,5.24979,5.382014,415,460,100,5.914885,56.232025,70.854958,55.087072,780,846,643,5.528257,1.05922377136807
"FASTKD2","Fastkd2",37.018214,28.530537,43.474837,594,737,137,36.341196,7.338838,6.764894,4.78178,501,463,321,22.9700123333333,1.55782965318179
"FASTKD3","Fastkd3",16.124891,9.523593,16.666656,229,294,63,14.1050466666667,3.194021,3.175803,2.41604,64,44,35,364.443704333333,0.0413334433937569
"FASTKD5","Fastkd5",2.291713,1.86335,2.642785,147,167,47,2.26594933333333,6.298874,5.650679,4.462035,365,321,249,1.182161,1.49665828201188
"FAT2","Fat2",0,0,0,0,0,0,0,0.027349,0.009632,0,4,2,0,0,1
"FAT3","Fat3",5.064154,4.431696,4.624453,1311,1725,251,4.70676766666667,0.466057,0.211304,0.025131,25,13,10,78.3972906666667,0.0718761007932294
"FAT4","Fat4",1.270982,0.692735,0.546805,472,385,64,0.836840666666667,0.242184,0.080805,0.067395,66,28,23,6.44596566666667,0.246689381726489
"FATE1","Fate1",0,0,0,0,0,0,0,0,0,0,0,0,0,2.42289366666667,0.292150471905788
"FAU","Fau",122.058781,105.468689,149.74596,576,740,245,125.75781,268.086075,234.682309,227.838018,1357,1183,996,2.272156,38.7383150436593
"FAXC","Faxc",14.917092,9.531217,5.87558,1030,1211,166,10.107963,0.64797,0.351336,0.269954,13,7,5,3.779107,2.32427585320856
"FBF1","Fbf1",16.848372,14.858116,9.056807,878,1032,172,13.587765,4.002559,3.035105,1.744583,175,100,97,0.039641,14.0315406952977
"FBH1","Fbh1",100.962925,89.604917,88.779117,1346,1601,356,93.115653,132.466257,115.902555,110.767104,2319,1654,1423,11.6125923333333,7.46203877146377
"FBL","Fbl",38.404168,52.211144,40.438475,292,395,87,43.6845956666667,44.095287,50.352039,43.610588,412,447,357,32.106876,1.34970740418597
"FBLIM1","Fblim1",2.502473,1.087294,2.188998,46,53,18,1.926255,55.145912,27.94843,25.372819,1080,970,793,73.5078643333333,0.0392744447338944
"FBLL1","Fbll1",7.157337,5.608342,6.872758,191,228,57,6.54614566666667,0.230231,0.107747,0,5,2,0,19.2567833333333,0.372524380721849
"FBLN1","Fbln1",4.408077,3.54365,5.15285,213,301,90,4.36819233333333,4.651897,3.562833,5.143259,132,132,90,29.1400963333333,0.178108001844586
"FBLN2","Fbln2",2.764484,1.65234,2.895274,91,100,50,2.437366,0.942931,1.364919,1.34047,52,46,41,1.557613,1.34397424473523
"FBLN5","Fbln5",5.12531,2.268623,5.172395,257,175,79,4.188776,0.145731,0.456954,0.044566,6,8,2,5.35904233333333,0.815968148663056
"FBLN7","Fbln7",0.994154,1.22713,1.325083,63,115,26,1.18212233333333,0.177101,0.183686,0.075951,6,1,2,26.167236,0.0803218381631953
"FBN1","Fbn1",1.113234,0.667295,0.914316,250,224,59,0.898281666666667,6.473739,5.323701,4.943461,431,248,195,3.35814933333333,0.435570587760187
"FBN2","Fbn2",0.735654,0.383073,0.832834,112,136,29,0.650520333333333,60.360757,37.88143,32.229214,13900,8242,7000,18.7423986666667,0.083602826647407
"FBP1","Fbp1",0.117863,0.07842,0,2,1,0,0.0654276666666667,0.103456,0.036757,0.055109,2,1,1,0.0206793333333333,1.04384171587681
"FBP2","Fbp2",0,0.025636,0.121099,0,1,1,0.0489116666666667,0.039191,0.041274,0,1,1,0,0.243111666666667,0.843779118797319
"FBRS","Fbrs",16.033725,16.524065,17.34567,609,862,192,16.6344866666667,13.074308,10.806546,9.043558,665,563,473,21.6691966666667,0.777905230872025
"FBXL12","Fbxl12",6.354594,5.132522,6.327261,244,300,69,5.93812566666667,6.072459,6.734628,6.466627,194,184,157,0,6.93812566666667
"FBXL13","Fbxl13",0.248969,0.051046,0.132064,13,4,2,0.144026333333333,0.412093,0.158597,0,4,3,0,22.1770506666667,0.049360306873673
"FBXL14","Fbxl14",4.562785,4.392564,4.541951,279,413,86,4.4991,2.475346,3.804642,0.875537,57,31,30,62.0553103333333,0.0872107356371692
"FBXL15","Fbxl15",6.972778,5.900876,12.727065,178,231,97,8.533573,3.299408,4.148096,3.807519,128,123,103,11.2728306666667,0.776803107525425
"FBXL16","Fbxl16",63.061148,42.192512,66.942813,2182,2290,648,57.3988243333333,0.078657,0.029632,0.063572,6,2,3,127.198867,0.455533076851087
"FBXL17","Fbxl17",22.437852,18.932908,18.803469,810,1003,208,20.0580763333333,9.487704,4.208803,2.285724,288,203,159,0,21.0580763333333
"FBXL19","Fbxl19",8.522955,5.594389,6.380317,567,617,147,6.83255366666667,14.339414,6.100899,3.164855,264,171,137,0.177036666666667,6.65446870813993
"FBXL2","Fbxl2",11.034885,7.383301,8.219844,414,486,127,8.87934333333333,1.993134,1.529504,1.551696,73,57,63,0.903217666666667,5.19086361290257
"FBXL20","Fbxl20",15.332296,9.646004,5.887093,1113,1445,294,10.2884643333333,1.935082,1.614287,0.953884,266,260,150,0.08179,10.4349867657617
"FBXL22","Fbxl22",0.10313,0.076414,0.072925,9,10,2,0.0841563333333333,15.898117,18.249026,15.623304,613,483,411,13.5671966666667,0.0744245003442666
"FBXL3","Fbxl3",31.551333,29.348489,31.034233,1107,1618,366,30.644685,2.642987,1.26268,1.382008,93,74,52,0,31.644685
"FBXL4","Fbxl4",9.683845,7.063274,8.394806,404,530,141,8.38064166666667,1.502633,1.256311,0.530217,115,109,61,4.50846,1.70295176268261
"FBXL5","Fbxl5",58.704742,36.350916,53.246633,1430,1990,427,49.434097,11.488677,10.85694,8.630256,407,434,329,39.474736,1.24606364325638
"FBXL6","Fbxl6",11.267889,16.271701,17.131223,210,283,68,14.890271,3.839961,7.808144,2.877559,102,99,91,7.01133133333333,1.98347444873291
"FBXL7","Fbxl7",0.349079,0.226573,0.253898,35,34,8,0.276516666666667,11.304761,11.173703,9.262671,1000,935,755,25.5044566666667,0.0481623404969504
"FBXL8","Fbxl8",0.428449,0.506417,1.054702,17,31,13,0.663189333333333,2.125116,0.711536,2.004264,29,13,31,0.329198333333333,1.25127250886813
"FBXO10","Fbxo10",5.712588,5.46303,4.852902,587,663,153,5.34284,4.204209,2.232582,1.355755,247,173,133,60.9502863333333,0.102385967449308
"FBXO11","Fbxo11",33.944901,25.896203,23.407492,1933,2321,457,27.749532,19.958307,26.836314,7.401098,597,588,349,395.714131333333,0.0724691401926482
"FBXO15","Fbxo15",0.228309,0.227179,0.082122,4,13,1,0.179203333333333,0.463497,0.850185,1.768321,16,18,17,21.862987,0.0515769585720944
"FBXO16","Fbxo16",2.635003,1.935284,1.974401,91,99,22,2.18156266666667,7.386895,8.919861,7.934885,34,46,44,0,3.18156266666667
"FBXO17","Fbxo17",0.837707,0.902636,2.152212,28,43,14,1.29751833333333,4.813116,3.365341,2.941003,140,85,81,0.517856,1.51366027695205
"FBXO2","Fbxo2",66.483768,69.826957,92.9882,1590,2540,695,76.432975,16.449884,14.430689,37.346634,206,169,187,0.479827,52.3256941520867
"FBXO21","Fbxo21",40.458309,39.136375,31.539177,1967,2707,646,37.0446203333333,9.063411,6.116923,6.071748,591,396,392,0.370374333333333,27.7622102282029
"FBXO22","Fbxo22",22.893071,18.132429,19.429473,628,718,216,20.1516576666667,50.02278,49.026528,32.311135,415,388,266,0.845203666666667,11.4630477105418
"FBXO24","Fbxo24",0.313433,0.378592,0.096224,14,22,1,0.262749666666667,0.696334,0.466263,0.305916,20,14,6,6.16917666666667,0.176135939366352
"FBXO25","Fbxo25",23.114964,20.348986,25.644032,693,881,217,23.035994,14.336162,13.869262,12.07502,262,233,184,35.293569,0.662265923750844
"FBXO27","Fbxo27",5.325752,7.842987,7.654796,162,229,64,6.94117833333333,1.797049,7.233346,2.142337,76,80,49,0.0489776666666667,7.57039790805842
"FBXO28","Fbxo28",11.177385,10.03249,9.312935,962,1317,287,10.17427,2.354895,2.425398,1.479236,108,116,70,2.886338,2.87526972692545
"FBXO3","Fbxo3",23.201663,18.14701,20.361553,1885,2269,496,20.5700753333333,24.158252,16.972945,15.60762,429,378,246,0.606962333333333,13.4228879457245
"FBXO30","Fbxo30",2.563698,2.559525,2.575246,178,290,56,2.56615633333333,1.84256,1.330076,1.073386,248,204,164,0.0834743333333333,3.29140822594475
"FBXO31","Fbxo31",33.112765,32.151968,34.965137,2214,3029,841,33.4099566666667,6.192427,5.416538,3.926876,345,228,213,1.80898466666667,12.2499624419452
"FBXO32","Fbxo32",3.907896,5.103403,4.533359,611,1191,222,4.514886,21.777614,22.926821,11.759747,821,765,556,0.419599,3.88481958637615
"FBXO33","Fbxo33",36.801115,27.311006,29.495993,859,1084,261,31.2027046666667,1.307139,0.818067,1.240812,77,60,59,2428.286049,0.0132560365544118
"FBXO34","Fbxo34",9.694768,7.88469,7.490471,477,619,153,8.356643,2.768163,2.627544,2.482004,182,169,162,0.163200666666667,8.04387692350016
"FBXO36","Fbxo36",3.18235,5.495276,3.911531,52,129,19,4.19638566666667,0.570058,0.30413,0.442411,21,13,15,24.7801216666667,0.20156559902452
"FBXO38","Fbxo38",11.676421,9.80253,8.119134,876,1068,199,9.86602833333333,18.289985,11.451631,8.762101,552,351,321,145.230286666667,0.0743076457075035
"FBXO39","Fbxo39",0,0,0,0,0,0,0,0,0,0,0,0,0,18.101818,0.0523510380006762
"FBXO4","Fbxo4",3.297774,3.722443,2.377769,78,98,22,3.132662,3.664028,3.410972,2.182666,70,53,32,0.889677333333333,2.18696701659119
"FBXO40","Fbxo40",1.587037,3.243619,2.993317,105,147,28,2.607991,3.461111,2.820881,2.200753,429,340,262,2.59341633333333,1.00405593599925
"FBXO41","Fbxo41",7.886124,4.792357,6.010312,1133,1043,270,6.22959766666667,0.445914,0.405449,0.300777,72,49,46,0.925997,3.75369103205595
"FBXO42","Fbxo42",4.997457,3.734081,3.724611,660,748,157,4.15204966666667,6.86395,5.716629,5.368105,371,316,290,0,5.15204966666667
"FBXO43","Fbxo43",0.103647,0.049395,0,8,6,0,0.051014,0.131017,0.3031,0,7,16,0,12.7488723333333,0.0764436511241637
"FBXO44","Fbxo44",65.832579,59.127848,63.618894,1670,2268,538,62.8597736666667,13.634015,11.474453,11.00745,501,439,404,0.0542866666666667,60.5715463219997
"FBXO45","Fbxo45",9.458679,8.993309,8.934382,804,1152,236,9.12879,1.435592,1.351428,0.908345,105,101,80,4.438505,1.86242175009492
"FBXO46","Fbxo46",1.313502,1.342243,1.916245,139,182,45,1.52399666666667,3.024591,2.7159,2.077067,157,158,131,7.53502666666667,0.2957221770055
"FBXO47","Fbxo47",0.915187,0.834347,1.119581,27,31,8,0.956371666666667,0,0,0,0,0,0,5.20810866666667,0.315131672415957
"FBXO48","Fbxo48",0.537625,0.189163,0,12,8,0,0.242262666666667,0.10788,0.181355,0.088211,11,19,9,3.6688,0.266077507425177
"FBXO5","Fbxo5",2.045673,0.969082,0.690083,36,31,8,1.234946,2.119751,2.105641,1.605619,73,75,59,0,2.234946
"FBXO6","Fbxo6",8.713048,8.326529,9.632302,151,177,48,8.89062633333333,2.82905,2.511255,1.185319,58,54,32,101.207795333333,0.0967697845460489
"FBXO7","Fbxo7",40.866902,41.883264,49.651289,1530,1951,493,44.1338183333333,30.797124,31.966911,25.292638,1182,1209,909,12.9352183333333,3.23883108636858
"FBXO8","Fbxo8",23.582968,24.955556,29.439592,352,530,126,25.9927053333333,5.181905,5.884886,3.914158,151,164,104,29.6729376666667,0.880016959140736
"FBXO9","Fbxo9",106.759275,82.232155,92.419774,2302,2819,757,93.8037346666667,83.298274,67.092679,54.183391,1292,1030,892,44.696731,2.07462837257804
"FBXW10","Fbxw10",0.484983,1.570619,0.189888,25,40,4,0.748496666666667,0,0.445886,0.701622,0,3,5,0,1.74849666666667
"FBXW11","Fbxw11",41.87008,33.730708,29.022042,2628,3394,729,34.8742766666667,17.469218,12.297222,7.66985,743,655,555,4.84416666666667,6.13847597319264
"FBXW12","Fbxw15",1.344643,0.80229,1.407709,36,34,9,1.18488066666667,0.186732,0.164095,0.023768,8,7,1,15.1044553333333,0.135669330098011
"FBXW2","Fbxw2",70.192128,49.957609,51.097489,1021,1200,256,57.0824086666667,17.157087,10.708879,9.457925,1048,903,711,22.135952,2.51048276149028
"FBXW4","Fbxw4",14.793539,16.257855,17.035869,223,356,97,16.0290876666667,31.559609,26.061972,15.489071,582,574,417,0.0860696666666667,15.6795537057322
"FBXW5","Fbxw5",52.996405,43.343815,53.246517,1146,1504,430,49.8622456666667,16.44825,12.763289,9.623515,755,551,428,57.7840016666667,0.86523959282459
"FBXW7","Fbxw7",18.008002,15.939577,14.999402,1393,1836,370,16.3156603333333,6.260048,3.707512,2.371891,154,133,101,102.402455333333,0.167458889419151
"FBXW8","Fbxw8",9.539302,9.957907,9.461145,848,1324,294,9.65278466666667,2.217532,1.751779,1.400411,225,158,135,24.608776,0.415981797281786
"FCAMR","Fcamr",0,0.037903,0.089687,0,2,1,0.04253,0,0,0,0,0,0,45.0915823333333,0.0226186636956927
"FCER1A","Fcer1a",0,0,0,0,0,0,0,0,0,0,0,0,0,9.157833,0.098446194183346
"FCER1G","Fcer1g",7.517845,6.906434,6.337304,75,103,20,6.92052766666667,0.142808,0,0.288609,1,0,2,2.397355,2.33138063778047
"FCF1","Fcf1",14.378727,13.880305,13.307466,156,224,45,13.8554993333333,11.788906,6.349982,5.816975,265,231,188,1.00906633333333,7.39423038794638
"FCGR1A","Fcgr1",0.725976,1.293348,0.62955,23,54,11,0.882958,0.159399,0.084119,0,2,1,0,1.09762033333333,0.897663876573787
"FCGR2A","Fcgr3",4.84308,5.837219,5.657832,125,224,46,5.44604366666667,0,1.879679,0,0,1,0,0.989678,3.23974214253094
