"Hs_symbol","Spinal_cord","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"RAD23BLP",0,0,0,0,1
"RAD50",11.38959,11.38959,9.15764,9.15764,1.2197311580249
"RAD51",0.37241,0.37241,2.18487,2.18487,0.43091554757337
"RAD51AP1",2.35861,2.35861,1.23356,1.23356,1.50370260928742
"RAD51AP2",0,0,0.01045,0.01045,0.989658073135732
"RAD51B",66.00997,66.00997,4.42201,4.42201,12.3588798250095
"RAD51C",24.5171,24.5171,40.15355,40.15355,0.6200461442573
"RAD51D",14.86543,14.86543,8.59313,8.59313,1.65383248220341
"RAD51L3-RFFL",0,0,0.10454,0.10454,0.905354265123943
"RAD52",15.42405,15.42405,3.64842,3.64842,3.53325431006665
"RAD54B",3.19653,3.19653,1.78762,1.78762,1.50541680716884
"RAD54L",10.42753,10.42753,1.7249,1.7249,4.19374288964733
"RAD54L2",1.58275,1.58275,1.00358,1.00358,1.2890675690514
"RAD9A",13.99647,13.99647,7.3073,7.3073,1.80521589445428
"RAD9B",0.52758,0.52758,0.21953,0.21953,1.25259731207924
"RADIL",18.06197,18.06197,7.46411,7.46411,2.25209384093543
"RAE1",10.7689,10.7689,15.18956,15.18956,0.726943783524691
"RAET1E",1.48965,1.48965,0.18817,0.18817,2.09536514135183
"RAET1G",5.89652,5.89652,1.18129,1.18129,3.16167038770636
"RAET1K",0.0931,0.0931,0.03136,0.03136,1.05986270555383
"RAET1L",0.27931,0.27931,0.1359,0.1359,1.12625231094286
"RAET1M",0,0,0,0,1
"RAF1",39.4446,39.4446,37.7805,37.7805,1.04291074122304
"RAG1",0.12414,0.12414,0.28226,0.28226,0.876686475441798
"RAG2",0,0,0.05227,0.05227,0.950326437131155
"RAI1",12.72407,12.72407,6.23054,6.23054,1.89806985370387
"RAI14",587.60356,587.60356,35.01021,35.01021,16.3454631339279
"RAI2",7.88271,7.88271,8.3736,8.3736,0.947630579499872
"RALA",60.45483,60.45483,41.64846,41.64846,1.44096246382636
"RALB",39.3515,39.3515,45.19234,45.19234,0.873553926906496
"RALBP1",27.03088,27.03088,53.85865,53.85865,0.510965545087238
"RALGAPA1",22.3447,22.3447,15.00139,15.00139,1.45891700658505
"RALGAPA1P",0,0,0.1359,0.1359,0.880359186548112
"RALGAPA2",6.82755,6.82755,5.34196,5.34196,1.23424777198216
"RALGAPB",6.02066,6.02066,10.98708,10.98708,0.585685588149908
"RALGDS",198.77473,198.77473,88.78523,88.78523,2.22502888281291
"RALGPS1",49.90317,49.90317,12.68062,12.68062,3.72082332525865
"RALGPS2",1.83102,1.83102,2.82256,2.82256,0.740608388095936
"RALY",286.16734,286.16734,158.09479,158.09479,1.80500781955211
"RALYL",29.48259,29.48259,21.91144,21.91144,1.33045282182176
"RAMP1",191.35754,191.35754,44.66964,44.66964,4.21193466819533
"RAMP2",53.25487,53.25487,65.87022,65.87022,0.811345767966667
"RAMP3",118.70622,118.70622,99.78277,99.78277,1.18776473399173
"RAN",120.66138,120.66138,377.8155,377.8155,0.321162624021456
"RANBP1",104.64768,104.64768,121.47467,121.47467,0.862608407109813
"RANBP10",7.47927,7.47927,8.27951,8.27951,0.913762687900546
"RANBP17",24.39297,24.39297,2.80165,2.80165,6.67946023437192
"RANBP2",6.4241,6.4241,8.20634,8.20634,0.806411668480634
"RANBP3",106.75802,106.75802,65.0339,65.0339,1.63185909055803
"RANBP3L",3.87929,3.87929,0.18817,0.18817,4.10655882575726
"RANBP6",5.86548,5.86548,16.66356,16.66356,0.388680424557677
"RANBP9",22.03436,22.03436,27.55656,27.55656,0.806622366279412
"RANGAP1",139.62335,139.62335,128.35336,128.35336,1.0871256069421
"RANGRF",25.32399,25.32399,48.62123,48.62123,0.530498538629534
"RANP1",0,0,1.14993,1.14993,0.465131422883536
"RANP2",0,0,0,0,1
"RANP3",0,0,0,0,1
"RANP4",3.10343,3.10343,0.53315,0.53315,2.67647001271891
"RANP5",0,0,0,0,1
"RANP6",0,0,0,0,1
"RANP7",0,0,0,0,1
"RANP8",0,0,0,0,1
"RANP9",0,0,0,0,1
"RAP1A",157.93359,157.93359,40.20582,40.20582,3.8570665503077
"RAP1AP",0,0,0.08363,0.08363,0.922824211216005
"RAP1B",51.54798,51.54798,45.51641,45.51641,1.12966542344949
"RAP1GAP",28.08605,28.08605,52.18602,52.18602,0.546873971769273
"RAP1GAP2",3.78619,3.78619,13.07787,13.07787,0.339979698633387
"RAP1GDS1",193.03339,193.03339,222.27147,222.27147,0.869046949885715
"RAP2A",48.72386,48.72386,20.63606,20.63606,2.29819384860275
"RAP2B",6.48617,6.48617,4.04567,4.04567,1.483682048172
"RAP2C",24.92055,24.92055,9.69079,9.69079,2.42456824986741
"RAPGEF1",18.40334,18.40334,29.77279,29.77279,0.63053561279299
"RAPGEF2",23.71021,23.71021,7.12958,7.12958,3.03954324823669
"RAPGEF3",62.06861,62.06861,12.55517,12.55517,4.65273471302831
"RAPGEF4",43.44803,43.44803,15.46136,15.46136,2.70014324454359
"RAPGEF5",97.01324,97.01324,9.61762,9.61762,9.23118740358009
"RAPGEF6",47.20318,47.20318,11.24843,11.24843,3.93545785051635
"RAPGEFL1",11.29649,11.29649,1.90262,1.90262,4.23634164995762
"RAPH1",3.10343,3.10343,5.91692,5.91692,0.593245259450738
"RAPSN",1.79999,1.79999,4.29657,4.29657,0.528642121221847
"RARA",6.88962,6.88962,15.98406,15.98406,0.464530860112364
"RARB",6.02066,6.02066,1.95488,1.95488,2.37595435347628
"RARG",6.17583,6.17583,6.85778,6.85778,0.913213401240554
"RARRES1",14.33785,14.33785,20.2179,20.2179,0.722873140131681
"RARRES2",113.64763,113.64763,501.83047,501.83047,0.228004539979449
"RARRES3",57.28933,57.28933,58.18658,58.18658,0.984840313462951
"RARS",8.44133,8.44133,35.54336,35.54336,0.258359658225188
"RARS2",17.0999,17.0999,38.40774,38.40774,0.459298097277337
"RASA1",9.46546,9.46546,16.50676,16.50676,0.597795365904371
"RASA2",4.06549,4.06549,3.34526,3.34526,1.16575072607853
"RASA3",19.89299,19.89299,10.60029,10.60029,1.80107480071619
"RASA4",23.98952,23.98952,26.60525,26.60525,0.905245197924308
"RASA4B",2.82412,2.82412,2.45667,2.45667,1.10630172969939
"RASA4CP",7.85168,7.85168,9.59671,9.59671,0.83532341641887
"RASA4DP",0.68275,0.68275,1.70399,1.70399,0.622321088465564
"RASAL1",8.16202,8.16202,0.56451,0.56451,5.85615943650089
"RASAL2",4.37584,4.37584,3.53343,3.53343,1.18582177291808
"RASAL3",5.64824,5.64824,5.04925,5.04925,1.09901888663884
"RASD1",14.18268,14.18268,75.15331,75.15331,0.199369928897378
"RASD2",6.36203,6.36203,10.56892,10.56892,0.636362771978715
"RASEF",1.33448,1.33448,0.56451,0.56451,1.49214770119718
"RASGEF1A",6.2379,6.2379,16.23495,16.23495,0.419954801145347
"RASGEF1B",5.15169,5.15169,30.37912,30.37912,0.196044057322194
"RASGEF1C",13.90337,13.90337,11.10207,11.10207,1.23147279762884
"RASGRF1",60.61,60.61,1.13948,1.13948,28.7967169592611
"RASGRF2",28.95501,28.95501,4.43247,4.43247,5.51406818629463
"RASGRP1",2.14137,2.14137,0.60633,0.60633,1.95561933102165
"RASGRP2",21.1654,21.1654,32.25038,32.25038,0.666620952903395
"RASGRP3",93.32016,93.32016,2.2476,2.2476,29.0430348565094
"RASGRP4",4.22067,4.22067,2.72848,2.72848,1.40021402823671
"RASIP1",5.86548,5.86548,6.36644,6.36644,0.93199428760704
"RASL10A",3.2586,3.2586,1.60991,1.60991,1.63170377522597
"RASL10B",9.74477,9.74477,8.16452,8.16452,1.17243128936376
"RASL11A",13.09648,13.09648,6.15736,6.15736,1.96950831032671
"RASL11B",0.83793,0.83793,4.19203,4.19203,0.353990635647329
"RASL12",13.99647,13.99647,38.97225,38.97225,0.375172025592755
"RASSF1",28.48949,28.48949,41.73209,41.73209,0.690101747890169
"RASSF10",0.12414,0.12414,1.2022,1.2022,0.51046226500772
"RASSF2",285.20528,285.20528,14.85504,14.85504,18.0513754616828
"RASSF3",43.35493,43.35493,4.34884,4.34884,8.29243910829264
"RASSF4",53.96866,53.96866,186.47721,186.47721,0.29320182437108
"RASSF5",4.2517,4.2517,20.30153,20.30153,0.246540976164623
"RASSF6",0.37241,0.37241,4.1293,4.1293,0.267562825336791
"RASSF7",11.94821,11.94821,39.73539,39.73539,0.317861446766558
"RASSF8",31.49982,31.49982,6.69052,6.69052,4.22595871280486
"RASSF9",0.0931,0.0931,0.4077,0.4077,0.776514882432336
"RAVER1",15.20681,15.20681,5.01789,5.01789,2.69310505841749
"RAVER2",5.2448,5.2448,2.97937,2.97937,1.56929363190656
"RAX",0,0,0.03136,0.03136,0.969593546385355
"RAX2",0,0,0,0,1
"RB1",15.42405,15.42405,13.24513,13.24513,1.15295894105565
"RB1CC1",13.87234,13.87234,24.14858,24.14858,0.591378916821546
"RBAK",7.29306,7.29306,12.44018,12.44018,0.617034890901759
"RBBP4",45.37216,45.37216,35.99288,35.99288,1.25354284392024
"RBBP4P1",0.37241,0.37241,0.04182,0.04182,1.31731969054155
"RBBP4P2",0,0,0.02091,0.02091,0.979518272913381
"RBBP4P3",0,0,0,0,1
"RBBP4P4",0,0,0.02091,0.02091,0.979518272913381
"RBBP4P5",0,0,0,0,1
"RBBP4P6",0,0,0,0,1
"RBBP5",6.20686,6.20686,4.82972,4.82972,1.23622746890074
"RBBP6",18.993,18.993,15.7018,15.7018,1.19705660467734
"RBBP7",120.07173,120.07173,108.11455,108.11455,1.10958373562463
"RBBP8",10.11718,10.11718,8.51995,8.51995,1.16777714168667
"RBBP8P1",0,0,0.01045,0.01045,0.989658073135732
"RBBP9",10.42753,10.42753,4.46383,4.46383,2.09148710702932
"RBCK1",91.61327,91.61327,80.69389,80.69389,1.13366213801301
"RBFA",11.54476,11.54476,19.64294,19.64294,0.607702197458308
"RBFOX1",36.77565,36.77565,31.71722,31.71722,1.15461063012077
"RBFOX2",19.45851,19.45851,58.80336,58.80336,0.34209633037341
"RBFOX3",26.5033,26.5033,32.37582,32.37582,0.824048667568318
"RBKS",4.00343,4.00343,3.07346,3.07346,1.22829977463876
"RBL1",1.33448,1.33448,1.34856,1.34856,0.994004837006506
"RBL2",23.18263,23.18263,8.70812,8.70812,2.49096941529359
"RBM10",27.86881,27.86881,21.00195,21.00195,1.31210233638382
"RBM11",29.88604,29.88604,21.81735,21.81735,1.353620819245
"RBM12",15.39302,15.39302,5.88556,5.88556,2.38078239097474
"RBM12B",4.40687,4.40687,0.96176,0.96176,2.7561322485931
"RBM12B-AS1",0.93103,0.93103,0.19862,0.19862,1.61104436768951
"RBM14",24.20676,24.20676,15.59726,15.59726,1.51873020004507
"RBM14-RBM4",22.31367,22.31367,35.79426,35.79426,0.633622472635677
"RBM15",1.30344,1.30344,1.07675,1.07675,1.10915613338149
"RBM15B",5.05859,5.05859,8.97993,8.97993,0.607077404350531
"RBM17",73.272,73.272,38.33456,38.33456,1.8882122998198
"RBM18",8.90685,8.90685,13.20331,13.20331,0.697502906012753
"RBM19",48.35145,48.35145,16.60084,16.60084,2.80392583535786
"RBM20",0.62069,0.62069,0.81541,0.81541,0.892740482866129
"RBM22",23.61711,23.61711,22.44459,22.44459,1.05001239091833
"RBM22P1",0,0,0,0,1
"RBM22P10",0,0,0,0,1
"RBM22P11",0,0,0,0,1
"RBM22P2",1.0862,1.0862,0.09409,0.09409,1.9067901178148
"RBM22P3",0,0,0,0,1
"RBM22P5",0,0,0,0,1
"RBM22P6",0,0,0,0,1
"RBM22P7",0,0,0,0,1
"RBM22P8",0,0,0,0,1
"RBM22P9",0,0,0,0,1
"RBM23",37.76875,37.76875,32.92988,32.92988,1.1426138259257
"RBM24",3.32067,3.32067,1.24402,1.24402,1.9254151032522
"RBM25",28.92397,28.92397,15.97361,15.97361,1.76297028151348
"RBM26",26.93778,26.93778,10.49575,10.49575,2.43027031729117
"RBM27",2.94826,2.94826,2.61348,2.61348,1.09264753091203
"RBM28",8.96891,8.96891,8.27951,8.27951,1.07429271588694
"RBM3",79.35472,79.35472,245.98098,245.98098,0.325347806134707
"RBM33",13.71716,13.71716,8.69767,8.69767,1.51759752600367
"RBM34",75.41337,75.41337,75.38329,75.38329,1.0003938034091
"RBM38",13.22061,13.22061,9.54444,9.54444,1.34863586876117
"RBM39",268.7571,268.7571,117.79489,117.79489,2.27078033406992
"RBM4",27.52743,27.52743,39.0977,39.0977,0.711448038166778
"RBM41",5.18273,5.18273,2.08033,2.08033,2.00716481675665
"RBM42",86.39951,86.39951,104.86338,104.86338,0.825587752818775
"RBM43",2.23447,2.23447,3.38707,3.38707,0.737273396594994
"RBM44",0.12414,0.12414,0.06272,0.06272,1.05779509183981
"RBM45",12.25855,12.25855,11.41569,11.41569,1.06788668209338
"RBM46",0.06207,0.06207,0.02091,0.02091,1.04031697211311
"RBM47",8.53443,8.53443,2.16396,2.16396,3.01344833689427
"RBM48",12.04131,12.04131,8.36314,8.36314,1.39283509591868
"RBM48P1",0,0,0,0,1
"RBM4B",21.01023,21.01023,14.62505,14.62505,1.40865021231932
"RBM5",93.32016,93.32016,35.71063,35.71063,2.56928742437817
"RBM6",158.95772,158.95772,35.61654,35.61654,4.36845534832073
"RBM7",8.75167,8.75167,6.85778,6.85778,1.24102100084248
"RBM8A",40.15839,40.15839,93.75085,93.75085,0.434385443507895
"RBMS1",11.20338,11.20338,24.43084,24.43084,0.479865391784149
"RBMS1P1",0,0,0.1359,0.1359,0.880359186548112
"RBMS2",5.08963,5.08963,3.35571,3.35571,1.39807976196762
"RBMS2P1",0,0,0.03136,0.03136,0.969593546385355
"RBMS3",34.66532,34.66532,22.13097,22.13097,1.54188605147125
"RBMX",96.11325,96.11325,65.20116,65.20116,1.46694181793793
"RBMX2",13.90337,13.90337,11.0498,11.0498,1.2368147189165
"RBMX2P1",0,0,0,0,1
"RBMX2P2",0,0,0,0,1
"RBMX2P3",0,0,0.01045,0.01045,0.989658073135732
"RBMX2P4",0,0,0,0,1
"RBMX2P5",0,0,0,0,1
"RBMXL1",6.76548,6.76548,3.9934,3.9934,1.55514879641126
"RBMXL2",0,0,0.03136,0.03136,0.969593546385355
"RBMXL3",0,0,0.01045,0.01045,0.989658073135732
"RBMXP1",0,0,0,0,1
"RBMXP2",0,0,0.01045,0.01045,0.989658073135732
"RBMXP4",0.18621,0.18621,0.35543,0.35543,0.875154010166515
"RBMY1A1",0,0,0,0,1
"RBMY1A3P",0,0,0,0,1
"RBMY1B",0,0,0,0,1
"RBMY1D",0,0,0,0,1
"RBMY1E",0,0,0,0,1
"RBMY1F",0,0,0,0,1
"RBMY1HP",0,0,0,0,1
"RBMY1J",0,0,0,0,1
"RBMY1KP",0,0,0,0,1
"RBMY2AP",0,0,0,0,1
"RBMY2BP",0,0,0,0,1
"RBMY2DP",0,0,0,0,1
"RBMY2FP",0,0,0,0,1
"RBMY2GP",0,0,0,0,1
"RBMY2HP",0,0,0,0,1
"RBMY2JP",0,0,0,0,1
"RBMY2KP",0,0,0,0,1
"RBMY2NP",0,0,0,0,1
"RBMY2OP",0,0,0,0,1
"RBMY2QP",0,0,0,0,1
"RBMY2TP",0,0,0,0,1
"RBMY2UP",0,0,0,0,1
"RBMY2WP",0,0,0,0,1
"RBMY2XP",0,0,0,0,1
"RBMY2YP",0,0,0,0,1
"RBMY3AP",0,0,0,0,1
"RBP1",116.8752,116.8752,9.31445,9.31445,11.4281614628022
"RBP2",0.34138,0.34138,0.12545,0.12545,1.19186103336443
"RBP3",0.27931,0.27931,0.01045,0.01045,1.26607946954327
"RBP4",16.75853,16.75853,45.04599,45.04599,0.38566941442675
"RBP5",0.80689,0.80689,2.45667,2.45667,0.522725629001322
"RBP7",32.95843,32.95843,40.37308,40.37308,0.82078564129139
"RBPJ",54.21693,54.21693,15.01184,15.01184,3.44850623038951
"RBPJL",0.12414,0.12414,0,0,1.12414
"RBPJP2",0,0,0,0,1
"RBPJP5",0,0,0,0,1
"RBPJP6",0,0,0.01045,0.01045,0.989658073135732
"RBPJP7",0,0,0,0,1
"RBPMS",72.46511,72.46511,19.5384,19.5384,3.57696363884236
"RBPMS2",7.60341,7.60341,3.01073,3.01073,2.14509827388032
"RBPMSLP",0,0,0,0,1
"RBX1",46.02388,46.02388,138.99546,138.99546,0.335895749762171
"RC3H1",1.95516,1.95516,2.6553,2.6553,0.808458950017782
"RC3H2",9.5896,9.5896,10.69437,10.69437,0.905529754916255
"RCAN1",148.68536,148.68536,53.27323,53.27323,2.75799616127509
"RCAN2",167.52319,167.52319,140.39628,140.39628,1.19185023820994
"RCAN3",8.06892,8.06892,3.48116,3.48116,2.02378848333914
"RCBTB1",31.46879,31.46879,15.54499,15.54499,1.9624544952883
"RCBTB2",22.77918,22.77918,10.15077,10.15077,2.1325146155826
"RCC1",5.21376,5.21376,5.49877,5.49877,0.956144008789355
"RCC2",17.03783,17.03783,20.33289,20.33289,0.845540852645844
"RCC2P1",0,0,0,0,1
"RCC2P2",0,0,0,0,1
"RCC2P3",0,0,0.02091,0.02091,0.979518272913381
"RCC2P4",0,0,0,0,1
"RCC2P5",0,0,0,0,1
"RCC2P6",0,0,0.02091,0.02091,0.979518272913381
"RCC2P7",0.21724,0.21724,0.02091,0.02091,1.19230882252108
"RCC2P8",0,0,0,0,1
"RCCD1",4.96549,4.96549,10.00441,10.00441,0.542099939933172
"RCE1",10.55166,10.55166,9.63852,9.63852,1.08583336779928
"RCHY1",18.40334,18.40334,22.81048,22.81048,0.814907553312659
"RCL1",7.54134,7.54134,10.42257,10.42257,0.747759917426639
"RCN1",26.62744,26.62744,37.03828,37.03828,0.726306236769906
"RCN1P1",0,0,0.02091,0.02091,0.979518272913381
"RCN1P2",8.62754,8.62754,7.00413,7.00413,1.20282154337823
"RCN2",34.04463,34.04463,41.66937,41.66937,0.82130647815986
"RCN3",11.5758,11.5758,21.05422,21.05422,0.570221934849657
"RCOR1",7.10686,7.10686,3.60661,3.60661,1.7598320673988
"RCOR2",9.34133,9.34133,1.62036,1.62036,3.94653024775222
"RCOR3",27.27916,27.27916,12.29382,12.29382,2.12724107893743
"RCSD1",24.5171,24.5171,7.11913,7.11913,3.14283673250705
"RCVRN",0,0,0.60633,0.60633,0.622537087646997
"RD3",0.06207,0.06207,0.05227,0.05227,1.00931319908389
"RD3L",0,0,0.05227,0.05227,0.950326437131155
"RDBP",111.47523,111.47523,118.52666,118.52666,0.941005379051
"RDH10",5.36894,5.36894,6.82642,6.82642,0.813774369379614
"RDH11",52.04453,52.04453,48.76759,48.76759,1.06584486007862
"RDH12",0.34138,0.34138,16.53812,16.53812,0.0764836824015345
"RDH13",14.61716,14.61716,12.9106,12.9106,1.12268054577085
"RDH14",11.85511,11.85511,26.04074,26.04074,0.475397862632458
"RDH16",1.05517,1.05517,0.20908,0.20908,1.69977999801502
"RDH5",9.31029,9.31029,11.53069,11.53069,0.822803053941962
"RDH8",0.12414,0.12414,0.11499,0.11499,1.00820635162647
"RDM1",0,0,0.24044,0.24044,0.806165554158202
"RDX",73.98579,73.98579,37.22645,37.22645,1.96162055330798
"REC8",43.26182,43.26182,45.19234,45.19234,0.958206923485582
"RECK",3.56895,3.56895,4.35929,4.35929,0.852528973054267
"RECQL",9.83788,9.83788,10.15077,10.15077,0.971940054363959
"RECQL4",7.72754,7.72754,11.62477,11.62477,0.69130289106257
"RECQL5",28.5826,28.5826,20.82423,20.82423,1.35549341259692
"REEP1",5.95859,5.95859,299.29603,299.29603,0.0231724342143318
"REEP2",45.96181,45.96181,382.55113,382.55113,0.122439503697982
"REEP3",38.32737,38.32737,4.07703,4.07703,7.74613701317503
"REEP4",19.48954,19.48954,20.07155,20.07155,0.972379345610551
"REEP5",92.20293,92.20293,310.04267,310.04267,0.299646765506482
"REEP6",18.65162,18.65162,43.63471,43.63471,0.440276636725096
"REG1A",1.58275,1.58275,0.01045,0.01045,2.55603938839131
"REG1B",0.43448,0.43448,0.30316,0.30316,1.10077043494275
"REG1P",0,0,0.01045,0.01045,0.989658073135732
"REG3A",0.46551,0.46551,0,0,1.46551
"REG3G",0,0,0,0,1
"REG4",0.43448,0.43448,0.02091,0.02091,1.40509937212879
"REL",1.55172,1.55172,0.25089,0.25089,2.03992357441502
"RELA",40.93425,40.93425,25.9362,25.9362,1.55679902881624
"RELB",6.08272,6.08272,8.74994,8.74994,0.726437290896149
"RELL1",16.66542,16.66542,3.3139,3.3139,4.0949998840956
"RELL2",8.87581,8.87581,62.82812,62.82812,0.154725064752025
"RELN",11.6689,11.6689,13.36012,13.36012,0.882228003665708
"RELT",8.00685,8.00685,5.01789,5.01789,1.49667906857719
"REM1",0.43448,0.43448,5.08061,5.08061,0.235910541869977
"REM2",1.27241,1.27241,1.75626,1.75626,0.824454151640266
"REN",0,0,0.01045,0.01045,0.989658073135732
"RENBP",48.9411,48.9411,39.94447,39.94447,1.21972759691358
"REP15",2.73102,2.73102,0.45997,0.45997,2.55554566189716
"REPIN1",57.81691,57.81691,56.61849,56.61849,1.02079922608177
"REPS1",33.82739,33.82739,31.36179,31.36179,1.07618861626628
"REPS2",27.74467,27.74467,7.50592,7.50592,3.37937224897483
"RER1",65.10998,65.10998,108.2609,108.2609,0.60506530698539
"RERE",83.32711,83.32711,15.31501,15.31501,5.16868270384143
"REREP1Y",0,0,0,0,1
"REREP2Y",0,0,0,0,1
"RERG",15.85853,15.85853,4.71472,4.71472,2.95001854859031
"RERGL",27.31019,27.31019,21.00195,21.00195,1.28671276864096
"RESP18",1.27241,1.27241,5.10152,5.10152,0.372433426424891
"REST",2.88619,2.88619,2.36259,2.36259,1.15571330432791
"RET",0.77586,0.77586,86.454,86.454,0.0203062181261006
"RETN",0.86896,0.86896,6.09464,6.09464,0.263432675935636
"RETNLB",0,0,0,0,1
"RETSAT",40.77908,40.77908,31.37224,31.37224,1.29058353700578
"REV1",17.93783,17.93783,8.85448,8.85448,1.92174828098489
"REV3L",20.01713,20.01713,5.9901,5.9901,3.00669947497175
"REXO1",65.01687,65.01687,19.36068,19.36068,3.24237058880155
"REXO1L1",0.24827,0.24827,0.01045,0.01045,1.23536048295314
"REXO1L2P",0,0,0,0,1
"REXO2",55.64451,55.64451,140.36492,140.36492,0.400697075342313
"REXO4",18.27921,18.27921,17.31171,17.31171,1.0528350438053
"RFC1",28.52053,28.52053,10.61074,10.61074,2.54251925372543
"RFC2",24.48607,24.48607,25.45532,25.45532,0.963362756526854
"RFC3",3.56895,3.56895,3.27208,3.27208,1.06949073987379
"RFC4",10.11718,10.11718,17.68805,17.68805,0.594881755988452
"RFC5",7.13789,7.13789,4.87153,4.87153,1.38599138555027
"RFESD",2.42068,2.42068,1.70399,1.70399,1.26504905713409
"RFESDP1",0,0,0,0,1
"RFFL",77.33749,77.33749,13.40194,13.40194,5.43937066811832
"RFK",7.16892,7.16892,23.04046,23.04046,0.339798822485094
"RFKP1",0,0,0,0,1
"RFKP2",0,0,0,0,1
"RFNG",48.01007,48.01007,53.27323,53.27323,0.903024750876261
"RFPL1",5.98962,5.98962,4.17112,4.17112,1.35166462971271
"RFPL1-AS1",9.96201,9.96201,3.59615,3.59615,2.38504182848689
"RFPL2",1.0862,1.0862,2.31032,2.31032,0.630210976582324
"RFPL3",0,0,0.01045,0.01045,0.989658073135732
"RFPL3-AS1",3.84825,3.84825,1.83989,1.83989,1.70719640549458
"RFPL4A",0,0,0,0,1
"RFPL4B",0,0,0.09409,0.09409,0.914001590362767
"RFT1",7.23099,7.23099,8.62449,8.62449,0.85521310739582
"RFTN1",29.88604,29.88604,16.80992,16.80992,1.73420430861003
"RFTN1P1",0,0,0,0,1
"RFTN2",32.8343,32.8343,5.81239,5.81239,4.96658294666042
"RFWD2",35.13084,35.13084,33.96482,33.96482,1.03334837702582
"RFWD2P1",0,0,0,0,1
"RFWD3",6.4241,6.4241,2.23714,2.23714,2.29341332163576
"RFX1",3.91032,3.91032,3.15709,3.15709,1.18119165089041
"RFX2",19.52058,19.52058,2.23714,2.23714,6.33910797802999
"RFX3",7.85168,7.85168,0.60633,0.60633,5.51049908798317
"RFX4",11.94821,11.94821,0.01045,0.01045,12.8143005591568
"RFX5",12.97234,12.97234,12.54472,12.54472,1.03157097378167
"RFX6",0,0,0,0,1
"RFX7",1.9862,1.9862,1.62036,1.62036,1.13961440412768
"RFX8",1.14827,1.14827,1.03494,1.03494,1.05569205971675
"RFXANK",56.97899,56.97899,50.65975,50.65975,1.12232424663302
"RFXAP",6.2379,6.2379,2.52985,2.52985,2.05048373160333
"RGAG1",0.15517,0.15517,1.49491,1.49491,0.46301068976436
"RGAG4",9.99305,9.99305,5.3106,5.3106,1.74199759135423
"RGCC",90.34087,90.34087,239.26956,239.26956,0.380159975321052
"RGL1",11.48269,11.48269,33.35849,33.35849,0.363307293190126
"RGL2",31.34465,31.34465,27.96426,27.96426,1.11670900620282
"RGL3",14.18268,14.18268,2.66575,2.66575,4.14176635067858
"RGL4",3.53791,3.53791,1.21266,1.21266,2.05088445581336
"RGMA",22.77918,22.77918,18.84844,18.84844,1.19803772991731
"RGMB",14.30682,14.30682,25.86302,25.86302,0.569810095812012
"RGN",21.19643,21.19643,7.52683,7.52683,2.6031280088849
"RGP1",4.68618,4.68618,4.72518,4.72518,0.993187987102589
"RGPD1",0,0,0.01045,0.01045,0.989658073135732
"RGPD2",0.06207,0.06207,0.02091,0.02091,1.04031697211311
"RGPD3",0.37241,0.37241,0.04182,0.04182,1.31731969054155
"RGPD4",0,0,0.01045,0.01045,0.989658073135732
"RGPD5",0.58965,0.58965,0.14636,0.14636,1.38669353431732
"RGPD6",0,0,0,0,1
"RGPD8",0.06207,0.06207,0.09409,0.09409,0.970733669076584
"RGR",0.9931,0.9931,0.16726,0.16726,1.70750304131042
"RGS1",144.77504,144.77504,35.2402,35.2402,4.02246786717513
"RGS10",48.32042,48.32042,105.38607,105.38607,0.463598476755462
"RGS11",81.46506,81.46506,39.68312,39.68312,2.0270092362631
"RGS12",105.88905,105.88905,23.40635,23.40635,4.37955900820893
"RGS13",0,0,0.08363,0.08363,0.922824211216005
"RGS14",9.43443,9.43443,39.02452,39.02452,0.260700940323582
"RGS16",7.72754,7.72754,4.80881,4.80881,1.50246608169315
"RGS17",1.58275,1.58275,1.55764,1.55764,1.00981764439092
"RGS17P1",1.86206,1.86206,0,0,2.86206
"RGS18",2.23447,2.23447,2.6553,2.6553,0.884871282794846
"RGS19",18.58955,18.58955,37.92686,37.92686,0.503239922254197
"RGS2",30.72396,30.72396,27.76564,27.76564,1.10284214083191
"RGS20",18.86886,18.86886,1.85035,1.85035,6.97067377690459
"RGS21",0,0,0,0,1
"RGS22",1.67585,1.67585,1.24402,1.24402,1.19243589629326
"RGS3",44.65837,44.65837,212.69567,212.69567,0.213660716663094
"RGS4",2.88619,2.88619,257.06215,257.06215,0.0150591243233461
"RGS5",115.04418,115.04418,13.10923,13.10923,8.22469971784428
"RGS6",18.52748,18.52748,7.1923,7.1923,2.38363829449605
"RGS7",12.81717,12.81717,12.14747,12.14747,1.05093755680751
"RGS7BP",3.63101,3.63101,12.79561,12.79561,0.335687222239539
"RGS8",3.69308,3.69308,0.06272,0.06272,4.41610207768744
"RGS9",8.96891,8.96891,15.36728,15.36728,0.609075545845125
"RGS9BP",0.40345,0.40345,1.52627,1.52627,0.555542360871957
"RGSL1",1.70689,1.70689,0.10454,0.10454,2.45069440672135
"RHAG",0,0,0.08363,0.08363,0.922824211216005
"RHBDD1",40.3446,40.3446,3.34526,3.34526,9.51487367844502
"RHBDD2",165.04044,165.04044,236.84425,236.84425,0.69810575618288
"RHBDD3",26.4102,26.4102,50.51339,50.51339,0.532098547581512
"RHBDF1",14.36888,14.36888,95.60119,95.60119,0.159096176765524
