"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"TPMT","Tpmt",20.147906,28.234371,19.950211,324,79,141,22.777496,5.321179,5.453666,6.800167,293,230,256,0,23.777496
"TPO","Tpo",0.136416,0.151736,0,10,1,0,0.0960506666666667,0.201606,0.491976,0.89414,2,1,3,0.0233246666666667,1.07106835432482
"TPP1","Tpp1",26.593318,33.157045,27.579384,1757,390,698,29.1099156666667,44.301935,46.732795,56.356208,1684,1272,1485,0.0375053333333333,29.0214562752449
"TPP2","Tpp2",32.679145,37.59677,34.664356,3983,1037,1668,34.9800903333333,35.166974,24.376783,25.013154,965,690,660,7.79120966666667,4.09273486784849
"TPPP","Tppp",9.160886,10.823656,9.364077,1550,348,496,9.782873,8.197573,10.825481,12.671068,943,943,964,0,10.782873
"TPPP2","Tppp2",0,0,0,0,0,0,0,0.043288,0,0,1,0,0,0,1
"TPPP3","Tppp3",1489.534572,1455.151001,1348.635368,44564,9744,15344,1431.10698033333,32.023297,44.345153,47.045778,510,537,490,0,1432.10698033333
"TPR","Tpr",216.745637,328.016583,241.816846,5540,1313,2267,262.193022,44.022447,37.04144,38.572188,2644,1344,1245,0,263.193022
"TPRA1","Tpra1",96.069882,96.221482,118.458373,932,181,361,103.583245666667,7.457506,7.10664,6.972883,200,124,126,0.695328,61.6890924155483
"TPRKB","Tprkb",20.730552,24.54201,30.09546,1273,334,548,25.122674,30.739349,18.02029,28.22178,223,106,147,0,26.122674
"TPRN","Tprn",9.803413,5.385115,13.627596,366,63,140,9.60537466666667,35.023574,65.705889,70.173465,206,142,151,0.051754,10.0835125577527
"TPSB2","Tpsab1",0,0,0,0,0,0,0,0.054234,0.190449,0.48489,1,3,6,0,1
"TPSG1","Tpsg1",0.035143,0,0,1,0,0,0.0117143333333333,0.770344,0.158121,0.87076,8,2,8,0,1.01171433333333
"TPST1","Tpst1",21.190843,19.921232,20.809601,1530,337,571,20.6405586666667,53.80444,89.815431,97.363177,463,457,480,0,21.6405586666667
"TPST2","Tpst2",30.517679,23.584825,28.903401,546,104,235,27.668635,3.529349,3.595666,2.90647,132,99,90,0,28.668635
"TPT1","Tpt1",612.064678,490.866599,641.054535,10981,2197,4453,581.328604,1238.403779,730.71972,942.888988,14356,6683,7509,0,582.328604
"TPX2","Tpx2",1.258932,0.836486,1.064046,138,30,40,1.05315466666667,12.202489,4.456484,11.050448,777,216,479,0,2.05315466666667
"TRA2A","Tra2a",27.107678,28.870617,29.5046,2130,577,933,28.4942983333333,72.025551,66.789169,72.262795,1139,836,844,0,29.4942983333333
"TRA2B","Tra2b",31.29693,37.626863,36.00155,2504,672,1110,34.9751143333333,138.325042,102.712356,96.754446,1902,1089,1278,0,35.9751143333333
"TRABD","Trabd",15.091553,15.110187,15.415703,1214,294,431,15.2058143333333,8.802369,6.932517,6.913077,289,174,167,0,16.2058143333333
"TRABD2B","Trabd2b",0.332187,0.388741,0.258429,95,27,29,0.326452333333333,0.404302,0.356691,1.027472,45,30,22,0,1.32645233333333
"TRADD","Tradd",19.804138,19.012039,13.650527,492,99,180,17.4889013333333,8.6412,5.202035,2.9613,105,51,48,0,18.4889013333333
"TRAF1","Traf1",2.877265,6.147468,7.349512,96,25,51,5.45808166666667,1.036968,1.683973,2.109933,86,106,111,0,6.45808166666667
"TRAF2","Traf2",3.346413,3.659671,3.205958,344,92,129,3.404014,12.837141,6.904443,16.111932,196,129,141,0,4.404014
"TRAF3","Traf3",8.521751,6.613253,9.258773,2331,452,839,8.131259,13.462922,10.46888,7.818323,1004,803,722,0,9.131259
"TRAF3IP1","Traf3ip1",4.051446,3.893024,3.34693,508,125,162,3.7638,7.38376,7.848985,7.91274,217,224,239,0,4.7638
"TRAF3IP2","Traf3ip2",15.64263,11.647982,12.992775,358,101,115,13.4277956666667,7.093304,6.530924,4.017797,86,58,57,13.8792343333333,0.969659818741121
"TRAF3IP3","Traf3ip3",1.721627,1.988327,1.446408,40,4,9,1.71878733333333,0.038321,0,0.024586,2,0,1,0,2.71878733333333
"TRAF4","Traf4",1.724627,1.683468,1.563568,151,35,60,1.657221,81.058107,76.492174,85.406902,1091,838,863,0,2.657221
"TRAF5","Traf5",2.324182,1.980786,2.501916,104,34,43,2.26896133333333,10.236621,1.149205,1.144326,598,55,55,622.792685333333,0.00524046115030431
"TRAF6","Traf6",3.547525,3.092834,3.518367,832,193,336,3.386242,8.488082,6.880989,5.38887,546,278,271,0,4.386242
"TRAF7","Traf7",27.931671,43.254723,37.955965,1143,288,471,36.3807863333333,45.034221,41.390942,39.578818,1185,718,653,1.376554,15.7289867317693
"TRAFD1","Trafd1",23.000754,24.937846,23.78041,1387,299,575,23.9063366666667,19.816782,21.552892,19.190076,563,462,472,0,24.9063366666667
"TRAIP","Traip",1.934202,1.983758,2.099098,84,15,24,2.005686,5.299196,1.485073,3.662924,71,33,33,0.149477666666667,2.61482766230343
"TRAK1","Trak1",66.824692,60.727398,74.52686,7966,1813,3028,67.35965,36.380543,39.025607,38.085618,2333,1971,2008,0,68.35965
"TRAM1","Tram1",14.202582,12.686805,14.771911,1514,358,524,13.8870993333333,58.704983,38.246633,42.174696,1436,841,910,0.841498333333333,8.08423177141078
"TRAM1L1","Tram1l1",5.013505,5.422003,4.966165,785,211,310,5.133891,3.720993,5.148142,6.16404,127,135,147,0,6.133891
"TRAM2","Tram2",0.515658,0.424308,0.473733,106,25,52,0.471233,15.575167,9.711617,11.098195,2110,997,1004,5.60016366666667,0.222908563227043
"TRANK1","Trank1",0.611707,0.870589,1.027231,178,40,50,0.836509,2.303502,1.020657,1.290509,268,125,92,0,1.836509
"TRAP1","Trap1",34.193264,30.782891,31.63589,3097,692,1156,32.204015,65.015264,69.359522,74.790444,1136,937,853,0,33.204015
"TRAPPC1","Trappc1",93.633711,82.424778,89.19014,1939,424,724,88.4162096666667,360.820487,384.039543,436.927299,867,692,703,0,89.4162096666667
"TRAPPC10","Trappc10",25.122417,18.205947,22.291347,4045,889,1678,21.873237,20.297627,27.133929,23.706142,794,603,522,0,22.873237
"TRAPPC11","Trappc11",15.992371,16.037758,16.256135,2737,712,1104,16.0954213333333,21.990202,13.620414,20.812636,791,577,617,0.371683666666667,12.4630931670106
"TRAPPC12","Trappc12",18.085189,17.969911,17.916887,2398,575,897,17.9906623333333,69.319875,72.54957,69.182644,582,415,392,0,18.9906623333333
"TRAPPC13","Trappc13",24.21529,24.528863,23.388856,2798,686,1048,24.0443363333333,28.602302,23.827583,24.501308,573,374,418,0,25.0443363333333
"TRAPPC2","Trappc2",76.314379,70.792098,77.785631,3755,891,1501,74.964036,10.871053,12.310558,14.569309,371,325,333,2.779421,20.0993845353561
"TRAPPC2L","Trappc2l",32.81682,37.60988,38.19843,707,158,293,36.2083766666667,81.674971,90.513157,70.464263,445,338,346,0,37.2083766666667
"TRAPPC3","Trappc3",30.316137,30.222594,32.674497,1448,343,606,31.071076,30.702358,58.648271,42.948163,559,442,415,57.5217626666667,0.548019651811809
"TRAPPC3L","Trappc3l",91.273517,80.784337,96.179371,2694,579,1108,89.4124083333333,2.337262,0.751973,0.951491,72,24,27,23.7862873333333,3.64767853763012
"TRAPPC4","Trappc4",197.773013,163.633761,178.481904,2502,540,924,179.962892666667,62.445757,72.639312,71.162413,582,516,498,4.13953533333333,35.2099715110432
"TRAPPC5","Trappc5",10.040659,9.922148,8.29295,1053,252,350,9.41858566666667,58.225403,54.401727,56.573651,289,223,218,1.814804,3.70135386572801
"TRAPPC6A","Trappc6a",19.33437,15.918871,18.779653,354,76,136,18.0109646666667,10.59699,13.332553,14.041185,98,76,73,8.40024533333333,2.02239026669375
"TRAPPC6B","Trappc6b",135.722052,139.927594,169.8886,2293,579,1031,148.512748666667,27.021564,35.471273,33.017851,1236,1259,1182,0,149.512748666667
"TRAPPC9","Trappc9",28.592719,23.738216,25.651363,4398,884,1562,25.9940993333333,19.83069,27.07802,34.06386,768,657,655,0,26.9940993333333
"TRARG1","Trarg1",225.714954,216.393189,211.470784,31369,7292,11443,217.859642333333,0.103471,0.01953,0,7,1,0,0,218.859642333333
"TRAT1","Trat1",0.074696,0.073741,0.129921,14,3,9,0.092786,0.161645,0,0,1,0,0,0,1.092786
"TRDMT1","Trdmt1",2.928564,3.766974,2.851851,238,58,99,3.182463,16.329367,5.158452,13.516494,255,152,160,0,4.182463
"TRDN","Trdn",0.062927,0,0.478098,3,0,33,0.180341666666667,5.69655,1.858462,2.074419,324,59,39,0.262507666666667,0.934918415016886
"TREH","Treh",0,0,0,0,0,0,0,0.608757,1.640451,0.710891,19,19,10,0,1
"TREM1","Trem1",0.016262,0.133856,0.041607,2,4,2,0.0639083333333333,0.201606,0,0,1,0,0,0,1.06390833333333
"TREM2","Trem2",0.468084,0.651001,0.677684,36,7,18,0.598923,0,0,0,0,0,0,0,1.598923
"TREML1","Treml1",0.150571,0.151141,0.09401,6,1,1,0.131907333333333,0,0,0,0,0,0,0,1.13190733333333
"TREML2","Treml2",0.074643,0.146282,0.076216,9,6,5,0.099047,0.027984,0.018432,0.021103,2,1,1,0,1.099047
"TREML4","Treml4",0.059259,0.060878,0,4,1,0,0.0400456666666667,0,0,0,0,0,0,0,1.04004566666667
"TRERF1","Trerf1",1.180723,1.520235,1.353921,313,86,141,1.35162633333333,2.799418,2.116947,2.158617,385,224,207,10.4094256666667,0.206112595150495
"TREX1","Trex1",6.796042,6.033023,5.774329,256,54,85,6.20113133333333,3.932287,2.686399,3.260078,48,25,31,10.4094256666667,0.631156338953316
"TREX2","Trex2",0,0,0,0,0,0,0,0.051414,0.068502,0.144278,1,1,1,0,1
"TRH","Trh",0.019308,0,0.049751,1,0,1,0.0230196666666667,0.376611,0.099381,0.114409,10,2,2,13.8792343333333,0.0687548595410476
"TRHDE","Trhde",1.132061,0.956015,1.138781,253,49,105,1.075619,4.601861,4.996972,3.563175,239,240,255,0,2.075619
"TRHR","Trhr",0.077519,0.084119,0.154834,11,3,5,0.105490666666667,0.015609,0,0,1,0,0,0,1.10549066666667
"TRIAP1","Triap1",30.901682,26.844354,25.368363,1167,246,374,27.7047996666667,11.591174,8.980982,11.856131,206,122,146,0.026309,27.9689641878486
"TRIB1","Trib1",2.314991,2.313764,2.604045,414,99,186,2.41093333333333,4.898988,8.17129,9.260296,306,338,340,0,3.41093333333333
"TRIB2","Trib2",37.309994,28.796539,40.129736,4065,968,1642,35.4120896666667,101.666142,53.497733,72.754863,4816,2068,2407,27.688083,1.26924094812005
"TRIB3","Trib3",1.386596,1.419785,1.101396,113,18,33,1.30259233333333,6.415689,5.920914,6.522749,222,161,157,0,2.30259233333333
"TRIL","Tril",0.944532,1.055224,1.080904,210,57,100,1.02688666666667,4.099889,4.701173,5.156443,363,314,303,0,2.02688666666667
"TRIM10","Trim10",0.066143,0.090782,0.113102,6,2,4,0.090009,0,0,0,0,0,0,0,1.090009
"TRIM11","Trim11",4.699706,4.493326,5.293796,477,110,214,4.82894266666667,8.267438,7.796558,9.491188,307,247,232,0,5.82894266666667
"TRIM13","Trim13",5.096267,4.550211,6.506854,291,64,146,5.384444,14.88722,10.220934,10.50763,878,674,653,0.588798666666667,4.0184097166916
"TRIM14","Trim14",6.928765,5.288949,7.086812,127,33,62,6.434842,2.753132,3.423794,3.082693,223,181,146,0.140289666666667,6.52013450383514
"TRIM16","Trim16",5.184835,5.219065,5.56884,729,161,295,5.32424666666667,21.311541,19.666917,21.116583,511,343,362,0,6.32424666666667
"TRIM17","Trim17",1.046695,0.688483,0.967363,155,21,53,0.900847,0.972276,0.923494,0.699768,35,24,16,1.98185733333333,0.637470806785748
"TRIM2","Trim2",53.644395,51.224792,56.236155,14367,3693,5922,53.7017806666667,65.789709,70.893459,64.839558,7544,6215,4914,0,54.7017806666667
"TRIM21","Trim21",2.799652,3.107163,3.351566,294,77,97,3.086127,5.530085,6.71054,7.452705,161,133,125,61.1502626666667,0.0657459329160894
"TRIM23","Trim23",14.747193,15.570589,16.581892,2003,535,882,15.6332246666667,8.883597,10.916466,9.911649,499,425,395,0,16.6332246666667
"TRIM24","Trim24",7.452794,7.393536,6.663644,1001,251,373,7.16999133333333,14.015842,21.420698,23.952016,1030,1253,1265,0,8.16999133333333
"TRIM25","Trim25",6.000525,6.014275,5.9507,1408,329,560,5.9885,25.548549,15.417445,14.447855,944,554,410,0,6.9885
"TRIM26","Trim26",17.836542,16.328023,16.011669,1272,300,478,16.7254113333333,10.964892,14.360246,12.392076,513,499,462,1.15403266666667,8.22894267465458
"TRIM27","Trim27",17.897325,17.658118,15.374108,703,169,287,16.976517,33.308261,24.461161,35.852283,1155,790,904,0,17.976517
"TRIM28","Trim28",66.961372,59.374986,58.179703,2243,519,845,61.5053536666667,344.588596,293.906754,394.117505,2472,1565,1930,5.52197966666667,9.58380075701963
"TRIM29","Trim29",0.322976,0,0.045041,3,0,2,0.122672333333333,1.26605,12.603178,9.986041,5,62,49,0,1.12267233333333
"TRIM3","Trim3",31.60458,37.766427,30.415446,2348,533,851,33.262151,29.554201,36.734893,48.887696,577,563,579,0.143819333333333,29.9541632157526
"TRIM31","Trim31",0.022202,0.045707,0.028403,2,1,1,0.032104,0,0,0,0,0,0,11.0439596666667,0.085694740647172
"TRIM32","Trim32",22.522854,19.447674,19.901943,2802,562,1032,20.624157,8.600507,8.495675,6.844175,485,358,319,0,21.624157
"TRIM33","Trim33",11.817692,7.972583,11.661584,1803,397,774,10.483953,28.153798,15.619621,17.674692,974,614,567,6.209303,1.59293526711251
"TRIM34","Trim34a",1.272675,1.650411,1.018825,131,37,41,1.31397033333333,1.628908,0.432211,1.225006,62,14,26,237.920236333333,0.00968511654284889
"TRIM35","Trim35",39.151324,37.546661,37.238485,5847,1361,2238,37.9788233333333,12.930441,11.781856,10.630099,328,284,257,0,38.9788233333333
"TRIM36","Trim36",103.532091,101.797829,103.752415,17260,4183,6886,103.027445,33.321044,42.415191,44.57961,1118,1343,1286,27.9872733333333,3.5887281912913
"TRIM37","Trim37",42.795353,38.646145,46.908684,9042,2151,3730,42.783394,28.961758,78.067934,59.451434,1058,990,1021,0,43.783394
"TRIM39","Trim39",6.567469,7.156288,7.509069,854,236,410,7.07760866666667,4.965618,5.488884,7.25605,208,162,172,0,8.07760866666667
"TRIM40","Trim40",0.034462,0,0,2,0,0,0.0114873333333333,0,0,0,0,0,0,0,1.01148733333333
"TRIM41","Trim41",22.652545,19.201665,19.8822,1096,284,429,20.5788033333333,17.720374,12.822036,20.744833,753,510,533,0,21.5788033333333
"TRIM42","Trim42",0,0,0,0,0,0,0,0,0,0,0,0,0,12.751969,0.0727168596729676
"TRIM44","Trim44",101.160731,96.229802,95.513013,8756,1970,3492,97.6345153333333,23.718431,19.758343,21.610786,2316,1580,1599,18.9859123333333,4.93520204073079
"TRIM45","Trim45",5.091553,4.909129,4.269014,655,152,225,4.75656533333333,6.485893,2.644949,2.186081,297,100,96,0,5.75656533333333
"TRIM46","Trim46",25.994244,19.100326,25.56703,1953,390,664,23.5538666666667,10.516726,16.133922,17.559882,555,652,605,0,24.5538666666667
"TRIM47","Trim47",3.432092,2.469789,4.10649,116,24,46,3.33612366666667,11.728002,7.192808,10.220647,108,74,80,0.054126,4.11347757921412
"TRIM50","Trim50",0,0,0,0,0,0,0,0,0.217469,0.129179,0,3,2,0,1
"TRIM54","Trim54",0,0,0.430649,0,0,9,0.143549666666667,3.02861,0,0,55,0,0,0,1.14354966666667
"TRIM56","Trim56",3.749644,3.051163,3.604361,1327,302,502,3.46838933333333,3.696215,2.106155,3.051565,761,328,300,0,4.46838933333333
"TRIM58","Trim58",0.034522,0.095225,0.057465,3,2,2,0.062404,6.207655,9.988322,11.768323,586,718,753,32.9266166666667,0.0313147641699217
"TRIM59","Trim59",0.604791,0.647768,0.63597,70,19,29,0.629509666666667,3.026826,0.895379,1.449867,158,29,60,6.209303,0.22602873907043
"TRIM6","Trim6",0.539949,0.623797,0.930123,56,14,27,0.697956333333333,1.714199,0.973886,2.068448,70,24,27,34.7410763333333,0.0475071404536791
"TRIM60","Trim60",0,0,0,0,0,0,0,0,0,0.051939,0,0,1,0,1
"TRIM62","Trim62",6.706691,5.735006,5.6775,982,201,344,6.03973233333333,9.682626,5.710179,5.343584,404,253,247,7.36263966666667,0.841807445248847
"TRIM63","Trim63",0.037567,0.165948,0.319365,2,3,7,0.174293333333333,1.725439,0.08573,0.342314,53,2,7,0,1.17429333333333
"TRIM65","Trim65",1.082269,0.982718,1.110115,162,35,63,1.05836733333333,10.725728,6.96573,6.443785,342,197,204,0,2.05836733333333
"TRIM66","Trim66",0.706332,0.505734,0.497061,235,50,79,0.569709,9.369612,4.218225,2.888048,432,222,221,0,1.569709
"TRIM67","Trim67",13.22762,11.479414,12.409028,4833,1011,1857,12.3720206666667,16.914288,29.322725,28.933125,2887,3824,3294,4.20012266666667,2.57148177530171
"TRIM68","Trim68",4.562588,3.407909,4.969953,255,51,98,4.31348333333333,4.385474,3.877072,3.78403,158,116,146,44.8631616666667,0.115855146924927
"TRIM69","Trim69",0.029769,0,0.038017,2,0,1,0.0225953333333333,38.248698,44.784576,39.542967,1038,994,1010,0,1.02259533333333
"TRIM7","Trim7",4.804783,2.108824,1.941793,149,33,57,2.9518,2.082057,0.530636,0.7507,51,9,15,0,3.9518
"TRIM71","Trim71",0.046101,0.011238,0.04553,17,1,7,0.0342896666666667,2.008812,3.798694,3.97156,326,469,440,0,1.03428966666667
"TRIM72","Trim72",0.142301,0.495279,0.292232,12,9,10,0.309937333333333,2.911318,0.202554,0.206983,248,25,22,0,1.30993733333333
"TRIM8","Trim8",8.82688,15.018246,9.33384,1050,236,403,11.0596553333333,26.466132,32.228228,27.694566,650,451,473,0,12.0596553333333
"TRIM9","Trim9",29.79392,19.233418,23.282682,2529,529,1016,24.10334,12.722758,16.335562,16.205608,512,424,437,0.173028333333333,21.400454947806
"TRIML1","Triml1",0.081506,0.056167,0.139063,6,1,4,0.0922453333333333,0,0,0,0,0,0,0,1.09224533333333
"TRIO","Trio",41.628574,36.774543,50.321192,4730,1077,1880,42.908103,97.506387,99.031197,90.762798,2948,1992,1757,0,43.908103
"TRIOBP","Triobp",7.915051,4.18917,6.46682,388,78,141,6.190347,22.578327,16.392863,16.876806,1750,1143,955,0,7.190347
"TRIP10","Trip10",16.622178,19.232596,15.446421,688,190,273,17.1003983333333,40.09314,42.158139,63.178314,403,347,344,0,18.1003983333333
"TRIP12","Trip12",94.87026,78.581656,84.2031,8110,1843,3164,85.8850053333333,80.944138,68.372307,73.335459,3429,2126,2026,5.60016366666667,13.1640683051749
"TRIP13","Trip13",0.431084,0.453765,0.64529,27,7,9,0.510046333333333,13.395642,6.864648,21.812717,153,60,84,7.36263966666667,0.180570536759147
"TRIP4","Trip4",12.08656,12.757014,12.511333,1651,445,643,12.4516356666667,19.115792,22.304415,28.681751,298,238,259,0,13.4516356666667
"TRIP6","Trip6",3.570254,7.896438,4.811404,199,52,87,5.426032,22.545975,10.516136,12.689835,352,149,148,0,6.426032
"TRIQK","Triqk",20.019984,19.662442,18.085876,1051,269,422,19.2561006666667,19.740359,14.030989,12.841317,562,409,384,0,20.2561006666667
"TRIR","Trir",37.543458,30.986997,49.175008,1012,198,581,39.2351543333333,65.44962,54.264724,73.039772,797,495,575,0,40.2351543333333
"TRIT1","Trit1",4.696191,3.887036,4.921196,184,54,77,4.50147433333333,22.280416,19.39598,22.343023,345,191,241,0,5.50147433333333
"TRMO","Trmo",1.48831,1.552476,1.719754,89,23,39,1.58684666666667,4.456267,5.412768,7.285016,79,78,78,0,2.58684666666667
"TRMT1","Trmt1",47.809746,52.814491,41.210654,1350,320,533,47.278297,32.848015,36.52878,43.190541,342,278,288,0,48.278297
"TRMT10A","Trmt10a",7.8083,7.350098,6.634362,657,166,258,7.26425333333333,4.672565,7.951651,11.921862,128,73,83,32.4266186666667,0.247235696070405
"TRMT10B","Trmt10b",11.655132,16.742631,11.08683,434,103,156,13.161531,6.713037,4.829191,7.704361,174,109,154,0,14.161531
"TRMT10C","Trmt10c",4.742884,4.184466,4.200798,564,124,198,4.37604933333333,12.077783,16.372618,18.819245,299,307,331,0,5.37604933333333
"TRMT11","Trmt11",4.123077,5.321026,5.209511,228,65,103,4.884538,39.802528,21.86444,37.956733,243,131,162,0,5.884538
"TRMT112","Trmt112",24.569302,21.003501,18.184835,574,105,154,21.252546,72.536294,51.060147,61.878874,547,294,301,0,22.252546
"TRMT12","Trmt12",1.467415,1.394437,1.307888,274,64,96,1.38991333333333,4.980929,5.919332,6.135586,169,175,161,0,2.38991333333333
"TRMT13","Trmt13",5.091457,9.359098,8.47001,176,55,85,7.64018833333333,7.25008,2.932025,3.800626,232,111,123,0.153233,7.49214454783494
"TRMT1L","Trmt1l",13.952122,12.425924,12.457533,1380,310,482,12.945193,7.796669,9.622921,14.536442,341,343,367,45.1505023333333,0.302167740218241
"TRMT2A","Trmt2a",41.683866,34.120642,41.264494,734,173,322,39.0230006666667,35.565628,33.077358,53.052895,356,270,294,1.68039866666667,14.931734284303
"TRMT2B","Trmt2b",10.126136,9.366976,10.449887,1226,291,467,9.98099966666667,4.081104,4.531893,5.071914,231,186,182,0,10.9809996666667
"TRMT44","Trmt44",2.128069,5.078795,3.149694,221,47,74,3.452186,7.671294,7.15676,5.716206,149,136,115,47.596732,0.0916149258760856
"TRMT5","Trmt5",54.836519,43.654021,33.304662,459,100,148,43.931734,9.260297,9.298606,5.237681,357,241,241,0,44.931734
"TRMT6","Trmt6",6.192469,8.140974,10.138,579,184,278,8.15714766666667,5.096485,6.540588,6.775171,212,209,210,0,9.15714766666667
"TRMT61A","Trmt61a",4.021376,3.578327,5.261567,275,69,124,4.28709,2.068883,1.95615,2.68575,117,88,101,0,5.28709
"TRMT9B","Trmt9b",3.776482,4.162999,2.976828,327,82,122,3.63876966666667,10.396548,26.819473,19.460813,952,2052,1399,0,4.63876966666667
"TRMU","Trmu",10.596698,10.341906,12.739882,262,71,101,11.226162,36.325424,25.59077,38.494835,682,344,401,0,12.226162
"TRNAU1AP","Trnau1ap",9.123608,12.777791,11.267198,311,77,107,11.056199,13.6887,12.131868,12.409536,244,139,153,0.18914,10.138586709723
"TRNP1","Trnp1",519.737743,398.977685,489.840858,14524,2690,5931,469.518762,34.461896,26.021575,33.285634,639,357,439,0,470.518762
"TRNT1","Trnt1",31.614334,30.502048,31.046395,2035,518,791,31.054259,20.615059,22.157033,21.126343,380,303,298,0,32.054259
"TROAP","Troap",0.312881,0,0.198279,9,0,3,0.170386666666667,14.208801,5.157816,8.528818,259,57,117,0,1.17038666666667
"TRPA1","Trpa1",24.489764,19.872311,22.633387,4221,853,1507,22.3318206666667,0.430782,0,0,12,0,0,0,23.3318206666667
"TRPC1","Trpc1",12.253445,8.29016,11.716088,1399,321,577,10.753231,9.639287,6.665625,8.798231,439,258,260,0,11.753231
"TRPC2","Trpc2",0.238198,0.072363,0.303188,29,2,14,0.204583,0,0,0,0,0,0,43.4282096666667,0.027113021412244
"TRPC3","Trpc3",427.842815,412.430197,396.844112,6109,1372,2143,412.372374666667,1.216174,0.500808,1.112377,89,29,57,0,413.372374666667
"TRPC4","Trpc4",1.605831,1.09702,1.43471,222,31,78,1.379187,0.626303,0.44507,0.400805,69,23,35,14.7252793333333,0.151296962652788
"TRPC4AP","Trpc4ap",50.811349,44.395783,46.974866,5988,1321,2289,47.3939993333333,30.244438,27.143548,32.455334,1760,1200,1260,0,48.3939993333333
"TRPC5","Trpc5",0.612475,0.290606,0.584844,107,12,40,0.495975,0.31105,0.252078,0.215439,34,21,16,0,1.495975
"TRPC5OS","Trpc5os",0.007092,0.028144,0,1,1,0,0.0117453333333333,0.020029,0,0,1,0,0,0,1.01174533333333
"TRPC6","Trpc6",7.719988,7.163448,7.687232,991,230,395,7.523556,0.381372,0.658891,0.03358,12,3,1,0,8.523556
"TRPC7","Trpc7",0.811181,0.610049,0.701563,108,19,32,0.707597666666667,0,0,0.041852,0,0,1,0,1.70759766666667
"TRPM1","Trpm1",0.116873,0,0.074715,11,0,3,0.0638626666666667,0,0.012424,0,0,1,0,0,1.06386266666667
"TRPM2","Trpm2",17.542595,14.022393,16.908595,1439,307,599,16.157861,0.109175,0.100541,0.052838,11,4,3,0,17.157861
