"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"FAM160A1",0.206353,1.367893,0.0305,0.534915333333333,14,7,5,"Fam160a1",0.186318,0.129137,0.116196,16,17,3,0.143883666666667,1.34184565971307
"FAM160A2",20.205768,16.108015,17.51476,17.9428476666667,436,326,371,"Fam160a2",10.882648,8.57139,5.596995,876,933,158,8.35034433333333,2.02589840452578
"FAM160B1",9.460421,16.489661,11.93986,12.6299806666667,442,459,363,"Fam160b1",6.02659,4.551032,5.720267,731,846,214,5.43262966666667,2.1188816040967
"FAM160B2",68.496548,53.77338,58.114198,60.128042,1081,715,920,"Fam160b2",8.384267,5.833117,6.496236,744,784,182,6.90454,7.73328264516341
"FAM161A",2.365663,3.974293,3.859436,3.39979733333333,83,91,80,"Fam161a",2.484873,1.933443,0.915688,65,86,10,1.77800133333333,1.58379957581014
"FAM161B",2.229985,1.812551,2.469103,2.17054633333333,137,90,135,"Fam161b",5.393824,5.050799,4.668888,273,399,87,5.037837,0.525112939175624
"FAM162A",13.469032,12.065238,12.589841,12.708037,233,166,187,"Fam162a",48.800579,49.451062,75.262398,335,496,163,57.838013,0.232979264612488
"FAM162B",7.843477,5.380723,7.356158,6.86011933333333,95,51,77,"Fam162b",0,0,0,0,0,0,0,7.86011933333333
"FAM163A",0,0,0.025954,0.00865133333333333,0,0,1,"Fam163a",0.666321,0.698602,0.667383,57,90,18,0.677435333333333,0.601305643973161
"FAM163B",0.122945,0.092413,0.081263,0.0988736666666667,5,3,1,"Fam163b",12.228613,8.324982,9.62432,782,806,194,10.059305,0.0993619098728778
"FAM166A",0.283111,0.087375,0.241566,0.204017333333333,4,1,3,"Fam166a",3.955266,3.885138,0.153268,4,8,1,2.66455733333333,0.328557373732816
"FAM166B",0.414726,0.194537,0.156359,0.255207333333333,3,1,1,"Fam166b",5.717921,1.899401,4.074636,24,16,3,3.89731933333333,0.256304979908056
"FAM166C",0,0,0.304441,0.101480333333333,0,0,1,"Fam166c",0.190237,0.409874,0.329082,2,7,1,0.309731,0.840997375288004
"FAM167A",0.3489,0.480613,0.735137,0.52155,22,21,22,"Fam167a",0.747288,0.764099,0.542132,70,107,16,0.684506333333333,0.903261667760624
"FAM167B",0.865928,0.548206,0.609281,0.674471666666667,10,5,6,"Fam167b",0.462075,0.083297,0.487609,3,2,1,0.344327,1.2455836018072
"FAM168A",18.452412,19.543481,14.693287,17.56306,1879,1546,1361,"Fam168a",114.78516,109.423106,40.40355,5744,8056,1393,88.2039386666667,0.208096865199704
"FAM168B",27.786102,31.212443,27.281905,28.76015,2317,2093,2009,"Fam168b",51.741153,41.505843,42.351822,5546,6540,1454,45.199606,0.644164584433902
"FAM169A",0.836933,1.050894,0.964011,0.950612666666667,58,59,76,"Fam169a",10.2019,6.938607,6.956399,920,982,194,8.032302,0.215959637605858
"FAM170A",0,0.192264,0.069512,0.0872586666666667,0,1,1,"Fam170a",0,0,0,0,0,0,0,1.08725866666667
"FAM170B",0,0,0,0,0,0,0,"Fam170b",0.019203,0.050751,0.122013,1,4,2,0.063989,0.939859340651078
"FAM171A1",26.72378,23.257746,26.434513,25.472013,1395,1037,1217,"Fam171a1",10.06535,8.840648,10.725039,906,1191,307,9.87701233333333,2.43375774419918
"FAM171A2",15.499273,14.135278,15.542079,15.0588766666667,463,309,363,"Fam171a2",28.137085,17.208324,15.878812,393,427,132,20.4080736666667,0.75013179217853
"FAM171B",7.259741,8.172528,8.063519,7.83192933333333,627,570,614,"Fam171b",55.285308,51.148594,40.704723,4076,5496,1051,49.0462083333333,0.176475493897723
"FAM172A",23.830565,12.590942,14.623372,17.0149596666667,249,224,224,"Fam172a",10.070991,11.230401,10.617647,752,1194,224,10.6396796666667,1.54771954062081
"FAM174A",6.380563,6.377524,9.88216,7.546749,78,79,96,"Fam174a",14.069332,11.887543,18.592026,499,690,200,14.8496336666667,0.539239529426768
"FAM174B",8.378772,20.812024,17.497427,15.562741,41,40,44,"Fam174b",6.38684,5.087357,9.300161,221,269,71,6.924786,2.08999220925335
"FAM174C",16.527033,15.543207,26.365226,19.4784886666667,119,97,152,"Fam174c",5.379,3.632356,5.330026,54,55,17,4.78046066666667,3.54270876450331
"FAM177A1",41.610545,50.897074,45.49767,46.001763,632,668,591,"Fam177a2",13.872021,13.571866,12.101934,1138,1673,311,13.1819403333333,3.31419833219342
"FAM177A1",41.610545,50.897074,45.49767,46.001763,632,668,591,"Fam177a",0,0.563698,2.712699,0,70,71,1.09213233333333,22.4659608052199
"FAM178B",1.390889,2.8808,1.106597,1.792762,9,17,6,"Fam178b",9.238754,0.516612,13.870578,136,13,64,7.87531466666667,0.314666251833174
"FAM180A",0.147998,0,0,0.0493326666666667,2,0,0,"Fam180a",0.287518,0.063951,0.608915,9,3,6,0.320128,0.794871911410611
"FAM181A",0,0.134105,0,0.0447016666666667,0,2,0,"Fam181a",1.200777,1.015674,1.926066,25,34,14,1.380839,0.438795595446255
"FAM181B",1.364275,0.879429,1.219502,1.154402,76,38,58,"Fam181b",11.451733,8.881761,13.594077,458,535,168,11.3091903333333,0.175023859543862
"FAM183A",0.788924,2.584837,1.61758,1.66378033333333,3,7,5,"Fam183b",3.807015,2.380693,3.449962,28,26,8,3.21255666666667,0.632342908146834
"FAM184A",10.127534,3.486155,8.268899,7.294196,154,81,137,"Fam184a",62.149526,53.182927,48.609211,588,678,125,54.6472213333333,0.149049598547191
"FAM184B",0.106257,0.337489,0.086813,0.176853,11,29,8,"Fam184b",1.22237,0.717766,0.922512,129,118,28,0.954216,0.602212345001781
"FAM185A",2.254052,2.483192,1.715108,2.150784,37,30,34,"Fam185a",5.250181,4.646725,6.646905,282,338,78,5.51460366666667,0.483649376265458
"FAM186A",0.328053,0.164175,0.595078,0.362435333333333,13,5,16,"Fam186a",0.083056,0.074179,0.044399,15,24,3,0.0672113333333333,1.27663124517043
"FAM186B",0.447441,0.552428,0.217403,0.405757333333333,12,7,2,"Fam186b",1.315656,1.271435,0.548766,37,44,12,1.04528566666667,0.687315887576911
"FAM187A",0.712409,0.817436,0.847054,0.792299666666667,29,20,29,"Fam187a",0.065191,0.172653,0.204854,2,8,2,0.147566,1.56182709026467
"FAM187B",0,0,0,0,0,0,0,"Fam187b",0.04409,0.018061,0.059815,1,1,1,0.0406553333333333,0.960932950583062
"FAM189A1",5.386588,4.81715,5.069513,5.09108366666667,341,241,318,"Fam189a1",7.841663,6.837548,7.786321,510,550,157,7.48851066666667,0.717568005255103
"FAM189A2",2.640299,1.610559,2.319753,2.19020366666667,106,50,80,"Fam189a2",4.529961,5.650083,6.976479,193,371,90,5.718841,0.474814579875706
"FAM189B",14.331792,14.539099,15.09573,14.6555403333333,453,331,441,"Fam189b",24.958468,25.946221,26.753135,801,1040,284,25.8859413333333,0.582294669888441
"FAM193A",10.226699,9.274486,8.039833,9.18033933333333,523,448,459,"Fam193a",14.422735,10.142166,13.377703,686,892,212,12.6475346666667,0.745947131257211
"FAM193B",103.964105,90.905554,94.314868,96.3948423333333,1003,667,808,"Fam193b",39.425972,27.113052,38.930625,1472,1809,388,35.1565496666667,2.69369846490422
"FAM199X",4.903266,6.69715,4.837558,5.47932466666667,569,604,496,"Fam199x",2.347055,2.343998,1.919322,407,644,102,2.20345833333333,2.02260307220062
"FAM204A",16.693461,21.988924,18.907469,19.196618,290,262,278,"Fam204a",15.755736,15.854776,15.937409,296,437,93,15.849307,1.19866164228594
"FAM205A",0.045052,0.069077,0.067935,0.060688,3,4,4,"Fam205a2",1.454288,0.028256,1.297147,133,4,38,0.926563666666667,0.550559536833371
"FAM205A",0.045052,0.069077,0.067935,0.060688,3,4,4,"Fam205a1",0.484813,1.345785,0.66315,45,184,19,0.831249333333333,0.579215500965825
"FAM205A",0.045052,0.069077,0.067935,0.060688,3,4,4,"Fam205a4",2.701779,0.052998,2.455401,247,7,71,1.736726,0.387575519069136
"FAM205C",0,0,0,0,0,0,0,"Fam205c",2.702693,1.702805,1.068435,31,34,4,1.82464433333333,0.354026872763804
"FAM207A",12.920802,8.038212,10.493738,10.4842506666667,105,61,68,"Fam207a",9.088354,6.847038,11.75448,356,452,133,9.22995733333333,1.1226098303701
"FAM209A",0.852629,0,0,0.284209666666667,6,0,0,"Fam209",0,0,0.300797,0,0,1,0.100265666666667,1.16718144133068
"FAM209B",0.273287,0.169263,0.462037,0.301529,2,1,3,"Fam209",0,0,0.300797,0,0,1,0.100265666666667,1.18292248811423
"FAM20A",0.540471,0.343731,1.676693,0.853631666666667,23,8,24,"Fam20a",7.335621,6.549348,8.774596,285,347,104,7.55318833333333,0.216718210148925
"FAM20B",9.874262,9.061273,9.269469,9.401668,922,682,770,"Fam20b",23.102871,18.263574,20.854452,2246,2637,627,20.740299,0.478451009344444
"FAM20C",29.8998,27.271836,32.14352,29.7717186666667,495,333,440,"Fam20c",20.662586,14.834275,17.400696,700,774,197,17.632519,1.65150609354895
"FAM210A",5.393903,4.994958,5.203756,5.197539,147,145,138,"Fam210a",7.920434,5.962078,4.368207,1097,1343,275,6.083573,0.874917079276235
"FAM210B",23.574099,39.14689,28.084549,30.2685126666667,1031,1369,1104,"Fam210b",3.171055,2.730515,3.099826,250,320,77,3.00046533333333,7.81621887987031
"FAM214A",20.87012,18.524903,24.420674,21.271899,529,419,468,"Fam214a",11.895579,9.191538,8.31008,967,1091,222,9.79906566666667,2.06239129267881
"FAM214B",18.944539,26.003188,13.949239,19.632322,627,685,537,"Fam214b",20.934999,20.516495,17.752472,704,1009,227,19.7346553333333,0.995064623371442
"FAM216A",11.665352,7.744726,11.062033,10.1573703333333,131,72,134,"Fam216a",21.22938,18.08801,23.095684,569,723,194,20.804358,0.511703684801604
"FAM216B",0,0,0,0,0,0,0,"Fam216b",1.95966,1.125227,1.227346,76,72,16,1.437411,0.41027139042205
"FAM217A",0,0,2.213463,0.737821,0,0,1,"Fam217a",0.119391,0.184511,0.087126,6,12,1,0.130342666666667,1.53742847301762
"FAM217B",9.639574,10.1558,6.054472,8.61661533333333,514,498,398,"Fam217b",13.408591,9.785689,8.331075,1036,1169,250,10.5084516666667,0.835613305062323
"FAM219A",16.48538,17.295066,16.683045,16.8211636666667,844,598,767,"Fam219a",63.173978,55.534749,48.437034,3149,4262,895,55.7152536666667,0.31422170429506
"FAM219B",130.280022,74.545641,140.486415,115.104026,1151,814,979,"Fam219b",10.364015,7.091337,7.390146,375,460,102,8.28183266666667,12.5087394019672
"FAM220A",8.724384,2.636888,1.54556,4.30227733333333,227,13,14,"Fam220a",3.704557,4.617183,4.547973,36,55,15,4.28990433333333,1.00233898369807
"FAM220A",8.724384,2.636888,1.54556,4.30227733333333,227,13,14,"Fam220a",3.704557,4.617183,4.547973,36,55,15,4.28990433333333,1.00233898369807
"FAM221A",4.552036,2.627341,3.020766,3.40004766666667,101,48,52,"Fam221a",1.451804,0.755082,0.731475,16,19,6,0.979453666666667,2.22285964090092
"FAM221B",0.192379,0.37187,0.262052,0.275433666666667,3,3,3,"Fam221b",0.296489,0.416228,0.148892,17,34,2,0.287203,0.990856661044658
"FAM222A",2.09633,2.20307,2.528035,2.27581166666667,97,77,95,"Fam222a",1.945229,2.63884,2.811069,125,261,56,2.465046,0.945387641799464
"FAM222B",10.610594,12.700852,12.376557,11.896001,550,467,582,"Fam222b",6.794476,6.126085,8.590964,483,660,192,7.17050833333333,1.57835968998257
"FAM227A",2.596157,2.240386,2.064544,2.30036233333333,196,133,159,"Fam227a",5.418044,2.737455,1.710088,176,201,32,3.288529,0.769579110537281
"FAM227B",1.827909,3.788428,2.379997,2.66544466666667,19,30,21,"Fam227b",1.939377,1.206595,1.898325,72,66,22,1.68143233333333,1.36697265155675
"FAM228A",0.226874,0.142771,0.769,0.379548333333333,2,3,3,"Fam228a",1.999725,1.249179,1.129496,69,80,18,1.45946666666667,0.560913612707362
"FAM228B",10.513025,15.293481,10.64868,12.1517286666667,120,127,102,"Fam228b",104.54723,100.043201,84.769457,165,279,37,96.453296,0.13495416990993
"FAM229A",4.869686,6.945568,6.688028,6.16776066666667,127,104,135,"Fam229a",0.128045,0.099024,0,1,1,0,0.0756896666666667,6.6634094281839
"FAM229B",18.082275,21.165721,25.626481,21.6248256666667,159,146,175,"Fam229b",8.699463,8.205338,13.829387,134,208,49,10.2447293333333,2.01203826219265
"FAM234A",89.292498,64.91455,82.161802,78.7896166666667,1794,1076,1534,"Fam234a",23.534071,27.730061,36.347084,595,982,242,29.2037386666667,2.64171325103947
"FAM234B",4.41459,2.787072,4.270871,3.82417766666667,320,164,278,"Fam234b",53.681907,44.961576,39.03507,3589,4398,1070,45.892851,0.102876612613438
"FAM236A",0.69097,0.427647,0,0.372872333333333,2,1,0,"Gm9112",0,0,0,0,0,0,0,1.37287233333333
"FAM236B",0,0,0,0,0,0,0,"Gm9112",0,0,0,0,0,0,0,1
"FAM236C",0,0,0,0,0,0,0,"Gm9112",0,0,0,0,0,0,0,1
"FAM236D",0,0,0,0,0,0,0,"Gm9112",0,0,0,0,0,0,0,1
"FAM237A",0.08866,0,0,0.0295533333333333,1,0,0,"Gm39653",0.050243,0,0,1,0,0,0.0167476666666667,1.0125947342556
"FAM237B",0.037014,0,0,0.012338,2,0,0,"Gm8773",0,0,0.460267,0,0,3,0.153422333333333,0.877681982344137
"FAM240A",0,0,0,0,0,0,0,"Fam240a",0,0.114422,0,0,1,0,0.0381406666666667,0.963260598595823
"FAM241A",0.854444,1.442581,1.082015,1.12634666666667,116,158,130,"Fam241a",0.649704,0.83759,1.036113,20,39,9,0.841135666666667,1.15491036601141
"FAM243A",1.479644,0.125666,1.092019,0.899109666666667,17,1,11,"Fam243",0,0,0,0,0,0,0,1.89910966666667
"FAM243B",0.244154,0.302888,0.459292,0.335444666666667,6,6,10,"Fam243",0,0,0,0,0,0,0,1.33544466666667
"FAM25A",0,0,0,0,0,0,0,"Fam25c",0.810549,0,0,3,0,0,0.270183,0.787288130922867
"FAM25C",0,0,0,0,0,0,0,"Fam25c",0.810549,0,0,3,0,0,0.270183,0.787288130922867
"FAM25G",0,1.805618,0.548939,0.784852333333333,0,3,1,"Fam25c",0.810549,0,0,3,0,0,0.270183,1.40519305748332
"FAM32A",44.450059,47.366292,44.738597,45.518316,774,637,728,"Fam32a",23.465395,18.795063,21.824404,1284,1541,377,21.3616206666667,2.08027480178762
"FAM3A",12.918802,9.114512,12.290618,11.4413106666667,189,125,131,"Fam3a",9.650084,7.036331,12.958022,184,253,63,9.881479,1.14334739484096
"FAM3B",0.024279,0.150357,0.111713,0.0954496666666667,1,5,2,"Fam3b",0,0,0,0,0,0,0,1.09544966666667
"FAM3C",69.351797,86.544641,63.529939,73.1421256666667,1730,1614,1514,"Fam3c",15.006488,14.872627,14.094503,600,965,207,14.6578726666667,4.73513402778555
"FAM3D",0,0,0,0,0,0,0,"Oit1",0,0,0,0,0,0,0,1
"FAM43A",0.366764,1.118213,0.616382,0.700453,17,40,24,"Fam43a",3.667639,4.495696,4.378521,242,453,90,4.18061866666667,0.328233577765744
"FAM43B",0.48174,0.474608,0.197613,0.384653666666667,15,11,5,"Fam43b",6.558301,5.056891,6.891263,313,362,102,6.16881833333333,0.193149498604024
"FAM47E",3.341861,1.836863,2.816346,2.66502333333333,79,56,62,"Fam47e",1.102508,0.534288,0.735523,18,15,3,0.790773,2.0466152512537
"FAM50A",80.782474,76.409785,74.281883,77.1580473333333,578,494,499,"Fam50a",12.358004,12.511094,14.148574,343,472,126,13.0058906666667,5.58036965969938
"FAM50B",0.217318,0.217877,0.100662,0.178619,5,4,2,"Fam50b",0,0,0,0,0,0,0,1.178619
"FAM53A",0.386067,1.198088,0.682099,0.755418,7,10,10,"Fam53a",8.668243,4.662209,6.882632,350,387,117,6.73769466666667,0.226865762429499
"FAM53B",3.270115,2.600144,2.178157,2.68280533333333,298,190,173,"Fam53b",8.538885,8.223086,10.19053,690,1074,265,8.984167,0.368864556585776
"FAM53C",29.172557,30.62193,25.552513,28.449,1557,1299,1294,"Fam53c",8.635758,7.980088,8.712091,813,1126,258,8.44264566666667,3.11872340015441
"FAM71A",0,0,0,0,0,0,0,"Fam71a",0,0,0,0,0,0,0,1
"FAM71B",0,0,0,0,0,0,0,"Fam71b",0.022051,0.014755,0,1,1,0,0.0122686666666667,0.987880029214905
"FAM71D",0.96911,0.335738,0.067546,0.457464666666667,2,3,1,"Fam71d",1.867801,1.238755,0,3,4,0,1.03551866666667,0.71601636012181
"FAM71E1",1.493454,0.381723,0.707395,0.860857333333333,7,3,4,"Fam71e1",24.854906,13.435479,21.581212,60,92,29,19.957199,0.0887932272501365
"FAM71E2",0,0,0,0,0,0,0,"Fam71e2",0,0.011492,0,0,1,0,0.00383066666666667,0.996183951343719
"FAM71F1",0.097575,0.458123,0.212886,0.256194666666667,1,4,3,"Fam71f1",0,0,0.119624,0,0,1,0.0398746666666667,1.20802506968789
"FAM71F2",3.243484,3.081229,2.692372,3.005695,105,98,92,"Fam71f2",0.163515,0.40505,1.675851,2,10,5,0.748138666666667,2.2914057542346
"FAM72A",19.202049,13.398389,15.530715,16.0437176666667,157,74,138,"Fam72a",0.62172,0.520119,0.372909,27,35,5,0.504916,11.3253614598201
"FAM72B",10.927781,11.82877,15.500143,12.7522313333333,111,113,117,"Fam72a",0.62172,0.520119,0.372909,27,35,5,0.504916,9.13820527745956
"FAM72C",0.558215,1.080416,0.653626,0.764085666666667,18,29,19,"Fam72a",0.62172,0.520119,0.372909,27,35,5,0.504916,1.17221537060319
"FAM72D",2.955531,1.630653,2.527422,2.371202,104,46,78,"Fam72a",0.62172,0.520119,0.372909,27,35,5,0.504916,2.24012635921208
"FAM76A",0.969109,0.964615,1.956684,1.29680266666667,38,42,50,"Fam76a",18.633058,11.985872,10.697978,594,830,213,13.7723026666667,0.155480341724202
"FAM76B",23.199769,23.774588,16.734046,21.2361343333333,340,304,223,"Fam76b",6.826511,6.361419,3.998598,274,416,75,5.72884266666667,3.30460012737208
"FAM78A",0.83962,0.2773,1.415973,0.844297666666667,32,14,32,"Fam78a",3.61001,1.648312,1.675267,171,198,45,2.31119633333333,0.556988315099407
"FAM78B",4.841916,3.752593,5.222872,4.60579366666667,321,196,301,"Fam78b",6.501931,4.935557,5.78877,570,636,171,5.742086,0.831462794551518
"FAM81A",1.288034,0.675236,2.205063,1.38944433333333,12,3,9,"Fam81a",5.661091,4.940271,7.073542,375,493,90,5.89163466666667,0.346716628043352
"FAM81B",0.602617,0,0,0.200872333333333,3,0,0,"Fam81b",0.648874,0.553321,0,10,13,0,0.400731666666667,0.857317901715651
"FAM83A",0.048515,0.030788,0.027676,0.0356596666666667,4,2,2,"Fam83a",0.045207,0.075929,0,2,7,0,0.0403786666666667,0.995464151514064
"FAM83B",0.043679,0.039935,0.069897,0.0511703333333333,4,3,6,"Fam83b",0.014814,0.065049,0,1,8,0,0.026621,1.02391275196332
"FAM83C",0.041754,0,0,0.013918,2,0,0,"Fam83c",0.068878,0.091426,0.145419,6,12,4,0.101907666666667,0.920147876878976
"FAM83D",0.882764,1.414818,0.540821,0.946134333333333,30,38,16,"Fam83d",1.181807,1.318701,1.485317,55,97,21,1.32860833333333,0.835749965107915
"FAM83E",0.716408,0.462424,0.429728,0.536186666666667,5,3,5,"Fam83e",0.096797,0.084243,0,4,4,0,0.0603466666666667,1.44875889646153
"FAM83F",0.194646,0.178121,0.220171,0.197646,24,22,22,"Fam83f",0.139586,0.154277,0.245626,9,15,5,0.179829666666667,1.01510076737066
"FAM83G",0.449444,0.421302,0.387669,0.419471666666667,36,24,25,"Fam83g",0.047068,0.040335,0,5,5,0,0.0291343333333333,1.37928705776343
"FAM83H",1.506305,0.872359,1.343555,1.24073966666667,125,55,92,"Fam83h",0.285935,0.154115,0.189345,29,24,6,0.209798333333333,1.85215965746357
"FAM86B1",5.76169,4.559088,5.922529,5.41443566666667,102,56,83,"Eef2kmt",4.188633,3.603969,4.029317,73,94,22,3.94063966666667,1.29830064514588
"FAM86B2",0.24068,0.133433,0.201608,0.191907,4,2,3,"Eef2kmt",4.188633,3.603969,4.029317,73,94,22,3.94063966666667,0.241245482450687
"FAM89A",5.677946,9.209548,6.368885,7.08545966666667,109,142,108,"Fam89a",1.018829,0.977147,1.297227,25,36,10,1.09773433333333,3.85437733376788
"FAM89B",8.523553,13.718936,13.347966,11.863485,132,167,172,"Fam89b",10.888291,11.049093,21.188315,238,360,142,14.375233,0.836636752106456
"FAM8A1",10.377053,11.362413,11.258664,10.9993766666667,718,622,680,"Fam8a1",30.811035,23.240945,24.571977,1885,2278,471,26.2079856666667,0.441024073361207
"FAM90A1",0.778629,0.824846,0.406883,0.670119333333333,7,6,3,"Fam90a1b",0,0.015601,0,0,1,0,0.00520033333333333,1.66147908824808
"FAM90A1",0.778629,0.824846,0.406883,0.670119333333333,7,6,3,"Fam90a1a",0,0,0,0,0,0,0,1.67011933333333
"FAM90A26",0.027613,0,0.040057,0.0225566666666667,1,0,1,"Fam90a1b",0,0.015601,0,0,1,0,0.00520033333333333,1.0172665415617
"FAM90A26",0.027613,0,0.040057,0.0225566666666667,1,0,1,"Fam90a1a",0,0,0,0,0,0,0,1.02255666666667
"FAM91A1",9.695409,14.296227,7.457335,10.4829903333333,550,686,500,"Fam91a1",11.683514,10.939772,9.074768,1293,1888,317,10.566018,0.992821412981835
"FAM98A",185.649575,171.857639,154.581679,170.696297666667,1333,1267,1327,"Fam98a",23.998558,22.635062,15.413053,995,1460,281,20.6822243333333,7.91875847362708
"FAM98B",24.876699,34.399076,26.956819,28.744198,289,288,240,"Fam98b",14.527614,12.178784,12.270051,531,654,138,12.9921496666667,2.12577757589738
"FAM98C",6.598134,5.340126,7.713666,6.550642,96,60,65,"Fam98c",15.802082,12.728336,19.795947,442,496,142,16.1087883333333,0.441331194991112
"FAN1",9.303358,8.739707,10.014858,9.352641,724,530,672,"Fan1",3.487687,4.032771,2.710494,253,437,63,3.41031733333333,2.34736873053428
"FANCA",21.51129,24.330377,17.357657,21.0664413333333,199,232,158,"Fanca",6.049977,3.853602,4.824866,80,100,21,4.90948166666667,3.73407391341993
"FANCB",0.405397,1.432569,0.678142,0.838702666666667,12,31,11,"Fancb",0.404344,0.433344,0.258322,24,40,5,0.365336666666667,1.34670276683895
"FANCC",5.562223,5.752857,5.240593,5.51855766666667,235,177,218,"Fancc",14.030652,10.246138,11.130532,227,298,74,11.8024406666667,0.509165231567043
"FANCD2",20.838529,9.604622,5.873607,12.105586,98,180,77,"Fancd2",0.287506,0.10977,1.092462,22,20,2,0.496579333333333,8.75702724746967
"FANCD2OS",0,0,0.364986,0.121662,0,0,1,"Fancd2os",0.039422,0.181177,0,1,7,0,0.073533,1.04483234330011
"FANCE",0.818421,0.959227,1.694652,1.15743333333333,30,28,54,"Fance",7.91293,10.231428,12.514697,122,210,54,10.219685,0.192290009330327
"FANCF",2.522268,2.49344,2.365933,2.460547,123,98,102,"Fancf",1.593058,1.955853,2.49045,42,81,20,2.01312033333333,1.14849279722317
"FANCG",18.026627,15.711212,19.062641,17.60016,187,136,166,"Fancg",7.341469,8.747563,6.586859,192,284,54,7.55863033333333,2.17326362695651
"FANCI",16.46423,37.83909,13.057154,22.4534913333333,261,404,179,"Fanci",1.347016,0.473612,0.438705,37,34,11,0.753111,13.3782124083035
"FANCL",11.383843,10.923563,10.939376,11.0822606666667,202,165,194,"Fancl",2.178589,3.315447,4.943585,73,101,21,3.479207,2.69741065029294
"FANCM",6.666772,9.111668,6.002619,7.260353,92,105,78,"Fancm",14.243987,10.008322,6.07351,323,386,54,10.1086063333333,0.743599399612655
