"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","FoldChange"
"SPIDR",43.386648,40.83783,59.465526,47.896668,222,170,201,"Spidr",0.237448,0.231451,0.187341,27,22,14,0.218746666666667,40.1204527055117
"SPIN1",20.052984,27.512234,22.639189,23.401469,1205,1109,1177,"Spin1",2.876551,2.994988,2.905577,395,391,285,2.92570533333333,6.21581777745927
"SPIN4",1.456033,1.919049,1.541016,1.63869933333333,85,91,78,"Spin4",0.113706,0.1176,0.142324,13,11,12,0.124543333333333,2.34646300868797
"SPINDOC",16.436113,16.119905,17.881569,16.812529,282,259,265,"Spindoc",2.454615,3.163558,3.984437,81,83,68,3.20087,4.24020000618919
"SPINK1",0.071984,0.521193,0,0.197725666666667,1,4,0,"Spink1",0,0,0,0,0,0,0,1.19772566666667
"SPINK13",0,0.208493,0,0.0694976666666667,0,1,0,"Spink13",0,0,0,0,0,0,0,1.06949766666667
"SPINK14",0,0,11.436226,3.81207533333333,0,0,1,"Spink14",0,0,0,0,0,0,0,4.81207533333333
"SPINK2",0,0,0.363923,0.121307666666667,0,0,1,"Spink2",0,0,0,0,0,0,0,1.12130766666667
"SPINK4",0,0,0,0,0,0,0,"Spink4",0.188296,0.403007,0,1,2,0,0.197101,0.835351403097984
"SPINK5",3.473289,3.13009,2.232904,2.94542766666667,129,124,102,"Spink5",0.006708,0,0,1,0,0,0.002236,3.93662537233413
"SPINK6",0,1.446809,0,0.482269666666667,0,1,0,"Spink6",0,0,0,0,0,0,0,1.48226966666667
"SPINK7",0,0,0,0,0,0,0,"Spink7",0,0,0,0,0,0,0,1
"SPINK8",0,0,0.351884,0.117294666666667,0,0,1,"Spink8",0,0,0,0,0,0,0,1.11729466666667
"SPINK9",0.875722,0.921149,0.730615,0.842495333333333,4,4,4,"Spink11",0,0,0,0,0,0,0,1.84249533333333
"SPINK9",0.875722,0.921149,0.730615,0.842495333333333,4,4,4,"Spink10",0.605531,0.133962,0.580618,3,2,2,0.440037,1.2794777726776
"SPINK9",0.875722,0.921149,0.730615,0.842495333333333,4,4,4,"Spinkl",0,0,0,0,0,0,0,1.84249533333333
"SPINT1",1.014452,1.742029,0.725109,1.16053,19,15,10,"Spint1",0,0,0.020726,0,0,1,0.00690866666666667,2.14570603225847
"SPINT2",96.854462,62.50245,116.329075,91.895329,585,376,561,"Spint2",3.781091,3.362597,3.561518,121,114,77,3.568402,20.3343158067088
"SPINT3",0,0,0,0,0,0,0,"Spint3",0,0,0,0,0,0,0,1
"SPINT4",0,0,0,0,0,0,0,"Spint4",0,0,0,0,0,0,0,1
"SPIRE1",11.602686,13.551283,11.846329,12.3334326666667,554,385,508,"Spire1",0.81329,0.456133,0.443445,88,63,48,0.570956,8.48746410890354
"SPIRE2",14.438234,6.191928,13.21066,11.280274,332,151,259,"Spire2",0,0,0,0,0,0,0,12.280274
"SPN",0.14382,0.336849,0.188698,0.223122333333333,15,13,13,"Spn",0.108062,0.16301,0.216685,12,15,10,0.162585666666667,1.0520707147889
"SPNS1",48.570926,52.944259,61.023702,54.179629,719,537,709,"Spns1",8.741268,7.67578,8.756445,207,189,146,8.39116433333333,5.87569624398366
"SPNS2",9.691524,4.595007,9.832758,8.039763,244,94,217,"Spns2",2.069211,1.504125,1.237553,115,103,89,1.60362966666667,3.47198494307114
"SPNS3",0.212292,0.262072,0,0.158121333333333,4,1,0,"Spns3",0.007422,0,0.048365,1,0,2,0.0185956666666667,1.13697846086786
"SPO11",0,0,0,0,0,0,0,"Spo11",0,0.024193,0,0,1,0,0.00806433333333333,0.992000179882699
"SPOCD1",2.922208,6.613468,2.889466,4.141714,84,168,64,"Spocd1",0.009372,0,0,1,0,0,0.003124,5.12570130911034
"SPOCK1",138.31941,118.724037,129.015664,128.686370333333,4446,2674,4629,"Spock1",0.006505,0,0,1,0,0,0.00216833333333333,129.405775476841
"SPOCK2",119.785257,49.639164,104.005783,91.1434013333333,5040,1856,4292,"Spock2",0.514896,0.435391,0.348265,87,75,44,0.432850666666667,64.307749214154
"SPOCK3",15.576874,6.868153,17.33832,13.2611156666667,425,163,415,"Spock3",0.011126,0.014111,0,1,1,0,0.00841233333333333,14.1421472102847
"SPON1",4.411695,3.056038,2.898697,3.45547666666667,235,165,133,"Spon1",1.154341,1.209076,1.442614,241,241,214,1.268677,1.9639096560095
"SPON2",6.653444,10.151814,4.470724,7.091994,64,96,66,"Spon2",0.399061,0.1964,0.359451,10,10,12,0.318304,6.13818512270311
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Tdpoz9",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Tdpoz2",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Tdpoz1",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Tdpoz3",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Tdpoz5",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Spopfm3",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Spopfm1",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Tdpoz8",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Spopfm2",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Gm5773",0,0,0,0,0,0,0,29.582606
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Spop",34.964283,35.603597,38.58579,1692,1729,1433,36.3845566666667,0.791305518579998
"SPOP",26.500483,29.264515,29.98282,28.582606,505,346,439,"Tdpoz4",0,0,0,0,0,0,0,29.582606
"SPOPL",2.932428,3.613243,2.076576,2.87408233333333,209,217,165,"Spopl",11.088349,12.914061,19.507573,172,135,160,14.5033276666667,0.249887147883928
"SPOUT1",18.634626,14.515904,14.961127,16.037219,414,276,360,"Spout1",0.692305,0.680979,1.096489,41,34,41,0.823257666666667,9.34438357862383
"SPP1",1495.605412,1357.992318,1970.938417,1608.17871566667,4503,3654,5440,"Spp1",0.096171,0.08097,0.206795,4,2,4,0.127978666666667,1426.60385627861
"SPP2",11.982708,12.769291,8.514941,11.08898,26,22,16,"Spp2",0,0,0,0,0,0,0,12.08898
"SPPL2A",23.651965,27.950766,30.228239,27.27699,590,574,505,"Sppl2a",8.063212,9.460731,9.382837,757,720,648,8.96892666666667,2.83651299136851
"SPPL2B",76.180835,73.876964,62.000114,70.685971,1417,1032,1079,"Sppl2b",3.387893,6.72933,7.539832,114,128,100,5.885685,10.4108699424966
"SPPL2C",0,0.076219,0.105619,0.0606126666666667,0,2,3,"Sppl2c",0,0,0,0,0,0,0,1.06061266666667
"SPPL3",54.96992,71.842471,53.645966,60.1527856666667,1178,1248,1183,"Sppl3",3.823001,5.244779,6.068399,262,232,211,5.045393,10.1156013623377
"SPR",2.926633,3.02047,4.211274,3.38612566666667,56,46,70,"Spr",7.68352,11.094741,11.630798,279,379,248,10.136353,0.393856558486128
"SPRED1",23.094993,35.320735,15.209476,24.5417346666667,1649,1733,1297,"Spred1",1.58598,1.643972,2.371144,319,280,321,1.867032,8.90877209137068
"SPRED2",10.926996,13.967772,10.366591,11.7537863333333,575,435,542,"Spred2",2.229164,2.356501,3.119735,287,255,264,2.56846666666667,3.57402423076205
"SPRED3",8.970646,8.777097,9.329834,9.025859,411,308,391,"Spred3",0.254493,0.124989,0.052601,10,3,5,0.144027666666667,8.76365082079892
"SPRING1",12.397809,10.916593,12.52795,11.9474506666667,857,711,697,"Spring1",1.375233,1.307993,1.684955,266,236,235,1.45606033333333,5.27163379944114
"SPRN",1.30584,0.882148,1.207328,1.131772,57,30,45,"Sprn",0.027783,0.095792,0.27494,3,5,9,0.132838333333333,1.8817971967168
"SPRR3",0,0,0,0,0,0,0,"Sprr3",0,0,0,0,0,0,0,1
"SPRR4",0,0,0,0,0,0,0,"Sprr4",0,0,0,0,0,0,0,1
"SPRTN",6.779134,8.137542,6.033975,6.98355033333333,197,174,159,"Sprtn",1.233629,1.467255,2.163803,179,187,166,1.62156233333333,3.04534064737732
"SPRY1",20.720865,26.484157,15.707665,20.9708956666667,474,514,357,"Spry1",2.936387,3.182907,3.579271,214,226,181,3.232855,5.19056184694885
"SPRY2",23.25505,24.404872,23.909848,23.85659,794,672,712,"Spry2",1.724969,1.684753,1.763213,112,100,82,1.72431166666667,9.12398911774044
"SPRY4",48.045786,50.967658,47.382949,48.7987976666667,3169,2617,2780,"Spry4",0.807657,0.852824,0.924939,130,129,107,0.861806666666667,26.7475665214075
"SPRYD3",8.669546,8.980939,8.619281,8.75658866666667,335,169,263,"Spryd3",2.949869,2.998181,5.128438,157,139,126,3.69216266666667,2.07933726082813
"SPRYD7",4.586938,14.812641,9.669069,9.68954933333333,142,136,114,"Spryd7",6.499935,6.973256,7.090135,382,369,314,6.854442,1.36095591938082
"SPSB1",8.200736,15.716664,5.439492,9.78563066666667,234,437,215,"Spsb1",5.903339,7.013029,7.124454,270,340,259,6.680274,1.40432889069669
"SPSB2",3.59271,4.433565,4.135377,4.053884,49,52,60,"Spsb2",0.403255,0.231092,0.686383,16,8,11,0.440243333333333,3.50904870241834
"SPSB3",4.787363,8.007305,6.978905,6.591191,103,124,120,"Spsb3",6.343709,4.50911,6.972241,209,170,154,5.94168666666667,1.09356578084289
"SPSB4",2.056968,1.533337,1.630706,1.740337,57,38,39,"Spsb4",1.591575,0.995385,0.990441,73,53,45,1.192467,1.24988745554665
"SPTA1",0.007896,0.413556,0.274469,0.231973666666667,1,2,1,"Spta1",0.841235,0.634278,0.923388,217,163,187,0.799633666666667,0.684569137311464
"SPTAN1",919.486146,907.035599,689.178483,838.566742666667,15399,11022,12051,"Sptan1",26.616745,32.549625,30.045665,2741,2633,2008,29.737345,27.3142245261153
"SPTB",0.288058,0.282207,0.185765,0.25201,15,12,16,"Sptb",7.620027,6.532516,6.314157,1979,1843,1660,6.82223333333333,0.160057869235981
"SPTBN1",77.718342,100.433216,75.303707,84.4850883333333,10309,10478,8191,"Sptbn1",43.368584,42.348021,43.95442,11521,10683,8717,43.223675,1.93301638394668
"SPTBN2",59.473751,49.372915,56.603243,55.1499696666667,1645,961,1195,"Sptbn2",0.487032,0.048437,0.342332,11,14,21,0.292600333333333,43.4395444737881
"SPTBN4",9.484701,5.676941,9.476544,8.21272866666667,265,135,191,"Sptbn4",0.018844,0.019141,0.041531,4,6,8,0.0265053333333333,8.97484734614141
"SPTBN5",3.619746,2.930909,2.579991,3.04354866666667,325,241,252,"Sptbn5",0.01474,0.014022,0.032879,6,6,10,0.020547,3.96213860475477
"SPTLC1",41.706776,40.996516,42.207444,41.636912,856,738,734,"Sptlc1",1.987127,2.008019,2.160614,163,153,121,2.05192,13.970520852447
"SPTLC2",11.491607,18.794978,12.089725,14.1254366666667,1082,830,863,"Sptlc2",3.530729,5.367177,4.250794,216,191,157,4.3829,2.80990482205998
"SPTLC3",0.716997,1.127595,0.490631,0.778407666666667,27,24,18,"Sptlc3",0,0,0,0,0,0,0,1.77840766666667
"SPTSSA",9.184329,10.870763,9.156809,9.73730033333333,347,332,304,"Sptssa",7.076646,6.299983,8.771713,234,203,183,7.38278066666667,1.28087573327896
"SPTY2D1",6.058478,7.540216,4.171265,5.92331966666667,380,417,320,"Spty2d1",0.675289,0.572695,0.721898,120,94,92,0.656627333333333,4.17916542082891
"SPX",6.968514,16.734527,5.090508,9.59784966666667,121,229,69,"Spx",0,0,0.35237,0,0,2,0.117456666666667,9.48390213490754
"SPZ1",0,0,0,0,0,0,0,"Spz1",0,0,0,0,0,0,0,1
"SQLE",47.017394,50.562897,48.37045,48.650247,1186,1104,1061,"Sqle",0.205208,0.098198,0.468992,18,9,20,0.257466,39.4843653824437
"SQOR",0.320362,0.332164,1.223358,0.625294666666667,4,4,6,"Sqor",15.367925,17.608837,16.770314,345,363,289,16.5823586666667,0.0924389439141612
"SQSTM1",98.858732,75.579447,104.941913,93.1266973333333,2217,1728,2308,"Sqstm1",113.470296,95.008022,104.916115,2922,2570,1970,104.464811,0.89249387014341
"SRA1",33.78408,40.428693,37.484852,37.2325416666667,736,564,658,"Sra1",14.130825,15.419415,12.377341,243,268,165,13.9758603333333,2.55294459321102
"SRARP",0.087441,0.125298,0.09876,0.103833,4,5,4,"Srarp",0.040514,0.17353,0.229332,1,4,4,0.147792,0.961701249006789
"SRBD1",4.444647,7.757437,5.845738,6.01594066666667,225,202,227,"Srbd1",0.860024,1.760957,1.082761,66,78,54,1.23458066666667,3.13971241733348
"SRC",36.206252,31.680194,24.749715,30.8787203333333,683,624,578,"Src",0.367428,0.773407,0.459591,33,31,40,0.533475333333333,20.7885445826104
"SRCAP",11.034369,10.825844,7.18246,9.680891,1055,970,754,"Srcap",2.639429,5.763147,6.787808,651,622,559,5.06346133333333,1.76151712905016
"SRCIN1",13.032111,12.639617,10.879336,12.183688,1016,624,795,"Srcin1",0.008969,0.004469,0.014546,2,1,2,0.009328,13.0618470903413
"SRD5A1",4.325721,4.350504,4.94208,4.539435,349,309,323,"Srd5a1",0.174078,0.187512,0.321663,15,15,8,0.227751,4.51185541693715
"SRD5A2",0.07168,0.106909,0.145008,0.107865666666667,5,6,9,"Srd5a2",0,0.065971,0,0,3,0,0.0219903333333333,1.08402753972559
"SREBF1",109.928002,92.841373,96.14421,99.6378616666667,1086,722,948,"Srebf1",9.458658,10.563999,11.106946,301,285,225,10.3765343333333,8.84609132429697
"SREBF2",82.072155,52.542187,72.140817,68.9183863333333,3093,1996,2860,"Srebf2",2.501645,2.57209,2.790959,265,244,212,2.62156466666667,19.3061267072961
"SREK1IP1",4.65918,7.891687,3.358891,5.30325266666667,260,240,215,"Srek1ip1",4.050395,3.915164,4.18953,226,210,179,4.05169633333333,1.24774971628342
"SRF",5.818468,7.449882,5.088058,6.11880266666667,357,362,269,"Srf",19.810372,23.462964,21.459899,512,620,450,21.577745,0.315301756958751
"SRFBP1",3.480346,3.9101,2.494628,3.29502466666667,86,100,66,"Srfbp1",2.538366,2.895174,1.784302,73,81,66,2.40594733333333,1.26103672380137
"SRGAP1",5.392376,11.081719,4.711541,7.06187866666667,763,454,583,"Srgap1",0.1302,0.131674,0.185992,34,32,35,0.149288666666667,7.01466820346266
"SRGAP2",39.930499,54.537841,38.437599,44.3019796666667,1935,1684,1766,"Srgap2",6.162822,5.988392,5.382375,307,262,247,5.84452966666667,6.61871331894293
"SRGAP2B",16.319478,18.515143,11.699743,15.5114546666667,1104,916,894,"Srgap2",6.162822,5.988392,5.382375,307,262,247,5.84452966666667,2.41235782015506
"SRGAP2C",10.531729,12.482994,12.587386,11.8673696666667,954,820,967,"Srgap2",6.162822,5.988392,5.382375,307,262,247,5.84452966666667,1.87994943309716
"SRGAP3",6.583182,9.016323,6.562609,7.38737133333333,616,418,577,"Srgap3",0.03757,0.091455,0.036434,11,9,8,0.055153,7.94896222001296
"SRGN",0,0.41217,0.076344,0.162838,0,5,1,"Srgn",8.893541,10.012363,7.991816,203,189,150,8.96590666666667,0.116681606490395
"SRI",51.327476,55.880052,55.422692,54.2100733333333,537,455,496,"Sri",11.1353,13.987374,11.366294,284,309,226,12.1629893333333,4.19434156901745
"SRL",0.016824,0.018759,0.017891,0.0178246666666667,1,1,1,"Srl",135.333177,137.009835,123.289303,11673,11753,9995,131.877438333333,0.00765987574288853
"SRM",85.077491,71.548315,83.174763,79.933523,719,549,634,"Srm",4.435972,5.899142,5.022707,79,80,68,5.11927366666667,13.2260015499661
"SRMS",0.047589,0,0,0.015863,1,0,0,"Srms",0.011629,0.012416,0.098015,1,1,6,0.0406866666666667,0.97614683894608
"SRP14",197.595469,228.634847,202.143604,209.457973333333,1282,1105,1221,"Srp14",22.572108,21.890209,23.418784,355,345,241,22.6270336666667,8.9075072352502
"SRP19",64.345631,82.8534,71.128291,72.775774,530,501,486,"Srp19",12.497189,14.717691,12.395908,205,223,157,13.203596,5.19416167567706
"SRP54",205.827579,190.924247,296.47174,231.074522,896,830,872,"Srp54c",11.491237,13.345497,12.611691,875,881,635,12.4828083333333,17.2126248673465
"SRP54",205.827579,190.924247,296.47174,231.074522,896,830,872,"Srp54a",22.773997,22.492218,25.985355,1467,1345,1161,23.7505233333333,9.37655009853664
"SRP54",205.827579,190.924247,296.47174,231.074522,896,830,872,"Srp54b",5.481001,7.527087,7.257737,67,86,164,6.755275,29.9247314892122
"SRP68",74.932437,66.259588,52.580676,64.5909003333333,682,603,647,"Srp68",6.645223,7.288166,8.604884,544,521,436,7.51275766666667,7.70501204212203
"SRP72",44.060593,56.582754,40.689678,47.1110083333333,1129,1099,1039,"Srp72",4.561084,7.588311,6.7349,434,515,367,6.294765,6.59527871471299
"SRP9",94.135533,119.610632,101.419968,105.055377666667,1356,1424,1379,"Srp9",9.770857,10.464563,14.69861,246,268,273,11.6446766666667,8.38735386142733
"SRPK1",17.17692,28.933612,18.900471,21.6703343333333,661,670,643,"Srpk1",5.680996,5.077836,4.877258,310,250,201,5.21203,3.64942447691549
"SRPK2",31.660516,20.499687,32.959541,28.373248,722,531,689,"Srpk2",3.790896,4.239351,3.725669,615,551,473,3.91863866666667,5.97182472440206
"SRPK3",4.736863,1.608702,6.539166,4.29491033333333,81,49,77,"Srpk3",6.472948,6.112444,5.95041,251,222,206,6.17860066666667,0.737596445212488
"SRPRA",37.224704,36.480502,37.20518,36.9701286666667,1175,925,1115,"Srpr",12.888104,14.089196,14.588426,955,891,792,13.855242,2.55600875883857
"SRPRB",50.362707,42.743148,48.102927,47.069594,894,618,879,"Srprb",26.065197,25.846208,28.660636,255,300,248,26.857347,1.72556252395463
"SRPX",26.495874,23.175801,24.550279,24.7406513333333,414,307,375,"Srpx",0.4353,0.530436,0.396387,21,21,9,0.454041,17.7028373569475
"SRPX2",13.637006,24.190039,18.026405,18.6178166666667,335,404,344,"Srpx2",0.551212,1.064884,1.089286,41,78,58,0.901794,10.3154267321627
"SRR",22.138836,19.846791,17.53787,19.8411656666667,117,68,99,"Srr",4.570915,6.791477,5.44571,208,241,158,5.60270066666667,3.1564607754948
"SRRD",28.731708,26.363973,28.984567,28.0267493333333,420,296,364,"Srrd",1.634465,1.73299,2.250432,32,28,25,1.872629,10.1045938522981
"SRRM1",50.386947,56.004795,39.469653,48.620465,1268,1139,1023,"Srrm1",14.271,11.380684,13.296141,744,523,465,12.9826083333333,3.54872737740276
"SRRM2",448.549836,450.761426,432.112428,443.807896666667,14947,12977,11449,"Srrm2",17.237433,13.939306,13.79877,2398,2107,1646,14.9918363333333,27.8146854054222
"SRRM3",38.974797,20.366596,30.218733,29.8533753333333,822,348,571,"Srrm3",0.020472,0,0.025544,1,0,1,0.0153386666666667,30.3872750504265
"SRRM4",8.798706,7.241198,9.895893,8.64526566666667,1050,595,975,"Srrm4",1.242542,0.923583,1.211237,196,144,143,1.12578733333333,4.5372674469475
"SRRT",173.179289,165.605972,179.965052,172.916771,1282,1054,1048,"Srrt",10.115433,12.775484,10.47421,354,341,244,11.121709,14.3475454657425
"SRSF1",88.754082,136.4577,95.263501,106.825094333333,1479,1701,1398,"Srsf1",24.183319,22.224435,17.829303,967,842,723,21.4123523333333,4.81096730631741
"SRSF10",30.059805,44.346498,34.085629,36.1639773333333,1018,1056,924,"Srsf10",14.561871,14.004848,14.068061,533,468,350,14.2115933333333,2.44313508249629
"SRSF11",146.138282,161.015695,132.093315,146.415764,3064,2918,2717,"Srsf11",14.265908,15.809194,10.630185,525,365,320,13.568429,10.11885111291
"SRSF12",5.144955,6.442624,5.040426,5.54266833333333,174,160,142,"Srsf12",0.010913,0.011628,0,1,1,0,0.00751366666666667,6.49387551732135
"SRSF2",82.06071,81.366219,75.583659,79.670196,1237,1058,1064,"Srsf2",27.476373,25.450247,25.983848,854,798,602,26.3034893333333,2.95457459722975
"SRSF3",78.546877,95.43556,74.410911,82.7977826666667,1526,1457,1354,"Srsf3",19.683127,27.994518,29.531834,745,684,523,25.736493,3.13420996039633
"SRSF4",135.590486,170.192221,144.706482,150.163063,768,659,685,"Srsf4",3.171151,3.045958,3.527867,228,206,176,3.24832533333333,35.5818001540372
"SRSF5",469.821936,398.158897,450.310102,439.430311666667,4436,2975,3755,"Srsf5",30.374175,22.612269,27.908627,1408,950,888,26.9650236666667,15.749327335333
"SRSF6",105.389953,115.959562,101.416211,107.588575333333,3751,3213,3181,"Srsf6",11.548742,9.976348,9.934341,882,676,566,10.486477,9.45360142481749
"SRSF7",40.838247,49.022646,43.371983,44.4109586666667,836,738,770,"Srsf7",8.873619,7.440719,7.591449,443,334,264,7.96859566666667,5.06332990742847
"SRSF9",138.905977,129.438298,122.654602,130.332959,949,786,890,"Srsf9",2.495504,3.393037,3.069618,73,100,62,2.986053,32.9481216130343
"SRXN1",6.06093,5.278086,7.261901,6.20030566666667,225,157,237,"Srxn1",4.024648,4.045187,3.602292,218,192,141,3.890709,1.47224168656664
"SRY",0,0.130874,0,0.0436246666666667,0,1,0,"Sry",0,0,0,0,0,0,0,1.04362466666667
"SS18",182.510357,248.00853,150.680738,193.733208333333,1046,1090,864,"Ss18",4.615611,3.981611,5.623163,297,260,243,4.74012833333333,33.9248875678447
"SS18L1",11.105293,10.331538,11.593133,11.009988,664,520,594,"Ss18l1",0.337937,0.253286,0.395945,48,34,40,0.329056,9.0364800279296
"SS18L2",9.29706,7.490087,8.073564,8.28690366666667,116,85,96,"Ss18l2",58.137738,65.450922,62.95243,260,278,199,62.1803633333333,0.146990349163867
"SSB",169.34256,208.139223,176.312749,184.598177333333,1147,1017,1085,"Ssb",17.659941,19.487594,22.508344,499,483,407,19.885293,8.88654889032839
"SSBP1",62.708257,67.643858,65.537834,65.2966496666667,416,381,383,"Ssbp1",9.098663,9.4729,9.133095,226,200,154,9.234886,6.47751715716879
"SSBP2",51.266783,60.660635,54.855094,55.5941706666667,293,287,269,"Ssbp2",6.161045,7.212398,5.494821,247,249,186,6.28942133333333,7.76387700459442
"SSBP3",47.784292,40.735866,45.845606,44.788588,827,546,751,"Ssbp3",7.524734,6.626146,10.877333,236,194,193,8.34273766666667,4.90098187850934
"SSBP4",102.944522,94.703927,86.295548,94.647999,370,280,322,"Ssbp4",10.847198,14.798833,13.874273,83,118,87,13.1734346666667,6.74839947052119
"SSC4D",0.490604,0.227078,0.489753,0.402478333333333,15,3,8,"Ssc4d",0.126743,0,0.040266,3,0,1,0.0556696666666667,1.32852006419938
"SSC5D",10.574281,25.745139,6.38562,14.2350133333333,339,660,318,"Ssc5d",0.485614,0.369905,0.469578,54,57,52,0.441699,10.5674023033472
"SSH1",9.413628,12.826606,10.250525,10.830253,959,921,855,"Ssh1",0.56374,0.61552,1.617377,162,113,125,0.932212333333333,6.12264645862765
"SSH2",7.756069,9.670592,5.475523,7.63406133333333,526,584,427,"Ssh2",4.877461,5.408008,5.485985,1320,1334,1092,5.25715133333333,1.37987094659796
"SSH3",7.43969,13.097167,8.557548,9.698135,27,30,25,"Ssh3",1.628649,1.330408,2.423237,74,63,55,1.794098,3.82883313326877
"SSMEM1",0.069571,0,0,0.0231903333333333,1,0,0,"Ssmem1",0.03095,0,0,1,0,0,0.0103166666666667,1.01274220953826
"SSNA1",18.292964,17.601234,21.274733,19.0563103333333,162,137,172,"Ssna1",4.856019,5.284165,5.618169,109,113,89,5.25278433333333,3.20758069751646
"SSPN",0.856596,1.541114,1.015003,1.137571,58,66,59,"Sspn",18.102055,20.294833,21.263205,2556,2688,2175,19.8866976666667,0.102341262085264
"SSR1",127.205479,110.468091,124.868314,120.847294666667,5182,3640,4726,"Ssr1",5.052487,6.929837,6.393517,535,520,414,6.12528033333333,17.1007018624437
"SSR2",439.142475,303.118897,452.377396,398.212922666667,4362,2421,4221,"Ssr2",8.10957,8.809332,9.87922,236,218,211,8.93270733333333,40.1917532923719
"SSR3",104.876089,108.832536,118.344746,110.684457,3118,2741,3008,"Ssr3",18.983852,19.556912,21.829344,1735,1697,1437,20.1233693333333,5.28724633071479
"SSR4",372.461375,308.195452,406.020373,362.225733333333,2393,1565,2205,"Ssr4",11.970509,12.807165,10.587475,180,201,144,11.788383,28.402788165895
"SSRP1",39.341621,45.038604,36.786339,40.3888546666667,969,876,908,"Ssrp1",7.884564,6.895673,6.52365,427,407,337,7.10129566666667,5.10891792740807
"SST",77.328535,41.177484,97.64727,72.0510963333333,458,197,508,"Sst",0,0,0,0,0,0,0,73.0510963333333
"SSTR1",0.371155,0.092897,0.32289,0.262314,25,5,19,"Sstr1",0,0,0,0,0,0,0,1.262314
"SSTR2",0.238251,0.320311,0.269738,0.2761,29,31,29,"Sstr2",0,0,0,0,0,0,0,1.2761
"SSTR3",0.059789,0,0,0.0199296666666667,4,0,0,"Sstr3",0.802304,0.284013,0.569065,42,38,18,0.551794,0.657258416172937
"SSTR4",0,0,0.019243,0.00641433333333333,0,0,1,"Sstr4",0.090799,0.138404,0.096702,4,6,3,0.108635,0.907795923214884
"SSTR5",0.054937,0,0.131589,0.0621753333333333,1,0,2,"Sstr5",0,0,0,0,0,0,0,1.06217533333333
"SSU72",30.161242,31.846067,31.116596,31.0413016666667,655,530,581,"Ssu72",5.321892,6.600264,6.503737,197,229,160,6.14196433333333,4.48634299629892
