"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"KRT27",0,0,0,0,0,0,0,"Krt27",2.764399,2.604998,2.326427,164,37,54,2.56527466666667,0.28048329890245
"KRT28",0,0,0,0,0,0,0,"Krt28",0.440704,0.551435,0.714572,28,8,17,0.568903666666667,0.63738776398211
"KRT32",0,0.049108,0,0.0163693333333333,0,1,0,"Krt32",0,0,0,0,0,0,0,1.01636933333333
"KRT33A",0,0,0,0,0,0,0,"Krt31",0,0,0,0,0,0,0,1
"KRT33A",0,0,0,0,0,0,0,"Krt33b",0,0,0,0,0,0,0,1
"KRT33A",0,0,0,0,0,0,0,"Krt33a",0,0,0,0,0,0,0,1
"KRT34",0,0.049338,0,0.016446,0,1,0,"Krt34",0,0,0,0,0,0,0,1.016446
"KRT35",0,0,0,0,0,0,0,"Krt35",0.010228,0,0,1,0,0,0.00340933333333333,0.996602250726523
"KRT36",0,0,0,0,0,0,0,"Krt36",0.030728,0,0,2,0,0,0.0102426666666667,0.989861181867855
"KRT39",0,0,0,0,0,0,0,"Krt39",0,0,0,0,0,0,0,1
"KRT4",0,0,0,0,0,0,0,"Krt4",0,0,0,0,0,0,0,1
"KRT40",0.039497,0.040584,0,0.0266936666666667,1,1,0,"Krt40",0.052585,0,0,2,0,0,0.0175283333333333,1.00900744778606
"KRT5",0,0,0,0,0,0,0,"Gm5478",0,0,0,0,0,0,0,1
"KRT5",0,0,0,0,0,0,0,"Krt5",0,0,0,0,0,0,0,1
"KRT6A",0,0.035955,0,0.011985,0,1,0,"Gm5414",0,0,0,0,0,0,0,1.011985
"KRT6A",0,0.035955,0,0.011985,0,1,0,"Krt6b",0,0,0,0,0,0,0,1.011985
"KRT6A",0,0.035955,0,0.011985,0,1,0,"Krt6a",0,0,0,0,0,0,0,1.011985
"KRT6B",0,0,0.066364,0.0221213333333333,0,0,2,"Krt6b",0,0,0,0,0,0,0,1.02212133333333
"KRT6B",0,0,0.066364,0.0221213333333333,0,0,2,"Gm5414",0,0,0,0,0,0,0,1.02212133333333
"KRT6B",0,0,0.066364,0.0221213333333333,0,0,2,"Krt6a",0,0,0,0,0,0,0,1.02212133333333
"KRT6C",0,0,0,0,0,0,0,"Gm5414",0,0,0,0,0,0,0,1
"KRT6C",0,0,0,0,0,0,0,"Krt6a",0,0,0,0,0,0,0,1
"KRT6C",0,0,0,0,0,0,0,"Krt6b",0,0,0,0,0,0,0,1
"KRT7",3.829927,42.422547,1.980191,16.077555,12,111,7,"Krt7",0.088574,0.071454,0.1903,15,3,5,0.116776,15.2918356053497
"KRT71",0,0,0,0,0,0,0,"Krt71",0.033843,0.046608,0,3,1,0,0.026817,0.973883369675414
"KRT72",0,0,0,0,0,0,0,"Krt72",0,0,0,0,0,0,0,1
"KRT73",0,0,0,0,0,0,0,"Krt73",0,0,0,0,0,0,0,1
"KRT75",0,0,0,0,0,0,0,"Krt75",0.007272,0,0,1,0,0,0.002424,0.99758186156756
"KRT76",0,0,0,0,0,0,0,"Krt76",0.031926,0,0.054616,3,0,2,0.0288473333333333,0.971961502548807
"KRT77",0,0,0,0,0,0,0,"Krt77",0,0,0,0,0,0,0,1
"KRT78",0,0,0,0,0,0,0,"Krt78",0.013708,0,0.035281,2,0,2,0.0163296666666667,0.983932706874312
"KRT79",0.031783,0,0,0.0105943333333333,1,0,0,"Krt79",0.122342,0.048848,0.055978,8,1,2,0.0757226666666667,0.939456204325278
"KRT8",3.697241,31.811957,2.083102,12.5307666666667,46,176,34,"Krt8",0.038371,0,0,3,0,0,0.0127903333333333,13.3598892301171
"KRT80",0.075922,0.398728,0.17248,0.21571,4,18,9,"Krt80",0.734889,0.141199,0.590567,20,4,9,0.488885,0.816523774502396
"KRT82",0,0,0,0,0,0,0,"Krt82",0,0.048793,0,0,1,0,0.0162643333333333,0.983995961680573
"KRT84",0,0,0,0,0,0,0,"Krt84",0,0,0,0,0,0,0,1
"KRT9",0.09666,0.119638,0.109389,0.108562333333333,2,2,3,"Krt9",0.226459,0.116715,0.096822,24,3,4,0.146665333333333,0.966770600896048
"KRTCAP2",397.238818,244.947624,392.31082,344.832420666667,523,273,503,"Krtcap2",50.737399,42.771043,41.546484,803,164,266,45.0183086666667,7.51510498075237
"KRTCAP3",5.858631,2.906823,5.850395,4.87194966666667,26,16,30,"Krtcap3",4.555277,3.06754,3.2655,78,12,29,3.629439,1.2683933553648
"KRTDAP",0,0,0,0,0,0,0,"Krtdap",0.145096,1.94507,1.206266,1,1,1,1.09881066666667,0.476460319114063
"KSR1",42.232453,44.645302,24.433356,37.1037036666667,898,619,581,"Ksr1",10.608248,6.804545,10.296401,1157,255,454,9.236398,3.72237418539868
"KSR2",0.917533,1.09201,0.950714,0.986752333333333,254,246,236,"Ksr2",3.092526,2.940448,3.118679,1790,414,708,3.050551,0.490489400907021
"KTI12",2.930868,2.929233,3.627804,3.162635,71,57,77,"Kti12",4.346113,3.613479,4.094099,252,50,102,4.017897,0.829557681235785
"KTN1",112.515787,96.093601,145.004135,117.871174333333,1900,1832,1752,"Ktn1",32.785555,30.625919,34.985766,3975,1012,1624,32.79908,3.51699437775624
"KY",0.15604,0.220464,0.232381,0.202961666666667,12,14,16,"Ky",0.107462,0.098715,1.166939,27,6,19,0.457705333333333,0.825243373374957
"KYAT1",17.436742,5.203809,19.907076,14.1825423333333,81,60,67,"Kyat1",4.376586,4.662766,5.654657,272,75,137,4.898003,2.57418355557522
"KYAT3",6.72109,6.878391,7.51523,7.038237,174,144,173,"Kyat3",7.726713,5.709901,4.120799,243,62,64,5.852471,1.17304210408187
"KYNU",1.595644,1.077737,0.740345,1.13790866666667,75,67,55,"Kynu",0.097527,0.074493,0.337768,9,2,10,0.169929333333333,1.82738273650716
"L1CAM",675.790594,492.125479,629.975122,599.297065,18190,10367,14850,"L1cam",288.999405,295.961945,272.57015,22974,5103,8640,285.843833333333,2.09276615091952
"L1TD1",10.931415,12.782434,10.723813,11.4792206666667,635,599,558,"L1td1",0.029218,0,0,3,0,0,0.00973933333333333,12.3588536711455
"L2HGDH",2.376925,2.733272,2.923331,2.67784266666667,182,162,194,"L2hgdh",1.598796,2.418474,3.29968,213,64,75,2.43898333333333,1.0694563800348
"L3HYPDH",21.151909,21.914167,25.092633,22.7195696666667,203,155,173,"L3hypdh",0.594633,0.699182,0.956729,37,12,22,0.750181333333333,13.5526354983407
"L3MBTL2",9.831896,9.8581,10.88233,10.1907753333333,435,326,363,"L3mbtl2",16.170449,20.130854,20.477617,1077,239,387,18.9263066666667,0.561608105332114
"L3MBTL3",3.958176,5.693674,3.816699,4.48951633333333,170,201,164,"L3mbtl3",2.625728,2.054504,2.491099,282,60,104,2.39044366666667,1.61911445021305
"L3MBTL4",0.374412,0.462394,0.328602,0.388469333333333,21,21,16,"L3mbtl4",2.930382,2.594791,2.972296,245,55,92,2.83248966666667,0.362289126415561
"LACC1",1.657401,2.210988,1.832725,1.90037133333333,102,110,98,"Lacc1",2.508129,2.700239,2.504974,221,51,87,2.571114,0.812175509752232
"LACTB",16.058047,8.592566,10.635027,11.76188,172,108,137,"Lactb",4.927314,4.069038,4.858656,349,70,145,4.618336,2.27146970206125
"LACTB2",23.795103,18.808518,19.60496,20.7361936666667,75,69,60,"Lactb2",26.843202,34.224427,31.914122,1530,389,756,30.993917,0.679385198963499
"LACTBL1",0,0,0,0,0,0,0,"Lactbl1",0,0,0,0,0,0,0,1
"LAD1",0.242278,0,0,0.0807593333333333,1,0,0,"Lad1",0.025391,0,0.110949,3,0,2,0.0454466666666667,1.03377758788907
"LAG3",1.177448,0.993714,1.132986,1.10138266666667,17,15,14,"Lag3",0.620948,1.148603,1.27973,33,6,20,1.016427,1.04213178392606
"LAGE3",2.239618,2.732031,3.57707,2.849573,23,21,30,"Lage3",6.857419,4.186306,7.831659,171,26,75,6.29179466666667,0.527932172527806
"LALBA",0,0,0,0,0,0,0,"Lalba",0,0,0,0,0,0,0,1
"LAMA1",62.36953,32.012315,49.342917,47.908254,5554,2267,3358,"Lama1",0.415706,0.321958,0.357789,140,29,44,0.365151,35.8262595126839
"LAMA2",2.930774,3.640358,2.213463,2.92819833333333,69,207,77,"Lama2",5.371336,6.326617,7.007092,1403,317,629,6.235015,0.54294266609445
"LAMA3",0.564576,0.199702,0.067144,0.277140666666667,4,8,3,"Lama3",0.609045,0.740966,0.763414,198,65,91,0.704475,0.749286828300014
"LAMA4",825.680449,689.770588,727.690966,747.714001,23417,17215,18529,"Lama4",10.11778,10.195776,10.262937,1591,354,634,10.1921643333333,66.8962658786312
"LAMA5",56.322975,62.944661,53.732864,57.6668333333333,1144,1247,721,"Lama5",4.336371,2.66007,1.791596,435,100,180,2.92934566666667,14.9304332858813
"LAMB1",1047.538674,1233.916301,1004.413346,1095.28944033333,22031,19927,17150,"Lamb1",22.13571,25.655065,23.317354,3405,856,1426,23.7027096666667,44.3793193186675
"LAMB2",1074.395717,1003.77485,926.592854,1001.587807,11976,9387,8618,"Lamb2",17.504798,62.003138,31.635409,1164,305,465,37.0477816666667,26.3507558938281
"LAMB3",0.210487,0.446465,0.457131,0.371361,14,13,18,"Lamb3",2.175285,3.974709,4.084435,24,7,6,3.41147633333333,0.310862145998139
"LAMC1",808.67004,779.237611,565.112258,717.673303,40092,28714,29140,"Lamc1",13.091392,8.698894,14.068907,2411,512,913,11.9530643333333,55.4828791477991
"LAMC2",6.001564,1.039568,1.7891,2.94341066666667,48,57,40,"Lamc2",1.18387,1.422004,0.888596,118,37,32,1.16482333333333,1.82158544115224
"LAMC3",1.576713,4.125998,1.495907,2.39953933333333,122,167,64,"Lamc3",2.16702,6.094554,5.039511,160,53,86,4.433695,0.625640440498286
"LAMP1",273.711858,165.282851,250.186738,229.727149,6568,3327,5687,"Lamp1",180.155896,170.863544,173.011376,15254,3525,5876,174.676938666667,1.31336048289062
"LAMP5",0.116505,0.192375,0.129131,0.146003666666667,3,4,2,"Lamp5",0.584329,0.404505,0.351377,16,3,5,0.446737,0.792129921794125
"LAMTOR1",56.006257,54.793324,66.315782,59.0384543333333,513,428,527,"Lamtor1",55.092309,46.405981,54.556645,2264,465,877,52.0183116666667,1.13240977401927
"LAMTOR2",29.854519,43.368722,43.343774,38.8556716666667,191,190,220,"Lamtor2",64.244627,54.128571,55.614014,1020,214,351,57.9957373333333,0.675568667639106
"LAMTOR3",19.178611,19.679511,19.391567,19.416563,558,425,502,"Lamtor3",24.508437,30.617855,23.143678,957,243,376,26.08999,0.753657088836135
"LAMTOR4",52.522546,60.694557,52.342356,55.1864863333333,259,185,219,"Lamtor4",36.729554,31.262911,36.004132,1072,219,412,34.6655323333333,1.57537214945257
"LAMTOR5",71.247502,83.684038,66.89131,73.94095,401,392,325,"Lamtor5",53.48078,43.620087,50.180388,1171,233,430,49.0937516666667,1.49601392402532
"LANCL2",14.305746,14.522195,13.536174,14.1213716666667,540,390,510,"Lancl2",21.420661,20.534093,21.910265,1865,441,754,21.2883396666667,0.67844316323308
"LANCL3",2.022737,1.55232,2.239959,1.93833866666667,318,196,312,"Lancl3",5.634027,6.05496,6.193738,885,234,403,5.96090833333333,0.422120005890036
"LAP3",18.70741,24.600109,21.799911,21.7024766666667,417,404,386,"Lap3",63.763362,75.12612,53.29731,1913,484,759,64.062264,0.348934624633823
"LAPTM4A",148.608228,193.441184,156.35822,166.135877333333,2318,2360,2186,"Laptm4a",105.509737,98.22515,103.247728,7074,1611,2779,102.327538333333,1.61753468658234
"LAPTM4B",71.6597,62.059733,78.24194,70.653791,2497,1769,2417,"Laptm4b",64.564736,66.299591,66.482002,2946,614,1193,65.7821096666667,1.07294889840482
"LAPTM5",2.566703,1.765429,3.731506,2.68787933333333,81,45,104,"Laptm5",3.133725,3.966072,4.861405,165,44,80,3.98706733333333,0.73948857852464
"LARGE1",41.474556,36.104082,45.043252,40.8739633333333,2060,1489,1880,"Large1",29.852207,28.076529,29.202389,4779,1077,1858,29.0437083333333,1.39376813503659
"LARGE2",0.50117,0.059898,0,0.187022666666667,2,1,0,"Large2",0.263736,0.170098,0.886677,12,4,8,0.440170333333333,0.824223801304984
"LARP1",143.088178,155.602698,113.54396,137.411612,4056,3168,3455,"Larp1",37.648142,33.882592,35.972356,10355,2274,3822,35.8343633333333,3.75767624235666
"LARP1B",3.811169,3.98314,4.309411,4.03457333333333,178,164,169,"Larp1b",31.636041,14.738902,44.233342,778,192,361,30.2027616666667,0.161350248004223
"LARP4",9.606122,14.364817,8.898958,10.9566323333333,807,818,732,"Larp4",18.276776,15.491329,18.694842,4151,1004,1663,17.487649,0.646736225538106
"LARP4B",12.141151,14.393757,10.427708,12.320872,804,735,709,"Larp4b",30.354943,25.688595,28.37435,4358,991,1696,28.139296,0.457144606376214
"LARP6",6.986918,7.414978,6.111188,6.83769466666667,122,138,98,"Larp6",8.710522,7.665064,8.206374,823,174,317,8.19398666666667,0.852480534378267
"LARP7",42.564298,51.800422,28.325662,40.896794,339,301,275,"Larp7",11.208729,9.253795,10.643464,730,163,254,10.3686626666667,3.68528781514847
"LARS1",64.775809,80.253707,76.114205,73.7145736666667,2127,1897,1760,"Lars",44.847076,50.366173,53.008057,2588,667,1092,49.407102,1.48222315313161
"LARS2",8.474795,5.804881,8.975259,7.751645,381,263,332,"Lars2",449.13915,500.532835,395.087625,71213,19281,21315,448.253203333333,0.0194804287093898
"LAS1L",20.622478,17.424887,17.620713,18.556026,661,453,562,"Las1l",16.42554,19.28089,16.356398,1585,462,621,17.354276,1.06547520588663
"LASP1",50.417948,66.575356,48.91284,55.302048,2916,3190,2547,"Lasp1",97.240239,97.839234,81.826147,4812,1097,1735,92.3018733333333,0.603439630829849
"LAT",6.9556,7.833156,7.780183,7.52297966666667,69,49,68,"Lat",0.194299,0,0.662437,5,0,4,0.285578666666667,6.62968349402189
"LAT2",1.49721,1.693547,1.14968,1.44681233333333,30,21,18,"Lat2",0.914499,0.174606,0.826976,17,1,7,0.638693666666667,1.49314809906509
"LATS1",3.210698,4.206064,3.065053,3.49393833333333,350,379,304,"Lats1",5.266307,4.958373,5.57181,1574,361,654,5.26549666666667,0.717251731573288
"LATS2",7.366699,8.385614,4.881238,6.87785033333333,393,450,348,"Lats2",53.045306,22.854563,47.902505,2862,580,1057,41.267458,0.186380982110004
"LAX1",0.077244,0.031718,0.027941,0.0456343333333333,3,1,1,"Lax1",0.118109,0.238699,0.02753,11,3,1,0.128112666666667,0.926888212702159
"LAYN",9.765177,9.104543,8.605102,9.158274,154,200,183,"Layn",1.307629,1.306571,0.890608,70,16,24,1.16826933333333,4.68496871852328
"LBH",26.557306,42.05568,19.88591,29.499632,592,654,494,"Lbh",30.302634,27.851212,26.288386,3704,808,1249,28.1474106666667,1.04639250288122
"LBHD1",14.248608,12.037453,20.949226,15.7450956666667,68,42,58,"Lbhd1",22.135213,10.244687,22.493022,307,50,109,18.290974,0.868027486153196
"LBP",0,0,0.086617,0.0288723333333333,0,0,2,"Lbp",4.499641,3.777341,5.659233,242,78,113,4.645405,0.182249516789909
"LBR",19.459889,21.872613,20.237584,20.523362,446,516,387,"Lbr",3.110854,7.81769,4.091723,422,115,187,5.00675566666667,3.58319252428391
"LBX1",0,0.031915,0,0.0106383333333333,0,1,0,"Lbx1",0,0,0,0,0,0,0,1.01063833333333
"LBX2",0.243432,1.027384,2.937229,1.40268166666667,4,3,3,"Lbx2",0.230701,0.31441,0.563392,6,1,3,0.369501,1.75442125757241
"LCA5",0.652372,0.939353,0.485992,0.692572333333333,45,50,29,"Lca5",5.011705,2.516101,5.454594,246,65,111,4.32746666666667,0.317706789968966
"LCA5L",0.947431,1.123513,0.544839,0.871927666666667,12,11,15,"Lca5l",0.70146,1.197753,1.284175,61,23,31,1.06112933333333,0.908204854684843
"LCAT",26.337948,39.143295,27.575494,31.0189123333333,146,137,132,"Lcat",2.364161,2.231908,2.888904,118,27,56,2.494991,9.16137189862101
"LCE5A",0,0,0,0,0,0,0,"Lce1g",0.032821,0,0,1,0,0,0.0109403333333333,0.989178062272716
"LCE5A",0,0,0,0,0,0,0,"Lce1e",0,0,0,0,0,0,0,1
"LCK",0.088806,0.110696,0.202546,0.134016,1,1,2,"Lck",1.559281,1.283885,1.170639,59,11,11,1.337935,0.485050268720046
"LCLAT1",4.024451,3.966785,3.146913,3.71271633333333,229,183,198,"Lclat1",26.989211,26.648211,24.201442,3313,715,1246,25.946288,0.174892969797299
"LCMT1",248.668655,179.905971,192.174937,206.916521,285,182,274,"Lcmt1",30.159206,26.39181,25.833255,1380,324,492,27.4614236666667,7.30520452648708
"LCMT2",3.424867,3.638399,3.748836,3.604034,135,116,128,"Lcmt2",2.628639,2.74699,3.251528,261,62,125,2.875719,1.18791739029584
"LCN10",0.038924,0.04817,0.08815,0.0584146666666667,1,1,3,"Lcn10",0,0,0,0,0,0,0,1.05841466666667
"LCN12",2.985341,2.495321,2.114818,2.53182666666667,23,12,14,"Lcn12",0,0,0,0,0,0,0,3.53182666666667
"LCN2",0,0,0,0,0,0,0,"Lcn2",0.900057,1.640668,3.268388,28,12,37,1.936371,0.340556421514856
"LCN6",0.078232,0,0,0.0260773333333333,1,0,0,"Lcn6",0,0,0,0,0,0,0,1.02607733333333
"LCN8",0,0,0,0,0,0,0,"Lcn8",0,0,0,0,0,0,0,1
"LCN9",0.325364,0.538802,0,0.288055333333333,3,2,0,"Lcn9",0,0,0,0,0,0,0,1.28805533333333
"LCOR",7.080947,15.523675,4.805857,9.13682633333333,792,631,706,"Lcor",2.599044,2.461629,2.740203,522,119,202,2.600292,2.81555671965866
"LCORL",3.200013,4.465475,4.349927,4.00513833333333,136,165,145,"Lcorl",7.685025,8.944772,7.20472,1405,346,564,7.944839,0.559556000206749
"LCP1",0.853258,0.338782,0.310382,0.500807333333333,18,16,14,"Lcp1",63.830416,61.888162,75.798156,6616,1598,2749,67.1722446666667,0.022014932039742
"LCP2",0.090618,0.241477,0.123308,0.151801,4,4,4,"Lcp2",3.54861,1.370704,2.115662,93,27,58,2.344992,0.344335950579254
"LCT",0,0.012369,0.033918,0.015429,0,1,3,"Lct",1.131681,0.734952,0.611223,128,23,55,0.825952,0.556109361034682
"LCTL",46.658989,24.46548,22.094711,31.07306,382,300,370,"Lctl",1.709043,4.365825,1.879753,67,34,38,2.65154033333333,8.78343303707175
"LDAH",21.517351,27.260268,20.016205,22.9312746666667,404,347,422,"Ldah",43.750098,42.938018,40.502274,1823,385,669,42.3967966666667,0.551452561129896
"LDB1",56.883981,55.887918,57.57957,56.783823,1678,1313,1583,"Ldb1",29.93331,29.687435,32.581594,2410,546,960,30.734113,1.82087405436541
"LDB2",0.196156,0.943202,0,0.379786,3,15,0,"Ldb2",73.631577,72.328304,67.287192,4668,1129,1666,71.0823576666667,0.0191417989736213
"LDB3",0.41392,1.88225,0.235179,0.843783,23,31,17,"Ldb3",5.011367,4.196711,5.160348,586,119,248,4.78947533333333,0.31847151837478
"LDHA",787.202789,607.446999,873.054076,755.901288,3445,2265,3503,"Ldha",283.721647,278.225392,248.125254,13029,2986,4962,270.024097666667,2.79274534816795
"LDHAL6B",0,0,0,0,0,0,0,"Ldhal6b",0.16781,0,0.308608,9,0,6,0.158806,0.86295721630713
"LDHB",599.547805,579.039709,616.212895,598.266803,4873,3713,4414,"Ldhb",334.45237,285.808944,327.135267,8943,2182,3463,315.798860333333,1.89163181448777
"LDHC",0.209271,0.262096,0.231922,0.234429666666667,6,6,6,"Ldhc",0.027363,0,0.069849,1,0,1,0.032404,1.19568469965892
"LDHD",1.357354,0.160834,0.553025,0.690404333333333,25,3,14,"Ldhd",4.8389,4.940679,5.181506,508,125,211,4.98702833333333,0.282344468610888
"LDLR",29.775412,42.346109,20.735146,30.9522223333333,808,1021,717,"Ldlr",40.805216,44.22511,43.744757,7914,2097,3299,42.9250276666667,0.727426345085284
"LDLRAD1",0.126426,0.161943,0.2505,0.179623,4,4,7,"Ldlrad1",0,0,0,0,0,0,0,1.179623
"LDLRAD2",0.474836,0.770744,0.850714,0.698764666666667,13,18,26,"Ldlrad2",0.120859,0.173196,0.29914,7,3,4,0.197731666666667,1.4183182376687
"LDLRAD3",11.236687,8.330482,12.040881,10.5360166666667,599,393,553,"Ldlrad3",3.388792,3.019614,3.351629,527,114,206,3.253345,2.71222218434354
"LDLRAD4",0.853534,2.000812,0.504472,1.119606,26,112,23,"Ldlrad4",3.493352,2.728009,3.456327,352,67,137,3.225896,0.501575523865235
"LDLRAP1",25.642211,54.983681,24.765585,35.1304923333333,416,418,415,"Ldlrap1",0.601844,0.144598,0.215047,81,10,24,0.320496333333333,27.36129697697
"LDOC1",19.03625,11.354912,19.785841,16.7256676666667,314,150,278,"Ldoc1",0.291826,0.22553,0.093463,16,3,2,0.203606333333333,14.7271306038879
"LEAP2",0.585211,0.22361,0.331485,0.380102,5,2,3,"Leap2",0.558175,0,0,7,0,0,0.186058333333333,1.16360381375284
"LECT2",0.233357,0.337303,0.773671,0.448110333333333,2,3,6,"Lect2",0.039209,0,0,1,0,0,0.0130696666666667,1.42942818345168
"LEF1",100.373223,160.357663,97.208073,119.312986333333,1350,1909,1216,"Lef1",2.536103,0.949442,1.771702,114,27,39,1.75241566666667,43.7117793618139
"LEFTY1",0.329026,0.154676,0.365783,0.283161666666667,7,3,7,"Lefty2",0.018817,0,0.025114,2,0,1,0.0146436666666667,1.26464266108529
"LEFTY1",0.329026,0.154676,0.365783,0.283161666666667,7,3,7,"Lefty1",0.651445,0.269059,0.465867,25,4,8,0.462123666666667,0.877601324648553
"LEFTY2",0.444436,1.355176,0.135158,0.644923333333333,7,30,3,"Lefty1",0.651445,0.269059,0.465867,25,4,8,0.462123666666667,1.12502339633378
"LEFTY2",0.444436,1.355176,0.135158,0.644923333333333,7,30,3,"Lefty2",0.018817,0,0.025114,2,0,1,0.0146436666666667,1.62118326598073
"LEKR1",1.248852,0.39846,4.41196,2.01975733333333,7,4,8,"Lekr1",2.024563,2.579219,3.189087,132,28,63,2.597623,0.839375702605118
"LELP1",0,0,0,0,0,0,0,"Lelp1",0,0,0,0,0,0,0,1
"LEMD1",0.515988,0.212901,1.067761,0.598883333333333,3,1,6,"Lemd1",0.677901,0.895888,0.859415,24,5,7,0.811068,0.882840033247417
"LEMD2",34.338671,36.141495,42.972358,37.817508,570,471,540,"Lemd2",18.609181,24.839434,18.767487,813,206,315,20.7387006666667,1.7856406689256
"LEMD3",11.95737,16.768358,13.51453,14.080086,397,391,355,"Lemd3",5.652449,5.357661,5.254134,998,233,384,5.42141466666667,2.34840557459717
"LENEP",0,0,0,0,0,0,0,"Lenep",0,5.9e-05,0,0,0,0,1.96666666666667e-05,0.999980333720103
"LENG1",1.692882,2.538582,1.21411,1.81519133333333,32,39,20,"Leng1",3.180957,3.060561,2.833162,286,67,100,3.02489333333333,0.699444954234812
"LENG8",172.090274,157.766894,165.50046,165.119209333333,7095,5199,5177,"Leng8",42.736894,52.28002,49.758456,4834,1342,2462,48.2584566666667,3.37239979842378
"LENG9",0.455104,0.35055,0.230126,0.34526,12,7,5,"Leng9",1.525685,0.720822,1.585758,150,17,63,1.27742166666667,0.590694301230997
"LEO1",8.576519,10.947896,9.295209,9.60654133333333,252,264,253,"Leo1",12.492568,12.677649,11.435564,1094,270,389,12.201927,0.803408573107042
"LEP",0.11475,0.023721,0.15138,0.096617,6,1,7,"Lep",0,0,0,0,0,0,0,1.096617
"LEPR",0.532121,1.054353,0.426944,0.671139333333333,47,68,35,"Lepr",3.711577,9.141831,2.885507,212,74,78,5.246305,0.26754046325521
"LEPROT",60.959223,52.737618,50.319373,54.6720713333333,871,872,879,"Leprot",12.452138,12.694223,12.452532,908,228,348,12.5329643333333,4.1138120194558
"LEPROTL1",40.708012,40.710759,42.999637,41.4728026666667,774,615,780,"Leprotl1",49.228506,45.912186,46.005682,5488,1256,2060,47.0487913333333,0.883951531101296
"LETM1",12.064946,12.428082,15.018254,13.1704273333333,711,553,669,"Letm1",30.264687,24.578083,29.326481,3283,716,1176,28.056417,0.48768667290717
"LETM2",3.174748,2.110708,1.224868,2.170108,42,28,26,"Letm2",15.253134,11.411532,9.123656,442,93,162,11.9294406666667,0.245185239000542
"LETMD1",44.255486,42.346716,47.868995,44.8237323333333,510,399,472,"Letmd1",32.351181,26.957955,30.992856,1989,412,696,30.100664,1.47340045001397
"LEXM",0,0,0,0,0,0,0,"Lexm",0.169601,0.69785,0.130604,5,1,3,0.332685,0.750364864915565
"LFNG",1.207873,4.778114,1.305244,2.43041033333333,32,96,27,"Lfng",2.493847,2.379933,3.269743,148,28,39,2.71450766666667,0.923516826770133
"LGALS1",781.095748,1441.583423,1043.78227,1088.82048033333,1228,1348,1387,"Lgals1",176.284701,166.791582,168.905669,3886,901,1421,170.660650666667,6.3486913052052
"LGALS12",0,0,0,0,0,0,0,"Lgals12",0.040381,0,0,4,0,0,0.0134603333333333,0.986718440879613
"LGALS13",0,0,0,0,0,0,0,"Lgals9",52.639994,57.143432,50.030199,2862,726,1029,53.2712083333333,0.0184259763272269
"LGALS14",0,0,0.143749,0.0479163333333333,0,0,1,"Lgals9",52.639994,57.143432,50.030199,2862,726,1029,53.2712083333333,0.0193088815509144
"LGALS16",0,0,0,0,0,0,0,"Lgals9",52.639994,57.143432,50.030199,2862,726,1029,53.2712083333333,0.0184259763272269
"LGALS2",1.545416,2.32207,1.16429,1.67725866666667,9,11,6,"Lgals2",0.386179,0,0.165323,6,0,1,0.183834,2.26151526875108
"LGALS3",19.043395,14.38885,19.631182,17.687809,146,78,140,"Lgals3",32.995188,53.53221,32.757091,415,76,134,39.7614963333333,0.458467197749013
"LGALS3BP",346.872678,341.913336,326.259952,338.348655333333,3197,2351,2825,"Lgals3bp",36.011927,32.221952,38.140111,1859,455,745,35.4579966666667,9.30793478412921
"LGALS8",25.850151,23.522736,24.971341,24.7814093333333,503,360,434,"Lgals8",95.686699,85.597165,82.558345,5504,1386,2269,87.947403,0.289850051421213
"LGALSL",11.041575,12.137722,11.682094,11.6204636666667,245,200,227,"Lgalsl",12.822208,11.658867,12.588928,1574,358,592,12.3566676666667,0.944881162100237
"LGALSL",11.041575,12.137722,11.682094,11.6204636666667,245,200,227,"Gm5065",0,0,0,0,0,0,0,12.6204636666667
"LGI1",2.233266,3.008369,1.593719,2.27845133333333,41,41,31,"Lgi1",25.749811,25.549299,26.161265,3950,949,1488,25.820125,0.12223848074285
