"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"ACOT8",9.983366,11.016138,11.40912,10.8028746666667,177,144,156,"Acot8",8.915559,7.038879,6.834587,102,183,184,7.59634166666667,1.3730113488199
"ACOT9",23.22135,28.851472,24.154281,25.4090343333333,541,489,487,"Acot9",8.656998,10.402593,11.574608,207,422,487,10.2113996666667,2.3555519487769
"ACOT9",23.22135,28.851472,24.154281,25.4090343333333,541,489,487,"Acot10",0,0.03077,0.091905,0,1,3,0.0408916666666667,25.3715493927482
"ACOX1",33.537489,28.271905,20.230548,27.3466473333333,771,581,655,"Acox1",52.075992,36.160964,33.933861,2775,3505,3371,40.7236056666667,0.679391123571559
"ACOX2",5.459635,7.803665,5.815802,6.35970066666667,51,58,35,"Acox2",0.425945,0.503412,0.569201,5,11,9,0.499519333333333,4.90803986521903
"ACOX3",8.870189,7.235071,11.373044,9.15943466666667,158,135,150,"Acox3",14.587127,10.948877,12.068161,399,504,521,12.5347216666667,0.750620139584203
"ACOXL",0.239138,0.162594,0.206492,0.202741333333333,7,4,5,"Acoxl",0.094962,0.026312,0.051821,2,1,2,0.0576983333333333,1.13713078240645
"ACP1",58.248272,76.17287,65.299677,66.5736063333333,903,859,858,"Acp1",42.16122,34.03718,37.936118,564,974,980,38.0448393333333,1.73066677919825
"ACP2",169.629988,98.736759,157.367625,141.911457333333,899,467,753,"Acp2",27.775885,13.88201,13.462821,1230,1605,1534,18.373572,7.37661889781261
"ACP3",0,0.025974,0.047048,0.0243406666666667,0,1,2,"Acpp",0.029359,0.074966,0.1739,2,5,7,0.0927416666666667,0.937404235523797
"ACP4",0.556063,0.142491,0.132265,0.276939666666667,10,2,2,"Acp4",0,0,0,0,0,0,0,1.27693966666667
"ACP5",7.63295,1.018418,10.927006,6.52612466666667,32,7,35,"Acp5",0.266159,0.463497,0.182784,5,15,6,0.304146666666667,5.77091891505045
"ACP6",24.331622,19.56541,23.987726,22.6282526666667,367,301,340,"Acp6",6.776354,4.322587,4.022952,116,152,143,5.040631,3.91155372123652
"ACR",0.050784,0.062833,0,0.0378723333333333,1,1,0,"Acr",0.186909,0.423882,0.312842,2,7,5,0.307877666666667,0.793554595957369
"ACRBP",0.933344,1.400639,0.994766,1.109583,9,11,8,"Acrbp",3.307852,1.573221,2.810081,32,37,54,2.563718,0.591961260683365
"ACRV1",0.230836,0.190941,0.387534,0.269770333333333,4,4,4,"Acrv1",0.041311,0,0.023691,2,0,2,0.0216673333333333,1.24284127710194
"ACSBG1",1.680716,3.357604,1.221717,2.086679,49,54,34,"Acsbg1",75.991695,72.124837,77.401997,1978,4020,4197,75.172843,0.0405220401186811
"ACSBG2",0.206484,0.414199,0.534768,0.385150333333333,2,2,6,"Acsbg2",0,0,0.028707,0,0,2,0.009569,1.37202145998276
"ACSF2",52.435691,50.495669,51.622443,51.5179343333333,334,301,283,"Acsf2",10.926012,9.765954,9.224856,183,286,301,9.972274,4.78642206103615
"ACSF3",19.896846,16.478566,14.431669,16.9356936666667,339,249,243,"Acsf3",6.485458,6.055549,5.885676,203,348,340,6.14222766666667,2.51121841864184
"ACSL1",22.571965,34.049958,24.018834,26.8802523333333,390,247,333,"Acsl1",42.346285,28.804089,28.573101,682,880,842,33.2411583333333,0.8142321606624
"ACSL3",125.144372,117.20619,162.941162,135.097241333333,2688,1748,2708,"Acsl3",155.549541,107.251119,90.126894,2978,3760,3462,117.642518,1.14712030415043
"ACSL4",25.373504,30.774505,32.691471,29.61316,1627,1473,1507,"Acsl4",36.923525,27.741878,18.657545,1487,1298,1009,27.774316,1.0639057414953
"ACSL5",0.550356,0.183705,0.680974,0.471678333333333,9,2,6,"Acsl5",90.630157,64.187729,63.662764,978,1441,1317,72.8268833333333,0.0199341793515596
"ACSL6",5.279576,2.761154,5.097792,4.37950733333333,259,134,211,"Acsl6",88.954339,98.112671,85.343388,3610,5149,4996,90.803466,0.0585980853199304
"ACSM1",0,0.132055,0,0.0440183333333333,0,1,0,"Acsm1",0,0,0,0,0,0,0,1.04401833333333
"ACSM2A",0.231348,3.931815,1.327585,1.83024933333333,4,10,8,"Acsm2",0.04055,0,0,4,0,0,0.0135166666666667,2.79250398776537
"ACSM2B",0.259345,0.573845,1.003013,0.612067666666667,6,3,7,"Acsm2",0.04055,0,0,4,0,0,0.0135166666666667,1.59056848267583
"ACSM3",0.848148,3.771251,3.221045,2.61348133333333,19,43,27,"Acsm3",0.261954,2.557811,0.041191,2,4,3,0.953652,1.84960337528553
"ACSM4",0.291138,0.408874,0.146039,0.282017,9,5,4,"Acsm4",0.032515,0.018361,0,1,1,0,0.0169586666666667,1.26063825602876
"ACSM5",0,0.083985,0,0.027995,0,1,0,"Acsm5",0,0.103164,0.161887,0,6,8,0.0883503333333333,0.944544204669391
"ACSS1",2.170075,1.974672,2.210112,2.11828633333333,125,92,110,"Acss1",9.943921,7.44783,6.344807,292,386,415,7.912186,0.349890176588924
"ACSS2",53.386125,66.083436,55.009702,58.1597543333333,306,259,305,"Acss2",18.226148,17.723046,18.224044,626,1144,1142,18.057746,3.10423668850101
"ACSS3",7.547094,17.434579,3.069008,9.350227,223,394,163,"Acss3",0.734858,0.60194,0.346877,48,65,38,0.561225,6.62955499687745
"ACTA1",0.240853,0.05949,0.233685,0.178009333333333,5,1,4,"Acta1",3.585673,4.303819,3.346984,66,151,119,3.745492,0.248237555417506
"ACTA2",6.327661,72.105899,6.461854,28.2984713333333,99,1023,93,"Acta2",15.624107,13.404868,15.517049,296,436,554,14.8486746666667,1.84863857385846
"ACTB",1508.849694,1933.919489,1684.423797,1709.06432666667,16993,17349,16522,"Actb",1395.959313,1572.045538,1463.033274,8217,16340,16001,1477.01270833333,1.15700245134902
"ACTBL2",0.024972,0,0,0.008324,1,0,0,"Actbl2",0.024943,0,0.014532,1,0,1,0.0131583333333333,0.995228452282055
"ACTC1",0.053354,2.151921,0.356773,0.854016,1,24,3,"Actc1",0,0,0,0,0,0,0,1.854016
"ACTG1",1419.3332,1648.589858,1463.03336,1510.318806,26010,23050,24917,"Actg1",669.163615,698.177045,673.971237,10977,21201,20212,680.437299,2.21783986320948
"ACTG2",7.933159,66.52499,5.367457,26.6085353333333,155,991,99,"Actg2",0.611885,0.175024,0.099914,7,4,3,0.295607666666667,21.3093330980083
"ACTL10",0.108181,0.047738,0.13155,0.095823,3,1,3,"Actl10",0.254595,0.105854,0.077653,5,4,3,0.146034,0.956187163731617
"ACTL6A",127.358034,224.770196,142.955043,165.027757666667,297,293,270,"Actl6a",5.337694,7.134668,7.305312,89,203,211,6.592558,21.8671701509118
"ACTL6B",28.097481,15.805406,34.483202,26.1286963333333,158,77,164,"Actl6b",38.475074,40.535358,35.640714,563,1196,1110,38.2170486666667,0.691757724144906
"ACTL7A",0,0,0,0,0,0,0,"Actl7a",0.097759,0,0,2,0,0,0.0325863333333333,0.968442025348002
"ACTL7B",0,0,0.060404,0.0201346666666667,0,0,1,"Actl7b",0,0,0,0,0,0,0,1.02013466666667
"ACTL9",0,0,0,0,0,0,0,"Actl9",0.055109,0.060875,0,1,2,0,0.0386613333333333,0.962777729282307
"ACTN1",90.571305,205.524402,69.241953,121.77922,1789,3484,1635,"Actn1",23.980828,10.2768,8.384307,975,632,532,14.2139783333333,8.07015872574202
"ACTN2",1.088077,0.737005,1.599137,1.14140633333333,35,16,39,"Actn2",7.314407,4.876111,3.283167,131,173,86,5.157895,0.347749731577647
"ACTN3",0.045257,0.139648,0.025741,0.0702153333333333,2,5,1,"Actn3",0.23681,0.335929,0.780729,10,26,29,0.451156,0.737491581424281
"ACTR10",106.898089,119.583704,114.844543,113.775445333333,926,725,903,"Actr10",99.732217,132.025899,140.933302,1514,2604,2580,124.230472666667,0.916513711793118
"ACTR1A",74.839265,81.902002,83.592002,80.1110896666667,2113,1784,2155,"Actr1a",63.002197,75.013199,66.463893,2349,4256,4010,68.159763,1.17280751333209
"ACTR1B",21.363274,19.600556,20.09068,20.3515033333333,569,419,496,"Actr1b",137.315193,170.468768,166.570017,3046,5855,5218,158.117992666667,0.134186605647183
"ACTR2",75.976968,94.052154,82.283986,84.1043693333333,4054,4017,3903,"Actr2",92.32534,56.271803,49.74149,4892,5093,4363,66.1128776666667,1.2680780841499
"ACTR3",45.55178,67.520844,47.924974,53.665866,1318,1529,1194,"Actr3",106.79007,92.095801,94.22518,2418,3617,3248,97.7036836666667,0.553838154456451
"ACTR3B",10.065129,3.446338,9.264419,7.591962,128,93,123,"Actr3b",39.040706,42.988335,39.285356,1058,2070,1912,40.4381323333333,0.207344335185892
"ACTR3C",0.124921,0.064517,0.014714,0.0680506666666667,4,4,1,"Actr3b",39.040706,42.988335,39.285356,1058,2070,1912,40.4381323333333,0.0257745850627422
"ACTR5",2.283258,2.083983,2.205831,2.191024,85,62,72,"Actr5",1.655298,3.488506,3.028739,57,111,87,2.724181,0.856839127851197
"ACTR8",27.345583,31.670753,28.516672,29.1776693333333,451,420,408,"Actr8",23.439745,26.829135,21.342911,523,1009,917,23.870597,1.21338741218529
"ACTRT1",0.102041,0,0,0.0340136666666667,2,0,0,"Actrt1",0,0,0,0,0,0,0,1.03401366666667
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",1.292807,1.228868,1.115009,1.212228,30,23,23,"Actrt3",0.363621,0.493898,0.649441,10,24,32,0.50232,1.47254113637574
"ACVR1",7.037928,8.229634,8.26402,7.84386066666667,266,286,274,"Acvr1",10.711349,6.741105,6.615735,444,439,393,8.02272966666667,0.980175733219537
"ACVR1B",23.506718,19.491365,37.165374,26.7211523333333,1068,588,961,"Acvr1b",24.009448,11.368391,10.09028,1603,1375,1234,15.1560396666667,1.71583834313851
"ACVR1C",0.0076,0,0,0.00253333333333333,1,0,0,"Acvr1c",3.314034,1.219423,0.718173,468,213,168,1.75054333333333,0.364485562246489
"ACVR2A",16.277364,13.847823,12.988231,14.3711393333333,858,613,699,"Acvr2a",12.514011,5.744765,5.341047,825,707,544,7.86660766666667,1.73359867845737
"ACVR2B",4.35859,4.450622,4.619946,4.476386,801,656,751,"Acvr2b",1.929773,0.686498,0.67679,71,29,40,1.097687,2.61067833284947
"ACVRL1",0.590729,2.94744,0.548938,1.362369,17,29,14,"Acvrl1",12.582997,20.940623,17.187393,229,362,348,16.903671,0.131948861213993
"ACY1",20.950655,16.690042,15.695317,17.7786713333333,158,95,107,"Acy1",6.602693,9.864639,8.338537,74,156,177,8.268623,2.02604759448446
"ACY3",0,0,0,0,0,0,0,"Acy3",1.108628,1.280322,1.709566,12,37,47,1.366172,0.422623545541068
"ACYP2",10.213957,4.257689,7.281641,7.25109566666667,107,43,69,"Acyp2",14.525832,16.757983,20.208801,131,261,297,17.1642053333333,0.454250296957665
"ADA",1.881756,4.803617,1.30235,2.66257433333333,34,81,20,"Ada",0.60434,1.298299,0.401885,14,35,17,0.768174666666667,2.07138717818979
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0.3516,0,0,0.1172,2,0,0,"Adad2",0,0.020208,0.019589,0,1,1,0.0132656666666667,1.10257362580462
"ADAL",7.68946,6.63051,7.245079,7.18834966666667,179,129,165,"Adal",8.868136,6.54983,6.090581,222,329,298,7.16951566666667,1.00230539982644
"ADAM10",123.897107,145.822332,94.147613,121.289017333333,2639,2371,2045,"Adam10",20.699286,11.778541,9.67486,1332,1439,1149,14.0508956666667,8.12503255897041
"ADAM11",76.352617,40.073029,61.625283,59.3503096666667,3716,1536,3032,"Adam11",48.344554,24.285039,26.595301,1655,1785,1743,33.0749646666667,1.77110410112042
"ADAM12",263.2453,223.75449,242.910757,243.303515666667,19064,13110,16722,"Adam12",0.827122,0.27961,0.555161,52,33,50,0.553964333333333,157.213077820533
"ADAM15",60.668103,38.00024,71.175865,56.614736,825,388,844,"Adam15",46.208836,42.61884,40.50396,861,1418,1393,43.1105453333333,1.30614426923582
"ADAM17",20.368008,22.287947,19.327487,20.6611473333333,954,877,913,"Adam17",6.531468,4.180438,3.7324,226,256,227,4.81476866666667,3.72519502925482
"ADAM2",0,0,0,0,0,0,0,"Adam2",0,0,0.029683,0,0,1,0.00989433333333333,0.990202605355082
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam20",0,0,0.015191,0,0,1,0.00506366666666667,1.03892390233322
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam39",0,0,0,0,0,0,0,1.04418466666667
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam25",0,0,0,0,0,0,0,1.04418466666667
"ADAM21",0.668215,0.347816,0.872414,0.629481666666667,26,11,31,"Adam21",0.327239,0.201938,0.079843,14,15,6,0.203006666666667,1.35450759485955
"ADAM22",4.293794,2.708427,3.651038,3.55108633333333,478,274,429,"Adam22",40.93577,14.501028,11.662182,3288,1921,1760,22.3663266666667,0.194771150735717
"ADAM23",37.576591,23.373305,38.05317,33.001022,1238,742,1078,"Adam23",41.066406,24.382817,23.376903,1931,2038,1906,29.6087086666667,1.11082837143756
"ADAM28",0.348438,0.553339,0.041631,0.314469333333333,9,6,4,"Adam28",0.062589,0,0.012877,3,0,1,0.0251553333333333,1.28221479281514
"ADAM29",0.239099,0.065655,0.330303,0.211685666666667,6,2,12,"Adam29",0,0,0,0,0,0,0,1.21168566666667
"ADAM30",0,0,0,0,0,0,0,"Adam30",0,0,0,0,0,0,0,1
"ADAM33",2.494698,2.736092,1.700388,2.31039266666667,101,92,56,"Adam33",1.232301,1.066814,0.682982,34,39,24,0.994032333333333,1.6601499440748
"ADAM7",0,0,0,0,0,0,0,"Adam7",0.050089,0,0,2,0,0,0.0166963333333333,0.983577856252719
"ADAM8",5.202434,6.064427,4.039568,5.102143,86,51,59,"Adam8",0.663245,0.992273,0.7227,23,26,20,0.792739333333333,3.40380940304019
"ADAMDEC1",0,0,0.041296,0.0137653333333333,0,0,1,"Adamdec1",0,0,0,0,0,0,0,1.01376533333333
"ADAMTS1",58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,"Adamts1",2.782818,0.862728,1.160106,145,113,140,1.601884,34.0175175629147
"ADAMTS10",42.167717,37.796595,30.528394,36.830902,656,454,461,"Adamts10",4.399909,3.414722,3.055412,141,210,201,3.62334766666667,8.18257780455331
"ADAMTS12",2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,"Adamts12",0.022268,0.044537,0.008392,3,3,2,0.0250656666666667,6.02114758826833
"ADAMTS13",8.033716,6.591312,8.465815,7.69694766666667,314,196,249,"Adamts13",1.956722,1.346145,0.758726,13,19,12,1.35386433333333,3.69475315272347
"ADAMTS14",1.42471,0.587428,0.773549,0.928562333333333,121,40,57,"Adamts14",0.115884,0.04109,0.038793,9,6,5,0.0652556666666667,1.81042203640003
"ADAMTS15",17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,"Adamts15",1.37491,0.984475,0.552745,123,71,93,0.97071,13.1280469137181
"ADAMTS16",38.407432,28.686978,28.018399,31.7042696666667,364,175,311,"Adamts16",0.303483,0.168269,0.211008,23,23,27,0.227586666666667,26.6411085707458
"ADAMTS17",1.589791,1.49711,1.624783,1.57056133333333,80,45,50,"Adamts17",10.756318,5.941493,9.121913,48,40,40,8.60657466666667,0.267583547989564
"ADAMTS18",0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,"Adamts18",0.282192,0.177418,0.298096,23,19,20,0.252568666666667,0.852089546122022
"ADAMTS19",0.180133,0.223756,0.149189,0.184359333333333,4,5,10,"Adamts19",0.194895,0.091705,0.075239,14,10,9,0.120613,1.05688523453979
"ADAMTS2",2.426145,2.693979,2.505131,2.54175166666667,114,108,129,"Adamts2",2.38449,9.5115,1.519395,183,164,225,4.471795,0.647274188208196
"ADAMTS20",0.301329,0.112757,0.27111,0.228398666666667,27,9,20,"Adamts20",1.577421,0.670355,0.930797,140,89,77,1.05952433333333,0.596447755816756
"ADAMTS3",0.311518,0.618834,0.46883,0.466394,30,34,23,"Adamts3",3.184083,1.077617,0.902162,144,97,82,1.72128733333333,0.53886040699855
"ADAMTS4",6.532971,7.047095,3.966088,5.848718,241,351,176,"Adamts4",5.699625,2.281185,3.050056,376,274,376,3.67695533333333,1.46435394650622
"ADAMTS5",9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,"Adamts5",0.251188,0.214129,0.12924,42,63,37,0.198185666666667,9.31013362703666
"ADAMTS6",0.660235,2.234675,0.319661,1.07152366666667,44,48,29,"Adamts6",0.55841,0.189162,0.252862,62,33,47,0.333478,1.55347419804951
"ADAMTS7",47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,"Adamts7",0,0.027061,0.079894,0,3,7,0.0356516666666667,43.3154216910126
"ADAMTS8",3.929698,1.378664,3.233674,2.84734533333333,189,53,134,"Adamts8",1.065953,0.548142,0.553996,53,51,53,0.722697,2.23332677385131
"ADAMTS9",15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,"Adamts9",0.801112,0.279004,0.221261,75,23,48,0.433792333333333,15.5928754908021
"ADAMTSL1",28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,"Adamtsl1",1.938662,0.936835,0.857687,151,81,101,1.24439466666667,13.1345764500124
"ADAMTSL2",0.121693,0.420352,0.182929,0.241658,7,20,9,"Adamtsl2",6.160742,7.833362,8.501026,67,114,117,7.49837666666667,0.146105315015064
"ADAMTSL3",0.847963,1.791333,1.116183,1.25182633333333,48,72,20,"Adamtsl3",0.364948,0.181688,0.105642,29,12,21,0.217426,1.84966177273471
"ADAMTSL4",1.589016,2.016736,1.720831,1.77552766666667,70,68,61,"Adamtsl4",4.354472,8.353508,5.544521,110,147,216,6.084167,0.391793088258177
"ADAMTSL5",3.215463,1.806809,1.858656,2.29364266666667,27,25,26,"Adamtsl5",2.686545,2.70172,5.340766,44,82,81,3.57634366666667,0.719710517078736
"ADAP1",12.000304,6.450336,13.338759,10.5964663333333,167,77,148,"Adap1",90.23531,112.334024,107.014026,1840,4188,4166,103.194453333333,0.111296388265837
"ADAP2",0.829332,2.203443,4.074633,2.369136,11,7,13,"Adap2",1.978714,1.077312,1.125662,48,48,51,1.393896,1.40738611869521
"ADAR",81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,"Adar",44.154559,18.973492,18.319703,3062,2871,2715,27.1492513333333,3.17912207588138
"ADARB1",105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,"Adarb1",44.261493,26.110383,23.114212,4259,4277,4114,31.1620293333333,3.6562763639044
"ADARB2",1.462916,2.153002,0.868352,1.49475666666667,39,48,24,"Adarb2",5.902871,2.138354,3.292197,348,275,274,3.77780733333333,0.522155142017028
"ADAT1",27.014364,30.208847,30.118773,29.1139946666667,245,210,212,"Adat1",1.509519,1.346473,0.997993,63,98,81,1.28466166666667,13.1809427654131
"ADAT2",6.534624,5.544724,3.678619,5.25265566666667,206,149,184,"Adat2",2.114458,1.637674,1.797428,41,58,65,1.84985333333333,2.19402717800682
"ADAT3",1.184894,0.938623,1.665099,1.262872,19,10,19,"Adat3",1.125383,0.468138,0.877987,5,16,10,0.823836,1.24072120519608
"ADCK1",8.663261,7.385662,8.66168,8.23686766666667,168,137,156,"Adck1",11.74457,13.920957,13.356394,367,795,788,13.007307,0.659432085458444
"ADCK2",5.161437,5.534839,5.097272,5.264516,89,65,99,"Adck2",22.03558,27.324204,24.517113,209,401,418,24.6256323333333,0.24446288460368
"ADCK5",4.175554,5.241788,5.289252,4.902198,108,76,89,"Adck5",34.360221,31.261416,28.953374,90,182,213,31.5250036666667,0.181466482232833
"ADCY1",3.661098,3.382841,3.704939,3.58295933333333,707,474,576,"Adcy1",73.475865,16.564693,18.638468,13972,5664,6473,36.226342,0.123110654636261
"ADCY10",0.053466,0.167833,0.0602,0.093833,2,3,2,"Adcy10",0.270517,0.081949,0.049085,7,4,5,0.133850333333333,0.9647066882137
"ADCY2",14.593373,4.981748,9.636167,9.737096,252,113,245,"Adcy2",30.508851,22.13851,19.184526,1856,2399,2121,23.9439623333333,0.430448693616399
"ADCY3",8.478605,7.57696,7.556443,7.87066933333333,116,100,113,"Adcy3",17.107358,10.657919,9.003626,840,954,871,12.256301,0.669166257867359
"ADCY4",0.732117,2.361618,0.879664,1.32446633333333,10,24,9,"Adcy4",0.968863,2.256381,3.309353,52,62,60,2.178199,0.73137847357366
"ADCY5",6.913004,4.761138,6.939458,6.20453333333333,315,229,233,"Adcy5",28.669659,14.846082,11.291118,2748,2228,2003,18.268953,0.373893347154531
"ADCY6",71.638608,61.951681,41.722674,58.4376543333333,2644,1920,1815,"Adcy6",18.557001,6.27736,7.069085,601,406,424,10.634482,5.10874952003307
"ADCY7",3.441974,6.103553,3.220625,4.255384,163,210,102,"Adcy7",1.379845,0.948447,1.147046,124,147,179,1.158446,2.43479985137455
"ADCY8",0.058901,0.222647,0.022424,0.101324,3,2,1,"Adcy8",5.307575,2.838948,2.954949,565,543,575,3.70049066666667,0.234299795085222
"ADCY9",4.428433,4.191662,3.639031,4.08637533333333,316,208,256,"Adcy9",12.806736,3.568863,3.911956,875,440,491,6.76251833333333,0.655248092811805
"ADCYAP1",7.110352,6.317393,10.156609,7.86145133333333,315,201,354,"Adcyap1",43.795172,25.800562,22.787378,321,412,422,30.7943706666667,0.278711329946962
"ADCYAP1R1",2.195651,1.502736,1.773417,1.82393466666667,188,124,120,"Adcyap1r1",33.74949,17.422351,18.614593,2887,2708,2873,23.2621446666667,0.116392623383638
"ADD1",150.96491,139.708909,137.07957,142.584463,2838,2435,2477,"Add1",253.694691,174.468415,165.730906,5145,6497,5987,197.964670666667,0.721658083914569
"ADD2",6.548549,5.855028,6.811138,6.404905,746,441,638,"Add2",38.882969,16.233037,14.787577,4692,3219,3236,23.3011943333333,0.304713624294707
"ADD3",97.347876,172.838369,100.827951,123.671398666667,878,926,703,"Add3",29.537118,20.470542,20.002425,1687,2085,1913,23.336695,5.12277442219113
"ADGB",0.13078,0.101871,0.27447,0.169040333333333,14,9,8,"Adgb",0.351565,0.119097,0.199078,22,12,21,0.223246666666667,0.955686506400998
"ADGRA1",0.123353,0.146378,0.181036,0.150255666666667,8,7,10,"Adgra1",24.465321,10.666674,11.368228,1039,843,844,15.5000743333333,0.0697121505897054
"ADGRA2",14.098574,19.597776,10.284916,14.660422,1038,1337,801,"Adgra2",3.902165,1.785187,2.093774,210,225,234,2.59370866666667,4.3577327637206
"ADGRA3",48.458343,46.206563,44.250117,46.3050076666667,750,584,681,"Adgra3",52.927926,54.816909,38.034606,276,365,363,48.593147,0.95386178390064
"ADGRB1",14.721522,8.951528,11.438913,11.7039876666667,563,271,366,"Adgrb1",116.967881,51.678282,48.693815,3743,3334,3492,72.4466593333333,0.172968897183061
"ADGRB2",8.123411,7.513608,7.005955,7.547658,400,239,312,"Adgrb2",205.176993,145.993075,161.278149,3986,4733,4664,170.816072333333,0.049748884862279
"ADGRB3",3.325258,3.190596,3.076982,3.197612,162,97,109,"Adgrb3",23.137777,13.958923,12.481891,1407,1342,1228,16.526197,0.239505010699127
"ADGRD1",0.689386,2.10804,0.685718,1.161048,22,54,15,"Adgrd1",0.817857,0.182009,0.29662,65,26,43,0.432162,1.50894102762118
"ADGRE1",0,0,0,0,0,0,0,"Adgre1",4.182009,2.250254,2.486847,71,114,111,2.97303666666667,0.251696645135417
"ADGRE5",4.588936,4.290828,5.492799,4.79085433333333,128,99,134,"Adgre5",9.124305,4.220371,3.689004,167,194,206,5.67789333333333,0.86716783935852
"ADGRF1",0.237173,0.39026,0.385827,0.337753333333333,15,12,11,"Adgrf1",0,0,0,0,0,0,0,1.33775333333333
