"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"FOXQ1","Foxq1",0.471016,0.685869,0.623912,15,77,40,0.593599,0.107663,0.071935,0.127041,4,2,3,4.95319666666667,0.2676879480436
"FOXR1","Foxr1",0.081112,0.063674,0.15032,1,3,4,0.0983686666666667,0.308396,0,0,1,0,0,2.595904,0.305449941563141
"FOXR2","Foxr2",0.148585,0.21535,0.350757,3,17,15,0.238230666666667,0,0,0,0,0,0,4.81146,0.213067054865157
"FOXRED1","Foxred1",13.786816,18.610756,17.85599,147,605,319,16.7511873333333,32.903039,31.760882,31.37536,639,453,420,37.1172583333333,0.465699478648233
"FOXRED2","Foxred2",5.6276,7.271056,7.123954,159,763,430,6.67420333333333,8.682058,8.196954,8.634665,437,323,325,9.46444,0.733360154325825
"FOXS1","Foxs1",0.258836,0.203167,0.302402,2,6,5,0.254801666666667,0.518998,0.124937,0.071935,11,2,1,58.1435266666667,0.0212162131240286
"FPGS","Fpgs",2.019823,4.18202,5.656601,18,93,74,3.95281466666667,26.115228,23.88075,20.482357,358,282,258,3.99823966666667,0.990911800347843
"FPGT","Fpgt",16.271911,12.001483,11.515947,157,523,313,13.2631136666667,4.575463,4.047393,4.058032,128,103,102,0.836763333333333,7.76535191432756
"FPR1","Fpr1",0,0.171635,0.242304,0,5,4,0.137979666666667,0.709495,0.817565,0.440474,8,5,2,17.396663,0.0618579394897143
"FPR2","Fpr2",0.22211,0.126961,0,1,3,0,0.116357,0.514743,0.280002,0.22858,3,1,1,4.968778,0.187032756118589
"FRA10AC1","Fra10ac1",7.183348,9.238259,9.211092,61,285,165,8.544233,57.117942,32.046033,40.353572,378,173,195,6.89618,1.20871522685653
"FRAS1","Fras1",0.321536,4.070812,3.596515,36,241,116,2.66295433333333,3.479777,1.014819,2.056618,1019,233,154,0.171893,3.12567302077351
"FRAT1","Frat1",4.003439,4.284183,4.327539,62,236,136,4.20505366666667,2.686794,1.348421,2.133628,61,33,46,73.6191863333333,0.0697548971308134
"FRAT2","Frat2",1.471239,1.437508,1.246239,18,58,29,1.38499533333333,2.560423,2.951147,3.86534,86,74,83,0.0565783333333333,2.25728207563093
"FREM1","Frem1",0.678799,1.453936,1.748402,42,222,155,1.29371233333333,14.89019,4.777065,6.978806,722,201,235,47.0651873333333,0.0477208653620005
"FREM2","Frem2",0.26316,0.345237,0.427772,23,69,50,0.345389666666667,6.592396,2.259419,2.877362,2027,531,606,7.72783933333333,0.15414922471457
"FREM3","Frem3",0.090808,0.178694,0.073706,4,30,7,0.114402666666667,0.323087,5.52198,2.388194,26,177,155,7.95430966666667,0.124454336308598
"FRG1","Frg1",19.212484,15.398563,16.635109,106,317,193,17.082052,38.971908,35.461452,42.731059,286,169,197,0.0137363333333333,17.8370365206732
"FRK","Frk",0.092614,0.169511,0.308346,3,19,21,0.190157,0.501547,0.37814,0.300064,125,73,52,0.0660346666666667,1.11643367445211
"FRMD3","Frmd3",1.182635,2.347053,2.677385,24,165,102,2.06902433333333,14.983815,8.35281,9.607813,971,479,489,20.9925213333333,0.139548544108115
"FRMD4A","Frmd4a",12.839019,38.305812,36.130468,293,1228,747,29.0917663333333,124.024748,142.180544,175.166791,2396,2333,2029,0.076764,27.9464825470886
"FRMD4B","Frmd4b",12.691252,8.187125,6.714266,117,596,324,9.19754766666667,8.596989,16.586266,16.039179,308,456,407,20.5638673333333,0.472899759075374
"FRMD5","Frmd5",15.145813,15.939505,15.180607,237,1057,560,15.421975,10.830809,6.97283,8.88382,476,351,342,0.067284,15.3866965118937
"FRMD6","Frmd6",4.898375,4.591541,4.587983,147,521,259,4.692633,35.62559,21.374945,25.96203,2030,1087,1245,0.657482666666667,3.43450529799407
"FRMD7","Frmd7",0.154341,0.266225,0.361355,2,13,10,0.260640333333333,7.394953,11.824232,12.559986,366,452,432,105.458018666667,0.0118416663124321
"FRMD8","Frmd8",5.197284,7.495357,6.719621,161,764,339,6.470754,13.072285,15.201222,17.714449,485,369,375,34.0412363333333,0.213198927370418
"FRMPD1","Frmpd1",2.330539,3.184232,3.150588,77,402,224,2.888453,4.424389,4.61439,5.861579,263,309,275,186.195269,0.0207721756045021
"FRMPD4","Frmpd4",10.28988,9.14947,10.933718,563,1852,1274,10.124356,7.707293,15.45074,11.650368,1167,1768,1170,8.839548,1.13057591669861
"FRRS1L","Frrs1l",54.151188,51.578386,60.608545,2539,8931,5974,55.4460396666667,24.003412,16.440367,15.24665,3104,1752,1452,7.33414666666667,6.7728637285001
"FRS2","Frs2",8.981305,10.178325,10.09186,392,1607,920,9.75049666666667,6.54557,2.780981,2.512977,463,193,183,0.0705996666666667,10.0415654902439
"FRS3","Frs3",15.881986,18.419032,17.198251,95,430,222,17.166423,20.557206,19.139825,15.482938,294,216,202,15.2964626666667,1.11474639445272
"FRY","Fry",22.640485,36.486611,42.020731,927,4225,2593,33.7159423333333,36.608177,44.11213,62.034736,1787,1728,1200,43.7647323333333,0.775519935533774
"FRZB","Frzb",1.925841,2.981669,2.239586,38,151,68,2.38236533333333,7.830388,1.967294,1.420719,365,70,46,30.3563836666667,0.107868476457282
"FSCB","Fscb",0,0.011814,0,0,1,0,0.003938,0,0,0,0,0,0,26.5798453333333,0.0364011468471373
"FSCN1","Fscn1",51.850149,79.815664,65.89616,326,1474,783,65.853991,123.376083,126.052709,136.425168,4221,2793,3206,0.0809513333333333,61.8473643895161
"FSCN2","Fscn2",0,0.290194,0.131129,0,4,3,0.140441,1.343964,0.582265,1.495619,27,11,18,3.97460533333333,0.229252558460919
"FSCN3","Fscn3",0,0.021867,0,0,1,0,0.007289,0.110145,0.135815,0.039524,2,1,1,0.490726,0.675703650436096
"FSD1","Fsd1",75.349971,121.091948,89.485367,135,665,349,95.3090953333333,115.701514,182.383496,149.042659,765,868,829,105.210515666667,0.906775517742441
"FSD1L","Fsd1l",6.408484,7.287993,7.677658,200,959,456,7.12471166666667,13.512432,10.94545,14.133288,927,782,699,2.45911333333333,2.34878446692505
"FSD2","Fsd2",0.186268,0.098235,0.121482,5,10,7,0.135328333333333,1.216727,0.472955,0.298046,17,9,3,970.670829,0.00116842895705922
"FSHB","Fshb",0,0,0,0,0,0,0,0,0,0,0,0,0,9.498604,0.0952507590532989
"FSHR","Fshr",0,0.017486,0,0,1,0,0.00582866666666667,0.311041,0.053544,0,8,2,0,0.0257486666666667,0.980580038124999
"FSIP1","Fsip1",0.213504,0.261923,0.18288,2,9,4,0.219435666666667,0.634577,0.1806,0.614636,12,4,9,0.0313603333333333,1.18235657049702
"FSIP2","Fsip2",0,0,0.017753,0,0,1,0.00591766666666667,5.126011,2.426394,2.676694,320,120,112,7.639783,0.116428580054229
"FST","Fst",0,0.193472,0.148567,0,10,5,0.114013,13.761341,5.358635,10.45575,335,95,184,12.419434,0.0830149021188226
"FSTL1","Fstl1",37.856266,57.952879,41.938765,408,1468,787,45.91597,191.582387,76.187639,83.758645,5044,1577,1679,81.1562086666667,0.57105811917822
"FSTL3","Fstl3",0.739907,0.366899,0.461073,7,14,7,0.522626333333333,6.226941,7.743716,9.680635,212,203,223,2.542942,0.429763268304515
"FSTL4","Fstl4",1.5788,1.833725,2.305056,47,207,147,1.90586033333333,0.494765,2.210067,1.559353,21,129,107,3.59504233333333,0.632390329084382
"FSTL5","Fstl5",13.201499,10.05678,11.625939,273,925,592,11.6280726666667,2.83682,6.660466,7.850988,186,384,451,131.310969,0.0954423715743981
"FTCD","Ftcd",0,0.01359,0,0,1,0,0.00453,12.101494,11.187218,16.579129,84,53,59,213.652505666667,0.00467979629159294
"FTH1","Fth1",5046.139091,4883.236331,4745.988706,9067,30524,17068,4891.78804266667,747.376604,679.606851,757.828847,8217,5623,5624,4.773838,847.406533170253
"FTL","Ftl1",204.987497,222.092257,233.464568,845,3766,2191,220.181440666667,368.403916,384.749568,497.773693,4664,3702,4157,76.0994176666667,2.86878224713613
"FTMT","Ftmt",0,0,0,0,0,0,0,0,0,0,0,0,0,10.2582363333333,0.0888238592966116
"FTO","Fto",53.988608,58.734346,62.239211,1127,4819,2882,58.3207216666667,79.566792,108.436813,125.10142,1341,1395,1341,21.314857,2.65835096620456
"FTSJ3","Ftsj3",13.190454,11.096726,11.405282,127,486,283,11.8974873333333,33.711726,46.019686,40.526747,833,655,593,20.6846223333333,0.594775741771046
"FUBP1","Fubp1",38.41921,40.543039,40.187065,608,2327,1267,39.716438,163.217565,92.308155,95.300231,2239,1171,1206,4.25007033333333,7.75540810215177
"FUCA1","Fuca1",72.801632,52.660831,73.615332,200,764,439,66.359265,6.900544,10.163575,11.531517,242,270,274,89.0500756666667,0.748020082174501
"FUCA2","Fuca2",59.677883,51.967138,46.009457,345,1156,618,52.5514926666667,15.585215,19.09244,22.458102,485,483,538,23.2167206666667,2.21134369941254
"FUNDC1","Fundc1",56.715649,44.321408,48.848737,407,1407,769,49.9619313333333,13.618164,12.217938,16.437948,207,144,175,0,50.9619313333333
"FUNDC2","Fundc2",124.974001,82.443136,127.076876,379,1100,759,111.498004333333,43.575057,43.37962,46.221386,610,510,491,194.184974,0.576366110709595
"FUOM","Fuom",52.521972,53.57553,47.623459,68,253,145,51.2403203333333,10.805454,4.203851,6.301574,69,21,23,0.163969666666667,44.8811698701197
"FURIN","Furin",21.707816,18.48554,27.022783,193,834,509,22.4053796666667,126.719557,113.95171,186.61131,991,665,762,0.285399666666667,18.2086399068098
"FUS","Fus",300.813439,399.640487,436.953278,1057,4766,2766,379.135734666667,304.31462,227.814281,274.905611,6100,3526,3548,0.689102,225.051971205212
"FUT1","Fut1",0,0.015602,0,0,1,0,0.00520066666666667,1.270089,2.450212,3.33716,69,95,117,18.034044,0.0528106726382826
"FUT10","Fut10",3.51414,3.351529,3.51433,77,273,162,3.45999966666667,4.563657,3.665145,2.231841,104,52,56,21.452432,0.198642163426513
"FUT11","Fut11",4.829158,4.464144,4.629013,136,450,256,4.64077166666667,26.175624,16.600774,20.933713,823,392,436,2.679437,1.53305292811554
"FUT2","Fut2",0.389002,0.633139,1.438949,7,35,25,0.820363333333333,2.154737,1.132962,3.897617,67,42,41,31.6264996666667,0.0557940125950175
"FUT4","Fut4",0.550807,0.292135,0.212782,15,29,12,0.351908,0.433384,0.625365,0.60101,47,51,44,0.657684,0.815540235654081
"FUT7","Fut7",0.080273,0.414259,0.111794,1,4,3,0.202108666666667,0.039104,0.098244,0.055129,1,2,1,7.97230733333333,0.133979880760512
"FUT8","Fut8",26.534229,24.744483,25.911572,458,1587,960,25.7300946666667,30.459115,29.94784,28.615913,1025,736,742,0,26.7300946666667
"FUT9","Fut9",18.085704,16.656183,18.949344,1489,4932,3221,17.897077,0.363029,0.066855,0.135054,72,12,22,0.132847,16.6810496033445
"FUZ","Fuz",13.866259,19.172363,20.350828,43,290,169,17.7964833333333,15.207861,8.116993,7.109133,169,80,82,0.131926,16.6057527906712
"FXN","Fxn",3.063364,3.503718,2.28266,19,85,32,2.949914,5.088826,7.225097,8.240402,158,165,152,0.0523236666666667,3.75351626606643
"FXR1","Fxr1",25.980875,27.757667,30.219424,417,1552,970,27.9859886666667,120.14988,60.650687,56.473553,2605,1151,1227,0.225467333333333,23.6530080225177
"FXR2","Fxr2",163.389299,172.650651,167.535939,682,2718,1588,167.858629666667,33.313878,46.105004,48.302382,940,987,950,11.6406903333333,13.358339237327
"FXYD1","Fxyd1",348.139959,493.188165,546.054328,113,576,346,462.460817333333,43.725989,28.316047,32.370262,198,97,98,71.1141256666667,6.42676886183977
"FXYD2","Fxyd2",0.362835,0.301534,5.718777,1,4,4,2.12771533333333,0.075576,0,0.028272,3,0,1,99.996209,0.030968640945061
"FXYD3","Fxyd3",2.961859,0.0686,0.170027,2,5,7,1.06682866666667,10.732646,18.216461,14.90259,102,121,87,10.997259,0.172275072720083
"FXYD4","Fxyd4",0.148379,0.254893,0.533271,1,4,7,0.312181,0,0,0,0,0,0,7.30484966666667,0.158001776391778
"FXYD5","Fxyd5",19.452666,14.664794,15.78332,28,86,48,16.6335933333333,22.914891,19.508273,29.419533,214,165,179,10.4995006666667,1.53342252367943
"FXYD6","Fxyd6",31.186017,34.724553,37.594227,348,1463,895,34.501599,49.931303,62.366807,69.434135,1390,1308,1325,153.722247333333,0.229453744447723
"FXYD7","Fxyd7",26.79263,27.792462,28.540137,84,319,182,27.7084096666667,51.343219,55.604847,51.402354,426,334,291,1.06681,13.8902026149799
"FYB2","Fyb2",0,0.052891,0.139763,0,4,6,0.064218,0.219738,0.281131,0,2,2,0,11.941083,0.0822356212381916
"FYCO1","Fyco1",5.225666,6.744908,6.541738,255,1335,731,6.17077066666667,3.223625,1.832863,1.708571,410,182,153,0.653814666666667,4.33589737181353
"FYN","Fyn",75.742488,87.651409,96.821028,616,2248,1478,86.7383083333333,183.196951,153.65342,194.277095,2391,1479,1756,1.05979166666667,42.5957196318398
"FYTTD1","Fyttd1",61.648912,52.479581,46.778947,550,1827,1115,53.6358133333333,46.400907,45.910921,50.964436,1495,1254,1304,15.0128416666667,3.41199984803863
"FZD1","Fzd1",9.461481,9.782444,10.455748,265,988,601,9.899891,2.201078,2.930135,3.470977,266,272,285,4.12810166666667,2.12552162739883
"FZD10","Fzd10",0.520783,0.691607,0.429915,11,54,19,0.547435,0.495458,0.046943,0.914295,28,2,34,11.897448,0.119979937116242
"FZD2","Fzd2",1.120395,1.006768,0.847077,27,88,42,0.991413333333333,5.406019,1.636232,2.390073,368,84,108,69.5379233333333,0.0282318111907368
"FZD3","Fzd3",5.973425,7.244666,10.97242,537,2037,1264,8.06350366666667,9.496699,26.032427,20.831526,1178,608,709,2.25986766666667,2.78032871068488
"FZD4","Fzd4",3.334371,3.781499,3.730198,155,658,368,3.615356,2.704232,0.857377,1.18533,375,90,112,28.4321436666667,0.156813450364715
"FZD5","Fzd5",0.062604,0.234982,0.325502,3,38,33,0.207696,0.607809,0.412049,0.785325,78,40,68,28.419225,0.041051251350095
"FZD6","Fzd6",2.784033,3.499108,4.74393,67,260,157,3.67569033333333,3.700387,2.111505,2.821588,221,81,102,0.0739623333333333,4.35368186407531
"FZD7","Fzd7",7.014925,5.950486,7.293524,214,665,462,6.75297833333333,11.682698,4.831458,5.851054,821,258,277,13.707387,0.527148590931437
"FZD8","Fzd8",0.513721,0.578985,0.901907,21,86,76,0.664871,3.71528,5.764681,6.561857,224,260,251,3.68800166666667,0.355134472719542
"FZD9","Fzd9",1.878042,2.088988,1.94106,27,108,57,1.96936333333333,1.091766,0.255341,0.257002,40,7,6,20.550362,0.137787167256556
"FZR1","Fzr1",18.082888,19.772457,20.037262,230,1014,562,19.2975356666667,33.137609,36.272194,40.857878,1035,786,802,0.124106666666667,18.0565921976562
"G0S2","G0s2",4.9684,5.133707,3.693517,23,89,36,4.59854133333333,2.720029,0.10591,0,34,1,0,0.892481666666667,2.95830677355747
"G2E3","G2e3",1.877547,3.533312,3.469585,83,367,211,2.960148,26.503956,14.905256,12.146743,563,274,262,32.0915696666667,0.119672413242732
"G3BP1","G3bp1",7.774326,9.139028,10.119186,359,1472,875,9.01084666666667,88.202588,132.527514,42.097689,1931,1050,1150,12.504228,0.741312029585598
"G3BP2","G3bp2",82.551508,82.033654,84.36562,2018,7332,4288,82.983594,252.866232,306.26873,311.589667,6032,5429,5271,536.833325333333,0.156151711030456
"G6PC2","G6pc2",0,0,0,0,0,0,0,0.019387,0,0,1,0,0,0.114229,0.897481576946929
"G6PC3","G6pc3",31.779536,38.086934,33.619503,204,971,503,34.4953243333333,66.403451,85.135067,88.271014,1102,1051,941,335.645503666667,0.105438284327954
"G6PD","G6pdx",28.404021,25.795276,23.307582,292,1255,735,25.8356263333333,21.947224,23.604173,29.415759,592,398,393,2.96766766666667,6.76357714099543
"GAA","Gaa",160.886299,302.356164,284.879579,1263,6825,3654,249.374014,44.766216,31.628351,35.237189,1318,828,824,15.453263,15.2172863218682
"GAB1","Gab1",13.351033,16.577702,10.239059,309,1291,676,13.3892646666667,27.942586,7.828901,6.402236,731,217,254,35.9936836666667,0.388965446002129
"GAB2","Gab2",4.904291,5.669401,5.869789,193,859,532,5.48116033333333,13.444161,26.548408,20.502947,1308,1821,1511,12.0917203333333,0.495057957878263
"GAB3","Gab3",0.297962,1.025462,0.735634,4,37,16,0.686352666666667,1.008029,0.413126,0.426884,16,6,4,12.066544,0.129058813613352
"GABARAP","Gabarap",114.602799,118.367569,136.853368,522,2095,1308,123.274578666667,299.024065,332.910353,399.544171,2211,1931,2101,24.0203783333333,4.96693443284597
"GABARAPL1","Gabarapl1",265.883725,253.478696,263.715424,2000,7606,4307,261.025948333333,118.140794,156.345027,134.76623,2131,2048,1800,3.85659766666667,53.952574686545
"GABARAPL2","Gabarapl2",192.164309,188.625179,212.126288,1084,3675,2334,197.638592,111.482926,122.950718,148.089074,1556,1266,1346,19.106097,9.87952022712315
"GABBR1","Gabbr1",370.860785,329.143451,320.920546,3416,13342,8148,340.308260666667,123.641768,129.110609,150.607606,5042,4317,3918,0.202361666666667,283.864888684353
"GABBR2","Gabbr2",39.39329,51.098041,54.598607,1295,5018,3260,48.3633126666667,77.761915,63.869677,82.247875,2358,1808,1637,0.0104596666666667,48.8523335419293
"GABPA","Gabpa",18.777577,18.422178,15.834002,227,625,356,17.677919,6.511191,3.965667,4.585676,537,253,266,155.427518666667,0.119403025498352
"GABPB1","Gabpb1",7.915314,7.135878,8.021181,107,406,266,7.690791,9.584948,9.341283,10.498793,224,141,156,10.7159176666667,0.741793451205828
"GABPB2","Gabpb2",3.498088,4.134084,4.567659,185,831,504,4.06661033333333,1.143588,0.724378,1.871606,115,62,90,60.2212463333333,0.082759019732251
"GABRA1","Gabra1",218.177455,170.655006,201.186339,3313,10212,6851,196.672933333333,4.033079,0.537981,0.596093,58,11,8,0.0756963333333333,183.762765761961
"GABRA2","Gabra2",8.654979,7.190334,7.108039,205,698,447,7.65111733333333,20.909051,4.344628,6.967166,1092,249,304,122.33723,0.0701419784872202
"GABRA3","Gabra3",16.725755,17.52776,15.796811,410,1532,802,16.683442,36.629874,68.497356,70.974018,890,1281,1203,28.515742,0.599119005715662
"GABRA4","Gabra4",16.770078,7.672735,11.088309,201,639,428,11.8437073333333,0.040583,0.013075,0.298047,8,2,1,0.171450666666667,10.9639336071059
"GABRA5","Gabra5",11.36159,10.671481,9.261461,179,643,316,10.4315106666667,5.695131,2.885502,2.229322,131,53,50,0,11.4315106666667
"GABRA6","Gabra6",140.155261,135.11315,162.83242,1985,6694,4705,146.033610333333,0,0,0,0,0,0,64.4922413333333,2.24505387722161
"GABRB1","Gabrb1",7.114188,7.38743,9.002631,546,2219,1254,7.83474966666667,0.493927,0.436355,1.239193,5,7,12,0.379986666666667,6.40205436767505
"GABRB2","Gabrb2",34.59886,39.021462,40.00002,929,3697,2289,37.8734473333333,2.283555,0.628874,0.568082,242,60,43,90.0601236666667,0.426898688119872
"GABRB3","Gabrb3",23.259505,24.045906,30.906254,878,3324,2088,26.070555,20.982033,38.118016,32.052607,1987,2487,2143,15.158688,1.67529412041374
"GABRD","Gabrd",42.869821,37.759209,41.827609,478,1591,1038,40.8188796666667,0.077337,0.467157,0.573422,3,10,5,116.046569,0.357284113698939
"GABRG1","Gabrg1",7.460062,9.454985,11.24811,180,713,467,9.387719,0.017318,0,0.012214,2,0,1,21.718981,0.457226448668626
"GABRG2","Gabrg2",54.715967,58.62411,58.750017,1112,4351,2541,57.3633646666667,23.645918,33.809984,31.6811,891,906,866,0.0280256666666667,56.7722835713894
"GABRG3","Gabrg3",1.193616,1.009329,0.978371,49,221,118,1.06043866666667,1.371605,0.952373,0.596073,103,82,84,1.631881,0.782876834730243
"GABRP","Gabrp",0,0,0,0,0,0,0,1.582826,0.538466,2.07938,13,6,15,31.065485,0.0311861804055046
"GABRQ","Gabrq",1.640011,2.676562,1.902527,49,288,110,2.07303333333333,0.568446,0.599494,0.447061,70,56,37,21.9254236666667,0.134044778321872
"GABRR1","Gabrr1",0,0.076673,0,0,4,0,0.0255576666666667,0.158887,0.041894,0.029591,6,1,1,9.547191,0.0972351469378592
"GABRR2","Gabrr2",1.33848,0.753318,1.004143,7,24,13,1.03198033333333,0.381452,0.227645,0.225121,20,14,14,123.879216333333,0.0162715653812999
"GAD1","Gad1",200.738507,200.417853,232.956531,2428,8849,6089,211.370963666667,5.340152,3.473797,3.814047,139,73,112,7.58779233333333,24.7294013901982
"GAD2","Gad2",29.888611,33.921258,35.807519,1099,4521,2741,33.205796,0.256315,0,0,9,0,0,34.228307,0.970974733472148
"GADD45A","Gadd45a",8.389377,6.837474,9.105627,44,121,73,8.110826,14.174629,10.176759,14.737095,248,139,153,64.5984326666667,0.138887861030094
"GADD45B","Gadd45b",4.695468,4.663412,5.220525,32,127,71,4.85980166666667,12.149084,2.20338,5.231698,47,21,25,0.00414133333333333,5.83563435957223
"GADD45G","Gadd45g",6.845493,9.688888,10.1382,42,219,128,8.89086033333333,3.882659,4.620561,5.050611,59,49,48,1.278513,4.34092776004935
"GADD45GIP1","Gadd45gip1",9.523545,7.066452,8.554533,152,417,286,8.38151,9.348155,8.515128,10.365596,281,194,204,4.659635,1.65761749653467
"GADL1","Gadl1",0,0.14474,0.218709,0,8,6,0.121149666666667,0.325763,0.265011,0.181293,19,16,9,16.9823446666667,0.0623472460042938
"GAK","Gak",64.565158,55.592396,61.374479,554,2224,1250,60.5106776666667,36.461021,32.772075,41.913431,1288,852,870,0.681036,36.5909342016867
"GAL","Gal",4.590864,4.709611,3.946536,15,63,31,4.41567033333333,1.754277,0.875134,2.203327,16,6,13,39.522617,0.133645621489188
"GAL3ST1","Gal3st1",6.40204,6.956936,6.799026,69,283,154,6.719334,4.75833,7.006346,8.360175,88,99,119,0.952221333333333,3.95412849362709
"GAL3ST2","Gal3st2",0,0.034359,0,0,2,0,0.011453,0.501973,0.305012,0.071199,11,5,1,15.613684,0.0608807173652755
"GAL3ST3","Gal3st3",6.239868,8.351265,8.31528,98,482,271,7.635471,2.569449,1.994243,3.411445,109,68,94,77.6262806666667,0.109829320766294
"GALC","Galc",9.296618,9.157069,9.333746,184,714,394,9.26247766666667,24.439333,34.404497,31.026748,720,710,730,11.110046,0.847435068922667
"GALE","Gale",6.441313,10.912303,7.037222,40,182,106,8.13027933333333,20.570018,20.367847,26.175634,311,199,212,3.77230766666667,1.91317910978497
"GALK1","Galk1",2.935665,4.299433,4.105671,25,138,74,3.78025633333333,13.841041,8.522347,9.621925,176,66,73,13.532594,0.328933453541283
"GALK2","Galk2",9.018403,8.075442,11.71553,73,309,169,9.603125,14.034425,14.378844,13.721049,219,146,139,1.896703,3.66041150922273
"GALM","Galm",2.41831,2.511735,3.229141,19,90,55,2.71972866666667,2.067709,0.441125,1.523278,49,13,16,0.673674666666667,2.22249206536356
"GALNS","Galns",1.502174,3.597391,4.413905,25,122,84,3.17115666666667,20.667056,13.709411,19.738045,478,314,376,1.38885333333333,1.74609156973499
"GALNT1","Galnt1",24.484184,28.879495,29.19079,439,1769,1011,27.5181563333333,27.718305,28.205918,35.89339,1436,1105,1159,27.0785076666667,1.01565783594648
