"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"SF3A3","Sf3a3",17.13172,14.72469,15.034616,187,626,363,15.630342,113.826657,185.912465,114.231179,857,788,771,0.598532333333333,10.4035068000918
"SF3B1","Sf3b1",55.566004,53.241892,53.925434,1430,5758,3302,54.2444433333333,309.112553,383.242078,317.199893,5382,5133,4679,0,55.2444433333333
"SF3B3","Sf3b3",32.417297,15.723172,25.022488,478,1746,1088,24.3876523333333,101.528327,121.174645,103.84338,1358,1251,1244,0.239309333333333,20.4853232768359
"SF3B4","Sf3b4",18.495099,19.14162,20.518769,230,863,525,19.3851626666667,22.300946,23.178312,24.366238,454,362,416,0,20.3851626666667
"SF3B5","Sf3b5",3.050596,3.293342,2.613706,79,318,143,2.98588133333333,39.218169,44.129295,41.336689,290,263,270,0.275551666666667,3.12482938754604
"SF3B6","Sf3b6",124.178893,109.437634,119.624025,166,567,342,117.746850666667,68.634121,83.290221,74.011379,450,440,433,2.28411,36.1580003917855
"SFI1","Sfi1",6.104205,11.150723,9.056981,67,381,203,8.77063633333333,28.156102,23.466814,27.426028,367,248,264,0,9.77063633333333
"SFMBT1","Sfmbt1",4.784457,5.553928,5.54042,252,1013,555,5.292935,0.764138,1.185178,0.786181,49,48,49,5.688523,0.940855701625008
"SFMBT2","Sfmbt2",0.440912,1.161273,0.687521,19,135,64,0.763235333333333,3.585439,2.214845,3.598437,394,211,349,0.076362,1.63814342510543
"SFN","Sfn",1.103341,1.552852,0.940257,11,59,20,1.19881666666667,0.112957,0.210117,0,2,3,0,0.160165,1.89526202451088
"SFPQ","Sfpq",93.193593,88.907029,84.537962,776,3074,1661,88.879528,203.82059,205.995769,199.927429,4382,3692,3915,0,89.879528
"SFR1","Sfr1",54.72534,44.844565,46.819467,549,1667,995,48.7964573333333,2.496846,3.151906,0.952133,38,30,16,0,49.7964573333333
"SFRP1","Sfrp1",3.06092,3.143999,3.13677,89,340,192,3.11389633333333,190.581341,162.315951,178.774292,12156,8311,10000,0.0607866666666667,3.87815614826732
"SFRP2","Sfrp2",0.883378,2.548898,2.193166,11,84,48,1.87514733333333,0.717341,4.267508,0.536516,20,95,13,0,2.87514733333333
"SFRP4","Sfrp4",0.687625,0.886216,0.913815,7,44,27,0.829218666666667,0,0.333631,0.274469,0,8,1,0,1.82921866666667
"SFRP5","Sfrp5",3.604294,3.367656,3.065526,43,145,75,3.34582533333333,1.120454,0.540179,2.120215,29,11,47,52.8742823333333,0.0806660459334688
"SFSWAP","Sfswap",48.157299,68.48824,65.267553,256,1205,601,60.6376973333333,39.04439,40.601609,28.645196,879,619,724,1.873383,21.4512640094736
"SFT2D1","Sft2d1",41.31953,52.320136,48.392276,91,384,209,47.3439806666667,17.009875,15.912285,18.827707,178,139,167,0,48.3439806666667
"SFT2D2","Sft2d2",4.721394,5.37208,5.646892,179,740,427,5.24678866666667,4.258987,4.586599,3.592118,744,647,557,0,6.24678866666667
"SFT2D3","Sft2d3",1.903157,2.056316,2.067557,32,122,70,2.00901,0.755967,1.704561,1.506672,40,71,69,0.445763,2.08126089822467
"SFTA2","Sfta2",0.352629,0.09975,0,1,1,0,0.150793,0,0,0,0,0,0,0.378837333333333,0.834611140980614
"SFTPA2","Sftpa1",0,0,0,0,0,0,0,0.030656,0,0,1,0,0,0.169789,0.854855020862737
"SFTPB","Sftpb",0,0.03946,0,0,1,0,0.0131533333333333,0.04212,0.205102,0.042192,2,9,2,0,1.01315333333333
"SFTPC","Sftpc",0,0.46718,0.472917,0,7,4,0.313365666666667,0,0,0,0,0,0,6.63300133333333,0.172064121216801
"SFTPD","Sftpd",0,0,0,0,0,0,0,1.262712,0.5698,0.722702,11,8,11,0,1
"SFXN1","Sfxn1",12.882135,12.384184,13.479156,237,859,529,12.9151583333333,27.734329,27.662643,34.363433,785,661,785,1.73976333333333,5.07896363311186
"SFXN2","Sfxn2",1.762966,1.736045,2.92355,22,144,69,2.14085366666667,3.554431,4.051209,3.087502,222,158,143,74.129154,0.0418060566297162
"SFXN3","Sfxn3",25.533555,33.576637,27.081085,252,1300,678,28.7304256666667,58.230132,57.548611,58.781487,1141,946,1133,1.299644,12.928273100822
"SFXN4","Sfxn4",3.758553,5.65238,6.596487,35,198,133,5.33580666666667,36.814899,24.322651,32.095994,122,58,104,0,6.33580666666667
"SFXN5","Sfxn5",56.666211,49.3055,55.925284,1310,4417,2868,53.965665,8.684939,5.578848,8.899054,199,166,168,0.0118523333333333,54.321824627243
"SGCA","Sgca",0.113928,0.569494,1.904037,1,9,9,0.862486333333333,6.041661,6.436949,4.020656,45,43,33,4.77396933333333,0.32256602448183
"SGCB","Sgcb",15.67716,13.652054,14.530012,399,1252,784,14.619742,23.3023,32.809434,26.004252,1380,1265,1311,0.111436666666667,14.0536500805264
"SGCD","Sgcd",2.41787,0.879996,1.19158,15,28,14,1.496482,4.469087,3.255886,3.074015,480,330,349,0,2.496482
"SGCE","Sgce",21.135694,16.777917,16.607219,170,542,334,18.17361,55.106685,68.757781,61.382174,377,335,367,0,19.17361
"SGCG","Sgcg",0.132605,1.387681,2.294636,2,28,28,1.27164066666667,1.045877,0.846102,0.973363,23,15,19,12.259707,0.171319069619462
"SGCZ","Sgcz",0.78488,0.73389,0.556622,12,45,19,0.691797333333333,0.009176,0.045309,0.041801,1,4,4,6.52419133333333,0.224847728929807
"SGF29","Sgf29",37.891153,29.37302,32.398194,58,193,113,33.220789,7.530757,5.603011,15.939289,47,42,71,0.204514666666667,28.410437786284
"SGIP1","Sgip1",43.842541,54.149427,57.288152,847,3249,1908,51.76004,7.393319,6.639828,10.226979,530,411,522,0.557155,33.8823302754061
"SGK1","Sgk1",95.877036,117.042186,58.915126,768,3867,973,90.6114493333333,7.334066,7.577855,7.89529,97,104,58,0,91.6114493333333
"SGK2","Sgk2",0.912401,1.426578,1.30674,16,72,44,1.21523966666667,1.984144,2.251174,2.15862,32,24,28,0.0857353333333333,2.04031277112961
"SGK3","Sgk3",5.147835,4.850635,5.339024,115,380,241,5.112498,2.939052,6.142956,2.395097,75,79,63,0,6.112498
"SGMS1","Sgms1",25.951277,32.657931,33.152718,295,1088,569,30.5873086666667,8.453818,9.766267,6.411868,327,282,277,0,31.5873086666667
"SGMS2","Sgms2",3.996809,4.089098,7.403371,45,304,170,5.16309266666667,0.819599,3.204916,1.249465,77,118,85,0,6.16309266666667
"SGO1","Sgo1",0.162889,0.043713,0.115708,4,4,6,0.107436666666667,1.845194,2.104546,0.574982,24,34,16,5.307118,0.175585214461925
"SGPL1","Sgpl1",13.58753,14.237901,11.772903,251,895,588,13.1994446666667,22.511454,19.53621,15.589512,936,777,845,0.193008333333333,11.9022175033703
"SGPP1","Sgpp1",17.393408,17.135677,18.695159,369,1312,817,17.7414146666667,4.574501,4.997306,5.300648,208,181,206,0,18.7414146666667
"SGPP2","Sgpp2",21.675887,22.060738,22.025783,584,2252,1273,21.9208026666667,1.190008,0.754291,1.557097,92,47,106,0.183537333333333,19.3663537440869
"SGSM1","Sgsm1",16.708657,20.100127,19.950763,492,2280,1272,18.919849,0.79808,0.3771,0.58622,69,26,53,0.0420463333333333,19.1160876083885
"SGSM2","Sgsm2",7.163158,7.313246,7.118268,180,902,499,7.198224,144.8251,125.271668,141.158468,1819,1254,1442,2.047636,2.69002728672322
"SGSM3","Sgsm3",29.497259,41.269936,39.629985,172,846,475,36.79906,104.110145,103.626296,101.984439,1164,1031,1037,0,37.79906
"SGTA","Sgta",40.01835,48.594297,49.416523,420,1970,1128,46.0097233333333,31.114346,31.483059,27.86231,776,648,712,587.889220333333,0.0798277871459832
"SGTB","Sgtb",23.652752,19.135692,19.941778,459,1412,847,20.910074,3.141071,3.188494,3.670143,259,213,247,1050.36675833333,0.0208396107508028
"SH2B1","Sh2b1",16.667532,22.985575,27.438274,270,1229,819,22.3637936666667,39.329317,26.975091,31.770367,740,520,573,0,23.3637936666667
"SH2B2","Sh2b2",8.101556,2.253404,1.686134,31,111,59,4.013698,2.651974,1.231477,1.403271,41,24,28,3.224204,1.18689769717561
"SH2B3","Sh2b3",4.251623,6.013918,7.976797,114,503,382,6.08077933333333,7.560775,8.375485,7.804014,567,511,517,0.210485,5.84953909658801
"SH2D1A","Sh2d1a",0.067744,0.272633,0,1,6,0,0.113459,0.033495,0.300936,0,1,1,0,0,1.113459
"SH2D1B","Sh2d1b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.246541666666667,0.802219473877728
"SH2D2A","Sh2d2a",0.03284,0,0,1,0,0,0.0109466666666667,0.266596,0.165974,0,4,2,0,0,1.01094666666667
"SH2D3C","Sh2d3c",7.791027,9.632444,10.932542,109,520,329,9.45200433333333,8.318158,6.295955,5.835329,187,167,146,0,10.4520043333333
"SH2D4A","Sh2d4a",0.413368,0.32651,0.144137,5,14,4,0.294671666666667,0.577203,0.957103,0.047159,4,10,2,0.284383333333333,1.00801032921116
"SH2D4B","Sh2d4b",0.153634,0.080472,0.281029,1,5,9,0.171711666666667,0.051492,0.063975,0.086585,2,2,3,6e-06,1.17170463643885
"SH2D5","Sh2d5",7.049909,10.169624,7.333205,130,585,331,8.184246,1.009731,0.268574,0.450507,14,10,9,0.077334,8.52497554147553
"SH2D6","Sh2d6",0.570763,0.294223,0.267318,3,7,4,0.377434666666667,0.134821,0.300936,0,2,1,0,0.558429666666667,0.883860655458946
"SH2D7","Sh2d7",0,0,0.025543,0,0,1,0.00851433333333333,0.214836,0.177185,0.140908,9,6,5,0,1.00851433333333
"SH3BGR","Sh3bgr",64.544639,59.255184,62.550905,85,277,141,62.1169093333333,11.692245,24.595042,18.682125,21,23,24,2.03333333333333e-05,63.1156259822717
"SH3BGRL","Sh3bgrl",33.049879,33.420118,28.7728,298,1289,742,31.747599,41.813116,52.584646,43.749408,920,881,924,0.516816,21.589697761627
"SH3BGRL2","Sh3bgrl2",20.166983,17.457302,15.135104,411,1618,873,17.586463,3.196817,2.283287,2.898748,224,129,181,0,18.586463
"SH3BGRL3","Sh3bgrl3",86.420165,67.499238,77.117923,147,582,341,77.012442,68.512209,82.500624,76.974888,577,563,572,0,78.012442
"SH3BP1","Sh3bp1",4.849524,18.670294,14.065483,40,191,106,12.5284336666667,10.145383,14.788799,10.700362,123,111,76,11.0586393333333,1.12188724554274
"SH3BP2","Sh3bp2",0.999663,0.965537,11.770414,19,64,38,4.578538,34.346972,29.172767,31.708265,1168,957,1055,0.064422,5.24090821121698
"SH3BP4","Sh3bp4",1.924598,2.813132,2.951998,66,368,218,2.56324266666667,7.405518,13.711868,9.515875,602,754,628,0.012274,3.52003772364663
"SH3BP5","Sh3bp5",32.101654,56.202578,49.080584,327,1359,820,45.7949386666667,5.139385,4.651382,5.020475,73,40,81,0.157393,40.4313302971995
"SH3BP5L","Sh3bp5l",54.391485,39.086951,46.867342,276,1274,693,46.781926,11.832048,10.653093,12.007656,549,377,455,0.706342666666667,28.0025383725192
"SH3D19","Sh3d19",4.871148,4.192558,4.068311,130,502,313,4.377339,43.986471,42.094796,37.70748,2086,1636,1776,0.539437666666667,3.49305406541306
"SH3D21","Sh3d21",0.457306,0.674506,0.819601,6,30,20,0.650471,9.850882,7.93502,10.207606,288,190,224,7.789254,0.187782831170882
"SH3GL1","Sh3gl1",11.85963,12.361001,11.803569,139,627,337,12.0080666666667,38.853486,37.399087,30.53088,839,729,711,0,13.0080666666667
"SH3GL2","Sh3gl2",130.874606,131.192026,142.756703,2011,7676,4776,134.941111666667,1.703403,1.28129,2.238046,66,40,77,0.0124186666666667,134.273612431748
"SH3GL3","Sh3gl3",16.767303,13.894504,12.948379,97,333,165,14.5367286666667,2.039324,1.6523,3.515502,32,23,47,0.184463666666667,13.117100257191
"SH3GLB1","Sh3glb1",31.232902,32.893007,28.963148,560,2224,1369,31.0296856666667,24.288665,36.88803,27.368222,1575,1569,1480,2.66582933333333,8.73736411442322
"SH3GLB2","Sh3glb2",88.741667,122.343518,124.165631,611,2965,1698,111.750272,24.516882,22.895215,27.021762,666,421,564,0.178216666666667,95.6957028277199
"SH3KBP1","Sh3kbp1",7.666382,8.165668,8.254567,138,490,299,8.02887233333333,19.336196,18.036062,19.864792,657,576,572,0.762358666666667,5.12317526738787
"SH3PXD2A","Sh3pxd2a",3.370331,3.752192,3.921455,243,993,598,3.681326,30.93376,35.892719,28.612968,5667,5326,4619,0,4.681326
"SH3PXD2B","Sh3pxd2b",3.053591,3.313408,3.598361,158,640,363,3.32178666666667,17.440281,26.415703,21.113354,990,977,844,0.085005,3.98319516192706
"SH3RF1","Sh3rf1",1.777184,2.752099,2.520697,65,297,194,2.34999333333333,2.044535,1.54889,0.918022,85,99,64,0,3.34999333333333
"SH3RF2","Sh3rf2",0.500259,0.043666,0.061726,3,5,4,0.201883666666667,1.600498,0.659474,1.32438,25,9,30,0.0200833333333333,1.17822106037088
"SH3RF3","Sh3rf3",0.559864,1.177554,1.562022,18,101,59,1.09981333333333,2.294842,2.883706,2.2131,209,208,174,0.578371,1.33036740622663
"SH3TC2","Sh3tc2",1.11345,1.128565,1.12131,34,127,75,1.12110833333333,3.69968,3.01673,2.82758,179,103,160,2.586412,0.591429075447364
"SH3YL1","Sh3yl1",6.012587,4.640129,3.751769,56,191,87,4.801495,22.721465,27.513494,25.138891,450,427,393,0,5.801495
"SHANK1","Shank1",19.775951,22.716256,25.516944,1014,4356,2697,22.669717,0.151275,0.677544,0.396632,9,20,6,2.30523566666667,7.16127967476248
"SHANK2","Shank2",15.090478,15.027899,18.45581,866,3114,2105,16.1913956666667,3.507479,2.747416,3.411472,293,193,253,0.199417666666667,14.3331185994981
"SHANK3","Shank3",43.872683,40.854056,45.390608,776,2993,1824,43.372449,8.723221,11.783304,10.342776,419,259,348,0.101221333333333,40.2938516144499
"SHARPIN","Sharpin",49.675879,57.759108,60.675752,136,535,307,56.036913,29.582775,27.456424,30.125207,229,181,195,1.19339766666667,26.0039088519136
"SHB","Shb",3.866329,4.689048,3.081373,22,131,54,3.87891666666667,0.720481,1.116371,0.708025,66,81,56,15.057685,0.30383686481997
"SHBG","Shbg",0,0,0,0,0,0,0,11.630241,12.93426,0.713307,9,3,4,2.372857,0.296484553006546
"SHC1","Shc1",5.094946,3.320492,4.380335,65,231,141,4.26525766666667,126.245793,171.172591,127.141812,3026,3160,2663,0.0295533333333333,5.11411842028582
"SHC2","Shc2",5.687102,6.731022,6.022414,120,531,272,6.146846,63.883963,52.567415,53.90417,1332,854,1019,0.135368333333333,6.29473783104162
"SHC3","Shc3",5.470337,6.429109,7.491614,93,348,233,6.46368666666667,3.963158,3.51449,3.530049,614,437,481,0,7.46368666666667
"SHC4","Shc4",2.405653,2.555688,2.352142,66,266,138,2.43782766666667,8.288869,9.507153,6.544853,435,474,342,0.161818333333333,2.95900621296215
"SHCBP1","Shcbp1",0.492391,1.137638,0.840355,5,25,9,0.823461333333333,1.936989,6.661122,5.78882,68,124,65,0,1.82346133333333
"SHCBP1L","Shcbp1l",0.792334,1.032505,1.170871,9,32,24,0.99857,0.412741,0,0,3,0,0,0.0653236666666667,1.87602140319796
"SHD","Shd",29.867006,35.729233,34.487271,109,619,309,33.36117,1.40859,0,0.626922,1,0,3,0.441762,23.8327615792343
"SHE","She",1.026135,1.069789,0.986317,40,143,81,1.02741366666667,0.020484,0.070619,0.02131,2,6,2,0,2.02741366666667
"SHF","Shf",71.501559,80.212546,89.047659,369,1511,1091,80.2539213333333,10.309242,9.406331,10.468538,148,104,121,0,81.2539213333333
"SHFL","Shfl",15.910514,22.607384,20.40468,163,887,440,19.6408593333333,14.83187,13.790355,20.712289,273,186,311,21.200567,0.929744692256434
"SHH","Shh",1.861285,1.571299,1.431206,34,102,53,1.62126333333333,0.450433,0.036518,0.242233,8,2,6,0.811919666666667,1.44667745571502
"SHISA2","Shisa2",0.84493,1.385061,1.559191,17,100,64,1.26306066666667,3.744473,7.878653,3.078655,207,338,145,0.165352666666667,1.94195348017682
"SHISA3","Shisa3",0.080567,0.245042,0.18572,2,16,8,0.170443,0,0.239137,0,0,6,0,13.0114436666667,0.0835347896936911
"SHISA4","Shisa4",40.590794,43.859017,43.771383,348,1408,806,42.740398,26.007347,12.090293,31.209529,364,135,366,0.484531333333333,29.4641123551002
"SHISA5","Shisa5",29.303501,28.184738,27.60899,166,572,304,28.365743,86.315622,78.899423,89.958845,1558,1098,1542,0,29.365743
"SHISA6","Shisa6",49.749175,67.080066,59.870958,622,2485,1751,58.9000663333333,0.683682,1.108647,0.863088,47,44,46,0.123114333333333,53.3338989233213
"SHISA7","Shisa7",2.19294,5.160837,4.834626,76,437,244,4.062801,3.033019,1.839332,3.619176,271,129,272,10.06247,0.457655568783463
"SHISA8","Shisa8",9.227401,8.601031,9.095675,86,254,182,8.97470233333333,0.151725,0,0.10329,2,0,1,0,9.97470233333333
"SHISA9","Shisa9",9.157559,8.788939,9.779643,242,865,552,9.242047,23.611353,25.248818,22.938415,1589,1223,1486,2.14413633333333,3.25750728154388
"SHISAL1","Shisal1",3.073463,4.478474,4.071525,126,675,360,3.87448733333333,4.660543,2.178229,4.254409,513,194,414,0,4.87448733333333
"SHISAL2A","Shisal2a",0,0,0.186503,0,0,1,0.0621676666666667,0.417579,0.844977,0.659341,7,5,8,2.334738,0.318516077325015
"SHISAL2B","Shisal2b",0.261189,0.071644,0.333697,2,2,2,0.222176666666667,0.117474,0,0,1,0,0,0.0500673333333333,1.16390314017958
"SHKBP1","Shkbp1",4.511108,9.380889,7.02099,29,139,94,6.97099566666667,160.779117,179.640954,146.478774,387,315,354,0.675514666666667,4.75734162478236
"SHLD1","Shld1",5.205697,7.208312,8.459166,28,135,82,6.957725,0.890338,2.198746,2.699339,15,15,25,5.92109766666667,1.14977787964558
"SHLD2","Shld2",1.443117,2.4054,2.811629,20,117,72,2.22004866666667,7.356635,7.932945,8.139689,397,345,390,0,3.22004866666667
"SHLD3","Shld3",0.765457,0.897338,0.820404,7,31,16,0.827733,2.312787,1.323568,0.848052,26,21,15,72.0849223333333,0.0250083456566306
"SHMT1","Shmt1",1.692088,4.274253,2.551221,12,93,47,2.83918733333333,4.946692,5.417075,4.069669,110,77,99,0,3.83918733333333
"SHMT2","Shmt2",13.883233,17.199351,15.329745,109,585,331,15.4707763333333,39.796799,51.616347,44.055399,701,717,672,0.053993,15.6270263021987
"SHOC1","Shoc1",0,0.01686,0,0,2,0,0.00562,0.072105,0.044713,0.015575,3,2,1,0,1.00562
"SHOC2","Shoc2",26.830188,30.098676,35.617985,390,1296,827,30.8489496666667,21.967897,26.649391,27.959223,619,582,537,0,31.8489496666667
"SHOX2","Shox2",6.677646,6.67697,5.100513,56,208,110,6.15170966666667,29.483629,14.178372,27.216838,878,330,728,0.022646,6.99333852248644
"SHPK","Shpk",0.86279,1.189867,1.027785,16,84,41,1.026814,5.621144,5.014105,5.521789,331,238,287,1.770019,0.731696786195329
"SHPRH","Shprh",10.962343,10.325946,10.725291,445,1815,1127,10.6711933333333,3.197052,5.695998,4.189022,252,249,210,0.0832796666666667,10.7739429553279
"SHQ1","Shq1",1.951297,1.342826,1.393957,22,123,69,1.56269333333333,5.951945,33.49667,15.756151,169,178,171,0.226158,2.09001885020799
"SHROOM1","Shroom1",14.756405,22.244081,20.808409,43,183,79,19.2696316666667,4.438012,2.589197,1.870158,27,16,24,0.454215,13.9385384325335
"SHROOM2","Shroom2",15.348936,18.508581,16.246912,379,1630,895,16.7014763333333,7.21234,5.253246,7.880834,475,283,406,0.290836,13.7131876809551
"SHROOM3","Shroom3",1.339187,1.864859,3.597052,51,207,116,2.26703266666667,3.866407,4.589961,1.411747,224,356,159,0,3.26703266666667
"SHROOM4","Shroom4",0.882364,1.403281,1.068902,50,224,131,1.11818233333333,1.775237,2.619764,1.672938,182,304,151,14.404467,0.137504422148026
"SHTN1","Shtn1",9.321083,8.837363,8.365869,235,831,447,8.84143833333333,31.1182,14.321641,29.587301,1516,677,1343,0,9.84143833333333
"SIAE","Siae",7.111889,6.890772,7.163023,125,501,283,7.055228,9.876129,7.333143,10.772488,364,246,326,9.77926966666667,0.747288846934559
"SIAH1","Siah1a",11.312275,11.268897,12.3635,139,512,319,11.648224,19.375311,9.366764,9.688037,286,195,198,0.597732666666667,7.91635813917973
"SIAH2","Siah2",6.290626,7.406809,9.303258,89,364,252,7.66689766666667,11.430908,8.268507,10.736412,264,182,277,0.0910526666666667,7.94361072701043
"SIDT1","Sidt1",12.124337,7.717691,9.318658,118,533,295,9.72022866666667,2.35145,4.265068,1.658334,48,44,28,0,10.7202286666667
"SIDT2","Sidt2",147.679008,158.703027,156.096653,287,1479,847,154.159562666667,34.862656,38.894446,33.774152,860,688,756,0,155.159562666667
"SIGIRR","Sigirr",1.208127,1.50409,1.435887,7,34,17,1.38270133333333,4.954366,4.513948,6.296209,36,27,43,0.295113333333333,1.83976280068154
"SIGLEC1","Siglec1",0.025322,0.062676,0.09597,1,10,9,0.0613226666666667,0.00926,0.036385,0.033471,1,2,3,0.233991333333333,0.860073031307081
"SIGMAR1","Sigmar1",18.872675,21.198652,22.773089,124,541,307,20.9481386666667,51.992817,37.753554,60.185491,1137,665,1172,0.178925666666667,18.6170674600067
"SIK1","Sik1",1.658557,4.83889,5.415341,52,292,141,3.97092933333333,13.801511,17.222244,5.063631,20,26,3,0,4.97092933333333
"SIK2","Sik2",6.961861,7.038275,6.597129,152,747,398,6.865755,3.239922,4.743416,3.022484,457,470,412,0,7.865755
"SIK3","Sik3",120.42724,193.835915,168.034989,745,3746,1979,160.766048,28.784349,25.052112,26.811543,414,320,347,0.640601,98.6017002305862
"SIKE1","Sike1",20.702107,19.364038,23.728449,201,880,531,21.2648646666667,14.323511,21.437565,7.061737,477,495,436,0.0211076666666667,21.8046200155844
"SIL1","Sil1",26.730253,29.509968,24.766318,115,381,246,27.0021796666667,256.710972,104.800302,268.033406,994,451,906,0.0734933333333333,26.0850988051471
"SIM1","Sim1",0,0.010627,0,0,2,0,0.00354233333333333,0,0,0,0,0,0,0.0481336666666667,0.957456444009527
"SIM2","Sim2",0,0,0.019829,0,0,1,0.00660966666666667,0.28673,0.333172,0.194631,10,6,5,19.1650183333333,0.0499186090499463
"SIN3A","Sin3a",7.354609,15.534698,13.542769,221,863,562,12.1440253333333,9.679985,8.621022,9.190193,579,503,498,0,13.1440253333333
"SIN3B","Sin3b",20.838133,29.638484,31.807904,261,1190,656,27.4281736666667,34.684793,34.325807,34.472624,998,809,831,0,28.4281736666667
"SINHCAF","Sinhcaf",17.165709,4.96285,26.813895,28,76,35,16.3141513333333,26.912822,41.353569,31.487944,533,563,416,0,17.3141513333333
"SIPA1","Sipa1",29.024145,17.895122,32.045698,44,187,100,26.321655,18.935857,22.843012,16.613246,193,160,167,3.79843233333333,5.69387106080548
"SIPA1L1","Sipa1l1",14.592066,13.571982,13.291828,571,2317,1403,13.8186253333333,12.959679,15.348379,10.871725,683,588,532,18.0581036666667,0.777549833525759
