"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"IGFLR1","Igflr1",0,0,0.170718,0,0,4,0.056906,17.92424,9.80981,7.10073,11.6115933333333,0.0838043197290958
"IGFN1","Igfn1",0,0,0,0,0,0,0,1.75598,2.48699,2.64366,2.29554333333333,0.303440100418444
"IGHMBP2","Ighmbp2",0.270651,0.276066,0.298726,36,37,30,0.281814333333333,12.59004,12.15864,27.41975,17.3894766666667,0.0697036874168795
"IGLL5","Igll1",0,0,0,0,0,0,0,1.68972,1.27113,0.56806,1.17630333333333,0.459494770183691
"IGLON5","Iglon5",0,0.049125,0.01577,0,1,1,0.0216316666666667,8.44858,8.06892,19.94759,12.15503,0.0776609150010807
"IGSF1","Igsf1",2.543569,2.90029,3.76196,220,229,234,3.06860633333333,5.59925,5.16742,2.62181,4.46282666666667,0.744780418928418
"IGSF10","Igsf10",0.099219,0.159016,0.232733,27,26,32,0.163656,2.35235,2.79096,8.01836,4.38722333333333,0.216002925440255
"IGSF11","Igsf11",0.084183,0.139949,0.08782,9,7,5,0.103984,24.36835,32.24803,19.61987,25.4120833333333,0.0417984445250753
"IGSF21","Igsf21",0.016448,0.031338,0.024352,1,2,1,0.024046,33.81088,28.21357,197.09445,86.3729666666667,0.0117203986435164
"IGSF3","Igsf3",0.478328,0.453086,0.643062,119,111,106,0.524825333333333,4.96975,2.51463,2.59996,3.36144666666667,0.349614577426144
"IGSF5","Igsf5",0,0,0,0,0,0,0,6.42755,3.15019,3.23356,4.27043333333333,0.189737719226123
"IGSF6","Igsf6",0.426163,0.359696,0.274897,28,22,13,0.353585333333333,2.99842,0.7461,1.13612,1.62688,0.515282515125675
"IGSF8","Igsf8",1.759079,1.594059,2.503213,74,74,73,1.952117,138.40761,99.81138,146.23137,128.15012,0.0228580275419024
"IGSF9","Igsf9",0.340149,0.023394,0.365646,8,2,9,0.243063,1.60689,0.9948,0.50251,1.03473333333333,0.610921824317683
"IGSF9B","Igsf9b",0.239834,0.257622,0.297596,127,104,120,0.265017333333333,3.16408,2.18303,4.56632,3.30447666666667,0.293884119091519
"IHH","Ihh",0,0,0.020281,0,0,1,0.00676033333333333,0,0,0.21848,0.0728266666666667,0.938418445974497
"IK","Ik",20.156811,23.999008,30.509223,574,578,458,24.8883473333333,106.81655,100.77854,71.29134,92.9621433333333,0.275518910222106
"IKBIP","Ikbip",3.362455,2.907384,4.735205,122,107,128,3.668348,2.7665,3.56469,1.63863,2.65660666666667,1.27668858741529
"IKBKB","Ikbkb",6.693776,5.664719,3.338179,234,189,165,5.23222466666667,36.8093,55.12838,25.47524,39.13764,0.155271328026926
"IKBKE","Ikbke",0.308538,0.073126,0.392969,13,6,7,0.258211,6.99079,3.92392,3.10247,4.67239333333333,0.221813073611491
"IKBKG","Ikbkg",4.807131,4.719835,5.471234,457,426,371,4.9994,24.48431,28.79387,35.35072,29.5429666666667,0.196424927069953
"IKZF1","Ikzf1",0.167244,0.145942,0.296758,23,17,26,0.203314666666667,1.09335,0.55267,0.34957,0.665196666666667,0.72262615626983
"IKZF2","Ikzf2",0.283866,0.252265,1.394806,75,56,50,0.643645666666667,1.75598,3.50943,2.20669,2.4907,0.470864201067599
"IKZF3","Ikzf3",0.04155,0.119291,0.103687,5,2,9,0.088176,0,0,0.19664,0.0655466666666667,1.02123729916412
"IKZF4","Ikzf4",0.234297,0.261071,0.156325,6,6,9,0.217231,6.41098,4.47659,3.77977,4.88911333333333,0.20669172608893
"IKZF5","Ikzf5",4.477772,4.795581,2.922605,308,244,238,4.06531933333333,10.65184,10.63881,6.37973,9.22346,0.495460375776238
"IL10","Il10",0,0,0,0,0,0,0,0,1.2435,0.74285,0.662116666666667,0.601642483981269
"IL10RA","Il10ra",0.364166,0.40993,0.503189,43,45,42,0.425761666666667,5.31764,2.45936,4.58816,4.12172,0.278375558731572
"IL10RB","Il10rb",28.616803,33.6857,29.928523,1132,1104,953,30.7436753333333,16.61554,17.90636,18.85517,17.7923566666667,1.68918012234407
"IL11","Il11",0.036184,0,0.048983,1,0,2,0.028389,2.65053,2.01723,2.62181,2.42985666666667,0.299834395412053
"IL11RA","Il11ra1",16.098557,19.496816,15.067561,494,522,394,16.8876446666667,77.6441,45.3462,35.91878,52.9696933333333,0.331438693864482
"IL12A","Il12a",0,0.078255,0,0,1,0,0.026085,2.63397,3.28836,1.85711,2.59314666666667,0.285567246535998
"IL12B","Il12b",0.017663,0.01896,0,1,1,0,0.0122076666666667,0,0,0.08739,0.02913,0.983556661128008
"IL12RB1","Il12rb1",0.037837,0,0,2,0,0,0.0126123333333333,2.17013,1.8238,1.79157,1.9285,0.345778498662569
"IL12RB2","Il12rb2",0.010776,0,0.03488,1,0,2,0.0152186666666667,0.24849,0.30397,1.42015,0.657536666666667,0.61248640050195
"IL13","Il13",0,0,0,0,0,0,0,0.56324,0.22107,0.34957,0.37796,0.725710470550669
"IL13RA1","Il13ra1",4.527633,4.898694,5.991457,554,561,522,5.13926133333333,10.6187,10.33484,4.80665,8.58673,0.640391596856627
"IL13RA2","Il13ra2",0,0,0,0,0,0,0,7.91847,3.64759,0.6773,4.08112,0.196807003180401
"IL15","Il15",31.539574,50.124645,69.720452,232,253,206,50.461557,2.7168,4.86346,3.23356,3.60460666666667,11.1761027000497
"IL15RA","Il15ra",8.607275,7.878982,5.977994,201,163,125,7.48808366666667,2.26952,8.12418,4.8285,5.07406666666667,1.39743011271965
"IL16","Il16",0.684399,0.720897,0.774853,77,73,71,0.726716333333333,4.7544,9.56111,2.84029,5.7186,0.257005378104565
"IL17A","Il17a",0,0,0,0,0,0,0,0,0,0,0,1
"IL17B","Il17b",0,0,0,0,0,0,0,0,0,0,0,1
"IL17C","Il17c",0,0.058405,0,0,1,0,0.0194683333333333,0.54667,0.44213,0.41512,0.467973333333333,0.694473332848916
"IL17F","Il17f",0,0.217601,0,0,4,0,0.0725336666666667,0,0,0,0,1.07253366666667
"IL17RA","Il17ra",0.489563,0.322981,0.28004,48,34,35,0.364194666666667,17.67575,13.59557,3.58314,11.6181533333333,0.10811365424312
"IL17RB","Il17rb",0,0.069567,0.022385,0,3,1,0.0306506666666667,19.58082,20.97365,20.5812,20.3785566666667,0.0482095532797895
"IL17RC","Il17rc",7.394665,4.00394,10.39071,28,39,26,7.263105,34.35756,46.11993,44.98586,41.8211166666667,0.192967994373492
"IL17RD","Il17rd",0.466334,0.423237,0.480318,124,108,91,0.456629666666667,5.4336,8.70448,4.67556,6.27121333333333,0.200328280837128
"IL17RE","Il17re",0.098221,0.100419,0.024259,7,6,1,0.0742996666666667,17.26161,6.96358,1.70418,8.64312333333333,0.111405778971336
"IL18","Il18",0,0.13686,0.089864,0,2,1,0.0755746666666667,9.74071,3.59233,3.10247,5.47850333333333,0.166022090493123
"IL18BP","Il18bp",1.771029,2.619095,3.837353,67,75,70,2.74249233333333,9.01182,11.02568,10.35614,10.1312133333333,0.336216027962211
"IL18R1","Il18r1",0.0664,0.041096,0.030546,6,5,1,0.046014,1.49093,1.27113,0.10924,0.9571,0.53447141178274
"IL18RAP","Il18rap",0.025834,0.072335,0.15633,4,8,3,0.084833,0.49698,0.38687,1.94451,0.942786666666667,0.558390181800712
"IL19","Il19",0,0,0,0,0,0,0,0,0,0,0,1
"IL1A","Il1a",0.050679,0,0,3,0,0,0.016893,0.53011,0.05527,2.55626,1.04721333333333,0.496720582775936
"IL1B","Il1b",0.106291,0.229404,0.036707,4,3,1,0.124134,1.09335,0.1658,4.52262,1.92725666666667,0.384023038635719
"IL1F10","Il1f10",0,0,0,0,0,0,0,0.13253,0,0,0.0441766666666667,0.957692344526629
"IL1R1","Il1r1",1.061885,1.073622,1.186735,148,121,116,1.107414,4.82066,6.49382,3.12432,4.81293333333333,0.362538821478542
"IL1R2","Il1r2",0,0,0.076559,0,0,1,0.0255196666666667,4.92005,3.23309,6.20495,4.78603,0.177240641107403
"IL1RAP","Il1rap",0.407778,0.383787,0.62835,55,49,51,0.473305,4.47278,5.91352,11.6015,7.32926666666667,0.176882918864406
"IL1RAPL1","Il1rapl1",0,0,0,0,0,0,0,1.44123,1.38166,2.44702,1.75663666666667,0.362760900662764
"IL1RAPL2","Il1rapl2",0,0,0.015845,0,0,1,0.00528166666666667,1.4081,0.80136,0.48066,0.896706666666667,0.530014305497951
"IL1RL1","Il1rl1",0.092557,0.473374,0.31018,15,14,15,0.292037,3.03155,0.6632,0.48066,1.39180333333333,0.540193661407501
"IL1RL2","Il1rl2",0.31792,0.270209,0.267274,31,31,24,0.285134333333333,1.19274,0.30397,0.93948,0.812063333333333,0.709210494850254
"IL1RN","Il1rn",0.059952,0.036278,0,2,2,0,0.0320766666666667,1.01052,0.9948,1.83527,1.28019666666667,0.452626162363188
"IL2","Il2",0,0,0.052478,0,0,1,0.0174926666666667,0,0,0,0,1.01749266666667
"IL20","Il20",0,0,0,0,0,0,0,0,0,0,0,1
"IL20RA","Il20ra",0,0,0,0,0,0,0,3.56166,6.74252,2.0319,4.11202666666667,0.195617132930971
"IL21","Il21",0,0,0,0,0,0,0,0,0,0,0,1
"IL21R","Il21r",0.171313,0.117124,0.199961,13,9,10,0.162799333333333,2.46831,1.10533,0.52436,1.366,0.491462102000564
"IL22","Il22",0,0,0,0,0,0,0,0,0,0,0,1
"IL22RA1","Il22ra1",0.023194,0.012428,0,2,1,0,0.011874,0.24849,0.19343,0,0.147306666666667,0.881956001301599
"IL22RA2","Il22ra2",0.013036,0,0,1,0,0,0.00434533333333333,0,0,0,0,1.00434533333333
"IL23A","Il23a",0,0,0.035033,0,0,1,0.0116776666666667,1.06021,0.829,0,0.629736666666667,0.620761431805956
"IL23R","Il23r",0,0,0,0,0,0,0,0.13253,0.13817,0.10924,0.126646666666667,0.887589720527583
"IL24","Il24",0,0,0,0,0,0,0,0.06626,0,0,0.0220866666666667,0.978390612668202
"IL27","Il27",0,0,0,0,0,0,0,0.51354,0.9119,0,0.475146666666667,0.677898694819046
"IL27RA","Il27ra",0.201839,0.200792,0.298438,18,17,19,0.233689666666667,2.10386,2.29356,4.54447,2.98063,0.309923219858833
"IL2RA","Il2ra",0.333112,0.213131,0.335982,32,27,34,0.294075,0.21536,0,0.41512,0.21016,1.06934207047002
"IL2RB","Il2rb",0.0276,0.052481,0.091889,4,5,6,0.0573233333333333,0.51354,0.80136,3.10247,1.47245666666667,0.427640794513419
"IL2RG","Il2rg",3.269824,2.087911,1.517426,83,67,46,2.29172033333333,2.55114,4.28316,10.9242,5.9195,0.475716501674013
"IL3","Il3",0,0,0,0,0,0,0,0,0,0,0,1
"IL31","Il31",0,0,0,0,0,0,0,0,0,0,0,1
"IL31RA","Il31ra",0,0,0,0,0,0,0,0.03313,0.05527,0.06555,0.0513166666666667,0.951188192583903
"IL33","Il33",0.515753,0.985869,1.158801,39,38,35,0.886807666666667,9.11121,21.49868,9.02339,13.2110933333333,0.132770056631814
"IL34","Il34",1.647026,1.454142,2.23985,28,39,41,1.78033933333333,29.60316,24.64888,15.0754,23.1091466666667,0.11532300880551
"IL3RA","Il3ra",0.920215,0.758164,0.977074,20,25,18,0.885151,0,0,0,0,1.885151
"IL4","Il4",0.416068,0.336662,0.143974,4,3,1,0.298901333333333,0,1.2435,0,0.4145,0.918275951455167
"IL4I1","Il4i1",0.118201,0.156643,0.0204,1,3,1,0.0984146666666667,0.33132,0.1658,0.54621,0.347776666666667,0.814982699903298
"IL5","Il5",0,0,0,0,0,0,0,0.16566,0,0.28403,0.149896666666667,0.869643359258368
"IL5RA","Il5ra",0.014921,0,0.064549,1,0,5,0.02649,0,0.829,0.10924,0.312746666666667,0.781940663849841
"IL6","Il6",0.139295,0,0.112676,3,0,2,0.0839903333333333,2.81619,1.79616,3.25541,2.62258666666667,0.299231028289178
"IL6R","Il6ra",0.340115,0.419052,0.277088,75,69,40,0.345418333333333,5.35077,3.61996,8.936,5.96891,0.193060081610084
"IL6ST","Il6st",84.889812,71.651232,66.542078,2140,1858,1543,74.3610406666667,36.14667,31.69536,17.08545,28.30916,2.57124532626205
"IL7","Il7",0.057224,0.038528,0.076189,4,2,4,0.0573136666666667,5.78148,3.09493,5.72428,4.86689666666667,0.180216855134657
"IL7R","Il7r",0.051531,0.036814,0,6,4,0,0.0294483333333333,0.53011,0.38687,0.41512,0.444033333333333,0.712897901710487
"IL9","Il9",0,0,0,0,0,0,0,0.49698,0,0.52436,0.340446666666667,0.746019983388622
"IL9R","Il9r",0,0,0,0,0,0,0,0,0,0,0,1
"ILDR1","Ildr1",0,0,0,0,0,0,0,0,0.19343,0,0.0644766666666667,0.939428764682489
"ILDR2","Ildr2",0.058176,0.060494,0.037047,13,11,7,0.0519056666666667,0.97738,1.4922,2.46887,1.64615,0.397523068105235
"ILF2","Ilf2",4.967753,5.439911,5.311424,233,231,187,5.239696,62.46979,52.47558,50.33872,55.0946966666667,0.111235043075076
"ILF3","Ilf3",5.307478,6.599199,6.43572,277,282,251,6.11413233333333,118.31324,121.55876,160.17065,133.34755,0.0529531973849418
"ILK","Ilk",19.121285,20.615066,21.824925,619,595,547,20.5204253333333,38.58184,41.64334,51.3656,43.8635933333333,0.479685725872159
"ILKAP","Ilkap",9.453218,7.702454,9.389989,272,247,198,8.84855366666667,39.19478,31.97169,41.57751,37.5813266666667,0.255267366821151
"ILVBL","Ilvbl",24.045928,29.479517,39.992514,229,211,165,31.172653,43.89948,41.58807,27.87856,37.7887033333333,0.829433578212763
"IMMP1L","Immp1l",13.059081,13.584452,12.570297,322,305,221,13.0712766666667,440.81704,317.72735,533.27584,430.606743333333,0.0326020778961725
"IMMP2L","Immp2l",29.56976,45.610957,29.886759,104,113,77,35.022492,74.81134,81.04838,93.92629,83.2620033333333,0.427505762680458
"IMMT","Immt",216.380472,207.607752,253.873728,5444,5170,4487,225.953984,40.53661,34.37579,29.97601,34.9628033333333,6.31079790683726
"IMP3","Imp3",7.429012,7.266026,6.936055,174,178,109,7.21036433333333,58.49399,54.68624,51.14711,54.77578,0.147203039264235
"IMP4","Imp4",6.057387,3.477575,5.819865,221,188,153,5.11827566666667,92.53679,88.92387,103.25556,94.9054066666667,0.0637948983202963
"IMPA1","Impa1",6.614288,6.278431,8.689382,160,178,145,7.19403366666667,16.59897,15.06013,12.75947,14.80619,0.518406628458007
"IMPA2","Impa2",6.420247,4.842706,8.624116,154,141,152,6.629023,15.3731,22.16188,14.96616,17.50038,0.412371151295271
"IMPACT","Impact",5.264048,6.681132,5.345399,233,249,156,5.76352633333333,18.96789,20.83549,16.86697,18.8901166666667,0.340044578253689
"IMPDH1","Impdh1",7.234186,4.691505,5.515829,199,191,171,5.81384,41.28208,48.05426,41.1187,43.4850133333333,0.153171584977233
"IMPDH2","Impdh2",29.043233,28.426033,27.085415,304,316,204,28.1848936666667,57.20185,57.42194,62.50828,59.0440233333333,0.48605826269581
"IMPG1","Impg1",0,0,0,0,0,0,0,7.3221,5.63719,1.15797,4.70575333333333,0.175261694920799
"IMPG2","Impg2",0.008713,0.01893,0.037361,2,4,3,0.021668,0.0994,0,0,0.0331333333333333,0.988902368200297
"INA","Ina",0,0,0.030025,0,0,2,0.0100083333333333,66.59468,52.97298,73.1703,64.2459866666667,0.015480007046155
"INCA1","Inca1",1.132386,1.038983,1.334958,37,32,30,1.16877566666667,3.72731,5.91352,5.15622,4.93235,0.365584577219258
"INCENP","Incenp",1.920691,0.903101,1.315418,43,27,25,1.37973666666667,13.65025,4.75292,6.88225,8.42847333333333,0.252398939100073
"INF2","Inf2",1.613723,1.68121,1.756257,181,180,134,1.68373,143.162,141.20602,150.79768,145.055233333333,0.0183747609637176
"ING1","Ing1",2.81959,4.180039,4.777361,131,128,136,3.92566333333333,11.72862,16.63523,9.15448,12.50611,0.364698890600871
"ING2","Ing2",1.231427,1.325685,1.16638,37,30,22,1.241164,11.48013,10.72171,7.99652,10.06612,0.202524823515378
"ING3","Ing3",2.202243,2.981208,3.028614,89,88,63,2.737355,7.45463,7.70968,8.8486,8.00430333333333,0.415063204963849
"ING4","Ing4",4.297115,3.62898,4.245217,191,159,144,4.057104,56.9368,44.62773,46.62449,49.39634,0.100346652157677
"ING5","Ing5",0.993607,0.937389,0.843432,147,129,90,0.924809333333333,49.96258,56.81401,23.81476,43.53045,0.0432245650635314
"INHA","Inha",0.642438,0.526936,0.360762,30,24,12,0.510045333333333,8.38232,6.35565,6.07386,6.93727666666667,0.190247284648009
"INHBA","Inhba",0.128114,0.13773,0.118782,20,18,11,0.128208666666667,1.02708,0.88426,0.43697,0.78277,0.632840280387637
"INHBB","Inhbb",0.146591,0.100652,0.115974,17,13,9,0.121072333333333,5.31764,12.93237,5.33101,7.86034,0.126527010626379
"INHBC","Inhbc",0,0,0,0,0,0,0,0.26505,0.0829,0.21848,0.18881,0.841177311765547
"INHBE","Inhbe",0.005514,0,0.030725,1,0,4,0.0120796666666667,0.24849,0.2487,0.89578,0.464323333333333,0.691158601128621
"INIP","Inip",1.345292,1.736095,1.429104,99,106,62,1.503497,12.22559,14.2035,13.93928,13.4561233333333,0.173179001193727
"INMT","Inmt",1.965441,2.469412,2.304539,60,70,49,2.246464,2.17013,2.45936,1.96636,2.19861666666667,1.01495875821319
"INO80","Ino80",1.161817,1.248359,1.162379,193,248,159,1.19085166666667,15.80381,15.47463,15.51237,15.5969366666667,0.132003375723351
"INO80B","Ino80b",2.829773,4.258585,5.713292,36,49,40,4.26721666666667,57.50004,53.35985,66.76872,59.2095366666667,0.0874814349731197
"INO80C","Ino80c",2.810499,3.753643,3.402327,206,222,189,3.32215633333333,63.46374,63.66706,66.59393,64.57491,0.065911738702094
"INO80D","Ino80d",0.763503,0.811891,0.937983,355,346,274,0.837792333333333,2.35235,1.96196,1.94451,2.08627333333333,0.595472965237471
"INPP1","Inpp1",1.978341,3.100404,2.393378,161,163,118,2.49070766666667,29.23871,29.87157,34.82636,31.3122133333333,0.108030596067699
"INPP4A","Inpp4a",3.37766,1.519906,2.74053,258,183,186,2.546032,23.73885,19.86832,15.09725,19.56814,0.172404116269142
"INPP4B","Inpp4b",4.867746,4.834239,5.22448,645,617,569,4.97548833333333,9.9892,10.39011,12.30065,10.89332,0.50242390966806
"INPP5A","Inpp5a",61.212886,67.822036,53.804704,2840,2855,2378,60.946542,382.40588,281.83173,98.84218,254.35993,0.242585209041998
"INPP5B","Inpp5b",2.943288,7.06383,8.463865,110,85,80,6.15699433333333,17.39413,13.18107,20.5812,17.0521333333333,0.396462523358273
"INPP5D","Inpp5d",2.217623,2.256438,1.359621,102,90,59,1.94456066666667,28.92396,23.07378,25.25675,25.7514966666667,0.110070875785268
"INPP5E","Inpp5e",4.343334,3.837006,3.545359,255,215,193,3.90856633333333,16.53271,17.38133,29.49535,21.1364633333333,0.221741217619978
"INPP5F","Inpp5f",1.357019,1.560246,1.384812,83,76,64,1.43402566666667,86.82157,51.78475,44.92032,61.1755466666667,0.0391476359623483
"INPP5J","Inpp5j",2.047443,1.627188,2.108267,225,186,156,1.92763266666667,10.0389,9.56111,20.01314,13.2043833333333,0.206107692109126
"INPP5K","Inpp5k",4.638132,5.655646,6.625612,318,289,268,5.63979666666667,41.53056,46.06466,38.16916,41.92146,0.154696430798642
"INPPL1","Inppl1",34.785069,53.819688,50.621423,1745,1741,1686,46.4087266666667,108.10868,105.53146,110.53107,108.05707,0.434714839364992
"INS","Ins2",0.129148,0,0,1,0,0,0.0430493333333333,0,1.43693,0,0.478976666666667,0.705250702625464
"INSC","Insc",0,0.018545,0.484856,0,1,4,0.167800333333333,1.24244,0.80136,0.96133,1.00171,0.583401358505145
"INSIG1","Insig1",2.068659,1.985788,1.945335,157,149,98,1.99992733333333,10.13829,8.28998,37.77589,18.73472,0.152012662623707
"INSIG2","Insig2",80.58014,79.890328,86.070224,553,504,471,82.1802306666667,11.56296,7.35045,10.50908,9.80749666666667,7.69653077231268
"INSL3","Insl3",1.217325,1.225901,0.667285,14,17,5,1.036837,1.15961,0.77373,2.42517,1.45283666666667,0.830400583813843
"INSL5","Insl5",0,0,0,0,0,0,0,0.19879,0.2487,0,0.149163333333333,0.870198318196717
"INSL6","Insl6",0,0,0.087862,0,0,1,0.0292873333333333,0,0,0,0,1.02928733333333
"INSM1","Insm1",0,0,0.023168,0,0,1,0.00772266666666667,7.83564,4.94636,2.31593,5.03264333333333,0.167044960390498
"INSM2","Insm2",0,0,0,0,0,0,0,1.29214,0.9948,1.09242,1.12645333333333,0.470266609816659
"INSR","Insr",9.330195,8.984813,9.674991,2191,1842,1460,9.32999966666667,9.04495,9.06371,8.54273,8.88379666666667,1.04514489877203
"INSRR","Insrr",0.005502,0,0,1,0,0,0.001834,0.39758,0.4145,0,0.270693333333333,0.788415248368345
"INTS1","Ints1",3.032807,4.400366,3.340995,366,398,322,3.59138933333333,107.47918,78.28506,128.25013,104.671456666667,0.043449664442656
"INTS10","Ints10",5.216836,3.431624,6.027689,235,196,174,4.89204966666667,150.68289,110.86468,142.34235,134.629973333333,0.0434420911680486
"INTS12","Ints12",1.765639,1.442924,1.683585,76,86,57,1.630716,10.0389,9.56111,7.40661,9.00220666666667,0.263013561674057
"INTS2","Ints2",1.594745,1.09469,0.742243,83,79,66,1.14389266666667,5.74835,5.08452,5.06883,5.30056666666667,0.340269817000587
"INTS3","Ints3",1.967826,2.542875,2.474048,273,285,211,2.32824966666667,55.26365,45.87123,49.50848,50.2144533333333,0.0649865311458953
"INTS4","Ints4",7.603708,7.047911,6.033431,432,370,254,6.89501666666667,14.71047,10.33484,15.44682,13.4973766666667,0.54458243364949
"INTS5","Ints5",0.893968,0.81199,0.993603,101,86,80,0.899853666666667,7.2724,6.71488,7.18812,7.05846666666667,0.235758705130008
"INTS6","Ints6",4.719548,5.030856,5.469552,190,152,175,5.07331866666667,13.21954,10.80461,17.60981,13.8779866666667,0.408208368695047
"INTS7","Ints7",1.546133,0.953305,1.373376,189,114,92,1.290938,5.54956,4.28316,2.62181,4.15151,0.444711938829586
"INTS8","Ints8",2.726063,2.848029,3.896374,155,164,105,3.156822,31.40884,23.59881,30.41298,28.4735433333333,0.141035706259953
"INTS9","Ints9",1.249909,1.344448,1.268339,109,108,80,1.28756533333333,17.54323,14.92197,19.31399,17.25973,0.125279252942586
"INTU","Intu",3.485947,3.234646,3.482346,538,553,469,3.40097966666667,13.78278,18.62482,22.08874,18.1654466666667,0.229630946943753
"INVS","Invs",0.439046,0.392704,0.437426,51,44,44,0.423058666666667,5.18511,7.54388,7.42846,6.71915,0.184354322259143
"IP6K1","Ip6k1",18.685909,18.803418,56.072492,572,512,408,31.187273,41.82875,40.89724,44.70183,42.47594,0.740346798712115
"IP6K2","Ip6k2",3.206454,3.635974,4.398278,92,96,66,3.746902,86.04298,55.98501,50.6883,64.2387633333333,0.0727619862403891
"IP6K3","Ip6k3",1.559187,2.013483,2.166453,120,145,119,1.913041,2.88246,0.9119,1.59493,1.79643,1.04169995315456
"IPCEF1","Ipcef1",0,0.011094,0.007034,0,2,1,0.00604266666666667,13.36863,8.64921,22.5694,14.8624133333333,0.0634230520618552
"IPMK","Ipmk",1.788135,1.705135,1.646421,231,245,204,1.71323033333333,1.83881,1.5751,2.09745,1.83712,0.956332595495902
"IPO11","Ipo11",4.370289,5.185726,4.312409,344,318,235,4.622808,14.13066,12.96,7.5814,11.5573533333333,0.447770151141191
"IPO13","Ipo13",13.520516,15.027994,16.590065,806,778,774,15.0461916666667,148.57903,105.7249,138.32224,130.87539,0.121676922939653
"IPO4","Ipo4",14.699695,18.502342,22.460295,262,348,205,18.5541106666667,11.43043,7.35045,6.42343,8.40143666666667,2.0799066525648
"IPO5","Ipo5",15.088627,14.45868,15.952604,2052,1840,1583,15.166637,38.03517,36.28248,38.84646,37.72137,0.417512009518258
"IPO7","Ipo7",11.988915,11.317975,11.992602,1745,1673,1356,11.7664973333333,21.17115,19.23276,16.29891,18.90094,0.641502227197978
"IPO8","Ipo8",3.997253,3.043813,4.558125,378,280,224,3.866397,16.66524,15.5299,8.71751,13.63755,0.332459803723984
"IPO9","Ipo9",7.794671,5.299426,7.770078,384,356,315,6.954725,30.21609,25.20154,44.04638,33.15467,0.2329029968669
"IPP","Ipp",1.638701,1.777455,1.978557,106,107,92,1.79823766666667,30.59711,33.32572,30.7407,31.55451,0.0859554533816257
