"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"BRPF1","Brpf1",1.654146,1.49726,1.553802,201,197,176,1.56840266666667,7.77949,7.77949,0.292545770502235
"BRPF3","Brpf3",2.468683,4.360299,2.902807,128,126,98,3.24392966666667,21.24319,21.24319,0.190796808671178
"BRS3","Brs3",0,0,0,0,0,0,0,0,0,1
"BRSK1","Brsk1",0.083804,0.121136,0.162406,8,12,5,0.122448666666667,332.11163,332.11163,0.00336958714610675
"BRSK2","Brsk2",0.076576,0.055495,0.091412,2,2,2,0.0744943333333333,103.93399,103.93399,0.0102397167336659
"BRWD1","Brwd1",10.927707,11.540852,16.277433,912,837,687,12.9153306666667,33.151,33.151,0.407464808253541
"BRWD3","Brwd3",0.288329,0.30964,0.389159,116,91,92,0.329042666666667,1.24472,1.24472,0.592075032372263
"BSCL2","Bscl2",2.936818,3.221027,3.1154,116,115,111,3.09108166666667,403.2058,403.2058,0.0101212839268181
"BSDC1","Bsdc1",9.763344,5.299395,8.488623,505,446,389,7.850454,50.61855,50.61855,0.171458787587021
"BSG","Bsg",200.211014,225.944678,224.534827,7152,7584,5746,216.896839666667,390.48892,390.48892,0.556584946686784
"BSN","Bsn",0.003464,0.001749,0,2,1,0,0.00173766666666667,8.15291,8.15291,0.109444719402536
"BSND","Bsnd",0,0,0,0,0,0,0,0,0,1
"BSPH1","Bsph1",0,0,0,0,0,0,0,0,0,1
"BSPRY","Bspry",0,0,0.054253,0,0,2,0.0180843333333333,1.5559,1.5559,0.398327138516113
"BST1","Bst1",0.272512,0.157592,0.515184,12,5,13,0.315096,3.02881,3.02881,0.326422938783412
"BST2","Bst2",5.759796,11.792625,6.674498,116,216,91,8.07563966666667,36.30429,36.30429,0.243286755133704
"BSX","Bsx",0,0,0,0,0,0,0,0,0,1
"BTBD1","Btbd1",63.7717,67.915879,67.252177,1625,1440,1332,66.313252,28.9397,28.9397,2.24829413788381
"BTBD10","Btbd10",1.416751,1.577981,1.941115,100,105,104,1.64528233333333,15.76643,15.76643,0.157772545099543
"BTBD11","Btbd11",0.277375,0.296766,0.47684,23,40,30,0.350327,4.52248,4.52248,0.244514602135273
"BTBD16","Btbd16",0.00974,0.028714,0,1,3,0,0.012818,31.90628,31.90628,0.0307788665263895
"BTBD17","Btbd17",0.078941,0,0,1,0,0,0.0263136666666667,2.11602,2.11602,0.329366841890189
"BTBD18","Btbd18",0,0,0,0,0,0,0,0,0,1
"BTBD3","Btbd3",1.682382,2.00418,1.634206,275,303,191,1.77358933333333,40.97198,40.97198,0.0660819273556628
"BTBD6","Btbd6",2.75413,3.43795,3.357597,157,141,125,3.18322566666667,39.29161,39.29161,0.103823740641455
"BTBD7","Btbd7",1.815938,2.232878,2.390429,485,525,464,2.146415,5.78794,5.78794,0.463530172629693
"BTBD9","Btbd9",5.613254,16.129696,15.321295,188,180,158,12.3547483333333,19.99848,19.99848,0.635986430128911
"BTC","Btc",0.274443,0.130311,0.237451,17,10,12,0.214068333333333,0.43565,0.43565,0.845657599925702
"BTD","Btd",1.631569,1.842637,2.429907,78,85,75,1.96803766666667,13.44296,13.44296,0.205500649912945
"BTF3","Btf3",41.702195,46.17599,40.140252,775,781,557,42.6728123333333,222.78386,222.78386,0.19515622053053
"BTF3L4","Btf3l4",14.414122,17.666147,20.261953,291,298,259,17.4474073333333,26.86517,26.86517,0.662023857501438
"BTG1","Btg1",2.663266,2.689903,3.688361,197,200,169,3.01384333333333,20.68307,20.68307,0.185114162032098
"BTG2","Btg2",3.407628,3.169873,4.597854,306,265,296,3.72511833333333,70.24361,70.24361,0.0663233984540274
"BTG3","Btg3",3.313581,2.738641,2.000008,68,52,53,2.68407666666667,21.40916,21.40916,0.16440048027979
"BTG4","Btg4",0,0,0.379444,0,0,1,0.126481333333333,0,0,1.12648133333333
"BTK","Btk",0.181158,0.114135,0.199071,14,8,11,0.164788,5.0826,5.0826,0.191495084338934
"BTLA","Btla",0.07695,0.069746,0.10765,8,6,8,0.084782,0.08298,0.08298,1.00166392731168
"BTN1A1","Btn1a1",0,0,0,0,0,0,0,0,0,1
"BTN2A2","Btn2a2",0,0,0,0,0,0,0,4.2113,4.2113,0.191890699057817
"BTNL10","Btnl10",0,0,0,0,0,0,0,0.60161,0.60161,0.624371725950762
"BTNL2","Btnl2",0,0.012851,0,0,1,0,0.00428366666666667,2.6554,2.6554,0.274739745764257
"BTNL9","Btnl9",5.819444,3.514371,3.719001,831,532,396,4.35093866666667,28.42107,28.42107,0.181874373252457
"BTRC","Btrc",4.749706,4.047284,5.136152,146,186,123,4.64438066666667,39.37459,39.37459,0.139800321604917
"BUB1","Bub1",0.033467,0.315583,0.299803,3,6,3,0.216284333333333,0.60161,0.60161,0.759413548450205
"BUB1B","Bub1b",0.274627,0.116677,0.802741,20,13,14,0.398015,0.56012,0.56012,0.896094531189908
"BUB3","Bub3",7.643214,7.2073,7.61795,254,229,211,7.489488,40.82677,40.82677,0.202967812240821
"BUD13","Bud13",2.140173,1.643651,1.203087,55,49,33,1.66230366666667,8.29812,8.29812,0.286327092645252
"BUD31","Bud31",11.616309,13.918187,14.732423,189,209,158,13.4223063333333,82.8775,82.8775,0.171944875959981
"BVES","Bves",4.167711,6.626801,6.481523,543,545,463,5.75867833333333,4.56397,4.56397,1.21472228163224
"BYSL","Bysl",1.78593,1.944177,1.880171,234,239,176,1.87009266666667,5.97465,5.97465,0.411503468513354
"BZW1","Bzw1",10.804232,12.158903,14.043346,934,949,823,12.3354936666667,30.57858,30.57858,0.422295545482624
"BZW2","Bzw2",38.257607,35.780922,42.139438,1261,1260,1070,38.725989,12.90358,12.90358,2.85724892437775
"C10orf90","D7Ertd443e",1.385964,0.846882,1.419542,23,16,15,1.21746266666667,56.8214,56.8214,0.0383502071320768
"C11orf71","Gm5617",2.850535,4.227238,2.570394,31,46,20,3.21605566666667,13.77488,13.77488,0.285352954925297
"C12orf4","D6Wsu163e",3.088677,3.170757,2.660193,97,88,54,2.973209,3.40223,3.40223,0.902544619431515
"C12orf45","D10Wsu102e",0.207629,0.191032,0.191124,880,751,584,0.196595,10.80831,10.80831,0.101334992052207
"C12orf57","Grcc10",59.773031,56.271261,68.290448,462,452,362,61.4449133333333,230.00322,230.00322,0.270320532039914
"C14orf28","Gm527",0.401941,0.438263,0.507544,6,7,6,0.449249333333333,2.77987,2.77987,0.383412480676143
"C15orf62","Gm14137",0.058891,0.052087,0.027305,6,5,2,0.0460943333333333,1.22397,1.22397,0.470372502027156
"C17orf67","Gm525",0,0,0,0,0,0,0,1.88782,1.88782,0.346281970482925
"C17orf78","Gm11437",0,0,0,0,0,0,0,0.14522,0.14522,0.873194670019734
"C17orf80","D11Wsu47e",0.775738,1.021659,1.629822,37,47,37,1.14240633333333,8.29812,8.29812,0.230412850483037
"C19orf53","D8Ertd738e",25.645199,26.754683,27.994586,354,344,273,26.798156,161.357,161.357,0.171216245680815
"C1D","C1d",10.864411,10.546492,4.922387,255,182,155,8.77776333333333,37.52826,37.52826,0.253781596504315
"C1GALT1","C1galt1",1.592723,1.487867,1.847434,321,278,265,1.64267466666667,72.0692,72.0692,0.0361667387444596
"C1GALT1C1","C1galt1c1",2.14902,1.65397,2.245909,85,59,64,2.01629966666667,6.51403,6.51403,0.401422361458055
"C1QA","C1qa",9.404786,12.747218,11.988503,282,371,257,11.380169,33.27547,33.27547,0.361196184910083
"C1QB","C1qb",8.89198,11.604411,10.534712,280,347,236,10.343701,97.9386,97.9386,0.114653946993388
"C1QBP","C1qbp",39.061973,41.361649,45.75305,773,854,623,42.0588906666667,82.06844,82.06844,0.518354391471258
"C1QC","C1qc",7.418326,9.441462,8.105253,261,334,197,8.32168033333333,70.36808,70.36808,0.130614139168846
"C1QL1","C1ql1",0,0,0,0,0,0,0,49.74725,49.74725,0.0197055012833208
"C1QL2","C1ql2",0,0,0,0,0,0,0,12.07377,12.07377,0.0764890310904965
"C1QL3","C1ql3",0.013155,0.024956,0,1,2,0,0.0127036666666667,6.49328,6.49328,0.13514824838611
"C1QL4","C1ql4",0,0,0,0,0,0,0,0.62236,0.62236,0.61638600557213
"C1QTNF1","C1qtnf1",5.879368,9.417646,4.113966,160,160,102,6.47032666666667,12.26048,12.26048,0.563352658928385
"C1QTNF2","C1qtnf2",1.142457,1.204065,1.203423,32,26,18,1.183315,0.62236,0.62236,1.34576481175571
"C1QTNF3","C1qtnf3",0,0.016301,0,0,1,0,0.00543366666666667,19.83251,19.83251,0.0482627233428265
"C1QTNF4","C1qtnf4",0.456512,0.485823,0.275186,12,18,4,0.405840333333333,29.81101,29.81101,0.0456278561895028
"C1QTNF5","C1qtnf5",5.647876,6.435324,8.041591,21,33,23,6.70826366666667,30.14293,30.14293,0.247512474473875
"C1QTNF6","C1qtnf6",10.443256,4.449099,1.482576,91,82,80,5.45831033333333,7.69651,7.69651,0.742632427644346
"C1QTNF7","C1qtnf7",1.427395,1.836953,1.548659,74,84,63,1.60433566666667,1.30695,1.30695,1.12890858781797
"C1QTNF9B","C1qtnf9",7.506525,8.598011,8.773416,443,474,372,8.29265066666667,3.36074,3.36074,2.13098021589608
"C1R","C1ra",1.706763,1.931663,1.72759,168,177,123,1.788672,23.11027,23.11027,0.115663242261493
"C1RL","C1rl",0.162091,0.185182,0.183845,16,17,13,0.177039333333333,4.60546,4.60546,0.209980863895797
"C1orf87","Gm12695",0,0,0,0,0,0,0,0.39416,0.39416,0.717277787341482
"C2","C2",0.218327,0.189966,0.175875,6,9,1,0.194722666666667,8.40185,8.40185,0.127073146951575
"C2CD2","C2cd2",4.638296,4.451543,6.122841,303,263,197,5.07089333333333,9.16943,9.16943,0.596974789475254
"C2CD2L","C2cd2l",4.480398,4.283719,8.892825,163,140,121,5.88564733333333,29.41685,29.41685,0.226376082116765
"C2CD3","C2cd3",1.03391,0.958676,1.046646,164,149,114,1.01307733333333,32.21746,32.21746,0.0606029881072584
"C2CD4C","C2cd4c",0.021288,0,0.015107,3,0,1,0.0121316666666667,10.47638,10.47638,0.0881925891846267
"C2CD4D","C2cd4d",0.085464,0.085186,0.100768,2,3,1,0.0904726666666667,1.88782,1.88782,0.377611023771103
"C3","C3",28.106089,28.34064,22.300709,1096,1129,778,26.249146,36.55323,36.55323,0.725613908577238
"C3AR1","C3ar1",0.458467,0.377614,0.458291,64,49,46,0.431457333333333,7.67576,7.67576,0.164995035977636
"C4B","C4b",0.412782,0.787976,0.734978,78,100,83,0.645245333333333,0.89205,0.89205,0.869557006069255
"C4orf33","D3Ertd751e",2.911191,3.56972,3.808853,225,225,198,3.42992133333333,5.35229,5.35229,0.69737391292484
"C4orf48","Gm1673",0.301913,0.293315,0,2,3,0,0.198409333333333,173.47226,173.47226,0.00686876718014275
"C5AR1","C5ar1",0.583393,0.611596,0.9773,47,37,33,0.724096333333333,4.75068,4.75068,0.299807385097646
"C5orf46","Gm94",0,0,0,0,0,0,0,1.92931,1.92931,0.341377320939061
"C6orf163","Gm136",0,0,0,0,0,0,0,0.20745,0.20745,0.828191643546317
"C7orf57","Gm11992",0.043112,0.144863,0.098932,3,9,5,0.0956356666666667,0.24894,0.24894,0.877252443405341
"C8A","C8a",0,0,0,0,0,0,0,0.10373,0.10373,0.906018682105225
"C8B","C8b",0,0,0,0,0,0,0,0,0,1
"C8G","C8g",0.907024,0.793823,0.569787,21,13,10,0.756878,2.92509,2.92509,0.447601965814797
"C9","C9",0,0,0,0,0,0,0,0,0,1
"CAAP1","Caap1",0.761988,0.362665,0.542186,45,19,23,0.555613,15.06109,15.06109,0.0968560041690819
"CAB39","Cab39",12.050021,17.778531,14.347053,1439,1438,1212,14.7252016666667,27.4253,27.4253,0.553211458336998
"CAB39L","Cab39l",3.239532,2.675501,4.87553,197,203,175,3.59685433333333,24.14754,24.14754,0.182795388071093
"CABLES1","Cables1",0.746985,0.83356,0.721216,73,68,43,0.767253666666667,38.27509,38.27509,0.0449968075608908
"CABLES2","Cables2",1.699831,1.380671,2.017276,163,133,121,1.69925933333333,3.19478,3.19478,0.643480548046222
"CABP1","Cabp1",1.146151,0.285413,1.07046,47,25,37,0.834008,89.64047,89.64047,0.0202338756628248
"CABP2","Cabp2",0,0,0,0,0,0,0,0,0,1
"CABP4","Cabp4",0.068763,0.036824,0.156331,6,3,1,0.087306,6.20285,6.20285,0.150954969213575
"CABP5","Cabp5",0,0,0,0,0,0,0,0,0,1
"CABP7","Cabp7",0.011221,0,0,1,0,0,0.00374033333333333,26.76145,26.76145,0.0361559044406302
"CABS1","Cabs1",0,0,0,0,0,0,0,0,0,1
"CABYR","Cabyr",0.118784,0.154816,0.07641,6,8,3,0.11667,9.58433,9.58433,0.105502190502375
"CACFD1","Cacfd1",5.255013,5.946979,6.739263,396,394,337,5.98041833333333,20.22667,20.22667,0.328851314564806
"CACHD1","Cachd1",0.609468,0.380402,0.919703,31,37,33,0.636524333333333,4.70918,4.70918,0.286647878212516
"CACNA1A","Cacna1a",0.545968,1.795659,0.677285,28,29,30,1.006304,52.77606,52.77606,0.0373084974987011
"CACNA1B","Cacna1b",0.122997,0.065473,0.012584,4,3,3,0.067018,9.79179,9.79179,0.0988731248476851
"CACNA1C","Cacna1c",14.27364,11.195968,13.842219,3106,2614,2182,13.1039423333333,3.04956,3.04956,3.48283327900644
"CACNA1D","Cacna1d",2.660107,0.556172,0.312423,30,30,22,1.176234,4.33577,4.33577,0.407857535088656
"CACNA1E","Cacna1e",0.008998,0.011226,0.006589,2,2,1,0.00893766666666667,6.53477,6.53477,0.133904242155589
"CACNA1F","Cacna1f",0,0.005124,0,0,1,0,0.001708,0.33192,0.33192,0.752078202895069
"CACNA1H","Cacna1h",0.494142,1.116732,1.061219,73,91,103,0.890697666666667,20.18518,20.18518,0.0892462403749539
"CACNA1S","Cacna1s",2.763252,1.892336,2.95042,168,130,157,2.535336,0.16596,0.16596,3.032124601187
"CACNA2D1","Cacna2d1",14.682285,14.34437,16.435186,2793,2421,2321,15.153947,11.65886,11.65886,1.27609808466165
"CACNA2D2","Cacna2d2",0.401317,0.281214,0.256924,21,16,19,0.313151666666667,4.64695,4.64695,0.23254175557897
"CACNA2D3","Cacna2d3",0.121249,0.16959,0.07251,4,4,3,0.121116333333333,80.51254,80.51254,0.013753912383706
"CACNA2D4","Cacna2d4",0,0,0,0,0,0,0,4.12832,4.12832,0.194995632097841
"CACNB1","Cacnb1",0.75213,0.884557,0.871922,47,60,51,0.836203,35.72342,35.72342,0.0500008713785372
"CACNB2","Cacnb2",11.542432,8.394617,11.231861,813,692,624,10.3896366666667,12.136,12.136,0.867055166463662
"CACNB3","Cacnb3",0.551636,0.291828,0.782793,33,21,25,0.542085666666667,52.11221,52.11221,0.0290344850396296
"CACNB4","Cacnb4",0.087792,3.077927,0.057148,24,25,11,1.074289,4.19055,4.19055,0.399627977767289
"CACNG1","Cacng1",0.026824,0,0,1,0,0,0.00894133333333333,0.43565,0.43565,0.702776674909158
"CACNG2","Cacng2",0,0,0,0,0,0,0,4.6262,4.6262,0.17773985994099
"CACNG3","Cacng3",0,0,0,0,0,0,0,37.42453,37.42453,0.0260250418157359
"CACNG4","Cacng4",0.017039,0.009002,0.012021,2,1,1,0.0126873333333333,21.015,21.015,0.0459998788704671
"CACNG5","Cacng5",0,0,0,0,0,0,0,0.99577,0.99577,0.501059741352961
"CACNG6","Cacng6",0.518499,0.223783,0.732226,29,13,24,0.491502666666667,0.99577,0.99577,0.747331940387252
"CACNG7","Cacng7",0.341008,0.844831,0.74459,21,39,31,0.643476333333333,82.71154,82.71154,0.0196326137750343
"CACNG8","Cacng8",0,0,0,0,0,0,0,32.17597,32.17597,0.0301422987783025
"CACTIN","Cactin",2.302147,2.874981,2.679448,136,158,107,2.61885866666667,37.1341,37.1341,0.0948982319411411
"CACUL1","Cacul1",2.361385,2.594656,2.191995,403,386,291,2.38267866666667,17.23935,17.23935,0.185460483332282
"CACYBP","Cacybp",8.347987,10.407968,7.543953,453,456,358,8.766636,207.82649,207.82649,0.0467691431293032
"CAD","Cad",4.148568,4.046938,4.805767,171,186,157,4.33375766666667,27.54977,27.54977,0.186823139614318
"CADM1","Cadm1",0.309489,0.35534,0.20527,21,30,21,0.290033,92.15066,92.15066,0.0138488873830846
"CADM2","Cadm2",0.038321,0.059786,0.214516,5,4,5,0.104207666666667,80.32583,80.32583,0.0135775763575566
"CADM3","Cadm3",0.412952,0.512006,0.475498,21,25,13,0.466818666666667,47.71421,47.71421,0.0301106939159368
"CADM4","Cadm4",3.30605,2.739375,2.733391,157,139,106,2.926272,267.38627,267.38627,0.0146291835271603
"CADPS","Cadps",0.008726,0,0,1,0,0,0.00290866666666667,45.84713,45.84713,0.0214081132967306
"CADPS2","Cadps2",0.321035,0.108959,0.121195,17,10,11,0.183729666666667,5.60123,5.60123,0.179319561152492
"CAGE1","Cage1",0.092851,0.061215,0.063126,9,5,4,0.0723973333333333,0,0,1.07239733333333
"CALB1","Calb1",0.302611,0.192906,0.083847,5,3,1,0.193121333333333,4.29428,4.29428,0.225360451909104
"CALB2","Calb2",0,0,0,0,0,0,0,27.77797,27.77797,0.0347488026431329
"CALCB","Calcb",0,0.06448,0,0,1,0,0.0214933333333333,0.80907,0.80907,0.564651082231939
"CALCOCO1","Calcoco1",27.399652,23.21285,31.603055,1241,1026,968,27.4051856666667,79.43378,79.43378,0.353149953497979
"CALCOCO2","Calcoco2",0,0,0,0,0,0,0,61.13642,61.13642,0.0160936211001535
"CALCR","Calcr",0,0,0,0,0,0,0,0.29043,0.29043,0.774935486620739
"CALCRL","Calcrl",3.613125,4.207776,2.276648,356,321,237,3.36584966666667,11.82483,11.82483,0.340421640416806
"CALHM1","Calhm1",0.026733,0.028507,0,1,1,0,0.0184133333333333,0.80907,0.80907,0.562948549991616
"CALHM2","Calhm2",0.623312,0.55827,0.471721,50,42,27,0.551101,7.26086,7.26086,0.187765075306929
"CALM1","Calm1",39.233256,51.378062,51.067275,1726,1941,1551,47.2261976666667,540.00036,540.00036,0.089142635074525
"CALM2","Calm2",32.306582,38.516471,34.937116,671,676,601,35.2533896666667,1377.84109,1377.84109,0.0262926525250757
"CALM3","Calm3",48.934714,58.65822,49.460994,999,1129,902,52.3513093333333,1010.46244,1010.46244,0.052746703410295
"CALML3","Calml3",0,0,0,0,0,0,0,1.72186,1.72186,0.367395824913846
"CALML4","Calml4",0.012717,0,0.017702,1,0,1,0.0101396666666667,5.64272,5.64272,0.152067175293655
"CALML5","Calm4",0,0,0,0,0,0,0,9.87477,9.87477,0.0919559678043766
"CALN1","Caln1",0,0,0,0,0,0,0,67.11107,67.11107,0.0146819011946223
"CALR","Calr",57.580129,56.226301,57.186741,2576,2277,1680,56.9977236666667,370.55268,370.55268,0.15609556003382
"CALR3","Calr3",2.555102,2.446796,2.403165,104,89,66,2.46835433333333,0,0,3.46835433333333
"CALU","Calu",43.492831,48.962327,43.439137,3191,3158,2419,45.2980983333333,30.57858,30.57858,1.46612350312564
"CALY","Caly",0.08298,0,0.050604,3,0,1,0.044528,313.4616,313.4616,0.00332163927169486
"CAMK1","Camk1",9.73476,10.716633,13.169078,454,464,425,11.2068236666667,35.5782,35.5782,0.33371854456115
"CAMK1D","Camk1d",0.229244,0.265582,0.24073,53,55,40,0.245185333333333,27.46679,27.46679,0.0437416840231488
"CAMK1G","Camk1g",0.052415,0.060745,0.077682,2,3,2,0.063614,9.83328,9.83328,0.0981802371950139
"CAMK2A","Camk2a",5.5403,6.293698,6.608016,476,503,414,6.147338,247.30481,247.30481,0.0287845330100532
"CAMK2B","Camk2b",1.043997,1.580065,1.339117,125,131,108,1.32105966666667,239.87799,239.87799,0.00963583126323275
"CAMK2D","Camk2d",65.44208,64.540557,58.221217,1590,1621,1522,62.734618,52.1537,52.1537,1.19906268049073
"CAMK2G","Camk2g",10.295158,12.632926,18.093927,464,465,434,13.6740036666667,55.51444,55.51444,0.259650518817256
"CAMK2N1","Camk2n1",1.205988,1.383229,1.287879,163,186,123,1.29236533333333,372.75169,372.75169,0.00613339121846736
"CAMK2N2","Camk2n2",0.302596,0.166442,0.159303,9,6,3,0.209447,28.62852,28.62852,0.0408203649726682
"CAMK4","Camk4",0.011602,0,0.156331,1,0,1,0.0559776666666667,43.5444,43.5444,0.0237061822960163
"CAMKK1","Camkk1",0.111749,0.15049,0.155946,13,14,13,0.139395,18.29736,18.29736,0.0590440868595497
"CAMKK2","Camkk2",1.193019,1.629966,1.703568,118,146,101,1.508851,31.69883,31.69883,0.0767260174140787
"CAMKMT","Camkmt",0.131322,0.248179,0.353486,6,9,12,0.244329,19.02345,19.02345,0.0621435866446591
"CAMKV","Camkv",0,0,0,0,0,0,0,56.07457,56.07457,0.0175209379588843
"CAMP","Camp",0,0,0,0,0,0,0,0,0,1
"CAMSAP1","Camsap1",9.546325,5.300533,5.37016,338,301,273,6.739006,23.11027,23.11027,0.32098379653152
"CAMSAP2","Camsap2",2.019255,1.780251,2.182675,376,312,292,1.99406033333333,11.0365,11.0365,0.248748418006342
"CAMSAP3","Camsap3",0.051934,0.053983,0.190022,7,8,4,0.0986463333333333,6.24434,6.24434,0.151655821418284
"CAMTA1","Camta1",117.46044,124.891789,82.496179,1197,1137,1011,108.282802666667,189.57062,189.57062,0.573450423085503
"CAMTA2","Camta2",5.176854,4.075443,3.76386,487,472,418,4.338719,131.27631,131.27631,0.0403603562875318
"CAND1","Cand1",3.494208,2.785261,4.103881,348,363,308,3.46111666666667,17.75798,17.75798,0.237825003900562
"CAND2","Cand2",5.67709,6.086864,6.903103,1093,1136,949,6.22235233333333,5.55974,5.55974,1.10101198116592
"CANT1","Cant1",2.307878,2.037536,2.723332,220,196,171,2.35624866666667,12.94507,12.94507,0.240676358502802
"CANX","Canx",61.774117,53.680587,75.559858,3377,2680,2482,63.6715206666667,246.76543,246.76543,0.261019144868865
"CAP1","Cap1",5.946584,6.022727,5.802343,457,448,330,5.92388466666667,215.25331,215.25331,0.0320174737055662
"CAP2","Cap2",20.256198,19.328017,24.004039,1440,1215,1141,21.1960846666667,48.19135,48.19135,0.451219262465183
"CAPG","Capg",3.539642,3.382456,3.261859,82,75,53,3.39465233333333,71.26013,71.26013,0.0608171108097001
"CAPN1","Capn1",5.452332,5.601584,5.122058,221,234,189,5.39199133333333,48.83445,48.83445,0.128264510460802
"CAPN10","Capn10",1.802892,0.923519,3.149255,44,30,45,1.95855533333333,46.61471,46.61471,0.0621353219064725
"CAPN11","Capn11",0.107119,0.268154,0,9,21,0,0.125091,0,0,1.125091
"CAPN12","Capn12",0.061265,0.029753,0.062766,6,3,4,0.0512613333333333,17.01115,17.01115,0.0583672521373335
"CAPN13","Capn13",0,0,0,0,0,0,0,6.32732,6.32732,0.136475546311612
"CAPN2","Capn2",13.831136,12.927959,11.564145,836,852,630,12.7744133333333,50.47333,50.47333,0.267602918508154
"CAPN3","Capn3",2.501019,0.485526,4.026582,31,37,42,2.337709,410.4874,410.4874,0.00811132734562468
"CAPN5","Capn5",0.20162,0.214806,0.284656,27,23,25,0.233694,6.70073,6.70073,0.160204811751613
"CAPN6","Capn6",0.026543,0.038104,0,3,4,0,0.021549,0,0,1.021549
"CAPN7","Capn7",6.339569,6.650211,7.046652,575,568,498,6.67881066666667,11.84557,11.84557,0.597778897056858
"CAPN8","Capn8",0,0,0,0,0,0,0,4.02459,4.02459,0.199021213671165
"CAPN9","Capn9",0,0,0,0,0,0,0,9.7088,9.7088,0.0933811444793067
"CAPNS1","Capns1",91.158377,107.242456,109.982804,1771,1851,1471,102.794545666667,623.99811,623.99811,0.166071775267715
"CAPNS2","Capns2",0,0,0,0,0,0,0,0,0,1
"CAPRIN1","Caprin1",26.358218,29.88559,30.550353,1491,1440,1272,28.931387,60.97046,60.97046,0.482994429926775
"CAPRIN2","Caprin2",1.678312,1.275916,1.486768,73,62,39,1.480332,20.45487,20.45487,0.115606946115264
"CAPS2","Caps2",0,0,0,0,0,0,0,6.26508,6.26508,0.137644733437209
"CAPSL","Capsl",0,0,0,0,0,0,0,2.03304,2.03304,0.329702212961253
"CAPZA1","Capza1",4.503605,7.684558,5.149284,439,452,371,5.779149,37.27932,37.27932,0.177096902452813
"CAPZA2","Capza2",36.631169,42.720429,35.559608,1486,1392,1187,38.3037353333333,78.35503,78.35503,0.495289779782496
"CAPZA3","Capza3",0,0,0,0,0,0,0,0,0,1
"CAPZB","Capzb",59.027406,72.016837,60.737919,1595,1664,1371,63.9273873333333,148.93056,148.93056,0.433049722040212
"CARD10","Card10",1.513794,1.493947,1.852777,251,243,212,1.62017266666667,2.26124,2.26124,0.803428348317409
"CARD11","Card11",0.025441,0.054425,0.046353,2,3,1,0.042073,2.26124,2.26124,0.319532754412432
"CARD14","Card14",0.036875,0.007754,0.012952,4,1,1,0.0191936666666667,4.02459,4.02459,0.202841160505965
"CARD9","Card9",0.113923,0.183139,0.312662,7,11,12,0.203241333333333,3.2985,3.2985,0.27992121282618
