"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Brain_2_Hippocampus","dHs_Avg__TPM","FoldChange"
"MOGS",26.7704,25.89238,30.45667,27.7064833333333,28.96045,28.96045,0.958145933500109
"MOK",33.24764,47.63976,53.41935,44.7689166666667,22.84058,22.84058,1.919790402191
"MON1A",23.70572,21.85792,30.71886,25.4275,27.05188,27.05188,0.942093720634767
"MON1B",21.93317,22.99088,14.00483,19.64296,26.18058,26.18058,0.75947459546485
"MON2",8.86273,20.89075,10.59648,13.4499866666667,27.67424,27.67424,0.503936169421288
"MORC1",0.03313,0,0.06555,0.0328933333333333,0,0,1.03289333333333
"MORC2",16.86403,14.64563,16.03673,15.8487966666667,16.28507,16.28507,0.974760106072273
"MORC2-AS1",4.38995,2.95676,4.12935,3.82535333333333,2.55167,2.55167,1.35861533682277
"MORC3",12.77226,12.7113,16.10227,13.8619433333333,9.23166,9.23166,1.45254468320227
"MORC4",3.85984,5.77535,3.4302,4.35513,4.2113,4.2113,1.02759963924549
"MORF4",0,0.5803,0,0.193433333333333,0,0,1.19343333333333
"MORF4L1",359.67755,377.47048,356.95922,364.702416666667,295.35094,295.35094,1.23401807555146
"MORF4L1P1",0,0.3316,0.26218,0.197926666666667,0,0,1.19792666666667
"MORF4L1P4",0,0,0,0,0,0,1
"MORF4L1P5",0,0,0,0,0,0,1
"MORF4L1P6",0,0,0,0,0,0,1
"MORF4L1P7",0,0,0,0,0,0,1
"MORF4L2",195.01309,143.58248,260.82624,199.80727,183.84492,183.84492,1.0863553621057
"MORF4L2P1",0,0,0,0,0,0,1
"MORN1",12.77226,11.16384,10.33429,11.4234633333333,5.29005,5.29005,1.97509770722543
"MORN2",50.45955,52.14398,35.80953,46.1376866666667,23.58741,23.58741,1.9171472988276
"MORN3",1.92164,2.90149,5.22177,3.3483,2.82136,2.82136,1.13789331546884
"MORN4",30.08357,35.31532,28.92729,31.44206,12.61315,12.61315,2.38314130087452
"MORN5",9.87324,20.11702,6.92594,12.3054,5.99539,5.99539,1.90202404726541
"MOS",0.23192,0.13817,0,0.123363333333333,0.29043,0.29043,0.870534111368562
"MOSPD1",3.46226,4.00682,3.21172,3.56026666666667,1.57664,1.57664,1.76985014075178
"MOSPD2",6.27845,6.43855,5.24362,5.98687333333333,12.98656,12.98656,0.499541941215948
"MOSPD3",31.95551,38.79711,61.10999,43.9542033333333,46.11682,46.11682,0.954100962954065
"MOV10",43.86635,50.12675,34.45493,42.81601,27.32157,27.32157,1.54708972701725
"MOV10L1",1.82224,1.79616,3.58314,2.40051333333333,1.86708,1.86708,1.18605456887612
"MOXD1",8.87929,17.29843,7.38476,11.1874933333333,4.83366,4.83366,2.0891675780442
"MOXD2P",0,0,0,0,0,0,1
"MPC1",132.24511,137.89002,138.75921,136.298113333333,192.28826,192.28826,0.71032825963322
"MPC1L",0,0,0,0,0,0,1
"MPC2",69.39431,76.68233,69.45608,71.84424,66.55095,66.55095,1.07835996384951
"MPDU1",70.20604,47.80556,49.37739,55.79633,38.58627,38.58627,1.43474820941705
"MPDZ",31.04439,34.84555,25.40969,30.43321,31.26318,31.26318,0.974275009468999
"MPEG1",2.41861,1.21586,0.54621,1.39356,3.13254,3.13254,0.579198265473534
"MPG",38.44932,40.86961,37.38262,38.9005166666667,26.15983,26.15983,1.46910038342164
"MPHOSPH10",23.70572,17.96163,30.1071,23.9248166666667,30.64082,30.64082,0.787742437353604
"MPHOSPH6",37.65416,31.1427,37.90698,35.5679466666667,36.09684,36.09684,0.985742900653173
"MPHOSPH8",74.31436,78.89299,110.09411,87.7671533333333,92.98047,92.98047,0.944527659133151
"MPHOSPH9",23.98734,25.69894,16.77957,22.1552833333333,17.65426,17.65426,1.24128661942813
"MPI",61.32674,56.84164,45.94719,54.70519,42.00925,42.00925,1.29519091823271
"MPL",0.31475,0.22107,0.32773,0.28785,0.76758,0.76758,0.728595028230688
"MPLKIP",17.54323,18.92879,18.13418,18.2020666666667,26.05611,26.05611,0.709712766050503
"MPND",20.82326,21.27762,31.61464,24.57184,19.79102,19.79102,1.22994639031659
"MPO",2.13699,0.96716,3.18987,2.09800666666667,8.56781,8.56781,0.323794752055765
"MPP1",47.61023,32.44146,46.62449,42.2253933333333,22.07301,22.07301,1.87341804703129
"MPP2",25.62736,24.01331,34.30199,27.9808866666667,42.98428,42.98428,0.658891919264489
"MPP3",16.74807,4.36606,4.47892,8.53101666666667,5.60123,5.60123,1.44382435798581
"MPP4",2.31922,2.92913,3.62684,2.95839666666667,2.28198,2.28198,1.20610017936327
"MPP5",12.24216,12.46261,6.9041,10.53629,13.83712,13.83712,0.777528927446836
"MPP6",6.0631,5.36085,7.95282,6.45892333333333,1.53515,1.53515,2.94220197358473
"MPP7",4.30712,4.72529,5.72428,4.91889666666667,2.51018,2.51018,1.68620887437871
"MPPE1",250.16077,193.37763,34.9356,159.491333333333,43.48216,43.48216,3.60799325692218
"MPPED1",5.51643,3.45416,45.48838,18.15299,30.91051,30.91051,0.600209460770135
"MPPED2",69.85815,62.53409,49.15891,60.51705,37.83944,37.83944,1.58388097253719
"MPRIP",371.02515,601.65921,666.39816,546.36084,706.79263,706.79263,0.773335037410604
"MPST",30.82903,46.1752,39.41452,38.80625,53.75109,53.75109,0.727040320110522
"MPV17",123.58118,108.29479,111.77643,114.5508,99.9094,99.9094,1.14509451052132
"MPV17L",6.27845,5.91352,7.5814,6.59112333333333,8.36036,8.36036,0.810986258363282
"MPV17L2",8.76333,8.42815,12.23511,9.80886333333333,9.16943,9.16943,1.06287799152296
"MPZ",4.22429,3.97919,4.63186,4.27844666666667,22.55015,22.55015,0.224136435082862
"MPZL1",26.48878,30.92163,28.40292,28.6044433333333,18.33885,18.33885,1.53082749663674
"MPZL2",2.74993,0.85663,0.83024,1.47893333333333,1.70112,1.70112,0.917742763495636
"MPZL3",1.83881,0.88426,0.61176,1.11161,0.56012,0.56012,1.35349203907392
"MR1",4.0255,3.50943,1.85711,3.13068,1.34844,1.34844,1.75890378293676
"MRAP",0,0,0,0,0.99577,0.99577,0.501059741352961
"MRAP2",7.10675,5.52665,11.6889,8.10743333333333,4.35651,4.35651,1.70025507902222
"MRAS",116.4413,96.60592,88.9667,100.671306666667,29.95622,29.95622,3.2843579308671
"MRC1",0.01657,0,0.06555,0.0273733333333333,0.08298,0.08298,0.948654022542737
"MRC1L1",0.06626,0.0829,0,0.04972,0.10373,0.10373,0.951065930979497
"MRC2",33.09855,53.52565,7.77803,31.46741,13.21476,13.21476,2.28406318502739
"MRE11A",3.28004,2.95676,2.09745,2.77808333333333,4.25279,4.25279,0.7192526892058
"MREG",8.051,8.51105,11.42672,9.32959,7.75875,7.75875,1.17934522620237
"MRFAP1",412.2244,382.8866,301.8357,365.6489,354.30911,354.30911,1.03191528075371
"MRFAP1L1",89.65433,81.49052,75.11481,82.0865533333333,68.91591,68.91591,1.18837834383237
"MRGPRD",0.29819,0,0,0.0993966666666667,0,0,1.09939666666667
"MRGPRE",0.16566,0.4145,0.17479,0.25165,0,0,1.25165
"MRGPRF",1.70628,2.56989,1.79157,2.02258,2.77987,2.77987,0.799651839878091
"MRGPRG",0,0,0,0,0,0,1
"MRGPRG-AS1",0,0,0,0,0,0,1
"MRGPRX1",0,0,0,0,0,0,1
"MRGPRX2",0,0,0,0,0,0,1
"MRGPRX3",3.79358,4.28316,9.94102,6.00592,11.74184,11.74184,0.549835816491182
"MRGPRX4",0,0,0,0,0,0,1
"MRI1",24.81563,23.48828,33.66839,27.3241,33.06802,33.06802,0.831398478690573
"MRM1",9.24374,9.94798,7.64694,8.94622,6.78372,6.78372,1.27782345716444
"MRO",36.56081,51.72948,26.65505,38.3151133333333,19.79102,19.79102,1.89096606772219
"MRP63",28.94052,24.45544,32.31379,28.5699166666667,24.23052,24.23052,1.17198998144575
"MRP63P7",0,0,0,0,0,0,1
"MRPL1",29.12275,46.83839,89.94988,55.3036733333333,50.90898,50.90898,1.08466152356169
"MRPL10",48.8858,53.02825,66.74687,56.2203066666667,45.68117,45.68117,1.22576847723968
"MRPL11",23.45723,31.52956,18.48375,24.49018,15.12333,15.12333,1.5809500890945
"MRPL12",60.08431,61.56693,55.4294,59.02688,51.53134,51.53134,1.14268701312398
"MRPL13",38.34992,27.68854,27.22311,31.08719,20.35115,20.35115,1.50283193176948
"MRPL14",34.0925,27.02534,23.72737,28.2817366666667,24.91511,24.91511,1.12990979651125
"MRPL15",34.70544,41.03541,26.74245,34.1611,17.63351,17.63351,1.88698210911417
"MRPL15P1",0,0,0,0,0,0,1
"MRPL16",41.31521,36.39302,29.99786,35.90203,27.48753,27.48753,1.29537485348853
"MRPL17",49.71409,62.17486,35.13223,49.00706,52.54786,52.54786,0.933875975622555
"MRPL18",88.4119,102.29837,139.89533,110.201866666667,109.12032,109.12032,1.00982149948953
"MRPL19",19.99497,22.21715,11.33932,17.85048,13.98234,13.98234,1.25817996387747
"MRPL2",104.59672,70.07798,97.859,90.8445666666667,84.91054,84.91054,1.06907216118845
"MRPL20",140.4949,122.74699,110.50923,124.583706666667,98.47797,98.47797,1.2624273159843
"MRPL20P1",0,0,0,0,0,0,1
"MRPL21",146.14385,118.46383,188.59542,151.0677,102.5648,102.5648,1.46833383543443
"MRPL22",43.66756,31.36376,30.7844,35.2719066666667,37.34155,37.34155,0.946020874655998
"MRPL22P1",0,0,0,0,0,0,1
"MRPL23",91.72506,107.74212,116.71417,105.393783333333,91.96395,91.96395,1.14446280879129
"MRPL24",79.81422,62.17486,60.43268,67.47392,58.10761,58.10761,1.15846199837889
"MRPL27",83.01143,72.78604,71.92495,75.9074733333333,54.89208,54.89208,1.37599948567549
"MRPL28",143.92403,128.05258,112.2571,128.077903333333,93.20867,93.20867,1.37012764677957
"MRPL2P1",0,0,0,0,0,0,1
"MRPL3",50.7743,41.00777,33.20957,41.66388,36.38727,36.38727,1.14113386722272
"MRPL30",2.58427,1.46456,1.02687,1.6919,0,0,2.6919
"MRPL32",39.44327,38.41025,34.19275,37.3487566666667,27.81946,27.81946,1.33065493477902
"MRPL32P1",0,0,0,0,0,0,1
"MRPL33",162.87535,181.13609,120.27546,154.7623,130.59171,130.59171,1.18367866790393
"MRPL34",80.64252,95.36242,92.46244,89.4891266666667,44.85135,44.85135,1.97353244052065
"MRPL35",33.64522,28.02014,12.51914,24.7281666666667,12.23973,12.23973,1.9432546333397
"MRPL35P1",0,0,0,0,0,0,1
"MRPL35P2",0,0,1.11427,0.371423333333333,0,0,1.37142333333333
"MRPL35P3",0,0,0,0,0,0,1
"MRPL35P4",0,0,0,0,0,0,1
"MRPL36",52.00018,77.53896,68.88802,66.1423866666667,65.86635,65.86635,1.00412818505372
"MRPL37",40.8845,39.29451,28.81804,36.33235,30.20517,30.20517,1.19635143791878
"MRPL37P1",0.16566,0,0,0.05522,0,0,1.05522
"MRPL38",157.83934,137.75186,193.51131,163.03417,162.08309,162.08309,1.00583187380126
"MRPL39",12.78883,13.5403,14.72582,13.6849833333333,10.89129,10.89129,1.2349361030917
"MRPL3P1",0.39758,0,0,0.132526666666667,0,0,1.13252666666667
"MRPL4",51.76825,49.43592,47.14886,49.45101,43.81409,43.81409,1.12578454677982
"MRPL40",36.52768,36.19959,27.63823,33.4551666666667,26.49176,26.49176,1.25329068297798
"MRPL41",183.05255,218.10941,221.17139,207.44445,99.05884,99.05884,2.08321873409686
"MRPL42",7.78595,12.37971,9.41666,9.86077333333333,16.26432,16.26432,0.629087814251203
"MRPL42P2",0,0,0,0,0,0,1
"MRPL42P3",0,0,0,0,0,0,1
"MRPL42P4",0,0,0,0,0,0,1
"MRPL43",69.5434,81.87738,74.59045,75.3370766666667,95.88481,95.88481,0.787915842191017
"MRPL44",16.64867,14.5351,13.13089,14.7715533333333,12.03228,12.03228,1.21019141188904
"MRPL45",23.34127,16.63523,13.91743,17.9646433333333,11.55514,11.55514,1.51050831239901
"MRPL45P1",0,0,0,0,0,0,1
"MRPL45P2",7.20614,5.72009,5.39656,6.10759666666667,8.79601,8.79601,0.725560372709569
"MRPL46",19.96184,15.1154,19.9039,18.3270466666667,16.65848,16.65848,1.09449095656402
"MRPL47",24.53401,25.20154,24.55761,24.7643866666667,22.19748,22.19748,1.11065454810896
"MRPL48",56.19133,48.80036,76.25093,60.4142066666667,107.79262,107.79262,0.564507102289353
"MRPL49",37.90265,34.95609,24.12064,32.32646,19.39686,19.39686,1.63390149268074
"MRPL49P1",0,0,0,0,0,0,1
"MRPL50",9.70758,10.63881,8.95785,9.76808,6.47254,6.47254,1.4410200547605
"MRPL50P2",0,0,0,0,0,0,1
"MRPL50P4",0,0,0,0,0,0,1
"MRPL51",201.82165,189.81294,196.70118,196.111923333333,173.28555,173.28555,1.1309711179919
"MRPL51P2",0.5798,0,0,0.193266666666667,0,0,1.19326666666667
"MRPL52",176.50904,193.0184,136.53068,168.68604,173.24406,173.24406,0.973841174270159
"MRPL53",85.04903,105.78016,80.22734,90.3521766666667,107.75113,107.75113,0.840011286932528
"MRPL53P1",0,0,0,0,0,0,1
"MRPL54",67.19105,69.35951,42.62624,59.7256,61.11568,61.11568,0.977621109516953
"MRPL55",163.2398,137.64132,161.94037,154.27383,169.90407,169.90407,0.908543781315448
"MRPL9",69.31148,79.33512,83.81048,77.4856933333333,81.46682,81.46682,0.95172450366503
"MRPL9P1",0.23192,0.30397,1.66048,0.732123333333333,0,0,1.73212333333333
"MRPS10",29.91791,22.76982,33.55915,28.74896,23.64965,23.64965,1.20687149716122
"MRPS11",46.2187,50.78995,38.9994,45.3360166666667,45.53595,45.53595,0.995703679986476
"MRPS11P1",0,0,0,0,0,0,1
"MRPS12",23.05965,23.18431,21.8921,22.71202,19.14792,19.14792,1.17689667221232
"MRPS14",25.74332,22.35532,17.12915,21.7425966666667,25.01884,25.01884,0.874081883230254
"MRPS15",62.48635,63.28019,98.44891,74.7384833333333,74.04,74.04,1.00930814676617
"MRPS15P1",0,0,0,0,0,0,1
"MRPS15P2",4.04207,0,3.56129,2.53445333333333,0,0,3.53445333333333
"MRPS16",39.19478,43.88163,44.43965,42.5053533333333,31.42914,31.42914,1.34155125092227
"MRPS16P",0,0,0,0,0,0,1
"MRPS17",22.09883,23.95805,26.26178,24.10622,10.76681,10.76681,2.13364709721666
"MRPS17P3",0,0,0,0,0,0,1
"MRPS17P9",0,0,0,0,0,0,1
"MRPS18A",46.38436,45.0975,37.92883,43.1368966666667,33.39995,33.39995,1.28305118660541
"MRPS18AP1",0.59637,0.3316,0.52436,0.48411,2.32347,2.32347,0.446554354334476
"MRPS18B",65.65043,58.41674,65.6763,63.2478233333333,77.7949,77.7949,0.815380479362666
"MRPS18BP1",0,0,0,0,0,0,1
"MRPS18BP2",0,0,0,0,0,0,1
"MRPS18C",79.5823,49.43592,82.60881,70.5423433333333,47.94241,47.94241,1.46176584547703
"MRPS2",38.81377,30.9769,26.76429,32.1849866666667,23.04804,23.04804,1.37994558669508
"MRPS21",112.73055,99.97717,135.00129,115.903003333333,85.40843,85.40843,1.35291201718783
"MRPS21P7",0,0,0,0,0,0,1
"MRPS21P9",0,0,0,0,0,0,1
"MRPS22",25.66049,30.1479,19.37953,25.06264,26.84443,26.84443,0.936009104873039
"MRPS23",38.49902,33.90602,27.00463,33.1365566666667,35.30851,35.30851,0.940180598616321
"MRPS24",119.85386,112.99245,98.84218,110.56283,77.71192,77.71192,1.41735622762092
"MRPS25",93.38165,87.0448,92.13472,90.8537233333333,54.12451,54.12451,1.66629550690488
"MRPS26",71.74666,72.28864,71.44428,71.8265266666667,52.11221,52.11221,1.37118238285823
"MRPS27",192.31285,183.59545,186.34504,187.41778,193.69894,193.69894,0.967739115580188
"MRPS28",473.84933,494.33159,753.28927,573.823396666667,560.10256,560.10256,1.02445334889698
"MRPS29P2",0,0,0,0,0,0,1
"MRPS30",18.68627,12.73894,13.65525,15.02682,11.38917,11.38917,1.2936153107916
"MRPS31",17.361,14.5351,16.40815,16.1014166666667,13.87861,13.87861,1.14939612414511
"MRPS31P2",0,0,0,0,1.43143,1.43143,0.411280604417976
"MRPS31P3",0,0,0,0,0.51863,0.51863,0.658488242692427
"MRPS31P4",0.38101,0,0,0.127003333333333,0,0,1.12700333333333
"MRPS33",60.9623,67.31465,43.54387,57.2736066666667,54.04153,54.04153,1.0587206908432
"MRPS33P2",0,0,0,0,0,0,1
"MRPS33P3",0,0,0,0,0,0,1
"MRPS33P4",0,0,0,0,0,0,1
"MRPS34",113.42632,114.12541,129.49549,119.01574,109.57671,109.57671,1.08536182709722
"MRPS35",25.47826,22.93562,23.42149,23.9451233333333,21.22245,21.22245,1.1225190441798
"MRPS35P2",0,0,0,0,0,0,1
"MRPS36",55.03173,54.71388,44.22117,51.32226,36.09684,36.09684,1.41042363716155
"MRPS36P1",0,0,0,0,0,0,1
"MRPS36P2",0,0,0,0,0,0,1
"MRPS36P3",0,0,0,0,0,0,1
"MRPS36P4",0,1.3264,2.14114,1.15584666666667,0,0,2.15584666666667
"MRPS36P5",0,0,0,0,0,0,1
"MRPS5",59.23945,43.96453,60.38899,54.53099,61.15717,61.15717,0.893396369236244
"MRPS5P3",0,0,0,0,0,0,1
"MRPS5P4",0,0,0,0,0,0,1
"MRPS6",97.19179,119.70733,185.53665,134.145256666667,113.66354,113.66354,1.17862449272599
"MRPS6P2",0,0,0,0,0,0,1
"MRPS6P4",0,0,0,0,0,0,1
"MRPS7",69.87472,65.26979,66.83427,67.32626,55.74264,55.74264,1.20414312763735
"MRPS9",21.23741,19.84069,18.39636,19.82482,20.39264,20.39264,0.973457226410579
"MRRF",13.40177,14.4522,15.38128,14.41175,15.74569,15.74569,0.920341293789626
"MRRFP1",0,0,0,0,0,0,1
"MRS2",16.86403,14.64563,14.33255,15.2807366666667,12.75836,12.75836,1.18333410861954
"MRS2P2",0.0994,0.2487,0,0.116033333333333,0.4564,0.4564,0.766295889407672
"MRTO4",34.34099,28.5728,39.80779,34.2405266666667,27.52902,27.52902,1.23525191775486
"MRVI1",64.8387,108.62639,63.97213,79.14574,20.28891,20.28891,3.76467090142238
"MS4A1",0,0.30397,0.89578,0.399916666666667,0.10373,0.10373,1.26835065339047
"MS4A10",0.31475,0.2487,0.26218,0.27521,0.31118,0.31118,0.972566695648195
"MS4A12",0,0,0,0,0,0,1
"MS4A13",0,0,0,0,0,0,1
"MS4A14",3.11438,1.29876,0.52436,1.64583333333333,1.43143,1.43143,1.08817993252256
"MS4A15",0.06626,0.30397,0.15294,0.17439,0.18671,0.18671,0.989618356633044
"MS4A18",0,0,0,0,0,0,1
"MS4A2",0,0,0,0,0.49789,0.49789,0.66760576544339
"MS4A3",0,0,0.721,0.240333333333333,0.33192,0.33192,0.931237111338018
"MS4A4A",4.14146,3.03966,1.66048,2.9472,2.69689,2.69689,1.06770826289124
"MS4A4E",14.77673,11.44017,17.26024,14.49238,41.26242,41.26242,0.366575790028115
"MS4A5",0.26505,0,0,0.08835,0,0,1.08835
"MS4A6A",21.3865,8.73211,6.46713,12.1952466666667,23.4422,23.4422,0.539855113969555
"MS4A6E",0,0,0,0,0,0,1
"MS4A7",4.72126,2.68043,8.01836,5.14001666666667,10.89129,10.89129,0.516345717467715
"MS4A8B",0,0.44213,0.721,0.38771,0.85056,0.85056,0.749886520836936
"MSANTD1",5.76491,5.83062,2.33778,4.64443666666667,2.75913,2.75913,1.5015273924197
"MSANTD2",7.13988,7.65442,7.05703,7.28377666666667,13.29774,13.29774,0.579376647404881
"MSANTD2P1",0,0,0,0,0,0,1
"MSANTD3",19.21638,20.03412,26.37102,21.87384,22.13524,22.13524,0.988701219438398
"MSANTD3-TMEFF1",31.4751,0.11053,20.69044,17.4253566666667,31.01423,31.01423,0.575536461962904
"MSANTD4",10.10516,12.51787,10.66202,11.0950166666667,12.84135,12.84135,0.873832152692235
"MSC",3.31317,2.76333,3.27726,3.11792,2.94583,2.94583,1.04361313082419
"MSGN1",0,0,0.50251,0.167503333333333,0,0,1.16750333333333
"MSH2",15.65472,13.42977,13.24013,14.1082066666667,7.15713,7.15713,1.85214734430696
"MSH3",5.11885,5.05689,5.44025,5.20533,4.81291,4.81291,1.06750835639981
"MSH4",0.21536,0.4974,0.50251,0.40509,0.2282,0.2282,1.14402377462954
"MSH5",14.52824,10.66644,19.1392,14.77796,13.54669,13.54669,1.08464262316719
"MSH5-SAPCD1",2.20326,3.31599,3.84532,3.12152333333333,0.76758,0.76758,2.33173227425821
"MSH6",7.62029,6.74252,3.88902,6.08394333333333,11.86632,11.86632,0.550580378331437
"MSI1",17.24504,28.13067,31.61464,25.66345,7.55129,7.55129,3.11806171934293
"MSI2",307.87616,440.41908,460.45511,402.916783333333,227.26484,227.26484,1.76950941429847
"MSL1",78.09138,70.85171,68.29811,72.4137333333333,61.17791,61.17791,1.18070442273363
"MSL2",7.83564,10.11378,8.23685,8.72875666666667,7.01191,7.01191,1.21428681383923
"MSL3",24.40148,16.24836,21.60807,20.7526366666667,20.84903,20.84903,0.995588209941891
"MSL3P1",0.92769,1.29876,0.87394,1.03346333333333,0.56012,0.56012,1.30340187506944
"MSLN",1.57375,1.43693,1.07057,1.36041666666667,2.24049,2.24049,0.728413501250325
"MSLNL",0.6792,0.80136,2.31593,1.26549666666667,0,0,2.26549666666667
"MSMB",0,2.01723,0,0.67241,0,0,1.67241
"MSMO1",36.92526,31.03216,58.46633,42.14125,55.86711,55.86711,0.758632714059146
"MSMP",9.70758,12.7113,5.02513,9.14800333333333,10.33116,10.33116,0.895583800187565
"MSN",54.23656,52.22688,36.77086,47.7447666666667,38.81447,38.81447,1.22429776577879
"MSNP1",0,0,0,0,0,0,1
"MSR1",1.9382,1.60273,0.61176,1.38423,2.21975,2.21975,0.740501591738489
"MSRA",149.42389,179.7268,282.36877,203.83982,241.93178,241.93178,0.843198942517936
"MSRB1",29.60316,37.13912,20.60304,29.1151066666667,29.60355,29.60355,0.984039651173366
"MSRB1P1",0,0,0,0,0,0,1
"MSRB2",91.85759,113.71091,100.41526,101.994586666667,75.74112,75.74112,1.34210429384751
"MSRB3",35.88161,107.82502,90.365,78.0238766666667,33.3792,33.3792,2.29859556553575
"MSS51",2.46831,1.60273,1.57309,1.88137666666667,1.01652,1.01652,1.42888573714452
"MST1",46.8482,58.9694,41.73045,49.1826833333333,43.60664,43.60664,1.12500478254657
"MST1P2",2.65053,4.36606,8.54273,5.18644,4.60546,4.60546,1.10364537433146
"MST1P9",10.46961,6.93595,14.94431,10.78329,8.87899,8.87899,1.19276262047031
"MST1R",1.06021,1.46456,3.25541,1.92672666666667,1.86708,1.86708,1.02080397710098
"MST4",4.42308,2.40409,0.43697,2.42138,1.18248,1.18248,1.56765697738353
"MSTN",0.5798,0.27633,0.08739,0.314506666666667,0.58087,0.58087,0.831508388840744
"MSTO1",26.25686,29.26363,49.2463,34.9222633333333,36.11758,36.11758,0.9677964817031
"MSX1",7.38837,12.98764,18.89887,13.0916266666667,10.60085,10.60085,1.2147063936407
"MSX2",0,0.30397,1.37645,0.56014,0.99577,0.99577,0.781723344874409
"MSX2P1",0,0.22107,0,0.07369,0,0,1.07369
"MT-ATP6",0,0,0,0,0,0,1
"MT-ATP8",0,0,0,0,0,0,1
"MT-CO1",0,0,0,0,0,0,1
"MT-CO2",0,0,0,0,0,0,1
"MT-CO3",0,0,0,0,0,0,1
"MT-CYB",0,0,0,0,0,0,1
"MT-ND1",0,0,0,0,0,0,1
"MT-ND2",0,0,0,0,0,0,1
"MT-ND3",0,0,0,0,0,0,1
"MT-ND4",0,0,0,0,0,0,1
"MT-ND4L",0,0,0,0,0,0,1
"MT-ND5",0,0,0,0,0,0,1
"MT-ND6",0,0,0,0,0,0,1
"MT1A",16.28422,11.10857,18.83332,15.4087033333333,11.07799,11.07799,1.35856242084431
"MT1B",0,0,0,0,0,0,1
"MT1CP",0,0,0,0,0,0,1
"MT1DP",22.13196,12.02047,0,11.3841433333333,30.28815,30.28815,0.395809382572422
"MT1E",333.75201,574.52334,567.62153,491.965626666667,240.31364,240.31364,2.04284194903639
"MT1F",152.12412,139.27169,293.79549,195.063766666667,108.76765,108.76765,1.78617075856745
"MT1G",230.39772,105.642,393.44606,243.161926666667,49.62278,49.62278,4.82316314249566
"MT1H",32.99916,9.80981,50.71015,31.17304,3.60968,3.60968,6.97945193592614
"MT1JP",4.82066,1.02243,2.27223,2.70510666666667,0.66385,0.66385,2.22682733820156
"MT1L",3112.12524,35.56402,824.668,1324.11908666667,21.40916,21.40916,59.1329209424479
"MT1M",83.07769,85.60787,116.03687,94.9074766666667,58.54326,58.54326,1.61071927648346
"MT1P1",0.51354,0.63557,0,0.383036666666667,0,0,1.38303666666667
"MT1P2",5.56612,0,0,1.85537333333333,0,0,2.85537333333333
"MT1P3",15.07492,8.17945,0,7.75145666666667,0,0,8.75145666666667
"MT1X",548.62754,649.05027,471.33562,556.33781,389.72135,389.72135,1.42643295535296
"MT1XP1",5.21824,6.68725,18.04678,9.98409,0,0,10.98409
"MT2A",616.91193,705.39451,603.584,641.96348,399.05674,399.05674,1.60718072141467
