"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Heart","dHs_Avg__TPM","FoldChange"
"S1PR5",10.90032,12.07574,8.12761,10.36789,0.16446,0.16446,9.76237054085155
"SAA1",1.90507,14.5351,5.09068,7.17695,2.22654,2.22654,2.53427820513615
"SAA2",2.00447,6.10695,0.26218,2.7912,0.56928,0.56928,2.41588499184339
"SAA2-SAA4",0,0,0,0,0,0,1
"SAA3P",0.53011,0,0,0.176703333333333,0,0,1.17670333333333
"SAA4",0,0,0.6336,0.2112,0.15181,0.15181,1.05156232364713
"SAAL1",9.80698,10.05851,17.60981,12.4917666666667,29.26125,29.26125,0.445843006044584
"SAC3D1",15.07492,15.0325,14.79137,14.9662633333333,0.34157,0.34157,11.9011779730714
"SACM1L",17.49353,22.02372,22.6131,20.7101166666667,31.48779,31.48779,0.668254647874376
"SACS",16.58241,11.27437,13.87374,13.9101733333333,9.67784,9.67784,1.39636605655576
"SAE1",42.50795,41.47754,51.03787,45.0077866666667,40.59635,40.59635,1.10605345581203
"SAFB",125.02241,127.88678,161.4597,138.122963333333,60.62253,60.62253,2.25766393124939
"SAFB2",362.17899,311.6204,416.34318,363.380856666667,66.87201,66.87201,5.36864690859556
"SAG",14.09753,11.85467,2.01005,9.32075,0.0506,0.0506,9.82367218732153
"SAGE1",0,0.05527,0.13109,0.06212,0,0,1.06212
"SALL1",20.0281,15.14303,13.24013,16.1370866666667,0.15181,0.15181,14.8783971893513
"SALL1P1",0,0,0,0,0,0,1
"SALL2",62.271,77.04156,44.15562,61.15606,3.04884,3.04884,15.3515723021903
"SALL3",9.67445,52.17162,8.73936,23.5284766666667,0.12651,0.12651,21.7738650048971
"SALL4",0.38101,0.19343,0,0.19148,0.12651,0.12651,1.05767370018908
"SALL4P1",0,0,0,0,0,0,1
"SALL4P2",0,0.05527,0,0.0184233333333333,0,0,1.01842333333333
"SALL4P5",0,0,0,0,0,0,1
"SALL4P6",0,0,0,0,0,0,1
"SALL4P7",0,0,0,0,0,0,1
"SAMD1",42.16007,48.22006,52.23953,47.5398866666667,7.04648,7.04648,6.03243737220085
"SAMD10",34.12563,24.73178,15.55606,24.80449,0.45543,0.45543,17.7298049373725
"SAMD11",5.40046,6.52145,5.37471,5.76554,0,0,6.76554
"SAMD12",21.99944,16.41416,23.74921,20.7209366666667,2.94763,2.94763,5.50227267161985
"SAMD13",3.01498,1.79616,3.03693,2.61602333333333,3.35246,3.35246,0.830799900133105
"SAMD14",58.65964,62.97622,53.02608,58.2206466666667,7.2742,7.2742,7.15726555638813
"SAMD15",4.93662,4.97399,0.58991,3.50017333333333,0.43013,0.43013,3.14668829640196
"SAMD3",1.68972,0.22107,0.10924,0.673343333333333,0.37952,0.37952,1.21298954225624
"SAMD4A",15.65472,27.6609,21.43328,21.5829666666667,82.57162,82.57162,0.270222913791388
"SAMD4B",37.70386,37.88521,37.75404,37.7810366666667,8.31156,8.31156,4.16482701788601
"SAMD5",1.54062,1.4093,1.11427,1.35473,0.26567,0.26567,1.8604612576738
"SAMD7",0,0,0,0,0,0,1
"SAMD8",14.94239,16.33126,14.11407,15.12924,16.67372,16.67372,0.912611493222706
"SAMD9",0.36445,0.52503,0.26218,0.383886666666667,2.78317,2.78317,0.365800814308283
"SAMD9L",2.7665,2.29356,1.90081,2.32029,5.84466,5.84466,0.485092027945873
"SAMHD1",15.65472,15.41937,10.74941,13.9411666666667,33.19564,33.19564,0.43693192075559
"SAMM50",40.55318,40.15114,45.75056,42.1516266666667,73.52632,73.52632,0.579011907023809
"SAMSN1",1.50749,1.05006,3.29911,1.95222,2.83377,2.83377,0.770056628331903
"SAP130",14.13066,9.06371,8.14945,10.44794,12.76463,12.76463,0.831692533689609
"SAP18",267.98562,215.29082,177.95525,220.410563333333,278.46891,278.46891,0.792254721046908
"SAP25",5.69865,8.01365,0.76469,4.82566333333333,0,0,5.82566333333333
"SAP30",13.78278,17.79583,12.75947,14.77936,20.11474,20.11474,0.747314908921445
"SAP30BP",112.89621,127.33411,97.50943,112.579916666667,68.69372,68.69372,1.62970087787919
"SAP30L",14.51168,20.83549,14.72582,16.6909966666667,43.20241,43.20241,0.400226971033178
"SAPCD1",6.82513,2.68043,9.30742,6.27099333333333,2.32774,2.32774,2.18496437021322
"SAPCD2",6.0134,7.48862,10.07211,7.85804333333333,0.0253,0.0253,8.63946487206996
"SAR1A",39.95681,31.83353,29.21132,33.66722,78.76374,78.76374,0.434623802745458
"SAR1AP4",0,0,0,0,0,0,1
"SAR1B",28.7086,28.10304,11.90738,22.90634,88.40363,88.40363,0.267397867402028
"SAR1P1",0,0,0,0,0,0,1
"SAR1P3",0,0,0,0,0,0,1
"SARDH",9.21061,7.57152,4.69741,7.15984666666667,0.0506,0.0506,7.76684434291516
"SARM1",10.28739,9.58875,10.00657,9.96090333333333,2.87173,2.87173,2.83100922154523
"SARNP",48.62074,43.9369,50.05469,47.5374433333333,158.22327,158.22327,0.304838880229839
"SARS",119.7379,99.86664,110.02856,109.8777,94.94409,94.94409,1.15564908687966
"SART1",84.85024,98.34681,130.60976,104.60227,6.5531,6.5531,13.9813149567727
"SART3",31.77328,19.12222,16.91066,22.6020533333333,23.15092,23.15092,0.977273467567005
"SASH1",26.52191,36.97332,29.29871,30.9313133333333,15.04177,15.04177,1.99051060658103
"SASH3",2.91559,2.81859,1.70418,2.47945333333333,1.40424,1.40424,1.44721547488326
"SASS6",1.29214,0.60793,1.3546,1.08489,3.69403,3.69403,0.444157791918671
"SAT1",215.35594,234.16434,276.60079,242.040356666667,246.62691,246.62691,0.981477968879338
"SAT2",157.72338,136.48073,179.44094,157.881683333333,69.51602,69.51602,2.25312891075437
"SATB1",21.40307,24.48308,39.87334,28.5864966666667,36.83906,36.83906,0.781903584990395
"SATB2",1.9382,2.18303,27.3542,10.49181,0.60724,0.60724,7.15002737612304
"SATL1",2.07073,1.63036,1.3109,1.67066333333333,4.60488,4.60488,0.476488940589867
"SAV1",24.94816,25.75421,29.16762,26.62333,37.07943,37.07943,0.725413431871223
"SAYSD1",8.58111,8.42815,6.83855,7.94927,6.23683,6.23683,1.23662846854217
"SBDS",133.66977,93.84259,87.02219,104.84485,385.39329,385.39329,0.273930352154925
"SBDSP1",43.75039,58.61017,36.9238,46.42812,41.24153,41.24153,1.12278414157821
"SBF1",123.46522,112.13581,179.46279,138.354606666667,1.05001,1.05001,67.9775253128847
"SBF1P1",0.03313,0,0,0.0110433333333333,0,0,1.01104333333333
"SBF2",43.4025,32.91123,19.79465,32.0361266666667,37.09208,37.09208,0.867270221701379
"SBK1",7.96817,8.37288,25.82481,14.0552866666667,1.07532,1.07532,7.25444108217849
"SBK2",0,0,0,0,0,0,1
"SBNO1",8.61424,8.34525,10.68387,9.21445333333333,9.51338,9.51338,0.971567025384161
"SBNO2",10.63527,10.66644,8.71751,10.0064066666667,2.66931,2.66931,2.99958484474374
"SBSN",27.11828,15.00487,2.53441,14.8858533333333,0,0,15.8858533333333
"SBSPON",1.20931,1.05006,1.76972,1.34303,1.77111,1.77111,0.845520387137284
"SC22CB-1E7.1",0,0.63557,0,0.211856666666667,0,0,1.21185666666667
"SC5DL",28.34415,20.53152,26.91723,25.2643,39.20476,39.20476,0.653263444427973
"SCAF1",55.08142,56.84164,69.1502,60.3577533333333,0.83495,0.83495,33.438378884075
"SCAF11",24.38492,26.00291,16.91066,22.43283,72.23594,72.23594,0.319963531566605
"SCAF4",13.79935,10.69408,11.23008,11.9078366666667,14.97852,14.97852,0.807824295783756
"SCAF8",9.57506,10.66644,7.36291,9.20147,25.35216,25.35216,0.387120828045974
"SCAI",3.81014,2.48699,6.68561,4.32758,0.8729,0.8729,2.84456190933846
"SCAMP1",39.17821,26.27924,27.68193,31.04646,23.80876,23.80876,1.29173969194752
"SCAMP2",45.97021,36.33775,27.83487,36.7142766666667,27.46484,27.46484,1.3249425138756
"SCAMP3",60.1837,53.71908,48.70009,54.2009566666667,35.66254,35.66254,1.50565009043745
"SCAMP4",57.01963,50.59652,41.1187,49.5782833333333,2.27714,2.27714,15.4336657369942
"SCAMP5",167.41439,128.85394,209.65728,168.64187,2.15063,2.15063,53.8437931461327
"SCAND1",99.54414,116.6124,253.83476,156.663766666667,0,0,157.663766666667
"SCAND2",14.36258,9.34005,13.34937,12.3506666666667,9.80435,9.80435,1.23567513702043
"SCAND3",0.64607,0.5803,0.30588,0.51075,0.97411,0.97411,0.765281569922649
"SCAND3P1",0,0.13817,0,0.0460566666666667,0,0,1.04605666666667
"SCAP",46.53345,46.28573,38.3221,43.71376,21.9491,21.9491,1.94838838995865
"SCAPER",60.44876,74.63747,118.11247,84.3995666666667,54.29714,54.29714,1.54437583330108
"SCARA3",46.99729,56.62057,48.59085,50.7362366666667,0.7717,0.7717,29.2014656356419
"SCARA5",0.56324,0.7461,0.96133,0.75689,30.0203,30.0203,0.0566367830098355
"SCARB1",141.10784,149.13676,84.92475,125.05645,2.06208,2.06208,41.1669355470791
"SCARB2",46.35122,41.11831,41.83969,43.1030733333333,114.37568,114.37568,0.382256237478586
"SCARF1",6.46068,8.78738,6.2268,7.15828666666667,2.85908,2.85908,2.11404963531895
"SCARF2",2.83276,4.31079,6.57637,4.57330666666667,0.0253,0.0253,5.43578139731461
"SCCPDH",31.02782,22.57638,22.67864,25.4276133333333,44.70785,44.70785,0.578185439335548
"SCD",177.71835,185.91665,206.09599,189.91033,6.37599,6.37599,25.8826720209762
"SCD5",447.82439,462.16646,542.97653,484.32246,7.36275,7.36275,58.033835759768
"SCDP1",0,0.3316,0.39327,0.241623333333333,0,0,1.24162333333333
"SCEL",0.38101,0.05527,0.10924,0.18184,0,0,1.18184
"SCFD1",53.04382,36.14432,35.87508,41.68774,99.58692,99.58692,0.424386590224653
"SCFD2",18.22243,17.0221,28.22814,21.1575566666667,9.33627,9.33627,2.14367046010472
"SCG2",205.08512,103.12737,51.45299,119.888493333333,0.22771,0.22771,98.4666520052238
"SCG3",53.62363,47.88846,94.03553,65.18254,0,0,66.18254
"SCG5",297.75443,202.74531,184.92489,228.474876666667,0.37952,0.37952,166.344001295136
"SCGB1A1",3.76045,2.29356,3.14617,3.06672666666667,0,0,4.06672666666667
"SCGB1C1",1.02708,0,0,0.34236,0,0,1.34236
"SCGB1D1",0,0,0,0,0,0,1
"SCGB1D2",0.71233,1.96196,1.22351,1.29926666666667,6.14828,6.14828,0.321653134273793
"SCGB1D4",0,0,0,0,0,0,1
"SCGB1D5P",0,0,0,0,0,0,1
"SCGB2A1",0,0,0,0,0,0,1
"SCGB2A2",0,0,1.13612,0.378706666666667,0,0,1.37870666666667
"SCGB2B2",1.32527,1.71326,1.83527,1.6246,0.97411,0.97411,1.32951051359853
"SCGB3A1",2.21982,2.87386,5.87722,3.65696666666667,0,0,4.65696666666667
"SCGB3A2",4.53904,3.75812,6.29234,4.86316666666667,0.80965,0.80965,3.23994510909108
"SCGN",0.26505,0,2.01005,0.758366666666667,4.45307,4.45307,0.322454446149906
"SCHIP1",288.61009,154.35945,208.10605,217.025196666667,116.50101,116.50101,1.85551763909661
"SCIMP",2.88246,3.67523,2.40332,2.98700333333333,0.98676,0.98676,2.00678659391841
"SCIN",10.38678,3.42653,3.01508,5.60946333333333,0.03795,0.03795,6.3678051286992
"SCLT1",10.33709,9.64401,11.92923,10.6367766666667,8.85554,8.85554,1.18073455809288
"SCLY",17.84141,19.37092,19.24844,18.8202566666667,10.55075,10.55075,1.71592811433601
"SCMH1",37.42224,24.12385,37.6885,33.0781966666667,41.83612,41.83612,0.795548165115484
"SCML1",4.50591,3.73049,6.46713,4.90117666666667,15.99058,15.99058,0.347320495631501
"SCML2",2.93215,1.54746,0.89578,1.79179666666667,1.25243,1.25243,1.23945990182455
"SCML2P1",0,0,0,0,0,0,1
"SCML4",1.4081,0,0.15294,0.520346666666667,0.03795,0.03795,1.46475906032725
"SCN10A",0,0,0,0,0.31627,0.31627,0.759722549324987
"SCN11A",0.49698,0.6632,0.50251,0.55423,0,0,1.55423
"SCN1A",8.39888,3.23309,9.5696,7.06719,0.58194,0.58194,5.09955497680064
"SCN1B",110.21254,108.54349,403.23414,207.330056666667,17.17976,17.17976,11.4594503264436
"SCN2A",22.46328,13.42977,20.95262,18.9485566666667,0.01265,0.01265,19.6993597656314
"SCN2B",65.46821,47.14236,31.92052,48.17703,11.98029,11.98029,3.78859255070572
"SCN3A",12.42438,5.02926,3.56129,7.00497666666667,1.46749,1.46749,3.24417795681712
"SCN3B",34.7717,24.28965,48.04464,35.7019966666667,2.25184,2.25184,11.2865321377026
"SCN4A",0.29819,0.13817,0.10924,0.181866666666667,0.35422,0.35422,0.872728704838702
"SCN4B",203.61076,163.89293,27.11387,131.539186666667,13.37187,13.37187,9.222125350888
"SCN5A",0.76203,0.35923,1.11427,0.745176666666667,40.28008,40.28008,0.042276484606296
"SCN7A",1.4081,1.54746,1.70418,1.55324666666667,43.21506,43.21506,0.0577460862128575
"SCN8A",7.52089,5.47139,3.27726,5.42318,0.08856,0.08856,5.90062100389505
"SCN9A",1.45779,1.71326,0.85209,1.34104666666667,0.56928,0.56928,1.49179666258836
"SCNM1",36.84243,31.52956,23.31225,30.5614133333333,20.12739,20.12739,1.49386239063762
"SCNN1A",6.79199,6.18985,2.0756,5.01914666666667,0.32892,0.32892,4.52935215563515
"SCNN1B",0.06626,0.88426,0.26218,0.404233333333333,0.13916,0.13916,1.23269192504418
"SCNN1D",25.32917,39.34978,59.05624,41.2450633333333,0.24036,0.24036,34.0587114493642
"SCNN1G",0.03313,0.0829,0,0.0386766666666667,0.0253,0.0253,1.01304658799051
"SCO1",15.09148,15.97203,15.05355,15.3723533333333,54.38569,54.38569,0.295606199603785
"SCO2",34.40725,34.34816,49.02782,39.2610766666667,1.40424,1.40424,16.7458642509345
"SCOC",82.41506,82.56821,83.41721,82.80016,144.81345,144.81345,0.574708025905703
"SCP2",98.59989,91.16216,59.60245,83.1215,303.06203,303.06203,0.276659009347533
"SCPEP1",68.99673,74.63747,142.64823,95.4274766666667,146.97673,146.97673,0.651639461600933
"SCRG1",104.56359,136.64653,74.24088,105.150333333333,1.48014,1.48014,42.8001376266394
"SCRIB",48.7864,65.60139,142.25496,85.5475833333333,2.89703,2.89703,22.2086007378268
"SCRN1",108.55596,108.43296,83.41721,100.135376666667,16.33215,16.33215,5.83513162917853
"SCRN2",40.75197,39.79191,30.39113,36.9783366666667,5.50309,5.50309,5.84004475820981
"SCRN3",26.20716,21.60922,15.81824,21.21154,57.21947,57.21947,0.38151395057358
"SCRT1",10.50274,13.40214,48.6127,24.1725266666667,0,0,25.1725266666667
"SCRT2",0.11596,0.11053,2.55626,0.927583333333333,0,0,1.92758333333333
"SCT",0,2.56989,0,0.85663,0,0,1.85663
"SCTR",0.77859,0.2487,0.13109,0.386126666666667,0.24036,0.24036,1.1175196448343
"SCUBE1",1.10991,0.88426,0,0.664723333333333,0,0,1.66472333333333
"SCUBE2",9.19404,6.32802,5.78983,7.10396333333333,1.11327,1.11327,3.83479788826479
"SCUBE3",0.49698,0.69083,0.6773,0.621703333333333,9.42483,9.42483,0.155561609477884
"SCXA",3.81014,1.29876,6.16125,3.75671666666667,0,0,4.75671666666667
"SCXB",0,0,0,0,0,0,1
"SCYL1",117.43525,75.4112,120.73428,104.52691,5.66755,5.66755,15.8269394305255
"SCYL2",6.89139,6.68725,6.48898,6.68920666666667,25.63048,25.63048,0.288737066198832
"SCYL3",3.37943,3.67523,2.88399,3.31288333333333,8.40012,8.40012,0.458811518718201
"SDAD1",20.90609,17.90636,20.16608,19.65951,29.33715,29.33715,0.680997061358763
"SDAD1P1",2.05416,1.21586,1.48569,1.58523666666667,5.64225,5.64225,0.389210985233417
"SDAD1P2",0,0,0,0,0,0,1
"SDAD1P3",0,0,0,0,0,0,1
"SDAD1P4",0,0,0,0,0,0,1
"SDC1",1.39153,0.9948,2.62181,1.66938,0.11386,0.11386,2.39651302677177
"SDC2",216.64807,274.39838,224.18647,238.410973333333,71.6034,71.6034,3.2975173798105
"SDC3",170.24715,195.61593,130.01985,165.29431,5.84466,5.84466,24.2954814410066
"SDC4",81.95122,155.52005,57.06803,98.1797666666667,74.96851,74.96851,1.30553786913376
"SDC4P",0,0,0,0,0,0,1
"SDCBP",138.5567,119.6797,69.17205,109.13615,184.6128,184.6128,0.59336505887525
"SDCBP2",39.17821,32.02696,26.28363,32.4962666666667,0.59459,0.59459,21.0061938596546
"SDCCAG3",26.1906,25.64368,32.40118,28.0784866666667,12.01824,12.01824,2.23367265211478
"SDCCAG3P1",0,0,0,0,0,0,1
"SDCCAG3P2",0,0,0,0,0,0,1
"SDCCAG8",91.49314,116.91637,143.84989,117.4198,27.40158,27.40158,4.16947930361621
"SDE2",4.73783,5.55429,6.83855,5.71022333333333,9.65254,9.65254,0.629917684733719
"SDF2",49.53187,39.40504,27.61638,38.8510966666667,48.97116,48.97116,0.797481920905311
"SDF2L1",19.82931,20.72495,20.42826,20.3275066666667,0.59459,0.59459,13.3749156000393
"SDF4",110.08002,100.36404,95.91449,102.119516666667,11.00618,11.00618,8.58886978761493
"SDHA",181.3794,135.56883,330.21678,215.72167,600.55771,600.55771,0.360267462950479
"SDHAF1",21.58529,17.93399,24.14249,21.22059,6.60371,6.60371,2.92233528106674
"SDHAF2",33.16481,41.14594,31.4617,35.2574833333333,27.32568,27.32568,1.28002163878619
"SDHAP1",31.93894,45.31856,41.68675,39.6480833333333,18.19182,18.19182,2.11799002561161
"SDHAP2",12.04337,15.22593,13.06535,13.4448833333333,9.817,9.817,1.33538719916181
"SDHAP3",25.08068,36.86278,87.13143,49.69163,6.98323,6.98323,6.34976444371514
"SDHB",171.37363,130.95407,130.65345,144.32705,939.24432,939.24432,0.154563071436581
"SDHC",144.60323,175.94104,95.95819,138.834153333333,289.69015,289.69015,0.481041938756209
"SDHCP1",0,0,0,0,0,0,1
"SDHD",45.72172,55.90211,26.87354,42.8324566666667,393.11026,393.11026,0.111218765699393
"SDHDP2",0,0,0,0,0,0,1
"SDHDP6",0,0,0.74285,0.247616666666667,0,0,1.24761666666667
"SDIM1",0.0994,0,0,0.0331333333333333,0,0,1.03313333333333
"SDK1",1.04365,0.93953,1.79157,1.25825,1.12592,1.12592,1.06224599232332
"SDK2",0.81173,1.54746,6.31419,2.89112666666667,0.25302,0.25302,3.10539869009806
"SDPR",14.41228,11.71651,8.67382,11.60087,71.11002,71.11002,0.174745063168752
"SDR16C5",1.70628,1.05006,3.73608,2.16414,0.18976,0.18976,2.65947754168908
"SDR16C6P",0,0,0,0,0,0,1
"SDR39U1",132.74209,119.70733,192.26595,148.238456666667,68.17504,68.17504,2.15740325797667
"SDR42E1",0.18222,0.2487,0,0.14364,0.73375,0.73375,0.659633741888969
"SDR42E2",0.38101,2.90149,2.0756,1.78603333333333,0,0,2.78603333333333
"SDR9C7",0.06626,0.2487,0.43697,0.250643333333333,0.8223,0.8223,0.686299365270995
"SDS",25.77645,37.60888,20.45011,27.9451466666667,0,0,28.9451466666667
"SDSL",8.53141,9.78218,10.22505,9.51288,0.13916,0.13916,9.22862460058288
"SEBOX",0,0,0,0,0,0,1
"SEC11A",37.91921,44.37903,36.55238,39.6168733333333,142.65017,142.65017,0.28274852256237
"SEC11C",218.139,160.68747,193.16174,190.662736666667,56.44777,56.44777,3.33629550227392
"SEC13",73.23758,66.78962,59.93017,66.6524566666667,34.57457,34.57457,1.90170834578371
"SEC14L1",90.99617,69.02791,56.28149,72.1018566666667,39.71079,39.71079,1.79563837171096
"SEC14L1P1",0.43071,0.38687,0,0.272526666666667,0.45543,0.45543,0.874330381170284
"SEC14L2",49.74722,48.44112,33.71209,43.96681,0.88555,0.88555,23.8481132825966
"SEC14L3",0.28162,0,0,0.0938733333333333,0,0,1.09387333333333
"SEC14L4",0.49698,0.5803,0.08739,0.388223333333333,0,0,1.38822333333333
"SEC14L5",21.27054,12.68367,15.1191,16.35777,4.50368,4.50368,3.15384797081226
"SEC14L6",3.69418,4.17262,1.66048,3.17576,0,0,4.17576
"SEC16A",35.13615,27.96487,42.73548,35.2788333333333,18.01471,18.01471,1.90793513723498
"SEC16B",1.60689,2.40409,7.69064,3.90054,3.07414,3.07414,1.20284035403791
"SEC1P",3.66105,10.50064,18.92072,11.02747,0,0,12.02747
"SEC22A",17.84141,15.7786,13.65525,15.75842,19.4822,19.4822,0.818194334592964
"SEC22B",53.87212,55.32181,51.86811,53.6873466666667,49.43924,49.43924,1.08422225764438
"SEC22C",38.8966,30.3966,31.30876,33.5339866666667,35.33362,35.33362,0.950469198132932
"SEC23A",27.16798,23.70935,20.75598,23.87777,58.19358,58.19358,0.420278178816014
"SEC23B",36.51111,30.28607,16.45185,27.7496766666667,9.55134,9.55134,2.72474175475974
"SEC23IP",14.51168,13.6232,11.77629,13.3037233333333,18.30568,18.30568,0.740907511847981
"SEC24A",2.40205,2.34883,2.97138,2.57408666666667,7.72963,7.72963,0.40942017779295
"SEC24B",8.11726,6.96358,5.39656,6.8258,26.02265,26.02265,0.289601500963081
"SEC24C",38.44932,32.55199,27.46344,32.8215833333333,52.75374,52.75374,0.629194979425308
"SEC24D",2.7665,5.72009,4.39153,4.29270666666667,11.75257,11.75257,0.415030591219391
"SEC31A",64.80557,47.30816,58.02936,56.7143633333333,161.43657,161.43657,0.355304001637891
"SEC31B",39.19478,27.38457,28.20629,31.5952133333333,18.7105,18.7105,1.65369794441203
"SEC61A1",42.8227,42.96974,36.94565,40.9126966666667,55.87848,55.87848,0.736881447371074
"SEC61A2",32.03834,21.49868,42.16742,31.90148,17.82495,17.82495,1.74775922379608
"SEC61B",91.84102,106.19466,76.51311,91.5162633333333,48.71814,48.71814,1.86081505328505
"SEC61G",75.34145,80.68915,65.32673,73.7857766666667,271.90316,271.90316,0.274037781998078
"SEC62",126.91091,176.4937,115.6436,139.682736666667,127.87406,127.87406,1.09162958524521
"SEC63",33.09855,30.09263,27.66008,30.2837533333333,52.8676,52.8676,0.580752684978231
"SEC63P1",0,0,0,0,0,0,1
"SEC63P2",0,0,0,0,0,0,1
"SECISBP2",34.49008,24.95284,20.79968,26.7475333333333,26.74374,26.74374,1.00013672754046
"SECISBP2L",31.4254,26.27924,30.19449,29.29971,27.27508,27.27508,1.07160474877525
"SECTM1",0.97738,1.4093,1.70418,1.36362,0.20241,0.20241,1.96573548124184
"SEH1L",21.66812,17.46423,22.5694,20.56725,24.74492,24.74492,0.837728375151292
"SEL1L",12.45751,12.93237,9.96287,11.78425,30.24801,30.24801,0.409122052892328
"SEL1L2",1.82224,1.10533,0.61176,1.17977666666667,6.41394,6.41394,0.294010562085297
"SEL1L3",12.97105,23.37775,15.97118,17.4399933333333,5.30068,5.30068,2.92666717454836
"SELE",0.21536,0.55267,0.93948,0.56917,0.8476,0.8476,0.849301796925741
"SELENBP1",89.81999,106.47099,58.02936,84.7734466666667,37.23124,37.23124,2.24354341283899
"SELL",3.19721,5.41612,4.12935,4.24756,1.01206,1.01206,2.60805343777025
"SELP",0.44728,0.44213,0.6336,0.50767,7.57782,7.57782,0.175763772147236
"SELPLG",17.47696,8.51105,6.62007,10.86936,0.98676,0.98676,5.97422939861886
"SELRC1",9.31,8.01365,9.17633,8.83332666666667,11.3604,11.3604,0.795550845172217
"SELV",0.51354,0.19343,1.20166,0.63621,0,0,1.63621
"SEMA3A",6.80856,7.32282,1.90081,5.34406333333333,0.88555,0.88555,3.36456913544236
"SEMA3B",87.07006,85.49734,85.84238,86.1365933333333,3.63077,3.63077,18.8168691887814
"SEMA3C",3.94267,1.87906,8.32424,4.71532333333333,40.57104,40.57104,0.137483289649076
"SEMA3D",1.3584,0.6632,0.76469,0.928763333333333,0.93616,0.93616,0.996179723438834
"SEMA3E",0.46384,1.0777,2.7966,1.44604666666667,0.0253,0.0253,2.38568874150655
"SEMA3F",9.11121,8.20708,11.27378,9.53069,0.83495,0.83495,5.73895201504128
"SEMA3G",12.17589,13.65084,5.19992,10.3422166666667,6.54045,6.54045,1.50418299526775
"SEMA4A",35.26868,36.25485,28.83989,33.4544733333333,1.31568,1.31568,14.8787713904051
"SEMA4B",44.47928,44.71063,31.94237,40.3774266666667,8.05855,8.05855,4.56777593176244
"SEMA4C",31.22661,25.22918,36.77086,31.07555,4.36452,4.36452,5.97920223990217
"SEMA4D",93.61357,135.51356,86.80371,105.31028,8.38747,8.38747,11.3246998392538
"SEMA4F",7.81908,7.35045,8.34609,7.83854,1.82171,1.82171,3.13233464813889
"SEMA4G",9.3597,11.10857,8.34609,9.60478666666667,2.30244,2.30244,3.21119737729275
"SEMA5A",6.0631,5.16742,12.9561,8.06220666666667,16.23095,16.23095,0.525926119376277
"SEMA5B",8.21666,14.14823,16.16782,12.8442366666667,5.19947,5.19947,2.23313229464239
"SEMA6A",30.64681,21.60922,21.38959,24.54854,4.97176,4.97176,4.2782261845754
"SEMA6B",117.46838,122.77462,98.77663,113.006543333333,0.08856,0.08856,104.731519928468
"SEMA6C",33.64522,27.93724,40.55064,34.0443666666667,14.01706,14.01706,2.33363698797679
"SEMA6D",25.29604,12.10337,17.28209,18.2271666666667,14.92792,14.92792,1.20713606463786
"SEMA7A",8.13383,6.05169,24.84164,13.0090533333333,0.24036,0.24036,11.2943446526277
"SEMG1",0,0,0,0,0,0,1
"SEMG2",0,0,0,0,0,0,1
"SENP1",3.71075,2.81859,2.81844,3.11592666666667,6.43925,6.43925,0.55327172317998
"SENP2",26.63787,18.43139,16.40815,20.49247,42.69637,42.69637,0.491859392439235
"SENP3",79.35038,81.43525,125.10396,95.29653,65.1009,65.1009,1.45681117806263
"SENP3-EIF4A1",0,0,0,0,0,0,1
"SENP5",12.22559,12.84947,15.59976,13.5582733333333,16.20565,16.20565,0.846133295361311
"SENP6",28.27789,26.00291,23.26855,25.8497833333333,63.78522,63.78522,0.414443037058967
"SENP7",13.46803,20.83549,13.41492,15.9061466666667,23.65695,23.65695,0.685654416570852
"SENP8",2.05416,1.4922,0.98318,1.50984666666667,10.5128,10.5128,0.21800488731383
"SEPHS1",32.98259,34.23762,23.05007,30.0900933333333,52.8423,52.8423,0.577428775021374
"SEPHS1P1",1.50749,1.1606,1.07057,1.24622,0,0,2.24622
"SEPHS1P4",0,0,0.34957,0.116523333333333,0.0759,0.0759,1.03775753632618
"SEPHS1P5",0,0,0,0,0,0,1
"SEPHS1P6",4.87036,3.86866,3.71423,4.15108333333333,0.32892,0.32892,3.87614253178019
