"Hs_symbol","Heart","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"RPL23AP12",0,0,0,0,1
"RPL23AP2",3.64342,3.64342,0.20908,0.20908,3.8404572071327
"RPL23AP22",0,0,0,0,1
"RPL23AP23",0,0,0,0,1
"RPL23AP3",0,0,0,0,1
"RPL23AP4",0,0,0,0,1
"RPL23AP46",0,0,0,0,1
"RPL23AP50",0,0,0.04182,0.04182,0.959858708798065
"RPL23AP53",1.15122,1.15122,1.2022,1.2022,0.976850422304968
"RPL23AP6",0,0,0,0,1
"RPL23AP62",0,0,0,0,1
"RPL23AP64",1.5687,1.5687,0.21953,0.21953,2.10630324797258
"RPL23AP67",0,0,0.09409,0.09409,0.914001590362767
"RPL23AP68",0,0,0,0,1
"RPL23AP69",0,0,0,0,1
"RPL23AP72",0,0,0,0,1
"RPL23AP73",0,0,0,0,1
"RPL23AP76",0,0,0.03136,0.03136,0.969593546385355
"RPL23AP77",0,0,0,0,1
"RPL23AP80",0,0,0.3868,0.3868,0.721084511104702
"RPL23AP83",0,0,0,0,1
"RPL23P2",2.64401,2.64401,1.65172,1.65172,1.37420617561432
"RPL23P8",0,0,0,0,1
"RPL24",1294.3896,1294.3896,887.66413,887.66413,1.45768188032975
"RPL24P2",0.27832,0.27832,0.94085,0.94085,0.658639255996084
"RPL24P4",0,0,0.41816,0.41816,0.705139053421335
"RPL26",2889.7412,2889.7412,1928.82333,1928.82333,1.49793048672492
"RPL26L1",33.20829,33.20829,79.1258,79.1258,0.426932273999136
"RPL26P20",0.31627,0.31627,0,0,1.31627
"RPL26P3",0,0,0,0,1
"RPL26P30",0,0,0.14636,0.14636,0.872326319829722
"RPL26P31",0,0,0,0,1
"RPL26P34",0,0,0,0,1
"RPL26P35",0,0,0,0,1
"RPL26P37",0,0,0,0,1
"RPL26P9",0,0,0,0,1
"RPL27",1101.37669,1101.37669,1922.65551,1922.65551,0.573063463946307
"RPL27A",1064.32256,1064.32256,1299.93579,1299.93579,0.818889424204403
"RPL27AP",0,0,0,0,1
"RPL27AP8",0,0,0,0,1
"RPL27P12",0,0,0,0,1
"RPL28",68.18769,68.18769,1403.13699,1403.13699,0.0492741737399853
"RPL29",359.19353,359.19353,1234.88098,1234.88098,0.291446778313556
"RPL29P11",0,0,0.62724,0.62724,0.614537499078194
"RPL29P14",0,0,0.15681,0.15681,0.864446192546745
"RPL29P19",0,0,0.32407,0.32407,0.755247079081922
"RPL29P2",0,0,0,0,1
"RPL29P22",0,0,0,0,1
"RPL29P24",0.58194,0.58194,0.04182,0.04182,1.51843888579601
"RPL29P25",0,0,0,0,1
"RPL29P28",0,0,0,0,1
"RPL29P29",0,0,0,0,1
"RPL29P3",0,0,0.04182,0.04182,0.959858708798065
"RPL29P30",0,0,0.09409,0.09409,0.914001590362767
"RPL29P32",0,0,0,0,1
"RPL3",201.93171,201.93171,2011.90071,2011.90071,0.100815558855856
"RPL30",1655.32893,1655.32893,959.97397,959.97397,1.72359395957416
"RPL30P13",0,0,0,0,1
"RPL30P14",0,0,0,0,1
"RPL30P15",0,0,0,0,1
"RPL30P5",0,0,0,0,1
"RPL31",1382.56552,1382.56552,2875.364,2875.364,0.481011972059169
"RPL31P1",0,0,0,0,1
"RPL31P11",0.06325,0.06325,0.01045,0.01045,1.05225394626157
"RPL31P2",0,0,0,0,1
"RPL31P20",0,0,0,0,1
"RPL31P3",0,0,0,0,1
"RPL31P40",0,0,0.06272,0.06272,0.940981632038542
"RPL31P41",0,0,0,0,1
"RPL31P47",0,0,0,0,1
"RPL31P49",0.80965,0.80965,0.15681,0.15681,1.56434505234222
"RPL31P50",0,0,0,0,1
"RPL31P52",0.8476,0.8476,0.11499,0.11499,1.65705522022619
"RPL31P53",0,0,0,0,1
"RPL31P54",0,0,0,0,1
"RPL31P56",0,0,0,0,1
"RPL31P57",0.40482,0.40482,0,0,1.40482
"RPL31P58",0,0,0.06272,0.06272,0.940981632038542
"RPL31P59",0,0,0,0,1
"RPL31P60",0,0,0,0,1
"RPL31P61",0,0,0,0,1
"RPL31P63",0,0,0.50179,0.50179,0.665872059342518
"RPL31P7",0,0,0,0,1
"RPL31P9",0,0,0,0,1
"RPL32",1551.92148,1551.92148,1852.84416,1852.84416,0.837676388073526
"RPL32P1",0,0,0.28226,0.28226,0.77987303666963
"RPL32P26",0,0,0,0,1
"RPL32P28",0,0,0,0,1
"RPL32P29",19.64666,19.64666,10.88254,10.88254,1.7375628443077
"RPL32P3",7.18564,7.18564,3.01073,3.01073,2.04093519134921
"RPL32P31",0,0,0,0,1
"RPL32P33",0,0,0,0,1
"RPL32P34",0,0,0,0,1
"RPL32P35",0,0,0,0,1
"RPL34",1357.78265,1357.78265,2122.45103,2122.45103,0.639893565146167
"RPL34P1",0,0,0.07318,0.07318,0.931810134367021
"RPL34P17",0,0,0,0,1
"RPL34P21",0,0,0,0,1
"RPL34P23",0,0,0,0,1
"RPL34P26",0,0,0,0,1
"RPL34P27",0,0,0,0,1
"RPL34P29",0,0,0,0,1
"RPL34P3",0,0,0,0,1
"RPL34P31",0,0,0,0,1
"RPL35",156.74313,156.74313,2369.77011,2369.77011,0.0665366622156376
"RPL35A",1299.66498,1299.66498,896.7486,896.7486,1.44880758377123
"RPL35AP",0,0,0,0,1
"RPL35AP12",0,0,0,0,1
"RPL35AP18",0,0,0,0,1
"RPL35AP19",0,0,0,0,1
"RPL35AP26",0,0,0,0,1
"RPL35AP3",0,0,0,0,1
"RPL35AP30",0,0,0,0,1
"RPL35AP31",0,0,0,0,1
"RPL35AP32",1.08797,1.08797,0,0,2.08797
"RPL35AP33",0,0,0,0,1
"RPL35AP35",0,0,0,0,1
"RPL35AP4",0,0,0,0,1
"RPL35P1",0,0,0.16726,0.16726,0.856707160358446
"RPL35P2",0,0,3.25117,3.25117,0.235229360387846
"RPL35P3",0,0,0,0,1
"RPL35P4",0,0,0,0,1
"RPL35P5",0,0,0.68996,0.68996,0.591729981774716
"RPL35P6",11.95498,11.95498,0.30316,0.30316,9.94120445685871
"RPL35P8",0,0,0,0,1
"RPL35P9",0,0,0,0,1
"RPL36",27.84436,27.84436,907.42206,907.42206,0.0317521571415824
"RPL36A",891.10812,891.10812,1197.66499,1197.66499,0.744251419239332
"RPL36AL",361.02789,361.02789,331.51504,331.51504,1.08875643640059
"RPL36AP15",1.70785,1.70785,0.32407,0.32407,2.04509580309198
"RPL36AP40",0,0,0,0,1
"RPL36AP41",0,0,0,0,1
"RPL36AP43",4.87055,4.87055,0.21953,0.21953,4.8137807188015
"RPL36AP45",0,0,0.08363,0.08363,0.922824211216005
"RPL36AP48",0,0,0,0,1
"RPL36AP53",0,0,0,0,1
"RPL36AP6",0,0,0,0,1
"RPL36P1",0,0,0,0,1
"RPL36P18",0,0,0,0,1
"RPL36P19",0,0,0,0,1
"RPL36P2",0,0,0,0,1
"RPL36P4",0,0,0.09409,0.09409,0.914001590362767
"RPL37",725.88896,725.88896,1415.20082,1415.20082,0.513266868465731
"RPL37A",1787.3904,1787.3904,2804.26682,2804.26682,0.637511693094492
"RPL37AP1",0,0,0,0,1
"RPL37AP8",0,0,0.15681,0.15681,0.864446192546745
"RPL37P1",0,0,0.1359,0.1359,0.880359186548112
"RPL37P15",0,0,0,0,1
"RPL37P2",0,0,0,0,1
"RPL37P21",0,0,0,0,1
"RPL37P3",0,0,0,0,1
"RPL37P4",0,0,0,0,1
"RPL38",1103.36286,1103.36286,1913.02744,1913.02744,0.576983817954041
"RPL39",2480.99458,2480.99458,1844.12558,1844.12558,1.34516295633384
"RPL39L",11.42365,11.42365,21.02285,21.02285,0.564125442438195
"RPL39P",6.67961,6.67961,0,0,7.67961
"RPL39P25",0,0,0,0,1
"RPL39P26",0,0,0,0,1
"RPL39P28",0,0,0,0,1
"RPL39P29",0,0,0,0,1
"RPL39P3",0,0,0,0,1
"RPL39P31",0,0,0,0,1
"RPL39P33",0,0,0,0,1
"RPL39P40",40.53309,40.53309,9.82669,9.82669,3.83617615356125
"RPL39P5",0,0,0.20908,0.20908,0.827075131504946
"RPL39P6",0,0,0,0,1
"RPL3L",102.29419,102.29419,0.09409,0.09409,94.4110539352339
"RPL3P1",0,0,0,0,1
"RPL3P12",0,0,0,0,1
"RPL3P2",0,0,0.04182,0.04182,0.959858708798065
"RPL3P3",0,0,0.01045,0.01045,0.989658073135732
"RPL3P4",1.97352,1.97352,146.21912,146.21912,0.0201979199440942
"RPL3P5",0,0,0,0,1
"RPL3P6",0,0,0.08363,0.08363,0.922824211216005
"RPL3P9",0,0,0.16726,0.16726,0.856707160358446
"RPL4",1691.91498,1691.91498,1505.69004,1505.69004,1.12359870647316
"RPL41",2460.87984,2460.87984,3885.25549,3885.25549,0.633483785699329
"RPL41P1",0,0,0.10454,0.10454,0.905354265123943
"RPL5",1473.3475,1473.3475,994.68102,994.68102,1.480742798532
"RPL5P13",0,0,0,0,1
"RPL5P2",0,0,0,0,1
"RPL5P24",0,0,0.09409,0.09409,0.914001590362767
"RPL5P29",0,0,0.01045,0.01045,0.989658073135732
"RPL5P3",0,0,0.01045,0.01045,0.989658073135732
"RPL5P30",4.35187,4.35187,0.1359,0.1359,4.71156791971124
"RPL5P31",0,0,0,0,1
"RPL5P32",0,0,0,0,1
"RPL5P33",0,0,0,0,1
"RPL5P7",0,0,0,0,1
"RPL6",1183.75855,1183.75855,926.19732,926.19732,1.27778470067191
"RPL6P12",0,0,0,0,1
"RPL6P25",0,0,0.01045,0.01045,0.989658073135732
"RPL6P27",6.43925,6.43925,46.31091,46.31091,0.15724174402902
"RPL6P29",0,0,0,0,1
"RPL6P30",0,0,0,0,1
"RPL6P7",0,0,0,0,1
"RPL6P8",0,0,0,0,1
"RPL7",1982.27563,1982.27563,931.94698,931.94698,2.12581815742627
"RPL7A",815.06429,815.06429,1755.30899,1755.30899,0.4646473340662
"RPL7AL2",0,0,0,0,1
"RPL7AL3",0,0,0,0,1
"RPL7AP11",0.12651,0.12651,0.07318,0.07318,1.04969343446579
"RPL7AP14",0,0,0.07318,0.07318,0.931810134367021
"RPL7AP26",0.12651,0.12651,0.02091,0.02091,1.10343712961965
"RPL7AP30",0.12651,0.12651,0.26135,0.26135,0.893098664129702
"RPL7AP31",0.12651,0.12651,0.16726,0.16726,0.965089183215393
"RPL7AP33",1.39159,1.39159,0.02091,0.02091,2.34260610631691
"RPL7AP34",0,0,0,0,1
"RPL7AP38",0,0,0.01045,0.01045,0.989658073135732
"RPL7AP57",0,0,0,0,1
"RPL7AP58",0,0,0,0,1
"RPL7AP6",5.49044,5.49044,21.36783,21.36783,0.290168514335096
"RPL7AP60",0.13916,0.13916,0,0,1.13916
"RPL7AP61",0,0,0,0,1
"RPL7AP64",0,0,0.21953,0.21953,0.819988028174789
"RPL7AP65",0,0,0,0,1
"RPL7AP66",0,0,0.16726,0.16726,0.856707160358446
"RPL7AP7",0,0,0,0,1
"RPL7AP71",0,0,0,0,1
"RPL7AP72",0,0,0,0,1
"RPL7AP73",0,0,0,0,1
"RPL7AP8",0,0,0.14636,0.14636,0.872326319829722
"RPL7L1",58.69961,58.69961,27.65065,27.65065,2.08370874657294
"RPL7L1P1",0,0,0,0,1
"RPL7L1P10",0,0,0,0,1
"RPL7L1P11",0,0,0,0,1
"RPL7L1P12",0,0,0.02091,0.02091,0.979518272913381
"RPL7L1P13",0,0,0,0,1
"RPL7L1P2",0,0,0,0,1
"RPL7L1P3",0,0,0.02091,0.02091,0.979518272913381
"RPL7L1P4",0,0,0,0,1
"RPL7L1P5",0,0,0,0,1
"RPL7L1P7",0,0,0,0,1
"RPL7L1P8",0,0,0,0,1
"RPL7L1P9",0,0,0,0,1
"RPL7P14",0,0,0,0,1
"RPL7P2",0,0,0,0,1
"RPL7P22",0,0,0.02091,0.02091,0.979518272913381
"RPL7P3",8.95675,8.95675,0.09409,0.09409,9.10048533484448
"RPL7P31",0,0,0,0,1
"RPL7P36",0,0,0,0,1
"RPL7P4",0,0,0.02091,0.02091,0.979518272913381
"RPL7P41",0,0,0,0,1
"RPL7P44",0,0,0.03136,0.03136,0.969593546385355
"RPL7P45",0,0,0,0,1
"RPL7P47",0,0,0.5227,0.5227,0.656728180206213
"RPL7P48",0,0,0,0,1
"RPL7P5",0,0,0,0,1
"RPL7P53",0,0,0,0,1
"RPL7P54",0,0,0,0,1
"RPL7P55",0,0,0,0,1
"RPL7P56",0,0,0,0,1
"RPL7P57",0,0,0,0,1
"RPL8",355.4742,355.4742,2521.19529,2521.19529,0.141334892430158
"RPL8P2",0,0,0,0,1
"RPL9",1509.57933,1509.57933,1699.89271,1699.89271,0.888109709165606
"RPL9P16",1.05001,1.05001,0,0,2.05001
"RPL9P18",0,0,0.06272,0.06272,0.940981632038542
"RPL9P2",0,0,0,0,1
"RPL9P25",0.59459,0.59459,1.26493,1.26493,0.704035003289285
"RPL9P28",0.20241,0.20241,0.02091,0.02091,1.17778256653378
"RPL9P30",0,0,0,0,1
"RPL9P31",0,0,0,0,1
"RPL9P32",0,0,0.08363,0.08363,0.922824211216005
"RPL9P33",0.41748,0.41748,0,0,1.41748
"RPL9P5",0,0,0,0,1
"RPL9P7",0.64519,0.64519,0.14636,0.14636,1.43514253812066
"RPL9P8",0,0,0.56451,0.56451,0.639177761727314
"RPL9P9",0,0,0.06272,0.06272,0.940981632038542
"RPLP0",664.54534,664.54534,1724.88805,1724.88805,0.385624861357607
"RPLP0P1",0,0,0.05227,0.05227,0.950326437131155
"RPLP0P11",0,0,0,0,1
"RPLP0P2",0.46808,0.46808,5.22697,5.22697,0.235761534100855
"RPLP0P6",0.63254,0.63254,10.53756,10.53756,0.141497855699125
"RPLP1",138.08324,138.08324,1946.14549,1946.14549,0.071429300334409
"RPLP1P11",0,0,3.66933,3.66933,0.214163488123564
"RPLP1P13",0,0,0,0,1
"RPLP2",85.78492,85.78492,1396.76009,1396.76009,0.0620885662860785
"RPLP2P1",0,0,0,0,1
"RPN1",87.60663,87.60663,135.20068,135.20068,0.650559380467117
"RPN2",99.03029,99.03029,143.91926,143.91926,0.690248418326177
"RPP14",33.3095,33.3095,6.98323,6.98323,4.29769654638536
"RPP21",8.60253,8.60253,99.35415,99.35415,0.0956864265204777
"RPP25",1.17652,1.17652,41.79481,41.79481,0.0508594383290871
"RPP25L",12.208,12.208,47.61765,47.61765,0.271670884956389
"RPP30",47.01029,47.01029,27.88063,27.88063,1.66236989982559
"RPP38",12.84054,12.84054,10.52711,10.52711,1.20069471012249
"RPP40",7.53986,7.53986,19.46522,19.46522,0.417286498752518
"RPP40P1",0,0,0,0,1
"RPRD1A",51.15974,51.15974,21.65009,21.65009,2.30284912775181
"RPRD1B",45.13797,45.13797,5.41514,5.41514,7.19204413309764
"RPRD2",15.04177,15.04177,3.32435,3.32435,3.70963728652861
"RPRM",0,0,32.84625,32.84625,0.0295453706097426
"RPRML",0,0,0.28226,0.28226,0.77987303666963
"RPS10",315.62425,315.62425,1380.93284,1380.93284,0.229116959113585
"RPS10L",0,0,0.11499,0.11499,0.896869030215518
"RPS10P14",0,0,0.16726,0.16726,0.856707160358446
"RPS10P16",0,0,0,0,1
"RPS10P18",0,0,0,0,1
"RPS10P2",0,0,0.03136,0.03136,0.969593546385355
"RPS10P20",0,0,0,0,1
"RPS10P21",0,0,0,0,1
"RPS10P27",0,0,0.03136,0.03136,0.969593546385355
"RPS10P3",0,0,0.09409,0.09409,0.914001590362767
"RPS11",1144.21222,1144.21222,2934.33462,2934.33462,0.390147076315272
"RPS11P1",0,0,0,0,1
"RPS11P5",0.26567,0.26567,0.06272,0.06272,1.19097222222222
"RPS11P6",0.27832,0.27832,0.42861,0.42861,0.894799840404309
"RPS11P7",0,0,0,0,1
"RPS12",820.93425,820.93425,1685.39311,1685.39311,0.487391845428021
"RPS12P15",0,0,0,0,1
"RPS12P20",0,0,0,0,1
"RPS12P21",0,0,1.2022,1.2022,0.454091363182272
"RPS12P23",0,0,0,0,1
"RPS12P24",0,0,0,0,1
"RPS12P26",1.50544,1.50544,0.10454,0.10454,2.26831079001213
"RPS12P27",0.49338,0.49338,0,0,1.49338
"RPS12P28",0.64519,0.64519,0.33453,0.33453,1.23278607449814
"RPS12P31",0,0,0.59587,0.59587,0.626617456309098
"RPS12P5",0.41748,0.41748,0,0,1.41748
"RPS13",1352.0898,1352.0898,892.35795,892.35795,1.51461102461785
"RPS14",631.93164,631.93164,1563.18666,1563.18666,0.404639456521129
"RPS14P7",0,0,0,0,1
"RPS15",29.48896,29.48896,1212.42593,1212.42593,0.0251263461956841
"RPS15A",1775.77699,1775.77699,1387.58154,1387.58154,1.27956258874074
"RPS15AP1",0.37952,0.37952,0.32407,0.32407,1.04187845053509
"RPS15AP10",0.78435,0.78435,0.05227,0.05227,1.69571497809498
"RPS15AP16",0,0,0.06272,0.06272,0.940981632038542
"RPS15AP18",0,0,0,0,1
"RPS15AP24",0,0,0.10454,0.10454,0.905354265123943
"RPS15AP25",0,0,0,0,1
"RPS15AP3",0,0,0,0,1
"RPS15AP32",0,0,0,0,1
"RPS15AP34",0,0,0,0,1
"RPS15AP40",0,0,0.06272,0.06272,0.940981632038542
"RPS15AP5",0,0,0,0,1
"RPS15P5",0,0,0.33453,0.33453,0.749327478587967
"RPS15P9",0,0,0,0,1
"RPS16",575.10435,575.10435,1449.20746,1449.20746,0.397256507010383
"RPS16P5",0,0,0,0,1
"RPS16P8",0,0,0,0,1
"RPS16P9",0,0,0,0,1
"RPS17",1.94822,1.94822,5.97965,5.97965,0.422402269454772
"RPS17L",0,0,7.34911,7.34911,0.119773245292013
"RPS17P1",0,0,0,0,1
"RPS17P13",0,0,0,0,1
"RPS17P14",0,0,0,0,1
"RPS17P17",0,0,0,0,1
"RPS17P2",0,0,0,0,1
"RPS17P5",0,0,0.08363,0.08363,0.922824211216005
"RPS18",998.39936,998.39936,2735.97129,2735.97129,0.365147915015214
"RPS18P1",0,0,0,0,1
"RPS18P12",0,0,0.03136,0.03136,0.969593546385355
"RPS18P9",4.57958,4.57958,3.40798,3.40798,1.26579067963103
"RPS19",60.91349,60.91349,930.45207,930.45207,0.0664698614068247
"RPS19BP1",6.24948,6.24948,309.7395,309.7395,0.0233297665729655
"RPS19P1",0,0,0.07318,0.07318,0.931810134367021
"RPS19P3",0.30362,0.30362,0.04182,0.04182,1.25129100996333
"RPS2",252.58542,252.58542,1912.75564,1912.75564,0.132506687217392
"RPS20",1200.90036,1200.90036,1303.34377,1303.34377,0.921459808099517
"RPS20P1",0,0,0,0,1
"RPS20P14",0,0,1.89216,1.89216,0.345762336800177
"RPS20P15",0,0,0,0,1
"RPS20P2",0,0,0,0,1
"RPS20P20",0,0,0,0,1
"RPS20P21",0,0,0,0,1
"RPS20P22",2.84642,2.84642,0.20908,0.20908,3.18127832732325
"RPS20P24",0,0,0.42861,0.42861,0.699981100510286
"RPS20P31",0,0,0,0,1
"RPS20P32",0,0,0,0,1
"RPS20P33",1.80906,1.80906,0.44952,0.44952,1.93792427838181
"RPS20P35",0.44278,0.44278,0.06272,0.06272,1.35762947907257
"RPS21",234.48216,234.48216,1830.02323,1830.02323,0.128606866445927
"RPS21P8",0,0,0,0,1
"RPS23",2279.32853,2279.32853,1388.90919,1388.90919,1.6406313062798
"RPS23P5",0,0,0,0,1
"RPS23P6",0,0,0.04182,0.04182,0.959858708798065
"RPS23P7",0,0,0,0,1
"RPS23P8",7.43866,7.43866,66.00612,66.00612,0.125938645604312
"RPS24",3911.5951,3911.5951,2401.02736,2401.02736,1.62887199586269
"RPS24P1",0,0,0,0,1
"RPS24P12",0,0,0,0,1
"RPS24P14",0,0,0.06272,0.06272,0.940981632038542
"RPS24P17",0,0,0,0,1
"RPS24P18",0,0,0,0,1
"RPS25",1092.73621,1092.73621,734.37815,734.37815,1.48731126971885
"RPS26",247.00643,247.00643,392.59735,392.59735,0.630101879496902
"RPS26P11",0,0,0.06272,0.06272,0.940981632038542
"RPS26P2",0,0,0.14636,0.14636,0.872326319829722
"RPS26P21",0,0,0.06272,0.06272,0.940981632038542
"RPS26P3",11.56281,11.56281,0.50179,0.50179,8.36522416582878
"RPS26P31",0.46808,0.46808,0.26135,0.26135,1.16389582590082
"RPS26P34",0,0,0,0,1
"RPS26P35",0,0,0,0,1
"RPS26P4",0,0,0,0,1
"RPS26P43",0,0,0.09409,0.09409,0.914001590362767
"RPS26P47",1.22713,1.22713,0.75268,0.75268,1.27069972841591
"RPS26P49",0,0,0,0,1
"RPS26P5",0,0,0,0,1
"RPS26P52",0,0,0,0,1
"RPS26P54",0,0,0,0,1
"RPS26P55",0,0,0.17772,0.17772,0.849098257650375
"RPS26P56",0,0,0,0,1
"RPS26P6",0.34157,0.34157,0.24044,0.24044,1.08152752249202
"RPS26P8",0,0,0.11499,0.11499,0.896869030215518
"RPS27",4833.57112,4833.57112,3833.91623,3833.91623,1.26067189738849
"RPS27A",1241.76237,1241.76237,1310.212,1310.212,0.947796672086589
"RPS27AP1",0,0,0.07318,0.07318,0.931810134367021
"RPS27AP2",0,0,0,0,1
"RPS27AP3",0,0,0,0,1
"RPS27L",199.07263,199.07263,164.6494,164.6494,1.20780775541596
"RPS27P1",0,0,0,0,1
"RPS27P12",0,0,0,0,1
"RPS27P14",0,0,0,0,1
"RPS27P15",0,0,0.22999,0.22999,0.813014739957235
"RPS27P16",0,0,0,0,1
"RPS27P18",0,0,0,0,1
"RPS27P22",0,0,0,0,1
"RPS27P23",0,0,0,0,1
"RPS27P25",0,0,0.1359,0.1359,0.880359186548112
"RPS27P26",0,0,0,0,1
"RPS27P27",0,0,0,0,1
"RPS27P5",0,0,0,0,1
"RPS28",32.31009,32.31009,1816.43312,1816.43312,0.0183280967169785
"RPS28P8",0,0,0,0,1
"RPS29",633.41178,633.41178,2175.26428,2175.26428,0.291514126216325
"RPS29P12",0,0,0,0,1
"RPS29P2",0,0,0,0,1
"RPS29P20",0,0,0,0,1
"RPS29P22",0,0,0,0,1
"RPS29P28",0,0,0,0,1
"RPS2P1",0,0,0,0,1
"RPS2P2",0,0,0,0,1
"RPS2P32",2.97293,2.97293,1.59945,1.59945,1.5283733097386
"RPS2P39",0,0,0,0,1
"RPS2P4",0.12651,0.12651,0.01045,0.01045,1.11485971596813
"RPS2P41",0.11386,0.11386,0.02091,0.02091,1.0910462234673
"RPS2P44",0,0,0,0,1
"RPS2P45",0,0,0,0,1
"RPS2P46",27.52809,27.52809,74.3379,74.3379,0.378668505493251
"RPS2P48",0,0,0.05227,0.05227,0.950326437131155
"RPS2P5",0.35422,0.35422,33.61984,33.61984,0.0391168763344949
"RPS2P52",0,0,0,0,1
"RPS2P55",0,0,0.20908,0.20908,0.827075131504946
"RPS2P6",0,0,0,0,1
"RPS2P7",0,0,0.59587,0.59587,0.626617456309098
"RPS3",957.67651,957.67651,1641.58068,1641.58068,0.583640439506448
"RPS3A",2116.9305,2116.9305,1530.69584,1530.69584,1.38273568726282
"RPS3AP1",0,0,0,0,1
"RPS3AP12",0.13916,0.13916,0,0,1.13916
"RPS3AP2",0.13916,0.13916,0.1359,0.1359,1.00286997094815
"RPS3AP22",0.13916,0.13916,0,0,1.13916
"RPS3AP26",1.07532,1.07532,3.13618,3.13618,0.501747989690971
"RPS3AP3",0,0,0,0,1
"RPS3AP30",0,0,0.01045,0.01045,0.989658073135732
"RPS3AP32",0,0,0,0,1
"RPS3AP33",0,0,0,0,1
"RPS3AP34",0.26567,0.26567,0.05227,0.05227,1.20279966168379
"RPS3AP35",0,0,0,0,1
"RPS3AP39",0,0,0,0,1
"RPS3AP40",0.13916,0.13916,0.02091,0.02091,1.11582803577201
"RPS3AP42",0,0,0,0,1
"RPS3AP44",0,0,0.04182,0.04182,0.959858708798065
"RPS3AP47",0.8223,0.8223,0.22999,0.22999,1.48155676062407
"RPS3AP49",0,0,0.12545,0.12545,0.888533475498689
"RPS3AP5",2.4163,2.4163,33.99618,33.99618,0.0976192258697949
"RPS3AP50",0,0,0,0,1
"RPS3AP52",0,0,0,0,1
"RPS3AP6",7.57782,7.57782,55.88671,55.88671,0.150787767476797
"RPS3P1",0,0,0,0,1
"RPS3P2",0,0,0,0,1
"RPS3P6",0,0,0.04182,0.04182,0.959858708798065
"RPS3P7",0,0,0.02091,0.02091,0.979518272913381
"RPS4L",0,0,0.45997,0.45997,0.684945581073584
"RPS4X",905.60591,905.60591,797.71852,797.71852,1.13507560836326
"RPS4XP12",0,0,0,0,1
"RPS4XP15",0,0,0,0,1
"RPS4XP16",1.75846,1.75846,0.15681,0.15681,2.38454024429249
"RPS4XP17",0,0,0.10454,0.10454,0.905354265123943
"RPS4XP19",0,0,0.02091,0.02091,0.979518272913381
"RPS4XP20",0,0,0,0,1
"RPS4XP21",0,0,0.01045,0.01045,0.989658073135732
"RPS4XP22",0.54398,0.54398,0.17772,0.17772,1.31099072784703
"RPS4Y1",0,0,0,0,1
"RPS4Y2",0,0,0,0,1
"RPS5",96.46218,96.46218,1602.09619,1602.09619,0.0607962146051885
"RPS5P2",0,0,0,0,1
"RPS5P3",0,0,0,0,1
"RPS5P7",0,0,0,0,1
"RPS6",1629.86292,1629.86292,1560.46864,1560.46864,1.04444167383342
"RPS6KA1",0.8729,0.8729,26.31254,26.31254,0.068572897284544
"RPS6KA2",61.63459,61.63459,29.1351,29.1351,2.07845966995298
"RPS6KA3",31.41188,31.41188,11.20661,11.20661,2.65527283987938
"RPS6KA4",3.94704,3.94704,24.16949,24.16949,0.196549075885129
"RPS6KA5",4.07355,4.07355,1.16039,1.16039,2.34844171654192
"RPS6KA6",0.20241,0.20241,1.82944,1.82944,0.424963950463696
"RPS6KB1",18.09061,18.09061,11.32161,11.32161,1.54936002681468
"RPS6KB2",7.98264,7.98264,62.93266,62.93266,0.140501584010426
"RPS6KC1",12.9544,12.9544,17.41625,17.41625,0.757722120409964
"RPS6KL1",9.03266,9.03266,35.29247,35.29247,0.27643916217331
"RPS6P16",0.16446,0.16446,0.4077,0.4077,0.827207501598352
"RPS6P20",0,0,0.17772,0.17772,0.849098257650375
"RPS6P21",0,0,0,0,1
"RPS6P22",0,0,0,0,1
"RPS6P23",0,0,0,0,1
"RPS6P7",0,0,0,0,1
"RPS6P8",0.15181,0.15181,0,0,1.15181
"RPS7",800.16168,800.16168,679.49502,679.49502,1.17732188547096
"RPS7P1",1.21447,1.21447,15.94224,15.94224,0.130707037558198
"RPS7P10",0,0,0.09409,0.09409,0.914001590362767
"RPS7P11",0,0,0.89904,0.89904,0.526581851883057
"RPS7P12",0,0,0,0,1
"RPS7P13",0,0,0,0,1
"RPS7P14",0.20241,0.20241,0.48088,0.48088,0.811956404300146
"RPS7P2",0,0,0,0,1
"RPS7P3",0,0,0.07318,0.07318,0.931810134367021
"RPS7P4",0,0,0.02091,0.02091,0.979518272913381
"RPS7P5",0,0,0,0,1
"RPS7P6",0,0,0,0,1
"RPS7P7",0,0,0.03136,0.03136,0.969593546385355
"RPS7P8",0,0,0,0,1
"RPS7P9",0,0,0,0,1
"RPS8",504.3865,504.3865,1895.92481,1895.92481,0.266424107764187
"RPS8P3",0,0,0,0,1
"RPS8P6",0,0,0,0,1
"RPS9",51.57722,51.57722,1378.77933,1378.77933,0.0381055280774499
"RPS9P1",2.40365,2.40365,4.3802,4.3802,0.632625181220029
"RPSA",386.34209,386.34209,1235.50821,1235.50821,0.313254766015666
"RPSAP1",0,0,0,0,1
"RPSAP14",0.88555,0.88555,4.07703,4.07703,0.371388390456625
"RPSAP2",0,0,0,0,1
"RPSAP4",0,0,0.18817,0.18817,0.841630406423323
"RPSAP41",1.97352,1.97352,0.83631,0.83631,1.61929086047563
"RPSAP43",0,0,0,0,1
"RPSAP47",0,0,0.10454,0.10454,0.905354265123943
"RPSAP51",0,0,0,0,1
