"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"DDX3Y",0,0.180449,0,0.0601496666666667,0,1,0,15.362793,14.206414,17.388955,15.6527206666667,490,536,445,0.0636622500243304
"DDX4",0,0,0.606015,0.202005,0,0,3,0.361806,0.436728,0.470869,0.423134333333333,9,4,6,0.844618088290096
"DDX41",93.924223,18.306198,47.777354,53.335925,544,445,366,81.411225,80.216185,62.260338,74.6292493333333,590,631,490,0.718451200811425
"DDX42",27.412805,19.70927,17.288995,21.4703566666667,1235,960,849,55.932951,61.24143,66.823916,61.3327656666667,1355,1453,1103,0.3604902883153
"DDX43",0,0,0,0,0,0,0,0.146704,0.098823,0,0.0818423333333333,1,1,0,0.924349111869967
"DDX43P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DDX43P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DDX46",15.542673,12.598643,7.465928,11.8690813333333,454,320,246,20.961848,20.744969,24.903865,22.2035606666667,487,569,432,0.554616660701586
"DDX47",15.000939,10.87583,12.961263,12.9460106666667,369,365,279,16.735401,16.11324,21.406803,18.085148,310,317,240,0.730725832813383
"DDX49",35.338053,36.171206,30.419689,33.976316,393,349,265,102.438932,95.468215,89.653198,95.8534483333333,537,608,371,0.361126181895193
"DDX5",400.959585,285.135892,242.175731,309.423736,6464,5583,4297,772.892436,643.183393,806.136625,740.737484666667,9070,8150,7214,0.418508896229645
"DDX50",14.116969,10.73381,9.402013,11.4175973333333,413,374,346,19.497606,20.216944,23.24336,20.98597,358,377,334,0.564796428510242
"DDX51",5.16296,3.810057,3.077699,4.01690533333333,248,197,165,10.541159,9.928176,12.530888,11.0000743333333,377,444,309,0.418072854715372
"DDX52",3.146366,2.815901,2.320226,2.760831,252,259,204,12.929163,11.357668,13.412194,12.5663416666667,575,641,471,0.277217771187393
"DDX53",0,0,0,0,0,0,0,0,0,0.02908,0.00969333333333333,0,0,1,0.990399725329143
"DDX54",25.20878,27.896879,20.404158,24.5032723333333,459,404,290,15.661538,19.512395,25.284019,20.1526506666667,207,229,184,1.20567737515387
"DDX55",9.00838,6.468653,8.266982,7.91467166666667,184,159,127,13.110048,14.664559,15.251196,14.3419343333333,217,238,174,0.581065690478013
"DDX55P1",0,0,0.120775,0.0402583333333333,0,0,3,0.060437,0.055837,0,0.038758,1,1,0,1.00144435309604
"DDX56",28.544028,32.897158,24.026881,28.4893556666667,620,532,387,29.183961,26.837751,39.988298,32.0033366666667,456,524,455,0.893526492927331
"DDX58",0.889329,0.746892,0.572249,0.736156666666667,74,65,52,1.084548,0.829216,0.875452,0.929738666666667,68,56,39,0.899684862337145
"DDX59",6.75935,5.983087,4.710666,5.817701,119,100,70,8.529885,7.303841,8.809492,8.214406,115,145,107,0.739895876087943
"DDX59.AS1",0.173715,0.453819,0.277586,0.301706666666667,2,5,3,0.288785,0.437541,0.817502,0.514609333333333,2,3,4,0.859433939841033
"DDX6",10.008198,8.8944,7.883246,8.92861466666667,1182,1126,983,31.76077,30.903227,39.826816,34.1636043333333,2564,2697,2220,0.282354862503524
"DDX60",3.780009,3.935911,2.690584,3.46883466666667,147,95,70,0,0.669827,0.26611,0.311979,0,11,5,3.40617850336527
"DDX60L",6.591693,4.200251,3.490052,4.76066533333333,227,179,140,0.911291,0.944907,3.576145,1.810781,21,41,20,2.04948921076858
"DEAF1",25.762783,21.464357,23.044973,23.4240376666667,382,343,272,68.714054,87.971248,86.530007,81.0717696666667,818,1111,758,0.297593652066533
"DECR1",265.082121,253.838511,260.47596,259.798864,1843,1909,1618,25.948311,32.800773,33.703955,30.8176796666667,151,199,139,8.19666508470202
"DECR2",18.816515,15.647554,10.60203,15.022033,294,253,235,28.3122,14.366098,30.019863,24.2327203333333,126,117,121,0.634970498160451
"DEDD",13.843103,11.759566,8.139615,11.247428,318,297,242,26.865908,34.966845,31.089017,30.9739233333333,409,472,338,0.383044266176489
"DEDD2",6.511245,5.375015,4.762269,5.54950966666667,168,152,115,9.19507,13.58631,12.919844,11.900408,156,208,137,0.507697870227567
"DEF6",0.307679,0.064372,0.085781,0.152610666666667,5,3,4,1.384507,0.598366,1.221312,1.06806166666667,13,19,10,0.557338635130964
"DEF8",71.253604,53.920283,39.491507,54.8884646666667,628,512,434,143.030626,150.540241,149.498189,147.689685333333,718,1052,653,0.375873178703523
"DEFA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA10P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA11P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA5",0,0,0,0,0,0,0,0,0,0.967987,0.322662333333333,0,0,2,0.756050864077932
"DEFA6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA7P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA8P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFA9P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB1",0,0,0,0,0,0,0,0,0.513761,0,0.171253666666667,0,1,0,0.853786014472811
"DEFB103B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB103B.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB104A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB104B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB105A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB105A.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB106A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB106B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB107A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB107A.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB108B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB108F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB109B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB109F",0,0,0,0,0,0,0,0,1.903939,0,0.634646333333333,0,1,0,0.611753123356551
"DEFB110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB130B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB130C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB130D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB131A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB131B",3.957103,0,0,1.31903433333333,1,0,0,0,0,0,0,0,0,0,2.31903433333333
"DEFB131C",0,0,0,0,0,0,0,2.70736,2.553124,12.555771,5.93875166666667,0,0,1,0.144118142288322
"DEFB132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB133",0,0,0,0,0,0,0,0.156575,0,0,0.0521916666666667,1,0,0,0.950397186824327
"DEFB134",0,0,0,0,0,0,0,0,0.078787,0,0.0262623333333333,0,1,0,0.974409726947658
"DEFB135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB136",2.720508,0,0,0.906836,1,0,0,0,0,0,0,0,0,0,1.906836
"DEFB4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFB4A.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFT1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEFT1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DEGS1",21.270934,29.877841,19.537926,23.5622336666667,608,680,503,75.981783,76.064787,79.507553,77.1847076666667,942,998,649,0.314156494277442
"DEGS2",0.044831,0.01215,0.251468,0.102816333333333,4,1,2,0.020377,0.053917,0.578094,0.217462666666667,1,3,1,0.905831746243827
"DEK",30.81676,16.354593,14.07308,20.414811,697,638,516,12.638403,15.352948,20.946762,16.3127043333333,374,358,381,1.23694199286755
"DELE1",40.033855,33.253224,26.926493,33.404524,899,748,669,37.558523,31.955017,46.390531,38.6346903333333,668,699,650,0.868040691390625
"DELEC1",0.184247,0.092163,0.02022,0.0988766666666667,3,4,1,0.406248,8.494343,0.776631,3.22574066666667,5,13,8,0.260043564749438
"DENND10",19.692604,18.416822,17.46147,18.523632,330,339,282,31.894051,38.900805,38.341158,36.3786713333333,489,528,355,0.522320117424541
"DENND11",0.767347,0.407719,0.321078,0.498714666666667,117,62,48,3.051061,3.552615,4.249498,3.61772466666667,303,383,300,0.324556957127659
"DENND1A",3.503276,2.593523,2.254026,2.78360833333333,257,179,195,7.084815,7.688465,7.381345,7.384875,292,374,246,0.451242067810591
"DENND1B",1.621397,0.7144,1.311407,1.21573466666667,106,89,66,2.533681,2.297353,4.430122,3.087052,200,216,203,0.542135178771072
"DENND1C",0.500435,0.164538,0.219191,0.294721333333333,8,3,5,0.296272,0.342434,0.161048,0.266584666666667,5,8,2,1.02221459599753
"DENND2A",0.038341,0.176281,0.933576,0.382732666666667,3,12,12,18.057231,10.992663,20.093401,16.3810983333333,476,560,477,0.0795538141576975
"DENND2B",75.086655,23.305095,78.728297,59.0400156666667,391,319,284,33.703542,36.262855,28.85619,32.9408623333333,107,139,119,1.76895964153808
"DENND2C",0.801382,0.497088,0.528072,0.608847333333333,62,43,35,0.579088,0.754716,0.355878,0.563227333333333,24,33,10,1.02918321540778
"DENND2D",0.428154,0.167533,0.200856,0.265514333333333,5,4,4,0.128946,0.021618,0.144907,0.0984903333333333,3,1,1,1.15204867528799
"DENND3",14.559587,4.732605,5.8404,8.37753066666667,387,247,232,19.955826,30.667857,34.518395,28.3806926666667,420,569,365,0.319173233015904
"DENND4A",2.992996,4.061459,2.504106,3.186187,176,116,104,7.712445,8.030705,5.773007,7.17205233333333,258,316,183,0.512256509044219
"DENND4B",18.314214,12.548805,10.803025,13.8886813333333,680,517,422,34.940922,33.669285,34.029399,34.213202,816,981,655,0.422815321745899
"DENND4C",3.320362,1.775277,1.506109,2.20058266666667,270,126,110,2.683364,2.98008,4.10748,3.25697466666667,132,159,137,0.751844424099619
"DENND5A",194.078763,171.892553,149.871646,171.947654,5565,3867,3436,55.710513,45.813531,65.250442,55.5914953333333,901,969,842,3.05607146411858
"DENND5B",8.920574,7.178834,5.041164,7.04685733333333,1627,1247,896,6.01554,5.635899,6.527387,6.05960866666667,709,753,572,1.13984467316555
"DENND5B.AS1",0.490719,0.352012,0.636,0.492910333333333,5,3,5,0.448218,0,0.117109,0.188442333333333,2,0,1,1.25619080662166
"DENND6A",8.216923,4.434227,2.278018,4.97638933333333,174,188,143,10.430027,9.242582,12.708666,10.7937583333333,267,262,216,0.506741715780452
"DENND6A.DT",0.107301,0.034571,0.05194,0.064604,6,2,3,0.080074,0.260199,0.038187,0.126153333333333,3,11,1,0.945345512452419
"DENND6B",0.785974,1.006781,1.561693,1.11814933333333,34,40,30,19.006344,17.058528,17.50164,17.855504,660,699,493,0.112335864017919
"DENR",12.215231,10.705626,7.864079,10.2616453333333,454,483,333,36.200178,45.652219,40.068609,40.6403353333333,1158,1424,931,0.270450399670973
"DEPDC1",4.109092,3.895752,2.604077,3.536307,207,296,183,0.050901,0.047558,0.588659,0.229039333333333,2,1,7,3.69093720352861
"DEPDC1.AS1",0.190655,0,0,0.0635516666666667,3,0,0,0,0,0,0,0,0,0,1.06355166666667
"DEPDC1B",1.353748,0.646246,0.365261,0.788418333333333,32,21,14,1.726256,1.562127,1.468612,1.585665,23,32,20,0.691666682781154
"DEPDC4",0.178493,0.674893,0.748095,0.533827,7,8,3,0.280601,1.720858,1.948429,1.31662933333333,8,15,9,0.662094266842861
"DEPDC5",17.895991,9.924378,9.861118,12.5604956666667,207,128,106,21.736571,25.561035,33.087897,26.7951676666667,165,216,158,0.487872418302735
"DEPDC7",0.193594,0.117313,0.125659,0.145522,5,3,3,1.223677,0.685414,0.990025,0.966372,26,14,15,0.582556098235736
"DEPP1",22.102148,18.680377,22.64398,21.1421683333333,896,762,897,2.248048,2.393681,2.016878,2.21953566666667,51,70,38,6.87744153996534
"DEPTOR",0.148197,0.140934,0.143112,0.144081,7,4,3,1.027301,1.411663,1.86527,1.43474466666667,34,38,42,0.469897733287296
"DERA",12.027004,11.833796,11.63637,11.83239,191,185,172,2.63862,6.059155,3.094042,3.93060566666667,34,45,30,2.60259912626015
"DERL1",13.456228,14.343784,10.689705,12.8299056666667,461,441,386,32.466611,27.754094,26.58497,28.935225,669,710,508,0.461994378417622
"DERL2",12.41577,16.515575,16.219414,15.050253,137,192,171,24.499343,24.131841,21.298847,23.3100103333333,512,566,371,0.660232257408474
"DERL3",1.695891,13.909143,1.373943,5.659659,55,65,38,0,0.981681,0.803051,0.594910666666667,0,13,10,4.17556866298886
"DERPC",7.071612,6.484171,5.088996,6.21492633333333,420,365,283,10.344976,11.854922,16.141462,12.7804533333333,371,465,411,0.523562335636757
"DES",414.060615,356.381337,331.921179,367.454377,9051,7429,6905,2.231461,0.716755,4.849687,2.599301,19,10,27,102.368314569968
"DESI1",40.467789,37.200555,34.668516,37.44562,1372,1173,956,53.467005,66.181516,68.325854,62.658125,1068,1293,877,0.603938931597498
"DESI2",6.742903,5.773709,5.086219,5.86761033333333,440,436,321,6.315545,7.556752,7.777577,7.21662466666667,317,363,272,0.835818917370531
"DET1",1.818206,1.56704,1.238664,1.54130333333333,88,66,57,2.066084,3.067365,3.120347,2.75126533333333,66,103,71,0.677452301427892
"DET1.1",14.261143,4.371659,6.233042,8.28861466666667,115,46,48,6.751122,5.591247,9.055678,7.13268233333333,45,43,42,1.14213420443038
"DEUP1",0.068083,0,0,0.0226943333333333,2,0,0,0,0,0,0,0,0,0,1.02269433333333
"DEXI",17.626428,15.823276,12.142604,15.197436,364,298,259,16.515444,23.999366,22.076988,20.8639326666667,300,382,276,0.740829028653857
"DFFA",7.43001,5.874657,4.481863,5.92884333333333,643,568,422,13.60045,15.186059,15.766227,14.850912,652,787,489,0.437125846975451
"DFFB",1.184018,0.942439,0.735736,0.954064333333333,47,34,42,4.363972,5.114572,5.609548,5.029364,112,118,66,0.324091286134546
"DFFBP1",0.801067,0.365296,0.061563,0.409308666666667,14,6,1,0.374745,0.234146,0.73811,0.449000333333333,4,3,5,0.972607551735093
"DGAT1",16.193728,13.510691,12.303968,14.0027956666667,352,304,219,26.861531,21.848997,21.319191,23.3432396666667,268,371,255,0.616302343981359
"DGAT2",1.515831,0.955392,1.174599,1.215274,41,35,28,4.346182,4.242735,3.557852,4.048923,81,95,70,0.43876169234508
"DGAT2L6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DGAT2L7P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DGCR11",0.431121,0.593303,0.378701,0.467708333333333,19,25,16,0.719721,0.671347,0.979705,0.790257666666667,20,20,19,0.81983077668708
"DGCR2",10.50484,6.84524,6.363856,7.90464533333333,868,650,603,47.625143,41.518775,45.971311,45.0384096666667,1571,1787,1354,0.193417743962181
"DGCR5",0.202004,0.336928,0.088125,0.209019,10,12,3,12.62799,13.387133,15.388725,13.8012826666667,458,567,448,0.081683393745515
"DGCR6",33.712793,29.077532,24.699132,29.1631523333333,650,464,408,34.171172,36.375303,34.514478,35.0203176666667,446,527,344,0.837392735190851
"DGCR6L",19.063768,18.963118,14.151514,17.3928,424,382,295,13.279321,19.815651,21.465014,18.186662,168,271,197,0.958624277636204
"DGCR8",11.75928,7.345238,6.397921,8.500813,453,307,279,14.498303,16.858187,19.250747,16.869079,436,501,408,0.531690133554169
"DGKA",28.440846,18.752717,15.174871,20.789478,89,62,52,43.486145,60.719324,49.818341,51.34127,203,311,165,0.416296318373628
"DGKB",0.279084,0.015893,0.032649,0.109208666666667,3,2,2,5.568458,7.542541,12.842095,8.65103133333333,393,586,666,0.114931620088686
"DGKD",71.750922,24.442101,23.005931,39.7329846666667,1451,963,867,149.659127,125.877415,184.297698,153.27808,1650,1892,1260,0.264023150059079
"DGKE",1.010063,0.322639,0.532372,0.621691333333333,47,34,34,4.260587,3.836486,4.064082,4.05371833333333,440,398,320,0.320890723694864
"DGKG",1.685028,0.378298,0.378928,0.814084666666667,16,12,16,2.855649,1.608064,0.826362,1.76335833333333,22,35,12,0.656478258640603
"DGKH",0.983254,0.961879,0.768954,0.904695666666667,287,281,172,2.39485,2.653568,3.555324,2.867914,277,283,253,0.49243485420479
"DGKI",13.958293,8.883858,5.415409,9.41918666666667,1478,1320,853,5.502998,7.800269,8.014333,7.10586666666667,799,1070,809,1.28538836069349
"DGKK",0.005999,0.012431,0,0.00614333333333333,1,2,0,1.48071,2.60184,1.129354,1.73730133333333,150,288,81,0.367567618910304
"DGKQ",2.78264,1.36646,0.773925,1.64100833333333,120,84,61,15.471687,22.58558,21.391871,19.8163793333333,456,553,398,0.126871647131462
"DGKZ",49.962621,24.470729,17.852513,30.7619543333333,882,619,556,69.214407,92.343041,88.73787,83.4317726666667,723,930,564,0.376184857076592
"DGKZP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DGLUCY",37.640336,29.706182,21.120479,29.488999,1351,1123,900,23.239332,22.417146,29.535925,25.0641343333333,417,485,381,1.16976833414366
"DGUOK",18.526557,20.017387,17.024319,18.5227543333333,261,264,219,48.482564,50.958875,48.48603,49.3091563333333,429,494,330,0.388055689186705
"DGUOK.AS1",2.256995,1.158538,1.21949,1.54500766666667,17,10,11,1.022946,1.774943,2.396924,1.73160433333333,7,16,12,0.931689716409636
"DHCR24",17.075429,13.025912,11.930826,14.0107223333333,1602,1160,1050,118.578698,91.956061,91.268983,100.601247333333,5967,4699,3216,0.147741516244246
"DHCR7",11.119278,8.683241,6.415689,8.73940266666667,335,274,214,82.032261,78.958267,52.203648,71.0647253333333,1263,1136,578,0.13514798844535
"DHDDS",13.7057,10.860144,10.381003,11.648949,449,360,355,35.942773,36.252123,41.208279,37.8010583333333,679,769,564,0.325994948161852
"DHDH",1.055633,0.871694,0.252077,0.726468,13,12,3,2.488855,1.577538,2.327468,2.131287,18,13,11,0.551360510869812
"DHFR",12.051467,10.629665,9.196199,10.625777,892,831,711,9.672907,9.188683,20.575447,13.145679,431,439,441,0.821860654409025
"DHFR2",1.074082,0.31205,0.344769,0.576967,44,23,17,1.84782,1.802379,1.972804,1.87433433333333,75,92,69,0.548637290280428
"DHH",0.009608,0,0.060796,0.023468,1,0,0,0.114912,0.150847,0.072132,0.112630333333333,7,10,3,0.919863470676544
"DHODH",5.222285,2.794542,2.800437,3.60575466666667,112,75,83,8.247549,8.141313,9.30429,8.564384,122,126,122,0.481552671522459
"DHPS",47.694543,32.597657,28.148179,36.146793,250,237,164,101.307476,110.953358,118.853113,110.371315666667,442,453,349,0.333540039260917
"DHRS1",8.845792,9.027426,5.035952,7.63639,160,164,108,9.846419,13.519084,13.434716,12.2667396666667,140,189,130,0.650980588825403
"DHRS11",8.909051,7.354315,5.665833,7.309733,189,158,153,8.150703,10.667136,13.617706,10.8118483333333,145,202,179,0.703508271144129
"DHRS12",3.744517,5.4356,3.281165,4.15376066666667,58,67,39,5.80823,3.963056,4.703847,4.82504433333333,44,39,24,0.884759045896818
"DHRS13",3.239485,2.88133,2.212818,2.77787766666667,98,80,75,14.759373,14.824114,18.683741,16.089076,249,295,229,0.221069744593954
"DHRS2",0.20928,0.360899,0.401074,0.323751,9,9,9,14.190562,16.587834,12.84056,14.539652,207,286,128,0.0851853696595007
"DHRS3",4.55404,4.987193,3.034088,4.19177366666667,180,169,123,0.125674,0.878373,0.050922,0.351656333333333,3,15,1,3.8410456405462
"DHRS4",7.482316,7.671713,8.30279,7.81893966666667,150,151,147,3.59084,2.858489,3.243244,3.23085766666667,35,41,24,2.08443307751706
"DHRS4.AS1",2.430063,2.175032,2.221226,2.27544033333333,92,64,75,7.936807,9.523948,7.05948,8.17341166666667,165,238,140,0.357058033843098
"DHRS4L1",0.904307,0.840273,0.375944,0.706841333333333,7,6,2,0.264336,0.724685,0.464637,0.484552666666667,2,6,1,1.14973444301291
"DHRS4L1.1",0.06701,0,0.101788,0.056266,2,0,3,0.316665,0.130123,0.474566,0.307118,5,2,5,0.808087716640732
"DHRS4L2",11.400255,9.17123,5.864976,8.81215366666667,157,149,104,5.336893,4.232943,4.773972,4.78126933333333,35,39,37,1.69723171520349
"DHRS7",16.95196,18.420756,10.81913,15.397282,182,215,129,80.529303,77.926562,83.569134,80.6749996666667,614,631,425,0.200762559741914
"DHRS7B",10.660109,10.325824,9.508232,10.1647216666667,196,165,146,14.691748,11.350125,12.129808,12.7238936666667,114,119,83,0.813524349418718
"DHRS7C",5.394021,3.871482,3.38057,4.21535766666667,58,42,43,0,0,0,0,0,0,0,5.21535766666667
"DHRS9",0.327735,0.749848,0.33704,0.471541,10,13,9,0.076707,0.053846,0,0.0435176666666667,2,1,0,1.41017353802986
"DHRSX",8.523778,8.220005,6.281575,7.67511933333333,217,216,173,3.473566,6.936459,6.25127,5.553765,114,122,80,1.32368483357785
"DHTKD1",18.700874,7.198734,7.58279,11.1607993333333,457,344,293,31.298901,32.899079,22.961763,29.0532476666667,333,456,321,0.404641770107974
"DHX15",36.903284,47.57148,24.387749,36.2875043333333,894,714,503,68.891537,75.290223,79.147395,74.4430516666667,1327,1350,1183,0.494247031497113
"DHX16",10.718787,7.599811,8.401763,8.906787,483,336,347,12.230485,8.545525,10.322855,10.3662883333333,269,287,221,0.87159384923809
"DHX29",4.275873,4.020116,2.069109,3.45503266666667,375,374,187,10.520498,10.805543,12.494934,11.2736583333333,524,576,467,0.36297512491182
"DHX30",17.473578,13.632906,12.444172,14.5168853333333,984,733,623,34.377065,33.137607,36.714522,34.7430646666667,1169,1294,946,0.43412296841474
"DHX32",10.760766,9.002401,7.878875,9.214014,548,473,407,7.865145,7.54143,6.789679,7.39875133333333,291,276,186,1.21613482702627
"DHX33",1.684335,1.101479,0.839867,1.20856033333333,172,127,96,4.174688,5.369641,5.179964,4.90809766666667,284,383,253,0.373819198317247
"DHX33.DT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DHX34",5.01409,3.243164,2.138145,3.465133,150,106,83,6.720716,5.300285,11.617002,7.87933433333333,171,216,152,0.502867989015543
"DHX35",2.875588,3.676683,2.242606,2.93162566666667,162,155,120,2.88451,6.669797,3.745968,4.433425,98,147,106,0.72359987791617
"DHX36",26.784122,19.306047,14.875287,20.3218186666667,526,403,273,116.271628,109.150102,129.101743,118.174491,1755,1944,1346,0.178912605271095
"DHX37",1.63737,1.325887,0.681262,1.21483966666667,124,76,58,6.385591,6.917876,4.565931,5.956466,265,265,153,0.31838575314918
"DHX38",12.549076,13.161775,12.303135,12.6713286666667,395,316,246,64.5759,67.563459,76.318277,69.4858786666667,706,785,575,0.193958405928647
"DHX40",8.168239,4.829291,3.568891,5.52214033333333,358,306,219,17.777648,18.199089,21.492465,19.1564006666667,556,619,447,0.323576636582702
"DHX40P1",0.178131,0.072554,0.123622,0.124769,5,2,3,0.484007,0.388578,0.947034,0.606539666666667,8,7,11,0.700119034305409
"DHX57",8.229223,10.247357,4.923487,7.80002233333333,259,208,157,32.935311,26.414378,35.269056,31.5395816666667,777,791,572,0.27044054909741
"DHX58",0.017777,0.087828,0.088743,0.0647826666666667,1,1,2,0.898545,1.108719,1.036041,1.014435,7,18,6,0.528576333645249
"DHX8",15.271692,17.890747,11.885814,15.0160843333333,389,238,227,51.453843,40.249967,104.049377,65.2510623333333,522,612,507,0.241748339864357
"DHX9",44.762224,41.504683,29.715243,38.6607166666667,1415,1196,898,116.487031,84.607277,119.196766,106.763691333333,2521,2546,2177,0.36803413260955
"DIABLO",28.196458,21.473554,20.952,23.5406706666667,497,428,392,51.035106,55.587488,49.754203,52.125599,530,727,480,0.461936827604836
"DIAPH1",13.099514,10.573507,8.468157,10.713726,694,448,404,24.157793,28.162907,32.783377,28.3680256666667,811,821,646,0.398859839369295
"DIAPH1.AS1",0.022899,0,0,0.007633,1,0,0,0.031474,0,0,0.0104913333333333,1,0,0,0.997171343049619
"DIAPH2",0.996699,1.03704,0.579824,0.871187666666667,134,144,89,0.171548,0.32731,0.275139,0.257999,18,45,25,1.48743176001465
"DIAPH2.AS1",0.248642,0.062873,0.063603,0.125039333333333,4,1,1,0.098842,0,0,0.0329473333333333,1,0,0,1.08915459387733
"DIAPH3",2.271531,3.082315,2.569991,2.641279,116,107,86,0.369606,0.376134,0.437257,0.394332333333333,9,20,9,2.61148573618389
"DIAPH3.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DICER1",7.15873,4.063701,2.354277,4.52556933333333,456,293,221,19.380506,18.091562,19.080097,18.8507216666667,1422,1312,995,0.278356093351098
"DICER1.AS1",2.623233,1.045469,2.115935,1.92821233333333,49,33,39,6.305037,6.562025,6.72197,6.52967733333333,93,94,71,0.388889484064656
"DIDO1",6.092835,5.489807,4.467361,5.350001,689,502,456,9.945276,10.08804,13.1918,11.0750386666667,961,1025,944,0.525878316028029
"DIMT1",6.328247,6.132198,6.022387,6.160944,125,145,126,7.555319,7.178839,7.342613,7.35892366666667,94,98,64,0.856682544973593
"DIMT1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DINOL",0.062582,0.260925,0.197964,0.173823666666667,1,4,3,0.102209,0.18772,0,0.096643,1,2,0,1.07037902641668
"DIO1",0,0,0,0,0,0,0,0.254206,0.046126,0,0.100110666666667,1,1,0,0.908999458236323
"DIO2",0.1596,0.025474,0.086633,0.090569,3,3,5,0.06982,0.360638,3.603183,1.344547,6,9,4,0.465151263762253
"DIO2.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"DIO3",0,0,0,0,0,0,0,3.418988,3.657005,0.865756,2.64724966666667,89,106,16,0.274179201149652
"DIO3OS",0.085549,0,0,0.0285163333333333,4,0,0,2.375566,4.849625,0.876192,2.700461,18,44,9,0.277942757222231
