"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg__TPM","FoldChange"
"ALPK1",0.472221,0.138482,0.253335,12,10,10,27.765273,1.270481,0.160844,0.400622,13,14,20,39.8346116666667,0.704433612221201
"ALPK2",72.714027,40.86153,32.745724,9289,5813,4736,0.38592,1.470137,1.631915,1.928766,109,172,215,1.079284,0.666537134898359
"ALPK3",103.59781,44.609377,36.71073,11154,7098,6071,20.8129773333333,7.121846,3.854284,2.821892,799,481,414,24.7721216666667,0.846378797037341
"ALPL",0.091124,0.032574,0.097775,3,1,3,10.3549896666667,0.604865,0.348634,0.541306,20,11,18,25.4923513333333,0.428613886468414
"ALPP",0.032776,0,0,2,0,0,65.2074226666667,0,0.10119,0.015749,0,3,1,79.0364946666667,0.827215421444994
"ALS2",11.104254,6.920543,6.334719,1198,770,731,20.6426593333333,18.06427,14.519183,11.668921,1020,1392,1191,124.791593333333,0.17205171474363
"ALS2CL",4.791277,3.984902,3.70468,334,229,219,0.0737356666666667,2.625211,1.925383,1.699399,169,116,164,0.186634,0.904858335987901
"ALX1",0,0,0,0,0,0,2.963148,0,0.039862,0.037664,0,1,1,12.141163,0.301582744236564
"ALX3",0,0,0,0,0,0,31.9114103333333,0,0,0,0,0,0,38.6008196666667,0.83107901832234
"ALX4",0.00769,0,0,1,0,0,2.648764,0.021201,0.007706,0.007203,2,1,1,2.776094,0.966279970784626
"ALYREF",97.053612,115.2418,98.82736,280,269,267,0.001736,54.087826,77.474681,58.187337,113,209,162,2.2533,0.307913810592322
"AMACR",5.457509,4.84526,3.662822,191,174,129,13.6374056666667,10.73058,10.405909,8.740116,325,460,438,33.8011166666667,0.420601609047986
"AMBN",0,0,0,0,0,0,212.653807666667,0,0,0,0,0,0,257.761925666667,0.825677143637787
"AMBP",0.052291,0.135405,0.138226,1,3,1,0.221107,0.17312,0.075556,0.119818,1,2,2,2.349498,0.364564182453609
"AMBRA1",4.348576,4.659669,2.875896,322,272,215,1.24203166666667,12.488745,17.789624,12.527749,782,1265,1056,18.7229576666667,0.113676239870244
"AMD1",7.879581,7.871752,6.103857,403,402,295,13.8326846666667,30.176988,36.791916,30.989148,1220,2168,1839,18.751728,0.750956304515062
"AMDHD1",2.14025,0.344696,2.347355,20,4,17,1.627878,5.78105,3.145746,3.549181,40,29,34,4.64621433333333,0.465422997580149
"AMDHD2",11.055598,8.755988,6.632758,185,154,113,27.8953523333333,8.502985,10.221512,11.163358,114,169,178,48.6389496666667,0.582110470253101
"AMELX",0,0,0,0,0,0,2.691162,0,0,0,0,0,0,61.5984313333333,0.0589657267982445
"AMELY",0,0,0,0,0,0,0.0978146666666667,0,0,0,0,0,0,0.031697,1.06408632250231
"AMER1",0.821371,0.655407,0.654158,155,119,117,0.102646,5.49294,7.09373,5.48232,779,1367,1121,45.4347466666667,0.0237461401031297
"AMER2",0.005362,0.005114,0,1,1,0,0.007699,7.683459,5.839085,6.514775,1222,1295,1475,0.545021333333333,0.652223356570697
"AMER3",0,0,0,0,0,0,7.52585666666667,6.360009,7.612737,5.397467,604,999,778,49.9615196666667,0.167299890631859
"AMFR",29.70119,20.11146,17.666709,615,477,524,0.108715,80.424179,81.311459,80.866959,1274,1727,1821,0.305635333333333,0.849176620526507
"AMH",2.646751,1.702482,2.248779,62,40,51,24.2635903333333,5.863334,8.432397,3.253779,46,109,74,21.600865,1.11781519571633
"AMHR2",2.36569,2.558565,1.544987,47,53,29,10.1326373333333,0,0.065058,0.061884,0,1,1,9.94894766666667,1.01677692434551
"AMIGO1",2.542253,1.827104,1.854758,287,195,197,42.4880186666667,5.601156,5.019134,4.199381,460,563,499,70.161379,0.611118267770874
"AMIGO2",0.578137,0.733753,0.425631,33,40,23,8.920426,5.499288,0.232258,0.284887,246,14,18,8.93676066666667,0.99835613765747
"AMIGO3",0.553335,0,0.107865,36,0,6,4.17873333333333,0.554582,0.222318,0.25064,25,14,17,0.403065,3.69101455266387
"AMMECR1",1.201502,1.067747,0.705163,96,106,69,1.12091966666667,0.765927,0.549024,0.258403,34,21,16,0.262450333333333,1.68000246082288
"AMMECR1L",4.000701,3.499461,3.349551,394,338,321,4.72486366666667,7.065166,8.14862,7.162751,540,847,792,14.9282153333333,0.359416516342927
"AMN",0.033049,0.024263,0.073361,2,1,2,120.905297333333,0.061373,0.386765,0.185004,2,8,10,57.833022,2.07205567875356
"AMN1",2.716728,2.913017,1.902251,31,44,24,17.676342,43.669825,32.283056,43.635724,819,820,1033,36.1631466666667,0.502550071109874
"AMOT",0.514903,0.541348,0.325477,75,48,47,21.8956276666667,3.735961,5.098646,2.848973,251,453,263,60.66825,0.371270916017021
"AMOTL1",0.720755,0.486584,0.51022,143,93,96,16.9411846666667,8.226035,4.07017,4.541034,1072,831,980,8.594593,1.86992659997841
"AMOTL2",9.024298,6.349538,5.440585,608,481,385,15.222051,17.364453,23.421901,15.881511,803,1506,1156,8.25256266666667,1.75324951415262
"AMPD1",0,0,0,0,0,0,0.324043,0,0,0,0,0,0,0.676120333333333,0.789945073553788
"AMPD2",20.201797,13.881209,11.777282,491,409,319,21.657479,99.269004,111.900818,102.442942,1572,2671,2778,24.8565746666667,0.876275349387604
"AMPD3",1.738649,1.238804,1.611106,71,50,57,6.57082033333333,3.891017,2.076001,3.75493,120,128,209,13.3740906666667,0.526699080233991
"AMPH",0.846319,0.957411,0.428158,19,18,9,1.99081733333333,29.56086,30.111168,20.969262,889,1183,960,9.103554,0.296016365462424
"AMT",20.184859,17.047204,13.649249,444,361,330,8.843309,8.538403,9.331136,7.472957,159,213,199,87.070471,0.111766280891129
"AMTN",0,0,0,0,0,0,16.7116503333333,3.561956,0,0,40,0,0,40.368488,0.428143526380112
"AMY1A",1.112699,0.053528,0,4,1,0,0.00256333333333333,0,0,0,0,0,0,0.0120366666666667,0.990639337836903
"AMY1B",0,0.037062,0,0,1,0,0.014186,0,0,0,0,0,0,2.021208,0.335688903246648
"AMY1C",0,0.066407,0,0,2,0,6.70551266666667,0,0,0,0,0,0,5.988585,1.10258552577763
"AMY2A",0.332278,0.651743,0,3,4,0,0.169398,0,0,0.370657,0,0,3,0.209901333333333,0.966523441029902
"AMY2B",25.666158,26.422933,19.647903,905,865,750,18.870242,12.944371,11.215442,11.036273,403,524,508,10.8682596666667,1.67423384372081
"AMZ1",0.201188,0.153268,0.008448,8,1,1,10.4519753333333,0.604685,0.070992,0.219829,15,6,18,15.837694,0.680139176619633
"AMZ2",45.44696,45.803927,39.23198,563,542,450,0.656788,83.854044,80.006681,86.444432,795,1029,1122,120.327638666667,0.0136554870613763
"AMZ2P1",6.669272,5.949892,5.15398,155,137,122,10.00226,11.657967,6.863715,6.972683,221,190,200,8.74302,1.12924534692529
"ANAPC1",4.623434,3.509686,2.765658,296,236,167,0.652533333333333,9.280157,7.856055,9.589339,595,678,735,14.3015806666667,0.10799755720226
"ANAPC10",8.515703,8.697641,7.538116,98,87,89,0.443790666666667,9.365743,8.329526,8.670055,84,124,123,0.608194,0.897771454604772
"ANAPC11",96.022571,82.904174,75.843786,566,469,461,0.461679666666667,74.392329,66.557575,74.162899,333,428,456,1.07374666666667,0.704849676270326
"ANAPC13",27.841039,28.27715,21.891925,472,578,383,16.772495,83.306514,94.117918,91.663392,1304,1946,1959,31.5395356666667,0.546181579911297
"ANAPC15",37.029181,43.871452,41.372983,263,259,213,6.051029,25.180742,31.892533,29.454991,153,221,202,12.8609016666667,0.508699157498292
"ANAPC16",73.070938,72.034206,63.789452,1369,1283,1148,12.219698,21.284214,30.0326,24.042412,330,589,475,0.145578666666667,11.5397557449859
"ANAPC1P1",0,0,0,0,0,0,85.707663,0.423622,0.150437,0.240238,12,5,9,68.0279813333333,1.25612340568518
"ANAPC2",19.739067,14.052945,14.954881,447,305,272,15.0255853333333,19.684506,19.251732,14.971508,360,599,484,29.6645926666667,0.522608779041556
"ANAPC4",6.306426,6.531216,5.315445,206,222,188,124.265597,13.302209,14.15063,11.129866,393,451,390,82.5782403333333,1.49878241633715
"ANAPC5",83.286871,69.36874,58.889276,1036,844,653,0.0115143333333333,119.234658,105.783373,97.535,1107,1333,1426,0.176161333333333,0.860013252150215
"ANAPC7",36.868929,30.593725,19.471998,678,624,469,0.107117333333333,44.985934,57.33395,45.632667,804,1326,1159,0.468952,0.753678359356421
"ANG",0.170885,4.259603,4.517124,2,5,4,5.31549633333333,7.772058,1.586538,2.00391,7,1,9,11.015745,0.525601727844036
"ANGEL1",4.792983,3.427489,2.101525,315,238,179,2.877094,6.95553,7.515508,6.880468,351,525,464,1.492925,1.55523892616104
"ANGEL2",4.667814,3.262159,3.260348,155,126,105,16.7007176666667,8.075836,6.582352,6.388505,270,339,305,41.377364,0.417692749050334
"ANGPT1",0.774191,0.47984,0.177619,19,17,8,1.15554933333333,10.027403,4.62443,5.682872,544,297,258,154.750564,0.0138397529869191
"ANGPT2",0.345305,0.220195,0.17701,24,15,13,1.02610533333333,0.257848,0.250056,0.395362,17,19,36,1.138496,0.947444060373895
"ANGPT4",0.009902,0.010515,0.010527,1,1,1,5.751051,0.467526,0.169244,0.35236,36,18,39,46.8114293333333,0.141201614219328
"ANGPTL1",0.050629,0,0,2,0,0,0.0296923333333333,0.074663,0.170177,0.026813,4,1,2,0,1.02969233333333
"ANGPTL2",8.894499,6.937236,9.171113,372,330,284,7.04405866666667,3.142907,0.072982,1.39625,36,4,13,5.497553,1.23801355166578
"ANGPTL3",0,0,0,0,0,0,14.7859496666667,0.259404,0,0.017545,3,0,1,4.952051,2.65218656000539
"ANGPTL4",0.62497,0.384203,0.40266,24,13,6,14.2489986666667,2.044524,0.296661,1.210895,43,8,32,26.479758,0.554917502063398
"ANGPTL5",0,0,0,0,0,0,2.126982,0.029792,0,0.021514,1,0,1,81.0608846666667,0.0381056335512574
"ANGPTL6",0.12944,0.088018,0.074395,2,2,2,0,0.466377,0.335937,0.148194,4,5,5,0,1
"ANGPTL7",0.3556,0.374116,0.378985,9,13,11,0,0,0,0,0,0,0,0,1
"ANGPTL8",0.065407,0.236847,0.643642,1,1,3,0.499933666666667,0,0.68303,0.562676,0,5,4,1.86782633333333,0.523021094141103
"ANHX",0,0,0.034765,0,0,1,5.897689,0,0,0,0,0,0,43.9760103333333,0.153363736553748
"ANK1",1.108226,0.527437,0.631554,97,48,52,1.02844466666667,21.556596,17.317404,16.329558,1541,1932,1763,5.35511,0.319183250434165
"ANK2",63.997233,31.195211,20.865434,1508,1002,807,8.49124333333333,282.446962,253.89257,228.001957,15016,16595,15762,29.338516,0.312844680119928
"ANK3",101.922217,49.206851,38.726533,2301,1482,1073,19.3855196666667,112.593466,143.359319,106.749799,3581,6673,5157,33.6491633333333,0.588340892117741
"ANKAR",1.959995,0.874741,0.41458,20,13,9,17.63432,2.200566,2.338596,1.044514,32,43,39,15.0380863333333,1.16187926743297
"ANKDD1A",0.778346,0.516946,0.246954,26,23,11,27.7327576666667,12.054795,9.476341,9.843014,401,400,411,28.8982176666667,0.961019081037083
"ANKDD1B",0.215605,0.0697,0,3,1,0,13.2887286666667,0.373427,0.344943,0.110159,6,9,4,27.72717,0.497394232243088
"ANKEF1",0.984918,0.569292,0.55131,91,56,51,6.392397,2.044745,1.786057,1.75345,158,186,194,11.1363126666667,0.609113921422262
"ANKFN1",0,0.087772,0.029924,0,1,1,37.2463373333333,0.053724,0.056238,0.037084,2,2,3,125.214035666667,0.303027608073182
"ANKFY1",6.216896,4.822006,4.177365,603,494,419,17.1459466666667,23.489862,21.244321,12.989977,1713,2262,1623,16.8688196666667,1.0155089706634
"ANKH",67.877172,41.59204,42.210821,1208,995,792,18.7328376666667,44.365735,27.915147,35.928372,826,729,800,14.0897973333333,1.30769401541775
"ANKHD1",16.025674,11.391314,11.837621,420,393,363,1.95842133333333,28.905478,28.100381,21.025003,873,1169,869,5.14330166666667,0.48156862447202
"ANKHD1.EIF4EBP3",4.376741,3.144026,2.136666,512,198,119,8.894313,2.04362,0.970602,1.166583,132,103,150,12.608852,0.727049790827323
"ANKIB1",5.569659,2.04416,2.061099,286,181,166,2.66159866666667,14.645061,12.764297,12.241511,1196,1473,1401,5.93006866666667,0.528363980616642
"ANKK1",0.019121,0.01901,0.182112,1,1,1,0.184638666666667,0.221699,0.036287,0.068345,1,2,4,0.303364333333333,0.908908304738532
"ANKLE1",0.358499,0.380347,0.17063,23,23,10,0.234442333333333,1.885074,1.839659,1.255377,61,102,87,2.767291,0.327673740449924
"ANKLE2",17.384781,11.885569,11.166136,537,405,334,4.561271,31.662832,29.026835,20.794789,852,1121,868,13.1681746666667,0.392518523439999
"ANKMY1",3.25557,1.755946,1.113149,51,42,31,20.7845913333333,5.391386,6.4779,5.185589,89,123,129,25.884381,0.810306598962919
"ANKMY2",7.299697,5.881248,4.981128,350,282,238,2.68995266666667,15.823974,15.355412,15.129456,588,799,836,14.845716,0.232867524993296
"ANKRA2",16.657751,12.839547,10.938451,165,149,115,0.0580376666666667,47.351329,36.287451,39.732804,403,431,478,0.178473666666667,0.897803401631659
"ANKRD1",1286.136455,1071.578731,943.134533,43257,36419,31414,13.5895986666667,8.60507,0.02781,0.078554,228,1,3,28.461241,0.495213309808187
"ANKRD10",89.758426,53.614986,56.640692,796,761,560,15.7885746666667,92.893659,76.549465,79.217529,682,961,904,46.8030073333333,0.351203315506886
"ANKRD11",70.815099,37.256239,24.201515,1147,710,602,0.395589666666667,77.510195,90.4065,58.355393,2141,2734,1988,1.84063366666667,0.491295193408137
"ANKRD12",1.623188,0.675639,1.324886,126,101,83,0.061859,4.597391,5.872038,4.663238,624,908,865,0.526832666666667,0.695465209241441
"ANKRD13A",14.079086,7.084846,7.109486,476,353,327,0.189674666666667,19.284772,22.571361,20.75336,660,1021,960,14.1082043333333,0.0787436177337024
"ANKRD13B",2.564558,2.871247,2.035223,77,61,46,1.17872266666667,42.029326,39.20042,37.030485,745,1043,1009,1.49197066666667,0.874297075728018
"ANKRD13C",7.926254,5.661222,3.922254,187,140,136,5.48597366666667,28.754032,24.474615,24.229638,1004,1398,1207,10.5976463333333,0.55924913385443
"ANKRD13D",13.779772,14.364403,7.21057,229,198,171,0.56682,68.297459,77.184366,59.591213,822,1105,1078,1.62525866666667,0.596824998577918
"ANKRD16",2.89333,1.800547,1.848615,131,92,97,8.71644233333333,2.659543,3.97455,3.5787,64,116,132,6.012171,1.38565393418577
"ANKRD17",15.983946,20.543419,11.753146,1028,708,540,2.900759,48.116988,42.984292,49.620626,2845,3491,3603,16.602329,0.221604709240465
"ANKRD18A",2.112077,1.682905,2.788968,24,30,15,28.2884236666667,6.158466,9.408401,5.166542,76,51,58,13.4521216666667,2.02658297115083
"ANKRD18B",0.32049,0.174237,0.119808,5,12,3,0,5.873628,3.413654,2.536496,28,12,43,0.030226,0.970660806463824
"ANKRD18DP",0,0.019845,0,0,1,0,1.22486633333333,0.112466,0.165152,0.142665,5,10,9,4.26479466666667,0.422593182488155
"ANKRD19P",0.127496,0.082112,0.055661,5,3,2,61.2242033333333,4.231535,2.098733,4.560567,54,48,78,0.845251,33.7212679106167
"ANKRD2",1.346543,1.080955,1.148351,32,23,25,0.0247343333333333,0,0.050435,0,0,1,0,0.0820303333333333,0.947047695212488
"ANKRD20A1",0,0,0.037828,0,0,2,0.0865563333333333,0.364277,0.164909,0.057402,8,3,0,0.856753333333333,0.585191535045043
"ANKRD20A11P",0,0,0,0,0,0,54.4799203333333,0.249327,0.191641,0.100875,3,1,1,178.247781333333,0.309515241531283
"ANKRD20A2",0,0.043774,0,0,3,0,0.073797,0.165303,0,0.057599,1,0,0,0.170183666666667,0.917631163882821
"ANKRD20A3",0,4e-06,0,0,0,0,6.55600066666667,1.443081,0.36066,0.074673,8,7,3,11.5632953333333,0.601434612988747
"ANKRD20A4",0,0.04002,0.111719,0,1,1,0.180387,0.273815,0.166512,0.215414,12,11,10,6.32951466666667,0.161045724537286
"ANKRD20A8P",0.020356,0.17319,0,2,1,0,12.9253443333333,0,0,0,0,0,0,60.137141,0.227772252767484
"ANKRD22",0,0,0,0,0,0,20.5310906666667,3.98185,5.0052,9.556032,73,188,390,30.379667,0.686147837918951
"ANKRD23",0.775957,0.493249,0.364224,24,19,14,7.34043133333333,5.588621,5.637765,2.806141,90,143,87,2.69887266666667,2.2548576512231
"ANKRD24",0.644174,0.401291,0.541806,35,29,23,2.96990166666667,13.104162,12.456865,7.434831,347,592,502,5.91267166666667,0.57429339307547
"ANKRD26",4.553202,6.707205,4.731055,254,212,153,1.49197266666667,6.049477,4.674384,4.148828,203,221,223,4.86669266666667,0.424766185695313
"ANKRD27",2.372367,3.120346,2.472344,163,104,99,5.97646533333333,5.829811,7.212837,5.64334,300,399,409,5.55120466666667,1.06491335384932
"ANKRD28",6.126186,2.52247,2.513038,185,160,132,23.9310523333333,11.07869,11.407309,11.180064,654,1074,1006,55.1616726666667,0.443915772973951
"ANKRD29",1.131537,0.481903,0.6814,25,11,15,26.4888966666667,6.991516,12.566819,11.156546,227,515,500,23.1836856666667,1.13667110322045
"ANKRD30A",0,0,0,0,0,0,0.010432,0,0,0,0,0,0,4.74499066666667,0.175880529425867
"ANKRD30B",0,0,0,0,0,0,10.832065,0.036692,0.069576,0.050898,2,5,4,41.1781,0.280526268371501
"ANKRD30BL",0.228194,0,0.044586,3,0,2,4.02250166666667,0.892863,0.543399,0.796171,15,16,24,15.7883273333333,0.299166293755451
"ANKRD31",0.019385,0.054322,0.009582,1,5,1,9.13430833333333,0.091343,0.149245,0.237821,8,15,25,17.6101273333333,0.544558785214832
"ANKRD33",0,0,0,0,0,0,103.120241666667,0.07451,0.145764,0.183322,4,8,8,111.187823666667,0.928088613039054
"ANKRD33B",1.053109,0.689526,0.618281,214,136,116,14.7011583333333,0.052323,0,0.017351,8,0,4,22.6185393333333,0.664781090470483
"ANKRD34A",0.380918,0.464535,0.811647,31,35,28,13.6680623333333,7.397436,7.189355,7.845935,369,404,544,19.7985916666667,0.70524305531905
"ANKRD34B",0,0,0,0,0,0,7.92311433333333,0.053509,0.293158,0.137671,3,13,4,25.0783163333333,0.342166043976075
"ANKRD34C",0.276344,0.118733,0.091465,27,12,9,1.88932333333333,0.308394,0.045444,0.129138,25,5,15,2.97098266666667,0.727609152663136
"ANKRD34C.AS1",0.127652,0.129723,0.167247,5,6,6,0.814084666666667,2.188532,0.882763,0.68311,71,43,32,1.93746366666667,0.61756837616488
"ANKRD35",0,0.015451,0,0,1,0,21.613248,1.891116,2.474003,2.121294,96,174,155,34.6595736666667,0.634142410433193
"ANKRD36",0.986823,1.020367,0.069399,85,52,10,20.63143,11.619675,8.10279,6.746596,540,485,476,48.4560783333333,0.437386681859496
"ANKRD36B",2.133467,6.034175,2.657642,29,40,50,0.602518,24.454116,25.073958,24.752185,249,321,363,4.07670466666667,0.315661064651256
"ANKRD36BP1",0,0,0,0,0,0,12.979074,0,0,0,0,0,0,0.878009666666667,7.44355806475259
"ANKRD36BP2",0.030997,0.283928,0.110772,2,10,3,6.51626666666667,8.150951,6.07868,7.247353,168,237,286,19.0629926666667,0.374633375565872
"ANKRD36C",0.647755,0.353093,0.343144,21,11,12,13.399095,9.555121,6.176427,5.282595,294,266,242,33.8558536666667,0.413104069626335
"ANKRD37",2.720035,2.68025,2.596049,32,24,31,19.9847313333333,1.64057,0.978761,2.522506,16,14,30,19.6830786666667,1.01458451478758
"ANKRD39",5.485401,4.856439,5.10677,115,88,81,1.919667,9.576522,9.459583,8.589666,274,367,320,7.043475,0.362985774183422
"ANKRD40",6.320131,5.290175,4.892002,507,399,347,9.51743266666667,9.084891,7.324426,5.639958,494,524,514,40.599681,0.252824839369962
"ANKRD40CL",0.373989,0.301839,0.079009,5,4,1,2.2461,0.740446,0.342252,0.199165,8,5,3,4.028442,0.645547865521766
"ANKRD42",1.404755,0.980008,1.093197,76,54,56,38.546363,7.411666,8.859383,8.1016,239,371,336,71.9866746666667,0.541829904987588
"ANKRD44",14.077039,0.199939,0.197793,24,21,23,1.36146966666667,9.120862,9.404379,3.181478,205,282,274,84.779639,0.0275294894475677
"ANKRD44.AS1",0,0,0,0,0,0,2.866646,0,0,0,0,0,0,4.447592,0.709789940215787
"ANKRD44.IT1",0.019613,0.07383,0,0,1,0,169.648251333333,0.335065,0,0.054639,5,0,1,42.1064716666667,3.95876175282729
"ANKRD45",0.228418,0.303201,0.10569,5,8,3,0.192575666666667,1.337538,1.862832,1.925858,49,101,108,18.661891,0.0606541693607531
"ANKRD46",6.584671,5.64961,2.754002,145,147,88,128.676721666667,62.289928,68.77945,65.525381,1549,2422,2193,177.389608333333,0.726929796405835
"ANKRD49",1.510316,1.899827,1.726972,37,37,29,43.938819,5.536057,4.460565,4.296227,95,133,111,65.928515,0.671445033555578
"ANKRD50",6.651578,2.914703,2.588795,895,502,440,5.370749,6.528807,5.342858,4.69986,947,1051,967,14.8847766666667,0.401060029592274
"ANKRD52",9.311982,5.903158,5.344873,1288,1024,873,0.007174,34.415554,35.555608,26.021819,3091,4751,3805,0.006443,1.00072632031819
"ANKRD53",0.222525,0.057929,0.03096,2,2,1,0,1.063699,1.340861,1.391662,30,22,21,0.0996416666666667,0.909387148843942
"ANKRD54",14.828377,9.177841,8.358635,354,295,303,1.36272033333333,16.101746,15.196476,9.815105,347,370,362,2.49466833333333,0.67609286718196
"ANKRD55",0.210538,0,0,3,0,0,1.37525,8.835574,3.700858,3.71131,76,46,87,41.7516306666667,0.0555592842415711
"ANKRD6",35.146701,21.538385,16.031337,805,637,411,10.8486913333333,54.541495,58.86245,34.288782,1631,3076,1777,21.8044506666667,0.519578020384091
"ANKRD60",0,0,0,0,0,0,0.00254833333333333,0,0,0,0,0,0,36.9272126666667,0.0264334830546208
"ANKRD61",0.145428,0.075585,0.152234,4,2,4,0.206425666666667,0.44051,0.28892,0.475106,9,8,14,9.76760233333333,0.112042182588033
"ANKRD62",0.015693,0.043269,0.014831,1,3,1,3.73854833333333,0.033202,0.024459,0.077801,2,2,7,5.895134,0.687230782365264
"ANKRD63",0.257513,0.273578,0.178952,5,4,3,86.8255933333333,0,0,0.049201,0,0,1,29.1897633333333,2.90911831151597
"ANKRD65",0.039271,0,0.067676,1,0,1,64.8787643333333,2.484935,2.046402,2.59757,60,65,96,42.1068203333333,1.52826777349641
"ANKRD66",0,0,0,0,0,0,0.845007666666667,0.025573,0,0.037415,1,0,1,11.4685476666667,0.147972940874188
"ANKRD7",0,0,0,0,0,0,18.842201,0,0.158554,0,0,1,0,34.1808153333333,0.564006286153345
"ANKRD9",22.642613,18.879074,17.405541,1102,877,873,0.195753333333333,8.332294,5.089959,10.684869,292,278,458,194.634627,0.00611217631392695
"ANKS1A",1.724115,1.261864,1.083073,231,168,145,6.15614733333333,46.193197,34.308409,27.584604,3414,3888,3445,0.137412,6.29160526997546
"ANKS1B",1.584981,0.250048,0.213759,8,8,2,0,22.977438,27.137909,23.908736,225,240,269,0.143286666666667,0.874671269381258
"ANKS3",4.776895,3.890927,3.130669,156,129,76,2.12873833333333,15.675823,16.194597,9.70137,267,408,377,7.37533966666667,0.373565545739657
