"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"ARNT",14.99886,14.99886,5.542768,3.793746,2.701318,4.01261066666667,3.19172205142337
"ARNT2",54.89208,54.89208,1.047731,0.586005,0.77047,0.801402,31.0269889785845
"ARNTL",15.7042,15.7042,4.487106,2.516762,2.919274,3.307714,3.87774118708902
"ARNTL2",3.9831,3.9831,1.1822,0.738919,0.58235,0.834489666666667,2.71634127493041
"ARPC1A",87.79414,87.79414,93.363959,94.040708,89.821737,92.4088013333333,0.950597146441632
"ARPC1B",30.37113,30.37113,81.400312,70.939159,62.716976,71.6854823333333,0.43160104319227
"ARPC2",246.16382,246.16382,239.948224,252.262029,225.559043,239.256432,1.02875006484738
"ARPC3",191.02279,191.02279,128.202725,125.331543,115.885149,123.139805666667,1.54682689382976
"ARPC4",154.3036,154.3036,48.578897,40.880703,32.917844,40.7924813333333,3.71606554684589
"ARPC5",51.5106,51.5106,16.696487,14.011802,12.09812,14.268803,3.43907770635327
"ARPC5L",41.84329,41.84329,18.37747,17.494083,17.368545,17.7466993333333,2.28537777441284
"ARPP19",371.11281,371.11281,290.337039,197.064697,171.39555,219.599095333333,1.68682835909968
"ARPP21",45.99235,45.99235,0.125237,0.016446,0,0.0472276666666667,44.8730982724864
"ARR3",0,0,0.284482,0,0,0.0948273333333333,0.913386037737458
"ARRB1",53.08724,53.08724,8.129203,3.925145,8.10783,6.720726,7.00546036732815
"ARRB2",109.14106,109.14106,0.935565,1.528129,0.897862,1.12051866666667,51.9406227029991
"ARRDC1",30.68231,30.68231,13.880246,17.487779,12.382451,14.583492,2.03306871142874
"ARRDC2",72.75379,72.75379,1.410116,1.086786,1.094863,1.197255,33.5663316274169
"ARRDC3",36.96814,36.96814,15.678915,5.497186,7.020536,9.398879,3.65117624697816
"ARRDC4",44.20825,44.20825,6.672705,5.478983,3.775637,5.30910833333333,7.16555297697905
"ARRDC5",0.47714,0.47714,0,0,0,0,1.47714
"ARSA",35.14255,35.14255,9.567919,8.470341,5.854177,7.96414566666667,4.03190123676779
"ARSB",9.95775,9.95775,4.330218,3.428719,2.74907,3.502669,2.43361215314739
"ARSD",7.61353,7.61353,9.943027,5.701404,3.95112,6.53185033333333,1.14361406809686
"ARSF",1.63888,1.63888,0.0447,0,0,0.0149,2.60013794462509
"ARSG",3.94161,3.94161,2.630917,2.520721,2.126285,2.42597433333333,1.44239551123315
"ARSH",0,0,0,0,0,0,1
"ARSI",4.4395,4.4395,0.104074,0.078482,0.195819,0.126125,4.83028083028083
"ARSJ",0.31118,0.31118,3.107711,1.524235,1.721677,2.11787433333333,0.420536512964014
"ARSK",2.24049,2.24049,1.198658,0.584861,0.83552,0.873013,1.73009477243351
"ART1",0,0,0,0,0,0,1
"ART3",35.93087,35.93087,3.369878,8.769966,4.183535,5.44112633333333,5.73360435563573
"ART4",0.04149,0.04149,0.206332,0.020354,0.010338,0.079008,0.965229173463033
"ART5",0,0,1.240118,0.871758,0.775561,0.962479,0.509559592739591
"ARTN",1.47292,1.47292,0.492266,0,0.051938,0.181401333333333,2.09320908164428
"ARV1",21.015,21.015,8.81615,11.714385,9.459818,9.99678433333333,2.00194887275077
"ARVCF",19.14792,19.14792,34.190975,16.876026,33.565445,28.2108153333333,0.689741788104374
"ARX",4.02459,4.02459,0,0,0,0,5.02459
"AS3MT",12.94507,12.94507,11.695358,10.127186,8.963928,10.2621573333333,1.23822368905519
"ASAH1",174.44729,174.44729,297.525014,255.376081,227.799242,260.233445666667,0.671611131385797
"ASAH2",0.49789,0.49789,0.667889,1.749747,0.300199,0.905945,0.785904105312588
"ASAH2B",1.12025,1.12025,2.468708,1.396753,0.993544,1.61966833333333,0.80935818211084
"ASAP1",34.0223,34.0223,24.381107,10.513306,7.512384,14.135599,2.31390247587823
"ASAP2",4.81291,4.81291,10.854074,4.772176,3.851981,6.49274366666667,0.775805266882434
"ASAP3",19.27239,19.27239,16.969272,12.010316,10.287334,13.088974,1.43888334239243
"ASB1",220.75082,220.75082,19.437249,18.406173,13.178527,17.0073163333333,12.3144846180948
"ASB10",0,0,1.123839,0.764755,0.290399,0.726331,0.579263188809099
"ASB11",0.08298,0.08298,1.838922,0.994973,1.006037,1.27997733333333,0.474995950252137
"ASB12",0.24894,0.24894,0.666194,0.350529,0.398437,0.47172,0.848626097355475
"ASB13",45.86787,45.86787,3.727082,3.194073,2.402292,3.10781566666667,11.4094384468891
"ASB14",0.70534,0.70534,0.211347,0.159605,0.068025,0.146325666666667,1.48765752140826
"ASB15",0,0,0.172494,0.033944,0.182111,0.129516333333333,0.885334696355284
"ASB16",3.54745,3.54745,2.074402,1.407429,0.869774,1.450535,1.85569681722563
"ASB17",0,0,0,0,0,0,1
"ASB18",0,0,0.12043,0.067585,0.27135,0.153121666666667,0.867211178930237
"ASB2",2.6554,2.6554,130.397366,86.18076,78.972535,98.516887,0.0367314544314474
"ASB3",32.65311,32.65311,5.271822,6.152629,3.283557,4.90266933333333,5.70133749657217
"ASB4",1.43143,1.43143,0.109257,0.065721,0.04037,0.0717826666666667,2.2685849245556
"ASB5",0.58087,0.58087,0.070639,0.149099,0.042879,0.087539,1.4536214333463
"ASB6",10.45563,10.45563,2.835342,1.720606,1.559584,2.03851066666667,3.7701463831184
"ASB7",2.90434,2.90434,1.46067,1.133667,1.000439,1.19825866666667,1.776105814663
"ASB8",22.19748,22.19748,43.114206,13.396206,19.542291,25.350901,0.880329670700824
"ASB9",0.16596,0.16596,0.700042,0.218793,0,0.306278333333333,0.892581596316252
"ASCC1",34.16752,34.16752,21.388599,17.915711,19.094322,19.4662106666667,1.71832102057258
"ASCC2",52.07072,52.07072,123.967049,95.034183,59.167275,92.7228356666667,0.566251753081294
"ASCC3",6.16136,6.16136,8.633864,10.87613,9.344499,9.61816433333333,0.674444261285213
"ASCL1",12.8206,12.8206,0,0,0,0,13.8206
"ASCL2",0.82981,0.82981,0.026683,0,0,0.00889433333333333,1.8136785385189
"ASCL3",0,0,0,0,0,0,1
"ASCL4",0,0,0,0,0,0,1
"ASF1A",8.67154,8.67154,8.094888,7.068881,5.778384,6.98071766666667,1.21186344436108
"ASF1B",0.24894,0.24894,4.327803,3.172785,3.107031,3.535873,0.27534721540925
"ASGR1",4.70918,4.70918,1.255186,1.170521,1.053763,1.15982333333333,2.64335508922798
"ASGR2",0.33192,0.33192,0,0,0,0,1.33192
"ASH1L",14.02383,14.02383,7.569621,3.704408,2.307236,4.52708833333333,2.71821781993111
"ASH2L",24.25126,24.25126,33.535912,16.55768,15.024294,21.705962,1.1120982233653
"ASIC1",24.87362,24.87362,1.453966,0.893803,1.074822,1.14086366666667,12.085599098557
"ASIC2",28.25511,28.25511,0,0,0,0,29.25511
"ASIC3",45.72266,45.72266,10.696621,7.771813,9.073986,9.18080666666667,4.58928860254034
"ASIC4",9.62582,9.62582,0.135293,0.238129,0.477661,0.283694333333333,8.27753128146031
"ASIC5",0,0,0,0,0,0,1
"ASIP",1.20323,1.20323,0,0,0,0,2.20323
"ASL",40.4326,40.4326,29.628104,15.598314,14.973515,20.0666443333333,1.9667394267649
"ASMT",0,0,0.15591,0.204535,0.346994,0.235813,0.809183913747468
"ASMTL",0,0,7.204759,5.523455,6.487316,6.40517666666667,0.135040667497017
"ASNS",45.68117,45.68117,5.022434,5.507234,2.821585,4.45041766666667,8.56469592880741
"ASNSD1",15.82867,15.82867,6.013604,5.919881,4.085389,5.33962466666667,2.65452150321833
"ASNSP1",0,0,0,0,0,0,1
"ASPA",96.44493,96.44493,0.12343,0.028998,0.009128,0.053852,92.46547902362
"ASPDH",34.89361,34.89361,0.675928,0,0,0.225309333333333,29.2935090132342
"ASPG",18.02767,18.02767,26.043084,24.63976,10.416184,20.3663426666667,0.890544081261263
"ASPH",30.99349,30.99349,90.996237,49.649712,46.183058,62.2763356666667,0.505615403656408
"ASPHD1",209.09195,209.09195,0.83405,0.506137,0.054876,0.465021,143.405418761915
"ASPHD2",5.16558,5.16558,0.13705,0.129163,0.139229,0.135147333333333,5.4315240136229
"ASPM",0.06224,0.06224,0.921767,1.762517,0.911601,1.19862833333333,0.483137592605086
"ASPN",0.95428,0.95428,0.082816,0.030534,0,0.0377833333333333,1.88312910530458
"ASPRV1",6.67999,6.67999,0.327305,0.36876,0.303685,0.33325,5.76035252203263
"ASPSCR1",78.54173,78.54173,12.921489,13.845162,9.878922,12.215191,6.01896181447548
"ASRGL1",92.81451,92.81451,2.206865,2.971183,1.035434,2.07116066666667,30.5469235192515
"ASS1",54.91283,54.91283,48.225269,44.759104,41.10582,44.696731,1.22356301591902
"ASTE1",6.88744,6.88744,4.200968,4.084396,2.023463,3.43627566666667,1.77794181260302
"ASTL",0.20745,0.20745,0,0,0,0,1.20745
"ASTN1",16.8037,16.8037,0.012509,0.012903,0.019818,0.0150766666666667,17.5392663279949
"ASTN2",65.38921,65.38921,1.034297,1.613415,1.008773,1.21882833333333,29.920841104577
"ASXL1",47.79719,47.79719,14.537633,6.431254,4.765973,8.57828666666667,5.09456353711137
"ASXL2",2.59316,2.59316,4.06793,1.155966,0.837493,2.020463,1.18960569952355
"ASXL3",2.96658,2.96658,1.031544,0.542755,0.447446,0.673915,2.36964242509327
"ASZ1",0,0,0.058637,0.048719,0,0.0357853333333333,0.965451013659201
"ATAD1",14.21054,14.21054,18.134031,16.96403,14.340348,16.4794696666667,0.870194593432459
"ATAD2",2.01229,2.01229,6.552637,4.603577,3.68825,4.94815466666667,0.506424289348226
"ATAD2B",4.27353,4.27353,2.594145,1.392923,0.845077,1.610715,2.01995621889023
"ATAD3A",15.80792,15.80792,13.894152,10.651763,10.242641,11.5961853333333,1.33436588579886
"ATAD3B",20.45487,20.45487,7.47116,9.033367,6.560902,7.68847633333333,2.46934780931478
"ATAD3C",33.27547,33.27547,0.440367,0.282251,1.344187,0.688935,20.2941321009986
"ATAD5",0.97503,0.97503,0.496283,0.336746,0.239741,0.35759,1.45480594288408
"ATAT1",31.30467,31.30467,6.365911,5.028838,3.20121,4.86531966666667,5.50774243108887
"ATCAY",35.39149,35.39149,1.376216,1.448445,0.910163,1.24494133333333,16.2104414309862
"ATE1",26.22207,26.22207,20.213236,9.833209,7.313509,12.453318,2.02344655794206
"ATF1",5.91241,5.91241,9.140572,5.09247,6.410053,6.88103166666667,0.877094559743553
"ATF2",16.53401,16.53401,8.700738,4.812554,3.811631,5.77497433333333,2.5880555611453
"ATF3",35.20479,35.20479,44.878193,29.836885,32.374767,35.696615,0.986597537674797
"ATF4",194.36279,194.36279,819.002903,732.518054,633.199166,728.240041,0.267899153935789
"ATF5",19.08568,19.08568,55.964741,83.77999,19.511966,53.0855656666667,0.371368585174638
"ATF6",6.65924,6.65924,3.061806,2.567137,2.592848,2.740597,2.04759828444497
"ATF6B",82.02695,82.02695,17.48038,15.672296,11.473274,14.8753166666667,5.22993977023031
"ATF7",27.44604,27.44604,8.528492,8.000502,5.603306,7.37743333333333,3.39555552018717
"ATF7IP",17.42606,17.42606,11.37875,6.105159,5.939405,7.80777133333333,2.09202297637609
"ATF7IP2",5.45602,5.45602,8.926519,16.221791,7.491009,10.879773,0.543446410970984
"ATG10",121.71272,121.71272,8.358973,4.66674,5.30652,6.11074433333333,17.2573663525989
"ATG12",22.94431,22.94431,14.609844,9.736627,9.556628,11.301033,1.94652839318454
"ATG13",150.44497,150.44497,29.968305,26.030945,23.475347,26.4915323333333,5.50878605687519
"ATG14",16.86594,16.86594,2.817721,2.392335,1.885971,2.36534233333333,5.30880315593451
"ATG16L1",14.6047,14.6047,6.064191,5.143025,5.312295,5.50650366666667,2.39832340062207
"ATG16L2",39.45757,39.45757,14.367676,12.025126,7.736495,11.3764323333333,3.26892022760355
"ATG2A",16.30581,16.30581,4.917588,5.67285,3.853706,4.81471466666667,2.97620966669388
"ATG2B",15.14407,15.14407,2.462639,1.248707,1.60812,1.77315533333333,5.82155272946605
"ATG3",99.453,99.453,20.561184,15.841933,15.95353,17.4522156666667,5.44395327990151
"ATG4A",3.21552,3.21552,18.603068,15.187121,16.202676,16.6642883333333,0.238646466840394
"ATG4B",84.70309,84.70309,49.169063,34.319632,30.42612,37.971605,2.19911625400083
"ATG4C",25.93163,25.93163,3.354241,2.889005,0.638242,2.29382933333333,8.17638902157246
"ATG4D",45.82638,45.82638,45.576224,47.32527,42.373253,45.0915823333333,1.01594212282305
"ATG5",28.98119,28.98119,8.050168,7.168329,4.449505,6.55600066666667,3.96786492254589
"ATG7",105.57287,105.57287,7.375684,8.357736,5.758826,7.164082,13.0538706005158
"ATG9A",41.22093,41.22093,38.211947,27.309072,19.938666,28.4865616666667,1.43187023557681
"ATG9B",15.87016,15.87016,1.645053,1.189358,1.599899,1.47810333333333,6.80769029002019
"ATIC",65.67964,65.67964,55.905336,60.830247,51.684789,56.140124,1.16694951519531
"ATL1",38.54478,38.54478,0.787404,2.014548,2.213418,1.67179,14.8008563547285
"ATL2",10.35191,10.35191,9.980417,6.578344,5.36523,7.307997,1.36638349773116
"ATL3",6.16136,6.16136,1.577715,1.031904,0.688871,1.09949666666667,3.41098898307372
"ATM",20.89052,20.89052,18.350937,11.990314,7.261356,12.5342023333333,1.61742225074365
"ATMIN",20.91127,20.91127,10.266238,8.448763,5.462206,8.059069,2.41871101765535
"ATN1",140.21753,140.21753,13.021416,15.484803,11.866103,13.4574406666667,9.76780975664619
"ATOH1",0,0,0,0,0,0,1
"ATOH7",1.82559,1.82559,0.069179,0.037203,0.036732,0.0477046666666667,2.69693367787487
"ATOH8",9.81253,9.81253,2.874408,3.950396,2.815354,3.213386,2.56623295373365
"ATOX1",142.18834,142.18834,49.007105,52.587077,44.836118,48.8101,2.87468485307197
"ATP10A",4.81291,4.81291,0.07523,0.249232,0.266572,0.197011333333333,4.85618626835613
"ATP10B",24.3135,24.3135,0.049606,0.033236,0.058155,0.046999,24.1771959667583
"ATP10D",2.30273,2.30273,4.148455,3.344873,3.256701,3.583343,0.720594116565136
"ATP11A",33.06802,33.06802,19.229195,7.32123,4.957787,10.5027373333333,2.96173154378442
"ATP11B",4.35651,4.35651,4.515076,2.293023,2.101606,2.96990166666667,1.34928027184552
"ATP11C",4.23204,4.23204,4.190178,2.237233,1.718224,2.71521166666667,1.40827507809111
"ATP12A",0,0,0,0,0,0,1
"ATP13A1",54.51867,54.51867,14.646501,10.300442,7.5542,10.8337143333333,4.69156753629031
"ATP13A2",122.50104,122.50104,10.792738,8.375551,9.079747,9.416012,11.8568450189958
"ATP13A3",10.97427,10.97427,53.524581,26.911793,21.758596,34.06499,0.341487905743022
"ATP13A4",9.97849,9.97849,0.185998,0.180449,0.257895,0.208114,9.0872963975254
"ATP13A5",0.49789,0.49789,0.164895,0.305445,0.620409,0.363583,1.09849565446328
"ATP1A1",180.73312,180.73312,253.695111,255.616679,197.358703,235.556831,0.768242959764709
"ATP1A2",262.92603,262.92603,17.250461,13.310192,12.304422,14.2883583333333,17.2632027746602
"ATP1A3",392.75016,392.75016,110.310312,40.184939,32.916646,61.137299,6.33677624127177
"ATP1A4",0.12447,0.12447,0.163893,0.194594,0.240597,0.199694666666667,0.937296823302818
"ATP1B1",638.16715,638.16715,104.780337,79.232635,64.679242,82.8974046666667,7.61843769231574
"ATP1B2",90.67774,90.67774,11.290376,8.418287,5.71247,8.473711,9.67706741318159
"ATP1B3",108.68467,108.68467,96.829814,144.235407,102.259623,114.441614666667,0.95013111447471
"ATP1B4",0.06224,0.06224,0.185473,0.232001,0.065851,0.161108333333333,0.914850035526401
"ATP2A1",26.80294,26.80294,8.047301,1.514752,1.17667,3.57957433333333,6.07107516470053
"ATP2A2",74.57938,74.57938,1493.095985,1449.237056,1172.474965,1371.60266866667,0.0550628246070781
"ATP2A3",4.25279,4.25279,1.200008,0.478477,1.177505,0.951996666666667,2.69098307886455
"ATP2B1",25.08108,25.08108,4.529301,4.98721,4.359528,4.62534633333333,4.63635098259728
"ATP2B2",27.4253,27.4253,1.707553,0.218548,0.224163,0.716754666666667,16.5575784076311
"ATP2B3",18.56705,18.56705,0,0,0,0,19.56705
"ATP2B4",27.73648,27.73648,149.867914,89.513144,69.979667,103.120241666667,0.275993212655016
"ATP2C1",34.83137,34.83137,35.007336,26.939086,19.12993,27.0254506666667,1.27852966313286
"ATP2C2",8.54707,8.54707,0.033736,0.025214,0.076334,0.0450946666666667,9.13512460115256
"ATP4A",0,0,0,0,0,0,1
"ATP4B",0.18671,0.18671,0,0,0,0,1.18671
"ATP6AP1",163.86718,163.86718,34.80551,31.420809,27.684559,31.303626,5.10367412005079
"ATP6AP1L",12.01153,12.01153,2.360348,1.256486,1.163528,1.593454,5.01706604397071
"ATP6AP2",66.65467,66.65467,51.159393,46.623466,28.833982,42.2056136666667,1.56587684466095
"ATP6V0A1",148.88907,148.88907,29.235899,20.95729,22.059126,24.084105,5.97546015694002
"ATP6V0A2",6.74222,6.74222,6.951558,5.032504,3.68171,5.221924,1.24434499682092
"ATP6V0A4",0.62236,0.62236,0,0,0,0,1.62236
"ATP6V0B",171.02432,171.02432,72.986557,67.763306,56.446044,65.731969,2.57783971577401
"ATP6V0C",650.36539,650.36539,79.382276,68.392057,54.247523,67.3406186666667,9.53116027785838
"ATP6V0D1",130.09382,130.09382,58.178004,54.771621,43.632671,52.1940986666667,2.46444292291671
"ATP6V0D2",0.20745,0.20745,0.572786,0.475632,0.273909,0.440775666666667,0.838055519630976
"ATP6V0E1",141.58672,141.58672,76.594057,88.521114,67.921977,77.6790493333333,1.81225778918495
"ATP6V0E2",481.10443,481.10443,14.638987,14.154957,15.358927,14.7176236666667,30.6728574385216
"ATP6V1A",50.66004,50.66004,5.671912,2.680728,2.097394,3.48334466666667,11.5226563739541
"ATP6V1B1",2.199,2.199,0,0.20028,0,0.06676,2.99880010499081
"ATP6V1B2",69.14411,69.14411,14.048894,9.730766,8.157827,10.645829,6.02311007657763
"ATP6V1C1",28.25511,28.25511,22.162864,20.006513,10.50588,17.558419,1.57637943189018
"ATP6V1C2",4.29428,4.29428,0.214699,0.244673,0.116805,0.192059,4.44129023815096
"ATP6V1D",115.42689,115.42689,101.160914,81.002511,79.986684,87.3833696666667,1.3172940841597
"ATP6V1E1",210.8968,210.8968,75.106298,63.982698,56.766216,65.2850706666667,3.19675000522491
"ATP6V1E2",9.33539,9.33539,1.509202,1.849757,2.692113,2.017024,3.42569034916527
"ATP6V1F",196.81073,196.81073,89.571373,93.387018,86.035862,89.664751,2.18178209081498
"ATP6V1G1",78.18906,78.18906,26.313206,23.172984,21.472453,23.652881,3.21216250546944
"ATP6V1G2",185.54603,185.54603,6.670457,6.47578,4.802805,5.983014,26.7142569096954
"ATP6V1G3",0,0,0,0,0,0,1
"ATP6V1H",176.29362,176.29362,95.763248,95.754409,84.084168,91.867275,1.90910759468284
"ATP7A",1.16174,1.16174,0.951875,0.686501,0.601964,0.74678,1.23755710507333
"ATP7B",1.47292,1.47292,3.900667,2.888705,1.925159,2.90484366666667,0.633295519897468
"ATP8A1",37.71497,37.71497,2.83683,1.709872,1.166327,1.904343,13.3300267909128
"ATP8A2",56.90438,56.90438,0.061354,0.091449,0.025217,0.05934,54.6608076727019
"ATP8B1",2.86285,2.86285,0.621489,0.179634,0.164036,0.321719666666667,2.9225940246028
"ATP8B2",19.93624,19.93624,8.676285,5.843158,5.829171,6.78287133333333,2.69004061654366
"ATP8B3",1.14099,1.14099,1.333634,1.279151,0.933698,1.182161,0.981132922822835
"ATP8B4",3.27776,3.27776,0.017882,0,0.01665,0.0115106666666667,4.22908046446701
"ATP8B5P",0.18671,0.18671,0.054419,0.070348,0,0.041589,1.13932654818743
"ATP9A",55.32774,55.32774,2.258099,2.122839,2.000008,2.126982,18.0134519482364
"ATP9B",30.7238,30.7238,17.545659,10.482884,11.393464,13.140669,2.24344406901823
"ATPAF1",59.8917,59.8917,51.924408,48.35054,38.266664,46.1805373333333,1.29061056617046
"ATPAF2",25.01884,25.01884,20.262878,17.673435,16.625974,18.187429,1.35603576695971
"ATR",17.73724,17.73724,5.399759,5.271089,3.443398,4.70474866666667,3.28449877371168
"ATRAID",93.35388,93.35388,266.440566,217.218528,181.32832,221.662471333333,0.423752954123773
"ATRIP",2.98732,2.98732,1.673289,1.34279,1.958389,1.658156,1.50003235325541
"ATRN",12.46793,12.46793,5.352658,4.50538,4.18034,4.67945933333333,2.37134015925694
"ATRNL1",31.61585,31.61585,0.140164,0.510776,0.102633,0.251191,26.0678425596092
"ATRX",10.55936,10.55936,24.176946,4.119221,5.135061,11.1437426666667,0.95187787795679
"ATXN1",39.62354,39.62354,4.337149,3.283306,2.69138,3.43727833333333,9.15505788645968
"ATXN10",734.67432,734.67432,169.044854,141.516378,125.129628,145.230286666667,5.03092988990015
"ATXN1L",8.6093,8.6093,3.734962,2.631179,1.420904,2.59568166666667,2.67245570960351
"ATXN2",71.1564,71.1564,22.379946,18.744111,11.764452,17.629503,3.87323268903094
"ATXN2L",141.58672,141.58672,48.73823,50.791803,50.080131,49.8700546666667,2.80295983431353
"ATXN3",26.01462,26.01462,13.140555,10.785716,7.569732,10.4986676666667,2.34936957768701
"ATXN3L",0,0,0,0,0,0,1
"ATXN7",9.21092,9.21092,3.418285,1.665913,1.749047,2.27774833333333,3.11522391641823
"ATXN7L1",9.66731,9.66731,0.808951,0.750857,1.124084,0.894630666666667,5.63028467113731
"ATXN7L2",12.5924,12.5924,2.752231,3.106714,2.243867,2.70093733333333,3.67269120651597
"ATXN7L3",56.88363,56.88363,24.783135,14.435907,11.829998,17.0163466666667,3.21283948799091
"ATXN7L3B",64.39343,64.39343,9.191309,7.513394,7.107759,7.93748733333333,7.31675778225812
"AUH",62.65083,62.65083,15.466859,14.757619,9.842516,13.3556646666667,4.43384764676169
"AUNIP",7.42682,7.42682,0.614386,1.205397,0.56868,0.796154333333333,4.69159016216684
"AUP1",79.33006,79.33006,26.759598,26.035246,20.768016,24.5209533333333,3.14761204061604
"AURKA",0.99577,0.99577,12.579778,11.4959,9.923935,11.3332043333333,0.161820881748142
"AURKAIP1",128.16451,128.16451,70.891694,64.550704,56.704149,64.048849,1.98565404285632
"AURKB",0.43565,0.43565,13.092533,11.238114,8.441919,10.9241886666667,0.120398128554714
"AURKC",7.44757,7.44757,0.710504,0.227147,0.793078,0.576909666666667,5.3570411663826
"AUTS2",82.17216,82.17216,78.116518,26.865764,20.334647,41.7723096666667,1.9445328215422
"AVEN",26.49176,26.49176,26.786543,23.134514,31.519329,27.1467953333333,0.976727889424854
"AVIL",8.85825,8.85825,8.868917,14.908607,7.658172,10.4785653333333,0.858839908448489
"AVL9",12.46793,12.46793,6.969446,4.812127,2.631714,4.804429,2.32028507885961
"AVP",0.53938,0.53938,0,0,0,0,1.53938
