"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"B3GNT7",7.46831,7.46831,0.543613,0.172636,0.281024,0.332424333333333,6.35556540671603
"B3GNT8",0.41491,0.41491,0.808677,10.736335,0.023999,3.856337,0.291353338946618
"B3GNT9",10.41414,10.41414,0.485434,0.416926,0.917544,0.606634666666667,7.10437801250813
"B3GNTL1",42.59012,42.59012,5.859956,4.491375,6.167318,5.50621633333333,6.69976492737791
"B4GALNT1",21.82406,21.82406,34.580531,40.132957,34.646271,36.453253,0.609401271499701
"B4GALNT2",0,0,0.192421,0.205953,0.170911,0.189761666666667,0.840504470783364
"B4GALNT3",5.20707,5.20707,2.446477,1.923189,2.63901,2.33622533333333,1.86050682427926
"B4GALNT4",214.92139,214.92139,146.922904,206.447978,169.197586,174.189489333333,1.23250196585233
"B4GALT1",4.58471,4.58471,2.468651,1.429626,1.860153,1.91947666666667,1.91291475755358
"B4GALT2",95.22096,95.22096,36.416305,36.872945,36.742175,36.6771416666667,2.55382854812279
"B4GALT3",20.03997,20.03997,59.337748,71.386613,50.594675,60.4396786666667,0.342449219406725
"B4GALT4",20.82829,20.82829,8.124517,6.880146,6.439207,7.14795666666667,2.67898945625222
"B4GALT5",14.93662,14.93662,46.295804,43.174503,41.116519,43.528942,0.357893524620459
"B4GALT6",7.01191,7.01191,14.11956,9.956557,12.552717,12.2096113333333,0.606521251672457
"B4GALT7",16.65848,16.65848,11.609982,9.665051,9.790997,10.3553433333333,1.55508111746511
"B9D1",23.75338,23.75338,11.833313,13.661374,13.120266,12.871651,1.78445810091387
"B9D2",4.79217,4.79217,2.775867,3.215799,3.931789,3.30781833333333,1.34457155613572
"BAALC",1263.9701,1263.9701,278.247639,318.618915,526.228231,374.364928333333,3.36997413588058
"BAAT",0.43565,0.43565,0.843711,1.149497,0.807963,0.933723666666667,0.742427692615853
"BABAM1",111.13261,111.13261,85.979496,96.831395,101.624053,94.811648,1.17034423622481
"BACE1",67.11107,67.11107,39.993321,46.144265,43.205717,43.1144343333333,1.54396335415627
"BACE2",5.16558,5.16558,1.01382,0.072807,2.855449,1.31402533333333,2.6644392830041
"BACH1",9.19017,9.19017,32.149607,47.265086,40.605907,40.0068666666667,0.248499113156658
"BACH2",7.92471,7.92471,5.919833,6.40336,4.318272,5.547155,1.36314322786004
"BAD",84.72384,84.72384,74.863061,99.795202,114.80799,96.488751,0.879320322813449
"BAG1",128.72463,128.72463,46.260531,42.458231,48.732747,45.8171696666667,2.77087724276426
"BAG2",4.4395,4.4395,0.681405,0.478596,0.475529,0.545176666666667,3.52030943602997
"BAG3",25.20555,25.20555,7.618819,2.726411,7.610388,5.985206,3.75157869359901
"BAG4",6.84595,6.84595,4.546459,5.161074,4.367206,4.69157966666667,1.37851887516407
"BAG5",9.41837,9.41837,7.820766,8.097343,6.92347,7.61385966666667,1.20948917246891
"BAG6",212.14151,212.14151,313.753018,401.070843,327.891275,347.571712,0.611471047885837
"BAGE2",0,0,0.103185,0,0,0.034395,0.966748679179617
"BAHCC1",16.47177,16.47177,10.560141,9.465977,7.311535,9.112551,1.72773121243097
"BAHD1",10.47638,10.47638,7.712439,7.048606,7.914932,7.558659,1.34090866337822
"BAIAP2",77.94012,77.94012,30.634716,34.806728,30.156014,31.8658193333333,2.40189113191945
"BAIAP2L1",1.47292,1.47292,1.045483,0.738928,0.551468,0.778626333333333,1.39035386671999
"BAIAP2L2",23.8571,23.8571,3.258444,2.388092,3.365454,3.00399666666667,6.20807210129213
"BAIAP3",40.18366,40.18366,55.695308,29.756621,32.038429,39.1634526666667,1.02540138522951
"BAK1",4.10757,4.10757,3.530914,4.643074,3.366919,3.846969,1.05376576578064
"BAMBI",14.45948,14.45948,12.911158,9.42054,14.06617,12.1326226666667,1.1771814657585
"BANF1",150.9636,150.9636,112.24588,129.016033,126.936931,122.732948,1.22815791958662
"BANF2",0,0,0,0,0,0,1
"BANK1",1.0995,1.0995,0.125255,0.701083,0.120642,0.31566,1.59577702445921
"BANP",18.17289,18.17289,6.596353,6.644309,6.840581,6.69374766666667,2.49200920418367
"BAP1",68.62548,68.62548,50.138136,53.319223,39.401245,47.6195346666667,1.43204743684507
"BARD1",2.8836,2.8836,0.351501,0.094273,0.076475,0.174083,3.30777295983333
"BARHL1",0,0,0,0,0,0,1
"BARHL2",0.26969,0.26969,0.032454,0,0,0.010818,1.2561014940375
"BARX1",0.20745,0.20745,0.057925,0,0,0.0193083333333333,1.18457777741442
"BARX2",0.76758,0.76758,0.035602,0.051965,0.064865,0.0508106666666667,1.68211082745005
"BASP1",681.56633,681.56633,294.602045,344.219488,344.839365,327.886966,2.07538273195053
"BATF",0.53938,0.53938,0,0,0,0,1.53938
"BATF2",1.80484,1.80484,0.201931,0.131136,0.272035,0.201700666666667,2.3340587866862
"BATF3",6.88744,6.88744,8.093029,9.962086,10.983273,9.67946266666667,0.738561503156776
"BAX",129.22252,129.22252,68.525629,60.10338,56.490877,61.7066286666667,2.07669464566867
"BAZ1A",13.19402,13.19402,2.140623,1.767359,1.736544,1.88150866666667,4.92589877108357
"BAZ1B",19.41761,19.41761,17.529716,16.500375,12.276815,15.4356353333333,1.2422768932206
"BAZ2A",24.89437,24.89437,32.679519,31.134522,21.878068,28.5640363333333,0.875873974312641
"BAZ2B",16.36805,16.36805,33.413892,32.718439,22.963686,29.6986723333333,0.565758994767385
"BBC3",5.64272,5.64272,5.718769,2.691046,3.051403,3.820406,1.37804160064526
"BBIP1",39.39534,39.39534,63.046532,74.71284,68.066821,68.608731,0.580320017613882
"BBOX1",20.47562,20.47562,0.160145,0,0,0.0533816666666667,20.3873113417264
"BBS1",15.20631,15.20631,26.854481,24.274965,25.5009,25.5434486666667,0.610557814228259
"BBS10",4.72993,4.72993,3.375452,3.086911,2.588114,3.01682566666667,1.42648212182804
"BBS12",1.07876,1.07876,2.270313,2.806611,2.509609,2.52884433333333,0.589076707171271
"BBS2",124.86601,124.86601,77.977265,57.447081,47.423465,60.9492703333333,2.03175936250333
"BBS4",36.30429,36.30429,79.257038,81.080359,72.871913,77.7364366666667,0.473786871482754
"BBS5",19.95699,19.95699,6.613027,7.769097,4.911289,6.43113766666667,2.82015903083121
"BBS7",6.16136,6.16136,49.363606,118.65982,60.239309,76.0875783333333,0.0928990137559343
"BBS9",57.90015,57.90015,16.43069,8.915424,8.603314,11.316476,4.78222423362007
"BBX",38.15062,38.15062,1.328027,1.597366,0.913594,1.27966233333333,17.1738680012113
"BCAM",25.12257,25.12257,15.142993,12.423182,17.142722,14.9029656666667,1.64262254899752
"BCAN",161.68893,161.68893,1.519772,1.172659,2.215613,1.63601466666667,61.7177635835107
"BCAP29",67.25629,67.25629,129.886841,123.170568,36.590916,96.5494416666667,0.699709694220871
"BCAP31",179.05275,179.05275,69.438451,65.209533,69.37812,68.0087013333333,2.60913111710782
"BCAR1",75.94857,75.94857,23.697514,21.966503,19.138578,21.600865,3.40467367067588
"BCAR3",5.87092,5.87092,3.0672,1.434988,3.727278,2.74315533333333,1.8355957442678
"BCAS1",1220.6124,1220.6124,0.041502,0.068462,0.062576,0.0575133333333333,1155.17446588538
"BCAS2",59.22785,59.22785,32.050585,27.594313,26.167269,28.6040556666667,2.03444591099776
"BCAS3",120.6962,120.6962,40.031344,63.026297,14.754107,39.2705826666667,3.02196273163765
"BCAS4",18.02767,18.02767,12.893324,23.69754,27.957364,21.516076,0.845070428790523
"BCAT1",3.79639,3.79639,15.137636,9.312989,9.955018,11.4685476666667,0.384679124483972
"BCAT2",17.07339,17.07339,23.385356,25.219081,26.139068,24.9145016666667,0.697423791222173
"BCCIP",20.68307,20.68307,17.206656,21.759819,16.922064,18.629513,1.10461578950023
"BCDIN3D",2.38571,2.38571,3.008441,3.656383,2.923665,3.196163,0.806858551490969
"BCHE",26.49176,26.49176,1.998837,0.671069,0.726135,1.13201366666667,12.8947391050182
"BCKDHA",26.53325,26.53325,11.483738,12.02872,14.375839,12.6294323333333,2.02013182402779
"BCKDHB",49.20787,49.20787,4.002207,11.644508,12.068146,9.238287,4.90393265982874
"BCKDK",34.72764,34.72764,28.577986,25.48239,32.01584,28.692072,1.2032720384081
"BCL10",2.8836,2.8836,6.294582,7.10413,5.786612,6.395108,0.52515798281783
"BCL11A",99.84717,99.84717,1.122264,0.37372,0.637603,0.711195666666667,58.9337455467298
"BCL11B",3.56819,3.56819,0,0,0,0,4.56819
"BCL2",5.80869,5.80869,13.653722,1.698777,2.613552,5.98868366666667,0.97424498299656
"BCL2A1",2.26124,2.26124,0,0,0,0,3.26124
"BCL2L1",211.3117,211.3117,56.50556,50.548394,34.827822,47.2939253333333,4.39624028352607
"BCL2L10",0.6846,0.6846,0.245276,0.41138,0.278053,0.311569666666667,1.28441518801009
"BCL2L11",3.02881,3.02881,4.341299,4.267004,1.822736,3.477013,0.899887938676971
"BCL2L12",3.58894,3.58894,0.374361,2.055554,1.289558,1.23982433333333,2.04879460040988
"BCL2L13",22.17673,22.17673,11.375329,12.868131,14.248829,12.830763,1.67573762922552
"BCL2L14",0.47714,0.47714,0.480865,0.220616,0.153711,0.285064,1.14946804205861
"BCL2L15",1.43143,1.43143,2.687886,8.743985,3.268699,4.90019,0.412093508853105
"BCL2L2",119.94937,119.94937,18.94624,21.303544,15.402768,18.5508506666667,6.18639935735448
"BCL3",11.32694,11.32694,10.102879,10.835039,10.106795,10.3482376666667,1.08624267151261
"BCL6",45.93011,45.93011,127.274605,136.08127,101.587201,121.647692,0.382641607312105
"BCL6B",1.88782,1.88782,0.01774,0.06747,0.048853,0.0446876666666667,2.76429031579774
"BCL7A",10.74607,10.74607,13.804291,16.111487,12.871429,14.2624023333333,0.769608200823431
"BCL7B",48.23284,48.23284,10.954809,14.657828,12.668088,12.7602416666667,3.57790518456253
"BCL7C",28.46256,28.46256,11.779094,10.604335,9.995326,10.7929183333333,2.49832646739548
"BCL9",5.14484,5.14484,9.270335,9.10335,7.371945,8.58187666666667,0.641298172974466
"BCL9L",15.39302,15.39302,21.018813,15.169711,12.066169,16.0848976666667,0.959503552191796
"BCLAF1",34.83137,34.83137,46.150644,52.701831,35.900142,44.917539,0.780341690350609
"BCO2",7.59278,7.59278,11.558966,5.669223,8.045708,8.42463233333333,0.911736362341562
"BCOR",12.32271,12.32271,13.616404,15.499649,12.379071,13.831708,0.898258649644397
"BCORL1",3.17403,3.17403,3.76395,2.800396,2.033108,2.865818,1.07972749881138
"BCORP1",0,0,1.110744,1.115728,1.104169,1.11021366666667,0.473885661815289
"BCR",101.79722,101.79722,71.763813,78.579085,64.332937,71.5586116666667,1.41674733899608
"BCS1L",69.53827,69.53827,40.320749,44.456401,37.997594,40.9249146666667,1.68249048473515
"BCYRN1",348.52117,348.52117,689.807338,496.349001,741.781588,642.645975666667,0.543033256190218
"BDH1",32.13448,32.13448,12.445046,8.630312,9.463091,10.179483,2.96386514474775
"BDH2",27.54977,27.54977,3.937126,1.728972,1.863773,2.509957,8.13393725336236
"BDKRB1",0.58087,0.58087,0.56597,0.416765,0.569579,0.517438,1.04180203738143
"BDKRB2",0.41491,0.41491,0.226924,0.153745,0.285469,0.222046,1.15782057303899
"BDNF",8.6093,8.6093,4.984722,3.204467,3.373352,3.85418033333333,1.97959270981623
"BDP1",5.64272,5.64272,5.823075,5.838003,5.57577,5.745616,0.984746241114229
"BEAN1",7.0949,7.0949,4.86946,5.013493,4.853957,4.91230333333333,1.36916182130935
"BECN1",54.10376,54.10376,46.809537,51.299498,38.211059,45.4400313333333,1.18655733895787
"BEGAIN",37.83944,37.83944,40.618997,35.842798,30.627709,35.6965013333333,1.05839626636886
"BEND2",0,0,0.041628,0.030806,0.019626,0.0306866666666667,0.970226968428814
"BEND3",0.39416,0.39416,1.248709,0.99191,0.734045,0.991554666666667,0.700036018761892
"BEND4",0.16596,0.16596,1.788956,1.148947,1.043305,1.32706933333333,0.501042226502921
"BEND5",23.31773,23.31773,15.099928,20.980183,20.4972,18.8591036666667,1.2245129693752
"BEND6",17.30159,17.30159,12.427876,14.125256,14.213492,13.5888746666667,1.25448949409486
"BEND7",3.92086,3.92086,21.810768,65.334003,33.089947,40.0782393333333,0.119792378637974
"BEST1",56.53096,56.53096,1.976039,1.987213,1.983981,1.982411,19.2900844316897
"BEST2",0.66385,0.66385,0.613232,0.352178,0.152592,0.372667333333333,1.21212908590137
"BEST3",4.25279,4.25279,0.199598,0.080885,0.308754,0.196412333333333,4.39045122960674
"BEST4",0.74683,0.74683,0.506032,0.618337,0.341325,0.488564666666667,1.17349957251885
"BET1",6.09912,6.09912,6.727751,6.087574,5.665263,6.160196,0.991470065903224
"BET1L",23.75338,23.75338,12.735846,11.867451,11.908415,12.1705706666667,1.87944627658756
"BEX1",292.48809,292.48809,394.409451,310.652006,336.500841,347.187432666667,0.842902593445891
"BEX2",177.55909,177.55909,164.299088,130.26723,134.180439,142.915585666667,1.24072100441973
"BEX4",207.45308,207.45308,122.774151,102.254755,96.643886,107.224264,1.92612148418029
"BEX5",206.78923,206.78923,123.14619,128.431606,131.331874,127.636556666667,1.61532021211078
"BFAR",17.11488,17.11488,34.695732,32.049274,31.013739,32.5862483333333,0.539354077901625
"BFSP1",1.65962,1.65962,0.789945,0.631854,0.572662,0.664820333333333,1.59754175675814
"BFSP2",0.93354,0.93354,0.269907,0,0.031373,0.100426666666667,1.75708210148791
"BGLAP",6.05763,6.05763,0.58415,0.594534,1.939194,1.03929266666667,3.46082252702653
"BGN",60.86673,60.86673,9.038734,0.021362,0.243112,3.10106933333333,15.0855118437403
"BHLHA15",3.71341,3.71341,0,1.043194,1.948325,0.997173,2.36004091783736
"BHLHA9",0,0,0.08335,0.057826,0.081108,0.0740946666666667,0.931016632922486
"BHLHB9",9.25241,9.25241,23.304937,13.236666,15.199689,17.2470973333333,0.56186525520808
"BHLHE22",5.539,5.539,0.363755,0.604476,0.236609,0.401613333333333,4.6653380390217
"BHLHE23",0,0,0,0,0,0,1
"BHLHE40",56.92512,56.92512,10.050339,4.34115,7.278152,7.22321366666667,7.0440976421181
"BHLHE41",41.07571,41.07571,2.872339,0.970833,3.938157,2.59377633333333,11.707937861835
"BHMT",3.07031,3.07031,0.115731,0.057542,0.271522,0.148265,3.5447479458139
"BHMT2",5.82943,5.82943,0.173288,0.036304,0.162074,0.123888666666667,6.0766072321517
"BICC1",0.4564,0.4564,1.622771,0.225972,0.375595,0.741446,0.836316486414164
"BICD1",13.54669,13.54669,10.137254,8.538031,9.794373,9.489886,1.38673480340968
"BICD2",8.69228,8.69228,10.252301,9.630361,8.224826,9.36916266666667,0.934721569289041
"BID",31.61585,31.61585,28.476791,36.033547,31.748602,32.0863133333333,0.985780726652934
"BIK",0,0,0.98767,0.899963,0.68035,0.855994333333333,0.538794748475346
"BIN1",458.07714,458.07714,53.638834,55.193686,50.121788,52.9847693333333,8.50382701767958
"BIN2",3.44372,3.44372,0,0,0.184222,0.0614073333333333,4.18663020354737
"BIN3",13.87861,13.87861,11.577362,10.442907,10.91102,10.9770963333333,1.24225518321928
"BIRC2",17.46755,17.46755,33.65229,34.098623,38.045944,35.265619,0.509230243664116
"BIRC3",2.80062,2.80062,0.223176,0.532411,0.064863,0.273483333333333,2.98442853590546
"BIRC5",4.33577,4.33577,0.730142,0.351605,0.106366,0.396037666666667,3.82208168690768
"BIRC6",32.63237,32.63237,30.83926,27.327945,23.599574,27.255593,1.1902907151869
"BIRC7",1.22397,1.22397,0.17235,0,0,0.05745,2.10314435670717
"BIRC8",0,0,0,0,0,0,1
"BIVM",12.84135,12.84135,25.827859,23.706901,18.057332,22.5306973333333,0.588225236333837
"BLACE",0,0,0,0.019994,0,0.00666466666666667,0.993379457045279
"BLCAP",94.49488,94.49488,76.566114,68.167229,62.213781,68.9823746666667,1.36455615367229
"BLID",0,0,0,0,0,0,1
"BLK",0,0,0.321044,0.544172,1.010638,0.625284666666667,0.615276831504799
"BLM",5.85018,5.85018,1.275028,0.452954,0.933744,0.887242,3.62973058039192
"BLMH",31.1802,31.1802,57.002257,71.902532,53.269894,60.7248943333333,0.521348806629252
"BLNK",6.1821,6.1821,0.419628,0.140584,0.05844,0.206217333333333,5.95423378650393
"BLOC1S1",226.10311,226.10311,42.518924,34.868009,32.877501,36.7548113333333,6.01520977008546
"BLOC1S2",72.98199,72.98199,89.378599,92.815824,92.067067,91.4204966666667,0.800493317698033
"BLOC1S3",8.33961,8.33961,9.592625,6.401838,8.569119,8.18786066666667,1.01651628587315
"BLOC1S4",5.45602,5.45602,4.424472,4.633753,4.238937,4.43238733333333,1.18843145818886
"BLOC1S5",3.48521,3.48521,7.641378,9.153059,3.745767,6.84673466666667,0.571602098265589
"BLOC1S6",38.10913,38.10913,53.301468,55.559426,38.820534,49.2271426666667,0.778645328474057
"BLVRA",38.0054,38.0054,77.313809,57.860112,68.353916,67.8426123333333,0.566588028518403
"BLVRB",42.61086,42.61086,15.1207,12.543215,15.591126,14.418347,2.82850424886663
"BLZF1",6.84595,6.84595,5.388795,5.691796,4.479835,5.18680866666667,1.26817401712655
"BMF",5.16558,5.16558,4.970538,1.235273,2.660895,2.95556866666667,1.55870887843686
"BMI1",27.63275,27.63275,34.395829,36.895673,22.345418,31.2123066666667,0.888876114843064
"BMP1",18.1314,18.1314,17.434134,5.845964,5.5408,9.606966,1.80366374324194
"BMP10",0.35267,0.35267,0,0,0,0,1.35267
"BMP15",0,0,0,0,0,0,1
"BMP2",2.30273,2.30273,0.390467,1.96838,0.585177,0.981341333333333,1.66691621702739
"BMP2K",5.24856,5.24856,4.518048,5.270904,3.469828,4.41959333333333,1.15295735596398
"BMP3",0.20745,0.20745,0.010365,0.037989,0.058454,0.0356026666666667,1.16593944653162
"BMP4",2.17826,2.17826,0.930552,0.08642,0,0.338990666666667,2.37362371457904
"BMP5",0.26969,0.26969,0.296373,0.04868,0.023531,0.122861333333333,1.13076295559202
"BMP6",2.11602,2.11602,1.896149,0.419215,1.75551,1.356958,1.32205155967989
"BMP7",19.52133,19.52133,15.472331,5.838396,13.325427,11.5453846666667,1.63576729970868
"BMP8A",3.40223,3.40223,0.919637,0.825998,0.65149,0.799041666666667,2.4469861268731
"BMP8B",13.277,13.277,0.563234,0.590962,0.579957,0.578051,9.04723611594302
"BMPER",29.10567,29.10567,14.695093,14.406607,11.536431,13.5460436666667,2.06968098610823
"BMPR1A",7.38533,7.38533,8.067867,7.166248,7.847036,7.693717,0.964527600794919
"BMPR1B",4.50173,4.50173,0.185693,0.010198,0,0.065297,5.16450342017297
"BMPR2",8.23589,8.23589,19.33639,14.771481,14.468764,16.1922116666667,0.53721360457114
"BMS1",6.88744,6.88744,5.218754,5.957393,5.034634,5.40359366666667,1.23172087589776
"BMS1P1",3.73416,3.73416,2.409596,2.265287,1.467259,2.04738066666667,1.55351776421762
"BMS1P4",0.95428,0.95428,1.089703,1.151767,0.432269,0.891246333333333,1.03332916794375
"BMX",0.10373,0.10373,0.026099,0,0,0.00869966666666667,1.09421073137396
"BNC1",0,0,0.199465,0.044028,0.046461,0.0966513333333333,0.911866852849614
"BNC2",0.97503,0.97503,0.679351,0.069461,0.043495,0.264102333333333,1.5623972426283
"BNIP1",8.96197,8.96197,7.556301,7.841432,6.572171,7.32330133333333,1.19687724870708
"BNIP2",13.00731,13.00731,8.954838,8.725381,8.863741,8.84798666666667,1.4223526568544
"BNIP3",67.02809,67.02809,23.571514,21.249562,48.585898,31.135658,2.11690359662155
"BNIP3L",57.21556,57.21556,45.597398,35.151058,52.411886,44.3867806666667,1.28265453387301
"BNIPL",3.15329,3.15329,0.543722,0.174331,0.284657,0.334236666666667,3.11285853834027
"BOC",8.94123,8.94123,3.326186,0.980048,1.354348,1.88686066666667,3.44361268099534
"BOD1",25.57896,25.57896,58.479779,62.349099,60.442741,60.423873,0.432713840756997
"BOD1L1",49.20787,49.20787,71.506816,66.386397,92.770544,76.887919,0.644616914209763
"BOD1L2",0,0,0,0,0.013105,0.00436833333333333,0.995650666007325
"BOK",135.25941,135.25941,13.006846,21.2721,56.596477,30.2918076666667,4.35447550526617
"BOLA1",26.94815,26.94815,3.912631,4.178164,5.162669,4.41782133333333,5.15855881552388
"BOLA2",0,0,0,0.26832,0.331388,0.199902666666667,0.833400931408881
"BOLA2B",16.69997,16.69997,111.744233,116.254655,132.963435,120.320774333333,0.145893974855194
"BOLA3",33.33771,33.33771,32.066872,31.132744,32.936678,32.0454313333333,1.0391061219214
"BOLL",0.20745,0.20745,0,0,0,0,1.20745
"BOP1",14.74991,14.74991,22.268119,32.77437,24.051575,26.364688,0.575555986605804
"BORA",0.72609,0.72609,0.730283,0.578918,0.621663,0.643621333333333,1.05017497947621
"BPGM",13.29774,13.29774,18.144461,18.554536,18.678166,18.4590543333333,0.73476026918266
"BPHL",5.99539,5.99539,20.263665,18.399081,18.862437,19.175061,0.346734515449544
"BPI",1.26546,1.26546,0.10568,0.608886,0,0.238188666666667,1.82965654668675
"BPIFA1",0,0,0,0,0,0,1
"BPIFA2",0,0,0,0,0,0,1
"BPIFA3",0,0,0,0,0,0,1
"BPIFB1",0.14522,0.14522,0.102479,0.105371,0.036974,0.081608,1.05881243481927
"BPIFB2",0,0,0,0,0,0,1
"BPIFB3",0,0,0,0,0,0,1
"BPIFB4",0,0,0,0,0,0,1
"BPIFB6",0,0,0,0,0,0,1
"BPIFC",0,0,1.050106,0.57623,0.427191,0.684509,0.593644795011484
"BPNT1",26.38803,26.38803,13.302725,13.036669,13.932045,13.423813,1.89880650837611
"BPTF",51.44836,51.44836,49.935172,51.218915,39.282396,46.812161,1.0969669411094
"BPY2",0,0,0,0,0,0,1
"BRAF",10.93278,10.93278,7.095674,6.850114,6.516961,6.82091633333333,1.52575216143684
"BRAP",5.60123,5.60123,6.649877,5.902087,4.874042,5.80866866666667,0.969533152981547
"BRAT1",27.52902,27.52902,9.040945,9.760523,7.436622,8.74603,2.92724524755208
"BRCA1",6.49328,6.49328,2.690204,2.613284,2.568594,2.62402733333333,2.06766652422232
"BRCA2",0.04149,0.04149,0.561625,0.185297,0.640542,0.462488,0.712135757695106
"BRCC3",6.57626,6.57626,9.964958,9.253426,7.98732,9.068568,0.752466487786545
"BRD1",13.96159,13.96159,16.032586,17.456763,10.068466,14.5192716666667,0.9640652165485
