"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"UNC93B3",0.97503,0.97503,2.98982,2.98982,0.495017319077051
"UNC93B4",0,0,0.06272,0.06272,0.940981632038542
"UNC93B5",0.47714,0.47714,0.11499,0.11499,1.32480111929255
"UNC93B6",0.2282,0.2282,0.18817,0.18817,1.03369046516913
"UNC93B7",0.91279,0.91279,0.30316,0.30316,1.46780901807913
"UNC93B8",0,0,0,0,1
"UNCX",0,0,0,0,1
"UNG",16.74146,16.74146,11.78158,11.78158,1.38804905183866
"UNGP1",0,0,0,0,1
"UNK",29.1679,29.1679,9.42945,9.42945,2.89256863976528
"UNKL",61.03269,61.03269,29.94006,29.94006,2.00493114751555
"UOX",0,0,0.04182,0.04182,0.959858708798065
"UPB1",1.45217,1.45217,0.36589,0.36589,1.79529098243636
"UPF1",22.13524,22.13524,15.94224,15.94224,1.36553608023496
"UPF2",7.67576,7.67576,6.73233,6.73233,1.1220110885076
"UPF3A",94.86829,94.86829,34.12163,34.12163,2.7296082214863
"UPF3AP1",0,0,0.24044,0.24044,0.806165554158202
"UPF3AP2",0.24894,0.24894,0.30316,0.30316,0.958393443629332
"UPF3AP3",0.41491,0.41491,0.19862,0.19862,1.18044918322738
"UPF3B",9.35613,9.35613,9.72216,9.72216,0.96586228894178
"UPK1A",0,0,3.41844,3.41844,0.226324223028942
"UPK1B",1.18248,1.18248,0.06272,0.06272,2.05367359229148
"UPK2",1.59739,1.59739,0.21953,0.21953,2.12982870450091
"UPK3A",1.0995,1.0995,0.74223,0.74223,1.20506477330777
"UPK3B",9.68806,9.68806,0.56451,0.56451,6.83157026800724
"UPK3BL",53.54364,53.54364,16.78901,16.78901,3.0661425228273
"UPK3BP1",0,0,0,0,1
"UPP1",23.98158,23.98158,47.1995,47.1995,0.518295418002261
"UPP2",2.4272,2.4272,0.15681,0.15681,2.9626299910962
"UPRT",8.23589,8.23589,8.3736,8.3736,0.985308739438423
"UQCC",64.43493,64.43493,52.8028,52.8028,1.21619934278513
"UQCR10",112.52255,112.52255,331.65094,331.65094,0.341266283510277
"UQCR11",315.28718,315.28718,516.121,516.121,0.611630894896939
"UQCRB",364.95145,364.95145,379.6972,379.6972,0.961266460588625
"UQCRBP1",0,0,0,0,1
"UQCRBP2",0,0,0,0,1
"UQCRBP3",0,0,0,0,1
"UQCRC1",194.19682,194.19682,544.92157,544.92157,0.35755469416605
"UQCRC2",140.96436,140.96436,200.64229,200.64229,0.704040605767768
"UQCRC2P1",0,0,0,0,1
"UQCRFS1",49.80948,49.80948,193.75315,193.75315,0.260891698029018
"UQCRFS1P1",0.76758,0.76758,5.60331,5.60331,0.267680905485279
"UQCRFS1P2",0,0,0,0,1
"UQCRFS1P3",0,0,0,0,1
"UQCRH",300.08087,300.08087,495.11905,495.11905,0.60687222149603
"UQCRHP1",3.02881,3.02881,0,0,4.02881
"UQCRHP2",0,0,2.96892,2.96892,0.251957711417716
"UQCRHP3",0,0,0,0,1
"UQCRHP4",0,0,0,0,1
"UQCRQ",356.65333,356.65333,509.71274,509.71274,0.700302346089898
"URB1",5.47676,5.47676,5.04925,5.04925,1.07067157085589
"URB2",1.57664,1.57664,1.64127,1.64127,0.975530710605126
"URGCP",28.02691,28.02691,23.38544,23.38544,1.190337758925
"URI1",71.1564,71.1564,34.93704,34.93704,2.00785596142587
"URM1",70.09839,70.09839,99.03008,99.03008,0.710770100353813
"UROC1",0.08298,0.08298,0.04182,0.04182,1.03950778445413
"UROD",82.54558,82.54558,170.25271,170.25271,0.487849681327671
"UROS",90.07613,90.07613,102.97121,102.97121,0.875974512559775
"USB1",31.47063,31.47063,28.10016,28.10016,1.11582307451231
"USE1",105.13722,105.13722,68.11781,68.11781,1.53559871182261
"USF1",50.26588,50.26588,83.34919,83.34919,0.607781532934697
"USF1P1",0,0,0,0,1
"USF2",311.65676,311.65676,149.11486,149.11486,2.08278354321484
"USH1C",27.63275,27.63275,0.14636,0.14636,24.9771014341045
"USH1G",0.16596,0.16596,0.25089,0.25089,0.932104341708703
"USH2A",0.04149,0.04149,0.03136,0.03136,1.00982198262488
"USHBP1",3.56819,3.56819,2.66575,2.66575,1.24618154538635
"USMG5",1097.88317,1097.88317,857.2432,857.2432,1.28038668992658
"USMG5P1",0,0,0,0,1
"USO1",19.12717,19.12717,28.16289,28.16289,0.69016376634826
"USP1",9.60508,9.60508,8.62449,8.62449,1.10188487909489
"USP10",43.98005,43.98005,24.11722,24.11722,1.79080527223952
"USP11",153.49453,153.49453,76.34505,76.34505,1.99747146068171
"USP12",16.09836,16.09836,33.95437,33.95437,0.48916229930621
"USP12PX",0,0,0,0,1
"USP12PY",0,0,0,0,1
"USP13",2.21975,2.21975,2.1326,2.1326,1.02782034093086
"USP14",25.22629,25.22629,44.94145,44.94145,0.570863348892993
"USP15",13.11103,13.11103,33.83937,33.83937,0.405031147233719
"USP16",20.08146,20.08146,30.32685,30.32685,0.672951796940963
"USP17",0,0,0,0,1
"USP17L1P",0,0,0.01045,0.01045,0.989658073135732
"USP17L2",0.26969,0.26969,0,0,1.26969
"USP17L3",0,0,0,0,1
"USP17L4",0,0,0,0,1
"USP17L5",0,0,0,0,1
"USP17L6P",0,0,0,0,1
"USP17L7",0.12447,0.12447,0,0,1.12447
"USP17L8",0,0,0,0,1
"USP18",1.3277,1.3277,4.84017,4.84017,0.398567164996909
"USP19",23.13102,23.13102,42.73567,42.73567,0.551746892182056
"USP2",20.72456,20.72456,3.79478,3.79478,4.53087732909539
"USP20",47.58974,47.58974,57.8416,57.8416,0.825771902871438
"USP21",42.50714,42.50714,13.86191,13.86191,2.92742588267591
"USP22",83.66583,83.66583,47.36676,47.36676,1.75049620855315
"USP24",12.11526,12.11526,5.82284,5.82284,1.92225817987817
"USP24P1",0,0,0,0,1
"USP25",10.95352,10.95352,17.39534,17.39534,0.649812398139964
"USP26",0,0,0.01045,0.01045,0.989658073135732
"USP28",6.53477,6.53477,2.42531,2.42531,2.19973374672657
"USP29",0,0,0,0,1
"USP3",8.65079,8.65079,5.47786,5.47786,1.48981145007765
"USP30",25.43375,25.43375,5.89602,5.89602,3.83318928889417
"USP31",10.18595,10.18595,9.42945,9.42945,1.07253498506633
"USP32",54.24898,54.24898,17.79259,17.79259,2.93993430389318
"USP32P1",72.67081,72.67081,4.99698,4.99698,12.284651607976
"USP32P2",31.92703,31.92703,1.02449,1.02449,16.2643579370607
"USP32P3",14.18979,14.18979,0.12545,0.12545,13.4966369007952
"USP33",39.37459,39.37459,31.43497,31.43497,1.24478579755122
"USP34",74.37193,74.37193,39.05588,39.05588,1.88166955762799
"USP35",12.11526,12.11526,26.83524,26.83524,0.471174669232239
"USP36",24.7699,24.7699,14.37415,14.37415,1.67618372397824
"USP37",2.63465,2.63465,1.94443,1.94443,1.23441548958542
"USP38",3.19478,3.19478,2.23714,2.23714,1.29582903427099
"USP39",33.3792,33.3792,34.78023,34.78023,0.960843460201346
"USP4",48.08762,48.08762,25.44487,25.44487,1.85622466663667
"USP40",37.52826,37.52826,15.71226,15.71226,2.30538897791202
"USP41",0.31118,0.31118,0.02091,0.02091,1.28432476907857
"USP42",2.84211,2.84211,2.18487,2.18487,1.20636321105728
"USP43",4.00384,4.00384,0.4077,0.4077,3.55462101299993
"USP44",0.66385,0.66385,0.58542,0.58542,1.04946954119413
"USP45",4.6262,4.6262,4.62064,4.62064,1.00098921119303
"USP46",18.44258,18.44258,9.15764,9.15764,1.91408437392938
"USP47",33.44144,33.44144,28.8633,28.8633,1.15330321833153
"USP48",33.42069,33.42069,19.30841,19.30841,1.69489832044951
"USP49",5.78794,5.78794,0.32407,0.32407,5.12657185798334
"USP5",62.79605,62.79605,176.13827,176.13827,0.360148318034268
"USP50",4.00384,4.00384,1.26493,1.26493,2.20926916063631
"USP51",1.68037,1.68037,0.72132,0.72132,1.55715962168568
"USP53",6.55552,6.55552,28.53923,28.53923,0.255779179078128
"USP54",145.30013,145.30013,16.82037,16.82037,8.20971337856621
"USP6",21.49214,21.49214,1.83989,1.83989,7.92007436907768
"USP6NL",3.46447,3.46447,4.67291,4.67291,0.78698057963197
"USP7",37.15485,37.15485,29.05147,29.05147,1.26965003708637
"USP8",13.15252,13.15252,25.63304,25.63304,0.531389582263234
"USP8P1",0,0,0,0,1
"USP9X",14.89513,14.89513,14.7714,14.7714,1.00784521348771
"USP9Y",0,0,0,0,1
"USP9YP1",0,0,0,0,1
"USP9YP10",0,0,0,0,1
"USP9YP11",0,0,0,0,1
"USP9YP12",0,0,0,0,1
"USP9YP13",0,0,0,0,1
"USP9YP14",0,0,0,0,1
"USP9YP15",0,0,0,0,1
"USP9YP16",0,0,0,0,1
"USP9YP17",0,0,0,0,1
"USP9YP18",0,0,0,0,1
"USP9YP19",0,0,0,0,1
"USP9YP2",0,0,0,0,1
"USP9YP20",0,0,0,0,1
"USP9YP21",0,0,0,0,1
"USP9YP22",0,0,0,0,1
"USP9YP23",0,0,0,0,1
"USP9YP24",0,0,0,0,1
"USP9YP25",0,0,0,0,1
"USP9YP26",0,0,0,0,1
"USP9YP27",0,0,0,0,1
"USP9YP28",0,0,0,0,1
"USP9YP29",0,0,0,0,1
"USP9YP3",0,0,0,0,1
"USP9YP30",0,0,0,0,1
"USP9YP31",0,0,0,0,1
"USP9YP32",0,0,0,0,1
"USP9YP33",0,0,0,0,1
"USP9YP34",0,0,0,0,1
"USP9YP35",0,0,0,0,1
"USP9YP36",0,0,0,0,1
"USP9YP4",0,0,0,0,1
"USP9YP5",0,0,0,0,1
"USP9YP6",0,0,0,0,1
"USP9YP7",0,0,0,0,1
"USP9YP8",0,0,0,0,1
"USP9YP9",0,0,0,0,1
"USPL1",5.49751,5.49751,6.36644,6.36644,0.882042071882755
"UST",27.59126,27.59126,23.85587,23.85587,1.15028200581995
"UTF1",0.2282,0.2282,0.4077,0.4077,0.872487035589969
"UTP11L",16.99041,16.99041,29.33373,29.33373,0.593082683863804
"UTP14A",4.72993,4.72993,9.81624,9.81624,0.529752483302885
"UTP14C",5.10335,5.10335,4.96562,4.96562,1.02308729017269
"UTP15",2.90434,2.90434,4.7879,4.7879,0.674569360217004
"UTP18",19.89475,19.89475,34.43525,34.43525,0.589660013686936
"UTP20",4.31502,4.31502,2.17442,2.17442,1.67432790872033
"UTP23",20.30966,20.30966,8.87539,8.87539,2.15785503154812
"UTP3",8.42259,8.42259,17.17581,17.17581,0.518413759826935
"UTP6",29.87324,29.87324,26.35436,26.35436,1.12864055309647
"UTRN",16.5755,16.5755,9.42945,9.42945,1.68517994716883
"UTS2",4.23204,4.23204,2.2476,2.2476,1.61104815864023
"UTS2D",0.89205,0.89205,1.67263,1.67263,0.707935628949761
"UTS2R",0,0,0.63769,0.63769,0.610616172779952
"UTY",0,0,0,0,1
"UVRAG",86.94358,86.94358,8.30042,8.30042,9.45587188535571
"UVSSA",8.1944,8.1944,1.64127,1.64127,3.48105267541751
"UXS1",20.06071,20.06071,57.7266,57.7266,0.358623008994221
"UXT",93.10494,93.10494,139.95722,139.95722,0.667613478756179
"VAC14",38.31658,38.31658,65.43115,65.43115,0.591839521068053
"VAMP1",56.94587,56.94587,567.95158,567.95158,0.101846751176963
"VAMP2",443.92884,443.92884,291.21514,291.21514,1.52260707641637
"VAMP3",100.19984,100.19984,77.90269,77.90269,1.28259049216193
"VAMP4",11.67961,11.67961,17.23853,17.23853,0.695210085461931
"VAMP5",30.51635,30.51635,112.34839,112.34839,0.278048501615241
"VAMP7",0,0,0,0,1
"VAMP8",9.85402,9.85402,104.38249,104.38249,0.102996427584886
"VANGL1",0.58087,0.58087,1.11857,1.11857,0.746196727037577
"VANGL2",7.0949,7.0949,1.71444,1.71444,2.98216206657727
"VAPA",149.4077,149.4077,201.94903,201.94903,0.74111071139389
"VAPB",30.86902,30.86902,38.9618,38.9618,0.797487100180673
"VARS",22.57089,22.57089,35.63745,35.63745,0.643355091579791
"VARS2",39.51981,39.51981,12.05338,12.05338,3.10416229359752
"VASH1",42.98428,42.98428,16.07814,16.07814,2.57547250461701
"VASH2",10.08222,10.08222,1.09766,1.09766,5.28313454039263
"VASN",7.53055,7.53055,13.09877,13.09877,0.60505632760872
"VASP",31.49138,31.49138,52.33238,52.33238,0.609224264883735
"VAT1",63.91629,63.91629,490.8643,490.8643,0.131980080684856
"VAT1L",17.63351,17.63351,153.66232,153.66232,0.120478666038373
"VAV1",4.06608,4.06608,9.49217,9.49217,0.482843873097748
"VAV2",25.28853,25.28853,16.10951,16.10951,1.53648643356823
"VAV3",2.73838,2.73838,1.62036,1.62036,1.42666656489948
"VAX1",1.7841,1.7841,0.01045,0.01045,2.75530704141719
"VAX2",2.40646,2.40646,3.23026,3.23026,0.805260196772775
"VBP1",43.37844,43.37844,82.23062,82.23062,0.533198479117421
"VCAM1",1.95006,1.95006,2.82256,2.82256,0.771749822108744
"VCAN",30.35038,30.35038,2.21623,2.21623,9.74755536761985
"VCL",9.54284,9.54284,26.62616,26.62616,0.381625242161777
"VCP",121.1526,121.1526,218.9053,218.9053,0.555478199024762
"VCPIP1",2.48944,2.48944,3.07346,3.07346,0.856628026297055
"VCX",0,0,0.01045,0.01045,0.989658073135732
"VCX2",0,0,0,0,1
"VCX3A",0,0,0.03136,0.03136,0.969593546385355
"VCX3B",0,0,0.08363,0.08363,0.922824211216005
"VCY",0,0,0,0,1
"VCY1B",0,0,0,0,1
"VDAC1",94.03848,94.03848,211.66073,211.66073,0.446901879815799
"VDAC1P1",0,0,0.87813,0.87813,0.532444505971365
"VDAC1P10",0,0,0,0,1
"VDAC1P12",0,0,0,0,1
"VDAC1P2",0,0,0.01045,0.01045,0.989658073135732
"VDAC1P4",0,0,0,0,1
"VDAC1P6",0,0,0,0,1
"VDAC1P9",0,0,0,0,1
"VDAC2",59.06189,59.06189,175.5424,175.5424,0.340212266288438
"VDAC2P1",0,0,0,0,1
"VDAC3",74.08149,74.08149,376.51921,376.51921,0.198881243685586
"VDR",0.37342,0.37342,0.6586,0.6586,0.828059809477873
"VEGFA",50.12066,50.12066,10.76755,10.76755,4.34420588822652
"VEGFB",166.27364,166.27364,105.03064,105.03064,1.57759719266054
"VEGFC",1.72186,1.72186,3.43934,3.43934,0.613122671388089
"VENTX",0.82981,0.82981,5.42559,5.42559,0.284769180728929
"VENTXP2",0,0,0,0,1
"VENTXP4",0,0,0,0,1
"VENTXP5",0.80907,0.80907,0,0,1.80907
"VENTXP6",0,0,0,0,1
"VENTXP7",0,0,0.06272,0.06272,0.940981632038542
"VEPH1",0.51863,0.51863,0.80495,0.80495,0.841369567024017
"VEZF1",23.79487,23.79487,13.36012,13.36012,1.72664782745548
"VEZF1P1",0.16596,0.16596,0,0,1.16596
"VEZT",30.16368,30.16368,41.15712,41.15712,0.73922696806613
"VGF",16.03612,16.03612,31.27816,31.27816,0.527790927363889
"VGLL1",0,0,0,0,1
"VGLL2",0,0,0.16726,0.16726,0.856707160358446
"VGLL3",0.53938,0.53938,2.14306,2.14306,0.489771114773501
"VGLL4",43.7726,43.7726,38.39729,38.39729,1.13643857229774
"VHL",31.09722,31.09722,5.04925,5.04925,5.30598338637021
"VHLL",0,0,0.01045,0.01045,0.989658073135732
"VIL1",0,0,0.02091,0.02091,0.979518272913381
"VILL",19.52133,19.52133,6.83687,6.83687,2.61856200243209
"VIM",226.84994,226.84994,2459.28712,2459.28712,0.0926111176812567
"VIMP",26.92741,26.92741,93.07134,93.07134,0.296874797361237
"VIMP1",0,0,0.02091,0.02091,0.979518272913381
"VIP",8.04918,8.04918,0.30316,0.30316,6.94402836182817
"VIPAS39",7.59278,7.59278,19.83111,19.83111,0.412497461729116
"VIPR1",9.79179,9.79179,2.09079,2.09079,3.49159599972822
"VIPR2",6.76297,6.76297,0.09409,0.09409,7.09536692593845
"VIT",1.20323,1.20323,29.98187,29.98187,0.0711135254263219
"VKORC1",82.19291,82.19291,157.74981,157.74981,0.524050453981646
"VKORC1L1",16.24358,16.24358,16.51721,16.51721,0.984379361781928
"VLDLR",14.7914,14.7914,3.78432,3.78432,3.30065714667915
"VMA21",11.61737,11.61737,13.25558,13.25558,0.8850828938563
"VMAC",12.84135,12.84135,1.96534,1.96534,4.66771095388724
"VMO1",4.41875,4.41875,7.78818,7.78818,0.616595244976776
"VMP1",50.4111,50.4111,54.2559,54.2559,0.930418290173538
"VN1R1",2.90434,2.90434,0.43907,0.43907,2.71309943227223
"VN1R104P",0,0,0,0,1
"VN1R105P",0,0,0.08363,0.08363,0.922824211216005
"VN1R108P",2.17826,2.17826,0.36589,0.36589,2.32687844555565
"VN1R10P",0,0,0,0,1
"VN1R110P",0,0,0,0,1
"VN1R11P",0,0,0,0,1
"VN1R12P",0,0,0,0,1
"VN1R13P",0,0,0,0,1
"VN1R14P",0,0,0.02091,0.02091,0.979518272913381
"VN1R17P",0,0,0,0,1
"VN1R2",3.04956,3.04956,0.36589,0.36589,2.96477754431177
"VN1R20P",1.20323,1.20323,0.85722,0.85722,1.18630533808596
"VN1R21P",0,0,0,0,1
"VN1R25P",0,0,0,0,1
"VN1R28P",0,0,0.05227,0.05227,0.950326437131155
"VN1R3",0,0,0,0,1
"VN1R31P",0,0,0,0,1
"VN1R32P",0,0,0,0,1
"VN1R33P",0,0,0,0,1
"VN1R34P",0,0,0,0,1
"VN1R35P",0.47714,0.47714,0.02091,0.02091,1.44688562165127
"VN1R36P",0,0,0,0,1
"VN1R37P",0,0,0,0,1
"VN1R38P",0,0,0,0,1
"VN1R4",0,0,0,0,1
"VN1R40P",0,0,0,0,1
"VN1R42P",0,0,0.15681,0.15681,0.864446192546745
"VN1R46P",0,0,0,0,1
"VN1R48P",1.36919,1.36919,0.01045,0.01045,2.34468801029244
"VN1R5",0,0,0,0,1
"VN1R51P",1.5559,1.5559,0.15681,0.15681,2.20943802353023
"VN1R53P",0,0,0,0,1
"VN1R64P",0,0,0,0,1
"VN1R65P",0,0,0,0,1
"VN1R66P",0,0,0,0,1
"VN1R67P",0,0,0.03136,0.03136,0.969593546385355
"VN1R68P",0,0,0,0,1
"VN1R69P",0,0,0,0,1
"VN1R6P",0,0,0,0,1
"VN1R70P",0,0,0,0,1
"VN1R71P",0,0,0,0,1
"VN1R7P",0,0,0,0,1
"VN1R8P",0,0,0,0,1
"VN1R96P",0,0,0,0,1
"VN2R10P",0,0,0,0,1
"VN2R11P",0,0,0,0,1
"VN2R17P",0.35267,0.35267,0.07318,0.07318,1.26043161445424
"VN2R19P",0.26969,0.26969,0.1359,0.1359,1.11778325556827
"VN2R3P",0,0,0,0,1
"VN2R4P",0,0,0,0,1
"VN2R5P",0,0,0,0,1
"VN2R6P",0,0,0,0,1
"VN2R9P",0,0,0,0,1
"VNN1",0.16596,0.16596,0.41816,0.41816,0.82216393072714
"VNN2",2.15751,2.15751,2.81211,2.81211,0.828284073649501
"VNN3",0,0,0.08363,0.08363,0.922824211216005
"VOPP1",41.13794,41.13794,49.15438,49.15438,0.84016470744928
"VPRBP",15.08184,15.08184,7.09822,7.09822,1.98584874206924
"VPREB1",0,0,0,0,1
"VPREB3",1.18248,1.18248,6.1051,6.1051,0.307170905405976
"VPS11",42.15446,42.15446,47.3354,47.3354,0.892812721111235
"VPS13A",9.5221,9.5221,4.18157,4.18157,2.03067796054092
"VPS13B",15.35153,15.35153,4.71472,4.71472,2.86130029117787
"VPS13C",32.36268,32.36268,9.11583,9.11583,3.29806649577939
"VPS13D",25.24704,25.24704,18.30483,18.30483,1.3596100043357
"VPS16",30.30889,30.30889,55.24902,55.24902,0.55661218631009
"VPS18",11.22321,11.22321,20.13427,20.13427,0.578359697306791
"VPS25",20.53785,20.53785,109.70355,109.70355,0.194554284844524
"VPS25P1",0,0,0,0,1
"VPS26A",21.32618,21.32618,34.65478,34.65478,0.626176349987295
"VPS26B",28.91896,28.91896,34.21571,34.21571,0.849591276166234
"VPS28",170.60941,170.60941,417.96904,417.96904,0.409599262990888
"VPS29",50.53557,50.53557,176.62961,176.62961,0.290129387774932
"VPS33A",9.04495,9.04495,20.20745,20.20745,0.473651947782501
"VPS33B",16.05687,16.05687,17.91804,17.91804,0.901619300942381
"VPS35",39.45757,39.45757,65.94339,65.94339,0.604354963200997
"VPS36",16.05687,16.05687,22.90456,22.90456,0.713540429106413
"VPS37A",15.0196,15.0196,26.75161,26.75161,0.577249392017256
"VPS37B",33.6074,33.6074,17.92849,17.92849,1.82832333693813
"VPS37C",14.83289,14.83289,14.14417,14.14417,1.04547756661474
"VPS37D",5.20707,5.20707,6.69052,6.69052,0.807106671590478
"VPS39",25.72418,25.72418,33.72438,33.72438,0.769608557445806
"VPS41",26.45027,26.45027,30.13868,30.13868,0.881548928856329
"VPS45",38.15062,38.15062,46.0182,46.0182,0.832669476925956
"VPS4A",72.35963,72.35963,123.1473,123.1473,0.590907977861782
"VPS4B",19.52133,19.52133,21.31556,21.31556,0.919597357180371
"VPS51",171.9786,171.9786,207.05054,207.05054,0.831425864119362
"VPS52",68.43877,68.43877,48.54805,48.54805,1.40144304367175
"VPS53",27.07263,27.07263,8.55132,8.55132,2.93913616128451
"VPS54",11.2647,11.2647,11.60386,11.60386,0.973090783299719
"VPS72",36.07609,36.07609,43.33154,43.33154,0.836336612714108
"VPS8",29.56206,29.56206,29.68916,29.68916,0.995858472502994
"VRK1",12.40569,12.40569,14.11281,14.11281,0.887041523052298
"VRK2",44.54018,44.54018,2.68666,2.68666,12.3526932236767
"VRK3",16.47177,16.47177,14.16508,14.16508,1.15210536311051
"VRTN",0,0,0.01045,0.01045,0.989658073135732
"VSIG1",2.61391,2.61391,0.05227,0.05227,3.43439421441265
"VSIG10",21.38841,21.38841,5.02834,5.02834,3.7138598685542
"VSIG10L",2.34422,2.34422,6.40826,6.40826,0.451417741817917
"VSIG2",0.97503,0.97503,0.24044,0.24044,1.59220115442907
"VSIG4",7.21937,7.21937,109.714,109.714,0.0742396625539679
"VSIG8",0.16596,0.16596,0.21953,0.21953,0.956073241330677
"VSNL1",3071.9029,3071.9029,200.25549,200.25549,15.2686662112919
"VSTM1",0.74683,0.74683,0.07318,0.07318,1.62771389701634
"VSTM2A",18.21438,18.21438,18.6289,18.6289,0.97888215845004
"VSTM2B",79.86943,79.86943,86.68399,86.68399,0.922282733712277
"VSTM2L",85.18023,85.18023,62.1068,62.1068,1.36562509903846
"VSTM4",5.29005,5.29005,3.88886,3.88886,1.28660873905164
"VSTM5",1.76335,1.76335,12.34609,12.34609,0.207053151896923
"VSX1",2.28198,2.28198,0.09409,0.09409,2.99973493953879
"VSX2",0.33192,0.33192,0.01045,0.01045,1.31814538077094
"VTA1",13.21476,13.21476,24.67128,24.67128,0.553722291993231
"VTCN1",0.66385,0.66385,0.58542,0.58542,1.04946954119413
"VTI1A",36.57398,36.57398,13.15104,13.15104,2.65520979376781
"VTI1B",176.3766,176.3766,115.0246,115.0246,1.5287844129607
"VTI1BP1",0,0,0.02091,0.02091,0.979518272913381
"VTI1BP2",0,0,0.02091,0.02091,0.979518272913381
"VTI1BP3",0.56012,0.56012,0,0,1.56012
"VTI1BP4",0,0,0,0,1
"VTN",2.21975,2.21975,1.0663,1.0663,1.5582200067754
"VWA1",350.78241,350.78241,175.12424,175.12424,1.99735374301686
"VWA2",0.89205,0.89205,0.28226,0.28226,1.47555877903077
"VWA3A",5.33154,5.33154,0.12545,0.12545,5.62578524145897
"VWA3B",6.05763,6.05763,0.29271,0.29271,5.45956169597203
"VWA5A",7.57204,7.57204,27.98517,27.98517,0.295738820921181
"VWA5B1",0.66385,0.66385,0.01045,0.01045,1.64664258498689
"VWA5B2",31.86479,31.86479,10.32848,10.32848,2.90107675522224
"VWA7",7.57204,7.57204,18.98434,18.98434,0.428937858343083
"VWA8",4.12832,4.12832,6.55461,6.55461,0.678833189271187
"VWA8P1",0,0,0,0,1
"VWC2",13.42221,13.42221,10.81982,10.81982,1.22017171158275
"VWC2L",1.22397,1.22397,1.07675,1.07675,1.0708896111713
"VWCE",11.70035,11.70035,2.00715,2.00715,4.2233842674958
"VWDE",0.20745,0.20745,0.61678,0.61678,0.746823933992256
"VWF",12.03228,12.03228,14.2278,14.2278,0.85582158946138
"VWFP1",0.91279,0.91279,0.07318,0.07318,1.78235710691589
"WAC",122.60477,122.60477,32.46991,32.46991,3.69301172306708
"WAPAL",12.21899,12.21899,8.93811,8.93811,1.33013118188468
"WARS",43.62738,43.62738,151.81198,151.81198,0.292041108295305
"WARS2",5.0826,5.0826,6.39781,6.39781,0.822216304554997
"WAS",12.42644,12.42644,12.56562,12.56562,0.989740240401839
"WASF1",104.05846,104.05846,24.98489,24.98489,4.04305963965982
"WASF2",32.86057,32.86057,18.95298,18.95298,1.69701818976414
"WASF3",59.68425,59.68425,15.11638,15.11638,3.76537721250057
"WASF4P",0,0,0.01045,0.01045,0.989658073135732
"WASF5P",0,0,0,0,1
"WASH2P",12.75836,12.75836,14.72959,14.72959,0.874680141058985
"WASH3P",13.9201,13.9201,17.25944,17.25944,0.817117063831092
"WASH4P",24.29276,24.29276,5.96919,5.96919,3.6292252040768
"WASH6P",0,0,0,0,1
"WASH7P",8.56781,8.56781,7.69409,7.69409,1.10049585408019
"WASL",18.71227,18.71227,29.36509,29.36509,0.649175418218751
"WBP1",172.80841,172.80841,112.90245,112.90245,1.52594092576586
"WBP11",25.97313,25.97313,31.34088,31.34088,0.834025852110394
"WBP11P1",0,0,0,0,1
"WBP1L",20.5586,20.5586,22.6014,22.6014,0.913445812536544
"WBP1LP1",0,0,0,0,1
"WBP1LP2",0.31118,0.31118,0.25089,0.25089,1.04819768324953
"WBP1LP3",0,0,0,0,1
"WBP1LP4",0,0,0,0,1
"WBP1LP5",0,0,0,0,1
"WBP1LP6",0,0,0,0,1
"WBP1LP7",0,0,0,0,1
"WBP2",344.53807,344.53807,314.72603,314.72603,1.09442376353955
"WBP2NL",4.35651,4.35651,0.55406,0.55406,3.44678455143302
"WBP2P1",0,0,0,0,1
"WBP4",11.9493,11.9493,12.14747,12.14747,0.984927138072952
"WBP5",41.49062,41.49062,73.79429,73.79429,0.568099784087796
"WBSCR16",15.66271,15.66271,19.91474,19.91474,0.796696970653233
"WBSCR17",78.56248,78.56248,121.12969,121.12969,0.651458953183292
"WBSCR22",130.34277,130.34277,86.69444,86.69444,1.49773201128829
"WBSCR27",2.26124,2.26124,5.74966,5.74966,0.483171004169099
"WBSCR28",0,0,0.01045,0.01045,0.989658073135732
"WDFY1",11.55514,11.55514,10.53756,10.53756,1.0881971578046
"WDFY2",20.72456,20.72456,7.58955,7.58955,2.52918488162942
"WDFY3",18.94047,18.94047,5.82284,5.82284,2.92260554255999
"WDFY3-AS2",4.2113,4.2113,2.67621,2.67621,1.41757407765062
"WDFY4",7.48906,7.48906,5.41514,5.41514,1.32328522838161
"WDHD1",1.53515,1.53515,1.26493,1.26493,1.11930611542079
"WDPCP",23.91934,23.91934,2.85392,2.85392,6.46597230871424
"WDR1",105.01275,105.01275,129.48238,129.48238,0.812467936283811
"WDR11",14.18979,14.18979,12.85833,12.85833,1.09607651138341
"WDR12",29.45834,29.45834,11.18571,11.18571,2.49951295410772
"WDR13",218.53107,218.53107,251.47975,251.47975,0.869499712353169
"WDR16",2.63465,2.63465,0.35543,0.35543,2.68154755317501
"WDR17",6.8667,6.8667,2.08033,2.08033,2.55384974986446
"WDR18",43.66887,43.66887,67.09333,67.09333,0.655994794203779
"WDR19",22.13524,22.13524,23.23909,23.23909,0.954459924031801
"WDR20",87.81489,87.81489,12.41927,12.41927,6.61845912631611
"WDR24",9.19017,9.19017,13.32876,13.32876,0.711169005552469
"WDR25",38.62776,38.62776,20.06109,20.06109,1.88156263517225
"WDR26",19.56283,19.56283,13.75737,13.75737,1.39339394485603
