"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"OR2A12",0,0,0,0,1
"OR2A13P",0,0,0,0,1
"OR2A14",0,0,0,0,1
"OR2A15P",0,0,0,0,1
"OR2A2",0,0,0,0,1
"OR2A20P",0.08298,0.08298,0.0931,0.0931,0.990741926630684
"OR2A25",0,0,0,0,1
"OR2A3P",0,0,0,0,1
"OR2A4",0,0,0,0,1
"OR2A41P",0,0,0,0,1
"OR2A42",0,0,0,0,1
"OR2A5",0,0,0,0,1
"OR2A7",0.24894,0.24894,0,0,1.24894
"OR2A9P",0,0,0.0931,0.0931,0.914829384319824
"OR2AD1P",0,0,0,0,1
"OR2AE1",0,0,0,0,1
"OR2AF1P",0,0,0,0,1
"OR2AG1",0,0,0,0,1
"OR2AG2",0,0,0,0,1
"OR2AH1P",0,0,0,0,1
"OR2AI1P",0,0,0,0,1
"OR2AJ1",0,0,0,0,1
"OR2AK2",0,0,0,0,1
"OR2AL1P",0,0,0,0,1
"OR2AO1P",0,0,0,0,1
"OR2AP1",0,0,0,0,1
"OR2AQ1P",0,0,0,0,1
"OR2AT2P",0,0,0,0,1
"OR2AT4",0,0,0,0,1
"OR2B11",0,0,0,0,1
"OR2B2",0,0,0,0,1
"OR2B3",0,0,0,0,1
"OR2B4P",0,0,0,0,1
"OR2B6",0,0,0,0,1
"OR2B7P",0,0,0.46551,0.46551,0.682356312819428
"OR2B8P",0,0,0,0,1
"OR2C1",0.82981,0.82981,0,0,1.82981
"OR2C3",0,0,0,0,1
"OR2D2",0,0,0,0,1
"OR2D3",0,0,0,0,1
"OR2E1P",0,0,0,0,1
"OR2F1",0,0,0,0,1
"OR2F2",0,0,0,0,1
"OR2G1P",0,0,0,0,1
"OR2G2",0,0,0,0,1
"OR2G3",0,0,0,0,1
"OR2G6",0,0,0,0,1
"OR2H1",1.80484,1.80484,0.65172,0.65172,1.69813285544765
"OR2H2",1.05801,1.05801,0.74482,0.74482,1.17949702548114
"OR2H4P",0,0,0,0,1
"OR2H5P",0,0,0,0,1
"OR2I1P",0,0,0.24827,0.24827,0.801108734488532
"OR2J1",0,0,0,0,1
"OR2J2",0,0,0,0,1
"OR2J3",0,0,0,0,1
"OR2J4P",0,0,0,0,1
"OR2K2",0,0,0.55862,0.55862,0.641593204244781
"OR2L13",6.07838,6.07838,4.59308,4.59308,1.26556029951297
"OR2L1P",0.33192,0.33192,0,0,1.33192
"OR2L2",0.49789,0.49789,0,0,1.49789
"OR2L3",0,0,0,0,1
"OR2L5",0,0,0,0,1
"OR2L8",0.60161,0.60161,0,0,1.60161
"OR2M1P",0,0,0,0,1
"OR2M2",0,0,0,0,1
"OR2M3",0,0,0.27931,0.27931,0.781671369722741
"OR2M4",0,0,0.24827,0.24827,0.801108734488532
"OR2M5",0,0,0,0,1
"OR2M7",0,0,0,0,1
"OR2N1P",0,0,0,0,1
"OR2P1P",0,0,0,0,1
"OR2Q1P",0,0,0,0,1
"OR2R1P",0,0,0,0,1
"OR2S2",0,0,0,0,1
"OR2T1",0,0,0,0,1
"OR2T10",0,0,0,0,1
"OR2T11",0,0,0,0,1
"OR2T12",0,0,0,0,1
"OR2T2",0,0,0,0,1
"OR2T27",0,0,0,0,1
"OR2T29",0,0,0,0,1
"OR2T3",0,0,0,0,1
"OR2T33",0,0,0.27931,0.27931,0.781671369722741
"OR2T34",0,0,0,0,1
"OR2T35",0,0,0,0,1
"OR2T4",0.29043,0.29043,0,0,1.29043
"OR2T5",0,0,0,0,1
"OR2T6",0,0,0,0,1
"OR2T7",0,0,0,0,1
"OR2T8",0.33192,0.33192,0.31034,0.31034,1.01646900804371
"OR2U1P",0,0,0,0,1
"OR2U2P",0,0,0,0,1
"OR2V1",0,0,0,0,1
"OR2V2",0,0,0,0,1
"OR2W1",0,0,0,0,1
"OR2W2P",0,0,0,0,1
"OR2W3",3.09105,3.09105,1.0862,1.0862,1.96100565621705
"OR2W4P",0,0,0,0,1
"OR2W5",0,0,0,0,1
"OR2W6P",0,0,0,0,1
"OR2Y1",0,0,0,0,1
"OR2Z1",0,0,0,0,1
"OR3A1",0,0,0,0,1
"OR3A2",0,0,0.18621,0.18621,0.843021050235624
"OR3A3",0,0,0,0,1
"OR3A4P",0,0,0,0,1
"OR3B1P",0,0,0,0,1
"OR3D1P",0,0,0,0,1
"OR4A10P",0,0,0,0,1
"OR4A11P",0,0,0,0,1
"OR4A12P",0,0,0,0,1
"OR4A13P",0,0,0,0,1
"OR4A14P",0.29043,0.29043,0.86896,0.86896,0.690453514253917
"OR4A15",0,0,0,0,1
"OR4A16",0,0,0,0,1
"OR4A17P",0,0,0,0,1
"OR4A18P",0,0,0,0,1
"OR4A19P",0,0,0,0,1
"OR4A1P",0,0,0,0,1
"OR4A2P",0,0,0,0,1
"OR4A3P",0,0,0,0,1
"OR4A40P",0.29043,0.29043,0,0,1.29043
"OR4A41P",0,0,0,0,1
"OR4A42P",0,0,0,0,1
"OR4A43P",0,0,0,0,1
"OR4A44P",0,0,0,0,1
"OR4A45P",0,0,0,0,1
"OR4A46P",0.33192,0.33192,0,0,1.33192
"OR4A47",0,0,0,0,1
"OR4A48P",0,0,0,0,1
"OR4A49P",0,0,0,0,1
"OR4A4P",0,0,0,0,1
"OR4A5",0,0,0,0,1
"OR4A50P",0,0,0,0,1
"OR4A6P",0,0,0,0,1
"OR4A7P",0,0,0,0,1
"OR4A8P",0,0,0,0,1
"OR4A9P",0,0,0,0,1
"OR4B1",0,0,0,0,1
"OR4B2P",0,0,0,0,1
"OR4C10P",0,0,0,0,1
"OR4C11",0,0,0,0,1
"OR4C12",0,0,0,0,1
"OR4C13",0,0,0,0,1
"OR4C15",0,0,0,0,1
"OR4C16",0,0,0,0,1
"OR4C1P",0,0,0,0,1
"OR4C2P",0,0,0,0,1
"OR4C3",0,0,0,0,1
"OR4C46",0,0,0,0,1
"OR4C5",0,0,0,0,1
"OR4C50P",0,0,0,0,1
"OR4C6",0,0,0,0,1
"OR4C7P",0,0,0,0,1
"OR4C9P",0,0,0,0,1
"OR4D1",0,0,0,0,1
"OR4D10",0,0,0,0,1
"OR4D11",0,0,0,0,1
"OR4D12P",0,0,0,0,1
"OR4D2",0,0,0,0,1
"OR4D5",0,0,0,0,1
"OR4D6",0,0,0,0,1
"OR4D7P",0,0,0,0,1
"OR4D8P",0,0,0,0,1
"OR4D9",0,0,0,0,1
"OR4E1",0,0,0,0,1
"OR4E2",0,0,0,0,1
"OR4F13P",0,0,0,0,1
"OR4F14P",0,0,0,0,1
"OR4F15",0,0,0,0,1
"OR4F16",0,0,0,0,1
"OR4F17",0,0,0,0,1
"OR4F21",0,0,0,0,1
"OR4F29",0,0,0,0,1
"OR4F2P",0,0,0,0,1
"OR4F3",0,0,0,0,1
"OR4F4",0,0,0,0,1
"OR4F5",0,0,0,0,1
"OR4F6",0,0,0,0,1
"OR4F7P",0,0,0,0,1
"OR4F8P",0,0,0,0,1
"OR4G11P",0,0,0,0,1
"OR4G1P",0,0,0,0,1
"OR4G2P",0,0,0,0,1
"OR4G3P",0,0,0,0,1
"OR4H12P",0,0,0,0,1
"OR4K1",0,0,0,0,1
"OR4K11P",0,0,0,0,1
"OR4K12P",0,0,0,0,1
"OR4K13",0,0,0,0,1
"OR4K14",0,0,0,0,1
"OR4K15",0,0,0,0,1
"OR4K16P",0,0,0,0,1
"OR4K17",0,0,0,0,1
"OR4K2",0,0,0,0,1
"OR4K3",0,0,0,0,1
"OR4K5",0,0,0,0,1
"OR4K6P",0,0,0,0,1
"OR4L1",0,0,0,0,1
"OR4M1",0,0,0,0,1
"OR4M2",0,0,0,0,1
"OR4N2",0.31118,0.31118,0,0,1.31118
"OR4N3P",0,0,0.68275,0.68275,0.594265339474075
"OR4N4",0,0,0,0,1
"OR4N5",0,0,0,0,1
"OR4P1P",0,0,0,0,1
"OR4P4",0,0,0,0,1
"OR4Q3",0,0,0,0,1
"OR4R1P",0,0,0,0,1
"OR4R2P",0,0,0,0,1
"OR4R3P",0,0,0,0,1
"OR4S1",0,0,0,0,1
"OR4S2",0,0,0,0,1
"OR4T1P",0,0,0,0,1
"OR4U1P",0,0,0,0,1
"OR4V1P",0,0,0,0,1
"OR4X1",0,0,0,0,1
"OR4X2",0,0,0,0,1
"OR4X7P",0,0,0,0,1
"OR51A10P",0,0,0,0,1
"OR51A1P",0,0,0,0,1
"OR51A2",0,0,0,0,1
"OR51A3P",0,0,0,0,1
"OR51A4",0,0,0,0,1
"OR51A5P",0,0,0,0,1
"OR51A6P",0,0,0,0,1
"OR51A7",0,0,0,0,1
"OR51A8P",0,0,0,0,1
"OR51A9P",0,0,0,0,1
"OR51AB1P",0,0,0,0,1
"OR51B2",0,0,0,0,1
"OR51B3P",0,0,0,0,1
"OR51B4",0,0,0,0,1
"OR51B5",0,0,0,0,1
"OR51B6",0,0,0,0,1
"OR51B8P",0,0,0,0,1
"OR51C1P",0,0,0,0,1
"OR51D1",0,0,0,0,1
"OR51E1",0,0,0.0931,0.0931,0.914829384319824
"OR51E2",0,0,0.46551,0.46551,0.682356312819428
"OR51F1",0,0,0,0,1
"OR51F2",0,0,0,0,1
"OR51G1",0,0,0,0,1
"OR51G2",0,0,0,0,1
"OR51H1P",0,0,0,0,1
"OR51H2P",0,0,0,0,1
"OR51I1",0,0,0,0,1
"OR51I2",0,0,0,0,1
"OR51J1",0,0,0,0,1
"OR51K1P",0,0,0,0,1
"OR51L1",0,0,0,0,1
"OR51M1",0,0,0,0,1
"OR51N1P",0,0,0,0,1
"OR51P1P",0,0,0,0,1
"OR51Q1",0,0,0,0,1
"OR51R1P",0,0,0,0,1
"OR51S1",0,0,0,0,1
"OR51T1",0,0,0,0,1
"OR51V1",0,0,0,0,1
"OR52A1",0,0,0,0,1
"OR52A4",0,0,0,0,1
"OR52A5",0,0,0,0,1
"OR52B2",0,0,0,0,1
"OR52B3P",0,0,0,0,1
"OR52B4",0,0,0,0,1
"OR52B5P",0,0,0,0,1
"OR52B6",0,0,0,0,1
"OR52D1",0,0,0,0,1
"OR52E1",0,0,0,0,1
"OR52E2",0,0,0,0,1
"OR52E3P",0,0,0,0,1
"OR52E4",0,0,0,0,1
"OR52E6",0,0,0,0,1
"OR52E7P",0,0,0,0,1
"OR52E8",0,0,0,0,1
"OR52H1",0,0,0,0,1
"OR52H2P",0,0,0,0,1
"OR52I1",0,0,0,0,1
"OR52I2",0,0,0,0,1
"OR52J1P",0,0,0,0,1
"OR52J2P",0,0,0,0,1
"OR52J3",0,0,0,0,1
"OR52K1",0,0,0,0,1
"OR52K2",0,0,0,0,1
"OR52K3P",0.62236,0.62236,0,0,1.62236
"OR52L1",0,0,0,0,1
"OR52L2P",0,0,0,0,1
"OR52M1",0,0,0,0,1
"OR52M2P",0,0,0,0,1
"OR52N1",0,0,0.31034,0.31034,0.76316070638155
"OR52N2",0,0,0,0,1
"OR52N3P",0,0,0,0,1
"OR52N4",0.56012,0.56012,0.49655,0.49655,1.04247769870703
"OR52N5",0,0,0,0,1
"OR52P1P",0,0,0,0,1
"OR52P2P",0,0,0,0,1
"OR52R1",0,0,0,0,1
"OR52S1P",0,0,0,0,1
"OR52T1P",0,0,0,0,1
"OR52U1P",0,0,0,0,1
"OR52V1P",0,0,0,0,1
"OR52W1",0,0,0,0,1
"OR52X1P",0,0,0,0,1
"OR52Y1P",0,0,0,0,1
"OR52Z1",0,0,0,0,1
"OR55B1P",0,0,0,0,1
"OR56A1",0,0,0,0,1
"OR56A3",0,0,0,0,1
"OR56A4",0,0,0,0,1
"OR56B1",0,0,0.27931,0.27931,0.781671369722741
"OR56B2P",0,0,0,0,1
"OR56B4",0,0,0,0,1
"OR5A1",0,0,0,0,1
"OR5A2",0,0,0,0,1
"OR5AC1",0,0,0,0,1
"OR5AC2",0,0,0,0,1
"OR5AC4P",0,0,0,0,1
"OR5AK2",0,0,0,0,1
"OR5AK3P",0,0,0,0,1
"OR5AK4P",0,0,0,0,1
"OR5AL1P",0,0,0,0,1
"OR5AL2P",0,0,0,0,1
"OR5AM1P",0,0,0,0,1
"OR5AN1",0,0,0,0,1
"OR5AN2P",0,0,0,0,1
"OR5AP1P",0,0,0,0,1
"OR5AP2",0,0,0,0,1
"OR5AQ1P",0,0,0,0,1
"OR5AR1",0,0,0,0,1
"OR5AS1",0,0,0,0,1
"OR5AU1",0,0,0,0,1
"OR5AW1P",0,0,0,0,1
"OR5AZ1P",0,0,0,0,1
"OR5B10P",0,0,0,0,1
"OR5B12",0,0,0,0,1
"OR5B17",0,0,0,0,1
"OR5B1P",0,0,0,0,1
"OR5B2",0,0,0,0,1
"OR5B21",0,0,0,0,1
"OR5B3",0,0,0,0,1
"OR5BB1P",0,0,0,0,1
"OR5BE1P",0,0,0,0,1
"OR5BH1P",0,0,0,0,1
"OR5BM1P",0,0,0,0,1
"OR5BN1P",0,0,0,0,1
"OR5BN2P",0,0,0,0,1
"OR5BR1P",0,0,0,0,1
"OR5C1",0,0,0,0,1
"OR5D13",0,0,0,0,1
"OR5D14",0,0,0,0,1
"OR5D15P",0,0,0,0,1
"OR5D16",0,0,0,0,1
"OR5D17P",0,0,0,0,1
"OR5D18",0,0,0,0,1
"OR5D2P",0,0,0,0,1
"OR5D3P",0,0,0,0,1
"OR5E1P",0,0,0,0,1
"OR5F1",0,0,0,0,1
"OR5F2P",0,0,0,0,1
"OR5G1P",0,0,0,0,1
"OR5G3",0,0,0.24827,0.24827,0.801108734488532
"OR5G5P",0,0,0,0,1
"OR5H1",0,0,0,0,1
"OR5H14",0,0,0,0,1
"OR5H15",0,0,0,0,1
"OR5H2",0,0,0,0,1
"OR5H3P",0,0,0,0,1
"OR5H4P",0,0,0,0,1
"OR5H5P",0,0,0,0,1
"OR5H6",0,0,0,0,1
"OR5H7P",0,0,0,0,1
"OR5H8P",0,0,0,0,1
"OR5I1",0,0,0,0,1
"OR5J1P",0,0,0,0,1
"OR5J2",0,0,0,0,1
"OR5J7P",0,0,0,0,1
"OR5K1",0,0,0,0,1
"OR5K2",0,0,0,0,1
"OR5K3",0,0,0,0,1
"OR5K4",0,0,0,0,1
"OR5L1",0,0,0,0,1
"OR5L2",0,0,0,0,1
"OR5M1",0,0,0,0,1
"OR5M10",0,0,0,0,1
"OR5M11",0,0,0,0,1
"OR5M13P",0,0,0,0,1
"OR5M14P",0,0,0,0,1
"OR5M2P",0,0,0,0,1
"OR5M3",0,0,0,0,1
"OR5M4P",0,0,0,0,1
"OR5M5P",0,0,0,0,1
"OR5M6P",0,0,0,0,1
"OR5M7P",0,0,0,0,1
"OR5M8",0,0,0,0,1
"OR5M9",0,0,0,0,1
"OR5P1P",0,0,0,0,1
"OR5P2",0,0,0,0,1
"OR5P3",0,0,0,0,1
"OR5P4P",0,0,0,0,1
"OR5R1",0,0,0,0,1
"OR5S1P",0,0,0.21724,0.21724,0.82153067595544
"OR5T1",0,0,0,0,1
"OR5T2",0,0,0,0,1
"OR5T3",0,0,0,0,1
"OR5V1",0,0,0,0,1
"OR5W1P",0,0,0,0,1
"OR5W2",0,0,0,0,1
"OR6A2",0,0,0,0,1
"OR6B1",0,0,0,0,1
"OR6B2",0,0,0,0,1
"OR6B3",0.29043,0.29043,0.65172,0.65172,0.781264378950427
"OR6C1",0,0,0,0,1
"OR6C2",0,0,0,0,1
"OR6C3",0,0,0,0,1
"OR6C4",0,0,0,0,1
"OR6C5P",0,0,0,0,1
"OR6C6",0,0,0,0,1
"OR6C64P",0,0,0,0,1
"OR6C65",0,0,0,0,1
"OR6C66P",0,0,0,0,1
"OR6C68",0,0,0,0,1
"OR6C69P",0,0,0,0,1
"OR6C70",0,0,0,0,1
"OR6C71P",0,0,0,0,1
"OR6C72P",0,0,0,0,1
"OR6C73P",0,0,0,0,1
"OR6C74",0,0,0,0,1
"OR6C75",0,0,0,0,1
"OR6C76",0,0,0,0,1
"OR6C7P",0,0,0,0,1
"OR6D1P",0,0,0,0,1
"OR6E1P",0,0,0.96206,0.96206,0.509668409732628
"OR6F1",0,0,0,0,1
"OR6J1",0,0,0,0,1
"OR6K1P",0,0,0,0,1
"OR6K2",0,0,0,0,1
"OR6K3",0,0,0,0,1
"OR6K4P",0,0,0,0,1
"OR6K5P",0,0,0,0,1
"OR6K6",0,0,0,0,1
"OR6M1",0,0,0,0,1
"OR6M2P",0,0,0,0,1
"OR6M3P",0,0,0,0,1
"OR6N1",0,0,0,0,1
"OR6N2",0,0,0,0,1
"OR6P1",0,0,0,0,1
"OR6Q1",0,0,0,0,1
"OR6S1",0,0,0,0,1
"OR6T1",0,0,0,0,1
"OR6V1",0,0,0,0,1
"OR6W1P",0,0,0,0,1
"OR6X1",0,0,0,0,1
"OR6Y1",0,0,0,0,1
"OR7A10",0,0,0,0,1
"OR7A15P",0,0,0,0,1
"OR7A17",0,0,0,0,1
"OR7A2P",0,0,0,0,1
"OR7A5",1.3277,1.3277,0.55862,0.55862,1.49343650152058
"OR7C1",0,0,0,0,1
"OR7C2",0,0,0,0,1
"OR7D11P",0,0,0,0,1
"OR7D2",0.4564,0.4564,0.49655,0.49655,0.973171628077912
"OR7D4",0,0,0,0,1
"OR7E100P",0.26969,0.26969,0,0,1.26969
"OR7E101P",0,0,0,0,1
"OR7E104P",0,0,0,0,1
"OR7E10P",0,0,0,0,1
"OR7E111P",0,0,0,0,1
"OR7E117P",0,0,0.18621,0.18621,0.843021050235624
"OR7E11P",0,0,0,0,1
"OR7E125P",0,0,0,0,1
"OR7E12P",0,0,0.31034,0.31034,0.76316070638155
"OR7E136P",0,0,0.21724,0.21724,0.82153067595544
"OR7E13P",0.72609,0.72609,0,0,1.72609
"OR7E14P",0.8713,0.8713,4.74825,4.74825,0.325542556430218
"OR7E154P",0,0,0.34138,0.34138,0.745500902056091
"OR7E155P",0,0,0,0,1
"OR7E156P",0,0,0,0,1
"OR7E157P",0,0,0,0,1
"OR7E158P",0.33192,0.33192,0.68275,0.68275,0.79151389095231
"OR7E159P",0,0,0,0,1
"OR7E15P",0,0,0,0,1
"OR7E160P",0,0,0,0,1
"OR7E161P",0,0,0,0,1
"OR7E16P",0,0,0,0,1
"OR7E18P",0,0,0,0,1
"OR7E19P",0,0,0,0,1
"OR7E1P",0,0,0,0,1
"OR7E22P",0.29043,0.29043,0,0,1.29043
"OR7E23P",0,0,0,0,1
"OR7E24",0,0,0,0,1
"OR7E25P",0,0,0,0,1
"OR7E26P",0.29043,0.29043,0,0,1.29043
"OR7E2P",0,0,0,0,1
"OR7E33P",0,0,0,0,1
"OR7E36P",0,0,0.27931,0.27931,0.781671369722741
"OR7E37P",0,0,0,0,1
"OR7E43P",0,0,0,0,1
"OR7E4P",0,0,0,0,1
"OR7E5P",0,0,0,0,1
"OR7E62P",0,0,0,0,1
"OR7E84P",0,0,0,0,1
"OR7E87P",0,0,0,0,1
"OR7E8P",0,0,0,0,1
"OR7E91P",0.26969,0.26969,0,0,1.26969
"OR7E94P",0,0,0,0,1
"OR7E96P",0,0,0,0,1
"OR7G1",0,0,0,0,1
"OR7G2",0,0,0,0,1
"OR7G3",0,0,0,0,1
"OR7H1P",0,0,0,0,1
"OR7K1P",0,0,0,0,1
"OR7L1P",0,0,0,0,1
"OR8A1",0,0,0,0,1
"OR8A2P",0,0,0,0,1
"OR8A3P",0,0,0,0,1
"OR8B10P",0,0,0,0,1
"OR8B12",0,0,0,0,1
"OR8B1P",0,0,0,0,1
"OR8B2",0,0,0,0,1
"OR8B3",0,0,0,0,1
"OR8B4",0,0,0,0,1
"OR8B5P",0,0,0,0,1
"OR8B6P",0,0,0,0,1
"OR8B7P",0,0,0,0,1
"OR8B8",0,0,0,0,1
"OR8B9P",0,0,0,0,1
"OR8C1P",0,0,0,0,1
"OR8D1",0,0,0,0,1
"OR8D2",0,0,0,0,1
"OR8D4",0,0,0,0,1
"OR8F1P",0,0,0,0,1
"OR8G1",0,0,0,0,1
"OR8G2P",0,0,0,0,1
"OR8G3P",0,0,0,0,1
"OR8G5",0,0,0,0,1
"OR8G7P",0,0,0,0,1
"OR8H1",0,0,0,0,1
"OR8H2",0,0,0,0,1
"OR8H3",0,0,0,0,1
"OR8I1P",0,0,0,0,1
"OR8I2",0,0,0,0,1
"OR8I4P",0,0,0,0,1
"OR8J1",0,0,0,0,1
"OR8J2",0,0,0,0,1
"OR8J3",0,0,0,0,1
"OR8K1",0,0,0,0,1
"OR8K2P",0,0,0,0,1
"OR8K3",0,0,0,0,1
"OR8K4P",0,0,0,0,1
"OR8K5",0,0,0,0,1
"OR8L1P",0,0,0,0,1
"OR8Q1P",0,0,0,0,1
"OR8S1",0,0,0.21724,0.21724,0.82153067595544
"OR8T1P",1.61813,1.61813,3.19653,3.19653,0.623879729204843
"OR8U1",0,0,0.24827,0.24827,0.801108734488532
"OR8V1P",0,0,0.34138,0.34138,0.745500902056091
"OR8X1P",0,0,0,0,1
"OR9A1P",0,0,0,0,1
"OR9A2",0.80907,0.80907,0.77586,0.77586,1.01870079848637
"OR9A3P",0.35267,0.35267,0,0,1.35267
"OR9A4",0,0,0,0,1
"OR9G1",0,0,0,0,1
"OR9G4",0,0,0,0,1
"OR9H1P",0,0,0,0,1
"OR9I1",0,0,0,0,1
"OR9I2P",0,0,0,0,1
"OR9K1P",0,0,0,0,1
"OR9K2",0,0,0,0,1
"OR9M1P",0,0,0,0,1
"OR9P1P",0,0,0,0,1
"OR9Q1",0,0,0,0,1
"OR9Q2",0,0,0,0,1
"OR9R1P",0,0,0,0,1
"OR9S24P",0,0,0,0,1
"ORAI1",11.86632,11.86632,12.50683,12.50683,0.952578806426082
"ORAI2",13.81637,13.81637,7.78961,7.78961,1.68566864741439
"ORAI3",7.44757,7.44757,12.19648,12.19648,0.640138127743156
"ORAOV1",51.61433,51.61433,59.6169,59.6169,0.867981206561207
"ORAOV1P1",1.18248,1.18248,2.1724,2.1724,0.687958643298449
"ORC1",0.08298,0.08298,0.18621,0.18621,0.912974936984177
"ORC2",8.77527,8.77527,4.90342,4.90342,1.65586558300104
"ORC3",11.61737,11.61737,12.97234,12.97234,0.903024833349317
"ORC4",23.17251,23.17251,22.06539,22.06539,1.04799918839439
"ORC5",6.03688,6.03688,6.5172,6.5172,0.936103868461661
"ORC6",8.46409,8.46409,4.46894,4.46894,1.73051633406108
"ORM1",0.74683,0.74683,35.44118,35.44118,0.0479356047197154
"ORM2",0.39416,0.39416,4.62411,4.62411,0.247889888355669
"ORMDL1",39.45757,39.45757,49.34455,49.34455,0.803613698007034
"ORMDL2",15.26855,15.26855,29.6688,29.6688,0.53045929413606
"ORMDL3",69.642,69.642,90.1857,90.1857,0.774704805687734
"OS9",96.52792,96.52792,80.44092,80.44092,1.197529693918
"OSBP",9.25241,9.25241,9.77581,9.77581,0.951428245301281
"OSBP2",21.18096,21.18096,15.29991,15.29991,1.36080260565856
"OSBPL10",10.99501,10.99501,5.58618,5.58618,1.82123932233859
"OSBPL11",5.35229,5.35229,4.84135,4.84135,1.08746950619292
"OSBPL1A",191.4377,191.4377,136.92336,136.92336,1.39525095676323
"OSBPL2",23.71189,23.71189,28.05501,28.05501,0.850520787981143
"OSBPL3",5.97465,5.97465,3.69308,3.69308,1.4861562129774
"OSBPL5",34.04305,34.04305,26.13089,26.13089,1.29162920936246
"OSBPL6",4.97887,4.97887,1.39654,1.39654,2.49479249251004
"OSBPL7",21.13947,21.13947,21.04126,21.04126,1.00445573438179
"OSBPL8",8.50558,8.50558,17.56542,17.56542,0.512004576249824
"OSBPL9",43.60664,43.60664,61.88241,61.88241,0.709365941922391
"OSCAR",3.87937,3.87937,5.18273,5.18273,0.789193446907758
"OSCP1",15.14407,15.14407,7.54134,7.54134,1.89010974858746
"OSGEP",69.12336,69.12336,53.06866,53.06866,1.296931716081
"OSGEPL1",10.6216,10.6216,6.5172,6.5172,1.54600117064865
"OSGIN1",4.83366,4.83366,7.63444,7.63444,0.675626908056573
"OSGIN2",6.24434,6.24434,13.37579,13.37579,0.503926392914755
"OSM",2.84211,2.84211,2.97929,2.97929,0.965526513523769
"OSMR",3.46447,3.46447,7.19996,7.19996,0.544450216830326
"OSR1",0.99577,0.99577,1.58275,1.58275,0.772730616590843
"OSR2",0.99577,0.99577,0.71379,0.71379,1.16453591163445
"OST4",131.94016,131.94016,169.19904,169.19904,0.781086426809458
"OSTC",18.94047,18.94047,30.16535,30.16535,0.639828206646163
"OSTCP1",0.2282,0.2282,0.65172,0.65172,0.743588501683094
"OSTCP2",0,0,0,0,1
"OSTCP4",0,0,0,0,1
"OSTCP5",0,0,0,0,1
"OSTCP6",0,0,0,0,1
"OSTCP8",0,0,0,0,1
"OSTF1",40.32888,40.32888,39.38254,39.38254,1.0234343852566
"OSTF1P1",0,0,0,0,1
"OSTM1",9.79179,9.79179,16.60335,16.60335,0.613053197260749
"OSTN",0.14522,0.14522,1.21034,1.21034,0.518119384348109
"OTC",1.12025,1.12025,2.51378,2.51378,0.603410002902857
"OTOA",0.31118,0.31118,1.05517,1.05517,0.637991017774685
"OTOF",0.89205,0.89205,2.60688,2.60688,0.524566938739298
"OTOG",0.08298,0.08298,0,0,1.08298
"OTOGL",0.47714,0.47714,0.0931,0.0931,1.35133107675419
"OTOL1",0.39416,0.39416,0,0,1.39416
"OTOP1",0.26969,0.26969,0.15517,0.15517,1.09913692356969
"OTOP2",0,0,0,0,1
"OTOP3",0,0,0.06207,0.06207,0.941557524456957
"OTOR",0,0,0,0,1
"OTOS",6.36881,6.36881,4.56204,4.56204,1.324839447397
"OTP",0,0,0,0,1
"OTUB1",104.05846,104.05846,67.96513,67.96513,1.5233562236452
"OTUB2",0.58087,0.58087,0.34138,0.34138,1.17854001103341
"OTUD1",4.37726,4.37726,4.90342,4.90342,0.910872003008426
"OTUD3",3.27776,3.27776,1.73792,1.73792,1.56241234221599
"OTUD4",8.52632,8.52632,6.88962,6.88962,1.20744978845622
"OTUD5",59.51829,59.51829,45.24802,45.24802,1.30855958806453
"OTUD6A",1.53515,1.53515,0.34138,0.34138,1.8899566118475
"OTUD6B",6.38955,6.38955,6.79651,6.79651,0.947802285894586
"OTUD7A",19.60432,19.60432,6.11376,6.11376,2.89640358966285
"OTUD7B",16.82444,16.82444,13.18958,13.18958,1.256164030225
"OTX1",0.78832,0.78832,0.31034,0.31034,1.36477555443625
"OTX2",0.80907,0.80907,0.43448,0.43448,1.26113295410183
"OVCA2",0,0,0,0,1
"OVCH1",0,0,0.06207,0.06207,0.941557524456957
"OVCH2",0.53938,0.53938,0,0,1.53938
"OVGP1",2.75913,2.75913,1.55172,1.55172,1.47317495649993
"OVOL1",0.29043,0.29043,0.34138,0.34138,0.962016729040242
"OVOL2",0.31118,0.31118,0.9931,0.9931,0.657859615674076
"OVOL3",0.91279,0.91279,0,0,1.91279
"OXA1L",48.27433,48.27433,43.07562,43.07562,1.11794978720662
"OXCT1",75.3677,75.3677,46.64456,46.64456,1.60286295014583
"OXCT2",0.97503,0.97503,0.62069,0.62069,1.21863527263079
"OXCT2P1",0.99577,0.99577,0.68275,0.68275,1.18601693656218
"OXER1",0.74683,0.74683,3.78619,3.78619,0.364972974328224
"OXGR1",0,0,0.65172,0.65172,0.605429491681399
"OXLD1",24.43797,24.43797,34.88256,34.88256,0.70892294195286
"OXNAD1",5.87092,5.87092,7.4172,7.4172,0.816295205056313
"OXR1",35.8064,35.8064,28.73777,28.73777,1.2376987245513
"OXSM",3.36074,3.36074,3.87929,3.87929,0.893724291853938
"OXSR1",8.46409,8.46409,10.08615,10.08615,0.853685905386451
"OXT",0.72609,0.72609,4.22067,4.22067,0.330626145686282
"OXTR",0.91279,0.91279,1.89309,1.89309,0.661158138875735
"P2RX1",1.90857,1.90857,2.01723,2.01723,0.963986835607494
