"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"ATG7",95.05808,95.05808,23.091587,14.634805,15.685499,17.8039636666667,151,189,108,5.10839532041215
"ATG9A",32.21361,32.21361,27.292926,42.830487,39.259914,36.461109,612,849,594,0.886615769970932
"ATG9B",9.89994,9.89994,15.87109,10.266594,7.868051,11.335245,154,128,62,0.883641954415984
"ATIC",64.11688,64.11688,47.640205,60.876238,59.336423,55.9509553333333,431,462,313,1.14338520958729
"ATL1",47.29628,47.29628,224.495384,218.766573,205.547121,216.269692666667,1981,2214,1422,0.222287238533981
"ATL2",8.75167,8.75167,21.305725,22.16281,28.145456,23.8713303333333,479,484,365,0.392084776700927
"ATL3",14.43095,14.43095,1.138137,1.131074,1.038729,1.10264666666667,105,99,69,7.33882218283623
"ATM",23.55504,23.55504,19.132824,19.742964,29.784987,22.886925,460,526,388,1.02796990403746
"ATMIN",14.95854,14.95854,32.153987,31.126902,37.355737,33.545542,1487,1634,1274,0.461956567362585
"ATN1",122.95792,122.95792,39.683281,39.945243,48.622998,42.7505073333333,2017,2277,1808,2.83329103033182
"ATOH1",0,0,0,0,0,0,0,0,0,1
"ATOH7",0,0,0.24686,0.108837,0.4427,0.266132333333333,4,2,5,0.789806857998256
"ATOH8",9.74477,9.74477,0,0.083643,2.439781,0.841141333333333,0,2,23,5.83592894552365
"ATOX1",125.68894,125.68894,81.820987,97.835168,99.002245,92.8861333333333,274,358,215,1.34938926018184
"ATP10A",4.81032,4.81032,0.238106,0.620109,0.132122,0.330112333333333,11,10,7,4.36829270309751
"ATP10B",29.63776,29.63776,0.029855,0.064017,0.172927,0.088933,1,3,7,28.1355785893163
"ATP10D",6.4241,6.4241,4.556916,3.535736,2.475948,3.52286666666667,154,158,90,1.64145895670887
"ATP11A",21.32057,21.32057,8.18721,12.326239,12.206184,10.9065443333333,589,763,561,1.87464720032258
"ATP11B",5.2448,5.2448,6.634161,4.280184,7.987055,6.30046666666667,248,294,235,0.855397371857507
"ATP11C",5.55514,5.55514,20.347384,15.733539,21.600268,19.2270636666667,747,611,517,0.324077686609678
"ATP12A",0,0,0.123754,0,0.08756,0.070438,7,0,3,0.934197029627125
"ATP13A1",39.1653,39.1653,46.427298,53.970571,63.449162,54.615677,601,719,484,0.722193851924162
"ATP13A2",48.78593,48.78593,229.287705,267.343108,253.159682,249.930165,3077,4155,2481,0.198405520516037
"ATP13A3",17.37921,17.37921,11.802207,11.083747,15.040607,12.642187,785,805,653,1.34723340179987
"ATP13A4",6.36203,6.36203,0.894499,4.946537,1.055466,2.298834,35,33,34,2.23170671819194
"ATP13A5",0.12414,0.12414,0.335201,1.066283,0.795458,0.732314,7,5,2,0.648923924877361
"ATP1A1",162.52666,162.52666,75.590516,80.118708,86.216311,80.641845,2714,3308,2147,2.00297604739334
"ATP1A2",91.33396,91.33396,0.05057,0.327218,3.526034,1.301274,3,12,78,40.1229753606046
"ATP1A3",90.80638,90.80638,637.873449,849.932222,429.39881,639.068160333333,11693,16357,9809,0.143432193146726
"ATP1A4",0.37241,0.37241,0.097864,0.125086,0.109083,0.110677666666667,4,5,4,1.23565102746581
"ATP1B1",296.96728,296.96728,180.736683,217.209893,206.217097,201.387891,4961,6301,3644,1.47225843664728
"ATP1B2",75.50647,75.50647,18.823876,19.380417,27.768243,21.9908453333333,425,660,367,3.32769277905049
"ATP1B3",93.72361,93.72361,670.699744,720.656476,640.972346,677.442855333333,1382,1653,884,0.139619142946771
"ATP1B4",0.21724,0.21724,0.020103,0.037197,0.055121,0.0374736666666667,1,2,2,1.17327315295714
"ATP2A1",14.95854,14.95854,1.557619,11.815616,24.275422,12.5495523333333,28,38,28,1.17779094153098
"ATP2A2",66.35135,66.35135,302.835205,383.239183,324.292579,336.788989,7098,8183,5511,0.199388826140807
"ATP2A3",8.72064,8.72064,0.338505,1.074625,1.347994,0.920374666666667,12,22,13,5.061845570413
"ATP2B1",7.23099,7.23099,146.116572,114.580109,119.076467,126.591049333333,5840,5189,3751,0.0645107164100236
"ATP2B2",3.56895,3.56895,11.668498,16.727196,22.491568,16.9624206666667,929,1449,867,0.254361596623707
"ATP2B3",1.45861,1.45861,7.436309,10.135031,8.912492,8.827944,471,640,370,0.250165243106798
"ATP2B4",10.89304,10.89304,51.161948,43.463896,50.477837,48.3678936666667,3434,2866,2184,0.24090636882955
"ATP2C1",57.3514,57.3514,144.073087,163.585071,126.281352,144.646503333333,2915,3248,2006,0.400637149979868
"ATP2C2",2.11033,2.11033,1.087429,5.201965,2.147998,2.812464,26,51,31,0.815831965888727
"ATP4A",0.58965,0.58965,0.359606,0.158662,0.245145,0.254471,3,4,2,1.26718752366535
"ATP4B",0.12414,0.12414,0,0,0,0,0,0,0,1.12414
"ATP6AP1",130.18892,130.18892,98.442804,107.311294,104.201927,103.318675,2316,2759,1698,1.25757847288609
"ATP6AP1L",5.83445,5.83445,1.637844,1.614964,2.976561,2.07645633333333,42,61,49,2.22153323807944
"ATP6AP2",54.86865,54.86865,278.634459,318.143656,309.005707,301.927940666667,2418,2925,1865,0.184428844289
"ATP6V0A1",128.451,128.451,437.831964,495.49068,467.162808,466.828484,4561,5567,3657,0.276706110096537
"ATP6V0A2",4.93445,4.93445,7.489202,8.374533,7.32151,7.728415,356,410,246,0.679900073495589
"ATP6V0A4",1.52068,1.52068,0.039943,0.510708,0.271779,0.274143333333333,1,3,2,1.97833315456398
"ATP6V0B",183.28862,183.28862,209.102102,225.789605,219.557678,218.149795,1710,2124,1380,0.840925358839601
"ATP6V0C",577.02086,577.02086,197.9116,238.87069,206.411741,214.398010333333,1751,2241,1190,2.68350138938377
"ATP6V0D1",79.04438,79.04438,133.51888,152.121374,157.485383,147.708545666667,1642,1956,1185,0.538263484732217
"ATP6V0D2",0.49655,0.49655,0.134734,0.216465,0.140794,0.163997666666667,4,7,3,1.28569845357651
"ATP6V0E1",258.2675,258.2675,24.932683,32.58626,29.340074,28.9530056666667,159,220,133,8.65580913265499
"ATP6V0E1P1",0,0,5.43075,4.979533,0,3.47009433333333,1,1,0,0.223708925456681
"ATP6V0E1P4",0,0,0,0,0,0,0,0,0,1
"ATP6V0E2",211.87121,211.87121,163.566852,190.919751,203.936987,186.141196666667,2627,3249,2145,1.13748984078136
"ATP6V1A",18.65162,18.65162,148.232975,158.455645,129.274654,145.321091333333,5843,6523,4052,0.13430476646208
"ATP6V1B1",0.83793,0.83793,0,0,0,0,0,0,0,1.83793
"ATP6V1B2",44.06872,44.06872,147.907746,149.949566,121.330836,139.729382666667,3777,4349,2491,0.320250960716216
"ATP6V1C1",17.84473,17.84473,73.196589,83.411703,99.394927,85.3344063333333,2352,2563,1749,0.218276013009707
"ATP6V1C2",1.55172,1.55172,0.518504,0.250911,1.461778,0.743731,15,11,9,1.4633679162669
"ATP6V1D",104.64768,104.64768,117.170321,128.909657,128.486247,124.855408333333,956,1085,726,0.839436949107405
"ATP6V1E1",167.9887,167.9887,84.655741,92.228447,89.153144,88.6791106666667,1122,1420,840,1.88437082776304
"ATP6V1E2",10.4896,10.4896,5.914648,6.954612,6.677665,6.51564166666667,79,103,79,1.52875835618383
"ATP6V1F",204.76436,204.76436,122.703682,123.921764,119.86804,122.164495333333,755,836,524,1.67064671878952
"ATP6V1G1",78.36162,78.36162,61.995236,69.231159,74.854312,68.693569,1126,1310,965,1.1387222829699
"ATP6V1G1P2",0,0,1.445205,0.660083,2.035208,1.38016533333333,2,1,2,0.420138881108539
"ATP6V1G1P4",0,0,0,0,0,0,0,0,0,1
"ATP6V1G2",119.48208,119.48208,68.7878,85.077919,113.261247,89.042322,949,1327,1087,1.33806056223206
"ATP6V1G3",0,0,0,0,0,0,0,0,0,1
"ATP6V1H",98.99944,98.99944,246.172213,265.288866,271.299143,260.920074,1353,1509,996,0.381793722309348
"ATP7A",1.55172,1.55172,3.034304,2.199918,2.729531,2.65458433333333,225,248,170,0.698224412753553
"ATP7B",0.86896,0.86896,9.689328,7.723171,10.076217,9.16290533333333,490,476,337,0.183900168180254
"ATP8A1",39.66184,39.66184,42.603979,36.334171,39.268283,39.4021443333333,2937,2922,2016,1.00642776939076
"ATP8A2",21.94125,21.94125,32.919597,30.597639,28.504264,30.6738333333333,4355,4393,2675,0.724296606557463
"ATP8A2P2",0.12414,0.12414,0.105001,0,0,0.0350003333333333,2,0,0,1.08612525406594
"ATP8B1",2.48274,2.48274,0.349986,0.468858,0.527587,0.448810333333333,8,15,10,2.40386192717657
"ATP8B2",7.5103,7.5103,41.311743,95.757984,68.072949,68.380892,997,1164,857,0.122660573461638
"ATP8B3",1.83102,1.83102,1.150551,0.551564,0.629361,0.777158666666667,34,24,18,1.59300351347357
"ATP8B4",2.66895,2.66895,0.355106,0.178564,0.397729,0.310466333333333,4,4,1,2.79972854446979
"ATP8B5P",0.31034,0.31034,0,0.024842,0,0.00828066666666667,0,1,0,1.29957862261897
"ATP9A",35.1929,35.1929,88.13113,92.746039,90.590257,90.489142,9460,10815,6898,0.395597763940119
"ATP9B",53.13073,53.13073,21.786057,24.744573,34.828337,27.1196556666667,336,383,270,1.92501397035836
"ATPAF1",83.63746,83.63746,36.294644,39.900144,52.524118,42.906302,926,1024,834,1.92768363867219
"ATPAF2",29.20328,29.20328,22.79129,17.630514,23.398069,21.273291,260,277,176,1.35603131122383
"ATR",17.06887,17.06887,13.496286,15.623873,19.385342,16.1685003333333,429,450,289,1.05244311670709
"ATRAID",195.64027,195.64027,80.722971,94.06974,72.806032,82.5329143333333,165,178,117,2.35404536725869
"ATRIP",2.69998,2.69998,4.502357,3.510412,4.717743,4.243504,112,130,100,0.705631196238241
"ATRN",9.71374,9.71374,17.646006,18.920003,18.283034,18.2830143333333,2013,2365,1486,0.555605042593358
"ATRNL1",8.47237,8.47237,33.001457,28.785322,27.504466,29.7637483333333,2643,2375,1824,0.307906887592642
"ATRX",8.06892,8.06892,29.860174,28.919441,30.724705,29.8347733333333,1393,1296,1039,0.294113399244489
"ATXN1",21.66195,21.66195,4.529759,5.812582,5.768439,5.37026,588,670,484,3.55746076298299
"ATXN10",493.32134,493.32134,469.75363,507.547613,540.500739,505.933994,3587,4043,2851,0.975119731268209
"ATXN1L",6.02066,6.02066,4.458507,4.368017,5.338983,4.72183566666667,437,515,410,1.22699434394801
"ATXN2",82.30298,82.30298,67.94452,78.942029,88.366997,78.4178486666667,909,1129,802,1.04892012813946
"ATXN2L",89.81328,89.81328,107.984078,126.613053,140.69117,125.096100333333,1569,1993,1524,0.720191027001916
"ATXN3",19.0861,19.0861,18.040598,22.191139,26.905511,22.3790826666667,297,330,262,0.859148337271517
"ATXN3L",0.12414,0.12414,0,0,0,0,0,0,0,1.12414
"ATXN7",5.12066,5.12066,5.569304,7.57072,7.658908,6.93297733333333,310,358,273,0.771546387039553
"ATXN7L1",5.39997,5.39997,4.348324,5.152991,4.61593,4.70574833333333,166,192,142,1.1216705725717
"ATXN7L2",6.26893,6.26893,15.596457,16.884996,16.320395,16.2672826666667,506,540,380,0.420965483702435
"ATXN7L3",30.47569,30.47569,131.269164,117.123633,153.14327,133.845355666667,1706,1977,1540,0.233420645778909
"ATXN7L3B",39.97219,39.97219,36.041734,39.28776,49.836864,41.7221193333333,3629,4218,3597,0.959039266762968
"AUH",43.38596,43.38596,14.895223,18.77022,15.873035,16.512826,180,237,164,2.53448301262172
"AUNIP",5.67928,5.67928,0.986983,0.920014,1.394602,1.100533,17,27,14,3.17980245966143
"AUP1",95.64773,95.64773,40.175364,39.985228,40.861211,40.340601,625,710,447,2.33784046826025
"AURKA",0.58965,0.58965,1.083839,1.551643,0.846265,1.16058233333333,29,36,17,0.735750716589216
"AURKAIP1",130.56133,130.56133,37.438014,40.030755,37.381795,38.2835213333333,265,336,179,3.34902079891616
"AURKB",2.23447,2.23447,0,0.130611,1.742567,0.624392666666667,0,1,12,1.99118727040137
"AURKC",5.92755,5.92755,0.930191,0.924279,1.107741,0.987403666666667,9,14,9,3.48572870030933
"AUTS2",22.65504,22.65504,68.770268,81.567249,86.23005,78.8558556666667,1453,1517,1147,0.296221733553774
"AVEN",23.80331,23.80331,44.287039,40.050658,33.515681,39.2844593333333,236,251,153,0.615704179985768
"AVIL",13.71716,13.71716,44.142911,60.673831,68.791246,57.8693293333333,128,265,114,0.249997072612593
"AVL9",7.63444,7.63444,23.86983,24.460968,20.220605,22.8504676666667,1192,1161,879,0.362023928447636
"AVP",4.53101,4.53101,0,3.014516,0,1.00483866666667,0,13,0,2.75883046948416
"AVPI1",54.15487,54.15487,1.530711,3.086184,1.620985,2.07929333333333,24,54,18,17.9115348976172
"AVPR1A",0,0,0,0.023094,0.035039,0.0193776666666667,0,2,2,0.980990689417367
"AVPR1B",0,0,0.014843,0,0,0.00494766666666667,1,0,0,0.995076692219131
"AVPR2",0.49655,0.49655,0,0.04734,0,0.01578,0,1,0,1.47330130540078
"AWAT1",0,0,0,0,0,0,0,0,0,1
"AWAT2",0,0,0,0.034652,0,0.0115506666666667,0,1,0,0.988581227765161
"AXDND1",0.83793,0.83793,0.282399,0.290865,0.170739,0.248001,1,4,3,1.47269914046543
"AXIN1",15.98267,15.98267,6.280721,6.944452,10.147055,7.79074266666667,200,245,172,1.93188114405806
"AXIN2",4.28273,4.28273,2.251211,3.343473,3.650408,3.08169733333333,83,98,98,1.29424834047796
"AXL",6.73444,6.73444,0.3368,0.7679,1.012178,0.705626,21,46,37,4.53466351943509
"AZGP1",17.90679,17.90679,0,0.358918,0,0.119639333333333,0,4,0,16.8865003551739
"AZGP1P1",0,0,0,0.068899,0.2121,0.0936663333333333,0,1,2,0.914355658139487
"AZGP1P2",0,0,0.730396,0,0,0.243465333333333,1,0,0,0.804204164919756
"AZI2",52.26177,52.26177,203.485478,149.582782,198.474353,183.847537666667,810,870,677,0.288138920714466
"AZIN1",51.33074,51.33074,143.125534,164.754701,218.018375,175.299536666667,3980,4536,3655,0.296828573627751
"AZU1",1.05517,1.05517,1.04658,1.621908,1.724061,1.464183,15,27,25,0.834016791772364
"B2M",3429.6633,3429.6633,167.249708,164.689482,189.217308,173.718832666667,595,634,448,19.6353378032528
"B3GALNT1",10.30339,10.30339,46.164307,48.715412,54.362785,49.7475013333333,1352,1571,1141,0.222737863008349
"B3GALNT2",5.92755,5.92755,3.839037,5.811169,9.684392,6.444866,165,214,140,0.930513725834689
"B3GALT1",0,0,8.668052,7.232063,9.506985,8.46903333333333,596,534,467,0.10560740096666
"B3GALT2",4.03446,4.03446,10.099827,10.711044,14.721702,11.844191,444,499,462,0.39196396254151
"B3GALT4",9.55857,9.55857,1.391169,1.651387,1.205923,1.41615966666667,20,31,15,4.36998023999242
"B3GALT5",0,0,0.369684,0.345874,0.462751,0.392769666666667,63,69,55,0.717993810414692
"B3GALT6",8.22409,8.22409,13.748914,11.317428,14.683261,13.2498676666667,403,387,294,0.647310572685318
"B3GAT1",206.56435,206.56435,36.402444,36.292765,47.272418,39.989209,1758,2043,1704,5.06387790991527
"B3GAT2",15.88957,15.88957,9.453871,7.764626,14.100634,10.4397103333333,661,595,708,1.47639839715056
"B3GAT3",54.86865,54.86865,24.504273,33.272969,40.857309,32.8781836666667,340,462,316,1.64910405320726
"B3GNT2",4.87239,4.87239,3.853962,3.168106,1.917867,2.97997833333333,121,109,42,1.47548290673274
"B3GNT3",0.06207,0.06207,0,0.026288,0.040977,0.0224216666666667,0,1,1,1.03877884695323
"B3GNT4",2.42068,2.42068,8.045401,7.088225,8.444594,7.85940666666667,101,104,88,0.38610712079289
"B3GNT5",2.29654,2.29654,1.691769,1.807713,2.602706,2.03406266666667,86,68,58,1.08651018853928
"B3GNT6",0.40345,0.40345,0.035673,0.092541,0,0.042738,1,3,0,1.34592774023772
"B3GNT7",2.94826,2.94826,0.253832,0.188481,0.303219,0.248510666666667,12,10,10,3.16237586543113
"B3GNT8",1.92413,1.92413,0,0.599858,0.933635,0.511164333333333,0,3,5,1.93501787694389
"B3GNT9",6.08272,6.08272,0.232787,0.288398,0.442679,0.321288,7,10,9,5.36046645394494
"B3GNTL1",27.55846,27.55846,4.665059,5.405986,2.45559,4.175545,87,66,50,5.51796187647871
"B4GALNT1",8.44133,8.44133,41.255434,41.424477,49.495722,44.0585443333333,1943,1905,1450,0.209534731751543
"B4GALNT2",0,0,0.255658,0.2841,0.291901,0.277219666666667,31,37,25,0.782950674890433
"B4GALNT3",3.81722,3.81722,1.199824,1.506031,1.093096,1.266317,50,65,35,2.12557201838931
"B4GALNT4",148.99571,148.99571,161.884079,162.578489,190.750734,171.737767333333,1584,1704,1148,0.86834345676445
"B4GALT1",6.85858,6.85858,1.923071,2.101951,2.280693,2.101905,104,123,87,2.5334689489201
"B4GALT2",93.25809,93.25809,30.940774,37.373126,39.734855,36.0162516666667,733,976,660,2.54639748099832
"B4GALT3",22.84125,22.84125,60.978075,63.630297,62.469917,62.3594296666667,404,435,306,0.37628574192395
"B4GALT4",14.33785,14.33785,9.650297,6.542158,6.589098,7.593851,231,170,157,1.78474702435497
"B4GALT5",11.6689,11.6689,50.033707,43.010595,51.288046,48.1107826666667,3134,2938,2275,0.257965752368244
"B4GALT6",4.2517,4.2517,8.484132,12.603061,11.300833,10.7960086666667,215,263,198,0.445209913658366
"B4GALT7",14.12061,14.12061,8.386252,9.422193,12.520066,10.1095036666667,146,181,126,1.36105180336439
"B9D1",14.86543,14.86543,9.577309,11.74943,8.146103,9.82428066666667,117,129,71,1.46572603654463
"B9D2",3.63101,3.63101,3.85578,2.837809,3.974512,3.55603366666667,39,32,29,1.01645649238325
"BAALC",1855.19982,1855.19982,80.334948,89.95236,52.934598,74.407302,1248,1250,924,24.6156508821918
"BAAT",0.80689,0.80689,1.186941,1.630085,1.093142,1.30338933333333,41,54,28,0.784448366523071
"BABAM1",80.65816,80.65816,100.712436,110.87154,117.532471,109.705482333333,459,589,393,0.737616225311479
"BACE1",105.82699,105.82699,56.679888,60.813993,56.341049,57.9449766666667,2372,2709,1803,1.81231711404529
"BACE2",39.69288,39.69288,0.601431,0.447976,0.382829,0.477412,13,12,10,27.543352835905
"BACH1",9.46546,9.46546,11.937796,11.786605,12.209335,11.977912,662,499,397,0.80640552964144
"BACH2",6.79651,6.79651,7.457218,9.907832,8.942348,8.76913266666667,890,1082,788,0.798075967030577
"BAD",102.16494,102.16494,67.72343,121.64044,105.08841,98.15076,289,426,283,1.04048562007997
"BAG1",108.4649,108.4649,49.090366,43.152352,47.732054,46.6582573333333,626,608,429,2.29687164669862
"BAG2",3.50688,3.50688,0.582509,0.782944,0.782796,0.716083,51,73,49,2.62625991866361
"BAG3",26.62744,26.62744,5.59516,6.736836,4.531911,5.62130233333333,163,212,101,4.17250845969023
"BAG4",4.84135,4.84135,6.207144,6.303428,6.598431,6.36966766666667,339,344,247,0.792620544671327
"BAG5",7.91375,7.91375,9.786126,10.109928,11.757039,10.551031,567,605,478,0.771684363066812
"BAG6",219.28841,219.28841,329.816683,378.181383,402.203109,370.067058333333,3076,3589,2665,0.593661994652494
"BAGE2",0,0,0,0,0,0,0,0,0,1
"BAHCC1",7.82065,7.82065,8.455425,6.237219,12.700286,9.13097666666667,399,362,386,0.870661367627274
"BAHD1",5.27583,5.27583,8.688715,7.996267,9.354583,8.679855,446,488,371,0.648339257147963
"BAIAP2",33.61015,33.61015,28.42606,30.374208,38.136994,32.3124206666667,258,337,253,1.0389563204163
"BAIAP2L1",1.73792,1.73792,1.527156,2.67091,1.531679,1.909915,54,132,52,0.940893462523819
"BAIAP2L2",6.45514,6.45514,2.479756,2.717005,2.354114,2.51695833333333,30,36,29,2.11976921345386
"BAIAP3",16.72749,16.72749,54.619691,28.982075,23.430381,35.6773823333333,644,410,167,0.483335747324825
"BAK1",3.94136,3.94136,5.181239,5.383512,6.512168,5.69230633333333,145,166,129,0.738364287867078
"BAMBI",19.48954,19.48954,8.593116,7.114529,6.687669,7.46510466666667,161,149,88,2.42047095775228
"BANF1",192.44374,192.44374,108.297928,95.690769,113.230138,105.739611666667,344,372,301,1.81229570709043
"BANF2",0,0,0,0,0,0,0,0,0,1
"BANK1",4.56204,4.56204,0.076142,0.194014,0.053107,0.107754333333333,2,2,1,5.02100495807885
"BANP",16.44818,16.44818,4.617705,5.557705,5.430438,5.20194933333333,68,73,57,2.8133380429637
"BAP1",38.94805,38.94805,48.108401,54.560546,59.983546,54.2174976666667,1131,1250,920,0.723467228470869
"BARD1",18.62058,18.62058,0.20437,0.231419,14.204603,4.88013066666667,10,16,13,3.33675918312926
"BARHL1",1.52068,1.52068,0,0,0,0,0,0,0,2.52068
"BARHL2",1.14827,1.14827,2.793379,1.29821,2.362569,2.151386,70,36,42,0.681690532356239
"BARX1",0.46551,0.46551,0.146161,0.062301,0,0.0694873333333333,2,1,0,1.37029205893665
"BARX2",4.84135,4.84135,0.043789,0,0.053042,0.032277,1,0,1,5.6587040106483
"BASP1",115.72693,115.72693,363.388754,388.069514,417.330853,389.596373666667,6913,8413,5487,0.29884284102344
"BATF",4.77928,4.77928,0,0,0,0,0,0,0,5.77928
"BATF2",2.1724,2.1724,0.072962,0.065305,0.320693,0.152986666666667,1,1,2,2.75146286745149
"BATF3",5.46204,5.46204,8.080743,7.182183,4.690818,6.651248,52,52,21,0.844573329736535
"BAX",217.14704,217.14704,68.28824,67.873864,68.78757,68.316558,142,159,120,3.14711298850125
"BAZ1A",16.32405,16.32405,2.565235,2.161732,1.235663,1.98754333333333,29,55,41,5.79876107794252
"BAZ1B",16.72749,16.72749,14.532909,14.94889,18.373286,15.951695,1124,1236,999,1.04576504001517
"BAZ2A",13.18958,13.18958,33.505157,30.950338,37.622512,34.0260023333333,1150,1212,873,0.40511560140268
"BAZ2B",14.67923,14.67923,30.560825,31.258351,34.557667,32.1256143333333,917,931,758,0.473326467012038
"BBC3",7.97582,7.97582,2.281775,7.459372,6.85702,5.53272233333333,35,135,76,1.37397849502966
"BBIP1",56.97899,56.97899,54.735275,54.592835,47.803564,52.3772246666667,454,493,373,1.08621215063298
"BBOX1",24.95158,24.95158,0,0.193788,0,0.064596,0,4,0,24.3769279614051
"BBS1",10.30339,10.30339,30.477847,30.310559,43.27221,34.686872,347,418,285,0.31673804305404
"BBS10",6.5172,6.5172,3.780046,3.847144,4.213971,3.94705366666667,172,186,137,1.51953071595949
"BBS12",0.74482,0.74482,2.662203,2.35401,1.974222,2.330145,87,109,60,0.523947155454192
"BBS2",84.22711,84.22711,61.49517,58.421844,88.374812,69.4306086666667,394,370,331,1.2100862340032
"BBS4",22.06539,22.06539,99.754556,100.418855,68.130448,89.4346196666667,438,461,292,0.255050445117332
"BBS5",15.57922,15.57922,6.763527,7.309122,10.987372,8.35334033333333,186,226,155,1.77254535910718
"BBS7",7.29306,7.29306,100.187951,91.703386,157.879448,116.590261666667,518,611,416,0.0705250577935472
"BBS9",67.31341,67.31341,10.831108,15.159582,18.523987,14.8382256666667,189,277,196,4.31319842498351
"BBX",28.39639,28.39639,5.577203,1.291454,1.84886,2.905839,143,169,161,7.52626772378483
