"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"STAT2",112.09592,112.09592,37.935995,39.464922,24.625496,34.0088043333333,3.23049936019428
"STAT3",44.84457,44.84457,168.949294,131.300699,123.343236,141.197743,0.322400124170747
"STAT4",8.56547,8.56547,3.878337,6.157767,6.923036,5.65304666666667,1.43775783926562
"STAT5A",10.05512,10.05512,3.643199,4.350842,1.982328,3.32545633333333,2.55582744294648
"STAT5B",20.76195,20.76195,23.58783,20.18352,15.043176,19.604842,1.05615709161953
"STAT6",39.72391,39.72391,32.200638,21.52426,27.304964,27.009954,1.45390849267371
"STATH",1.05517,1.05517,0,0,0,0,2.05517
"STAU1",46.05491,46.05491,45.352038,47.286649,43.523024,45.387237,1.0143934634434
"STAU2",57.81691,57.81691,299.232909,242.999726,207.47566,249.902765,0.234421131229861
"STBD1",3.04136,3.04136,2.803643,2.765649,3.637541,3.06894433333333,0.993220764140871
"STC1",2.20344,2.20344,23.256526,63.193858,61.185518,49.2119673333333,0.0637983367338286
"STC2",3.22757,3.22757,3.428818,1.195474,3.784105,2.802799,1.11169956655611
"STEAP1",0.46551,0.46551,0.071939,0.10624,0.088439,0.0888726666666667,1.34589658172459
"STEAP1B",10.11718,10.11718,0,0,0.219632,0.0732106666666667,10.3588049814389
"STEAP2",2.63792,2.63792,1.296842,1.356306,2.177033,1.61006033333333,1.3938068609142
"STEAP3",5.30687,5.30687,1.980484,1.997877,2.514138,2.16416633333333,1.99321696004393
"STEAP4",1.70689,1.70689,0.131339,0.042809,0.071484,0.0818773333333333,2.50203042119378
"STH",0.71379,0.71379,1.441589,1.490635,0.402154,1.11145933333333,0.811661381748926
"STIL",0.68275,0.68275,0.911974,0.47703,0.490553,0.626519,1.0345713760491
"STIM1",51.85833,51.85833,34.326574,31.89267,22.754757,29.6580003333333,1.72412843059856
"STIM2",27.15502,27.15502,12.829879,10.113523,11.40173,11.4483773333333,2.26174217298255
"STIP1",74.73061,74.73061,123.106138,149.697807,119.215325,130.67309,0.575141131722511
"STK10",32.49292,32.49292,7.965507,8.662368,5.390598,7.339491,4.01618276223333
"STK11",67.09617,67.09617,19.977508,16.981598,17.326685,18.0952636666667,3.56612881543348
"STK11IP",16.10681,16.10681,24.938851,26.438167,16.349151,22.5753896666667,0.725621516414949
"STK16",21.87919,21.87919,34.937631,27.575146,28.640045,30.384274,0.729001728700177
"STK17A",6.85858,6.85858,6.833836,3.520434,3.755674,4.70331466666667,1.37789697032322
"STK17B",4.09653,4.09653,1.841283,0.614439,0.715414,1.05704533333333,2.47759731757654
"STK19",27.06192,27.06192,18.595716,23.812827,20.633564,21.0140356666667,1.27472856067418
"STK24",20.29644,20.29644,56.955915,50.472302,60.172228,55.866815,0.374496795714689
"STK25",189.1541,189.1541,168.345426,172.236398,150.953453,163.845092333333,1.15353206642931
"STK3",25.94468,25.94468,3.43059,2.12362,2.421599,2.658603,7.36474550531993
"STK31",0.40345,0.40345,0.231058,0.661429,0.900004,0.597497,0.878530601309423
"STK32A",6.67238,6.67238,17.245069,17.699278,16.458434,17.1342603333333,0.423087562380313
"STK32B",8.53443,8.53443,1.1013,1.084766,0.817196,1.00108733333333,4.76462463240818
"STK32C",34.75842,34.75842,16.804816,17.600399,21.871376,18.7588636666667,1.80974071197853
"STK33",12.44476,12.44476,14.258538,13.257379,11.096586,12.8708343333333,0.969282717744713
"STK35",5.55514,5.55514,5.418112,6.008461,4.76314,5.396571,1.02478968810008
"STK36",14.02751,14.02751,55.270987,58.928812,44.030318,52.7433723333333,0.279616059572791
"STK38",5.98962,5.98962,11.819534,12.770032,9.784461,11.458009,0.561054338618635
"STK38L",13.59303,13.59303,8.282106,7.647721,4.989304,6.97304366666667,1.83029600866353
"STK39",154.2405,154.2405,28.01417,43.43247,36.535241,35.9939603333333,4.1963741811152
"STK4",9.6827,9.6827,5.622955,4.227262,3.863647,4.571288,1.91745607119933
"STK40",14.36888,14.36888,19.360924,28.152387,24.591303,24.0348713333333,0.613898901071511
"STMN1",976.30826,976.30826,1093.212629,1098.497527,929.932254,1040.54747,0.938323300809324
"STMN2",35.53428,35.53428,2211.148536,2497.681957,2022.651556,2243.82734966667,0.0162748729898649
"STMN3",103.2201,103.2201,133.381602,164.319489,145.333686,147.678259,0.700977403831451
"STMN4",217.36428,217.36428,174.208665,232.587512,185.804431,197.533536,1.09988611697321
"STOM",62.34792,62.34792,38.137389,46.391257,45.172284,43.2336433333333,1.43212078468478
"STOML1",29.23432,29.23432,18.475039,19.48823,17.783183,18.5821506666667,1.54397341306672
"STOML2",39.94115,39.94115,32.004812,27.885388,35.463648,31.784616,1.24879150635774
"STOML3",0,0,0,0,0,0,1
"STON1",15.23784,15.23784,0.797819,0.449763,0.379433,0.542338333333333,10.5280661506392
"STON2",5.49307,5.49307,5.870793,4.352765,4.372497,4.86535166666667,1.10702143179252
"STOX1",4.96549,4.96549,0.907362,0.88542,0.767255,0.853345666666667,3.21876814848534
"STOX2",9.62064,9.62064,5.480991,4.973701,4.299315,4.91800233333333,1.79463261448528
"STPG1",7.72754,7.72754,12.754324,11.760449,13.815115,12.7766293333333,0.633503289435481
"STPG2",1.64482,1.64482,0.035156,0.051808,0.034403,0.0404556666666667,2.54198240706716
"STRA6",0.86896,0.86896,3.20412,0.371883,1.093575,1.556526,0.731054563888652
"STRA8",0,0,0,0,0,0,1
"STRADA",32.74119,32.74119,44.37567,26.056968,23.004706,31.1457813333333,1.04963042117792
"STRADB",67.15824,67.15824,40.636305,51.401291,39.625749,43.8877816666667,1.51841408662469
"STRAP",91.64431,91.64431,145.448761,144.878977,139.463031,143.263589666667,0.642187749619031
"STRBP",10.95511,10.95511,39.904474,57.302769,44.498685,47.2353093333333,0.247849763279912
"STRC",1.95516,1.95516,7.170198,6.285872,6.024122,6.49339733333333,0.394368517848958
"STRCP1",0.03103,0.03103,0.432055,0.548601,0.713914,0.564856666666667,0.65886545519611
"STRN",17.90679,17.90679,2.735185,1.753536,1.767525,2.08541533333333,6.12779414030267
"STRN3",10.17925,10.17925,22.568597,20.195751,20.26023,21.0081926666667,0.507958566581069
"STRN4",33.85843,33.85843,60.993315,57.444274,49.187019,55.8748693333333,0.612896880618767
"STS",3.13446,3.13446,5.045863,6.628268,5.058966,5.577699,0.628557189983914
"STT3A",44.09975,44.09975,75.650072,67.055281,65.284535,69.3299626666667,0.641259404810907
"STT3B",30.9412,30.9412,50.28296,38.502991,42.179067,43.655006,0.715288225467935
"STUB1",102.25804,102.25804,115.268678,108.737581,115.205355,113.070538,0.905212176697194
"STX10",70.97546,70.97546,31.669748,36.136575,33.321748,33.709357,2.07366157776994
"STX11",1.39654,1.39654,0.059804,0.033549,0.039764,0.0443723333333333,2.29471800765819
"STX12",57.87898,57.87898,84.603433,105.645181,78.533643,89.5940856666667,0.649920793026603
"STX16",67.53065,67.53065,20.140565,19.746691,14.25432,18.047192,3.59793979081011
"STX17",18.21714,18.21714,9.959348,12.30355,12.865889,11.7095956666667,1.51201820293942
"STX18",62.84447,62.84447,24.638189,28.394512,20.972584,24.6684283333333,2.48727616552552
"STX19",0,0,0,0,0,0,1
"STX1A",9.65167,9.65167,67.53718,67.570488,69.055754,68.054474,0.154250251765005
"STX1B",27.37226,27.37226,41.452,40.388007,32.781786,38.2072643333333,0.723648040291309
"STX2",23.61711,23.61711,13.364443,12.217566,13.023953,12.868654,1.77501796497339
"STX3",5.36894,5.36894,23.909097,22.275037,16.472812,20.8856486666667,0.291009880355995
"STX4",94.46843,94.46843,19.372999,17.883118,24.970852,20.742323,4.39090294077592
"STX5",25.75847,25.75847,10.984031,11.779178,10.30958,11.024263,2.2253729812796
"STX6",11.04821,11.04821,9.229,8.765118,8.13908,8.711066,1.2406681202661
"STX7",55.86175,55.86175,62.116064,55.051266,49.836937,55.668089,1.00341746128055
"STX8",708.17185,708.17185,75.618642,54.58634,72.657574,67.620852,10.3346407007596
"STXBP1",43.91354,43.91354,185.992136,171.711569,134.863587,164.189097333333,0.271891672786185
"STXBP2",8.25513,8.25513,6.686671,11.182394,12.084824,9.98462966666667,0.842552756064694
"STXBP3",59.30656,59.30656,17.427238,9.796983,11.396223,12.8734813333333,4.3468945213559
"STXBP4",1.30344,1.30344,0.47536,1.239151,0.502395,0.738968666666667,1.32460120998922
"STXBP5",4.37584,4.37584,17.020724,21.867537,22.512171,20.4668106666667,0.250425649318626
"STXBP5L",4.90342,4.90342,0.659959,0.59124,0.698276,0.649825,3.57820981013138
"STXBP6",93.81671,93.81671,0.484803,0,0.098646,0.194483,79.3788693518451
"STYK1",0.21724,0.21724,21.405985,13.651649,20.928039,18.661891,0.061908592617058
"STYX",4.81032,4.81032,4.751564,4.982274,3.967312,4.56705,1.0436981884481
"STYXL1",55.58244,55.58244,16.489269,12.487182,16.233112,15.0698543333333,3.52103004957751
"SUB1",182.35759,182.35759,199.94729,177.97503,192.187106,190.036475333333,0.95980408809399
"SUCLA2",29.60673,29.60673,68.567265,68.010763,52.156618,62.9115486666667,0.478892009950043
"SUCLG1",53.53418,53.53418,94.503265,95.122793,89.178463,92.9348403333333,0.580553283600443
"SUCLG2",53.13073,53.13073,1.379201,1.307438,1.091573,1.259404,23.9579685616207
"SUCNR1",0,0,7.853241,0.113287,0.321633,2.76272033333333,0.265765167594615
"SUCO",8.4103,8.4103,9.174934,7.844084,6.407684,7.80890066666667,1.06827178056498
"SUDS3",8.09995,8.09995,26.31175,16.748699,18.1714,20.4106163333333,0.425020459865635
"SUFU",4.84135,4.84135,2.805124,3.455183,2.104085,2.78813066666667,1.54201386224622
"SUGP1",37.95496,37.95496,20.751581,21.586171,17.656189,19.9979803333333,1.85517651610335
"SUGP2",24.67227,24.67227,94.268204,87.095605,66.978159,82.780656,0.306422403758691
"SUGT1",28.27225,28.27225,28.414565,23.810998,23.40172,25.2090943333333,1.11687377013905
"SUGT1P3",36.83772,36.83772,6.285237,9.723657,4.789695,6.932863,4.7697432818391
"SULF1",11.38959,11.38959,57.248554,0.77693,2.357809,20.1277643333333,0.586412731821933
"SULF2",28.52053,28.52053,45.52466,50.882119,33.729924,43.378901,0.665192903267253
"SULT1A1",25.29296,25.29296,1.592343,2.715114,1.770896,2.02611766666667,8.68867734048236
"SULT1A2",2.91722,2.91722,0.346554,0.528568,0.589257,0.488126333333333,2.63231683510741
"SULT1A3",0.52758,0.52758,20.605376,16.595726,19.639754,18.946952,0.0765821264321486
"SULT1A4",0,0,2.626829,6.954275,0.782825,3.454643,0.224484880157624
"SULT1B1",0.15517,0.15517,1.168591,0.448917,0.513102,0.710203333333333,0.675457694114345
"SULT1C2",1.92413,1.92413,0.020025,0.03516,0.033151,0.0294453333333333,2.84049080151901
"SULT1C2P1",0.93103,0.93103,0.194261,0.052982,0.024851,0.090698,1.77045341606934
"SULT1C3",0,0,0,0,0,0,1
"SULT1C4",7.10686,7.10686,8.164236,2.070275,4.765088,4.99986633333333,1.35117343447485
"SULT1E1",0.24827,0.24827,0.087077,0.0565,0,0.047859,1.19125760240643
"SULT2A1",0.37241,0.37241,0.122068,0.052084,0.123113,0.0990883333333333,1.24868034568043
"SULT2B1",1.89309,1.89309,0.513385,0.391148,0.675035,0.526522666666667,1.89521588062455
"SULT4A1",13.71716,13.71716,38.239916,59.84434,53.004119,50.3627916666667,0.286533490926879
"SULT6B1",49.53075,49.53075,0,0,0,0,50.53075
"SUMF1",22.03436,22.03436,3.145167,2.225286,1.827855,2.399436,6.77593577287526
"SUMF2",114.20625,114.20625,47.842473,41.08549,36.808994,41.912319,2.68468944780169
"SUMO1",67.28238,67.28238,80.386513,86.870123,75.470264,80.9089666666667,0.833637424311298
"SUMO2",178.32313,178.32313,180.111791,205.88364,200.880424,195.625285,0.912004425066695
"SUMO3",49.81006,49.81006,39.866313,39.416237,41.451952,40.244834,1.23191331064637
"SUMO4",0.37241,0.37241,0.160062,0.056518,0.05418,0.0902533333333333,1.25879917817266
"SUN1",41.5239,41.5239,40.856475,33.654892,25.708834,33.4067336666667,1.23591795757112
"SUN2",98.65806,98.65806,45.563643,49.850001,34.017819,43.143821,2.25757666061576
"SUN3",0,0,0.253241,0,0.175335,0.142858666666667,0.874998833334889
"SUN5",0.18621,0.18621,0,0,0,0,1.18621
"SUOX",15.0206,15.0206,39.064679,33.344387,26.897557,33.1022076666667,0.469781902585134
"SUPT16H",24.54814,24.54814,31.573395,34.11087,28.38533,31.3565316666667,0.789582154947695
"SUPT3H",62.99964,62.99964,7.595629,5.738576,5.738774,6.35765966666667,8.69836916892822
"SUPT4H1",69.23754,69.23754,81.495892,68.227229,64.7119,71.4783403333333,0.969083172668859
"SUPT5H",49.37558,49.37558,187.063401,178.584452,120.119724,161.922525666667,0.309199601429372
"SUPT6H",30.22741,30.22741,23.325722,19.371641,12.346557,18.3479733333333,1.61398868305242
"SUPT7L",17.13094,17.13094,23.399665,21.707095,20.182502,21.7630873333333,0.796506191559077
"SUPV3L1",18.37231,18.37231,21.442083,17.50944,16.996171,18.6492313333333,0.985906759982842
"SURF1",68.18237,68.18237,19.764445,17.78335,18.052687,18.533494,3.54173042467466
"SURF2",47.97904,47.97904,18.287755,20.28632,22.225102,20.2663923333333,2.30311936469024
"SURF4",45.37216,45.37216,71.579871,46.885631,50.161704,56.2090686666667,0.810573587033748
"SURF6",21.75505,21.75505,6.620942,10.268094,9.177359,8.68879833333333,2.34859362504363
"SUSD1",3.47584,3.47584,7.910394,6.377796,7.479275,7.25582166666667,0.542143493490351
"SUSD2",4.31377,4.31377,0.822748,0.639172,0.679938,0.713952666666667,3.10030148634988
"SUSD3",7.60341,7.60341,0,0,0.079735,0.0265783333333333,8.38066586897899
"SUSD4",12.10338,12.10338,12.819147,13.318414,15.876947,14.004836,0.873277122122495
"SUSD5",5.49307,5.49307,4.42846,5.002888,3.859229,4.43019233333333,1.19573481037535
"SUV39H1",3.38274,3.38274,1.074963,1.39957,0.970285,1.14827266666667,2.04012277771071
"SUV39H2",2.04826,2.04826,4.530737,4.596296,5.081725,4.73625266666667,0.531402672987789
"SUZ12",8.90685,8.90685,8.415699,6.933491,7.416627,7.58860566666667,1.15348758395668
"SV2A",23.74124,23.74124,48.10233,34.627497,27.572152,36.7673263333333,0.655096412746683
"SV2B",1.95516,1.95516,2.682875,2.275384,3.097244,2.68516766666667,0.801906525646097
"SV2C",0.12414,0.12414,23.829228,17.165205,17.519248,19.5045603333333,0.0548239016943239
"SVEP1",1.27241,1.27241,0.222984,0.464427,0.144958,0.277456333333333,1.7788553242133
"SVIL",126.43377,126.43377,102.441729,43.787383,36.501652,60.9102546666667,2.05836287842977
"SVIP",143.3785,143.3785,22.315863,19.635784,21.525691,21.1591126666667,6.51553616662568
"SVOP",22.40677,22.40677,23.764147,33.652786,22.780545,26.7324926666667,0.844019694923925
"SVOPL",1.76896,1.76896,2.927689,0.752994,1.075073,1.585252,1.07105999724592
"SWAP70",16.78956,16.78956,2.993452,2.64958,2.690264,2.77776533333333,4.70901668852556
"SWI5",28.27225,28.27225,13.193732,11.898644,16.181176,13.7578506666667,1.98350360504167
"SWSAP1",2.73102,2.73102,1.800849,1.159581,0.819534,1.259988,1.65090257116409
"SWT1",2.91722,2.91722,3.222882,3.780616,3.345896,3.449798,0.880314117629609
"SYAP1",12.87924,12.87924,12.702126,11.276692,10.408909,11.4625756666667,1.11367347900021
"SYBU",10.21029,10.21029,26.3617,22.166548,27.347704,25.291984,0.426376723795359
"SYCE1",6.76548,6.76548,0.166513,0.115809,0.289664,0.190662,6.52198524854241
"SYCE1L",13.59303,13.59303,10.549316,27.073582,47.443963,28.3556203333333,0.497111961331289
"SYCE2",13.8413,13.8413,5.197753,0.711426,0.33453,2.08123633333333,4.81667045122256
"SYCE3",1.42758,1.42758,2.495538,1.372394,2.149263,2.00573166666667,0.807650272618037
"SYCN",0,0,0,0,0,0,1
"SYCP1",2.79309,2.79309,1.699738,0.579105,2.207659,1.49550066666667,1.51997154345247
"SYCP2",2.57585,2.57585,1.286527,2.696969,0.688825,1.55744033333333,1.39821443862946
"SYCP2L",2.29654,2.29654,6.553052,4.486985,7.523629,6.18788866666667,0.458624243206141
"SYCP3",10.02408,10.02408,0.176997,0.264218,0.116402,0.185872333333333,9.29617775044362
"SYDE1",4.99652,4.99652,5.809757,4.759549,6.958366,5.84255733333333,0.876356559087655
"SYDE2",0.0931,0.0931,0.47916,0.351403,0.298978,0.376513666666667,0.794107626004924
"SYF2",37.76875,37.76875,15.946014,12.976002,13.021869,13.981295,2.58781033281836
"SYK",5.39997,5.39997,0.311708,1.561393,1.267189,1.04676333333333,3.12687348643142
"SYMPK",25.38606,25.38606,38.43989,32.966617,29.225078,33.5438616666667,0.763842220496772
"SYN1",13.43785,13.43785,96.294815,87.458287,88.770753,90.841285,0.157204355317981
"SYN2",11.04821,11.04821,31.618692,45.128949,40.254987,39.000876,0.301198653749483
"SYN3",4.65515,4.65515,53.667771,33.988416,24.070099,37.2420953333333,0.14787761890941
"SYNC",34.41705,34.41705,3.068101,2.379516,2.121326,2.522981,10.0531481719601
"SYNCRIP",27.06192,27.06192,32.577322,29.466657,23.654329,28.5661026666667,0.949124756697726
"SYNDIG1",90.74431,90.74431,2.361456,2.11023,3.973101,2.814929,24.0487594919853
"SYNDIG1L",10.61373,10.61373,0,0.178758,0.598988,0.259248666666667,9.22274552074173
"SYNE1",30.19638,30.19638,21.765844,19.540139,15.697608,19.001197,1.55972565041982
"SYNE2",19.52058,19.52058,4.185174,6.577399,4.09358,4.952051,3.44764855005443
"SYNE3",3.22757,3.22757,0.513174,0.411499,0.505618,0.476763666666667,2.86272617306628
"SYNE4",3.94136,3.94136,2.217796,1.638105,4.298309,2.71807,1.32901209498476
"SYNGAP1",6.5172,6.5172,341.921993,297.729972,226.855136,288.835700333333,0.0259360734076397
"SYNGR1",28.79984,28.79984,42.654416,39.04413,35.901761,39.2001023333333,0.741287665212991
"SYNGR2",208.82985,208.82985,7.282849,5.374784,5.54687,6.06816766666667,29.6865977004979
"SYNGR3",14.98957,14.98957,69.070364,63.926372,76.013129,69.669955,0.226256971580072
"SYNGR4",0.21724,0.21724,0,0,0,0,1.21724
"SYNJ1",18.40334,18.40334,23.605772,23.058769,22.741009,23.1351833333333,0.803944172787859
"SYNJ2",92.26499,92.26499,3.075817,1.02856,0.56391,1.55609566666667,36.487284578681
"SYNJ2BP",10.70684,10.70684,11.250669,6.731877,6.388932,8.123826,1.2831064511752
"SYNM",87.08226,87.08226,5.46536,4.446373,5.971535,5.29442266666667,13.9936996075044
"SYNPO",93.59947,93.59947,4.90642,0.583511,1.092358,2.19409633333333,29.6169746080503
"SYNPO2",13.43785,13.43785,0.479046,0.318386,0.401616,0.399682666666667,10.315088086633
"SYNPO2L",1.05517,1.05517,1.263454,0.215788,0.505782,0.661674666666667,1.23680648277721
"SYNPR",50.83419,50.83419,1.730358,0.165812,2.038521,1.31156366666667,22.4238643077247
"SYNRG",72.40304,72.40304,27.11178,28.077848,25.700314,26.963314,2.62497642446814
"SYP",91.70638,91.70638,255.37823,218.989582,225.196023,233.187945,0.395863160249346
"SYPL1",156.84739,156.84739,4.719649,2.539343,1.677165,2.978719,39.67291733847
"SYPL2",0.83793,0.83793,0.137715,0.075584,0.046411,0.08657,1.69149709636747
"SYS1",38.69978,38.69978,8.398747,11.593708,9.276797,9.75641733333333,3.69079952643464
"SYT1",39.22736,39.22736,56.286974,53.475105,50.912451,53.5581766666667,0.737329626057273
"SYT10",0.34138,0.34138,0.347146,0.303081,0.037766,0.229331,1.09114632267469
"SYT11",94.00292,94.00292,127.9007,131.093148,115.254563,124.749470333333,0.755493599680132
"SYT12",2.14137,2.14137,1.476478,1.782387,3.029366,2.096077,1.01462915812494
"SYT13",2.91722,2.91722,61.587996,43.142111,35.229363,46.6531566666667,0.0822027390000816
"SYT14",1.9862,1.9862,2.36915,2.440678,1.841602,2.21714333333333,0.928214782679872
"SYT15",28.02398,28.02398,2.092916,1.369041,2.521005,1.99432066666667,9.69300994482666
"SYT16",0.40345,0.40345,3.664591,5.144883,3.601982,4.137152,0.27319612111925
"SYT17",8.84478,8.84478,113.686359,109.174743,90.630995,104.497365666667,0.0933177803804687
"SYT2",2.45171,2.45171,19.876649,6.233495,6.442877,10.851007,0.291258793451054
"SYT3",5.12066,5.12066,58.180073,66.569401,64.702347,63.150607,0.0954107885526321
"SYT4",5.30687,5.30687,335.371581,155.443737,104.494366,198.436561333333,0.0316234393424927
"SYT5",33.79636,33.79636,185.30384,170.807166,170.582798,175.564601333333,0.197074383750957
"SYT6",3.1655,3.1655,10.45964,8.430396,11.595234,10.1617566666667,0.373193944680751
"SYT7",10.52063,10.52063,25.482524,22.910629,16.307779,21.5669773333333,0.510508333917767
"SYT8",0.93103,0.93103,0,0,0,0,1.93103
"SYT9",20.14127,20.14127,6.165805,5.968255,6.005545,6.046535,3.00023628634499
"SYTL1",12.63096,12.63096,0.284107,0.295047,0.305294,0.294816,10.5273336134246
"SYTL2",29.20328,29.20328,15.39157,22.318112,27.851284,21.8536553333333,1.32159514788634
"SYTL3",4.46894,4.46894,0.821313,0.702601,0.486743,0.670219,3.27438497586245
"SYTL4",6.14479,6.14479,0.348939,0.094189,0.058699,0.167275666666667,6.12091059895306
"SYTL5",2.85516,2.85516,7.402687,3.852627,4.527902,5.261072,0.615734813463254
"SYVN1",34.66532,34.66532,19.224014,24.739025,19.637678,21.200239,1.6065286504348
"SZRD1",39.4446,39.4446,14.1789,16.851949,14.08341,15.0380863333333,2.5217846543163
"SZT2",9.99305,9.99305,26.039139,22.13952,14.828465,21.0023746666667,0.499630161132304
"TAAR1",0,0,0,0,0,0,1
"TAAR2",0,0,0,0,0,0,1
"TAAR5",0,0,0,0,0,0,1
"TAAR6",0,0,0,0,0,0,1
"TAAR8",0,0,0,0,0,0,1
"TAAR9",0,0,0,0,0,0,1
"TAB1",31.8412,31.8412,52.010509,59.186855,49.878721,53.6920283333333,0.600475078375986
"TAB2",28.27225,28.27225,16.932389,17.103713,16.570357,16.8688196666667,1.63817479531711
"TAB3",3.32067,3.32067,7.890216,8.331846,9.516993,8.579685,0.451024224700499
"TAC1",18.993,18.993,4285.161222,1872.786095,2460.755581,2872.900966,0.00695674633069454
"TAC3",21.3516,21.3516,39.444149,11.655867,27.374364,26.1581266666667,0.823017002400018
