"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"IL33",6.5172,6.5172,0.408541,0.641091,0.426878,0.49217,5.03776379366962
"IL34",18.62058,18.62058,0,0,0,0,19.62058
"IL36A",0.49655,0.49655,0,0,0,0,1.49655
"IL36B",0,0,0,0,0,0,1
"IL36G",0,0,0,0,0,0,1
"IL36RN",0.12414,0.12414,0,0,0,0,1.12414
"IL37",0.37241,0.37241,0.126791,0,0,0.0422636666666667,1.31675893911681
"IL3RA",0,0,22.410466,18.846826,13.151559,18.1362836666667,0.0522567504442825
"IL4",0.58965,0.58965,0,0,0,0,1.58965
"IL4I1",0.77586,0.77586,0,0,0,0,1.77586
"IL4R",18.55852,18.55852,10.364061,8.572944,5.303229,8.080078,2.15400352287723
"IL5",0,0,0,0,0,0,1
"IL5RA",0,0,0,0.008602,0,0.00286733333333333,0.997140864760444
"IL6",5.02756,5.02756,0.139582,0.17824,0,0.105940666666667,5.45016580154089
"IL6R",4.56204,4.56204,0.829325,0.400289,0.392573,0.540729,3.61000539355071
"IL6ST",33.26878,33.26878,58.89505,9.022461,10.495128,26.1375463333333,1.26278107751795
"IL7",3.19653,3.19653,0.227475,0,0,0.075825,3.90075523435503
"IL7R",3.72412,3.72412,0.32913,0.010446,0.136344,0.15864,4.07729752123179
"IL9",0,0,0,0,0,0,1
"IL9R",0,0,0,0,0,0,1
"ILDR1",0.0931,0.0931,0,0,0,0,1.0931
"ILDR2",0.18621,0.18621,0.814681,0.196745,0.263702,0.425042666666667,0.832403146759582
"ILF2",50.15144,50.15144,79.058732,68.911768,63.387542,70.4526806666667,0.715878529997023
"ILF3",119.88553,119.88553,47.626721,42.160104,25.287913,38.358246,3.07141558086709
"ILK",43.29286,43.29286,707.092602,396.533168,377.869442,493.831737333333,0.0895109522252875
"ILKAP",35.53428,35.53428,10.906635,12.045136,8.001828,10.3178663333333,3.22801833172383
"ILVBL",35.50325,35.50325,18.567524,16.295716,13.737193,16.2001443333333,2.122264167822
"IMMP1L",253.39511,253.39511,39.035998,69.451623,42.98985,50.4924903333333,4.94043128140025
"IMMP2L",76.12715,76.12715,24.606846,44.311439,36.226596,35.0482936666667,2.13955064595244
"IMMT",18.27921,18.27921,70.048237,57.881482,49.426185,59.1186346666667,0.3206860918731
"IMP3",39.75495,39.75495,7.758883,7.230131,5.982914,6.99064266666667,5.10033444118471
"IMP4",81.06161,81.06161,19.529842,19.038413,19.82719,19.4651483333333,4.00982238991834
"IMPA1",11.82407,11.82407,21.221822,16.523251,11.750677,16.4985833333333,0.732863327031236
"IMPA2",8.62754,8.62754,1.652223,2.101307,1.822979,1.85883633333333,3.36764294190095
"IMPACT",26.25502,26.25502,5.692024,5.283236,3.36118,4.77881333333333,4.71636968143402
"IMPAD1",13.77923,13.77923,16.872433,10.390539,8.480853,11.9146083333333,1.14438081423298
"IMPDH1",16.88266,16.88266,6.912456,5.962182,4.308123,5.727587,2.65810906644537
"IMPDH2",73.02372,73.02372,37.106618,32.7958,34.308868,34.7370953333333,2.07134125785974
"IMPG1",0.18621,0.18621,0.015639,0,0,0.005213,1.18005835579126
"IMPG2",0,0,0.091619,0.094758,0.030948,0.0724416666666667,0.93245164849681
"INA",12.41372,12.41372,0.152406,0.251764,0.266479,0.223549666666667,10.9629550523627
"INCA1",4.09653,4.09653,1.960815,2.437742,1.793946,2.06416766666667,1.66326733861278
"INCENP",8.65857,8.65857,5.704961,3.519489,2.747283,3.99057766666667,1.93536112352525
"INE1",3.53791,3.53791,2.427709,2.221836,1.558971,2.06950533333333,1.47838479077411
"INF2",226.61251,226.61251,20.518798,27.415143,24.695667,24.2098693333333,9.02870645581027
"ING1",13.22061,13.22061,5.418172,2.561604,2.941048,3.64027466666667,3.06460522739171
"ING2",8.90685,8.90685,3.580529,2.003865,3.058334,2.88090933333333,2.55271359083541
"ING3",8.56547,8.56547,2.717103,3.232316,1.528886,2.49276833333333,2.73865000112136
"ING4",48.16524,48.16524,22.050145,15.473398,16.613981,18.0458413333333,2.58141602355748
"ING5",19.83092,19.83092,15.334133,11.271379,8.832093,11.812535,1.62582346116518
"INGX",0.71379,0.71379,0.165961,0,0,0.0553203333333333,1.62395241128997
"INHA",1.21034,1.21034,11.21783,9.048708,10.606956,10.2911646666667,0.195758370837092
"INHBA",0.68275,0.68275,2.560952,1.306201,1.221682,1.69627833333333,0.624100998475059
"INHBB",1.55172,1.55172,0.014766,0,0.04652,0.0204286666666667,2.50063535390029
"INHBC",0.0931,0.0931,0.04333,0.045572,0.030675,0.039859,1.05120021079781
"INHBE",0.37241,0.37241,0.262529,0.120165,0.134816,0.172503333333333,1.17049560626693
"INIP",13.53096,13.53096,4.184292,3.339537,1.661242,3.06169033333333,3.57756471012766
"INMT",3.35171,3.35171,0.207264,0.099375,0.16043,0.155689666666667,3.76546587333566
"INO80",17.96886,17.96886,6.372387,5.685061,3.4501,5.16918266666667,3.07477684239965
"INO80B",39.1653,39.1653,10.016377,7.600394,7.147808,8.25485966666667,4.33991453643147
"INO80C",50.33765,50.33765,24.416259,22.416739,18.407061,21.7466863333333,2.25692873448424
"INO80D",1.86206,1.86206,0.481849,0.533461,0.610303,0.541871,1.85622532624325
"INO80E",134.59579,134.59579,63.620772,48.525312,58.431816,56.8593,2.34354356170918
"INPP1",35.56532,35.56532,6.820954,5.217479,4.551661,5.53003133333333,5.5995627177695
"INPP4A",10.61373,10.61373,2.884669,1.554704,1.150648,1.86334033333333,4.05600754643091
"INPP4B",4.71721,4.71721,3.573568,2.110776,2.391558,2.69196733333333,1.54855378821517
"INPP5A",172.76799,172.76799,53.175503,32.814739,29.424645,38.471629,4.40235162323805
"INPP5B",16.97577,16.97577,3.990358,2.79234,1.224272,2.66899,4.89937830302072
"INPP5D",50.74109,50.74109,0.396509,0.464774,0.171859,0.344380666666667,38.4869340082744
"INPP5E",12.81717,12.81717,24.845775,26.89792,8.533027,20.0922406666667,0.655083080947208
"INPP5F",28.70673,28.70673,7.241843,5.156763,4.379368,5.592658,4.50603231655578
"INPP5J",3.50688,3.50688,18.22385,13.989448,13.941778,15.3850253333333,0.275060911308529
"INPP5K",30.8481,30.8481,9.006487,6.970013,5.69909,7.22519666666667,3.87201683931367
"INPPL1",81.21678,81.21678,102.773414,67.769314,65.3491,78.6306093333333,1.03247709251905
"INS",0,0,0,0,0,0,1
"INSC",1.52068,1.52068,0,0,0,0,2.52068
"INSIG1",38.51357,38.51357,4.158673,2.87135,2.751566,3.26052966666667,9.27433279226863
"INSIG2",12.78613,12.78613,10.637832,8.913899,7.301296,8.951009,1.38540021418934
"INSL3",1.0862,1.0862,0,0,0.087643,0.0292143333333333,2.02698304175709
"INSL4",0,0,0,0,0,0,1
"INSL5",0.34138,0.34138,0,0,0,0,1.34138
"INSL6",0,0,0.602674,0.154626,0,0.252433333333333,0.79844569238549
"INSM1",0.37241,0.37241,0,0,0,0,1.37241
"INSM2",0.15517,0.15517,0,0,0,0,1.15517
"INSR",8.25513,8.25513,13.854817,7.673811,6.746499,9.42504233333333,0.887778649148251
"INSRR",0.18621,0.18621,0.024948,0.035201,0.070835,0.0436613333333333,1.1365851757786
"INTS1",69.76512,69.76512,51.58963,45.438662,15.186308,37.4048666666667,1.84260814167649
"INTS10",115.29245,115.29245,71.338117,69.66575,47.16142,62.7217623333333,1.82500366816074
"INTS12",7.69651,7.69651,9.128842,8.492195,6.70013,8.10705566666667,0.954920044227979
"INTS2",3.94136,3.94136,2.11251,0.852517,0.965243,1.31009,2.13903354414763
"INTS3",24.79641,24.79641,14.724532,13.968095,8.250612,12.314413,1.93748008267432
"INTS4",21.66195,21.66195,7.867387,4.598809,4.66742,5.71120533333333,3.37673322069915
"INTS5",3.35171,3.35171,2.329617,2.168454,1.939578,2.145883,1.38330319341183
"INTS6",13.49992,13.49992,12.099292,5.864812,7.139315,8.36780633333333,1.54784583327744
"INTS7",3.81722,3.81722,6.1742,8.007757,5.213496,6.465151,0.645294381855102
"INTS8",25.5102,25.5102,26.880261,18.745283,15.540161,20.3885683333333,1.23945649782855
"INTS9",11.5758,11.5758,8.094832,9.682788,6.838455,8.20535833333333,1.36613910557529
"INTU",8.47237,8.47237,3.698247,7.267333,2.845392,4.60365733333333,1.69039065676869
"INVS",10.11718,10.11718,1.168502,0.728372,0.633919,0.843597666666667,6.0301551694305
"IP6K1",33.64119,33.64119,6.021262,5.656166,4.178115,5.285181,5.51156601536217
"IP6K2",40.06529,40.06529,20.201273,16.051468,13.312822,16.5218543333333,2.34366119126318
"IP6K3",8.00685,8.00685,1.145489,1.609526,1.476309,1.41044133333333,3.73659788995763
"IPCEF1",3.66205,3.66205,0.176595,0.180449,0.933807,0.430283666666667,3.25952823810475
"IPMK",1.55172,1.55172,0.169221,0.223594,0.088033,0.160282666666667,2.19922271814225
"IPO11",11.762,11.762,5.267182,4.166075,4.538935,4.65739733333333,2.25580761754286
"IPO13",162.86804,162.86804,33.022914,25.835253,28.517708,29.1252916666667,5.43955032247267
"IPO4",7.13789,7.13789,8.630923,5.050593,3.771783,5.81776633333333,1.19362993715586
"IPO5",37.48944,37.48944,27.742329,23.078986,17.60279,22.808035,1.61665756959783
"IPO7",25.82054,25.82054,44.747866,13.199641,14.65012,24.199209,1.06434055132445
"IPO8",8.62754,8.62754,6.482899,3.847873,5.138401,5.156391,1.56382854825173
"IPO9",29.26535,29.26535,15.405531,13.869802,10.296938,13.190757,2.13275091667062
"IPP",57.01002,57.01002,5.232351,3.840301,3.296079,4.12291033333333,11.3236453940146
"IPPK",6.39307,6.39307,3.423634,3.479822,4.063054,3.65550333333333,1.58802807573259
"IQCA1",4.31377,4.31377,0.776958,0.279729,0.410449,0.489045333333333,3.56857503330993
"IQCB1",7.97582,7.97582,4.65017,3.506959,2.929428,3.695519,1.91157143651213
"IQCC",2.14137,2.14137,0.989937,0.648505,0.662717,0.767053,1.77774520628414
"IQCD",4.59308,4.59308,0.174364,0.232994,0.063603,0.156987,4.83417704779743
"IQCE",50.43075,50.43075,3.298925,1.783546,1.709132,2.26386766666667,15.757608840963
"IQCF1",0.71379,0.71379,0.084869,0,0,0.0282896666666667,1.66664127390823
"IQCF2",0,0,0,0,0,0,1
"IQCF3",0.86896,0.86896,0,0,0,0,1.86896
"IQCF5",0,0,0,0,0,0,1
"IQCF6",0,0,0,0,0,0,1
"IQCG",14.05854,14.05854,3.346033,2.229241,2.815336,2.79687,3.96604044910676
"IQCH",5.67928,5.67928,1.197633,0.544673,1.264313,1.00220633333333,3.33595988025876
"IQCJ",0,0,0,0,0,0,1
"IQCK",53.1928,53.1928,1.486182,0.50939,2.081309,1.35896033333333,22.973171373095
"IQGAP1",61.6962,61.6962,13.323807,10.551001,5.293091,9.722633,5.84708998246979
"IQGAP2",9.86891,9.86891,0.750585,0.681069,0.141011,0.524221666666667,7.13079353068725
"IQGAP3",0.0931,0.0931,3.165907,2.157332,1.996236,2.439825,0.31777779392847
"IQSEC1",31.28258,31.28258,6.751009,6.304332,4.719697,5.92501266666667,4.66173587745062
"IQSEC2",18.40334,18.40334,12.207738,11.030224,10.734774,11.3242453333333,1.57440390670574
"IQSEC3",106.88215,106.88215,0.050161,0.217434,0.182112,0.149902333333333,93.8185329942514
"IQUB",0.15517,0.15517,0,0.035829,0.069308,0.0350456666666667,1.11605703709691
"IRAK1",65.57549,65.57549,16.260597,11.45266,9.138061,12.2837726666667,5.01179082709385
"IRAK1BP1",3.2586,3.2586,0.527745,0.824144,0.896864,0.749584333333333,2.43406386240694
"IRAK2",2.88619,2.88619,0.095182,0.098921,0.186122,0.126741666666667,3.44905146846734
"IRAK3",1.45861,1.45861,0.091294,0.084783,0.049359,0.0751453333333333,2.28676991265677
"IRAK4",6.39307,6.39307,0.896115,1.045626,0.700428,0.880723,3.93097229097533
"IREB2",5.80342,5.80342,42.423132,20.812252,20.00612,27.747168,0.236664008085944
"IRF1",12.7551,12.7551,7.986088,7.696776,5.905987,7.19628366666667,1.67821180420346
"IRF2",29.42052,29.42052,6.087443,7.083307,5.196041,6.12226366666667,4.27118700229716
"IRF2BP1",13.99647,13.99647,4.47322,3.31342,3.500524,3.762388,3.1489391456555
"IRF2BP2",30.38259,30.38259,39.131634,36.59151,29.164038,34.962394,0.872650191196949
"IRF2BPL",11.32752,11.32752,6.883832,7.333205,6.313739,6.843592,1.57166767470822
"IRF3",33.82739,33.82739,71.952035,65.252561,49.793764,62.3327866666667,0.549910904494123
"IRF4",1.21034,1.21034,0,0.017863,0,0.00595433333333333,2.19725680059035
"IRF5",14.08958,14.08958,0.522337,0,0.039148,0.187161666666667,12.7106361531777
"IRF6",1.42758,1.42758,0.91626,0.620842,0.636436,0.724512666666667,1.40769044317448
"IRF7",50.43075,50.43075,0.910843,1.622119,0.61773,1.05023066666667,25.085348120179
"IRF8",9.43443,9.43443,0,0.037192,0,0.0123973333333333,10.3066549628736
"IRF9",167.8956,167.8956,24.610791,20.304444,21.368629,22.0946213333333,7.3132006609793
"IRGC",0.40345,0.40345,0,0,0,0,1.40345
"IRGM",0.24827,0.24827,0.094621,0,0,0.0315403333333333,1.21010294960191
"IRGQ",4.37584,4.37584,9.802941,9.135887,7.544535,8.82778766666667,0.547004084981757
"IRS1",4.00343,4.00343,5.333342,5.375202,5.533287,5.41394366666667,0.780086364961838
"IRS2",10.61373,10.61373,0.912225,1.012856,0.906047,0.943709333333333,5.97503433297983
"IRS4",0.12414,0.12414,0,0,0,0,1.12414
"IRX1",3.22757,3.22757,0.120011,0.028042,0.026644,0.0582323333333333,3.99493557967894
"IRX2",2.57585,2.57585,0.129572,0.157336,0.150031,0.145646333333333,3.1212512063787
"IRX3",9.74477,9.74477,3.910771,9.571655,8.680695,7.387707,1.28101398868606
"IRX4",0.0931,0.0931,21.58923,19.740178,13.284234,18.2045473333333,0.0569188109996587
"IRX5",2.57585,2.57585,0.717767,0.869606,0.900403,0.829258666666667,1.95480828663561
"IRX6",0.24827,0.24827,0,0,0,0,1.24827
"ISCA1",25.69641,25.69641,14.892651,15.689042,13.114854,14.5655156666667,1.71509961967852
"ISCA2",25.5102,25.5102,26.314033,23.807509,20.193949,23.438497,1.08477211180377
"ISCU",181.51966,181.51966,51.886114,46.87271,36.898709,45.2191776666667,3.94900275630896
"ISG15",126.89928,126.89928,16.087393,15.174019,14.270249,15.1772203333333,7.90613451289046
"ISG20",21.50677,21.50677,0.577593,0.553257,0.818543,0.649797666666667,13.6421395512541
"ISG20L2",12.78613,12.78613,8.572025,3.863106,4.916684,5.78393833333333,2.03217206917417
"ISL1",0,0,0.090644,0.182494,0.02266,0.0985993333333333,0.910249960707543
"ISL2",0.18621,0.18621,0,0,0,0,1.18621
"ISLR",10.5827,10.5827,0.0641,0.0839,0.091298,0.079766,10.7270464156123
"ISLR2",1.58275,1.58275,0.342822,0,0.021402,0.121408,2.30313142049994
"ISM1",2.0793,2.0793,0,0,0,0,3.0793
"ISM2",0.06207,0.06207,0.050281,0,0,0.0167603333333333,1.04456277962588
"ISOC1",17.06887,17.06887,31.263283,27.123236,26.410593,28.265704,0.617407665983364
"ISOC2",65.82376,65.82376,42.189038,39.054244,32.901578,38.0482866666667,1.71131093587888
"IST1",157.28187,157.28187,129.323537,56.661975,107.308847,97.7647863333333,1.60261441224401
"ISX",0.03103,0.03103,0,0,0,0,1.03103
"ISY1",20.1723,20.1723,13.56477,9.833937,8.669921,10.6895426666667,1.8112171368666
"ISYNA1",86.58572,86.58572,105.81196,93.603241,75.516352,91.643851,0.945402409923568
"ITCH",13.71716,13.71716,13.48859,4.547174,4.594687,7.54348366666667,1.72261814667249
"ITFG1",203.70919,203.70919,37.014134,50.441294,22.238435,36.564621,5.44952097347129
"ITFG2",32.8343,32.8343,27.66102,13.530692,15.733365,18.9750256666667,1.69383011389372
"ITGA1",5.77238,5.77238,3.370224,1.231978,0.746551,1.78291766666667,2.43355384929941
"ITGA10",2.76205,2.76205,0.187263,0.422857,0.150938,0.253686,3.00079126671272
"ITGA11",1.02413,1.02413,4.20631,0.659019,1.506166,2.12383166666667,0.6479638520855
"ITGA2",4.96549,4.96549,0.450695,0.292159,0.182111,0.308321666666667,4.55965085038975
"ITGA2B",10.27236,10.27236,0.145181,0.044591,0.048044,0.079272,10.4444106768266
"ITGA3",16.85163,16.85163,48.822721,29.385207,18.051428,32.086452,0.53954500772703
"ITGA4",1.45861,1.45861,0.828415,0.926453,1.302791,1.01921966666667,1.21760402822278
"ITGA5",14.9275,14.9275,55.483227,39.018185,26.789263,40.430225,0.384441552031156
"ITGA6",9.71374,9.71374,10.24588,6.101623,4.869477,7.07232666666667,1.3272183401894
"ITGA7",40.93425,40.93425,138.308287,87.273773,78.694888,101.425649333333,0.409411610011175
"ITGA8",2.32757,2.32757,0.118514,0.243115,0.154825,0.172151333333333,2.83885698490582
"ITGA9",1.79999,1.79999,1.703998,0.635873,0.628868,0.989579666666667,1.40732741036256
"ITGAD",0.9931,0.9931,0.18573,0.02427,0.425165,0.211721666666667,1.64484968357695
"ITGAE",43.23079,43.23079,17.346276,17.700157,20.018756,18.355063,2.28523100131475
"ITGAL",11.94821,11.94821,0.232194,0,0.109032,0.113742,11.6258612856478
"ITGAM",8.44133,8.44133,0,0,0,0,9.44133
"ITGAV",24.14469,24.14469,51.13804,12.072343,11.839826,25.0167363333333,0.966481332548386
"ITGAX",43.57217,43.57217,0.212944,0.173411,0.061035,0.14913,38.7877524736105
"ITGB1",117.80623,117.80623,292.774999,200.401351,211.74542,234.973923333333,0.503471859609572
"ITGB1BP1",143.96815,143.96815,75.829555,70.866729,73.022009,73.239431,1.95271095221621
"ITGB1BP2",0.27931,0.27931,105.659521,103.36644,89.344259,99.45674,0.0127349344603458
"ITGB2",44.5032,44.5032,0,0,0,0,45.5032
"ITGB3",0.46551,0.46551,5.441753,3.673731,4.232914,4.449466,0.26892726736895
"ITGB3BP",19.21024,19.21024,11.692571,7.609542,2.783981,7.36203133333333,2.41690555731793
"ITGB4",92.48223,92.48223,0.548263,1.374398,0.726604,0.883088333333333,49.643040289312
"ITGB5",72.99269,72.99269,100.673416,67.071281,64.312963,77.3525533333333,0.944355823162708
"ITGB6",13.40682,13.40682,0,0.037274,0,0.0124246666666667,14.2300167847879
"ITGB7",7.23099,7.23099,0.206321,0,0,0.0687736666666667,7.70134057070393
"ITGB8",2.42068,2.42068,0.124584,0.070148,0.095199,0.0966436666666667,3.1192265126533
"ITGBL1",22.03436,22.03436,0,0,0,0,23.03436
"ITIH1",1.48965,1.48965,0.174113,0,0,0.0580376666666667,2.35308257771541
"ITIH2",3.44481,3.44481,0.108482,0.224703,0.133208,0.155464333333333,3.84677386551381
"ITIH3",8.65857,8.65857,0,0,0,0,9.65857
"ITIH4",28.55156,28.55156,0.690722,6.72556,0.653576,2.68995266666667,8.00865557625039
"ITIH5",17.81369,17.81369,0.109263,0.138965,0.038179,0.095469,17.174096209021
"ITIH6",0,0,0,0,0,0,1
"ITK",2.14137,2.14137,0.087218,0.070718,0.109769,0.089235,2.88401492790812
"ITLN1",1.73792,1.73792,0.406364,0.761287,0.5744,0.580683666666667,1.73211127421447
"ITLN2",0,0,0,0,0,0,1
"ITM2A",220.03323,220.03323,29.062191,42.043634,27.991421,33.0324153333333,6.49478527559891
"ITM2B",419.98727,419.98727,142.583722,167.415145,99.307333,136.4354,3.06316473048429
"ITM2C",293.4604,293.4604,53.031313,50.068815,37.470285,46.8568043333333,6.15294740428169
"ITPA",66.41342,66.41342,39.249946,36.358526,32.269809,35.959427,1.82398444651212
"ITPK1",857.97444,857.97444,10.422179,5.701049,6.325979,7.483069,101.257509516898
"ITPKA",2.82412,2.82412,0.471582,0.498581,1.075077,0.681746666666667,2.27389777295035
"ITPKB",57.04106,57.04106,0.340422,0.244013,0.364836,0.316423666666667,44.0899548296382
"ITPKC",4.46894,4.46894,2.306311,2.769566,3.192827,2.75623466666667,1.45596334769287
"ITPR1",12.28959,12.28959,1.239627,0.743122,0.738533,0.907094,6.96850286351905
"ITPR2",9.77581,9.77581,1.172291,0.552191,0.133093,0.619191666666667,6.65505524876096
"ITPR3",5.55514,5.55514,0.072366,0.053512,0.041199,0.0556923333333333,6.20932803338852
"ITPRIP",5.2448,5.2448,5.66928,5.015523,4.512735,5.065846,1.02950190294973
"ITPRIPL1",0.49655,0.49655,0.034119,0.02889,0.011661,0.02489,1.46020548546673
"ITPRIPL2",1.48965,1.48965,0.781157,0.674823,0.580989,0.678989666666667,1.4828262790579
"ITSN1",67.62375,67.62375,93.978704,51.923292,31.10956,59.003852,1.1436557439679
"ITSN2",17.28611,17.28611,22.697372,13.193337,16.431602,17.4407703333333,0.99161313055053
"IVD",44.90664,44.90664,50.305169,35.499168,30.58602,38.7967856666667,1.15352632708854
"IVL",0.74482,0.74482,0,0,0,0,1.74482
"IVNS1ABP",44.22389,44.22389,29.370104,26.824853,18.700322,24.965093,1.7417187760506
"IWS1",26.4102,26.4102,22.197428,15.477653,14.314923,17.3300013333333,1.49537359553565
"IYD",0.62069,0.62069,0.033549,0.074903,0.006583,0.038345,1.56083960533349
"IZUMO1",0.68275,0.68275,0.292079,0.022878,0.092704,0.135887,1.48144137577065
"IZUMO2",0.34138,0.34138,0,0.158066,0,0.0526886666666667,1.27424189361464
"IZUMO3",0.34138,0.34138,0,0,0,0,1.34138
"IZUMO4",61.23069,61.23069,2.316877,1.136261,1.304017,1.58571833333333,24.0670800054917
"JAG1",6.67238,6.67238,4.28091,3.619478,3.56389,3.821426,1.59130929314273
"JAG2",17.81369,17.81369,5.899622,5.344976,5.141168,5.461922,2.91146968347807
"JAGN1",15.14474,15.14474,9.151548,9.781493,6.780901,8.571314,1.68678407165411
"JAK1",22.93435,22.93435,27.681922,12.696377,21.047086,20.4751283333333,1.11451487639538
"JAK2",2.42068,2.42068,10.521459,5.240046,6.402915,7.38814,0.407799583697935
"JAK3",2.88619,2.88619,0.083653,0.111094,0.058141,0.084296,3.58406745021655
"JAKMIP1",15.67232,15.67232,0,0,0.028359,0.009453,16.5161924329315
"JAKMIP2",13.09648,13.09648,0.370978,0.282026,0.437613,0.363539,10.338156811063
"JAKMIP3",12.35165,12.35165,0.295084,0.122906,0.224476,0.214155333333333,10.9966572097035
"JAM2",31.68603,31.68603,0.22524,0.433546,0.120323,0.259703,25.9474098259669
"JAM3",188.71962,188.71962,7.998319,5.368425,2.529455,5.298733,30.1202829203905
"JARID2",6.331,6.331,2.517688,2.466876,1.354338,2.11296733333333,2.35498777051092
"JAZF1",53.16177,53.16177,17.626847,11.865149,6.947286,12.1464273333333,4.11988509324282
"JDP2",35.37911,35.37911,1.637549,1.431024,1.19249,1.42035433333333,15.0304893374427
"JKAMP",31.34465,31.34465,17.391339,12.889295,10.631583,13.6374056666667,2.20972559868704
"JMJD1C",22.77918,22.77918,19.990403,18.561241,12.672756,17.0748,1.31559851284661
"JMJD4",9.40339,9.40339,3.749118,3.591989,1.958578,3.099895,2.53747717929362
"JMJD6",12.662,12.662,8.976765,9.013856,5.213985,7.73486866666667,1.56407617805816
"JMJD7",15.48612,15.48612,16.37251,10.837737,5.462162,10.890803,1.38645977063113
"JMJD8",48.91007,48.91007,21.256022,14.531225,15.443886,17.0770443333333,2.76096407574594
"JMY",4.18963,4.18963,1.073552,2.819519,1.422747,1.77193933333333,1.87220186877587
"JOSD1",18.55852,18.55852,7.369894,4.482877,5.609737,5.820836,2.86746668590185
"JOSD2",145.79917,145.79917,20.966604,19.345864,22.039734,20.7840673333333,6.73883199834644
"JPH1",8.31719,8.31719,12.261658,4.093509,4.689842,7.015003,1.16246868528933
"JPH2",2.35861,2.35861,24.197181,19.842231,16.849331,20.2962476666667,0.157709003603342
