"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"SESTD1","Sestd1",2.210138,2.172341,1.926321,363,304,216,2.10293333333333,4.846204,4.78247,5.520937,652,453,662,0.0134153333333333,3.06185749442644
"SET","Set",14.229822,12.237886,17.138103,590,511,479,14.5352703333333,164.533025,211.372597,201.558976,2697,2556,2612,0,15.5352703333333
"SETBP1","Setbp1",0.662952,0.59373,0.638537,223,188,153,0.631739666666667,2.422774,2.003386,1.768638,290,245,244,0,1.63173966666667
"SETD1A","Setd1a",2.071269,2.912409,2.212332,214,176,184,2.39867,7.527566,15.755181,4.794394,370,308,274,0.0181936666666667,3.33794062098861
"SETD1B","Setd1b",0.804667,0.858605,1.183305,242,228,239,0.948859,4.471829,4.061727,4.127219,548,393,444,0.394528333333333,1.39750405453696
"SETD2","Setd2",5.416494,5.508805,3.748016,537,470,400,4.891105,14.929293,12.565713,14.784712,847,793,700,0,5.891105
"SETD3","Setd3",38.015195,64.902625,43.553678,977,950,776,48.8238326666667,17.373998,12.593243,12.310891,412,395,392,0.0217293333333333,48.7642187037141
"SETD4","Setd4",0.90248,0.563711,0.977306,18,15,13,0.814499,18.084601,11.38193,11.95746,280,208,248,0.122139,1.61700021120378
"SETD5","Setd5",3.572496,3.446144,3.218588,512,494,397,3.41240933333333,139.542949,178.941069,142.261673,2428,2184,1984,2.40714033333333,1.29504772379496
"SETD6","Setd6",3.479478,3.837931,9.47839,67,53,85,5.59859966666667,5.709352,5.159667,5.952301,159,104,131,0.576118333333333,4.18661437222882
"SETD7","Setd7",8.099154,11.32523,8.269724,1119,1045,896,9.23136933333333,8.582357,11.92807,10.350462,940,1021,927,0.675048333333333,6.10810394525929
"SETDB1","Setdb1",1.271008,1.165217,1.322714,207,169,149,1.25297966666667,30.180359,26.027227,22.645387,691,489,554,0,2.25297966666667
"SETDB2","Setdb2",1.068375,1.521341,1.305213,70,43,54,1.29830966666667,2.32991,2.371572,2.464357,122,97,137,0,2.29830966666667
"SETMAR","Setmar",0.482685,0.495844,0.574975,22,21,19,0.517834666666667,5.022552,5.443696,4.529641,121,116,91,0.0357473333333333,1.46544878062282
"SETX","Setx",4.077079,5.097223,4.273403,732,682,629,4.48256833333333,12.075397,12.638569,11.294119,827,781,734,0,5.48256833333333
"SEZ6","Sez6",0.135993,0.129015,0.099977,3,8,4,0.121661666666667,1.685195,1.548639,0.651986,20,33,13,0,1.12166166666667
"SEZ6L","Sez6l",0,0.006184,0.015587,0,1,1,0.007257,5.755887,4.409049,6.33008,554,352,537,0,1.007257
"SEZ6L2","Sez6l2",0.820516,0.799138,0.916318,58,64,42,0.845324,98.64938,95.28199,111.00126,3088,1925,2815,0.321513,1.39637218854449
"SF1","Sf1",18.489662,17.671429,14.595962,765,663,447,16.9190176666667,191.641959,201.059286,164.620546,2380,1970,2060,1.29761466666667,7.79896556486698
"SF3A1","Sf3a1",3.504935,2.468616,2.412565,313,296,285,2.795372,47.310293,55.865071,32.81644,1066,827,805,5.790615,0.558914325138445
"SF3A2","Sf3a2",6.935391,3.495833,6.578555,146,126,107,5.66992633333333,38.288322,36.429816,35.438619,516,397,483,8.77556866666667,0.682305711388111
"SF3A3","Sf3a3",2.963051,2.248725,3.026324,152,115,115,2.74603333333333,113.826657,185.912465,114.231179,857,788,771,0.598532333333333,2.34342043336836
"SF3B1","Sf3b1",14.397835,14.65437,11.496904,1910,1764,1285,13.5163696666667,309.112553,383.242078,317.199893,5382,5133,4679,0,14.5163696666667
"SF3B3","Sf3b3",5.163745,4.733691,3.740591,532,497,397,4.546009,101.528327,121.174645,103.84338,1358,1251,1244,0.239309333333333,4.4750804749312
"SF3B4","Sf3b4",1.771208,1.925686,2.069973,107,120,86,1.922289,22.300946,23.178312,24.366238,454,362,416,0,2.922289
"SF3B5","Sf3b5",0.789272,1.158965,0.939306,98,134,84,0.962514333333333,39.218169,44.129295,41.336689,290,263,270,0.275551666666667,1.53856122383648
"SF3B6","Sf3b6",19.072076,20.30334,20.381783,128,118,91,19.9190663333333,68.634121,83.290221,74.011379,450,440,433,2.28411,6.36978247785042
"SFI1","Sfi1",3.64864,1.971453,1.90698,131,97,80,2.50902433333333,28.156102,23.466814,27.426028,367,248,264,0,3.50902433333333
"SFMBT1","Sfmbt1",0.836868,1.043342,0.79761,153,146,129,0.892606666666667,0.764138,1.185178,0.786181,49,48,49,5.688523,0.282963318907129
"SFMBT2","Sfmbt2",0.003831,0.024701,0.005319,1,6,1,0.0112836666666667,3.585439,2.214845,3.598437,394,211,349,0.076362,0.939538618667945
"SFN","Sfn",0.213269,0.346243,0.164867,11,17,6,0.241459666666667,0.112957,0.210117,0,2,3,0,0.160165,1.07007164210838
"SFPQ","Sfpq",19.774087,18.238106,16.671043,825,731,469,18.2277453333333,203.82059,205.995769,199.927429,4382,3692,3915,0,19.2277453333333
"SFR1","Sfr1",13.358718,13.078791,13.932468,655,584,492,13.456659,2.496846,3.151906,0.952133,38,30,16,0,14.456659
"SFRP1","Sfrp1",0.88986,0.789708,0.797816,122,105,78,0.825794666666667,190.581341,162.315951,178.774292,12156,8311,10000,0.0607866666666667,1.7211704521173
"SFRP2","Sfrp2",0.403315,0.861241,0.853744,12,10,12,0.7061,0.717341,4.267508,0.536516,20,95,13,0,1.7061
"SFRP4","Sfrp4",0.022269,0,0.010307,3,0,1,0.0108586666666667,0,0.333631,0.274469,0,8,1,0,1.01085866666667
"SFRP5","Sfrp5",0.138738,0.049374,0.231549,8,3,9,0.139887,1.120454,0.540179,2.120215,29,11,47,52.8742823333333,0.0211582772081722
"SFSWAP","Sfswap",14.233238,11.256493,11.813493,275,260,179,12.434408,39.04439,40.601609,28.645196,879,619,724,1.873383,4.67546721060158
"SFT2D1","Sft2d1",6.524998,5.622512,9.711175,62,66,57,7.28622833333333,17.009875,15.912285,18.827707,178,139,167,0,8.28622833333333
"SFT2D2","Sft2d2",2.058628,2.613341,2.559451,380,378,341,2.41047333333333,4.258987,4.586599,3.592118,744,647,557,0,3.41047333333333
"SFT2D3","Sft2d3",0.561471,0.496672,0.459054,43,40,24,0.505732333333333,0.755967,1.704561,1.506672,40,71,69,0.445763,1.04147936648907
"SFTA2","Sfta2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.378837333333333,0.725248711958288
"SFTPA2","Sftpa1",0,0.048697,0,0,1,0,0.0162323333333333,0.030656,0,0,1,0,0,0.169789,0.868731312513054
"SFTPB","Sftpb",0,0.022409,0,0,1,0,0.00746966666666667,0.04212,0.205102,0.042192,2,9,2,0,1.00746966666667
"SFTPC","Sftpc",0,0,0.085046,0,0,1,0.0283486666666667,0,0,0,0,0,0,6.63300133333333,0.134724025551504
"SFTPD","Sftpd",0,0,0,0,0,0,0,1.262712,0.5698,0.722702,11,8,11,0,1
"SFXN1","Sfxn1",0.842575,0.931146,1.019118,76,79,66,0.930946333333333,27.734329,27.662643,34.363433,785,661,785,1.73976333333333,0.704785814833155
"SFXN2","Sfxn2",0.597947,0.783893,0.805585,51,36,26,0.729141666666667,3.554431,4.051209,3.087502,222,158,143,74.129154,0.0230155881519266
"SFXN3","Sfxn3",2.267957,1.820445,1.701439,115,80,74,1.929947,58.230132,57.548611,58.781487,1141,946,1133,1.299644,1.27408720654153
"SFXN4","Sfxn4",1.191547,1.045626,1.466358,49,36,38,1.23451033333333,36.814899,24.322651,32.095994,122,58,104,0,2.23451033333333
"SFXN5","Sfxn5",0.548353,0.459314,0.24485,43,29,22,0.417505666666667,8.684939,5.578848,8.899054,199,166,168,0.0118523333333333,1.40090171260167
"SGCA","Sgca",40.584829,52.447117,50.906293,842,847,714,47.979413,6.041661,6.436949,4.020656,45,43,33,4.77396933333333,8.48279756479483
"SGCB","Sgcb",11.749563,11.828486,12.96744,1463,1356,1160,12.1818296666667,23.3023,32.809434,26.004252,1380,1265,1311,0.111436666666667,11.8601716697008
"SGCD","Sgcd",6.859596,7.336346,8.038364,326,326,276,7.41143533333333,4.469087,3.255886,3.074015,480,330,349,0,8.41143533333333
"SGCE","Sgce",3.489262,3.58721,4.31398,115,132,98,3.79681733333333,55.106685,68.757781,61.382174,377,335,367,0,4.79681733333333
"SGCG","Sgcg",59.737058,52.948015,60.258705,1950,1737,1456,57.647926,1.045877,0.846102,0.973363,23,15,19,12.259707,4.42301824617995
"SGCZ","Sgcz",0.013783,0,0.019018,1,0,1,0.0109336666666667,0.009176,0.045309,0.041801,1,4,4,6.52419133333333,0.134357783033517
"SGF29","Sgf29",6.820609,7.637831,6.329065,65,51,42,6.92916833333333,7.530757,5.603011,15.939289,47,42,71,0.204514666666667,6.58287404276799
"SGIP1","Sgip1",1.074356,0.533471,0.546028,75,36,26,0.717951666666667,7.393319,6.639828,10.226979,530,411,522,0.557155,1.10326310911031
"SGK1","Sgk1",10.883472,15.101957,10.018513,608,561,346,12.001314,7.334066,7.577855,7.89529,97,104,58,0,13.001314
"SGK2","Sgk2",0,0,0,0,0,0,0,1.984144,2.251174,2.15862,32,24,28,0.0857353333333333,0.921034776431089
"SGK3","Sgk3",1.756199,1.599912,1.875274,164,140,141,1.743795,2.939052,6.142956,2.395097,75,79,63,0,2.743795
"SGMS1","Sgms1",10.836081,17.870546,13.570205,585,503,302,14.0922773333333,8.453818,9.766267,6.411868,327,282,277,0,15.0922773333333
"SGMS2","Sgms2",0.095147,0.327248,0.339849,18,13,13,0.254081333333333,0.819599,3.204916,1.249465,77,118,85,0,1.25408133333333
"SGO1","Sgo1",0.025367,0.045379,0.047351,3,5,4,0.0393656666666667,1.845194,2.104546,0.574982,24,34,16,5.307118,0.164792487894894
"SGPL1","Sgpl1",1.720098,2.163385,2.60224,228,255,230,2.16190766666667,22.511454,19.53621,15.589512,936,777,845,0.193008333333333,2.65036511340379
"SGPP1","Sgpp1",3.37588,2.433769,3.585361,339,234,255,3.13167,4.574501,4.997306,5.300648,208,181,206,0,4.13167
"SGPP2","Sgpp2",0,0.008315,0.010878,0,1,1,0.00639766666666667,1.190008,0.754291,1.557097,92,47,106,0.183537333333333,0.850330309253729
"SGSM1","Sgsm1",0.031528,0.90483,0.15695,4,9,6,0.364436,0.79808,0.3771,0.58622,69,26,53,0.0420463333333333,1.30938131669769
"SGSM2","Sgsm2",0.509997,0.676276,0.699184,83,87,83,0.628485666666667,144.8251,125.271668,141.158468,1819,1254,1442,2.047636,0.534343887087128
"SGSM3","Sgsm3",3.048556,4.148663,2.925914,79,93,52,3.37437766666667,104.110145,103.626296,101.984439,1164,1031,1037,0,4.37437766666667
"SGTA","Sgta",10.641053,11.819859,13.004639,599,662,550,11.8218503333333,31.114346,31.483059,27.86231,776,648,712,587.889220333333,0.0217729411417578
"SGTB","Sgtb",0.093932,0.077983,0.180249,9,7,10,0.117388,3.141071,3.188494,3.670143,259,213,247,1050.36675833333,0.00106279563353451
"SH2B1","Sh2b1",6.774249,7.136533,9.070688,457,457,415,7.66049,39.329317,26.975091,31.770367,740,520,573,0,8.66049
"SH2B2","Sh2b2",0.150964,0.08829,0.019356,11,7,1,0.0862033333333333,2.651974,1.231477,1.403271,41,24,28,3.224204,0.257137991757343
"SH2B3","Sh2b3",2.909475,2.842266,3.764171,378,358,300,3.17197066666667,7.560775,8.375485,7.804014,567,511,517,0.210485,3.44652818222999
"SH2D1A","Sh2d1a",0,0.058185,0,0,1,0,0.019395,0.033495,0.300936,0,1,1,0,0,1.019395
"SH2D1B","Sh2d1b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.246541666666667,0.802219473877728
"SH2D2A","Sh2d2a",0.058127,0,0,5,0,0,0.0193756666666667,0.266596,0.165974,0,4,2,0,0,1.01937566666667
"SH2D3C","Sh2d3c",3.269871,3.927416,2.476007,266,239,172,3.22443133333333,8.318158,6.295955,5.835329,187,167,146,0,4.22443133333333
"SH2D4A","Sh2d4a",2.007337,2.349488,2.269627,146,144,110,2.20881733333333,0.577203,0.957103,0.047159,4,10,2,0.284383333333333,2.49833305217809
"SH2D4B","Sh2d4b",0.108112,0,0,7,0,0,0.0360373333333333,0.051492,0.063975,0.086585,2,2,3,6e-06,1.03603111714663
"SH2D5","Sh2d5",0.008308,0.042094,0.011601,1,2,1,0.0206676666666667,1.009731,0.268574,0.450507,14,10,9,0.077334,0.947401332053631
"SH2D6","Sh2d6",0,0,0,0,0,0,0,0.134821,0.300936,0,2,1,0,0.558429666666667,0.641671562977176
"SH2D7","Sh2d7",0,0,0,0,0,0,0,0.214836,0.177185,0.140908,9,6,5,0,1
"SH3BGR","Sh3bgr",278.294175,264.811078,212.98098,1400,1326,879,252.028744333333,11.692245,24.595042,18.682125,21,23,24,2.03333333333333e-05,253.023599520143
"SH3BGRL","Sh3bgrl",6.875332,8.758496,8.723814,418,405,421,8.119214,41.813116,52.584646,43.749408,920,881,924,0.516816,6.0120766131159
"SH3BGRL2","Sh3bgrl2",0.440224,0.886824,0.591998,63,60,48,0.639682,3.196817,2.283287,2.898748,224,129,181,0,1.639682
"SH3BGRL3","Sh3bgrl3",9.181348,12.207542,7.746922,111,117,81,9.71193733333333,68.512209,82.500624,76.974888,577,563,572,0,10.7119373333333
"SH3BP1","Sh3bp1",2.00918,1.164943,0.810333,23,26,23,1.328152,10.145383,14.788799,10.700362,123,111,76,11.0586393333333,0.193069212507613
"SH3BP2","Sh3bp2",0.305028,0.349904,0.25931,28,30,18,0.304747333333333,34.346972,29.172767,31.708265,1168,957,1055,0.064422,1.22578012605276
"SH3BP4","Sh3bp4",0.986167,1.02352,1.09046,172,167,136,1.03338233333333,7.405518,13.711868,9.515875,602,754,628,0.012274,2.0087272154904
"SH3BP5","Sh3bp5",15.244216,16.385732,18.269299,459,404,448,16.6330823333333,5.139385,4.651382,5.020475,73,40,81,0.157393,15.2351727834308
"SH3BP5L","Sh3bp5l",7.830973,4.817818,9.59537,300,261,195,7.41472033333333,11.832048,10.653093,12.007656,549,377,455,0.706342666666667,4.93143639769112
"SH3D19","Sh3d19",1.119521,1.10456,1.243817,184,201,145,1.155966,43.986471,42.094796,37.70748,2086,1636,1776,0.539437666666667,1.40048931287247
"SH3D21","Sh3d21",0.491753,0.399481,0.401194,31,26,17,0.430809333333333,9.850882,7.93502,10.207606,288,190,224,7.789254,0.162790759412953
"SH3GL1","Sh3gl1",1.624727,1.816256,1.796216,99,118,87,1.745733,38.853486,37.399087,30.53088,839,729,711,0,2.745733
"SH3GL2","Sh3gl2",0.391815,0.158312,0.156331,21,9,6,0.235486,1.703403,1.28129,2.238046,66,40,77,0.0124186666666667,1.22033111466403
"SH3GL3","Sh3gl3",0.119228,0.095376,0.099152,2,3,1,0.104585333333333,2.039324,1.6523,3.515502,32,23,47,0.184463666666667,0.932561601017169
"SH3GLB1","Sh3glb1",62.580608,65.0199,75.112562,2770,2661,2267,67.5710233333333,24.288665,36.88803,27.368222,1575,1569,1480,2.66582933333333,18.7054598286445
"SH3GLB2","Sh3glb2",11.030144,9.631557,15.586173,395,342,321,12.0826246666667,24.516882,22.895215,27.021762,666,421,564,0.178216666666667,11.1037511493359
"SH3KBP1","Sh3kbp1",18.685595,22.337275,22.715633,873,963,818,21.2461676666667,19.336196,18.036062,19.864792,657,576,572,0.762358666666667,12.6229513250803
"SH3PXD2A","Sh3pxd2a",2.384182,2.296822,2.741513,863,772,680,2.47417233333333,30.93376,35.892719,28.612968,5667,5326,4619,0,3.47417233333333
"SH3PXD2B","Sh3pxd2b",0.29878,0.381533,0.266515,79,93,50,0.315609333333333,17.440281,26.415703,21.113354,990,977,844,0.085005,1.21253757663175
"SH3RF1","Sh3rf1",0.340876,0.448163,0.743722,61,77,95,0.510920333333333,2.044535,1.54889,0.918022,85,99,64,0,1.51092033333333
"SH3RF2","Sh3rf2",2.083639,1.904371,3.435801,330,259,242,2.47460366666667,1.600498,0.659474,1.32438,25,9,30,0.0200833333333333,3.40619589902786
"SH3RF3","Sh3rf3",0.072805,0.060119,0.08708,14,10,9,0.0733346666666667,2.294842,2.883706,2.2131,209,208,174,0.578371,0.680026854691747
"SH3TC2","Sh3tc2",0.489997,0.50913,0.674366,76,74,69,0.557831,3.69968,3.01673,2.82758,179,103,160,2.586412,0.434370340050167
"SH3YL1","Sh3yl1",0.09418,0.157521,0.3812,5,7,14,0.210967,22.721465,27.513494,25.138891,450,427,393,0,1.210967
"SHANK1","Shank1",0.349043,0.296316,0.337023,29,28,26,0.327460666666667,0.151275,0.677544,0.396632,9,20,6,2.30523566666667,0.401623605860883
"SHANK2","Shank2",0.010975,0.003791,0,3,1,0,0.004922,3.507479,2.747416,3.411472,293,193,253,0.199417666666667,0.837841585902937
"SHANK3","Shank3",5.344282,4.413514,5.056667,562,506,374,4.93815433333333,8.723221,11.783304,10.342776,419,259,348,0.101221333333333,5.3923349953264
"SHARPIN","Sharpin",12.146978,11.762457,15.121106,142,148,115,13.0101803333333,29.582775,27.456424,30.125207,229,181,195,1.19339766666667,6.38743286101183
"SHB","Shb",3.961656,4.788573,4.670282,128,136,95,4.47350366666667,0.720481,1.116371,0.708025,66,81,56,15.057685,0.340865054126212
"SHBG","Shbg",0,0,0,0,0,0,0,11.630241,12.93426,0.713307,9,3,4,2.372857,0.296484553006546
"SHC1","Shc1",3.722868,4.163487,4.900557,302,260,221,4.262304,126.245793,171.172591,127.141812,3026,3160,2663,0.0295533333333333,5.11124953863488
"SHC2","Shc2",0.319156,0.25712,0.285474,25,28,18,0.28725,63.883963,52.567415,53.90417,1332,854,1019,0.135368333333333,1.13377303400805
"SHC3","Shc3",0.052939,0.040475,0.117327,6,4,6,0.070247,3.963158,3.51449,3.530049,614,437,481,0,1.070247
"SHC4","Shc4",0.076977,0.035645,0.093703,9,4,5,0.068775,8.288869,9.507153,6.544853,435,474,342,0.161818333333333,0.919915764225904
"SHCBP1","Shcbp1",0.147824,0.726554,0.15633,6,11,2,0.343569333333333,1.936989,6.661122,5.78882,68,124,65,0,1.34356933333333
"SHCBP1L","Shcbp1l",0,0.016556,0,0,1,0,0.00551866666666667,0.412741,0,0,3,0,0,0.0653236666666667,0.943862131414835
"SHD","Shd",0.05056,0.295062,0.200828,1,3,1,0.18215,1.40859,0,0.626922,1,0,3,0.441762,0.819934219378788
"SHE","She",1.121388,1.155123,1.294996,203,206,170,1.19050233333333,0.020484,0.070619,0.02131,2,6,2,0,2.19050233333333
"SHF","Shf",0.560211,1.161096,1.342926,15,20,14,1.021411,10.309242,9.406331,10.468538,148,104,121,0,2.021411
"SHFL","Shfl",0.706321,0.800602,1.161599,38,40,34,0.889507333333333,14.83187,13.790355,20.712289,273,186,311,21.200567,0.0851107691678926
"SHH","Shh",0,0,0,0,0,0,0,0.450433,0.036518,0.242233,8,2,6,0.811919666666667,0.551900847701305
"SHISA2","Shisa2",0.052849,0.020314,0.077536,5,2,5,0.050233,3.744473,7.878653,3.078655,207,338,145,0.165352666666667,0.901214739572398
"SHISA3","Shisa3",0.035159,0.180552,0.074923,4,19,6,0.096878,0,0.239137,0,0,6,0,13.0114436666667,0.0782844384986168
"SHISA4","Shisa4",0.608095,0.459717,0.719016,27,22,23,0.595609333333333,26.007347,12.090293,31.209529,364,135,366,0.484531333333333,1.07482361436628
"SHISA5","Shisa5",7.653867,14.457763,9.642125,262,300,182,10.584585,86.315622,78.899423,89.958845,1558,1098,1542,0,11.584585
"SHISA6","Shisa6",0.076483,0.086162,0.996814,19,20,14,0.386486333333333,0.683682,1.108647,0.863088,47,44,46,0.123114333333333,1.23450150370562
"SHISA7","Shisa7",0,0,0,0,0,0,0,3.033019,1.839332,3.619176,271,129,272,10.06247,0.0903957253669389
"SHISA8","Shisa8",0,0,0,0,0,0,0,0.151725,0,0.10329,2,0,1,0,1
"SHISA9","Shisa9",0,0.009562,0,0,1,0,0.00318733333333333,23.611353,25.248818,22.938415,1589,1223,1486,2.14413633333333,0.319066104957917
"SHISAL1","Shisal1",0.00981,0.087197,0.02274,2,8,3,0.0399156666666667,4.660543,2.178229,4.254409,513,194,414,0,1.03991566666667
"SHISAL2A","Shisal2a",0,0.082043,0,0,1,0,0.0273476666666667,0.417579,0.844977,0.659341,7,5,8,2.334738,0.308074477415217
"SHISAL2B","Shisal2b",0,0,0,0,0,0,0,0.117474,0,0,1,0,0,0.0500673333333333,0.952319882978933
"SHKBP1","Shkbp1",0.893483,1.0354,2.662168,47,52,57,1.53035033333333,160.779117,179.640954,146.478774,387,315,354,0.675514666666667,1.51019288799621
"SHLD1","Shld1",8.678465,10.297207,6.707242,228,240,144,8.56097133333333,0.890338,2.198746,2.699339,15,15,25,5.92109766666667,1.38142413151902
"SHLD2","Shld2",0.847726,0.500075,1.286514,57,49,49,0.878105,7.356635,7.932945,8.139689,397,345,390,0,1.878105
"SHLD3","Shld3",0.129131,0.094869,0.220005,6,4,7,0.148001666666667,2.312787,1.323568,0.848052,26,21,15,72.0849223333333,0.0157077770628358
"SHMT1","Shmt1",2.328438,5.883103,4.11518,96,129,85,4.108907,4.946692,5.417075,4.069669,110,77,99,0,5.108907
"SHMT2","Shmt2",8.118388,9.456757,9.896304,363,385,319,9.15714966666667,39.796799,51.616347,44.055399,701,717,672,0.053993,9.6368283913334
"SHOC1","Shoc1",0,0,0,0,0,0,0,0.072105,0.044713,0.015575,3,2,1,0,1
"SHOC2","Shoc2",5.573938,6.25963,8.748778,325,281,290,6.860782,21.967897,26.649391,27.959223,619,582,537,0,7.860782
"SHOX2","Shox2",0.338509,0.012151,0.234683,6,1,3,0.195114333333333,29.483629,14.178372,27.216838,878,330,728,0.022646,1.16864910568597
"SHPK","Shpk",0.150711,0.125952,0.209872,14,11,14,0.162178333333333,5.621144,5.014105,5.521789,331,238,287,1.770019,0.419556087280749
"SHPRH","Shprh",1.53578,0.90599,1.443852,238,163,163,1.29520733333333,3.197052,5.695998,4.189022,252,249,210,0.0832796666666667,2.11875788308282
"SHQ1","Shq1",0.365695,0.422233,0.365142,27,24,20,0.384356666666667,5.951945,33.49667,15.756151,169,178,171,0.226158,1.12901980549543
"SHROOM1","Shroom1",0.027932,0.036448,0.029937,3,4,3,0.031439,4.438012,2.589197,1.870158,27,16,24,0.454215,0.709275451016528
"SHROOM2","Shroom2",0.322481,0.300269,0.331136,78,59,33,0.317962,7.21234,5.253246,7.880834,475,283,406,0.290836,1.02101428841464
"SHROOM3","Shroom3",4.824168,3.671089,4.024661,430,476,393,4.173306,3.866407,4.589961,1.411747,224,356,159,0,5.173306
"SHROOM4","Shroom4",1.543313,1.767929,1.09809,428,456,220,1.46977733333333,1.775237,2.619764,1.672938,182,304,151,14.404467,0.160328645796919
"SHTN1","Shtn1",0.31746,0.233707,0.272015,39,28,24,0.274394,31.1182,14.321641,29.587301,1516,677,1343,0,1.274394
"SIAE","Siae",1.848704,1.855571,1.938802,185,177,152,1.88102566666667,9.876129,7.333143,10.772488,364,246,326,9.77926966666667,0.267274662918567
"SIAH1","Siah1a",1.765673,1.748401,2.030833,106,96,88,1.84830233333333,19.375311,9.366764,9.688037,286,195,198,0.597732666666667,1.78271521435167
"SIAH2","Siah2",1.102671,1.131309,1.489036,69,78,60,1.24100533333333,11.430908,8.268507,10.736412,264,182,277,0.0910526666666667,2.05398456169852
"SIDT1","Sidt1",0.031807,0.166579,0.252146,4,6,7,0.150177333333333,2.35145,4.265068,1.658334,48,44,28,0,1.15017733333333
"SIDT2","Sidt2",55.021619,42.49432,39.048019,653,588,504,45.5213193333333,34.862656,38.894446,33.774152,860,688,756,0,46.5213193333333
"SIGIRR","Sigirr",1.801319,2.668557,1.816479,37,49,39,2.09545166666667,4.954366,4.513948,6.296209,36,27,43,0.295113333333333,2.39010099502231
"SIGLEC1","Siglec1",0.113663,0.337864,0.283337,26,72,35,0.244954666666667,0.00926,0.036385,0.033471,1,2,3,0.233991333333333,1.00888444921547
"SIGMAR1","Sigmar1",2.855445,3.97944,3.985407,107,119,93,3.606764,51.992817,37.753554,60.185491,1137,665,1172,0.178925666666667,3.907594965699
