"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"USP42",4.00893,3.70286,3.67053,3.79410666666667,4.568692,5.379775,4.048109,4.66552533333333,0.846189256000738
"USP43",1.9879,10.39011,15.14094,9.17298333333333,0.721231,0.579537,0.733353,0.678040333333333,6.06241884134291
"USP44",0.59637,0.7461,0.87394,0.738803333333333,0.511763,1.638241,1.497521,1.21584166666667,0.784714611829215
"USP45",12.49064,9.69928,5.65874,9.28288666666667,4.904332,4.442541,3.019432,4.12210166666667,2.00755223848544
"USP46",23.4241,31.6401,19.83835,24.9675166666667,8.159821,6.659792,5.835767,6.88512666666667,3.29322758712817
"USP47",59.48794,55.01784,35.6566,50.0541266666667,25.621798,23.825272,19.09145,22.8461733333333,2.14097775576011
"USP48",31.65732,25.50551,24.47021,27.2110133333333,38.563293,38.402752,27.603019,34.8563546666667,0.786778622522922
"USP49",2.46831,5.11216,3.73608,3.77218333333333,7.813512,10.316871,7.031427,8.38727,0.508367537455867
"USP5",66.41246,47.36343,60.43268,58.0695233333333,95.283417,120.096427,96.140467,103.840103666667,0.563424884824052
"USP50",3.09781,1.4093,1.90081,2.13597333333333,1.184107,0.868249,0.571984,0.87478,1.67271537638194
"USP51",1.88851,1.60273,1.55124,1.68082666666667,1.374341,1.043638,0.854943,1.090974,1.28209469207492
"USP53",9.11121,9.72691,7.51585,8.78465666666667,1.55773,1.939094,1.686784,1.72786933333333,3.58692278515784
"USP54",63.72879,48.74509,33.71209,48.7286566666667,8.524231,10.624944,9.253859,9.467678,4.75068651009963
"USP6",10.51931,10.44538,22.5257,14.4967966666667,0.353322,0.426607,0.286126,0.355351666666667,11.4337828681609
"USP6NL",3.28004,3.45416,2.33778,3.02399333333333,6.516661,8.135007,6.127159,6.92627566666667,0.507677691586721
"USP7",42.01097,40.78671,43.84975,42.21581,229.740278,215.230302,191.617565,212.196048333333,0.202704554506713
"USP8",12.73913,15.06013,16.69218,14.83048,24.528049,22.569687,18.999249,22.0323283333333,0.687315662181208
"USP9X",22.7449,27.96487,12.89056,21.20011,27.530103,25.721256,22.119894,25.123751,0.849805604103331
"USP9Y",0,0,0,0,34.304758,38.05515,29.375553,33.9118203333333,0.0286435937872083
"USPL1",5.91401,4.75292,2.99323,4.55338666666667,8.130851,10.42022,8.455081,9.00205066666667,0.555224808565923
"UST",27.33364,30.03737,24.22988,27.2002966666667,6.812211,8.267698,8.577906,7.88593833333333,3.17358680747091
"UTF1",0.23192,0,0,0.0773066666666667,0,0,0,0,1.07730666666667
"UTP14A",5.93057,6.79778,5.00328,5.91054333333333,3.531592,3.000421,1.851235,2.794416,1.82124029978087
"UTP14C",6.6429,6.02405,3.80162,5.48952333333333,5.209089,5.459649,4.909865,5.19286766666667,1.04790279441355
"UTP15",2.23639,2.76333,3.91086,2.97019333333333,3.45266,4.020359,2.902472,3.458497,0.890477964509864
"UTP18",26.55504,22.18952,26.30548,25.01668,28.611085,30.194276,28.863963,29.223108,0.860820799766854
"UTP20",3.4457,2.70806,2.09745,2.75040333333333,1.185025,1.20059,0.802226,1.06261366666667,1.81827716646242
"UTP23",25.26291,23.54355,16.58294,21.7964666666667,15.572574,11.309487,15.263419,14.0484933333333,1.51486704759812
"UTP3",13.65025,11.66124,5.89907,10.40352,11.526437,13.044644,11.264731,11.9452706666667,0.880902400083717
"UTP6",41.92814,33.74022,38.54058,38.0696466666667,32.47446,35.943925,25.770163,31.3961826666667,1.20599538126653
"UTRN",46.51688,39.84718,13.54601,33.3033566666667,6.776096,18.821718,8.131922,11.2432453333333,2.80181894038117
"UTS2",7.68655,6.68725,3.77977,6.05119,17.603931,11.909189,11.365184,13.6261013333333,0.482096345382903
"UTS2R",0.08283,0.3316,2.66551,1.02664666666667,0.042591,0,0.043593,0.028728,1.97005104037867
"UTY",0,0,0,0,1.86916,1.750777,1.236543,1.61882666666667,0.381850396106144
"UVRAG",13.40177,14.31403,26.6332,18.1163333333333,14.168144,12.457511,11.307488,12.644381,1.40104071656555
"UVSSA",6.34472,8.01365,5.52765,6.62867333333333,5.321477,4.949042,4.41186,4.89412633333333,1.29428398746571
"UXS1",25.47826,26.38977,18.5056,23.4578766666667,22.277245,21.361363,15.171386,19.6033313333333,1.18708359686946
"UXT",69.85815,87.26587,50.49166,69.2052266666667,27.847725,26.960771,25.228907,26.6791343333333,2.53639531573501
"VAC14",37.00809,31.41903,51.23451,39.88721,21.819619,23.458631,19.368329,21.5488596666667,1.81327173987616
"VAMP1",31.07752,25.56078,81.31976,45.98602,35.934802,53.742702,55.008049,48.2285176666667,0.954447182792483
"VAMP2",463.18093,440.80594,501.15869,468.381853333333,177.470951,151.895689,155.832974,161.733204666667,2.88436434527783
"VAMP3",87.71613,56.31661,58.8596,67.63078,52.378393,47.136994,44.475067,47.996818,1.40071912425007
"VAMP4",14.37915,17.21553,16.10227,15.8989833333333,9.406852,13.562708,10.990006,11.3198553333333,1.37168683203693
"VAMP5",56.29073,74.77563,39.76409,56.9434833333333,4.998611,3.842778,5.390415,4.74393466666667,10.0877685238295
"VAMP7",0,0,0,0,21.182499,15.483161,16.197165,17.6209416666667,0.0537029768902665
"VAMP8",18.93476,12.37971,6.88225,12.73224,0.269865,0.411331,0.193496,0.291564,10.6322567058233
"VANGL1",0.82829,1.4922,0.61176,0.977416666666667,1.505244,1.483776,1.054759,1.34792633333333,0.842197064956183
"VANGL2",7.71968,7.29518,5.28731,6.76739,55.723346,57.255478,47.724178,53.5676673333333,0.142344182545901
"VAPA",160.44017,141.12312,157.70178,153.088356666667,112.686419,114.078715,102.958566,109.9079,1.38933616691567
"VAPB",29.23871,27.6609,29.23316,28.7109233333333,20.465345,19.353522,14.597109,18.1386586666667,1.5524036376217
"VARS2",34.83796,38.13391,48.26312,40.4116633333333,24.6497,29.960847,20.187299,24.9326153333333,1.59689498344209
"VASH1",23.3744,27.46747,22.85343,24.5651,27.316677,25.006492,13.725879,22.0163493333333,1.11073653035738
"VASH2",11.66235,11.02568,10.90235,11.1967933333333,10.757187,12.690059,10.024863,11.1573696666667,1.00324277929746
"VASN",7.05705,8.56631,13.41492,9.67942666666667,1.065499,0.351362,0.451652,0.622837666666667,6.58071160537109
"VASP",24.7328,27.93724,30.65331,27.77445,46.840934,53.672849,54.37728,51.6303543333333,0.546727271067901
"VAT1",85.62883,84.19858,46.62449,72.1506333333333,534.067937,372.814227,398.122074,435.001412666667,0.167776138352237
"VAT1L",149.63925,106.63679,16.4737,90.91658,264.174144,217.7248,189.554706,223.817883333333,0.40884905879003
"VAV1",3.57822,2.1554,2.09745,2.61035666666667,0.46417,0.226623,0.130876,0.273889666666667,2.83412038038878
"VAV2",19.84588,37.55362,28.00965,28.4697166666667,20.934913,20.096845,17.152298,19.3946853333333,1.44497040209299
"VAV3",3.23034,2.54226,14.90061,6.89107,6.529143,7.005726,5.132429,6.22243266666667,1.09257785626985
"VAX1",3.82671,3.84102,1.74787,3.13853333333333,0.417716,0,0.033985,0.150567,3.59695118435809
"VAX2",1.04365,0.52503,3.62684,1.73184,4.067401,4.766188,5.183731,4.67244,0.481598747628886
"VBP1",43.13745,30.61766,33.55915,35.77142,61.631338,63.60954,53.544617,59.595165,0.606837525733283
"VCAM1",1.22587,2.29356,1.59493,1.70478666666667,1.247795,0,0,0.415931666666667,1.91025226029034
"VCAN",16.91372,17.76819,18.70223,17.7947133333333,53.611261,23.90677,21.7196,33.0792103333333,0.551500846102352
"VCL",14.95895,21.52632,22.08874,19.52467,18.163834,20.105372,19.763292,19.344166,1.00887251903076
"VCP",136.15465,104.34323,142.3642,127.620693333333,131.371034,144.385308,137.947376,137.901239333333,0.925986650303898
"VCPIP1",3.03155,2.84623,3.58314,3.15364,2.591786,1.903351,1.768125,2.087754,1.34519783635613
"VCX",0,0.71847,0.45882,0.39243,0.547478,0.196783,0.125968,0.290076333333333,1.07933923289811
"VCX2",0,0,0.32773,0.109243333333333,0,0,0,0,1.10924333333333
"VCX3A",0.28162,1.02243,0.26218,0.522076666666667,0,0,0,0,1.52207666666667
"VCX3B",0.48041,1.21586,1.00503,0.900433333333333,0,0,0.203336,0.0677786666666667,1.77980080765802
"VCY",0,0,0,0,0,0,0,0,1
"VDAC1",171.19141,143.91408,146.27506,153.793516666667,210.258265,197.422792,219.546036,209.075697666667,0.736846376739313
"VDAC2",91.50971,83.14851,77.51814,84.0587866666667,177.616663,177.239332,175.928589,176.928194666667,0.478051198271399
"VDAC3",107.41292,80.99312,98.64554,95.68386,443.584453,404.555602,364.511122,404.217059,0.238597704249169
"VDR",0.08283,0.05527,0.17479,0.104296666666667,0.223746,0.132955,0.126408,0.161036333333333,0.951130154123802
"VEGFA",45.12535,58.08514,35.54735,46.2526133333333,15.174116,5.722059,30.33442,17.076865,2.61398275272473
"VEGFB",149.97056,241.04502,199.17005,196.728543333333,95.0709,64.175415,192.323491,117.189935333333,1.67297276858368
"VEGFC",3.04811,5.69245,5.59319,4.77791666666667,0.761767,0.919186,0.90995,0.863634333333333,3.10034890607117
"VENTX",0.48041,0.55267,0.17479,0.402623333333333,0.19424,0.078603,0.057479,0.110107333333333,1.26350244811162
"VEPH1",0.94425,2.0725,0.6336,1.21678333333333,0.12868,0.270062,0.447336,0.282026,1.72912509834694
"VEZF1",15.57189,16.24836,9.46036,13.7602033333333,9.69598,9.260936,6.61439,8.52376866666667,1.54982799876211
"VEZT",27.76435,24.40018,25.34415,25.8362266666667,66.324786,59.575024,55.591143,60.4969843333333,0.436382807345572
"VGF",49.96258,39.51558,82.52142,57.3331933333333,343.948835,338.357119,408.330746,363.545566666667,0.160016191848719
"VGLL1",0,0,0,0,0,0,0,0,1
"VGLL2",0.06626,0.05527,0,0.04051,0,0,0,0,1.04051
"VGLL3",0.23192,0.44213,0.19664,0.29023,0.163536,0.04117,0.038933,0.081213,1.19331713547654
"VGLL4",54.56788,37.44308,61.35032,51.1204266666667,17.37511,33.567895,20.940777,23.9612606666667,2.08805265738314
"VHL",24.31866,26.74901,29.73568,26.93445,25.18978,27.883737,20.618639,24.564052,1.09272387648093
"VHLL",0.53011,0,0.41512,0.315076666666667,0.132683,0,0,0.0442276666666667,1.2593773452341
"VIL1",0,0,0.26218,0.0873933333333333,0.047435,0.048506,0,0.0319803333333333,1.05369579071436
"VILL",24.07017,43.21844,36.98935,34.75932,2.523688,4.327655,2.910894,3.254079,8.40588997054357
"VIM",310.01316,388.74486,235.00143,311.25315,85.259325,5.862869,10.20362,33.7752713333333,8.97917221139535
"VIP",1.34183,1.63036,19.00811,7.32676666666667,0.06053,0.033491,0.044464,0.0461616666666667,7.95934981368399
"VIPAS39",13.2858,11.82704,9.35112,11.4879866666667,12.030234,14.477884,11.50119,12.6697693333333,0.913547724336143
"VIPR1",33.13168,16.1102,42.01448,30.4187866666667,0.187361,0.200182,0.408862,0.265468333333333,24.8277936626888
"VIPR2",2.17013,2.51463,7.20997,3.96491,0.016073,0.033888,0.034978,0.028313,4.82820892082469
"VIT",1.06021,0.77373,0.87394,0.902626666666667,0,0,0,0,1.90262666666667
"VKORC1",60.03461,66.62382,66.46284,64.3737566666667,34.050838,29.542401,41.088692,34.893977,1.82130157008421
"VKORC1L1",13.965,11.82704,16.97621,14.2560833333333,16.64018,15.434392,11.675503,14.5833583333333,0.978998429414284
"VLDLR",13.91531,8.78738,6.00831,9.57033333333333,21.83425,35.839213,35.536559,31.0700073333333,0.329601837114225
"VMA21",9.57506,12.24154,14.68213,12.1662433333333,12.052482,11.651223,11.257205,11.6536366666667,1.04051062000358
"VMAC",7.3718,7.15702,7.5377,7.35550666666667,0.947719,1.038149,0.702714,0.896194,4.40646192671566
"VMO1",3.3463,3.42653,5.94277,4.23853333333333,1.012297,2.093525,1.815757,1.64052633333333,1.98389740227296
"VMP1",48.58761,53.33221,37.77589,46.5652366666667,91.895362,96.593088,90.616494,93.0349813333333,0.505824917410877
"VN1R1",4.7047,3.28836,2.7092,3.56742,1.590085,1.248414,1.171106,1.336535,1.9547834721072
"VN1R2",3.03155,3.17783,4.7848,3.66472666666667,0.279331,0.168817,0.237608,0.228585333333333,3.79682757078873
"VN1R3",0,0,0,0,0,0,0,0,1
"VN1R4",0,0,0,0,0,0,0,0,1
"VN1R5",0,0,0,0,0,0,0,0,1
"VNN1",0.34788,0.05527,0.19664,0.19993,0.098803,0.072861,0.057857,0.076507,1.11465136780346
"VNN2",3.14751,2.29356,4.47892,3.30666333333333,0,0,0,0,4.30666333333333
"VNN3",0.11596,0,0,0.0386533333333333,0.148274,0.05473,0.130662,0.111222,0.934694717467197
"VOPP1",32.33652,33.35336,49.72697,38.4722833333333,29.598595,20.166992,20.79738,23.520989,1.60973455570382
"VPREB1",0,0,0,0,0,0,0,0,1
"VPREB3",1.78911,0.4145,4.30414,2.16925,0.897074,1.303958,1.243154,1.148062,1.47539968585637
"VPS11",53.85555,42.72104,51.64963,49.40874,18.819043,18.18856,19.832331,18.9466446666667,2.52717892369333
"VPS13A",3.62792,4.72529,3.71423,4.02248,8.377106,4.428052,9.173064,7.326074,0.603223079689179
"VPS13B",18.05677,20.66969,16.99806,18.57484,6.713651,7.023623,7.607559,7.11494433333333,2.41219646074385
"VPS13C",20.0778,21.13945,33.581,24.93275,24.442305,26.429358,19.401981,23.424548,1.06174943339791
"VPS13D",38.61498,37.36018,30.17265,35.3826033333333,40.424421,25.143096,19.786437,28.451318,1.23534720358978
"VPS16",38.33336,31.3085,39.17419,36.2720166666667,36.648171,37.855776,34.684874,36.3962736666667,0.996677289263963
"VPS18",12.97105,11.41254,15.40312,13.2622366666667,8.7561,11.137776,9.118329,9.670735,1.33657490947593
"VPS25",31.55793,27.13587,21.73916,26.8109866666667,28.829345,34.408673,34.513894,32.5839706666667,0.828102994214144
"VPS26A",24.56714,20.83549,20.66859,22.02374,49.915579,51.494042,48.65191,50.0205103333333,0.451264400327996
"VPS26B",58.60995,46.70023,41.83969,49.0499566666667,47.197855,49.434726,43.356035,46.662872,1.0500826863028
"VPS28",254.88204,189.97874,209.85392,218.238233333333,84.699984,85.457985,78.498165,82.885378,2.61354527523657
"VPS29",83.21022,62.81043,61.08814,69.0362633333333,92.261661,91.303806,81.765378,88.443615,0.783021385409493
"VPS33A",11.91084,12.76657,10.05027,11.5758933333333,22.367219,31.648616,20.011327,24.6757206666667,0.4897970926152
"VPS33B",27.79748,21.55395,26.02145,25.1242933333333,38.511595,42.982174,39.672572,40.3887803333333,0.631192635369677
"VPS35",44.8603,45.12513,63.05449,51.0133066666667,133.298142,153.765947,208.275061,165.11305,0.313119930473052
"VPS36",16.0026,12.04811,13.26198,13.7708966666667,19.028227,22.120192,24.288178,21.812199,0.647499904181384
"VPS37A",17.02968,10.99804,15.99303,14.6735833333333,20.018605,21.807523,25.256635,22.360921,0.670931738236405
"VPS37B",24.0039,25.72658,36.35574,28.6954066666667,4.94431,6.250364,5.982512,5.72572866666667,4.41519545887122
"VPS37C",14.0147,13.42977,9.30742,12.25063,6.991746,7.047559,7.25647,7.09859166666667,1.63616472411355
"VPS37D",8.6308,10.77698,14.24516,11.2176466666667,9.923566,11.373516,12.748977,11.3486863333333,0.989388371918319
"VPS39",47.29548,38.38261,33.25327,39.6437866666667,59.879605,51.109679,45.310632,52.099972,0.76542011484802
"VPS41",76.76611,54.99021,43.30354,58.3532866666667,73.6812,63.205674,49.639306,62.1753933333333,0.939500073288028
"VPS45",55.81032,57.25614,67.73005,60.2655033333333,26.948521,25.044229,21.412053,24.4682676666667,2.40556225241494
"VPS4A",96.84391,99.67321,80.66431,92.39381,19.250343,20.516905,20.849335,20.2055276666667,4.40422004432398
"VPS4B",14.49511,14.23113,9.5259,12.7507133333333,20.169095,29.119739,27.64641,25.6450813333333,0.516069482442563
"VPS51",285.61167,207.00083,139.58945,210.733983333333,57.148582,85.851547,89.100085,77.366738,2.70183484392745
"VPS52",74.26467,60.84846,53.87816,62.9970966666667,27.259541,21.250509,21.20281,23.23762,2.64040349946351
"VPS53",27.38334,30.94926,29.21132,29.1813066666667,33.620922,30.82356,26.676831,30.373771,0.961991679822826
"VPS54",6.82513,6.68725,5.09068,6.20102,9.508256,8.772869,8.500883,8.927336,0.72537284927195
"VPS72",59.52107,40.45511,38.62798,46.2013866666667,170.650711,165.300934,146.971624,160.974423,0.291412593373873
"VPS8",22.99339,20.72495,40.63803,28.11879,116.526591,98.325213,84.927735,99.926513,0.288514773120122
"VRK1",27.18455,13.89954,8.2587,16.4475966666667,28.944552,16.603943,17.829868,21.126121,0.7885519864357
"VRK2",11.04942,9.50585,3.05878,7.87135,0.575209,0.208149,0.131843,0.305067,6.79762035205855
"VRK3",25.87584,20.50389,19.51062,21.96345,34.353091,28.550651,29.588015,30.8305856666667,0.721427190830723
"VRTN",0,0,0,0,0.005799,0,0.050092,0.0186303333333333,0.981710407864678
"VSIG1",3.11438,2.62516,2.09745,2.61233,0.682602,0.859703,2.116392,1.21956566666667,1.62749408780727
"VSIG10",27.21768,32.13749,13.24013,24.1984333333333,4.910955,6.987564,7.33026,6.409593,3.40078508135782
"VSIG10L",2.53457,2.29356,2.31593,2.38135333333333,3.734138,4.593503,3.914728,4.08078966666667,0.665517282779337
"VSIG2",4.42308,2.29356,1.37645,2.69769666666667,0.187939,0.362701,0.298569,0.283069666666667,2.88191418029003
"VSIG4",21.41963,3.39889,3.64868,9.48906666666667,0.49842,0.03417,0.043244,0.191944666666667,8.79996107201844
"VSIG8",0.14909,0.38687,1.15797,0.564643333333333,0,0.045496,0.032016,0.0258373333333333,1.52523531995976
"VSNL1",609.14256,177.37797,6595.50875,2460.67642666667,17.24575,11.254933,21.645806,16.7154963333333,138.956108276503
"VSTM1",0.16566,0,1.72602,0.63056,0,0,0,0,1.63056
"VSTM2A",36.859,23.32248,27.90041,29.36063,14.462476,5.441559,6.34705,8.75036166666667,3.11379526605594
"VSTM2B",43.15402,34.59686,50.18578,42.6455533333333,10.764119,8.730868,18.409925,12.6349706666667,3.2010008969094
"VSTM2L",30.49771,19.81306,86.2138,45.50819,10.712151,8.687603,11.335586,10.2451133333333,4.13585782742963
"VSTM4",4.78753,7.84785,4.36968,5.66835333333333,0.871573,1.332759,1.303536,1.16928933333333,3.07398060317142
"VSTM5",1.07678,1.13296,6.79485,3.00153,7.81937,2.219465,5.248933,5.09592266666667,0.656427290634921
"VSX1",1.39153,2.0725,2.84029,2.10144,0.314239,0.215957,0.443926,0.324707333333333,2.34122656526397
"VSX2",0.03313,0.13817,0,0.0571,0.335804,0.106998,0.198696,0.213832666666667,0.870877863999925
"VTA1",12.87166,14.2035,12.08217,13.0524433333333,35.590038,35.164868,31.427061,34.0606556666667,0.400803780366648
"VTCN1",0,0,0,0,1.098849,1.046623,1.40313,1.18286733333333,0.458113044585699
"VTI1A",21.60186,23.23958,20.60304,21.8148266666667,10.916795,11.013641,10.130167,10.6868676666667,1.95217635018998
"VTI1B",161.23533,183.56782,147.1927,163.998616666667,94.538983,80.09662,88.393179,87.6762606666667,1.86068532238741
"VTN",8.16696,5.55429,5.63689,6.45271333333333,1.916246,1.171081,0.973764,1.353697,3.16638604430958
"VWA1",52.62968,71.26621,99.58502,74.4936366666667,18.403427,14.86938,23.524061,18.9322893333333,3.7875045562587
"VWA2",1.20931,1.18823,0.58991,0.995816666666667,0.074867,0.091826,0.058081,0.0749246666666667,1.85670375660434
"VWA3A",3.2469,18.07216,19.96944,13.7628333333333,1.05139,0.387582,0.305082,0.581351333333333,9.33558091876695
"VWA3B",2.21982,6.10695,0.45882,2.92853,0.272452,0.396865,0.289786,0.319701,2.97683338877518
"VWA5A",16.53271,11.02568,5.83352,11.1306366666667,32.360357,33.977893,27.708495,31.348915,0.374993617766366
"VWA5B1",0.43071,2.98439,0.43697,1.28402333333333,0.520593,0.224428,0.219262,0.321427666666667,1.72845127353421
"VWA5B2",39.67519,35.34295,85.42726,53.4818,35.504652,42.218293,48.874503,42.1991493333333,1.26117761207767
"VWA7",12.97105,9.94798,16.60479,13.1746066666667,2.999798,3.253784,2.459744,2.904442,3.63037962061331
"VWA8",6.65947,5.91352,4.91589,5.82962666666667,3.040969,2.147845,2.709023,2.63261233333333,1.88008684659167
"VWC2",6.39441,5.55429,19.37953,10.4427433333333,0.225322,0.012765,0.096798,0.111628333333333,10.29367729322
"VWC2L",0.48041,0.1658,2.27223,0.972813333333333,0.051926,0.143395,0.05356,0.0829603333333333,1.82168568193172
"VWCE",7.85221,11.05331,17.19469,12.0334033333333,3.03603,5.84003,2.875403,3.91715433333333,2.65059879145546
"VWDE",0.66263,0.77373,0.0437,0.493353333333333,0.023518,0.558027,0.693578,0.425041,1.04793710028928
"VWF",28.8577,27.21877,9.32927,21.8019133333333,0.033402,0.153797,0.032123,0.0731073333333333,21.2484926950457
"WAC",79.41664,109.81462,126.54595,105.25907,49.068779,44.164434,36.382222,43.205145,2.40377155193134
"WARS2",7.58716,6.38329,5.04698,6.33914333333333,3.640818,4.461448,3.229591,3.77728566666667,1.53625800201607
"WAS",6.70917,14.7838,7.25367,9.58221333333333,4.243287,2.376857,2.990701,3.203615,2.51740783428866
"WASF1",210.30336,141.31655,178.21743,176.612446666667,40.175416,45.971857,43.093537,43.08027,4.02929579756809
"WASF2",29.27184,28.5728,17.65351,25.16605,5.636654,3.953536,4.044514,4.54490133333333,4.71893879205786
"WASF3",75.83842,86.38161,75.70472,79.30825,23.294265,15.886209,15.197536,18.1260033333333,4.19890390064068
"WASH2P",10.51931,8.87028,10.90235,10.0973133333333,9.93941,12.135471,9.399442,10.491441,0.965702502700343
"WASL",29.93448,26.36214,26.6332,27.6432733333333,11.899251,10.924374,10.817814,11.213813,2.34515407541718
"WBP1",195.89107,228.36135,171.61921,198.623876666667,40.71853,33.028637,35.248444,36.3318703333333,5.34727767144375
"WBP11",45.62233,36.66935,24.90718,35.7329533333333,46.968688,44.9608,43.322396,45.0839613333333,0.797087582546072
"WBP11P1",0,0,0,0,0.022317,0.016334,0.030833,0.0231613333333333,0.977362970453666
"WBP1L",26.90293,29.42943,28.7962,28.3761866666667,15.620301,10.985403,11.237643,12.614449,2.15772130525934
"WBP2",457.13439,363.01828,433.62527,417.92598,101.140308,88.247478,78.071186,89.1529906666667,4.64683397524708
"WBP2NL",5.4336,2.87386,3.4302,3.91255333333333,0.18864,0.12328,0.562639,0.291519666666667,3.80369998237219
"WBP4",12.34155,11.68887,8.52088,10.8504333333333,7.447571,7.267202,6.261345,6.99203933333333,1.48277965598935
"WDFY1",10.50274,10.33484,13.34937,11.39565,17.964936,15.199495,16.971637,16.7120226666667,0.69984384241604
"WDFY2",10.32052,13.0429,13.34937,12.2375966666667,5.226734,4.503115,4.241618,4.65715566666667,2.33997391032844
"WDFY3",23.90451,16.1102,11.92923,17.3146466666667,19.614897,16.696809,14.019621,16.777109,1.03023763125189
"WDFY4",4.62187,5.30559,2.14114,4.02286666666667,0,0.182198,0.331097,0.171098333333333,4.28902212879932
"WDHD1",3.52852,1.3264,1.3983,2.08440666666667,1.990916,1.323974,1.868782,1.72789066666667,1.13069292122167
"WDPCP",16.88059,12.93237,18.98626,16.2664066666667,19.559836,9.351512,14.327545,14.4129643333333,1.12025216520646
"WDR1",57.88105,69.35951,73.91315,67.0512366666667,250.986997,175.16681,171.766938,199.306915,0.339734834749298
"WDR11",17.24504,15.1983,14.22331,15.55555,57.973365,58.153579,54.714456,56.9471333333333,0.285700931998937
"WDR12",31.90581,38.38261,24.40467,31.5643633333333,60.12919,63.425657,75.473735,66.3428606666667,0.483560736965426
"WDR13",239.85682,275.91821,210.09425,241.956426666667,65.108222,63.124387,62.731531,63.6547133333333,3.7577527474924
"WDR17",12.04337,13.9548,12.89056,12.96291,6.730463,5.597023,6.305013,6.210833,1.93637961106574
"WDR18",45.20818,50.20965,52.0429,49.1535766666667,10.230024,12.18851,20.13169,14.183408,3.30318309740914
"WDR19",40.48692,41.03541,31.89867,37.807,30.77496,28.623406,22.940189,27.446185,1.36422511489678
"WDR20",29.45407,35.39822,39.43637,34.7628866666667,9.45787,9.666879,9.561846,9.56219833333333,3.38593212681893
"WDR24",12.57347,7.95838,12.82501,11.1189533333333,5.378656,4.920508,6.019286,5.43948333333333,1.88197603845029
"WDR25",24.64997,35.64692,42.01448,34.10379,8.78031,14.223467,12.273686,11.7591543333333,2.75126306045936
"WDR26",19.10042,20.80785,17.54427,19.1508466666667,30.466049,31.887201,27.675177,30.0094756666667,0.649828680861174
"WDR27",26.91949,26.22397,37.03304,30.0588333333333,26.134819,21.801799,22.981783,23.639467,1.26053186675399
"WDR3",8.74676,6.16222,3.95456,6.28784666666667,9.577228,9.252972,8.580463,9.13688766666667,0.718943220672302
"WDR31",3.16408,3.48179,3.73608,3.46065,1.669237,1.790032,1.189646,1.54963833333333,1.74952264471497
"WDR33",14.80986,11.90994,12.54098,13.0869266666667,10.711622,12.142018,10.560276,11.137972,1.16056674596602
"WDR34",22.38045,24.23438,30.52222,25.71235,6.176679,6.486233,5.948549,6.20382033333333,3.70808109641454
"WDR35",3.03155,3.84102,1.9882,2.95359,2.170418,2.433666,2.039028,2.21437066666667,1.2299732700398
"WDR36",2.12043,2.79096,3.4739,2.79509666666667,2.70191,3.189667,2.974911,2.955496,0.95944899619837
"WDR37",12.59004,11.77177,17.0636,13.80847,18.329981,14.736305,12.127273,15.0645196666667,0.921812186562109
"WDR38",0.0994,6.88068,0.50251,2.49419666666667,0,0,0,0,3.49419666666667
"WDR4",6.31159,6.88068,7.84358,7.01195,4.244984,4.29074,3.336515,3.957413,1.6161554423648
"WDR41",63.84475,67.09358,70.65774,67.19869,47.374851,59.001031,55.263626,53.879836,1.24269121358161
"WDR43",7.86877,12.04811,9.13263,9.68317,16.307208,18.324597,13.967406,16.199737,0.621124032303517
"WDR44",7.63685,6.52145,4.12935,6.09588333333333,7.826272,8.90479,6.942027,7.89102966666667,0.798094663876389
"WDR45",192.24659,183.34675,302.92812,226.17382,160.799862,157.066565,155.605145,157.823857333333,1.43035072824869
"WDR46",54.43535,42.66577,53.94371,50.3482766666667,20.226415,25.406396,19.777307,21.8033726666667,2.25178430477199
"WDR47",31.21005,25.36734,26.56766,27.7150166666667,41.164165,42.662188,32.471589,38.7659806666667,0.722100050979924
"WDR48",30.14983,31.6401,29.95416,30.5813633333333,36.118989,35.183672,29.925273,33.7426446666667,0.90900861567495
"WDR49",1.06021,6.65962,1.09242,2.93741666666667,0.56047,0,0,0.186823333333333,3.31760975376846
"WDR5",18.12303,20.08939,21.73916,19.98386,9.938902,11.0943,9.21873,10.0839773333333,1.89317059832794
"WDR53",6.87482,12.68367,8.43348,9.33065666666667,5.193015,4.431102,6.104878,5.24299833333333,1.65475883783406
"WDR54",40.65257,39.21161,27.46344,35.7758733333333,17.081546,20.898687,22.222876,20.067703,1.7456043182939
"WDR55",8.01787,8.45578,11.90738,9.46034333333333,8.967935,11.204834,10.014407,10.062392,0.945576990341089
"WDR59",89.00827,60.98663,75.9232,75.3060333333333,70.217927,62.154347,52.799985,61.7240863333333,1.21653479219804
"WDR5B",5.4336,4.72529,4.63186,4.93025,1.093645,0.895988,0.791466,0.927033,3.07739929726165
"WDR6",128.45153,114.62281,137.92897,127.001103333333,189.983721,197.59505,124.201133,170.593301333333,0.745956295139291
"WDR60",26.73727,24.42781,37.51371,29.5595966666667,14.871507,12.942888,9.303665,12.3726866666667,2.28522490868203
"WDR61",181.9095,164.55613,260.01785,202.16116,39.876104,38.766043,34.559356,37.7338343333333,5.24505677004883
"WDR62",3.11438,3.03966,3.51759,3.22387666666667,0.485531,0.709107,0.712076,0.635571333333333,2.58250837525888
