"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"RNF122",1.06021,2.43173,2.77475,2.08889666666667,5.557742,4.616913,6.103524,5.42605966666667,149,99,143,0.480682848727569
"RNF123",37.22345,27.16351,23.31225,29.23307,79.926828,60.077304,71.134154,70.3794286666667,617,431,511,0.423554384852039
"RNF125",2.78306,4.72529,4.17305,3.8938,5.337182,2.056296,5.540149,4.311209,250,102,235,0.92140979577343
"RNF126",55.49557,49.98859,123.26869,76.25095,15.233397,12.212295,12.878632,13.4414413333333,270,174,199,5.34925484353778
"RNF126P1",0.31475,0.38687,0,0.233873333333333,0,0,0,0,0,0,0,1.23387333333333
"RNF128",4.04207,2.87386,3.71423,3.54338666666667,0.773996,1.462214,1.123716,1.11997533333333,31,47,39,2.14313185404987
"RNF13",78.55522,71.62544,72.29637,74.15901,43.78578,41.366345,46.240001,43.7973753333333,809,622,792,1.67775476667435
"RNF130",88.46159,90.05683,79.33155,85.94999,47.062533,40.291589,46.964111,44.7727443333333,1920,1054,1695,1.89960185403784
"RNF133",0,0,0,0,0,0,0.120816,0.040272,0,0,2,0.96128704800283
"RNF135",7.65342,15.25357,5.22177,9.37625333333333,1.363184,6.027739,2.383734,3.258219,39,51,48,2.43675896738362
"RNF138",9.44253,9.75454,9.41666,9.53791,12.672232,17.069139,10.180171,13.3071806666667,167,158,134,0.736546930210476
"RNF139",10.68497,10.74934,8.58642,10.00691,8.42707,14.56507,16.254991,13.082377,392,294,384,0.781608815045926
"RNF14",31.93894,28.407,19.75096,26.6989666666667,24.096137,23.51321,23.78466,23.7980023333333,529,453,520,1.11698379144976
"RNF141",36.42829,43.9369,26.10884,35.4913433333333,9.248265,10.80657,11.543533,10.5327893333333,499,472,463,3.16413855127502
"RNF144A",50.21107,31.6401,25.56263,35.8046,7.4905,5.687056,5.6541,6.27721866666667,521,277,386,5.05750915093202
"RNF144B",6.21219,7.21228,5.4621,6.29552333333333,0.982554,0.432748,1.018512,0.811271333333333,76,27,70,4.0278467389572
"RNF145",47.17952,32.85596,30.89364,36.9763733333333,70.808274,75.550043,75.378177,73.9121646666667,1930,1648,1702,0.506945347291927
"RNF146",48.28943,43.74347,38.56243,43.5317766666667,26.94092,24.553606,22.41425,24.6362586666667,586,482,535,1.73706223071344
"RNF148",0,0.5803,1.04872,0.543006666666667,0,0.151814,0.068666,0.0734933333333333,0,2,1,1.43736958465819
"RNF149",35.36807,33.57442,61.10999,43.3508266666667,15.201699,15.021134,11.784438,14.0024236666667,302,270,253,2.9562441144232
"RNF150",4.655,6.93595,1.3546,4.31518333333333,3.202127,2.448221,3.361311,3.00388633333333,524,320,486,1.32750605057969
"RNF151",0.16566,0.19343,0,0.119696666666667,0.203115,0.295976,0.13634,0.211810333333333,2,2,1,0.923986729496448
"RNF152",3.08125,4.17262,7.34106,4.86497666666667,1.904168,7.688496,1.793447,3.79537033333333,261,837,219,1.22304978739563
"RNF157",170.34655,181.44006,322.59168,224.792763333333,61.265538,37.318616,44.182776,47.5889766666667,753,442,600,4.64699565258046
"RNF165",9.47566,6.74252,10.05027,8.75615,5.984074,5.642241,5.713567,5.77996066666667,359,341,281,1.43896852498948
"RNF166",57.78165,70.71354,94.99686,74.49735,23.629167,22.006404,26.413068,24.016213,148,124,141,3.01793680762152
"RNF167",147.45255,145.82077,152.5674,148.613573333333,87.77753,87.520788,100.742257,92.013525,614,406,561,1.60851417396914
"RNF168",5.06915,4.61476,4.21674,4.63355,2.01695,3.33966,2.518726,2.625112,167,209,184,1.55403474430583
"RNF169",4.43965,2.10013,1.09242,2.54406666666667,1.857425,3.240251,3.728347,2.94200766666667,224,190,198,0.899051185677552
"RNF17",0,0,0,0,0.062568,0,0.035004,0.032524,2,0,1,0.968500490061248
"RNF170",24.79906,12.68367,34.41124,23.9646566666667,80.759136,66.874734,22.872452,56.8354406666667,571,432,536,0.431649804668213
"RNF175",30.66337,21.02892,20.16608,23.95279,3.123875,2.914921,2.452977,2.830591,49,37,43,6.51408359702197
"RNF180",5.74835,5.38849,3.71423,4.95035666666667,1.760738,1.74963,0.562197,1.35752166666667,55,44,34,2.52398811463733
"RNF181",120.16861,119.2652,77.10302,105.512276666667,38.23361,43.539765,32.018544,37.9306396666667,188,174,164,2.73594982200781
"RNF182",3.9261,4.47659,19.8602,9.42096333333333,0.597271,1.72941,0.901467,1.07604933333333,27,58,25,5.01961257182713
"RNF183",2.20326,1.02243,0.37142,1.19903666666667,0,0,0,0,0,0,0,2.19903666666667
"RNF185",22.09883,21.71975,17.80645,20.5416766666667,11.33713,11.185774,11.68859,11.4038313333333,501,376,469,1.73669538772079
"RNF186",0,0,0,0,0,0,0,0,0,0,0,1
"RNF187",685.34543,598.42612,644.85564,642.87573,21.270075,21.585096,24.006682,22.2872843333333,844,695,823,27.6492407093754
"RNF19A",36.99152,31.5572,13.74265,27.4304566666667,81.188228,88.77855,80.055803,83.3408603333333,660,603,635,0.337089953248086
"RNF19B",16.69837,13.1258,12.67207,14.1654133333333,4.495724,4.030713,6.061822,4.862753,152,106,177,2.58673925600027
"RNF2",7.35523,8.73211,5.39656,7.1613,11.539185,14.115112,10.409065,12.0211206666667,347,334,291,0.626774008852592
"RNF20",31.19348,25.58841,17.95939,24.91376,21.945418,24.928113,14.265708,20.3797463333333,721,579,656,1.21207050803955
"RNF207",17.79171,13.23634,29.73568,20.2545766666667,42.203689,38.358282,43.380737,41.314236,216,132,196,0.502303212249104
"RNF208",141.57168,141.45471,289.92832,190.984903333333,2.563537,2.033297,4.308827,2.96855366666667,35,22,50,48.3765420500382
"RNF212",47.89185,50.04385,15.7527,37.8961333333333,1.590051,2.373908,1.263799,1.742586,22,23,16,14.182283922303
"RNF213",36.94183,39.10108,24.42652,33.48981,29.362404,31.302235,21.294834,27.3198243333333,955,838,727,1.21786807693593
"RNF214",16.28422,12.98764,10.31245,13.19477,12.148151,8.811936,8.86737,9.94248566666667,237,207,211,1.29721622969455
"RNF215",33.03229,36.22722,49.72697,39.66216,19.037338,15.053763,17.142971,17.078024,360,253,292,2.24925910044151
"RNF216",76.79924,77.29026,89.644,81.2445,12.724722,13.099539,9.053996,11.6260856666667,822,695,665,6.51385569299031
"RNF216P1",17.06282,11.99284,12.43174,13.8291333333333,20.94794,17.448113,16.847526,18.4145263333333,403,342,345,0.763816385665448
"RNF217",10.50274,8.15181,14.09222,10.91559,12.446542,13.972864,14.452231,13.623879,306,337,252,0.814803650932834
"RNF220",140.85935,116.41897,125.51908,127.599133333333,25.256795,27.326785,24.424856,25.6694786666667,386,351,352,4.82195902442087
"RNF222",0.23192,0.69083,0.50251,0.475086666666667,0.122737,0.062719,0.028672,0.071376,5,2,1,1.37681511128368
"RNF223",0,0,0,0,0.077811,0.10325,0,0.0603536666666667,2,2,0,0.943081569325455
"RNF224",0.54667,1.87906,1.09242,1.17271666666667,2.424036,1.335716,1.834169,1.86464033333333,53,23,34,0.758460544377823
"RNF24",7.28897,10.00324,8.73936,8.67719,10.979864,10.687832,11.135789,10.934495,1104,743,998,0.810858775339887
"RNF25",45.07565,40.89724,36.9675,40.98013,30.49141,28.487257,32.356276,30.444981,242,197,248,1.33503435731127
"RNF26",13.00419,11.71651,9.41666,11.37912,6.586612,7.543259,7.392508,7.17412633333333,280,259,276,1.51442729108787
"RNF31",104.49733,94.64395,114.42009,104.520456666667,46.947991,37.442751,33.420602,39.270448,437,331,370,2.62029507758808
"RNF32",6.67603,16.41416,7.99652,10.3622366666667,3.15959,1.292743,1.932883,2.12840533333333,14,23,12,3.63195796452634
"RNF34",43.71726,37.24965,31.68019,37.5490333333333,13.940978,14.040829,16.61847,14.866759,257,234,264,2.42954678604076
"RNF38",12.37468,11.57834,10.55278,11.5019333333333,8.98553,8.449358,8.11889,8.517926,650,522,551,1.31351444982167
"RNF39",2.12043,1.658,0.48066,1.41969666666667,0.61193,0.736493,0.534129,0.627517333333333,19,16,14,1.48674095022439
"RNF4",43.68412,40.39984,27.09202,37.05866,25.492273,42.018493,33.320458,33.610408,684,649,648,1.09963049265412
"RNF40",50.26076,47.14236,49.59588,48.9996666666667,63.113361,71.503468,54.433175,63.016668,1230,1076,1015,0.78104137920247
"RNF41",34.24159,26.94244,28.59956,29.9278633333333,19.288852,19.68077,17.178333,18.715985,561,503,494,1.56866944934952
"RNF43",2.0873,4.14499,4.1512,3.46116333333333,1.494798,2.498684,1.143802,1.712428,67,35,40,1.64471216686059
"RNF44",36.19636,34.51396,35.78769,35.4993366666667,41.146242,36.205109,39.532378,38.961243,1235,886,1037,0.913368402145716
"RNF5",63.92758,75.77043,50.05469,63.2509,40.475126,39.840409,39.086371,39.8006353333333,522,467,501,1.57475243890402
"RNF6",29.58659,30.61766,17.151,25.7850833333333,7.754483,10.574782,7.654072,8.66111233333333,266,271,273,2.77246370906152
"RNF7",123.06764,124.43262,55.95376,101.15134,46.130445,42.91946,50.245812,46.4319056666667,501,410,509,2.15364191179415
"RNF8",19.94527,19.17749,18.06863,19.0637966666667,15.628637,14.662758,20.551651,16.947682,358,232,315,1.11790462226078
"RNFT1",7.30554,8.31761,4.41338,6.67884333333333,8.49784,10.642539,7.231543,8.79064066666667,116,119,103,0.784304479631942
"RNFT2",39.37701,21.05655,41.42457,33.95271,6.593368,3.426367,6.880728,5.63348766666667,208,100,186,5.269130170489
"RNGTT",6.56007,6.32802,5.87722,6.25510333333333,4.16788,5.356585,3.926559,4.48367466666667,308,294,259,1.32303679090128
"RNGTTP1",0,0,0,0,0,0,0,0,0,0,0,1
"RNH1",126.99374,121.58639,86.80371,111.794613333333,37.326799,34.529325,41.083838,37.646654,715,576,586,2.91861265229671
"RNLS",11.9771,17.96163,19.11735,16.3520266666667,2.12909,1.181098,2.637301,1.98249633333333,22,28,36,5.81795406510139
"RNMT",27.05202,21.85792,54.92689,34.6122766666667,16.378041,15.77837,18.605712,16.9207076666667,1003,832,816,1.98721374898086
"RNPC3",47.06356,53.58091,39.50191,46.71546,49.390728,48.493774,37.125183,45.0032283333333,322,254,233,1.03721981540643
"RNPEP",20.52508,27.13587,20.10053,22.58716,30.537954,29.00208,38.427234,32.655756,465,354,464,0.700835839194936
"RNPEPL1",40.25499,42.66577,50.6009,44.50722,15.929519,16.033713,13.184043,15.0490916666667,324,268,297,2.83550128226364
"RNPS1",117.91566,108.48822,155.73542,127.379766666667,99.363516,89.515791,111.92786,100.269055666667,1397,1025,1206,1.26770972457013
"RNU4ATAC",0,0,0,0,24.227741,0,0,8.07591366666667,2,0,0,0.110181744420149
"RNY4P13",0,0,0,0,0,0,0,0,0,0,0,1
"ROBO1",33.71149,33.15993,11.18638,26.0192666666667,35.406831,42.366728,32.606752,36.793437,1162,1284,977,0.714919541894712
"ROBO2",17.75858,9.97561,7.10073,11.61164,9.399671,6.972354,11.420337,9.26412066666667,578,344,421,1.22871119792629
"ROBO3",55.59496,60.07473,87.00034,67.5566766666667,4.690904,5.025526,4.404881,4.70710366666667,80,74,64,12.0125164480687
"ROBO4",18.96789,9.28478,9.19818,12.4836166666667,0,0,0,0,0,0,0,13.4836166666667
"ROCK1",16.16826,12.90474,10.61832,13.23044,12.331832,16.428584,9.630302,12.796906,626,826,519,1.03142255227368
"ROCK1P1",18.7691,8.04128,3.32096,10.04378,2.271981,2.013842,2.577438,2.28775366666667,34,15,32,3.3590655260973
"ROCK2",16.11856,14.1206,13.98298,14.7407133333333,20.202551,30.159766,21.652318,24.0048783333333,2539,2701,2395,0.629505695788562
"ROGDI",409.88861,282.3844,369.45651,353.90984,23.019541,26.799704,28.977402,26.265549,223,182,226,13.0167868616913
"ROM1",51.5032,61.59456,38.86831,50.6553566666667,1.024578,0.479306,0.497289,0.667057666666667,10,6,8,30.985944697374
"ROMO1",182.12486,203.76774,131.26521,172.385936666667,178.518445,177.453587,184.61337,180.195134,167,133,172,0.956901727099728
"ROPN1",1.12648,0.9119,1.3546,1.13099333333333,3.401464,1.804103,3.072594,2.759387,55,21,44,0.566845960081613
"ROPN1B",1.88851,2.62516,3.08062,2.53143,3.817218,3.516268,4.877212,4.07023266666667,37,29,38,0.696502553663218
"ROPN1L",0.84486,9.17425,0.93948,3.65286333333333,1.432858,0.137868,1.134148,0.901624666666667,16,1,10,2.4467832243096
"ROR1",1.9382,1.7409,1.83527,1.83812333333333,2.299589,6.26109,2.05659,3.53908966666667,165,356,145,0.625262671979234
"ROR2",0.61294,0.80136,1.72602,1.04677333333333,2.137742,1.719341,0.336621,1.39790133333333,55,77,19,0.853568620560423
"RORA",4.58874,7.95838,6.03016,6.19242666666667,1.461956,1.237163,0.870895,1.19000466666667,62,61,40,3.28420609149387
"RORB",2.84932,3.06729,6.1394,4.01867,0.073246,0.057596,0.022431,0.051091,11,7,3,4.77472454811239
"RORC",0.41415,1.4093,0,0.607816666666667,0,0.019315,0.035171,0.018162,0,1,2,1.57913639152381
"ROS1",0.03313,0.02763,0.34957,0.136776666666667,0,0,0,0,0,0,0,1.13677666666667
"RP1",0,0,0.06555,0.02185,0.071169,0.217651,0.068538,0.119119333333333,2,2,1,0.913084038103771
"RP1L1",0.06626,0.22107,0.28403,0.190453333333333,0.07826,0.369105,0.124575,0.190646666666667,5,8,2,0.99983762325235
"RP2",1.3584,2.10013,1.17981,1.54611333333333,5.344622,7.357721,5.083981,5.92877466666667,277,309,230,0.367469495808879
"RP9",10.6684,14.4522,19.29214,14.8042466666667,11.417069,14.195673,12.026914,12.546552,124,131,130,1.16666194221723
"RP9P",17.07938,14.31403,19.1392,16.8442033333333,4.10486,3.930425,4.780479,4.27192133333333,68,52,70,3.38476282271283
"RPA1",43.4522,33.54679,20.75598,32.58499,28.694667,45.391731,32.759819,35.6154056666667,616,645,565,0.91723659450193
"RPA2",46.00334,32.77306,32.20455,36.99365,19.56807,23.751124,21.372499,21.5638976666667,257,234,247,1.68382477891342
"RPA3",31.30944,24.04095,20.18793,25.17944,12.31016,10.834289,20.009416,14.3846216666667,66,64,76,1.70166290515431
"RPA4",0,0.0829,0,0.0276333333333333,0,0.058641,0,0.019547,0,1,0,1.00793130020816
"RPAIN",46.88133,43.854,36.09356,42.2762966666667,49.547424,46.208621,46.067689,47.274578,1057,788,889,0.896461418402594
"RPAP1",31.83955,26.25161,24.95088,27.68068,20.237636,15.963467,19.917409,18.7061706666667,460,382,423,1.45541619856738
"RPAP2",2.45174,2.04486,5.48395,3.32685,1.935816,4.408278,3.546855,3.296983,524,503,475,1.00695069075209
"RPAP3",12.6563,12.37971,23.3341,16.12337,12.637477,22.790834,14.712704,16.7136716666667,316,320,285,0.966675363652727
"RPE",24.8322,18.21033,10.05027,17.6976,18.009548,23.337292,16.38221,19.2430166666667,370,375,350,0.923656800164007
"RPE65",0.03313,0.1658,0.37142,0.190116666666667,1.332438,1.547306,1.17303,1.35092466666667,49,46,38,0.506233433823344
"RPF1",28.37729,28.29647,9.37297,22.0155766666667,5.210816,7.492634,6.707229,6.47022633333333,144,167,138,3.08097447649846
"RPF2",12.88822,7.35045,10.48723,10.2419666666667,5.181353,5.734369,6.727989,5.881237,200,171,195,1.63371304703888
"RPF2P1",0,0,0,0,0,0,0,0,0,0,0,1
"RPF2P2",0,0,0,0,0,0,0,0,0,0,0,1
"RPGR",13.98157,15.80623,13.83004,14.53928,2.619329,5.274553,4.244324,4.04606866666667,83,86,88,3.07948246971933
"RPGRIP1",1.39153,0.63557,1.02687,1.01799,0.315377,0.88627,0.216393,0.47268,9,6,3,1.37028410788494
"RPGRIP1L",6.60977,5.25032,4.50077,5.45362,6.003083,7.374873,6.704483,6.69414633333333,314,271,253,0.838770114371363
"RPH3A",94.77318,63.11439,302.64409,153.510553333333,0.380846,0.399665,0.476321,0.418944,8,11,13,108.891227090945
"RPH3AL",9.67445,8.95318,14.17961,10.9357466666667,2.162766,2.425474,0.943247,1.843829,27,29,16,4.19706904552512
"RPIA",6.97422,8.06892,6.35789,7.13367666666667,3.768978,4.597506,3.748033,4.03817233333333,95,93,83,1.61441017268365
"RPL10",889.63538,930.41224,638.80363,819.617083333333,2126.130217,2095.160838,2296.013284,2172.43477966667,5469,4351,5215,0.377566923567492
"RPL10A",482.61266,391.42529,327.63866,400.55887,423.2181,371.193071,452.243361,415.551510666667,3334,2381,3156,0.964007715053843
"RPL10AP2",0,0,0,0,0.157226,0.193152,0.176548,0.175642,1,1,1,0.850599076929882
"RPL10AP6",0.66263,0,0.45882,0.373816666666667,0.400773,0.246321,0.227209,0.291434333333333,3,1,1,1.06379134517873
"RPL10L",0,0,0,0,0,0,0,0,0,0,0,1
"RPL10P1",0,0,0,0,0,0,0.171991,0.0573303333333333,0,0,1,0.945778219421177
"RPL10P15",2.0873,7.46098,0,3.18276,3.772915,0,3.190374,2.32109633333333,4,0,3,1.25945157266842
"RPL10P3",6.07966,9.61638,13.61156,9.7692,0.300134,0,0.678232,0.326122,1,0,2,8.120821462882
"RPL11",703.79977,689.03562,468.8012,620.54553,770.364177,682.104982,806.991993,753.153717333333,4210,3039,3930,0.824162920256851
"RPL11P5",0,0,0,0,0,0,0.245019,0.081673,0,0,1,0.924493816523108
"RPL12",415.58726,425.27604,343.76279,394.875363333333,941.779072,832.687474,965.137317,913.201287666667,5396,3802,4915,0.43302866521194
"RPL12P3",0,0,0,0,0,0,0,0,0,0,0,1
"RPL12P34",0,0,0,0,0,0,0,0,0,0,0,1
"RPL12P37",0,0.44213,0,0.147376666666667,0.989405,0.614156,1.120283,0.907948,4,2,4,0.601366843680576
"RPL12P39",0,0,0,0,0,0,0,0,0,0,0,1
"RPL12P43",0,0,0,0,0,0,0,0,0,0,0,1
"RPL12P8",0,0,0,0,0,0,0.308986,0.102995333333333,0,0,1,0.90662214950441
"RPL13",1104.42808,1278.70199,1266.04946,1216.39317666667,596.93441,530.539325,661.006899,596.160211333333,3918,2779,3723,2.03863746037011
"RPL13A",1557.38788,1382.10569,976.6892,1305.39425666667,950.874337,813.337547,1001.971335,922.061073,9246,6398,8663,1.41528474645866
"RPL13AP",1.24244,0,0,0.414146666666667,0,0,0,0,0,0,0,1.41414666666667
"RPL13AP17",0,0,0,0,0,0,0,0,0,0,0,1
"RPL13AP2",0.29819,5.66482,7.25367,4.40556,0.212785,1.055831,0,0.422872,1,4,0,3.79904868463221
"RPL13AP20",0.81173,0.60793,0,0.47322,0,0.267621,0.241746,0.169789,0,1,1,1.2593895138354
"RPL13AP25",0.48041,0.30397,0.98318,0.589186666666667,0.294334,0.371917,0.336605,0.334285333333333,2,2,2,1.19103959772722
"RPL13AP3",0,0,0,0,0,0.061245,0.187019,0.0827546666666667,0,1,1,0.923570251679051
"RPL13AP5",10.56901,7.15702,7.84358,8.52320333333333,0,0,0,0,0,0,0,9.52320333333333
"RPL13AP6",0.56324,0.30397,0.83024,0.565816666666667,0,0,0,0,0,0,0,1.56581666666667
"RPL13P",0,0,0,0,0,0,0,0,0,0,0,1
"RPL13P12",6.89139,36.36538,19.94759,21.06812,0.737959,0.311335,0,0.349764666666667,5,2,0,16.3496056349576
"RPL13P2",0,0,0,0,0,0,0,0,0,0,0,1
"RPL13P4",0,0,0,0,0,0,0,0,0,0,0,1
"RPL13P5",12.57347,13.81664,11.16453,12.5182133333333,2.31172,4.607971,1.422356,2.78068233333333,17,12,11,3.57560147652359
"RPL13P6",0,0,0,0,0,0,0,0,0,0,0,1
"RPL14",1056.03926,1242.5024,995.39143,1097.97769666667,3054.967062,2278.293643,3215.548704,2849.60313633333,3649,2560,3309,0.385524622020958
"RPL14P1",1.04365,1.13296,0,0.725536666666667,1.028404,1.844079,2.803246,1.89190966666667,7,10,16,0.596677235999419
"RPL15",355.63548,321.92761,254.79609,310.786393333333,625.440191,605.607938,648.925297,626.657808666667,8007,5815,7269,0.496745820777186
"RPL15P1",0,0.30397,0,0.101323333333333,0,0,0,0,0,0,0,1.10132333333333
"RPL15P18",0,0,0,0,0,0.210203,0,0.0700676666666667,0,1,0,0.934520340302467
"RPL15P20",0.5798,0.30397,0,0.29459,0.18167,0.224369,0,0.135346333333333,1,1,0,1.14025999115101
"RPL15P3",0,0,0,0,0,0,0.713074,0.237691333333333,0,0,4,0.807955887763077
"RPL15P4",0,0,0,0,0,0,0,0,0,0,0,1
"RPL17",501.8456,447.43793,348.65683,432.646786666667,705.036716,682.578348,804.524415,730.713159666667,3847,2912,3803,0.592645876239557
"RPL17P1",0,0,0,0,0,0,0.243909,0.081303,0,0,1,0.924810159594489
"RPL17P11",0,0,0,0,0,0,0,0,0,0,0,1
"RPL17P17",0,0,0,0,0,0.249788,0,0.0832626666666667,0,1,0,0.923137140022672
"RPL17P20",0,0,0,0,0,0,0.229215,0.076405,0,0,1,0.929018352757559
"RPL17P22",0.28162,0,0,0.0938733333333333,0,0,0,0,0,0,0,1.09387333333333
"RPL17P25",0,0,0,0,0,0,0,0,0,0,0,1
"RPL17P26",0,0.35923,0.58991,0.31638,0.204975,0.254124,0.231119,0.230072666666667,1,1,1,1.07016441847067
"RPL17P33",0.28162,0,0,0.0938733333333333,0,0,0,0,0,0,0,1.09387333333333
"RPL17P37",0,0,0,0,0,0,0,0,0,0,0,1
"RPL17P41",0,0,0,0,0,0,0,0,0,0,0,1
"RPL17P44",0,0,0,0,0,0,0,0,0,0,0,1
"RPL17P46",0,0,0,0,0,0,0,0,0,0,0,1
"RPL18",916.72053,937.95612,725.95691,860.211186666667,382.495559,363.344727,423.04984,389.630042,2235,1653,2107,2.2046721810164
"RPL18A",511.90107,462.91256,357.17771,443.997113333333,386.009478,349.050029,401.658708,378.906071666667,1990,1387,1661,1.17133456536009
"RPL18AP14",0,0,0,0,0,0.542339,0,0.180779666666667,0,2,0,0.846898052388549
"RPL18AP15",0,0,0,0,0,0,0,0,0,0,0,1
"RPL18AP16",0,0,0,0,0,0,0,0,0,0,0,1
"RPL18AP2",0,0,0.721,0.240333333333333,0.257646,0.318334,0.291781,0.289253666666667,1,1,1,0.962055307967581
"RPL18AP3",0.29819,1.10533,0,0.46784,294.467679,314.837239,351.068362,320.124426666667,1371,1186,1435,0.00457093848399034
"RPL18AP7",1.83881,0,1.68233,1.17371333333333,0.650796,0.267117,0.24642,0.388111,3,1,1,1.56595065764433
"RPL18AP8",0,0,0,0,0,0,0.489513,0.163171,0,0,2,0.859718820362612
"RPL18P10",0,0.38687,0,0.128956666666667,0.209753,0.520306,0,0.243353,1,2,0,0.907993680528914
"RPL18P11",0,0,0,0,0,0,0,0,0,0,0,1
"RPL18P13",0.6295,0,0,0.209833333333333,0,0,0,0,0,0,0,1.20983333333333
"RPL19",1945.7906,1705.27679,1158.51161,1603.193,690.353582,609.352788,697.088854,665.598408,4335,3192,4044,2.40653590039777
"RPL19P1",0,0,0,0,0,0,0,0,0,0,0,1
"RPL19P13",0,0,0,0,0,0,0,0,0,0,0,1
"RPL19P14",0,0,0,0,0,0,0,0,0,0,0,1
"RPL19P18",0,0.3316,0,0.110533333333333,0,0,0,0,0,0,0,1.11053333333333
"RPL19P20",0.79516,0,0,0.265053333333333,0.178872,0,0,0.059624,1,0,0,1.19387002685229
"RPL19P21",0,0,0,0,0,0,0,0,0,0,0,1
"RPL21",995.20949,988.24868,637.23055,873.562906666667,145.148477,147.646978,206.284903,166.360119333333,683,544,783,5.2256350566098
"RPL21P1",0.76203,0,0,0.25401,0,0,0.310535,0.103511666666667,0,0,1,1.13638127976294
"RPL21P103",0,0,0,0,0,0,0,0,0,0,0,1
"RPL21P104",0,0,0,0,0,0,0,0,0,0,0,1
"RPL21P106",0,0,0,0,0,0,0.298938,0.099646,0,0,1,0.909383565256455
