"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"PALM",510.65863,495.90668,530.19522,512.25351,22.965152,16.991446,14.109267,18.021955,26.9821640309842
"PALM3",0.53011,0.88426,4.63186,2.01541,0.191152,0.13033,0.021736,0.114406,2.70584508697907
"PALMD",7.22271,7.54388,3.3865,6.05103,0.506023,0.615264,0.449696,0.523661,4.62768949261023
"PAM",241.44714,206.00604,102.03205,183.161743333333,749.578322,567.771454,573.558723,630.302833,0.291716960081079
"PAM16",95.56834,60.84846,85.92977,80.78219,37.546978,37.035422,34.70706,36.42982,2.18494745633295
"PAMR1",14.87613,17.13263,34.36754,22.1254333333333,0.0197,0.020765,0.10241,0.047625,22.0741518514099
"PAN2",66.51185,63.88812,40.81282,57.07093,44.122603,27.836327,22.910893,31.6232743333333,1.78004603114486
"PAN3",8.18353,7.82022,6.16125,7.38833333333333,1.742238,1.408757,0.826178,1.32572433333333,3.6067616497398
"PANK1",2.02103,3.78576,4.12935,3.31204666666667,2.303131,2.932737,3.271055,2.835641,1.12420496773986
"PANK2",16.96342,13.89954,14.13592,14.9996266666667,13.974771,16.919308,10.078156,13.6574116666667,1.09157244338388
"PANK3",6.37785,6.13459,10.2032,7.57188,12.895092,21.782774,3.348142,12.675336,0.626813118156658
"PANK4",51.4535,29.236,32.44488,37.71146,14.11627,10.550124,11.149856,11.93875,2.99190107236016
"PANX1",5.3839,4.72529,4.21674,4.77531,3.030714,1.530961,2.036694,2.19945633333333,1.8050910524486
"PANX2",21.15458,20.19992,67.53342,36.2959733333333,0.415422,0.566184,0.30876,0.430122,26.0788753220588
"PANX3",0,0.27633,0,0.09211,0,0,0,0,1.09211
"PAOX",4.67157,9.78218,7.75618,7.40331,1.123238,0.496183,1.337957,0.985792666666667,4.23171569774488
"PAPLN",22.08227,28.2412,27.72562,26.0163633333333,0.234245,0.16402,0.248837,0.215700666666667,22.2228744904859
"PAPOLA",47.97468,54.74151,34.87005,45.86208,44.784848,41.469648,30.108386,38.7876273333333,1.17780534152987
"PAPOLB",0.0497,0.0829,0,0.0442,0.012346,0,0,0.00411533333333333,1.03992038099209
"PAPOLG",7.86877,6.07932,5.35286,6.43365,2.001493,1.293763,0.903156,1.39947066666667,3.09803745603892
"PAPPA",0.14909,0.85663,0.37142,0.459046666666667,1.614905,0.799553,0.628563,1.01434033333333,0.724329768173898
"PAPPA2",0.23192,2.12776,1.9882,1.44929333333333,0.922216,0.64731,0.336339,0.635288333333333,1.49777460244014
"PAPSS1",47.79245,46.23046,29.86677,41.29656,8.31952,8.458557,7.587987,8.12202133333333,4.63675302374503
"PAPSS2",8.051,15.30883,14.87876,12.7461966666667,1.319034,1.367039,0.602755,1.096276,6.55743645715863
"PAQR3",25.08068,20.78022,16.53924,20.8000466666667,3.304307,2.432142,1.368266,2.36823833333333,6.4722399394738
"PAQR4",33.92684,37.27728,43.98084,38.3949866666667,3.980957,4.403749,3.323661,3.902789,8.03521968142351
"PAQR5",3.42913,2.84623,3.25541,3.17692333333333,0.052687,0.040303,0.02246,0.0384833333333333,4.0221380538927
"PAQR6",565.11055,874.70356,530.67588,656.829996666667,8.174186,7.856781,5.806717,7.279228,79.4554753977867
"PAQR7",7.66998,7.84785,8.52088,8.01290333333333,1.50235,1.541274,1.244748,1.42945733333333,3.70984219795587
"PAQR8",53.50767,59.49443,38.69352,50.5652066666667,2.417011,1.689883,1.811191,1.972695,17.3462823016376
"PAQR9",2.7665,0.9119,0.69915,1.45918333333333,0.11387,0.049336,0.094764,0.08599,2.26446222647845
"PARD3",20.29316,21.30525,10.50908,17.3691633333333,13.427368,9.155494,10.098518,10.8937933333333,1.5444326985111
"PARD3B",7.9516,13.6232,10.70572,10.7601733333333,0.814318,0.310347,0.384207,0.502957333333333,7.82468874698594
"PARD6A",31.97207,36.55882,49.66142,39.3974366666667,0.43362,0.42694,0.569056,0.476538666666667,27.359552159826
"PARD6B",1.24244,2.10013,1.63863,1.6604,0.885937,1.092052,1.012128,0.996705666666667,1.33239467609731
"PARD6G",3.95924,4.94636,4.80665,4.57075,2.20101,1.413296,1.092675,1.56899366666667,2.16845610492617
"PARG",9.22717,6.52145,9.28557,8.34473,6.508932,4.083764,4.177836,4.92351066666667,1.5775661640293
"PARK7",454.61639,420.57839,318.96485,398.05321,168.471052,159.368708,128.268105,152.035955,2.60757813417115
"PARL",60.134,44.0198,48.72194,50.95858,24.443668,26.976649,19.108274,23.5095303333333,2.11993372754824
"PARM1",37.19031,22.24478,29.27686,29.57065,5.624425,4.972889,4.350178,4.98249733333333,5.11001481432615
"PARN",100.72032,85.16574,130.06355,105.316536666667,20.295921,15.146465,13.882548,16.4416446666667,6.09555685249407
"PARP1",91.26122,81.35235,66.41915,79.6775733333333,89.226108,81.812427,69.362586,80.133707,0.994378000420137
"PARP10",19.91214,29.76103,36.26835,28.6471733333333,1.412247,1.485038,1.776392,1.55789233333333,11.5904696014701
"PARP11",4.15803,4.22789,2.7529,3.71294,1.013711,0.894141,0.357222,0.755024666666667,2.68539815394807
"PARP12",7.98474,9.25715,11.0116,9.41783,16.897959,12.058388,9.980875,12.979074,0.745244642098611
"PARP14",6.80856,5.72009,4.8285,5.78571666666667,1.452228,1.170882,0.869956,1.16435533333333,3.13521378036201
"PARP15",0.96082,0.77373,1.13612,0.95689,0.023521,0.169828,0.044155,0.079168,1.81333212252402
"PARP16",4.72126,4.67002,6.48898,5.29342,2.260065,1.917281,1.777034,1.98479333333333,2.10849439045473
"PARP2",40.18873,32.93886,41.22794,38.11851,23.393517,21.139834,18.486648,21.0066663333333,1.77757545861217
"PARP3",35.43433,22.82508,26.08699,28.1154666666667,6.445219,4.385622,2.699038,4.50995966666667,5.28415241273091
"PARP4",5.36733,6.05169,5.35286,5.59062666666667,5.417401,3.302753,3.069665,3.92993966666667,1.33685746931724
"PARP6",118.79365,104.34323,84.8155,102.650793333333,36.704569,26.759686,17.074599,26.8462846666667,3.72224857190404
"PARP8",13.56742,33.15993,60.8478,35.8583833333333,4.798566,4.869258,3.563776,4.41053333333333,6.81233827841987
"PARP9",15.00865,15.80623,9.72254,13.5124733333333,2.361586,1.877188,1.662191,1.96698833333333,4.89131459341768
"PARPBP",0.97738,0.3316,0,0.436326666666667,1.448696,1.278204,1.340651,1.35585033333333,0.609685023850553
"PARS2",3.90954,2.10013,1.83527,2.61498,1.471966,0.952334,1.114181,1.17949366666667,1.65863294548076
"PART1",0.24849,0.3316,5.15622,1.91210333333333,0.036701,0.060183,0.095799,0.0642276666666667,2.73635371880014
"PARVA",116.78918,146.45634,60.14866,107.79806,81.378681,64.7355,61.370696,69.1616256666667,1.55067758145874
"PARVB",79.78109,83.45248,72.5367,78.59009,18.713808,14.285677,12.963996,15.3211603333333,4.87649703663839
"PARVG",11.79488,4.39369,5.83352,7.34069666666667,0,0,0,0,8.34069666666667
"PASD1",0,0,0,0,0,0.031703,0.016064,0.0159223333333333,0.984327213989783
"PASK",80.29463,50.12675,21.54253,50.6546366666667,12.166901,8.496428,1.337136,7.33348833333333,6.19844110899537
"PATE1",0,0,0,0,0,0,0,0,1
"PATE2",0.69577,0.69083,0.721,0.702533333333333,0,0,0,0,1.70253333333333
"PATE3",0,0,0,0,0,0,0,0,1
"PATE4",0,0,0,0,0.025444,0.025736,0.052197,0.034459,0.966688868287675
"PATL1",7.38837,7.26755,11.07714,8.57768666666667,6.086238,4.369001,3.995081,4.81677333333333,1.6465635014143
"PATL2",1.78911,2.90149,0.93948,1.87669333333333,0.188203,0.246407,0.077742,0.170784,2.45706580661619
"PATZ1",16.28422,17.54713,11.75444,15.1952633333333,3.33609,3.406933,3.273217,3.33874666666667,3.73270545103655
"PAWR",17.02968,26.14107,7.82173,16.9974933333333,17.20627,13.770096,6.980362,12.6522426666667,1.31828108925107
"PAX1",0,0,0,0,0.016189,0,0.017618,0.011269,0.988856575253469
"PAX2",0,0.02763,0.17479,0.0674733333333333,0,0,0,0,1.06747333333333
"PAX3",0,0.22107,0,0.07369,0.025169,0,0,0.00838966666666667,1.06475704332551
"PAX4",0,0.1658,0,0.0552666666666667,0,0,0,0,1.05526666666667
"PAX5",0.03313,0.0829,0.02185,0.04596,0,0,0,0,1.04596
"PAX6",33.13168,58.33384,53.31011,48.2585433333333,0.348223,0.024678,0.546335,0.306412,37.7052134650733
"PAX7",0.21536,0.27633,1.09242,0.528036666666667,0,0,0,0,1.52803666666667
"PAX8",4.98632,4.58712,3.82347,4.46563666666667,0,0.01785,0,0.00595,5.43330848120351
"PAX9",0.03313,0.11053,0.37142,0.171693333333333,0,0.065217,0,0.021739,1.14676383433865
"PAXIP1",5.15198,4.50422,5.33101,4.99573666666667,1.580296,1.301365,0.92493,1.26886366666667,2.64261654622703
"PBK",0.48041,0,0,0.160136666666667,9.941468,11.458775,9.333004,10.2444156666667,0.103174473539414
"PBLD",7.02392,10.72171,8.49903,8.74822,5.1062,6.801432,5.654289,5.85397366666667,1.42227275360118
"PBOV1",0.08283,0,0,0.02761,0.023599,0,0.056553,0.0267173333333333,1.00086943761217
"PBRM1",9.37627,8.78738,4.21674,7.46013,4.77813,2.995288,2.661793,3.47840366666667,1.88909500565343
"PBX1",47.90841,34.09946,56.43443,46.1474333333333,13.941544,11.831634,9.408792,11.7273233333333,3.70442646097098
"PBX2",43.38594,34.73502,36.20281,38.1079233333333,20.955763,16.422376,16.163126,17.8470883333333,2.07501140980839
"PBX3",51.83452,44.07507,13.61156,36.50705,13.674428,6.527099,5.796443,8.66599,3.8803112769618
"PBX4",7.3221,7.84785,6.75116,7.30703666666667,0.106634,0.085927,0.113335,0.101965333333333,7.53838293763627
"PBXIP1",185.27237,244.58208,111.25207,180.36884,27.39895,23.415918,21.374318,24.063062,7.23649967430157
"PC",356.66257,471.34071,402.73163,410.24497,0.835925,1.169527,1.21517,1.07354066666667,198.329831004038
"PCA3",0.11596,0,0,0.0386533333333333,0.117035,0,0,0.0390116666666667,0.999655120972334
"PCBD1",65.43507,65.43559,55.3857,62.0854533333333,92.280323,98.420046,92.48196,94.3941096666667,0.661313927597535
"PCBD2",17.07938,15.14303,12.54098,14.92113,7.623662,8.011069,6.412889,7.34920666666667,1.90690333053599
"PCBP1",138.01002,133.24763,158.37908,143.212243333333,72.168788,67.100107,64.802829,68.023908,2.08930858179362
"PCBP2",370.92576,379.70878,502.95026,417.8616,244.026372,223.022459,175.364738,214.137856333333,1.9469451222523
"PCBP3",28.7086,29.8163,44.04638,34.1904266666667,1.880473,1.175248,1.507179,1.52096666666667,13.9591003451057
"PCBP4",87.55047,83.39721,142.47344,104.473706666667,24.801488,19.060412,17.688772,20.5168906666667,4.90190280280893
"PCCA",158.6842,172.12765,229.34269,186.71818,29.937127,22.256187,19.669907,23.954407,7.52244603528347
"PCCB",28.99022,27.7438,19.83835,25.5241233333333,71.352048,43.992501,45.32479,53.5564463333333,0.486177621820786
"PCDH1",26.52191,25.33971,24.57945,25.4803566666667,0.622124,0.261265,0.300004,0.394464333333333,18.9896263630981
"PCDH10",43.28654,40.26168,24.71054,36.0862533333333,0.483456,0.333463,0.695124,0.504014333333333,24.6581781246322
"PCDH11X",3.79358,1.96196,0.89578,2.21710666666667,0.011626,0.026557,0.031386,0.0231896666666667,3.14419385913788
"PCDH11Y",0,0,0,0,0.040324,0.013594,0.010826,0.0215813333333333,0.978874581367971
"PCDH12",1.52406,1.38166,1.61678,1.5075,0.291531,0.138594,0.082272,0.170799,2.14169981354613
"PCDH15",11.08255,12.13101,21.2148,14.8094533333333,0.123912,0,0.015124,0.0463453333333333,15.1092118726896
"PCDH17",15.93634,12.84947,9.04524,12.61035,0.718626,0.096127,0.097119,0.303957333333333,10.4377264900283
"PCDH18",2.41861,2.87386,2.38148,2.55798333333333,0.159661,0.446547,0.159431,0.255213,2.83456539514276
"PCDH19",4.40651,9.50585,29.71383,14.5420633333333,0.012336,0,0.030976,0.0144373333333333,15.3208708144285
"PCDH20",4.57217,3.73049,3.18987,3.83084333333333,2.116619,1.281594,0.884919,1.42771066666667,1.98987605881645
"PCDH7",43.81665,37.58125,24.92903,35.44231,38.760399,18.283358,16.096889,24.3802153333333,1.43585503595543
"PCDH8",31.83955,25.14628,19.61987,25.5352333333333,0.085091,0,0.364223,0.149771333333333,23.0787049250953
"PCDH9",29.42093,32.66253,35.24148,32.4416466666667,0.360407,0.207134,0.163271,0.243604,26.8909127557218
"PCDHA1",4.40651,2.12776,4.12935,3.55454,0,0,0,0,4.55454
"PCDHA10",3.4457,2.84623,2.7966,3.02951,0.101028,0.141184,0.074748,0.105653333333333,3.64446059042014
"PCDHA11",2.10386,0.96716,1.68233,1.58445,1.262596,0.766374,0.631415,0.886795,1.36975665082852
"PCDHA12",0.19879,0.22107,0.85209,0.423983333333333,0.579026,0.080736,0.168938,0.276233333333333,1.11577036592055
"PCDHA13",0.19879,1.2435,1.3109,0.91773,0,0.027347,0,0.00911566666666667,1.90040652756357
"PCDHA2",0.5798,0.9948,0.50251,0.69237,0.264159,0.128615,0.152453,0.181742333333333,1.43209729588543
"PCDHA3",1.52406,2.12776,0.89578,1.51586666666667,0.036234,0.021045,0.037526,0.0316016666666667,2.43879662854364
"PCDHA4",2.89902,2.18303,3.88902,2.99035666666667,0.590587,0.276041,0.214915,0.360514333333333,2.93297657283042
"PCDHA5",1.12648,0.46977,3.21172,1.60265666666667,0.041561,0.043704,0.058307,0.0478573333333333,2.48378914177884
"PCDHA6",3.28004,2.70806,3.18987,3.05932333333333,0.064295,0.021281,0.037779,0.0411183333333333,3.89900283509239
"PCDHA7",0.74546,0.30397,1.33275,0.79406,0.036082,0.021879,0.019448,0.025803,1.74893229986654
"PCDHA8",0.18222,0.30397,0.39327,0.293153333333333,0.129156,0.063873,0.03792,0.076983,1.20071842669135
"PCDHA9",0.39758,0.27633,0.50251,0.39214,0.008923,0.030664,0.00768,0.0157556666666667,1.37054613199303
"PCDHAC1",0.44728,0.38687,0.32773,0.387293333333333,0.088018,0.037975,0.07593,0.0673076666666667,1.29980639759295
"PCDHAC2",4.48934,2.62516,2.29408,3.13619333333333,6.542123,4.992479,5.958272,5.830958,0.605507065529218
"PCDHB1",0.08283,0.11053,0,0.0644533333333333,0.147864,0.143771,0.054929,0.115521333333333,0.954220507959806
"PCDHB10",4.77096,2.56989,3.49574,3.61219666666667,1.96312,1.278827,1.622403,1.62145,1.75940668968192
"PCDHB11",0.74546,0.69083,0.58991,0.6754,0.074725,0.157124,0.027894,0.086581,1.5419006958524
"PCDHB12",0.69577,1.43693,2.68735,1.60668333333333,0.135729,0.063552,0.090257,0.0965126666666667,2.37724872003303
"PCDHB13",0.94425,0.46977,0.61176,0.67526,0.326631,0.133917,0.118254,0.192934,1.40431909896105
"PCDHB14",4.90349,4.39369,5.68058,4.99258666666667,1.97639,1.675231,1.384935,1.678852,2.23699803746779
"PCDHB15",2.12043,1.60273,1.96636,1.89650666666667,2.004509,1.801615,1.064264,1.62346266666667,1.10407771510121
"PCDHB16",1.10991,1.3264,1.04872,1.16167666666667,0.819913,0.915391,0.378652,0.704652,1.2681043794667
"PCDHB2",3.74388,0.93953,1.02687,1.90342666666667,111.486345,60.931504,53.846427,75.4214253333333,0.0379923124176572
"PCDHB3",0.92769,1.71326,0.56806,1.06967,0.163811,0.086964,0.14456,0.131778333333333,1.82868847992908
"PCDHB4",4.40651,4.31079,3.08062,3.93264,0.2267,0.172764,0.237562,0.212342,4.06868688868323
"PCDHB5",2.60084,4.11736,3.64868,3.45562666666667,0.28533,0.246571,0.250761,0.260887333333333,3.53372307650009
"PCDHB6",1.95477,1.5751,2.7092,2.07969,0.064971,0.049212,0.040677,0.05162,2.92851980753504
"PCDHB7",1.27557,0.71847,0.80839,0.934143333333333,0.11629,0.089489,0.104465,0.103414666666667,1.752870785356
"PCDHB8",0.43071,0.2487,0.43697,0.372126666666667,0.076951,0,0.096125,0.057692,1.29728377133104
"PCDHB9",1.73941,1.9896,2.62181,2.11694,2.803541,0.740539,0.918131,1.48740366666667,1.25308973439641
"PCDHGA1",6.29502,3.81339,1.17981,3.76274,0.077185,0.060212,0.053265,0.063554,4.4781365121094
"PCDHGA10",10.65184,12.18627,7.12258,9.98689666666667,0.576748,0.514447,0.321354,0.470849666666667,7.46976180887736
"PCDHGA11",5.78148,8.31761,4.58816,6.22908333333333,0.191735,0.096759,0.091774,0.126756,6.41583744247498
"PCDHGA12",20.8067,39.57084,22.5694,27.64898,0,0.019309,0.018693,0.0126673333333333,28.2906133702348
"PCDHGA2",5.53299,4.72529,7.62509,5.96112333333333,0,0.011337,0,0.003779,6.93491628469348
"PCDHGA3",11.89427,7.62678,12.19141,10.57082,0.100731,0.093961,0.030918,0.0752033333333333,10.7615179764448
"PCDHGA4",4.00893,5.36085,5.4184,4.92939333333333,0,0,0.018574,0.00619133333333333,5.89290837329149
"PCDHGA5",5.9637,5.11216,4.67556,5.25047333333333,0.013983,0.014289,0.103699,0.0439903333333333,5.98709885883362
"PCDHGA6",7.70312,6.30039,4.34783,6.11711333333333,0.033437,0.019533,0.055538,0.0361693333333333,6.86867783515436
"PCDHGA7",4.15803,3.26073,4.17305,3.86393666666667,0.035303,0,0,0.0117676666666667,4.80736519550108
"PCDHGA8",0.06626,0,0,0.0220866666666667,0.081853,0.081203,0.02304,0.062032,0.96238782510006
"PCDHGA9",9.34313,7.90312,9.70069,8.98231333333333,0.055343,0.019784,0.020134,0.0317536666666667,9.67509363507633
"PCDHGB1",5.13541,6.35565,7.05703,6.18269666666667,0.018506,0.037851,0,0.0187856666666667,7.05025296455879
"PCDHGB2",8.15039,8.56631,12.16956,9.62875333333333,0.054091,0.059654,0.039645,0.05113,10.1117400638678
"PCDHGB3",1.259,1.29876,1.17981,1.24585666666667,0.017798,0,0,0.00593266666666667,2.23261132786224
"PCDHGB4",6.31159,9.69928,2.97138,6.32741666666667,1.094616,0.56125,0.602572,0.752812666666667,4.1803763779282
"PCDHGB6",9.87324,15.66806,10.13766,11.8929866666667,4.24002,2.604433,1.899601,2.91468466666667,3.29349303060085
"PCDHGB7",17.01312,25.28444,15.59976,19.2991066666667,1.540429,0.677025,0.648559,0.955337666666667,10.3813816982676
"PCDHGB8P",0.51354,0.22107,0,0.24487,0.090286,0,0.055362,0.0485493333333333,1.18723073910368
"PCDHGC3",131.88066,172.21055,94.60359,132.898266666667,8.61515,10.761398,8.854685,9.410411,12.861957771568
"PCDHGC4",3.77701,3.34363,4.61001,3.91021666666667,0.384325,0.135215,0.019883,0.179807666666667,4.16187892772353
"PCDHGC5",44.1811,28.3241,14.63843,29.0478766666667,0.189452,0.054182,0.036603,0.0934123333333333,27.4808283669747
"PCED1A",57.66569,56.12317,43.93714,52.5753333333333,10.261948,9.668202,8.246051,9.392067,5.15540684382937
"PCED1B",3.3463,3.86866,3.10247,3.43914333333333,0.087051,0.054721,0.055338,0.0657033333333333,4.16545880498325
"PCF11",29.35467,21.91318,27.3979,26.2219166666667,10.565081,9.920032,7.400557,9.29522333333333,2.64413075707925
"PCGF1",45.75485,32.85596,22.5257,33.71217,29.115142,16.350718,6.842859,17.4362396666667,1.88282267032798
"PCGF2",32.07147,48.77272,68.93171,49.9253,16.784622,18.44816,15.722997,16.9852596666667,2.83150207135365
"PCGF3",22.72833,22.16188,27.46344,24.1178833333333,36.422623,28.469726,24.317173,29.7365073333333,0.817200310397445
"PCGF5",26.93606,28.76624,21.9358,25.8793666666667,54.915415,52.671465,47.823552,51.8034773333333,0.509045389131948
"PCGF6",2.40205,3.86866,4.43523,3.56864666666667,3.796471,3.007037,3.019327,3.27427833333333,1.06886971562841
"PCID2",25.42857,18.70772,22.04504,22.0604433333333,22.290984,20.971512,16.679299,19.9805983333333,1.09913182488679
"PCIF1",29.95104,27.46747,44.87662,34.0983766666667,7.875465,6.808156,6.908643,7.19742133333333,4.28163629017646
"PCK1",1.34183,2.40409,8.1713,3.97240666666667,0,0,0.00348,0.00116,4.96664535805133
"PCK2",10.15486,9.14661,9.83178,9.71108333333333,1.375418,1.59179,1.059835,1.34234766666667,4.57279825952396
"PCLO",47.11325,25.06338,19.57617,30.5842666666667,0.366059,0.206627,0.120449,0.231045,25.6564680143022
"PCM1",75.42428,80.19175,52.52356,69.3798633333333,78.34267,64.017352,48.185987,63.5153363333333,1.09090128538894
"PCMT1",149.57298,116.25317,95.45568,120.427276666667,27.968156,42.774875,25.351211,32.031414,3.67611500575382
"PCMTD1",20.7073,16.82866,13.83004,17.122,8.549504,6.170925,5.52072,6.74704966666667,2.33921309140095
"PCMTD2",35.10302,33.85076,26.89539,31.9497233333333,19.969991,9.528076,10.625261,13.3744426666667,2.29224353927415
"PCNA",17.54323,15.58516,17.0636,16.7306633333333,24.263076,23.588528,19.667013,22.5062056666667,0.75429712411972
"PCNP",95.38611,94.61632,91.32633,93.7762533333333,52.280196,29.110386,25.44753,35.612704,2.58861659967353
"PCNT",65.02093,34.84555,25.06012,41.6422,7.071401,6.136844,2.704089,5.30411133333333,6.76418891502234
"PCOLCE",10.6684,18.54192,28.53402,19.2481133333333,11.742657,9.295747,7.917788,9.652064,1.90086290631875
"PCOLCE2",1.87194,2.68043,6.68561,3.74599333333333,1.106537,0.283767,0.922467,0.770923666666667,2.67995364377648
"PCP2",0.66263,0.829,0.80839,0.766673333333333,2.312806,1.76919,3.968258,2.683418,0.47962879405306
"PCP4",5667.47254,4197.46625,355.45168,3406.79682333333,0.624964,0.898919,1.076633,0.866838666666667,1825.43724006859
"PCP4L1",273.13759,254.06029,18.15602,181.784633333333,0,0.039222,0,0.013074,180.425747115545
"PCSK1",3.74388,2.84623,9.15448,5.24819666666667,0.137191,0.045414,0,0.0608683333333333,5.88970041836797
"PCSK1N",1045.71874,1017.89918,1978.26372,1347.29388,2.002014,1.557138,1.67538,1.744844,491.20965708798
"PCSK2",91.22809,43.79873,60.43268,65.1531666666667,0.017267,0.039241,0,0.018836,64.9301425024898
"PCSK4",20.35942,23.15668,20.90892,21.4750066666667,2.933545,0.82038,0.325352,1.359759,9.52428051621656
"PCSK5",2.17013,5.02926,2.35963,3.18634,0.402501,0.426061,0.436278,0.421613333333333,2.9447810468857
"PCSK6",43.70069,20.72495,18.17787,27.5345033333333,4.87406,0.916256,0.910675,2.23366366666667,8.82420259950762
"PCSK7",45.97021,44.13033,56.8277,48.97608,26.03712,21.878826,16.167081,21.361009,2.23496533631376
"PCSK9",0.59637,0.13817,0.10924,0.28126,0,0.014871,0,0.004957,1.27494012181616
"PCTP",7.75281,8.81501,6.8604,7.80940666666667,6.63374,5.930075,5.657563,6.07379266666667,1.24535833629654
"PCYOX1",19.29921,17.32606,17.93754,18.1876033333333,11.217977,6.215773,4.405209,7.279653,2.31744051753538
"PCYOX1L",14.04783,8.51105,13.93928,12.1660533333333,4.913337,3.543901,3.230909,3.896049,2.6891179670247
"PCYT1A",17.49353,18.09979,19.02996,18.20776,26.162506,15.680779,18.383414,20.0755663333333,0.911375746502281
"PCYT1B",15.45593,11.35727,10.90235,12.57185,1.372709,0.598348,0.614529,0.861862,7.28939631401253
"PCYT2",59.73642,56.78637,57.57054,58.03111,18.871812,16.814426,14.246038,16.644092,3.3456587054749
"PDAP1",123.94563,103.26553,79.65928,102.290146666667,151.427611,117.369124,168.728798,145.841844333333,0.703410850875697
"PDC",0.86142,0.2487,0.41512,0.508413333333333,0,0,0,0,1.50841333333333
"PDCD1",1.10991,0.5803,0.24033,0.643513333333333,0.104641,0.378741,0.11346,0.198947333333333,1.3707969379806
"PDCD10",31.24318,26.44504,29.08023,28.9228166666667,36.170214,28.354738,19.90196,28.142304,1.02678280573378
"PDCD11",91.12869,10.66644,11.38302,37.72605,5.62082,6.605449,6.131524,6.11926433333333,5.439614008807
"PDCD1LG2",0.64607,0.30397,0.10924,0.353093333333333,0.10832,0.021433,0,0.043251,1.29699691956522
"PDCD2",26.28999,29.01493,23.61812,26.30768,19.248304,16.815875,12.657251,16.2404766666667,1.58392836392961
"PDCD2L",19.01759,14.14823,11.0116,14.7258066666667,6.374445,6.594286,7.549972,6.83956766666667,2.00595330448282
"PDCD4",86.53996,79.91542,68.10147,78.1856166666667,17.311071,12.983133,12.365514,14.219906,5.20276647350297
"PDCD5",191.65022,153.64099,146.12212,163.804443333333,215.820833,257.535135,251.366545,241.574171,0.679398151311556
"PDCD6",113.85703,114.62281,121.84855,116.77613,39.0042,34.849468,25.338017,33.063895,3.4575062540558
"PDCD6IP",50.16137,40.15114,37.22968,42.5140633333333,54.40055,47.096033,34.57249,45.3563576666667,0.938685986639172
"PDCD7",13.3852,19.81306,15.1191,16.1057866666667,17.948435,10.526204,12.899578,13.7914056666667,1.15646795525429
"PDCL",6.99079,9.67164,7.66879,8.11040666666667,3.638782,2.328377,2.0561,2.67441966666667,2.47941375595003
"PDCL2",0,0,0,0,0,0,0,0,1
"PDCL3",15.52219,14.42457,16.08043,15.3423966666667,10.62837,8.520327,6.890744,8.67981366666667,1.68829661700444
"PDE10A",26.57161,20.17229,1.09242,15.94544,2.287063,2.027374,1.416604,1.910347,5.82248096189217
"PDE11A",1.42466,1.18823,2.40332,1.67207,0.082206,0.084561,0.14562,0.104129,2.4200704808949
"PDE12",5.08571,4.86346,4.26044,4.73653666666667,2.347772,1.299572,1.029518,1.558954,2.24175060070117
"PDE1A",3.62792,10.63881,28.81804,14.36159,0.026044,0,0,0.00868133333333333,15.2293786871572
"PDE1B",408.29829,315.73776,57.94197,260.65934,0.362834,0.052652,0.249686,0.221724,214.172218929971
"PDE1C",15.70442,15.25357,14.13592,15.0313033333333,4.586248,2.996635,2.304209,3.29569733333333,3.7319443362397
