"Hs_symbol","hDRG1_read","hDRG1_TPM","hDRG2_read","hDRG2_TPM","hDRG3_read","hDRG3_TPM","Avg_TPM","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"PDGFC",165,0.136389,274,0.243101,237,0.20596,0.19515,"Pdgfc",1.194673,1.498309,1.358193,22,106,58,1.35039166666667,0.508489719798473
"PDGFD",835,0.56718,1868,1.36192,980,0.69984,0.876313333333,"Pdgfd",5.116261,5.69518,6.081663,96,387,227,5.63103466666667,0.282959361193658
"PDGFRA",1121,2.83963,1063,2.89021,2482,6.60991,4.11325,"Pdgfra",5.112925,6.100877,5.225293,215,935,497,5.47969833333333,0.78911852635115
"PDGFRB",3267,13.5781,4103,18.3034,4619,20.1825,17.3546666667,"Pdgfrb",3.794499,4.265708,4.278237,141,608,344,4.11281466666667,3.58993389421378
"PDGFRL",743,1.91903,961,2.66414,1109,3.01136,2.53151,"Pdgfrl",1.561647,0.941394,1.626576,15,34,34,1.376539,1.48598865829679
"PDHA1",1795,17.5914,1827,19.2183,1559,16.0628,17.6241666667,"Pdha1",72.45515,71.337017,73.868069,1357,4892,2910,72.553412,0.253206019412125
"PDHA2",0,0,1,0.136671,0,0,0.045557,"Pdha2",0,0,0,0,0,0,0,1.045557
"PDHB",1373,38.5135,1709,51.4546,1592,46.9487,45.6389333333,"Pdhb",77.637412,74.416446,76.754944,685,2399,1392,76.2696006666667,0.60358708898336
"PDHX",1043,1.73927,1227,2.19618,1267,2.22125,2.05223333333,"Pdhx",19.977934,21.349343,19.127924,256,961,636,20.1517336666667,0.144301804354697
"PDIA2",348,14.9595,193,8.90501,127,5.73956,9.86802333333,"Pdia2",0,0.049054,0.22086,0,2,1,0.0899713333333333,9.97092584086003
"PDIA3",5142,33.4327,4505,31.4394,6351,43.413,36.0950333333,"Pdia3",112.666378,93.806481,101.503017,1270,3609,2164,102.658625333333,0.357857662244836
"PDIA4",1409,9.6149,1018,7.45627,1593,11.4285,9.49989,"Pdia4",26.702067,14.083902,13.656411,219,821,451,18.14746,0.548369862112259
"PDIA5",401,0.442813,438,0.519147,505,0.58628,0.51608,"Pdia5",1.897343,0.760247,0.863453,6,28,17,1.173681,0.69747124808102
"PDIA6",2984,9.54993,2300,7.90077,3670,12.3483,9.933,"Pdia6",31.838117,29.494775,29.35141,441,1477,853,30.2281006666667,0.350101343552733
"PDIK1L",225,2.73138,237,3.08808,365,4.65833,3.49259666667,"Pdik1l",2.959559,3.318662,5.576531,78,306,226,3.951584,0.907304948612404
"PDILT",4,0.0153369,13,0.053501,6,0.0241862,0.0310080333333,"Pdilt",0,0.10563,0.034357,0,1,1,0.0466623333333333,0.985043600498951
"PDK1",202,0.662124,250,0.879566,327,1.12687,0.88952,"Pdk1",17.003461,15.336119,10.978953,142,689,364,14.439511,0.122382114304009
"PDK2",1231,12.3481,1358,14.6212,767,8.08864,11.68598,"Pdk2",70.540699,102.8172,109.442798,709,3131,1864,94.266899,0.133162516395123
"PDK3",6510,13.3413,4885,10.7454,4416,9.51445,11.2003833333,"Pdk3",22.151807,24.715819,29.878743,196,648,324,25.582123,0.458969486120428
"PDK4",19265,258.533,11051,159.18,6965,98.2665,171.993166667,"Pdk4",8.815528,3.740249,3.202961,81,301,116,5.25291266666667,27.6660135666376
"PDLIM1",638,2.08563,646,2.26667,785,2.69789,2.35006333333,"Pdlim1",12.891918,8.911359,8.394992,47,145,69,10.0660896666667,0.302732350291818
"PDLIM2",536,4.74192,465,4.41553,502,4.66908,4.60884333333,"Pdlim2",28.104942,39.593769,32.760846,105,550,267,33.486519,0.162638720751433
"PDLIM3",34,0.169936,85,0.456001,66,0.346807,0.324248,"Pdlim3",0.820246,0.739507,0.672446,5,25,16,0.744066333333333,0.759287634128595
"PDLIM4",657,7.28328,894,10.6375,824,9.60345,9.17474333333,"Pdlim4",4.065142,6.392865,7.341058,28,122,81,5.93302166666667,1.4675770281015
"PDLIM5",1801,1.45414,2309,2.00104,2618,2.22228,1.89248666667,"Pdlim5",7.256428,7.415193,7.438358,181,831,496,7.369993,0.345578146441699
"PDLIM7",893,10.9763,849,11.2009,1022,13.2067,11.7946333333,"Pdlim7",12.817033,17.147772,15.044336,44,337,176,15.003047,0.799512326202629
"PDP1",1903,4.87024,1683,4.62313,1427,3.83949,4.44428666667,"Pdp1",20.479594,18.050928,18.055643,393,1293,738,18.862055,0.274104903378326
"PDP2",509,5.18011,512,5.59283,430,4.60074,5.12456,"Pdp2",2.271847,2.335107,3.053278,89,346,256,2.55341066666667,1.72357224495677
"PDPK1",1407,3.76938,1447,4.16088,1617,4.55433,4.16153,"Pdpk1",18.739977,19.110615,17.960624,870,3211,1898,18.6037386666667,0.263293144627379
"PDPN",418,2.11707,614,3.33786,686,3.65277,3.0359,"Pdpn",4.89623,6.145721,5.149493,55,211,105,5.397148,0.630890515586008
"PDPR",1373,4.90395,1080,4.14037,1384,5.19696,4.74709333333,"Pdpr",6.683462,7.398935,7.887579,206,920,570,7.32332533333333,0.690480439388087
"PDRG1",1011,22.908,1073,26.0961,748,17.8187,22.2742666667,"Pdrg1",79.858302,65.033513,65.974937,178,778,452,70.2889173333333,0.326478049286034
"PDS5A",2173,2.44768,2403,2.90529,2601,3.08017,2.81104666667,"Pds5a",25.475385,24.160246,21.786086,447,1682,1010,23.807239,0.15362639375829
"PDS5B",1118,1.01955,1583,1.54949,1416,1.35759,1.30887666667,"Pds5b",16.996561,16.434481,18.162995,747,2551,1667,17.1980123333333,0.126875211664783
"PDSS1",162,0.576424,156,0.595788,215,0.804273,0.658828333333,"Pdss1",3.595115,4.667788,5.152885,39,170,105,4.47192933333333,0.303152367708391
"PDSS2",555,0.315821,648,0.395789,606,0.362542,0.358050666667,"Pdss2",5.443543,6.5275,5.251178,42,222,137,5.74074033333333,0.201469067121806
"PDXDC1",4609,4.88736,5080,5.78192,4796,5.34669,5.33865666667,"Pdxdc1",97.002055,88.828367,90.643273,683,2343,1453,92.1578983333333,0.0680420745859821
"PDXK",2841,11.4852,2389,10.3663,3033,12.8907,11.5807333333,"Pdxk",26.03079,29.485008,27.883667,915,3792,2115,27.7998216666667,0.436833723448403
"PDXP",783,16.6613,792,18.0889,561,12.5501,15.7667666667,"Pdxp",44.105817,49.037829,52.831825,515,2012,1237,48.6584903333333,0.337641489987973
"PDYN",1,0.0112499,0,0,1,0.0118273,0.0076924,"Pdyn",1.301876,3.922526,1.17728,20,102,39,2.133894,0.32154642116166
"PDZD11",882,39.3073,914,43.7211,676,31.673,38.2338,"Pdzd11",23.537001,22.238449,21.237306,145,501,269,22.3375853333333,1.68114221928358
"PDZD2",132,0.048877,115,0.0457056,90,0.0350358,0.0432061333333,"Pdzd2",4.662566,3.258859,3.884096,159,732,430,3.93517366666667,0.211381848703595
"PDZD3",1,0.0366476,1,0.0393356,0,0,0.0253277333333,"Pdzd3",0.071394,0.074504,0.351833,1,4,2,0.165910333333333,0.879422459874673
"PDZD4",1588,9.76838,1299,8.57673,1011,6.53825,8.29445333333,"Pdzd4",16.890133,17.28429,19.912864,415,1573,1018,18.0290956666667,0.488433790871687
"PDZD7",911,6.46508,927,7.06115,763,5.6927,6.40631,"Pdzd7",1.618572,1.845203,1.330591,26,106,47,1.598122,2.8506398082923
"PDZD8",3110,5.53459,4351,8.31102,3393,6.34815,6.73125333333,"Pdzd8",13.789649,13.784217,13.787057,565,2058,1170,13.7869743333333,0.522842141945288
"PDZD9",8,0.0810386,11,0.119601,12,0.127797,0.109478866667,"Pdzd9",0,0.376077,0.301736,0,13,6,0.225937666666667,0.905004305548161
"PDZK1",171,0.800964,183,0.920043,184,0.906093,0.8757,"Pdzk1",0,0.01849,0.032654,0,1,1,0.017048,1.8442590713516
"PDZK1IP1",1,0.0234087,2,0.0502513,3,0.0738306,0.0491635333333,"Pdzk1ip1",1.093067,0.462357,0.513788,2,3,3,0.689737333333333,0.620903327775579
"PDZRN3",697,0.502102,949,0.73378,865,0.655109,0.630330333333,"Pdzrn3",1.183142,1.013721,0.748318,21,77,36,0.981727,0.822681597078205
"PDZRN4",3447,1.55835,3734,1.81192,3330,1.58273,1.651,"Pdzrn4",0.720159,0.928357,1.015269,16,77,46,0.887928333333333,1.40418465743315
"PEA15",5780,100.574,5775,107.857,6455,118.084,108.838333333,"Pea15a",166.656126,163.742118,183.146761,2625,9660,6125,171.181668333333,0.637921181715812
"PEAK1",2096,1.14611,2249,1.31997,3059,1.75854,1.40820666667,"Peak1",6.769557,8.644245,17.14396,345,1673,1157,10.8525873333333,0.203179828922023
"PEAR1",622,4.77912,878,7.2409,977,7.89206,6.63736,"Pear1",1.787553,1.857176,3.022827,19,129,65,2.22251866666667,2.36999713267759
"PEBP1",12259,226.365,13301,263.62,9731,188.907,226.297333333,"Pbp2",0,0,0,0,0,0,0,227.297333333
"PEBP4",106,0.0645793,106,0.069316,130,0.0832662,0.0723871666667,"Pebp4",0,0.08817,0,0,2,0,0.02939,1.04176955931833
"PECAM1",1919,3.55278,2134,4.24061,2269,4.41638,4.06992333333,"Pecam1",8.56106,6.93663,7.863415,132,476,277,7.787035,0.576977710152515
"PECR",267,0.538454,305,0.660203,394,0.835356,0.678004333333,"Pecr",1.839744,2.713625,2.738069,11,57,26,2.43047933333333,0.489145734541567
"PEF1",1811,21.0485,1700,21.2076,1365,16.6791,19.6450666667,"Pef1",21.887587,26.251176,27.749507,207,949,565,25.29609,0.78510024367501
"PEG10",2948,38.5172,4510,63.2475,2275,31.2497,44.3381333333,"Peg10",11.750024,10.001763,9.03603,533,1709,874,10.2626056666667,4.0255456574747
"PEG3",2814,16.0382,3810,23.3076,2029,12.1577,17.1678333333,"Peg3",45.791203,64.377762,59.707579,2514,13102,7181,56.6255146666667,0.315274118389942
"PELI1",1589,5.36222,2014,7.29492,2147,7.61712,6.75808666667,"Peli1",8.028031,7.130502,8.629387,182,577,401,7.92930666666667,0.86883416106999
"PELI2",721,0.685631,893,0.91148,987,0.986758,0.861289666667,"Peli2",7.108047,9.859392,11.645046,244,1000,616,9.537495,0.176634927624355
"PELI3",587,9.31326,579,9.86013,419,6.98902,8.72080333333,"Peli3",11.900948,15.273664,15.522235,160,691,409,14.2322823333333,0.63817116309994
"PELO",650,7.04039,565,6.56859,558,6.35412,6.65436666667,"Pelo",4.866935,5.18413,6.253628,49,195,132,5.43489766666667,1.18950868579003
"PELP1",855,4.32148,819,4.44315,778,4.13413,4.29958666667,"Pelp1",4.955927,7.273113,7.330573,115,578,364,6.519871,0.704744358868656
"PEMT",2129,4.31749,2285,4.97373,2495,5.31942,4.87021333333,"Pemt",6.725283,3.124572,6.132533,8,22,20,5.32746266666667,0.927735751686774
"PENK",106,1.85218,120,2.2506,107,1.96562,2.0228,"Penk",78.68714,88.454795,90.63217,547,2169,1266,85.9247016666667,0.0347749252173639
"PEPD",1081,1.40053,1083,1.50603,1200,1.6345,1.51368666667,"Pepd",13.056702,25.707251,24.10233,154,633,389,20.9554276666667,0.114490444223337
"PER1",2822,30.7453,2576,30.1237,2830,32.415,31.0946666667,"Per1",21.067703,25.75925,14.665006,333,1715,784,20.4973196666667,1.49296131631077
"PER2",180,0.682729,161,0.655454,240,0.95703,0.765071,"Per2",18.363527,31.752334,60.421458,150,713,396,36.845773,0.046638524201897
"PER3",797,2.28787,1139,3.50943,1392,4.20098,3.33276,"Per3",4.413177,7.258994,6.981563,164,921,505,6.21791133333333,0.600278917252793
"PERCC1",4,0.295724,0,0,4,0.310903,0.202209,"Percc1",0.211684,0.055159,0,1,1,0,0.0889476666666667,1.10400989579236
"PERM1",3,0.0760664,4,0.108861,4,0.106628,0.0971851333333,"Perm1",0.530692,0.755208,0.686892,14,76,39,0.657597333333333,0.661912945484126
"PERP",643,5.93875,769,7.62344,759,7.36994,6.97737666667,"Perp",3.41642,3.267122,3.426205,42,148,88,3.36991566666667,1.82552188078153
"PES1",789,4.52535,828,5.09736,912,5.49931,5.04067333333,"Pes1",20.30615,17.168753,15.734206,219,787,422,17.7363696666667,0.322403616111225
"PET100",272,21.9585,271,23.4824,241,20.4545,21.9651333333,"Pet100",38.536389,45.99098,50.941354,36,154,98,45.156241,0.497552071740418
"PET117",257,8.46008,244,8.62128,257,8.89432,8.65856,"Pet117",1.944206,1.053869,0.046179,6,13,0,1.01475133333333,4.79392163201613
"PEX1",1162,4.89146,1454,6.56957,1396,6.17811,5.87971333333,"Pex1",20.208009,18.660857,18.548437,131,525,261,19.139101,0.34160975374869
"PEX10",866,15.3843,990,18.8771,859,16.0432,16.7682,"Pex10",5.993488,6.302878,6.30137,55,237,124,6.19924533333333,2.46806424525237
"PEX11A",219,2.93849,204,2.93799,172,2.42631,2.76759666667,"Pex11a",12.260182,2.520536,3.187291,51,128,87,5.98933633333333,0.539049272632895
"PEX11B",859,20.3673,896,22.8029,906,22.5843,21.9181666667,"Pex11b",25.112311,29.44522,22.657762,190,687,362,25.738431,0.857124588450983
"PEX11G",56,0.475487,84,0.765545,93,0.830179,0.690403666667,"Pex11g",0.477263,0.402306,0.8062,9,29,18,0.561923,1.08225800290219
"PEX12",217,9.31671,243,11.1982,197,8.89216,9.80235666667,"Pex12",5.817064,28.495685,19.181416,67,196,139,17.8313883333333,0.573635702023563
"PEX13",398,1.99995,487,2.62667,467,2.46712,2.36458,"Pex13",27.259224,38.46806,31.033907,281,917,544,32.2537303333333,0.101179024616897
"PEX14",610,0.672466,634,0.750189,533,0.617741,0.680132,"Pex14",15.162545,16.093812,16.922366,187,779,460,16.0595743333333,0.0984861619153725
"PEX16",317,6.05242,298,6.10698,279,5.60031,5.91990333333,"Pex16",13.649357,14.313275,14.252681,88,332,173,14.071771,0.459130073919647
"PEX19",1173,21.4871,1410,27.7229,1250,24.0728,24.4276,"Pex19",38.989042,42.868199,48.636375,480,1860,1171,43.497872,0.571434067678562
"PEX2",674,5.66446,765,6.90082,922,8.14644,6.90390666667,"Pex2",12.419015,14.858025,14.156517,129,549,293,13.8111856666667,0.533644425541039
"PEX26",1265,4.15255,1251,4.4078,1237,4.26905,4.27646666667,"Pex26",4.192708,4.281062,4.429843,88,408,236,4.30120433333333,0.995333576088025
"PEX3",450,1.97465,608,2.86365,602,2.77723,2.53851,"Pex3",19.877999,14.800776,13.485442,126,477,281,16.054739,0.207479575031902
"PEX5",1045,6.10775,1168,7.32737,1096,6.73462,6.72324666667,"Pex5",18.058115,16.847437,15.436827,208,927,508,16.780793,0.434358955006675
"PEX5L",4002,2.88789,5040,3.90368,2881,2.18567,2.99241333333,"Pex5l",56.207924,65.996853,64.904584,1131,4581,2513,62.369787,0.0630018423973873
"PEX6",523,5.96511,506,6.19452,448,5.37196,5.84386333333,"Pex6",9.444456,11.66421,12.762249,195,803,483,11.290305,0.55685056907294
"PEX7",261,0.499025,279,0.572568,263,0.52866,0.533417666667,"Pex7",13.882591,13.077497,16.68986,132,534,362,14.5499826666667,0.098612178517348
"PFAS",286,2.18431,282,2.31173,399,3.20376,2.5666,"Pfas",6.094243,9.745689,11.039497,132,653,408,8.95980966666667,0.358099212672371
"PFDN1",1493,4.49088,1639,5.29165,1391,4.39883,4.72712,"Pfdn1",81.056149,73.054749,72.592616,208,764,418,75.567838,0.0747979850234246
"PFDN2",483,4.82169,499,5.34679,450,4.72284,4.96377333333,"Pfdn2",99.592711,96.546008,99.571641,365,1308,740,98.57012,0.0598952108657698
"PFDN5",2030,85.2498,2305,103.898,2200,97.131,95.4262666667,"Pfdn5",327.095986,303.913088,348.385959,373,1315,840,326.465011,0.294462808017984
"PFDN6",1470,28.2206,1489,30.682,1345,27.1462,28.6829333333,"Pfdn6",55.166634,67.352116,73.774594,134,561,311,65.4311146666667,0.446822749885214
"PFKFB1",16,0.0426264,22,0.0629103,34,0.0952305,0.0669224,"Pfkfb1",0.954854,0.271144,0.525007,3,12,4,0.583668333333333,0.673703184905089
"PFKFB2",1520,5.69113,2177,8.74891,2508,9.87236,8.10413333333,"Pfkfb2",11.751845,11.109712,10.3231,164,737,400,11.0615523333333,0.754806104697635
"PFKFB3",5670,9.02866,4515,7.71682,4900,8.20304,8.31617333333,"Pfkfb3",10.140858,13.895466,12.51188,297,1333,693,12.1827346666667,0.706695049919081
"PFKFB4",554,2.18315,500,2.11487,409,1.69447,1.99749666667,"Pfkfb4",5.865213,5.713273,6.083714,74,273,174,5.8874,0.435214546370183
"PFKL",3583,22.9066,3321,22.7889,2956,19.8681,21.8545333333,"Pfkl",32.462156,31.73087,30.733695,453,1884,1013,31.6422403333333,0.700152106593051
"PFKM",6142,26.0021,6592,29.9541,4250,18.9158,24.9573333333,"Pfkm",181.117945,194.112404,194.706931,2485,10089,6220,189.979093333333,0.135917146113969
"PFKP",8598,21.0414,8233,21.626,4713,12.1259,18.2644333333,"Pfkp",88.0314,97.736023,96.859691,1227,5405,2842,94.209038,0.202338283612318
"PFN1",2706,138.632,2597,142.807,4009,215.929,165.789333333,"Pfn1",65.626566,62.620562,62.871731,297,1051,602,63.7062863333333,2.57763724027968
"PFN2",7593,15.445,8388,18.3135,6446,13.7848,15.8477666667,"Pfn2",135.907896,150.678227,153.37033,1678,6825,3923,146.652151,0.114104444483846
"PFN4",30,0.605473,45,0.974824,39,0.827515,0.802604,"Pfn4",5.401037,4.247333,5.394773,43,136,94,5.014381,0.299715631583699
"PGAM1",9874,237.797,9574,247.484,7936,200.934,228.738333333,"Pgam1",236.397324,262.805706,277.366375,2456,8677,5100,258.856468333333,0.88409703559236
"PGAM2",317,19.493,405,26.731,305,19.7177,21.9805666667,"Pgam2",0.47209,1.659171,1.634734,2,27,15,1.25533166666667,10.1894399862991
"PGAM4",2147,221.94,2221,246.43,1864,202.576,223.648666667,"Pgam1",236.397324,262.805706,277.366375,2456,8677,5100,258.856468333333,0.864510581968003
"PGAM5",446,6.53875,392,6.1686,367,5.65671,6.12135333333,"Pgam5",20.095494,17.517636,18.920266,236,745,474,18.8444653333333,0.358858412847639
"PGAP1",576,1.06154,806,1.59437,618,1.1974,1.28443666667,"Pgap1",3.404071,4.007759,4.107367,251,1069,635,3.83973233333333,0.472017150811439
"PGAP2",371,2.2624,365,2.38907,301,1.92975,2.19374,"Pgap2",26.169345,22.197938,22.243101,67,317,187,23.5367946666667,0.13016125550982
"PGAP3",300,2.04119,393,2.87009,387,2.76829,2.55985666667,"Pgap3",3.520908,2.111766,2.095631,35,112,58,2.57610166666667,0.995457343914999
"PGAP4",1914,5.53893,2151,6.68136,1361,4.14076,5.45368333333,"Pgap4",87.644104,98.646087,88.278104,324,1326,777,91.522765,0.0697523829225164
"PGAP6",608,6.506,621,7.13252,613,6.89619,6.84490333333,"Pgap6",4.598847,5.268205,5.630089,77,384,230,5.16571366666667,1.2723431150787
"PGBD1",296,2.46501,304,2.71732,313,2.74037,2.6409,"Pgbd1",1.483854,0.726388,1.007471,23,51,39,1.072571,1.75670700786608
"PGBD5",759,1.18556,833,1.39658,579,0.95082,1.17765333333,"Pgbd5",31.55485,41.966251,38.53483,524,1920,1224,37.351977,0.0567807321466114
"PGC",2,0.0200815,2,0.0215544,2,0.0211122,0.0209160333333,"Pgc",0,0.063502,0,0,2,0,0.0211673333333333,0.999753909088325
"PGD",2675,21.3193,2168,18.546,2158,18.0817,19.3156666667,"Pgd",10.988995,13.71396,15.949697,148,724,451,13.550884,1.39618092390126
"PGF",922,11.6778,588,7.99373,398,5.29972,8.32375,"Pgf",2.527475,2.996247,1.8327,21,103,38,2.45214066666667,2.7008603936765
"PGGHG",1261,31.5519,785,21.0824,1065,28.0155,26.8832666667,"Pgghg",1.318414,2.472584,4.58317,26,126,77,2.79138933333333,7.35436649081498
"PGGT1B",474,1.40671,725,2.30943,831,2.59278,2.10297333333,"Pggt1b",5.599274,4.892593,5.500295,200,777,500,5.33072066666667,0.49014535575202
"PGK1",11648,9.31059,11881,10.1934,11778,9.89773,9.80057333333,"Pgk1",127.372158,129.484368,133.058949,1430,5558,3236,129.971825,0.0824648609220342
"PGLS",430,7.7821,445,8.64428,487,9.26607,8.56415,"Pgls",12.132467,11.661677,10.310818,66,237,113,11.3683206666667,0.773277978293038
"PGLYRP1",6,0.268699,5,0.240339,7,0.329572,0.279536666667,"Pglyrp1",9.658266,6.622954,5.761832,31,84,39,7.347684,0.153280438821953
"PGLYRP2",5,0.0288168,2,0.0123722,9,0.0545327,0.0319072333333,"Pglyrp2",0,0,0,0,0,0,0,1.0319072333333
"PGLYRP3",0,0,1,0.0145845,0,0,0.0048615,"Pglyrp3",0,0,0,0,0,0,0,1.0048615
"PGLYRP4",0,0,1,0.0100156,1,0.00981017,0.00660859,"Pglyrp4",0,0,0,0,0,0,0,1.00660859
"PGM1",667,1.74346,864,2.42405,728,2.00058,2.05603,"Pgm1",30.514108,32.026188,32.800094,467,1869,1082,31.78013,0.0932281232563751
"PGM2",396,1.90696,467,2.41382,585,2.9617,2.42749333333,"Pgm2",4.716442,6.303896,5.998378,34,180,97,5.67290533333333,0.513643332568882
"PGM2L1",3629,9.30713,4109,11.3111,4216,11.3676,10.6619433333,"Pgm2l1",25.22584,27.204948,28.590986,1513,6006,3577,27.007258,0.416390041941985
"PGM3",1252,6.67104,1442,8.24697,1569,8.78921,7.90240666667,"Pgm3",4.181919,6.135659,6.247193,68,304,171,5.52159033333333,1.36506683364758
"PGM5",1464,1.26143,1449,1.34008,1511,1.36875,1.32342,"Pgm5",1.901878,3.614651,5.215455,38,186,135,3.577328,0.507593076135247
"PGP",967,52.0117,1067,61.5998,574,32.4582,48.6899,"Pgp",25.345589,24.400965,25.56258,427,1478,874,25.1030446666667,1.90360552320755
"PGPEP1",871,5.1839,1019,6.50958,797,4.98694,5.56014,"Pgpep1",19.328525,27.708678,36.150091,78,365,211,27.729098,0.22834479523165
"PGPEP1L",4,0.0176624,7,0.0331764,12,0.055707,0.0355152666667,"Pgpep1l",0.395026,0.423647,0.900478,2,7,7,0.573050333333333,0.658284890650903
"PGR",209,0.364429,319,0.597032,257,0.471126,0.477529,"Pgr",3.097758,3.419375,2.887841,128,538,263,3.13499133333333,0.357323360774476
"PGRMC1",3328,70.7125,4057,92.5249,4003,89.4204,84.2192666667,"Pgrmc1",81.882082,84.803724,87.359139,974,3723,2172,84.6816483333333,0.994603492397409
"PGRMC2",1324,11.8053,1521,14.5566,1448,13.5736,13.3118333333,"Pgrmc2",28.242544,28.187533,31.081354,461,1661,951,29.170477,0.474365497545829
"PGS1",1036,3.89507,899,3.6279,1198,4.73533,4.0861,"Pgs1",19.154893,23.171962,21.953288,277,1324,691,21.4267143333333,0.226787567915841
"PHACTR1",1374,0.418415,1370,0.447798,1373,0.439572,0.435261666667,"Phactr1",109.395795,100.917138,107.187309,698,2936,1601,105.833414,0.0134345764394181
"PHACTR2",1396,0.828562,1784,1.13651,1767,1.10259,1.022554,"Phactr2",7.913881,8.062887,8.73462,346,1374,807,8.23712933333333,0.218959151378487
"PHACTR3",266,0.171982,212,0.147122,152,0.103319,0.140807666667,"Phactr3",27.32993,26.3982,24.466522,456,1652,905,26.064884,0.0421508426441806
"PHACTR4",1192,1.59227,1424,2.04169,1489,2.09109,1.90835,"Phactr4",5.468168,5.86705,9.769551,125,493,258,7.034923,0.361963642962104
"PHAX",698,4.63157,892,6.35299,872,6.08313,5.68923,"Phax",25.042835,19.265435,19.13845,200,572,332,21.1489066666667,0.302011747156218
"PHB",1719,27.6603,1747,30.1727,1446,24.4617,27.4315666667,"Phb",55.24426,47.883561,53.441118,337,1283,710,52.1896463333333,0.534531974296702
"PHB2",1397,44.9704,1464,50.5839,1507,51.0014,48.8519,"Phb2",68.442597,92.597758,101.082031,204,889,562,87.3741286666667,0.56410061125506
"PHC1",1813,11.4874,1842,12.5272,2011,13.3959,12.4701666667,"Phc1",9.590013,15.187285,16.676169,230,837,467,13.8178223333333,0.909051705688108
"PHC2",3486,5.66882,3481,6.07588,4796,8.1994,6.64803333333,"Phc2",31.237758,30.678916,31.418645,447,1810,1030,31.111773,0.238169139191723
"PHC3",1285,2.36259,1843,3.63706,1997,3.86012,3.28659,"Phc3",7.793033,8.387407,9.246295,571,2313,1442,8.47557833333333,0.452382941621681
"PHETA1",301,6.20758,258,5.71105,240,5.20362,5.70741666667,"Pheta1",3.799758,3.741526,3.272997,51,212,104,3.60476033333333,1.45662666048345
"PHETA2",90,3.02888,106,3.829,161,5.69644,4.18477333333,"Pheta2",0.05583,0.058457,0.077611,1,4,3,0.063966,4.87306298634543
"PHEX",97,0.0773831,82,0.0702148,75,0.0629033,0.0701670666667,"Phex",0.372782,0.501513,0.938003,11,60,51,0.604099333333333,0.667145135234788
"PHF1",1121,32.3431,1221,37.8123,944,28.6343,32.9299,"Phf1",12.356815,14.386976,13.613985,177,776,417,13.452592,2.34766884722131
"PHF10",1676,13.5147,2466,21.3435,2150,18.2267,17.6949666667,"Phf10",21.274748,22.659754,21.916552,341,1272,763,21.9503513333333,0.814583027299771
