"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"STX1B",41.452,40.388007,32.781786,38.2072643333333,1669,2378,2248,"Stx1b",109.987278,124.941148,126.737938,2752,12877,7491,120.555454666667,0.32254631798177
"STX2",13.364443,12.217566,13.023953,12.868654,489,581,607,"Stx2",8.07763,6.779987,10.936714,39,215,126,8.59811033333333,1.44493587991331
"STX3",23.909097,22.275037,16.472812,20.8856486666667,714,1150,857,"Stx3",20.795094,68.548198,68.700174,173,720,435,52.6811553333333,0.407697049938058
"STX4",19.372999,17.883118,24.970852,20.742323,284,389,451,"Stx4a",51.044129,48.695868,52.132625,250,875,519,50.6242073333333,0.421165265736897
"STX5",10.984031,11.779178,10.30958,11.024263,257,381,368,"Stx5a",30.476361,32.296325,31.675159,213,1000,527,31.482615,0.370175338407945
"STX6",9.229,8.765118,8.13908,8.711066,721,906,887,"Stx6",21.585262,21.718403,19.32467,262,1048,588,20.8761116666667,0.443911886534985
"STX7",62.116064,55.051266,49.836937,55.668089,2241,2620,2431,"Stx7",66.575452,66.186274,67.723275,642,2200,1302,66.8283336666667,0.835463381401757
"STX8",75.618642,54.58634,72.657574,67.620852,220,328,353,"Stx8",26.282316,22.867219,27.574681,120,416,272,25.5747386666667,2.58218351121822
"STXBP1",185.992136,171.711569,134.863587,164.189097333333,7099,8261,7943,"Stxbp1",264.031971,234.383211,231.397575,5711,21913,12252,243.270919,0.676253636779961
"STXBP2",6.686671,11.182394,12.084824,9.98462966666667,45,69,68,"Stxbp2",57.248638,79.463634,59.284626,70,368,196,65.3322993333333,0.165600013523829
"STXBP3",17.427238,9.796983,11.396223,12.8734813333333,269,278,263,"Stxbp3",13.353988,12.983858,13.607925,200,695,378,13.315257,0.969139522492215
"STXBP4",0.47536,1.239151,0.502395,0.738968666666667,77,122,82,"Stxbp4",3.384872,3.644316,4.534901,128,504,306,3.85469633333333,0.358203386425337
"STXBP5",17.020724,21.867537,22.512171,20.4668106666667,1095,1657,1773,"Stxbp5",53.073027,86.197111,59.216328,563,2329,1400,66.1621553333333,0.319626589708512
"STXBP5L",0.659959,0.59124,0.698276,0.649825,103,126,99,"Stxbp5l",13.462529,13.238183,15.74497,331,1286,855,14.1485606666667,0.108909686953317
"STXBP6",0.484803,0,0.098646,0.194483,11,0,4,"Stxbp6",20.682486,20.692913,16.287468,192,861,456,19.2209556666667,0.0590715404202706
"STYK1",21.405985,13.651649,20.928039,18.661891,133,249,183,"Styk1",1.218178,1.409803,0.731062,4,24,12,1.119681,9.27587264310054
"STYX",4.751564,4.982274,3.967312,4.56705,249,349,277,"Gm14698",0,1.162486,0.824993,0,116,47,0.662493,3.34861560319352
"STYX",4.751564,4.982274,3.967312,4.56705,249,349,277,"Styx",7.216045,9.187096,7.682885,123,417,267,8.02867533333333,0.616596543176913
"STYXL1",16.489269,12.487182,16.233112,15.0698543333333,131,142,196,"Styxl1",0.323071,0.130209,0.617544,1,5,7,0.356941333333333,11.8427038358819
"STYXL2",0,0.012496,0.023575,0.0120236666666667,0,1,2,"Dusp27",0.110399,0.086383,0.170142,3,9,10,0.122308,0.901734342681926
"SUB1",199.94729,177.97503,192.187106,190.036475333333,1940,2429,2611,"Sub1",109.572424,77.72777,85.481817,550,1799,1122,90.927337,2.07812476209697
"SUCLA2",68.567265,68.010763,52.156618,62.9115486666667,1163,1437,1389,"Sucla2",102.703388,88.125968,86.322965,1021,3760,2155,92.384107,0.684394279924599
"SUCLG1",94.503265,95.122793,89.178463,92.9348403333333,855,996,1044,"Suclg1",118.559474,104.941242,105.238435,618,2092,1244,109.579717,0.849476222961697
"SUCLG2",1.379201,1.307438,1.091573,1.259404,46,61,53,"Suclg2",19.97514,22.758225,21.744105,152,587,325,21.49249,0.100451484028669
"SUCNR1",7.853241,0.113287,0.321633,2.76272033333333,512,10,29,"Sucnr1",0,0.085744,0,0,3,0,0.0285813333333333,3.65816509729906
"SUCO",9.174934,7.844084,6.407684,7.80890066666667,608,730,716,"Suco",58.567556,74.618322,77.444718,325,1140,733,70.2101986666667,0.123702795829863
"SUDS3",26.31175,16.748699,18.1714,20.4106163333333,1126,1499,1356,"Suds3",490.325077,334.79087,515.455647,472,1837,1115,446.857198,0.0478067929441503
"SUFU",2.805124,3.455183,2.104085,2.78813066666667,222,365,243,"Sufu",4.44046,11.781681,10.184281,100,414,240,8.80214066666667,0.386459529146388
"SUGCT",0.973778,0.095992,0.294132,0.454634,11,3,8,"Sugct",2.455712,3.000632,2.847506,17,106,61,2.76795,0.386054485861012
"SUGP1",20.751581,21.586171,17.656189,19.9979803333333,279,413,366,"Sugp1",10.866754,11.328515,13.321735,190,754,501,11.8390013333333,1.63548392808537
"SUGP2",94.268204,87.095605,66.978159,82.780656,3609,4628,4020,"Sugp2",24.002989,24.823328,22.55089,404,1777,1044,23.7924023333333,3.37928752823429
"SUGT1",28.414565,23.810998,23.40172,25.2090943333333,979,1341,1202,"Sugt1",58.659182,54.824241,55.318463,670,2610,1443,56.2672953333333,0.45766251366996
"SULF1",57.248554,0.77693,2.357809,20.1277643333333,1609,28,93,"Sulf1",11.293749,9.823644,9.819864,219,805,544,10.312419,1.86766104874062
"SULF2",45.52466,50.882119,33.729924,43.378901,1086,1600,1227,"Sulf2",15.17371,21.052352,13.744905,334,1417,725,16.656989,2.51339008026793
"SULT1A1",1.592343,2.715114,1.770896,2.02611766666667,68,94,79,"Sult5a1",0.329055,0.23445,0.141332,4,23,8,0.234945666666667,2.45040551041787
"SULT1A2",0.346554,0.528568,0.589257,0.488126333333333,11,22,22,"Sult5a1",0.329055,0.23445,0.141332,4,23,8,0.234945666666667,1.20501360788612
"SULT1A3",20.605376,16.595726,19.639754,18.946952,290,194,366,"Sult5a1",0.329055,0.23445,0.141332,4,23,8,0.234945666666667,16.1520887423657
"SULT1A4",2.626829,6.954275,0.782825,3.454643,25,146,10,"Sult5a1",0.329055,0.23445,0.141332,4,23,8,0.234945666666667,3.60715707600631
"SULT1B1",1.168591,0.448917,0.513102,0.710203333333333,95,70,65,"Sult1b1",0,0,0,0,0,0,0,1.71020333333333
"SULT1C2",0.020025,0.03516,0.033151,0.0294453333333333,2,5,5,"Sult1c2",0,0.046388,0.122839,0,2,3,0.056409,0.974476110420617
"SULT1C3",0,0,0,0,0,0,0,"Sult1c1",0.106371,0,0,1,0,0,0.035457,0.965757148775855
"SULT1E1",0.087077,0.0565,0,0.047859,1,2,0,"Sult1e1",0,0,0,0,0,0,0,1.047859
"SULT2A1",0.122068,0.052084,0.123113,0.0990883333333333,3,2,5,"Sult2a8",1.052516,0.365716,1.077747,1,1,2,0.831993,0.599941338931608
"SULT2A1",0.122068,0.052084,0.123113,0.0990883333333333,3,2,5,"Sult2a3",0,0,0,0,0,0,0,1.09908833333333
"SULT2A1",0.122068,0.052084,0.123113,0.0990883333333333,3,2,5,"Sult2a4",0,0,0,0,0,0,0,1.09908833333333
"SULT2A1",0.122068,0.052084,0.123113,0.0990883333333333,3,2,5,"Sult2a6",0,0,0,0,0,0,0,1.09908833333333
"SULT2A1",0.122068,0.052084,0.123113,0.0990883333333333,3,2,5,"Sult2a5",0,0,0,0,0,0,0,1.09908833333333
"SULT2A1",0.122068,0.052084,0.123113,0.0990883333333333,3,2,5,"Sult2a7",0,0,0,0,0,0,0,1.09908833333333
"SULT2A1",0.122068,0.052084,0.123113,0.0990883333333333,3,2,5,"Sult2a2",0,0,0,0,0,0,0,1.09908833333333
"SULT2A1",0.122068,0.052084,0.123113,0.0990883333333333,3,2,5,"Sult2a1",0,0,0,0,0,0,0,1.09908833333333
"SULT2B1",0.513385,0.391148,0.675035,0.526522666666667,8,9,11,"Sult2b1",1.652081,3.091487,6.149501,10,61,56,3.631023,0.329629688012058
"SULT4A1",38.239916,59.84434,53.004119,50.3627916666667,1234,2613,2639,"Sult4a1",99.421289,109.819873,105.137532,1497,6278,3398,104.792898,0.48550321087401
"SULT6B1",0,0,0,0,0,0,0,"Sult6b1",0,0.14351,0.253435,0,2,3,0.132315,0.883146474258488
"SUMF1",3.145167,2.225286,1.827855,2.399436,104,79,61,"Sumf1",9.565088,11.013204,10.21118,138,499,320,10.2631573333333,0.301819099156092
"SUMF2",47.842473,41.08549,36.808994,41.912319,834,882,969,"Sumf2",11.570766,13.135058,11.763304,39,201,118,12.156376,3.26171272392945
"SUMO2",180.111791,205.88364,200.880424,195.625285,1565,2376,2342,"Sumo2",111.349427,104.173052,117.518826,534,1815,1165,111.013768333333,1.75536711179002
"SUMO3",39.866313,39.416237,41.451952,40.244834,1011,1365,1524,"Sumo3",161.622641,117.656844,139.054201,585,1894,1221,139.444562,0.293673413998044
"SUN1",40.856475,33.654892,25.708834,33.4067336666667,1203,1419,1286,"Sun1",18.712625,23.249185,24.451968,284,1183,749,22.137926,1.48702756101245
"SUN2",45.563643,49.850001,34.017819,43.143821,923,1424,1179,"Sun2",175.099346,132.969617,145.593483,375,1614,892,151.220815333333,0.289998584643853
"SUN3",0.253241,0,0.175335,0.142858666666667,4,0,1,"Sun3",0,0.080289,0.070832,0,2,1,0.0503736666666667,1.08804961789788
"SUN5",0,0,0,0,0,0,0,"Sun5",0,0,0,0,0,0,0,1
"SUPT16H",31.573395,34.11087,28.38533,31.3565316666667,1654,2365,2252,"Supt16",16.336553,15.784875,17.028004,466,1627,1024,16.383144,1.86137396472506
"SUPT20H",29.285878,27.97551,22.425257,26.562215,524,663,587,"Supt20",16.833447,11.991058,10.449816,221,724,396,13.0914403333333,1.95595441970552
"SUPT3H",7.595629,5.738576,5.738774,6.35765966666667,153,162,172,"Supt3",7.831435,6.387206,6.851048,53,184,112,7.02322966666667,0.917044628204378
"SUPT4H1",81.495892,68.227229,64.7119,71.4783403333333,404,510,532,"Supt4a",38.674093,36.21944,37.723827,128,465,277,37.53912,1.88064336532161
"SUPT5H",187.063401,178.584452,120.119724,161.922525666667,1597,2316,1934,"Supt5",38.382367,50.300487,55.518377,631,2965,1703,48.067077,3.32040414118548
"SUPT6H",23.325722,19.371641,12.346557,18.3479733333333,1278,1928,1366,"Supt6",19.487626,21.838675,23.004027,868,3524,2129,21.4434426666667,0.862076893491444
"SUPT7L",23.399665,21.707095,20.182502,21.7630873333333,1105,1436,1360,"Supt7l",5.749523,5.974767,6.741294,92,376,225,6.15519466666667,3.18133725129491
"SUPV3L1",21.442083,17.50944,16.996171,18.6492313333333,259,360,336,"Supv3l1",9.572681,12.040439,10.702824,138,476,275,10.7719813333333,1.6691524372108
"SURF1",19.764445,17.78335,18.052687,18.533494,249,297,319,"Surf1",90.204684,100.986797,86.373993,233,890,541,92.5218246666667,0.208865621149094
"SURF2",18.287755,20.28632,22.225102,20.2663923333333,91,143,156,"Surf2",19.365936,25.827437,21.0993,90,394,207,22.0975576666667,0.920720391317564
"SURF4",71.579871,46.885631,50.161704,56.2090686666667,1372,1349,1427,"Surf4",34.036168,30.686151,30.669512,332,1264,823,31.797277,1.74432373354247
"SURF6",6.620942,10.268094,9.177359,8.68879833333333,449,763,709,"Surf6",9.107953,10.250469,8.951002,120,445,250,9.43647466666667,0.928359301659462
"SUSD1",7.910394,6.377796,7.479275,7.25582166666667,293,323,311,"Susd1",1.369752,2.479386,2.577892,16,97,45,2.14234333333333,2.62728186926317
"SUSD2",0.822748,0.639172,0.679938,0.713952666666667,50,49,57,"Susd2",5.187909,6.157253,5.855499,91,491,262,5.73355366666667,0.254539096517683
"SUSD3",0,0,0.079735,0.0265783333333333,0,0,1,"Susd3",2.023983,0.27289,0.174013,2,8,3,0.823628666666667,0.562931671396553
"SUSD4",12.819147,13.318414,15.876947,14.004836,265,433,467,"Susd4",26.265979,29.542037,28.352808,481,2168,1156,28.053608,0.516453447021107
"SUSD5",4.42846,5.002888,3.859229,4.43019233333333,330,505,410,"Susd5",1.033184,1.192805,1.1926,28,120,68,1.13952966666667,2.53803086628541
"SUSD6",10.142457,7.527519,5.844026,7.83800066666667,697,739,683,"Susd6",15.889029,15.300401,17.377364,533,1905,1246,16.1889313333333,0.514168129203456
"SUV39H1",1.074963,1.39957,0.970285,1.14827266666667,48,68,56,"Suv39h1",4.605581,6.140476,7.128716,85,408,262,5.95825766666667,0.308737153692641
"SUV39H2",4.530737,4.596296,5.081725,4.73625266666667,82,130,146,"Suv39h2",1.476112,1.498886,1.794961,27,91,60,1.58998633333333,2.21478105611626
"SUZ12",8.415699,6.933491,7.416627,7.58860566666667,500,552,584,"Suz12",28.851395,23.775642,21.768541,413,1318,856,24.798526,0.332910712289015
"SV2A",48.10233,34.627497,27.572152,36.7673263333333,3471,3375,2863,"Sv2a",165.682525,182.491476,187.402584,2842,11610,6456,178.525528333333,0.210373013152809
"SV2B",2.682875,2.275384,3.097244,2.68516766666667,263,323,425,"Sv2b",47.436108,60.4027,66.073846,1324,5166,3443,57.9708846666667,0.0624913071509288
"SV2C",23.829228,17.165205,17.519248,19.5045603333333,4324,4234,4587,"Sv2c",15.204718,22.809333,22.688546,968,5465,3095,20.234199,0.965638512351388
"SVBP",37.825311,45.535841,41.254829,41.5386603333333,282,453,459,"Svbp",45.908816,36.637308,86.316368,16,105,55,56.2874973333333,0.742547018345341
"SVEP1",0.222984,0.464427,0.144958,0.277456333333333,45,45,39,"Svep1",2.172622,2.574271,2.900641,164,762,484,2.549178,0.359930196043516
"SVIL",102.441729,43.787383,36.501652,60.9102546666667,1755,1211,1107,"Svil",3.403269,4.179039,6.074684,94,419,283,4.55233066666667,11.1503183768114
"SVIP",22.315863,19.635784,21.525691,21.1591126666667,330,367,399,"Svip",29.922815,23.991434,24.782115,482,1742,1024,26.2321213333333,0.813712321395356
"SVOP",23.764147,33.652786,22.780545,26.7324926666667,1384,2660,2033,"Svop",25.721663,28.800641,28.416885,480,2206,1264,27.6463963333333,0.968097080832355
"SVOPL",2.927689,0.752994,1.075073,1.585252,20,8,17,"Svopl",0,0.051774,0.258949,0,3,4,0.103574333333333,2.34261700540939
"SWAP70",2.993452,2.64958,2.690264,2.77776533333333,145,210,237,"Swap70",1.882177,1.811541,1.706122,51,179,98,1.79994666666667,1.34922760433532
"SWI5",13.193732,11.898644,16.181176,13.7578506666667,136,140,179,"Swi5",134.667352,153.623631,157.319189,326,1366,795,148.536724,0.0986904773082141
"SWSAP1",1.800849,1.159581,0.819534,1.259988,29,27,18,"Swsap1",4.780839,5.441801,5.923303,55,237,146,5.381981,0.354120139185623
"SWT1",3.222882,3.780616,3.345896,3.449798,196,313,287,"Swt1",14.94282,14.64533,14.518606,69,271,163,14.702252,0.283385975463902
"SYAP1",12.702126,11.276692,10.408909,11.4625756666667,1012,1172,1212,"Syap1",15.941795,14.285758,16.909999,184,628,408,15.7125173333333,0.745703080996057
"SYBU",26.3617,22.166548,27.347704,25.291984,665,767,919,"Sybu",26.017406,29.382762,33.02107,459,1909,1227,29.473746,0.862774927637711
"SYCE1",0.166513,0.115809,0.289664,0.190662,2,2,7,"Syce1",0,0.030229,0.160198,0,1,3,0.0634756666666667,1.11959496330742
"SYCE1L",10.549316,27.073582,47.443963,28.3556203333333,19,37,50,"Syce1l",0.298925,0.077892,0.137891,1,1,1,0.171569333333333,25.056665020252
"SYCE2",5.197753,0.711426,0.33453,2.08123633333333,12,10,7,"Syce2",1.281508,2.328647,2.10256,6,40,29,1.90423833333333,1.06094472274142
"SYCE3",2.495538,1.372394,2.149263,2.00573166666667,5,3,7,"Syce3",0,0,0,0,0,0,0,3.00573166666667
"SYCP1",1.699738,0.579105,2.207659,1.49550066666667,4,2,10,"Sycp1",4.32573,4.453055,4.965772,65,202,154,4.581519,0.447100630969216
"SYCP2",1.286527,2.696969,0.688825,1.55744033333333,18,37,19,"Sycp2",0.233081,0.396089,0.231504,4,42,19,0.286891333333333,1.98730092206698
"SYCP2L",6.553052,4.486985,7.523629,6.18788866666667,49,53,83,"Sycp2l",0.05828,0.088704,0.156681,1,1,4,0.101221666666667,6.52719509998744
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm20911",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm21117",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm10096",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm6121",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm4836",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm10488",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm20850",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm10147",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm21865",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Slxl1",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm14819",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm28553",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm5169",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm21258",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Sly",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm10486",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm14525",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Xlr",0.098727,0.630643,0.62518,1,16,8,0.451516666666667,0.816988437381589
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm21209",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm2012",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm20890",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm773",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm20736",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm10230",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Slx",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm2030",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm30737",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm5935",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm4297",0,0.016724,0,0,1,0,0.00557466666666667,1.17929813930608
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Sycp3",0.831051,0.944183,1.432554,5,18,18,1.06926266666667,0.573089319416191
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm28998",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm20906",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm5168",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm21627",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm5934",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm1993",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm20931",0,0,0,0,0,0,0,1.18587233333333
"SYCP3",0.176997,0.264218,0.116402,0.185872333333333,7,15,4,"Gm10058",0,0,0,0,0,0,0,1.18587233333333
"SYDE1",5.809757,4.759549,6.958366,5.84255733333333,188,196,379,"Syde1",4.782746,5.847287,5.283978,107,493,251,5.30467033333333,1.08531564246209
"SYDE2",0.47916,0.351403,0.298978,0.376513666666667,29,35,35,"Syde2",0.318172,0.77817,0.642909,10,82,41,0.579750333333333,0.871348869262253
"SYF2",15.946014,12.976002,13.021869,13.981295,232,257,262,"Syf2",28.990182,27.261305,29.144256,231,809,495,28.4652476666667,0.508439473154267
"SYK",0.311708,1.561393,1.267189,1.04676333333333,25,171,108,"Syk",0.171175,0.284183,0.363295,6,32,23,0.272884333333333,1.60797275898072
"SYMPK",38.43989,32.966617,29.225078,33.5438616666667,1000,1554,1259,"Sympk",21.403036,32.9607,32.229538,625,2634,1509,28.8644246666667,1.15668934031811
"SYN1",96.294815,87.458287,88.770753,90.841285,2412,2967,3642,"Syn1",64.94118,79.276576,80.157983,1375,5982,3446,74.791913,1.21175573177576
"SYN2",31.618692,45.128949,40.254987,39.000876,1401,2983,2499,"Syn2",73.732649,78.366332,84.250785,1542,6081,3706,78.7832553333333,0.501369314060662
"SYN3",53.667771,33.988416,24.070099,37.2420953333333,4381,4269,3174,"Syn3",3.566278,7.19799,8.850907,55,344,220,6.53839166666667,5.0729780335549
"SYNC",3.068101,2.379516,2.121326,2.522981,43,47,41,"Sync",0.530061,0.370076,0.366484,8,19,11,0.422207,2.47712252857706
"SYNDIG1",2.361456,2.11023,3.973101,2.814929,76,93,185,"Syndig1",46.188749,32.894144,34.898152,385,1325,889,37.9936816666667,0.097834542339744
"SYNDIG1L",0,0.178758,0.598988,0.259248666666667,0,4,33,"Syndig1l",8.397195,8.879634,10.11065,118,477,320,9.12915966666667,0.124319164482187
"SYNE1",21.765844,19.540139,15.697608,19.001197,1154,1213,1126,"Syne1",30.02206,54.970994,54.827442,2508,13630,9286,46.606832,0.420132912855869
"SYNE2",4.185174,6.577399,4.09358,4.952051,161,265,167,"Syne2",15.333582,12.983363,14.963359,272,1088,739,14.426768,0.385826182127066
"SYNE3",0.513174,0.411499,0.505618,0.476763666666667,67,86,108,"Syne3",0.569195,0.799754,0.612819,20,99,45,0.660589333333333,0.889300946973043
"SYNE4",2.217796,1.638105,4.298309,2.71807,41,34,47,"Syne4",6.794634,15.868323,6.597848,19,121,44,9.75360166666667,0.345751136712181
"SYNGAP1",341.921993,297.729972,226.855136,288.835700333333,1650,2361,2142,"Syngap1",10.941867,25.087447,21.642989,216,1181,665,19.224101,14.3312031686023
"SYNGR1",42.654416,39.04413,35.901761,39.2001023333333,2860,3462,3459,"Syngr1",89.695612,99.78199,104.133263,2221,10161,6107,97.8702883333333,0.406594367337151
"SYNGR2",7.282849,5.374784,5.54687,6.06816766666667,165,169,187,"Syngr2",23.770253,18.172551,16.511806,62,222,107,19.48487,0.345043325472247
"SYNGR3",69.070364,63.926372,76.013129,69.669955,1567,2083,2733,"Syngr3",32.823017,39.317637,36.834668,402,1830,967,36.3251073333333,1.89336240533428
"SYNGR4",0,0,0,0,0,0,0,"Syngr4",0,0,0.089334,0,0,1,0.029778,0.971083087811159
"SYNJ1",23.605772,23.058769,22.741009,23.1351833333333,1300,1812,1948,"Synj1",71.990079,98.41503,84.340587,1877,7853,4385,84.915232,0.280918560905863
"SYNJ2",3.075817,1.02856,0.56391,1.55609566666667,167,44,58,"Synj2",15.31027,13.143532,13.550531,299,1244,736,14.0014443333333,0.170389971116781
"SYNM",5.46536,4.446373,5.971535,5.29442266666667,585,585,878,"Synm",7.554672,8.707215,7.098886,263,1200,626,7.78692433333333,0.716339691556086
"SYNPO",4.90642,0.583511,1.092358,2.19409633333333,331,62,126,"Synpo",2.491381,4.006274,4.184518,74,382,214,3.56072433333333,0.700348475348178
"SYNPO2",0.479046,0.318386,0.401616,0.399682666666667,60,56,71,"Synpo2",1.708775,1.702598,1.673397,52,178,140,1.69492333333333,0.519377545681572
