"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"SNORD73B",0,0,0,0,0,0,0,"Snord73b",7.448241,0,0,1,0,0,2.482747,0.287129670917813
"SNORD8",0,0,9.899471,3.29982366666667,0,0,1,"Snord8",5.586181,22.854578,0,1,1,0,9.480253,0.410278613184879
"SNORD82",0,0,0,0,0,0,0,"Snord82",0,0,0,0,0,0,0,1
"SNORD83B",13.454277,9.800416,9.201015,10.8185693333333,1,1,1,"Snord83b",22.344722,68.563734,14.173625,4,3,1,35.0273603333333,0.328044275905457
"SNORD87",9.331316,2.419512,2.70022,4.817016,1,0,0,"Snord87",5.586181,0,0,1,0,0,1.86206033333333,2.03245750351641
"SNORD88A",0,0,0,0,0,0,0,"Snord88c",5.586181,0,14.173625,1,0,1,6.586602,0.131811316845144
"SNORD89",58.021241,31.90815,69.958493,53.2959613333333,4,3,7,"Snord89",5.586181,22.854578,0,1,1,0,9.480253,5.18078727043453
"SNORD92",0,0,0,0,0,0,0,"Snord92",0,0,0,0,0,0,0,1
"SNORD94",34.812745,51.05304,31.981025,39.28227,3,6,4,"Snord94",8.937889,0,11.3389,2,0,1,6.75892966666667,5.19173026829431
"SNORD95",0,0,0,0,0,0,0,"Snord95",0,0,0,0,0,0,0,1
"SNORD96A",0,0,0,0,0,0,0,"Snord96a",1.214236,0,0,0,0,0,0.404745333333333,0.711872804465626
"SNORD96B",14.50531,0,0,4.83510333333333,1,0,0,"Snord96a",1.214236,0,0,0,0,0,0.404745333333333,4.15385137424672
"SNPH",15.187432,18.923927,13.649586,15.920315,1266,2195,1728,"Snph",48.683651,46.473419,51.98612,5507,1232,2083,49.04773,0.338083565428442
"SNRK",12.79556,12.833157,11.657395,12.428704,795,1297,968,"Snrk",42.963883,43.144458,45.128558,3333,707,1327,43.745633,0.300112057862719
"SNRNP200",45.994825,50.604187,40.405311,45.6681076666667,2761,3979,3214,"Snrnp200",21.51427,22.951958,27.386043,4315,1013,1688,23.950757,1.87040848767301
"SNRNP25",30.309989,33.84754,29.080828,31.0794523333333,256,398,366,"Snrnp25",26.046879,31.186879,19.79808,513,125,157,25.6772793333333,1.20250089720543
"SNRNP35",12.574601,16.118357,13.983941,14.225633,136,266,222,"Snrnp35",9.224898,8.623426,7.928359,230,62,76,8.59222766666667,1.58728853495728
"SNRNP40",22.537739,24.763445,18.112168,21.8044506666667,255,411,332,"Snrnp40",8.133345,7.575096,7.971867,477,108,186,7.893436,2.56418898912261
"SNRNP48",3.115091,2.799624,3.210001,3.041572,197,227,237,"Snrnp48",21.367485,18.79975,19.637756,993,234,447,19.934997,0.193053383289236
"SNRNP70",129.276601,126.610059,81.420755,112.435805,2285,3366,2756,"Snrnp70",309.085708,419.392406,407.761322,4053,1245,2062,378.746478666667,0.298714567145655
"SNRPA1",63.352167,45.850804,52.165308,53.7894263333333,373,428,506,"Snrpa1",14.832667,14.587358,16.864632,438,105,155,15.428219,3.3350801041387
"SNRPB",33.068706,35.724221,32.692692,33.8285396666667,471,705,685,"Snrpb",38.341478,45.570136,37.46878,1581,334,590,40.4601313333333,0.840048946942554
"SNRPB2",35.3224,45.832959,39.257743,40.1377006666667,581,999,858,"Snrpb2",28.403966,35.795982,35.306421,1049,265,438,33.1687896666667,1.20395545373381
"SNRPC",50.373838,58.986803,51.345331,53.5686573333333,416,621,597,"Snrpc",28.43274,29.233465,23.773053,700,170,244,27.1464193333333,1.93874242713028
"SNRPD1",75.221106,81.366258,74.519983,77.0357823333333,481,736,646,"Snrpd1",41.449595,43.647427,42.927736,852,230,360,42.6749193333333,1.78674130426556
"SNRPD2",237.468029,233.369559,249.811926,240.216504666667,682,931,1043,"Snrpd2",13.237895,10.782478,11.391795,699,137,234,11.804056,18.8390697968415
"SNRPD3",43.952845,34.769973,34.856953,37.8599236666667,1322,1497,1246,"Snrpd3",71.515171,102.911565,68.542861,1660,478,677,80.9898656666667,0.473960084587202
"SNRPG",52.267304,50.405491,49.739005,50.8039333333333,174,225,244,"Snrpg",18.915425,17.400688,11.269405,161,28,42,15.8618393333333,3.07225874409352
"SNRPN",317.677227,361.052997,311.94669,330.225638,6191,9348,8755,"Snrpn",321.559991,325.649281,318.083534,23581,5924,9125,321.764268666667,1.02621532231026
"SNTA1",2.117177,2.335599,3.14283,2.53186866666667,66,101,151,"Snta1",7.901448,7.040718,8.954489,619,132,287,7.96555166666667,0.393937684816197
"SNTB1",0.347832,1.026753,0.672757,0.682447333333333,13,105,75,"Sntb1",5.640043,5.607195,5.468049,1139,282,439,5.57176233333333,0.256011591411274
"SNTB2",2.942789,2.367041,2.409157,2.57299566666667,386,333,344,"Sntb2",2.961898,2.982406,3.341496,1239,289,532,3.09526666666667,0.872469599049309
"SNTG1",3.284205,8.943632,6.582291,6.27004266666667,80,398,312,"Sntg1",2.126284,3.245905,2.610671,261,65,102,2.66095333333333,1.9858331982744
"SNTG2",0.701845,1.60186,3.167859,1.82385466666667,7,25,23,"Sntg2",0.378203,0.424333,0.509871,25,5,7,0.437469,1.96446300175285
"SNTN",0.107568,0.132788,0.159821,0.133392333333333,3,5,3,"Sntn",0,0,0,0,0,0,0,1.13339233333333
"SNU13",128.72968,132.54441,127.392809,129.555633,1408,1767,1945,"Snu13",73.964361,75.731113,70.158398,2157,500,801,73.284624,1.75750546977259
"SNUPN",11.960228,9.67583,9.807129,10.4810623333333,155,181,197,"Snupn",10.002843,10.539271,9.812876,511,131,196,10.11833,1.03262471372349
"SNURF",586.142087,696.461741,562.876887,615.160238333333,899,1374,1221,"Snurf",6687.412822,6550.802648,6567.572698,3591,860,1390,6601.92938933333,0.093316193768285
"SNW1",30.695797,32.933742,26.181439,29.9369926666667,468,637,576,"Snw1",22.201142,21.680162,19.946961,1963,472,701,21.2760883333333,1.38879825774319
"SNX1",30.734975,66.840958,25.385778,40.987237,791,1174,899,"Snx1",37.377678,38.909449,36.900886,2614,600,939,37.7293376666667,1.08411967592561
"SNX10",61.707561,48.032974,57.5321,55.757545,1796,1856,2212,"Snx10",105.152121,119.413606,103.846899,7934,2019,3134,109.470875333333,0.513778358583116
"SNX11",8.873954,13.915622,8.919413,10.569663,237,374,303,"Snx11",29.732545,31.302716,26.011316,2162,469,793,29.0155256666667,0.385455951312841
"SNX12",36.99287,38.064376,37.242988,37.4334113333333,886,1326,1294,"Snx12",48.88703,52.08932,45.018972,2438,576,1003,48.6651073333333,0.77385136964233
"SNX13",4.613718,3.279667,3.513039,3.80214133333333,410,398,406,"Snx13",21.593724,20.034595,24.594834,4402,1069,1847,22.0743843333333,0.208115686380249
"SNX14",191.151045,187.07775,164.326064,180.851619666667,1256,1799,1602,"Snx14",14.840256,14.263588,14.734343,1634,390,659,14.612729,11.6476510715498
"SNX15",52.195073,56.725044,37.429218,48.7831116666667,365,684,582,"Snx15",35.141588,37.954857,25.719363,891,205,307,32.9386026666667,1.46685802463995
"SNX16",6.184009,6.645049,6.090867,6.30664166666667,212,255,210,"Snx16",17.548684,15.193449,16.788251,1562,336,585,16.510128,0.417280882622141
"SNX17",34.608463,35.92247,30.940101,33.823678,847,1155,1067,"Snx17",50.050342,49.054875,53.672063,2118,489,790,50.92576,0.670643588076515
"SNX18",3.524818,1.913411,2.265866,2.56803166666667,280,195,267,"Snx18",10.348055,9.776022,9.747868,1675,390,664,9.957315,0.325630107984179
"SNX19",19.201023,14.777858,13.65162,15.8768336666667,974,1085,1048,"Snx19",23.180375,21.914891,23.879269,4603,1058,1828,22.9915116666667,0.70345019943512
"SNX2",34.370519,43.428078,30.377826,36.0588076666667,474,639,595,"Snx2",42.543058,52.545376,42.091342,3054,806,1179,45.726592,0.793098877544219
"SNX20",0.069788,0.050867,0.077012,0.065889,3,3,5,"Snx20",0.085867,0.079808,0.094997,6,3,3,0.0868906666666667,0.980677295968438
"SNX21",6.676364,8.187791,8.424112,7.76275566666667,202,293,305,"Snx21",84.955023,66.835922,70.089408,2518,532,919,73.9601176666667,0.116898904903444
"SNX22",2.945279,2.019105,3.181183,2.715189,120,145,188,"Snx22",0.293629,0.394924,0.401995,31,10,16,0.363516,2.72471243461756
"SNX24",8.059663,5.919511,6.617221,6.865465,138,162,171,"Snx24",2.576521,2.444638,2.690805,172,39,74,2.57065466666667,2.20280753370717
"SNX25",6.448064,3.877872,4.460421,4.92878566666667,259,232,292,"Snx25",34.887454,38.500861,41.156212,2048,528,819,38.181509,0.151315909417033
"SNX27",10.612813,11.690656,10.0755,10.7929896666667,1007,1615,1465,"Snx27",25.323762,20.069397,24.669731,4299,960,1638,23.3542966666667,0.484226246730728
"SNX29",4.642609,3.661739,3.156713,3.82035366666667,559,637,567,"Snx29",9.403927,11.528923,11.563195,772,178,324,10.832015,0.407399218701689
"SNX3",49.310698,41.594389,45.732067,45.545718,830,931,1086,"Snx3",85.623035,65.143292,81.18421,3602,694,1390,77.3168456666667,0.594325749508715
"SNX30",14.833923,10.469499,12.163987,12.4891363333333,1540,1775,1648,"Snx30",1.31449,2.137179,1.66491,408,99,173,1.70552633333333,4.98577159170138
"SNX31",0,0.042372,0.714022,0.252131333333333,0,2,8,"Snx31",0.491093,0.175457,0.118086,22,4,5,0.261545333333333,0.992537723575002
"SNX32",22.067197,13.927322,17.62644,17.873653,444,397,513,"Snx32",57.458519,55.888628,42.49524,2618,596,887,51.9474623333333,0.356460010891173
"SNX33",1.243204,0.412529,0.449962,0.701898333333333,95,40,65,"Snx33",0.797815,0.691536,0.87222,157,33,67,0.787190333333333,0.952275928081527
"SNX4",35.535447,31.993807,22.860129,30.1297943333333,884,1070,802,"Snx4",23.44008,25.50787,26.582226,2459,652,1099,25.1767253333333,1.1892165248681
"SNX5",19.843561,19.234339,17.216741,18.7648803333333,326,481,441,"Snx5",46.833049,42.565134,53.708595,1360,332,547,47.7022593333333,0.405830871172862
"SNX6",36.056706,37.568642,36.561322,36.72889,852,1338,1260,"Snx6",455.56772,450.249577,392.423945,4501,1027,1626,432.747080666667,0.0869836171393037
"SNX7",4.372573,4.60957,2.522738,3.83496033333333,112,56,62,"Snx7",121.087376,126.145877,122.486916,6176,1608,2457,123.240056333333,0.0389162760870072
"SNX8",10.367099,9.891176,8.118073,9.45878266666667,191,290,243,"Snx8",9.834939,8.511809,8.186664,722,155,261,8.84447066666667,1.06240172994573
"SNX9",10.065351,7.679349,6.564078,8.102926,681,706,636,"Snx9",12.980495,11.981203,12.390591,1666,390,638,12.450763,0.67675908050718
"SOAT1",4.847767,4.07247,3.874147,4.26479466666667,359,444,455,"Soat1",7.116438,11.258413,11.998052,1180,298,512,10.124301,0.473269706264391
"SOAT2",0.178592,0,0,0.0595306666666667,1,0,0,"Soat2",0.605617,0.327352,0.414472,54,7,15,0.449147,0.731140917151032
"SOBP",13.838511,13.763173,9.503392,12.3683586666667,1103,1564,1228,"Sobp",6.148474,5.715186,5.329988,1156,260,425,5.731216,1.98602431814202
"SOCS1",9.494743,8.150083,13.649519,10.4314483333333,136,167,353,"Socs1",0.113841,0.07963,0.247415,12,2,11,0.146962,9.96671932752204
"SOCS2",87.528895,76.975872,82.190236,82.2316676666667,1378,1676,1894,"Socs2",22.097918,24.756728,26.822791,1613,375,623,24.5591456666667,3.256433871153
"SOCS3",29.443571,26.320196,23.725467,26.4964113333333,1192,1501,1489,"Socs3",1.995888,4.81149,14.919605,191,49,91,7.24232766666667,3.33600075674416
"SOCS4",6.125006,4.087041,4.429525,4.880524,535,601,668,"Socs4",6.495072,5.378867,9.462573,1560,378,671,7.11217066666667,0.724901415617818
"SOCS5",6.23256,5.181666,4.777067,5.39709766666667,459,524,509,"Socs5",19.467332,17.331504,19.482002,3204,690,1233,18.7602793333333,0.323735184040415
"SOCS6",2.336015,2.011323,1.884838,2.077392,214,250,240,"Socs6",6.890529,7.831232,5.922576,573,125,234,6.88144566666667,0.390460345747906
"SOCS7",11.294335,15.787084,8.542439,11.8746193333333,1276,1914,1588,"Socs7",20.667491,16.400106,19.839879,4941,1114,1811,18.9691586666667,0.644725175869536
"SOD1",140.388917,124.961967,125.993375,130.448086333333,1559,1882,1992,"Sod1",343.298237,321.62184,355.459681,6218,1404,2509,340.126586,0.385335214926149
"SOD2",70.785182,64.046531,55.76551,63.5324076666667,2804,3206,2912,"Sod2",70.650546,59.390312,66.658324,5835,1435,2353,65.566394,0.969444246396563
"SOD3",1.75822,0,0.104297,0.620839,3,0,3,"Sod3",2.747826,2.675647,2.924509,424,100,182,2.78266066666667,0.42849177941946
"SOGA1",13.01797,13.652438,9.232779,11.967729,3040,4333,3164,"Soga1",2.964918,2.000298,3.270703,830,154,340,2.74530633333333,3.46239475382476
"SOGA3",3.060568,1.853634,1.517115,2.14377233333333,155,128,144,"Soga3",95.734633,82.914175,98.080833,7427,1424,2683,92.2432136666667,0.0337158299216492
"SOHLH1",0.992671,0.621705,1.622251,1.07887566666667,18,26,48,"Sohlh1",0,0,0,0,0,0,0,2.07887566666667
"SOHLH2",2.91889,4.136267,4.43632,3.83049233333333,93,178,204,"Sohlh2",0.010577,0,0,1,0,0,0.00352566666666667,4.81352146116841
"SON",62.547342,52.676661,48.981593,54.7351986666667,2740,3379,3100,"Son",80.354624,82.128371,78.895271,11793,2745,4874,80.459422,0.684208128393873
"SORBS1",25.879202,22.911379,18.906616,22.5657323333333,1180,1628,1487,"Sorbs1",234.856831,174.564632,227.678496,5498,1180,2069,212.366653,0.110447120025515
"SORBS2",34.457558,49.972304,35.421807,39.9505563333333,649,1553,1080,"Sorbs2",15.31236,15.323225,18.841437,1358,329,564,16.4923406666667,2.34105641512965
"SORBS3",16.372407,6.668212,5.443032,9.49455033333333,63,72,85,"Sorbs3",8.309432,8.566208,9.082493,1022,257,437,8.652711,1.08721273571055
"SORCS1",1.735789,1.249425,0.730925,1.238713,155,174,114,"Sorcs1",6.972979,7.577813,8.272632,1701,440,794,7.607808,0.260079337271463
"SORCS2",5.586805,4.52766,3.015235,4.37656666666667,215,252,223,"Sorcs2",2.402137,1.977369,1.876357,573,114,177,2.08528766666667,1.74264679587414
"SORCS3",7.048662,5.432636,4.483659,5.65498566666667,450,585,587,"Sorcs3",2.977708,3.64166,3.261545,639,174,249,3.29363766666667,1.54996443186908
"SORD",9.712526,13.502989,8.816159,10.6772246666667,436,694,585,"Sord",21.211523,21.775462,23.491096,2005,501,868,22.1593603333333,0.50421188230573
"SORL1",5.368521,2.203576,2.98304,3.518379,811,479,622,"Sorl1",160.874291,159.261138,196.372647,18365,4084,7047,172.169358666667,0.0260922546274334
"SORT1",28.561186,30.905748,24.032096,27.83301,2397,3683,3125,"Sort1",9.135173,9.280438,9.062453,2619,645,1025,9.15935466666667,2.83807495121737
"SOS1",13.996217,10.651108,9.762122,11.4698156666667,1425,1600,1633,"Sos1",16.489984,15.040111,17.447735,5850,1322,2422,16.3259433333333,0.719719291859625
"SOS2",8.354486,8.773914,7.517501,8.21530033333333,706,1001,903,"Sos2",13.75318,11.94976,10.875293,1621,385,644,12.1927443333333,0.69851276584278
"SOST",0,0,0,0,0,0,0,"Sost",0.013226,0,0,1,0,0,0.00440866666666667,0.995610684362872
"SOSTDC1",0.159979,0.147593,0.142177,0.149916333333333,4,6,5,"Sostdc1",11.764599,11.172151,10.621461,795,186,281,11.1860703333333,0.0943631787671448
"SOWAHA",0.252473,0.458742,0.239192,0.316802333333333,11,28,18,"Sowaha",0.414273,0.354336,0.639714,54,11,38,0.469441,0.896124671445355
"SOWAHB",0.387098,0.060854,0.203968,0.217306666666667,23,5,19,"Sowahb",0.34343,0.242489,0.34134,53,9,22,0.309086333333333,0.929890287347995
"SOWAHC",2.539663,1.161772,1.258267,1.653234,173,109,130,"Sowahc",4.311628,4.190101,4.435965,792,192,324,4.31256466666667,0.499426203063003
"SOWAHD",0.195797,0.20908,0.174571,0.193149333333333,4,6,6,"Sowahd",0.422752,0.366905,0.292312,24,5,7,0.360656333333333,0.876892499673564
"SOX1",0.0479,0,0.009838,0.019246,3,0,1,"Sox1",0.018135,0,0.013311,3,0,1,0.010482,1.00867308868441
"SOX10",0.610348,0.252562,0.218982,0.360630666666667,8,7,2,"Sox10",23.625422,21.04248,22.792694,2256,466,888,22.4868653333333,0.0579315565255792
"SOX11",39.86486,47.923894,31.890278,39.8930106666667,5549,9189,6741,"Sox11",1.239982,1.114241,1.21083,424,94,170,1.188351,18.6866780816545
"SOX12",14.727611,15.620659,15.178498,15.1755893333333,981,1446,1630,"Sox12",4.02493,2.963303,2.946956,661,117,206,3.31172966666667,3.75153142331357
"SOX13",1.997853,1.636262,1.756838,1.79698433333333,90,77,108,"Sox13",3.266178,4.791568,3.003132,298,74,123,3.68695933333333,0.596758822599841
"SOX14",0.066651,0.144349,0.222214,0.144404666666667,2,6,10,"Sox14",0,0,0,0,0,0,0,1.14440466666667
"SOX15",0.511903,0.413001,0.581931,0.502278333333333,8,9,14,"Sox15",0.035569,0,0,1,0,0,0.0118563333333333,1.4846755254122
"SOX17",0,0,0,0,0,0,0,"Sox17",3.346473,4.341669,2.718669,168,42,69,3.468937,0.223766859993775
"SOX18",0.109244,0.114342,0.082784,0.102123333333333,2,3,3,"Sox18",0.964199,0.551231,1.178737,52,7,29,0.898055666666667,0.580659120113618
"SOX2",0.646423,0.195344,0.05427,0.298679,24,10,3,"Sox2",4.119721,3.384582,5.084035,320,65,164,4.19611266666667,0.249932802329536
"SOX21",0.1296,0,0,0.0432,5,0,0,"Sox21",0,0,0,0,0,0,0,1.0432
"SOX3",0,0.026427,0.043749,0.023392,0,1,2,"Sox3",0.273536,0.079592,0.284275,15,1,8,0.212467666666667,0.844057147365854
"SOX30",0.040632,0.150037,0.056399,0.082356,1,5,3,"Sox30",0.018497,0,0.022287,2,0,1,0.0135946666666667,1.06783908360475
"SOX4",29.042171,60.477797,39.386563,42.9688436666667,2083,5983,4371,"Sox4",4.811836,4.421558,4.452071,876,196,345,4.56182166666667,7.90547527443796
"SOX5",0.719177,0.285196,0.157546,0.387306333333333,25,15,6,"Sox5",1.455766,0.365674,1.480871,127,24,46,1.10077033333333,0.660379819402756
"SOX6",0.39343,0.024803,0.017286,0.145173,15,2,3,"Sox6",2.40636,3.350491,2.041002,330,66,118,2.59928433333333,0.318166861504782
"SOX7",0.243225,0.284259,0.267673,0.265052333333333,12,19,20,"Sox7",0.251994,0.092075,0.315384,34,3,17,0.219817666666667,1.03708313783508
"SOX8",0.859014,0.613721,1.012416,0.828383666666667,46,46,85,"Sox8",1.170309,1.123094,1.619852,134,33,49,1.30441833333333,0.793425238906998
"SOX9",0.509221,0.024597,0,0.177939333333333,30,2,0,"Sox9",0.160043,0.07487,0.209394,26,3,14,0.148102333333333,1.02598810152521
"SP1",2.811821,1.536795,1.47671,1.94177533333333,303,265,269,"Sp1",24.063547,14.064356,13.083346,1176,262,505,17.0704163333333,0.16279510549554
"SP110",0.379445,0.052694,0.09957,0.177236333333333,11,5,5,"Sp110",0.762476,1.726794,0.859407,41,15,22,1.11622566666667,0.556290546833616
"SP140",0.396921,0.446828,0.01602,0.286589666666667,7,4,1,"Sp100",4.784547,3.775148,6.429375,218,50,101,4.99635666666667,0.214561897863536
"SP2",5.032727,5.88524,6.370919,5.762962,141,191,162,"Sp2",3.057123,2.99043,3.129463,382,91,153,3.05900533333333,1.66616238329653
"SP3",8.506697,7.906093,6.360149,7.59097966666667,560,726,547,"Sp3",11.860395,10.620181,15.600862,1420,400,633,12.6938126666667,0.627362143457588
"SP4",3.958001,1.804473,1.432644,2.39837266666667,174,203,175,"Sp4",3.072525,2.229468,2.71582,557,120,224,2.67260433333333,0.925330462588174
"SP5",0,0,0,0,0,0,0,"Sp5",0.031352,0,0,2,0,0,0.0104506666666667,0.989657420187428
"SP6",0.118073,0.085335,0.198415,0.133941,7,7,18,"Sp6",0.64643,0.479338,0.498331,95,17,30,0.541366333333333,0.735672614275776
"SP7",0.042243,0.098574,0,0.046939,2,4,0,"Sp7",0.077362,0.034462,0.097759,10,1,5,0.069861,0.978574786818101
"SP8",0,0.014192,0.012393,0.00886166666666667,0,1,1,"Sp8",0.005871,0,0,1,0,0,0.001957,1.00689118062618
"SP9",0,0.021491,0,0.00716366666666667,0,1,0,"Sp9",0,0.025487,0,0,1,0,0.00849566666666667,0.998679220898982
"SPA17",6.726309,9.524614,9.235423,8.49544866666667,143,222,228,"Spa17",6.864848,9.111221,5.139425,137,40,40,7.038498,1.18124662924176
"SPAAR",2.148935,0.069025,2.701547,1.63983566666667,6,1,12,"Spaar",0.371574,0.118763,0.371689,48,5,19,0.287342,2.05060944695867
"SPACA1",0,0,0,0,0,0,0,"Spaca1",0.101244,0,0,4,0,0,0.033748,0.967353745787174
"SPACA3",0.242844,0.237303,0.112466,0.197537666666667,3,4,2,"Spaca3",0.037662,0,0.096221,1,0,1,0.0446276666666667,1.14637751313626
"SPACA4",0.080127,0.115419,0,0.065182,1,2,0,"Spaca4",0,0,0,0,0,0,0,1.065182
"SPACA5",0.541333,0.105694,0.249738,0.298921666666667,3,1,2,"Spaca5",0.057421,0,0,1,0,0,0.0191403333333333,1.27452679889358
"SPACA5B",0,0,0,0,0,0,0,"Spaca5",0.057421,0,0,1,0,0,0.0191403333333333,0.981219138613884
"SPACA6",11.038273,5.945617,5.854157,7.61268233333333,86,65,58,"Spaca6",26.843776,28.978201,60.35892,435,136,194,38.7269656666667,0.216796883144788
"SPACA7",0,0.09404,0.088796,0.0609453333333333,0,1,1,"Spaca7",0,0,0,0,0,0,0,1.06094533333333
"SPACA9",4.494336,4.536377,5.780073,4.93692866666667,123,176,211,"Spaca9",0,0,0,0,0,0,0,5.93692866666667
"SPAG1",7.700476,6.822265,3.892948,6.138563,147,212,196,"Spag1",1.988306,2.926744,2.9798,152,55,94,2.63161666666667,1.96567084448157
"SPAG11A",0,0,0,0,0,0,0,"Spag11b",0,0,0,0,0,0,0,1
"SPAG11B",0,0,0,0,0,0,0,"Spag11b",0,0,0,0,0,0,0,1
"SPAG16",15.491782,12.885159,12.663899,13.68028,212,274,247,"Spag16",0.068847,0.129219,0.061606,4,1,2,0.0865573333333333,13.5108194934951
"SPAG17",2.978227,0.896238,1.758182,1.877549,35,20,43,"Spag17",0.053968,0,0.13317,1,0,2,0.0623793333333333,2.70858902250232
"SPAG4",9.102853,6.31744,6.705726,7.37533966666667,64,67,83,"Spag4",1.737219,1.130393,2.789722,61,15,25,1.885778,2.90228134896955
"SPAG5",7.925899,14.827575,6.159879,9.63778433333333,99,188,130,"Spag5",1.567541,1.258256,1.981285,71,12,19,1.60236066666667,4.08774405085024
"SPAG6",0.166013,0.144075,0.019277,0.109788333333333,6,8,1,"Spag6l",0.11947,0.6119,0,6,2,0,0.24379,0.892263431393831
"SPAG6",0.166013,0.144075,0.019277,0.109788333333333,6,8,1,"Spag6",1.898591,1.116889,1.535576,63,14,21,1.51701866666667,0.440913827152123
"SPAG7",53.304634,51.266232,48.964694,51.17852,676,880,896,"Spag7",63.874992,88.91919,70.244213,1375,436,574,74.3461316666667,0.692517569857988
"SPAG8",1.19115,1.153172,1.239773,1.19469833333333,12,20,26,"Spag8",1.039388,0.660857,1.027754,19,3,8,0.909333,1.14945812665121
"SPAG9",78.813306,77.388823,88.030431,81.4108533333333,2537,4052,3740,"Spag9",64.02223,61.541045,68.993678,15960,4016,6836,64.8523176666667,1.25144955034815
"SPAM1",0,0,0,0,0,0,0,"Hyal5",0,0,0,0,0,0,0,1
"SPAM1",0,0,0,0,0,0,0,"Spam1",0,0,0,0,0,0,0,1
"SPARC",1403.124364,6.005973,40.564566,483.231634333333,9134,144,331,"Sparc",207.123077,194.701236,210.514212,17736,4049,7034,204.112841666667,2.36080603436946
"SPARCL1",1.252683,0.038208,0.017961,0.436284,35,2,1,"Sparcl1",132.251482,142.172966,141.851303,14067,3546,5751,138.758583666667,0.0102768929272039
"SPART",14.88156,9.193604,11.870178,11.9817806666667,273,226,285,"Spg20",21.536494,18.642962,18.942595,2366,556,896,19.7073503333333,0.626916551741024
"SPAST",21.248722,22.982968,18.879244,21.036978,1290,1831,1615,"Spast",16.489486,14.997425,13.780494,2026,482,790,15.089135,1.36968071931773
"SPATA1",0.858875,0,0.593948,0.484274333333333,2,0,2,"Spata1",5.116453,4.164877,8.696591,140,38,82,5.99264033333333,0.212262359077432
"SPATA13",6.545729,1.821948,3.132837,3.83350466666667,367,251,368,"Spata13",25.788994,23.643912,21.382733,4537,1021,1720,23.605213,0.196442301339422
"SPATA16",0,0.146987,0.137845,0.094944,0,3,3,"Spata16",0,0,0,0,0,0,0,1.094944
"SPATA17",7.651019,3.476701,4.790984,5.30623466666667,53,49,51,"Spata17",0.326265,0.340459,0.178257,12,2,3,0.281660333333333,4.92036345563216
"SPATA18",0.513007,0.233722,0.236657,0.327795333333333,20,9,8,"Spata18",0.115328,0.331654,0.253329,9,5,6,0.233437,1.07650032659417
"SPATA19",0.146075,0,0,0.0486916666666667,1,0,0,"Spata19",0.100527,0,0.076826,2,0,1,0.0591176666666667,0.990155956860947
"SPATA2",3.174149,4.400475,3.505078,3.693234,208,394,333,"Spata2",10.807281,8.300258,10.206514,1653,344,622,9.771351,0.435714517148313
"SPATA20",51.711048,51.185516,47.278406,50.0583233333333,1318,1736,1906,"Spata20",0.009341,0.161012,0.100488,1,1,1,0.0902803333333333,46.8304543082345
"SPATA21",0.503016,0.027508,0.152633,0.227719,9,2,3,"Spata21",0.105581,0.039586,0.024583,2,1,1,0.0565833333333333,1.16197081788785
"SPATA22",0,2.433558,0,0.811186,0,1,0,"Spata22",0.022367,0,0.05678,1,0,1,0.0263823333333333,1.7646309188876
"SPATA24",4.612909,6.513064,4.683822,5.26993166666667,33,57,43,"Spata24",3.745944,4.174263,8.357833,56,14,40,5.42601333333333,0.975710964392646
