"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"PLPPR4",12.158885,6.696011,6.169144,8.34134666666667,898,669,645,"Plppr4",36.93203,18.217598,14.937183,3109,2700,2040,23.3622703333333,0.383434981176015
"PLPPR5",5.017879,4.340882,4.730847,4.696536,282,355,391,"Plppr5",12.183526,9.136572,6.603308,698,877,611,9.307802,0.552643133812621
"PLRG1",49.814381,59.675707,38.580756,49.356948,591,842,650,"Plrg1",15.825112,19.265114,19.497968,381,834,838,18.1960646666667,2.62329539280221
"PLS1",4.786126,3.29299,1.638899,3.23933833333333,55,43,37,"Pls1",4.599228,4.846347,5.394561,219,308,418,4.946712,0.712887782918247
"PLS3",25.888997,17.258655,11.226994,18.124882,455,128,283,"Pls3",62.267649,38.747732,32.718691,2775,3031,2550,44.578024,0.41960752840009
"PLSCR1",10.004738,3.247921,12.700995,8.651218,58,45,87,"Plscr2",0.735668,1.491543,1.916972,16,58,56,1.38139433333333,4.05275928682118
"PLSCR1",10.004738,3.247921,12.700995,8.651218,58,45,87,"Plscr1",0.743195,1.100441,1.764466,14,38,61,1.20270066666667,4.38153860215838
"PLSCR3",13.585503,12.702008,11.517238,12.601583,277,357,319,"Plscr3",4.372618,3.86715,3.406827,115,164,171,3.88219833333333,2.78595461948665
"PLSCR4",0.285014,0.01739,0,0.100801333333333,4,1,0,"Plscr4",1.648372,1.347578,1.076099,70,110,89,1.35734966666667,0.46696565592235
"PLSCR5",0,0,0,0,0,0,0,"Plscr5",0.066045,0.037693,0.074263,1,1,2,0.0593336666666667,0.943989633735169
"PLTP",16.097735,10.536976,12.011392,12.8820343333333,395,348,427,"Pltp",37.598072,45.333413,48.648781,840,1673,1865,43.8600886666667,0.309451780991427
"PLVAP",0.028038,0,0,0.009346,1,0,0,"Plvap",1.76353,3.658108,3.690144,45,183,191,3.03726066666667,0.250007637191621
"PLXDC1",12.314898,7.728592,13.542343,11.1952776666667,145,186,176,"Plxdc1",8.084138,5.93805,6.554504,337,455,500,6.85889733333333,1.5517797407711
"PLXDC2",0.957116,0.440502,0.614686,0.670768,115,112,108,"Plxdc2",11.827487,8.096165,7.968526,756,655,659,9.29739266666667,0.162251557659677
"PLXNA1",66.349412,63.77582,50.979027,60.3680863333333,3929,5637,5045,"Plxna1",43.393728,12.849206,14.521209,1672,836,1003,23.5880476666667,2.4958503076488
"PLXNA2",10.883936,5.817234,7.280118,7.99376266666667,1508,1083,1263,"Plxna2",15.710045,2.737559,3.38445,2419,813,858,7.27735133333333,1.08655079438858
"PLXNA3",366.896467,441.549395,273.134571,360.526811,2705,3756,3278,"Plxna3",6.500434,2.401865,2.111647,284,206,229,3.67131533333333,77.392936507676
"PLXNA4",9.01435,8.890871,7.219807,8.37500933333333,1887,2671,2192,"Plxna4",10.634116,1.762464,2.348862,2100,626,846,4.91514733333333,1.58491560818829
"PLXNB1",143.776187,145.806563,82.282397,123.955049,1878,2457,1700,"Plxnb1",13.851508,5.366072,5.964834,1555,1047,1197,8.394138,13.301385289422
"PLXNB2",80.907702,54.871345,51.030294,62.2697803333333,1245,1283,1065,"Plxnb2",15.885175,11.895189,11.215575,826,806,925,12.9986463333333,4.51970703643512
"PLXNB3",4.894051,1.554823,3.578827,3.342567,133,93,151,"Plxnb3",4.997019,1.963146,2.422636,392,286,370,3.12760033333333,1.05208030073325
"PLXNC1",4.295561,6.635697,4.1954,5.04221933333333,338,746,605,"Plxnc1",9.850191,3.758644,4.726606,1042,714,641,6.11181366666667,0.849603155613235
"PLXND1",8.090512,0.545271,0.898955,3.178246,149,17,11,"Plxnd1",48.132224,15.451605,14.538363,1069,609,637,26.0407306666667,0.154516756647799
"PM20D1",0.127818,0.113617,0,0.0804783333333333,2,1,0,"Pm20d1",0.362471,1.419352,1.005517,26,49,52,0.929113333333333,0.560090646134494
"PM20D2",2.71165,2.70772,2.450291,2.62322033333333,195,264,252,"Pm20d2",1.540137,0.825022,0.990213,24,24,30,1.11845733333333,1.7103107418417
"PMAIP1",0.05754,0,0,0.01918,1,0,0,"Pmaip1",1.19932,0.882227,0.667777,48,42,33,0.916441333333333,0.531808609151267
"PMCH",0,0,0,0,0,0,0,"Pmch",53.137702,46.155096,43.510339,427,642,611,47.6010456666667,0.0205756889853474
"PMEPA1",20.987522,13.08212,24.222385,19.4306756666667,1535,1141,2082,"Pmepa1",12.21041,7.1307,7.036866,648,648,545,8.79265866666667,2.08632572237107
"PMF1",14.020258,12.803249,12.137587,12.9870313333333,199,249,250,"Pmf1",2.379031,4.866706,4.984564,27,81,84,4.076767,2.75510602187048
"PMFBP1",8.561973,4.865134,7.161212,6.862773,231,143,267,"Pmfbp1",0.157014,0.143753,0.185054,8,13,17,0.161940333333333,6.76693352871533
"PML",9.133415,6.476399,9.678714,8.42950933333333,276,453,430,"Pml",6.878846,1.657327,2.659578,145,128,127,3.731917,1.99274613932014
"PMM1",26.711516,24.68594,27.171984,26.1898133333333,457,603,690,"Pmm1",82.004807,129.250789,124.379474,991,2656,2596,111.878356666667,0.240877118840645
"PMM2",6.053893,6.311014,5.435313,5.93340666666667,121,146,134,"Pmm2",12.248538,10.052801,9.985993,164,223,251,10.762444,0.589452894880236
"PMP2",0.018038,0.026537,0.015265,0.0199466666666667,1,2,1,"Pmp2",0.053334,0.030713,0.061362,1,1,2,0.0484696666666667,0.972795588745375
"PMP22",27.702434,4.735167,6.411845,12.9498153333333,624,145,214,"Pmp22",18.017753,17.276659,23.450442,400,707,904,19.581618,0.67778030538383
"PMPCA",35.561494,42.561862,32.545158,36.8895046666667,569,825,773,"Pmpca",30.902684,29.445887,25.839283,1234,1853,1725,28.7292846666667,1.27448423638492
"PMPCB",24.987769,24.493839,22.675362,24.0523233333333,571,870,807,"Pmpcb",134.277626,150.259054,130.602599,539,1072,1115,138.379759666667,0.179741473175497
"PMS1",25.38576,21.262062,20.272301,22.3067076666667,311,485,398,"Pms1",1.485831,1.670912,1.115596,67,88,69,1.424113,9.61453020823149
"PMS2",9.677,9.021455,7.798457,8.832304,674,902,883,"Pms2",1.355328,2.085735,1.497993,37,46,53,1.646352,3.71541805474102
"PMVK",21.243094,16.378098,17.150871,18.2573543333333,280,297,327,"Pmvk",31.27179,35.289562,32.886191,346,729,745,33.149181,0.563918482652141
"PNCK",118.778058,119.917757,142.076865,126.924226666667,663,984,1025,"Pnck",41.919319,57.363989,61.888484,715,1902,2101,53.7239306666667,2.33762862258335
"PNISR",63.211965,54.827203,30.839366,49.626178,1676,1973,1664,"Pnisr",62.892955,22.285997,22.190365,1469,986,893,35.7897723333333,1.37609381056512
"PNKD",47.368372,43.713093,32.410048,41.1638376666667,446,589,626,"Pnkd",72.802777,61.235164,75.736759,2129,3055,3425,69.9249,0.594485683683257
"PNKP",56.745392,72.88099,129.884342,86.5035746666667,256,380,363,"Pnkp",43.284286,38.214735,43.510745,171,358,392,41.669922,2.05070856859468
"PNLDC1",0.037091,0.054633,0.025648,0.039124,1,2,1,"Pnldc1",1.008384,0.47663,0.787466,11,6,12,0.757493333333333,0.591253451886019
"PNLIP",0.235921,0.243742,0.195872,0.225178333333333,5,7,6,"Pnlip",0.805947,0.284724,0.228042,6,10,8,0.439571,0.851071835521369
"PNLIPRP1",0.305958,0.399941,0.627091,0.44433,4,4,4,"Pnliprp1",0,0,0,0,0,0,0,1.44433
"PNLIPRP2",0.160463,0.073844,0.330347,0.188218,2,2,4,"Pnliprp2",0,0,0,0,0,0,0,1.188218
"PNMA1",73.502207,80.223584,67.960757,73.895516,2828,4231,3976,"Pnma1",1.38605,1.239785,1.216068,46,75,75,1.28063433333333,32.8397739634719
"PNMA2",57.036773,55.181635,39.277604,50.4986706666667,3608,4935,4055,"Pnma2",13.548752,13.281195,11.082386,858,1414,1261,12.6374443333333,3.77626990863611
"PNMA3",18.873531,22.210966,14.613843,18.5661133333333,834,1436,1115,"Pnma3",6.545281,4.887854,4.929911,332,446,457,5.45434866666667,3.03146209537487
"PNMA5",0.748387,0.116042,0.164667,0.343032,39,8,12,"Pnma5",0.032285,0.03732,0.018212,1,2,1,0.0292723333333333,1.30483639412569
"PNMA8A",37.956302,36.737226,30.971202,35.2215766666667,2233,2929,2631,"Pnmal1",34.977027,34.805508,31.593972,2172,3822,3511,33.792169,1.04108417807084
"PNMA8B",7.445518,3.865867,3.537504,4.94962966666667,499,386,396,"Pnmal2",81.375978,39.038397,40.207417,5021,4472,4688,53.5405973333333,0.109086257898948
"PNMT",3.125124,4.855449,4.862368,4.28098033333333,33,66,82,"Pnmt",0.070032,0.073904,0.036332,1,2,1,0.0600893333333333,4.98163708215786
"PNN",34.159047,43.808603,23.109177,33.6922756666667,1259,1729,1365,"Pnn",18.984725,9.25803,7.387032,734,589,538,11.8765956666667,2.69421177497044
"PNO1",9.426973,13.025728,11.792665,11.415122,199,353,337,"Pno1",10.21215,11.664481,11.579357,208,412,396,11.151996,1.02165290376988
"PNOC",0.563813,0,0,0.187937666666667,5,0,0,"Pnoc",4.833544,6.755916,5.844196,98,250,211,5.81121866666667,0.174408975075239
"PNP",23.014486,13.842643,16.410262,17.755797,430,333,452,"Pnp2",0.360531,0.764532,1.176816,7,24,31,0.767293,10.6127263560711
"PNP",23.014486,13.842643,16.410262,17.755797,430,333,452,"Pnp",14.335775,17.315954,13.582522,147,373,397,15.0780836666667,1.16654430893931
"PNPLA1",0.037274,0.040712,0.076652,0.051546,1,2,4,"Pnpla1",0.102811,0.07356,0.080594,7,9,10,0.085655,0.968582100206788
"PNPLA2",10.567328,8.433584,14.168546,11.056486,187,193,266,"Pnpla2",12.544788,11.801882,11.200979,214,370,368,11.8492163333333,0.938305160971036
"PNPLA3",6.279043,7.53542,6.847964,6.88747566666667,195,207,254,"Pnpla3",3.32864,1.808457,3.154196,20,19,25,2.76376433333333,2.09563484004888
"PNPLA5",0.088859,0.633926,0.623934,0.448906333333333,3,15,33,"Pnpla5",0,0,0,0,0,0,0,1.44890633333333
"PNPLA6",76.907173,76.193411,63.925189,72.3419243333333,1211,1602,1562,"Pnpla6",56.029964,52.652634,40.145681,605,761,733,49.6094263333333,1.44917517638463
"PNPLA7",2.56177,2.724547,2.061172,2.449163,147,225,179,"Pnpla7",11.391079,7.198935,3.627015,236,280,250,7.40567633333333,0.410337355760665
"PNPLA8",37.885449,38.865784,30.293636,35.681623,1216,1747,1628,"Pnpla8",81.615351,58.744195,50.585063,1962,2719,2364,63.648203,0.567403598209837
"PNPO",34.127121,21.100637,19.951022,25.0595933333333,581,668,781,"Pnpo",16.252623,23.229667,24.572986,459,1166,1266,21.3517586666667,1.16588558967381
"PNPT1",23.526928,61.066539,30.448518,38.3473283333333,386,636,521,"Pnpt1",6.023559,7.194243,6.724434,188,360,303,6.647412,5.14518223071195
"PNRC1",7.15849,4.235748,5.025177,5.47313833333333,118,110,152,"Pnrc1",18.035782,19.109059,17.404845,324,568,526,18.1832286666667,0.337437375418521
"PNRC2",240.373713,158.021315,119.928845,172.774624333333,404,459,404,"Pnrc2",222.661025,234.164095,237.187047,548,861,726,231.337389,0.74794085050742
"POC1A",1.427831,1.083194,0.95314,1.15472166666667,42,43,41,"Poc1a",6.970547,8.273142,8.808044,94,151,147,8.01724433333333,0.238955670603432
"POC1B",10.915985,4.576138,6.218543,7.23688866666667,161,175,231,"Poc1b",4.431864,1.987308,2.48405,91,101,98,2.96774066666667,2.07596447415666
"POC5",12.807946,21.145976,13.556492,15.8368046666667,129,254,216,"Poc5",19.076081,14.589031,10.603621,536,678,685,14.7562443333333,1.06857981575262
"PODN",0.851728,0.401083,0.468187,0.573666,37,21,27,"Podn",2.139266,0.449581,0.859448,30,28,26,1.14943166666667,0.732131206776365
"PODNL1",7.757833,4.61904,5.022185,5.799686,96,73,122,"Podnl1",0,0.018219,0.024017,0,1,2,0.0140786666666667,6.70528453413871
"PODXL",6.173031,7.458778,5.109471,6.24709333333333,411,638,435,"Podxl",16.393288,5.139548,7.646161,670,561,648,9.72633233333333,0.675635725998545
"PODXL2",80.72305,88.149028,87.102875,85.3249843333333,2520,3809,4213,"Podxl2",128.594841,170.60795,189.073517,1388,3493,3731,162.758769333333,0.52714724643306
"POF1B",0.081611,0.072265,0.046588,0.0668213333333333,5,6,4,"Pof1b",0.125817,0.042679,0.023278,7,4,2,0.0639246666666667,1.00272262384492
"POFUT1",8.677804,3.614225,3.369163,5.22039733333333,335,314,272,"Pofut1",3.242753,3.159688,2.927578,266,405,399,3.11000633333333,1.51347633770881
"POFUT2",33.401478,23.317844,24.290388,27.0032366666667,616,688,727,"Pofut2",12.221845,12.723818,10.92419,315,502,451,11.9566176666667,2.16130763345053
"POGK",12.820859,15.496402,11.437794,13.251685,1202,1908,1570,"Pogk",15.988894,9.413961,9.781382,1156,1197,1375,11.728079,1.11970431673154
"POGLUT1",7.547743,6.42725,5.622368,6.53245366666667,269,421,362,"Poglut1",15.784198,17.924017,17.850447,621,1254,1251,17.1862206666667,0.414184662373135
"POGLUT2",4.639115,5.04245,2.159265,3.94694333333333,68,95,60,"Poglut2",2.150584,2.321147,2.193941,56,119,112,2.22189066666667,1.53541626490119
"POGLUT3",3.498509,2.456675,2.198388,2.71785733333333,142,121,125,"Poglut3",1.780222,3.191223,2.712924,96,139,120,2.56145633333333,1.04391490035584
"POGZ",38.397459,53.464209,26.313206,39.3916246666667,1857,2626,2208,"Pogz",11.819476,4.963246,9.722896,752,493,455,8.835206,4.1068407379232
"POLA1",1.326198,1.010153,1.932092,1.42281433333333,116,106,114,"Pola1",2.579604,1.078686,1.111405,58,78,57,1.58989833333333,0.935486270696598
"POLA2",5.2197,1.531405,4.565329,3.77214466666667,63,55,97,"Pola2",2.809701,1.759574,2.371077,56,92,95,2.31345066666667,1.44023410840984
"POLB",75.987222,105.524493,86.803191,89.438302,488,896,732,"Polb",23.313656,26.177611,24.373368,376,707,670,24.621545,3.52977550729279
"POLD1",4.123011,5.567651,4.808957,4.83320633333333,76,137,116,"Pold1",3.605875,2.642552,2.330385,64,101,126,2.859604,1.51134840085494
"POLD2",202.933218,169.415235,150.006812,174.118421666667,478,620,639,"Pold2",13.279553,19.48603,19.421784,104,293,287,17.395789,9.51948414208636
"POLD4",14.939631,7.441858,11.911713,11.4310673333333,138,102,162,"Pold4",7.640761,12.873545,12.324716,59,205,213,10.9463406666667,1.04057532596732
"POLDIP2",27.495652,28.484381,29.219431,28.3998213333333,863,1209,1311,"Poldip2",40.981925,49.801907,50.961991,905,2062,2155,47.2486076666667,0.609340305453927
"POLDIP3",14.794522,19.523547,14.464688,16.260919,705,1110,957,"Poldip3",15.798601,15.963684,14.52782,727,1305,1250,15.430035,1.05057104260581
"POLE",11.413633,15.766587,13.72425,13.6348233333333,354,652,565,"Pole",0.438196,0.194678,0.325348,26,19,20,0.319407333333333,11.0919675551295
"POLE2",4.541414,2.775354,0.979927,2.765565,18,17,21,"Pole2",0.396371,0.103611,0.256009,8,4,10,0.251997,3.00764698317967
"POLE3",9.745839,9.335405,7.886463,8.98923566666667,232,348,364,"Pole3",9.750312,12.881792,11.918926,244,512,520,11.51701,0.798052862997367
"POLE4",41.183783,50.357461,57.922509,49.821251,180,267,330,"Pole4",20.7243,22.989658,23.445668,276,532,535,22.386542,2.1730981433681
"POLG",74.50804,97.012623,34.682018,68.734227,552,672,576,"Polg",85.10999,85.44406,75.333685,608,969,864,81.9625783333333,0.840550383087379
"POLG2",8.344088,7.265285,7.258812,7.62272833333333,137,110,134,"Polg2",0.989393,0.868696,1.584001,26,33,59,1.14736333333333,4.01549574749809
"POLH",7.075761,5.188316,1.950062,4.73804633333333,174,183,207,"Polh",1.744715,1.804532,1.520059,78,132,130,1.68976866666667,2.13328618347104
"POLI",8.053625,5.991431,5.989467,6.67817433333333,299,355,366,"Poli",3.541023,2.479439,2.264314,128,168,139,2.761592,2.04120338764367
"POLK",5.897331,5.208518,4.545726,5.21719166666667,321,381,355,"Polk",3.102531,2.513815,2.780332,144,221,220,2.79889266666667,1.63657997532263
"POLL",15.309347,12.569052,13.08914,13.6558463333333,222,293,321,"Poll",2.844713,4.096735,3.524655,94,251,219,3.488701,3.2650529258539
"POLM",5.721614,6.144742,6.714763,6.19370633333333,123,168,138,"Polm",2.392951,1.572738,2.01511,62,95,105,1.99359966666667,2.40302883963888
"POLN",5.805801,6.016903,5.352988,5.72523066666667,85,124,122,"Poln",0.058949,0.395701,0.397723,2,7,9,0.284124333333333,5.2372114538234
"POLQ",0.567666,0.078248,0.141437,0.262450333333333,11,2,3,"Polq",0.511063,0.144392,0.170957,27,12,14,0.275470666666667,0.989791742237898
"POLR1A",21.080906,27.952159,22.31086,23.7813083333333,1060,1744,1165,"Polr1a",12.236565,6.564631,6.556955,568,391,376,8.452717,2.62160692352615
"POLR1B",9.001238,11.505459,9.419195,9.97529733333333,386,633,608,"Polr1b",4.931248,2.015519,2.578429,207,217,227,3.17506533333333,2.62877259565439
"POLR1C",10.245743,13.334158,11.269036,11.6163123333333,151,257,218,"Polr1c",15.391678,26.706899,29.869897,165,422,416,23.9894913333333,0.504864711531943
"POLR1D",40.563548,43.898766,49.391671,44.617995,578,831,810,"Polr1d",21.869147,28.091914,30.07981,309,747,821,26.6802903333333,1.64803166623818
"POLR1E",7.974634,9.533566,8.007367,8.505189,219,355,320,"Polr1e",5.075605,7.909722,5.917645,68,143,132,6.30099066666667,1.30190400645173
"POLR1G",0.739557,0.813634,0.805372,0.786187666666667,33,48,50,"Cd3eap",6.959554,7.087412,6.587668,205,412,389,6.87821133333333,0.226725025655147
"POLR2A",268.397526,267.975293,211.823587,249.398802,2591,4006,3459,"Polr2a",13.095301,2.200974,3.701702,1291,412,612,6.332659,34.148431285295
"POLR2B",110.242171,102.621294,81.825858,98.2297743333333,2096,2878,2344,"Polr2b",60.922994,52.744427,44.189353,1005,1251,1100,52.6189246666667,1.85064834757907
"POLR2C",22.076637,25.542406,20.125039,22.5813606666667,507,674,639,"Polr2c",42.091401,50.100126,60.776877,510,1024,1201,50.989468,0.453579572436992
"POLR2D",13.442668,13.163677,12.419709,13.0086846666667,522,710,750,"Polr2d",9.507888,13.234303,13.273371,118,261,274,12.0051873333333,1.07716131322163
"POLR2E",75.420857,81.727325,84.126339,80.4248403333333,939,1308,1402,"Polr2e",25.807463,38.808843,39.820606,358,994,1035,34.812304,2.27365545465417
"POLR2F",29.457855,36.998321,32.033888,32.8300213333333,258,452,389,"Polr2f",45.89954,75.022837,86.656525,163,431,510,69.1929673333333,0.481957418507197
"POLR2G",121.322716,97.651439,99.892921,106.289025333333,710,891,987,"Polr2g",75.98808,80.186155,88.800525,447,995,1099,81.6582533333333,1.29798321409808
"POLR2H",38.783711,37.4348,32.413216,36.2105756666667,249,391,360,"Polr2h",18.712179,26.170857,26.941137,135,327,342,23.941391,1.49192062570474
"POLR2I",83.869882,83.72856,87.78616,85.1282006666667,312,432,530,"Polr2i",24.798026,53.153072,66.077593,87,234,244,48.0095636666667,1.75737538192461
"POLR2J3",53.961081,51.594199,42.02646,49.1939133333333,722,861,747,"Upk3bl",0.148928,0.322322,0.238409,1,6,3,0.236553,40.5918010253773
"POLR2K",52.170026,51.382879,49.303775,50.9522266666667,613,817,801,"Polr2k",11.156261,7.020528,8.93551,49,57,66,9.037433,5.17584791516583
"POLR2L",27.405941,30.409677,27.98984,28.6018193333333,235,325,308,"Polr2l",8.995501,10.138104,9.494616,203,408,388,9.54274033333333,2.80779175028529
"POLR2M",27.723461,34.297738,81.296375,47.7725246666667,657,781,813,"Polr2m",77.941205,111.810659,99.227234,2156,4177,3980,96.326366,0.50112345370695
"POLR3A",20.000821,19.872658,15.902637,18.5920386666667,1460,2103,1670,"Polr3a",7.184776,2.526415,2.836042,385,290,347,4.182411,3.78048724168474
"POLR3B",2.489636,2.352471,1.655833,2.16598,142,216,161,"Polr3b",4.527855,4.286375,3.091824,248,274,260,3.96868466666667,0.637186743050844
"POLR3C",10.682105,11.438742,9.147126,10.4226576666667,301,446,397,"Polr3c",10.403182,10.191262,9.416863,222,415,425,10.003769,1.03806774448525
"POLR3D",13.919485,10.981791,10.883567,11.928281,534,627,637,"Polr3d",14.644307,7.438017,9.736192,184,289,271,10.606172,1.11391430352747
"POLR3E",18.611428,19.065715,15.153239,17.6101273333333,346,513,452,"Polr3e",8.070997,7.181543,6.34561,427,620,534,7.19938333333333,2.26969841227897
"POLR3F",8.92349,8.372619,8.47325,8.58978633333333,208,284,279,"Polr3f",6.849622,4.080724,3.819008,343,420,403,4.91645133333333,1.62086794820814
"POLR3H",19.622644,23.32923,24.178897,22.3769236666667,449,723,718,"Polr3h",28.237537,28.395862,30.583288,404,781,825,29.072229,0.777359192983888
"POLR3K",5.945408,5.236894,6.575684,5.91932866666667,103,127,168,"Polr3k",11.502987,8.493636,7.412095,501,640,530,9.13623933333333,0.682632723944495
"POLRMT",30.585372,25.813317,23.310909,26.569866,294,519,519,"Polrmt",20.554105,16.851082,18.847306,298,435,478,18.750831,1.39588384914032
"POM121",17.62247,18.994578,14.914036,17.177028,1593,2344,1953,"Pom121",12.976733,3.691338,4.30561,1048,554,658,6.991227,2.27462290834687
"POM121C",46.235606,34.063705,29.797513,36.6989413333333,1161,1673,1422,"Pom121",12.976733,3.691338,4.30561,1048,554,658,6.991227,4.71754104010978
"POM121L12",0,0,0,0,0,0,0,"Pom121l12",0,0,0,0,0,0,0,1
"POM121L2",0.020015,0,0,0.00667166666666667,1,0,0,"Pom121l2",0.039284,0,0.020038,1,0,1,0.019774,0.987151728389493
"POMC",0,0.042153,0,0.014051,0,1,0,"Pomc",2.274423,3.169443,3.102727,27,72,67,2.84886433333333,0.263467587365381
"POMGNT1",54.660711,65.546359,45.330965,55.179345,1141,1556,1261,"Pomgnt1",35.357972,40.569976,42.144543,731,1575,1703,39.357497,1.39204235089208
"POMGNT2",12.020979,10.283729,10.893866,11.0661913333333,478,563,632,"Pomgnt2",12.262258,18.334817,15.817708,322,813,831,15.4715943333333,0.732545440905811
"POMK",30.803079,40.551997,27.986554,33.1138766666667,1751,2069,1783,"Pomk",7.948173,8.108556,7.7373,431,778,754,7.931343,3.8195685314814
"POMP",42.216976,41.996754,44.102645,42.772125,730,975,1032,"Pomp",253.262923,283.899192,325.233442,762,1595,1710,287.465185666667,0.151741448101749
"POMT1",54.178502,51.825098,47.269152,51.0909173333333,868,1199,1033,"Pomt1",8.98515,5.767576,5.295187,167,201,208,6.68263766666667,6.78034284492483
"POMT2",39.319733,41.62507,28.598724,36.514509,582,733,620,"Pomt2",4.145948,3.050109,3.493734,297,404,425,3.56326366666667,8.22098211725804
"POMZP3",14.826502,15.867249,9.980819,13.55819,194,302,282,"Zp3",0.129902,0.031742,0.031287,1,1,1,0.0643103333333333,13.6785198302124
"PON1",0,0.14437,0.018968,0.054446,0,3,1,"Pon1",0.222704,0.193432,0.12825,3,5,3,0.181462,0.892492521977008
"PON2",25.406107,8.751294,8.047868,14.068423,351,178,148,"Pon2",23.89068,21.871188,17.972849,588,926,937,21.2449056666667,0.677387588232374
"PON3",0,0,0,0,0,0,0,"Pon3",2.190439,2.220997,1.134757,42,51,47,1.848731,0.351033495265085
"POP1",4.425187,4.903625,2.033827,3.78754633333333,135,263,167,"Pop1",5.209082,2.214003,3.217671,81,117,108,3.54691866666667,1.05292104044673
