"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"EPS8L1","Eps8l1",37.430843,32.163539,27.620789,72,182,121,32.405057,0.48073,0.48073,22.5598569624442
"EPS8L2","Eps8l2",20.439875,20.354763,24.30095,116,449,284,21.6985293333333,0.06325,0.06325,21.3482523708755
"EPS8L3","Eps8l3",0,0,0,0,0,0,0,0.0506,0.0506,0.951837045497811
"EPSTI1","Epsti1",0.598895,0.323267,0.405039,4,9,10,0.442400333333333,5.26272,5.26272,0.230315315603018
"EPX","Epx",0.284355,0.573806,0.630628,5,17,7,0.496263,0,0,1.496263
"EPYC","Epyc",0.097936,0.134245,0.04684,1,5,1,0.093007,0.06325,0.06325,1.02798683282389
"ERAL1","Eral1",6.801473,7.79993,9.006118,75,341,213,7.86917366666667,45.34039,45.34039,0.191391864994375
"ERAP1","Erap1",6.736422,11.605982,10.275927,76,356,200,9.53944366666667,37.62341,37.62341,0.272877088446273
"ERAS","Eras",0,0,0,0,0,0,0,0,0,1
"ERBB2","Erbb2",0.264766,1.314737,1.862943,9,81,52,1.147482,25.31421,25.31421,0.0816092141850354
"ERBB3","Erbb3",2.46224,3.113142,3.028573,102,491,270,2.867985,8.24831,8.24831,0.418236953562327
"ERBB4","Erbb4",5.94749,8.086816,5.860982,442,1717,945,6.63176266666667,2.55546,2.55546,2.14649093694393
"ERC1","Erc1",10.7911,10.388525,12.30435,538,1898,1276,11.161325,22.58164,22.58164,0.51571158748925
"ERC2","Erc2",8.757819,12.763009,8.652279,249,1046,580,10.0577023333333,1.34098,1.34098,4.72353558481206
"ERCC1","Ercc1",30.14103,39.498763,31.10216,63,252,121,33.580651,41.35539,41.35539,0.816440386925962
"ERCC2","Ercc2",47.77158,50.830904,52.634849,119,557,350,50.4124443333333,3.61812,3.61812,11.1327649202128
"ERCC3","Ercc3",13.267243,10.993708,13.823698,180,720,393,12.694883,47.2127,47.2127,0.284051359911393
"ERCC4","Ercc4",7.144541,7.138346,8.780419,158,651,393,7.68776866666667,4.44042,4.44042,1.59689300948579
"ERCC5","Ercc5",7.397775,7.346903,6.805637,147,456,296,7.18343833333333,38.61017,38.61017,0.206599424676373
"ERCC6","Ercc6",5.294711,4.220667,6.623941,136,487,280,5.379773,5.18682,5.18682,1.03118775073463
"ERCC6L","Ercc6l",0.03772,0.047913,0.070812,1,7,5,0.0521483333333333,0.03795,0.03795,1.01367920741205
"ERCC6L2","Ercc6l2",8.511779,9.710588,9.572091,183,646,402,9.26481933333333,19.52015,19.52015,0.50023120363805
"ERCC8","Ercc8",13.194933,7.433208,8.58131,74,265,176,9.73648366666667,10.71521,10.71521,0.91645678282051
"EREG","Ereg",0,0.009693,0,0,1,0,0.003231,0,0,1.003231
"ERF","Erf",2.60713,3.523426,4.280227,63,248,159,3.470261,1.82171,1.82171,1.58423828104235
"ERG","Erg",2.972858,2.253378,2.3815,40,134,79,2.535912,13.28332,13.28332,0.247555330273354
"ERGIC1","Ergic1",46.720299,42.21939,47.358581,539,1951,1268,45.4327566666667,64.43041,64.43041,0.709651011917343
"ERGIC2","Ergic2",67.050662,48.374987,64.243902,318,1001,615,59.8898503333333,143.56102,143.56102,0.421205179192381
"ERGIC3","Ergic3",109.551568,148.372051,169.382755,327,1528,943,142.435458,58.19358,58.19358,2.42315903177338
"ERH","Erh",8.041543,26.2574,26.998829,30,272,180,20.4325906666667,192.69664,192.69664,0.110650296601256
"ERI1","Eri1",2.737823,4.560386,3.067525,95,366,226,3.45524466666667,6.07237,6.07237,0.629950733158286
"ERI2","Eri2",3.263165,2.579111,2.958656,52,179,125,2.933644,17.38217,17.38217,0.213992363251999
"ERI3","Eri3",432.107954,456.295225,446.052156,341,1282,722,444.818445,29.43836,29.43836,14.6465987326518
"ERLEC1","Erlec1",35.944742,30.392683,31.007152,277,1085,642,32.4481923333333,73.47572,73.47572,0.449115394028192
"ERLIN1","Erlin1",55.03355,26.178149,27.804748,70,257,169,36.3388156666667,14.18152,14.18152,2.45949125427933
"ERLIN2","Erlin2",60.437167,52.063215,59.95483,436,1596,907,57.4850706666667,25.9847,25.9847,2.16734188879871
"ERMAP","Ermap",0.053318,0.095727,0.180452,1,11,5,0.109832333333333,6.12298,6.12298,0.155810115054841
"ERMN","Ermn",38.999806,37.161528,35.036483,959,3374,1805,37.065939,0.20241,0.20241,31.6580359444782
"ERMP1","Ermp1",23.910301,24.133379,24.559692,679,2476,1496,24.201124,28.5022,28.5022,0.85421168590817
"ERN1","Ern1",1.658951,1.571465,1.562171,80,288,162,1.597529,1.60665,1.60665,0.996500872767729
"ERN2","Ern2",0.102584,0.106938,0.097062,2,8,4,0.102194666666667,0,0,1.10219466666667
"ERP27","Erp27",0,0,0.082769,0,0,1,0.0275896666666667,0.34157,0.34157,0.765960528833133
"ERP29","Erp29",67.73615,69.039904,70.32008,412,1505,875,69.0320446666667,80.53485,80.53485,0.858921610411581
"ERP44","Erp44",17.840214,21.975717,26.257405,240,764,459,22.0244453333333,26.02265,26.02265,0.852042465610639
"ERRFI1","Errfi1",13.601982,12.639187,11.816043,274,949,488,12.6857373333333,19.5834,19.5834,0.664891967961237
"ERVFRD-1","Synb",0.082148,0.052271,0.088903,2,5,5,0.0744406666666667,0.0506,0.0506,1.0226924297227
"ESAM","Esam",22.954409,95.461466,70.633158,77,306,163,63.0163443333333,37.07943,37.07943,1.68112664326471
"ESCO1","Esco1",5.739887,7.056451,9.901779,170,550,350,7.566039,8.21035,8.21035,0.930044895145136
"ESCO2","Esco2",0.250919,0.638542,0.840743,1,5,2,0.576734666666667,0.32892,0.32892,1.18647824298428
"ESD","Esd",85.52089,78.059147,71.72945,259,1053,638,78.4364956666667,315.42184,315.42184,0.251046184633357
"ESF1","Esf1",8.43475,8.743146,8.696607,188,621,387,8.62483433333333,18.72315,18.72315,0.487996812544311
"ESM1","Esm1",0,0.041611,0.109694,0,2,3,0.050435,0.0759,0.0759,0.976331443442699
"ESPL1","Espl1",0.269239,0.932403,5.024384,6,38,29,2.075342,0.0253,0.0253,2.99945576904321
"ESPN","Espn",1.668333,2.002912,1.986884,19,91,46,1.886043,0.13916,0.13916,2.53348344394115
"ESPNL","Espnl",0.104899,0.064443,0.113777,4,9,9,0.094373,0,0,1.094373
"ESR1","Esr1",0.724682,0.912613,0.823767,24,101,53,0.820354,1.70785,1.70785,0.672250678582639
"ESR2","Esr2",0.050637,0.147603,0.120843,1,11,5,0.106361,1.29038,1.29038,0.483046917978676
"ESRP1","Esrp1",0,0.09592,0.056465,0,9,3,0.050795,0.25302,0.25302,0.838609918437056
"ESRP2","Esrp2",0,0.134453,0.06942,0,4,3,0.0679576666666667,0.61989,0.61989,0.659277893354899
"ESRRA","Esrra",25.501879,31.05618,32.23865,269,1212,634,29.598903,11.91703,11.91703,2.36888069471078
"ESRRB","Esrrb",2.187894,2.82912,3.036137,64,248,184,2.68438366666667,8.22301,8.22301,0.399477357897982
"ESRRG","Esrrg",19.733992,23.361,21.789694,647,2595,1502,21.6282286666667,24.66902,24.66902,0.88153847192712
"ESYT1","Esyt1",9.745189,13.183114,13.840179,237,1158,617,12.2561606666667,23.01176,23.01176,0.552069513716057
"ESYT2","Esyt2",16.786724,19.758566,20.80364,332,1303,755,19.11631,37.59811,37.59811,0.521173446057333
"ESYT3","Esyt3",0.889678,0.32866,0.258949,8,38,14,0.492429,1.22713,1.22713,0.67011310520715
"ETAA1","Etaa1",4.269788,3.123386,3.574883,121,324,211,3.656019,15.45925,15.45925,0.282881601531054
"ETF1","Etf1",20.731606,19.556543,22.197118,521,1836,1181,20.8284223333333,92.76815,92.76815,0.232791436466789
"ETFA","Etfa",50.91312,47.53386,59.108922,252,851,532,52.518634,792.02723,792.02723,0.0674865023235078
"ETFB","Etfb",89.022829,99.207146,113.13331,131,548,351,100.454428333333,31.57634,31.57634,3.11435932745463
"ETFDH","Etfdh",13.524555,12.628516,14.409832,202,714,426,13.5209676666667,315.48509,315.48509,0.0458819961049876
"ETHE1","Ethe1",5.009489,6.112437,5.75631,45,205,109,5.62607866666667,6.86937,6.86937,0.842008784269473
"ETNK1","Etnk1",63.757105,66.948853,64.743408,2811,10899,5982,65.1497886666667,4.8832,4.8832,11.2438449596591
"ETNK2","Etnk2",1.916809,2.100504,1.501289,16,74,29,1.839534,2.15063,2.15063,0.901259113256714
"ETS1","Ets1",2.280982,3.458928,3.45623,63,302,199,3.06538,50.81817,50.81817,0.0784547196475676
"ETS2","Ets2",23.999653,22.029229,21.207841,354,1371,817,22.412241,38.04089,38.04089,0.599685125006115
"ETV1","Etv1",70.761379,55.265974,64.492919,2134,7162,4913,63.5067573333333,42.69637,42.69637,1.47624979679853
"ETV2","Etv2",0,0,0,0,0,0,0,0,0,1
"ETV3","Etv3",6.411934,6.180941,6.343521,223,816,469,6.312132,9.65254,9.65254,0.686421454413689
"ETV4","Etv4",7.205326,7.192919,7.82855,42,213,126,7.40893166666667,0.16446,0.16446,7.22131431450343
"ETV5","Etv5",25.378583,27.06847,31.432682,406,1359,883,27.9599116666667,4.56693,4.56693,5.20213325237908
"ETV6","Etv6",6.631086,4.371754,3.894819,105,429,271,4.96588633333333,6.40129,6.40129,0.806060339931733
"EVC","Evc",4.658527,4.77445,4.195642,43,200,95,4.542873,1.46749,1.46749,2.24636087684246
"EVC2","Evc2",1.719328,1.746772,1.03008,36,140,62,1.49872666666667,0.75905,0.75905,1.4204978065812
"EVI2A","Evi2a",31.461582,31.50451,37.855622,199,869,459,33.607238,3.2639,3.2639,8.11633434179976
"EVI2B","Evi2b",0.519542,0.30664,0.24451,6,13,6,0.356897333333333,8.51397,8.51397,0.142621569474503
"EVI5","Evi5",29.001027,24.565631,33.422272,457,1653,970,28.99631,9.39953,9.39953,2.88439092920545
"EVL","Evl",53.443984,58.053517,67.317586,348,1263,853,59.605029,39.21741,39.21741,1.50693515569501
"EVPL","Evpl",0.507235,0.827978,0.815758,23,141,78,0.716990333333333,0.01265,0.01265,1.69554173044323
"EVX1","Evx1",0.338942,0.536818,0.663352,6,35,19,0.513037333333333,0,0,1.51303733333333
"EVX2","Evx2",0.873367,0.475894,0.33986,23,44,18,0.563040333333333,0,0,1.56304033333333
"EWSR1","Ewsr1",212.735415,252.157531,225.808585,749,3203,1895,230.233843666667,165.33301,165.33301,1.39018613122354
"EXD1","Exd1",0.96453,0.503831,0.669608,21,55,33,0.712656333333333,0,0,1.71265633333333
"EXD2","Exd2",27.240367,26.220243,33.279131,249,1011,609,28.913247,20.3804,20.3804,1.39909669603936
"EXO1","Exo1",0.578682,0.252724,0.319061,2,13,11,0.383489,0.15181,0.15181,1.20114341775119
"EXOC1","Exoc1",34.908107,41.510267,38.214305,282,1112,602,38.210893,37.81317,37.81317,1.01024711457477
"EXOC2","Exoc2",9.202812,10.829624,10.863229,246,1154,667,10.298555,11.68932,11.68932,0.890398776293765
"EXOC3","Exoc3",48.030167,34.562474,33.867807,661,2415,1418,38.8201493333333,18.96352,18.96352,1.99464570042424
"EXOC3L4","Exoc3l4",4.357643,3.582907,3.745845,17,109,44,3.895465,0,0,4.895465
"EXOC4","Exoc4",25.975599,23.009135,25.236997,476,1743,993,24.740577,27.99617,27.99617,0.887723344152003
"EXOC5","Exoc5",27.320014,22.096552,19.59124,372,1369,810,23.002602,52.8929,52.8929,0.445375958614215
"EXOC6","Exoc6",6.401618,5.972562,5.816056,145,513,288,6.063412,21.83524,21.83524,0.309320681543089
"EXOC6B","Exoc6b",20.971384,18.646646,23.657647,619,2528,1489,21.0918923333333,73.66548,73.66548,0.295878260386638
"EXOC7","Exoc7",82.5854,62.536046,72.046107,340,1248,786,72.3891843333333,38.62282,38.62282,1.85219487995386
"EXOC8","Exoc8",5.333407,5.771417,6.234225,166,667,408,5.779683,7.96999,7.96999,0.755818345393919
"EXOG","Exog",5.235063,6.86305,5.008596,103,487,221,5.70223633333333,57.92791,57.92791,0.113736196198598
"EXOSC1","Exosc1",8.97216,7.70541,7.195962,57,176,97,7.957844,32.80347,32.80347,0.264997765022348
"EXOSC10","Exosc10",11.391111,25.277096,24.644997,198,826,470,20.4377346666667,38.90114,38.90114,0.537271232517835
"EXOSC2","Exosc2",10.875964,8.487424,9.359737,64,289,164,9.574375,16.88879,16.88879,0.591117398102387
"EXOSC3","Exosc3",20.220948,19.44174,21.691117,40,146,97,20.4512683333333,22.11356,22.11356,0.928081538860017
"EXOSC4","Exosc4",9.102035,5.668873,6.222633,68,238,150,6.997847,1.79641,1.79641,2.8600409095948
"EXOSC5","Exosc5",7.082165,9.630334,7.220304,48,256,117,7.977601,0.20241,0.20241,7.46633926863549
"EXOSC6","Exosc6",0,0,0,0,0,0,0,4.84525,4.84525,0.171079081305333
"EXOSC7","Exosc7",13.774811,16.330636,18.326297,66,253,146,16.1439146666667,51.81758,51.81758,0.324587280724839
"EXOSC8","Exosc8",18.495568,22.267049,19.251777,63,244,128,20.004798,60.243,60.243,0.342974674656695
"EXOSC9","Exosc9",14.563595,18.222552,19.447195,104,474,266,17.411114,38.64813,38.64813,0.464362732870377
"EXPH5","Exph5",12.233549,12.266969,15.774821,491,1809,1322,13.425113,0.18976,0.18976,12.1243889523938
"EXT1","Ext1",8.231252,6.63248,6.107535,162,610,325,6.99042233333333,22.34127,22.34127,0.342330230245969
"EXT2","Ext2",10.710301,16.228284,12.87872,158,767,443,13.272435,26.17446,26.17446,0.525215036471746
"EXTL1","Extl1",3.941092,8.512109,4.464227,111,510,262,5.63914266666667,4.31392,4.31392,1.24938701874824
"EXTL2","Extl2",276.362388,121.496376,180.95388,819,2972,1763,192.937548,19.81112,19.81112,9.31893852901718
"EXTL3","Extl3",21.014834,24.015551,28.10947,673,2861,1695,24.3799516666667,22.16416,22.16416,1.0956560335737
"EYA1","Eya1",0.959991,1.665835,2.167331,23,126,74,1.597719,14.6243,14.6243,0.16626146451361
"EYA2","Eya2",14.249969,7.936785,6.056714,38,109,59,9.41448933333333,3.75728,3.75728,2.18916888081705
"EYA3","Eya3",11.214785,9.629007,9.036683,173,737,438,9.96015833333333,12.62548,12.62548,0.80438695248412
"EYA4","Eya4",0.541211,0.712187,0.886029,14,73,52,0.713142333333333,8.05855,8.05855,0.189118825124698
"EZH1","Ezh1",18.718296,22.108832,21.898619,420,1676,993,20.9085823333333,59.06648,59.06648,0.364738908178627
"EZH2","Ezh2",6.040312,6.348062,7.165466,36,125,73,6.51794666666667,2.12533,2.12533,2.40548891370405
"EZR","Ezr",13.028,10.2817,13.45893,141,584,378,12.25621,152.1003,152.1003,0.0865851340591756
"F10","F10",0.061747,0.035804,0.057132,1,2,2,0.051561,2.11268,2.11268,0.337831386457972
"F11","F11",0,0,0,0,0,0,0,0.16446,0.16446,0.858767153873899
"F11R","F11r",4.544523,6.780288,5.695928,36,213,119,5.67357966666667,9.80435,9.80435,0.617675257342336
"F12","F12",0,0.062962,0.281694,0,3,2,0.114885333333333,0,0,1.11488533333333
"F13A1","F13a1",0.442477,0.635977,0.450242,11,61,24,0.509565333333333,50.09708,50.09708,0.0295430841318786
"F13B","F13b",0,0,0,0,0,0,0,0.18976,0.18976,0.840505648197956
"F2","F2",0,0.042211,0,0,2,0,0.0140703333333333,0,0,1.01407033333333
"F2R","F2r",3.448354,2.909022,2.967248,75,237,137,3.108208,10.32303,10.32303,0.362818786137633
"F2RL1","F2rl1",0,0.058999,0.052078,0,4,2,0.0370256666666667,1.01206,1.01206,0.515404941535872
"F2RL2","F2rl2",0.987705,0.832402,0.806722,16,51,28,0.875609666666667,0.75905,0.75905,1.06626285021271
"F2RL3","F2rl3",0.261993,0.317634,0.050073,2,12,1,0.2099,0.31627,0.31627,0.919188312428301
"F3","F3",29.360664,28.295455,24.634475,286,976,509,27.430198,94.19769,94.19769,0.298643780116933
"F5","F5",1.420867,2.255966,2.412976,73,437,265,2.02993633333333,2.391,2.391,0.893522952914578
"F7","F7",0,0,0.079784,0,0,2,0.0265946666666667,0.0253,0.0253,1.00126271985435
"F8","F8",1.242913,0.66101,0.563762,25,100,60,0.822561666666667,117.31066,117.31066,0.0154048812394983
"F9","F9",0.055251,0.029881,0,1,2,0,0.0283773333333333,0.0253,0.0253,1.00300139796482
"FA2H","Fa2h",26.007116,32.839308,29.494185,333,1608,824,29.4468696666667,0.40482,0.40482,21.673146500382
"FAAH","Faah",15.009797,12.074445,10.05548,185,801,431,12.3799073333333,2.22654,2.22654,4.14682828458142
"FABP1","Fabp1",0,0,0,0,0,0,0,1.31568,1.31568,0.431838596006357
"FABP12","Fabp12",0,0,0,0,0,0,0,0,0,1
"FABP2","Fabp2",0,0,0,0,0,0,0,1.74581,1.74581,0.364191258681409
"FABP3","Fabp3",28.627797,34.184165,41.046818,118,539,366,34.6195933333333,13780.87146,13780.87146,0.00258452514498589
"FABP4","Fabp4",0.035065,0.146549,0.258949,1,2,2,0.146854333333333,690.54269,690.54269,0.00165839990779648
"FABP5","Fabp5",59.44898,72.254643,78.617259,325,1478,911,70.1069606666667,499.60451,499.60451,0.142042189485402
"FABP6","Fabp6",0,0,0,0,0,0,0,0.94881,0.94881,0.513133655923358
"FABP7","Fabp7",17.111222,23.822435,25.544374,68,355,216,22.1593436666667,0,0,23.1593436666667
"FABP9","Fabp9",0,0,0,0,0,0,0,0,0,1
"FADD","Fadd",0.574169,0.686808,0.803162,15,69,46,0.688046333333333,0.68314,0.68314,1.00291498825608
"FADS1","Fads1",62.892425,74.617007,87.096505,1269,4770,2839,74.8686456666667,21.60753,21.60753,3.35590158087446
"FADS2","Fads2",50.355348,79.216961,71.552372,764,3206,1874,67.0415603333333,8.32421,8.32421,7.29730028960452
"FADS3","Fads3",15.717348,22.443938,17.598919,103,532,279,18.586735,9.58929,9.58929,1.8496740574675
"FADS6","Fads6",18.245436,16.19927,17.516196,613,2080,1268,17.3203006666667,0,0,18.3203006666667
"FAF1","Faf1",9.352067,13.16389,11.947717,272,960,541,11.4878913333333,91.1868,91.1868,0.135462900690048
"FAF2","Faf2",28.919781,21.704774,26.925891,371,1224,739,25.8501486666667,17.0153,17.0153,1.49040807905873
"FAH","Fah",9.33208,13.539346,10.679803,90,462,223,11.183743,12.82789,12.82789,0.881099213256686
"FAHD1","Fahd1",9.333835,8.712754,8.487607,84,293,161,8.844732,28.83112,28.83112,0.330015500591329
"FAIM","Faim",31.043788,24.252166,28.817998,123,336,220,28.037984,20.11474,20.11474,1.37524705490098
"FAIM2","Faim2",184.176702,211.327817,215.723972,2518,11659,6536,203.742830333333,3.16269,3.16269,49.1852216555481
"FAM102A","Fam102a",15.540056,16.037638,17.104641,371,1448,984,16.227445,3.25125,3.25125,4.0523246104087
"FAM102B","Fam102b",6.954345,6.312545,7.250689,259,878,572,6.839193,5.32598,5.32598,1.23920609929213
"FAM107A","Fam107a",163.969991,124.494707,148.088542,2634,7355,4960,145.517746666667,73.80464,73.80464,1.95867190413144
"FAM107B","Fam107b",364.287379,166.913331,239.39326,676,1895,1294,256.864656666667,6.14828,6.14828,36.0736648070118
"FAM110A","Fam110a",2.267419,2.444772,2.165227,24,94,50,2.29247266666667,0.45543,0.45543,2.26219925840931
"FAM110B","Fam110b",12.22547,9.167007,13.114139,117,504,305,11.5022053333333,35.40953,35.40953,0.343377278787541
"FAM110C","Fam110c",0.098452,0.053027,0.20994,2,4,9,0.120473,2.96028,2.96028,0.282927722282263
"FAM111A","Fam111a",0.502026,0.429682,1.335058,11,35,20,0.755588666666667,16.01588,16.01588,0.103173545339216
"FAM114A1","Fam114a1",0.93787,1.451662,1.764488,18,105,66,1.38467333333333,19.67196,19.67196,0.115357872854501
"FAM114A2","Fam114a2",13.835087,11.920666,14.940223,188,691,458,13.5653253333333,30.33656,30.33656,0.464802943696862
"FAM117A","Fam117a",7.617925,4.276476,8.157986,67,210,148,6.684129,8.43807,8.43807,0.814163171072052
"FAM117B","Fam117b",14.962749,15.029978,15.573934,537,1787,1064,15.188887,1.60665,1.60665,6.21061017014175
"FAM118A","Fam118a",11.318273,8.594091,11.684468,82,352,214,10.5322773333333,62.26713,62.26713,0.182279128725032
"FAM118B","Fam118b",12.879469,8.206131,9.976808,93,275,175,10.354136,31.00706,31.00706,0.354738485821566
"FAM120B","Fam120b",13.806695,14.219909,15.73547,440,1715,1064,14.587358,18.7864,18.7864,0.787781405409776
"FAM120C","Fam120c",8.440202,8.527452,9.525673,318,1192,751,8.831109,5.76875,5.76875,1.4524260757156
"FAM124B","Fam124b",0.159134,0.028022,0.024755,3,2,1,0.070637,1.51809,1.51809,0.425178210469046
"FAM126A","Fam126a",2.82502,2.844072,3.169329,94,390,243,2.94614033333333,18.10326,18.10326,0.206568948615751
"FAM126B","Fam126b",24.479741,19.276195,21.345856,953,3335,2055,21.7005973333333,2.94763,2.94763,5.75043692882396
"FAM131A","Fam131a",33.160858,27.41684,30.21745,341,1210,723,30.2650493333333,7.85613,7.85613,3.53032863489282
"FAM131B","Fam131b",32.677293,33.544972,39.578661,885,3459,2308,35.2669753333333,0.53133,0.53133,23.6833179871963
"FAM133B","Fam133b",18.528838,15.319896,19.052408,202,623,436,17.633714,29.95704,29.95704,0.601921695355887
"FAM135A","Fam135a",11.324164,16.165866,15.203119,264,1039,577,14.2310496666667,15.16828,15.16828,0.94203277446127
"FAM135B","Fam135b",6.047066,9.200518,10.026696,523,2279,1401,8.42476,0.0506,0.0506,8.97083571292595
"FAM136A","Fam136a",8.507648,9.427766,8.484542,85,352,180,8.806652,44.88496,44.88496,0.213722579250369
"FAM13A","Fam13a",11.11213,10.837153,11.380653,337,1376,820,11.1099786666667,22.83465,22.83465,0.508082924090208
"FAM13B","Fam13b",76.492346,81.234231,79.917183,645,2384,1388,79.2145866666667,27.71785,27.71785,2.7931961016116
"FAM13C","Fam13c",8.331653,10.442753,9.857205,185,876,459,9.54387033333333,7.83083,7.83083,1.19398406869268
"FAM149A","Fam149a",8.171756,7.943438,8.470507,198,707,416,8.19523366666667,9.48808,9.48808,0.876731839065555
"FAM151A","Fam151a",0,0.021564,0,0,1,0,0.007188,0.58194,0.58194,0.636679014374755
"FAM155A","Fam155a",17.596798,19.321872,19.825479,362,1431,850,18.9147163333333,0.08856,0.08856,18.2945509051714
"FAM160A1","Fam160a1",0.447652,0.748676,0.752261,13,75,45,0.649529666666667,4.1368,4.1368,0.32112008773296
"FAM160A2","Fam160a2",8.980187,11.776175,12.365038,321,1350,844,11.0404666666667,9.43748,9.43748,1.153579855163
"FAM160B1","Fam160b1",6.500282,6.150953,6.562189,240,871,540,6.40447466666667,33.436,33.436,0.215021334262593
"FAM160B2","Fam160b2",4.860255,6.640267,7.484074,133,694,441,6.32819866666667,10.37364,10.37364,0.644314279919768
"FAM161A","Fam161a",2.502517,2.816212,2.461624,11,82,47,2.593451,2.89703,2.89703,0.922099906852141
"FAM161B","Fam161b",4.045082,4.580667,3.379199,84,301,149,4.00164933333333,23.31538,23.31538,0.205698999289064
"FAM162A","Fam162a",61.488864,45.018991,59.304167,101,383,253,55.270674,318.98935,318.98935,0.175851708814684
"FAM162B","Fam162b",0,0.092145,0,0,1,0,0.030715,12.70138,12.70138,0.0752270939131679
"FAM163A","Fam163a",0.949149,1.309913,0.91979,25,131,52,1.05961733333333,0.11386,0.11386,1.84908097367114
