"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"ME1","Me1",15.8636,15.753153,16.00626,591,584,1065,15.8743376666667,33.73429,33.73429,0.485812079840027
"ME2","Me2",5.939649,7.094171,7.788825,212,246,500,6.94088166666667,24.29986,24.29986,0.313870577412945
"ME3","Me3",34.315058,33.930758,37.803033,545,522,1198,35.3496163333333,24.29986,24.29986,1.4367516789948
"MEA1","Mea1",46.56566,48.104739,44.652962,382,381,686,46.4411203333333,60.88931,60.88931,0.766547895482004
"MEAF6","Meaf6",62.030499,54.676342,49.954563,943,1011,1848,55.5538013333333,40.87218,40.87218,1.35062949512859
"MECOM","Mecom",1.15365,1.096068,0.795973,35,35,60,1.01523033333333,8.22409,8.22409,0.218474704099085
"MECP2","Mecp2",14.915123,14.843569,14.613014,2168,2098,3977,14.7905686666667,53.90659,53.90659,0.287589680340132
"MECR","Mecr",13.273181,19.098313,18.847824,92,121,228,17.073106,49.43765,49.43765,0.358325695190002
"MED1","Med1",12.000955,9.28422,11.713655,619,587,1101,10.99961,5.80342,5.80342,1.76376146114748
"MED10","Med10",26.279,22.409641,23.035862,182,162,334,23.9081676666667,38.54461,38.54461,0.629875162927809
"MED11","Med11",5.853075,8.539496,4.087293,52,74,75,6.15995466666667,49.77903,49.77903,0.141002194541067
"MED12","Med12",5.272498,5.74473,6.612422,294,274,688,5.87655,31.90327,31.90327,0.208992905568352
"MED12L","Med12l",3.453218,3.992207,4.065945,501,555,1058,3.83712333333333,7.13789,7.13789,0.594395271173896
"MED13","Med13",12.308467,10.713863,11.819569,1376,1240,2346,11.6139663333333,8.87581,8.87581,1.27725891175846
"MED13L","Med13l",10.460535,11.531742,10.677573,1360,1304,2587,10.88995,16.0137,16.0137,0.698845636163797
"MED14","Med14",13.735122,13.248522,11.771774,991,949,1656,12.9184726666667,13.65509,13.65509,0.949736416949105
"MED15","Med15",25.45259,23.40677,25.190407,449,481,944,24.6832556666667,58.09622,58.09622,0.434600650712798
"MED16","Med16",10.810146,17.006686,12.752195,366,472,786,13.523009,19.89299,19.89299,0.695113959275336
"MED17","Med17",13.658361,13.912158,16.913722,228,245,491,14.8280803333333,15.9206,15.9206,0.935432569373032
"MED18","Med18",1.827573,1.592051,1.476746,39,33,54,1.63212333333333,9.71374,9.71374,0.245677357611192
"MED19","Med19",13.068731,16.603129,13.612879,286,345,568,14.4282463333333,13.03441,13.03441,1.0993156344537
"MED20","Med20",5.396885,6.802909,5.646946,221,196,445,5.94891333333333,4.81032,4.81032,1.19596052082043
"MED21","Med21",15.421898,16.08183,17.200658,128,133,257,16.2347953333333,15.76543,15.76543,1.02799602117771
"MED22","Med22",13.077372,12.072669,13.158148,243,248,522,12.7693963333333,33.54809,33.54809,0.39855738286352
"MED23","Med23",11.734525,14.878737,10.88054,423,370,774,12.497934,6.79651,6.79651,1.73127899534535
"MED24","Med24",69.726396,48.096336,53.781775,930,939,1789,57.2015023333333,101.45115,101.45115,0.568090278472553
"MED25","Med25",30.481359,36.652009,39.336875,495,500,1068,35.490081,36.62048,36.62048,0.969952563072029
"MED26","Med26",2.259211,2.134312,1.840441,86,83,141,2.077988,4.40687,4.40687,0.569273535335601
"MED27","Med27",12.898916,14.162327,17.2754,125,143,273,14.778881,43.32389,43.32389,0.355990437662398
"MED28","Med28",35.354604,42.775596,41.645911,420,465,869,39.9253703333333,25.38606,25.38606,1.55102240854956
"MED29","Med29",5.633313,6.617634,6.801491,87,100,200,6.35081266666667,43.01355,43.01355,0.167012491986369
"MED30","Med30",6.106331,10.645559,8.669612,63,106,163,8.473834,11.26545,11.26545,0.772400034242527
"MED31","Med31",6.116478,3.826531,4.604159,76,48,112,4.849056,12.19648,12.19648,0.443228497296249
"MED4","Med4",10.267731,12.0205,9.865501,169,192,319,10.7179106666667,37.14807,37.14807,0.307169161288282
"MED6","Med6",16.625752,12.885282,19.68048,117,124,260,16.3971713333333,15.45508,15.45508,1.05725230951982
"MED7","Med7",18.995436,21.015551,15.699428,170,149,265,18.5701383333333,7.5103,7.5103,2.2995826625775
"MED8","Med8",22.155946,15.081732,17.746138,234,163,369,18.3279386666667,22.49987,22.49987,0.822470025011486
"MED9","Med9",11.373172,12.99215,12.834144,279,317,612,12.399822,15.26888,15.26888,0.823647479113498
"MEF2A","Mef2a",31.85322,38.756931,30.617476,1995,2157,3740,33.7425423333333,33.11361,33.11361,1.01843640509853
"MEF2B","Mef2b",0.088875,0.153397,0.036918,1,2,1,0.0930633333333333,11.762,11.762,0.0856498458966724
"MEF2C","Mef2c",126.058481,155.365577,124.96129,6115,6682,11321,135.461782666667,29.82397,29.82397,4.42713195823467
"MEF2D","Mef2d",53.619851,61.071456,55.517934,2407,2495,4667,56.7364136666667,21.07229,21.07229,2.61578720045209
"MEFV","Mefv",0,0.029327,0,0,1,0,0.00977566666666667,0.96206,0.96206,0.514650758216704
"MEGF10","Megf10",3.937445,3.792792,3.49339,428,403,723,3.741209,9.80684,9.80684,0.438722975448882
"MEGF11","Megf11",4.812519,3.48872,3.554506,322,301,575,3.951915,12.22752,12.22752,0.374364582325334
"MEGF6","Megf6",1.443199,3.697807,1.325561,56,75,118,2.15552233333333,13.06544,13.06544,0.224345796031502
"MEGF8","Megf8",16.896601,16.949517,17.300177,1781,2027,3939,17.048765,18.55852,18.55852,0.922808320874995
"MEGF9","Megf9",17.913915,20.543226,18.0884,1995,2243,3848,18.8485136666667,16.78956,16.78956,1.11573943743784
"MEI1","Mei1",0.871334,0.794464,1.208004,41,37,100,0.957934,7.88271,7.88271,0.220420795005128
"MEIG1","Meig1",2.739173,1.593122,3.465768,7,6,20,2.59935433333333,5.64824,5.64824,0.541399578434794
"MEIOB","Meiob",0,0,0,0,0,0,0,0.55862,0.55862,0.641593204244781
"MEIS1","Meis1",1.943506,1.567015,1.385015,69,52,96,1.63184533333333,19.24127,19.24127,0.130023725454645
"MEIS2","Meis2",188.385083,244.922615,228.802607,1923,2206,4068,220.703435,22.22056,22.22056,9.54772128665286
"MEIS3","Meis3",17.985969,20.0689,20.83991,212,255,478,19.631593,7.72754,7.72754,2.36396430150993
"MELK","Melk",0.679692,1.064833,0.388171,16,21,30,0.710898666666667,0.62069,0.62069,1.05566065482397
"MEMO1","Memo1",11.954158,10.117674,13.692233,236,191,416,11.921355,44.62733,44.62733,0.283193318565868
"MEN1","Men1",24.057613,37.323819,35.003261,421,440,856,32.128231,12.07235,12.07235,2.53422154394581
"MEOX1","Meox1",0.203894,0.17279,0.017747,6,5,1,0.131477,0.34138,0.34138,0.84351712415572
"MEOX2","Meox2",0.031725,0.064405,0.01649,1,2,1,0.03754,1.52068,1.52068,0.411611152546138
"MEP1A","Mep1a",0,0.025689,0,0,1,0,0.008563,0.58965,0.58965,0.634456012329758
"MEP1B","Mep1b",0,0,0.116741,0,0,2,0.0389136666666667,0,0,1.03891366666667
"MEPCE","Mepce",19.712803,35.560268,35.422688,266,353,613,30.2319196666667,48.63076,48.63076,0.629285541197972
"MEPE","Mepe",0,0,0,0,0,0,0,0.12414,0.12414,0.889568914903838
"MERTK","Mertk",10.774138,8.679136,10.880838,564,452,1114,10.1113706666667,5.2448,5.2448,1.77929968400376
"MESP1","Mesp1",0,0,0,0,0,0,0,20.35851,20.35851,0.0468197453848607
"MESP2","Mesp2",0.138907,0.353178,0.140388,3,8,6,0.210824333333333,0.37241,0.37241,0.882261374759243
"MEST","Mest",15.534259,22.648693,16.963697,307,339,590,18.3822163333333,9.83788,9.83788,1.7883770934291
"MET","Met",0.917801,0.833058,1.653475,77,68,112,1.134778,1.61378,1.61378,0.81673974091163
"METAP1","Metap1",17.501168,15.305503,16.010845,374,363,744,16.2725053333333,8.93788,8.93788,1.73804728305568
"METAP1D","Metap1d",8.744324,6.803678,9.637218,171,164,388,8.39507333333333,20.91712,20.91712,0.428663680872913
"METAP2","Metap2",98.339778,106.241185,103.672434,835,773,1461,102.751132333333,69.17547,69.17547,1.47845297414229
"METRN","Metrn",27.319457,28.701685,28.564089,328,316,699,28.195077,598.83798,598.83798,0.0486716046223015
"METRNL","Metrnl",4.142553,2.724013,3.399804,53,34,82,3.42212333333333,29.60673,29.60673,0.144482057813211
"METTL1","Mettl1",3.783611,3.809662,2.776431,77,84,110,3.456568,8.25513,8.25513,0.481524084480715
"METTL11B","Mettl11b",0.5292,0.629363,1.002254,11,14,38,0.720272333333333,0,0,1.72027233333333
"METTL14","Mettl14",8.32945,8.003595,6.255461,192,206,390,7.529502,8.28616,8.28616,0.918517664998234
"METTL15","Mettl15",1.871064,2.219974,1.919594,39,47,60,2.003544,7.04479,7.04479,0.373352691617805
"METTL16","Mettl16",7.888002,7.658237,6.691038,464,352,651,7.41242566666667,14.36888,14.36888,0.547367515828523
"METTL17","Mettl17",37.063923,48.8132,61.238408,151,136,347,49.0385103333333,45.96181,45.96181,1.06551494359637
"METTL18","Mettl18",1.515305,2.72685,1.675879,27,46,57,1.972678,2.91722,2.91722,0.758874405828623
"METTL21C","Mettl21c",0.121946,0.124602,0.021722,3,3,2,0.0894233333333333,0.18621,0.18621,0.918406802617861
"METTL22","Mettl22",16.087914,15.164801,10.859549,125,119,194,14.0374213333333,30.38259,30.38259,0.479164445424464
"METTL23","Mettl23",10.515878,12.218102,9.351682,110,133,184,10.6952206666667,26.19295,26.19295,0.430082821711755
"METTL24","Mettl24",0.412709,1.031775,0.515398,7,18,18,0.653294,8.09995,8.09995,0.181681657591525
"METTL25","Mettl25",1.861745,1.787597,2.365323,42,46,92,2.00488833333333,7.47927,7.47927,0.354380546124057
"METTL2A","Mettl2",5.139629,9.019767,7.330016,97,104,206,7.16313733333333,6.29996,6.29996,1.11824411823261
"METTL3","Mettl3",14.753987,11.477799,18.890488,192,159,332,15.040758,36.89979,36.89979,0.423241342498204
"METTL4","Mettl4",3.996887,3.337983,3.417721,310,262,517,3.584197,9.37236,9.37236,0.441962774142047
"METTL5","Mettl5",7.875002,9.87488,9.292807,79,59,139,9.01422966666667,50.98937,50.98937,0.192620715863006
"METTL6","Mettl6",22.072063,20.191312,17.187497,228,190,405,19.8169573333333,14.05854,14.05854,1.38240210095622
"METTL7B","Mettl7b",0,0,0,0,0,0,0,1.76896,1.76896,0.361146423205825
"METTL8","Mettl8",8.424505,5.281073,5.91287,136,125,231,6.53948266666667,9.37236,9.37236,0.726882085337056
"METTL9","Mettl9",37.977186,44.329478,36.733658,561,615,1083,39.6801073333333,78.76507,78.76507,0.509999017531525
"MEX3B","Mex3b",3.249815,4.498325,2.90097,132,185,238,3.54970333333333,0.80689,0.80689,2.51797471530272
"MEX3C","Mex3c",10.641702,10.145988,9.557094,489,462,865,10.114928,8.62754,8.62754,1.15449304806835
"MEX3D","Mex3d",3.466502,3.921872,3.655253,84,109,217,3.681209,12.07235,12.07235,0.358100035571263
"MFAP1","Mfap1b",13.886699,14.778972,13.715077,648,673,1217,14.126916,12.04131,12.04131,1.15992304454077
"MFAP2","Mfap2",1.808827,2.141131,2.85689,20,18,44,2.26894933333333,4.3448,4.3448,0.61161303198124
"MFAP3","Mfap3",8.141189,5.288057,7.421503,377,327,723,6.95024966666667,9.86891,9.86891,0.731467062167841
"MFAP3L","Mfap3l",9.145444,10.480196,9.559738,813,896,1559,9.72845933333333,22.22056,22.22056,0.462024142972148
"MFAP4","Mfap4",0.293669,0.691962,1.416784,5,11,31,0.800805,30.28948,30.28948,0.0575530497790312
"MFAP5","Mfap5",0.029931,0,0.211024,1,0,3,0.0803183333333333,3.35171,3.35171,0.248251453643127
"MFF","Mff",168.768507,207.265672,175.603715,1658,1816,3205,183.879298,101.10977,101.10977,1.81059361900433
"MFGE8","Mfge8",52.757833,51.927808,55.29732,1289,1250,2592,53.3276536666667,99.30978,99.30978,0.541598771990794
"MFHAS1","Mfhas1",6.785909,8.499322,8.615342,539,559,1068,7.96685766666667,8.13099,8.13099,0.98202469465706
"MFN1","Mfn1",229.085027,187.494719,245.153781,792,710,1498,220.577842333333,9.09305,9.09305,21.9535068520748
"MFN2","Mfn2",58.239285,54.381743,56.308708,2171,2279,4225,56.309912,55.92382,55.92382,1.00678260875676
"MFNG","Mfng",2.137648,2.094093,1.71758,39,39,69,1.983107,14.7413,14.7413,0.189508299822759
"MFRP","Mfrp",0.079084,0.218508,0.071457,5,1,4,0.123016333333333,0.06207,0.06207,1.05738447873806
"MFSD1","Mfsd1",8.889058,11.09921,10.351384,255,275,506,10.1132173333333,25.26193,25.26193,0.423168340382193
"MFSD10","Mfsd10",22.298093,64.651245,37.211862,83,97,236,41.3870666666667,86.15124,86.15124,0.486362175302
"MFSD11","Mfsd11",21.132794,16.750712,19.730934,326,307,577,19.2048133333333,30.10328,30.10328,0.649603943163979
"MFSD12","Mfsd12",5.128288,5.515879,5.419084,255,289,567,5.354417,94.40636,94.40636,0.0666037044071276
"MFSD2A","Mfsd2a",8.795384,6.394832,7.940553,250,170,432,7.71025633333333,38.20323,38.20323,0.222182109314292
"MFSD2B","Mfsd2b",0.624692,0.548034,1.063253,14,9,44,0.745326333333333,0.31034,0.31034,1.33196447741299
"MFSD3","Mfsd3",7.428267,4.984788,10.007654,35,38,69,7.47356966666667,19.2723,19.2723,0.417987582398971
"MFSD5","Mfsd5",11.220823,12.248498,10.899377,242,266,465,11.4562326666667,14.55509,14.55509,0.800781780540432
"MFSD6","Mfsd6",18.801476,18.09924,16.995329,1095,1030,1802,17.9653483333333,52.91349,52.91349,0.351773708831191
"MFSD6L","Mfsd6l",0,0,0.019379,0,0,1,0.00645966666666667,0,0,1.00645966666667
"MFSD8","Mfsd8",14.476829,7.644811,21.656736,215,191,419,14.592792,23.15159,23.15159,0.645621758236207
"MFSD9","Mfsd9",0.848537,1.016404,1.028272,37,43,85,0.964404333333333,5.67928,5.67928,0.294104204844434
"MGA","Mga",13.952189,15.918536,13.600229,1049,1015,1988,14.490318,3.2586,3.2586,3.63742027896492
"MGARP","Mgarp",0.068432,0.109812,0.169365,1,1,3,0.115869666666667,3.56895,3.56895,0.244228907444088
"MGAT1","Mgat1",45.875512,51.879071,40.39162,483,528,931,46.0487343333333,83.20298,83.20298,0.558753791532477
"MGAT2","Mgat2",8.126447,8.266717,7.873509,248,256,489,8.088891,0.77586,0.77586,5.11802225400651
"MGAT3","Mgat3",28.393336,31.912716,28.040839,1858,2062,3534,29.4489636666667,16.29301,16.29301,1.76076713462067
"MGAT4A","Mgat4a",9.417098,10.44959,9.935557,538,553,923,9.93408166666667,12.97234,12.97234,0.782551932365421
"MGAT4B","Mgat4b",23.348854,23.895362,22.373805,401,440,926,23.206007,69.42374,69.42374,0.343719419048179
"MGAT4C","Mgat4c",5.766487,5.190862,5.622737,134,113,220,5.52669533333333,4.2517,4.2517,1.24277764025617
"MGAT5","Mgat5",11.100103,10.993693,10.903976,1321,1298,2511,10.9992573333333,21.41367,21.41367,0.535354421356848
"MGAT5B","Mgat5b",23.810476,32.340484,28.65372,760,905,1628,28.2682266666667,8.00685,8.00685,3.24955191511646
"MGLL","Mgll",67.634887,66.504746,73.455357,2166,2471,4533,69.19833,261.21576,261.21576,0.267712093277689
"MGMT","Mgmt",0.101417,0.15534,0.146405,4,6,11,0.134387333333333,113.43039,113.43039,0.0099133397459655
"MGP","Mgp",20.682833,25.090875,34.319434,114,135,361,26.697714,125.90618,125.90618,0.218253468822401
"MGRN1","Mgrn1",84.382081,97.701676,83.935128,1683,1935,3288,88.6729616666667,28.7688,28.7688,3.01231361918071
"MGST1","Mgst1",9.601935,11.715454,9.696457,55,64,107,10.3379486666667,96.64083,96.64083,0.116118929618549
"MGST2","Mgst2",0.659856,0,0.151796,3,0,2,0.270550666666667,35.0998,35.0998,0.03519550431489
"MGST3","Mgst3",34.991264,39.360959,31.936508,441,486,767,35.429577,265.40539,265.40539,0.136744894688505
"MIA","Mia",2.804391,1.295547,1.461059,4,6,7,1.85366566666667,10.64477,10.64477,0.245059856628054
"MIA2","Mia2",96.148616,96.396267,111.839632,485,430,927,101.461505,0,0,102.461505
"MIA3","Mia3",34.945491,35.679908,32.424008,1393,1278,2409,34.3498023333333,41.3377,41.3377,0.83494857617049
"MIB1","Mib1",31.517166,30.098722,29.610709,2748,2652,4978,30.4088656666667,6.48617,6.48617,4.19558541506093
"MIB2","Mib2",33.569972,25.98312,35.677758,688,647,1494,31.7436166666667,96.51669,96.51669,0.335774488107284
"MICAL1","Mical1",3.654763,3.274599,3.602992,90,103,160,3.51078466666667,37.39634,37.39634,0.11747954796386
"MICAL2","Mical2",124.688045,79.730905,85.25963,3612,2280,4916,96.5595266666667,65.14101,65.14101,1.47502323697002
"MICAL3","Mical3",22.136307,30.727852,34.683706,1291,1190,2469,29.1826216666667,38.57564,38.57564,0.762656565166518
"MICALL1","Micall1",11.076358,12.129379,8.940444,585,592,1020,10.7153936666667,27.18605,27.18605,0.415645103399258
"MICALL2","Micall2",0.278573,0.49393,0.457506,12,22,30,0.410003,40.37563,40.37563,0.0340781034633189
"MICU1","Micu1",75.995052,80.27723,74.492068,820,820,1517,76.92145,108.74421,108.74421,0.710027891220867
"MID1","Mid1",13.683937,13.033936,17.485966,241,160,449,14.734613,2.76205,2.76205,4.18245717095732
"MID1IP1","Mid1ip1",48.814899,57.965137,48.552115,652,742,1341,51.7773836666667,182.54379,182.54379,0.287546550426286
"MID2","Mid2",5.183017,5.888939,6.017661,434,471,800,5.696539,4.59308,4.59308,1.19729004412596
"MIDN","Midn",15.192192,12.603267,13.449493,481,445,926,13.7483173333333,26.81364,26.81364,0.530254843786478
"MIEN1","Mien1",48.380931,47.972869,42.72633,358,349,607,46.3600433333333,114.36142,114.36142,0.410536237620284
"MIER1","Mier1",20.096416,26.63484,12.727891,532,502,960,19.8197156666667,10.73787,10.73787,1.77372177973233
"MIER2","Mier2",17.543072,21.898853,28.059649,220,230,488,22.5005246666667,15.26888,15.26888,1.44450783745818
"MIER3","Mier3",8.986502,5.253034,6.795224,301,255,501,7.01158666666667,6.39307,6.39307,1.08366168136737
"MIF","Mif",119.908704,156.635637,134.786667,507,675,1136,137.110336,509.98676,509.98676,0.270281633128811
"MIF4GD","Mif4gd",8.901275,11.193146,11.567136,86,93,167,10.5538523333333,28.55156,28.55156,0.390972670591107
"MIIP","Miip",9.837574,8.483813,9.972749,133,119,260,9.43137866666667,29.35845,29.35845,0.343607090173137
"MINK1","Mink1",100.822102,93.151058,95.291196,3324,3336,6294,96.421452,81.24781,81.24781,1.18448688177837
"MINPP1","Minpp1",17.874866,17.57426,16.857564,534,555,1064,17.4355633333333,4.12756,4.12756,3.59538714970343
"MIOS","Mios",5.277187,5.194665,4.886533,267,258,472,5.11946166666667,8.47237,8.47237,0.646032795030881
"MIOX","Miox",0,0,0,0,0,0,0,0.34138,0.34138,0.745500902056091
"MIP","Mip",0.035457,0.072211,0.055604,1,2,3,0.054424,1.27241,1.27241,0.464011335982503
"MIPEP","Mipep",5.572716,6.730078,5.64734,225,268,439,5.983378,5.64824,5.64824,1.05041003333213
"MIPOL1","Mipol1",5.557431,4.11732,2.334318,43,40,91,4.003023,16.44818,16.44818,0.286736095111353
"MIS12","Mis12",11.51328,18.3565,12.785504,244,269,462,14.218428,28.70673,28.70673,0.51228889884548
"MIS18A","Mis18a",2.230328,3.227562,2.92312,36,50,81,2.79367,5.83445,5.83445,0.55508051123353
"MIS18BP1","Mis18bp1",0.110171,0.334063,0.291196,8,9,22,0.245143333333333,9.80684,9.80684,0.115218077933358
"MITD1","Mitd1",6.122433,5.112693,6.350282,64,50,107,5.86180266666667,28.73777,28.73777,0.230743686115895
"MITF","Mitf",1.625953,2.123267,1.616125,112,100,162,1.78844833333333,16.0137,16.0137,0.163894293030519
"MIXL1","Mixl1",0,0,0,0,0,0,0,0.71379,0.71379,0.583502062679792
"MKI67","Mki67",0.457466,0.422489,0.433253,66,40,107,0.437736,0.80689,0.80689,0.795696472945226
"MKKS","Mkks",12.554115,9.78821,12.081484,245,213,452,11.474603,13.65509,13.65509,0.851212991527176
"MKLN1","Mkln1",56.379092,48.044334,51.408717,1532,1385,2657,51.9440476666667,18.93093,18.93093,2.65637617846566
"MKNK1","Mknk1",21.075811,19.762996,21.718423,234,248,469,20.85241,25.4171,25.4171,0.827206998497186
"MKNK2","Mknk2",11.66109,13.998612,12.207428,308,334,720,12.6223766666667,75.72371,75.72371,0.177551068198692
"MKRN1","Mkrn1",48.077348,44.97106,44.136066,1165,1140,2169,45.728158,41.27563,41.27563,1.10532138728624
"MKRN2","Mkrn2",8.193663,8.268328,7.664038,376,370,674,8.04200966666667,15.9206,15.9206,0.534378784834265
"MKRN3","Mkrn3",0.270697,0.333526,0.278218,9,11,18,0.294147,10.33442,10.33442,0.114178493473861
"MKS1","Mks1",3.194021,1.521227,2.436831,43,35,79,2.38402633333333,10.17925,10.17925,0.302706025299849
"MKX","Mkx",7.27163,4.998183,4.401589,173,161,336,5.557134,2.1724,2.1724,2.06693166057244
"MLC1","Mlc1",42.598351,41.269263,39.282293,1616,1533,2841,41.049969,95.49256,95.49256,0.435784572406411
"MLEC","Mlec",23.015253,24.704793,25.825971,1430,1328,2635,24.515339,32.58602,32.58602,0.759701179240648
"MLF1","Mlf1",1.178768,0.414147,0.875811,15,4,20,0.822908666666667,15.36198,15.36198,0.111411251368518
"MLF2","Mlf2",193.539593,195.615738,184.696772,2622,2833,5324,191.284034333333,257.39854,257.39854,0.744137464295786
"MLH1","Mlh1",9.162494,5.308708,8.032642,95,90,200,7.50128133333333,45.74457,45.74457,0.181866713788004
"MLIP","Mlip",22.959915,27.610337,24.57721,291,416,604,25.049154,18.52748,18.52748,1.33397417383093
"MLKL","Mlkl",0.313113,0.159847,0.430239,3,4,6,0.301066333333333,8.44133,8.44133,0.137805408065742
"MLLT10","Mllt10",34.24882,37.404418,68.864789,391,388,782,46.8393423333333,11.20338,11.20338,3.92017148800851
"MLLT11","Mllt11",101.694846,116.665092,105.624645,2136,2309,4033,107.994861,13.15855,13.15855,7.69816549011022
"MLLT3","Mllt3",16.827755,12.685576,14.699219,420,368,702,14.7375166666667,12.69303,12.69303,1.14930856550133
"MLPH","Mlph",0.537377,0.404988,0.382262,23,25,46,0.441542333333333,12.22752,12.22752,0.108980544601961
"MLST8","Mlst8",13.282754,13.838659,12.170001,360,359,628,13.097138,50.08937,50.08937,0.275930942190127
"MLX","Mlx",23.699509,26.507998,27.036784,194,211,430,25.748097,16.69646,16.69646,1.5114942197479
"MLXIP","Mlxip",6.176987,5.020566,6.197945,372,339,678,5.79849933333333,9.06202,9.06202,0.675659493156775
"MLXIPL","Mlxipl",2.437815,1.929872,1.463226,29,29,66,1.94363766666667,10.42753,10.42753,0.257591768883273
"MLYCD","Mlycd",6.933718,8.489011,6.008364,167,207,299,7.14369766666667,4.12756,4.12756,1.58822084318207
