"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"FGF1","Fgf1",30.000715,16.243277,19.270095,698,660,1189,21.838029,309.51618,769.0063,303.49618,460.672886666667,0.0494679883951888
"FGF10","Fgf10",1.31782,1.380519,1.415929,77,78,156,1.37142266666667,0.19879,0.19343,0.10924,0.167153333333333,2.03180044895558
"FGF11","Fgf11",5.174722,6.088083,6.059408,205,232,454,5.774071,8.97869,8.20708,10.88051,9.35542666666667,0.654156628988086
"FGF12","Fgf12",269.319455,400.028514,345.083134,1996,2023,3340,338.143701,72.16081,57.50484,201.28934,110.31833,3.04661147000678
"FGF13","Fgf13",47.952782,61.337586,52.610758,946,1195,2054,53.967042,207.75222,153.36465,167.0529,176.05659,0.310449003903215
"FGF14","Fgf14",11.791836,13.118473,11.345349,588,632,1061,12.0852193333333,50.62521,36.80752,34.10536,40.5126966666667,0.315210053406151
"FGF16","Fgf16",0.556232,0.161492,0.428757,10,3,16,0.382160333333333,0,0,0.43697,0.145656666666667,1.20643502852803
"FGF17","Fgf17",0.168521,0.378148,0.322598,3,7,12,0.289755666666667,12.50721,8.06892,30.41298,16.99637,0.0716675455476114
"FGF18","Fgf18",0.361245,0.645174,0.615668,4,7,13,0.540695666666667,0.29819,0.0829,1.09242,0.49117,1.03321262275037
"FGF19","Fgf15",0,0.043918,0,0,1,0,0.0146393333333333,0,0,0,0,1.01463933333333
"FGF2","Fgf2",2.926321,17.870675,13.721251,120,103,226,11.5060823333333,7.55402,11.66124,6.20495,8.47340333333333,1.32012560779811
"FGF20","Fgf20",0,0,0.029594,0,0,1,0.00986466666666667,0.59637,0.55267,0.37142,0.50682,0.670195953509156
"FGF21","Fgf21",0,0.195049,0,0,2,0,0.0650163333333333,0,0,0,0,1.06501633333333
"FGF22","Fgf22",2.033302,2.124061,1.059099,27,29,31,1.73882066666667,7.30554,8.17945,9.02339,8.16946,0.298689417552033
"FGF23","Fgf23",0,0.09111,0.091579,0,2,4,0.0608963333333333,0,0,0,0,1.06089633333333
"FGF3","Fgf3",0.540963,0.304299,0.638713,16,9,21,0.494658333333333,0,0,0,0,1.49465833333333
"FGF4","Fgf4",0,0,0,0,0,0,0,0,0,0,0,1
"FGF5","Fgf5",0.525589,0.56586,1.092848,17,18,40,0.728099,0.49698,0.35923,1.59493,0.817046666666667,0.951048221106044
"FGF6","Fgf6",0,0,0.007975,0,0,1,0.00265833333333333,0,0,0,0,1.00265833333333
"FGF7","Fgf7",0.34324,0.165436,0.554243,7,5,21,0.354306333333333,2.07073,2.32119,2.0319,2.14127333333333,0.431132916375737
"FGF8","Fgf8",0.10099,0.09292,0.091093,1,1,2,0.095001,1.3584,0.9119,0,0.756766666666667,0.62330474546041
"FGF9","Fgf9",6.636427,6.976344,5.256403,218,213,321,6.28972466666667,14.51168,6.52145,28.44662,16.49325,0.416716428717744
"FGFBP1","Fgfbp1",1.310548,1.418698,1.84076,20,19,48,1.52333533333333,0.23192,0.55267,0,0.26153,2.00021825349642
"FGFBP3","Fgfbp3",3.355182,2.440192,2.15532,58,45,82,2.65023133333333,4.98632,4.97399,6.40158,5.45396333333333,0.565579806516822
"FGFR1","Fgfr1",28.982652,27.037126,34.521997,739,622,1307,30.1805916666667,56.45639,69.77401,59.5806,61.937,0.495425451906933
"FGFR1OP2","Fgfr1op2",41.779944,36.587982,42.615283,1158,1075,2136,40.3277363333333,27.66496,27.32931,56.93694,37.3104033333333,1.07876014704796
"FGFR2","Fgfr2",32.230486,39.780007,34.008408,518,571,959,35.3396336666667,41.53056,36.91805,34.82636,37.7583233333333,0.937595606345888
"FGFR3","Fgfr3",44.13889,38.506696,42.126892,1149,1062,2082,41.590826,204.35622,344.69742,189.88448,246.312706666667,0.172214467157989
"FGFR4","Fgfr4",0.022649,0.045152,0.011514,1,2,1,0.0264383333333333,3.26347,5.08452,4.89404,4.41401,0.189589293949094
"FGFRL1","Fgfrl1",6.363453,5.82372,5.30056,120,156,256,5.82924433333333,52.71251,97.68361,79.57189,76.6560033333333,0.0879422586817821
"FGG","Fgg",0,0,0,0,0,0,0,0.53011,3.89629,1.96636,2.13092,0.319394938229019
"FGGY","Fggy",46.299082,25.656454,35.934803,114,88,198,35.9634463333333,67.19105,115.28601,166.41929,116.298783333333,0.315122163102857
"FGL1","Fgl1",0.268134,0.078816,0.223028,5,1,7,0.189992666666667,0.86142,2.73569,5.13437,2.91049333333333,0.304307555397955
"FGL2","Fgl2",0.567129,0.716042,0.691864,29,35,66,0.658345,2.23639,2.12776,2.29408,2.21941,0.5151083583638
"FGR","Fgr",0.092849,0.031717,0.033809,4,1,3,0.0527916666666667,12.63974,10.11378,7.36291,10.03881,0.0953718441269183
"FHAD1","Fhad1",5.367509,4.267866,3.221294,65,56,106,4.28555633333333,0.34788,4.36606,1.81342,2.17578666666667,1.66432978285695
"FHDC1","Fhdc1",0.936447,4.034707,0.834891,56,54,92,1.93534833333333,3.57822,3.20546,0.65545,2.47971,0.843561197149571
"FHIT","Fhit",4.874884,3.670848,3.418268,27,19,36,3.988,150.06996,135.26486,230.28218,171.872333333333,0.0288536627222015
"FHL1","Fhl1",28.850461,29.640169,28.862497,755,775,1460,29.117709,147.46912,155.38188,169.12849,157.326496666667,0.190225323202903
"FHL2","Fhl2",31.099447,24.517311,31.37432,273,251,568,28.997026,9.79041,8.40051,16.25521,11.4820433333333,2.40321437756051
"FHL3","Fhl3",0.697118,0.584415,0.228832,14,12,9,0.503455,8.53141,8.40051,15.90564,10.9458533333333,0.125855806031437
"FHL5","Fhl5",0.391508,0.239604,0.123026,5,3,3,0.251379333333333,1.95477,5.36085,0.76469,2.69343666666667,0.338811639746541
"FHOD1","Fhod1",3.05485,1.284356,1.539342,65,41,111,1.959516,29.80195,38.27208,18.68039,28.91814,0.0989204542795775
"FHOD3","Fhod3",24.971413,28.205338,26.516129,665,856,1358,26.5642933333333,10.33709,9.72691,19.55432,13.2061066666667,1.94031299215924
"FIBCD1","Fibcd1",2.058928,1.871465,2.015593,133,122,258,1.98199533333333,1.95477,2.45936,0.34957,1.5879,1.15228383373907
"FIBIN","Fibin",0.822728,0.91284,1.007198,25,27,58,0.914255333333333,7.43806,9.28478,8.28055,8.33446333333333,0.205073957117335
"FIBP","Fibp",85.485611,99.299949,92.43458,264,262,485,92.4067133333333,95.7837,73.7532,155.9976,108.5115,0.85293976736081
"FICD","Ficd",2.963277,3.576573,2.943684,125,150,241,3.161178,4.53904,6.77015,4.65371,5.32096666666667,0.658313549087956
"FIG4","Fig4",7.941311,9.626356,7.429324,358,426,641,8.33233033333333,26.42252,22.99088,15.25019,21.55453,0.413767448638182
"FIGLA","Figla",0.609864,0.134001,0,1,1,0,0.247955,0,0,0,0,1.247955
"FIGN","Fign",0.408565,1.168684,0.437339,58,50,115,0.671529333333333,7.04048,2.79096,4.71926,4.85023333333333,0.285720113727658
"FIGNL1","Fignl1",0.237282,0.19069,0.446115,7,7,16,0.291362333333333,7.23927,3.56469,1.85711,4.22035666666667,0.247370518106362
"FILIP1","Filip1",5.410851,7.314183,5.166142,188,260,455,5.96372533333333,1.78911,2.12776,0.721,1.54595666666667,2.73520968542277
"FILIP1L","Filip1l",1.069427,1.260485,1.143329,50,61,94,1.157747,1.82224,3.31599,7.95282,4.36368333333333,0.402288290695759
"FIP1L1","Fip1l1",15.644968,14.719536,19.159992,772,737,1518,16.5081653333333,62.10534,47.55686,50.27318,53.3117933333333,0.322363970305283
"FIS1","Fis1",102.200128,92.320891,96.280576,756,717,1409,96.933865,519.8858,617.82468,771.44529,636.385256666667,0.153649404305592
"FITM1","Fitm1",0,0,0,0,0,0,0,2.35235,1.93433,0.32773,1.53813666666667,0.393989816676538
"FITM2","Fitm2",6.076952,5.617964,5.698847,337,306,605,5.797921,7.55402,5.99642,6.37973,6.64339,0.889385599845095
"FIZ1","Fiz1",11.886034,11.522542,10.618568,150,194,303,11.3423813333333,23.97077,28.9044,33.51545,28.7968733333333,0.414217330632677
"FJX1","Fjx1",11.267186,15.159834,12.086885,356,534,887,12.8379683333333,16.43331,33.29809,33.34066,27.6906866666667,0.482315689899835
"FKBP10","Fkbp10",3.109816,4.026996,2.718645,47,56,114,3.28515233333333,46.20213,88.34357,72.90812,69.1512733333333,0.0610844554876695
"FKBP11","Fkbp11",0.746491,0.876481,1.318343,10,11,31,0.980438333333333,17.29474,18.70772,15.00985,17.0041033333333,0.10999927609095
"FKBP14","Fkbp14",3.1218,3.752577,4.239764,106,92,225,3.70471366666667,3.76045,4.33842,3.77977,3.95954666666667,0.948617682798966
"FKBP15","Fkbp15",7.484703,7.846375,7.516779,390,383,678,7.61595233333333,15.98604,15.30883,18.94257,16.7458133333333,0.485520284221029
"FKBP1A","Fkbp1a",239.288146,262.538026,259.388852,3908,4096,7432,253.738341333333,613.56564,515.38814,144.33056,424.428113333333,0.598781165018447
"FKBP1B","Fkbp1b",70.84778,75.715227,90.695725,111,156,277,79.086244,77.26308,68.61341,41.09685,62.3244466666667,1.26469709907717
"FKBP2","Fkbp2",83.971267,68.840913,67.409166,518,434,817,73.4071153333333,193.42276,185.72322,154.53376,177.893246666667,0.415930264108722
"FKBP3","Fkbp3",112.391095,147.417483,142.834021,934,1023,1983,134.214199666667,114.86754,84.30911,116.38645,105.1877,1.27335086518181
"FKBP4","Fkbp4",53.451836,52.450837,43.036866,975,851,1542,49.646513,72.24363,58.69307,86.82556,72.58742,0.688249608424918
"FKBP5","Fkbp5",16.394625,15.832014,17.627885,505,415,939,16.6181746666667,35.15272,18.73536,10.48723,21.4584366666667,0.784479121506083
"FKBP6","Fkbp6",0,0,0.03342,0,0,1,0.01114,0.92769,1.79616,1.04872,1.25752333333333,0.447897917629497
"FKBP7","Fkbp7",2.205792,1.80567,2.741524,16,15,32,2.25099533333333,2.55114,2.12776,2.77475,2.48455,0.932974224313995
"FKBP8","Fkbp8",148.569292,145.550215,141.593425,1972,2199,4087,145.237644,727.86994,666.5145,806.00946,733.464633333333,0.199107809093962
"FKBP9","Fkbp9",9.446247,11.00043,10.093273,379,437,775,10.1799833333333,23.58976,31.86116,26.7206,27.3905066666667,0.393793019074921
"FKBPL","Fkbpl",6.347386,5.956892,6.245938,53,62,97,6.18340533333333,2.58427,3.28836,3.16802,3.01355,1.7897884250435
"FKRP","Fkrp",12.956523,14.879726,11.551769,414,474,813,13.1293393333333,12.77226,11.13621,14.20146,12.70331,1.03108952022054
"FKTN","Fktn",9.601084,10.455753,9.367465,812,850,1474,9.80810066666667,4.15803,4.06209,3.69238,3.97083333333333,2.17430357082984
"FLAD1","Flad1",8.978604,10.63712,10.573086,277,309,452,10.0629366666667,25.56109,25.25681,25.14751,25.3218033333333,0.420295544593512
"FLCN","Flcn",10.343743,11.274188,11.191877,411,445,822,10.9366026666667,108.62222,82.95508,61.08814,84.2218133333333,0.14006511009075
"FLG2","Flg2",0,0,0,0,0,0,0,0.31475,0.13817,0.19664,0.21652,0.822016900667478
"FLI1","Fli1",1.303619,1.175752,1.33295,60,52,83,1.27077366666667,9.06152,13.56794,7.93097,10.18681,0.202986701898635
"FLII","Flii",10.530644,12.779496,12.5095,457,453,952,11.93988,172.13566,145.40627,179.06952,165.53715,0.0776996604061016
"FLNA","Flna",46.104618,36.283154,50.073636,1103,929,2482,44.1538026666667,207.81848,264.4504,193.79534,222.021406666667,0.202463984697911
"FLNB","Flnb",22.110199,22.151482,76.892959,704,654,1718,40.38488,37.57133,32.77306,13.02165,27.78868,1.43754003309634
"FLNC","Flnc",0.155966,0.157659,0.272031,20,20,68,0.195218666666667,5.59925,3.81339,2.86214,4.09159333333333,0.234743544587876
"FLOT1","Flot1",72.350013,90.599519,83.738695,635,774,1371,82.229409,211.03225,203.51904,289.79723,234.78284,0.352991799572861
"FLOT2","Flot2",24.62673,29.243172,26.538457,858,1000,1769,26.8027863333333,78.78714,69.82928,111.73274,86.7830533333333,0.316721568430292
"FLRT1","Flrt1",4.162855,4.610743,4.268648,347,378,681,4.34741533333333,8.51484,8.51105,7.69064,8.23884333333333,0.578797057207378
"FLRT2","Flrt2",9.724623,10.259463,9.283515,978,966,1702,9.755867,14.89269,18.37613,27.24496,20.17126,0.508040947964363
"FLRT3","Flrt3",5.979427,7.838786,6.338409,325,419,653,6.718874,1.70628,0.88426,4.71926,2.4366,2.24607868241867
"FLT1","Flt1",9.718814,9.410554,9.658149,913,874,1690,9.595839,13.66682,18.18269,9.87548,13.90833,0.710732791667477
"FLT3","Flt3",1.330698,1.138608,1.443887,68,57,142,1.30439766666667,0.11596,1.0777,0.96133,0.71833,1.34106816890042
"FLT4","Flt4",0.517814,0.822051,0.53332,45,39,90,0.624395,17.4604,16.91156,2.25039,12.20745,0.122990812003831
"FLVCR1","Flvcr1",3.599978,3.177563,3.455742,156,133,260,3.41109433333333,5.3342,2.26593,4.8285,4.14287666666667,0.857709530917522
"FLVCR2","Flvcr2",0.693342,0.729924,0.715042,33,34,49,0.712769333333333,1.52406,13.15344,5.63689,6.77146333333333,0.220392126922471
"FLYWCH1","Flywch1",88.40696,104.301255,105.118191,2459,2812,5179,99.2754686666667,97.55624,102.93393,89.55661,96.68226,1.02654738605215
"FLYWCH2","Flywch2",5.912302,8.459271,7.829778,39,49,94,7.40045033333333,72.12767,93.09649,91.06415,85.4294366666667,0.0971943200987349
"FMN1","Fmn1",3.661034,3.123607,2.343074,316,294,540,3.04257166666667,3.01498,0.3316,3.36465,2.23707666666667,1.24883408177955
"FMN2","Fmn2",30.497967,27.733401,26.303143,913,943,1656,28.1781703333333,69.17895,102.93393,182.21569,118.109523333333,0.244969247771036
"FMNL1","Fmnl1",54.971828,46.341989,52.574905,1175,909,1982,51.2962406666667,34.39069,26.58321,37.66665,32.8801833333333,1.54356427626572
"FMNL2","Fmnl2",8.966341,7.925275,9.232986,655,577,1285,8.70820066666667,72.34303,66.40275,51.16896,63.3049133333333,0.150971366936503
"FMNL3","Fmnl3",2.609494,2.622345,2.739528,140,138,250,2.65712233333333,13.15328,11.77177,15.27203,13.3990266666667,0.25398399614048
"FMO1","Fmo1",6.692872,5.614184,5.737305,82,71,182,6.014787,0.66263,1.9896,0,0.884076666666667,3.72319615443816
"FMO2","Fmo2",1.821054,20.551276,11.146502,50,33,132,11.172944,2.35235,3.28836,1.76972,2.47014333333333,3.50790812675365
"FMO3","Fmo3",0,0,0,0,0,0,0,0.61294,2.76333,1.85711,1.74446,0.364370404378275
"FMO4","Fmo4",0.155696,0.028207,0.100484,1,1,2,0.0947956666666667,1.78911,2.04486,1.79157,1.87518,0.380774652949265
"FMO5","Fmo5",0.946208,1.073368,1.022106,44,41,92,1.013894,2.36892,4.69766,3.01508,3.36055333333333,0.461843680389186
"FMOD","Fmod",3.84597,4.873646,6.50845,165,205,533,5.076022,2.38548,1.68563,5.4184,3.16317,1.45947006728046
"FMR1","Fmr1",23.214272,22.552421,21.172447,1069,977,1743,22.3130466666667,24.13643,29.12547,28.20629,27.1560633333333,0.827993828209176
"FMR1NB","Fmr1nb",0,0,0,0,0,0,0,0.11596,0,0.24033,0.118763333333333,0.893844095712826
"FN1","Fn1",16.743718,14.010648,21.054695,880,796,1933,17.269687,107.51231,102.29837,58.88145,89.5640433333333,0.201732236410381
"FN3K","Fn3k",17.089331,20.112464,18.368753,230,262,497,18.523516,99.29565,69.88454,79.02568,82.73529,0.233157561166863
"FN3KRP","Fn3krp",9.178774,9.260102,9.138859,313,308,592,9.19257833333333,57.23498,45.81596,57.4613,53.50408,0.187005786233495
"FNBP1","Fnbp1",36.504311,41.189324,39.839249,1357,1319,2651,39.177628,80.46029,67.34228,63.0108,70.2711233333333,0.563729405696192
"FNBP1L","Fnbp1l",34.195307,27.652722,34.279361,2071,1706,3639,32.0424633333333,24.91503,21.69212,8.43348,18.3468766666667,1.70789652007568
"FNBP4","Fnbp4",21.450472,19.22014,21.565318,450,441,920,20.74531,51.98361,33.43626,47.78246,44.4007766666667,0.478963392182792
"FNDC3A","Fndc3a",20.367197,12.224517,13.756147,821,758,1470,15.449287,17.79171,13.6232,9.02339,13.4794333333333,1.13604494190611
"FNDC3B","Fndc3b",3.272279,3.131688,3.386518,323,301,603,3.263495,22.09883,22.68692,19.72911,21.5049533333333,0.189446960269191
"FNDC4","Fndc4",78.315446,86.766233,93.428601,546,536,1127,86.1700933333333,51.56946,53.11115,78.69795,61.1261866666667,1.4031135340889
"FNDC5","Fndc5",22.013662,21.670109,18.959604,818,793,1356,20.881125,43.56816,42.58287,62.20241,49.4511466666667,0.433709171063439
"FNDC7","Fndc7",0.0484,0.053171,0.013655,2,2,1,0.0384086666666667,0.28162,0.3316,0.24033,0.284516666666667,0.80840419872585
"FNDC8","Fndc8",0.41446,0.567181,0.747155,12,16,41,0.576265333333333,0,0.22107,0,0.07369,1.46808234530762
"FNDC9","Fndc9",3.294483,2.251369,2.553642,100,67,148,2.69983133333333,8.64737,5.63719,6.94779,7.07745,0.458044473606563
"FNIP1","Fnip1",10.683783,10.629863,10.20978,939,889,1661,10.5078086666667,10.00577,9.17425,11.12084,10.1002866666667,1.03671274555672
"FNIP2","Fnip2",4.009181,4.34964,2.653788,273,263,433,3.67086966666667,6.94109,5.77535,10.2906,7.66901333333333,0.538800609373462
"FNTA","Fnta",31.669915,34.363431,28.789487,376,411,712,31.607611,42.29259,60.3787,54.62101,52.4307666666667,0.610277804985018
"FNTB","Fntb",11.105577,9.083437,12.702733,237,276,442,10.9639156666667,19.29921,11.02568,8.01836,12.7810833333333,0.868140434049089
"FOCAD","Focad",12.302529,9.177564,11.258931,470,410,971,10.913008,11.51326,8.53868,8.52088,9.52427333333333,1.13195539707888
"FOLH1","Folh1",2.465565,2.890267,2.121319,67,58,113,2.49238366666667,24.08673,31.58483,13.78634,23.1526333333333,0.144596393215923
"FOLR1","Folr1",0.524205,0,0.24704,2,0,5,0.257081666666667,2.48488,3.67523,2.0756,2.74523666666667,0.335648125485617
"FOLR2","Folr2",0.424821,0.691292,0.720015,5,2,7,0.612042666666667,10.95002,6.82542,9.19818,8.99120666666667,0.161346143709035
"FOS","Fos",10.758249,10.044464,8.386386,212,200,327,9.72969966666667,41.31521,97.76651,467.46845,202.18339,0.0528079567265152
"FOSB","Fosb",4.194632,2.352308,2.857131,151,121,255,3.13469033333333,8.15039,6.10695,40.48509,18.2474766666667,0.214817266956032
"FOSL1","Fosl1",0.547198,0.634299,0.141394,2,2,1,0.440963666666667,3.3463,1.18823,7.62509,4.05320666666667,0.285158269138672
"FOSL2","Fosl2",5.194836,3.595889,4.352951,472,325,777,4.38122533333333,14.31289,13.2087,32.51042,20.01067,0.256118692708673
"FOXA1","Foxa1",0,0,0,0,0,0,0,0,0.3316,0,0.110533333333333,0.900468243486613
"FOXA2","Foxa2",0,0,0,0,0,0,0,0,0.05527,0,0.0184233333333333,0.981909945765841
"FOXA3","Foxa3",0.038294,0,0.019516,1,0,1,0.01927,0,0,0,0,1.01927
"FOXB1","Foxb1",0.054338,0.051881,0.055342,2,2,4,0.0538536666666667,0,0,0,0,1.05385366666667
"FOXB2","Foxb2",0,0,0,0,0,0,0,0,0,0,0,1
"FOXC1","Foxc1",0.638981,0.640218,0.778684,41,44,110,0.685961,5.4336,9.14661,5.37471,6.65164,0.220339822573984
"FOXC2","Foxc2",0.116117,0.406238,0.385924,3,12,24,0.302759666666667,0.26505,0.63557,0.58991,0.496843333333333,0.870338022460601
"FOXD1","Foxd1",0.194627,0.136713,0.210014,11,8,25,0.180451333333333,2.35235,1.87906,1.3983,1.87657,0.410367671683058
"FOXD2","Foxd2",0,0.036448,0.173247,0,1,10,0.0698983333333333,0.01657,0.11053,0.08739,0.0714966666666667,0.998508317026962
"FOXD3","Foxd3",0,0,0.02151,0,0,1,0.00717,0.0497,0.05527,0,0.03499,0.973120513241674
"FOXD4","Foxd4",0,0,0,0,0,0,0,0.53011,0.44213,1.07057,0.680936666666667,0.594906411306395
"FOXE1","Foxe1",0,0,0,0,0,0,0,0.03313,0.11053,0,0.0478866666666667,0.954301673845136
"FOXE3","Foxe3",0,0,0,0,0,0,0,0.11596,0.30397,0.30588,0.241936666666667,0.80519403834334
"FOXF1","Foxf1",0.340425,0.360097,0.311697,10,11,19,0.337406333333333,2.98185,4.61476,6.16125,4.58595333333333,0.239423112497658
"FOXF2","Foxf2",0.973155,0.967047,1.252531,24,26,69,1.06424433333333,4.6053,7.10175,5.02513,5.57739333333333,0.313839271687163
"FOXG1","Foxg1",23.846513,25.922599,23.14655,735,872,1618,24.3052206666667,46.69911,47.44633,58.44448,50.8633066666667,0.487921466891943
"FOXH1","Foxh1",0.263973,0.061402,0.031547,1,1,1,0.118974,101.89649,94.00839,123.05021,106.318363333333,0.0104266778326132
"FOXI1","Foxi1",0.031975,0.06504,0,1,2,0,0.0323383333333333,0.0497,0,0,0.0165666666666667,1.01551464078434
"FOXI2","Foxi2",0,0,0,0,0,0,0,0,0,0,0,1
"FOXJ1","Foxj1",2.275462,1.877543,1.892893,72,63,127,2.01529933333333,1.82224,18.21033,2.7966,7.60972333333333,0.350220235493436
"FOXJ2","Foxj2",6.346916,6.617246,5.223567,386,386,664,6.06257633333333,6.21219,7.04648,4.76295,6.00720666666667,1.00790181727193
"FOXJ3","Foxj3",25.077597,30.737524,32.459244,817,834,1526,29.4247883333333,19.74648,18.45903,15.14094,17.78215,1.6198778272633
"FOXK1","Foxk1",6.694806,6.477472,6.877053,693,667,1386,6.68311033333333,11.77831,13.2916,16.25521,13.77504,0.520006059769269
"FOXK2","Foxk2",28.879032,24.092144,26.227459,1197,1118,2146,26.399545,26.32312,17.96163,18.09048,20.7917433333333,1.25733607361687
"FOXL1","Foxl1",0,0,0.014758,0,0,1,0.00491933333333333,0.23192,0.96716,0.34957,0.516216666666667,0.662780825079969
"FOXL2","Foxl2",0.125327,0.111114,0.145957,4,4,11,0.127466,0.53011,0.77373,1.15797,0.820603333333333,0.619281520228642
"FOXM1","Foxm1",0.851736,0.842969,0.958291,26,16,32,0.884332,2.89902,2.34883,2.16299,2.47028,0.542991343637977
"FOXN1","Foxn1",0,0,0.035408,0,0,3,0.0118026666666667,0.06626,0,0,0.0220866666666667,0.98993823093932
"FOXN3","Foxn3",9.995705,17.185673,12.873174,587,565,1053,13.3515173333333,53.88868,113.02008,84.9029,83.93722,0.168966176822521
"FOXN4","Foxn4",0,0,0,0,0,0,0,0.06626,0.22107,0.24033,0.175886666666667,0.850422092832076
"FOXO1","Foxo1",4.257124,5.063052,4.155666,497,590,957,4.49194733333333,21.20428,19.50909,23.68367,21.46568,0.24445943026578
"FOXO3","Foxo3",12.8289,12.729108,11.624723,1177,1175,2115,12.3942436666667,18.15616,13.8719,19.33584,17.1213,0.739143641276656
"FOXO4","Foxo4",4.975002,5.012151,5.019462,213,197,383,5.002205,63.13242,107.05129,57.72348,75.9690633333333,0.0779820455136109
"FOXO6","Foxo6",3.630777,3.300297,3.201657,74,81,170,3.377577,4.88692,5.58192,3.29911,4.58931666666667,0.78320432730298
"FOXP1","Foxp1",35.883958,49.459395,39.901351,1480,1612,2738,41.7482346666667,39.75802,47.47396,27.4416,38.2245266666667,1.08983430265315
"FOXP2","Foxp2",7.611192,6.03438,6.333972,386,425,780,6.659848,8.97869,6.21749,7.29737,7.49785,0.901386586018816
"FOXP3","Foxp3",0.217,0.103828,0.109505,7,3,6,0.143444333333333,1.14304,1.3264,1.28906,1.25283333333333,0.507558333949841
"FOXP4","Foxp4",4.670662,11.23571,8.850519,196,262,506,8.252297,16.64867,15.14303,21.47698,17.7562266666667,0.493292023200118
"FOXQ1","Foxq1",0.267602,0.600505,0.523788,15,36,64,0.463965,3.36287,5.72009,5.19992,4.76096,0.254118237238238
