"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"TRANK1",2.303502,1.020657,1.290509,1.53822266666667,268,125,92,"Trank1",35.892452,17.4517,16.775547,3291,2685,529,23.373233,0.104139761297431
"TRAP1",65.015264,69.359522,74.790444,69.7217433333333,1136,937,853,"Trap1",25.874734,21.201344,29.31916,1138,1547,375,25.4650793333333,2.67226643995954
"TRAPPC1",360.820487,384.039543,436.927299,393.929109666667,867,692,703,"Trappc1",35.552398,27.646992,37.260135,373,435,120,33.4865083333333,11.4516989035084
"TRAPPC10",20.297627,27.133929,23.706142,23.712566,794,603,522,"Trappc10",22.213173,23.927868,25.364984,2144,3037,578,23.8353416666667,0.995056413222957
"TRAPPC11",21.990202,13.620414,20.812636,18.8077506666667,791,577,617,"Trappc11",12.037629,10.478323,11.605778,1118,1378,339,11.37391,1.60076731337683
"TRAPPC12",69.319875,72.54957,69.182644,70.3506963333333,582,415,392,"Trappc12",18.886851,15.075929,18.815571,1225,1522,416,17.5927836666667,3.83754781492196
"TRAPPC13",28.602302,23.827583,24.501308,25.643731,573,374,418,"Trappc13",15.803777,13.842977,13.947284,952,1300,295,14.531346,1.71548113086915
"TRAPPC2",10.871053,12.310558,14.569309,12.58364,371,325,333,"Trappc2",27.222858,22.175342,29.720459,690,866,231,26.3728863333333,0.496244343200977
"TRAPPC2B",10.344914,11.861686,12.716443,11.6410143333333,103,87,90,"Trappc2",27.222858,22.175342,29.720459,690,866,231,26.3728863333333,0.461807869999436
"TRAPPC2L",81.674971,90.513157,70.464263,80.8841303333333,445,338,346,"Trappc2l",29.389001,26.532566,31.961345,300,421,121,29.294304,2.7029546654491
"TRAPPC3",30.702358,58.648271,42.948163,44.0995973333333,559,442,415,"Trappc3",38.82766,34.447214,40.994973,920,1233,318,38.089949,1.15373896582299
"TRAPPC3L",2.337262,0.751973,0.951491,1.34690866666667,72,24,27,"Trappc3l",0.328614,0.132152,0,6,2,0,0.153588666666667,2.03444150803608
"TRAPPC4",62.445757,72.639312,71.162413,68.7491606666667,582,516,498,"Trappc4",98.903704,90.914549,116.347021,675,957,262,102.055091333333,0.676814311299399
"TRAPPC5",58.225403,54.401727,56.573651,56.4002603333333,289,223,218,"Trappc5",6.121659,6.11964,7.375164,349,520,131,6.538821,7.61395718685101
"TRAPPC6A",10.59699,13.332553,14.041185,12.6569093333333,98,76,73,"Trappc6a",9.197506,10.461644,17.538182,74,141,44,12.3991106666667,1.01923998338994
"TRAPPC6B",27.021564,35.471273,33.017851,31.836896,1236,1259,1182,"Trappc6b",107.865471,95.665413,110.221997,906,1131,289,104.584293666667,0.3110017111415
"TRAPPC9",19.83069,27.07802,34.06386,26.9908566666667,768,657,655,"Trappc9",15.27079,12.412274,16.521876,1194,1477,404,14.73498,1.7788936920585
"TRARG1",0.103471,0.01953,0,0.0410003333333333,7,1,0,"Trarg1",0.167069,0.194197,0.263518,12,21,6,0.208261333333333,0.861568854861421
"TRAT1",0.161645,0,0,0.0538816666666667,1,0,0,"Trat1",0.244827,0.236961,0.397008,22,34,11,0.292932,0.815109894926157
"TRAV10",0,0,0,0,0,0,0,"Trav11",0,0,0,0,0,0,0,1
"TRAV10",0,0,0,0,0,0,0,"Trav11d",0,0,0,0,0,0,0,1
"TRAV19",0.232265,0,0,0.0774216666666667,1,0,0,"Trav16",0,0,0,0,0,0,0,1.07742166666667
"TRAV19",0.232265,0,0,0.0774216666666667,1,0,0,"Trav16n",0,0,0,0,0,0,0,1.07742166666667
"TRAV27",0,0,0,0,0,0,0,"Trav18",0,0,0,0,0,0,0,1
"TRAV29DV5",0,0,0,0,0,0,0,"Trav19",0,0,0,0,0,0,0,1
"TRAV34",0,0,0,0,0,0,0,"Trdv1",0,0,0,0,0,0,0,1
"TRAV39",0,0,0,0,0,0,0,"Trav23",0,0,0,0,0,0,0,1
"TRAV4",0,0,0,0,0,0,0,"Trav2",0,0,0,0,0,0,0,1
"TRBC1",0,0,0,0,0,0,0,"Trbc2",0.193353,0.192991,0,2,3,0,0.128781333333333,0.885911177364142
"TRBC2",0,0,0.147024,0.049008,0,0,1,"Trbc2",0.193353,0.192991,0,2,3,0,0.128781333333333,0.929327912344404
"TRBV15",0,0,0,0,0,0,0,"Trbv17",0,0,0,0,0,0,0,1
"TRBV19",0,0,0,0,0,0,0,"Trbv19",0,0,0,0,0,0,0,1
"TRBV2",0,0,0,0,0,0,0,"Trbv3",0,0,0,0,0,0,0,1
"TRBV28",0,0,0,0,0,0,0,"Trbv29",0,0,0,0,0,0,0,1
"TRBV30",0,0,0,0,0,0,0,"Trbv31",0,0,0,0,0,0,0,1
"TRDMT1",16.329367,5.158452,13.516494,11.6681043333333,255,152,160,"Trdmt1",2.863136,2.727812,2.786893,129,179,39,2.79261366666667,3.34020426195093
"TRDN",5.69655,1.858462,2.074419,3.20981033333333,324,59,39,"Trdn",0.323924,0.403512,0,11,8,0,0.242478666666667,3.38823550558615
"TRDV3",0,0,0,0,0,0,0,"Trdv5",0,0,0,0,0,0,0,1
"TREH",0.608757,1.640451,0.710891,0.986699666666667,19,19,10,"Treh",0.025313,0.056827,0,1,2,0,0.02738,1.93375349594762
"TREM1",0.201606,0,0,0.067202,1,0,0,"Trem1",0.015474,0.020858,0,1,2,0,0.0121106666666667,1.05443212402333
"TREM2",0,0,0,0,0,0,0,"Trem2",4.821106,6.164976,5.411971,116,221,37,5.46601766666667,0.154654696530626
"TREML1",0,0,0,0,0,0,0,"Treml1",0.058974,0.028449,0,1,1,0,0.029141,0.971684152122984
"TREML2",0.027984,0.018432,0.021103,0.0225063333333333,2,1,1,"Treml2",0.206971,0.155843,0.03638,18,19,1,0.133064666666667,0.902425398491525
"TREML4",0,0,0,0,0,0,0,"Treml4",0,0.35953,0,0,5,0,0.119843333333333,0.892982054037321
"TRERF1",2.799418,2.116947,2.158617,2.35832733333333,385,224,207,"Trerf1",3.89592,2.304732,2.64775,495,465,115,2.94946733333333,0.850324119657655
"TREX1",3.932287,2.686399,3.260078,3.29292133333333,48,25,31,"Trex1",4.848085,3.560709,7.230225,91,104,43,5.21300633333333,0.69095717966702
"TREX2",0.051414,0.068502,0.144278,0.0880646666666667,1,1,1,"Trex2",0,0,0,0,0,0,0,1.08806466666667
"TRGC1",0,0,0,0,0,0,0,"Trgv4",0,0,0,0,0,0,0,1
"TRGC1",0,0,0,0,0,0,0,"Trgc1",0,0.043353,0,0,1,0,0.014451,0.98575485656774
"TRGC1",0,0,0,0,0,0,0,"Trgc2",0,0,0,0,0,0,0,1
"TRGC1",0,0,0,0,0,0,0,"Trgv2",0,0,0,0,0,0,0,1
"TRGC1",0,0,0,0,0,0,0,"Trgv3",0,0,0,0,0,0,0,1
"TRGC1",0,0,0,0,0,0,0,"Trgc3",0,0,0,0,0,0,0,1
"TRGC1",0,0,0,0,0,0,0,"Trgv1",0,0,0,0,0,0,0,1
"TRGC2",0,0,0,0,0,0,0,"Trgv2",0,0,0,0,0,0,0,1
"TRGC2",0,0,0,0,0,0,0,"Trgv1",0,0,0,0,0,0,0,1
"TRGC2",0,0,0,0,0,0,0,"Trgv4",0,0,0,0,0,0,0,1
"TRGC2",0,0,0,0,0,0,0,"Trgv3",0,0,0,0,0,0,0,1
"TRGC2",0,0,0,0,0,0,0,"Trgc2",0,0,0,0,0,0,0,1
"TRGC2",0,0,0,0,0,0,0,"Trgc1",0,0.043353,0,0,1,0,0.014451,0.98575485656774
"TRGC2",0,0,0,0,0,0,0,"Trgc3",0,0,0,0,0,0,0,1
"TRGV1",0,0,0,0,0,0,0,"Trgc4",0,0,0,0,0,0,0,1
"TRGV2",0,0,0,0,0,0,0,"Trgc4",0,0,0,0,0,0,0,1
"TRGV3",0,0,0,0,0,0,0,"Trgc4",0,0,0,0,0,0,0,1
"TRGV4",0,0,0,0,0,0,0,"Trgc4",0,0,0,0,0,0,0,1
"TRGV5",0,0,0,0,0,0,0,"Trgc4",0,0,0,0,0,0,0,1
"TRGV8",0,0.303962,0,0.101320666666667,0,1,0,"Trgc4",0,0,0,0,0,0,0,1.10132066666667
"TRH",0.376611,0.099381,0.114409,0.196800333333333,10,2,2,"Trh",1.548729,0.801474,0.47532,41,32,4,0.941841,0.616322517308746
"TRHDE",4.601861,4.996972,3.563175,4.387336,239,240,255,"Trhde",1.226391,0.923773,0.530983,145,166,20,0.893715666666667,2.84484946437753
"TRHR",0.015609,0,0,0.005203,1,0,0,"Trhr",3.411556,4.051474,3.285426,241,419,71,3.58281866666667,0.219341648254902
"TRIAP1",11.591174,8.980982,11.856131,10.809429,206,122,146,"Triap1",11.667969,10.583803,13.430473,231,312,84,11.8940816666667,0.915879804804504
"TRIB1",4.898988,8.17129,9.260296,7.44352466666667,306,338,340,"Trib1",1.609929,1.33255,1.531571,154,190,46,1.49135,3.3891362781892
"TRIB2",101.666142,53.497733,72.754863,75.9729126666667,4816,2068,2407,"Trib2",13.567249,13.02215,10.189328,770,937,270,12.2595756666667,5.80508114299384
"TRIB3",6.415689,5.920914,6.522749,6.28645066666667,222,161,157,"Trib3",0.095468,0.078027,0.34421,4,5,2,0.172568333333333,6.21409470094849
"TRIL",4.099889,4.701173,5.156443,4.65250166666667,363,314,303,"Tril",15.75809,14.123418,18.40481,1868,2554,678,16.0954393333333,0.330643837602068
"TRIM10",0,0,0,0,0,0,0,"Trim10",0.021316,0.056544,0,1,4,0,0.0259533333333333,0.974703202874725
"TRIM11",8.267438,7.796558,9.491188,8.51839466666667,307,247,232,"Trim11",4.835554,4.519735,4.862631,281,383,90,4.73930666666667,1.65845723525257
"TRIM13",14.88722,10.220934,10.50763,11.871928,878,674,653,"Trim13",5.068189,6.872078,7.251468,152,308,68,6.397245,1.7400975633496
"TRIM14",2.753132,3.423794,3.082693,3.08653966666667,223,181,146,"Trim14",1.339054,0.445091,1.057363,13,10,4,0.947169333333333,2.0987079021376
"TRIM15",0,0,0,0,0,0,0,"Trim15",0.239136,0.228487,0.263073,9,12,3,0.243565333333333,0.804139495686596
"TRIM16",21.311541,19.666917,21.116583,20.698347,511,343,362,"Trim16",2.448887,2.42347,2.682096,178,249,55,2.518151,6.16754283713235
"TRIM17",0.972276,0.923494,0.699768,0.865179333333333,35,24,16,"Trim17",1.10901,0.894547,1.341007,88,103,34,1.11485466666667,0.881942084593992
"TRIM2",65.789709,70.893459,64.839558,67.174242,7544,6215,4914,"Trim2",43.495807,39.249702,36.616541,6577,8958,1767,39.78735,1.67145553707216
"TRIM21",5.530085,6.71054,7.452705,6.56444333333333,161,133,125,"Trim21",1.410477,1.432279,0.62991,51,73,11,1.15755533333333,3.50602518344064
"TRIM22",10.366397,12.560444,10.792442,11.239761,247,149,156,"Trim75",0.014176,0.142528,0.179892,1,4,4,0.112198666666667,11.0050131930866
"TRIM23",8.883597,10.916466,9.911649,9.903904,499,425,395,"Trim23",13.87082,12.258022,11.354101,914,1279,231,12.4943143333333,0.808036905814876
"TRIM24",14.015842,21.420698,23.952016,19.7961853333333,1030,1253,1265,"Trim24",8.2985,7.512772,7.432032,529,758,158,7.747768,2.37731331390285
"TRIM25",25.548549,15.417445,14.447855,18.471283,944,554,410,"Trim25",1.479964,1.181021,1.584432,185,221,62,1.415139,8.06217902986122
"TRIM26",10.964892,14.360246,12.392076,12.5724046666667,513,499,462,"Trim26",13.18581,9.938476,11.470961,478,647,138,11.531749,1.08304153447908
"TRIM27",33.308261,24.461161,35.852283,31.207235,1155,790,904,"Trim27",12.110752,11.46274,13.129849,284,371,93,12.234447,2.43359129399211
"TRIM28",344.588596,293.906754,394.117505,344.204285,2472,1565,1930,"Trim28",92.23475,69.521272,97.586514,1410,1617,454,86.447512,3.94755982308565
"TRIM29",1.26605,12.603178,9.986041,7.95175633333333,5,62,49,"Trim29",0.188211,0.301841,0.162058,11,17,3,0.21737,7.35335710041592
"TRIM3",29.554201,36.734893,48.887696,38.3922633333333,577,563,579,"Trim3",58.640996,59.31528,62.451748,1684,2530,601,60.136008,0.644338167014983
"TRIM31",0,0,0,0,0,0,0,"Trim31",0,0,0,0,0,0,0,1
"TRIM32",8.600507,8.495675,6.844175,7.980119,485,358,319,"Trim32",30.433875,22.895163,30.040466,1962,2175,603,27.7898346666667,0.311919783631037
"TRIM33",28.153798,15.619621,17.674692,20.4827036666667,974,614,567,"Trim33",14.305457,9.446715,7.713121,1022,1196,242,10.488431,1.86994235041031
"TRIM34",1.628908,0.432211,1.225006,1.095375,62,14,26,"Trim34b",0.0486,0.038103,0,2,2,0,0.028901,2.03651760470638
"TRIM34",1.628908,0.432211,1.225006,1.095375,62,14,26,"Trim34a",1.714865,0.776599,0.903522,86,59,15,1.131662,0.982977132397162
"TRIM35",12.930441,11.781856,10.630099,11.7807986666667,328,284,257,"Trim35",26.274887,26.821407,29.269283,2002,3035,706,27.4551923333333,0.449155237362245
"TRIM36",33.321044,42.415191,44.57961,40.1052816666667,1118,1343,1286,"Trim36",6.809914,9.306433,7.904507,539,1142,168,8.00695133333333,4.56372862974649
"TRIM37",28.961758,78.067934,59.451434,55.4937086666667,1058,990,1021,"Trim37",69.636255,51.029194,51.477874,7260,8594,1763,57.3811076666667,0.967671065599229
"TRIM38",1.650535,0.903256,0.848857,1.134216,287,120,102,"Trim38",0.04882,0.066198,0,2,4,0,0.0383393333333333,2.05541284191616
"TRIM39",4.965618,5.488884,7.25605,5.90351733333333,208,162,172,"Trim39",8.525285,6.906828,6.267102,629,772,144,7.23307166666667,0.838510535658724
"TRIM40",0,0,0,0,0,0,0,"Trim40",0,0,0,0,0,0,0,1
"TRIM41",17.720374,12.822036,20.744833,17.0957476666667,753,510,533,"Trim41",25.057813,30.030229,30.605138,668,1046,264,28.5643933333333,0.612079113636471
"TRIM42",0,0,0,0,0,0,0,"Trim42",0,0.012764,0,0,1,0,0.00425466666666667,0.995763358829301
"TRIM43",0,0,0,0,0,0,0,"Trim43b",0.077,0.126179,0,4,9,0,0.0677263333333333,0.936569576661186
"TRIM43",0,0,0,0,0,0,0,"Trim43c",0.212655,0.121433,0.085632,9,7,1,0.139906666666667,0.877264805305698
"TRIM43",0,0,0,0,0,0,0,"Trim43a",0.454246,0.726731,1.45461,18,29,4,0.878529,0.532331414633471
"TRIM43B",0,0,0,0,0,0,0,"Trim43c",0.212655,0.121433,0.085632,9,7,1,0.139906666666667,0.877264805305698
"TRIM43B",0,0,0,0,0,0,0,"Trim43a",0.454246,0.726731,1.45461,18,29,4,0.878529,0.532331414633471
"TRIM43B",0,0,0,0,0,0,0,"Trim43b",0.077,0.126179,0,4,9,0,0.0677263333333333,0.936569576661186
"TRIM44",23.718431,19.758343,21.610786,21.6958533333333,2316,1580,1599,"Trim44",85.352992,74.860549,41.326697,4419,5132,1049,67.1800793333333,0.332881005056814
"TRIM45",6.485893,2.644949,2.186081,3.77230766666667,297,100,96,"Trim45",2.508225,1.944455,3.465054,139,173,51,2.63924466666667,1.31134565102978
"TRIM46",10.516726,16.133922,17.559882,14.7368433333333,555,652,605,"Trim46",9.797088,8.458032,10.741779,563,676,190,9.665633,1.47547204496286
"TRIM47",11.728002,7.192808,10.220647,9.713819,108,74,80,"Trim47",4.943526,2.0213,4.273355,76,57,21,3.74606033333333,2.25741314849137
"TRIM5",13.281373,8.403755,10.105133,10.5967536666667,454,235,259,"Trim30c",0,0.019718,0,0,1,0,0.00657266666666667,11.5210297782773
"TRIM5",13.281373,8.403755,10.105133,10.5967536666667,454,235,259,"Trim5",0.301872,0.251495,0.04656,22,22,1,0.199975666666667,9.66415735652418
"TRIM5",13.281373,8.403755,10.105133,10.5967536666667,454,235,259,"Trim12a",3.452861,3.017973,5.640967,84,112,29,4.037267,2.30219157862124
"TRIM5",13.281373,8.403755,10.105133,10.5967536666667,454,235,259,"Trim30b",0.082083,0.122426,0.055621,7,12,1,0.08671,10.6714336544862
"TRIM5",13.281373,8.403755,10.105133,10.5967536666667,454,235,259,"Trim30a",2.803729,1.752084,1.070776,62,76,27,1.87552966666667,4.03291045858334
"TRIM5",13.281373,8.403755,10.105133,10.5967536666667,454,235,259,"Trim12c",0.866715,0.734539,1.249904,66,87,28,0.950386,5.94587618382549
"TRIM5",13.281373,8.403755,10.105133,10.5967536666667,454,235,259,"Trim30d",1.302061,1.061534,2.282552,69,75,28,1.54871566666667,4.55003820878673
"TRIM50",0,0.217469,0.129179,0.115549333333333,0,3,2,"Trim50",0,0,0,0,0,0,0,1.11554933333333
"TRIM54",3.02861,0,0,1.00953666666667,55,0,0,"Trim54",0,0.023965,0,0,1,0,0.00798833333333333,1.99361103716478
"TRIM55",15.871141,0,0,5.29038033333333,572,0,0,"Trim55",0.018207,0,0,1,0,0,0.006069,6.25243430950892
"TRIM56",3.696215,2.106155,3.051565,2.95131166666667,761,328,300,"Trim56",1.939475,1.218178,1.401735,302,386,54,1.519796,1.56810776216276
"TRIM58",6.207655,9.988322,11.768323,9.32143333333333,586,718,753,"Trim58",0.680026,0.377157,0.418042,31,26,6,0.491741666666667,6.91904876291136
"TRIM59",3.026826,0.895379,1.449867,1.79069066666667,158,29,60,"Trim59",8.716899,12.24638,9.65397,502,1056,152,10.2057496666667,0.249040961085186
"TRIM6",1.714199,0.973886,2.068448,1.585511,70,24,27,"Trim6",0.343256,0.208014,0.11685,6,16,3,0.222706666666667,2.1145799483114
"TRIM60",0,0,0.051939,0.017313,0,0,1,"Trim60",0,0,0,0,0,0,0,1.017313
"TRIM61",0.234215,0.736218,0.183293,0.384575333333333,9,15,3,"Trim61",0.049618,0.03356,0,2,2,0,0.027726,1.34722224925061
"TRIM62",9.682626,5.710179,5.343584,6.91212966666667,404,253,247,"Trim62",4.943765,3.61177,4.756854,389,424,117,4.437463,1.4551142079802
"TRIM63",1.725439,0.08573,0.342314,0.717827666666667,53,2,7,"Trim63",0.313185,0.207347,0.082343,8,7,1,0.200958333333333,1.43038073760538
"TRIM65",10.725728,6.96573,6.443785,8.045081,342,197,204,"Trim65",1.612048,1.345329,1.557895,127,161,37,1.50509066666667,3.61068009248368
"TRIM66",9.369612,4.218225,2.888048,5.49196166666667,432,222,221,"Trim66",4.095239,2.670119,2.064877,830,797,138,2.94341166666667,1.6462804838619
"TRIM67",16.914288,29.322725,28.933125,25.0567126666667,2887,3824,3294,"Trim67",1.985196,1.746039,1.679085,384,513,104,1.80344,9.2945497912089
"TRIM68",4.385474,3.877072,3.78403,4.01552533333333,158,116,146,"Trim68",3.2003,2.572283,1.557371,84,113,19,2.443318,1.45659661214367
"TRIM69",38.248698,44.784576,39.542967,40.858747,1038,994,1010,"Trim69",0,0,0,0,0,0,0,41.858747
"TRIM7",2.082057,0.530636,0.7507,1.121131,51,9,15,"Trim7",4.168961,10.01942,2.004315,91,162,31,5.39756533333333,0.331552846978872
"TRIM71",2.008812,3.798694,3.97156,3.25968866666667,326,469,440,"Trim71",0.129547,0.056677,0.095771,26,17,6,0.0939983333333333,3.8936884425479
"TRIM72",2.911318,0.202554,0.206983,1.10695166666667,248,25,22,"Trim72",0.292782,0.293996,0.541026,13,16,7,0.375934666666667,1.53128758051497
"TRIM8",26.466132,32.228228,27.694566,28.7963086666667,650,451,473,"Trim8",17.480334,14.266032,12.03823,702,896,240,14.5948653333333,1.91064866735196
"TRIM9",12.722758,16.335562,16.205608,15.087976,512,424,437,"Trim9",41.577914,30.130504,30.712949,2483,2784,604,34.1404556666667,0.45781921989306
"TRIML1",0,0,0,0,0,0,0,"Triml1",0.182635,0.16155,0.081349,7,9,1,0.141844666666667,0.875775864434567
"TRIML2",0.243008,0.066683,0.548574,0.286088333333333,2,1,2,"Triml2",0,0.028985,0,0,2,0,0.00966166666666667,1.27378148125527
"TRIO",97.506387,99.031197,90.762798,95.766794,2948,1992,1757,"Trio",61.546701,42.012779,46.440392,2617,3010,630,49.9999573333333,1.89738970500577
"TRIOBP",22.578327,16.392863,16.876806,18.6159986666667,1750,1143,955,"Triobp",7.940589,6.622063,5.116977,199,282,70,6.55987633333333,2.59475126334739
"TRIP10",40.09314,42.158139,63.178314,48.476531,403,347,344,"Trip10",4.667895,5.041214,4.083022,122,151,46,4.597377,8.83923505599141
"TRIP11",5.053006,4.372249,5.548747,4.991334,627,346,339,"Trip11",9.427592,7.157839,5.250829,1461,1947,356,7.27875333333333,0.723700025688248
"TRIP12",80.944138,68.372307,73.335459,74.2173013333333,3429,2126,2026,"Trip12",73.753366,68.050808,51.252032,3765,4457,880,64.3520686666667,1.150955170478
"TRIP13",13.395642,6.864648,21.812717,14.0243356666667,153,60,84,"Trip13",0.861528,0.189531,0.224484,16,10,2,0.425181,10.5420544244322
"TRIP4",19.115792,22.304415,28.681751,23.3673193333333,298,238,259,"Trip4",13.06937,10.509924,8.715045,819,1121,204,10.7647796666667,2.07120915339993
"TRIP6",22.545975,10.516136,12.689835,15.2506486666667,352,149,148,"Trip6",4.221847,3.42358,8.845418,108,140,36,5.49694833333333,2.50127411099929
"TRIQK",19.740359,14.030989,12.841317,15.537555,562,409,384,"Triqk",9.580095,6.390739,4.408687,270,329,57,6.79317366666667,2.12205652117509
"TRIT1",22.280416,19.39598,22.343023,21.3398063333333,345,191,241,"Trit1",7.354008,7.04703,5.774661,163,197,47,6.725233,2.89179709315348
"TRMO",4.456267,5.412768,7.285016,5.718017,79,78,78,"Trmo",0.498964,1.076911,1.832556,18,53,19,1.13614366666667,3.14492751813978
"TRMT1",32.848015,36.52878,43.190541,37.5224453333333,342,278,288,"Trmt1",64.8751,51.466367,71.282703,882,1078,290,62.54139,0.60625751708191
"TRMT10A",4.672565,7.951651,11.921862,8.182026,128,73,83,"Trmt10a",2.055081,5.591617,3.360731,161,255,53,3.669143,1.96653347305919
"TRMT10B",6.713037,4.829191,7.704361,6.41552966666667,174,109,154,"Trmt10b",13.574022,10.927801,7.733004,219,227,55,10.7449423333333,0.631380679121825
"TRMT10C",12.077783,16.372618,18.819245,15.7565486666667,299,307,331,"Trmt10c",3.026908,2.378998,2.373028,185,223,45,2.592978,4.6636936454013
"TRMT11",39.802528,21.86444,37.956733,33.2079003333333,243,131,162,"Trmt11",4.648946,3.885103,3.945405,112,165,40,4.159818,6.62967188635982
"TRMT112",72.536294,51.060147,61.878874,61.825105,547,294,301,"Trmt112",18.776418,15.249206,19.51234,194,231,67,17.845988,3.33360633573575
"TRMT12",4.980929,5.919332,6.135586,5.67861566666667,169,175,161,"Trmt12",1.212946,1.245544,1.626648,119,183,50,1.36171266666667,2.82786969004697
"TRMT13",7.25008,2.932025,3.800626,4.66091033333333,232,111,123,"Trmt13",9.891841,8.376008,6.433312,169,236,41,8.23372033333333,0.613069286157356
"TRMT1L",7.796669,9.622921,14.536442,10.6520106666667,341,343,367,"Trmt1l",8.289867,7.083819,7.399813,434,518,126,7.59116633333333,1.35627809014213
"TRMT2A",35.565628,33.077358,53.052895,40.5652936666667,356,270,294,"Trmt2a",55.291755,43.542717,30.141015,508,670,144,42.991829,0.944841226462002
"TRMT2B",4.081104,4.531893,5.071914,4.561637,231,186,182,"Trmt2b",7.740259,6.321189,6.573647,539,619,145,6.878365,0.705937970632231
"TRMT44",7.671294,7.15676,5.716206,6.84808666666667,149,136,115,"Trmt44",1.690594,2.261191,1.369363,108,105,35,1.773716,2.82944853282263
"TRMT5",9.260297,9.298606,5.237681,7.93219466666667,357,241,241,"Trmt5",52.467226,17.490203,38.499453,158,235,40,36.152294,0.24042108050358
"TRMT6",5.096485,6.540588,6.775171,6.13741466666667,212,209,210,"Trmt6",9.96931,8.486713,11.300663,359,544,150,9.91889533333333,0.653675527493838
"TRMT61A",2.068883,1.95615,2.68575,2.23692766666667,117,88,101,"Trmt61a",3.270781,2.879429,4.473787,124,137,44,3.54133233333333,0.71277048871928
"TRMT9B",10.396548,26.819473,19.460813,18.892278,952,2052,1399,"Trmt9b",4.760005,3.709649,5.13843,184,228,59,4.536028,3.59324013534614
"TRMU",36.325424,25.59077,38.494835,33.470343,682,344,401,"Trmu",19.140853,21.38068,21.347427,313,390,98,20.6229866666667,1.59415271957497
"TRNAU1AP",13.6887,12.131868,12.409536,12.743368,244,139,153,"Trnau1ap",11.967691,8.292033,7.466101,185,227,43,9.24194166666667,1.34187134112754
"TRNP1",34.461896,26.021575,33.285634,31.2563683333333,639,357,439,"Trnp1",90.382071,76.689854,103.555186,1370,1794,497,90.209037,0.353653205803865
"TRNT1",20.615059,22.157033,21.126343,21.2994783333333,380,303,298,"Trnt1",21.8412,19.550233,19.765923,720,1025,221,20.3857853333333,1.04272431363911
"TRO",159.176677,192.388185,160.058222,170.541028,2990,2660,2594,"Tro",35.624785,22.708387,22.541815,3833,3798,953,26.958329,6.13559658733539
"TROAP",14.208801,5.157816,8.528818,9.29847833333333,259,57,117,"Troap",0.206058,0.224536,0.888783,3,5,2,0.439792333333333,7.15275258445836
