"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"ACOT1",4.205801,4.758707,5.368048,4.77751866666667,99,81,76,"Acot5",0.262587,0.519585,0.226514,2,16,4,0.336228666666667,4.32374997692511
"ACOT11",1.265227,0.289037,0.841305,0.798523,109,23,34,"Acot11",18.795607,22.115918,27.499553,496,1856,1128,22.8036926666667,0.0755564703840488
"ACOT12",0.237945,0.109798,0.174106,0.173949666666667,8,3,2,"Acot12",0.049362,0.069376,0.069691,1,3,3,0.0628096666666667,1.10457187536558
"ACOT13",11.326065,11.195552,12.209772,11.5771296666667,355,281,284,"Acot13",91.817633,140.443014,291.317742,173,570,376,174.526129666667,0.0716538881735232
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot1",10.727808,10.211123,13.832099,46,140,108,11.5903433333333,1.71262017477416
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot5",0.262587,0.519585,0.226514,2,16,4,0.336228666666667,16.1368159042639
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot3",0.109079,0.207848,0.217536,1,10,7,0.178154333333333,18.3019112097085
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot2",1.585568,1.620148,1.475092,22,79,41,1.56026933333333,8.42195612753242
"ACOT4",0.591094,0.748843,1.193545,0.844494,24,23,33,"Acot4",0.107848,1.515178,1.377756,5,43,25,1.00026066666667,0.922126816138297
"ACOT6",0.245134,0.088672,0.12044,0.151415333333333,3,1,1,"Acot6",1.879721,2.153377,2.397557,42,175,111,2.14355166666667,0.366278482247522
"ACOT7",80.632403,114.029529,128.44021,107.700714,1778,1946,1942,"Acot7",251.136288,215.300178,179.593733,1118,4564,2557,215.343399666667,0.502445252166148
"ACOT8",20.763417,18.37889,19.993785,19.7120306666667,370,284,270,"Acot8",10.297145,8.541505,9.081612,50,177,114,9.306754,2.00955903931215
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,"Acot9",5.697424,9.097912,8.198204,61,348,179,7.66451333333333,2.54734537889029
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,"Acot10",0,0,0,0,0,0,0,22.071508
"ACOX1",21.711569,42.59937,35.250653,33.1871973333333,754,736,847,"Acox1",43.253675,46.046219,46.908816,1058,3903,2410,45.4029033333333,0.73674694636564
"ACOX2",5.471821,1.789143,2.323278,3.19474733333333,63,12,15,"Acox2",0.063548,0.608585,0.661379,1,12,5,0.444504,2.90393611463404
"ACOX3",11.236717,10.706481,12.961887,11.6350283333333,231,182,207,"Acox3",9.973444,19.362258,19.637784,198,866,525,16.3244953333333,0.72931580921857
"ACOXL",0.106301,0.156535,0.132989,0.131941666666667,4,4,4,"Acoxl",0.106043,0.028109,0.049084,1,2,1,0.0610786666666667,1.06678392679651
"ACP1",74.872622,58.654584,76.070071,69.865759,1230,785,941,"Acp1",70.115091,40.378466,30.815997,259,1021,517,47.1031846666667,1.47320306318735
"ACP2",104.027156,109.16421,127.822959,113.671441666667,638,547,541,"Acp2",27.545288,17.097309,16.681153,483,1845,1102,20.44125,5.34816961075808
"ACP3",0.265858,0.022854,0.050647,0.113119666666667,3,1,2,"Acpp",0.164336,0.304189,0.092433,5,17,6,0.186986,0.937769836094669
"ACP4",0.279935,0.062067,0,0.114000666666667,6,1,0,"Acp4",0.146144,0,0,1,0,0,0.0487146666666667,1.06225334886134
"ACP5",0,2.031601,2.612106,1.54790233333333,0,11,8,"Acp5",0,0.131785,0.116811,0,4,2,0.0828653333333333,2.3529263103199
"ACP6",17.588665,10.559517,14.810767,14.3196496666667,472,247,242,"Acp6",3.569569,7.034978,8.482897,33,199,122,6.36248133333333,2.08077263263237
"ACR",0.041913,0,0.163679,0.0685306666666667,1,0,1,"Acr",0.262898,0.331001,0.321071,1,11,6,0.30499,0.818803720079592
"ACRBP",0.967429,0.571787,0.527381,0.688865666666667,14,5,4,"Acrbp",4.871569,6.490464,4.630272,25,115,59,5.33076833333333,0.26677104227212
"ACRV1",0.120346,0.767177,1.18959,0.692371,4,7,14,"Acrv1",0,0.036969,0,0,3,0,0.012323,1.67176978098887
"ACSBG1",6.630397,3.875408,5.355253,5.28701933333333,156,78,93,"Acsbg1",94.207837,117.349815,128.950509,1456,5807,3500,113.502720333333,0.0549071612886659
"ACSBG2",0.74582,0.53011,0.820644,0.698858,10,3,4,"Acsbg2",0,0.015367,0.027109,0,1,1,0.0141586666666667,1.67514024761411
"ACSF2",42.632059,13.17411,6.555456,20.7872083333333,402,55,44,"Acsf2",13.151681,17.421665,16.907815,103,469,261,15.8270536666667,1.29477261824466
"ACSF3",22.250491,16.962759,21.849371,20.354207,350,268,226,"Acsf3",6.433811,7.398949,7.850011,91,401,238,7.22759033333333,2.59543877792327
"ACSL1",85.585307,101.814344,82.647096,90.0155823333333,1143,969,970,"Acsl1",34.24096,29.027217,22.595622,239,1064,585,28.6212663333333,3.07264319185814
"ACSL3",127.281776,105.351012,89.76463,107.465806,3228,2050,1832,"Acsl3",164.82735,125.218524,133.505579,1233,3872,2280,141.183817666667,0.76285619404513
"ACSL4",69.219653,62.683685,53.413498,61.7722786666667,3943,2820,2527,"Acsl4",15.650734,15.820655,27.954734,343,1313,799,19.8087076666667,3.0166351352622
"ACSL5",0.206791,0.83348,0.182037,0.407436,6,12,5,"Acsl5",23.386902,25.908157,26.057943,121,580,317,25.1176673333333,0.053888273483127
"ACSL6",13.388689,15.367533,10.761177,13.1724663333333,980,1036,796,"Acsl6",139.440799,134.120983,127.066489,2061,7719,4466,133.542757,0.105338010379357
"ACSM1",0.060423,0,0,0.020141,2,0,0,"Acsm1",0,0,0,0,0,0,0,1.020141
"ACSM2A",0.816039,2.615985,1.21988,1.55063466666667,4,7,2,"Acsm2",0.021506,0.029627,0.030493,1,5,3,0.0272086666666667,2.48307354623825
"ACSM2B",0.4576,0.459343,0.100414,0.339119,8,5,3,"Acsm2",0.021506,0.029627,0.030493,1,5,3,0.0272086666666667,1.30364846350595
"ACSM3",1.696961,2.786466,2.358993,2.28080666666667,15,14,19,"Acsm3",0.578683,7.953216,0.307985,1,9,5,2.946628,0.831293617403684
"ACSM4",0.215017,0.529825,0.278182,0.341008,8,15,7,"Acsm4",0,0,0,0,0,0,0,1.341008
"ACSM5",0.201606,0,0.029441,0.0770156666666667,1,0,1,"Acsm5",1.167392,0.530411,1.04196,16,37,32,0.913254333333333,0.562923416872787
"ACSS1",7.426916,3.07265,5.466344,5.32197,515,157,255,"Acss1",6.481707,7.349056,11.038161,90,441,254,8.28964133333333,0.680539729485071
"ACSS2",183.462238,133.340645,131.295035,149.365972666667,1363,636,598,"Acss2",21.66178,26.37256,25.142039,306,1411,776,24.3921263333333,5.9217558503273
"ACSS3",6.876982,2.730375,3.127256,4.244871,286,78,82,"Acss3",1.880805,1.868718,1.826704,43,165,88,1.85874233333333,1.83467776680818
"ACTA1",43.17532,0.074509,0.342321,14.5307166666667,1089,1,4,"Acta1",0.383569,0.39472,0.53884,2,13,10,0.439043,10.792392351491
"ACTA2",25.800466,5.539749,5.485474,12.2752296666667,558,76,68,"Acta2",10.206045,9.622577,10.670508,95,326,175,10.1663766666667,1.18885741211787
"ACTB",2138.164791,2243.689595,2712.36844,2364.740942,29266,23222,24748,"Actb",1341.615807,1028.725086,1137.997089,2783,10848,6712,1169.445994,2.02123032940211
"ACTBL2",0,0.02739,0.030881,0.0194236666666667,0,1,1,"Actbl2",0,0.059496,0.105002,0,4,4,0.0548326666666667,0.966431642554364
"ACTC1",869.621513,0.354562,0.525835,290.167303333333,16803,6,3,"Actc1",0,0.029694,0,0,1,0,0.009898,288.313575562417
"ACTG1",1869.624603,1654.156602,1676.836666,1733.53929033333,40874,26878,29741,"Actg1",421.073874,536.035053,489.351942,3202,14564,7993,482.153623,3.59003680767873
"ACTG2",5.162967,3.078347,2.858471,3.69992833333333,118,58,48,"Actg2",0,0.312093,0.151151,0,9,2,0.154414666666667,4.07126526459008
"ACTL10",0.061689,0.082599,0,0.048096,2,2,0,"Actl10",0.106591,0.285117,0.45635,1,10,9,0.282686,0.817110345010392
"ACTL6A",158.27347,137.510766,210.020503,168.601579666667,387,170,252,"Actl6a",12.522326,10.655135,12.492026,71,254,145,11.889829,13.1577835258068
"ACTL6B",50.973446,92.448261,75.837415,73.086374,303,437,363,"Actl6b",25.579593,21.634274,24.562795,168,689,394,23.925554,2.97230601173398
"ACTL7A",0,0,0.059905,0.0199683333333333,0,0,1,"Actl7a",0,0,0,0,0,0,0,1.01996833333333
"ACTL7B",0.043131,0,0,0.014377,1,0,0,"Actl7b",0,0,0.053651,0,0,1,0.0178836666666667,0.996554943574102
"ACTL9",0,0,0,0,0,0,0,"Actl9",0,0.032174,0.056975,0,1,1,0.0297163333333333,0.971141243106111
"ACTN1",69.241658,47.821745,50.974833,56.0127453333333,1648,918,920,"Actn1",10.569857,10.026463,10.456415,149,708,399,10.3509116666667,5.02274592628169
"ACTN2",69.76771,1.253103,0.801863,23.940892,2414,37,25,"Actn2",2.203623,1.072808,0.807368,6,43,15,1.36126633333333,10.5625069260153
"ACTN3",0.648357,0.142398,0.028312,0.273022333333333,33,2,1,"Actn3",0.94982,0.762364,0.878581,7,27,21,0.863588333333333,0.683102759640228
"ACTR10",157.019067,205.113642,237.357145,199.829951333333,1492,1517,1594,"Actr10",127.846118,128.727641,140.774903,793,2806,1710,132.449554,1.50491287017215
"ACTR1A",115.943189,124.852514,131.407319,124.067674,3642,2918,2824,"Actr1a",63.964873,73.98816,62.283988,903,3941,2231,66.7456736666667,1.84613521765801
"ACTR1B",30.556702,30.517172,34.362579,31.812151,1047,814,792,"Actr1b",140.584729,140.358561,143.625242,1093,4643,2641,141.522844,0.230223801876982
"ACTR2",96.131777,93.793262,100.811332,96.9121236666667,5682,4350,4406,"Actr2",57.821246,62.383079,68.380285,1378,5453,3425,62.8615366666667,1.53319398149987
"ACTR3",61.541822,74.758475,82.615188,72.9718283333333,1929,1669,1860,"Actr3",76.499837,84.923628,88.497279,861,3061,1901,83.3069146666667,0.877411166400807
"ACTR3B",12.200305,11.066625,8.231572,10.4995006666667,240,204,198,"Actr3b",18.740312,20.622546,21.368132,228,950,549,20.2436633333333,0.541314390377429
"ACTR3C",0.478798,0.028455,0.143524,0.216925666666667,7,2,9,"Actr3b",18.740312,20.622546,21.368132,228,950,549,20.2436633333333,0.0572841721115583
"ACTR5",2.300345,2.272068,2.6564,2.40960433333333,103,77,79,"Actr5",3.392317,3.962584,3.518118,38,105,65,3.62433966666667,0.737317018018933
"ACTR8",26.624084,28.334546,22.577852,25.845494,586,511,414,"Actr8",23.598822,27.016114,22.334226,287,987,584,24.3163873333333,1.06039987643313
"ACTRT1",0,0,0,0,0,0,0,"Actrt1",0,0,0,0,0,0,0,1
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",0.786164,0.893232,0.943422,0.874272666666667,22,19,18,"Actrt3",1.216491,0.708266,0.872153,15,33,23,0.932303333333333,0.969968138197764
"ACVR1",7.530875,6.531985,5.489665,6.51750833333333,334,179,196,"Acvr1",10.71087,8.067406,8.633113,154,550,342,9.13712966666667,0.741581550254084
"ACVR1B",35.019207,49.193225,49.103909,44.4387803333333,1431,1584,1379,"Acvr1b",14.511199,17.045267,17.419927,437,1953,1127,16.3254643333333,2.62265873278278
"ACVR1C",0.202768,0.064909,0.072133,0.11327,22,3,2,"Acvr1c",2.05229,1.570526,2.263541,113,369,271,1.962119,0.375835677094674
"ACVR2A",16.001132,14.786883,12.909514,14.565843,1121,784,770,"Acvr2a",6.975064,6.161448,5.002539,201,720,402,6.04635033333333,2.20906458856644
"ACVR2B",4.136669,3.378978,3.850929,3.78885866666667,910,569,582,"Acvr2b",1.968819,1.95784,2.063383,30,126,62,1.99668066666667,1.59805438061357
"ACVRL1",1.158399,0.437574,0.500078,0.698683666666667,37,18,23,"Acvrl1",15.014036,19.879249,17.011901,86,373,192,17.3017286666667,0.0928154764834054
"ACY1",16.513926,11.864692,15.383214,14.5872773333333,136,84,80,"Acy1",8.674023,13.234966,13.062822,36,200,117,11.6572703333333,1.23148806360592
"ACY3",0,0,0,0,0,0,0,"Acy3",3.611599,3.53033,2.102148,18,73,30,3.081359,0.245016427126357
"ACYP2",13.526342,21.437315,22.138132,19.0339296666667,163,188,173,"Acyp2",28.481269,22.98424,24.737602,117,346,213,25.401037,0.758831165104108
"ADA",2.752245,0.680643,2.280619,1.90450233333333,55,11,27,"Ada",0.484101,0.454674,0.643301,5,18,7,0.527358666666667,1.90165047458837
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0,0.231674,0.001766,0.0778133333333333,0,1,0,"Adad2",0,0.022048,0.039075,0,1,1,0.0203743333333333,1.0562920862703
"ADAL",12.105016,15.600091,15.33191,14.3456723333333,307,321,294,"Adal",11.435668,11.190203,12.850595,125,526,284,11.8254886666667,1.19649806195819
"ADAM10",70.311374,70.683677,76.336447,72.4438326666667,1888,1354,1326,"Adam10",23.377228,20.262773,21.955765,685,2263,1463,21.8652553333333,3.2120276636316
"ADAM11",21.676701,61.251494,63.202393,48.710196,1266,2768,2775,"Adam11",55.795915,54.957369,54.606606,721,3269,1828,55.1199633333333,0.885784541674386
"ADAM12",253.498386,167.661955,151.796176,190.985505666667,20837,10523,10029,"Adam12",0.307239,0.758381,0.820879,16,87,66,0.628833,117.866905733532
"ADAM15",30.979275,23.526472,41.074168,31.8599716666667,498,372,446,"Adam15",49.965673,51.480704,45.129362,343,1554,811,48.8585796666667,0.659063533023895
"ADAM17",14.349408,16.247264,14.244751,14.947141,856,534,597,"Adam17",5.421171,12.897747,12.973021,114,531,311,10.4306463333333,1.39512154737007
"ADAM2",0,0,0,0,0,0,0,"Adam2",0.1252,0.031196,0.165239,1,1,3,0.107211666666667,0.903169673970801
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam20",0,0,0,0,0,0,0,1.07569633333333
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam39",0,0,0,0,0,0,0,1.07569633333333
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam25",0.058434,0.015596,0,1,1,0,0.0246766666666667,1.04979099097927
"ADAM21",0.188727,0.221899,0.309121,0.239915666666667,9,8,10,"Adam21",0.209513,0.334237,0.368602,4,24,15,0.304117333333333,0.95077002273824
"ADAM22",13.135,11.196035,9.8092,11.3800783333333,1606,1240,1028,"Adam22",30.279681,45.37552,48.664399,1303,6041,3580,41.4398666666667,0.291708699995916
"ADAM23",48.84821,52.745915,47.205046,49.5997236666667,2519,1761,1594,"Adam23",60.922865,74.252702,70.555705,1489,6187,3507,68.5770906666667,0.727246902419107
"ADAM28",1.502507,0.416905,0.03323,0.650880666666667,52,9,3,"Adam28",0,0.146549,0,0,7,0,0.0488496666666667,1.57399169693528
"ADAM29",0.184234,0.673702,0.264276,0.374070666666667,8,7,9,"Adam29",0,0,0,0,0,0,0,1.37407066666667
"ADAM30",0,0,0,0,0,0,0,"Adam30",0,0,0,0,0,0,0,1
"ADAM33",1.225579,0.212729,0.396698,0.611668666666667,54,8,12,"Adam33",0.836836,0.93188,2.04287,4,27,19,1.27052866666667,0.70982088459281
"ADAM7",0.297177,0.021595,0.063257,0.127343,18,1,2,"Adam7",0,0,0.052884,0,0,1,0.017628,1.10781444692953
"ADAM8",5.896302,4.237317,5.824988,5.31953566666667,93,66,47,"Adam8",2.366782,1.501168,0.438611,6,36,16,1.43552033333333,2.59473738739744
"ADAMDEC1",0,0,0,0,0,0,0,"Adamdec1",0,0.033796,0,0,2,0,0.0112653333333333,0.988860160669999
"ADAMTS1",53.416922,36.50485,34.398098,41.4399566666667,2281,1139,1236,"Adamts1",5.081839,4.830322,5.651011,114,478,353,5.187724,6.85873459557451
"ADAMTS10",30.984806,32.271974,30.357747,31.2048423333333,529,437,369,"Adamts10",17.667156,26.394146,23.52364,262,1217,708,22.528314,1.36876965911511
"ADAMTS12",3.104435,1.18569,1.477975,1.9227,449,149,114,"Adamts12",0.016635,0.079186,0.046635,1,18,6,0.0474853333333333,2.79020613176445
"ADAMTS13",8.251614,7.895253,8.511647,8.21950466666667,354,284,270,"Adamts13",0.045027,0,0,1,0,0,0.015009,9.0831752887577
"ADAMTS14",1.91118,0.569069,0.357461,0.945903333333333,195,44,24,"Adamts14",0.027831,0.051349,0.131896,1,7,8,0.0703586666666667,1.81799185070674
"ADAMTS15",3.856279,2.752015,3.081575,3.22995633333333,417,225,219,"Adamts15",1.139255,1.291551,1.899309,47,200,116,1.44337166666667,1.73119644098353
"ADAMTS16",38.568071,1.033011,1.581908,13.7276633333333,238,65,86,"Adamts16",0.876087,0.815243,0.711039,30,108,53,0.800789666666667,8.17844727007726
"ADAMTS17",0.604486,0.821092,0.902747,0.776108333333333,37,26,26,"Adamts17",17.387976,4.829382,11.034687,9,54,33,11.084015,0.146979984163652
"ADAMTS18",0.836196,0.34132,0.027707,0.401741,21,6,2,"Adamts18",1.909221,2.041644,2.904999,64,209,147,2.285288,0.426672182164851
"ADAMTS19",0.691824,0.172356,0.296478,0.386886,17,12,6,"Adamts19",0,0.095458,0.144379,0,11,9,0.0799456666666667,1.28421831098293
"ADAMTS2",1.05629,1.019052,1.068975,1.04810566666667,93,20,17,"Adamts2",3.397087,13.322657,5.885208,121,502,301,7.534984,0.239965964396262
"ADAMTS20",1.283844,0.25905,0.359154,0.634016,110,21,25,"Adamts20",1.436703,1.398423,1.154576,56,214,95,1.32990066666667,0.701324319692027
"ADAMTS3",6.587764,4.025588,2.784121,4.46582433333333,750,346,213,"Adamts3",2.945839,2.973748,5.010465,68,282,188,3.64335066666667,1.17712934596368
"ADAMTS4",25.829682,6.699742,10.583665,14.3710296666667,847,236,217,"Adamts4",9.775041,11.028643,11.048267,295,1260,709,10.617317,1.32311356113177
"ADAMTS5",2.810816,3.243508,4.167592,3.40730533333333,494,438,505,"Adamts5",0.683872,0.653314,0.813102,52,184,130,0.716762666666667,2.56721876524187
"ADAMTS6",1.385549,0.272905,0.54382,0.734091333333333,98,28,26,"Adamts6",1.210118,1.102027,0.637601,54,191,66,0.983248666666667,0.874369090714125
"ADAMTS7",30.711528,21.35642,27.594435,26.5541276666667,2499,1418,1547,"Adamts7",0,0.028373,0.095552,0,4,3,0.0413083333333333,26.4610651664172
"ADAMTS8",1.292831,3.322689,5.300198,3.30523933333333,79,144,195,"Adamts8",0.338239,0.542366,0.645541,8,47,32,0.508715333333333,2.8535796238124
"ADAMTS9",11.33945,7.446555,7.577687,8.78789733333333,1039,380,389,"Adamts9",0.388191,0.488374,0.496959,15,97,54,0.457841333333333,6.71396612891572
"ADAMTSL1",5.919842,5.793045,6.199496,5.97079433333333,392,254,315,"Adamtsl1",1.863616,2.903228,1.691182,57,239,120,2.15267533333333,2.21107269106683
"ADAMTSL2",0.70847,0.709747,0.641205,0.686474,50,37,29,"Adamtsl2",0.550906,1.40638,1.279319,4,40,27,1.07886833333333,0.811246182819018
"ADAMTSL3",1.068124,0.941684,1.198236,1.069348,69,31,31,"Adamtsl3",0.8204,0.296658,0.562892,14,39,21,0.559983333333333,1.32651930041988
"ADAMTSL4",1.307851,0.581012,0.686961,0.858608,61,25,23,"Adamtsl4",14.974661,23.490885,13.739492,82,461,203,17.4016793333333,0.101002086077724
"ADAMTSL5",5.943779,4.096958,2.883372,4.30803633333333,62,23,23,"Adamtsl5",6.493737,13.686001,5.601469,43,180,91,8.59373566666667,0.553281486770169
"ADAP1",34.213031,38.13869,48.991537,40.4477526666667,519,451,555,"Adap1",57.708642,66.610485,62.776251,608,2283,1291,62.365126,0.654109843743807
"ADAP2",1.058876,0.353861,4.97029,2.12767566666667,7,3,13,"Adap2",1.353671,1.466125,1.25518,15,62,30,1.35832533333333,1.32622739638975
"ADAR",105.908597,112.956385,96.851585,105.238855666667,5486,4023,3650,"Adar",32.178718,35.987617,32.897681,939,4265,2325,33.6880053333333,3.06269716709761
"ADARB1",68.1759,68.438509,91.97377,76.1960596666667,1634,1218,1112,"Adarb1",55.774626,47.122968,54.056177,2188,7650,4802,52.3179236666667,1.44784444625566
"ADARB2",1.417302,0.902524,0.536378,0.952068,56,24,10,"Adarb2",5.717827,4.320395,4.413432,102,438,266,4.817218,0.335567276316617
"ADAT1",38.849966,55.207581,52.832268,48.9632716666667,508,481,421,"Adat1",2.360033,2.695616,1.685081,43,174,72,2.24691,15.3879447433611
"ADAT2",3.889025,2.159954,2.429168,2.826049,236,114,122,"Adat2",2.124853,1.519941,2.052047,19,51,39,1.898947,1.31980646765877
"ADAT3",0.789433,1.103201,1.650664,1.18109933333333,15,14,18,"Adat3",0.216766,1.444972,0.703311,2,18,3,0.788349666666667,1.21961570155277
"ADCK1",6.371801,4.972601,7.045702,6.13003466666667,158,98,124,"Adck1",8.577291,10.276946,9.502644,121,564,291,9.45229366666667,0.682150243195425
"ADCK2",11.198469,11.32432,12.399282,11.6406903333333,275,218,192,"Adck2",16.753942,30.505901,27.593355,75,352,246,24.951066,0.487097151744492
"ADCK5",7.056568,12.014195,5.892048,8.320937,112,122,102,"Adck5",12.863696,35.32569,20.895797,36,212,108,23.0283943333333,0.38791343569177
"ADCY1",8.094792,11.432533,9.663837,9.73038733333333,1872,2052,1484,"Adcy1",89.841623,91.906406,116.275321,7719,29877,21337,99.3411166666667,0.106939086286828
"ADCY10",0.112042,0.05848,0.015777,0.0620996666666667,4,2,1,"Adcy10",0.078405,0.066042,0.146193,1,9,5,0.09688,0.968291578537913
"ADCY2",12.940722,10.140875,15.029355,12.7036506666667,374,286,287,"Adcy2",11.964748,13.645702,13.86307,329,1413,814,13.15784,0.967919588487133
"ADCY3",14.158841,11.038002,13.410534,12.8691256666667,322,189,174,"Adcy3",7.861742,15.936454,13.984216,235,1090,599,12.5941373333333,1.02022845044084
"ADCY4",0.882454,0.117475,0.194074,0.398001,22,5,5,"Adcy4",2.683124,2.450008,2.814664,30,85,32,2.64926533333333,0.383091080615678
"ADCY5",15.25583,30.492998,24.515758,23.4215286666667,870,987,926,"Adcy5",16.660779,15.954792,11.575607,480,2098,1112,14.7303926666667,1.55250597897768
"ADCY6",72.815918,48.329999,61.034132,60.726683,3230,1716,1967,"Adcy6",11.719803,17.309861,18.481893,139,824,455,15.8371856666667,3.66609267261352
"ADCY7",7.516,7.546295,5.754411,6.938902,737,407,340,"Adcy7",1.292332,2.173487,1.958432,53,337,163,1.80808366666667,2.82716006443778
"ADCY8",0.668336,0.19604,0.591981,0.485452333333333,32,5,29,"Adcy8",4.232687,5.020218,4.886446,205,910,504,4.713117,0.260007336333797
"ADCY9",6.52854,10.236519,6.97731,7.914123,529,588,463,"Adcy9",5.976863,9.009049,8.237336,184,1056,543,7.74108266666667,1.01979621288713
"ADCYAP1",0.932518,1.91493,3.584293,2.14391366666667,47,65,121,"Adcyap1",24.21501,26.508509,21.600234,121,421,210,24.1079176666667,0.125216025813265
"ADCYAP1R1",7.602388,9.933134,7.812192,8.449238,766,669,518,"Adcyap1r1",26.559947,32.217148,33.938588,975,4574,2644,30.9052276666667,0.296165822689684
"ADD1",181.509736,172.477131,177.693218,177.226695,4281,3516,3583,"Add1",167.740415,186.48699,177.499043,1473,6076,3530,177.242149333333,0.999913295854033
"ADD2",16.303887,29.595986,28.425267,24.7750466666667,1946,3077,2617,"Add2",19.507001,21.943338,20.888124,1026,4394,2430,20.7794876666667,1.18345514188174
"ADD3",355.067866,227.119778,237.317728,273.168457333333,2481,1480,1440,"Add3",33.874824,33.310597,36.058262,906,3148,1954,34.414561,7.7416873057761
"ADGB",0.201606,0.066185,0.048206,0.105332333333333,20,6,4,"Adgb",0.041528,0.271566,0.097071,1,21,6,0.136721666666667,0.972386086890224
"ADGRA1",0.851701,0.725263,0.664019,0.746994333333333,60,38,32,"Adgra1",4.948972,9.858207,10.226583,162,830,435,8.34458733333333,0.186952539584234
"ADGRA2",12.374584,8.841367,7.64648,9.62081033333333,1163,397,398,"Adgra2",2.403945,3.531273,4.233742,86,419,223,3.38965333333333,2.4195100448327
"ADGRA3",55.903032,22.5217,64.869103,47.7646116666667,956,392,414,"Adgra3",50.580781,44.165152,72.622632,133,463,261,55.7895216666667,0.858690304751936
"ADGRB1",21.019601,17.595041,26.976846,21.8638293333333,989,754,770,"Adgrb1",38.355595,50.531998,49.863997,644,3090,1807,46.25053,0.4838851401949
"ADGRB2",18.911626,16.91334,18.434336,18.086434,1200,820,832,"Adgrb2",51.758279,80.804951,88.191552,494,2379,1444,73.5849273333333,0.255902025816816
"ADGRB3",5.500771,8.658558,10.683484,8.28093766666667,322,292,302,"Adgrb3",15.471725,17.855866,18.554494,503,2037,1263,17.2940283333333,0.507320612910388
"ADGRD1",3.127697,0.24652,0.860047,1.41142133333333,49,10,12,"Adgrd1",0,0.143342,0.188371,0,19,14,0.110571,2.17133468579076
"ADGRE1",0,0,0,0,0,0,0,"Adgre1",0.65131,3.42316,4.787978,14,85,44,2.95414933333333,0.252898895742262
"ADGRE5",7.481854,2.967783,3.625122,4.69158633333333,171,73,78,"Adgre5",9.519959,7.227289,4.434871,64,305,179,7.06070633333333,0.706090272734164
