"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","FoldChange"
"ACOT11",1.265227,0.289037,0.841305,0.798523,109,23,34,"Acot11",16.39184,11.025737,12.582761,571,446,944,13.333446,0.125477362526778
"ACOT12",0.237945,0.109798,0.174106,0.173949666666667,8,3,2,"Acot12",0.095005,0.210018,0.265278,4,5,8,0.190100333333333,0.986429155412947
"ACOT13",11.326065,11.195552,12.209772,11.5771296666667,355,281,284,"Acot13",123.393218,148.425882,153.998995,274,274,555,141.939365,0.0879892650052466
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot1",8.491199,8.990661,7.005025,68,71,122,8.162295,2.35339246335116
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot5",1.231387,1.047701,0.685341,19,18,23,0.988143,10.8455357587457
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot3",0.609176,0.678222,0.564258,19,18,32,0.617218666666667,13.3330615361023
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot2",1.708497,1.578769,1.360424,43,41,72,1.54923,8.45842705444389
"ACOT4",0.591094,0.748843,1.193545,0.844494,24,23,33,"Acot4",1.124605,1.253735,2.055501,47,57,95,1.477947,0.744363781791943
"ACOT6",0.245134,0.088672,0.12044,0.151415333333333,3,1,1,"Acot6",1.865273,2.034413,1.302298,80,89,113,1.73399466666667,0.421147615016074
"ACOT7",80.632403,114.029529,128.44021,107.700714,1778,1946,1942,"Acot7",111.188515,131.036078,129.630967,1570,1672,2878,123.951853333333,0.869940789993884
"ACOT8",20.763417,18.37889,19.993785,19.7120306666667,370,284,270,"Acot8",8.592737,6.335262,7.813267,92,79,179,7.580422,2.4138708640049
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,"Acot9",7.906744,9.434484,8.697412,173,191,328,8.67954666666667,2.28022125003099
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,"Acot10",0.357201,0,0.059722,7,0,2,0.138974333333333,19.3784068297705
"ACOX1",21.711569,42.59937,35.250653,33.1871973333333,754,736,847,"Acox1",42.462694,49.530815,42.902378,2083,2319,3937,44.9652956666667,0.74376106663718
"ACOX2",5.471821,1.789143,2.323278,3.19474733333333,63,12,15,"Acox2",0.34875,0,0.118511,1,0,2,0.155753666666667,3.6294475668258
"ACOX3",11.236717,10.706481,12.961887,11.6350283333333,231,182,207,"Acox3",9.86655,14.350914,13.065142,304,335,636,12.4275353333333,0.940978967448134
"ACOXL",0.106301,0.156535,0.132989,0.131941666666667,4,4,4,"Acoxl",0.051151,0.052153,0,1,1,0,0.0344346666666667,1.09426114876274
"ACP1",74.872622,58.654584,76.070071,69.865759,1230,785,941,"Acp1",35.477273,40.812405,33.525439,463,546,899,36.605039,1.88447508324616
"ACP2",104.027156,109.16421,127.822959,113.671441666667,638,547,541,"Acp2",14.524213,21.164139,23.563349,907,1033,1751,19.750567,5.52618353352304
"ACP3",0.265858,0.022854,0.050647,0.113119666666667,3,1,2,"Acpp",0.01587,0.048691,0.033341,1,3,4,0.032634,1.07794210404332
"ACP4",0.279935,0.062067,0,0.114000666666667,6,1,0,"Acp4",0,0.057198,0,0,1,0,0.019066,1.09315850658021
"ACP5",0,2.031601,2.612106,1.54790233333333,0,11,8,"Acp5",0.06068,0,0.126958,1,0,4,0.062546,2.39792190957693
"ACP6",17.588665,10.559517,14.810767,14.3196496666667,472,247,242,"Acp6",8.264773,7.340749,10.902368,110,97,263,8.83596333333333,1.55751390560287
"ACR",0.041913,0,0.163679,0.0685306666666667,1,0,1,"Acr",0.807444,0.628591,0.846833,11,11,18,0.760956,0.606790099620131
"ACRBP",0.967429,0.571787,0.527381,0.688865666666667,14,5,4,"Acrbp",4.10962,2.495291,4.514207,43,31,95,3.70637266666667,0.358846565344946
"ACRV1",0.120346,0.767177,1.18959,0.692371,4,7,14,"Acrv1",0.089446,0.045734,0.046779,4,2,4,0.060653,1.59559346930617
"ACSBG1",6.630397,3.875408,5.355253,5.28701933333333,156,78,93,"Acsbg1",60.868711,58.496547,48.444874,1528,1492,2526,55.9367106666667,0.110421189768766
"ACSBG2",0.74582,0.53011,0.820644,0.698858,10,3,4,"Acsbg2",0.061179,0.028799,0.035622,2,1,2,0.0418666666666667,1.63059060660353
"ACSF2",42.632059,13.17411,6.555456,20.7872083333333,402,55,44,"Acsf2",11.545947,8.756051,7.874134,174,149,316,9.392044,2.09652772191239
"ACSF3",22.250491,16.962759,21.849371,20.354207,350,268,226,"Acsf3",3.915831,4.53771,4.775548,115,130,272,4.40969633333333,3.94739476750667
"ACSL1",85.585307,101.814344,82.647096,90.0155823333333,1143,969,970,"Acsl1",26.783503,29.664263,24.04514,610,606,1123,26.8309686666667,3.27029876047194
"ACSL3",127.281776,105.351012,89.76463,107.465806,3228,2050,1832,"Acsl3",137.743645,126.020907,116.28694,2455,1981,3863,126.683830666667,0.849487405207653
"ACSL4",69.219653,62.683685,53.413498,61.7722786666667,3943,2820,2527,"Acsl4",42.27799,43.593616,27.973049,1208,1128,2020,37.9482183333333,1.61168549815137
"ACSL5",0.206791,0.83348,0.182037,0.407436,6,12,5,"Acsl5",75.63154,74.775796,56.525036,748,800,1379,68.9774573333333,0.0201127056288394
"ACSL6",13.388689,15.367533,10.761177,13.1724663333333,980,1036,796,"Acsl6",86.180562,74.263679,74.021711,2873,2800,5045,78.1553173333333,0.179046295445336
"ACSM1",0.060423,0,0,0.020141,2,0,0,"Acsm1",0,0,0,0,0,0,0,1.020141
"ACSM2A",0.816039,2.615985,1.21988,1.55063466666667,4,7,2,"Acsm2",0.031119,0.061456,0.038353,3,3,7,0.0436426666666667,2.44397316067313
"ACSM2B",0.4576,0.459343,0.100414,0.339119,8,5,3,"Acsm2",0.031119,0.061456,0.038353,3,3,7,0.0436426666666667,1.28312021228211
"ACSM3",1.696961,2.786466,2.358993,2.28080666666667,15,14,19,"Acsm3",0.282797,5.148762,2.552905,4,5,7,2.661488,0.896030976113172
"ACSM4",0.215017,0.529825,0.278182,0.341008,8,15,7,"Acsm4",0,0,0.018442,0,0,1,0.00614733333333333,1.33281474350012
"ACSM5",0.201606,0,0.029441,0.0770156666666667,1,0,1,"Acsm5",0.163657,0.030481,0.29587,6,1,12,0.163336,0.925799310488687
"ACSS1",7.426916,3.07265,5.466344,5.32197,515,157,255,"Acss1",6.028145,10.007418,9.563296,250,241,508,8.532953,0.663170163536944
"ACSS2",183.462238,133.340645,131.295035,149.365972666667,1363,636,598,"Acss2",18.71586,17.12475,17.603764,521,478,980,17.8147913333333,7.99190222217718
"ACSS3",6.876982,2.730375,3.127256,4.244871,286,78,82,"Acss3",0.270661,0.365425,0.567388,7,19,39,0.401158,3.74324023414918
"ACTA1",43.17532,0.074509,0.342321,14.5307166666667,1089,1,4,"Acta1",2.92908,4.247516,2.921494,52,74,99,3.36603,3.55717131276392
"ACTA2",25.800466,5.539749,5.485474,12.2752296666667,558,76,68,"Acta2",9.888823,10.858859,14.812093,171,196,448,11.8532583333333,1.03282991148159
"ACTB",2138.164791,2243.689595,2712.36844,2364.740942,29266,23222,24748,"Actb",1338.442156,1336.811776,1222.922158,6581,7424,12805,1299.39203,1.8192521081508
"ACTBL2",0,0.02739,0.030881,0.0194236666666667,0,1,1,"Actbl2",0.026725,0,0,1,0,0,0.00890833333333333,1.01042248635076
"ACTC1",869.621513,0.354562,0.525835,290.167303333333,16803,6,3,"Actc1",0.054823,0,0.057199,1,0,2,0.0373406666666667,280.686290135481
"ACTG1",1869.624603,1654.156602,1676.836666,1733.53929033333,40874,26878,29741,"Actg1",533.854181,697.997865,581.991909,8440,9587,17032,604.614651666667,2.86409730273176
"ACTG2",5.162967,3.078347,2.858471,3.69992833333333,118,58,48,"Actg2",0.143131,0.14681,0.401161,1,2,5,0.230367333333333,3.81993914012672
"ACTL10",0.061689,0.082599,0,0.048096,2,2,0,"Actl10",0.952299,0.600651,0.862865,17,11,31,0.805271666666667,0.580575222750408
"ACTL6A",158.27347,137.510766,210.020503,168.601579666667,387,170,252,"Actl6a",7.557008,12.276269,9.663815,94,111,225,9.832364,15.6569313648126
"ACTL6B",50.973446,92.448261,75.837415,73.086374,303,437,363,"Actl6b",35.86115,41.196074,36.374725,535,582,1108,37.8106496666667,1.90891867660826
"ACTL7A",0,0,0.059905,0.0199683333333333,0,0,1,"Actl7a",0,0.053803,0,0,1,0,0.0179343333333333,1.00199816425618
"ACTL7B",0.043131,0,0,0.014377,1,0,0,"Actl7b",0,0,0,0,0,0,0,1.014377
"ACTL9",0,0,0,0,0,0,0,"Actl9",0.059117,0,0.031171,1,0,1,0.030096,0.97078330563365
"ACTN1",69.241658,47.821745,50.974833,56.0127453333333,1648,918,920,"Actn1",33.864388,28.934032,31.956368,1209,985,2176,31.5849293333333,1.74966607262245
"ACTN2",69.76771,1.253103,0.801863,23.940892,2414,37,25,"Actn2",14.886157,16.737765,16.669772,268,326,649,16.097898,1.45871100646407
"ACTN3",0.648357,0.142398,0.028312,0.273022333333333,33,2,1,"Actn3",0.366027,0.186996,0.388485,9,5,19,0.313836,0.968935493724737
"ACTR10",157.019067,205.113642,237.357145,199.829951333333,1492,1517,1594,"Actr10",84.074177,92.426345,91.04317,1205,1246,2205,89.1812306666667,2.22695953302803
"ACTR1A",115.943189,124.852514,131.407319,124.067674,3642,2918,2824,"Actr1a",61.70184,72.684492,56.340866,1804,1946,3202,63.5757326666667,1.93675965932259
"ACTR1B",30.556702,30.517172,34.362579,31.812151,1047,814,792,"Actr1b",122.146702,131.986356,134.627942,2618,2671,4864,129.587,0.25126659621555
"ACTR2",96.131777,93.793262,100.811332,96.9121236666667,5682,4350,4406,"Actr2",82.532384,89.852759,78.117374,4076,4260,7172,83.500839,1.15871185215885
"ACTR3",61.541822,74.758475,82.615188,72.9718283333333,1929,1669,1860,"Actr3",100.782284,100.575295,99.81557,2076,2089,3710,100.391049666667,0.729569607736809
"ACTR3B",12.200305,11.066625,8.231572,10.4995006666667,240,204,198,"Actr3b",35.603748,43.533124,39.755446,899,1078,1897,39.6307726666667,0.283024415041479
"ACTR3C",0.478798,0.028455,0.143524,0.216925666666667,7,2,9,"Actr3b",35.603748,43.533124,39.755446,899,1078,1897,39.6307726666667,0.0299508374268508
"ACTR5",2.300345,2.272068,2.6564,2.40960433333333,103,77,79,"Actr5",3.346304,4.096994,3.535604,57,52,114,3.659634,0.731732220456227
"ACTR8",26.624084,28.334546,22.577852,25.845494,586,511,414,"Actr8",25.990056,22.990452,25.147238,455,467,887,24.7092486666667,1.04419597585543
"ACTRT1",0,0,0,0,0,0,0,"Actrt1",0,0,0,0,0,0,0,1
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",0.786164,0.893232,0.943422,0.874272666666667,22,19,18,"Actrt3",0.35505,0.280845,0.226752,9,7,11,0.287549,1.45569035948664
"ACVR1",7.530875,6.531985,5.489665,6.51750833333333,334,179,196,"Acvr1",8.108536,7.904635,7.087214,302,294,527,7.70012833333333,0.86406867178396
"ACVR1B",35.019207,49.193225,49.103909,44.4387803333333,1431,1584,1379,"Acvr1b",22.098817,24.174792,22.678394,1369,1472,2693,22.984001,1.89454546525967
"ACVR1C",0.202768,0.064909,0.072133,0.11327,22,3,2,"Acvr1c",4.522133,4.713695,3.983638,581,544,966,4.40648866666667,0.205913684211305
"ACVR2A",16.001132,14.786883,12.909514,14.565843,1121,784,770,"Acvr2a",10.208157,11.71447,10.380043,641,648,1136,10.7675566666667,1.32277612429881
"ACVR2B",4.136669,3.378978,3.850929,3.78885866666667,910,569,582,"Acvr2b",2.233509,2.60413,3.419332,66,52,137,2.75232366666667,1.27623816388974
"ACVRL1",1.158399,0.437574,0.500078,0.698683666666667,37,18,23,"Acvrl1",28.495335,18.946416,20.66065,237,213,454,22.7008003333333,0.0716719959991225
"ACY1",16.513926,11.864692,15.383214,14.5872773333333,136,84,80,"Acy1",9.571324,11.354607,9.093965,86,100,183,10.006632,1.41617138951619
"ACY3",0,0,0,0,0,0,0,"Acy3",1.109291,1.666564,0.839006,10,23,24,1.20495366666667,0.453524269066274
"ACYP2",13.526342,21.437315,22.138132,19.0339296666667,163,188,173,"Acyp2",15.543694,11.705775,12.407704,133,94,194,13.2190576666667,1.40894918188789
"ADA",2.752245,0.680643,2.280619,1.90450233333333,55,11,27,"Ada",0.649475,0.560006,0.317154,14,8,13,0.508878333333333,1.92494137477398
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0,0.231674,0.001766,0.0778133333333333,0,1,0,"Adad2",0,0,0.042343,0,0,2,0.0141143333333333,1.06281244422473
"ADAL",12.105016,15.600091,15.33191,14.3456723333333,307,321,294,"Adal",7.830871,6.978128,7.524622,200,170,354,7.44454033333333,1.81723003592736
"ADAM10",70.311374,70.683677,76.336447,72.4438326666667,1888,1354,1326,"Adam10",16.60468,18.415744,16.296354,1050,1158,2005,17.1055926666667,4.05641693253602
"ADAM11",21.676701,61.251494,63.202393,48.710196,1266,2768,2775,"Adam11",31.053563,30.269436,31.879236,994,1157,2081,31.0674116666667,1.55017799742386
"ADAM12",253.498386,167.661955,151.796176,190.985505666667,20837,10523,10029,"Adam12",1.197992,0.537611,0.889221,69,50,141,0.874941333333333,102.395473529483
"ADAM15",30.979275,23.526472,41.074168,31.8599716666667,498,372,446,"Adam15",42.157036,42.000058,53.519479,670,676,1402,45.892191,0.700755732797102
"ADAM17",14.349408,16.247264,14.244751,14.947141,856,534,597,"Adam17",9.399549,5.108095,9.676901,221,176,382,8.061515,1.75987580443226
"ADAM2",0,0,0,0,0,0,0,"Adam2",0,0,0.089934,0,0,3,0.029978,0.970894523960706
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam20",0,0,0,0,0,0,0,1.07569633333333
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam39",0,0,0,0,0,0,0,1.07569633333333
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam25",0,0,0,0,0,0,0,1.07569633333333
"ADAM21",0.188727,0.221899,0.309121,0.239915666666667,9,8,10,"Adam21",0.20328,0.155304,0.265859,8,6,20,0.208147666666667,1.02629479895256
"ADAM22",13.135,11.196035,9.8092,11.3800783333333,1606,1240,1028,"Adam22",40.637208,42.956179,45.10655,3088,3283,6181,42.899979,0.282006475067638
"ADAM23",48.84821,52.745915,47.205046,49.5997236666667,2519,1761,1594,"Adam23",50.975901,56.737387,44.313727,1885,2181,3830,50.6756716666667,0.979178828928623
"ADAM28",1.502507,0.416905,0.03323,0.650880666666667,52,9,3,"Adam28",0.151852,0.079236,0.155724,2,3,8,0.128937333333333,1.4623315377411
"ADAM29",0.184234,0.673702,0.264276,0.374070666666667,8,7,9,"Adam29",0,0,0,0,0,0,0,1.37407066666667
"ADAM30",0,0,0,0,0,0,0,"Adam30",0,0,0,0,0,0,0,1
"ADAM33",1.225579,0.212729,0.396698,0.611668666666667,54,8,12,"Adam33",1.9498,1.41936,2.388925,45,38,86,1.91936166666667,0.552062008989408
"ADAM7",0.297177,0.021595,0.063257,0.127343,18,1,2,"Adam7",0,0.055535,0.057108,0,1,4,0.0375476666666667,1.08654574263737
"ADAM8",5.896302,4.237317,5.824988,5.31953566666667,93,66,47,"Adam8",2.33144,1.427531,2.085774,34,21,57,1.94824833333333,2.1434882520638
"ADAMDEC1",0,0,0,0,0,0,0,"Adamdec1",0,0,0,0,0,0,0,1
"ADAMTS1",53.416922,36.50485,34.398098,41.4399566666667,2281,1139,1236,"Adamts1",1.475477,2.232718,1.469624,99,108,169,1.72593966666667,15.5689273631515
"ADAMTS10",30.984806,32.271974,30.357747,31.2048423333333,529,437,369,"Adamts10",4.931463,5.730022,9.436422,182,161,391,6.69930233333333,4.18282604566725
"ADAMTS12",3.104435,1.18569,1.477975,1.9227,449,149,114,"Adamts12",0.016006,0.040975,0.022189,2,5,4,0.02639,2.84755307436744
"ADAMTS13",8.251614,7.895253,8.511647,8.21950466666667,354,284,270,"Adamts13",1.528298,0.582745,1.099048,11,6,15,1.07003033333333,4.45380172367845
"ADAMTS14",1.91118,0.569069,0.357461,0.945903333333333,195,44,24,"Adamts14",0.040442,0.085075,0.10705,2,6,15,0.0775223333333333,1.80590533777026
"ADAMTS15",3.856279,2.752015,3.081575,3.22995633333333,417,225,219,"Adamts15",0.674309,1.690617,0.51662,56,53,82,0.960515333333333,2.15757370596098
"ADAMTS16",38.568071,1.033011,1.581908,13.7276633333333,238,65,86,"Adamts16",0.298506,0.470028,0.529934,21,33,73,0.432822666666667,10.2787760662636
"ADAMTS17",0.604486,0.821092,0.902747,0.776108333333333,37,26,26,"Adamts17",2.804391,3.88959,7.425449,38,48,87,4.70647666666667,0.31124429960577
"ADAMTS18",0.836196,0.34132,0.027707,0.401741,21,6,2,"Adamts18",0.408145,0.756047,0.524686,30,30,66,0.562959333333333,0.896850589842602
"ADAMTS19",0.691824,0.172356,0.296478,0.386886,17,12,6,"Adamts19",0.160657,0.127669,0.109424,10,8,13,0.132583333333333,1.22453329409168
"ADAMTS2",1.05629,1.019052,1.068975,1.04810566666667,93,20,17,"Adamts2",1.247932,1.323588,3.187765,91,97,184,1.91976166666667,0.701463304367879
"ADAMTS20",1.283844,0.25905,0.359154,0.634016,110,21,25,"Adamts20",1.730685,1.718331,1.640196,143,108,249,1.696404,0.605998210950585
"ADAMTS3",6.587764,4.025588,2.784121,4.46582433333333,750,346,213,"Adamts3",6.061728,5.219906,4.794973,240,268,459,5.358869,0.859559197293313
"ADAMTS4",25.829682,6.699742,10.583665,14.3710296666667,847,236,217,"Adamts4",4.240259,4.771591,3.757374,258,284,443,4.256408,2.92424592357874
"ADAMTS5",2.810816,3.243508,4.167592,3.40730533333333,494,438,505,"Adamts5",0.185931,0.243754,0.22947,29,37,68,0.219718333333333,3.61337959173634
"ADAMTS6",1.385549,0.272905,0.54382,0.734091333333333,98,28,26,"Adamts6",0.818037,0.747153,0.578188,59,59,115,0.714459333333333,1.01145084028434
"ADAMTS7",30.711528,21.35642,27.594435,26.5541276666667,2499,1418,1547,"Adamts7",0.232735,0.181517,0.189258,4,3,12,0.20117,22.9394071336003
"ADAMTS8",1.292831,3.322689,5.300198,3.30523933333333,79,144,195,"Adamts8",0.488238,0.65023,0.637255,22,30,59,0.591907666666667,2.70445291739073
"ADAMTS9",11.33945,7.446555,7.577687,8.78789733333333,1039,380,389,"Adamts9",0.335946,0.307006,0.749196,28,33,57,0.464049333333333,6.68549693680632
"ADAMTSL1",5.919842,5.793045,6.199496,5.97079433333333,392,254,315,"Adamtsl1",0.612244,1.866837,1.124005,67,69,134,1.20102866666667,3.16706203735647
"ADAMTSL2",0.70847,0.709747,0.641205,0.686474,50,37,29,"Adamtsl2",3.404366,7.623824,8.01014,55,80,143,6.34611,0.229573747194093
"ADAMTSL3",1.068124,0.941684,1.198236,1.069348,69,31,31,"Adamtsl3",0.361326,0.63423,0.567644,31,26,48,0.521066666666667,1.36045845021038
"ADAMTSL4",1.307851,0.581012,0.686961,0.858608,61,25,23,"Adamtsl4",8.558342,3.262108,15.055555,85,75,137,8.95866833333333,0.186632181913211
"ADAMTSL5",5.943779,4.096958,2.883372,4.30803633333333,62,23,23,"Adamtsl5",2.893487,6.386214,5.010418,44,58,129,4.763373,0.920994760070767
"ADAP1",34.213031,38.13869,48.991537,40.4477526666667,519,451,555,"Adap1",92.281867,92.647166,82.734768,1588,1710,3053,89.221267,0.459401137280267
"ADAP2",1.058876,0.353861,4.97029,2.12767566666667,7,3,13,"Adap2",1.793909,1.869012,2.628465,41,42,95,2.09712866666667,1.00986300644489
"ADAR",105.908597,112.956385,96.851585,105.238855666667,5486,4023,3650,"Adar",37.755536,33.983458,33.90145,2314,2268,4152,35.2134813333333,2.93368247832271
"ADARB1",68.1759,68.438509,91.97377,76.1960596666667,1634,1218,1112,"Adarb1",30.434705,32.950841,31.905225,2575,2718,4708,31.7635903333333,2.35615385497383
"ADARB2",1.417302,0.902524,0.536378,0.952068,56,24,10,"Adarb2",3.864434,4.90375,4.611805,214,244,418,4.45999633333333,0.357521851815651
"ADAT1",38.849966,55.207581,52.832268,48.9632716666667,508,481,421,"Adat1",1.945216,1.426517,2.055466,79,55,159,1.80906633333333,17.7864335468997
"ADAT2",3.889025,2.159954,2.429168,2.826049,236,114,122,"Adat2",2.426623,2.585365,1.921299,43,46,67,2.31109566666667,1.15552354422056
"ADAT3",0.789433,1.103201,1.650664,1.18109933333333,15,14,18,"Adat3",0.775594,0.198299,0.615452,5,1,9,0.529781666666667,1.42575857774911
"ADCK1",6.371801,4.972601,7.045702,6.13003466666667,158,98,124,"Adck1",9.170926,11.851145,10.397969,271,333,574,10.4733466666667,0.621443321971735
"ADCK2",11.198469,11.32432,12.399282,11.6406903333333,275,218,192,"Adck2",15.213172,16.624185,18.432762,131,148,314,16.7567063333333,0.711882603453542
"ADCK5",7.056568,12.014195,5.892048,8.320937,112,122,102,"Adck5",29.727967,34.042667,28.213454,100,100,188,30.6613626666667,0.294394688508248
"ADCY1",8.094792,11.432533,9.663837,9.73038733333333,1872,2052,1484,"Adcy1",58.091978,58.482665,55.780877,10209,10137,18879,57.45184,0.183576553506841
"ADCY10",0.112042,0.05848,0.015777,0.0620996666666667,4,2,1,"Adcy10",0.161381,0.474453,0.164037,7,6,14,0.266623666666667,0.838528202667933
"ADCY2",12.940722,10.140875,15.029355,12.7036506666667,374,286,287,"Adcy2",31.341676,32.517722,28.792542,1755,1801,3135,30.88398,0.429797367413562
"ADCY3",14.158841,11.038002,13.410534,12.8691256666667,322,189,174,"Adcy3",16.702732,15.581929,19.226665,681,696,1364,17.170442,0.763279488009519
"ADCY4",0.882454,0.117475,0.194074,0.398001,22,5,5,"Adcy4",4.878095,4.60813,6.408872,48,25,90,5.29836566666667,0.221962501700838
"ADCY5",15.25583,30.492998,24.515758,23.4215286666667,870,987,926,"Adcy5",62.69377,61.493214,57.533549,4595,5117,9683,60.573511,0.396623942179725
"ADCY6",72.815918,48.329999,61.034132,60.726683,3230,1716,1967,"Adcy6",28.55663,25.790655,28.275619,514,445,1024,27.540968,2.16273964499032
"ADCY7",7.516,7.546295,5.754411,6.938902,737,407,340,"Adcy7",1.199539,1.178268,1.229322,92,98,199,1.20237633333333,3.60469819796163
"ADCY8",0.668336,0.19604,0.591981,0.485452333333333,32,5,29,"Adcy8",2.252341,2.27885,1.797484,217,222,341,2.10955833333333,0.477705247529794
"ADCY9",6.52854,10.236519,6.97731,7.914123,529,588,463,"Adcy9",10.944138,12.218484,9.962525,692,759,1210,11.0417156666667,0.740270178000937
"ADCYAP1",0.932518,1.91493,3.584293,2.14391366666667,47,65,121,"Adcyap1",22.974848,19.033375,10.864747,216,176,290,17.6243233333333,0.168806866719274
"ADCYAP1R1",7.602388,9.933134,7.812192,8.449238,766,669,518,"Adcyap1r1",24.580112,27.839607,25.164703,1986,2029,3758,25.861474,0.351776600196996
"ADD1",181.509736,172.477131,177.693218,177.226695,4281,3516,3583,"Add1",221.266444,239.356683,235.388024,4182,4272,7787,232.003717,0.76490923533207
"ADD2",16.303887,29.595986,28.425267,24.7750466666667,1946,3077,2617,"Add2",35.889529,40.25067,37.958653,3865,4214,7574,38.0329506666667,0.660340717943162
"ADD3",355.067866,227.119778,237.317728,273.168457333333,2481,1480,1440,"Add3",24.540903,24.901947,24.269126,1272,1272,2347,24.5706586666667,10.7219943337139
"ADGB",0.201606,0.066185,0.048206,0.105332333333333,20,6,4,"Adgb",0.140628,0.068419,0.220913,9,3,25,0.14332,0.966774248096188
"ADGRA1",0.851701,0.725263,0.664019,0.746994333333333,60,38,32,"Adgra1",16.117526,15.757137,15.399882,546,598,1091,15.7581816666667,0.104247248781665
"ADGRA2",12.374584,8.841367,7.64648,9.62081033333333,1163,397,398,"Adgra2",4.229836,2.944187,3.342683,176,173,383,3.50556866666667,2.3572630047587
"ADGRA3",55.903032,22.5217,64.869103,47.7646116666667,956,392,414,"Adgra3",19.324673,31.138297,67.324469,187,209,384,39.2624796666667,1.21116761983835
"ADGRB1",21.019601,17.595041,26.976846,21.8638293333333,989,754,770,"Adgrb1",122.866532,112.035103,117.933367,3167,3286,7153,117.611667333333,0.192762059984195
"ADGRB2",18.911626,16.91334,18.434336,18.086434,1200,820,832,"Adgrb2",194.492658,250.351565,234.942248,3245,3697,7454,226.595490333333,0.0838612134715247
"ADGRB3",5.500771,8.658558,10.683484,8.28093766666667,322,292,302,"Adgrb3",20.245668,23.942509,19.852774,1162,1292,2048,21.3469836666667,0.415310531618204
"ADGRD1",3.127697,0.24652,0.860047,1.41142133333333,49,10,12,"Adgrd1",1.023258,0.817564,0.736087,74,59,102,0.858969666666667,1.29718164667919
"ADGRE1",0,0,0,0,0,0,0,"Adgre1",4.200189,2.238701,5.171521,72,68,144,3.870137,0.205333032725773
"ADGRE5",7.481854,2.967783,3.625122,4.69158633333333,171,73,78,"Adgre5",6.255284,6.764807,5.11938,132,118,242,6.04649033333333,0.807719313316781
