"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"SCN9A",21.889512,31.986868,28.05331,27.3098966666667,2947,3612,3024,"Scn9a",0.576957,0.439466,0.311654,83,69,78,0.442692333333333,19.622961883534
"SCNM1",18.954209,23.442826,24.700454,22.3658296666667,215,205,180,"Scnm1",23.146551,37.979621,39.121257,156,354,363,33.4158096666667,0.678927210865464
"SCNN1A",0.768425,0.790747,0.390679,0.649950333333333,4,3,1,"Scnn1a",1.303846,0.820972,0.9075,64,70,75,1.01077266666667,0.8205553818615
"SCNN1B",0,0,0,0,0,0,0,"Scnn1b",0.055819,0.046057,0.045353,2,3,3,0.0490763333333333,0.953219482916559
"SCNN1G",0.030831,0.08122,0.139022,0.083691,2,4,6,"Scnn1g",0.02262,0.050979,0.012589,1,4,1,0.0287293333333333,1.05342675170793
"SCO1",10.481387,9.311594,10.856821,10.2166006666667,619,463,463,"Sco1",5.020625,4.698235,5.590256,112,172,192,5.10303866666667,1.8378714734234
"SCO2",8.610992,8.878835,6.830567,8.106798,128,96,63,"Sco2",6.18823,12.913609,13.02385,88,346,357,10.708563,0.77778955453372
"SCOC",94.087704,104.424608,118.875376,105.795896,2623,2256,2505,"Scoc",238.572664,298.609364,268.845214,2004,3396,2886,268.675747333333,0.396015945282594
"SCP2",71.530242,57.926389,78.45135,69.3026603333333,1063,720,782,"Scp2",64.195531,71.490769,76.471513,960,1621,1577,70.719271,0.980247837897478
"SCP2D1",0,0,0,0,0,0,0,"Scp2d1",0,0,0,0,0,0,0,1
"SCPEP1",26.528068,13.932504,27.96774,22.8094373333333,310,173,217,"Scpep1",5.571225,6.164654,6.407725,166,325,343,6.047868,3.37824677382342
"SCRG1",16.293289,13.911562,12.660986,14.2886123333333,603,375,306,"Scrg1",24.818916,28.427889,26.257605,180,361,339,26.50147,0.555919822952494
"SCRIB",39.656188,29.337391,40.958565,36.6507146666667,1233,729,836,"Scrib",20.103401,12.075758,7.610549,464,697,739,13.263236,2.63970354740444
"SCRN1",94.403796,115.464428,109.451191,106.439805,8002,7546,7325,"Scrn1",81.443782,66.669081,64.068901,3505,3956,3758,70.7272546666667,1.49789372950767
"SCRN2",20.045179,11.785992,15.757932,15.8630343333333,356,164,201,"Scrn2",1.483864,2.912499,2.570226,30,106,93,2.32219633333333,5.07586928687438
"SCRN3",22.994866,38.062154,30.474117,30.510379,525,534,494,"Scrn3",14.753122,11.977248,12.519406,474,679,546,13.0832586666667,2.23743522332521
"SCRT1",2.619752,4.316203,4.761974,3.89930966666667,176,217,205,"Scrt1",26.96164,14.58216,18.35535,1509,1633,2102,19.9663833333333,0.233674525013454
"SCRT2",3.274765,6.88856,8.046055,6.06979333333333,171,269,268,"Scrt2",5.948277,1.769948,1.889698,239,144,161,3.202641,1.68222632704848
"SCT",1.008029,0,0.596093,0.534707333333333,5,0,2,"Sct",0,0.258713,0.380769,0,2,3,0.213160666666667,1.2650487074809
"SCTR",0,0.132055,0.089727,0.0739273333333333,0,1,1,"Sctr",0.119453,0.154613,0.171343,3,8,8,0.148469666666667,0.935094207973567
"SCUBE1",0.357785,0.33329,0.865245,0.518773333333333,35,13,17,"Scube1",8.652856,3.119717,2.186594,513,271,247,4.65305566666667,0.268664138987487
"SCUBE2",11.797428,6.431818,6.116217,8.11515433333333,179,59,84,"Scube2",0.742407,0.220641,0.215202,34,15,17,0.39275,6.54471680727577
"SCUBE3",1.132567,2.579406,2.999938,2.23730366666667,167,289,295,"Scube3",1.471539,0.672395,0.727437,55,73,49,0.957123666666667,1.65411298315164
"SCX",1.487351,1.455887,1.502691,1.48197633333333,18,13,11,"Scx",0.805957,1.477127,1.539262,10,31,34,1.27411533333333,1.09140301591271
"SCYL1",35.399491,30.80122,46.41758,37.5394303333333,985,756,770,"Scyl1",39.797795,47.067536,47.990486,661,1341,1240,44.951939,0.838689969825502
"SCYL3",3.048963,3.657405,2.930875,3.21241433333333,229,208,171,"Scyl3",11.109877,8.054678,5.097262,310,421,356,8.08727233333333,0.463551017160742
"SDAD1",31.692719,30.82625,50.329756,37.6162416666667,766,641,684,"Sdad1",6.000604,2.626569,3.094102,326,352,322,3.90709166666667,7.86947631913676
"SDC1",4.743854,6.369628,8.307234,6.473572,277,193,266,"Sdc1",0.39887,0.497886,0.864564,16,33,60,0.587106666666667,4.7089286164341
"SDC2",34.805265,23.337014,36.832106,31.6581283333333,778,347,546,"Sdc2",12.680971,12.861338,11.272992,663,1163,982,12.271767,2.46072194707256
"SDC3",170.91284,125.489279,134.972859,143.791659333333,15965,8860,8505,"Sdc3",42.724787,28.007236,27.376358,3062,3761,3807,32.7027936666667,4.29613226622628
"SDC4",4.2225,2.580035,2.826833,3.20978933333333,198,92,90,"Sdc4",26.751685,34.888103,31.878062,874,1832,1668,31.1726166666667,0.130850075918599
"SDCBP",85.761044,60.073859,70.441248,72.0920503333333,2386,1325,1482,"Sdcbp",79.163894,84.491337,78.861938,2247,3784,3392,80.8390563333333,0.893119417648547
"SDCBP2",3.806896,2.169517,2.375557,2.78399,54,25,27,"Sdcbp2",0.86049,0.569725,0.649848,16,19,22,0.693354333333333,2.23461205107102
"SDCCAG8",40.202999,52.900313,51.252906,48.1187393333333,392,296,289,"Sdccag8",18.278654,9.454923,10.683442,265,303,332,12.805673,3.55786634475069
"SDE2",5.34692,5.738651,7.181803,6.08912466666667,374,308,345,"Sde2",7.174918,3.637348,3.684562,274,302,279,4.832276,1.21549883213117
"SDF2",45.917216,49.052489,51.542213,48.837306,403,329,305,"Sdf2",34.17033,44.689182,43.334089,400,932,954,40.7312003333333,1.19424568672643
"SDF2L1",8.194363,6.191887,8.634059,7.67343633333333,91,53,63,"Sdf2l1",6.295762,7.713032,6.857679,84,195,178,6.955491,1.09024525743708
"SDF4",78.808232,72.663584,80.036417,77.169411,1400,1035,1066,"Sdf4",70.572403,76.979175,74.762363,2913,4255,4383,74.104647,1.040806582847
"SDHA",115.832229,118.33606,114.246541,116.138276666667,1989,1316,1177,"Sdha",1043.300528,728.795055,659.444201,5459,7054,6472,810.513261333333,0.144345486695074
"SDHAF1",8.63053,6.267731,9.336995,8.07841866666667,138,75,96,"Sdhaf1",2.989802,3.579646,4.440765,101,221,281,3.670071,1.94395731171253
"SDHAF2",22.063904,32.291278,22.816163,25.7237816666667,235,205,207,"Sdhaf2",21.467724,25.214704,26.732654,421,830,882,24.471694,1.04915604225878
"SDHAF3",8.917636,7.094486,9.778747,8.59695633333333,106,66,77,"Sdhaf3",2.532861,2.573148,2.232214,166,285,246,2.44607433333333,2.78489533452703
"SDHAF4",10.262265,6.791209,11.929859,9.661111,166,94,98,"Sdhaf4",13.172642,19.041679,23.130706,92,228,285,18.4483423333333,0.548175819680399
"SDHB",113.410244,111.709295,128.428936,117.849491666667,616,454,478,"Sdhb",72.31247,93.857897,104.133764,1021,2432,2752,90.101377,1.30458501924364
"SDHC",121.986677,134.453972,135.896988,130.779212333333,855,642,631,"Sdhc",211.361082,253.237836,245.912741,854,2041,2102,236.837219666667,0.554073128327115
"SDHD",28.740235,21.354287,23.94761,24.6807106666667,489,244,287,"Sdhd",51.170133,74.345059,80.163732,807,2084,2275,68.5596413333333,0.369189808550096
"SDK1",7.70074,8.964808,10.041103,8.902217,1020,789,798,"Sdk1",1.017002,0.265084,0.364883,136,67,89,0.548989666666667,6.39269403346568
"SDK2",28.878778,15.382146,8.063055,17.4413263333333,1390,930,877,"Sdk2",3.107199,0.728366,1.087485,353,114,201,1.64101666666667,6.98266185370533
"SDR16C5",0,0,0.046422,0.015474,0,0,1,"Sdr16c5",0,0,0,0,0,0,0,1.015474
"SDR39U1",50.174458,76.440208,34.034873,53.5498463333333,315,235,248,"Sdr39u1",66.412653,87.920785,85.391209,551,1388,1436,79.9082156666667,0.674218877327278
"SDR42E1",0.013595,0.011857,0.01336,0.0129373333333333,3,2,2,"Sdr42e1",1.813718,2.813787,2.957056,66,163,145,2.528187,0.287098539089151
"SDR42E2",0.085541,0.028354,0,0.037965,4,1,0,"Gm5737",0.183404,0,0.065561,3,0,2,0.0829883333333333,0.958426760522197
"SDR9C7",0.161294,0,0.048292,0.069862,5,0,1,"Sdr9c7",0.053172,0,0,2,0,0,0.017724,1.05122999948906
"SDS",0.356788,0.568579,0.285169,0.403512,7,6,4,"Sds",1.393538,0.491632,1.59425,5,7,14,1.15980666666667,0.649832238070692
"SDSL",4.957285,8.839283,8.230858,7.34247533333333,98,103,95,"Sdsl",4.288286,4.430073,4.363218,28,74,97,4.36052566666667,1.55627933753014
"SEBOX",0.117838,0,0,0.0392793333333333,1,0,0,"Sebox",0.76876,1.520823,1.736103,13,47,56,1.34189533333333,0.443777020493088
"SEC11A",80.248053,56.138054,67.2789,67.8883356666667,1229,683,767,"Sec11a",29.30222,31.706391,27.488612,204,377,365,29.4990743333333,2.25870250728812
"SEC11C",66.322762,109.632461,124.70394,100.219721,640,691,712,"Sec11c",91.214419,106.766484,129.450173,536,1085,1369,109.143692,0.91897882812935
"SEC13",55.178095,46.658769,53.23132,51.6893946666667,1186,736,762,"Sec13",29.855698,33.141642,30.752127,442,929,950,31.2498223333333,1.63378868020017
"SEC14L1",50.512025,38.008603,58.98913,49.1699193333333,1542,965,1028,"Sec14l1",48.673161,34.163249,29.016122,2548,2883,2411,37.2841773333333,1.31046094830543
"SEC14L2",7.565409,8.95132,8.300212,8.27231366666667,213,129,167,"Sec14l2",17.066463,14.804888,13.084695,543,942,813,14.9853486666667,0.580050761482713
"SEC14L3",0.022393,0.040812,0,0.0210683333333333,1,1,0,"Sec14l3",0.590768,0.604466,0.655266,19,18,16,0.616833333333333,0.631523554272755
"SEC14L4",0.209359,0.086827,0.099592,0.131926,10,3,3,"Sec14l4",0.245963,0.45492,0.295492,5,14,8,0.332125,0.849714553814394
"SEC14L5",0.637203,0.202945,0.22963,0.356592666666667,79,19,15,"Sec14l5",2.956211,1.204876,1.204778,261,187,195,1.78862166666667,0.486474261776875
"SEC16A",23.667576,21.084407,26.562603,23.7715286666667,2055,1550,1654,"Sec16a",18.374647,6.260876,7.569151,990,505,564,10.7348913333333,2.11092953168662
"SEC16B",1.858618,1.575154,1.426257,1.62000966666667,87,52,40,"Sec16b",0.337788,0.185084,0.231568,20,19,23,0.25148,2.09352899500325
"SEC22A",10.289498,11.376874,9.094692,10.253688,269,234,203,"Sec22a",7.513569,8.926495,9.890301,177,321,373,8.77678833333333,1.15106184324675
"SEC22B",21.406846,24.724262,25.227754,23.7862873333333,2545,2255,2081,"Sec22b",23.750577,25.236821,24.401266,726,1238,1211,24.462888,0.973427968317393
"SEC22C",16.876167,21.106985,21.40617,19.7964406666667,828,718,656,"Sec22c",19.447092,8.175167,5.613912,583,325,353,11.0787236666667,1.72174157142597
"SEC23A",190.706002,131.060971,179.621739,167.129570666667,2060,1235,1315,"Sec23a",50.172612,34.587276,21.725812,1537,2162,1766,35.4952333333333,4.60689123785115
"SEC23B",22.390373,22.214373,24.553483,23.052743,691,556,622,"Sec23b",35.514615,26.811141,21.171051,565,798,728,27.832269,0.834229973367687
"SEC23IP",38.620905,30.346367,36.254145,35.0738056666667,716,574,575,"Sec23ip",11.603383,7.620738,7.528328,652,652,555,8.917483,3.63739526114304
"SEC24A",11.327652,7.400061,7.184444,8.63738566666667,1091,634,555,"Sec24a",3.361496,1.004329,1.174795,277,141,157,1.84687333333333,3.38525270999061
"SEC24B",11.401477,8.939494,10.19125,10.177407,922,561,583,"Sec24b",27.08927,11.857067,11.807297,719,517,504,16.917878,0.62381309885021
"SEC24C",34.168576,35.403012,38.934831,36.1688063333333,2169,1479,1445,"Sec24c",40.629562,18.818599,21.106891,1019,1108,1142,26.851684,1.33452635515085
"SEC24D",33.240898,26.952454,36.319843,32.171065,1087,678,698,"Sec24d",22.368316,10.366911,5.467291,241,298,300,12.7341726666667,2.41522120080137
"SEC31A",154.240371,127.754078,130.784705,137.593051333333,3250,2043,2044,"Sec31a",34.824707,21.119973,20.959002,1226,1275,1220,25.6345606666667,5.20350431410658
"SEC31B",14.137944,6.674819,9.758338,10.190367,579,253,350,"Sec31b",0.056806,0.131726,0.129796,3,6,5,0.106109333333333,10.1168724128537
"SEC61A1",104.509839,95.758946,137.839397,112.702727333333,3891,3093,3264,"Sec61a1",21.808055,15.869112,14.516589,768,1233,1152,17.3979186666667,6.18019512931861
"SEC61A2",64.981386,73.469384,63.614957,67.3552423333333,747,559,585,"Sec61a2",41.455849,26.431245,22.472252,594,757,670,30.119782,2.19652060330414
"SEC61G",166.142249,84.680126,106.516889,119.113088,598,230,263,"Sec61g",2.031941,2.427307,2.562845,53,91,91,2.34069766666667,35.954492140514
"SEC62",95.072432,87.894334,73.945357,85.6373743333333,2111,1550,1539,"Sec62",88.949389,64.588071,48.137477,2608,3494,2782,67.224979,1.26987762551504
"SEC63",87.540409,82.151304,76.866602,82.186105,2247,1626,1555,"Sec63",26.043519,15.905005,15.576003,1435,1285,1167,19.1748423333333,4.12325923670581
"SECISBP2",20.549442,14.385509,19.273212,18.0693876666667,664,416,479,"Secisbp2",4.593146,3.36271,3.011595,171,222,229,3.655817,4.09581984572561
"SECISBP2L",45.033205,31.753933,16.963629,31.2502556666667,2557,1546,1270,"Secisbp2l",23.84973,12.335,11.524279,2384,2204,2054,15.903003,1.9079601220367
"SECTM1",0.698755,0.249448,0.277331,0.408511333333333,9,4,2,"Sectm1b",0,0,0,0,0,0,0,1.40851133333333
"SECTM1",0.698755,0.249448,0.277331,0.408511333333333,9,4,2,"Sectm1a",0,0,0,0,0,0,0,1.40851133333333
"SEH1L",12.087753,10.738319,13.025579,11.9505503333333,504,400,403,"Seh1l",11.504891,10.811732,10.457636,463,824,722,10.924753,1.08602252250704
"SEL1L",17.289023,17.441976,13.869035,16.2000113333333,1922,1476,1402,"Sel1l",46.771846,19.819253,18.746836,3163,2002,1979,28.4459783333333,0.584120898909398
"SEL1L2",0,0,0,0,0,0,0,"Sel1l2",0,0,0.018517,0,0,1,0.00617233333333333,0.993865530656279
"SEL1L3",54.962304,36.189422,41.821172,44.3242993333333,1414,1082,969,"Sel1l3",11.595562,5.902695,6.386845,776,707,747,7.96170066666667,5.05755559342866
"SELE",0,0,0,0,0,0,0,"Sele",0,0,0,0,0,0,0,1
"SELENBP1",7.950151,1.043328,2.861091,3.95152333333333,123,14,23,"Selenbp2",0.437804,0,0,2,0,0,0.145934666666667,4.32094732567651
"SELENBP1",7.950151,1.043328,2.861091,3.95152333333333,123,14,23,"Selenbp1",7.226103,8.714694,8.304118,116,272,283,8.08163833333333,0.545223576583006
"SELENOF",65.293784,69.645572,74.365003,69.7681196666667,1084,757,815,"Selenof",103.814624,132.433319,146.836726,1289,2845,3046,127.694889666667,0.54989067436915
"SELENOH",53.897622,58.968658,81.621201,64.8291603333333,372,319,338,"Selenoh",13.707341,23.855134,28.452848,92,241,291,22.0051076666667,2.8615019450101
"SELENOI",14.741743,11.490773,10.52771,12.2534086666667,2223,1329,1118,"Selenoi",14.228505,6.05242,7.08933,1125,780,746,9.12341833333333,1.30918314647012
"SELENOK",39.612754,33.387433,35.059805,36.0199973333333,396,285,270,"Selenok",97.683221,103.718885,103.563345,897,1717,1547,101.655150333333,0.360624841648228
"SELENOM",24.255659,16.28033,21.931945,20.8226446666667,161,109,100,"Selenom",66.397839,116.708516,128.973498,481,1623,1834,104.026617666667,0.207782038034657
"SELENON",36.234748,26.440618,28.791714,30.4890266666667,2276,1301,1335,"Selenon",5.767012,5.553013,4.662998,289,441,412,5.32767433333333,4.97639812162689
"SELENOO",6.633143,6.917006,9.335439,7.62852933333333,218,160,188,"Selenoo",8.416716,9.545933,10.746466,263,551,638,9.569705,0.816345331618369
"SELENOP",15.064169,7.534157,4.985445,9.19459033333333,326,87,73,"Selenop",135.754079,165.592649,188.398212,3582,7818,7943,163.248313333333,0.0620681584269541
"SELENOS",22.212718,24.580739,25.928916,24.240791,419,320,312,"Selenos",24.407128,31.882099,32.713007,309,726,780,29.6674113333333,0.823049285955382
"SELENOT",61.338351,68.211471,74.827775,68.1258656666667,1554,1395,1436,"Selenot",60.740679,41.260384,38.403423,2736,3184,2803,46.8014953333333,1.44610257868781
"SELENOV",1.340684,0.09543,0.322561,0.586225,11,2,2,"Selenov",0.252559,1.041059,2.102507,4,27,17,1.13204166666667,0.743993433524204
"SELENOW",641.33748,436.774484,576.735765,551.615909666667,2518,1364,1447,"Selenow",425.979326,570.944477,568.428308,3308,8161,8238,521.784037,1.05706347278287
"SELL",0,0.184121,0.551033,0.245051333333333,0,1,3,"Sell",0.031807,0.098696,0.107141,2,5,5,0.0792146666666667,1.15366420767694
"SELP",0,0,0,0,0,0,0,"Selp",0,0.10274,0,0,2,0,0.0342466666666667,0.966887331842178
"SELPLG",0.684119,0.474589,0.67603,0.611579333333333,22,16,21,"Selplg",15.417617,17.063892,12.809085,274,495,469,15.0968646666667,0.100117592258236
"SEMA3A",8.170308,0.874529,0.973337,3.33939133333333,338,70,56,"Sema3a",8.987307,3.321476,2.122593,384,268,201,4.81045866666667,0.746824232349758
"SEMA3B",38.544653,35.597471,42.439603,38.8605756666667,1342,1079,1185,"Sema3b",1.780254,1.579864,3.73016,55,100,104,2.363426,11.8511825937799
"SEMA3C",62.654393,51.294692,56.793195,56.9140933333333,4342,2970,3172,"Sema3c",6.663715,5.334895,6.011375,435,683,562,6.00332833333333,8.26950994967393
"SEMA3D",4.920605,2.129809,1.774723,2.94171233333333,427,152,125,"Sema3d",1.608445,0.929468,0.724581,151,149,110,1.087498,1.88824723824087
"SEMA3E",2.807916,7.728957,5.367679,5.30151733333333,102,601,431,"Sema3e",6.530417,2.651772,2.307725,679,476,394,3.82997133333333,1.30466971715636
"SEMA3F",4.698622,9.776845,11.002183,8.49255,204,170,188,"Sema3f",6.998009,2.464296,7.624938,121,174,214,5.69574766666667,1.41769828741555
"SEMA3G",24.887164,38.615509,38.755043,34.0859053333333,1825,2233,2273,"Sema3g",1.690313,0.991129,0.812527,116,125,104,1.16465633333333,16.2085337949719
"SEMA4A",4.077402,2.451462,5.844884,4.12458266666667,135,86,106,"Sema4a",18.060864,7.368572,8.256551,420,486,513,11.2286623333333,0.419063224331405
"SEMA4B",18.102132,19.420563,15.88605,17.802915,527,316,302,"Sema4b",3.36441,2.269777,2.102925,189,232,218,2.57903733333333,5.25362360008911
"SEMA4C",34.416717,27.094111,31.146521,30.885783,1766,1067,1117,"Sema4c",3.762651,1.592998,1.972576,180,121,149,2.44274166666667,9.26174139312418
"SEMA4D",46.219842,43.996175,45.087724,45.101247,919,840,878,"Sema4d",31.477158,27.823698,29.04971,884,1198,1252,29.4501886666667,1.51398887884285
"SEMA4F",23.400507,33.32155,32.358797,29.693618,1551,1488,1461,"Sema4f",10.287074,6.831094,7.915708,531,523,508,8.34462533333333,3.28462799792651
"SEMA4G",24.543463,24.485778,28.308513,25.7792513333333,678,519,475,"Sema4g",6.430166,2.740685,3.513892,367,328,353,4.22824766666667,5.12203190068208
"SEMA5A",2.880026,2.384972,3.116233,2.79374366666667,648,411,482,"Sema5a",7.85365,1.69146,2.114521,1303,509,638,3.88654366666667,0.776365448761978
"SEMA5B",16.512404,11.150591,17.024558,14.895851,824,416,562,"Sema5b",10.89673,4.349597,3.533396,147,109,126,6.25990766666667,2.18953900377888
"SEMA6A",37.953771,2.433337,4.616073,15.0010603333333,1921,109,331,"Sema6a",6.605873,2.621676,2.800959,491,252,353,4.00950266666667,3.19414149428539
"SEMA6B",5.958019,4.598048,6.25963,5.60523233333333,280,162,183,"Sema6b",23.375755,18.820247,18.522778,1069,1730,1757,20.2395933333333,0.310986760889019
"SEMA6C",36.112196,50.611777,47.051201,44.5917246666667,697,656,638,"Sema6c",11.338422,4.315975,5.537006,159,178,186,7.063801,5.65387522170583
"SEMA6D",26.144697,24.124766,21.37864,23.882701,1853,1586,1328,"Sema6d",13.397737,4.349591,5.161467,1199,722,870,7.636265,2.88118775882861
"SEMA7A",9.273713,8.806936,7.387587,8.489412,462,299,258,"Sema7a",44.819478,34.084267,31.463043,2090,2939,2864,36.7889293333333,0.251116191101754
"SEMG1",0,0,0,0,0,0,0,"Svs3b",0,0,0,0,0,0,0,1
"SEMG1",0,0,0,0,0,0,0,"Svs2",0,0,0,0,0,0,0,1
"SEMG1",0,0,0,0,0,0,0,"Svs3a",0,0,0,0,0,0,0,1
"SEMG2",0.763091,3.108475,2.722953,2.198173,26,81,65,"Svs2",0,0,0,0,0,0,0,3.198173
"SEMG2",0.763091,3.108475,2.722953,2.198173,26,81,65,"Svs3b",0,0,0,0,0,0,0,3.198173
"SEMG2",0.763091,3.108475,2.722953,2.198173,26,81,65,"Svs3a",0,0,0,0,0,0,0,3.198173
"SENP1",8.015615,6.207757,9.918194,8.04718866666667,308,219,234,"Senp1",7.06194,1.879207,3.707894,207,181,184,4.216347,1.73439164738593
"SENP2",38.692517,32.99506,38.396282,36.6946196666667,953,740,758,"Senp2",27.69726,19.941745,18.116098,1414,1823,1643,21.9183676666667,1.64473404977664
"SENP2",38.692517,32.99506,38.396282,36.6946196666667,953,740,758,"Gm5415",0.039124,0.011536,0.036019,2,1,3,0.028893,36.6360930307298
"SENP2",38.692517,32.99506,38.396282,36.6946196666667,953,740,758,"AF366264",0.044001,0,0,2,0,0,0.014667,37.1497443660498
"SENP3",51.015588,54.729787,59.748011,55.164462,677,490,541,"Senp3",204.217437,306.242129,360.297001,719,1285,1310,290.252189,0.192837905159916
"SENP5",24.962645,27.62037,25.742908,26.108641,1122,944,883,"Senp5",10.013129,7.711282,7.562693,975,1264,1247,8.42903466666667,2.87501764054744
"SENP6",36.585507,33.995446,36.836498,35.805817,1474,1140,1163,"Senp6",66.847324,29.674731,25.758855,1123,909,840,40.7603033333333,0.881358947664093
"SENP7",14.797437,10.083964,11.3021,12.061167,643,372,344,"Senp7",19.223648,14.827044,16.26035,555,579,551,16.7703473333333,0.734997845286911
"SENP8",2.79049,3.80683,2.759628,3.11898266666667,107,92,84,"Senp8",2.863708,3.163925,2.542656,118,185,139,2.856763,1.06798957225701
"SEPHS1",38.044876,37.392713,61.128409,45.5219993333333,752,520,663,"Sephs1",7.408013,5.066216,7.190075,300,458,469,6.554768,6.15796531850261
"SEPHS2",16.758101,20.950774,25.627887,21.112254,644,609,659,"Sephs2",12.028092,14.294838,14.146511,352,772,774,13.4898136666667,1.5260550969588
"SEPSECS",3.210617,2.386276,3.152778,2.916557,237,150,151,"Sepsecs",2.74799,2.481408,2.174533,193,297,271,2.467977,1.12934918541847
"SEPTIN1",2.166101,1.456659,1.278732,1.63383066666667,33,16,13,"Septin1",1.845437,4.724147,7.06254,13,36,38,4.54404133333333,0.475074139658891
"SEPTIN10",46.764763,11.984845,43.209715,33.986441,861,315,441,"Septin10",2.268873,2.761033,2.658348,72,133,133,2.56275133333333,9.82006256587839
"SEPTIN11",417.683576,200.093178,214.871293,277.549349,4457,1622,1785,"Septin11",33.154175,20.893551,19.425481,1343,1374,1173,24.491069,10.9273310193464
"SEPTIN12",0.83075,0.598573,0,0.476441,5,4,0,"Septin12",0,0,0,0,0,0,0,1.476441
