"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg__TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"EYS",0.309517,0.307272,0.172671,0.263153333333333,13,19,11,0.392368,0.299494,0.200782,0.297548,9,10,7,0.973492567005871
"EZH1",21.402758,22.378693,18.974853,20.918768,702,956,1006,13.428306,10.413338,10.31799,11.3865446666667,436,273,372,1.76956274650068
"EZH2",1.718912,3.5713,1.986266,2.42549266666667,77,124,102,6.046622,10.799351,10.79727,9.21441433333333,253,286,240,0.335358695553209
"EZHIP",0.108654,0.130495,0.047504,0.095551,3,5,2,0,0,0.086096,0.0286986666666667,0,0,2,1.06498728490624
"EZR",31.31323,22.845059,30.794065,28.3174513333333,1450,1481,2088,13.84519,16.208635,13.827268,14.627031,584,596,551,1.87607302585714
"EZR.AS1",0.513462,0,0,0.171154,1,0,0,0,0,0,0,0,0,0,1.171154
"F10",1.437392,1.724112,2.22029,1.79393133333333,29,44,64,2.113752,1.679193,2.066406,1.953117,35,24,37,0.946095712880097
"F10.AS1",1.381458,1.012957,0.475908,0.956774333333333,4,4,2,1.081596,0.462935,1.246075,0.930202,3,1,3,1.01376660750187
"F11",0.041878,0.093631,0.044373,0.0599606666666667,2,1,1,0,0,0,0,0,0,0,1.05996066666667
"F11.AS1",0.11566,0.364989,0.478656,0.319768333333333,1,4,6,0.444837,0.179769,0.272043,0.298883,5,1,2,1.01607945698984
"F11R",9.745366,4.394539,4.098913,6.079606,337,266,296,14.831122,16.473861,15.952049,15.752344,494,409,442,0.422603905459439
"F12",8.429388,10.928928,15.712527,11.690281,104,188,286,2.130806,2.191818,1.137595,1.820073,24,21,18,4.49998315646439
"F13A1",0.113789,0.059918,0.078699,0.0841353333333333,7,5,7,0.221266,0.211058,0.209964,0.214096,13,10,5,0.892956844708601
"F13B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F2",0.032807,0.140507,0,0.0577713333333333,1,2,0,0.201687,0.046153,0,0.0826133333333333,1,1,0,0.977053672594709
"F2R",18.321516,13.22321,10.981276,14.175334,1064,1043,913,39.215561,61.109481,36.302423,45.5424883333333,2150,2726,1751,0.326053344877385
"F2RL1",7.169578,2.936406,3.663598,4.58986066666667,173,119,170,0.19184,3.650757,0.195259,1.345952,8,81,6,2.38276855906117
"F2RL2",0.879565,0.38005,0.464772,0.574795666666667,40,16,36,1.449738,4.635635,1.29624,2.46053766666667,74,185,59,0.455072540269031
"F2RL3",0.209675,0.129056,0.119935,0.152888666666667,11,9,9,0.186955,0.247436,0.075171,0.169854,9,9,3,0.985497905436633
"F3",1.343859,0.574921,0.421392,0.780057333333333,23,12,11,2.961316,5.95162,2.16361,3.692182,45,56,29,0.379366642925047
"F5",0.666547,0.4923,0.991117,0.716654666666667,31,41,53,0.042583,0.051847,0.196836,0.0970886666666667,6,6,6,1.56473648741852
"F7",0.796421,0.710544,1.063295,0.856753333333333,18,26,39,0.403457,0.720008,0.342881,0.488782,11,10,5,1.2471626694394
"F8",1.331531,1.170123,1.176746,1.22613333333333,44,61,74,0.655665,1.252976,0.611297,0.839979333333333,27,19,30,1.2098686615683
"F8A1",9.025358,7.428736,6.618178,7.69075733333333,158,183,216,6.060711,6.642577,8.0541,6.91912933333333,111,90,120,1.0974384894501
"F8A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"F8A3",0.917079,1.044098,1.858446,1.27320766666667,16,26,60,0.984832,1.419959,1.357429,1.25407333333333,18,19,20,1.00848878031179
"F9",0,0,0,0,0,0,0,0.036924,0,0.026872,0.0212653333333333,1,0,1,0.979177464818154
"FA2H",0.232085,0.034213,0,0.088766,1,1,0,0.032856,0.305403,0.15009,0.162783,1,3,4,0.936344958603626
"FAAH",25.019926,30.331235,22.418852,25.9233376666667,348,619,489,8.447054,4.55585,10.632733,7.87854566666667,127,61,128,3.03240403073521
"FAAH2",1.458418,7.238781,8.810886,5.83602833333333,43,89,85,2.239796,1.105132,1.004443,1.44979033333333,13,9,15,2.7904544484147
"FAAP100",15.314142,15.241001,11.120692,13.891945,530,797,779,17.263194,16.901944,15.977961,16.7143663333333,601,454,518,0.840670488561459
"FAAP20",29.586537,27.893331,28.026317,28.5020616666667,413,574,653,28.471188,27.447376,24.407911,26.7754916666667,464,341,347,1.06216163590263
"FAAP24",0.841888,1.663057,1.038687,1.18121066666667,19,34,39,1.921665,1.716244,1.116876,1.58492833333333,38,27,25,0.843818622953441
"FABP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FABP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FABP12P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FABP2",0.180246,0.060848,0.042567,0.0945536666666667,6,3,2,0,0,0,0,0,0,0,1.09455366666667
"FABP3",95.988373,30.715168,47.56603,58.089857,605,269,428,16.533787,16.890113,17.315131,16.9130103333333,117,83,103,3.29871171290751
"FABP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FABP5",27.455574,36.37934,26.286977,30.0406303333333,205,363,280,34.68617,34.723305,39.175178,36.1948843333333,246,195,242,0.834540310843643
"FABP5P13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FABP5P3",0,0,0.048019,0.0160063333333333,0,0,1,0,0.181251,0.122193,0.101148,0,2,1,0.922679179668249
"FABP5P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FABP5P6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FABP6",19.760153,26.665117,26.104885,24.1767183333333,107,177,183,6.267992,3.889226,5.14432,5.10051266666667,29,14,20,4.12698402724405
"FABP7",8.522882,1.564874,3.876429,4.65472833333333,79,22,52,29.042597,30.345365,26.584099,28.6573536666667,257,219,210,0.190668675192317
"FABP9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FADD",5.611175,7.409238,6.926768,6.64906033333333,141,256,258,7.858425,9.77112,10.296365,9.30863666666667,191,190,218,0.742005037200199
"FADS1",69.902085,49.66809,40.594355,53.3881766666667,2385,2407,2404,46.206535,53.236422,46.48887,48.6439423333333,1437,1245,1497,1.0955652212606
"FADS2",151.358784,130.965949,97.892785,126.739172666667,3963,4641,4049,184.428734,194.228703,183.519258,187.392231666667,4540,4027,4117,0.678049044467412
"FADS3",62.226187,67.478156,68.415101,66.0398146666667,630,982,1006,31.515667,20.354325,34.571162,28.813718,298,182,297,2.24862308909834
"FADS6",3.518737,4.523269,3.925366,3.989124,84,149,162,0.128043,0.395375,0.143554,0.222324,4,4,2,4.08167065360739
"FAF1",34.86329,37.931506,32.824609,35.2064683333333,690,1078,946,14.283585,15.485832,14.571718,14.7803783333333,351,224,326,2.29439799024675
"FAF2",15.30391,16.756995,11.649971,14.570292,1003,1440,1171,20.374457,21.650553,20.124811,20.716607,1315,1050,1148,0.716976275345407
"FAF2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAH",19.378961,10.511208,15.895879,15.262016,112,146,152,40.495267,17.96006,37.762197,32.072508,169,124,156,0.491707976909402
"FAHD1",13.686303,14.281009,12.195853,13.3877216666667,387,538,468,12.152817,9.246599,9.846848,10.4154213333333,262,189,218,1.26037587632917
"FAHD2A",10.633727,10.720282,8.695564,10.0165243333333,219,310,273,18.842189,14.600481,17.899745,17.1141383333333,352,231,321,0.608172695306235
"FAHD2B",19.255778,16.649019,21.760541,19.2217793333333,239,259,432,25.782493,35.810797,22.400928,27.9980726666667,307,394,238,0.697349081291816
"FAHD2CP",9.334841,7.552966,8.225921,8.37124266666667,108,129,144,5.505573,3.107146,5.046261,4.55299333333333,65,27,53,1.68760200204334
"FAIM",12.875171,14.726059,12.345618,13.315616,174,260,191,5.916077,6.638301,4.036315,5.530231,86,41,55,2.19220667691541
"FAIM2",124.743909,86.833168,101.353819,104.310298666667,2407,3122,3346,32.570992,25.155307,28.619647,28.781982,811,421,685,3.53604063915782
"FALEC",2.264614,0.837146,2.501939,1.86789966666667,12,6,20,1.16694,1.046295,1.735178,1.31613766666667,6,4,8,1.23822504505705
"FAM102A",12.856573,10.807339,12.78533,12.1497473333333,261,337,352,21.357339,14.163907,13.665462,16.3955693333333,424,282,360,0.755925091117071
"FAM102B",10.974972,9.206575,11.367362,10.516303,957,1098,1411,3.30289,3.101764,3.696498,3.36705066666667,276,208,270,2.6370893948868
"FAM104A",3.035579,3.823456,1.899847,2.91962733333333,119,172,105,5.416639,9.158742,7.482805,7.35272866666667,226,206,264,0.469263098294505
"FAM104B",13.052537,8.503526,12.823403,11.459822,133,174,199,5.903377,5.706719,6.31847,5.97618866666667,64,52,66,1.78605003324165
"FAM106A",2.448327,6.601183,2.019386,3.689632,25,47,21,3.969522,6.116247,0.653983,3.57991733333333,13,9,7,1.02395559978084
"FAM106C",0.209855,0.051102,0.083601,0.114852666666667,5,2,3,0,0,0,0,0,0,0,1.11485266666667
"FAM107A",0.382746,0.046266,0.058335,0.162449,12,3,4,0,0.126485,0.074978,0.0671543333333333,0,1,3,1.08929792410532
"FAM107B",19.278364,24.943851,23.087106,22.4364403333333,583,1256,943,25.318704,30.629371,20.42818,25.4587516666667,845,825,654,0.885772716286502
"FAM110A",4.806613,5.051347,6.355884,5.40461466666667,104,156,225,0.873692,0.968592,1.364035,1.068773,20,16,25,3.09585182456783
"FAM110B",28.706127,34.181391,15.602549,26.1633556666667,501,656,505,6.148314,6.933137,4.977898,6.019783,136,123,111,3.86954349823444
"FAM110C",0.827651,0.23317,0.904441,0.655087333333333,29,18,39,0,1.021277,0.089651,0.370309333333333,0,11,4,1.20782022939833
"FAM110D",0.469283,0.313634,0.149035,0.310650666666667,19,17,9,0.125919,0.197494,0.114578,0.145997,5,6,4,1.14367722312246
"FAM111A",0.3135,0.140966,0.229749,0.228071666666667,21,9,3,4.451223,8.896087,4.65098,5.99943,192,233,184,0.175453096418804
"FAM111A.DT",1.136012,0.199502,0.159905,0.498473,14,6,1,0.785318,0.41664,0.322107,0.508021666666667,14,11,7,0.99366808390242
"FAM111B",0.112544,0.069284,0.091904,0.091244,6,5,7,0.219307,0.543616,0.27447,0.345797666666667,11,22,6,0.810852943966565
"FAM114A1",7.377073,1.182197,1.496806,3.35202533333333,201,29,73,16.902605,29.679085,18.908531,21.8300736666667,566,597,529,0.190626863359077
"FAM114A2",10.491085,11.771188,11.146665,11.1363126666667,180,302,253,14.171504,19.010797,12.998151,15.393484,297,242,238,0.740313204116139
"FAM117A",1.027214,1.56871,0.981154,1.19235933333333,23,46,37,4.248347,3.788612,3.698762,3.911907,99,74,91,0.446335676415155
"FAM117B",7.538481,6.742574,6.221968,6.834341,679,849,836,3.276029,3.194646,3.444371,3.30501533333333,290,225,267,1.81981721164601
"FAM118A",17.486103,15.954961,14.476579,15.9725476666667,265,374,363,11.586819,13.594659,12.086799,12.422759,196,152,150,1.26446043370567
"FAM118B",8.994769,8.712031,6.276249,7.99434966666667,171,209,202,15.35634,14.953103,18.431694,16.2470456666667,270,225,268,0.521500890094472
"FAM120A",10.534665,11.173619,8.175511,9.961265,606,816,678,12.57823,13.024354,12.554373,12.7189856666667,642,671,591,0.798985090175642
"FAM120AOS",20.737587,18.178422,17.977378,18.9644623333333,661,796,858,11.10238,9.704557,11.612904,10.8066136666667,376,278,312,1.69095584025914
"FAM120B",12.036302,11.031045,9.248966,10.7721043333333,667,823,739,12.944138,12.156377,11.464044,12.1881863333333,721,557,623,0.892624962659131
"FAM120C",2.385168,1.692977,2.100983,2.05970933333333,88,132,122,2.897655,3.935104,4.083684,3.63881433333333,99,87,113,0.659588660694403
"FAM122A",2.88885,2.581921,2.818499,2.76309,256,311,357,1.868156,2.247514,2.379082,2.16491733333333,157,152,177,1.18900103973226
"FAM122B",7.045375,6.701168,6.759533,6.83535866666667,297,338,354,6.15434,6.708571,6.606308,6.48973966666667,190,172,195,1.04614566265076
"FAM122C",1.585943,1.789934,1.675431,1.68376933333333,55,68,76,1.644168,2.421437,1.821989,1.96253133333333,50,51,51,0.905904117582329
"FAM124A",4.51754,4.279811,3.838141,4.21183066666667,265,355,327,0.557575,0.494131,0.58037,0.544025333333333,34,20,28,3.37548261297958
"FAM124B",0.024551,0.023671,0.022454,0.0235586666666667,1,1,1,0.05983,0.084121,0.114673,0.086208,2,2,3,0.942322894571451
"FAM126A",3.452039,1.787906,2.625258,2.62173433333333,244,263,296,6.115575,9.665942,6.562341,7.44795266666667,464,539,450,0.428711485046989
"FAM126B",4.25161,5.037174,4.409539,4.56610766666667,536,869,870,2.283123,2.447821,2.163235,2.29805966666667,240,223,232,1.68769162150796
"FAM131A",22.140427,25.713424,21.780814,23.211555,702,979,860,4.600815,3.211216,4.613382,4.14180433333333,156,92,148,4.70876630661364
"FAM131B",48.752604,57.666434,54.866444,53.7618273333333,2583,4132,4097,17.135343,15.661113,17.020615,16.6056903333333,859,638,752,3.11046180504784
"FAM131C",11.242792,11.898134,14.512615,12.5511803333333,270,399,533,0.523885,0.320212,0.792798,0.545631666666667,12,6,16,8.7674059904311
"FAM133A",4.973655,2.458107,1.933483,3.12174833333333,242,162,130,0.286184,0.207372,0.224824,0.23946,13,8,9,3.32543876634448
"FAM133B",17.888532,47.02698,65.463023,43.4595116666667,131,231,213,31.716214,106.795499,83.875749,74.129154,242,229,229,0.591774421773293
"FAM133EP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM133FP",0,0,0,0,0,0,0,0,0.18458,0,0.0615266666666667,0,1,0,0.942039452612275
"FAM133GP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM135A",7.896801,8.03149,6.046408,7.32489966666667,334,482,387,6.596915,5.681286,5.577778,5.951993,197,210,170,1.19748389658428
"FAM135A.AS1",0,0,0.393737,0.131245666666667,0,0,1,0.605694,0,0,0.201898,1,0,0,0.941216032197962
"FAM135B",0.653631,0.008948,0,0.220859666666667,6,1,0,0.273037,0,0.612916,0.295317666666667,4,0,3,0.942517575482771
"FAM136A",14.350773,15.991468,13.991548,14.7779296666667,376,556,542,9.208746,12.400767,11.534105,11.0478726666667,256,260,257,1.30960295673776
"FAM138A",0.545563,0.282556,0,0.276039666666667,3,2,0,1.171987,0,0,0.390662333333333,7,0,0,0.917576924376802
"FAM138B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM138C",0.592707,0,0,0.197569,5,0,0,0.69933,1.833851,1.001503,1.178228,7,12,7,0.549790471888159
"FAM138D",0,0,0,0,0,0,0,0.148224,0,0,0.049408,2,0,0,0.952918216746966
"FAM138E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM138F",0.244838,0.631198,0.750926,0.542320666666667,4,14,18,0,0,0,0,0,0,0,1.54232066666667
"FAM13A",6.233643,5.052504,3.664171,4.98343933333333,208,186,258,7.826133,12.499085,18.115398,12.8135386666667,248,209,196,0.433157605572272
"FAM13A.AS1",1.381851,2.580742,1.420842,1.79447833333333,82,178,114,1.259772,0.839198,1.035318,1.04476266666667,62,35,53,1.36665167986896
"FAM13B",8.33293,8.63811,5.909351,7.626797,505,861,605,12.261731,18.322802,13.348991,14.644508,890,846,800,0.551426545341023
"FAM13C",33.314418,20.146181,24.64461,26.0350696666667,659,409,542,8.229961,7.158638,7.632447,7.673682,63,50,65,3.11690809816024
"FAM149A",10.679242,13.178975,10.665285,11.507834,156,220,225,2.721883,2.180832,3.083715,2.66214333333333,28,18,23,3.41544086659634
"FAM149B1",18.726481,19.413592,16.57247,18.2375143333333,421,617,554,9.58941,11.156151,10.378488,10.374683,239,192,226,1.69125718346026
"FAM149B1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM151A",0,0,0,0,0,0,0,0,0.042613,0,0.0142043333333333,0,1,0,0.985994603980197
"FAM151B",1.187145,2.764586,2.0691,2.00694366666667,24,55,50,1.797439,2.834821,1.488239,2.04016633333333,26,33,30,0.989072089147754
"FAM153A",3.320209,1.389427,0.460293,1.72330966666667,11,6,7,0.196125,0,0.837265,0.344463333333333,4,0,3,2.02557377293046
"FAM153B",0.282615,0.372532,0.47635,0.377165666666667,2,9,5,0,0.328383,0.107727,0.14537,0,2,2,1.20237623358973
"FAM153B.1",10.932639,9.663566,7.191042,9.26241566666667,35,42,22,0.218127,0.110968,1.307537,0.545544,8,3,12,6.64000226888828
"FAM153CP",3.359541,2.683167,3.760422,3.26771,150,142,117,1.32843,2.659857,2.19589,2.06139233333333,28,34,23,1.39404216621696
"FAM155A",4.85788,5.801734,6.093801,5.58447166666667,721,1174,1308,1.73785,1.889738,1.850312,1.82596666666667,246,214,230,2.32998914825605
"FAM155B",4.601322,3.843864,3.807936,4.084374,327,378,431,1.19599,0.783588,1.201124,1.060234,84,43,72,2.46786238844714
"FAM156A",42.309342,47.598064,45.075156,44.9941873333333,315,335,375,38.02491,72.680744,43.981068,51.5622406666667,518,685,396,0.875042364061573
"FAM156B",11.791782,13.72506,12.914825,12.8105556666667,497,776,711,11.963316,3.981286,12.556896,9.50049933333333,426,70,388,1.31522846945247
"FAM157A",9.4454,10.744721,6.021273,8.73713133333333,332,628,767,6.384581,1.610962,5.72605,4.57386433333333,268,124,179,1.74692650395211
"FAM160A1",1.054931,0.076168,1.453683,0.861594,13,20,17,0.206353,1.367893,0.0305,0.534915333333333,14,7,5,1.21283171753665
"FAM160A2",10.581309,11.520995,7.744539,9.94894766666667,275,423,387,20.205768,16.108015,17.51476,17.9428476666667,436,326,371,0.577999034745621
"FAM160B1",16.426104,14.958463,17.007128,16.130565,671,785,802,9.460421,16.489661,11.93986,12.6299806666667,442,459,363,1.25682973578197
"FAM160B2",50.527929,46.059542,46.708712,47.7653943333333,880,1119,1119,68.496548,53.77338,58.114198,60.128042,1081,715,920,0.797758160376433
"FAM161A",5.043553,5.146758,4.736521,4.97561066666667,203,312,272,2.365663,3.974293,3.859436,3.39979733333333,83,91,80,1.35815589081679
"FAM161B",5.070139,6.475724,5.022623,5.52282866666667,326,557,462,2.229985,1.812551,2.469103,2.17054633333333,137,90,135,2.05732008962914
"FAM162A",24.25444,18.509368,53.958156,32.2406546666667,411,449,1319,13.469032,12.065238,12.589841,12.708037,233,166,187,2.42490260762111
"FAM162B",0.48474,0.527005,0.574412,0.528719,6,9,11,7.843477,5.380723,7.356158,6.86011933333333,95,51,77,0.194490558625107
"FAM163A",14.925016,6.743967,11.15818,10.9423876666667,682,423,751,0,0,0.025954,0.00865133333333333,0,0,1,11.839956258423
"FAM163A.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM163B",5.23861,2.303823,3.854166,3.79886633333333,219,107,244,0.122945,0.092413,0.081263,0.0988736666666667,5,3,1,4.36707738014167
"FAM166A",0.135526,0,0,0.0451753333333333,2,0,0,0.283111,0.087375,0.241566,0.204017333333333,4,1,3,0.868073327847993
"FAM166B",0.692181,0.427152,0.257038,0.458790333333333,7,4,3,0.414726,0.194537,0.156359,0.255207333333333,3,1,1,1.16219073502332
"FAM166C",0.256446,0.088656,0.178037,0.174379666666667,5,3,3,0,0,0.304441,0.101480333333333,0,0,1,1.06618305486465
"FAM167A",5.196077,4.285256,4.141858,4.54106366666667,283,334,291,0.3489,0.480613,0.735137,0.52155,22,21,22,3.64172302367104
"FAM167A.AS1",0.054213,0,0.050594,0.0349356666666667,1,0,1,0.076967,0,0.075324,0.0507636666666667,1,0,1,0.984936669869628
"FAM167B",0.684049,0.367418,0.499845,0.517104,8,6,9,0.865928,0.548206,0.609281,0.674471666666667,10,5,6,0.906019510631712
"FAM168A",44.113093,50.706743,37.108195,43.9760103333333,4707,7726,6125,18.452412,19.543481,14.693287,17.56306,1879,1546,1361,2.42287695742692
"FAM168B",44.612955,53.814763,44.702323,47.7100136666667,3889,6395,5650,27.786102,31.212443,27.281905,28.76015,2317,2093,2009,1.63675296215465
"FAM169A",8.69822,8.245367,7.030254,7.99128033333333,764,1024,912,0.836933,1.050894,0.964011,0.950612666666667,58,59,76,4.60946475278365
"FAM169B",0.271048,0.042012,0.099233,0.137431,5,3,3,0.460951,0.710366,0.642652,0.604656333333333,5,6,6,0.708831527581503
"FAM170A",0.059879,0,0.102584,0.0541543333333333,1,0,1,0,0.192264,0.069512,0.0872586666666667,0,1,1,0.969552476932812
"FAM170B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM170B.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM171A1",41.663868,52.256422,34.211397,42.7105623333333,2171,3702,3016,26.72378,23.257746,26.434513,25.472013,1395,1037,1217,1.65119903549962
"FAM171A2",34.221885,40.058393,37.557318,37.2791986666667,927,1580,1987,15.499273,14.135278,15.542079,15.0588766666667,463,309,363,2.38367847647293
"FAM171B",18.089207,15.833335,15.080913,16.334485,1657,1968,1936,7.259741,8.172528,8.063519,7.83192933333333,627,570,614,1.96270648753681
"FAM172A",32.339707,17.436147,24.247908,24.6745873333333,487,537,575,23.830565,12.590942,14.623372,17.0149596666667,249,224,224,1.42518150517092
"FAM174A",15.823138,11.626016,12.300971,13.2500416666667,205,219,266,6.380563,6.377524,9.88216,7.546749,78,79,96,1.6673055060663
"FAM174B",208.57926,126.175505,160.711277,165.155347333333,791,844,1028,8.378772,20.812024,17.497427,15.562741,41,40,44,10.0318749978239
"FAM174C",11.844316,9.916934,13.620088,11.7937793333333,94,110,156,16.527033,15.543207,26.365226,19.4784886666667,119,97,152,0.624742359730778
"FAM177A1",96.233354,99.573741,95.309953,97.039016,1499,2071,1911,41.610545,50.897074,45.49767,46.001763,632,668,591,2.08585826876324
"FAM177B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM178B",0.120517,0.017008,0.403655,0.180393333333333,1,1,3,1.390889,2.8808,1.106597,1.792762,9,17,6,0.42266162792724
"FAM180A",0,0,0,0,0,0,0,0.147998,0,0,0.0493326666666667,2,0,0,0.952986628326956
"FAM180B",0,0.072097,0,0.0240323333333333,0,2,0,0.104547,0.064598,0.058663,0.075936,2,1,1,0.951759522251633
"FAM181A",0.165297,0.070028,0,0.0784416666666667,4,1,0,0,0.134105,0,0.0447016666666667,0,2,0,1.03229630149596
"FAM181A.AS1",0.159482,0.129497,0.198531,0.162503333333333,5,5,8,0.307874,0.275969,0.19647,0.260104333333333,8,6,5,0.922545302465695
"FAM181B",0.160666,0.090303,0.055996,0.102321666666667,9,7,5,1.364275,0.879429,1.219502,1.154402,76,38,58,0.51166015751316
"FAM182A",2.284262,1.534575,1.036477,1.618438,113,75,85,0.795956,2.377579,1.813501,1.66234533333333,41,78,66,0.983508024754114
"FAM183A",0.503266,0.170177,0.344623,0.339355333333333,2,1,1,0.788924,2.584837,1.61758,1.66378033333333,3,7,5,0.502802470824358
"FAM183BP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FAM184A",22.893116,20.701272,18.276939,20.6237756666667,497,635,628,10.127534,3.486155,8.268899,7.294196,154,81,137,2.6070972601403
"FAM184B",1.741819,1.822516,2.170199,1.91151133333333,193,276,350,0.106257,0.337489,0.086813,0.176853,11,29,8,2.47398046598287
