"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg__TPM","FoldChange"
"POU3F3",0,0,0,0,0,0,0,0.012361,0.013942,0.013475,1,1,1,0,1
"POU3F4",0.032532,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"POU4F1",0.254057,1.945756,0.305917,17,179,31,0,0,0,0,0,0,0,0,1
"POU4F2",0.042249,0.951593,0.420504,2,62,30,0,0,0,0,0,0,0,0,1
"POU4F3",0.099833,0.036339,0.067953,4,2,4,0,0,0,0,0,0,0,0,1
"POU5F1",0.295322,0.362867,0.216203,8,9,5,0,0.109568,0.072245,0.02279,4,2,1,0,1
"POU5F1B",0.164928,0.083156,0.062517,13,9,7,0,0.044651,0.162617,0.098146,4,9,5,0,1
"POU5F1P3",0.311355,0.612205,0.830736,5,12,18,0,0.181534,0,0,4,0,0,0,1
"POU5F1P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POU5F2",0.120705,0.027072,0.066499,17,5,13,0,0.047752,0.052714,0.019232,7,8,3,0,1
"POU6F1",13.652738,34.769701,32.512646,317,370,402,0,7.627077,2.746108,1.142541,67,44,40,0,1
"POU6F2",0.073122,0.086708,0.050728,3,4,6,0,0.082382,0.155566,0.020752,10,6,2,0,1
"POU6F2.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PP12613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PP2672",0.052834,0.020016,0.091326,2,1,5,0,0.039087,0.020573,0.020732,2,1,1,0,1
"PP2D1",0.597705,0.871371,0.557811,17,33,23,0,0.035544,0.058263,0,1,2,0,0,1
"PP7080",4.459096,1.688829,2.373097,60,46,59,0,5.857877,3.310465,2.483302,145,96,80,0,1
"PPA1",87.236288,95.487574,91.475483,1562,2256,2333,0,14.428649,14.487831,10.374822,287,293,240,0,1
"PPA2",69.141633,95.996515,83.716618,487,827,832,0,79.060453,85.026351,70.826682,485,551,402,0,1
"PPAN",19.688664,16.81957,18.734236,184,305,292,0,9.797707,6.29626,6.374231,151,99,91,0,1
"PPAN.P2RY11",0.291938,0.108534,0.757956,12,6,47,0,0.309749,0.271911,0,19,15,0,0,1
"PPARA",2.727983,2.856367,1.262644,147,237,182,0,4.432507,3.375484,1.889267,420,307,231,0,1
"PPARD",2.535127,1.276049,2.023904,142,88,152,0,6.809864,5.574388,5.555701,545,424,398,3.75935866666667,0.210112342867484
"PPARG",1.763111,0.780884,1.508926,35,22,33,0,0.341741,0.423926,0.171494,7,9,4,0,1
"PPARGC1A",1.035466,0.879934,1.066034,99,87,64,0,17.532035,6.921027,5.331189,841,613,514,0,1
"PPARGC1B",2.597652,0.855371,1.109174,347,151,227,0,3.588068,1.77891,1.336282,553,355,288,0,1
"PPAT",9.324255,8.533709,7.164487,441,538,535,0,1.880639,1.496316,1.094248,95,72,67,0,1
"PPBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPBPP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPCDC",6.125012,5.007878,1.597318,48,33,31,0,7.684361,6.463604,5.166109,101,78,68,0,1
"PPCS",36.584209,36.794181,32.137904,396,524,520,0,30.69278,28.262963,20.650766,430,399,292,0,1
"PPDPF",150.565405,198.787988,225.560298,878,1585,2140,0,213.077527,241.510907,228.955054,2052,1967,1863,0,1
"PPDPFL",0,0.080252,0,0,1,0,0,0,0,0,0,0,0,0,1
"PPEF1",0.187425,1.118378,0.309882,2,13,10,0,0.023329,0,0.023499,1,0,1,0,1
"PPEF2",1.297105,0.112643,3.407361,6,7,8,0,3.345597,0.046471,3.690238,4,2,2,0,1
"PPFIA1",28.924404,30.150792,25.226632,592,917,769,0,18.516075,18.208945,10.944657,439,325,226,0,1
"PPFIA2",50.322287,39.641112,42.743269,1529,2344,2119,0,0.210137,0,0.036634,3,0,2,0,1
"PPFIA2.AS1",2.538948,3.383912,2.220809,26,44,30,0,0.200389,0.177783,0.558576,2,2,5,0,1
"PPFIA3",47.798138,46.743854,44.071632,1404,2061,2197,0,3.744136,4.154225,3.413323,92,91,69,3.62734433333333,0.216106675441558
"PPFIA4",28.978402,14.231762,33.003452,844,864,1621,0,55.706854,27.403138,24.992439,2728,1887,1691,0,1
"PPFIBP1",39.302103,42.631968,37.641568,1402,1840,1529,0,28.931479,10.516464,7.111807,1130,648,562,0,1
"PPFIBP2",7.002724,3.761484,4.495745,38,26,31,0,21.473285,14.653396,6.955252,182,121,86,0,1
"PPHLN1",29.808246,25.465756,24.063975,599,771,757,0,15.405971,15.06072,12.118317,397,360,316,0,1
"PPIA",463.088564,434.023348,453.247473,5026,6629,7166,0,319.38889,310.766855,265.738868,4244,4082,3349,0,1
"PPIAL4A",0,0.130171,0.168765,0,1,2,0,0.123021,0,0,1,0,0,4.14798266666667,0.194250848293454
"PPIAL4C",0,0.306733,0.07099,0,2,1,0,0.523772,0.172851,0.289183,4,1,2,0,1
"PPIAL4D",0,0,0,0,0,0,0,0.151338,0,0,1,0,0,0,1
"PPIAL4E",0.324806,0.092229,0.160455,3,1,2,0,0.069342,0.108029,0.350379,1,1,4,3.62734433333333,0.216106675441558
"PPIAL4G",0.234887,0.096718,0.192656,14,8,17,0,0.084744,0.04785,0,6,3,0,0,1
"PPIAL4H",0.292239,0,0,2,0,0,0,0,0.14804,0,0,1,0,0,1
"PPIAP30",0,0.162991,0,0,1,0,0,0,0.246917,0,0,1,0,0,1
"PPIAP46",0.876469,0.332054,0.868988,20,20,25,0,0.422761,0.194633,0.234156,16,6,8,0,1
"PPIB",169.149104,152.057457,141.947283,1462,1708,1716,0,182.503973,203.105128,175.098322,2284,2188,1819,0,1
"PPIC",1.292472,0.767482,1.228468,24,19,32,0,46.126412,42.993721,40.071431,963,925,859,0,1
"PPID",32.745594,39.418897,35.222404,498,724,746,0,30.976304,31.224163,26.329678,522,543,453,0,1
"PPIE",15.67216,14.941548,16.862481,323,430,449,0,16.629133,13.500019,13.008845,351,303,253,0,1
"PPIEL",12.740327,9.84335,8.900905,185,216,167,0,4.545227,3.750785,3.601724,99,56,65,0,1
"PPIF",9.566108,10.500919,8.197273,253,338,334,6.87670666666667,57.425849,53.574169,46.382649,2125,2004,1805,0,7.87670666666667
"PPIG",22.923177,18.514595,14.931108,779,901,894,0,9.000753,7.176095,4.862213,398,326,251,0,1
"PPIH",18.974557,14.761119,18.093557,120,145,163,0,12.692452,13.449087,17.605208,127,136,139,0,1
"PPIL1",32.143157,33.843176,29.707198,699,992,913,0,12.463192,11.68491,9.152462,347,312,250,0,1
"PPIL2",15.09571,15.650142,10.622976,608,934,723,0,8.208472,7.124329,5.58774,509,388,328,0,1
"PPIL3",65.639385,72.148364,58.750233,265,315,314,0,48.549212,36.977772,23.154009,205,223,128,3.62734433333333,0.216106675441558
"PPIL4",6.326108,8.027232,6.848847,235,358,286,0,6.969158,5.803801,6.021511,257,205,203,0,1
"PPIL6",6.388769,3.867655,4.034011,76,90,95,0,0.706254,1.054404,0.272596,14,18,11,0,1
"PPIP5K1",60.962923,53.218067,33.031257,802,904,886,0,13.651202,2.954004,2.687965,281,161,147,0,1
"PPIP5K2",69.40155,73.510271,61.37236,1901,2511,2272,0,7.666466,5.526547,4.782781,201,146,122,0,1
"PPL",2.758046,4.471697,3.456794,191,533,482,0,2.119419,1.448227,1.232492,291,179,168,0,1
"PPM1A",26.778404,18.112724,19.751476,1343,1730,1620,4.83510333333333,17.641509,13.997957,8.261696,526,483,316,0,5.83510333333333
"PPM1B",32.302284,26.49911,24.130071,802,1011,880,0,20.646457,15.556787,14.848281,563,419,437,0,1
"PPM1D",3.396374,2.136111,2.177769,163,153,138,0,1.615338,1.31859,1.304916,107,85,92,0,1
"PPM1E",10.337787,11.009925,8.574308,1101,1600,1324,0,0.06374,0.007663,0,8,1,0,0,1
"PPM1F",18.066411,23.267033,11.029156,603,931,783,0,7.662865,2.578631,2.277952,297,205,184,0,1
"PPM1G",31.018586,37.056371,33.883427,1046,1713,1666,0,17.369682,17.714812,14.175957,808,764,613,0,1
"PPM1H",5.404093,5.711722,5.025712,557,765,695,0,0.625489,0.663972,0.428558,89,90,58,0,1
"PPM1J",4.257359,3.928454,5.709061,102,143,232,0,2.278158,1.855597,1.445043,86,66,57,0,1
"PPM1K",25.555219,19.939676,20.768008,1966,2008,2059,0,30.00954,18.488234,15.81981,1585,1539,1256,0,1
"PPM1K.DT",0.155377,0.342566,0.115937,4,10,4,0,0.092694,0.545921,0.154069,3,6,5,0,1
"PPM1L",3.311222,3.472151,2.636084,566,843,659,0,0.457364,0.37693,0.307932,72,73,64,0,1
"PPM1M",6.432197,3.716284,3.714702,83,65,87,0,3.431572,3.72474,3.181844,107,82,81,0,1
"PPM1N",3.046256,3.317326,4.500804,41,60,97,0,0.760418,0.589799,0.225532,11,10,3,33.9446563333333,0.0286166786263716
"PPME1",50.06298,51.670104,43.164153,1206,1632,1623,0,20.317231,17.382297,13.472568,890,736,578,0,1
"PPOX",33.770662,40.823859,40.700722,321,500,468,0,18.30325,14.511934,12.691088,195,154,116,0,1
"PPP1CA",29.057434,36.87879,33.195612,502,934,829,4.83510333333333,42.26018,37.910367,27.509985,933,856,617,15.1067036666667,0.362277934336699
"PPP1CB",124.395137,149.355031,102.520197,2754,4308,3917,0,44.053268,38.572461,23.917235,1768,1803,1469,0,1
"PPP1CC",73.999956,75.906865,71.256505,1206,1726,1688,7.09535666666667,75.393746,59.086901,46.428564,992,1037,789,0,8.09535666666667
"PPP1R10",40.406503,32.444496,27.178524,1077,1455,1169,39.28227,9.619552,4.263539,6.090496,586,390,438,14.909335,2.53198955204602
"PPP1R11",50.354564,51.191357,47.670252,1182,1644,1627,0,12.96042,12.782635,11.410171,416,379,345,0,1
"PPP1R12A",28.484988,19.613025,21.453044,783,863,812,0,48.934669,16.952294,13.579727,724,551,389,0,1
"PPP1R12B",4.087007,2.605207,2.507411,678,891,855,4.83510333333333,68.172845,37.525849,28.53099,14270,10540,8329,0,5.83510333333333
"PPP1R12C",38.517694,32.879248,28.982736,599,842,728,8.166451,45.586863,41.460515,37.784083,1186,924,820,0,9.166451
"PPP1R13B",44.077969,39.724855,35.657532,814,1126,1004,8.38045333333333,34.681429,22.730224,21.93392,942,696,603,7.58798666666667,1.09227618735629
"PPP1R13L",2.228947,0.523712,0.889909,23,10,31,10.8185693333333,56.880875,57.237841,63.554724,728,597,583,16.8230343333333,0.663106467299442
"PPP1R14A",5.194885,1.818835,6.149143,24,14,56,41.474281,6.986412,5.541859,7.161323,55,41,54,96.1310416666667,0.437288432937462
"PPP1R14B",40.400025,51.122133,53.271908,324,546,681,16.6567163333333,50.372872,50.740488,42.788585,549,531,426,16.9724016666667,0.982434994543949
"PPP1R14B.AS1",2.389167,2.213302,2.571565,7,13,10,0,2.178774,5.060793,4.705395,9,16,17,3.75935866666667,0.210112342867484
"PPP1R14C",34.718732,49.656196,45.123356,1124,2194,2177,0,64.240033,67.602249,59.344461,2695,2822,2444,15.1759733333333,0.0618200821300398
"PPP1R14D",0,0.250542,0.158161,0,3,2,50718.526369,0,0,0,0,0,0,106336.796346333,0.476966122222533
"PPP1R15A",18.919474,25.218041,21.409056,688,1259,1150,0,33.356755,29.545846,27.304761,1633,1335,1260,0,1
"PPP1R15B",9.435781,10.105708,7.766827,807,1178,949,39.0006946666667,5.17538,3.641102,3.625394,515,374,365,2.732136,10.7179091722988
"PPP1R16A",15.068384,17.421314,16.126672,259,417,449,0,32.03107,33.276139,26.89818,563,465,390,3.75935866666667,0.210112342867484
"PPP1R16B",17.423978,25.624046,9.974886,679,995,940,427.247385,0.072539,0.015283,0.015426,10,2,2,43.827621,9.55320348139822
"PPP1R17",16.174068,3.574605,3.23906,347,95,91,0.225385333333333,0,0,0,0,0,0,0.090569,1.12362017747922
"PPP1R18",26.385873,29.075068,33.339597,1251,1853,2025,58.1644526666667,7.474453,8.403693,7.851813,363,327,290,49.3198603333333,1.17576742611653
"PPP1R1A",56.410566,48.466412,62.488621,570,689,915,5.57062733333333,106.925113,102.106054,85.059141,1174,1192,949,2.316204,1.98137006448739
"PPP1R1B",0.232085,0.372947,0.605191,1,8,18,0.0720963333333333,0.546522,0.233014,0.230154,14,6,6,0,1.07209633333333
"PPP1R1C",5.188534,3.241412,2.436175,45,31,26,1.38156533333333,3.704488,1.91059,2.511003,32,19,26,0.263688666666667,1.88461398456265
"PPP1R2",160.154185,142.689782,202.777546,1244,1436,1497,6.97304366666667,110.354938,70.537734,44.871718,325,320,222,11.7423823333333,0.625710597759231
"PPP1R21",28.615326,27.322184,22.984387,686,823,836,18.4788046666667,8.507964,9.448017,8.29149,245,187,174,7.721088,2.23352919574561
"PPP1R26",14.17987,10.815047,7.463022,604,721,615,25.4888793333333,4.894802,2.134548,2.752193,286,182,152,11.3917856666667,2.13761600191223
"PPP1R26.AS1",4.775216,2.514554,1.692413,55,67,61,0,0.470358,0.614105,0.203519,13,13,10,0,1
"PPP1R27",0.097623,0.230915,0.071145,2,3,2,0,0.073446,0.148518,0.253398,1,4,1,0,1
"PPP1R2B",0,0,0.024589,0,0,1,0,0,0,0,0,0,0,0,1
"PPP1R2C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPP1R32",9.121705,4.532159,3.442222,60,50,51,0,1.370981,0.339401,0.907702,19,4,5,0,1
"PPP1R35",5.095437,6.651224,8.518784,37,71,79,0,9.894172,9.056528,7.432751,101,99,84,0,1
"PPP1R36",0.508058,0.249798,0.234073,8,6,4,3.54535,0.033595,0.301428,0.205611,1,3,5,0,4.54535
"PPP1R37",51.712848,57.124566,48.45096,499,822,961,0,19.107567,7.319679,9.663235,386,284,255,0,1
"PPP1R3A",0,0,0,0,0,0,4.83510333333333,0.539172,0.409985,0.279502,42,35,23,0,5.83510333333333
"PPP1R3B",1.191518,1.123968,1.444388,108,138,188,0,7.534584,6.029781,5.045102,859,687,568,0,1
"PPP1R3C",1.501331,0.862189,1.04077,59,46,59,0,32.259293,30.396643,24.295737,1606,1537,1203,0,1
"PPP1R3D",4.838157,3.697807,3.592427,264,278,298,4.83510333333333,1.343285,1.115287,0.840252,94,77,58,0,5.83510333333333
"PPP1R3E",14.652068,18.280016,13.830941,343,521,474,6.87670666666667,5.558885,5.252486,6.509385,144,111,91,22.4934066666667,0.335273073778714
"PPP1R3F",10.673687,12.594095,13.155707,361,489,585,0,3.437849,3.008902,2.442693,198,140,123,0,1
"PPP1R3G",0.115319,0.047521,0.042024,7,4,4,0,0.347251,0.352774,0.268935,30,29,22,0,1
"PPP1R42",1.023957,1.964047,2.722873,4,9,11,7.53986866666667,0.288266,0.375936,0.396866,1,1,2,3.29288466666667,1.98930773355663
"PPP1R7",596.64594,542.761845,481.588274,924,1409,1379,0,238.202406,218.218344,183.824295,671,569,523,0,1
"PPP1R8",18.723296,21.762014,17.733881,506,697,636,0,10.342433,9.446896,6.554229,285,307,240,0,1
"PPP1R9A",3.648307,3.935816,3.203971,588,858,736,0.007239,1.722278,1.140698,0.74739,336,233,150,0,1.007239
"PPP1R9B",33.222908,35.880218,26.794605,1257,1825,2004,0,10.282506,8.233234,6.906658,635,544,473,0,1
"PPP2CA",161.10667,182.383846,193.502863,3241,4885,4989,6.66271366666667,113.147132,94.21039,85.772333,1786,1929,1504,0,7.66271366666667
"PPP2CB",454.653504,490.717061,413.273389,1594,1970,2062,0,314.879062,246.828657,285.802661,806,804,737,0,1
"PPP2R1A",406.350614,479.493376,466.740819,5665,9611,9448,0,234.391764,203.783205,204.861492,4213,3654,3095,0,1
"PPP2R1B",5.44253,6.356776,6.05494,266,394,309,3.33135666666667,13.821304,1.990225,9.748433,102,72,52,0,4.33135666666667
"PPP2R2A",30.955116,35.182545,29.625422,590,807,852,0,19.759847,15.223965,13.147381,367,397,314,0,1
"PPP2R2B",98.696498,102.806309,109.378406,3108,5205,5306,0,6.680251,3.701722,2.423994,134,108,79,0,1
"PPP2R2B.IT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPP2R2C",35.428916,39.892451,37.532413,2145,3060,3198,0,0.185903,0.083056,0.18917,16,7,11,0,1
"PPP2R2D",25.569683,24.565517,18.615524,670,891,814,0,13.544131,12.832247,11.656259,489,438,396,0,1
"PPP2R3A",5.842721,5.030597,5.323946,455,705,634,0,12.610907,7.670633,5.993574,924,690,600,0,1
"PPP2R3B",13.394785,14.669327,11.227489,193,254,259,0,75.012916,68.402043,55.488066,1083,1008,744,0.00715566666666667,0.992895173106309
"PPP2R3C",76.897174,96.57463,83.403015,589,893,843,0.488779333333333,15.931254,27.72258,16.653026,177,237,162,0.554298333333333,0.957846573855942
"PPP2R5A",1.968583,1.468441,1.427259,75,60,70,0.607922333333333,9.832617,10.107322,8.998902,555,609,520,0.193379666666667,1.34736863568705
"PPP2R5B",92.194827,102.991983,102.676245,1683,2581,3184,0.036904,11.285454,9.046579,8.29149,337,318,266,0.0612303333333333,0.977077235196506
"PPP2R5C",227.882179,198.720621,171.856811,2869,3422,3356,1.216182,131.590334,92.135623,84.254086,1224,1102,880,0.686330666666667,1.31420369907681
"PPP2R5D",45.721196,52.591705,49.882794,1068,1681,1666,0.0247013333333333,18.96813,14.502825,11.629888,685,565,478,0,1.02470133333333
"PPP2R5E",15.087919,14.679819,13.505379,1114,1780,1634,0,5.500318,3.865407,2.941836,307,311,206,3.79399333333333,0.208594366005237
"PPP3CA",21.44609,38.024991,22.536146,973,2229,1502,0,3.890212,2.001909,1.169715,127,126,91,4.836459,0.171336764294926
"PPP3CB",85.228911,87.780853,76.276555,2831,3800,3698,4.08323,10.788346,8.728337,7.192783,302,338,250,0,5.08323
"PPP3CB.AS1",1.029667,1.339472,0.730414,19,25,23,0,0.730314,1.601929,1.062636,28,26,24,0,1
"PPP3CC",21.551876,21.847282,27.368337,404,565,599,4.96956766666667,9.775927,8.815107,6.389229,275,227,209,7.44568266666667,0.706818844878851
"PPP3R1",78.445715,85.313781,89.557815,2689,3969,4167,0,17.620629,10.534351,7.830938,506,527,428,0,1
"PPP3R2",0.074752,0.013753,0.049087,4,1,1,53.2959613333333,0,0,0,0,0,0,48.4193986666667,1.09867709438472
"PPP4C",26.747529,28.027045,26.192976,460,660,635,0,24.851006,24.270285,17.201782,581,538,381,0,1
"PPP4R1",48.817201,48.199703,37.221464,735,1025,853,3.54535,38.201804,27.589314,24.562395,841,697,512,0,4.54535
"PPP4R1.AS1",0,0,0.30751,0,0,1,6.015759,0.334832,0.347018,0.350215,1,1,1,0,7.015759
"PPP4R2",23.465043,18.660357,16.494911,742,869,817,0,36.282664,17.014731,16.658146,476,401,375,0,1
"PPP4R3A",32.849183,32.906431,25.63125,732,910,785,0,28.336164,21.780933,20.876214,540,496,414,0,1
"PPP4R3B",15.524394,14.242288,13.01806,896,1267,1115,1.33254266666667,3.880687,3.886912,2.444711,272,271,204,2.954681,0.589818158953065
"PPP4R3C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PPP4R4",7.144561,4.462652,5.097533,400,317,380,5.69454333333333,0.174113,0.085291,0,1,2,0,1.50374333333333,2.67381374288898
"PPP5C",107.64403,106.672294,89.288976,1104,1665,1444,0,78.714631,56.971463,52.736217,1225,1025,891,0,1
"PPP5D1",9.646308,6.167623,1.627226,23,16,14,13.7534136666667,1.137452,0.064293,0.047138,11,3,2,3.79399333333333,3.07747897021133
