"Hs_symbol","Heart","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"ADAMTS13",2.06208,2.06208,3.498026,3.363595,2.00095,2.95419033333333,170,115,87,0.774388621151351
"ADAMTS14",0.11386,0.11386,1.363407,0.882597,0.773,1.00633466666667,169,102,89,0.555171586528269
"ADAMTS15",5.11091,5.11091,5.729811,5.379448,3.798096,4.96911833333333,751,656,463,1.02375420602317
"ADAMTS16",0,0,0.036176,0.066894,0.143115,0.0820616666666667,4,7,12,0.924161746788923
"ADAMTS17",1.13857,1.13857,0.492449,0.402607,0.432152,0.442402666666667,33,26,24,1.4826442361911
"ADAMTS18",0,0,0.121899,0.017094,0.017158,0.0520503333333333,3,2,2,0.950524863987813
"ADAMTS19",0.17711,0.17711,2.13328,0.847573,1.17336,1.38473766666667,96,45,53,0.493601462522852
"ADAMTS2",2.34039,2.34039,0.115833,0.086629,0.03467,0.079044,13,8,5,3.0956939661404
"ADAMTS20",0,0,0.194401,0.034761,0.182112,0.137091333333333,12,3,3,0.879436832104369
"ADAMTS3",0.45543,0.45543,0.99259,0.688442,0.66207,0.781034,83,76,57,0.817182602914936
"ADAMTS4",2.37835,2.37835,0.02932,0.026379,0.464571,0.173423333333333,6,6,4,2.87905473159729
"ADAMTS5",4.52898,4.52898,0.014722,0,0,0.00490733333333333,1,0,0,5.50197995039012
"ADAMTS6",1.05001,1.05001,0.791118,0.693934,0.622677,0.702576333333333,95,61,55,1.20406348888126
"ADAMTS7",0.97411,0.97411,5.459603,4.568133,3.862321,4.630019,514,375,312,0.350640024483043
"ADAMTS8",0.35422,0.35422,0.317805,0.100515,0.182645,0.200321666666667,24,7,13,1.12821424257109
"ADAMTS9",29.72933,29.72933,11.270211,9.013448,9.75239,10.0120163333333,594,373,363,2.79052709965408
"ADAMTSL1",1.82171,1.82171,2.699594,2.503845,1.528651,2.24403,224,163,120,0.869816247075397
"ADAMTSL2",0.0506,0.0506,0.864767,0.719934,0.473671,0.686124,77,57,38,0.62308584659254
"ADAMTSL3",8.1724,8.1724,0.184832,0.214714,0.105793,0.168446333333333,11,12,8,7.85008240287173
"ADAMTSL4",11.84113,11.84113,12.635359,12.932216,10.354914,11.974163,763,595,511,0.989746313500146
"ADAMTSL5",17.72374,17.72374,42.692522,31.619021,21.507695,31.939746,494,357,323,0.568423933809326
"ADAP1",2.4163,2.4163,2.559191,2.013888,2.267124,2.28006766666667,50,43,34,1.04153339113024
"ADAP2",3.88379,3.88379,3.159636,0.302603,0.075168,1.17913566666667,8,6,4,2.24115922413887
"ADAR",42.98734,42.98734,31.090188,13.016808,8.388818,17.4986046666667,1562,1005,859,2.37787340140646
"ADARB1",10.68991,10.68991,19.742685,2.826503,2.675535,8.41490766666667,369,269,279,1.24163830532167
"ADARB2",0.10121,0.10121,0.115823,0.022508,0.083771,0.074034,3,4,2,1.0253027371573
"ADAT1",23.21418,23.21418,12.085066,7.251189,8.024499,9.12025133333333,134,77,60,2.39264611148985
"ADAT2",4.28861,4.28861,0.527551,0.654778,0.610782,0.597703666666667,63,65,57,3.3101319790007
"ADAT3",0,0,0.613159,0.450686,0.803128,0.622324333333333,20,11,23,0.616399556767625
"ADCK1",9.7917,9.7917,6.62267,6.828834,4.626745,6.026083,191,206,136,1.53594826591146
"ADCK2",7.2742,7.2742,8.450675,6.860918,7.832185,7.71459266666667,216,169,177,0.949464916662007
"ADCK5",0.24036,0.24036,4.110263,2.199273,1.452022,2.587186,128,66,57,0.345775212102188
"ADCY1",1.29038,1.29038,0.4447,0.546407,0.45112,0.480742333333333,108,68,50,1.54677822632657
"ADCY10",0.50603,0.50603,0.095948,0.039473,0.019977,0.0517993333333333,1,4,2,1.43186057670063
"ADCY10P1",1.44219,1.44219,2.288528,3.3026,2.270997,2.62070833333333,123,92,65,0.674506139452455
"ADCY2",0.13916,0.13916,0.17816,0.66433,0.071804,0.304764666666667,11,16,10,0.873076983997625
"ADCY3",11.71462,11.71462,0.989079,0.854518,0.47374,0.772445666666667,27,19,13,7.17348928608437
"ADCY4",34.05589,34.05589,0.32983,0.401649,0.214958,0.315479,5,3,3,26.6487644424578
"ADCY5",55.96704,55.96704,29.485628,24.648613,19.357219,24.4971533333333,2001,1890,1434,2.23425098697292
"ADCY6",57.8267,57.8267,52.569283,30.652688,27.231797,36.8179226666667,3885,2826,2457,1.55552436125348
"ADCY7",0.27832,0.27832,1.115192,0.719433,0.654716,0.829780333333333,39,31,24,0.698619378901766
"ADCY8",0,0,0.108939,0,0.014524,0.0411543333333333,9,0,1,0.960472398744599
"ADCY9",12.91644,12.91644,3.831584,2.220177,1.998618,2.68345966666667,528,363,299,3.77808942118637
"ADCYAP1",0.36687,0.36687,0,0,0,0,0,0,0,1.36687
"ADCYAP1R1",5.16152,5.16152,0.006753,0,0,0.002251,1,0,0,6.14768156878866
"ADD1",128.91142,128.91142,153.183987,134.469754,126.62982,138.094520333333,4224,3342,2845,0.933979424125936
"ADD2",1.17652,1.17652,5.559971,3.289912,3.736443,4.195442,820,551,534,0.418928745619718
"ADD3",173.44216,173.44216,179.187635,64.000519,43.576139,95.5880976666667,1088,803,587,1.80604198875532
"ADGB",0,0,0.054045,0.059068,0.038539,0.0505506666666667,7,8,5,0.951881743288916
"ADH1A",0.25302,0.25302,0.524325,0.037682,0,0.187335666666667,4,1,0,1.05532077842632
"ADH1B",134.288,134.288,0.014292,0.010538,0.024878,0.0165693333333333,1,1,2,133.082904986313
"ADH1C",12.208,12.208,0,0,0,0,0,0,0,13.208
"ADH4",0.16446,0.16446,0.029115,0,0,0.009705,1,0,0,1.15326753853848
"ADH5",226.60073,226.60073,78.39781,62.67658,56.457748,65.844046,2080,1938,1702,3.4049514297803
"ADH5P2",0,0,0,0,0,0,0,0,0,1
"ADH5P3",0,0,0,0,0,0,0,0,0,1
"ADH6",0.29097,0.29097,0.394861,0.596771,0.522517,0.504716333333333,8,5,6,0.857949084090933
"ADH7",0,0,0.120761,0,0,0.0402536666666667,1,0,0,0.961303989635861
"ADHFE1",136.10972,136.10972,14.948092,14.215742,12.787038,13.983624,254,182,182,9.15063805658765
"ADI1",300.50657,300.50657,29.09088,31.659375,27.77474,29.5083316666667,1125,1042,951,9.88276164341774
"ADIG",0,0,0,0,0,0,0,0,0,1
"ADIPOQ",0.80965,0.80965,0.034025,0.022496,0.028266,0.0282623333333333,3,2,3,1.7599108139395
"ADIPOR1",121.2071,121.2071,34.526107,31.357092,27.232321,31.0385066666667,1429,1268,1076,3.81438190211113
"ADIPOR2",53.12061,53.12061,9.189842,8.119334,7.344019,8.21773166666667,766,648,585,5.87135880682142
"ADK",79.81376,79.81376,11.915415,10.357807,7.022151,9.76512433333333,225,228,162,7.506997364607
"ADM",6.5531,6.5531,12.326912,9.764378,11.025989,11.039093,342,255,285,0.627381149061644
"ADM2",0,0,0.032053,0.071322,0.011638,0.0383376666666667,3,6,1,0.963077842692791
"ADNP",34.11915,34.11915,14.095506,12.815889,10.050779,12.3207246666667,1132,881,696,2.63642938945214
"ADNP2",6.79347,6.79347,12.492528,2.990565,2.49652,5.99320433333333,399,306,259,1.11443476102252
"ADO",30.9691,30.9691,2.460041,2.781656,2.109367,2.45035466666667,172,194,148,9.26545329059892
"ADORA1",4.0609,4.0609,5.806826,4.790978,3.967275,4.85502633333333,271,237,186,0.86436844377415
"ADORA2A",1.79641,1.79641,1.33958,0.74573,1.152519,1.07927633333333,36,31,39,1.34489579627784
"ADORA2B",0.91086,0.91086,0.761463,0.775973,0.622445,0.719960333333333,26,28,22,1.11099073796469
"ADORA3",8.70373,8.70373,0,0,0,0,0,0,0,9.70373
"ADPGK",21.91115,21.91115,12.097518,8.326456,6.13148,8.851818,332,251,211,2.3255758480313
"ADPRH",15.21889,15.21889,1.170042,1.306376,1.207528,1.227982,87,88,85,7.27963242072871
"ADPRHL1",185.67546,185.67546,87.623752,72.82769,76.641213,79.030885,4502,3419,3338,2.33254274271739
"ADPRM",7.91939,7.91939,1.45691,0.95853,0.879918,1.09845266666667,30,22,20,4.25046041861321
"ADRA1A",11.61341,11.61341,0.025515,0.102006,0.024366,0.050629,1,4,1,12.0055795147478
"ADRA1B",1.15122,1.15122,0.374976,0.339421,0.369417,0.361271333333333,20,16,18,1.58030213912779
"ADRA1D",0.03795,0.03795,0.080449,0.0371,0.088722,0.068757,5,2,5,0.971174925637914
"ADRA2A",0.32892,0.32892,0,0.0134,0,0.00446666666666667,0,1,0,1.32301055286387
"ADRA2B",3.99765,3.99765,0.083598,0.064501,0.102753,0.0836173333333333,7,5,8,4.61200632941764
"ADRA2C",0.25302,0.25302,0.098793,0.145416,0.05509,0.0997663333333333,4,5,2,1.13935111670691
"ADRB1",20.94969,20.94969,2.1553,2.869327,1.868118,2.29758166666667,128,153,104,6.65629913638732
"ADRB2",4.92115,4.92115,0.659087,0.581192,0.584171,0.60815,48,41,41,3.68196374716289
"ADRB3",0.0253,0.0253,0.05234,0.115423,0.075513,0.081092,3,6,4,0.948392921231496
"ADRM1",6.62901,6.62901,33.153986,31.020408,24.844419,29.6729376666667,865,774,635,0.248721204434576
"ADSL",61.87495,61.87495,112.110103,80.936128,62.391014,85.1457483333333,905,744,562,0.729867128865269
"ADTRP",0.32892,0.32892,0.063655,0,0.331294,0.131649666666667,1,0,3,1.17432102809203
"AEBP1",5.7308,5.7308,3.63944,2.000052,1.793493,2.47766166666667,146,82,91,1.93543841958941
"AEBP2",24.13768,24.13768,7.367645,5.103759,3.549319,5.340241,138,129,97,3.96478304215881
"AEN",2.06208,2.06208,5.588296,5.342741,4.406112,5.112383,384,339,273,0.500963372223239
"AFAP1",2.26449,2.26449,3.908081,2.811282,3.332679,3.35068066666667,573,433,308,0.750340061731337
"AFAP1L1",41.81082,41.81082,20.169832,17.346547,13.400218,16.972199,971,776,713,2.38205797743504
"AFAP1L2",4.8579,4.8579,1.188832,1.12508,0.808664,1.04085866666667,94,87,61,2.8703114506051
"AFF1",90.81993,90.81993,6.920093,3.864595,3.586838,4.79050866666667,802,515,417,15.8569713449469
"AFF2",0.18976,0.18976,0.286195,0.11348,0.082932,0.160869,32,24,17,1.02488739039461
"AFF3",2.391,2.391,2.122004,2.112918,2.473893,2.23627166666667,144,102,84,1.04781067514419
"AFF4",19.40629,19.40629,4.609121,2.888101,2.324789,3.27400366666667,719,532,378,4.77451391985235
"AFG3L1P",12.76463,12.76463,9.347045,6.134107,5.323901,6.93501766666667,231,175,153,1.73466910575666
"AFG3L2",129.68312,129.68312,71.315232,42.356748,39.185155,50.9523783333333,3495,2727,2368,2.5154405667729
"AFG3L2P1",0,0,0.088811,0,0,0.0296036666666667,3,0,0,0.971247512392309
"AFM",0,0,0.026079,0.025368,0,0.017149,1,1,0,0.983140129912137
"AFMID",26.0606,26.0606,25.195623,22.849002,19.331607,22.458744,256,237,200,1.15354001902233
"AFP",0,0,1.322048,1.003117,1.248131,1.19109866666667,20,22,13,0.456392044417291
"AFTPH",16.06649,16.06649,2.104705,1.859219,1.950039,1.971321,95,71,81,5.74373822283086
"AGA",13.28332,13.28332,2.964544,2.070598,1.942067,2.32573633333333,40,27,18,4.29478424276769
"AGAP1",5.25007,5.25007,3.10479,1.911354,2.297394,2.437846,366,246,187,1.81801918992299
"AGAP11",14.94057,14.94057,0,0,0,0,0,0,0,15.94057
"AGAP2",12.42306,12.42306,0.016202,0.010699,0,0.008967,2,1,0,13.3037651380075
"AGAP3",8.36216,8.36216,36.285633,21.823063,25.19628,27.7683253333333,603,465,457,0.325432915942182
"AGAP4",1.48014,1.48014,7.838784,10.067337,3.351015,7.085712,204,195,132,0.306731182114822
"AGAP5",2.68196,2.68196,3.722359,2.596805,2.460699,2.926621,146,122,78,0.937691720183843
"AGAP6",8.69108,8.69108,4.203342,3.135968,3.295296,3.54486866666667,219,166,163,2.13231244085821
"AGAP9",0.27832,0.27832,4.303122,5.115992,2.98596,4.13502466666667,215,245,142,0.248941355296313
"AGBL1",0,0,0.174113,0.070004,0.009905,0.084674,1,0,2,0.921935991827959
"AGBL2",0.21506,0.21506,0.068239,0.180448,0.161956,0.136881,1,1,2,1.06876621211895
"AGBL3",2.77052,2.77052,0.535719,0.582941,0.95389,0.69085,7,5,7,2.22995534790194
"AGBL4",0.17711,0.17711,0.207912,0.078864,0.071547,0.119441,7,6,3,1.05151589052036
"AGBL5",10.13327,10.13327,6.835706,5.203639,4.551515,5.53028666666667,265,188,168,1.70486696347174
"AGER",2.50485,2.50485,3.399831,3.238186,4.165934,3.601317,47,32,40,0.761705833351625
"AGFG1",53.28507,53.28507,12.453578,14.959457,11.251119,12.8880513333333,460,486,325,3.9087607539085
"AGFG2",5.80671,5.80671,4.634728,3.754121,3.312598,3.90048233333333,154,122,107,1.38898776426565
"AGGF1",22.46778,22.46778,3.020738,2.491328,2.272935,2.59500033333333,242,214,191,6.52789369236034
"AGGF1P4",0,0,0,0,0,0,0,0,0,1
"AGK",47.02294,47.02294,14.039557,6.032043,9.333119,9.801573,379,269,246,4.44592097836121
"AGKP1",0,0,0,0,0,0,0,0,0,1
"AGL",54.47425,54.47425,13.588373,7.492136,6.033664,9.03805766666667,1663,972,761,5.52639283834891
"AGMAT",0.10121,0.10121,0.307066,0.123223,0.153755,0.194681333333333,20,8,9,0.921760447137368
"AGMO",0.60724,0.60724,0.091285,0,0.044503,0.0452626666666667,4,0,2,1.53764221305777
"AGPAT1",36.49749,36.49749,27.165602,24.508084,24.446505,25.373397,1132,1016,989,1.42179219461187
"AGPAT2",6.46455,6.46455,10.194313,10.655915,10.39657,10.4155993333333,316,306,274,0.653890328666639
"AGPAT3",23.619,23.619,6.213009,3.989278,3.340613,4.5143,705,519,415,4.46457392597428
"AGPAT4",1.80906,1.80906,3.542077,1.810263,1.986204,2.44618133333333,227,178,150,0.815122516284691
"AGPAT5",5.40188,5.40188,4.403986,3.172896,2.976115,3.51766566666667,165,138,113,1.41707697566819
"AGPAT5P1",0,0,0,0,0,0,0,0,0,1
"AGPS",13.37187,13.37187,6.34468,4.527995,1.9977,4.290125,428,384,265,2.71673542685664
"AGR2",0,0,0,0,0,0,0,0,0,1
"AGR3",0.37952,0.37952,0,0,0,0,0,0,0,1.37952
"AGRN",1.27773,1.27773,46.880423,14.68963,16.705712,26.0919216666667,1767,1176,845,0.0840741394436583
"AGRP",0,0,0.327996,0,0,0.109332,2,0,0,0.901443391157922
"AGT",61.35627,61.35627,15.668401,15.443338,11.613746,14.2418283333333,683,647,478,4.09112795632457
"AGTPBP1",30.1468,30.1468,4.304379,4.356909,3.208737,3.956675,267,235,145,6.28380920677672
"AGTR1",8.62783,8.62783,0.036968,0.051561,0,0.0295096666666667,1,2,0,9.35185973646354
"AGTR2",0.45543,0.45543,0,0,0,0,0,0,0,1.45543
"AGTRAP",3.188,3.188,5.909797,8.55236,4.87903,6.44706233333333,102,137,88,0.562369403201361
"AGXT",0,0,0.40765,0,0,0.135883333333333,2,0,0,0.8803721039426
"AGXT2",0,0,0,0.03453,0,0.01151,0,1,0,0.988620972605313
"AHCTF1",17.74904,17.74904,9.794642,10.507182,10.791904,10.364576,263,195,161,1.64977910306553
"AHCY",49.11032,49.11032,46.397388,40.184516,35.265087,40.6156636666667,2019,1693,1405,1.20412161154929
"AHCYL1",76.15768,76.15768,13.831331,8.564906,7.852271,10.082836,789,672,551,6.96190758394332
"AHCYL2",9.34892,9.34892,3.946434,1.513546,1.58485,2.34827666666667,202,155,127,3.09081985459186
"AHDC1",4.69344,4.69344,8.720524,4.980401,3.705219,5.802048,855,610,498,0.837018497958262
"AHI1",17.36952,17.36952,5.51459,4.987342,3.89432,4.79875066666667,130,97,68,3.16784098091934
"AHNAK",146.4201,146.4201,25.177395,24.338481,25.463756,24.9932106666667,5436,3274,2927,5.67148483080813
"AHNAK2",2.16328,2.16328,6.352105,4.722924,5.104707,5.39324533333333,778,384,441,0.494784704023038
"AHR",20.73462,20.73462,1.744644,0.649098,0.384949,0.926230333333333,73,43,44,11.2835000175645
"AHRR",0.60724,0.60724,0.125704,0.179308,0.108044,0.137685333333333,16,22,13,1.41272806540531
"AHSA1",285.64191,285.64191,158.605398,162.899639,141.274599,154.259878666667,1011,1022,864,1.84620722662938
"AHSG",0.0759,0.0759,0,0.068161,0.068956,0.0457056666666667,0,2,2,1.02887460046916
"AHSP",0,0,0,0,0,0,0,0,0,1
"AICDA",0.20241,0.20241,0.019139,0.054139,0.038144,0.0371406666666667,1,2,2,1.15935093343172
"AIDA",85.73432,85.73432,10.993077,9.065285,7.751276,9.26987933333333,444,468,400,8.44550526689084
"AIF1",32.94262,32.94262,0,0,0,0,0,0,0,33.94262
"AIF1L",40.44454,40.44454,2.336113,1.715606,1.478634,1.843451,61,56,38,14.5754366788807
"AIFM1",293.48539,293.48539,51.762293,48.094343,43.107555,47.6547303333333,1391,1132,955,6.05255415007918
"AIFM2",4.99706,4.99706,8.131755,7.248161,5.827723,7.069213,503,433,372,0.743202589893215
"AIFM3",0.13916,0.13916,0.174113,0.080761,0.361313,0.205395666666667,4,3,6,0.945050684602317
"AIG1",138.3236,138.3236,23.028146,15.902997,18.699268,19.210137,497,393,400,6.89374841941942
"AIG1P1",0,0,0,0,0,0,0,0,0,1
"AIM2",0.24036,0.24036,0,0,0,0,0,0,0,1.24036
"AIMP1",68.37745,68.37745,14.035394,15.28016,12.368764,13.8947726666667,419,404,356,4.65783879704732
"AIMP1P1",0,0,0,0.064564,0,0.0215213333333333,0,1,0,0.978932076471563
"AIMP2",22.822,22.822,29.300659,27.910825,23.676455,26.9626463333333,564,526,454,0.851922229249189
"AIP",8.77964,8.77964,16.064166,13.686924,11.641792,13.7976273333333,310,246,239,0.66089243766602
"AIPL1",0,0,0.023446,0.074105,0.024636,0.040729,1,3,1,0.960864932177349
"AIRE",0,0,0.019329,0.043618,0.035934,0.0329603333333333,1,2,2,0.96809138524519
"AJAP1",0,0,0,0.003998,0.003997,0.002665,0,1,1,0.997342083347878
"AJUBA",9.07061,9.07061,19.641896,16.50701,11.426623,15.8585096666667,736,570,459,0.597360632649043
"AK1",105.84906,105.84906,169.511885,155.942241,149.917065,158.457063666667,1791,1422,1387,0.670080443870208
"AK2",173.40421,173.40421,290.041271,188.130079,164.329545,214.166965,1564,1283,969,0.810552911781788
"AK3",285.74311,285.74311,30.129824,23.841137,20.645666,24.872209,965,1047,768,11.0830547944321
"AK3P3",9.03266,9.03266,0.321716,0.44475,0.339013,0.368493,3,4,3,7.33117378020933
"AK3P4",0,0,0,0,0,0,0,0,0,1
"AK4",71.76786,71.76786,16.698496,10.748464,10.077317,12.5080923333333,1325,939,973,5.38698272149309
"AK4P5",0,0,0,0,0,0,0,0,0,1
"AK5",1.23978,1.23978,1.332174,8.911239,2.018469,4.087294,15,19,19,0.440269424177176
"AK7",0.55663,0.55663,0.390036,0.783811,0.340842,0.504896333333333,10,19,8,1.03437689727908
"AK8",0.12651,0.12651,0.063736,0.067156,0,0.0436306666666667,2,3,0,1.07941442885925
"AKAP1",180.51394,180.51394,33.668563,25.43591,17.371185,25.491886,811,713,585,6.8516805485272
"AKAP10",13.06825,13.06825,57.573597,23.208753,28.45495,36.4124333333333,255,217,144,0.37603140845334
"AKAP11",12.99235,12.99235,1.277409,0.690851,0.511723,0.826661,228,133,97,7.66006938342692
"AKAP12",10.50015,10.50015,2.116452,1.322612,1.137142,1.525402,305,206,169,4.55378985207108
"AKAP13",97.52484,97.52484,88.390787,83.642969,72.945434,81.65973,5789,3754,3120,1.19193275855123
"AKAP14",0.10121,0.10121,0,0,0,0,0,0,0,1.10121
"AKAP17A",0,0,5.924026,4.065866,3.942554,4.64414866666667,396,257,251,0.177174638560784
"AKAP3",3.45366,3.45366,0.550055,0.44909,0.240807,0.413317333333333,17,11,14,3.15121020237965
"AKAP4",0,0,0,0,0,0,0,0,0,1
"AKAP5",0.27832,0.27832,0.180639,0.096267,0.060495,0.112467,18,11,7,1.1490857706341
"AKAP6",66.02441,66.02441,16.827521,7.914701,5.542469,10.094897,2066,1351,1009,6.04101236811842
"AKAP7",17.63518,17.63518,1.486933,3.486018,1.8294,2.26745033333333,50,51,46,5.7032787338466
"AKAP8",13.56163,13.56163,4.156941,3.114607,3.634783,3.63544366666667,262,212,227,3.14136705073394
"AKAP8L",26.81965,26.81965,32.282756,23.60905,22.763673,26.218493,863,655,569,1.02208634401618
"AKAP9",60.43276,60.43276,11.09532,9.145132,9.459289,9.89991366666667,419,278,225,5.63607766801578
"AKIP1",32.39864,32.39864,19.270267,17.234192,17.45468,17.9863796666667,228,163,186,1.75908417435875
"AKIRIN1",92.35068,92.35068,29.683135,27.962873,24.374267,27.3400916666667,1403,1341,1184,3.29394417978535
"AKIRIN2",50.4513,50.4513,12.048266,12.146192,12.830216,12.341558,374,368,294,3.85646863732107
"AKNA",0.88555,0.88555,2.140785,1.393399,1.110215,1.548133,153,96,75,0.739973148968284
"AKNAD1",0,0,0,0,0,0,0,0,0,1
"AKR1A1",51.66578,51.66578,72.634197,76.767677,49.552026,66.3179666666667,515,541,388,0.782343594255917
"AKR1B1",278.2159,278.2159,185.181796,188.783693,142.060414,172.008634333333,4627,4533,3413,1.61388419182616
"AKR1B10",1.72051,1.72051,0,0.073031,0,0.0243436666666667,0,1,0,2.65585670954832
"AKR1B15",0.0506,0.0506,0.271835,0.15113,0.266126,0.229697,10,5,10,0.854356804969029
"AKR1B1P1",0,0,0,0,0,0,0,0,0,1
"AKR1C1",20.96234,20.96234,4.097234,3.275112,2.9458,3.439382,61,49,66,4.94716156437991
"AKR1C2",4.25066,4.25066,1.073886,1.439509,0.787886,1.100427,24,24,6,2.49980599182928
"AKR1C3",15.5225,15.5225,1.038097,0.637365,0.487883,0.721115,21,13,9,9.59988147218518
"AKR1C4",0,0,0,0,0,0,0,0,0,1
"AKR1D1",0.03795,0.03795,0.06208,0.088247,0,0.050109,3,3,0,0.988421201989508
"AKR1E2",1.72051,1.72051,0.575951,0.83067,0.189243,0.531954666666667,6,7,1,1.77584236609264
"AKR7A2",16.53457,16.53457,20.809932,19.23847,16.562324,18.870242,436,337,335,0.882453771826231
"AKR7A3",0.16446,0.16446,0.242855,0,0.092445,0.111766666666667,6,0,2,1.04739603633856
"AKT1",47.36451,47.36451,65.94609,62.155122,45.190461,57.763891,2055,1764,1475,0.823031102552416
"AKT1S1",11.82848,11.82848,16.032576,21.837213,11.741968,16.5372523333333,641,613,482,0.731498854904237
"AKT2",30.34922,30.34922,73.642982,43.027711,27.408836,48.0265096666667,1149,849,756,0.639434057475123
"AKT3",9.66519,9.66519,1.892572,1.095038,1.036197,1.341269,175,132,111,4.55530312834621
"AKTIP",110.34008,110.34008,14.133107,9.487839,7.205187,10.2753776666667,221,195,145,9.87462090331165
"ALAD",53.20917,53.20917,9.543816,6.97306,5.66043,7.39243533333333,555,393,325,6.45928956815316
"ALAS1",185.65016,185.65016,60.090393,67.559925,52.034616,59.894978,1589,1312,1071,3.06511581299857
"ALAS2",0,0,0.18876,0.028796,0.062778,0.0934446666666667,3,1,1,0.914541019298645
"ALB",14.61165,14.61165,0.034711,0,0.077145,0.0372853333333333,1,0,2,15.050487554694
"ALCAM",11.08208,11.08208,6.022683,3.964638,3.460491,4.482604,425,319,255,2.20371195876996
"ALDH16A1",0.44278,0.44278,6.720437,7.124547,4.958975,6.26798633333333,172,150,107,0.198511655612634
"ALDH18A1",12.208,12.208,8.41965,5.737147,5.392003,6.51626666666667,283,234,193,1.75725537500887
"ALDH1A1",37.66136,37.66136,0.238054,0.391803,0.05298,0.227612333333333,6,15,2,31.4931342332012
"ALDH1A2",12.35981,12.35981,0.271216,0,3.936171,1.40246233333333,1,0,3,5.56088218934268
"ALDH1A3",1.39159,1.39159,0.136278,0.032584,0.083014,0.0839586666666667,6,2,5,2.20634796652763
"ALDH1B1",15.24419,15.24419,7.030124,5.286041,5.021026,5.77906366666667,448,328,306,2.39622915475397
"ALDH1L1",21.68343,21.68343,0.363672,0.275458,0.238492,0.292540666666667,6,5,2,17.5494903835392
"ALDH1L2",1.88497,1.88497,0.174113,0.137701,0.026891,0.112901666666667,14,21,4,2.59229551577633
"ALDH2",277.83638,277.83638,38.985731,34.457752,32.021821,35.1551013333333,918,847,669,7.7122278659727
"ALDH3A1",0,0,0,0.035059,0,0.0116863333333333,0,1,0,0.988448659482402
"ALDH3A2",82.45777,82.45777,83.916515,51.005104,42.09327,59.004963,1691,1418,1310,1.39084778704055
"ALDH3B1",2.25184,2.25184,0.215259,0.251194,0.580203,0.348885333333333,17,17,14,2.41076088503693
