"Hs_symbol","Heart","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"MTMR8",0.21506,0.21506,1.225183,1.684225,3.106386,2.00526466666667,0.404310480030932
"MTMR9",14.56104,14.56104,15.643626,19.899002,18.117477,17.8867016666667,0.82391516923592
"MTNR1A",0,0,0.30671,0.135338,0.469712,0.30392,0.766918215841463
"MTNR1B",0,0,0,0,0,0,1
"MTO1",38.92644,38.92644,47.864933,75.386973,50.494737,57.9155476666667,0.677689363525846
"MTOR",34.82759,34.82759,15.526277,15.998416,25.517546,19.0140796666667,1.79011928585808
"MTPAP",23.47984,23.47984,8.695842,8.018127,6.436105,7.71669133333333,2.80838669902043
"MTPN",39.98911,39.98911,49.220618,56.785301,64.268379,56.7580993333333,0.709668608785822
"MTR",38.12944,38.12944,12.025674,7.674839,6.667185,8.78923266666667,3.99719174448062
"MTRF1",24.3654,24.3654,14.241724,6.629451,11.419614,10.7635963333333,2.15626236069701
"MTRF1L",49.99587,49.99587,14.773217,13.684539,18.978483,15.8120796666667,3.03328743445759
"MTRNR2L1",0,0,0.117566,0.205882,0.05658,0.126676,0.887566611874221
"MTRNR2L10",0,0,0,0.166414,0,0.0554713333333333,0.947444017112102
"MTRNR2L3",0.13916,0.13916,0,0.0825,0,0.0275,1.10867153284672
"MTRNR2L4",0.15181,0.15181,0.179506,0.242524,0.060402,0.160810666666667,0.992246223328984
"MTRNR2L5",0,0,0,0.187678,0.266004,0.151227333333333,0.868638166455394
"MTRNR2L7",0,0,0.039898,0,0.056509,0.0321356666666667,0.968864881134812
"MTRNR2L8",0.51868,0.51868,136.554538,189.677131,234.51904,186.916903,0.00808165724187142
"MTRR",41.93733,41.93733,29.410229,23.165374,20.939006,24.5048696666667,1.68349537014559
"MTSS1",25.01059,25.01059,23.993663,16.588852,17.750942,19.4444856666667,1.27225455431283
"MTTP",2.60606,2.60606,0.882318,0.639331,0.623965,0.715204666666667,2.10240799251557
"MTUS1",207.23239,207.23239,16.666463,21.255255,22.467608,20.1297753333333,9.85492683736691
"MTUS2",111.4407,111.4407,1.886581,6.399621,7.494549,5.26025033333333,17.9610549120214
"MTX1",7.3248,7.3248,15.570768,16.525577,19.716388,17.270911,0.455631358502047
"MTX2",196.70694,196.70694,44.595425,49.227752,63.104145,52.3091073333333,3.70868975096075
"MTX3",4.61753,4.61753,5.344572,3.002816,3.108461,3.81861633333333,1.16579731844183
"MUC1",0.40482,0.40482,6.523961,4.757036,5.483315,5.588104,0.213235856628857
"MUC12",0,0,0.590451,1.283775,2.656323,1.510183,0.398377329461637
"MUC13",0.59459,0.59459,0,0,0,0,1.59459
"MUC15",0,0,0,0,0,0,1
"MUC16",0,0,0,0,0,0,1
"MUC17",0,0,0,0.368132,0,0.122710666666667,0.890701433316747
"MUC19",0,0,1.159124,0.332444,1.061035,0.850867666666667,0.540287141003958
"MUC2",0,0,0,0,0,0,1
"MUC20",3.17535,3.17535,9.713827,8.137877,8.337306,8.72967,0.429135828861616
"MUC21",0,0,0.044257,0.02031,0.044038,0.0362016666666667,0.965063107085011
"MUC22",0.0506,0.0506,0,0,0,0,1.0506
"MUC3A",6.67961,6.67961,0.881783,0.655346,0.474281,0.67047,4.59727501840799
"MUC4",0.08856,0.08856,0.367558,0.513588,0.901664,0.59427,0.682795260526761
"MUC5AC",0,0,0.002873,0.181962,0,0.0616116666666667,0.941964026393832
"MUC5B",0,0,0.255876,0.083093,1.386848,0.575272333333333,0.63481086973956
"MUC6",0.7464,0.7464,0.162631,0.48448,0.38624,0.344450333333333,1.29896951691038
"MUC7",0,0,24.865907,17.255907,15.605002,19.242272,0.0494015691519213
"MUCL1",0,0,0.072139,0.093302,0.076749,0.08073,0.925300491334561
"MUL1",18.97617,18.97617,10.033135,11.016389,12.793221,11.280915,1.62660274091955
"MUS81",18.86231,18.86231,59.140751,77.630166,105.708332,80.8264163333333,0.242737136612309
"MUSK",2.21389,2.21389,1.664372,0,0.019841,0.561404333333333,2.058332957959
"MUSTN1",9.28567,9.28567,3.617633,0.868965,0,1.49553266666667,4.12163308354476
"MUTYH",6.17358,6.17358,16.66328,11.521699,14.69925,14.294743,0.469022591618571
"MVD",1.80906,1.80906,162.069004,147.676816,179.546201,163.097340333333,0.0171182542891549
"MVK",6.40129,6.40129,29.918657,33.973348,25.730154,29.874053,0.239725247605165
"MVP",11.37305,11.37305,56.207001,92.9402,15.186042,54.7777476666667,0.221827709393046
"MX1",19.69726,19.69726,94.113816,74.885095,49.69447,72.8977936666667,0.280079539226297
"MX2",9.7917,9.7917,2.293935,0.762883,0.525666,1.19416133333333,4.91837124100871
"MXD1",4.41512,4.41512,5.65803,6.731137,5.258297,5.882488,0.786796867644375
"MXD3",0.32892,0.32892,12.301617,2.571946,5.894002,6.92252166666667,0.167739522328013
"MXD4",8.81759,8.81759,32.578831,38.083728,44.922336,38.5282983333333,0.248368647625821
"MXI1",121.39686,121.39686,21.142545,12.36115,13.863309,15.7890013333333,7.29030021321102
"MXRA5",0.51868,0.51868,2.757364,0.426714,0.347898,1.17732533333333,0.697497969986418
"MXRA7",643.01372,643.01372,100.905668,90.243445,85.771162,92.3067583333333,6.9021122532121
"MXRA8",3.36511,3.36511,34.174917,12.056417,10.541771,18.9243683333333,0.219083984343795
"MYADM",38.1927,38.1927,25.091746,12.994131,16.313541,18.1331393333333,2.04841972439511
"MYADML",0,0,0,0,0,0,1
"MYADML2",1.08797,1.08797,0.580333,1.052152,1.142871,0.925118666666667,1.08459288050815
"MYB",0,0,0.464013,0.22331,0.356122,0.347815,0.74194158693886
"MYBBP1A",6.91998,6.91998,22.836524,22.104841,24.52064,23.1540016666667,0.327895150016895
"MYBL1",4.45307,4.45307,2.202087,1.858213,2.212829,2.091043,1.76415210011637
"MYBL2",0,0,5.563331,1.72565,4.663364,3.984115,0.200637425099541
"MYBPC1",5.14887,5.14887,52.223347,0.348784,0.090798,17.5543096666667,0.331398478869123
"MYBPC2",0,0,8.4151,0,0,2.80503333333333,0.262809787036469
"MYBPC3",298.4951,298.4951,0,0,0,0,299.4951
"MYBPH",0,0,68.79757,0.128075,0,22.975215,0.041709740663431
"MYBPHL",0,0,0.317786,0.674518,0.90179,0.631364666666667,0.612983731003123
"MYC",4.9085,4.9085,12.904342,17.731297,18.094594,16.243411,0.34265262250027
"MYCBP",17.8376,17.8376,14.399277,7.468115,9.467143,10.444845,1.64594627537551
"MYCBP2",37.23124,37.23124,74.187591,70.229094,51.72332,65.3800016666667,0.575945149745276
"MYCBPAP",0.58194,0.58194,1.995988,2.768748,1.471464,2.07873333333333,0.513828197743661
"MYCN",0.30362,0.30362,7.14281,5.998147,8.582484,7.241147,0.158184291579801
"MYCNOS",0,0,1.81973,0.839973,1.722581,1.46076133333333,0.406378297014853
"MYCT1",40.93792,40.93792,1.075253,1.694202,1.562771,1.44407533333333,17.159012829119
"MYD88",8.52662,8.52662,11.556679,21.457679,24.150128,19.0548286666667,0.47502874037684
"MYEF2",15.97793,15.97793,72.049145,69.582101,68.769447,70.1335643333333,0.238676778805025
"MYEOV",0.0506,0.0506,0.540094,0.226637,0.772141,0.512957333333333,0.694401604627758
"MYF5",0,0,0.735402,0,0,0.245134,0.803126410490759
"MYF6",0,0,3.765314,0.061043,0,1.27545233333333,0.43947306008168
"MYH1",0,0,0.040207,0,0,0.0134023333333333,0.986774913681864
"MYH10",16.98999,16.98999,135.054157,101.616801,79.703098,105.458018666667,0.168986706922744
"MYH11",107.13943,107.13943,0.587119,0.646292,0.833895,0.689102,64.0218471116605
"MYH13",0,0,0.072932,0,0,0.0243106666666667,0.976266315037235
"MYH14",9.90556,9.90556,1.531421,0.399868,0.681958,0.871082333333333,5.82847681564699
"MYH15",0.24036,0.24036,0.55492,0.237651,0.263536,0.352035666666667,0.917401833827362
"MYH2",0,0,0.951256,0,0,0.317085333333333,0.759252247892822
"MYH3",0.73375,0.73375,534.266803,0.45888,0.755545,178.493742666667,0.0096591110878985
"MYH4",0,0,0.017759,0,0,0.00591966666666667,0.994115169567881
"MYH6",489.29412,489.29412,0.182111,0.077213,0,0.0864413333333333,451.284487212686
"MYH7",4791.68439,4791.68439,3.630849,0,0.0129,1.214583,2164.14755735053
"MYH7B",50.70432,50.70432,0.943642,0.461993,0.273631,0.559755333333333,33.1489938806642
"MYH8",0,0,51.140901,0,0,17.046967,0.0554109729352306
"MYH9",49.31273,49.31273,103.449283,114.239355,92.561582,103.41674,0.481845439725469
"MYL1",0.8729,0.8729,231.769795,0,0,77.2565983333333,0.0239328061772171
"MYL10",0,0,0.19688,0.09465,0,0.0971766666666667,0.911430246724168
"MYL12A",5727.03228,5727.03228,161.219476,100.920986,128.705396,130.281952666667,43.6315286575897
"MYL12B",499.16173,499.16173,159.187498,165.719418,185.213711,170.040209,2.92423479206576
"MYL2",48469.42987,48469.42987,0,0,0,0,48470.42987
"MYL3",2050.37476,2050.37476,0.648312,3.30445,2.523678,2.15881333333333,649.413100278163
"MYL4",38.55957,38.55957,90.465059,0,0.247649,30.2375693333333,1.26640999425606
"MYL5",1.99882,1.99882,14.907819,16.404859,11.302967,14.205215,0.197223123776941
"MYL6",845.04664,845.04664,1325.167032,1315.422936,1563.269381,1401.28644966667,0.603333677082247
"MYL6B",16.02854,16.02854,1712.565956,983.888164,851.918587,1182.79090233333,0.014384753224945
"MYL7",82.49572,82.49572,1.826121,0.21736,0,0.681160333333333,49.665530612686
"MYL9",210.81256,210.81256,21.452561,7.367558,7.045716,11.9552783333333,16.3495182851468
"MYLIP",22.16416,22.16416,8.056262,3.309039,3.065657,4.81031933333333,3.98672752237714
"MYLK",17.57193,17.57193,29.307481,17.042903,25.055252,23.8018786666667,0.74881142068324
"MYLK2",0.06325,0.06325,0.906262,0.479633,0.771677,0.719190666666667,0.618459616269051
"MYLK3",73.71608,73.71608,0.711493,0.52345,0.625358,0.620100333333333,46.1181807464188
"MYLK4",1.08797,1.08797,1.066658,0.266606,0.379076,0.57078,1.32925680235297
"MYLPF",0,0,399.482882,0.754688,0,133.412523333333,0.00743978295474799
"MYNN",13.65019,13.65019,7.030913,8.97922,8.927331,8.312488,1.5731767922815
"MYO10",2.4922,2.4922,34.97152,20.88408,14.143081,23.3328936666667,0.143517661641037
"MYO15A",0.41748,0.41748,3.468469,1.977415,2.028778,2.491554,0.405973958873327
"MYO15B",0.35422,0.35422,90.499552,65.982485,19.511451,58.664496,0.0226972503044357
"MYO16",1.99882,1.99882,2.240065,3.135255,3.642791,3.006037,0.748575212859991
"MYO18A",97.72726,97.72726,83.404087,79.019758,62.101811,74.8418853333333,1.30175113087027
"MYO18B",53.70255,53.70255,3.716354,0.010579,0.024343,1.25042533333333,24.3076493984248
"MYO19",27.52809,27.52809,31.412023,21.223631,27.805466,26.8137066666667,1.02568457853873
"MYO1A",0.0253,0.0253,0.017409,0.265054,0,0.0941543333333333,0.937070730119426
"MYO1B",45.18858,45.18858,29.050002,47.833182,41.863089,39.582091,1.13815180198576
"MYO1C",47.12415,47.12415,37.150089,18.485752,14.224572,23.2868043333333,1.98149370907354
"MYO1D",9.88026,9.88026,4.295897,5.172918,4.587749,4.68552133333333,1.91367851109989
"MYO1E",9.28567,9.28567,39.847886,18.68364,11.371769,23.3010983333333,0.423259469959485
"MYO1F",0.69579,0.69579,1.913991,0.266153,0.48752,0.889221333333333,0.897613196547996
"MYO1G",0.20241,0.20241,0.602364,0.5376,0.686462,0.608808666666667,0.747391548114485
"MYO1H",0.10121,0.10121,0.35542,0.23196,0.740732,0.442704,0.763295866650401
"MYO3A",0.01265,0.01265,0.275545,0.021306,0.023344,0.106731666666667,0.914991438755856
"MYO3B",0,0,0.259017,0.265055,0.176517,0.233529666666667,0.810681759038899
"MYO5A",4.46572,4.46572,25.665118,27.383066,22.439611,25.1625983333333,0.208913500500301
"MYO5B",1.08797,1.08797,2.250299,1.144489,0.316079,1.23695566666667,0.93339802442814
"MYO5C",1.6699,1.6699,0.928893,1.318117,0.975149,1.074053,1.28728629403395
"MYO6",5.71815,5.71815,6.9813,4.854907,5.047427,5.627878,1.0136200455108
"MYO7A",1.5687,1.5687,1.92405,4.253675,6.988502,4.38874233333333,0.476678943083009
"MYO7B",0.65784,0.65784,0.164836,0.163352,0.205982,0.178056666666667,1.40726676984978
"MYO9A",7.2742,7.2742,21.409375,17.170205,14.165275,17.5816183333333,0.445289524925664
"MYO9B",3.82053,3.82053,113.829085,79.91353,66.855965,86.8661933333333,0.0548621695913536
"MYOC",1.89762,1.89762,0,0.09944,0.056306,0.0519153333333333,2.75461333073067
"MYOCD",24.06178,24.06178,0.023671,0.078613,0.044547,0.0489436666666667,23.8923984160573
"MYOD1",0,0,8.73207,0,0,2.91069,0.255709350523821
"MYOF",40.67225,40.67225,11.686084,4.249801,4.32979,6.755225,5.37344177635078
"MYOG",0,0,39.898279,0,0,13.2994263333333,0.0699328753957705
"MYOM1",1391.9524,1391.9524,22.799006,6.605042,6.89216,12.098736,106.34250510889
"MYOM2",1936.55572,1936.55572,54.895085,31.020991,7.515971,31.1440156666667,60.2773387150021
"MYOM3",276.60925,276.60925,3.093321,0.080759,1.830068,1.66804933333333,104.04951907436
"MYOT",73.72873,73.72873,11.615369,1.178026,0.437987,4.41046066666667,13.8118978408616
"MYOZ1",2.10003,2.10003,3.068741,0.809536,0.499144,1.45914033333333,1.26061532885272
"MYOZ2",2325.37736,2325.37736,8.214341,0.031006,0.102336,2.782561,615.027057065306
"MYOZ3",8.56458,8.56458,0.651075,0.269487,0.124999,0.348520333333333,7.09264796649958
"MYPN",130.04999,130.04999,2.801693,3.850523,3.221006,3.291074,30.5401375040375
"MYPOP",6.33804,6.33804,2.443246,2.210797,3.235527,2.62985666666667,2.02157844616454
"MYRIP",1.07532,1.07532,0.569699,0.299735,0.439869,0.436434333333333,1.44477192715388
"MYSM1",18.88761,18.88761,11.740995,6.530553,5.953324,8.07495733333333,2.19148247969724
"MYT1",0,0,2.4376,6.360369,6.384479,5.060816,0.164994284597982
"MYT1L",0.11386,0.11386,7.023895,5.410571,6.759995,6.39815366666667,0.150559186816927
"MZF1",0.56928,0.56928,13.146275,13.318886,14.996959,13.8207066666667,0.105884289817939
"MZT1",10.89232,10.89232,6.710697,6.10857,8.089158,6.969475,1.49223380461072
"MZT2A",9.80435,9.80435,67.155038,53.031261,97.671563,72.6192873333333,0.146759774392817
"MZT2B",11.82848,11.82848,133.6135,167.027925,130.60563,143.749018333333,0.0886256787625192
"N4BP1",18.38158,18.38158,21.760798,36.731335,24.211802,27.5679783333333,0.678437226948798
"N4BP2",1.63195,1.63195,1.430789,1.156062,1.369205,1.31868533333333,1.13510443274177
"N4BP2L1",18.19182,18.19182,2.944866,3.663762,4.289675,3.63276766666667,4.14262518236939
"N4BP2L2",132.37774,132.37774,54.633901,59.830478,83.054433,65.839604,1.99548968004059
"N4BP3",0.40482,0.40482,3.802642,2.95796,3.468557,3.40971966666667,0.318573538952854
"N6AMT1",13.0303,13.0303,3.636658,3.422732,3.981151,3.68018033333333,2.99781183645274
"NAA10",61.12856,61.12856,52.049574,50.154027,57.121925,53.1085086666667,1.14822162966532
"NAA11",0.13916,0.13916,0,0.037387,0.083918,0.040435,1.09488819580272
"NAA15",28.56546,28.56546,14.382085,14.397158,13.238153,14.0057986666667,1.9702690044533
"NAA16",16.07914,16.07914,15.277482,14.449021,16.759682,15.495395,1.03538836141844
"NAA20",117.57633,117.57633,30.313117,32.488682,35.082355,32.6280513333333,3.52611362533704
"NAA25",14.97852,14.97852,11.234511,11.106244,7.910586,10.0837803333333,1.44161283600562
"NAA30",28.79317,28.79317,8.188304,9.768017,10.484298,9.48020633333333,2.84280376286485
"NAA35",20.55751,20.55751,11.448481,10.949696,9.227007,10.541728,1.86778877478312
"NAA38",31.31067,31.31067,50.328523,39.062824,45.902099,45.0978153333333,0.700915428775996
"NAA40",21.49367,21.49367,29.883878,28.021274,35.437945,31.1143656666667,0.700423923470096
"NAA50",79.06736,79.06736,87.240913,43.815965,66.968778,66.008552,1.1948827069118
"NAA60",59.3195,59.3195,35.125632,52.414997,39.088279,42.209636,1.39597334261274
"NAAA",15.48455,15.48455,4.877404,9.052635,8.609049,7.51302933333333,1.93639060251486
"NAALAD2",2.88438,2.88438,3.680556,1.860506,2.38101,2.64069066666667,1.06693491857589
"NAALADL1",1.29038,1.29038,0.111483,0.265055,0.209994,0.195510666666667,1.91581728533302
"NAALADL2",3.71933,3.71933,2.18958,0.252503,0.66752,1.03653433333333,2.31733387586722
"NAB1",30.03295,30.03295,94.540566,23.561142,32.401938,50.167882,0.606492760439058
"NAB2",5.04766,5.04766,24.566754,12.227738,14.841719,17.2120703333333,0.332068781270356
"NABP1",7.65372,7.65372,5.493591,4.046316,4.503545,4.68115066666667,1.52323367355393
"NABP2",17.52133,17.52133,20.833687,22.893792,24.644179,22.7905526666667,0.77851617234393
"NACA",1068.39611,1068.39611,704.977562,407.742016,470.678299,527.799292333333,2.02231002481353
"NACA2",0,0,0,0,0,0,1
"NACAD",1.99882,1.99882,49.648502,65.032685,55.698863,56.79335,0.0518886688520392
"NACC1",1.06267,1.06267,18.417701,16.787152,24.657648,19.954167,0.0984372225343055
"NACC2",11.60076,11.60076,6.406879,7.469972,9.505964,7.79427166666667,1.43283724651824
"NADK",9.7917,9.7917,69.271225,89.663456,117.480067,92.1382493333333,0.115867541823526
"NADSYN1",13.53633,13.53633,35.182773,23.381111,34.316563,30.960149,0.454826728123201
"NAE1",58.23153,58.23153,53.940348,64.747044,75.275438,64.6542766666667,0.902173217149652
"NAF1",9.7411,9.7411,8.20811,4.152082,4.153062,5.504418,1.65135451011912
"NAGA",4.69344,4.69344,13.223335,10.809174,11.86036,11.9642896666667,0.439163282091635
"NAGK",27.66725,27.66725,134.906765,160.784218,182.186234,159.292405666667,0.178843469725038
"NAGLU",2.31509,2.31509,20.529423,29.177685,27.022284,25.576464,0.124737813126682
"NAGPA",2.06208,2.06208,10.021093,8.121699,11.767567,9.97011966666667,0.279129133778213
"NAGS",0,0,0.522794,0.307342,0.347277,0.392471,0.718147810618677
"NAIF1",2.70727,2.70727,3.582271,6.107643,6.427687,5.37253366666667,0.581757616972966
"NAIP",4.04825,4.04825,10.321248,9.216946,12.107383,10.5485256666667,0.437133721282806
"NALCN",1.77111,1.77111,14.711242,18.592442,15.57606,16.293248,0.160242309599677
"NAMPT",123.10472,123.10472,51.072415,34.071256,40.53673,41.893467,2.89332452422184
"NANOG",0.20241,0.20241,0.041606,0.052256,0.244639,0.112833666666667,1.08049391029088
"NANOGNB",0,0,0.077614,0.115739,0,0.064451,0.939451416739709
"NANOGP8",0,0,0.069911,0.232846,0.291836,0.198197666666667,0.834586836395664
"NANOS1",4.76934,4.76934,2.552008,5.139415,8.404426,5.365283,0.906376040154067
"NANOS2",0,0,0,0,0,0,1
"NANOS3",0,0,4.025665,5.757495,3.503662,4.42894066666667,0.184197997620407
"NANP",4.09885,4.09885,1.71751,1.745689,2.033619,1.83227266666667,1.80026805328771
"NANS",33.76493,33.76493,24.722406,23.529773,25.422034,24.558071,1.36023293776749
"NAP1L1",425.95168,425.95168,278.913796,166.909721,209.25047,218.357995666667,1.94636935253908
"NAP1L2",12.08149,12.08149,21.45221,32.459383,33.692127,29.20124,0.433144135803695
"NAP1L3",16.71168,16.71168,39.010293,46.076476,54.793296,46.6266883333333,0.371885609094593
"NAP1L4",302.44214,302.44214,159.729645,153.942622,177.93795,163.870072333333,1.84049255092521
"NAP1L5",7.14769,7.14769,41.174641,56.097547,64.531103,53.9344303333333,0.148316637681707
"NAPA",32.12032,32.12032,133.757716,160.401541,170.259849,154.806368666667,0.212573595568856
"NAPB",11.71462,11.71462,48.68341,64.776988,69.402565,60.954321,0.205225717831691
"NAPEPLD",14.39658,14.39658,11.631075,8.258174,9.020022,9.63642366666667,1.44753353970387
"NAPG",40.58369,40.58369,20.975591,22.470973,21.366165,21.604243,1.83964090281634
"NAPSA",0.06325,0.06325,0.187966,0.53011,0.596093,0.438056333333333,0.739366028544547
"NAPSB",0.25302,0.25302,0,0,0,0,1.25302
"NARF",74.75344,74.75344,109.633182,77.498865,75.895713,87.67592,0.854272952567055
"NARS2",41.59576,41.59576,14.182975,23.900398,29.532824,22.5387323333333,1.80960297253051
"NASP",96.09531,96.09531,149.347569,127.089585,101.329249,125.922134333333,0.764999032753423
"NAT1",3.89644,3.89644,2.06948,1.787716,1.285865,1.71435366666667,1.80390641799196
"NAT10",28.04677,28.04677,14.493742,23.067176,22.620464,20.0604606666667,1.37920867258016
"NAT14",1.49279,1.49279,41.265689,36.532327,62.747842,46.8486193333333,0.0520974279870897
"NAT16",0,0,2.741372,2.751841,3.75189,3.081701,0.244995897543696
"NAT2",0,0,0.050375,0,0,0.0167916666666667,0.983485637011843
"NAT8",0,0,0.059174,0.077934,0.178431,0.105179666666667,0.904830255352146
"NAT8L",0.01265,0.01265,5.308963,4.86545,6.143418,5.439277,0.157261444103119
"NAT9",8.13445,8.13445,28.893465,18.750428,21.624568,23.089487,0.37918823260952
"NAV1",44.7458,44.7458,28.105692,27.437579,24.329433,26.6242346666667,1.656002439597
"NAV2",10.15857,10.15857,19.709084,12.856201,9.88123,14.1488383333333,0.736595754371925
"NAV3",2.63136,2.63136,27.070719,25.614298,20.467052,24.384023,0.143056914185746
"NBAS",27.66725,27.66725,18.474604,11.776679,17.601784,15.9510223333333,1.691181182838
"NBEA",23.47984,23.47984,7.537567,7.931433,6.966462,7.47848733333333,2.88728862090258
"NBEAL1",3.06149,3.06149,1.141366,1.246233,1.093035,1.16021133333333,1.88013549291628
"NBEAL2",4.8326,4.8326,27.988029,31.209705,36.850151,32.0159616666667,0.176660006420127
"NBL1",6.70491,6.70491,32.614337,35.683857,30.0096,32.7692646666667,0.228163392838265
"NBN",23.01176,23.01176,26.326946,19.594503,17.262679,21.061376,1.08840717822859
"NBPF1",21.59488,21.59488,32.522995,33.088521,31.066501,32.2260056666667,0.680036000314894
"NBPF10",11.63872,11.63872,1.314332,0.269468,0.36113,0.64831,7.66768387014579
"NBPF11",0.01265,0.01265,6.390116,4.146086,5.018363,5.184855,0.163730596756108
"NBPF12",1.6446,1.6446,8.487608,5.635471,5.1011,6.40805966666667,0.356989565283829
