"Hs_symbol","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"MREG","Mreg",2.531526,2.3887,2.697274,78,130,146,2.53916666666667,8.051,8.51105,11.42672,9.32959,0.34262411834997
"MRFAP1","Mrfap1",150.094552,131.375529,124.542468,3130,5107,4971,135.337516333333,412.2244,382.8866,301.8357,365.6489,0.37184760770681
"MRGPRD","Mrgprd",0,0.012032,0,0,1,0,0.00401066666666667,0.29819,0,0,0.0993966666666667,0.913237866829989
"MRGPRE","Mrgpre",2.605475,2.142138,1.906841,146,220,199,2.21815133333333,0.16566,0.4145,0.17479,0.25165,2.57112717879066
"MRGPRF","Mrgprf",0.477292,0.572837,0.416258,14,31,21,0.488795666666667,1.70628,2.56989,1.79157,2.02258,0.492557903071769
"MRGPRG","Mrgprg",0,0,0,0,0,0,0,0,0,0,0,1
"MRGPRX1","Mrgprb2",0,0,0,0,0,0,0,0,0,0,0,1
"MRGPRX2","Mrgprb1",0,0,0,0,0,0,0,0,0,0,0,1
"MRGPRX3","Mrgpra1",0,0,0,0,0,0,0,3.79358,4.28316,9.94102,6.00592,0.142736428620367
"MRGPRX4","Mrgprx1",0,0,0,0,0,0,0,0,0,0,0,1
"MRI1","Mri1",3.481663,6.73821,5.851212,65,161,161,5.35702833333333,24.81563,23.48828,33.66839,27.3241,0.224438846541755
"MRM1","Mrm1",17.812882,24.911074,44.472571,134,269,263,29.065509,9.24374,9.94798,7.64694,8.94622,3.02280755905258
"MRO","Mro",8.732507,8.661,7.837042,139,278,232,8.410183,36.56081,51.72948,26.65505,38.3151133333333,0.239352813769497
"MRPL1","Mrpl1",3.39939,3.02989,3.760595,169,268,329,3.396625,29.12275,46.83839,89.94988,55.3036733333333,0.0780877115063304
"MRPL10","Mrpl10",20.325951,29.024407,26.970961,477,1145,1117,25.4404396666667,48.8858,53.02825,66.74687,56.2203066666667,0.462081404433811
"MRPL11","Mrpl11",41.178125,63.099783,75.322067,263,699,793,59.8666583333333,23.45723,31.52956,18.48375,24.49018,2.3878473331037
"MRPL12","Mrpl12",24.234963,41.05879,44.9523,366,1053,1178,36.7486843333333,60.08431,61.56693,55.4294,59.02688,0.628863008261188
"MRPL13","Mrpl13",24.45428,30.903583,39.841336,241,544,686,31.7330663333333,38.34992,27.68854,27.22311,31.08719,1.02012879075211
"MRPL14","Mrpl14",14.783133,23.703328,27.610223,75,210,260,22.032228,34.0925,27.02534,23.72737,28.2817366666667,0.786573155212447
"MRPL15","Mrpl15",36.650985,37.44121,38.999773,310,618,621,37.6973226666667,34.70544,41.03541,26.74245,34.1611,1.10057201471702
"MRPL16","Mrpl16",11.732745,15.409178,19.130963,176,391,494,15.4242953333333,41.31521,36.39302,29.99786,35.90203,0.4450783692207
"MRPL17","Mrpl17",37.919766,63.989757,68.103832,292,571,637,56.6711183333333,49.71409,62.17486,35.13223,49.00706,1.15325952642154
"MRPL18","Mrpl18",180.864548,227.668999,256.739538,296,604,644,221.757695,88.4119,102.29837,139.89533,110.201866666667,2.00318305508061
"MRPL19","Mrpl19",25.374356,29.840116,28.448783,397,607,657,27.8877516666667,19.99497,22.21715,11.33932,17.85048,1.53246769666696
"MRPL2","Mrpl2",176.414351,263.995803,201.249616,177,569,602,213.88659,104.59672,70.07798,97.859,90.8445666666667,2.33967667112952
"MRPL20","Mrpl20",75.869672,103.620026,111.976824,343,822,937,97.1555073333333,140.4949,122.74699,110.50923,124.583706666667,0.781594284311617
"MRPL21","Mrpl21",25.726876,33.251229,33.080924,174,418,402,30.686343,146.14385,118.46383,188.59542,151.0677,0.208369976004109
"MRPL22","Mrpl22",18.650168,18.899955,19.052392,116,231,247,18.867505,43.66756,31.36376,30.7844,35.2719066666667,0.547738093356364
"MRPL23","Mrpl23",1.406855,1.004358,1.085657,18,23,18,1.16562333333333,91.72506,107.74212,116.71417,105.393783333333,0.0203547920328052
"MRPL24","Mrpl24",23.807421,27.534458,30.191209,310,672,716,27.177696,79.81422,62.17486,60.43268,67.47392,0.411509900411719
"MRPL27","Mrpl27",39.120494,51.595112,54.086638,295,645,763,48.2674146666667,83.01143,72.78604,71.92495,75.9074733333333,0.640606335526474
"MRPL28","Mrpl28",25.425301,35.82352,38.689665,320,810,933,33.3128286666667,143.92403,128.05258,112.2571,128.077903333333,0.265830384446643
"MRPL3","Mrpl3",31.791237,43.647376,45.079796,705,1225,1248,40.172803,50.7743,41.00777,33.20957,41.66388,0.965050600179824
"MRPL30","Mrpl30",66.419422,94.584288,101.006513,355,858,930,87.336741,2.58427,1.46456,1.02687,1.6919,32.8157587577548
"MRPL32","Mrpl32",17.793887,16.775482,18.693015,164,276,284,17.754128,39.44327,38.41025,34.19275,37.3487566666667,0.48904135701227
"MRPL33","Mrpl33",45.03047,47.076599,53.616752,123,220,285,48.574607,162.87535,181.13609,120.27546,154.7623,0.318270897386595
"MRPL34","Mrpl34",18.376428,25.859324,25.088313,102,281,281,23.1080216666667,80.64252,95.36242,92.46244,89.4891266666667,0.266418989272302
"MRPL35","Mrpl35",12.882212,12.130172,12.996955,351,510,525,12.6697796666667,33.64522,28.02014,12.51914,24.7281666666667,0.53131573048993
"MRPL36","Mrpl36",16.268678,24.840733,23.473184,153,445,420,21.5275316666667,52.00018,77.53896,68.88802,66.1423866666667,0.335518780089041
"MRPL37","Mrpl37",21.12495,24.464473,22.668294,360,718,720,22.7525723333333,40.8845,39.29451,28.81804,36.33235,0.636246374346467
"MRPL38","Mrpl38",60.698387,70.022102,60.932466,330,762,781,63.8843183333333,157.83934,137.75186,193.51131,163.03417,0.395553672343594
"MRPL39","Mrpl39",8.743656,12.086958,8.33676,243,549,488,9.722458,12.78883,13.5403,14.72582,13.6849833333333,0.730164805543985
"MRPL4","Mrpl4",26.702931,39.077716,51.322616,300,729,839,39.034421,51.76825,49.43592,47.14886,49.45101,0.793530615145266
"MRPL40","Mrpl40",19.502762,29.464341,27.136705,208,549,520,25.367936,36.52768,36.19959,27.63823,33.4551666666667,0.765282497545119
"MRPL41","Mrpl41",49.212246,62.019566,67.342563,301,706,811,59.5247916666667,183.05255,218.10941,221.17139,207.44445,0.290364131386883
"MRPL42","Mrpl42",53.922605,65.309307,67.818505,352,732,767,62.350139,7.78595,12.37971,9.41666,9.86077333333333,5.83293077349925
"MRPL43","Mrpl43",13.931172,23.398521,21.940053,250,711,707,19.756582,69.5434,81.87738,74.59045,75.3370766666667,0.271906954082557
"MRPL44","Mrpl44",10.283985,15.181737,14.084979,194,517,488,13.183567,16.64867,14.5351,13.13089,14.7715533333333,0.899313257244161
"MRPL45","Mrpl45",14.64182,15.365444,20.072678,334,698,778,16.693314,23.34127,16.63523,13.91743,17.9646433333333,0.93296318253986
"MRPL46","Mrpl46",14.654829,16.476437,18.214531,209,422,474,16.448599,19.96184,15.1154,19.9039,18.3270466666667,0.902807309411302
"MRPL47","Mrpl47",12.775105,14.257497,12.261029,184,310,291,13.097877,24.53401,25.20154,24.55761,24.7643866666667,0.547184653855529
"MRPL48","Mrpl48",42.019806,51.455646,47.93337,659,1212,1147,47.136274,56.19133,48.80036,76.25093,60.4142066666667,0.783797049781424
"MRPL49","Mrpl49",30.747909,34.948709,33.607322,368,805,751,33.1013133333333,37.90265,34.95609,24.12064,32.32646,1.02325039423129
"MRPL50","Mrpl50",14.287295,13.930087,13.833295,430,727,723,14.0168923333333,9.70758,10.63881,8.95785,9.76808,1.39457473693856
"MRPL51","Mrpl51",24.66018,37.550848,40.002804,353,728,755,34.0712773333333,201.82165,189.81294,196.70118,196.111923333333,0.177925702008522
"MRPL52","Mrpl52",92.184569,113.84885,134.735064,88,234,291,113.589494333333,176.50904,193.0184,136.53068,168.68604,0.675303014516299
"MRPL53","Mrpl53",17.972316,19.131166,23.961841,128,251,319,20.3551076666667,85.04903,105.78016,80.22734,90.3521766666667,0.233766818108658
"MRPL54","Mrpl54",23.637404,27.969415,32.463572,129,293,346,28.0234636666667,67.19105,69.35951,42.62624,59.7256,0.477944452861177
"MRPL55","Mrpl55",16.692481,22.951842,23.81812,150,365,393,21.1541476666667,163.2398,137.64132,161.94037,154.27383,0.142677923682739
"MRPL9","Mrpl9",15.276917,19.938839,19.663714,334,779,781,18.2931566666667,69.31148,79.33512,83.81048,77.4856933333333,0.245817496759919
"MRPS10","Mrps10",23.257729,20.387722,23.876871,185,371,387,22.5074406666667,29.91791,22.76982,33.55915,28.74896,0.79019369640709
"MRPS11","Mrps11",14.645474,24.207429,27.916694,130,383,438,22.2565323333333,46.2187,50.78995,38.9994,45.3360166666667,0.501910479285193
"MRPS12","Mrps12",67.504689,97.607347,107.553696,221,582,637,90.8885773333333,23.05965,23.18431,21.8921,22.71202,3.87518977013908
"MRPS14","Mrps14",35.140904,46.212644,48.053013,394,775,719,43.1355203333333,25.74332,22.35532,17.12915,21.7425966666667,1.94065440196729
"MRPS15","Mrps15",22.615791,28.523513,27.949428,169,412,462,26.3629106666667,62.48635,63.28019,98.44891,74.7384833333333,0.36128147095631
"MRPS16","Mrps16",17.070823,25.809102,27.536451,167,445,478,23.4721253333333,39.19478,43.88163,44.43965,42.5053533333333,0.562508368701905
"MRPS17","Mrps17",55.640549,74.377625,74.475941,603,963,889,68.164705,22.09883,23.95805,26.26178,24.10622,2.75488325203874
"MRPS18A","Mrps18a",31.872725,42.395338,46.375953,311,785,842,40.214672,46.38436,45.0975,37.92883,43.1368966666667,0.933791795813465
"MRPS18B","Mrps18b",34.679073,48.14785,53.889747,174,395,408,45.5722233333333,65.65043,58.41674,65.6763,63.2478233333333,0.724884064814232
"MRPS18C","Mrps18c",94.448763,124.346841,151.309512,105,219,247,123.368372,79.5823,49.43592,82.60881,70.5423433333333,1.73838829153998
"MRPS2","Mrps2",10.703648,10.113593,9.534454,315,532,506,10.1172316666667,38.81377,30.9769,26.76429,32.1849866666667,0.335007869020288
"MRPS21","Mrps21",207.816956,354.56762,371.670574,243,571,644,311.351716666667,112.73055,99.97717,135.00129,115.903003333333,2.67188787080206
"MRPS22","Mrps22",9.22321,13.356841,14.58346,140,356,393,12.387837,25.66049,30.1479,19.37953,25.06264,0.513679235871731
"MRPS23","Mrps23",48.088063,84.710225,88.032893,281,722,730,73.6103936666667,38.49902,33.90602,27.00463,33.1365566666667,2.18564497864313
"MRPS24","Mrps24",15.23128,25.019668,27.267139,101,310,360,22.506029,119.85386,112.99245,98.84218,110.56283,0.21069767591948
"MRPS25","Mrps25",27.739967,37.923198,34.810304,302,624,611,33.4911563333333,93.38165,87.0448,92.13472,90.8537233333333,0.375500906023878
"MRPS26","Mrps26",22.868664,29.718113,31.474466,338,860,917,28.0204143333333,71.74666,72.28864,71.44428,71.8265266666667,0.398486865454428
"MRPS27","Mrps27",12.446772,15.871069,15.560631,299,637,671,14.6261573333333,192.31285,183.59545,186.34504,187.41778,0.0829335603748931
"MRPS28","Mrps28",8.763093,11.825786,12.934746,74,187,209,11.1745416666667,473.84933,494.33159,753.28927,573.823396666667,0.0211796209710068
"MRPS30","Mrps30",4.559484,5.577221,5.913628,217,471,494,5.350111,18.68627,12.73894,13.65525,15.02682,0.396217777450548
"MRPS31","Mrps31",9.701643,12.298528,13.314587,198,432,457,11.771586,17.361,14.5351,16.40815,16.1014166666667,0.746814503671723
"MRPS33","Mrps33",51.805432,59.942704,65.98355,268,547,616,59.2438953333333,60.9623,67.31465,43.54387,57.2736066666667,1.03381099573838
"MRPS34","Mrps34",21.594008,32.504102,38.391081,214,626,762,30.8297303333333,113.42632,114.12541,129.49549,119.01574,0.265212965677113
"MRPS35","Mrps35",26.954119,33.336774,36.810728,174,328,340,32.367207,25.47826,22.93562,23.42149,23.9451233333333,1.33762445485337
"MRPS36","Mrps36",22.720939,28.487176,31.282439,135,300,331,27.4968513333333,55.03173,54.71388,44.22117,51.32226,0.544641063542235
"MRPS5","Mrps5",47.429228,57.905423,53.081531,529,770,733,52.805394,59.23945,43.96453,60.38899,54.53099,0.968925531491515
"MRPS6","Mrps6",22.051301,27.270869,28.074697,197,469,489,25.7989556666667,97.19179,119.70733,185.53665,134.145256666667,0.198297419588804
"MRPS7","Mrps7",25.961343,34.080873,36.699619,320,821,904,32.2472783333333,69.87472,65.26979,66.83427,67.32626,0.48659590519565
"MRPS9","Mrps9",13.917863,16.415118,16.362326,236,526,552,15.5651023333333,21.23741,19.84069,18.39636,19.82482,0.795449964673564
"MRRF","Mrrf",14.842376,12.945119,15.593096,209,410,410,14.460197,13.40177,14.4522,15.38128,14.41175,1.00314351063312
"MRS2","Mrs2",153.964699,69.974988,57.943478,1361,1284,1106,93.961055,16.86403,14.64563,14.33255,15.2807366666667,5.83272470676491
"MRTO4","Mrto4",22.314627,24.164285,29.209511,225,484,517,25.2294743333333,34.34099,28.5728,39.80779,34.2405266666667,0.744298590694539
"MS4A1","Ms4a1",0.052189,0,0.064106,2,0,5,0.038765,0,0.30397,0.89578,0.399916666666667,0.742019167807608
"MS4A10","Ms4a10",0,0,0,0,0,0,0,0.31475,0.2487,0.26218,0.27521,0.784184565679378
"MS4A13","Ms4a13",0,0,0,0,0,0,0,0,0,0,0,1
"MS4A15","Ms4a15",0,0,0.023227,0,0,1,0.00774233333333333,0.06626,0.30397,0.15294,0.17439,0.858098530584672
"MS4A2","Ms4a2",0,0.016741,0,0,1,0,0.00558033333333333,0,0,0,0,1.00558033333333
"MS4A3","Ms4a3",0,0.030713,0,0,1,0,0.0102376666666667,0,0,0.721,0.240333333333333,0.814488847084117
"MS4A6E","Ms4a6b",1.262008,0.775012,0.960827,17,23,18,0.999282333333333,0,0,0,0,1.99928233333333
"MSANTD1","Msantd1",0.910732,4.185061,2.767182,11,36,29,2.62099166666667,5.76491,5.83062,2.33778,4.64443666666667,0.64151515563112
"MSANTD2","Msantd2",14.767595,12.12339,13.950112,83,98,78,13.613699,7.13988,7.65442,7.05703,7.28377666666667,1.76413483704896
"MSANTD3","Msantd3",8.916222,8.489933,4.428689,109,149,150,7.27828133333333,19.21638,20.03412,26.37102,21.87384,0.361910432762201
"MSANTD4","Msantd4",22.187206,21.14602,18.837916,894,1486,1322,20.723714,10.10516,12.51787,10.66202,11.0950166666667,1.79608797562633
"MSC","Msc",0.893569,0.677061,0.805596,13,20,18,0.792075333333333,3.31317,2.76333,3.27726,3.11792,0.435189448394659
"MSGN1","Msgn1",0,0,0,0,0,0,0,0,0,0.50251,0.167503333333333,0.856528603772723
"MSH2","Msh2",16.479535,12.944699,15.784846,409,660,598,15.0696933333333,15.65472,13.42977,13.24013,14.1082066666667,1.06364002610502
"MSH3","Msh3",9.622772,6.452406,5.103433,312,361,293,7.059537,5.11885,5.05689,5.44025,5.20533,1.29880876601244
"MSH4","Msh4",0.24922,0.208848,0.196975,10,14,13,0.218347666666667,0.21536,0.4974,0.50251,0.40509,0.867095820671037
"MSH5","Msh5",0.510706,1.05313,0.268449,4,5,5,0.610761666666667,14.52824,10.66644,19.1392,14.77796,0.102089349108926
"MSH6","Msh6",4.586349,3.285935,2.713216,286,345,311,3.5285,7.62029,6.74252,3.88902,6.08394333333333,0.639262595268266
"MSI1","Msi1",11.031075,7.944383,8.260089,285,399,429,9.07851566666667,17.24504,28.13067,31.61464,25.66345,0.377989932535612
"MSI2","Msi2",29.81302,13.315164,15.770824,1632,1776,1591,19.6330026666667,307.87616,440.41908,460.45511,402.916783333333,0.0510823108076676
"MSL1","Msl1",106.586432,45.947522,49.786927,2133,1918,1715,67.4402936666667,78.09138,70.85171,68.29811,72.4137333333333,0.932254641729159
"MSL2","Msl2",12.293822,6.57268,5.80698,850,768,667,8.224494,7.83564,10.11378,8.23685,8.72875666666667,0.948167820005777
"MSL3","Msl3",6.886577,6.379226,6.222131,216,349,344,6.495978,24.40148,16.24836,21.60807,20.7526366666667,0.344600892060441
"MSLN","Msln",1.270129,4.246803,1.015117,19,18,13,2.17734966666667,1.57375,1.43693,1.07057,1.36041666666667,1.34609694616064
"MSMB","Msmb",0,0,0,0,0,0,0,0,2.01723,0,0.67241,0.597939500481341
"MSMO1","Msmo1",73.129556,102.511938,107.802822,1135,2211,2224,94.4814386666667,36.92526,31.03216,58.46633,42.14125,2.21322837578111
"MSMP","Msmp",0,0,0,0,0,0,0,9.70758,12.7113,5.02513,9.14800333333333,0.0985415521805439
"MSN","Msn",6.985758,4.923811,4.740131,401,496,483,5.5499,54.23656,52.22688,36.77086,47.7447666666667,0.134371347898544
"MSR1","Msr1",0.105698,0.081961,0.024287,3,2,2,0.0706486666666667,1.9382,1.60273,0.61176,1.38423,0.449054271889317
"MSRA","Msra",17.110738,19.110949,19.66194,258,528,558,18.6278756666667,149.42389,179.7268,282.36877,203.83982,0.0958206059088837
"MSRB1","Msrb1",13.381536,17.671013,20.92947,140,345,413,17.3273396666667,29.60316,37.13912,20.60304,29.1151066666667,0.608576282645299
"MSRB2","Msrb2",43.641561,56.262449,43.972062,167,347,390,47.9586906666667,91.85759,113.71091,100.41526,101.994586666667,0.475352076756397
"MSRB3","Msrb3",2.050585,1.229866,1.545391,114,97,118,1.608614,35.88161,107.82502,90.365,78.0238766666667,0.0330104534228748
"MSS51","Mss51",0.23604,0.067551,0.022215,6,3,1,0.108602,2.46831,1.60273,1.57309,1.88137666666667,0.384747337210338
"MST1","Mst1",0.031846,0.215923,0.017156,1,1,1,0.0883083333333333,46.8482,58.9694,41.73045,49.1826833333333,0.0216869298539569
"MST1R","Mst1r",0.606433,0.190083,0.191847,15,25,21,0.329454333333333,1.06021,1.46456,3.25541,1.92672666666667,0.454246154406857
"MSTN","Mstn",0.105595,0.139971,0.049251,4,9,3,0.0982723333333333,0.5798,0.27633,0.08739,0.314506666666667,0.835501531626567
"MSTO1","Msto1",6.365801,8.937103,8.523634,160,421,397,7.94217933333333,26.25686,29.26363,49.2463,34.9222633333333,0.248931400851784
"MSX1","Msx1",1.615413,2.748161,2.814743,39,131,139,2.39277233333333,7.38837,12.98764,18.89887,13.0916266666667,0.240765130498301
"MSX2","Msx2",0.17228,0.098182,0.19663,5,6,12,0.155697333333333,0,0.30397,1.37645,0.56014,0.740765145008354
"MT1X","Mt1",237.734539,354.977232,326.577508,1134,3170,2960,306.429759666667,548.62754,649.05027,471.33562,556.33781,0.551603989807666
"MT2A","Mt2",239.992206,317.959733,309.479278,809,1928,1837,289.143739,616.91193,705.39451,603.584,641.96348,0.451260060680274
"MT3","Mt3",265.341071,402.762753,410.395775,1171,3403,3551,359.499866333333,3626.62714,3668.56544,3109.92365,3468.37207666667,0.103909254576032
"MT4","Mt4",0,0,0,0,0,0,0,1.07678,0,0,0.358926666666667,0.73587488164679
"MTA1","Mta1",16.5211,13.665522,12.081761,576,913,815,14.089461,110.17941,118.71253,145.0297,124.640546666667,0.120100249484216
"MTA2","Mta2",12.996003,11.471881,9.936198,469,825,737,11.4680273333333,48.09064,40.31694,29.4298,39.2791266666667,0.30954065703841
"MTA3","Mta3",27.418412,17.86945,16.195554,1024,1140,1149,20.494472,35.89818,33.46389,34.95745,34.7731733333333,0.600854495062967
"MTAP","Mtap",4.235083,4.247485,4.432544,154,303,315,4.30503733333333,9.31,13.51267,15.09725,12.6399733333333,0.388933116193776
"MTBP","Mtbp",1.430001,1.098517,1.775519,20,33,50,1.434679,1.01052,3.42653,2.44702,2.29469,0.738970586003539
"MTCH1","Mtch1",286.253048,337.594497,366.548327,3541,8336,7835,330.131957333333,582.48812,389.57386,359.2533,443.77176,0.744498610553272
"MTCH2","Mtch2",77.058902,65.891521,68.537271,902,1767,1650,70.495898,71.74666,66.95542,57.48315,65.3950766666667,1.07682529472692
"MTCP1","Mtcp1",1.927766,0.75198,0.697053,36,30,27,1.12559966666667,25.62736,27.7438,6.96964,20.1136,0.100674431014449
"MTDH","Mtdh",35.649575,35.066768,32.746445,1179,1520,1200,34.487596,29.65286,24.01331,10.61832,21.4281633333333,1.58227829325897
"MTF1","Mtf1",7.230291,4.141238,3.664519,468,426,363,5.012016,2.33578,2.65279,1.37645,2.12167333333333,1.92589529974309
"MTF2","Mtf2",13.331379,7.298667,5.854416,436,363,301,8.828154,13.00419,8.09655,8.91415,10.0049633333333,0.893065583438261
"MTFMT","Mtfmt",4.50813,4.931821,3.771557,84,177,159,4.403836,17.69232,12.49024,22.37277,17.5184433333333,0.291808328741815
"MTFP1","Mtfp1",32.219413,42.311226,39.597042,566,1351,1268,38.0425603333333,14.7436,9.47821,17.56612,13.92931,2.61516174112088
"MTFR1","Mtfr1",3.647166,4.407771,3.766713,105,244,201,3.94055,12.32499,11.79941,8.10576,10.7433866666667,0.420709131039995
"MTG1","Mtg1",57.817983,77.522961,79.788459,152,362,368,71.709801,33.06542,23.73698,33.42806,30.07682,2.33967957467978
"MTHFD1","Mthfd1",21.227212,18.17564,20.870752,489,671,618,20.0912013333333,103.71873,62.69989,53.13532,73.1846466666667,0.284306824673605
"MTHFD1L","Mthfd1l",3.931466,3.091332,2.390338,163,239,238,3.137712,16.49958,9.56111,26.91723,17.6593066666667,0.221750575941371
"MTHFD2","Mthfd2",7.223066,5.883731,5.817528,116,224,197,6.30810833333333,6.39441,2.32119,1.70418,3.47326,1.63373207310403
"MTHFD2L","Mthfd2l",6.389584,5.840623,4.782182,101,191,175,5.67079633333333,12.50721,17.74056,15.1191,15.12229,0.413762333597357
"MTHFR","Mthfr",5.866009,3.524258,4.157611,294,314,338,4.51595933333333,12.85509,11.99284,15.40312,13.4170166666667,0.382600607384098
"MTHFS","Mthfs",11.547651,5.912501,17.885305,31,42,60,11.781819,22.59581,17.90636,19.79465,20.09894,0.605803846069992
"MTHFSD","Mthfsd",24.333535,29.618275,31.346205,326,505,484,28.4326716666667,9.19404,6.41092,6.05201,7.21899,3.58105699929878
"MTIF2","Mtif2",14.30302,8.461845,13.301489,264,425,451,12.022118,17.69232,16.6905,14.00483,16.1292166666667,0.760228459561782
"MTIF3","Mtif3",16.263936,22.138363,12.933569,175,363,359,17.111956,54.96546,51.34262,57.94197,54.7500166666667,0.324878037405669
"MTM1","Mtm1",1.704444,1.264045,1.586442,81,102,124,1.51831033333333,12.27529,11.77177,6.88225,10.30977,0.222666803421584
"MTMR1","Mtmr1",19.217707,11.839008,9.881274,625,853,671,13.6459963333333,16.53271,15.7786,16.53924,16.2835166666667,0.847396777854815
"MTMR10","Mtmr10",6.327843,5.286601,4.364549,381,546,489,5.326331,30.43145,31.19796,18.33081,26.6534066666667,0.228772211549101
"MTMR11","Mtmr11",5.26322,4.835364,5.998822,87,134,143,5.365802,8.69707,5.85825,7.71249,7.42260333333333,0.755799810114133
"MTMR12","Mtmr12",8.669396,3.619598,3.043779,597,430,360,5.11092433333333,13.91531,8.12418,6.8167,9.61873,0.575485423712001
"MTMR14","Mtmr14",13.653595,16.199828,14.576637,140,297,277,14.81002,17.64262,13.73374,22.96267,18.11301,0.827186298756711
