"Hs_symbol","DRG","dHs_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg__TPM","FoldChange"
"RANBP1",121.47467,121.47467,79.41664,95.47295,144.24316,106.377583333333,1.1405981229788
"RANBP10",8.27951,8.27951,12.8054,11.30201,7.73433,10.6139133333333,0.798999418513542
"RANBP17",2.80165,2.80165,2.33578,4.14499,38.49689,14.9925533333333,0.23771376094624
"RANBP2",8.20634,8.20634,9.4591,8.15181,8.2587,8.62320333333333,0.95668143767789
"RANBP3",65.0339,65.0339,104.54703,106.36046,83.22057,98.0426866666667,0.666721614915804
"RANBP3L",0.18817,0.18817,30.33206,32.41383,15.81824,26.1880433333333,0.043701931228838
"RANBP6",16.66356,16.66356,7.86877,6.13459,6.8604,6.95458666666667,2.22055032400594
"RANBP9",27.55656,27.55656,29.76882,29.34653,34.41124,31.17553,0.8875241526713
"RANGAP1",128.35336,128.35336,233.41271,169.11562,271.57566,224.70133,0.573117402542555
"RANGRF",48.62123,48.62123,66.26337,58.44437,35.98432,53.56402,0.909413016123079
"RANP1",1.14993,1.14993,0,0,0,0,2.14993
"RANP2",0,0,0,0,0,0,1
"RANP3",0,0,0,0,0,0,1
"RANP4",0.53315,0.53315,2.55114,6.24512,2.64366,3.81330666666667,0.318523232815694
"RANP5",0,0,0,0,0,0,1
"RANP6",0,0,0,0,0,0,1
"RANP7",0,0,0,0,0,0,1
"RANP8",0,0,0,0.2487,0,0.0829,0.923446301597562
"RANP9",0,0,0,0,0,0,1
"RAP1A",40.20582,40.20582,51.83452,55.90211,43.89344,50.5433566666667,0.799439979558956
"RAP1AP",0.08363,0.08363,0,0.4974,0,0.1658,0.929516212043232
"RAP1B",45.51641,45.51641,32.98259,40.20641,20.25347,31.14749,1.44696864358617
"RAP1GAP",52.18602,52.18602,744.91619,505.4678,209.00183,486.46194,0.109108046466151
"RAP1GAP2",13.07787,13.07787,21.61842,14.83907,48.48161,28.3130333333333,0.480259747939199
"RAP1GDS1",222.27147,222.27147,70.50422,75.43883,84.74996,76.89767,2.86621499718798
"RAP2A",20.63606,20.63606,34.92079,32.05459,45.92534,37.6335733333333,0.560032586510248
"RAP2B",4.04567,4.04567,6.12936,5.80299,5.02513,5.65249333333333,0.758462992321676
"RAP2C",9.69079,9.69079,11.36417,17.10499,11.71074,13.3933,0.742761562671521
"RAPGEF1",29.77279,29.77279,86.70561,94.06365,36.04987,72.2730433333333,0.419974230632248
"RAPGEF2",7.12958,7.12958,35.30181,42.38944,54.44622,44.0458233333333,0.180473557777869
"RAPGEF3",12.55517,12.55517,81.48737,95.36242,85.09953,87.31644,0.153484107828622
"RAPGEF4",15.46136,15.46136,329.46145,79.30749,1740.74972,716.50622,0.0229424631329328
"RAPGEF5",9.61762,9.61762,37.73699,21.94082,22.15428,27.2773633333333,0.375481259509226
"RAPGEF6",11.24843,11.24843,4.20772,3.06729,3.64868,3.64123,2.639048269532
"RAPGEFL1",1.90262,1.90262,82.01748,56.34424,87.80873,75.39015,0.0379973072444549
"RAPH1",5.91692,5.91692,3.90954,4.86346,6.31419,5.02906333333333,1.14726278653566
"RAPSN",4.29657,4.29657,1.20931,0.63557,0.54621,0.79703,2.94740210235778
"RARA",15.98406,15.98406,5.59925,7.48862,15.53422,9.54069666666667,1.61128439012096
"RARB",1.95488,1.95488,62.40352,49.13196,22.41646,44.6506466666667,0.064728108269222
"RARG",6.85778,6.85778,15.22401,17.93399,8.80491,13.9876366666667,0.524284126627925
"RARRES1",20.2179,20.2179,1.62345,0.71847,3.64868,1.99686666666667,7.08002802927502
"RARRES2",501.83047,501.83047,50.60865,103.9011,57.61424,70.7079966666667,7.01219519961488
"RARRES3",58.18658,58.18658,45.68859,34.54159,35.37257,38.53425,1.49709631522035
"RARS",35.54336,35.54336,16.97999,13.2087,13.56786,14.5855166666667,2.34469994043615
"RARS2",38.40774,38.40774,13.36863,17.93399,15.81824,15.7069533333333,2.35876279856331
"RASA1",16.50676,16.50676,11.447,9.53348,11.95108,10.9771866666667,1.46167547415141
"RASA2",3.34526,3.34526,4.27399,3.73049,4.89404,4.29950666666667,0.819936698510301
"RASA3",10.60029,10.60029,10.20456,10.39011,21.95765,14.1841066666667,0.763975797500544
"RASA4",26.60525,26.60525,36.7596,28.04777,59.55875,41.4553733333333,0.65021804856739
"RASA4B",2.45667,2.45667,6.80856,6.35565,12.03847,8.40089333333333,0.367695906913811
"RASA4CP",9.59671,9.59671,9.3597,9.03608,14.26701,10.8875966666667,0.891408944729226
"RASA4DP",1.70399,1.70399,0.0994,0.63557,0,0.24499,2.17189696302782
"RASAL1",0.56451,0.56451,33.23108,23.18431,39.10864,31.8413433333333,0.0476384289193205
"RASAL2",3.53343,3.53343,5.79804,5.58192,5.35286,5.57760666666667,0.689221814216113
"RASAL3",5.04925,5.04925,2.68367,1.4922,1.42015,1.86534,2.11118052307929
"RASD1",75.15331,75.15331,81.0401,39.79191,90.93306,70.5883566666667,1.06376670098168
"RASD2",10.56892,10.56892,246.59912,224.90719,29.91046,167.138923333333,0.068805721903338
"RASEF",0.56451,0.56451,2.28609,2.62516,2.27223,2.39449333333333,0.460896471540181
"RASGEF1A",16.23495,16.23495,24.20269,19.95122,18.96441,21.03944,0.782004896676141
"RASGEF1B",30.37912,30.37912,18.70283,11.05331,4.36968,11.3752733333333,2.53563045880199
"RASGEF1C",11.10207,11.10207,5.4336,3.31599,14.52919,7.75959333333333,1.38157897741067
"RASGRF1",1.13948,1.13948,13.50116,5.99642,20.51565,13.3377433333333,0.149220135293257
"RASGRF2",4.43247,4.43247,8.0013,9.83744,14.98801,10.94225,0.454895015595889
"RASGRP1",0.60633,0.60633,15.33997,10.94278,7.42846,11.23707,0.131267533813241
"RASGRP2",32.25038,32.25038,94.97197,79.83252,31.61464,68.8063766666667,0.47632296056239
"RASGRP3",2.2476,2.2476,21.73438,20.44862,21.78286,21.3219533333333,0.1454890596492
"RASGRP4",2.72848,2.72848,2.48488,1.4093,1.63863,1.84427,1.31087414345333
"RASIP1",6.36644,6.36644,4.22429,3.78576,10.22505,6.07836666666667,1.04069771274917
"RASL10A",1.60991,1.60991,18.88506,33.60206,51.82441,34.77051,0.0729626164122345
"RASL10B",8.16452,8.16452,66.49529,65.49085,34.9356,55.64058,0.161801309238006
"RASL11A",6.15736,6.15736,21.36994,22.79745,8.936,17.70113,0.382723396928421
"RASL11B",4.19203,4.19203,2.50144,2.98439,12.14771,5.87784666666667,0.754891792683175
"RASL12",38.97225,38.97225,19.06728,21.19472,8.2587,16.1735666666667,2.32754504500133
"RASSF1",41.73209,41.73209,16.89716,16.30363,15.709,16.3032633333333,2.46959716076678
"RASSF10",1.2022,1.2022,0.33132,1.46456,0.76469,0.853523333333333,1.18811560685325
"RASSF2",14.85504,14.85504,63.04959,63.44599,42.05818,56.1845866666667,0.277260725734021
"RASSF3",4.34884,4.34884,5.31764,13.01527,8.87045,9.06778666666667,0.531282612265655
"RASSF4",186.47721,186.47721,93.08346,84.08804,53.70338,76.9582933333333,2.40483984427913
"RASSF5",20.30153,20.30153,3.21377,1.7409,6.9041,3.95292333333333,4.30079946052062
"RASSF6",4.1293,4.1293,0.69577,0.63557,0.41512,0.582153333333333,3.24197401853171
"RASSF7",39.73539,39.73539,37.72042,25.22918,17.54427,26.83129,1.46365439762224
"RASSF8",6.69052,6.69052,14.85956,15.00487,10.35614,13.4068566666667,0.53380971144064
"RASSF9",0.4077,0.4077,0.11596,0.60793,0,0.241296666666667,1.13405605428732
"RAVER1",5.01789,5.01789,23.4241,18.54192,31.81128,24.5924333333333,0.23514333012492
"RAVER2",2.97937,2.97937,14.61107,28.02014,18.61484,20.41535,0.185818583399291
"RAX",0.03136,0.03136,0.86142,0.11053,0,0.323983333333333,0.778982615591838
"RAX2",0,0,0.0994,0,0,0.0331333333333333,0.967929276634187
"RB1",13.24513,13.24513,14.99209,14.42457,14.00483,14.47383,0.920594965822941
"RB1CC1",24.14858,24.14858,27.73122,28.1583,60.45453,38.78135,0.632170099808076
"RBAK",12.44018,12.44018,7.62029,5.19505,3.60499,5.47344333333333,2.07620261859608
"RBBP4",35.99288,35.99288,60.24997,46.28573,41.77415,49.4366166666667,0.733452845270814
"RBBP4P1",0.04182,0.04182,0,0,0.30588,0.10196,0.945424516316382
"RBBP4P2",0.02091,0.02091,0.21536,0,0,0.0717866666666667,0.952530976313694
"RBBP4P3",0,0,0,0,0,0,1
"RBBP4P4",0.02091,0.02091,0,0,0,0,1.02091
"RBBP4P5",0,0,0,0,0,0,1
"RBBP4P6",0,0,0,0,0,0,1
"RBBP5",4.82972,4.82972,12.60661,11.38491,14.70398,12.8985,0.419449580890024
"RBBP6",15.7018,15.7018,21.30367,20.94602,28.22814,23.49261,0.681911809317178
"RBBP7",108.11455,108.11455,204.22369,171.29865,86.91295,154.145096666667,0.703306468231062
"RBBP8",8.51995,8.51995,8.86273,4.44896,9.67884,7.66351,1.09885600639925
"RBBP8P1",0.01045,0.01045,0,0.13817,0,0.0460566666666667,0.965961053735139
"RBBP9",4.46383,4.46383,7.93504,9.58875,8.82676,8.78351666666667,0.558473009875454
"RBCK1",80.69389,80.69389,82.03405,84.80651,87.98352,84.94136,0.950577114441754
"RBFA",19.64294,19.64294,14.6939,18.79062,15.97118,16.4852333333333,1.18059276684898
"RBFOX1",31.71722,31.71722,335.2595,208.32723,200.63389,248.07354,0.131355663070433
"RBFOX2",58.80336,58.80336,51.13875,38.88001,62.20241,50.74039,1.15583512223236
"RBFOX3",32.37582,32.37582,230.49712,158.94658,227.79146,205.745053333333,0.161434672616754
"RBKS",3.07346,3.07346,5.00288,8.84265,10.9242,8.25657666666667,0.440061174523483
"RBL1",1.34856,1.34856,1.259,1.54746,1.48569,1.43071666666667,0.966200640414693
"RBL2",8.70812,8.70812,30.89529,26.30687,24.27358,27.15858,0.344765964761007
"RBM10",21.00195,21.00195,41.36491,35.28769,32.48858,36.3803933333333,0.588596000149098
"RBM11",21.81735,21.81735,2.89902,2.29356,4.71926,3.30394666666667,5.30149459720691
"RBM12",5.88556,5.88556,15.10805,8.53868,14.02668,12.5578033333333,0.507866933212632
"RBM12B",0.96176,0.96176,3.82671,4.86346,4.95959,4.54992,0.353475365410673
"RBM12B-AS1",0.19862,0.19862,0.7289,0.27633,0,0.335076666666667,0.897791138086951
"RBM14",15.59726,15.59726,35.78222,28.8215,32.92554,32.5097533333333,0.495296394303509
"RBM14-RBM4",35.79426,35.79426,24.20269,30.12027,9.83178,21.3849133333333,1.64370794972924
"RBM15",1.07675,1.07675,1.22587,0.88426,1.63863,1.24958666666667,0.92316958967277
"RBM15B",8.97993,8.97993,10.22112,8.78738,7.47215,8.82688333333333,1.01557428347068
"RBM17",38.33456,38.33456,79.59887,79.58382,54.62101,71.2679,0.544288127924016
"RBM18",13.20331,13.20331,9.88981,9.47821,8.78306,9.38369333333333,1.36784759950538
"RBM19",16.60084,16.60084,45.34071,51.67422,53.15717,50.0573666666667,0.344726748539715
"RBM20",0.81541,0.81541,5.56612,3.28836,2.77475,3.87641,0.372284118849728
"RBM22",22.44459,22.44459,24.86533,21.49868,20.14423,22.1694133333333,1.01187672137865
"RBM22P1",0,0,0,0,0,0,1
"RBM22P10",0,0,0,0,0,0,1
"RBM22P11",0,0,0,0,0,0,1
"RBM22P2",0.09409,0.09409,6.6429,4.36606,4.93774,5.31556666666667,0.173237028084046
"RBM22P3",0,0,0,0,0,0,1
"RBM22P5",0,0,0,0,0,0,1
"RBM22P6",0,0,0,0,0,0,1
"RBM22P7",0,0,0,0,0,0,1
"RBM22P8",0,0,0,0,0,0,1
"RBM22P9",0,0,0,0,0,0,1
"RBM23",32.92988,32.92988,76.98147,74.19533,85.16508,78.7806266666667,0.425289715280919
"RBM24",1.24402,1.24402,8.051,9.36768,6.27049,7.89639,0.252239391483512
"RBM25",15.97361,15.97361,39.67519,31.41903,36.79271,35.96231,0.459213993930574
"RBM26",10.49575,10.49575,33.39674,35.42585,36.37759,35.0667266666667,0.318735606539656
"RBM27",2.61348,2.61348,4.00893,4.55949,3.80162,4.12334666666667,0.705296798186602
"RBM28",8.27951,8.27951,21.68469,17.90636,25.21306,21.60137,0.410572898899492
"RBM3",245.98098,245.98098,49.74722,53.13878,78.54501,60.4770033333333,4.01745313871024
"RBM33",8.69767,8.69767,25.37887,15.6957,29.45165,23.50874,0.395682111769108
"RBM34",75.38329,75.38329,40.27156,53.71908,47.36734,47.1193266666667,1.58737237802856
"RBM38",9.54444,9.54444,13.78278,17.79583,19.79465,17.12442,0.581780823882916
"RBM39",117.79489,117.79489,261.09423,244.38865,176.11998,227.200953333333,0.520571401060171
"RBM4",39.0977,39.0977,56.09194,33.21519,52.10844,47.1385233333333,0.832964894297755
"RBM41",2.08033,2.08033,5.20167,5.52665,6.2268,5.65170666666667,0.463088670977674
"RBM42",104.86338,104.86338,70.05694,62.34066,71.00731,67.8016366666667,1.53867531542733
"RBM43",3.38707,3.38707,3.46226,3.06729,1.44199,2.65718,1.19957726991835
"RBM44",0.06272,0.06272,0.11596,0.02763,0,0.0478633333333333,1.01417805757112
"RBM45",11.41569,11.41569,15.3234,10.85988,16.75773,14.31367,0.810758622851348
"RBM46",0.02091,0.02091,0.11596,0.0829,0,0.0662866666666667,0.957444214501416
"RBM47",2.16396,2.16396,1.87194,0.9948,2.73105,1.86593,1.10399067667389
"RBM48",8.36314,8.36314,13.40177,10.66644,14.24516,12.7711233333333,0.679911128044021
"RBM48P1",0,0,0,0,0,0,1
"RBM4B",14.62505,14.62505,27.00232,20.22755,22.50386,23.2445766666667,0.644476091079063
"RBM5",35.71063,35.71063,126.46363,88.42647,89.22888,101.372993333333,0.358596821336148
"RBM6",35.61654,35.61654,157.69024,218.80024,251.51882,209.336433333333,0.174085580038202
"RBM7",6.85778,6.85778,6.75886,9.00845,4.04195,6.60308666666667,1.03349867553792
"RBM8A",93.75085,93.75085,52.2321,44.04743,35.35072,43.87675,2.11135721726729
"RBMS1",24.43084,24.43084,12.77226,19.42619,10.44354,14.2139966666667,1.67154236701774
"RBMS1P1",0.1359,0.1359,0.0994,0,0,0.0331333333333333,1.09947086532877
"RBMS2",3.35571,3.35571,6.72573,5.88589,7.494,6.70187333333333,0.565539033360715
"RBMS2P1",0.03136,0.03136,0,0,0.32773,0.109243333333333,0.929786971899764
"RBMS3",22.13097,22.13097,26.50535,21.19472,27.76932,25.1564633333333,0.884330947392353
"RBMX",65.20116,65.20116,143.97373,124.04575,80.05255,116.02401,0.56570578977767
"RBMX2",11.0498,11.0498,9.4094,9.20188,12.80316,10.47148,1.05041372168195
"RBMX2P1",0,0,0,0,0,0,1
"RBMX2P2",0,0,0,0,0,0,1
"RBMX2P3",0.01045,0.01045,0,0,0,0,1.01045
"RBMX2P4",0,0,0,0,0,0,1
"RBMX2P5",0,0,0,0,0,0,1
"RBMXL1",3.9934,3.9934,7.10675,6.07932,4.8285,6.00485666666667,0.712848276219785
"RBMXL2",0.03136,0.03136,0,0,0.17479,0.0582633333333333,0.974577846093757
"RBMXL3",0.01045,0.01045,0.06626,0,0,0.0220866666666667,0.988614794570585
"RBMXP1",0,0,0,0,0,0,1
"RBMXP2",0.01045,0.01045,0.0994,0,0,0.0331333333333333,0.978044137575015
"RBMXP4",0.35543,0.35543,1.4081,1.10533,0.56806,1.02716333333333,0.668633838089021
"RBMY1A1",0,0,0,0,0,0,1
"RBMY1A3P",0,0,0,0,0,0,1
"RBMY1B",0,0,0,0,0,0,1
"RBMY1D",0,0,0,0,0,0,1
"RBMY1E",0,0,0,0,0,0,1
"RBMY1F",0,0,0,0,0,0,1
"RBMY1HP",0,0,0,0,0,0,1
"RBMY1J",0,0,0,0,0,0,1
"RBMY1KP",0,0,0,0,0,0,1
"RBMY2AP",0,0,0,0,0,0,1
"RBMY2BP",0,0,0,0,0,0,1
"RBMY2DP",0,0,0,0,0,0,1
"RBMY2FP",0,0,0,0,0,0,1
"RBMY2GP",0,0,0,0,0,0,1
"RBMY2HP",0,0,0,0,0,0,1
"RBMY2JP",0,0,0,0,0,0,1
"RBMY2KP",0,0,0,0,0,0,1
"RBMY2NP",0,0,0,0,0,0,1
"RBMY2OP",0,0,0,0,0,0,1
"RBMY2QP",0,0,0,0,0,0,1
"RBMY2TP",0,0,0,0,0,0,1
"RBMY2UP",0,0,0,0,0,0,1
"RBMY2WP",0,0,0,0,0,0,1
"RBMY2XP",0,0,0,0,0,0,1
"RBMY2YP",0,0,0,0,0,0,1
"RBMY3AP",0,0,0,0,0,0,1
"RBP1",9.31445,9.31445,92.9178,88.42647,56.54367,79.29598,0.128455372236568
"RBP2",0.12545,0.12545,0,0.2487,0,0.0829,1.03929264013298
"RBP3",0.01045,0.01045,0.19879,0.2487,0.15294,0.200143333333333,0.841941101479546
"RBP4",45.04599,45.04599,126.23171,73.61503,90.93306,96.9266,0.470209217924445
"RBP5",2.45667,2.45667,1.15961,1.51983,1.33275,1.33739666666667,1.4788546802069
"RBP7",40.37308,40.37308,8.08413,7.21228,6.8604,7.38560333333333,4.93382269055576
"RBPJ",15.01184,15.01184,41.31521,37.52598,36.09356,38.3115833333333,0.407305904324213
"RBPJL",0,0,0,0,0.24033,0.08011,0.925831628260085
"RBPJP2",0,0,0,0,0,0,1
"RBPJP5",0,0,0,0,0,0,1
"RBPJP6",0.01045,0.01045,0,0,0,0,1.01045
"RBPJP7",0,0,0,0,0,0,1
"RBPMS",19.5384,19.5384,50.11167,105.3104,50.73199,68.71802,0.294592416709482
"RBPMS2",3.01073,3.01073,3.49539,6.13459,4.26044,4.63014,0.712367720873726
"RBPMSLP",0,0,0,0,0,0,1
"RBX1",138.99546,138.99546,35.56686,26.19634,28.46847,30.0772233333333,4.50476088221953
"RC3H1",2.6553,2.6553,4.93662,3.17783,4.47892,4.19779,0.703241185196016
"RC3H2",10.69437,10.69437,18.15616,67.03832,16.93251,34.04233,0.333721245134099
"RCAN1",53.27323,53.27323,71.56443,80.05359,48.06649,66.5615033333333,0.803315902137761
"RCAN2",140.39628,140.39628,263.28092,195.86463,244.89876,234.681436666667,0.599946614378383
"RCAN3",3.48116,3.48116,2.70023,2.81859,0.28403,1.93428333333333,1.52717358582732
"RCBTB1",15.54499,15.54499,23.62289,37.52598,25.9996,29.04949,0.550591374429316
"RCBTB2",10.15077,10.15077,7.63685,8.89791,4.47892,7.00456,1.39305221024016
"RCC1",5.49877,5.49877,4.63844,4.25552,3.97641,4.29012333333333,1.22847230404836
"RCC2",20.33289,20.33289,25.77645,18.18269,14.70398,19.5543733333333,1.03787596216345
"RCC2P1",0,0,0,0,0,0,1
"RCC2P2",0,0,0,0,0,0,1
"RCC2P3",0.02091,0.02091,0,0,0,0,1.02091
"RCC2P4",0,0,0,0,0,0,1
"RCC2P5",0,0,0,0,0,0,1
"RCC2P6",0.02091,0.02091,0.06626,0.0829,0,0.04972,0.972554585984834
"RCC2P7",0.02091,0.02091,0,0,0,0,1.02091
"RCC2P8",0,0,0,0,0,0,1
"RCCD1",10.00441,10.00441,8.84616,8.04128,8.78306,8.55683333333333,1.15147032664237
"RCE1",9.63852,9.63852,15.29027,10.58354,24.81979,16.8978666666667,0.594401567412131
"RCHY1",22.81048,22.81048,25.64392,24.56598,19.55432,23.25474,0.981683580199169
"RCL1",10.42257,10.42257,6.09623,4.80819,5.48395,5.46279,1.76743635488698
"RCN1",37.03828,37.03828,141.45572,93.75969,25.9559,87.0571033333333,0.431972873965761
"RCN1P1",0.02091,0.02091,0,0,0,0,1.02091
"RCN1P2",7.00413,7.00413,27.38334,18.62482,10.39984,18.8026666666667,0.404194552922165
"RCN2",41.66937,41.66937,53.30888,58.77597,49.46479,53.84988,0.777930051989175
"RCN3",21.05422,21.05422,6.47724,6.49382,8.04021,7.00375666666667,2.75548357083986
"RCOR1",3.60661,3.60661,6.6429,6.24512,4.12935,5.67245666666667,0.690391894639506
"RCOR2",1.62036,1.62036,23.54006,12.37971,51.93366,29.2844766666667,0.0865248565739345
"RCOR3",12.29382,12.29382,28.79143,25.03574,29.88862,27.9052633333333,0.459910011775249
"RCSD1",7.11913,7.11913,11.62922,13.56794,10.9242,12.0404533333333,0.622611023747641
"RCVRN",0.60633,0.60633,2.51801,0.0829,3.77977,2.12689333333333,0.513714357594545
"RD3",0.05227,0.05227,0,0.05527,0,0.0184233333333333,1.03323437863102
"RD3L",0.05227,0.05227,0,0,0,0,1.05227
"RDBP",118.52666,118.52666,102.29407,116.75057,72.12158,97.0554066666667,1.21897062143981
"RDH10",6.82642,6.82642,6.94109,8.81501,5.11253,6.95621,0.983686956478022
"RDH11",48.76759,48.76759,38.66467,44.2685,47.1707,43.3679566666667,1.12170119471357
"RDH12",16.53812,16.53812,0.94425,0.829,0.78654,0.853263333333333,9.46337181800032
"RDH13",12.9106,12.9106,18.90163,24.20675,41.33718,28.14852,0.477231777119387
"RDH14",26.04074,26.04074,15.67129,15.14303,9.22003,13.3447833333333,1.88505740181971
"RDH16",0.20908,0.20908,0.48041,0.7461,0.76469,0.663733333333333,0.726727039589678
"RDH5",11.53069,11.53069,5.66552,13.5403,6.0957,8.43384,1.32827035438379
"RDH8",0.11499,0.11499,0,0,0,0,1.11499
"RDM1",0.24044,0.24044,1.87194,0.44213,0,0.771356666666667,0.700276812311467
"RDX",37.22645,37.22645,45.60576,58.27857,35.37257,46.4189666666667,0.806142619444118
"REC8",45.19234,45.19234,41.4146,24.48308,55.51679,40.47149,1.11383362401496
"RECK",4.35929,4.35929,3.77701,3.78576,2.49072,3.35116333333333,1.23169129481847
"RECQL",10.15077,10.15077,6.85826,8.40051,7.79988,7.68621666666667,1.28373150566127
"RECQL4",11.62477,11.62477,19.06728,27.4951,23.98955,23.51731,0.514932918823476
"RECQL5",20.82423,20.82423,43.99887,46.45153,42.82287,44.4244233333333,0.48045144876908
"REEP1",299.29603,299.29603,38.7475,24.67651,42.75733,35.39378,8.25130090911139
"REEP2",382.55113,382.55113,145.39839,113.02008,220.66888,159.695783333333,2.38681514874846
"REEP3",4.07703,4.07703,9.22717,10.74934,9.80993,9.92881333333333,0.464554553650839
"REEP4",20.07155,20.07155,10.75123,7.76495,5.85537,8.12385,2.30950201943259
"REEP5",310.04267,310.04267,154.47647,111.55552,152.39262,139.47487,2.21422287132211
"REEP6",43.63471,43.63471,48.62074,54.85204,45.8598,49.7775266666667,0.879024894083721
"REG1A",0.01045,0.01045,9.50879,24.12385,10.18136,14.6046666666667,0.0647530653223395
"REG1B",0.30316,0.30316,7.09018,19.56436,3.18987,9.94813666666667,0.119030300742196
"REG1P",0.01045,0.01045,0,0.9948,0.26218,0.418993333333333,0.712089321537804
"REG3A",0,0,1.62345,3.95156,7.20997,4.26166,0.190054089393841
"REG3G",0,0,0.14909,0.3316,0,0.16023,0.861898071934013
"REG4",0.02091,0.02091,0,0.2487,0.28403,0.177576666666667,0.866958414597209
"REL",0.25089,0.25089,0.38101,0.38687,0.6336,0.46716,0.852592764252024
"RELA",25.9362,25.9362,33.61209,36.39302,33.55915,34.52142,0.75830864869704
"RELB",8.74994,8.74994,4.655,6.02405,9.78808,6.82237666666667,1.24641658353621
"RELL1",3.3139,3.3139,4.58874,4.31079,1.85711,3.58554666666667,0.940760243780458
"RELL2",62.82812,62.82812,33.16481,23.15668,39.21788,31.8464566666667,1.94322695588575
"RELN",13.36012,13.36012,18.6697,11.55071,11.84183,14.0207466666667,0.956019052759028
"RELT",5.01789,5.01789,7.81908,6.82542,12.62838,9.09096,0.596364468791869
"REM1",5.08061,5.08061,0.61294,3.48179,1.04872,1.71448333333333,2.24006164463465
"REM2",1.75626,1.75626,10.86719,7.07412,1.74787,6.56306,0.364437145811352
"REN",0.01045,0.01045,0,0,0.15294,0.05098,0.961435993073132
"RENBP",39.94447,39.94447,58.9744,54.18884,40.04812,51.0704533333333,0.786328279838291
"REP15",0.45997,0.45997,1.07678,0.9948,1.72602,1.26586666666667,0.644331822996352
"REPIN1",56.61849,56.61849,105.90542,93.56626,76.86268,92.1114533333333,0.618812057349479
"REPS1",31.36179,31.36179,90.89677,52.50322,110.02856,84.4761833333333,0.378605931359827
"REPS2",7.50592,7.50592,18.40465,15.64043,14.46364,16.1695733333333,0.495406602998483
"RER1",108.2609,108.2609,58.46085,57.0627,59.01254,58.1786966666667,1.84628770409442
"RERE",15.31501,15.31501,136.17122,119.04413,194.03567,149.75034,0.108225361216432
"REREP1Y",0,0,0,0,0,0,1
"REREP2Y",0,0,0,0,0,0,1
"RERG",4.71472,4.71472,48.60418,60.73793,46.31862,51.88691,0.108055471571321
"RERGL",21.00195,21.00195,10.25426,25.06338,14.20146,16.5063666666667,1.25679705097764
"RESP18",5.10152,5.10152,99.97485,66.23695,3.23356,56.4817866666667,0.106147013755546
"REST",2.36259,2.36259,1.77255,2.1554,1.52939,1.81911333333333,1.19278283715684
"RET",86.454,86.454,1.22587,0.88426,2.92769,1.67927333333333,32.6409399563563
