"Hs_symbol","DRG","dHs_Avg_TPM","Brain_2_Hippocampus","dHs_Avg__TPM","FoldChange"
"RP1-56K13.6",0,0,0,0,1
"RP1-56L9.3",0.05227,0.05227,0,0,1.05227
"RP1-59B16.1",0,0,0,0,1
"RP1-63P18.2",19.29796,19.29796,0,0,20.29796
"RP1-65P5.1",0.15681,0.15681,0.99577,0.99577,0.579630919394519
"RP1-65P5.4",0,0,0,0,1
"RP1-66C13.1",0,0,0,0,1
"RP1-66C13.2",0,0,0,0,1
"RP1-66C13.3",0.01045,0.01045,0,0,1.01045
"RP1-66C13.4",0.14636,0.14636,1.63888,1.63888,0.434411568544231
"RP1-69B13.2",0,0,0,0,1
"RP1-69E11.2",0,0,0,0,1
"RP1-69E11.3",0,0,0,0,1
"RP1-6P5.2",0,0,0,0,1
"RP1-71H24.4",0,0,0,0,1
"RP1-72A23.1",0,0,0,0,1
"RP1-72A23.3",0,0,0,0,1
"RP1-73A14.1",0,0,260.20839,260.20839,0.00382836094966169
"RP1-76C18.1",0.03136,0.03136,1.7841,1.7841,0.370446463848281
"RP1-7G5.5",0,0,0,0,1
"RP1-81D8.4",0,0,0,0,1
"RP1-81F6.1",0,0,0,0,1
"RP1-83M4.2",1.12902,1.12902,0.76758,0.76758,1.20448296541033
"RP1-84O15.1",0,0,0,0,1
"RP1-89D4.1",0.70041,0.70041,1.22397,1.22397,0.764583155348319
"RP1-8B22.1",0,0,0,0,1
"RP1-8B22.2",0,0,0,0,1
"RP1-90J20.10",0,0,0,0,1
"RP1-90J4.2",0,0,0,0,1
"RP1-90J4.3",0,0,0,0,1
"RP1-91J24.1",0,0,0,0,1
"RP1-91N13.1",0,0,0,0,1
"RP1-92C4.1",0,0,0,0,1
"RP1-92C8.2",0,0,0,0,1
"RP1-93L7.2",0,0,0,0,1
"RP1-93L7.3",0,0,0,0,1
"RP1-95L4.2",0.06272,0.06272,0,0,1.06272
"RP1-95L4.3",0,0,0,0,1
"RP1-95L4.4",1.39037,1.39037,0.97503,0.97503,1.21029553981459
"RP1-96H9.5",0,0,0,0,1
"RP1-97D16.1",0.01045,0.01045,0,0,1.01045
"RP1-99E18.2",0.07318,0.07318,0,0,1.07318
"RP11-1000B6.4",0.07318,0.07318,1.28621,1.28621,0.46941444574208
"RP11-1006B19.1",0,0,0,0,1
"RP11-1006G14.3",0,0,0,0,1
"RP11-1007I13.2",0,0,0,0,1
"RP11-1007I13.3",0,0,0,0,1
"RP11-1007J8.1",0.04182,0.04182,0,0,1.04182
"RP11-1008M1.1",0,0,0,0,1
"RP11-100A13.1",0.06272,0.06272,0,0,1.06272
"RP11-100E13.3",0,0,0,0,1
"RP11-100G15.2",0,0,0,0,1
"RP11-100G15.3",0.02091,0.02091,0,0,1.02091
"RP11-100G15.4",0,0,0,0,1
"RP11-100G15.5",0,0,0,0,1
"RP11-100G15.7",0.4077,0.4077,0.12447,0.12447,1.25187866283671
"RP11-100J16.4",0,0,0,0,1
"RP11-100J16.5",0,0,0,0,1
"RP11-100N21.1",0.04182,0.04182,0,0,1.04182
"RP11-100N3.2",0,0,0,0,1
"RP11-100N3.3",0,0,0,0,1
"RP11-100N3.4",0,0,0,0,1
"RP11-1012A1.4",0.09409,0.09409,0,0,1.09409
"RP11-1012A1.5",0,0,0,0,1
"RP11-1012A1.7",0.04182,0.04182,0.60161,0.60161,0.650482951530023
"RP11-1016B18.1",0.03136,0.03136,0.6846,0.6846,0.612228422177372
"RP11-1017G21.3",0,0,0,0,1
"RP11-1018J11.1",0,0,0,0,1
"RP11-101B14.1",0,0,0,0,1
"RP11-101B14.4",0,0,0,0,1
"RP11-101E13.1",0.02091,0.02091,0.2282,0.2282,0.831224556261195
"RP11-101E19.4",0,0,0,0,1
"RP11-101E19.7",0,0,0,0,1
"RP11-101E19.8",0,0,0,0,1
"RP11-101E3.5",0,0,0,0,1
"RP11-101E5.2",0,0,0,0,1
"RP11-101E5.4",0,0,0,0,1
"RP11-101K23.1",0,0,0,0,1
"RP11-101O6.2",0.03136,0.03136,0.31118,0.31118,0.786589179212618
"RP11-1021N1.1",0.36589,0.36589,0,0,1.36589
"RP11-1022B3.2",0,0,0,0,1
"RP11-1023L17.1",1.10812,1.10812,33.42069,33.42069,0.0612457216865786
"RP11-1023L17.2",0.01045,0.01045,0.56012,0.56012,0.647674537856062
"RP11-1026M7.2",0.30316,0.30316,3.77565,3.77565,0.272875943588831
"RP11-1029F8.1",0,0,0,0,1
"RP11-1029M24.1",0,0,0,0,1
"RP11-102D18.1",0,0,0,0,1
"RP11-102H24.1",0,0,0,0,1
"RP11-102M11.1",0.02091,0.02091,0.43565,0.43565,0.711113432939783
"RP11-1030E3.1",0,0,0,0,1
"RP11-1033A18.1",0.28226,0.28226,0.56012,0.56012,0.821898315514191
"RP11-1033H12.3",0,0,0,0,1
"RP11-1035H13.3",2.43577,2.43577,0,0,3.43577
"RP11-1036E20.10",0,0,0,0,1
"RP11-1036E20.7",0,0,0,0,1
"RP11-1036F1.1",0.02091,0.02091,0,0,1.02091
"RP11-103C3.2",0,0,0,0,1
"RP11-103G8.1",0.5436,0.5436,0.8713,0.8713,0.824881098701438
"RP11-1042B17.1",0.10454,0.10454,0,0,1.10454
"RP11-1042B17.2",0,0,0,0,1
"RP11-1042B17.4",0,0,0,0,1
"RP11-1046B16.1",0,0,0,0,1
"RP11-104C4.2",0,0,0,0,1
"RP11-104C4.3",0,0,0,0,1
"RP11-104C4.4",0,0,0,0,1
"RP11-104C4.5",0,0,0,0,1
"RP11-104D21.1",0,0,0,0,1
"RP11-104D21.2",0,0,0,0,1
"RP11-104D3.1",0,0,0,0,1
"RP11-104D3.2",0.01045,0.01045,0,0,1.01045
"RP11-104F15.7",0.04182,0.04182,0,0,1.04182
"RP11-104G3.2",3.95159,3.95159,12.67538,12.67538,0.362080614944521
"RP11-104G3.4",0,0,0,0,1
"RP11-104G3.5",0,0,0,0,1
"RP11-104O19.2",0.01045,0.01045,0.60161,0.60161,0.630896410486948
"RP11-1053O12.1",0.14636,0.14636,0,0,1.14636
"RP11-1055B8.3",5.40468,5.40468,235.74967,235.74967,0.0270525403477859
"RP11-1055B8.6",2.16396,2.16396,14.06532,14.06532,0.210016116484748
"RP11-1057B8.1",0,0,0,0,1
"RP11-1057N3.2",0,0,0,0,1
"RP11-1058G23.1",0,0,0,0,1
"RP11-1059L18.1",0,0,0,0,1
"RP11-105C20.1",0,0,0,0,1
"RP11-105C20.2",0,0,0,0,1
"RP11-1060J15.3",0,0,0,0,1
"RP11-1060J15.5",0.03136,0.03136,0,0,1.03136
"RP11-106A1.2",0.04182,0.04182,0,0,1.04182
"RP11-106A1.3",0,0,0,0,1
"RP11-106E7.1",0,0,0,0,1
"RP11-106J23.1",0,0,0,0,1
"RP11-106J23.2",1.26493,1.26493,19.0027,19.0027,0.113231213786139
"RP11-106M3.1",0.12545,0.12545,0,0,1.12545
"RP11-106M7.4",0.02091,0.02091,0,0,1.02091
"RP11-1070A24.1",0,0,0,0,1
"RP11-1070N10.3",0.62724,0.62724,0.8713,0.8713,0.869577299203762
"RP11-1072C15.1",0.14636,0.14636,0.37342,0.37342,0.834675481644362
"RP11-1072C15.3",0,0,0,0,1
"RP11-1072N2.2",0,0,0,0,1
"RP11-1072N2.4",0,0,0,0,1
"RP11-1074O12.1",0.03136,0.03136,0,0,1.03136
"RP11-1079J22.1",0,0,0,0,1
"RP11-1079K10.1",0,0,0,0,1
"RP11-107C10.1",0,0,0,0,1
"RP11-107C16.2",0.01045,0.01045,0.89205,0.89205,0.534050368647763
"RP11-107E21.1",0,0,0,0,1
"RP11-107G24.3",0,0,0,0,1
"RP11-107K17.2",0,0,0,0,1
"RP11-107N4.1",0,0,0,0,1
"RP11-107P7.1",0,0,0,0,1
"RP11-107P7.2",0,0,0,0,1
"RP11-107P7.4",0.02091,0.02091,0,0,1.02091
"RP11-107P7.5",0,0,0,0,1
"RP11-107P7.6",0,0,0,0,1
"RP11-1081K18.1",0,0,0,0,1
"RP11-1081L13.3",0.01045,0.01045,0,0,1.01045
"RP11-1082L8.1",0,0,0,0,1
"RP11-1084A12.1",0,0,1.14099,1.14099,0.467073643501371
"RP11-1084J3.1",0,0,0,0,1
"RP11-1084J3.3",0.05227,0.05227,0,0,1.05227
"RP11-1085N6.1",0,0,0,0,1
"RP11-1085N6.3",0.37634,0.37634,3.42298,3.42298,0.311179340625551
"RP11-108B14.1",0,0,0,0,1
"RP11-108B14.2",0,0,0,0,1
"RP11-108B14.4",0,0,0,0,1
"RP11-108F13.2",0.04182,0.04182,0,0,1.04182
"RP11-108K14.4",0.4077,0.4077,4.8544,4.8544,0.240451626127357
"RP11-108K14.7",0.09409,0.09409,0.6431,0.6431,0.665869393220133
"RP11-108M12.2",0,0,0,0,1
"RP11-108M9.5",7.45365,7.45365,10.78756,10.78756,0.717167081228007
"RP11-108N13.1",0,0,0,0,1
"RP11-108O10.8",0.03136,0.03136,5.68421,5.68421,0.154297964905352
"RP11-1094M14.1",0,0,0,0,1
"RP11-1094M14.4",0,0,0,0,1
"RP11-1094M14.7",0,0,0,0,1
"RP11-1094M14.8",0.35543,0.35543,0.91279,0.91279,0.708614118643448
"RP11-1094M14.9",0.01045,0.01045,0,0,1.01045
"RP11-1099M24.7",0.15681,0.15681,0,0,1.15681
"RP11-1099M24.8",0.09409,0.09409,0,0,1.09409
"RP11-109E10.2",0,0,0,0,1
"RP11-109G10.2",0,0,0,0,1
"RP11-109G23.1",0,0,3.94161,3.94161,0.202363197419465
"RP11-109L13.1",0.07318,0.07318,0.35267,0.35267,0.793379020751551
"RP11-109L13.5",0.39725,0.39725,0,0,1.39725
"RP11-109M17.1",0,0,0,0,1
"RP11-109M19.2",0,0,0,0,1
"RP11-109M19.3",0,0,0,0,1
"RP11-109M19.4",0,0,0,0,1
"RP11-109M19.5",0,0,0,0,1
"RP11-109N23.1",0.12545,0.12545,0,0,1.12545
"RP11-109N23.5",0,0,0,0,1
"RP11-109N23.6",0.10454,0.10454,2.59316,2.59316,0.307400728049962
"RP11-109P14.2",0.04182,0.04182,1.01652,1.01652,0.516642532680063
"RP11-109P14.8",0.02091,0.02091,0,0,1.02091
"RP11-10A14.4",0.21953,0.21953,3.7549,3.7549,0.256478579991167
"RP11-10A14.8",0,0,0,0,1
"RP11-10A2.1",0,0,0,0,1
"RP11-10A7.1",0.07318,0.07318,0,0,1.07318
"RP11-10B2.1",0,0,0.41491,0.41491,0.706758733771053
"RP11-10D7.2",0,0,0,0,1
"RP11-10D7.5",0,0,0,0,1
"RP11-10F11.2",0,0,0,0,1
"RP11-10G12.1",1.19175,1.19175,3.79639,3.79639,0.456958254020211
"RP11-10G12.2-001",0,0,0,0,1
"RP11-10G15.4",0,0,0,0,1
"RP11-10I6.2",0,0,0,0,1
"RP11-10J21.3",0,0,0,0,1
"RP11-10K17.3",0,0,0,0,1
"RP11-10L12.1",0.4077,0.4077,0,0,1.4077
"RP11-10L12.2",0.04182,0.04182,0,0,1.04182
"RP11-10O17.1",0.19862,0.19862,1.95006,1.95006,0.406303600604734
"RP11-1100L3.4",0,0,0,0,1
"RP11-1101K5.2",0,0,0,0,1
"RP11-1102P16.1",0.02091,0.02091,0.58087,0.58087,0.645789976405397
"RP11-1105G2.3",0.66905,0.66905,1.90857,1.90857,0.573838690490516
"RP11-1109M24.11",0,0,0,0,1
"RP11-1109M24.12",0,0,0,0,1
"RP11-1109M24.13",0,0,0,0,1
"RP11-1109M24.14",0,0,0,0,1
"RP11-1109M24.15",0,0,0,0,1
"RP11-1109M24.7",0,0,0,0,1
"RP11-1109M24.8",0,0,0,0,1
"RP11-1109M24.9",0,0,0,0,1
"RP11-110C15.4",4.86108,4.86108,0.20745,0.20745,4.85409747815645
"RP11-110H1.1",0,0,0,0,1
"RP11-110H1.2",51.54833,51.54833,0.02075,0.02075,51.4801175606172
"RP11-110I1.5",4.35929,4.35929,47.48601,47.48601,0.110532708300807
"RP11-110J1.2",0,0,0,0,1
"RP11-1110J8.1",0,0,0,0,1
"RP11-1112J20.1",0,0,0,0,1
"RP11-1113C11.2",0,0,0,0,1
"RP11-1113L8.2",0,0,0,0,1
"RP11-1113L8.6",0.33453,0.33453,5.7257,5.7257,0.19842246903668
"RP11-1114A5.5",0.56451,0.56451,2.07453,2.07453,0.508861517044882
"RP11-1118M6.1",0,0,0,0,1
"RP11-1118M6.2",0,0,0,0,1
"RP11-111A24.1",0,0,0,0,1
"RP11-111D3.1",0,0,0,0,1
"RP11-111E2.1",0,0,0,0,1
"RP11-111F10.3",0.04182,0.04182,0,0,1.04182
"RP11-111F16.2",0.1359,0.1359,0,0,1.1359
"RP11-111F5.1",0,0,0,0,1
"RP11-111F5.2",0.4077,0.4077,0,0,1.4077
"RP11-111F5.5",0.36589,0.36589,3.56819,3.56819,0.299000260497046
"RP11-111F5.6",0,0,0,0,1
"RP11-111G23.1",0.06272,0.06272,0.8713,0.8713,0.567904665206007
"RP11-111H3.1",0.89904,0.89904,1.70112,1.70112,0.703056509892193
"RP11-111K18.1",15.1582,15.1582,7.5098,7.5098,1.89877552938964
"RP11-111M22.2",1.76671,1.76671,3.96235,3.96235,0.557540278295566
"RP11-1127D7.1",0,0,0,0,1
"RP11-112H10.6",0,0,0.37342,0.37342,0.728109391154927
"RP11-112J1.1",6.13646,6.13646,0,0,7.13646
"RP11-112J1.3",0,0,0,0,1
"RP11-112J3.13",0,0,0,0,1
"RP11-112L18.1",0,0,0,0,1
"RP11-112N13.1",0,0,0,0,1
"RP11-112N19.1",0,0,0,0,1
"RP11-112N19.2",0,0,0,0,1
"RP11-112N23.1",0,0,0,0,1
"RP11-1134I14.2",0,0,0,0,1
"RP11-1134I14.3",0,0,0,0,1
"RP11-1134I14.4",1.85035,1.85035,0,0,2.85035
"RP11-1134I14.6",0.10454,0.10454,10.49713,10.49713,0.0960709324848897
"RP11-1136G11.6",0.03136,0.03136,0,0,1.03136
"RP11-113A10.1",0,0,0,0,1
"RP11-113A10.2",0.04182,0.04182,0,0,1.04182
"RP11-113A10.3",0.11499,0.11499,0.29043,0.29043,0.864045318227257
"RP11-113A10.5",0,0,0,0,1
"RP11-113A11.1",0,0,0,0,1
"RP11-113C12.1",0.02091,0.02091,0,0,1.02091
"RP11-113C12.2",0.20908,0.20908,0,0,1.20908
"RP11-113C12.4",0.25089,0.25089,2.92509,2.92509,0.318690781612651
"RP11-113C12.5",0,0,0,0,1
"RP11-113C12.6",0,0,0,0,1
"RP11-113C12.7",0,0,0,0,1
"RP11-113C12.8",0,0,0,0,1
"RP11-113D6.10",0.05227,0.05227,0.85056,0.85056,0.568622471035795
"RP11-113D6.3",0.01045,0.01045,0,0,1.01045
"RP11-113D6.6",0.12545,0.12545,0,0,1.12545
"RP11-113D6.9",0.05227,0.05227,0,0,1.05227
"RP11-113I24.1",0,0,0,0,1
"RP11-113K21.1",0,0,0,0,1
"RP11-113K21.2",0,0,0,0,1
"RP11-113K21.3",0,0,1.28621,1.28621,0.437405137760748
"RP11-1143G9.2",0.04182,0.04182,0.26969,0.26969,0.820530995754869
"RP11-1148O4.1",0,0,0,0,1
"RP11-1149M3.2",0,0,0,0,1
"RP11-1149O23.1",0,0,0,0,1
"RP11-114F3.2",0,0,0,0,1
"RP11-114F3.5",0,0,1.49366,1.49366,0.401016979058893
"RP11-114G11.2",0,0,0,0,1
"RP11-114H20.1",0,0,0,0,1
"RP11-114H23.3",0,0,2.26124,2.26124,0.306631833290405
"RP11-114H24.1",0.08363,0.08363,0.62236,0.62236,0.667934367218127
"RP11-114H24.2",0.10454,0.10454,1.51441,1.51441,0.439283967212984
"RP11-114H24.4",0.09409,0.09409,0.8713,0.8713,0.584668412333672
"RP11-114H24.5",0.01045,0.01045,0.12447,0.12447,0.898601118749277
"RP11-114H7.1",0,0,0,0,1
"RP11-114H7.2",0,0,0,0,1
"RP11-114H7.3",0,0,0,0,1
"RP11-114M5.1",0.02091,0.02091,0.14522,0.14522,0.891453170569847
"RP11-114M5.3",0,0,0,0,1
"RP11-114N19.1",0,0,0,0,1
"RP11-114N19.2",0,0,0,0,1
"RP11-114O13.1",0,0,0,0,1
"RP11-1152B5.1",0,0,0,0,1
"RP11-115A14.1",0,0,0,0,1
"RP11-115A15.2",0,0,0,0,1
"RP11-115A15.3",0.02091,0.02091,0.31118,0.31118,0.778619258988087
"RP11-115A15.4",0,0,0,0,1
"RP11-115C10.1",0.48088,0.48088,0,0,1.48088
"RP11-115C21.4",0,0,0,0,1
"RP11-115C9.1",0,0,0,0,1
"RP11-115C9.2",0,0,0.85056,0.85056,0.54037696697216
"RP11-115D7.3",0.35543,0.35543,0,0,1.35543
"RP11-115H15.1",0,0,0,0,1
"RP11-115K3.2",0,0,0,0,1
"RP11-115L11.1",0.04182,0.04182,0.47714,0.47714,0.705295368076147
"RP11-115M14.1",0,0,0,0,1
"RP11-115N12.1",0.08363,0.08363,0,0,1.08363
"RP11-115P21.1",0,0,0,0,1
"RP11-1166P10.1",0.33453,0.33453,2.34422,2.34422,0.399055684135613
"RP11-1166P10.4",0,0,0,0,1
"RP11-1166P10.5",0,0,0,0,1
"RP11-1166P10.6",0.06272,0.06272,0.4564,0.4564,0.72968964570173
"RP11-1166P10.7",0.68996,0.68996,0,0,1.68996
"RP11-1167A19.2",0.21953,0.21953,0,0,1.21953
"RP11-1167A19.6",0,0,0,0,1
"RP11-116B19.2",0,0,0,0,1
"RP11-116D17.1",0,0,0,0,1
"RP11-116K4.1",0,0,0,0,1
"RP11-116N8.3",0,0,0,0,1
"RP11-116O11.2",0,0,0,0,1
"RP11-116P9.7",0,0,0,0,1
"RP11-1174L13.2",0,0,0,0,1
"RP11-117F22.1",0,0,0,0,1
"RP11-117L6.1",0.19862,0.19862,0,0,1.19862
"RP11-117N2.2",0,0,0,0,1
"RP11-117O7.2",0,0,0,0,1
"RP11-1180F24.1",0.35543,0.35543,0.47714,0.47714,0.917604289369999
"RP11-118B13.1",0,0,0,0,1
"RP11-118B22.1",0.03136,0.03136,0,0,1.03136
"RP11-118B22.3",0,0,0,0,1
"RP11-118D22.3",0,0,0,0,1
"RP11-118F2.2",0,0,0,0,1
"RP11-118F2.3",0,0,0,0,1
"RP11-118H4.1",0.02091,0.02091,0,0,1.02091
"RP11-118N24.2",0,0,0,0,1
"RP11-1195F20.7",0,0,0,0,1
"RP11-1198D22.1",0,0,0,0,1
"RP11-1198D22.2",0,0,0,0,1
"RP11-1198D22.3",0,0,0,0,1
"RP11-119D9.3",0.04182,0.04182,0,0,1.04182
"RP11-119D9.4",0,0,0,0,1
"RP11-119F19.4",0.99312,0.99312,18.62929,18.62929,0.101538058686789
"RP11-119F7.2",0.47043,0.47043,0,0,1.47043
"RP11-119F7.3",0.10454,0.10454,0,0,1.10454
"RP11-119H12.1",0,0,0,0,1
"RP11-119H12.3",0,0,0,0,1
"RP11-119H12.4",0.02091,0.02091,0.20745,0.20745,0.84550913081287
"RP11-119H12.5",0,0,0,0,1
"RP11-119K6.4",0.01045,0.01045,0,0,1.01045
"RP11-119N19.1",0,0,0,0,1
"RP11-11A18.1",0,0,0,0,1
"RP11-11C20.1",0,0,0,0,1
"RP11-11D8.3",0,0,0,0,1
"RP11-11L12.2",0,0,0,0,1
"RP11-11M20.2",0,0,0,0,1
"RP11-11N6.1",0,0,0,0,1
"RP11-120B7.1",0.07318,0.07318,0,0,1.07318
"RP11-120D12.2",0,0,0,0,1
"RP11-120E5.2",0,0,0,0,1
"RP11-120E5.3",0,0,0,0,1
"RP11-120E5.5",0,0,0,0,1
"RP11-120I21.3",0,0,0,0,1
"RP11-120J4.1",0,0,0,0,1
"RP11-120K18.3",0.08363,0.08363,0,0,1.08363
"RP11-1212A22.1",5.72875,5.72875,25.57896,25.57896,0.253160770775079
"RP11-1212A22.2",0.11499,0.11499,1.34844,1.34844,0.474779002231268
"RP11-1212A22.4",0.03136,0.03136,0,0,1.03136
"RP11-1217F2.1",0,0,0,0,1
"RP11-1217F2.10",0,0,0,0,1
"RP11-1217F2.13",0,0,0,0,1
"RP11-1217F2.3",0,0,0,0,1
"RP11-1217F2.7",0,0,0,0,1
"RP11-1217F2.9",0,0,0,0,1
"RP11-121C1.1",0,0,0,0,1
"RP11-121L10.3",0.51224,0.51224,0.49789,0.49789,1.00958014273411
"RP11-121M22.1",0.14636,0.14636,1.07876,1.07876,0.551463372395082
"RP11-1220K2.2",0.83631,0.83631,0,0,1.83631
"RP11-122A3.2",30.07596,30.07596,48.29508,48.29508,0.630406929048497
"RP11-122C21.2",0,0,0,0,1
"RP11-122C5.2",0,0,0,0,1
"RP11-122C9.1",38.26139,38.26139,0.43565,0.43565,27.3474663044614
"RP11-122F14.2",0,0,0,0,1
"RP11-122F14.3",0.02091,0.02091,0,0,1.02091
"RP11-122F14.4",0.02091,0.02091,0,0,1.02091
"RP11-122G18.7",0.19862,0.19862,0,0,1.19862
"RP11-1236K1.1",0,0,0,0,1
"RP11-1236K1.11",2.2685,2.2685,0,0,3.2685
"RP11-1236K1.8",0,0,0,0,1
"RP11-123B3.6",0.03136,0.03136,0.47714,0.47714,0.69821411646831
"RP11-123C21.1",0,0,0,0,1
"RP11-123C5.4",0,0,0,0,1
"RP11-123G9.1",0.08363,0.08363,0,0,1.08363
"RP11-123H21.1",0,0,0,0,1
"RP11-123I22.1",0,0,0,0,1
"RP11-123J14.1",0,0,0,0,1
"RP11-123J14.2",0.09409,0.09409,0,0,1.09409
"RP11-123M21.2",0,0,0,0,1
"RP11-123N4.4",0,0,0,0,1
"RP11-123O10.2",0,0,0,0,1
"RP11-124A7.1",0,0,0,0,1
"RP11-124D2.1",0,0,0,0,1
"RP11-124D2.6",2.45667,2.45667,1.12025,1.12025,1.63031246315293
"RP11-124D9.1",0,0,0,0,1
"RP11-124G5.1",0,0,0,0,1
"RP11-124G5.2",0,0,0,0,1
"RP11-124N23.1",0,0,0,0,1
"RP11-124N3.1",0,0,0,0,1
"RP11-1252D15.1",0,0,0,0,1
"RP11-125H8.1",0,0,0,0,1
"RP11-125K10.2",0,0,0,0,1
"RP11-125N22.1",0,0,0,0,1
"RP11-125N22.2",0,0,0,0,1
"RP11-125N22.3",0,0,0,0,1
"RP11-125N22.4",0,0,0,0,1
"RP11-125O5.2",0,0,0,0,1
"RP11-1267H10.1",0,0,0,0,1
"RP11-1267H10.2",0,0,0,0,1
"RP11-1267H10.3",0,0,0,0,1
"RP11-1267H10.4",0.03136,0.03136,0,0,1.03136
"RP11-126D17.1",0,0,0,0,1
"RP11-126F18.1",0,0,0,0,1
"RP11-126F18.2",0,0,0,0,1
"RP11-126K1.2",1.35901,1.35901,2.17826,2.17826,0.742233171609623
"RP11-126M14.1",0,0,0,0,1
"RP11-126O22.1",0,0,0,0,1
"RP11-1277A3.2",0.74223,0.74223,5.41453,5.41453,0.271606805175126
"RP11-1277H1.3",0,0,0,0,1
"RP11-127B1.1",0,0,0,0,1
"RP11-127H5.1",0.02091,0.02091,0.91279,0.91279,0.533728218989016
"RP11-127I20.4",1.51582,1.51582,12.94507,12.94507,0.180409277257124
"RP11-127L21.2",0,0,0,0,1
"RP11-1280I22.1",0.68996,0.68996,0,0,1.68996
"RP11-1280N14.3-001",0.04182,0.04182,0.16596,0.16596,0.893529795190229
"RP11-1281K21.1",0,0,0.43565,0.43565,0.696548601678682
"RP11-1281K21.2",0,0,0,0,1
"RP11-1281K21.3",0.59587,0.59587,1.41068,1.41068,0.661999933628686
"RP11-1281K21.5",0,0,0,0,1
"RP11-1281K21.6",0,0,0,0,1
"RP11-1281K21.7",0,0,0,0,1
"RP11-1286E23.1",0.02091,0.02091,0,0,1.02091
"RP11-1286E23.10",0,0,0,0,1
"RP11-1286E23.11",0.01045,0.01045,0,0,1.01045
"RP11-1286E23.12",0,0,0,0,1
"RP11-1286E23.13",0,0,0,0,1
"RP11-1286E23.14",0,0,0,0,1
"RP11-1286E23.15",0,0,0,0,1
"RP11-1286E23.16",0,0,0,0,1
"RP11-1286E23.17",0,0,0,0,1
"RP11-1286E23.18",0,0,0,0,1
"RP11-1286E23.3",0.04182,0.04182,0,0,1.04182
"RP11-1286E23.5",0,0,0,0,1
"RP11-1286E23.6",0,0,0,0,1
"RP11-1286E23.7",0,0,0,0,1
"RP11-1286E23.8",0,0,0,0,1
"RP11-1286E23.9",0,0,0,0,1
"RP11-128A6.2",0.10454,0.10454,0,0,1.10454
"RP11-128A6.3",0,0,0,0,1
"RP11-1292F20.1",0.03136,0.03136,0,0,1.03136
"RP11-1299A16.1",0,0,0,0,1
"RP11-129B22.6",0,0,0,0,1
"RP11-129B9.1",0,0,0,0,1
"RP11-129B9.2",0.03136,0.03136,0,0,1.03136
"RP11-129H15.1",0,0,0,0,1
"RP11-129H15.3",0.03136,0.03136,0,0,1.03136
"RP11-129H15.4",0,0,0,0,1
"RP11-129O7.2",0,0,0,0,1
"RP11-12A2.1",0,0,0,0,1
"RP11-12A20.4",1.2022,1.2022,0,0,2.2022
"RP11-12A20.6",0,0,0,0,1
"RP11-12A20.7",0.31362,0.31362,4.04533,4.04533,0.260363544109107
"RP11-12A20.8",0,0,0,0,1
"RP11-12D24.6",0.51224,0.51224,0,0,1.51224
"RP11-12D24.7",0.02091,0.02091,0.60161,0.60161,0.637427338740392
"RP11-12D24.8",0,0,0,0,1
"RP11-12D5.2",0,0,0,0,1
"RP11-12D5.3",0,0,0,0,1
"RP11-12D5.4",0,0,0,0,1
"RP11-12D5.5",0,0,0,0,1
"RP11-12D5.6",0,0,0,0,1
"RP11-12J10.3",0.43907,0.43907,6.65924,6.65924,0.187886787723064
"RP11-12K11.1",0,0,0,0,1
"RP11-12M9.3",1.59945,1.59945,1.7841,1.7841,0.933676951258935
"RP11-12M9.4",0.01045,0.01045,0,0,1.01045
"RP11-12N13.1",0,0,0,0,1
"RP11-12N13.2",0,0,0,0,1
"RP11-12N13.4",0,0,0,0,1
"RP11-12N13.6",0,0,0,0,1
"RP11-12P19.1",0,0,0,0,1
"RP11-12P19.2",0,0,0,0,1
"RP11-12P21.2",0,0,0,0,1
"RP11-130C19.1",0,0,0,0,1
"RP11-1319K7.1",0.04182,0.04182,0.72609,0.72609,0.60357223551495
"RP11-131H24.4",0,0,0,0,1
"RP11-131J4.12",0,0,0,0,1
"RP11-131K17.1",0,0,0,0,1
"RP11-1325J9.1",0,0,0,0,1
"RP11-132E11.3",0,0,0,0,1
"RP11-132E11.4",0,0,0,0,1
"RP11-132G10.2",0.41816,0.41816,0.97503,0.97503,0.718044789193076
"RP11-132G19.3",0.06272,0.06272,0,0,1.06272
"RP11-132J14.1",0,0,0,0,1
"RP11-132M7.2",0,0,0,0,1
"RP11-133G22.1",0,0,0,0,1
"RP11-133K1.1",0,0,0,0,1
"RP11-133K1.2",0,0,0,0,1
"RP11-133L14.2",0,0,0,0,1
"RP11-133L14.4",0,0,0,0,1
"RP11-133N21.12",0,0,0,0,1
"RP11-133N21.7",0,0,0.66385,0.66385,0.601015716560988
"RP11-1348G14.1",0.06272,0.06272,1.36919,1.36919,0.44855836804984
"RP11-1348G14.2",0.31362,0.31362,12.86209,12.86209,0.0947634880454535
"RP11-134C1.1",0,0,0,0,1
"RP11-134E15.1",0,0,0,0,1
"RP11-134E15.2",0.15681,0.15681,0,0,1.15681
"RP11-134G8.2",0,0,0,0,1
"RP11-134G8.6",0.68996,0.68996,0,0,1.68996
"RP11-134K1.2",0.14636,0.14636,0.6846,0.6846,0.680493885788911
"RP11-134K13.2",0.01045,0.01045,0,0,1.01045
"RP11-134L4.1",0,0,0,0,1
"RP11-134L4.2",0,0,0,0,1
"RP11-134N1.1",0,0,0,0,1
"RP11-134N1.3",0,0,0,0,1
"RP11-135F9.1",0.06272,0.06272,0,0,1.06272
