"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"TSKS",0,0,0,0,0,0,0,0,0.038638,0.034784,0.024474,0,1,1,0.976110667523041
"TSKU",11.211939,11.230774,11.870593,11.4377686666667,455,351,364,3.418258,2.456696,2.662981,2.84597833333333,151,125,176,3.23396743004706
"TSLP",0,0,0,0,0,0,0,0.101638,0.020486,0,0.040708,4,1,0,0.960884321058356
"TSN",49.746895,62.948133,49.966635,54.2205543333333,1301,1138,1171,27.343151,27.052425,22.071062,25.4888793333333,894,1077,969,2.08466933004011
"TSNARE1",7.438804,5.937983,8.781522,7.386103,130,83,108,7.807621,9.18289,5.786633,7.59238133333333,115,186,131,0.975992879583557
"TSNAX",15.729368,15.869432,15.839231,15.812677,430,381,391,16.789477,18.018491,13.991577,16.266515,469,698,581,0.97371571507047
"TSNAX.DISC1",0,0.140478,0,0.046826,0,6,0,0.033525,0.029074,0.052789,0.0384626666666667,2,2,4,1.00805357149735
"TSNAXIP1",4.416374,3.502066,5.144549,4.35432966666667,73,49,70,3.204618,4.530135,3.582669,3.772474,60,112,95,1.1219190857125
"TSPAN1",0.347397,0.599555,0.652419,0.533123666666667,6,4,3,1.51149,1.081337,1.367523,1.32011666666667,10,17,16,0.660795936985927
"TSPAN10",1.2811,1.087943,0.821678,1.06357366666667,30,22,18,0.664337,0.483866,0.396261,0.514821333333333,19,16,16,1.36225548271479
"TSPAN11",8.836552,14.184564,8.374399,10.4651716666667,720,994,621,4.416656,4.985471,3.923301,4.44180933333333,303,436,351,2.10686758105209
"TSPAN12",3.035229,5.008715,3.536609,3.86018433333333,84,108,93,3.970909,2.634786,2.316492,2.97406233333333,71,87,77,1.22297637170093
"TSPAN13",39.353102,51.311417,40.795948,43.8201556666667,983,963,879,169.827068,192.83545,133.352641,165.338386333333,4570,6619,4958,0.269451668100528
"TSPAN14",32.267649,21.174545,27.051731,26.8313083333333,1518,810,1301,14.947181,16.489777,14.313904,15.2502873333333,838,1188,1090,1.71266561399468
"TSPAN15",16.923621,11.756601,17.929458,15.53656,219,144,235,3.11171,2.169436,2.365672,2.54893933333333,34,33,56,4.65957810117539
"TSPAN16",0.076534,0,0.086553,0.0543623333333333,1,0,1,0,0.307047,0.05063,0.119225666666667,0,2,1,0.942046242089397
"TSPAN17",25.417966,21.85539,24.305777,23.859711,735,513,668,49.175457,58.862954,50.905653,52.9813546666667,1508,2299,2207,0.460524030074977
"TSPAN18",14.623646,19.867988,12.829963,15.7738656666667,746,684,597,8.070966,2.285991,2.825605,4.39418733333333,463,146,266,3.10961867471912
"TSPAN19",0.960822,1.262551,0.039731,0.754368,7,12,2,3.798471,3.789926,3.038713,3.54237,33,49,46,0.386223050962383
"TSPAN2",2.778145,4.179642,7.159958,4.705915,75,61,110,21.590453,31.407142,27.882201,26.959932,552,1046,1066,0.204074709480695
"TSPAN3",209.675271,170.2649,215.794071,198.578080666667,4120,2681,3893,154.782889,133.004493,138.716236,142.167872666667,3409,4049,4083,1.39401443179461
"TSPAN31",31.25801,28.104223,35.836854,31.733029,318,264,291,30.121155,26.530897,22.076429,26.242827,302,390,324,1.20152835093069
"TSPAN32",0.502995,1.490076,0.422045,0.805038666666667,5,12,3,0.906958,1.546972,1.513322,1.32241733333333,11,18,19,0.77722407629292
"TSPAN33",1.409339,1.556477,1.740602,1.568806,28,24,29,7.865611,5.442832,7.461157,6.9232,168,214,277,0.324213196688207
"TSPAN4",43.915236,35.178415,49.6316,42.908417,529,341,499,18.852134,12.136246,16.574049,15.854143,254,259,362,2.60520021694369
"TSPAN5",7.586164,10.051243,6.418906,8.018771,277,322,275,28.026552,16.379871,16.289201,20.2318746666667,810,790,774,0.424775067750337
"TSPAN6",22.346973,21.069892,20.600651,21.339172,759,618,678,9.706662,9.732277,8.364774,9.26790433333333,334,501,421,2.17563110005602
"TSPAN7",38.541193,23.190886,42.06955,34.600543,946,457,906,103.565751,113.341866,97.764523,104.890713333333,2649,3924,3610,0.336200804389079
"TSPAN8",0,0,0,0,0,0,0,0.066093,0,0.064071,0.043388,1,0,2,0.958416236337777
"TSPAN9",9.720332,11.274588,9.814859,10.2699263333333,442,467,368,16.091456,15.940905,12.378298,14.803553,663,1149,974,0.713126113686798
"TSPEAR",0.141246,0.318728,0.110417,0.190130333333333,8,13,6,0.212221,0.164907,0.158511,0.178546333333333,10,10,12,1.00982905777428
"TSPEAR.AS1",2.405265,4.519719,1.41665,2.78054466666667,52,46,39,3.468959,2.268631,1.419479,2.38568966666667,67,82,67,1.11662468769288
"TSPO",8.689505,13.66662,13.277483,11.8778693333333,73,84,79,22.963138,12.979797,21.861157,19.2680306666667,170,146,269,0.635378421570706
"TSPO2",0,0.164027,0,0.0546756666666667,0,1,0,0,0,0,0,0,0,0,1.05467566666667
"TSPOAP1",14.765057,6.172986,12.742357,11.2268,385,181,319,48.66354,48.829645,38.669939,45.387708,1651,2068,1765,0.263578446255633
"TSPOAP1.AS1",0.393478,0.625679,0.932218,0.650458333333333,13,13,17,4.084399,3.287583,3.779423,3.717135,89,110,121,0.349885753393391
"TSPY1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY11P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY12P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY13P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY14P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY16P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY17P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY19P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY23P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY24P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY25P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY26P",2.533453,2.264342,2.206419,2.334738,136,107,114,3.963192,2.998441,2.88401,3.281881,242,241,262,0.778802119909451
"TSPY3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY7P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPY9P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSPYL1",14.274598,13.234479,16.319802,14.6096263333333,1109,830,1119,20.919186,21.577171,18.776272,20.4242096666667,1712,2404,2189,0.728597534107404
"TSPYL2",35.070052,27.333563,31.720116,31.374577,887,580,726,27.015619,22.721193,27.042618,25.5931433333333,712,791,1008,1.21740317021568
"TSPYL4",16.79496,14.645742,18.674556,16.705086,1060,745,1042,61.261148,61.644256,51.756865,58.2207563333333,4045,5546,4936,0.298967576508887
"TSPYL5",3.265599,3.873786,3.401389,3.51359133333333,220,208,201,9.570092,11.538931,9.792268,10.3004303333333,666,1099,1015,0.399417650495965
"TSPYL6",0.021723,0.026922,0.024551,0.0243986666666667,1,1,1,0.083115,0.015239,0.057622,0.051992,4,1,4,0.97377039622608
"TSR1",24.080255,20.808406,20.540992,21.8098843333333,746,618,618,24.544043,20.912658,20.277371,21.9113573333333,701,909,866,0.995571061176181
"TSR2",6.635174,6.456023,6.507593,6.53293,421,331,365,5.546733,5.709961,5.55294,5.60321133333333,369,517,534,1.14079795719598
"TSR3",16.746168,19.125471,19.782082,18.5512403333333,194,169,185,20.714662,25.005529,24.622727,23.4476393333333,259,421,448,0.799718944915718
"TSSC2",24.439939,22.046649,21.505383,22.6639903333333,332,218,249,12.729089,9.457581,11.70869,11.2984533333333,185,265,288,1.92414360504952
"TSSC4",26.211059,25.224536,28.837914,26.7578363333333,249,213,224,20.671428,20.066609,16.561751,19.0999293333333,173,287,284,1.38099173748339
"TSSK1B",0,0.034292,0,0.0114306666666667,0,1,0,0,0,0,0,0,0,0,1.01143066666667
"TSSK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TSSK3",9.050426,1.277853,1.433288,3.92052233333333,14,10,11,6.547211,3.411949,1.480603,3.81325433333333,10,10,3,1.02228596134161
"TSSK4",7.378434,8.206294,7.182978,7.58923533333333,95,80,75,4.221754,5.179251,2.307794,3.902933,50,83,48,1.75185655878498
"TSSK5P",2.34888,3.792927,2.8717,3.00450233333333,26,34,28,2.077656,4.345337,1.977537,2.80017666666667,24,69,33,1.05376741256766
"TSSK6",0.387617,0.494849,0.504581,0.462349,7,6,8,0.578952,0.434135,0.496057,0.503048,8,10,11,0.972922355107754
"TST",8.995448,7.632764,7.610144,8.079452,137,106,107,2.297871,1.674796,2.904411,2.29235933333333,31,33,53,2.75773422058629
"TSTD1",0.785646,1.353765,1.087754,1.07572166666667,4,6,5,36.828592,20.739259,26.872856,28.1469023333333,175,130,170,0.0712158583072756
"TSTD2",10.534797,11.760296,12.92883,11.7413076666667,314,337,292,11.491057,11.283417,10.335336,11.0366033333333,333,538,416,1.05854677717773
"TSTD3",5.35133,3.273006,5.200954,4.60843,107,73,78,4.575447,3.831842,6.062871,4.82338666666667,95,113,120,0.963087344363188
"TTBK1",4.160486,2.83436,3.943688,3.646178,404,217,324,13.583721,14.72376,11.625988,13.3111563333333,1354,2023,1791,0.32465426914373
"TTBK2",2.279316,2.474886,2.971894,2.57536533333333,347,269,339,11.310081,10.911984,11.028704,11.0835896666667,1954,2579,2782,0.295886026583326
"TTC1",18.960112,19.387643,22.364165,20.2373066666667,355,291,381,29.450018,34.19005,30.337191,31.325753,539,799,741,0.656977941601752
"TTC12",10.038359,10.435255,6.869467,9.11436033333333,82,66,76,8.076075,13.450732,8.193076,9.90662766666667,84,137,104,0.927359092329273
"TTC13",19.421638,18.208338,15.836195,17.822057,467,378,427,21.498728,24.776476,23.467207,23.2474703333333,748,1080,1048,0.776248274201415
"TTC14",18.985541,23.182911,23.525896,21.898116,629,492,537,15.205132,18.543479,13.704525,15.817712,500,718,655,1.36154763501718
"TTC16",0.05269,0.031598,0.069739,0.0513423333333333,4,2,5,0.035377,0.033003,0.060204,0.0428613333333333,3,3,7,1.00813243307515
"TTC17",60.218968,73.8531,46.859829,60.3106323333333,1397,1183,1179,40.667511,45.31995,35.118003,40.368488,1179,1570,1424,1.48206123301711
"TTC19",23.880594,23.117276,26.941229,24.6463663333333,879,677,836,35.885676,31.785014,32.201085,33.2905916666667,1312,1733,1723,0.747912622291197
"TTC21A",9.23029,9.004651,10.019013,9.41798466666667,154,118,115,12.83383,17.561933,11.806911,14.067558,209,304,254,0.691418255477541
"TTC21B",9.742931,12.805345,9.95474,10.8343386666667,283,270,241,7.69126,7.184132,6.847596,7.240996,285,369,317,1.43603257017315
"TTC22",0.037505,0.133848,0.105401,0.0922513333333333,2,5,3,0.130846,0.040674,0.032718,0.0680793333333333,5,2,2,1.02263127770159
"TTC23",8.419572,9.288203,6.7688,8.15885833333333,188,160,175,2.425437,2.251297,2.695873,2.45753566666667,101,71,77,2.64895556150927
"TTC23L",0.460283,0.856247,0.793689,0.703406333333333,6,6,7,2.60172,0.599102,2.572322,1.92438133333333,33,20,22,0.582484340847477
"TTC23L.AS1",0.370156,0.057386,0.519202,0.315581333333333,8,1,10,0.615734,0.809667,0.518935,0.648112,14,25,17,0.798235395005517
"TTC24",0.033976,0,0,0.0113253333333333,1,0,0,0.08583,0,0,0.02861,1,0,0,0.983196093109471
"TTC25",0.996938,1.792499,1.116224,1.301887,31,19,23,1.443864,1.860059,2.128008,1.81064366666667,51,81,84,0.818989268294534
"TTC26",1.569448,1.16139,1.273253,1.334697,79,55,68,2.071376,3.069801,2.905594,2.682257,119,213,222,0.634039666432843
"TTC27",14.143204,17.474163,7.379646,12.9990043333333,162,132,115,7.970574,13.4363,14.364189,11.9236876666667,144,274,254,1.08320509551157
"TTC28",8.674354,10.815172,7.045279,8.844935,913,894,737,7.983501,5.842452,4.636421,6.15412466666667,854,895,825,1.37612013470644
"TTC28.AS1",4.272866,6.089703,5.846092,5.402887,154,134,131,7.748695,8.980356,7.251209,7.99342,208,306,264,0.711952405202915
"TTC29",0.082496,0.476882,0,0.186459333333333,2,3,0,0.495908,0.203546,0.576938,0.425464,11,7,22,0.832332021947473
"TTC3",94.525479,182.576764,85.699928,120.934057,5125,5708,4340,190.291834,154.757007,156.590716,167.213185666667,12397,12442,13802,0.724878115331732
"TTC3.AS1",0.362939,0.180539,0,0.181159333333333,5,2,0,0.345212,0.05083,0.191666,0.195902666666667,5,1,4,0.987671794917535
"TTC30A",1.01163,1.107049,0.928574,1.015751,89,78,72,1.167626,1.020891,1.134978,1.10783166666667,109,129,149,0.956314980876873
"TTC30B",0.912793,0.878238,0.765939,0.852323333333333,52,41,39,0.913609,1.113828,0.901169,0.976202,55,92,78,0.937314775176492
"TTC31",7.716346,8.318426,9.396976,8.47724933333333,283,251,263,3.209591,4.339852,2.019005,3.18948266666667,122,181,134,2.26215265401106
"TTC32",5.33717,4.725213,5.248104,5.10349566666667,38,28,34,4.984414,7.137518,6.115912,6.07928133333333,37,76,65,0.862163174378717
"TTC33",5.816175,6.055169,4.316488,5.395944,212,174,175,8.377126,6.157199,5.159503,6.56460933333333,363,423,353,0.845508831740507
"TTC34",0.24386,0.197625,0.223932,0.221805666666667,33,21,26,0.247828,0.373205,0.268599,0.296544,34,72,58,0.942355729282359
"TTC36",0.942879,0.166043,0.541951,0.550291,8,1,4,0.513743,1.078181,1.47596,1.022628,5,14,25,0.766473617491699
"TTC37",32.984857,29.738612,20.306828,27.6767656666667,1196,1246,1149,23.129429,21.446883,24.598917,23.0584096666667,1413,1880,1716,1.19196430952786
"TTC38",32.407707,7.198941,23.544917,21.0505216666667,130,140,109,22.524781,18.03298,36.54553,25.701097,218,346,313,0.82582830460736
"TTC39A",4.29855,2.566755,3.615058,3.49345433333333,45,27,41,43.522009,52.600413,50.851066,48.9911626666667,482,741,797,0.0898849735361226
"TTC39A.AS1",0,0,0,0,0,0,0,0.58736,0.551929,0.350216,0.496501666666667,4,4,5,0.668225116131957
"TTC39B",0.849213,0.515476,0.49219,0.618959666666667,64,60,48,1.041009,1.043951,1.186902,1.09062066666667,179,229,273,0.774391879158055
"TTC39C",9.559123,7.422675,6.861155,7.947651,198,140,203,16.426532,20.118438,17.233702,17.926224,340,568,534,0.472764720527454
"TTC39C.AS1",0,0.134948,0.1221,0.0856826666666667,0,1,1,2.079665,1.606684,0.574511,1.42028666666667,20,21,8,0.44857606399242
"TTC39CP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTC39DP",0.042702,0,0,0.014234,1,0,0,0,0,0.028139,0.00937966666666667,0,0,1,1.00480922441143
"TTC4",8.486733,6.345947,7.760995,7.531225,219,153,191,6.288942,5.876752,6.819968,6.328554,164,225,224,1.16410754427135
"TTC41P",0.531955,0.327499,0.326423,0.395292333333333,9,4,5,0.486272,0.324918,0.355038,0.388742666666667,9,12,8,1.00471625652749
"TTC4P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTC5",5.448316,7.025289,7.897951,6.79051866666667,192,179,198,24.280318,23.217854,23.440203,23.646125,624,843,907,0.316095072416725
"TTC6",1.513573,0.850244,0.730947,1.031588,7,4,3,0.787011,0.691666,0.77141,0.750029,7,6,10,1.16088819099569
"TTC7A",4.344519,4.014571,6.273346,4.87747866666667,202,158,178,3.709691,3.806677,2.044412,3.18692666666667,198,272,201,1.40376919267752
"TTC7B",18.70102,22.924749,16.69998,19.4419163333333,242,220,233,67.415574,76.060947,76.2126,73.229707,1055,1443,1533,0.275387269591854
"TTC8",13.619019,14.583991,21.546609,16.5832063333333,251,206,253,11.186805,8.384267,10.697142,10.0894046666667,244,226,259,1.58558613937015
"TTC9",2.083619,1.905882,2.147512,2.045671,160,117,145,15.564754,19.448147,17.632687,17.5485293333333,1245,2125,2073,0.16420013389022
"TTC9B",5.431281,3.594801,4.430965,4.48568233333333,107,45,84,32.782788,33.381895,38.533657,34.8994466666667,404,583,751,0.152806877060501
"TTC9C",18.129614,17.643454,19.880051,18.5510396666667,130,134,169,25.443549,23.4422,23.512784,24.1328443333333,251,304,317,0.777907960092539
"TTF1",5.836804,5.547115,4.404263,5.26272733333333,158,121,151,5.286713,5.078408,4.648966,5.00469566666667,167,192,190,1.04297164768883
"TTF2",7.086182,12.305012,6.510026,8.63374,239,276,198,5.871716,3.168869,6.812952,5.28451233333333,198,221,312,1.53293358164041
"TTI1",6.249586,5.908536,7.149151,6.43575766666667,245,205,218,6.568378,6.833075,7.773913,7.05845533333333,276,451,354,0.922727415998583
"TTI2",1.939839,3.21468,3.805221,2.98658,50,56,70,3.72392,4.535805,3.4458,3.90184166666667,99,111,119,0.813282082754611
"TTK",1.64723,5.124823,1.241796,2.671283,33,99,31,0.867265,0.45597,0.788018,0.703751,16,14,21,2.15482368022088
"TTL",15.154675,15.98311,14.916244,15.351343,823,669,763,56.905817,53.941259,56.656408,55.8344946666667,3033,4301,4326,0.287701036067979
"TTLL1",6.702212,7.182434,9.048286,7.64431066666667,151,117,163,9.522959,9.530587,9.487716,9.513754,202,289,321,0.822190691038298
"TTLL1.AS1",0.696332,0.313113,0.717819,0.575754666666667,21,8,19,0.850259,0.766102,0.592545,0.736302,27,33,27,0.907534902722376
"TTLL10",0,0,0,0,0,0,0,0.031126,0.022457,0.48324,0.178941,1,1,7,0.848218867610847
"TTLL10.AS1",0.03748,0.093342,0.043158,0.0579933333333333,2,4,2,0.036485,0,0,0.0121616666666667,2,0,0,1.04528097454787
"TTLL11",4.058226,3.7816,3.07159,3.63713866666667,77,46,51,11.197015,11.880203,8.933261,10.6701596666667,179,344,245,0.397350061962877
"TTLL12",6.639363,5.713131,7.258887,6.537127,213,170,196,10.583209,9.858233,12.140133,10.860525,379,542,705,0.635480048311521
"TTLL13P",0.256632,0.137513,0.445103,0.279749333333333,7,6,10,0.230776,1.254373,0.974139,0.819762666666667,8,12,3,0.703250680308494
"TTLL2",0,0,0.040584,0.013528,0,0,1,0.137474,0.301987,0.142817,0.194092666666667,4,9,9,0.848785046833328
"TTLL3",31.166837,34.962579,30.214204,32.11454,734,669,616,25.254604,14.601155,12.347209,17.4009893333333,489,439,387,1.79960649941865
"TTLL4",43.957607,42.106568,52.533499,46.1992246666667,588,476,545,20.669699,16.108707,13.437382,16.738596,325,399,340,2.66082076995646
"TTLL5",9.440788,13.040786,17.448681,13.310085,193,187,141,19.471018,12.672934,12.41296,14.852304,331,363,347,0.902713258590045
"TTLL6",0.242278,0,0,0.0807593333333333,1,0,0,0.653323,1.882176,1.104237,1.21324533333333,30,30,33,0.488314294423754
"TTLL7",9.142443,22.813848,60.713026,30.8897723333333,925,917,790,17.365089,24.430318,5.691162,15.8288563333333,662,739,883,1.89494590135448
"TTLL8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTLL9",1.314327,0.958209,1.009252,1.09392933333333,32,20,31,3.619351,3.952063,3.182839,3.584751,105,162,128,0.456716042666948
"TTN",0.435684,0.176117,0.462455,0.358085333333333,92,115,91,1.719501,1.017447,0.387119,1.04135566666667,122,122,88,0.66528599376852
"TTN.AS1",6.106175,5.618044,4.640774,5.45499766666667,83,79,81,40.78974,32.423827,34.098427,35.7706646666667,170,244,250,0.17554748398438
"TTPA",0.217263,0.104161,0.09973,0.140384666666667,8,3,3,0.338529,0.170153,0.109861,0.206181,13,9,6,0.945450696592524
"TTPAL",5.599461,4.897724,4.889513,5.12889933333333,441,337,333,5.534604,7.063067,4.040106,5.54592566666667,485,719,540,0.936292229003314
"TTR",1.632604,2.011227,2.079413,1.907748,11,10,12,4.328675,2.405308,1.939705,2.89122933333333,28,21,18,0.747256908013988
"TTTY10",1.27794,2.187166,0.986242,1.48378266666667,63,101,47,1.741661,0.708639,1.303782,1.25136066666667,102,58,99,1.10323623550913
"TTTY11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY14",6.13528,6.570968,5.620768,6.10900533333333,162,112,118,6.974437,8.297958,7.784561,7.685652,235,261,266,0.8184768781127
"TTTY17A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY1B",0,0.114959,0,0.0383196666666667,0,1,0,0,0,0,0,0,0,0,1.03831966666667
"TTTY20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY21B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY22",0,0.057015,0.051797,0.0362706666666667,0,1,1,0,0,0,0,0,0,0,1.03627066666667
"TTTY23B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY3B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY6B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY7",0,0.075855,0,0.025285,0,0,0,0,0,0,0,0,0,0,1.025285
"TTTY7B",0,0.087161,0,0.0290536666666667,0,1,0,0,0,0,0,0,0,0,1.02905366666667
"TTTY8B",0.367488,0.286941,0,0.218143,2,1,0,0,0.163528,0,0.0545093333333333,0,1,0,1.15517517151737
"TTTY9A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTTY9B",0.049148,0.061057,0,0.036735,1,1,0,0,0,0,0,0,0,0,1.036735
"TTYH1",402.933741,217.352946,329.353929,316.546872,3958,1753,3034,5.177097,2.7413,3.650646,3.85634766666667,77,78,85,65.3880022181279
"TTYH2",43.525327,63.290589,31.970962,46.2622926666667,1178,1490,963,0.217949,0.146413,0.513324,0.292562,13,7,21,36.564816748958
"TTYH3",99.919255,137.55862,96.030554,111.169476333333,5775,6121,4786,45.935139,45.74826,36.874736,42.8527116666667,2854,3665,3398,2.55786864871564
"TUB",6.241133,7.081763,5.498987,6.273961,631,576,490,28.318802,15.90488,14.350801,19.5248276666667,2898,2275,2204,0.354398152234587
"TUB.AS1",0,0,0,0,0,0,0,0.232085,0,0.022405,0.08483,1,0,1,0.921803416203461
"TUBA1A",1229.098103,1043.992666,1295.874414,1189.655061,26692,18445,24920,3120.874999,3798.089807,2952.668505,3290.544437,72232,119195,99128,0.361731425411104
"TUBA1B",250.584645,314.854113,266.813662,277.417473333333,5137,4894,4979,829.080744,837.058019,848.477435,838.205399333333,17638,24628,26908,0.331763205473307
"TUBA1C",43.263499,68.613028,51.543069,54.4731986666667,741,910,791,23.174278,20.475283,29.53575,24.3951036666667,430,465,711,2.18440528516055
"TUBA3C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TUBA3D",0.891581,1.275163,0.609622,0.925455333333333,7,9,3,0.258527,0.375841,0.714508,0.449625333333333,5,7,9,1.32824343577513
"TUBA3E",0,0,0,0,0,0,0,0,0.038142,0,0.012714,0,1,0,0.987445616432675
"TUBA3FP",1.845932,1.382716,1.903162,1.71060333333333,52,31,45,5.071001,3.213256,3.487246,3.92383433333333,145,122,143,0.550506607215258
"TUBA3GP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TUBA4A",0.510756,1.102784,1.002056,0.871865333333333,7,8,8,45.581994,29.371323,55.596501,43.516606,509,513,1062,0.0420486982617977
"TUBA4B",0,0,0,0,0,0,0,0.050997,0,0.035696,0.0288976666666667,1,0,1,0.971913954513779
"TUBA8",0.46274,0.178573,0.212261,0.284524666666667,11,3,4,1.662954,1.335463,2.406872,1.801763,45,38,84,0.458470137076786
"TUBAL3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TUBAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TUBAP10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TUBAP11",0.121039,0.225419,0.273075,0.206511,2,3,4,0.058058,0,0.040019,0.0326923333333333,1,0,1,1.16831602313306
"TUBAP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TUBAP13",0.059761,0,0,0.0199203333333333,1,0,0,0,0,0.039562,0.0131873333333333,0,0,1,1.00664536535198
"TUBAP14",0,0,0,0,0,0,0,0.105579,0.038711,0.036347,0.0602123333333333,2,1,1,0.943207288351359
"TUBAP2",0.051429,0.192298,0,0.0812423333333333,1,4,0,0.394464,0.543631,0.44221,0.460101666666667,9,18,15,0.740525374374616
"TUBAP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TUBAP6",0.1345,0,0.227928,0.120809333333333,2,0,3,0,0.095065,0.222669,0.105911333333333,0,2,5,1.01347124272169
"TUBAP7",0,0,0.062591,0.0208636666666667,0,0,1,0,0,0,0,0,0,0,1.02086366666667
