"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg__TPM","FoldChange"
"EPB41L1",71.730671,80.194627,76.952581,1136,729,1020,0.0414403333333333,354.784867,320.173175,226.533311,5908,4863,4073,0,1.04144033333333
"EPB41L2",223.048236,230.568589,189.361853,4201,3685,3167,2.261544,64.013694,26.28408,23.467768,1392,484,496,5.92937,0.470684059301206
"EPB41L3",75.837621,84.226181,75.581903,1829,1696,1667,8.47944666666667,142.557747,142.11003,111.54248,4180,2527,2424,9.244351,0.925334036940619
"EPB41L4A",17.721257,36.41052,19.611303,409,287,397,11.264823,65.128107,82.71886,72.003806,686,618,662,16.6896413333333,0.693333616487118
"EPB41L4A.DT",0.868548,0.840092,0.774743,13,11,10,0.014159,1.452564,2.071902,2.287035,27,22,30,0.0136193333333333,1.0005324155222
"EPB41L4B",2.170366,2.180825,1.580028,138,101,90,2.74989166666667,2.817551,3.165879,3.117825,250,204,182,3.11184,0.911974120264083
"EPB41L5",4.509912,8.024022,4.178255,415,358,364,8.334519,13.697563,5.616279,5.847122,680,405,449,25.6441703333333,0.35034001371482
"EPB42",0,0,0,0,0,0,0.0700306666666667,0,0,0,0,0,0,1.07917766666667,0.514641285264543
"EPC1",14.373619,13.668856,16.739044,530,440,456,74.4491643333333,15.280875,16.699506,19.661018,656,593,547,53.8607103333333,1.37528595373455
"EPC2",8.784225,11.898117,8.777802,431,422,411,2.28687433333333,7.345778,8.512187,9.100265,411,335,383,2.07495933333333,1.06891635856864
"EPCAM",1.002983,0.492785,1.187665,12,5,17,0.280812666666667,0.409635,1.608674,1.022591,7,14,10,0.482708666666667,0.86383299393947
"EPCAM.DT",0.568486,1.0528,0.695166,9,11,10,0.867465333333333,1.429034,2.514978,0.702351,23,14,9,1.42846166666667,0.768991069106163
"EPDR1",5.468971,7.915705,5.716815,137,172,139,7.96163133333333,11.534449,8.830061,9.186484,404,206,224,9.16865366666667,0.881299690903034
"EPG5",4.459575,4.694668,5.325339,439,369,343,5.22530966666667,5.2701,4.489699,4.358422,665,411,358,7.997054,0.691927565030361
"EPGN",0.077149,0.127321,0.028782,3,4,1,20.877928,0.149499,1.051806,0.148083,7,9,4,33.7195856666667,0.630132174100349
"EPHA1",2.126717,2.888546,2.64014,14,16,17,21.218704,3.165615,1.593268,0.187032,26,10,1,31.0233516666667,0.693828186108564
"EPHA1.AS1",0.039958,0.643026,0,3,5,0,142.872124666667,0.215391,0.014327,0.016023,12,1,1,185.640838333333,0.770850184511691
"EPHA10",4.63322,3.267219,5.062841,219,109,175,0,10.900879,17.684677,18.280651,501,568,422,0.0675923333333333,0.936687131198957
"EPHA2",20.608745,35.41053,21.144225,630,853,587,10.2938,7.586136,5.500727,9.067554,336,185,244,13.0455726666667,0.804082558114754
"EPHA3",4.269695,2.413091,4.050105,365,169,302,1.459066,10.242499,4.776466,5.190323,1052,376,371,1.97562466666667,0.826403285181352
"EPHA4",10.545834,3.238304,6.674982,270,168,273,0.104166,6.959129,9.804105,11.146857,219,274,274,0.165370666666667,0.947480515498359
"EPHA5",1.251912,0.983532,1.322211,132,72,120,9.18033933333333,0.659908,1.067351,1.232631,84,107,105,8.89575233333333,1.02875850065905
"EPHA5.AS1",13.222185,15.481694,41.567047,6,2,4,9.87720566666667,0.874014,28.420641,1.292109,3,11,3,23.811945,0.438385852728058
"EPHA6",2.544291,3.653387,2.689005,69,55,58,0.746438,4.331969,4.557494,3.460846,187,109,91,2.615208,0.483080918165704
"EPHA7",2.764967,4.157355,1.754642,237,318,132,0.549814666666667,1.674622,0.544303,0.416311,190,41,35,0.315958333333333,1.17770800747237
"EPHA8",0.822592,0.585117,0.854857,36,18,27,0.122893666666667,2.825052,2.838942,3.828222,120,87,99,0.317085333333333,0.85255954056128
"EPHB1",4.498883,3.658349,4.109507,248,193,235,2.68866233333333,5.146849,7.737032,6.595279,393,380,373,3.532635,0.813800875943757
"EPHB2",5.875831,4.372169,4.796811,564,363,454,3.14252066666667,3.63273,4.575854,6.11293,325,397,502,2.60912633333333,1.14779043016782
"EPHB3",30.47003,21.065618,26.530617,1085,549,846,26.7906363333333,25.66873,15.44102,21.649213,1035,439,557,40.6705043333333,0.666913846567076
"EPHB4",14.722953,25.156479,11.888994,499,680,439,31.767613,13.472468,3.953414,8.735241,596,146,224,41.080462,0.77868947826666
"EPHB6",5.038939,2.101905,5.093716,177,53,128,3.68171733333333,9.111391,3.34891,3.527653,210,84,80,4.92872433333333,0.789666894615272
"EPHX1",6.797211,6.504925,7.250453,151,116,137,74.6348293333333,14.942113,14.645749,16.300131,321,268,271,86.5657226666667,0.863749273460002
"EPHX2",7.620271,3.676909,4.768126,101,61,79,3.73975133333333,9.097488,11.668313,10.441483,226,172,150,7.418898,0.562989518739072
"EPHX3",0.079747,0.298263,0.045959,2,2,1,6.78811066666667,0.259952,0.131569,0.202495,8,3,4,12.729342,0.56726030036011
"EPHX4",1.37549,1.286637,1.506655,26,18,25,18.089909,1.677537,1.914283,1.845787,37,33,28,27.9965856666667,0.658350235419097
"EPM2A",3.042226,5.35814,3.286584,106,115,101,58.824321,6.542134,6.050413,5.080746,180,142,150,48.119158,1.21794272206376
"EPM2AIP1",12.121656,9.170603,13.427821,765,665,728,0.513842666666667,16.723388,20.78439,21.970429,1291,1174,1120,21.9483543333333,0.0659673737243875
"EPN1",59.15245,41.235876,50.808297,963,712,836,5.26272733333333,72.076617,55.408276,99.150063,1545,1038,1130,5.83604066666667,0.916133715217805
"EPN2",32.213709,28.989394,28.400926,741,582,680,4.91227733333333,27.806798,19.920272,25.907166,992,672,726,6.38572766666667,0.80050031630826
"EPN2.AS1",0.323159,0.319816,0.229533,5,4,3,5.716908,0.746776,0.211238,0.160216,14,3,2,4.507772,1.21953268944321
"EPN3",0.369367,0.103476,0.56975,4,2,4,0,0.263858,0.823404,1.690578,5,8,12,0,1
"EPO",0.093925,0.121522,0.166838,2,2,3,0,0,0,0.06186,0,0,1,0,1
"EPOP",2.286928,2.846325,2.487148,98,92,88,54.1115456666667,2.310246,1.040193,0.727184,116,39,23,36.237627,1.47999617877548
"EPOR",1.371088,1.790987,1.359293,46,45,33,51.327566,2.171355,1.771943,1.110898,86,35,23,55.9732043333333,0.918459240836217
"EPPIN",0.15742,0.340363,0.043597,4,8,1,0.015863,0.20616,0.03921,0.221951,7,1,5,0.0395286666666667,0.977234233720025
"EPPIN.WFDC6",0,0,0,0,0,0,2.063916,0,0,0,0,0,0,4.418351,0.565470195637012
"EPPK1",0.164382,0.160122,0.068438,37,28,13,15.702205,0.275452,0.172422,0.156133,75,35,27,18.855839,0.841173470433559
"EPRS1",61.22417,57.7327,78.114538,2452,2257,2165,0,61.919945,63.654314,70.154053,3149,2480,2385,0,1
"EPS15",13.052402,14.678989,14.220789,820,703,694,0.491692333333333,50.264316,53.180583,56.534338,3052,2497,2555,1.96261033333333,0.503506086018062
"EPS15L1",18.122929,16.087425,17.548587,455,380,420,0,18.990722,15.268201,18.161037,672,469,475,0.0316086666666667,0.969359828306987
"EPS8",20.977291,26.416239,20.814786,537,674,446,106.479704333333,16.79923,4.712225,11.194725,508,174,222,139.610226,0.764380425171448
"EPS8L1",12.187572,10.809701,9.638848,62,47,51,0,10.890903,27.974023,26.684064,69,126,112,0.130140333333333,0.884845864274673
"EPS8L2",8.847111,12.953265,8.954904,66,64,47,1.10390366666667,18.329988,13.051943,18.290439,144,60,70,1.074147,1.01434645985394
"EPS8L3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"EPSTI1",0.547026,1.471565,0.953094,5,24,10,7.28602,5.474547,3.309231,3.140038,129,42,47,11.3574213333333,0.670529860275056
"EPX",0.505824,0.356592,0.301113,21,12,11,0.418304,0.317895,0.523713,0.391828,16,20,13,1.99209133333333,0.474017615772424
"EPYC",0.148592,0,0,1,0,0,16.8884683333333,0,0,0,0,0,0,24.5170276666667,0.701040441191407
"EQTN",0,0,0,0,0,0,8.763212,0,0,0,0,0,0,12.4100756666667,0.728050478064665
"ERAL1",29.276749,24.957853,32.517383,416,299,395,47.7522616666667,35.482741,48.922577,46.317408,579,555,552,47.226026,1.01091186046859
"ERAP1",32.271113,21.801636,21.370642,938,628,810,1.54387433333333,23.865639,39.581229,26.361035,941,839,781,3.57775133333333,0.555703914017756
"ERAP2",1.761685,2.616727,0.357997,17,14,9,32.571707,1.272636,3.118911,5.679694,43,27,25,58.1445246666667,0.567621553968135
"ERAS",0.207384,0.12776,0.201606,3,1,3,1.77739433333333,0.170952,0.192798,0.779964,3,3,7,1.846179,0.975832628001729
"ERBB2",39.712622,60.702183,28.489413,1193,1205,1016,43.0249863333333,44.27236,23.51335,20.215287,1415,489,579,49.0415893333333,0.879767947418244
"ERBB3",1020.943641,1244.1385,847.895641,5560,5282,4723,14.2440536666667,1029.467991,544.775526,579.61425,6925,2789,2960,22.036793,0.661726381214029
"ERBB4",1.134953,1.903689,0.27447,24,66,18,29.0282833333333,0.466883,0.023825,0.298046,103,4,37,43.7977326666667,0.670308105920658
"ERBIN",20.26508,30.967999,18.870464,637,782,559,0.850680666666667,29.026013,19.656227,22.661875,1228,508,531,1.34109866666667,0.790518013194944
"ERC1",19.320625,20.022133,10.318077,1189,947,843,3.74243933333333,40.624388,42.474847,30.430116,2804,2941,2300,14.4364483333333,0.307223477248491
"ERC2",3.70824,4.051639,4.489212,130,87,137,41.372723,16.054168,14.643503,14.691736,555,630,531,43.2144383333333,0.958345838989323
"ERC2.IT1",0,0.079195,0,0,2,0,8.283317,0.133062,0.034799,0.077909,5,1,2,8.15709533333333,1.01378402889475
"ERCC1",102.769557,90.753204,80.968927,898,688,782,1768.94679933333,83.851089,71.909393,98.760119,851,540,605,1313.74834866667,1.34622477459531
"ERCC2",16.043685,16.662232,10.773379,527,398,437,3.905728,20.617749,20.053048,17.173701,754,555,523,4.10438833333333,0.9610804820558
"ERCC3",35.091956,34.289412,34.6957,705,554,656,0.105488666666667,44.519201,34.7093,49.416449,950,695,726,0.172616666666667,0.942753670565828
"ERCC4",2.751573,4.209447,3.916943,139,158,161,6.824699,6.502884,5.642129,3.284504,296,195,189,1.59713266666667,3.01282221752759
"ERCC5",26.010392,24.376333,25.575363,737,548,634,0.420598333333333,27.480685,25.224671,28.29238,981,749,662,0.699424333333333,0.835929146987617
"ERCC6",11.288198,14.720408,7.86483,428,457,341,19.042676,7.042352,9.720836,10.360664,441,303,322,48.476531,0.405094609401779
"ERCC6L",0.138549,0.536747,0.100182,9,29,6,71.934495,0.653332,0.251283,0.356396,52,15,20,65.4392053333333,1.09776290420813
"ERCC6L2",7.629554,5.896386,3.867508,383,302,302,0.111833333333333,7.872611,7.800093,11.518603,600,393,434,0.045575,1.06337023487874
"ERCC8",5.385628,6.87263,3.366581,197,178,164,0.539585,7.399942,10.549238,8.491212,301,242,245,0.368379333333333,1.12511564775654
"ERCC8.AS1",0,0,0,0,0,0,5.278289,0,0,0,0,0,0,6.26067366666667,0.864697862516981
"EREG",0.400435,0.38109,0.256968,14,12,9,195.493625,0.563939,0.225031,0.231841,21,5,9,229.058421,0.854103162778814
"ERF",230.503425,259.603219,297.855912,852,807,821,79.6536416666667,225.24927,207.536649,199.461171,1049,692,793,268.373078333333,0.299412406635761
"ERFE",0.438962,0.93413,0.937959,16,19,15,54.0088073333333,1.027014,0.239584,0.253355,16,5,6,297.069630666667,0.184550191209684
"ERFL",0.403655,0.173575,0.360737,12,4,9,63.8497246666667,0.255098,1.736521,1.702665,9,46,39,64.0848186666667,0.996387882691907
"ERG",0.317067,0.068789,0,2,4,0,40.040765,0.158224,0,0,2,0,0,46.5739483333333,0.862673089743199
"ERG28",8.72224,9.507721,10.3698,296,260,312,10.554393,13.169831,11.084148,11.945653,539,345,331,15.921738,0.682813609334928
"ERGIC1",71.001407,64.054905,78.707705,2496,1599,2282,1.77803566666667,49.032147,47.393954,40.464504,1948,1465,1370,2.78399,0.734155129021659
"ERGIC2",122.293933,110.811455,109.496786,644,543,614,25.3167703333333,98.661653,81.103329,87.449064,755,445,478,41.301233,0.622127736402703
"ERGIC3",398.154687,303.161181,414.799432,3249,1880,2910,0.009403,182.45601,155.781213,195.095067,1772,1196,1263,0.104757666666667,0.913687255093349
"ERH",183.14243,358.685085,336.855331,560,564,539,2.52062166666667,314.059456,320.253434,149.0082,848,611,580,2.29285533333333,1.06916985724446
"ERI1",2.892151,3.299067,2.771611,117,179,108,0,3.559136,2.733741,3.164879,212,102,131,0,1
"ERI2",10.685316,10.656792,7.65551,143,165,168,0,8.359849,7.492408,6.753715,235,150,146,0.0112133333333333,0.988911011194473
"ERI3",39.872211,63.921165,50.267258,394,322,375,1.66234533333333,43.503022,56.391816,59.986868,559,490,500,1.37811933333333,1.11951713104389
"ERI3.IT1",0.809949,0.59839,0.18316,5,3,1,0.0496013333333333,0.267795,0.883231,0.404515,2,5,2,0.119136,0.937867545439816
"ERICH1",20.233662,30.097857,20.617782,241,201,219,9.42508833333333,44.252224,36.849347,33.408138,344,305,250,10.485702,0.907657915322314
"ERICH2",1.039705,1.721888,3.299441,6,8,17,0.031008,3.464673,3.205686,5.389923,24,17,26,0.006953,1.023888900475
"ERICH2.1",1.517398,2.321865,1.979811,19,21,20,13.697996,3.580559,6.17041,5.10808,54,51,55,60.954321,0.237239239535851
"ERICH3",0,0.041816,0.014268,0,1,1,0,0.10391,0.257299,0.138989,11,17,13,0,1
"ERICH3.AS1",0,0,0.029761,0,0,2,0,0.044363,0.014485,0.015785,4,1,1,0,1
"ERICH4",0,0.108249,0.098926,0,1,1,9.83188266666667,0.072251,0,0,1,0,0,14.6328206666667,0.692893681673399
"ERICH5",0.631357,0.337443,0.820798,13,3,15,66.3356016666667,5.135714,7.601361,11.105583,83,117,139,136.047718,0.491329608762013
"ERICH6",0.040454,0,0.070399,1,0,1,0,0.267872,0,0.075117,2,0,1,0.0223913333333333,0.978099057960194
"ERICH6.AS1",2.322124,2.426905,4.813763,36,19,32,2.65368666666667,6.503415,10.060333,7.363608,49,45,39,5.290193,0.580854461328399
"ERICH6B",0.854236,1.340543,1.157551,5,7,6,0.202,1.885708,1.30672,1.183859,14,7,7,0.382893333333333,0.869192128580657
"ERLEC1",35.954162,36.825978,40.641229,1202,1000,1206,47.8439663333333,25.994361,25.261982,29.647109,1013,752,811,52.7887703333333,0.90806995643595
"ERLIN1",8.625488,8.092936,8.898341,359,294,347,10.2098576666667,7.645058,4.689094,5.051278,411,188,197,29.0294793333333,0.37329510586031
"ERLIN2",18.230629,14.244439,14.225744,787,542,722,0,13.892102,12.917579,13.017383,737,499,529,0,1
"ERLNC1",0.147116,0.363718,0.33284,2,4,4,3.33758266666667,0.243246,0.102371,0.091814,4,2,1,4.01098,0.865615641384852
"ERMAP",6.61839,6.561737,6.899732,226,172,205,40.460013,3.06563,3.691795,4.028381,174,121,146,42.165427,0.960491205148973
"ERMARD",15.058915,13.93944,15.27628,192,130,181,25.105644,14.69372,9.290628,13.807721,237,119,147,56.5939686666667,0.453270448353545
"ERMN",0.036201,0,0.069191,2,0,2,3.39026133333333,0.030352,0.059185,0,2,3,0,4.027422,0.873262943379993
"ERMP1",2.34124,2.331589,2.003628,163,134,138,97.498232,4.645209,3.532747,3.936161,438,242,255,36.7401156666667,2.6099080583104
"ERN1",3.398974,3.917541,2.248632,161,134,128,0.962201666666667,1.927758,4.100667,1.962029,176,126,91,0.617231,1.21330945713177
"ERN2",0.029444,0.066253,0.111487,1,3,5,14.0601626666667,0.564431,0.807926,0.301014,11,11,3,11.7399563333333,1.18212043060639
"ERO1A",14.089574,19.250667,17.744662,638,539,630,37.511128,31.021125,14.183552,13.681057,1390,566,525,13.758109,2.6094893322715
"ERO1B",2.863827,2.991725,1.943746,153,132,127,0.0661313333333333,2.436337,1.877423,1.761824,173,100,109,0,1.06613133333333
"ERP27",1.345986,0.751873,0.39829,6,9,5,53.3712063333333,0.61854,0.090345,0.114886,10,1,2,89.1536706666667,0.603094759550778
"ERP29",187.753638,150.981021,164.754739,2148,1391,1975,0,98.01605,108.466052,92.098035,1363,1167,1087,0,1
"ERP44",15.316563,13.383311,15.678419,1121,790,1022,9.15487633333333,9.080252,7.922653,8.400359,794,532,516,18.072481,0.53243604402245
"ERRFI1",7.117576,10.068238,7.392388,269,342,262,1.206693,10.635037,9.117019,9.370222,493,303,306,1.85983566666667,0.771615315425467
"ERV3.1",4.114672,3.149978,4.425291,121,106,99,87.5733446666667,5.087967,2.402424,2.987113,176,96,82,145.700603333333,0.603769464161031
"ERVFRD.1",0.020844,0.051739,0,1,2,0,0.146003666666667,0,0.022779,0,0,1,0,0.696608,0.675467560371439
"ERVH48.1",0.360892,0.443677,0.394051,15,14,15,31.7201196666667,0.258974,0.525708,0.654389,13,20,19,47.7530853333333,0.671139466209236
"ERVK3.1",21.903103,23.507961,29.529076,569,407,581,12.0409836666667,31.132822,44.802494,48.424477,765,781,752,11.4983706666667,1.04341469896129
"ERVMER34.1",0.219619,0.425022,0.101692,9,18,5,0.0380536666666667,0.062724,0.059198,0.088916,4,3,3,0.214660333333333,0.854604071755588
"ERVV.1",0.039611,0.169305,0,1,4,0,15.8022523333333,0,0,0.05638,0,0,1,13.0595376666667,1.1950785816499
"ERVV.2",0.255664,0.045075,0.15956,12,2,6,38.8906793333333,0.12842,0.120939,0.186108,7,5,7,51.731967,0.756480017772395
"ERVW.1",0.921049,1.75597,0.860661,37,58,31,0.128259333333333,1.660845,0.605432,0.963037,74,21,25,0.222702,0.922759047857396
"ESAM",0.553572,0.521676,0.625946,17,13,12,0,0.158979,0.794955,1.598257,6,20,20,0.0284296666666667,0.972356236320163
"ESCO1",11.221635,13.64355,13.362701,327,318,331,1.454962,10.925149,8.885135,14.125196,417,245,270,1.95315133333333,0.831302470784317
"ESCO2",0.645472,1.997424,1.050417,17,45,20,0,3.474223,0.91572,1.028776,66,23,39,0,1
"ESD",42.895212,43.823086,40.698517,631,502,546,5.61206166666667,69.96632,62.342645,73.252737,1161,806,910,10.0377536666667,0.599040517332316
"ESF1",5.461001,4.965545,5.254607,217,178,181,1.068773,6.664895,4.788897,5.559111,302,166,169,2.37465466666667,0.613032503869038
"ESM1",0.136749,0.126629,0,4,3,0,0,0.093879,0.185107,0.203442,2,2,2,0,1
"ESPL1",0.747159,0.806014,0.576568,19,51,12,11.1462083333333,4.317645,2.042088,2.936106,250,47,119,19.4801306666667,0.593072794848054
"ESPN",5.77045,1.794425,2.619596,20,14,24,0,7.583422,1.173645,6.603662,103,19,34,0,1
"ESPNL",0.432109,0.479729,0.388808,10,7,5,0.0509463333333333,0.335493,0.128197,0.094404,8,6,4,0.0200293333333333,1.03030991265611
"ESR1",0.279904,0.400949,0.345511,24,22,21,56.1297013333333,0.673219,0.657481,0.421977,40,40,26,28.3242243333333,1.94820843968217
"ESR2",0.074938,0.341798,0.111339,4,14,6,1.008015,0.350217,1.138889,0.349187,26,22,13,4.05321666666667,0.397373620103366
"ESRG",0.965487,2.304421,0.95522,46,89,40,74.074398,0.753461,1.482854,1.225783,43,65,48,77.3331633333333,0.958398650141751
"ESRP1",1.772243,0.597869,1.634048,48,13,40,6.301012,0.333942,0.263605,0.285423,12,6,6,9.89552833333333,0.670092516547691
"ESRP2",0.174909,0.049986,0.193623,1,2,5,41.1534853333333,0.07048,0.092834,0.040823,2,2,1,35.058956,1.16901569011963
"ESRRA",16.107535,12.935016,14.763556,248,187,217,0.480366,11.492573,14.135874,19.776198,243,230,239,13.4046083333333,0.102770305567721
"ESRRB",0.248112,0.552653,0.315365,15,16,11,8.57058366666667,0.240695,0.083154,0.153992,10,4,5,6.56825766666667,1.26456895208774
"ESRRG",0.195345,0.212539,0.101824,11,10,7,0.836280666666667,3.979569,3.270116,2.240519,317,168,147,0.116615,1.64450653686962
"ESS2",5.902134,5.489338,5.122115,245,195,214,5.97869833333333,6.416997,7.392475,8.744837,298,336,380,13.369273,0.48566815686036
"ESX1",0,0,0,0,0,0,10.431809,0,0,0,0,0,0,28.1978066666667,0.391529717643174
"ESYT1",51.762954,51.171911,43.776093,1639,1264,1197,5.715284,65.688232,81.29212,90.531832,2981,2359,2275,11.6381383333333,0.531350727684972
"ESYT2",14.086762,13.570739,12.817841,1088,919,966,80.488768,17.234329,19.237185,19.343794,1718,1393,1361,119.622814666667,0.675566792444604
"ESYT3",0.058008,0.077837,0.05035,4,4,3,55.8814366666667,1.396391,0.154338,0.385358,79,8,7,118.884304,0.474469424009557
"ETAA1",1.630778,1.459419,1.597404,100,80,95,0.0289136666666667,2.711854,2.386188,2.525712,239,159,153,0,1.02891366666667
"ETDA",0,0.398767,0,0,2,0,25.243523,0,0,0.268027,0,0,0,23.6729123333333,1.06365728720824
"ETDB",0.142289,0,0.159689,1,0,1,372.038433333333,0,0.155144,0.268027,0,1,0,177.77743,2.08660809887094
"ETDC",0,0,0,0,0,0,180.195134,0,0,0,0,0,0,179.012334666667,1.00657065714704
"ETF1",42.373588,53.080823,45.691694,1372,1391,1362,0.013918,51.076614,52.807179,54.717391,1639,1343,1391,0.0164396666666667,0.997519118203114
"ETFA",137.467712,132.61875,152.993441,1037,770,980,0.0283433333333333,149.404868,171.086674,216.527227,1218,1114,1226,0.0536586666666667,0.975973876422978
"ETFB",36.884297,29.371162,38.129951,457,326,406,34.8328713333333,47.202199,39.80944,40.677936,775,434,451,35.7225733333333,0.975772340573083
"ETFBKMT",0.662642,1.032858,0.575754,45,43,33,4.20916533333333,1.028568,1.945918,1.146756,64,51,40,3.48734,1.16085817730177
"ETFDH",6.951804,6.168639,8.341851,114,104,119,26.3779603333333,15.07948,12.098262,11.577471,333,185,209,28.38137,0.931813606150201
"ETFRF1",25.85567,9.162248,11.778899,91,55,82,0.142459333333333,35.015198,20.046731,28.605458,226,175,187,0.0978913333333333,1.04059418145208
"ETHE1",11.767386,9.881152,9.831087,110,69,93,72.6416146666667,13.365972,8.602621,10.063853,158,75,87,82.17467,0.885385113841349
"ETNK1",8.263042,11.063537,8.975394,734,778,639,3.83940966666667,15.052531,10.454937,10.975062,1325,906,842,2.62889466666667,1.3335767805881
