"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg__TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"TFF3",1.519288,0.468374,1.205994,1.064552,6,1,4,0.04874,0,0,0.0162466666666667,1,0,0,2.03154614693283
"TFG",59.896215,62.702217,63.046674,61.881702,1708,1422,1582,34.756077,38.249052,30.726567,34.577232,1248,1343,1057,1.76747033046303
"TFGP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TFIP11",13.518226,17.040454,11.952981,14.1705536666667,333,268,300,5.959058,6.26951,4.574809,5.60112566666667,212,204,165,2.29817677055787
"TFPI",10.420524,17.959129,8.101273,12.1603086666667,322,457,274,1.354653,0.983537,0.877296,1.07182866666667,48,42,26,6.35202556968192
"TFPI2",102.796149,114.416024,105.387369,107.533180666667,1211,1135,1001,43.729442,34.851568,36.658694,38.4132346666667,534,528,507,2.75372426507428
"TFPI2.DT",0,0.579025,0,0.193008333333333,0,2,0,0,0.172609,0,0.0575363333333333,0,1,0,1.12810150888433
"TFPT",9.794504,9.61987,10.58796,10.000778,114,93,94,9.930053,7.93277,8.106395,8.656406,153,130,121,1.13922074113288
"TFR2",3.951377,2.073933,1.652926,2.559412,56,26,39,0.369963,0.083537,0.168822,0.207440666666667,3,1,3,2.94789806096752
"TFRC",58.071994,50.021991,45.464371,51.1861186666667,1894,1396,1674,102.580636,40.472806,36.948464,60.0006353333333,3659,2504,2223,0.855501231774056
"TG",2.428255,12.335347,9.990383,8.25132833333333,23,24,15,0.187595,0.015438,0.420499,0.207844,4,1,2,7.65937350629165
"TGDS",5.591921,5.087533,5.982923,5.55412566666667,133,95,129,1.873711,1.885815,1.683827,1.814451,52,59,51,2.32874037127193
"TGFA",5.840889,6.929318,7.96779,6.91266566666667,340,333,395,0.191193,0.060922,0.098613,0.116909333333333,11,5,8,7.08442971199095
"TGFA.IT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TGFB1",39.273817,50.020381,42.790525,44.028241,401,356,346,33.012194,29.760314,31.493909,31.422139,504,409,364,1.38881154633258
"TGFB1I1",12.700159,25.336713,14.235302,17.424058,183,300,170,24.344539,17.91983,14.375843,18.8800706666667,513,502,312,0.926760186566741
"TGFB2",17.473134,89.037389,23.302198,43.270907,488,1641,450,11.517263,7.145351,2.773743,7.14545233333333,302,228,133,5.43504586219623
"TGFB2.AS1",0.397345,0.245988,0,0.214444333333333,2,1,0,1.146749,1.763207,0.894161,1.268039,8,12,6,0.535460075128044
"TGFB2.OT1",4.832676,16.984849,5.258126,9.025217,85,241,82,0.455212,2.959825,2.701982,2.03900633333333,7,57,51,3.29884702444955
"TGFB3",1.789746,2.139211,1.554973,1.82797666666667,27,56,32,1.409241,5.730431,1.253032,2.797568,56,56,43,0.74468098179326
"TGFBI",371.116923,458.761144,464.266986,431.381684333333,5952,5661,6737,41.851266,39.347617,26.175875,35.791586,917,673,563,11.7521893275635
"TGFBR1",13.705823,19.696414,13.866609,15.756282,1233,1425,1058,1.920473,1.036554,0.722059,1.226362,121,100,76,7.52630614428381
"TGFBR2",31.513273,48.783988,34.573958,38.2904063333333,1826,2186,1841,7.931531,6.709852,6.83028,7.157221,605,474,392,4.81664114939798
"TGFBR3",37.806956,31.767883,31.348116,33.640985,3170,1840,2545,0.499998,0.179708,0.364224,0.347976666666667,31,22,19,25.6985049197192
"TGFBR3L",0.43317,0.129295,0.496847,0.353104,5,1,4,0.373815,0.387057,0.889463,0.550111666666667,6,4,5,0.872907435700869
"TGFBRAP1",4.739243,4.835309,4.026128,4.53356,418,321,315,1.980564,1.544078,1.208744,1.57779533333333,244,184,142,2.1466250359157
"TGIF1",41.850788,65.266681,47.225323,51.4475973333333,576,714,569,13.048347,8.585005,7.933289,9.855547,190,163,124,4.83140990807127
"TGIF2",5.846738,5.534697,6.372944,5.91812633333333,215,219,203,5.828881,4.134449,4.079423,4.68091766666667,363,287,275,1.21778324194454
"TGIF2.RAB5IF",2.347448,4.976679,0.771427,2.698518,26,44,7,1.292483,0,0.694844,0.662442333333333,20,0,10,2.22474965046407
"TGIF2LX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TGIF2LY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TGM1",9.856557,4.20865,5.440883,6.50203,80,41,52,0.277223,0.203447,0.603108,0.361259333333333,5,1,6,5.51109536316617
"TGM2",3.79621,2.414599,2.624212,2.945007,164,84,91,69.691419,60.011811,52.699053,60.800761,7071,5359,4640,0.0638342786749827
"TGM3",0,0,0.028209,0.009403,0,0,1,0,0,0,0,0,0,0,1.009403
"TGM4",0.019349,0,0.021839,0.0137293333333333,1,0,1,0.013775,0,0,0.00459166666666667,1,0,0,1.00909590131977
"TGM5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TGM6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TGM7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TGOLN2",35.400758,33.013938,36.633929,35.0162083333333,3232,2412,3030,6.963522,5.362781,4.246238,5.52418033333333,861,663,534,5.52041888684765
"TGS1",8.221729,8.40084,7.825903,8.14949066666667,265,255,234,3.534597,2.128469,1.250116,2.304394,126,116,85,2.76888611547735
"TH",0.490609,0.209294,0.797905,0.499269333333333,6,2,3,0,0,0,0,0,0,0,1.49926933333333
"TH2LCRR",0.42957,1.105602,1.695584,1.07691866666667,1,3,5,0.654264,0.437868,0.202365,0.431499,3,2,1,1.45086979918719
"THADA",5.827163,13.184541,12.4569,10.4895346666667,255,288,225,6.711471,10.009359,6.379781,7.70020366666667,225,154,141,1.32060525326399
"THAP1",2.579579,3.922156,2.272712,2.92481566666667,54,58,49,3.880392,1.899811,2.63364,2.80461433333333,54,32,37,1.03159356581302
"THAP10",1.921058,2.388516,1.670873,1.99348233333333,26,35,29,1.689232,1.285314,0.578583,1.18437633333333,23,22,20,1.37040595416327
"THAP11",6.588076,7.582159,6.429107,6.86644733333333,173,158,146,8.282742,6.883867,5.035333,6.73398066666667,321,246,181,1.01712787662343
"THAP12",11.653436,14.356156,10.567057,12.1922163333333,440,425,422,3.40349,3.193876,1.823743,2.80703633333333,206,208,122,3.46521944585241
"THAP12P10",0,0,0,0,0,0,0,0,0.133902,0,0.044634,0,3,0,0.95727307363153
"THAP12P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"THAP12P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"THAP12P8",0.098462,0.040704,0,0.0463886666666667,3,1,0,0,0,0,0,0,0,0,1.04638866666667
"THAP2",3.153676,5.35087,3.181703,3.89541633333333,95,91,87,1.009085,1.357231,1.669171,1.34516233333333,25,23,24,2.08745307894109
"THAP3",5.288559,11.638778,7.355951,8.09442933333333,65,82,83,7.446104,6.172172,7.445676,7.02131733333333,119,100,93,1.13378251419384
"THAP4",9.665926,12.342746,13.674362,11.8943446666667,206,222,219,43.131169,37.978966,33.39824,38.1694583333333,757,617,541,0.329193846821556
"THAP5",7.759346,21.421525,10.980035,13.3869686666667,241,268,260,7.033795,2.6156,3.897839,4.51574466666667,163,119,126,2.60834566067054
"THAP6",10.063076,11.155515,11.703917,10.9741693333333,148,104,137,13.738612,4.412431,3.639314,7.26345233333333,131,110,100,1.44905166149886
"THAP7",4.379059,5.536816,5.387649,5.10117466666667,82,70,70,5.886112,6.834968,8.504886,7.075322,154,139,152,0.755533298445148
"THAP7.AS1",2.115039,1.295698,2.660255,2.023664,41,17,40,1.134686,1.479183,1.169459,1.26110933333333,27,32,28,1.33724802928592
"THAP8",3.364006,2.062908,3.338433,2.92178233333333,59,28,50,2.732115,2.476858,2.706029,2.638334,74,54,62,1.07790607825816
"THAP9",1.699529,2.346714,1.670916,1.90571966666667,74,67,77,2.653785,1.708173,0.960857,1.77427166666667,106,92,68,1.04738108440474
"THAP9.AS1",28.859032,34.104817,26.383838,29.7825623333333,597,544,512,13.132725,10.595716,7.507918,10.4121196666667,381,361,290,2.69735712842595
"THBD",2.844248,8.887293,1.722713,4.48475133333333,173,424,90,1.155446,0.855848,0.917472,0.976255333333333,100,70,76,2.77532525318085
"THBS1",363.145905,564.477159,341.947282,423.190115333333,14933,17161,14734,49.061378,17.522875,15.832452,27.472235,1992,1383,1075,14.8983778524353
"THBS2",15.054194,15.800627,12.810332,14.555051,755,717,784,0.450547,0.049107,0.071597,0.190417,17,6,6,13.0668925258964
"THBS3",62.836879,63.263365,63.972547,63.357597,1450,1232,1187,4.757625,3.947007,3.242518,3.98238333333333,108,71,78,12.9170304037894
"THBS4",2.301828,3.110857,4.58267,3.331785,58,45,59,9.253616,10.181509,7.450078,8.96173433333333,332,269,213,0.434842453638344
"THBS4.AS1",0.614136,0.452073,0.390402,0.485537,13,14,11,0.1259,0.288292,0.237006,0.217066,3,9,6,1.22058869445042
"THCAT155",0.476255,0.262098,0.398226,0.378859666666667,42,17,29,0,0,0,0,0,0,0,1.37885966666667
"THCAT158",0.648563,0.806665,0,0.485076,3,3,0,0.766707,0.801082,0.353531,0.64044,5,5,2,0.905291263319597
"THEG",0.196309,0.161798,0.096982,0.151696333333333,3,2,2,0,0,0,0,0,0,0,1.15169633333333
"THEG5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"THEGL",0.21717,1.432972,0.196174,0.615438666666667,5,8,4,0.030768,0,0.194329,0.0750323333333333,1,0,6,1.50268844626999
"THEM4",14.590619,13.099613,14.235832,13.9753546666667,496,327,415,13.4848,13.034551,11.050054,12.523135,515,498,421,1.10738779629625
"THEM5",0.72224,0.324441,0.149164,0.398615,11,4,2,0,0.048763,0,0.0162543333333333,0,1,0,1.37624505414163
"THEM6",4.810927,4.346087,6.282216,5.14641,154,111,150,3.873377,4.339589,3.429789,3.88091833333333,191,192,156,1.2592732720038
"THEMIS",0,0,0.027371,0.00912366666666667,0,0,1,0,0,0,0,0,0,0,1.00912366666667
"THEMIS2",0.407685,0.712829,1.255618,0.792044,7,9,11,0.060101,0.05161,0,0.037237,2,3,0,1.72770928919813
"THG1L",7.043222,4.626688,6.365905,6.01193833333333,138,99,132,3.948253,4.468847,4.392511,4.26987033333333,123,112,94,1.33057132145756
"THNSL1",1.564783,1.577201,2.093139,1.745041,89,72,107,0.679324,0.479582,0.518304,0.55907,49,37,38,1.76069130956275
"THNSL2",3.62219,2.057687,4.581371,3.420416,87,58,66,11.250251,7.390618,6.932053,8.52430733333333,204,163,135,0.464119420477892
"THOC1",17.527714,21.61817,22.872243,20.672709,321,276,302,6.476256,8.809453,9.541901,8.27587,198,198,159,2.33646105432698
"THOC2",39.790247,41.777245,42.550677,41.372723,699,797,642,20.387768,12.812104,13.554845,15.5849056666667,413,265,247,2.55489683520861
"THOC3",25.742976,29.324038,21.670287,25.5791003333333,217,170,156,16.920636,19.583449,16.524941,17.676342,163,186,174,1.42314272962732
"THOC5",39.206148,26.359518,31.177429,32.2476983333333,750,472,588,28.828465,24.757934,20.117452,24.5679503333333,678,560,446,1.30036619673763
"THOC6",10.052797,10.095512,8.973513,9.707274,157,136,134,9.209429,10.733594,9.871702,9.93824166666667,212,230,222,0.978884388030069
"THOC7",30.12207,28.799298,22.662283,27.1945503333333,255,175,200,34.104035,31.174194,29.031638,31.4366223333333,424,419,363,0.869219675328505
"THOC7.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"THOP1",32.586131,25.348247,25.165809,27.7000623333333,496,369,371,19.148861,12.44003,9.390068,13.659653,404,269,227,1.95775864089916
"THORLNC",0.094047,0.361702,0,0.151916333333333,1,1,0,5.423981,6.833208,8.111847,6.78967866666667,31,36,39,0.14787725946419
"THPO",0.035905,0.207462,0.040617,0.0946613333333333,1,2,1,0.059207,0,0,0.0197356666666667,1,0,0,1.07347557716755
"THRA",6.177327,5.880793,6.064132,6.04075066666667,290,209,240,15.307872,12.352266,10.604371,12.7548363333333,1045,791,698,0.511874550597464
"THRA1.BTR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"THRAP3",44.637356,45.530996,35.770173,41.9795083333333,1755,1452,1448,21.938463,12.385204,10.753089,15.0255853333333,1159,745,800,2.68193064024536
"THRAP3P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"THRAP3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"THRAP3P3",0,0,0.095018,0.0316726666666667,0,0,1,0,0,0.062978,0.0209926666666667,0,0,1,1.01046040813875
"THRB",0.052759,0.259939,0.059555,0.124084333333333,5,10,4,0.296705,0.345663,0.07917,0.240512666666667,12,11,6,0.906144986293301
"THRIL",0,0,0.041054,0.0136846666666667,0,0,1,0,0,0,0,0,0,0,1.01368466666667
"THRSP",0,0,0,0,0,0,0,0.046109,0.143035,0.096303,0.095149,1,3,2,0.913117758405477
"THSD1",1.107685,0.626386,0.683972,0.806014333333333,51,24,28,0.458478,0.279697,0.331316,0.356497,30,17,20,1.33138100071975
"THSD4",0.177266,0.591996,0.241654,0.336972,22,30,20,6.415893,5.600286,5.324517,5.780232,819,479,482,0.197186762930826
"THSD4.AS1",0.233058,0,0.035777,0.0896116666666667,2,0,1,0.032776,0.026289,0,0.0196883333333333,1,1,0,1.0685732405163
"THSD7A",6.738278,4.852486,6.492287,6.02768366666667,1110,646,940,0.03024,0.009818,0.067303,0.035787,6,2,8,6.78487340222137
"THSD7B",1.569021,1.230297,1.900779,1.566699,149,91,132,0,0,0,0,0,0,0,2.566699
"THTPA",16.881934,15.86788,18.611106,17.1203066666667,123,101,93,14.456794,13.575988,17.25473,15.0958373333333,174,152,164,1.12577595631765
"THUMPD1",8.121245,9.31847,8.232468,8.55739433333333,419,433,442,2.786532,2.116223,1.380533,2.09442933333333,178,173,108,3.0885805761924
"THUMPD2",16.593055,25.872947,4.182065,15.5493556666667,102,75,95,4.349418,4.467265,8.987254,5.93464566666667,87,90,69,2.38647458892036
"THUMPD3",22.158205,29.265394,27.701757,26.3751186666667,381,343,319,33.430132,23.953755,20.405031,25.9296393333333,501,445,326,1.01654234309711
"THUMPD3.AS1",33.920599,30.864002,34.179281,32.9879606666667,628,453,583,13.763813,10.635763,6.944245,10.4479403333333,210,195,133,2.96891490320777
"THY1",347.243292,322.990646,378.896149,349.710029,6236,4639,6391,1.920459,2.18058,2.153206,2.08474833333333,54,73,56,113.691617954787
"THYN1",19.839744,18.550244,21.441538,19.943842,218,162,219,22.249537,20.014196,15.654653,19.3061286666667,336,289,232,1.03140496860833
"TIA1",116.812588,143.876526,113.43464,124.707918,2169,1884,1882,55.369829,31.828337,23.836944,37.0117033333333,713,512,508,3.30708458123117
"TIAF1",2.274415,1.820701,2.70747,2.26752866666667,192,124,203,2.835556,1.805843,1.436277,2.025892,336,205,161,1.07985634208579
"TIAL1",182.074388,192.964257,116.999152,164.012599,1495,1434,1363,65.937548,56.996061,53.41652,58.7833763333333,702,715,547,2.76017530491991
"TIAM1",7.283809,6.629001,8.678551,7.53045366666667,479,339,383,0.473462,0.734645,0.227835,0.478647333333333,38,23,19,5.769092787958
"TIAM2",9.006198,15.366355,7.894904,10.755819,103,138,110,15.365589,10.336597,12.29607,12.6660853333333,376,230,272,0.860218468805112
"TICAM1",0.855692,1.112621,0.885034,0.951115666666667,28,35,27,0.848504,0.699874,0.875381,0.807919666666667,51,39,49,1.07920484667553
"TICAM2",0,0.455481,0,0.151827,0,17,0,0.145164,1.344401,0,0.496521666666667,8,17,0,0.769669444589843
"TICRR",0.85025,1.440973,0.668809,0.986677333333333,60,79,41,0.725449,0.596984,0.471807,0.59808,66,54,45,1.24316513149112
"TIE1",2.069199,1.483801,1.602776,1.718592,30,25,26,1.049654,1.494723,0.631658,1.05867833333333,31,28,20,1.32055210179346
"TIFA",0.704469,0.583769,0.131741,0.473326333333333,11,15,6,7.111428,6.286356,4.729578,6.042454,167,171,178,0.209206383646004
"TIFAB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TIGAR",9.676342,18.044784,13.837346,13.852824,465,450,489,4.901547,4.573562,6.309041,5.26138333333333,132,159,144,2.37213139801375
"TIGD1",1.971496,1.840256,2.212381,2.00804433333333,209,158,208,0.448635,0.542141,0.294748,0.428508,67,78,42,2.10572452750235
"TIGD2",1.369752,1.699825,1.269076,1.44621766666667,66,60,49,1.339127,0.923067,0.485781,0.915991666666667,69,51,30,1.27673711176545
"TIGD3",0.443091,0.212053,0.431624,0.362256,13,5,11,0.092599,0.124439,0.099217,0.105418333333333,4,5,4,1.23234431610356
"TIGD4",0.678252,0.630654,0.315917,0.541607666666667,24,18,10,0.024297,0.110979,0.091695,0.075657,1,5,4,1.43317773850462
"TIGD5",1.460709,1.553561,1.284837,1.43303566666667,118,98,88,1.056859,0.712217,0.725059,0.831378333333333,130,79,82,1.32852705657943
"TIGD6",2.018816,2.451097,2.003573,2.15782866666667,58,57,45,2.722621,3.339924,2.542971,2.86850533333333,47,53,35,0.816291666824637
"TIGD7",5.614128,6.347477,6.383048,6.11488433333333,223,148,206,2.425107,1.929137,1.457904,1.93738266666667,123,117,60,2.42218503366035
"TIGIT",0,0.056558,0.025594,0.027384,0,2,1,0,0,0.017469,0.005823,0,0,1,1.02143617714051
"TIMD4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TIMELESS",5.437287,5.590309,4.709979,5.24585833333333,297,296,256,3.827525,3.001271,1.725723,2.85150633333333,238,194,124,1.62166638005442
"TIMM10",16.582402,18.563493,23.228354,19.458083,86,78,100,25.138415,29.059231,27.286435,27.1613603333333,192,196,184,0.726459331433101
"TIMM10B",13.445397,13.942142,10.585505,12.6576813333333,379,314,341,9.12187,5.620466,3.957821,6.23338566666667,263,261,181,1.88814504890448
"TIMM13",30.685494,30.943725,35.165141,32.2647866666667,290,251,284,50.592119,47.608747,43.840525,47.3471303333333,640,583,583,0.688040560780336
"TIMM17A",37.004234,46.137765,42.904156,42.015385,748,673,722,34.41234,33.245943,25.837494,31.165259,595,724,497,1.33732437845441
"TIMM17B",23.319767,17.879901,20.568108,20.5892586666667,252,166,213,26.25301,27.26296,18.576517,24.030829,451,440,302,0.86250673785781
"TIMM21",14.903247,17.778638,22.179239,18.2870413333333,141,137,179,39.276551,32.771415,30.900644,34.3162033333333,416,367,344,0.54612442768244
"TIMM22",6.029658,6.09343,6.175632,6.09957333333333,292,238,264,5.33806,5.110161,4.408094,4.952105,366,333,285,1.19278361744851
"TIMM23",28.657182,30.826812,30.296724,29.926906,441,383,414,43.913677,45.67743,36.473353,42.0214866666667,949,957,755,0.7188711594191
"TIMM23B",9.636299,8.543328,8.504958,8.89486166666667,262,181,215,7.442841,4.05417,4.148227,5.21507933333333,232,168,145,1.59207326825219
"TIMM23B.AGAP6",6.629332,5.263218,3.849605,5.247385,131,110,96,1.277872,1.967319,0.609575,1.284922,34,49,31,2.73417867218224
"TIMM29",17.558877,21.128376,28.343747,22.3436666666667,143,94,137,8.874185,9.842057,7.352275,8.68950566666667,142,129,129,2.40917003093071
"TIMM44",36.113132,35.073233,30.227595,33.8046533333333,388,303,323,33.584488,30.108782,30.035398,31.2428893333333,632,496,481,1.07945206068588
"TIMM50",66.938786,56.550411,56.592642,60.0272796666667,552,374,489,72.601532,59.730602,57.289988,63.207374,647,505,422,0.950471509186261
"TIMM8A",5.302922,3.805998,4.202379,4.43709966666667,108,73,74,6.609525,6.221472,4.56917,5.80005566666667,142,139,100,0.799566934917739
"TIMM8B",32.291602,32.517554,30.099046,31.6360673333333,274,220,224,73.293213,51.740945,51.408245,58.8141343333333,813,575,563,0.54562467044091
"TIMM9",23.695128,26.273108,16.444419,22.1375516666667,132,82,96,35.037947,33.006252,26.760731,31.6016433333333,244,244,195,0.709705073149176
"TIMMDC1",52.311356,58.066515,54.241695,54.8731886666667,463,406,430,84.742513,83.990745,79.191896,82.641718,1062,963,958,0.668006229459164
"TIMP1",984.529845,909.076017,1003.242659,965.616173666667,3200,2363,3061,116.332734,121.01849,101.854567,113.068597,650,584,499,8.47399020491737
"TIMP2",133.123625,100.991798,140.050974,124.722132333333,6864,4200,6389,15.978356,12.514834,13.474898,13.9893626666667,1140,866,923,8.38742347684429
"TIMP3",145.809305,255.875873,172.564192,191.416456666667,10225,14373,10667,21.038698,20.710113,16.539594,19.4294683333333,2028,1940,1539,9.41857387217044
"TIMP4",9.714334,5.209712,13.891664,9.60523666666667,152,66,192,0.090353,0.190127,0.19188,0.157453333333333,2,4,4,9.16256090958311
"TINAG",0.323768,0.251679,0.409357,0.328268,8,5,9,0.028982,0,0,0.00966066666666667,1,0,0,1.31555882471405
"TINAGL1",0.78892,0.942758,0.23259,0.654756,4,18,5,14.763345,10.62273,9.18974,11.5252716666667,493,362,340,0.132113381971888
"TINCR",0.895336,1.762784,0.305851,0.987990333333333,15,23,6,0.799579,0.364125,0.534198,0.565967333333333,7,7,7,1.26949668171026
"TINF2",30.365571,25.692622,33.670194,29.9094623333333,251,176,219,20.96089,21.347611,15.785471,19.3646573333333,241,216,185,1.51779928468229
"TIPARP",16.710027,18.15155,18.292016,17.7178643333333,691,658,672,19.678969,12.549099,11.820893,14.682987,964,786,672,1.19351398641938
"TIPIN",3.07481,3.819708,2.549856,3.14812466666667,50,37,34,4.710256,4.583424,3.17471,4.15613,68,69,61,0.804503506829088
"TIPRL",14.267301,16.218991,18.582965,16.356419,626,524,647,13.849526,12.134137,10.278364,12.0873423333333,390,475,299,1.32619889951173
"TIRAP",5.723309,4.685903,7.603998,6.00440333333333,125,87,115,2.931483,2.20689,1.631443,2.25660533333333,84,79,53,2.15082965738556
"TJAP1",12.77637,12.937107,9.47278,11.7287523333333,362,247,285,6.11679,5.17697,3.958117,5.083959,318,288,235,2.09218246430216
"TJP1",30.257035,39.955642,29.12569,33.112789,1824,1866,1513,29.405185,26.416226,23.477616,26.433009,2313,1633,1152,1.24349425176072
"TJP2",3.203129,2.816873,1.945524,2.65517533333333,91,78,67,16.372541,9.407853,8.1896,11.3233313333333,866,592,465,0.296606107104048
"TJP3",0.767346,1.095893,2.777377,1.546872,9,3,8,0.174112,0,0.517363,0.230491666666667,1,0,1,2.06980028308467
"TK1",2.123184,10.434637,2.161146,4.90632233333333,42,114,34,14.821489,12.023698,10.220453,12.3552133333333,349,310,244,0.442248445301261
"TK2",16.952074,22.006271,15.148456,18.0356003333333,275,211,221,14.878343,13.230112,8.093824,12.0674263333333,231,207,165,1.45672145744384
"TKFC",22.647438,24.759067,24.661852,24.0227856666667,231,163,190,18.282032,16.714324,14.966386,16.6542473333333,243,164,168,1.41738048607831
"TKT",76.256668,76.745291,73.468164,75.490041,1473,1186,1333,27.309548,21.040874,16.408214,21.586212,858,634,521,3.38658120272669
"TKTL1",0.026629,0,0.357382,0.128003666666667,1,0,1,0.019524,0,0,0.006508,1,0,0,1.12071008543068
"TKTL2",0.051435,0,0,0.017145,2,0,0,0,0,0,0,0,0,0,1.017145
"TLCD1",5.861171,5.126562,6.825398,5.93771033333333,23,19,21,6.773433,9.65503,4.581543,7.00333533333333,42,48,25,0.866852386459212
"TLCD2",0.668276,0.888587,0.547461,0.701441333333333,61,66,44,0.481746,0.409345,0.467927,0.453006,62,51,58,1.17098025289182
"TLCD3A",27.494277,22.833936,24.7399,25.0227043333333,481,347,446,2.000388,2.361499,2.485682,2.282523,76,57,66,7.92765331220325
"TLCD3B",13.247341,8.607973,13.905901,11.920405,344,181,303,0.345971,0.122851,0.082026,0.183616,7,3,3,10.9160445617498
"TLCD4",1.12808,0.719645,0.410769,0.752831333333333,41,57,35,6.161995,3.863817,3.589438,4.53841666666667,397,417,389,0.316485999307865
"TLCD4.RWDD3",1.294694,1.25322,0.629209,1.059041,26,20,11,0.919332,0.850066,0.469738,0.746378666666667,24,23,10,1.17903467289263
"TLCD5",6.705447,9.34171,7.065239,7.704132,328,289,325,4.81028,4.283749,2.976568,4.02353233333333,219,172,151,1.73267163868823
"TLDC2",0,0.063148,0.071369,0.044839,0,1,1,0.072204,0.489311,0.113634,0.225049666666667,3,13,4,0.852895215949068
"TLE1",36.110234,37.340091,29.090494,34.180273,958,744,782,0.277684,1.336643,0.80661,0.806979,7,14,22,19.4691100449978
"TLE2",3.247112,3.396232,3.012506,3.21861666666667,28,31,13,17.973779,13.86512,16.121395,15.9867646666667,307,270,227,0.248347272093838
"TLE3",44.623428,58.789338,42.900034,48.7709333333333,893,888,766,6.024749,3.848669,2.102675,3.992031,153,92,63,9.97007697534998
"TLE4",11.998985,12.610696,13.520969,12.7102166666667,492,402,409,2.488714,0.831887,0.837249,1.38595,55,35,28,5.7462296639354
