"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"ACOX2",5.471821,1.789143,2.323278,3.19474733333333,63,12,15,0.363302,0.170177,0,0.177826333333333,2,1,0,3.56143109949146
"ACOX3",11.236717,10.706481,12.961887,11.6350283333333,231,182,207,12.315552,13.017171,11.277513,12.203412,264,352,310,0.956951758631279
"ACOXL",0.106301,0.156535,0.132989,0.131941666666667,4,4,4,0.066887,0.263478,0.058643,0.129669333333333,2,6,3,1.0020115030711
"ACOXL.AS1",0.07829,0.102513,0.732783,0.304528666666667,4,4,10,0.276588,0.236611,0.059776,0.190991666666667,4,6,4,1.09532980219565
"ACP1",74.872622,58.654584,76.070071,69.865759,1230,785,941,61.38661,54.776346,47.901782,54.688246,891,1273,1150,1.27254428160657
"ACP2",104.027156,109.16421,127.822959,113.671441666667,638,547,541,93.073029,93.19527,67.827959,84.6987526666667,600,764,662,1.33807597075178
"ACP3",0.265858,0.022854,0.050647,0.113119666666667,3,1,2,0.058078,0.051093,0.026328,0.0451663333333333,2,3,1,1.06501676447672
"ACP4",0.279935,0.062067,0,0.114000666666667,6,1,0,0.222704,0.198325,0.140824,0.187284333333333,4,5,4,0.938276228693323
"ACP5",0,2.031601,2.612106,1.54790233333333,0,11,8,5.678997,0.947109,4.648666,3.75825733333333,17,15,26,0.535469638324171
"ACP6",17.588665,10.559517,14.810767,14.3196496666667,472,247,242,7.807588,6.333138,5.476793,6.539173,192,222,243,2.03200664935884
"ACP7",0.15024,0.124344,0.170202,0.148262,8,5,6,0.210181,0.206031,0.215597,0.210603,10,13,14,0.948504175192032
"ACR",0.041913,0,0.163679,0.0685306666666667,1,0,1,0.12567,0.035491,0.308103,0.156421333333333,1,1,3,0.923997712483109
"ACRBP",0.967429,0.571787,0.527381,0.688865666666667,14,5,4,0.628518,0.288323,1.583194,0.833345,6,4,18,0.921193592404412
"ACRP1",0,0,0,0,0,0,0,0,0,0.087516,0.029172,0,0,1,0.971654883731777
"ACRV1",0.120346,0.767177,1.18959,0.692371,4,7,14,0.438865,0.108582,0.152571,0.233339333333333,4,3,4,1.37218602720311
"ACSBG1",6.630397,3.875408,5.355253,5.28701933333333,156,78,93,0.55242,0.59011,0.153687,0.432072333333333,22,36,23,4.39015487346193
"ACSBG2",0.74582,0.53011,0.820644,0.698858,10,3,4,0.197015,0.231607,0.314471,0.247697666666667,2,4,3,1.36159427510885
"ACSF2",42.632059,13.17411,6.555456,20.7872083333333,402,55,44,3.790468,0.103387,0.401622,1.43182566666667,28,1,5,8.9591982813461
"ACSF3",22.250491,16.962759,21.849371,20.354207,350,268,226,15.936521,17.370704,11.494527,14.9339173333333,269,384,286,1.34017307566467
"ACSL1",85.585307,101.814344,82.647096,90.0155823333333,1143,969,970,66.084552,37.18949,48.558232,50.610758,814,835,908,1.76350020538999
"ACSL3",127.281776,105.351012,89.76463,107.465806,3228,2050,1832,73.488712,65.270923,63.439938,67.3998576666667,2253,3100,3088,1.585760697465
"ACSL4",69.219653,62.683685,53.413498,61.7722786666667,3943,2820,2527,54.339586,41.762906,53.930897,50.0111296666667,3694,4075,4130,1.23056044978524
"ACSL5",0.206791,0.83348,0.182037,0.407436,6,12,5,0.142479,0.46299,0.406441,0.337303333333333,6,13,6,1.0524433499256
"ACSL6",13.388689,15.367533,10.761177,13.1724663333333,980,1036,796,11.708049,13.623248,10.446289,11.925862,765,1133,1069,1.09644264601721
"ACSM1",0.060423,0,0,0.020141,2,0,0,0,0,0,0,0,0,0,1.020141
"ACSM2A",0.816039,2.615985,1.21988,1.55063466666667,4,7,2,2.512588,2.655216,3.553189,2.90699766666667,9,16,15,0.652837519824472
"ACSM2B",0.4576,0.459343,0.100414,0.339119,8,5,3,0.796975,0.262418,0.897249,0.652214,9,2,14,0.810499729453933
"ACSM3",1.696961,2.786466,2.358993,2.28080666666667,15,14,19,3.872745,2.186119,2.135456,2.73144,48,24,27,0.879233396937018
"ACSM4",0.215017,0.529825,0.278182,0.341008,8,15,7,0.061611,0.022679,0,0.0280966666666667,2,1,0,1.30435983646155
"ACSM5",0.201606,0,0.029441,0.0770156666666667,1,0,1,0.022484,0.016566,0,0.0130166666666667,1,1,0,1.06317665059805
"ACSM6",0.145067,0.22124,0.069825,0.145377333333333,4,5,1,0.1428,0.165409,0.214997,0.174402,5,7,9,0.975285577965069
"ACSS1",7.426916,3.07265,5.466344,5.32197,515,157,255,0.353285,0.35178,0.113193,0.272752666666667,16,26,8,4.96716303612799
"ACSS2",183.462238,133.340645,131.295035,149.365972666667,1363,636,598,146.808707,110.205765,81.323006,112.779159333333,912,903,911,1.32155988449648
"ACSS3",6.876982,2.730375,3.127256,4.244871,286,78,82,0.364544,0.348917,0.164893,0.292784666666667,30,34,21,4.05703373132004
"ACTA1",43.17532,0.074509,0.342321,14.5307166666667,1089,1,4,4.15909,2.452237,3.446297,3.35254133333333,90,68,106,3.56819510195729
"ACTA2",25.800466,5.539749,5.485474,12.2752296666667,558,76,68,8.348186,2.056176,1.61452,4.006294,137,28,26,2.65170796334907
"ACTA2.AS1",0.754069,0.282828,0.269851,0.435582666666667,15,5,3,0.594977,1.641208,0.931123,1.05576933333333,14,31,17,0.698318942397558
"ACTB",2138.164791,2243.689595,2712.36844,2364.740942,29266,23222,24748,1765.679464,2247.587352,2160.56381,2057.943542,20610,36378,39169,1.14900719409819
"ACTBL2",0,0.02739,0.030881,0.0194236666666667,0,1,1,0.117374,0,0,0.0391246666666667,5,0,0,0.981040773420193
"ACTBP1",0,0,0,0,0,0,0,0,0.048285,0.045657,0.031314,0,1,1,0.969636793449909
"ACTBP12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTBP14",0,0,0,0,0,0,0,0,0,0.046878,0.015626,0,0,1,0.984614415148884
"ACTC1",869.621513,0.354562,0.525835,290.167303333333,16803,6,3,1.111111,1.335114,1.670489,1.372238,22,24,38,122.739498875464
"ACTE1P",0.09116,0.034649,0.080503,0.0687706666666667,4,1,2,0.308845,0.224857,0.083286,0.205662666666667,10,10,4,0.886459120129788
"ACTG1",1869.624603,1654.156602,1676.836666,1733.53929033333,40874,26878,29741,1443.150928,1808.077082,1625.665986,1625.631332,28017,45544,48114,1.06633830064041
"ACTG1P10",0.197606,0.077691,0,0.0917656666666667,3,1,0,0.547728,0.049996,0.047476,0.215066666666667,8,1,1,0.898523263469768
"ACTG1P12",0,0,0.08112,0.02704,0,0,1,0.185435,0,0,0.0618116666666667,3,0,0,0.967252510253702
"ACTG1P14",0.112457,0.074071,0.085238,0.0905886666666667,2,1,1,0.065012,0.09519,0.09026,0.0834873333333333,1,2,2,1.00655414522612
"ACTG1P15",0.181501,0.079764,0.091538,0.117601,3,1,1,0,0.051272,0.096731,0.0493343333333333,0,1,2,1.06505711716285
"ACTG1P16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P17",0.566011,0.233651,1.137973,0.645878333333333,8,5,5,0.335965,0.197114,0.80733,0.446803,4,7,9,1.1375967103561
"ACTG1P19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTG1P21",0,0,0.099037,0.0330123333333333,0,0,1,0,0,0,0,0,0,0,1.03301233333333
"ACTG1P23",0,0.078355,0,0.0261183333333333,0,1,0,0,0,0,0,0,0,0,1.02611833333333
"ACTG1P24",0.156445,0.102987,0.236991,0.165474333333333,2,1,2,0.180721,0.066223,0.188213,0.145052333333333,2,1,3,1.01783499269466
"ACTG1P25",0.438506,0.247271,0.474789,0.386855333333333,17,5,12,1.381853,1.166623,1.711697,1.42005766666667,42,42,62,0.573067060523213
"ACTG2",5.162967,3.078347,2.858471,3.69992833333333,118,58,48,2.589937,0.036068,0,0.875335,57,1,0,2.50618067349745
"ACTL10",0.061689,0.082599,0,0.048096,2,2,0,0.26036,0.131968,0.19882,0.197049333333333,7,5,9,0.875566253465465
"ACTL11P",0,0.018245,0,0.00608166666666667,0,1,0,0.015651,0.02247,0,0.012707,1,2,0,0.993457798422117
"ACTL6A",158.27347,137.510766,210.020503,168.601579666667,387,170,252,59.834895,86.693273,51.995615,66.1745943333333,108,173,115,2.52478755323882
"ACTL6B",50.973446,92.448261,75.837415,73.086374,303,437,363,142.900347,135.126617,106.324192,128.117052,688,989,886,0.573792329149522
"ACTL7A",0,0,0.059905,0.0199683333333333,0,0,1,0,0.033462,0,0.011154,0,1,0,1.00871710276905
"ACTL7B",0.043131,0,0,0.014377,1,0,0,0,0,0,0,0,0,0,1.014377
"ACTL8",0,0,0,0,0,0,0,0.040507,0,0,0.0135023333333333,1,0,0,0.986677550816361
"ACTL9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTN1",69.241658,47.821745,50.974833,56.0127453333333,1648,918,920,60.429453,20.280129,28.820641,36.5100743333333,1218,642,688,1.5199315476341
"ACTN1.AS1",0.213109,0.18718,0,0.133429666666667,1,1,0,0,0,0,0,0,0,0,1.13342966666667
"ACTN2",69.76771,1.253103,0.801863,23.940892,2414,37,25,14.750099,6.175347,6.173399,9.03294833333333,325,140,165,2.48589857850027
"ACTN3",0.648357,0.142398,0.028312,0.273022333333333,33,2,1,0.021642,0.01576,0.04478,0.027394,1,1,3,1.23907900312181
"ACTN4",209.643774,167.250481,183.429698,186.774651,3505,2178,2093,127.535578,103.462361,102.995419,111.331119333333,1725,1822,2043,1.67161737650628
"ACTN4P1",0,0.055131,0,0.018377,0,1,0,0,0,0,0,0,0,0,1.018377
"ACTP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR10",157.019067,205.113642,237.357145,199.829951333333,1492,1517,1594,157.59723,204.668492,146.120837,169.462186333333,1359,2145,1819,1.178149568847
"ACTR1A",115.943189,124.852514,131.407319,124.067674,3642,2918,2824,121.577592,133.893846,110.388319,121.953252333333,3612,4992,4748,1.01719695596937
"ACTR1AP1",0,0.075651,0,0.025217,0,1,0,0,0,0,0,0,0,0,1.025217
"ACTR1B",30.556702,30.517172,34.362579,31.812151,1047,814,792,35.74644,38.012808,33.295135,35.6847943333333,1025,1582,1445,0.894434645097233
"ACTR2",96.131777,93.793262,100.811332,96.9121236666667,5682,4350,4406,90.042114,90.869445,84.111564,88.341041,4966,6866,6444,1.09593667782164
"ACTR3",61.541822,74.758475,82.615188,72.9718283333333,1929,1669,1860,90.295305,79.77323,77.820988,82.629841,2346,3037,2842,0.884514755125905
"ACTR3B",12.200305,11.066625,8.231572,10.4995006666667,240,204,198,17.121055,10.72034,9.94134,12.594245,310,443,425,0.845909476154554
"ACTR3BP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR3C",0.478798,0.028455,0.143524,0.216925666666667,7,2,9,2.335739,0.036714,0.337758,0.903403666666667,15,4,5,0.639341873706593
"ACTR3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTR5",2.300345,2.272068,2.6564,2.40960433333333,103,77,79,2.258189,2.089738,1.574489,1.97413866666667,87,110,90,1.14641740533057
"ACTR6",26.189179,23.847515,19.715424,23.250706,497,369,392,29.796825,19.749229,23.008826,24.18496,449,546,514,0.962904288908936
"ACTR6P1",0,0,0,0,0,0,0,0.068914,0,0,0.0229713333333333,1,0,0,0.977544499454856
"ACTR8",26.624084,28.334546,22.577852,25.845494,586,511,414,16.878315,19.754835,16.982766,17.871972,349,559,466,1.4225060316961
"ACTRT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT3",0.786164,0.893232,0.943422,0.874272666666667,22,19,18,1.932933,1.298673,1.10969,1.44709866666667,47,43,39,0.765916263286482
"ACVR1",7.530875,6.531985,5.489665,6.51750833333333,334,179,196,10.293467,6.920874,8.64507,8.61980366666667,387,394,432,0.781461721446775
"ACVR1B",35.019207,49.193225,49.103909,44.4387803333333,1431,1584,1379,48.344712,56.21844,50.405514,51.656222,1934,3134,2948,0.862932785670292
"ACVR1C",0.202768,0.064909,0.072133,0.11327,22,3,2,0.085592,0.01581,0.078937,0.060113,12,3,11,1.05014276779928
"ACVR2A",16.001132,14.786883,12.909514,14.565843,1121,784,770,21.953394,22.142775,18.03743,20.7111996666667,1579,2187,1704,0.716949926258489
"ACVR2B",4.136669,3.378978,3.850929,3.78885866666667,910,569,582,5.621371,6.286207,4.135278,5.34761866666667,1079,1653,1157,0.754433893739468
"ACVR2B.AS1",0.552097,0.855593,1.095801,0.834497,25,29,33,0.862385,0.990131,0.802925,0.885147,33,52,45,0.973132068745833
"ACVRL1",1.158399,0.437574,0.500078,0.698683666666667,37,18,23,0.977561,0.665953,0.737498,0.793670666666667,19,12,30,0.947043232759934
"ACY1",16.513926,11.864692,15.383214,14.5872773333333,136,84,80,11.585949,14.971368,6.534318,11.030545,94,148,90,1.29564182947101
"ACY3",0,0,0,0,0,0,0,0,0.060569,0.057567,0.0393786666666667,0,1,1,0.962113262538901
"ACYP1",23.726514,23.728152,24.186164,23.8802766666667,153,116,104,51.832918,41.241443,48.301687,47.1253493333333,288,314,378,0.516989009146448
"ACYP2",13.526342,21.437315,22.138132,19.0339296666667,163,188,173,18.41451,13.003516,14.903801,15.440609,192,190,228,1.21856372027743
"ADA",2.752245,0.680643,2.280619,1.90450233333333,55,11,27,2.258658,0.858817,1.431334,1.51626966666667,50,22,40,1.15428897459189
"ADA2",2.338413,4.38061,5.758638,4.15922033333333,97,158,142,11.646731,9.698529,12.390617,11.2452923333333,529,554,779,0.421322757586541
"ADAD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2",0,0.231674,0.001766,0.0778133333333333,0,1,0,0.178842,0.074922,0.070358,0.108040666666667,7,4,2,0.972720014488036
"ADAL",12.105016,15.600091,15.33191,14.3456723333333,307,321,294,8.23178,6.902908,8.197069,7.77725233333333,203,306,300,1.74834580920673
"ADAM10",70.311374,70.683677,76.336447,72.4438326666667,1888,1354,1326,48.401335,37.964021,33.127324,39.8308933333333,1280,1456,1284,1.79873195688102
"ADAM11",21.676701,61.251494,63.202393,48.710196,1266,2768,2775,12.135299,18.856095,12.260095,14.417163,544,1288,1005,3.22434133958368
"ADAM12",253.498386,167.661955,151.796176,190.985505666667,20837,10523,10029,5.204425,0.663844,0.321587,2.06328533333333,342,35,34,62.6730731145298
"ADAM15",30.979275,23.526472,41.074168,31.8599716666667,498,372,446,18.325861,18.913974,21.753602,19.664479,250,395,414,1.5901669558989
"ADAM17",14.349408,16.247264,14.244751,14.947141,856,534,597,9.314443,10.543808,8.210981,9.35641066666667,495,521,480,1.53983281595116
"ADAM18",0,0,0,0,0,0,0,0.035333,0,0,0.0117776666666667,1,0,0,0.988359432062314
"ADAM19",16.94927,22.701045,23.52762,21.0593116666667,1960,1980,1753,12.802374,10.819058,9.049793,10.8904083333333,1337,1480,1403,1.85521901756948
"ADAM1B",0.523533,0.419067,0.421079,0.454559666666667,18,11,10,0.566388,0.466906,0.553207,0.528833666666667,17,19,24,0.951417867345935
"ADAM2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,0.114799,0.050835,0.079841,0.081825,5,3,5,0.994334881642903
"ADAM20P1",0.293669,0.308602,0.879615,0.493962,15,12,25,0.433262,0.414836,0.267306,0.371801333333333,17,22,12,1.08905128147808
"ADAM20P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM21",0.188727,0.221899,0.309121,0.239915666666667,9,8,10,0.189499,0.210079,0.228701,0.209426333333333,8,12,14,1.02520974820294
"ADAM21P1",0.012879,0,0,0.004293,0,0,0,0.042586,0.029771,0.053179,0.0418453333333333,0,1,2,0.963955942276781
"ADAM22",13.135,11.196035,9.8092,11.3800783333333,1606,1240,1028,7.358498,6.092743,6.007486,6.48624233333333,912,1197,1183,1.65371060434547
"ADAM23",48.84821,52.745915,47.205046,49.5997236666667,2519,1761,1594,27.791034,31.634925,27.866773,29.0975773333333,1328,1806,1813,1.68118925673885
"ADAM24P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28",1.502507,0.416905,0.03323,0.650880666666667,52,9,3,0.355878,0.070795,0.656699,0.361124,14,11,18,1.21288043313222
"ADAM29",0.184234,0.673702,0.264276,0.374070666666667,8,7,9,1.590352,2.275208,1.575598,1.81371933333333,35,73,69,0.488346741051406
"ADAM30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM32",0.985926,0.562709,0.705876,0.751503666666667,77,43,33,10.297747,6.150251,3.037132,6.49504333333333,131,136,131,0.233688264199495
"ADAM33",1.225579,0.212729,0.396698,0.611668666666667,54,8,12,0.444232,0.218073,0.256207,0.306170666666667,18,12,18,1.23388827187463
"ADAM3A",0.341385,0,0.42368,0.255021666666667,6,0,5,0.231017,0.145255,0.379927,0.252066333333333,4,3,8,1.00236036482625
"ADAM3B",0,0,0,0,0,0,0,0,0.072133,0,0.0240443333333333,0,1,0,0.976520222269023
"ADAM5",0,0,0,0,0,0,0,0,0,0.191015,0.0636716666666667,0,0,2,0.940139736102776
"ADAM6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAM7",0.297177,0.021595,0.063257,0.127343,18,1,2,0.036155,0,0,0.0120516666666667,1,0,0,1.1139184264308
"ADAM8",5.896302,4.237317,5.824988,5.31953566666667,93,66,47,5.609723,5.136056,1.568834,4.104871,53,76,60,1.2379422842745
"ADAM9",31.044422,15.040139,19.545192,21.8765843333333,1575,713,795,16.019604,9.068817,10.587437,11.8919526666667,874,597,761,1.77448559770801
"ADAMDEC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ADAMTS1",53.416922,36.50485,34.398098,41.4399566666667,2281,1139,1236,55.689489,22.602635,30.236182,36.176102,2055,1298,1715,1.14159243125239
"ADAMTS10",30.984806,32.271974,30.357747,31.2048423333333,529,437,369,48.620767,43.508264,28.643638,40.2575563333333,697,851,775,0.780580460780077
"ADAMTS12",3.104435,1.18569,1.477975,1.9227,449,149,114,2.080716,0.450845,0.431766,0.987775666666667,207,17,20,1.4703369444607
"ADAMTS13",8.251614,7.895253,8.511647,8.21950466666667,354,284,270,10.04404,9.219637,9.619661,9.62777933333333,335,425,492,0.867491164193661
"ADAMTS14",1.91118,0.569069,0.357461,0.945903333333333,195,44,24,3.928993,0.380792,1.570922,1.96023566666667,344,46,203,0.657347438666764
"ADAMTS15",3.856279,2.752015,3.081575,3.22995633333333,417,225,219,1.427798,0.893566,0.827734,1.04969933333333,132,114,114,2.06369600874795
"ADAMTS16",38.568071,1.033011,1.581908,13.7276633333333,238,65,86,1.432414,0.115256,0.125197,0.557622333333333,108,7,10,9.45522095963784
"ADAMTS17",0.604486,0.821092,0.902747,0.776108333333333,37,26,26,1.976097,1.195484,3.145809,2.10579666666667,91,71,185,0.571868838805717
"ADAMTS18",0.836196,0.34132,0.027707,0.401741,21,6,2,1.366388,1.547924,0.38092,1.09841066666667,88,131,52,0.668001274615455
"ADAMTS19",0.691824,0.172356,0.296478,0.386886,17,12,6,0.03761,0.181964,0.167547,0.129040333333333,3,14,11,1.22837595704435
"ADAMTS19.AS1",0.374882,0.121996,0.026086,0.174321333333333,5,1,1,0,0.078118,0.364392,0.147503333333333,0,3,7,1.02337073821136
"ADAMTS2",1.05629,1.019052,1.068975,1.04810566666667,93,20,17,3.004416,1.513027,3.126211,2.54788466666667,98,158,214,0.577275153814658
"ADAMTS20",1.283844,0.25905,0.359154,0.634016,110,21,25,0.066632,0.128782,0.303561,0.166325,4,9,23,1.40099543437721
"ADAMTS3",6.587764,4.025588,2.784121,4.46582433333333,750,346,213,0.622413,0.414049,0.789348,0.608603333333333,63,57,58,3.39786958044349
"ADAMTS4",25.829682,6.699742,10.583665,14.3710296666667,847,236,217,0.689029,0.211108,0.171046,0.357061,34,47,41,11.3267050388057
"ADAMTS5",2.810816,3.243508,4.167592,3.40730533333333,494,438,505,1.658729,0.507028,0.635813,0.933856666666667,259,108,142,2.27902378149363
"ADAMTS6",1.385549,0.272905,0.54382,0.734091333333333,98,28,26,0.575044,0.43741,0.797161,0.603205,53,69,78,1.08164042236229
"ADAMTS7",30.711528,21.35642,27.594435,26.5541276666667,2499,1418,1547,5.225607,7.926553,5.892613,6.34825766666667,332,721,451,3.74974979329567
"ADAMTS7P1",0.150186,0.168203,0.185199,0.167862666666667,14,12,11,0.04821,0.140783,0.063115,0.084036,4,15,7,1.07732830521004
"ADAMTS7P3",0.343115,0.309857,0.223329,0.292100333333333,24,16,10,0.084783,0.178886,0.109376,0.124348333333333,5,15,10,1.14919931397298
"ADAMTS7P4",1.534768,0.301199,1.35806,1.06467566666667,12,1,8,0,0.241765,0.809311,0.350358666666667,0,3,9,1.52898316397915
"ADAMTS8",1.292831,3.322689,5.300198,3.30523933333333,79,144,195,0.259596,0.126229,0.215574,0.200466333333333,11,8,14,3.58630576617587
"ADAMTS9",11.33945,7.446555,7.577687,8.78789733333333,1039,380,389,6.259008,1.208773,3.446049,3.63794333333333,369,89,262,2.11039605917278
"ADAMTS9.AS1",0.494178,0.230452,0.251472,0.325367333333333,8,2,2,0.415322,0.146891,0.159905,0.240706,4,2,1,1.06823641808239
"ADAMTS9.AS2",0.433971,0.091595,0.138096,0.221220666666667,17,4,5,0.367351,0.132874,0.403986,0.301403666666667,11,10,20,0.938387295153874
"ADAMTSL1",5.919842,5.793045,6.199496,5.97079433333333,392,254,315,0.534643,0.391798,0.357426,0.427955666666667,32,44,21,4.88166019159792
"ADAMTSL2",0.70847,0.709747,0.641205,0.686474,50,37,29,1.503801,0.858924,1.307203,1.22330933333333,88,71,118,0.758542221145416
"ADAMTSL3",1.068124,0.941684,1.198236,1.069348,69,31,31,1.141787,0.488298,0.557855,0.729313333333333,39,30,28,1.19662987621291
"ADAMTSL4",1.307851,0.581012,0.686961,0.858608,61,25,23,0.717708,0.666369,0.399532,0.594536333333333,29,32,22,1.16561031639501
"ADAMTSL4.AS1",0.581504,0.269881,0.499135,0.450173333333333,15,4,3,0.341668,0.16364,0.312149,0.272485666666667,6,5,6,1.13963824608895
"ADAMTSL5",5.943779,4.096958,2.883372,4.30803633333333,62,23,23,2.484078,1.829524,1.172891,1.828831,13,13,16,1.87640630823592
"ADAP1",34.213031,38.13869,48.991537,40.4477526666667,519,451,555,53.265804,60.189014,55.280346,56.2450546666667,693,1149,1327,0.724040756149393
"ADAP2",1.058876,0.353861,4.97029,2.12767566666667,7,3,13,4.717453,6.427834,6.170847,5.77204466666667,45,56,89,0.461851009645831
"ADAR",105.908597,112.956385,96.851585,105.238855666667,5486,4023,3650,93.089729,94.857624,66.868309,84.938554,4291,5755,4863,1.23621879496212
"ADARB1",68.1759,68.438509,91.97377,76.1960596666667,1634,1218,1112,34.100105,17.143214,24.363699,25.2023393333333,847,781,869,2.94615143650405
"ADARB2",1.417302,0.902524,0.536378,0.952068,56,24,10,0.753625,0.498108,0.982045,0.744592666666667,57,72,104,1.11892479963804
"ADARB2.AS1",0,0,0,0,0,0,0,0.594027,0,0,0.198009,4,0,0,0.83471827006308
"ADAT1",38.849966,55.207581,52.832268,48.9632716666667,508,481,421,56.120434,59.301982,46.931663,54.1180263333333,592,751,637,0.906477880113257
"ADAT2",3.889025,2.159954,2.429168,2.826049,236,114,122,1.034206,0.933793,1.210028,1.05934233333333,88,111,154,1.85789848441905
