"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg__TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"H1.10",37.568895,27.021702,44.517632,36.3694096666667,804,432,603,19.931905,19.904068,17.787539,19.2078373333333,583,500,471,1.84925328971373
"H1.2",4.180065,5.636491,4.789434,4.86866333333333,41,42,31,9.753466,10.927937,7.177793,9.28639866666667,111,118,76,0.57052652959591
"H1.3",0.093439,0,0,0.0311463333333333,1,0,0,0.160847,0.0846,0.343055,0.196167333333333,2,1,4,0.862041877084087
"H1.4",0.091302,0,0,0.030434,1,0,0,0.22931,0.241248,0.161566,0.210708,3,3,2,0.851100347895612
"H1.5",0.179085,0,0,0.059695,2,0,0,0.07608,0.079896,0.16186,0.105945333333333,1,1,2,0.958180271719277
"H1.6",0.106858,0,0,0.0356193333333333,1,0,0,0.184083,0,0,0.061361,2,0,0,0.975746549320479
"H1.7",0.195949,0.260371,0.37547,0.277263333333333,4,4,5,0,0,0,0,0,0,0,1.27726333333333
"H1.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H19",850.424202,4.018758,4.501944,286.314968,15799,57,38,2499.085233,2555.714639,2230.058275,2428.286049,46662,41616,36967,0.118271361299041
"H2AB1",0.147125,0.389503,0,0.178876,1,2,0,0.119566,0,0,0.0398553333333333,1,0,0,1.13369231489252
"H2AB2",0,0,0.441486,0.147162,0,0,2,2e-06,0,0.380024,0.126675333333333,0,0,3,1.01818329208119
"H2AC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2AC11",0.816028,0.520175,0.339585,0.558596,32,16,9,0.751654,0.6568,0.383841,0.597431666666667,32,28,16,0.975688683605663
"H2AC12",0,0,0.719919,0.239973,0,0,2,0.197759,0.210775,0,0.136178,1,1,0,1.09135452367499
"H2AC13",1.560337,1.805527,2.076533,1.81413233333333,8,7,7,0,0.347063,0,0.115687666666667,0,2,0,2.5223298754759
"H2AC14",0,0,0,0,0,0,0,0,0,0.194307,0.064769,0,0,1,0.939170843628994
"H2AC15",2.76694,2.577015,3.331821,2.89192533333333,14,10,11,1.692321,0.176975,0.365637,0.744977666666667,10,1,2,2.23035824909316
"H2AC16",0,0,0,0,0,0,0,0.173679,0,0.187847,0.120508666666667,1,0,1,0.892451820988444
"H2AC17",0.207904,0.895246,0,0.367716666666667,1,3,0,0.529128,0.393526,0.954191,0.625615,3,2,5,0.84135337497911
"H2AC18",0,1e-06,0,3.33333333333333e-07,0,0,0,16.802999,13.955254,17.25697,16.0050743333333,124,96,119,0.0588059960063293
"H2AC19",10.074242,7.290503,8.504416,8.62305366666667,64,35,35,2.700472,2.93161,0,1.87736066666667,21,21,0,3.34440300729303
"H2AC20",0,0,0.463067,0.154355666666667,0,0,2,0.210631,0,1.117772,0.442801,1,0,6,0.800079613658894
"H2AC21",0.401075,0,0,0.133691666666667,2,0,0,0,0,0.354123,0.118041,0,0,2,1.0139982940399
"H2AC4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2AC6",11.183042,12.96543,16.797249,13.6485736666667,297,262,305,6.84672,9.397511,4.792915,7.012382,182,263,134,1.82824204670554
"H2AC7",0.527704,0,0,0.175901333333333,3,0,0,0.586066,0.475255,0.335841,0.465720666666667,4,3,2,0.802268372190972
"H2AC8",1.702057,2.241765,3.153933,2.36591833333333,9,9,11,1.604772,2.019883,3.061621,2.22875866666667,10,12,18,1.04248061897059
"H2AC9P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2ACP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2AJ",20.164941,10.449226,9.92893,13.5143656666667,331,107,91,19.393755,18.539826,16.170761,18.0347806666667,198,195,156,0.76251814616829
"H2AL1QP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2AL1RP",0,0,0,0,0,0,0,0.101182,0,0,0.0337273333333333,1,0,0,0.967373085488049
"H2AL1SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2AP",0,0,0.264775,0.0882583333333333,0,0,1,0.149731,0,0.158468,0.102733,1,0,1,0.986873824700388
"H2AQ1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2AW",8.886245,12.270569,17.40118,12.8526646666667,115,120,148,4.555571,5.17153,3.856825,4.52797533333333,72,76,57,2.50592013013083
"H2AX",16.781038,9.324759,18.224903,14.7769,381,155,269,12.707883,14.108235,9.316952,12.0443566666667,406,388,269,1.2094808815153
"H2AZ1",152.812815,109.913794,171.797074,144.841227666667,1798,981,1349,79.450066,82.79809,59.872517,74.0402243333333,696,803,564,1.94350735172154
"H2AZ2",83.331283,50.414023,55.581691,63.108999,2391,1511,1689,56.17534,50.444502,43.930904,50.183582,1543,1248,1095,1.25253052824634
"H2AZP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2AZP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BC10",0,0.556091,0,0.185363666666667,0,2,0,0,0,0.196241,0.0654136666666667,0,0,1,1.11258537763579
"H2BC11",2.590793,2.834068,2.343134,2.58933166666667,13,10,11,4.029724,5.493758,3.185946,4.236476,22,25,13,0.68544793610563
"H2BC12",15.145312,21.282579,18.163668,18.1971863333333,76,81,60,12.014941,16.617115,14.002255,14.211437,71,93,78,1.26202319566083
"H2BC13",0.291328,0.270868,0.624271,0.395489,1,1,2,0,0.184721,0,0.0615736666666667,0,1,0,1.31454749097331
"H2BC14",0,0,0,0,0,0,0,0.193594,0.203905,0.621595,0.339698,1,1,3,0.746436883536439
"H2BC15",1.109319,2.584077,2.492923,2.06210633333333,56,55,51,1.829577,1.186051,1.016604,1.34407733333333,29,27,28,1.30631625919054
"H2BC16P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BC17",0.464214,0.334005,0,0.266073,2,1,0,0,0.861977,0.611766,0.491247666666667,0,4,3,0.849002501931827
"H2BC18",2.38765,2.068102,2.520936,2.32556266666667,39,42,36,0.941299,0.207223,0.32949,0.492670666666667,11,2,6,2.22792792873266
"H2BC19P",2.479926,2.209616,1.940953,2.210165,163,111,89,1.350412,1.169983,0.692173,1.070856,62,84,48,1.55016331410779
"H2BC20P",1.795499,1.408839,1.847755,1.684031,215,129,154,0.783139,0.696064,0.312933,0.597378666666667,98,91,40,1.68027222098872
"H2BC21",9.542713,15.72711,17.002354,14.0907256666667,369,462,444,25.693172,25.550918,20.950319,24.064803,1164,1119,909,0.602068393143432
"H2BC3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BC4",1.770234,2.085177,2.382031,2.07914733333333,14,13,13,2.520296,2.978523,2.933048,2.81062233333333,23,27,26,0.808043165652644
"H2BC5",13.271399,12.531413,14.858904,13.5539053333333,143,103,103,5.964696,4.363645,5.370018,5.23278633333333,53,53,48,2.33505603352679
"H2BC6",1.269077,1.21763,1.941469,1.47605866666667,59,43,61,0.147592,0.138052,0.138858,0.141500666666667,8,7,7,2.1691259050221
"H2BC7",0.107224,0.3519,0.232766,0.23063,2,5,3,0.050888,0,0,0.0169626666666667,1,0,0,1.21010341907012
"H2BC8",2.089205,3.348253,3.436362,2.95794,52,63,57,0.897451,0.557293,0.840859,0.765201,26,15,23,2.2422035790825
"H2BC9",0.36564,0,0.242311,0.202650333333333,13,0,6,0.106421,0.127961,0.105118,0.113166666666667,4,5,4,1.08038658481809
"H2BE1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BL1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BP8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BP9",0,0.352162,0.404955,0.252372333333333,0,1,1,0.225077,0,0,0.0750256666666667,1,0,0,1.1649697045993
"H2BS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H2BU1",0.718228,1.281089,1.432313,1.14387666666667,31,41,41,0.16486,0.044215,0.049205,0.0860933333333333,8,2,2,1.97393410020011
"H2BW1",0,0.23397,0.269193,0.167721,0,1,1,0,0,0,0,0,0,0,1.167721
"H2BW2",1.484837,1.216476,1.891432,1.530915,43,26,39,0.082443,0.082637,0.167879,0.110986333333333,3,3,6,2.27807932830857
"H3.2",1.181539,1.420146,1.808779,1.47015466666667,52,49,53,0.742236,0.496992,0.296153,0.511793666666667,36,22,14,1.6339231478017
"H3.3A",414.653148,310.315544,348.397067,357.788586333333,3523,2035,2168,342.142312,378.468953,345.758058,355.456441,2334,2697,2450,1.00654258154739
"H3.3B",221.584195,138.993765,179.367036,179.981665333333,3244,1684,1973,67.532969,71.127526,63.415901,67.3587986666667,965,1197,961,2.6475255397018
"H3.4",0,0,0,0,0,0,0,0.458769,0,0,0.152923,3,0,0,0.867360612981092
"H3.5",0.067819,0,0,0.0226063333333333,1,0,0,0,0,0,0,0,0,0,1.02260633333333
"H3C1",0,0.249898,0.576009,0.275302333333333,0,1,2,0.807235,0.339195,0.17189,0.43944,5,2,1,0.885971164712203
"H3C10",1.067944,0.867519,1.49987,1.145111,21,13,20,0.735043,0.756197,0.268812,0.586684,17,17,6,1.35194594512833
"H3C11",0,0,0,0,0,0,0,0,0,0.175776,0.058592,0,0,1,0.944651008131556
"H3C12",0.186971,0,0,0.0623236666666667,1,0,0,0,0.300575,0,0.100191666666667,0,2,0,0.965580542784212
"H3C13",0.42304,0,0,0.141013333333333,2,0,0,0,0.00424,0,0.00141333333333333,0,0,0,1.13940297712566
"H3C14",0.542355,0.850432,0.869124,0.753970333333333,14,17,15,0.587417,0.194996,0.13178,0.304731,20,6,4,1.34431567375446
"H3C2",0.187936,0,0,0.0626453333333333,1,0,0,0.159127,0,0,0.0530423333333333,1,0,0,1.00911929150047
"H3C3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3C4",0,0.175427,1.122331,0.432586,0,1,4,0.398813,0,0.173393,0.190735333333333,2,0,1,1.20311034693968
"H3C5P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3C6",3.700707,5.790481,8.776488,6.08922533333333,131,183,186,1.347006,1.662019,1.117747,1.37559066666667,71,88,58,2.98419480797197
"H3C7",0,0,0,0,0,0,0,0.170056,0,0,0.0566853333333333,1,0,0,0.946355521795199
"H3C8",0.0468,0.030623,0.067606,0.048343,2,1,2,0.106147,0.166577,0.10642,0.126381333333333,5,8,5,0.930717661040784
"H3C9P",0,0,0,0,0,0,0,0,0.272377,0,0.0907923333333333,0,1,0,0.916764785964453
"H3P1",0,0,0,0,0,0,0,0,0.380491,0,0.126830333333333,0,1,0,0.887445048663049
"H3P11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P13",0,0.14756,0.240497,0.129352333333333,0,1,1,0.365247,0.197978,0,0.187741666666667,4,2,0,0.950840039570894
"H3P14",0,0,0,0,0,0,0,0.934788,0,0.338361,0.424383,4,0,1,0.702058364920109
"H3P15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P18",0,0,0,0,0,0,0,0,0,0.289987,0.0966623333333333,0,0,1,0.911857706428627
"H3P19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P25",0.446031,0,0.655241,0.367090666666667,1,0,1,0.768047,0,0.390927,0.386324666666667,2,0,1,0.986125905091015
"H3P29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P31",0,0,0,0,0,0,0,0,0,0.370146,0.123382,0,0,1,0.890169149941872
"H3P32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P33",0.416541,0,0,0.138847,1,0,0,0,0,0,0,0,0,0,1.138847
"H3P34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P36",0,0,0,0,0,0,0,0.364466,0.771226,0.378562,0.504751333333333,1,3,1,0.664561630781077
"H3P41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P45",0.502588,0,0,0.167529333333333,1,0,0,0,0,0,0,0,0,0,1.16752933333333
"H3P46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3P7",0.347596,0.456991,0,0.268195666666667,1,1,0,0,0,0,0,0,0,0,1.26819566666667
"H3P9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3Y1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H3Y2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H4.16",4.63301,3.409855,3.62204,3.88830166666667,51,26,24,1.9761,0.150337,0.78421,0.970215666666667,14,2,8,2.48109978484589
"H4C1",0.322,0.424063,0,0.248687666666667,1,1,0,0.543066,0,0.286641,0.276569,2,0,1,0.978159164656722
"H4C11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H4C12",3.245781,3.820481,0.539939,2.53540033333333,9,8,1,0.5925,0.636891,1.272854,0.834081666666667,2,2,4,1.92761336509007
"H4C13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H4C14",6.766245,6.231278,6.044141,6.34722133333333,80,59,39,3.055648,3.139287,1.816701,2.67054533333333,31,41,25,2.00167023319696
"H4C15",1.621035,3.145244,4.086706,2.950995,40,53,60,2.348157,1.266976,2.597732,2.070955,57,25,51,1.28656883607868
"H4C2",0,0,0,0,0,0,0,0,0.236889,0,0.078963,0,1,0,0.926815840765624
"H4C3",0.319414,0.843071,0,0.387495,1,2,0,0,0.287944,0.580754,0.289566,0,1,2,1.07593950212707
"H4C4",0.320581,0,0.967684,0.429421666666667,1,0,2,0.553945,0.584167,0.295636,0.477916,2,2,1,0.967187354806814
"H4C5",0.081779,0.376619,0.240351,0.232916333333333,2,7,4,0.323794,0.219238,0.074552,0.205861333333333,9,6,2,1.02243624474235
"H4C6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H4C7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H4C8",1.99656,4.84173,4.497594,3.778628,45,81,86,7.184639,5.737396,4.895989,5.93934133333333,76,88,55,0.688628469253374
"H4C9",1.612275,1.726392,2.145306,1.827991,33,27,30,1.067437,1.466117,0.97696,1.17017133333333,23,32,21,1.30311877065313
"H4P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"H6PD",7.321472,4.679394,5.360291,5.78705233333333,1192,568,578,4.777812,3.441492,2.452664,3.55732266666667,777,544,471,1.4892630673214
"HAAO",0.535762,0.425671,0.146867,0.369433333333333,7,4,1,0.103309,0.084908,0.101641,0.0966193333333333,1,1,1,1.24877730285015
"HABP2",0.018311,0,0,0.00610366666666667,1,0,0,0.03137,0.066068,0.03333,0.0435893333333333,2,4,2,0.964080059589213
"HABP4",15.109319,13.610811,17.303684,15.3412713333333,692,469,525,7.010272,6.364228,5.822248,6.398916,384,327,301,2.20860344046795
"HACD1",16.350448,13.746884,19.472094,16.523142,150,82,104,81.638045,121.976493,90.073636,97.896058,792,1015,846,0.177187466865464
"HACD2",9.753285,7.602284,10.893519,9.41636266666667,575,432,467,3.842657,2.564596,2.141721,2.849658,220,191,166,2.70578910299737
"HACD3",73.135657,97.656374,106.225305,92.339112,3964,3839,4017,8.056494,7.036397,5.318437,6.803776,416,429,301,11.960762584677
"HACD4",0.502191,0.446923,0.251566,0.400226666666667,51,28,19,0.314968,0.155719,0.210269,0.226985333333333,19,19,31,1.14119266842635
"HACE1",7.18914,5.916417,5.825074,6.31021033333333,382,195,167,3.808265,2.922584,2.159203,2.96335066666667,189,129,96,1.84445206799768
"HACL1",4.84341,4.32756,3.940768,4.37057933333333,136,80,82,3.217717,3.066068,2.573494,2.95242633333333,104,87,58,1.3588056753999
"HADH",16.491175,12.220337,13.811706,14.174406,503,266,249,35.834707,32.623381,31.028902,33.16233,877,801,690,0.444185335133757
"HADHA",59.936312,49.056177,57.229663,55.407384,2785,1731,1779,65.203632,55.368462,44.980253,55.1841156666667,3718,2935,2420,1.00397386931669
"HADHAP1",0.024985,0.032887,0.073829,0.0439003333333333,1,1,2,0.064284,0.044282,0.022302,0.0436226666666667,3,2,1,1.00026606040242
"HADHB",48.713162,42.994736,48.124209,46.6107023333333,1423,799,892,73.476594,65.708263,52.62043,63.9350956666667,2546,2335,1876,0.733204468932099
"HADHBP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HAGH",60.201374,69.49742,67.925422,65.8747386666667,822,669,639,57.927173,47.431799,42.006951,49.1219743333333,838,771,671,1.33423991285579
"HAGHL",22.514771,18.500307,17.802696,19.6059246666667,212,140,135,17.415697,12.108319,10.352299,13.292105,168,143,117,1.44176975096857
"HAGLR",0.441572,0.649645,0.365253,0.48549,29,4,4,0,0,0,0,0,0,0,1.48549
"HAL",0.114632,0,0.020855,0.0451623333333333,2,0,1,0,0,0,0,0,0,0,1.04516233333333
"HAMP",0.131427,0.110885,0.287284,0.176532,6,4,9,1.142959,1.765376,0.89771,1.26868166666667,12,13,7,0.518597217620512
"HAND1",0,0,0,0,0,0,0,30.434692,31.210716,27.643017,29.7628083333333,1066,1019,910,0.0325067851141679
"HAND2",0.215774,0,0,0.0719246666666667,8,0,0,66.408693,63.074613,58.883928,62.789078,2092,1682,1649,0.016804203795933
"HAND2.AS1",1.15741,0.263622,0.178562,0.533198,15,6,6,46.282635,30.425754,33.451852,36.7200803333333,1722,1174,1045,0.0406467320973627
"HAO1",0,0,0,0,0,0,0,0,0.030536,0,0.0101786666666667,0,1,0,0.989923894650979
"HAO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HAO2.IT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HAP1",5.569263,9.351128,6.356609,7.09233333333333,239,356,283,0.089746,0.036336,0.092311,0.0727976666666667,12,3,11,7.54320556874191
"HAPLN1",7.918574,11.827713,4.75803,8.16810566666667,227,261,113,5.719443,2.942312,1.892989,3.518248,113,83,83,2.02912847339647
"HAPLN2",3.321585,2.16562,2.084337,2.52384733333333,41,25,17,2.097168,2.07828,1.796964,1.990804,34,33,32,1.17822743761655
"HAPLN3",3.945289,4.857285,5.400137,4.734237,112,102,103,4.28719,3.946725,3.1968,3.81023833333333,231,189,147,1.19208999692669
"HAPLN4",1.639835,0.632429,1.63392,1.30206133333333,131,38,85,0.349652,0.522466,0.485475,0.452531,35,47,39,1.58486210162353
"HAR1B",0.095678,0.324121,0.024707,0.148168666666667,3,2,1,0.027595,0.029138,0.043944,0.033559,2,2,3,1.11088836405727
"HARBI1",2.023392,3.017954,3.909292,2.983546,61,77,72,1.235879,0.753508,0.621375,0.870254,37,29,24,2.12994919406669
"HARS1",39.99062,50.067705,54.965053,48.341126,1643,1491,1462,20.532896,21.236324,17.799042,19.8560873333333,789,648,539,2.36579015092348
"HARS2",17.07065,15.881976,20.292241,17.748289,497,384,412,10.428436,7.409186,6.522877,8.12016633333333,424,301,261,2.05569595057459
"HAS1",0.485232,0.078588,0.045633,0.203151,6,2,1,0,0,0,0,0,0,0,1.203151
"HAS2",10.042296,5.779097,6.573073,7.464822,752,334,344,0.34427,0.104442,0.271865,0.240192333333333,25,8,21,6.82541068226783
"HAS3",2.05784,3.362196,3.125076,2.84837066666667,149,186,164,0.152911,0.228895,0.080984,0.154263333333333,14,20,7,3.33404913379096
"HASPIN",0.838173,0.363893,0.721841,0.641302333333333,41,13,23,0.519922,0.360508,0.286163,0.388864333333333,31,20,16,1.18175857349158
"HAT1",20.899927,12.548744,17.970968,17.1398796666667,562,259,345,14.778947,13.403105,9.932028,12.7046933333333,411,393,281,1.32362536143336
"HAUS1",34.934603,27.388095,45.249615,35.8574376666667,206,126,160,20.369533,19.239127,23.442655,21.017105,132,144,125,1.67403651236921
"HAUS2",12.594492,12.122373,11.313606,12.010157,531,429,457,4.618355,3.968947,3.170139,3.919147,206,214,150,2.6447993930655
"HAUS3",6.575983,4.971693,5.99005,5.84590866666667,422,261,285,1.640183,1.668755,0.811082,1.37334,90,99,59,2.88450397611243
"HAUS4",11.316554,7.740821,11.575397,10.210924,105,50,62,17.200389,14.94401,11.730578,14.6249923333333,178,138,128,0.717499488053082
"HAUS5",6.218929,4.798387,4.359111,5.12547566666667,221,96,118,4.194888,3.352291,3.084673,3.54395066666667,115,85,71,1.34805065371895
"HAUS6",10.885551,4.333054,5.465886,6.89483033333333,652,314,343,4.267092,1.318666,0.923613,2.16979033333333,188,147,103,2.49064748867196
"HAUS6P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HAUS7",21.392714,11.172769,14.534215,15.6998993333333,148,66,84,5.676182,8.344443,8.001727,7.340784,61,59,50,2.00219779499545
"HAUS8",4.214583,2.121277,5.747837,4.027899,94,37,46,5.081355,6.198349,5.594876,5.62486,94,88,78,0.758944189009277
"HAUS8P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HAVCR1",0.104599,0.101325,0.618873,0.274932333333333,3,2,8,0,0,0,0,0,0,0,1.27493233333333
"HAVCR1P1",1.781813,1.170326,1.124415,1.35885133333333,28,14,12,0.443171,0.113978,0.058037,0.205062,8,2,1,1.9574522583347
"HAVCR1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HAVCR2",0.636399,0.092404,0.118983,0.282595333333333,20,1,1,0.333666,0.072805,0.243448,0.216639666666667,7,3,9,1.05421134003248
"HAX1",30.992801,27.997049,34.43572,31.1418566666667,495,362,353,41.495783,47.831583,36.974284,42.10055,718,743,568,0.745741218306186
"HBA1",2.611022,0,0,0.870340666666667,16,0,0,0,0,0,0,0,0,0,1.87034066666667
"HBA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HBAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HBB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HBD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HBE1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HBEGF",10.61303,11.428951,13.853963,11.9653146666667,435,354,380,27.200443,22.25879,22.659121,24.0394513333333,1250,992,1005,0.51779547778696
"HBG1",0,0.054881,0,0.0182936666666667,0,1,0,0,0,0,0,0,0,0,1.01829366666667
"HBG2",0,0,0.221137,0.0737123333333333,0,0,1,0,0,0,0,0,0,0,1.07371233333333
"HBM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HBP1",39.407018,23.344669,29.576455,30.7760473333333,1026,490,539,29.265001,21.712459,14.954492,21.9773173333333,589,459,372,1.38293112604732
"HBQ1",2.419881,1.491389,1.149798,1.68702266666667,13,6,4,0.41294,0.157935,0,0.190291666666667,3,1,0,2.25744894458641
"HBS1L",39.870215,35.457586,41.235067,38.8542893333333,848,634,694,19.749539,14.352983,7.826813,13.976445,346,331,240,2.6611314856986
"HBZ",0.165124,0.12133,0,0.0954846666666667,1,1,0,0,0,0,0,0,0,0,1.09548466666667
"HBZP1",0,0,0.413954,0.137984666666667,0,0,1,0,0,0,0,0,0,0,1.13798466666667
"HCAR1",0.083347,0.18668,0.141876,0.137301,8,13,9,0.075176,0.020552,0.041138,0.045622,8,2,4,1.08767891264721
"HCAR2",0.054704,0,0,0.0182346666666667,2,0,0,0,0,0,0,0,0,0,1.01823466666667
"HCAR3",0,0.036306,0,0.012102,0,1,0,0,0,0,0,0,0,0,1.012102
"HCCAT5",1.461187,1.056838,0.910164,1.14272966666667,23,11,11,0,0.084345,0,0.028115,0,1,0,2.08413423271391
"HCCS",10.065513,6.406883,11.206383,9.22625966666667,287,157,228,22.579293,18.499672,18.366942,19.8153023333333,579,564,530,0.491285665848364
"HCFC1",22.521729,17.248791,13.448208,17.739576,1540,1024,1105,8.742344,6.751,6.279562,7.25763533333333,908,603,484,2.2693634731428
"HCFC1R1",61.436803,50.416563,66.602817,59.4853943333333,502,315,355,20.79372,20.301462,18.6744,19.923194,239,209,197,2.89082987680243
"HCFC2",6.177617,3.899835,4.704545,4.92733233333333,387,188,180,3.270521,2.942399,1.756681,2.65653366666667,121,92,87,1.62102495797249
"HCFC2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"HCG11",2.796473,3.473003,3.907848,3.39244133333333,291,276,284,0.6112,0.507836,0.556384,0.558473333333333,65,57,61,2.81842572431995
"HCG14",0,0,0,0,0,0,0,0.264874,0,0,0.0882913333333333,1,0,0,0.91887160117052
"HCG17",2.994147,3.280384,6.518112,4.26421433333333,10,9,14,3.447772,2.625343,3.117858,3.06365766666667,12,11,7,1.29543745195728
"HCG18",14.839184,16.038153,12.793278,14.5568716666667,708,636,434,5.325934,4.379941,6.930855,5.54557666666667,228,154,159,2.37669993934835
"HCG20",0.212711,0.516677,0.431332,0.386906666666667,3,6,4,0.243535,0.118209,0.058966,0.140236666666667,4,2,1,1.21633228189469
"HCG22",0.164673,0,0,0.054891,2,0,0,0,0,0,0,0,0,0,1.054891
"HCG23",2.938707,3.366195,2.671188,2.99203,134,114,80,0.608247,0.542233,0.223607,0.458029,39,35,14,2.73796337384236
"HCG25",1.00691,0.466857,0.934353,0.802706666666667,20,15,18,0.846859,0.909093,0.624194,0.793382,27,24,19,1.00519948715146
"HCG27",1.642228,1.073546,1.599202,1.43832533333333,24,14,17,1.97096,1.315639,1.046791,1.44446333333333,38,24,21,0.997489019403032
"HCG9",0,16.565939,0.255032,5.60699033333333,0,2,1,10.882033,11.278076,0,7.386703,1,1,0,0.787793526649666
"HCK",0.065822,0.037596,0.216323,0.106580333333333,2,1,5,0,0.051761,0,0.0172536666666667,0,1,0,1.08781159468255
"HCLS1",0.050751,0.71605,0.090263,0.285688,1,6,3,0.169509,0.135217,0.182112,0.162279333333333,7,4,3,1.10617814765125
"HCN1",31.607189,59.951256,31.597547,41.0519973333333,2387,2312,1840,6.482726,0.157713,18.40959,8.35000966666667,26,24,24,4.49753517188877
"HCN2",12.93018,10.199514,11.643962,11.5912186666667,589,346,329,1.59081,1.28331,0.872911,1.24901033333333,99,68,49,5.59855972204663
"HCN3",17.520174,17.681623,21.986025,19.0626073333333,523,445,451,1.240818,1.110335,1.485994,1.279049,43,33,34,8.80306098435503
"HCN4",0.886094,1.95372,2.477422,1.772412,105,174,189,4.149016,3.559076,3.064503,3.590865,633,483,429,0.603897522580167
