"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"APOO",175.742037,249.586349,165.200992,196.843126,425,447,342,"Apoo",30.241649,29.186058,29.714602,987,223,374,29.714103,6.44144242141794
"APOOL",2.383436,2.042481,1.799587,2.075168,272,248,215,"Apool",4.696011,3.418626,6.469774,203,40,90,4.86147033333333,0.524641058492093
"APP",125.39149,84.09417,79.449017,96.311559,4613,3288,3105,"App",303.558655,283.108406,294.897325,33503,7504,13207,293.854795333333,0.330032139684177
"APPBP2",2.77091,1.875682,1.37669,2.00776066666667,240,232,166,"Appbp2",11.121854,11.437927,11.180929,2952,751,1178,11.2469033333333,0.245593566373649
"APPL1",6.510165,3.097927,2.4923,4.033464,372,277,265,"Appl1",22.266966,19.736825,22.777926,4071,925,1648,21.5939056666667,0.222779720968119
"APPL2",13.881798,8.026207,9.790179,10.5660613333333,186,145,134,"Appl2",41.090298,46.63631,45.462555,1776,414,712,44.3963876666667,0.25477933218519
"APRT",46.00386,44.319686,37.860009,42.7278516666667,417,384,350,"Aprt",48.149471,39.897427,47.948402,913,183,337,45.3317666666667,0.943798495344807
"APTX",16.324858,13.552838,12.240208,14.0393013333333,341,275,273,"Aptx",26.752251,20.602034,24.9939,1508,380,612,24.1160616666667,0.598792180594662
"AQP1",64.626809,49.898246,43.327321,52.6174586666667,2253,2008,1761,"Aqp1",112.587406,100.658938,101.986065,12229,2651,4311,105.077469666667,0.505455671549782
"AQP11",0.370394,0.391541,0.123795,0.295243333333333,11,13,4,"Aqp11",4.759399,3.768635,3.624337,385,71,125,4.05079033333333,0.256443694521471
"AQP12A",0,0,0,0,0,0,0,"Aqp12",0,0,0,0,0,0,0,1
"AQP12B",0.014857,0,0,0.00495233333333333,1,0,0,"Aqp12",0,0,0,0,0,0,0,1.00495233333333
"AQP2",0,0,0,0,0,0,0,"Aqp2",0.020773,0,0.094915,1,0,2,0.0385626666666667,0.962869196145442
"AQP3",0.451617,0.423463,0.284927,0.386669,7,9,4,"Aqp3",0.01501,0.596631,0.074813,1,1,2,0.228818,1.12845759095326
"AQP4",0,0,0,0,0,0,0,"Aqp4",2.162091,2.702019,2.615348,410,126,190,2.49315266666667,0.286274347394684
"AQP5",0,0,0,0,0,0,0,"Aqp5",0.018775,0,0.051325,1,0,1,0.0233666666666667,0.977166867528745
"AQP6",0,0.00903,0.0228,0.01061,0,1,1,"Aqp6",0,0,0,0,0,0,0,1.01061
"AQP7",0.89911,0.819333,0.417684,0.712042333333333,31,32,12,"Aqp7",0.093064,0.144586,0.082384,8,3,3,0.106678,1.54701036194208
"AQP8",0,0.084451,0.084979,0.0564766666666667,0,2,2,"Aqp8",0,0.150393,0,0,2,0,0.050131,1.00604273815997
"AQP9",0,0,0,0,0,0,0,"Aqp9",0.089378,0.153849,0.316043,6,4,1,0.186423333333333,0.842869464805985
"AQR",5.938396,5.545885,5.211181,5.565154,344,268,209,"Aqr",9.558571,10.031833,11.160957,1532,345,636,10.2504536666667,0.583545712423271
"AR",0.106458,0.068887,0.067865,0.08107,19,13,12,"Ar",3.375925,3.877278,3.796308,1457,412,647,3.68317033333333,0.230841486226816
"ARAF",24.939206,24.429229,15.070964,21.4797996666667,509,497,383,"Araf",87.276024,77.3536,81.930227,4801,1129,1864,82.186617,0.270233367786391
"ARAP1",46.596553,36.021213,30.29648,37.638082,722,495,403,"Arap1",103.457015,103.000475,51.323773,2168,522,740,85.9270876666667,0.444488398692969
"ARAP2",0.67504,0.336668,0.483871,0.498526333333333,74,33,41,"Arap2",24.677036,25.950396,34.207947,2071,495,887,28.2784596666667,0.0511818705763198
"ARAP3",1.56694,1.454545,1.579981,1.533822,137,110,88,"Arap3",2.087025,6.868703,1.733051,190,57,75,3.56292633333333,0.555306357126519
"ARC",0.088674,0.050021,0.016124,0.0516063333333333,6,3,1,"Arc",0.793667,0.834861,0.728195,102,26,37,0.785574333333333,0.588945704304665
"ARCN1",28.583028,30.340493,23.848324,27.590615,1630,1458,1112,"Arcn1",52.479792,47.896801,50.279767,6278,1452,2380,50.2187866666667,0.558205628455601
"AREG",0.468857,0.463937,0.331778,0.421524,10,10,7,"Areg",0.216731,0,0.11885,9,0,2,0.111860333333333,1.27850950104345
"AREL1",10.229054,4.918215,5.567674,6.904981,540,418,328,"Arel1",19.544305,24.394107,18.643415,4170,928,1631,20.860609,0.361608452902662
"ARF1",128.997526,104.332288,94.135358,109.155057333333,3698,3367,2993,"Arf1",126.859082,122.646522,120.881239,8877,2084,3304,123.462281,0.885047714442365
"ARF3",32.011796,28.071471,29.613113,29.8987933333333,1077,999,882,"Arf3",70.350213,71.493808,83.258208,13264,2719,5201,75.0340763333333,0.4063808600485
"ARF4",109.687665,101.694519,75.699328,95.6938373333333,1246,1360,1086,"Arf4",106.201149,91.418312,131.07164,3174,789,1264,109.563700333333,0.874553194600177
"ARF5",55.827541,55.196997,46.307945,52.444161,783,737,639,"Arf5",69.442343,58.153021,65.830733,2227,448,878,64.4753656666667,0.816248377627745
"ARF6",5.275428,4.42951,4.298716,4.66788466666667,333,299,288,"Arf6",26.319159,22.421745,22.800624,1204,245,456,23.847176,0.228109812828092
"ARFGAP1",16.813843,13.360132,11.635217,13.9363973333333,689,545,420,"Arfgap1",19.624961,32.347666,21.100551,1398,390,571,24.357726,0.589027475623537
"ARFGAP2",172.966852,92.023442,146.899352,137.296548666667,1069,883,772,"Arfgap2",25.877005,28.14683,26.717728,1833,441,743,26.9138543333333,4.95440532916731
"ARFGAP3",7.527026,5.437507,4.192589,5.71904066666667,285,262,177,"Arfgap3",38.999635,30.05004,40.155527,2920,624,1124,36.401734,0.179645164758047
"ARFGEF1",8.5799,8.264408,7.025518,7.95660866666667,408,335,251,"Arfgef1",68.173965,56.780429,67.078585,8958,2051,3679,64.010993,0.137770679285989
"ARFGEF2",31.436984,3.499449,1.972292,12.3029083333333,827,460,358,"Arfgef2",34.420939,30.111835,30.194041,11113,2415,4046,31.575605,0.408370261529551
"ARFGEF3",0.069131,0.03254,0.029729,0.0438,21,10,9,"Arfgef3",16.151386,15.000328,16.874214,10189,2339,4177,16.0086426666667,0.0613688005831075
"ARFIP1",6.8806,3.242593,2.63408,4.25242433333333,136,120,113,"Arfip1",16.049737,16.781598,16.883255,1531,431,646,16.57153,0.29891673254027
"ARFIP2",12.110559,9.838102,7.766952,9.90520433333333,355,283,222,"Arfip2",50.645428,52.55859,51.436982,2325,523,941,51.547,0.207532386879048
"ARFRP1",33.420932,42.502184,32.552191,36.1584356666667,432,369,347,"Arfrp1",19.580412,21.364497,20.704218,811,205,314,20.549709,1.72431264230374
"ARG1",0.123346,0,0.10768,0.0770086666666667,1,0,2,"Arg1",0.381008,0.296505,0.371471,21,4,8,0.349661333333333,0.797984383242809
"ARG2",48.696798,36.014316,31.958777,38.8899636666667,1049,825,959,"Arg2",2.005526,2.170895,2.033162,105,28,42,2.069861,12.9940618375447
"ARGLU1",55.129124,33.521097,37.787146,42.145789,1184,1003,923,"Arglu1",27.079229,36.549528,33.877585,2768,864,1352,32.502114,1.28785273072619
"ARHGAP1",40.623884,36.321521,31.440658,36.1286876666667,2866,2488,2170,"Arhgap1",41.250281,42.617128,38.980677,2952,677,1027,40.949362,0.885083488675386
"ARHGAP10",10.919173,10.282073,10.449028,10.5500913333333,635,466,419,"Arhgap10",1.715523,1.985252,1.262231,212,59,63,1.65433533333333,4.35140624030674
"ARHGAP11A",8.132981,5.977958,5.525746,6.54556166666667,307,314,211,"Arhgap11a",1.202848,1.126264,1.356937,235,52,105,1.228683,3.38565945298935
"ARHGAP11B",0.145866,0,0,0.048622,6,0,0,"Arhgap11a",1.202848,1.126264,1.356937,235,52,105,1.228683,0.470511957061637
"ARHGAP12",6.315,3.911317,3.756037,4.66078466666667,178,160,125,"Arhgap12",22.972507,19.15503,23.266408,2948,687,1199,21.7979816666667,0.248302009775865
"ARHGAP15",0.021593,0,0,0.00719766666666667,1,0,0,"Arhgap15",2.92871,3.284589,3.305958,299,83,132,3.17308566666667,0.241355617190381
"ARHGAP17",33.533142,25.719847,21.256774,26.8365876666667,978,690,633,"Arhgap17",40.072859,44.803655,36.196633,3141,707,1161,40.3577156666667,0.673068790622358
"ARHGAP18",1.865491,0.635971,0.643,1.048154,52,31,17,"Arhgap18",2.396778,3.65833,4.515357,155,53,79,3.52348833333333,0.452781979099463
"ARHGAP19",2.349759,1.318346,0.916199,1.52810133333333,141,112,84,"Arhgap19",8.148765,8.258752,9.385899,1669,436,773,8.59780533333333,0.263404105994231
"ARHGAP20",0.049296,0.040932,0.00828,0.032836,6,5,1,"Arhgap20",5.005591,4.029225,4.966285,1169,245,395,4.66703366666667,0.182253372884497
"ARHGAP21",24.85594,8.558311,10.045904,14.4867183333333,834,480,370,"Arhgap21",94.49295,70.62891,81.727446,4208,1082,1765,82.283102,0.185952707829415
"ARHGAP22",0.865581,1.576052,0.67891,1.040181,16,28,10,"Arhgap22",34.124416,12.471566,22.570737,925,175,358,23.055573,0.0848111578967585
"ARHGAP23",27.010564,19.381153,14.427604,20.273107,1102,781,735,"Arhgap23",8.793807,9.399791,8.167908,1784,373,701,8.78716866666667,2.17357110360756
"ARHGAP24",5.819374,4.813198,3.518369,4.71698033333333,290,226,177,"Arhgap24",10.170544,9.784693,10.20988,1323,314,530,10.055039,0.51713796155159
"ARHGAP25",0.836545,0.466984,0.318971,0.540833333333333,25,16,11,"Arhgap25",1.771871,1.091161,1.592697,164,28,64,1.485243,0.619993028180075
"ARHGAP26",4.320729,3.152461,2.397244,3.29014466666667,523,360,256,"Arhgap26",15.282181,13.41579,14.741298,4180,919,1589,14.4797563333333,0.277145490812958
"ARHGAP27",14.435459,4.164026,3.121233,7.24023933333333,251,206,176,"Arhgap27",27.019055,11.266752,37.965697,1219,237,455,25.417168,0.311927430424538
"ARHGAP28",1.63572,0.267258,0.080661,0.661213,34,18,8,"Arhgap28",31.201083,27.830917,31.502198,5725,1248,2205,30.178066,0.0532814639625178
"ARHGAP29",1.297954,0.754768,0.375037,0.809253,138,109,63,"Arhgap29",5.936944,4.970764,6.542869,720,169,283,5.816859,0.265408599473746
"ARHGAP30",0.103722,0.130513,0.183745,0.139326666666667,9,7,15,"Arhgap30",0.200008,0.197262,0.146471,39,9,12,0.181247,0.964511796996451
"ARHGAP31",3.510671,1.942916,2.127402,2.52699633333333,540,392,357,"Arhgap31",8.706863,8.625633,9.222154,2940,693,1195,8.85155,0.358014356454906
"ARHGAP32",1.263591,0.730049,0.428837,0.807492333333333,191,149,89,"Arhgap32",15.097655,10.689583,15.69928,2363,519,905,13.8288393333333,0.121890344396026
"ARHGAP33",15.428639,18.044921,28.876742,20.783434,224,156,134,"Arhgap33",11.399386,10.967933,13.005703,1236,270,494,11.7910073333333,1.70302724659007
"ARHGAP35",8.20203,5.896017,3.405649,5.83456533333333,1046,670,514,"Arhgap35",36.650942,30.913304,35.417338,12525,2616,4790,34.3271946666667,0.193464706094598
"ARHGAP36",0,0,0,0,0,0,0,"Arhgap36",21.715016,18.807453,24.218671,1054,261,471,21.58038,0.0442862343326375
"ARHGAP39",1.447719,1.02085,0.504691,0.991086666666667,87,59,51,"Arhgap39",33.777773,33.079149,31.859036,3919,803,1427,32.9053193333333,0.0587249052896892
"ARHGAP4",3.57204,3.865327,4.690728,4.04269833333333,92,84,76,"Arhgap4",0.876892,1.336907,0.704981,68,22,22,0.972926666666667,2.55594818526791
"ARHGAP40",0.026582,0.056001,0.028401,0.0369946666666667,1,2,1,"Arhgap40",0.03239,0,0.083367,2,0,1,0.0385856666666667,0.998468109034177
"ARHGAP42",7.802116,5.959035,3.959445,5.90686533333333,453,415,272,"Arhgap42",6.117407,6.889194,6.383042,930,246,382,6.46321433333333,0.925454505907039
"ARHGAP44",3.553347,1.977513,2.193818,2.57489266666667,255,173,192,"Arhgap44",32.308536,28.336975,29.405351,4760,1027,1744,30.016954,0.115256084355242
"ARHGAP45",14.220411,8.674396,7.755531,10.2167793333333,404,223,212,"Arhgap45",0.702073,0.528104,0.637453,107,19,40,0.622543333333333,6.91308460174664
"ARHGAP5",21.677613,14.881773,7.314306,14.624564,695,504,362,"Arhgap5",17.035368,17.740641,18.787598,3152,791,1326,17.8545356666667,0.828689938390952
"ARHGAP6",1.711109,1.269867,0.620582,1.20051933333333,140,83,52,"Arhgap6",0.774458,0.740214,0.81896,129,31,42,0.777877333333333,1.2377228125225
"ARHGAP8",1.513111,1.060999,2.607773,1.72729433333333,12,7,12,"Arhgap8",0.46739,0.074427,0.604304,3,1,2,0.382040333333333,1.97338259061904
"ARHGAP9",0.048243,0.017181,0.017218,0.0275473333333333,3,1,1,"Arhgap9",0.156926,0.366415,0.254366,12,7,7,0.259235666666667,0.816008758752333
"ARHGDIA",383.609496,411.112328,294.214347,362.978723666667,1308,1195,1040,"Arhgdia",243.555602,223.897306,216.5298,18308,4074,6383,227.994236,1.58946674826639
"ARHGDIB",7.150782,5.823247,3.179042,5.384357,80,71,42,"Arhgdib",2.888093,3.643684,3.471091,72,16,33,3.33428933333333,1.47298818999009
"ARHGDIG",0.841819,0.790903,0.249008,0.627243333333333,13,13,5,"Arhgdig",78.74995,58.705812,71.574464,2487,447,925,69.676742,0.0230237456804861
"ARHGEF1",19.152081,24.109051,12.639203,18.633445,358,310,233,"Arhgef1",27.970779,29.033803,35.797254,2091,453,841,30.9339453333333,0.614814260970948
"ARHGEF10",10.59223,6.165949,5.243051,7.33374333333333,528,350,271,"Arhgef10",9.492529,8.686756,11.012246,2065,431,869,9.73051033333333,0.776639980248221
"ARHGEF10L",15.299234,10.789316,11.202753,12.4304343333333,857,607,514,"Arhgef10l",35.657082,33.664868,37.901852,3733,883,1454,35.7412673333333,0.365540856592844
"ARHGEF11",11.325508,6.647888,5.167446,7.713614,745,553,420,"Arhgef11",58.033544,50.278121,55.894345,11874,2789,4576,54.7353366666667,0.156339129197569
"ARHGEF12",11.471484,5.919132,4.923703,7.43810633333333,1807,1033,865,"Arhgef12",27.825221,25.516201,28.267785,10590,2304,4143,27.203069,0.299191067941341
"ARHGEF15",0.644415,0.284891,2.379436,1.102914,10,8,6,"Arhgef15",3.384546,2.122575,2.726745,274,67,118,2.744622,0.561582450778744
"ARHGEF16",1.438795,1.130645,0.723421,1.09762033333333,82,48,37,"Arhgef16",0.778076,1.376843,0.553099,63,16,19,0.902672666666667,1.10245990815025
"ARHGEF17",17.73546,12.038814,11.597008,13.7904273333333,1065,760,590,"Arhgef17",36.673949,36.749433,34.174739,5804,1338,2263,35.8660403333333,0.401193814133605
"ARHGEF18",2.332669,1.705597,1.291836,1.77670066666667,172,151,114,"Arhgef18",10.018884,13.694864,9.184398,2168,496,758,10.9660486666667,0.232048251182666
"ARHGEF19",0.395035,0.269574,0.148051,0.270886666666667,20,11,6,"Arhgef19",6.058693,6.146338,6.813518,485,120,200,6.33951633333333,0.173156732534919
"ARHGEF2",40.329504,24.585269,20.082295,28.332356,1035,706,639,"Arhgef2",7.247384,8.995928,6.478151,453,146,180,7.573821,3.421153299095
"ARHGEF25",1.520735,0.656131,1.422748,1.19987133333333,49,28,34,"Arhgef25",63.570596,60.378217,69.618231,3548,846,1418,64.522348,0.0335743666166135
"ARHGEF26",0.388099,0.339432,0.255225,0.327585333333333,25,23,17,"Arhgef26",2.953475,2.742955,3.344137,389,86,186,3.01352233333333,0.330778110366397
"ARHGEF28",0.414488,1.5429,0.120332,0.692573333333333,19,16,11,"Arhgef28",7.798202,7.746412,8.112978,1192,263,478,7.885864,0.190479320112634
"ARHGEF3",8.107861,5.832022,4.371692,6.10385833333333,482,378,284,"Arhgef3",8.484504,10.244171,9.767966,1106,285,421,9.49888033333333,0.676630088903766
"ARHGEF33",0.31913,0.023414,0.011709,0.118084333333333,3,2,1,"Arhgef33",1.779464,19.605464,1.740725,23,13,11,7.708551,0.128389250213191
"ARHGEF37",1.907537,1.304464,1.262927,1.49164266666667,189,138,104,"Arhgef37",1.65516,1.417558,1.807062,379,77,146,1.62659333333333,0.948621408211904
"ARHGEF38",0.46091,0,0.426061,0.295657,2,0,2,"Arhgef38",0.011217,0.014868,0.009585,3,1,1,0.01189,1.28043265572345
"ARHGEF39",1.98267,1.500323,0.687268,1.390087,66,52,38,"Arhgef39",0.881501,0.48935,1.100885,23,3,9,0.823912,1.31041793683029
"ARHGEF40",5.535191,4.788572,4.566943,4.96356866666667,280,203,175,"Arhgef40",65.716572,58.204107,73.713277,2052,523,870,65.8779853333333,0.0891708779345406
"ARHGEF5",0.308726,0.223189,0.131406,0.221107,16,12,9,"Arhgef5",0.518412,1.227555,0.569323,77,27,36,0.771763333333333,0.68920435197327
"ARHGEF6",3.5125,2.331363,2.861663,2.901842,356,234,283,"Arhgef6",16.925471,15.035912,16.951795,1304,303,521,16.3043926666667,0.225482747367152
"ARHGEF7",7.809685,6.022005,4.462326,6.09800533333333,679,516,452,"Arhgef7",31.049085,43.193317,43.191521,2599,605,1003,39.144641,0.176810781128503
"ARHGEF9",55.547352,39.068343,24.038552,39.5514156666667,1735,1288,1066,"Arhgef9",23.713554,20.900482,27.29996,2463,577,965,23.971332,1.62391880684085
"ARID1A",17.08426,12.191987,9.695236,12.9904943333333,1689,1198,948,"Arid1a",9.69585,8.605254,9.111364,3063,650,1193,9.13748933333333,1.38007487586999
"ARID1B",14.522768,8.668029,7.874172,10.3549896666667,623,422,335,"Arid1b",7.563725,6.132996,6.075568,2261,482,830,6.590763,1.49589569146958
"ARID2",2.853226,3.14332,2.24012,2.74555533333333,273,224,164,"Arid2",3.165861,2.919894,3.800521,1144,241,494,3.29542533333333,0.871987065929676
"ARID3A",10.037855,5.447497,4.877806,6.78771933333333,599,418,439,"Arid3a",2.144654,1.662072,1.462122,344,89,134,1.75628266666667,2.82544291538555
"ARID3B",1.349293,2.205523,2.16239,1.90573533333333,91,89,77,"Arid3b",4.673535,1.750841,3.985699,238,42,82,3.470025,0.65004901165728
"ARID3C",0,0.038251,0,0.0127503333333333,0,1,0,"Arid3c",0.020502,0,0,1,0,0,0.006834,1.00587617554963
"ARID4A",2.514387,2.562077,1.505055,2.19383966666667,137,90,68,"Arid4a",5.433306,6.895714,6.196874,871,272,381,6.175298,0.445115961269715
"ARID4B",6.994003,4.314967,4.637519,5.31549633333333,268,215,170,"Arid4b",7.994691,10.621258,9.943905,1580,402,718,9.51995133333333,0.600335128293052
"ARID5A",5.682457,4.689754,3.627917,4.66670933333333,271,200,153,"Arid5a",7.075771,7.876811,7.410958,505,118,189,7.45451333333333,0.670258489154117
"ARID5B",0.520482,0.473623,0.506183,0.500096,72,74,72,"Arid5b",3.249642,3.016772,3.709198,995,214,438,3.325204,0.346826646789377
"ARIH1",68.663438,37.299621,44.134524,50.0325276666667,971,843,718,"Arih1",40.110852,29.630547,44.037489,5559,1179,2205,37.926296,1.31100394619274
"ARIH2",52.94514,43.10661,35.182656,43.744802,1382,1177,1039,"Arih2",73.815558,73.428896,75.96149,1671,374,723,74.4019813333333,0.593416793680718
"ARL1",30.566416,24.183252,22.355172,25.7016133333333,602,609,423,"Arl1",75.284364,94.936252,82.362506,4509,1303,1853,84.194374,0.313419913541865
"ARL10",2.505681,1.791366,4.334956,2.87733433333333,179,102,79,"Arl10",11.816571,11.076844,10.601832,313,65,115,11.1650823333333,0.318726518003838
"ARL11",0.194238,0.164553,0.250099,0.202963333333333,14,12,18,"Arl11",0.071787,0.073821,0.137961,4,1,3,0.094523,1.09907542676886
"ARL13A",0,0.051039,0.190494,0.080511,0,1,3,"Arl13a",0,0,0,0,0,0,0,1.080511
"ARL13B",1.605562,0.740954,0.527571,0.958029,55,36,26,"Arl13b",5.521672,4.30756,6.017245,384,101,183,5.282159,0.311680904606203
"ARL14",0.049263,0,0,0.016421,1,0,0,"Arl14",0,0,0,0,0,0,0,1.016421
"ARL14EP",9.190757,4.455656,5.993461,6.54662466666667,171,187,147,"Arl14ep",11.174518,12.782351,12.92373,997,266,430,12.293533,0.56769142309021
"ARL14EPL",0,0.11505,0,0.03835,0,1,0,"Arl14epl",0,0.048352,0.029213,0,1,1,0.025855,1.01218008392999
"ARL15",2.608294,3.15126,1.624428,2.46132733333333,67,101,59,"Arl15",9.00895,8.434877,10.692181,1116,254,431,9.37866933333333,0.33350396107298
"ARL16",8.643342,9.537114,6.961097,8.38051766666667,131,132,97,"Arl16",46.728511,35.020455,48.699675,1222,248,519,43.4828803333333,0.210879277519207
"ARL17A",6.996721,5.981618,5.576853,6.185064,335,276,190,"Arf2",19.531021,24.560143,21.154664,664,161,270,21.7486093333333,0.315846296128168
"ARL2",159.391591,156.097263,131.482969,148.990607666667,559,522,432,"Arl2",44.581638,41.053846,40.132739,1675,383,595,41.922741,3.49443218611474
"ARL2BP",34.217459,20.273845,15.177699,23.223001,649,629,555,"Arl2bp",97.061149,76.986014,136.547791,4173,918,1568,103.531651333333,0.231728865764849
"ARL3",3.235115,3.029936,2.503172,2.922741,262,238,194,"Arl3",64.462805,68.055365,64.686937,1747,461,693,65.7350356666667,0.0587808331982261
"ARL4A",2.354569,2.616526,2.472506,2.48120033333333,49,64,61,"Arl4a",11.928351,12.391149,12.622216,1006,253,414,12.3139053333333,0.261471014415104
"ARL4C",0.214737,0.334698,0.174755,0.241396666666667,17,26,13,"Arl4c",11.955783,11.457846,11.629888,1878,437,747,11.6811723333333,0.0978928946027782
"ARL4D",2.220978,2.120565,2.037794,2.12644566666667,70,64,61,"Arl4d",6.867131,7.750678,6.539969,355,97,132,7.05259266666667,0.388253298792629
"ARL5A",21.221679,15.171594,10.442864,15.6120456666667,410,438,316,"Arl5a",30.379986,27.02019,25.159858,5181,1278,2099,27.5200113333333,0.582469812950285
"ARL5B",2.260434,1.723844,1.450571,1.81161633333333,213,193,162,"Arl5b",5.174152,5.699859,7.241099,1180,284,499,6.03837,0.399469810955283
"ARL5C",0.154241,0.108051,0,0.0874306666666667,1,1,0,"Arl5c",2.223461,3.05725,3.222797,63,20,36,2.83450266666667,0.283591057614773
"ARL6",1.115904,1.328888,0.76444,1.069744,22,25,28,"Arl6",26.940886,26.510947,24.250643,1095,245,429,25.9008253333333,0.0769397955026807
"ARL6IP1",19.351628,15.387179,14.537492,16.425433,477,518,379,"Arl6ip1",215.383232,186.871647,217.55245,13444,2856,4978,206.602443,0.0839365507851948
"ARL6IP4",99.933998,81.056194,79.798995,86.929729,1082,885,862,"Arl6ip4",79.405068,92.303727,86.928003,857,213,318,86.212266,1.00822662949728
"ARL6IP5",103.029168,76.273448,70.519099,83.273905,2149,1984,1746,"Arl6ip5",111.796011,106.952192,107.761807,5993,1398,2257,108.83667,0.767265659091813
"ARL6IP6",2.01461,3.871191,0.951103,2.278968,28,38,16,"Arl6ip6",3.919421,4.815195,4.633598,152,35,61,4.45607133333333,0.600976013632275
"ARL8A",38.032158,34.04496,25.343045,32.4733876666667,456,356,356,"Arl8a",170.326716,150.165787,162.551254,9893,2065,3769,161.014585666667,0.206607247914924
"ARL8B",35.852755,27.943416,13.658376,25.8181823333333,506,570,373,"Arl8b",96.636863,83.842583,94.397561,7830,1776,2972,91.625669,0.289532940737338
"ARL9",0.456527,0.214834,0.207904,0.293088333333333,11,5,5,"Arl9",0.146044,0.324901,0,1,1,0,0.156981666666667,1.11763943248885
"ARMC1",7.205762,4.789116,4.487994,5.49429066666667,201,197,158,"Armc1",18.699617,18.069326,18.794771,2805,672,1109,18.521238,0.332678217778333
"ARMC10",7.568964,7.294079,6.15376,7.005601,190,176,149,"Armc10",9.547731,9.4309,8.577508,753,176,279,9.18537966666667,0.785989453706831
