"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"SOCS4",1.980616,1.509809,0.745945,1.41212333333333,112,98,85,"Socs4",2.25331,2.72861,1.601959,305,467,67,2.19462633333333,0.755056486001128
"SOCS5",2.896598,2.034834,1.195661,2.04236433333333,156,132,77,"Socs5",20.922377,15.37315,18.470813,1673,1948,501,18.2554466666667,0.158000195269425
"SOCS6",6.705566,5.065345,3.881951,5.21762066666667,413,361,265,"Socs6",8.155959,5.054037,6.230385,336,442,102,6.480127,0.831218596511352
"SOCS7",1.624516,1.322261,1.179865,1.37554733333333,279,217,199,"Socs7",9.957863,7.378295,6.778102,1042,1127,250,8.03808666666667,0.262837414703555
"SOD1",144.57796,130.904796,128.090948,134.524568,1957,1778,1714,"Sod1",247.333056,221.901313,273.339904,2420,3193,826,247.524757666667,0.545316165972374
"SOD2",72.713226,43.201454,45.60563,53.8401033333333,2693,2452,2211,"Sod2",70.294165,70.207378,48.203352,3781,4911,1020,62.9016316666667,0.858195665791424
"SOD3",27.659846,37.111334,21.228827,28.666669,179,199,166,"Sod3",2.292722,2.146411,3.68264,188,264,95,2.70725766666667,8.00232184203004
"SOGA1",4.191666,3.201301,2.784664,3.39254366666667,1306,956,826,"Soga1",9.358259,6.409831,2.994291,743,1145,151,6.254127,0.605523402976908
"SOGA3",0.110822,0.084217,0.011318,0.0687856666666667,2,1,1,"Soga3",27.298685,19.677957,16.228013,872,1108,218,21.0682183333333,0.048430990237771
"SOHLH1",0,0,0,0,0,0,0,"Sohlh1",0,0,0,0,0,0,0,1
"SOHLH2",0.048869,0.048476,0.024722,0.040689,2,2,1,"Sohlh2",0,0,0,0,0,0,0,1.040689
"SON",68.153491,33.336247,32.32406,44.6045993333333,2472,1521,1247,"Son",107.616872,92.218741,85.022747,7709,10019,1662,94.9527866666667,0.475281655881038
"SORBS1",7.715744,6.299578,4.469227,6.16151633333333,529,407,325,"Sorbs1",107.271581,92.129929,72.477149,1532,1940,339,90.6262196666667,0.0781601200986651
"SORBS2",528.81968,275.021986,281.962616,361.934760666667,13143,9917,7709,"Sorbs2",15.800981,16.505071,12.510337,1071,1349,289,14.9387963333333,22.7705250181062
"SORBS3",111.736951,85.193609,53.730455,83.5536716666667,673,582,549,"Sorbs3",13.930283,14.458295,16.198807,868,1383,324,14.8624616666667,5.33042559493446
"SORCS1",0.784725,0.360776,0.546336,0.563945666666667,71,48,32,"Sorcs1",6.244795,5.584079,5.178445,797,1023,209,5.66910633333333,0.2345060325174
"SORCS2",0.154644,0.314423,0.15927,0.209445666666667,20,12,14,"Sorcs2",4.888901,3.982798,4.463638,614,688,177,4.44511233333333,0.222115833912701
"SORCS3",0.520823,0.394435,1.94137,0.952209333333333,62,45,49,"Sorcs3",3.761606,2.759677,2.711829,442,480,102,3.077704,0.478752095133274
"SORD",12.746474,10.246193,7.954676,10.315781,611,552,431,"Sord",8.282273,7.717678,9.020714,410,569,141,8.34022166666667,1.21151096877965
"SORL1",2.407951,3.270114,1.925972,2.534679,440,340,269,"Sorl1",141.637603,123.003311,204.481189,7440,9488,1841,156.374034333333,0.0224603697488825
"SORT1",13.670415,12.512792,10.836954,12.3400536666667,1579,1217,1070,"Sort1",42.903212,41.535643,38.448118,6432,9283,1797,40.9623243333333,0.317905499244946
"SOS1",6.217134,1.985121,6.09018,4.764145,363,296,219,"Sos1",11.080639,8.928254,8.382168,2002,2446,472,9.463687,0.550871313333436
"SOS2",5.44017,4.219937,2.590987,4.083698,434,355,241,"Sos2",15.960892,12.838727,14.324049,836,1201,209,14.374556,0.330656573106892
"SOST",0,0.113278,0.022391,0.045223,0,5,1,"Sost",0.072314,0.032074,0.077009,3,2,1,0.0604656666666667,0.9856264402085
"SOSTDC1",0,0.069242,0,0.0230806666666667,0,2,0,"Sostdc1",0.815714,0.303952,0.279603,28,16,3,0.466423,0.697670908507754
"SOWAHA",0,0,0.016858,0.00561933333333333,0,0,1,"Sowaha",3.452212,2.432136,2.402418,256,272,55,2.76225533333333,0.267291622773078
"SOWAHB",0.023312,0,0.024732,0.0160146666666667,2,0,2,"Sowahb",0.860674,0.582982,0.648241,72,73,17,0.697299,0.598606766790452
"SOWAHC",0.353314,0.538353,0.319689,0.403785333333333,28,43,26,"Sowahc",2.588847,2.383466,2.233792,236,342,63,2.402035,0.412631067385648
"SOWAHD",0.030119,0,0,0.0100396666666667,1,0,0,"Sowahd",0.032322,0,0,1,0,0,0.010774,0.99927349404186
"SOX1",0.011196,0,0,0.003732,1,0,0,"Sox1",1.274408,1.173943,0.927206,120,167,27,1.12518566666667,0.47230320425337
"SOX10",0.049403,0,0.211586,0.0869963333333333,2,0,2,"Sox10",21.296459,28.305237,33.765149,1217,2378,606,27.7889483333333,0.0377574172125889
"SOX11",2.245203,1.653248,1.70334,1.86726366666667,382,280,292,"Sox11",0.630696,0.574257,0.357611,114,159,20,0.520854666666667,1.88529760897601
"SOX12",5.024719,4.746476,4.850583,4.873926,510,429,451,"Sox12",2.135389,1.871738,2.109316,192,254,59,2.03881433333333,1.93296639928534
"SOX13",1.647644,0.875776,0.971903,1.16510766666667,70,64,57,"Sox13",6.401171,4.801857,6.181213,274,336,103,5.794747,0.318644339026408
"SOX14",0,0,0,0,0,0,0,"Sox14",0.289182,0.407957,0.396098,10,25,4,0.364412333333333,0.73291627140085
"SOX15",0.411559,0.421073,0.532695,0.455109,11,8,11,"Sox15",0,0,0,0,0,0,0,1.455109
"SOX17",0.324202,0.645825,0.219851,0.396626,14,25,9,"Sox17",4.025339,2.441429,3.66774,124,140,44,3.37816933333333,0.318997711981294
"SOX18",0.15082,0.037381,0.033985,0.074062,5,1,1,"Sox18",2.672054,1.502921,3.421201,83,70,33,2.53205866666667,0.304089513046971
"SOX2",0.021391,0,0,0.00713033333333333,1,0,0,"Sox2",7.559539,8.242745,9.100352,303,518,112,8.30087866666667,0.108283353587095
"SOX21",0.018699,0,0,0.006233,1,0,0,"Sox21",1.114951,1.299707,1.20895,84,150,28,1.20786933333333,0.455748438011428
"SOX3",0.136669,0.157924,0.100318,0.131637,6,6,4,"Sox3",0.34991,0.214666,0.474366,12,11,5,0.346314,0.840544627776284
"SOX30",0.019325,0.039831,0,0.0197186666666667,1,2,0,"Sox30",0.035123,0.046054,0,2,4,0,0.027059,0.99285305582899
"SOX4",3.942159,3.646127,3.271784,3.62002333333333,369,326,299,"Sox4",1.764594,1.564971,1.10196,171,234,33,1.477175,1.86503712225956
"SOX5",0.168871,0.080229,0.121703,0.123601,6,4,5,"Sox5",5.618304,2.291972,1.71887,267,393,51,3.20971533333333,0.266906645944231
"SOX6",1.203187,0.287337,0.319886,0.60347,77,50,38,"Sox6",4.029522,5.148977,1.637529,347,570,70,3.60534266666667,0.348176045966323
"SOX7",0.202688,0.105401,0.062579,0.123556,13,7,4,"Sox7",0.424782,0.299009,0.45166,30,32,10,0.391817,0.80725842549703
"SOX8",0.029994,0.034149,0.065517,0.04322,2,2,4,"Sox8",15.651264,23.764857,17.727678,832,1839,289,19.047933,0.0520362872322049
"SOX9",1.203163,1.312155,1.032622,1.18264666666667,91,96,77,"Sox9",3.09236,4.296537,3.92541,255,557,100,3.77143566666667,0.457440237938169
"SP1",3.677807,2.423135,1.786405,2.62911566666667,544,383,278,"Sp1",6.609096,17.532929,3.193037,646,943,171,9.11168733333333,0.358903073941303
"SP110",3.167717,0.747683,1.109932,1.67511066666667,31,22,22,"Sp110",1.067065,0.85123,1.188769,31,33,14,1.035688,1.31410641840334
"SP140",0.002005,0,0,0.000668333333333333,0,0,0,"Sp100",5.320512,3.182452,5.085901,111,122,31,4.52962166666667,0.18096506301064
"SP2",5.939096,6.446526,2.423733,4.93645166666667,232,168,152,"Sp2",3.106407,2.631562,3.204533,195,257,66,2.980834,1.49125828071873
"SP3",6.526581,4.468258,2.481329,4.492056,336,265,190,"Sp3",14.4249,11.741209,8.231743,543,791,127,11.4659506666667,0.440564554349271
"SP4",1.141395,1.469488,0.351675,0.987519333333333,52,34,26,"Sp4",3.304017,2.675599,2.116542,242,424,57,2.69871933333333,0.537353379430971
"SP5",0,0,0,0,0,0,0,"Sp5",0.025752,0.052036,0,1,3,0,0.0259293333333333,0.974726004520129
"SP6",0.126783,0.138146,0.099158,0.121362333333333,11,11,8,"Sp6",0.187657,0.151146,0.284427,15,18,7,0.207743333333333,0.928477353079987
"SP7",0,0,0,0,0,0,0,"Sp7",0.311883,0.80555,0.616135,21,81,12,0.577856,0.633771396122333
"SP8",0,0,0,0,0,0,0,"Sp8",0.177904,0.1929,0.180585,16,27,5,0.183796333333333,0.844739903175912
"SP9",0,0,0,0,0,0,0,"Sp9",0.254904,0.142598,0.036868,6,14,1,0.14479,0.873522654810053
"SPA17",3.192346,2.691942,2.076392,2.65356,39,44,29,"Spa17",3.789572,2.967601,2.645976,40,46,9,3.134383,0.883701389058537
"SPAAR",1.209115,0.869504,0.421555,0.833391333333333,3,3,2,"Spaar",0.245998,0.373203,0.212275,13,29,6,0.277158666666667,1.43552354236331
"SPACA1",0,0,0,0,0,0,0,"Spaca1",0,0.04985,0,0,1,0,0.0166166666666667,0.983654933849206
"SPACA3",0.119931,0.063013,0,0.0609813333333333,2,1,0,"Spaca3",0.145886,0,0,2,0,0,0.0486286666666667,1.01177982927544
"SPACA4",0,0,0,0,0,0,0,"Spaca4",0,0,0,0,0,0,0,1
"SPACA5",0,0,0,0,0,0,0,"Spaca5",0.217718,0.073487,0,2,1,0,0.0970683333333333,0.911520248662724
"SPACA5B",0,0,0,0,0,0,0,"Spaca5",0.217718,0.073487,0,2,1,0,0.0970683333333333,0.911520248662724
"SPACA6",11.202814,8.671735,8.143867,9.339472,121,90,86,"Spaca6",44.219988,34.45836,25.430247,510,565,89,34.702865,0.289597823592028
"SPACA7",0.196084,0,0,0.0653613333333333,2,0,0,"Spaca7",0,0,0,0,0,0,0,1.06536133333333
"SPACA9",2.214799,1.381188,1.968486,1.85482433333333,71,54,57,"Spaca9",0.100394,0.266944,0,1,4,0,0.122446,2.54339570307465
"SPAG1",1.783309,0.987657,0.903451,1.22480566666667,27,32,22,"Spag1",11.723125,8.828299,12.229515,493,543,153,10.9269796666667,0.186535546202407
"SPAG11A",0,0,0,0,0,0,0,"Spag11b",0,0.019328,0,0,1,0,0.00644266666666667,0.993598575577082
"SPAG11B",0,0,0,0,0,0,0,"Spag11b",0,0.019328,0,0,1,0,0.00644266666666667,0.993598575577082
"SPAG16",9.274319,15.320111,8.432051,11.008827,135,203,149,"Spag16",0.477273,0.473833,0.510289,30,33,10,0.487131666666667,8.07516057197356
"SPAG17",0,0,0,0,0,0,0,"Spag17",0.102017,0.072335,0.054122,10,7,3,0.076158,0.929231581236213
"SPAG4",2.97115,0.935627,2.479438,2.12873833333333,33,11,19,"Spag4",2.017847,3.248917,1.775703,78,91,19,2.347489,0.934652312026517
"SPAG5",23.209989,22.773641,13.744397,19.9093423333333,353,272,187,"Spag5",14.221192,12.661194,18.846894,323,486,115,15.2430933333333,1.28727588423223
"SPAG6",0,0,0,0,0,0,0,"Spag6l",2.01326,0.918306,0.822255,67,65,11,1.25127366666667,0.444192998304219
"SPAG6",0,0,0,0,0,0,0,"Spag6",0.623593,0.282561,0.709324,9,10,3,0.538492666666667,0.64998684859943
"SPAG7",85.670198,71.204323,68.086909,74.9871433333333,1419,1180,1011,"Spag7",37.720243,32.482432,38.104607,429,578,137,36.1024273333333,2.04803698288132
"SPAG8",1.604526,0.984925,0.934454,1.174635,24,16,16,"Spag8",1.95919,1.176717,2.963361,31,40,12,2.03308933333333,0.716970310139233
"SPAG9",39.98509,10.568724,11.857988,20.803934,640,455,318,"Spag9",73.834935,64.8233,52.053367,9359,12583,2187,63.570534,0.337676222408196
"SPAM1",0,0,0,0,0,0,0,"Hyal5",0,0,0,0,0,0,0,1
"SPAM1",0,0,0,0,0,0,0,"Spam1",0,0,0,0,0,0,0,1
"SPARC",453.630497,363.691965,229.912633,349.078365,3326,3481,2855,"Sparc",441.164678,382.088054,519.583692,19500,25344,7104,447.612141333333,0.780358650034575
"SPARCL1",0,0,0.040692,0.013564,0,0,2,"Sparcl1",1004.95844,843.810137,906.166962,54670,70148,16606,918.311846333333,0.00110252468087145
"SPART",11.173631,7.767744,6.920229,8.62053466666667,295,167,181,"Spg20",28.320692,34.532004,21.967144,1514,2720,517,28.27328,0.328645599900888
"SPAST",2.525185,1.1341,0.722281,1.460522,93,75,51,"Spast",13.468938,10.889293,10.587844,771,1090,229,11.6486916666667,0.194527787129499
"SPATA1",1.285673,1.873068,0.481273,1.213338,5,8,2,"Spata1",2.079447,3.6114,3.729588,30,76,10,3.140145,0.534603981261526
"SPATA13",0.257275,0.355909,0.174702,0.262628666666667,35,28,21,"Spata13",4.466388,5.212672,3.317263,363,671,124,4.33210766666667,0.236797293978122
"SPATA16",0,0,0,0,0,0,0,"Spata16",0,0,0,0,0,0,0,1
"SPATA17",0.173274,1.372104,0.165433,0.570270333333333,3,8,3,"Spata17",0.16436,0.832722,0.889537,5,23,5,0.628873,0.964022568569393
"SPATA18",1.006973,0.973441,0.748505,0.909639666666667,78,73,56,"Spata18",0.213337,0.194959,0.564064,8,10,5,0.32412,1.44219531965884
"SPATA19",0,0.225782,0,0.0752606666666667,0,2,0,"Spata19",0.284744,0.407319,0,4,7,0,0.230687666666667,0.873707192970434
"SPATA2",2.063863,1.208606,1.297066,1.52317833333333,179,102,108,"Spata2",11.437324,13.846166,11.968295,776,1256,278,12.4172616666667,0.188054641551921
"SPATA20",24.567802,18.552571,15.109465,19.409946,1003,811,588,"Spata20",0,0.151086,0,0,3,0,0.050362,19.4313446221398
"SPATA21",0.122129,0,0.0507,0.0576096666666667,3,0,1,"Spata21",0.20358,0.135577,0,7,7,0,0.113052333333333,0.950188625452472
"SPATA22",0.051386,2.362575,2.347377,1.58711266666667,1,3,1,"Spata22",0.16968,0.085169,0.135679,4,3,1,0.130176,2.28912369990751
"SPATA24",3.324327,5.11057,3.390956,3.941951,30,31,31,"Spata24",7.973234,7.324153,4.99722,51,85,11,6.764869,0.636450016091707
"SPATA25",3.610303,2.131353,2.302669,2.68144166666667,45,25,27,"Spata25",0.757686,0.049471,0.248869,7,1,1,0.352008666666667,2.72294235786457
"SPATA2L",1.117158,1.02601,0.930486,1.02455133333333,57,48,30,"Spata2l",1.322953,0.9437,1.140208,60,74,18,1.13562033333333,0.947992160279425
"SPATA3",0,0,0,0,0,0,0,"Spata3",0.150804,0.287469,0.157343,3,7,1,0.198538666666667,0.834349385473866
"SPATA31D1",0,0,0,0,0,0,0,"Spata31d1d",0.023806,0.015874,0.037557,2,2,1,0.0257456666666667,0.974900535772838
"SPATA31D1",0,0,0,0,0,0,0,"Spata31d1a",0.042289,0.113964,0.026766,5,18,1,0.0610063333333333,0.942501442812625
"SPATA31D1",0,0,0,0,0,0,0,"Spata31d1b",0,0,0.033252,0,0,1,0.011084,0.989037508258463
"SPATA31D1",0,0,0,0,0,0,0,"Spata31d1c",0,0,0,0,0,0,0,1
"SPATA31D3",0,0,0,0,0,0,0,"Spata31d1d",0.023806,0.015874,0.037557,2,2,1,0.0257456666666667,0.974900535772838
"SPATA31D3",0,0,0,0,0,0,0,"Spata31d1b",0,0,0.033252,0,0,1,0.011084,0.989037508258463
"SPATA31D3",0,0,0,0,0,0,0,"Spata31d1a",0.042289,0.113964,0.026766,5,18,1,0.0610063333333333,0.942501442812625
"SPATA31D3",0,0,0,0,0,0,0,"Spata31d1c",0,0,0,0,0,0,0,1
"SPATA31D4",0,0,0,0,0,0,0,"Spata31d1a",0.042289,0.113964,0.026766,5,18,1,0.0610063333333333,0.942501442812625
"SPATA31D4",0,0,0,0,0,0,0,"Spata31d1c",0,0,0,0,0,0,0,1
"SPATA31D4",0,0,0,0,0,0,0,"Spata31d1d",0.023806,0.015874,0.037557,2,2,1,0.0257456666666667,0.974900535772838
"SPATA31D4",0,0,0,0,0,0,0,"Spata31d1b",0,0,0.033252,0,0,1,0.011084,0.989037508258463
"SPATA32",0.082435,0,0,0.0274783333333333,2,0,0,"Spata32",0.786864,0.491354,0.619692,16,15,4,0.632636666666667,0.629336798757021
"SPATA4",0.082099,0.051555,0.053284,0.0623126666666667,2,1,1,"Spata4",0.160444,0.250178,0.17062,3,7,1,0.193747333333333,0.889897415477647
"SPATA45",0.342677,0.174826,0,0.172501,2,1,0,"Spata45",0.465033,1.08982,0.737873,2,7,1,0.764242,0.664591932399297
"SPATA46",0.249225,0,0,0.083075,2,0,0,"Spata46",0.653422,0.650115,0.513397,8,12,2,0.605644666666667,0.674542146518927
"SPATA48",0,0,0,0,0,0,0,"Spata48",0.168717,0.024812,0,2,1,0,0.0645096666666667,0.93939964221399
"SPATA5",0.418783,0.328298,0.321602,0.356227666666667,61,47,47,"Spata5",11.332033,12.184195,11.065016,166,221,43,11.5270813333333,0.1082636593935
"SPATA6",6.356866,1.122988,4.024753,3.834869,30,30,22,"Spata6",23.540192,19.955133,44.046932,149,219,56,29.1807523333333,0.160197100012649
"SPATA7",4.125654,2.139567,1.789576,2.68493233333333,106,81,56,"Spata7",7.804726,6.520949,6.452248,302,349,74,6.92597433333333,0.464918529679821
"SPATA9",0.383926,0.770653,0.102444,0.419007666666667,5,11,2,"Spata9",0.703818,0.912002,0.678735,13,25,4,0.764851666666667,0.804037921978334
"SPATC1",0.756469,0.294971,0.315979,0.455806333333333,31,13,14,"Spatc1",0.063024,0,0,2,0,0,0.021008,1.42585203380711
"SPATC1L",5.188915,5.664527,4.726299,5.193247,126,122,104,"Spatc1l",0.105908,0.078238,0,2,3,0,0.061382,5.83507822819682
"SPATS1",0.062905,0.025323,0.03034,0.0395226666666667,5,2,3,"Spats1",2.269355,1.153726,2.412884,57,45,15,1.94532166666667,0.352940284394517
"SPATS2",15.855066,15.656067,8.935721,13.4822846666667,329,317,238,"Spats2",8.557366,6.267673,7.399932,407,563,145,7.40832366666667,1.72237478489073
"SPATS2L",26.329444,16.325171,13.213734,18.622783,446,360,270,"Spats2l",20.159376,16.057198,15.251466,323,376,93,17.1560133333333,1.0807869899486
"SPC24",10.453555,10.573685,9.523414,10.1835513333333,199,194,159,"Spc24",0.708066,0.794575,0.600861,17,23,2,0.701167333333333,6.57404542998122
"SPC25",4.028712,4.703553,1.46361,3.398625,68,107,31,"Spc25",0.658583,0.645095,1.404305,9,16,4,0.902661,2.31182801350319
"SPCS1",23.566083,34.318096,23.005588,26.9632556666667,413,526,381,"Spcs1",88.758348,85.323065,89.883893,951,1352,305,87.9884353333333,0.314234715577611
"SPCS2",226.322161,204.617416,201.028494,210.656023666667,523,534,479,"Spcs2",51.260841,47.765744,56.995077,1037,1444,359,52.0072206666667,3.99296588284934
"SPCS3",10.277262,6.567154,7.74833,8.197582,452,448,411,"Arxes1",10.96054,7.982124,10.321528,330,369,97,9.75473066666667,0.855212676641647
"SPCS3",10.277262,6.567154,7.74833,8.197582,452,448,411,"Arxes2",32.992716,29.72083,27.18661,929,1299,237,29.9667186666667,0.297015066368672
"SPDEF",0.049267,0,0.026665,0.0253106666666667,2,0,1,"Spdef",0.053494,0.381161,0.338224,1,14,2,0.257626333333333,0.815274489322345
"SPDL1",6.787565,7.331535,3.303779,5.80762633333333,190,197,145,"Spdl1",0.694868,0.429982,0.491844,26,25,8,0.538898,4.42370211237739
"SPDYA",1.366926,0.457895,0.161593,0.662138,16,5,2,"Spdya",0.500777,0.636671,0.771155,18,33,8,0.636201,1.01585196439802
"SPDYE1",0.361977,0.18269,0.452019,0.332228666666667,15,5,13,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,1.32559318902679
"SPDYE1",0.361977,0.18269,0.452019,0.332228666666667,15,5,13,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,1.26710897961655
"SPDYE13",0,0,0,0,0,0,0,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,0.99501926523134
"SPDYE13",0,0,0,0,0,0,0,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,0.951119737414863
"SPDYE17",0.095658,0.324992,0,0.140216666666667,4,13,0,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,1.08448257659605
"SPDYE17",0.095658,0.324992,0,0.140216666666667,4,13,0,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,1.13453754987119
"SPDYE2",2.8694,0.103803,1.368154,1.447119,88,2,44,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,2.43493054931365
"SPDYE2",2.8694,0.103803,1.368154,1.447119,88,2,44,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,2.32750318070292
"SPDYE21",0.277922,0.05303,0,0.110317333333333,7,1,0,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,1.10478713718695
"SPDYE21",0.277922,0.05303,0,0.110317333333333,7,1,0,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,1.05604473052717
"SPDYE2B",0.42149,1.609689,0,0.677059666666667,15,54,0,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,1.66870667727578
"SPDYE2B",0.42149,1.609689,0,0.677059666666667,15,54,0,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,1.59508454978906
"SPDYE3",0.056241,0.07621,0.018191,0.050214,2,4,1,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,0.998879263909413
"SPDYE3",0.056241,0.07621,0.018191,0.050214,2,4,1,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,1.04498316261567
"SPDYE4",0,0,0,0,0,0,0,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,0.99501926523134
"SPDYE4",0,0,0,0,0,0,0,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,0.951119737414863
"SPDYE5",0.754733,0.439758,0.406994,0.533828333333333,27,16,16,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,1.45885440163948
"SPDYE5",0.754733,0.439758,0.406994,0.533828333333333,27,16,16,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,1.52618874122434
"SPDYE6",1.137324,0.752199,0.366829,0.752117333333333,60,39,19,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,1.66647337800003
"SPDYE6",1.137324,0.752199,0.366829,0.752117333333333,60,39,19,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,1.74339050161243
"SPDYE8",0.136983,0,0.057283,0.0647553333333333,6,0,2,"Spdye4a",0,0.020151,0.134026,0,1,1,0.0513923333333333,1.01270981305107
"SPDYE8",0.136983,0,0.057283,0.0647553333333333,6,0,2,"Spdye4b",0,0.015017,0,0,1,0,0.00500566666666667,1.05945206942448
"SPECC1",24.785992,25.346389,12.3903,20.8408936666667,449,415,301,"Specc1",27.706858,22.621519,26.582926,2837,4074,817,25.637101,0.819942593102255
"SPECC1L",6.819577,3.986991,3.183681,4.66341633333333,783,513,428,"Specc1l",12.402471,8.433986,13.057277,1394,1642,378,11.2979113333333,0.460518553096306
"SPEF1",0.048069,0.033225,0,0.027098,2,1,0,"Spef1",3.177462,2.681986,5.006101,99,121,34,3.62184966666667,0.222226613601813
"SPEF2",0.771082,0.803306,0.498066,0.690818,48,34,37,"Spef2",0.513682,0.688033,0.548676,62,125,22,0.583463666666667,1.06779715606568
"SPEG",62.394556,51.262393,45.921109,53.192686,4576,3150,2763,"Speg",17.787162,13.13334,11.250582,732,822,157,14.057028,3.59916219854277
"SPEM1",0,0,0,0,0,0,0,"Spem1",0.053931,0.035811,0,1,1,0,0.029914,0.970954856424905
"SPEM2",0,0,0,0,0,0,0,"Spem2",0,0.020202,0,0,1,0,0.006734,0.993311043433519
"SPEM3",0,0,0,0,0,0,0,"Gm39566",0.02322,0.007765,0,2,1,0,0.0103283333333333,0.989777250629746
"SPEN",6.814174,4.940202,3.722198,5.158858,438,287,201,"Spen",13.099672,6.816507,8.981673,1212,1469,233,9.63261733333333,0.579241950210315
"SPESP1",0.045849,0,0,0.015283,1,0,0,"Spesp1",0,0,0,0,0,0,0,1.015283
"SPG11",35.934125,23.327918,18.816108,26.0260503333333,657,441,323,"Spg11",3.310212,3.172125,2.871905,569,819,147,3.11808066666667,6.562778274863
"SPG21",18.723072,18.564785,13.273746,16.8538676666667,499,493,372,"Spg21",13.330792,7.952029,11.589428,325,376,106,10.9574163333333,1.49312085227776
"SPG7",48.978234,31.723743,25.591918,35.4312983333333,1321,926,817,"Spg7",40.989955,32.487994,25.787351,760,990,207,33.0884333333333,1.06872903125498
"SPHK1",1.026066,1.359679,1.047361,1.14436866666667,42,44,39,"Sphk1",1.789372,1.531806,2.231205,68,96,20,1.85079433333333,0.75220041010792
"SPHK2",5.095638,2.854123,2.535017,3.494926,205,123,104,"Sphk2",8.059274,9.427638,22.230639,360,563,153,13.2391836666667,0.315673012247355
"SPHKAP",17.626787,10.697503,8.260865,12.1950516666667,1427,965,761,"Sphkap",21.564471,15.472228,10.245946,1856,1734,374,15.7608816666667,0.787252838429641
"SPI1",0,0.272544,0.07991,0.117484666666667,0,6,2,"Spi1",1.176732,2.825569,1.380073,17,57,14,1.79412466666667,0.39994087593801
"SPIB",0.412873,0.110783,0.048672,0.190776,10,7,3,"Spib",0.100123,0.195098,0.243197,6,15,1,0.179472666666667,1.00958337878679
"SPIC",0,0.04983,0.051697,0.0338423333333333,0,1,1,"Spic",0.15851,0.215654,0.195234,6,11,2,0.189799333333333,0.868921594061519
"SPICE1",1.637005,0.830131,0.842687,1.10327433333333,64,22,28,"Spice1",7.711433,8.642795,6.056595,200,286,58,7.47027433333333,0.248312421836947
"SPIDR",22.546134,21.856665,16.468495,20.2904313333333,191,149,124,"Spidr",1.017867,0.819107,1.393588,75,92,35,1.076854,10.251289370044
"SPIN1",12.513184,7.340908,5.806004,8.55336533333333,678,570,422,"Spin1",27.568051,20.914501,25.149575,2610,2935,740,24.5440423333333,0.373995830756466
"SPIN4",0.553307,0.221515,0.35734,0.377387333333333,32,14,23,"Spin4",0.163847,0.123154,0.157959,10,13,3,0.14832,1.19948040035298
"SPINDOC",9.732623,7.518283,7.493953,8.24828633333333,322,228,206,"Spindoc",10.448478,9.798518,15.008017,235,303,85,11.751671,0.725260739030464
"SPINK1",2.524794,12.586685,0.473534,5.19500433333333,7,12,3,"Spink1",0,0,0,0,0,0,0,6.19500433333333
"SPINK13",0.117328,0,0,0.0391093333333333,1,0,0,"Spink13",0.091204,0,0,1,0,0,0.0304013333333333,1.00845107602086
