"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"ZNF180",2.325391,1.7146,1.207933,1.749308,82,73,61,"Zfp180",14.06215,9.420381,8.38491,790,966,856,10.6224803333333,0.236550884247571
"ZNF182",1.420539,1.180933,0.622634,1.074702,102,85,45,"Zfp182",1.943934,1.3817,1.459002,84,105,101,1.59487866666667,0.799537190948941
"ZNF185",4.393129,3.38863,3.066981,3.61624666666667,357,250,215,"Zfp185",0.656373,0.677194,0.42867,35,41,40,0.587412333333333,2.90803250657202
"ZNF189",3.655292,2.936742,1.955414,2.84914933333333,208,184,122,"Zfp189",4.297021,3.146096,2.730051,181,235,203,3.391056,0.876588532082791
"ZNF195",5.270826,4.38878,3.329885,4.32983033333333,199,206,146,"Zfp54",0.510852,0.638097,0.814215,18,26,33,0.654388,3.22163261177749
"ZNF2",1.315269,0.719667,0.853667,0.962867666666667,79,44,48,"Zfp661",2.921672,2.277583,1.884609,97,146,143,2.361288,0.583962953090204
"ZNF20",2.120599,0.64492,0.945326,1.23694833333333,37,22,10,"Zfp78",1.020368,1.400183,1.092707,42,66,45,1.171086,1.03033612364196
"ZNF200",2.939547,1.801385,1.498909,2.079947,144,98,79,"Zfp65",3.851759,2.728495,2.416063,185,250,221,2.99877233333333,0.770223144320044
"ZNF202",1.341059,2.001018,0.752204,1.36476033333333,85,60,56,"Zfp202",1.17057,0.924129,0.779643,65,87,81,0.958114,1.20767245080385
"ZNF205",4.898418,2.449215,1.757996,3.03520966666667,133,88,71,"Zfp13",10.227021,9.981892,10.870074,159,278,288,10.3596623333333,0.355222677246833
"ZNF207",52.762142,37.351909,33.918339,41.34413,1103,1076,772,"Zfp207",33.88052,30.186787,27.367392,1040,1644,1352,30.478233,1.34518764125038
"ZNF212",1.621748,2.885422,1.890998,2.13272266666667,87,90,91,"Zfp212",4.706682,3.598011,3.275669,175,269,248,3.86012066666667,0.644577137385203
"ZNF213",1.926669,1.759986,0.973226,1.55329366666667,128,102,68,"Zfp213",2.241237,2.409719,2.408624,85,173,177,2.35319333333333,0.761451372721326
"ZNF217",2.052892,1.629643,1.205042,1.62919233333333,193,120,113,"Zfp217",0.539201,0.249317,0.315954,47,39,50,0.368157333333333,1.9217032056742
"ZNF219",9.067171,7.555696,6.327801,7.65022266666667,445,349,272,"Zfp219",10.891368,10.376138,13.090374,290,466,513,11.4526266666667,0.694650445903247
"ZNF22",5.961885,5.660814,4.385061,5.33592,211,214,162,"Zfp422",10.869158,12.639444,11.607307,259,509,419,11.705303,0.498683108934907
"ZNF226",9.445269,7.485659,6.89068,7.940536,181,148,99,"Zfp61",10.263111,8.903333,8.455072,123,209,191,9.207172,0.875907254232612
"ZNF23",3.196443,2.332061,2.436944,2.65514933333333,132,112,87,"Zfp612",9.498527,4.834745,4.877679,700,615,620,6.40365033333333,0.493695564858974
"ZNF233",1.592441,1.25356,1.190171,1.34539066666667,59,41,45,"Zfp109",2.174137,1.581983,1.22342,83,103,82,1.65984666666667,0.881776643766433
"ZNF233",1.592441,1.25356,1.190171,1.34539066666667,59,41,45,"Zfp93",21.417852,21.763646,12.582117,139,194,178,18.5878716666667,0.119736881401867
"ZNF233",1.592441,1.25356,1.190171,1.34539066666667,59,41,45,"Zfp108",1.823104,2.119228,1.82645,69,132,116,1.92292733333333,0.802411554991332
"ZNF233",1.592441,1.25356,1.190171,1.34539066666667,59,41,45,"Zfp235",5.402017,5.678526,5.029113,213,410,371,5.36988533333333,0.368199825261114
"ZNF233",1.592441,1.25356,1.190171,1.34539066666667,59,41,45,"Zfp114",0.893963,0.453669,0.61272,43,39,42,0.653450666666667,1.41848239802337
"ZNF236",6.380289,0.968987,0.450743,2.60000633333333,151,65,73,"Zfp236",32.438989,18.609704,12.146726,707,424,419,21.0651396666667,0.163153571095305
"ZNF239",1.341249,1.462631,0.929169,1.24434966666667,50,40,36,"Zfp239",14.887026,12.829142,10.225943,422,565,496,12.6473703333333,0.164452902782663
"ZNF24",7.233788,4.266445,4.268753,5.25632866666667,599,484,373,"Zfp24",12.574285,12.527347,11.93867,627,1050,923,12.3467673333333,0.468752358561132
"ZNF248",4.641717,3.716205,3.890387,4.08276966666667,234,211,156,"Zfp248",3.500019,3.05546,2.938234,158,203,202,3.164571,1.22047857190252
"ZNF25",0.865391,0.736324,0.738006,0.779907,59,57,56,"Zfp9",5.820753,4.142681,3.969586,348,426,410,4.64434,0.315343689430474
"ZNF250",3.002228,2.176304,2.027417,2.401983,82,60,75,"Zfp647",1.105785,1.530339,1.690061,29,81,72,1.44206166666667,1.39307825286967
"ZNF251",3.689666,2.956388,3.411977,3.352677,184,134,140,"Zfp251",12.63608,9.048625,7.205742,707,950,770,9.630149,0.409465285952248
"ZNF256",3.391776,2.435616,2.365758,2.73105,145,107,98,"Zfy2",0,0,0,0,0,0,0,3.73105
"ZNF256",3.391776,2.435616,2.365758,2.73105,145,107,98,"Zfy1",0,0,0,0,0,0,0,3.73105
"ZNF257",0.129555,0.606702,0.016128,0.250795,5,8,1,"Gm10037",9.338294,8.195016,7.35573,28,49,49,8.29634666666667,0.134546940303431
"ZNF260",2.850245,2.163911,1.627448,2.213868,232,135,150,"Zfp260",34.12244,28.385727,31.815237,907,1486,1360,31.4411346666667,0.0990676816030808
"ZNF263",3.560158,3.014827,2.217508,2.930831,170,132,114,"Zfp263",5.349932,4.67562,4.582506,224,330,348,4.86935266666667,0.669721385515654
"ZNF266",4.919385,3.481714,3.204464,3.868521,286,232,207,"Zfp266",12.676717,7.421555,4.559151,529,656,631,8.219141,0.528088354435625
"ZNF273",0.464597,0.457347,0.421346,0.447763333333333,13,14,12,"Gm10037",9.338294,8.195016,7.35573,28,49,49,8.29634666666667,0.155734654186734
"ZNF274",4.887503,4.588363,3.860119,4.44532833333333,248,201,187,"Zfp110",5.353691,4.388135,4.76198,221,344,346,4.834602,0.933281881666193
"ZNF274",4.887503,4.588363,3.860119,4.44532833333333,248,201,187,"Zfp369",16.117963,3.790792,3.604158,367,159,145,7.83763766666667,0.616152023732737
"ZNF276",10.248794,6.546349,4.564522,7.11988833333333,276,222,196,"Zfp276",13.397211,9.019168,26.142392,241,352,298,16.186257,0.472464035265697
"ZNF277",7.604265,5.881849,4.497251,5.994455,116,115,67,"Zfp277",7.579679,8.080366,9.697918,254,447,531,8.45265433333333,0.739946130827521
"ZNF280B",0.509194,0.346048,0.376966,0.410736,51,35,33,"Zfp280b",3.60827,1.960651,1.927736,280,266,262,2.49888566666667,0.40319579843373
"ZNF280C",0.505521,0.454869,0.226379,0.395589666666667,40,41,20,"Zfp280c",6.055206,4.547382,3.735083,211,207,182,4.77922366666667,0.241483934030124
"ZNF280D",9.476462,5.773646,3.414438,6.22151533333333,164,112,101,"Zfp280d",23.774491,15.214907,12.308898,571,578,465,17.099432,0.398991268528942
"ZNF281",2.400558,1.219604,0.900839,1.50700033333333,172,117,85,"Zfp281",10.623365,4.917767,3.609511,766,626,448,6.38354766666667,0.339538721291296
"ZNF282",27.143181,3.470177,10.506443,13.7066003333333,269,209,194,"Zfp282",2.386594,1.163934,1.44237,194,179,222,1.66429933333333,5.51987539438136
"ZNF286A",21.864053,13.717333,14.641678,16.7410213333333,241,185,151,"Zfp286",6.558598,4.914201,5.853584,164,244,283,5.775461,2.61842276611633
"ZNF287",12.426521,12.041784,9.563386,11.343897,140,124,92,"Zfp287",4.087891,1.909126,1.882387,179,141,147,2.626468,3.40383452990623
"ZNF292",5.358941,2.239936,2.594189,3.39768866666667,275,228,174,"Zfp292",4.692516,1.301184,1.402484,730,350,369,2.46539466666667,1.2690296747345
"ZNF296",0.143637,0.194109,0.125442,0.154396,5,6,4,"Zfp296",0.296902,0.807906,0.86936,6,31,34,0.658056,0.696234626574736
"ZNF304",1.694046,1.465902,1.518028,1.55932533333333,147,128,130,"Zfy1",0,0,0,0,0,0,0,2.55932533333333
"ZNF304",1.694046,1.465902,1.518028,1.55932533333333,147,128,130,"Zfy2",0,0,0,0,0,0,0,2.55932533333333
"ZNF316",5.142834,2.290908,1.933176,3.122306,402,306,265,"Zfp316",4.304498,1.72659,2.18292,322,283,378,2.73800266666667,1.10280980716261
"ZNF317",5.537905,7.525355,8.183178,7.082146,299,213,199,"Zfp317",7.448145,6.077806,5.57147,349,484,427,6.365807,1.09725193722833
"ZNF318",4.503423,2.748189,2.124666,3.125426,466,308,256,"Zfp318",15.260227,4.845423,5.565029,823,555,576,8.556893,0.431670209135961
"ZNF319",2.178514,1.439363,1.498794,1.705557,144,109,73,"Zfp319",2.879635,1.147102,1.354524,315,232,279,1.79375366666667,0.96843076477394
"ZNF32",16.467293,14.282939,15.187203,15.3124783333333,321,279,281,"Zfp637",20.063554,34.815197,35.253603,217,594,650,30.044118,0.525461162508574
"ZNF322",2.714732,1.217158,1.236386,1.72275866666667,148,113,116,"Zfp322a",9.229329,4.570582,3.869062,475,473,384,5.88965766666667,0.395195058796584
"ZNF324",1.023591,1.025144,1.078092,1.04227566666667,71,55,43,"Zfp324",2.623082,1.624255,1.526658,123,196,171,1.924665,0.698293878672144
"ZNF324B",1.100438,0.596448,0.451951,0.716279,44,28,23,"Zfp324",2.623082,1.624255,1.526658,123,196,171,1.924665,0.586829260787133
"ZNF326",5.881518,5.411204,4.635611,5.30944433333333,281,258,235,"Zfp326",9.961637,6.297563,4.541373,287,278,210,6.93352433333333,0.795288962160701
"ZNF329",2.255127,1.591353,1.452338,1.76627266666667,125,107,99,"Zfp329",5.991718,2.92669,3.437391,374,269,227,4.11859966666667,0.540435440708751
"ZNF330",34.084034,26.926424,25.864456,28.9583046666667,726,669,674,"Zfp330",11.236054,11.897803,12.394355,252,465,477,11.8427373333333,2.33270399363459
"ZNF334",1.898555,1.581702,1.224922,1.568393,106,95,69,"Zfp334",3.124817,1.572153,1.711052,398,356,391,2.13600733333333,0.819000954717155
"ZNF335",2.681353,2.237274,1.635501,2.18470933333333,257,211,155,"Zfp335",3.65948,1.762592,1.825385,251,228,236,2.415819,0.932341360397999
"ZNF337",5.264051,4.207619,3.843845,4.438505,412,314,285,"Zfp78",1.020368,1.400183,1.092707,42,66,45,1.171086,2.50496986300865
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp991",0.976519,0.502089,0.80699,40,35,53,0.761866,1.32139353011712
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp760",2.194378,1.399089,1.257318,140,154,133,1.61692833333333,0.889637787813575
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Gm7072",4.778171,3.605203,4.039072,251,326,346,4.14081533333333,0.452869473493375
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp946",5.192174,4.219366,4.597973,191,300,305,4.66983766666667,0.4106146366448
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp995",1.875877,1.315943,1.924673,43,44,49,1.70549766666667,0.860513894362996
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp988",0.097199,0.069409,0.057983,4,0,4,0.0748636666666667,2.16596616439108
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp979",0.433665,0.397939,0.853359,15,24,29,0.561654333333333,1.49080259545273
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp987",0,0.052877,0,0,4,0,0.0176256666666667,2.28779443128564
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Rex2",0.215834,0,0,1,0,0,0.0719446666666667,2.17186428155185
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp980",0,0,0.022828,0,0,1,0.00760933333333333,2.31053668948415
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp985",0.027071,0.015587,0,1,1,0,0.0142193333333333,2.29547816415779
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp978",0,0,0.042791,0,0,1,0.0142636666666667,2.29537782910492
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp992",0.589783,0.436883,0.231174,41,52,26,0.41928,1.64035168066437
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp994",1.543466,1.280665,1.01071,116,166,125,1.27828033333333,1.0218752711292
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp990",0.045339,0.153097,0,2,5,0,0.0661453333333333,2.18367821022525
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp984",1.022725,0.807679,0.713829,41,54,46,0.848077666666667,1.259751348834
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp944",3.530985,2.994515,2.703123,144,211,180,3.07620766666667,0.571148117003852
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp942",5.670639,5.284046,5.092384,258,401,375,5.349023,0.36668922656814
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp943",7.401696,6.152289,5.614068,279,392,340,6.389351,0.315063979682835
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp534",0.047064,0.04584,0,2,3,0,0.030968,2.25818680437543
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp947",0.141975,0.178573,0.193704,6,13,14,0.171417333333333,1.98743715590117
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp945",3.029713,2.113229,2.104699,218,254,254,2.41588033333333,0.681557345734496
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp981",0.023255,0.013777,0,1,1,0,0.012344,2.29973046052857
"ZNF34",1.955674,1.317696,0.710985,1.32811833333333,50,44,35,"Zfp820",0.210458,0.158601,0.139091,12,15,12,0.169383333333333,1.99089406097231
"ZNF341",0.497856,0.409356,0.44406,0.450424,38,27,29,"Zfp341",2.053041,1.111061,1.075835,92,98,94,1.41331233333333,0.601009649669603
"ZNF345",2.837038,2.115348,0.918791,1.957059,58,50,27,"Zfp11",1.473986,0.79889,0.847779,88,83,88,1.04021833333333,1.44938360355223
"ZNF346",7.901753,6.896519,7.261776,7.35334933333333,222,170,130,"Zfp346",11.304635,8.457653,8.476515,364,582,545,9.41293433333333,0.802208970683032
"ZNF35",2.346648,1.235212,1.111985,1.564615,104,62,45,"Zfp105",1.767102,2.107437,2.390332,50,104,115,2.08829033333333,0.830431961761799
"ZNF354A",1.674624,1.594853,1.278604,1.516027,76,70,60,"Zfp354a",3.404991,3.628166,2.381907,98,181,149,3.13835466666667,0.607977614936178
"ZNF354B",4.399623,2.404835,1.838299,2.880919,93,66,49,"Zfp354b",1.546084,1.248652,1.35502,42,76,72,1.383252,1.62841319340129
"ZNF354C",0.310772,0.214548,0.206506,0.243942,31,23,22,"Zfp354c",8.934637,5.701966,5.545774,702,806,691,6.727459,0.160976848922783
"ZNF358",16.233734,14.892346,14.741045,15.2890416666667,700,560,557,"Zfp358",11.975181,9.229553,10.24554,280,460,486,10.4834246666667,1.41848291250165
"ZNF362",26.153834,12.252755,21.756938,20.054509,424,415,367,"Zfp362",6.113102,3.422244,3.135512,236,236,221,4.22361933333333,4.03063616555009
"ZNF365",0.035227,0.083783,0.051007,0.0566723333333333,2,5,3,"Zfp365",376.865146,344.898238,300.045488,6291,9683,8256,340.602957333333,0.00309327630411069
"ZNF366",0.350342,0.00763,0.015378,0.12445,6,1,2,"Zfp366",1.066607,0.299615,0.292752,105,53,52,0.552991333333333,0.724054266025095
"ZNF367",1.023611,1.128181,1.194328,1.11537333333333,61,70,75,"Zfp367",9.892444,6.928847,5.670941,305,382,326,7.49741066666667,0.248943285939026
"ZNF382",4.753094,3.028762,3.00216,3.594672,249,166,122,"Zfp382",6.540527,1.831688,2.496899,101,51,52,3.623038,0.993864207908306
"ZNF383",3.089053,1.755334,1.140365,1.99491733333333,92,87,76,"Zfp383",3.534471,2.783183,3.748496,145,203,266,3.35538333333333,0.687635761107901
"ZNF384",12.128362,7.546443,7.92258,9.19912833333333,472,339,292,"Zfp384",8.155711,4.892755,4.52691,341,363,346,5.85845866666667,1.48708752637133
"ZNF385B",0.174112,0.121064,0.342948,0.212708,3,5,3,"Zfp385b",11.566927,7.922393,5.268431,422,422,340,8.25258366666667,0.13106695855871
"ZNF385C",0.261501,0.065035,0.050505,0.125680333333333,11,3,2,"Zfp385c",0.51402,0.213496,0.100914,10,9,6,0.276143333333333,0.882095532633482
"ZNF394",3.582884,4.98251,7.048987,5.20479366666667,162,154,128,"Zkscan14",2.919143,4.241096,4.26789,81,176,197,3.80937633333333,1.29014517405549
"ZNF395",3.126623,1.309566,7.004295,3.81349466666667,199,134,167,"Zfp395",2.159758,1.754519,2.202455,137,160,184,2.03891066666667,1.58395398702079
"ZNF397",5.369138,2.901169,2.977086,3.749131,326,245,235,"Zfp397",10.155229,5.775753,4.966272,556,617,544,6.96575133333333,0.596193730041117
"ZNF398",1.194564,1.072213,0.731693,0.99949,138,102,82,"Zfp398",3.917635,1.476564,1.463179,428,238,250,2.28579266666667,0.60852591835273
"ZNF407",1.889481,0.637557,0.74741,1.09148266666667,114,76,65,"Zfp407",3.309479,1.495006,1.201724,274,179,179,2.00206966666667,0.696680256920531
"ZNF408",6.62524,5.089867,3.547114,5.087407,205,168,111,"Zfp408",2.24906,1.74877,1.583866,93,113,104,1.86056533333333,2.1280433378204
"ZNF410",15.336437,11.96065,11.172117,12.823068,414,355,282,"Zfp410",15.404456,13.29781,14.748456,251,407,442,14.483574,0.892756930667299
"ZNF414",19.427559,20.585609,17.631182,19.2147833333333,110,115,90,"Zfp414",13.175828,13.871694,12.903889,165,322,332,13.317137,1.41192916805457
"ZNF418",5.838844,5.864678,4.275979,5.32650033333333,100,77,55,"Zfp956",3.993263,4.77593,4.708422,162,349,349,4.49253833333333,1.15183544463201
"ZNF418",5.838844,5.864678,4.275979,5.32650033333333,100,77,55,"Zfy2",0,0,0,0,0,0,0,6.32650033333333
"ZNF418",5.838844,5.864678,4.275979,5.32650033333333,100,77,55,"Zfy1",0,0,0,0,0,0,0,6.32650033333333
"ZNF419",5.055338,3.227906,2.689192,3.65747866666667,210,131,127,"Zfp956",3.993263,4.77593,4.708422,162,349,349,4.49253833333333,0.847964708484814
"ZNF419",5.055338,3.227906,2.689192,3.65747866666667,210,131,127,"Zfy2",0,0,0,0,0,0,0,4.65747866666667
"ZNF419",5.055338,3.227906,2.689192,3.65747866666667,210,131,127,"Zfy1",0,0,0,0,0,0,0,4.65747866666667
"ZNF420",5.772402,4.529698,3.111021,4.47104033333333,71,48,36,"Zfp790",7.453283,3.654905,3.27715,207,234,198,4.79511266666667,0.944078337734935
"ZNF423",0.110678,0.041819,0.268365,0.140287333333333,11,6,5,"Zfp423",8.153435,6.0871,6.115656,245,294,335,6.785397,0.146464892327692
"ZNF426",2.243623,1.390885,1.110917,1.58180833333333,199,148,127,"Zfp426",16.528376,12.576047,14.092231,340,638,579,14.3988846666667,0.167662034570729
"ZNF428",25.799345,26.252585,21.316421,24.456117,449,414,338,"Zfp428",12.032075,13.421558,14.257686,151,353,395,13.2371063333333,1.78801200215802
"ZNF433",4.81515,5.448329,4.418918,4.89413233333333,117,130,83,"Zfp961",5.826541,5.426133,4.952331,145,215,225,5.40166833333333,0.920718166956999
"ZNF436",9.154628,8.879426,6.919759,8.31793766666667,847,816,629,"Zfp46",10.603161,7.910133,6.737709,395,502,474,8.417001,0.989480373493288
"ZNF438",1.962839,1.958388,1.618886,1.84670433333333,118,99,88,"Zfp438",1.564472,1.039985,1.097554,72,86,89,1.23400366666667,1.2742612627762
"ZNF439",0.907846,0.762493,0.63869,0.769676333333333,35,39,31,"Zfp78",1.020368,1.400183,1.092707,42,66,45,1.171086,0.815111116433588
"ZNF44",5.825677,5.612019,3.485234,4.97431,271,261,168,"Zfp961",5.826541,5.426133,4.952331,145,215,225,5.40166833333333,0.933242662524691
"ZNF440",2.226598,2.71375,1.536519,2.15895566666667,115,173,82,"Zfp78",1.020368,1.400183,1.092707,42,66,45,1.171086,1.45501176216265
"ZNF441",1.918824,0.895565,0.512353,1.108914,99,74,43,"Zfp961",5.826541,5.426133,4.952331,145,215,225,5.40166833333333,0.329431937143469
"ZNF442",0.401639,1.037688,0.55177,0.663699,22,40,18,"Zfp961",5.826541,5.426133,4.952331,145,215,225,5.40166833333333,0.259885222628164
"ZNF443",0.623421,0.565609,0.263355,0.484128333333333,25,30,12,"Zfp961",5.826541,5.426133,4.952331,145,215,225,5.40166833333333,0.231834618111268
"ZNF444",11.036488,7.658652,7.300827,8.66532233333333,370,257,306,"Zfp444",17.118003,19.245002,19.274968,296,534,556,18.545991,0.494491291504909
"ZNF445",1.64868,1.030261,0.938347,1.20576266666667,449,298,271,"Zfp445",33.835119,9.999862,9.845317,1905,1207,1103,17.8934326666667,0.1167475866129
"ZNF446",2.923214,2.804442,2.67898,2.802212,113,119,84,"Zfp446",2.068282,1.706873,1.682004,114,156,169,1.819053,1.34875506065335
"ZNF449",2.19484,1.202745,0.75355,1.38371166666667,141,89,54,"Zfp449",1.442525,0.780829,0.811407,81,76,78,1.011587,1.18499059034815
"ZNF45",3.181425,2.716806,1.4761,2.45811033333333,142,114,85,"Zfp94",4.610579,5.141985,5.82118,93,168,186,5.191248,0.558548185007826
"ZNF451",6.800708,6.087137,4.238938,5.70892766666667,259,196,179,"Zfp451",13.595528,8.922873,6.639183,948,796,638,9.71919466666667,0.625879823558884
"ZNF454",0.267565,0.064425,0.10145,0.14448,13,3,5,"Zfp454",1.811853,1.572952,1.662635,53,75,86,1.68248,0.426649965703379
"ZNF460",0.631264,0.588775,0.447024,0.555687666666667,35,27,14,"Zfp113",3.431283,1.918204,2.151876,117,111,123,2.50045433333333,0.444424499943483
"ZNF462",8.214388,5.198982,4.333361,5.915577,403,262,230,"Zfp462",9.400922,1.326525,3.051246,614,193,223,4.59289766666667,1.2364926755618
"ZNF467",1.983093,1.897569,1.522422,1.801028,89,61,59,"Zfp467",12.983678,15.599867,16.666604,185,303,347,15.083383,0.174156643536997
"ZNF469",0.217701,0.139473,0.135609,0.164261,72,40,40,"Zfp469",0.623411,0.023929,0.082485,70,8,17,0.243275,0.936446884237196
"ZNF473",1.604262,0.784709,0.517904,0.968958333333333,67,48,44,"Zfp473",0.149845,0.239743,0.259751,21,12,22,0.216446333333333,1.61861504234054
"ZNF474",0.149824,0.027008,0,0.058944,1,1,0,"Zfp474",0.257763,0.310842,0.306546,7,15,15,0.291717,0.819795667317222
"ZNF48",2.816991,2.135025,1.891332,2.281116,164,126,114,"Zfp553",6.232182,3.703363,3.862296,275,307,326,4.59928033333333,0.585988877975449
"ZNF480",7.286974,6.4981,5.745689,6.51025433333333,213,193,140,"Zfy2",0,0,0,0,0,0,0,7.51025433333333
"ZNF480",7.286974,6.4981,5.745689,6.51025433333333,213,193,140,"Zfp956",3.993263,4.77593,4.708422,162,349,349,4.49253833333333,1.36735583396019
"ZNF480",7.286974,6.4981,5.745689,6.51025433333333,213,193,140,"Zfy1",0,0,0,0,0,0,0,7.51025433333333
"ZNF483",0.375583,0.334922,0.237499,0.316001333333333,31,22,17,"Zkscan16",12.859448,5.130883,4.789627,526,366,347,7.59331933333333,0.153142375173769
"ZNF487",3.225723,0.740055,2.699723,2.22183366666667,28,30,18,"Zfp763",5.589943,5.906066,4.732224,244,398,345,5.409411,0.502672346439738
"ZNF488",0.040703,0.014294,0.072072,0.0423563333333333,3,1,5,"Zfp488",1.604784,0.74819,0.685298,105,86,80,1.01275733333333,0.517874815841353
"ZNF491",1.370186,0.81158,0.912077,1.031281,45,47,35,"Zfp78",1.020368,1.400183,1.092707,42,66,45,1.171086,0.93560595941386
