"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"RAPGEF5","Rapgef5",24.891646,26.693583,24.023436,1600,1580,2910,25.2028883333333,0.630931,0.614931,0.69461,48,33,35,22.6639903333333,1.10728951306339
"RAPGEFL1","Rapgefl1",31.642041,33.276007,32.213268,1204,1383,2619,32.3771053333333,14.745762,11.646607,12.000776,391,216,350,4.242656,6.36644962655061
"RAPSN","Rapsn",0.347601,0.340404,0.311682,3,6,7,0.333229,0.487084,0.126402,0.112955,5,2,2,0.512246,0.881621773177115
"RARA","Rara",7.900707,3.849369,5.380677,114,81,191,5.710251,16.426241,28.563419,17.661044,450,516,427,1.60494566666667,2.5759658198885
"RARB","Rarb",9.229173,16.310411,14.457208,343,407,732,13.332264,0.263995,0.363077,0.266633,10,5,9,0,14.332264
"RARG","Rarg",2.766236,5.540436,4.090606,73,101,159,4.132426,3.312033,7.395544,3.049247,93,112,69,0,5.132426
"RARRES2","Rarres2",5.119502,6.455433,5.682651,38,42,76,5.75252866666667,0.853513,1.192299,0.655801,5,7,3,28.513079,0.228797837957424
"RARS2","Rars2",11.062164,15.660872,11.992046,155,167,318,12.9050273333333,26.509821,35.740574,31.615495,543,517,560,0,13.9050273333333
"RASA2","Rasa2",8.638742,11.144183,9.435658,404,357,751,9.73952766666667,4.262081,5.836871,4.369052,321,239,243,0,10.7395276666667
"RASA3","Rasa3",14.588747,21.134704,19.154999,736,794,1407,18.2928166666667,13.758322,14.67619,11.79321,876,767,686,0,19.2928166666667
"RASA4B","Rasa4",1.666375,1.35225,2.732365,47,55,84,1.91699666666667,2.946614,1.648915,2.588746,172,108,144,0,2.91699666666667
"RASAL1","Rasal1",37.588555,40.684608,43.874549,553,668,1361,40.715904,0.092777,0.076248,0.019192,4,2,1,0.696142333333333,24.5945774597926
"RASAL3","Rasal3",1.104165,3.054165,2.855053,21,27,47,2.33779433333333,0,0.065124,0.02553,0,1,1,0,3.33779433333333
"RASD1","Rasd1",6.041257,3.059761,4.358392,123,61,169,4.48647,0.564129,0.253609,0.703839,14,5,15,0.677194666666667,3.27121836781419
"RASD2","Rasd2",47.71315,61.736657,54.728106,1830,2313,3971,54.725971,0,0.049164,0,0,2,0,0.13905,48.923200035117
"RASEF","Rasef",0.037558,0,0.060001,1,0,8,0.0325196666666667,0.132614,0.421588,0.055054,11,10,4,3.49341,0.22978532265399
"RASGEF1C","Rasgef1c",11.692357,16.339846,15.796165,283,349,630,14.609456,9.362177,7.641964,7.552254,132,96,128,0.138977666666667,13.7047954993557
"RASGRF1","Rasgrf1",57.376022,62.472712,58.679712,3184,3451,6333,59.509482,0.039927,0.072986,0.103765,4,3,6,2.01459466666667,20.0721784155836
"RASGRF2","Rasgrf2",34.888552,42.871123,45.595436,1837,2102,3826,41.1183703333333,0.242278,0.224441,0.261207,23,20,23,3.58857033333333,9.17897455496487
"RASGRP1","Rasgrp1",94.819975,100.317541,86.236945,6809,7089,11820,93.791487,0.44684,0.499852,0.472497,18,14,11,14.7688496666667,6.0113127465713
"RASGRP2","Rasgrp2",59.876983,72.155292,74.447081,540,686,1277,68.826452,3.90753,3.274069,4.639344,59,51,44,0.755926333333333,39.7661625516181
"RASGRP4","Rasgrp4",0.627004,0.26801,0.446411,20,15,30,0.447141666666667,0.370249,0.418009,0.83099,11,15,20,8.845233,0.146989072444163
"RASIP1","Rasip1",2.337372,2.102744,2.334033,78,78,178,2.25804966666667,0.230594,0.42382,0.088574,4,11,3,0.442594,2.25846611497529
"RASL10A","Rasl10a",9.710355,16.547049,16.085865,112,191,379,14.114423,1.782173,0.879538,1.342075,10,5,8,1.44978066666667,6.16970458035563
"RASL10B","Rasl10b",82.514775,81.030664,77.756748,3202,3266,6116,80.4340623333333,2.827832,3.006401,3.970659,104,86,102,0,81.4340623333333
"RASL11A","Rasl11a",2.130474,1.942426,1.317609,17,14,33,1.79683633333333,1.855488,0.896397,1.631906,14,7,12,0,2.79683633333333
"RASL11B","Rasl11b",16.422652,24.863873,17.866569,365,518,721,19.717698,0.994803,4.202173,1.572349,26,93,35,0.0415963333333333,19.8903330752892
"RASL12","Rasl12",1.02697,1.091804,1.150869,32,35,70,1.089881,0.244693,1.123408,0.182256,8,34,6,0.216480333333333,1.71797351978015
"RASSF1","Rassf1",6.346982,4.709483,6.261661,131,90,223,5.77270866666667,10.599111,13.002372,10.62631,268,265,236,3.67218766666667,1.44957975789072
"RASSF10","Rassf10",0.137587,0.262339,0.240848,6,12,22,0.213591333333333,0.048096,0.15333,0.140883,2,5,5,0,1.21359133333333
"RASSF2","Rassf2",9.789212,10.103206,12.584582,648,656,1394,10.8256666666667,2.7493,2.128777,2.540039,233,144,188,0.022871,11.5612493331678
"RASSF3","Rassf3",8.899375,12.782686,10.700257,421,598,897,10.794106,2.407707,4.622667,2.261281,121,190,106,5.58382166666667,1.79137689280264
"RASSF4","Rassf4",3.733667,4.401055,3.069753,132,115,212,3.734825,612.943352,708.082872,517.934579,10620,10400,8376,0.028238,4.60479480431573
"RASSF5","Rassf5",5.429026,6.244044,5.75678,234,267,489,5.80995,3.196714,2.986328,3.480636,162,117,169,0.0156183333333333,6.70522555224978
"RASSF6","Rassf6",0.191523,0.373008,0.356738,4,6,12,0.307089666666667,0.522712,0.814621,0.571938,4,5,4,0.0362706666666667,1.26134002313424
"RASSF7","Rassf7",3.016289,2.684722,0.746073,8,8,10,2.149028,4.927225,4.60888,8.902981,55,55,63,5.354722,0.495541425730347
"RASSF8","Rassf8",5.214059,5.272286,5.118249,244,245,455,5.20153133333333,4.796932,12.299956,4.902475,359,626,329,0,6.20153133333333
"RASSF9","Rassf9",0.687918,0.525484,0.291878,23,23,31,0.50176,0.062238,0.155521,0.042498,5,10,3,0,1.50176
"RAVER1","Raver1",5.837152,6.089566,6.490049,265,282,593,6.13892233333333,14.696168,17.725452,11.310702,273,238,228,0,7.13892233333333
"RAVER2","Raver2",3.778456,3.767145,3.90272,205,197,403,3.816107,3.678251,4.052178,3.354453,243,215,196,0.524238,3.15968175573631
"RAX","Rax",0,0.053187,0,0,1,0,0.017729,0,0,0,0,0,0,0,1.017729
"RB1","Rb1",15.674862,20.772533,19.967214,486,449,855,18.8048696666667,23.985202,29.079381,27.237791,746,817,675,1.491792,7.94804288105374
"RB1CC1","Rb1cc1",41.896503,55.867658,55.823669,1511,1452,2715,51.1959433333333,19.831283,22.515363,24.227548,720,734,656,0,52.1959433333333
"RBAK","Rbak",3.695387,4.125692,3.765963,135,145,271,3.86234733333333,3.338913,4.049761,2.781367,293,289,231,0,4.86234733333333
"RBBP4","Rbbp4",38.700987,42.74149,44.0948,1238,1262,2321,41.845759,69.855638,70.914984,74.172088,2124,1966,1985,0,42.845759
"RBBP5","Rbbp5",20.041391,26.039704,25.339104,474,566,947,23.806733,4.444352,9.509657,4.2497,298,253,254,0,24.806733
"RBBP6","Rbbp6",25.493802,33.859313,26.803237,1047,1128,2004,28.718784,12.322545,14.717788,11.386372,745,641,632,4.00290533333333,5.94030508672427
"RBBP7","Rbbp7",64.911376,71.800585,63.708584,1344,1313,2390,66.8068483333333,132.027374,152.657358,131.413111,728,539,674,0,67.8068483333333
"RBBP8","Rbbp8",2.879761,2.090086,1.372777,57,59,84,2.114208,2.896031,3.977972,4.529977,74,106,101,0.194278,2.60760727401828
"RBBP9","Rbbp9",12.656874,12.753654,11.47424,334,331,554,12.2949226666667,5.437713,6.022792,5.334976,267,248,224,0.769806666666667,7.51207627198451
"RBCK1","Rbck1",50.614243,51.79714,54.774238,646,758,1435,52.395207,52.186016,45.646737,45.699146,725,479,569,0.39096,38.3873058894576
"RBFA","Rbfa",16.990684,20.943565,17.04198,143,198,308,18.3254096666667,10.148368,11.810899,11.101257,244,190,212,0,19.3254096666667
"RBFOX1","Rbfox1",76.836563,94.386317,81.798997,2371,2626,4533,84.3406256666667,59.592536,34.322095,40.141422,1318,699,1176,0.409985666666667,60.5258817051805
"RBFOX2","Rbfox2",48.355697,58.421433,54.26453,3262,2881,6065,53.6805533333333,45.336568,46.251023,36.142896,4034,2917,3090,0.785877,30.6183199253551
"RBFOX3","Rbfox3",67.615293,95.510091,73.82844,2089,2467,4322,78.984608,3.176343,4.547978,4.536671,85,88,113,0,79.984608
"RBIS","Rbis",116.868397,123.377314,129.320029,160,167,349,123.18858,37.902994,41.712292,43.776511,151,136,169,0.152471333333333,107.758498114487
"RBKS","Rbks",1.473865,1.661634,1.343298,14,13,24,1.49293233333333,0.975959,0.677504,1.102363,17,12,12,0.639018,1.52099143104794
"RBL1","Rbl1",0.498089,0.466722,0.615938,26,25,42,0.526916333333333,0.475318,1.623265,0.543016,36,69,42,0,1.52691633333333
"RBL2","Rbl2",13.764416,17.101332,13.304165,579,597,1083,14.7233043333333,13.775624,18.250361,13.616945,613,635,550,0.109292,14.1741798672787
"RBM10","Rbm10",10.734119,10.91276,11.182764,462,458,892,10.9432143333333,22.583671,23.64322,19.071626,711,581,566,0.780695333333333,6.70705095350393
"RBM11","Rbm11",1.626937,3.086791,2.104009,46,77,126,2.272579,1.172642,0.930946,2.256559,21,18,25,0.164987,2.80911203300981
"RBM12","Rbm12",4.882511,4.380886,4.711354,247,205,445,4.65825033333333,19.345958,25.1212,16.324306,980,981,910,0.580971666666667,3.57897010593696
"RBM12B","Rbm12b1",4.947984,4.93536,5.884601,202,132,328,5.25598166666667,4.261588,6.304567,3.000528,216,237,180,0.0164436666666667,6.15477460465918
"RBM14","Rbm14",5.129247,5.439994,7.42565,226,230,449,5.998297,18.750979,17.42038,14.766418,440,330,369,0,6.998297
"RBM15","Rbm15",2.399854,2.311123,2.074559,175,160,284,2.26184533333333,1.54334,1.831951,1.298584,81,80,63,0.0656373333333333,3.06093380111808
"RBM15B","Rbm15b",14.554996,17.588637,16.462631,622,572,1125,16.202088,6.592205,7.285785,6.626265,665,583,581,0,17.202088
"RBM17","Rbm17",65.356789,76.784742,77.536361,356,353,669,73.225964,54.357416,56.813727,46.488644,689,537,542,0.122101333333333,66.1490738804338
"RBM18","Rbm18",17.534929,20.455503,16.778065,565,613,1028,18.2561656666667,5.761391,9.947085,9.529945,338,304,313,0.213416,15.8693849979452
"RBM19","Rbm19",7.098969,6.344412,8.121451,142,114,239,7.18827733333333,10.51193,18.402359,16.217491,558,450,442,0,8.18827733333333
"RBM20","Rbm20",1.178888,1.898378,0.887955,67,63,114,1.32174033333333,0.368129,0.24244,0.369859,13,13,10,0,2.32174033333333
"RBM22","Rbm22",12.201083,11.082428,12.566758,303,313,580,11.9500896666667,17.989772,21.714576,19.949768,440,379,434,0,12.9500896666667
"RBM24","Rbm24",14.107717,13.803932,10.942974,194,175,398,12.951541,0.935157,2.132142,2.348431,21,43,27,0.0740803333333333,12.9892900624131
"RBM25","Rbm25",79.474163,65.280541,85.319299,1670,1364,3087,76.6913343333333,36.643897,38.102368,36.434226,1879,1679,1578,0.347264333333333,57.6659920485784
"RBM26","Rbm26",17.291418,15.742182,15.91402,854,747,1472,16.3158733333333,15.239108,16.752049,15.139927,891,779,769,1.87933066666667,6.01385368266143
"RBM27","Rbm27",6.371729,9.075571,8.51713,545,500,985,7.98814333333333,5.967424,8.463909,5.162386,382,358,296,0,8.98814333333333
"RBM28","Rbm28",26.665364,12.83406,19.08982,559,354,900,19.529748,26.964857,24.586149,22.055611,753,557,631,0.872889333333333,10.9615382151072
"RBM3","Rbm3",47.326389,70.099475,59.048217,685,970,1603,58.8246936666667,186.341304,166.350579,190.036768,3132,2360,2844,0.367171666666667,43.7579969840413
"RBM33","Rbm33",14.417179,12.023803,14.309493,944,742,1932,13.5834916666667,14.330529,21.570669,13.51687,1221,973,1065,1.97056766666667,4.90932821706468
"RBM34","Rbm34",6.95544,7.594704,7.052081,232,227,437,7.20074166666667,45.038517,45.689653,53.36948,300,258,303,0,8.20074166666667
"RBM38","Rbm38",2.114305,2.598105,1.311992,25,21,30,2.008134,4.499236,4.982771,4.629391,133,123,132,0,3.008134
"RBM39","Rbm39",122.654859,109.940714,125.781596,2227,1973,4212,119.459056333333,234.923189,283.630783,242.04572,2627,2546,2459,0.233748,97.6366781006602
"RBM4","Rbm4",9.458595,12.301897,9.72318,140,183,310,10.4945573333333,72.61821,70.242881,64.248185,1318,1111,1141,4.21053933333333,2.20602064354439
"RBM41","Rbm41",2.117344,2.260941,2.172853,103,84,158,2.18371266666667,3.860346,3.695086,4.48178,91,112,81,6.27678933333333,0.437516124327359
"RBM42","Rbm42",14.407861,17.222955,18.877123,255,331,712,16.8359796666667,19.11974,18.93306,20.597992,340,257,294,0,17.8359796666667
"RBM43","Rbm43",4.517358,6.266722,5.049154,103,127,207,5.27774466666667,1.351677,0.864886,1.665106,86,44,84,0.008056,6.22757531988964
"RBM44","Rbm44",0,0,0.112574,0,0,2,0.0375246666666667,0.155598,0.190125,0.058155,5,2,1,0,1.03752466666667
"RBM45","Rbm45",7.958893,8.301336,8.104569,191,198,379,8.12159933333333,5.621439,7.67249,10.482222,122,95,132,0.152567,7.91415972636153
"RBM46","Rbm46",0.235745,0.278271,0.086819,6,7,4,0.200278333333333,0,0,0.03463,0,0,1,0.064034,1.12804509379713
"RBM47","Rbm47",0.859713,0.102054,0.137719,6,5,12,0.366495333333333,0.168806,0.308172,0.438393,11,8,14,0,1.36649533333333
"RBM48","Rbm48",6.199239,4.462257,3.888663,104,93,158,4.850053,2.445211,2.19151,3.117365,131,112,130,5.43001966666667,0.909803282613081
"RBM4B","Rbm4b",8.51199,6.559668,6.839713,292,243,543,7.30379033333333,30.646859,19.314905,33.16896,400,317,348,0.031641,8.04910849155213
"RBM5","Rbm5",88.628925,73.912669,81.606225,1539,1294,2967,81.3826063333333,235.568574,232.444187,213.329479,3423,2838,2738,0,82.3826063333333
"RBM7","Rbm7",10.827527,12.239119,11.459215,256,280,511,11.5086203333333,18.69055,20.503399,17.152937,326,291,277,0.0842093333333333,11.5370897010048
"RBM8A","Rbm8a",20.699629,23.421761,17.01611,394,354,651,20.3791666666667,70.118901,70.803211,59.546611,1373,1121,1290,0.102778666666667,19.3866342475492
"RBMS1","Rbms1",31.143962,14.395378,31.986328,333,306,525,25.8418893333333,40.643771,35.794879,33.282026,1472,1352,1412,0.02602,26.1611755456359
"RBMS2","Rbms2",5.270705,4.50187,4.337248,99,98,175,4.70327433333333,82.602975,111.603283,116.364469,823,871,712,0.162433666666667,4.90632239660414
"RBMS3","Rbms3",4.279791,4.01997,5.035761,333,283,551,4.445174,6.707996,9.024953,6.293962,435,472,334,0.117913,4.8708387862025
"RBMX","Rbmx",27.72516,23.188936,25.750315,583,535,1183,25.5548036666667,94.475708,108.246249,88.505505,2439,2241,2076,0.0727436666666667,24.7540996901714
"RBMX2","Rbmx2",3.885463,2.052845,2.107757,40,45,84,2.68202166666667,20.619061,9.846357,17.857277,200,128,172,0.181423,3.11659893760885
"RBP1","Rbp1",2.979065,2.216782,2.571986,104,77,175,2.58927766666667,55.274231,43.898353,65.646515,267,178,291,0.0932703333333333,3.28306509125068
"RBP2","Rbp2",0.185018,0,0,1,0,0,0.0616726666666667,0.136839,0.169505,0,1,1,0,0.028246,1.03250843345529
"RBP3","Rbp3",0,0.013572,0,0,1,0,0.004524,0,0,0,0,0,0,0.142842666666667,0.878969633615359
"RBP4","Rbp4",8.556302,9.373192,8.337676,89,94,167,8.75572333333333,0,0.131765,0.480557,0,1,4,0.0130586666666667,9.62996878101169
"RBP7","Rbp7",0,0.264444,0.09496,0,1,1,0.119801333333333,0.200822,0.124098,0.226111,2,1,2,0.141185666666667,0.981261302207032
"RBPJ","Rbpj",8.955759,7.700431,8.81113,578,508,962,8.48910666666667,24.864167,31.740743,19.894488,1235,1018,1140,0.301790333333333,7.28927418163345
"RBPJL","Rbpjl",0.176201,0,0.181148,8,0,13,0.119116333333333,0,0,0.098098,0,0,2,0,1.11911633333333
"RBPMS","Rbpms",2.243739,3.247362,2.54635,28,50,67,2.67915033333333,20.723525,21.362606,13.519617,187,242,170,0,3.67915033333333
"RBPMS2","Rbpms2",1.52874,1.16901,0.672927,23,26,30,1.123559,0.439929,2.487816,1.041352,11,52,23,0.0296056666666667,2.06249738977738
"RBSN","Rbsn",12.614049,13.013525,14.445755,663,724,1274,13.3577763333333,9.755519,9.23291,6.719946,639,440,494,0.0485466666666667,13.6930255846187
"RBX1","Rbx1",60.057715,64.996631,56.325902,793,785,1467,60.4600826666667,21.657536,22.843095,27.925466,316,254,350,2.90872833333333,15.7238051420816
"RC3H1","Rc3h1",4.35491,4.664668,4.064318,702,730,1240,4.36129866666667,4.118716,3.58207,3.106767,514,492,469,0.090425,4.91670556587263
"RC3H2","Rc3h2",10.479583,10.962935,9.560403,1046,1046,1935,10.334307,8.148146,11.944877,7.270671,858,955,730,0,11.334307
"RCAN1","Rcan1",25.428789,23.525422,24.669904,508,513,928,24.5413716666667,66.788281,108.765955,96.90234,2182,2854,2691,1.36263133333333,10.8105616421465
"RCAN2","Rcan2",59.117219,70.046181,60.107822,2507,2715,4695,63.0904073333333,22.707628,23.061217,23.585103,1079,883,1004,0,64.0904073333333
"RCAN3","Rcan3",7.371505,9.474675,8.873357,445,503,829,8.573179,2.230201,2.262679,1.781009,182,139,167,0,9.573179
"RCBTB1","Rcbtb1",12.835753,13.635406,12.338517,495,492,906,12.9365586666667,12.619061,13.347981,12.346458,589,418,492,8.188529,1.51673447041052
"RCBTB2","Rcbtb2",19.726097,19.642474,18.182647,222,223,451,19.1837393333333,6.622881,7.59189,7.928875,307,210,237,62.8861273333333,0.315933054261097
"RCC1","Rcc1",6.749553,6.128178,4.571487,116,93,200,5.816406,8.473121,14.596772,12.91644,252,267,248,0.507611,4.52132944108261
"RCC1L","Rcc1l",5.247827,5.666979,3.63942,108,116,188,4.85140866666667,14.212092,17.834682,12.596667,289,263,248,1.73957766666667,2.13587982478565
"RCC2","Rcc2",48.559481,40.662253,43.652865,961,892,1657,44.291533,42.213645,45.430436,36.221547,2408,1953,1909,0,45.291533
"RCCD1","Rccd1",8.25187,6.060651,10.287224,86,95,189,8.199915,12.458512,3.971319,3.893522,144,96,107,0.350354333333333,6.81296365916798
"RCE1","Rce1",9.911296,7.410024,10.53411,108,92,237,9.28514333333333,20.21121,8.673695,20.58257,174,123,132,0.279307333333333,8.03961883540103
"RCHY1","Rchy1",16.278219,17.556034,15.867728,292,310,548,16.567327,13.036957,14.014008,9.341227,221,177,184,7.386222,2.09478439755113
"RCL1","Rcl1",5.831864,6.219107,4.97303,135,142,221,5.674667,5.125296,7.940697,7.687681,107,125,109,0.131075,5.90117100987998
"RCN1","Rcn1",9.643097,10.020557,10.200677,300,314,629,9.954777,418.395899,370.86749,506.13307,8551,6494,8487,0,10.954777
"RCN2","Rcn2",45.993572,48.254006,41.955707,1121,1149,1974,45.401095,90.775879,121.03948,97.886021,1651,1658,1417,0.0240786666666667,45.3100884827858
"RCN3","Rcn3",3.770165,7.272643,7.060877,31,35,75,6.03456166666667,424.450288,666.875181,453.169945,934,1266,935,1.434072,2.89003844860245
"RCOR1","Rcor1",4.319286,3.869394,4.203187,306,286,522,4.13062233333333,7.796442,14.396644,10.965163,352,419,301,0.180422333333333,4.34642939942117
"RCOR2","Rcor2",8.077081,6.19333,6.171807,118,103,184,6.81407266666667,16.621693,15.958743,14.688718,400,236,300,0,7.81407266666667
"RCOR3","Rcor3",6.863401,7.823944,8.795672,213,200,428,7.82767233333333,23.807744,27.290763,20.810977,588,501,538,0,8.82767233333333
"RCSD1","Rcsd1",1.670134,1.791861,1.820503,63,53,129,1.76083266666667,0.688117,1.014348,0.618344,17,13,9,0,2.76083266666667
"RCVRN","Rcvrn",0.084593,0.172875,0.2665,1,2,6,0.174656,5.006045,2.642947,4.464203,63,26,50,0.702421333333333,0.689991353491811
"RD3","Rd3",0.091547,0.045099,0.068981,2,1,3,0.0685423333333333,0.062534,0.029666,0.078529,3,1,3,5.249665,0.170975937643591
"RDH10","Rdh10",3.404649,2.602119,2.668684,137,107,206,2.89181733333333,37.352571,39.768279,43.875948,891,791,899,0.218069333333333,3.19507045028636
"RDH11","Rdh11",8.459913,7.950514,8.436817,287,278,555,8.28241466666667,39.529652,42.184739,39.409466,1082,936,960,1.37120533333333,3.91463975564607
"RDH12","Rdh12",0.751054,0.766192,0.402077,12,18,20,0.639774333333333,0.489975,0.139286,0.170777,13,3,4,0.176786333333333,1.39343420881559
"RDH13","Rdh13",11.416231,6.583535,6.634598,206,170,394,8.21145466666667,21.49893,7.940945,7.512155,208,114,148,0,9.21145466666667
"RDH14","Rdh14",12.867432,12.541276,11.141758,207,208,370,12.1834886666667,9.294895,8.432468,9.885227,109,95,104,0,13.1834886666667
"RDH16","Rdh7",0,0,0,0,0,0,0,0.163095,0.28394,0.09276,8,11,4,0,1
"RDH5","Rdh5",4.940628,2.655864,3.451745,31,25,42,3.68274566666667,7.218753,4.62878,8.721079,66,31,59,0.097432,4.2670030276743
"RDM1","Rdm1",3.540235,11.132993,6.744136,17,42,56,7.13912133333333,0.420786,0.743963,0.330616,4,5,2,0,8.13912133333333
"RDX","Rdx",20.577289,20.864434,19.808974,1004,929,1751,20.416899,100.349559,121.591536,116.802896,2285,1949,2117,0,21.416899
"REC114","Rec114",2.131536,1.177916,1.760562,6,1,12,1.69000466666667,0,0,0,0,0,0,0,2.69000466666667
"REC8","Rec8",3.76389,3.11329,1.463535,42,37,67,2.78023833333333,19.298637,30.919086,23.96055,280,301,255,0.141615333333333,3.31130655217782
"RECK","Reck",7.183671,3.194805,4.699743,117,126,255,5.026073,6.414475,7.618475,7.190535,363,352,351,13.767439,0.408064864869257
"RECQL","Recql",31.923949,26.396556,28.978907,248,238,375,29.099804,15.708426,23.045525,18.912648,743,912,760,0.574693666666667,19.1147044261095
"RECQL4","Recql4",0.221545,0.245529,0.384886,12,13,40,0.283986666666667,29.339743,38.959591,19.051569,281,222,174,0,1.28398666666667
"RECQL5","Recql5",12.085761,9.789907,17.358356,216,190,442,13.078008,35.741703,21.006179,31.091469,413,276,345,0,14.078008
"REEP1","Reep1",28.625956,30.862086,26.122784,1485,1596,2651,28.536942,36.455761,24.371754,45.486905,2087,1112,2322,0.104095666666667,26.7521582519872
"REEP2","Reep2",36.256165,39.036989,38.435423,895,956,1834,37.9095256666667,53.998187,32.218599,46.339065,755,426,666,12.7093556666667,2.8381731871814
"REEP3","Reep3",7.333712,7.647235,8.22982,482,481,968,7.73692233333333,26.724935,34.306776,21.394552,1015,1157,892,0.154048666666667,7.5706706187434
"REEP4","Reep4",1.186996,1.038293,1.90417,16,11,32,1.37648633333333,10.162981,12.210144,10.267672,155,168,148,2.70138,0.642054134764151
"REEP5","Reep5",163.386559,219.483146,183.928125,3561,4112,6934,188.93261,42.69878,45.391004,46.309697,1328,1074,1342,0,189.93261
"REEP6","Reep6",2.833861,3.019136,2.470418,69,76,122,2.77447166666667,5.570121,2.746301,5.20983,70,31,62,0.208509,3.12324663421345
"REG1B","Reg2",1.033573,0.554014,0.949855,7,4,12,0.845814,0,0,0,0,0,0,0,1.845814
"REG3A","Reg3b",0,0,0.093798,0,0,1,0.031266,0,0,0,0,0,0,0.0929773333333333,0.943538322844146
"REG3G","Reg3g",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"REG4","Reg4",0,0,0,0,0,0,0,0,0,0,0,0,0,1.60989966666667,0.383156491711878
"REL","Rel",0.799793,0.695014,0.723345,86,73,148,0.739384,0.428814,0.570104,0.181804,38,54,23,0.156160333333333,1.50444877743312
"RELA","Rela",16.808564,18.139045,15.889637,169,176,345,16.9457486666667,53.538579,54.3373,80.297428,551,479,517,0.707559,10.5095921526967
"RELB","Relb",1.305326,1.148138,1.845747,36,29,83,1.43307033333333,3.124476,2.926039,5.111139,51,42,55,0.373878333333333,1.77095036314472
"RELCH","Relch",17.735014,19.757731,18.672046,807,847,1641,18.721597,16.154266,16.107238,17.541529,465,403,460,0,19.721597
"RELL1","Rell1",3.914041,5.692211,4.675389,137,173,224,4.760547,2.387717,1.169272,2.088709,130,51,101,0.260246333333333,4.57096906186859
"RELL2","Rell2",47.902082,53.657454,53.613257,813,942,1794,51.7242643333333,8.01999,5.120417,6.836029,175,113,126,1.71101733333333,19.4481472637824
"RELN","Reln",18.251654,19.855934,15.049665,1045,1094,1761,17.7190843333333,116.661795,49.079088,122.320261,8794,3711,6747,0.0612083333333333,17.639405708901
"RELT","Relt",6.512396,8.55526,5.191551,140,168,241,6.753069,3.717199,4.285918,2.495005,152,111,100,0.0394783333333333,7.45861529902018
"REM1","Rem1",0.441439,0.097024,0.389616,8,2,7,0.309359666666667,0,0,0,0,0,0,0.057281,1.2384216368843
"REM2","Rem2",10.627973,12.398078,7.738433,125,160,251,10.254828,0.152572,0.339979,0.356352,4,7,8,3.36774433333333,2.57680558683494
"REN","Ren1",0,0.050803,0.026141,0,1,1,0.025648,0,0,0,0,0,0,0.661044666666667,0.617471655387955
"RENBP","Renbp",3.799174,7.013703,5.753072,21,16,48,5.521983,22.73932,15.538725,19.843514,191,129,156,0.0125446666666667,6.44118053722074
"REP15","Rep15",0.7149,0.901579,0.912673,15,19,37,0.843050666666667,1.661678,0.943212,1.011703,24,11,13,0.041139,1.77022536536108
"REPIN1","Repin1",9.477716,9.172751,11.009721,275,311,643,9.88672933333333,37.694201,32.193272,33.120444,885,565,687,0,10.8867293333333
"REPS1","Reps1",23.878131,30.463021,22.800291,339,379,662,25.7138143333333,49.319096,43.030586,57.952252,346,254,304,0.0135896666666667,26.3556498372616
"REPS2","Reps2",30.902902,33.674311,30.016275,3246,3441,5882,31.5311626666667,0.292348,0.458285,0.393796,21,23,30,0.0417043333333333,31.2287869270647
"RER1","Rer1",26.188321,28.849199,25.379016,506,573,949,26.805512,94.878094,101.71381,102.435169,1651,1401,1557,0.796838,15.4746905397148
"RERE","Rere",18.212126,23.870611,23.541723,1359,1300,2783,21.87482,88.989809,117.201624,87.590859,2183,1775,1773,0,22.87482
"RERG","Rerg",3.729074,5.764407,5.822645,95,121,223,5.10537533333333,3.20407,5.769666,3.684326,93,92,68,3.01579733333333,1.52033950584492
"RESF1","Resf1",2.292655,2.138058,2.631559,142,132,311,2.35409066666667,6.480551,11.092689,7.244163,256,335,203,13.806719,0.226524908500436
"RESP18","Resp18",116.740502,124.639618,114.638392,375,414,693,118.672837333333,0,0,0,0,0,0,0,119.672837333333
"REST","Rest",0.531219,0.654627,0.53631,52,63,101,0.574052,6.431291,9.002668,5.584659,621,698,495,11.5605693333333,0.125316930962896
"RET","Ret",1.304995,0.697622,0.934432,86,48,127,0.979016333333333,23.356536,10.832343,23.134245,1612,637,1409,0.0806233333333333,1.83136553902532
"RETN","Retn",0.388424,0.880867,0.428589,4,8,8,0.56596,0,0,0,0,0,0,0,1.56596
"RETNLB","Retnlb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RETREG1","Retreg1",11.906378,12.860969,11.978948,466,493,874,12.248765,38.507149,18.632676,32.013694,865,472,741,0,13.248765
"RETREG2","Retreg2",96.76784,69.580998,85.035033,1480,1581,2900,83.7946236666667,34.643125,29.973377,40.40176,931,625,892,0.968960333333333,43.0656840725249
"RETREG3","Retreg3",14.661239,15.753318,15.675447,625,665,1289,15.3633346666667,24.213027,21.758095,23.780783,771,639,776,0.0433313333333333,15.6837374129152
