"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","FoldChange"
"SUCLA2","Sucla2",52.746874,60.374867,55.373329,1273,1401,2511,56.1650233333333,68.567265,68.010763,52.156618,1163,1437,1389,0.265564666666667,45.1695791127755
"SUCLG1","Suclg1",75.915229,66.34105,61.161499,799,748,1352,67.805926,94.503265,95.122793,89.178463,855,996,1044,0.058132,65.025843656557
"SUCLG2","Suclg2",15.345234,17.948952,18.553638,230,242,464,17.282608,1.379201,1.307438,1.091573,46,61,53,0,18.282608
"SUCNR1","Sucnr1",0,0,0,0,0,0,0,7.853241,0.113287,0.321633,512,10,29,0.0123086666666667,0.987840994479286
"SUCO","Suco",62.233777,84.731042,54.800793,545,571,1046,67.255204,9.174934,7.844084,6.407684,608,730,716,0,68.255204
"SUDS3","Suds3",344.220932,443.747587,374.158481,944,847,1731,387.375666666667,26.31175,16.748699,18.1714,1126,1499,1356,0.0586353333333333,366.864447499391
"SUFU","Sufu",5.317691,5.743667,8.079328,163,165,326,6.38022866666667,2.805124,3.455183,2.104085,222,365,243,36.1053196666667,0.198899476758764
"SUGCT","Sugct",1.980555,2.000731,1.92035,42,41,68,1.967212,0.973778,0.095992,0.294132,11,3,8,0,2.967212
"SUGP1","Sugp1",11.126087,11.715308,11.005039,394,414,745,11.2821446666667,20.751581,21.586171,17.656189,279,413,366,0,12.2821446666667
"SUGP2","Sugp2",24.445116,23.551976,29.694607,994,982,2078,25.897233,94.268204,87.095605,66.978159,3609,4628,4020,0,26.897233
"SUGT1","Sugt1",52.659385,59.08747,51.206296,1347,1404,2376,54.317717,28.414565,23.810998,23.40172,979,1341,1202,0.185113,46.6771666499313
"SULF1","Sulf1",7.018272,12.16331,5.197019,296,334,530,8.12620033333333,57.248554,0.77693,2.357809,1609,28,93,0.041221,8.76490229579823
"SULF2","Sulf2",33.251798,30.710413,28.820921,1077,962,1811,30.9277106666667,45.52466,50.882119,33.729924,1086,1600,1227,0,31.9277106666667
"SULT1A1","Sult1a1",6.715518,5.399006,7.247452,79,69,177,6.453992,1.592343,2.715114,1.770896,68,94,79,0.054469,7.06895318876136
"SULT1B1","Sult1b1",0,0,0,0,0,0,0,1.168591,0.448917,0.513102,95,70,65,0,1
"SULT1C2","Sult1c2",0,0,0,0,0,0,0,0.020025,0.03516,0.033151,2,5,5,0,1
"SULT1C4","Sult1c1",0,0,0,0,0,0,0,8.164236,2.070275,4.765088,229,86,184,0,1
"SULT1E1","Sult1e1",0,0,0,0,0,0,0,0.087077,0.0565,0,1,2,0,0.145656,0.872862360080164
"SULT2A1","Sult2a2",0,0,0,0,0,0,0,0.122068,0.052084,0.123113,3,2,5,6.13412966666667,0.140171267796319
"SULT2B1","Sult2b1",6.658211,5.82231,6.050456,76,74,139,6.17699233333333,0.513385,0.391148,0.675035,8,9,11,22.2887613333333,0.308174068625147
"SULT4A1","Sult4a1",112.848176,121.981473,111.428091,3423,3727,6603,115.419246666667,38.239916,59.84434,53.004119,1234,2613,2639,0,116.419246666667
"SULT6B1","Sult6b1",0,0.03791,0.136111,0,1,3,0.058007,0,0,0,0,0,0,0.0303533333333333,1.02683901315406
"SUMF1","Sumf1",10.085623,10.198813,10.921437,224,256,448,10.4019576666667,3.145167,2.225286,1.827855,104,79,61,0.13586,10.0381716643483
"SUMF2","Sumf2",12.467318,12.122171,12.097424,102,96,201,12.228971,47.842473,41.08549,36.808994,834,882,969,0,13.228971
"SUMO1","Sumo1",73.768077,57.510489,56.479686,748,681,1293,62.586084,80.386513,86.870123,75.470264,1153,1740,1574,0.677726333333333,37.900152567592
"SUMO2","Sumo2",112.264176,134.614514,115.418061,1092,1271,2149,120.765583666667,180.111791,205.88364,200.880424,1565,2376,2342,0.104955333333333,110.19955286277
"SUMO3","Sumo3",108.218332,121.780834,108.943917,926,1126,1856,112.981027666667,39.866313,39.416237,41.451952,1011,1365,1524,0.212680666666667,93.9909662945068
"SUN1","Sun1",42.456771,36.291557,37.828409,1066,1175,2198,38.8589123333333,40.856475,33.654892,25.708834,1203,1419,1286,0.073206,37.1400386629718
"SUN2","Sun2",121.149705,146.312673,119.615138,566,689,1188,129.025838666667,45.563643,49.850001,34.017819,923,1424,1179,0,130.025838666667
"SUN3","Sun3",0,0,0.038334,0,0,1,0.012778,0.253241,0,0.175335,4,0,1,0,1.012778
"SUN5","Sun5",0,0,0,0,0,0,0,0,0,0,0,0,0,0.723024666666667,0.580374744103102
"SUOX","Suox",3.70546,3.526521,3.069689,124,116,197,3.43389,39.064679,33.344387,26.897557,373,538,563,0.968123,2.25285208292368
"SUPT7L","Supt7l",4.701001,4.710309,5.07727,155,148,315,4.82952666666667,23.399665,21.707095,20.182502,1105,1436,1360,4.58683066666667,1.04344072954422
"SUPV3L1","Supv3l1",21.75501,8.942004,12.452207,190,185,375,14.3830736666667,21.442083,17.50944,16.996171,259,360,336,6.66640133333333,2.0065573138966
"SURF1","Surf1",62.500723,76.49147,62.689294,357,380,670,67.2271623333333,19.764445,17.78335,18.052687,249,297,319,1.25034533333333,30.3185299263698
"SURF2","Surf2",18.539067,21.12188,22.077072,189,195,406,20.5793396666667,18.287755,20.28632,22.225102,91,143,156,0,21.5793396666667
"SURF4","Surf4",26.665427,26.173312,26.759656,634,676,1129,26.5327983333333,71.579871,46.885631,50.161704,1372,1349,1427,0,27.5327983333333
"SURF6","Surf6",7.538802,8.236395,7.862847,181,176,327,7.879348,6.620942,10.268094,9.177359,449,763,709,0,8.879348
"SUSD2","Susd2",1.98816,3.306443,2.21595,86,135,184,2.50351766666667,0.822748,0.639172,0.679938,50,49,57,0.117201666666667,3.13597604729674
"SUSD3","Susd3",0.760406,2.446581,2.087227,12,12,21,1.764738,0,0,0.079735,0,0,1,0,2.764738
"SUSD4","Susd4",31.512811,33.871202,33.159103,1227,1314,2453,32.8477053333333,12.819147,13.318414,15.876947,265,433,467,0.0136276666666667,33.3926415452354
"SUSD6","Susd6",7.916025,8.012284,7.969774,539,527,1030,7.96602766666667,10.142457,7.527519,5.844026,697,739,683,1.09506,4.27960424363344
"SUV39H1","Suv39h1",6.550748,8.019318,6.820226,243,283,466,7.13009733333333,1.074963,1.39957,0.970285,48,68,56,0.975490666666667,4.11548253328456
"SUV39H2","Suv39h2",1.171811,1.817006,1.270485,40,63,83,1.41976733333333,4.530737,4.596296,5.081725,82,130,146,0.0311026666666667,2.34677633135789
"SUZ12","Suz12",12.940095,20.674382,15.51291,540,555,995,16.3757956666667,8.415699,6.933491,7.416627,500,552,584,1.678892,6.4861874486417
"SV2A","Sv2a",135.86543,139.006401,123.820514,4464,4552,7638,132.897448333333,48.10233,34.627497,27.572152,3471,3375,2863,0,133.897448333333
"SV2B","Sv2b",97.787833,116.216915,104.217114,5847,6467,11363,106.073954,2.682875,2.275384,3.097244,263,323,425,1.95676933333333,36.2131576490918
"SV2C","Sv2c",8.32097,9.196097,9.380387,1098,1172,2185,8.965818,23.829228,17.165205,17.519248,4324,4234,4587,10.437399,0.8713360441478
"SVBP","Svbp",56.087827,45.669502,58.44236,42,51,92,53.3998963333333,37.825311,45.535841,41.254829,282,453,459,47.7725246666667,1.11537995429038
"SVEP1","Svep1",0.16034,0.274017,0.426763,15,25,56,0.28704,0.222984,0.464427,0.144958,45,45,39,0.415869666666667,0.909010221986063
"SVIL","Svil",2.336753,1.753828,2.290875,143,141,292,2.127152,102.441729,43.787383,36.501652,1755,1211,1107,0.026929,3.04514917779126
"SVIP","Svip",17.789485,16.881142,14.742082,631,670,1097,16.470903,22.315863,19.635784,21.525691,330,367,399,0.342798333333333,13.0108167148455
"SVOP","Svop",41.56032,45.962357,40.468114,1731,1815,3233,42.663597,23.764147,33.652786,22.780545,1384,2660,2033,0.217240333333333,35.8709745350206
"SVOPL","Svopl",0,0.03237,0.041782,0,1,2,0.0247173333333333,2.927689,0.752994,1.075073,20,8,17,2.03154033333333,0.33801870358314
"SWAP70","Swap70",2.261662,2.398538,2.905483,113,131,280,2.52189433333333,2.993452,2.64958,2.690264,145,210,237,0.20962,2.91157085145197
"SWI5","Swi5",169.198513,160.435195,152.411313,829,769,1447,160.681673666667,13.193732,11.898644,16.181176,136,140,179,0.452517666666667,111.311330235111
"SWSAP1","Swsap1",4.060245,5.134306,4.193148,95,119,190,4.46256633333333,1.800849,1.159581,0.819534,29,27,18,0,5.46256633333333
"SWT1","Swt1",16.157554,9.238371,9.519586,133,130,237,11.6385036666667,3.222882,3.780616,3.345896,196,313,287,0.496974333333333,8.44269897301735
"SYAP1","Syap1",11.899292,11.921734,12.709375,287,276,537,12.1768003333333,12.702126,11.276692,10.408909,1012,1172,1212,0.009609,13.0513895313268
"SYBU","Sybu",22.855845,22.824939,23.071911,829,818,1601,22.917565,26.3617,22.166548,27.347704,665,767,919,0.026686,23.2958908566008
"SYCE1","Syce1",0.110671,0.282755,0.203251,2,5,7,0.198892333333333,0.166513,0.115809,0.289664,2,2,7,0.431778666666667,0.837344738572256
"SYCE1L","Syce1l",0.132789,0,0.213867,1,0,3,0.115552,10.549316,27.073582,47.443963,19,37,50,0.173688,0.950467245128177
"SYCE2","Syce2",1.556845,2.216443,1.003255,13,18,19,1.592181,5.197753,0.711426,0.33453,12,10,7,0.292402333333333,2.00570745900335
"SYCE3","Syce3",0,0,0,0,0,0,0,2.495538,1.372394,2.149263,5,3,7,0,1
"SYCN","Sycn",0,0,0,0,0,0,0,0,0,0,0,0,0,0.250425,0.799728092448568
"SYCP1","Sycp1",0.022237,0.023435,0,1,1,0,0.015224,1.699738,0.579105,2.207659,4,2,10,0.984290666666667,0.51163068851472
"SYCP2","Sycp2",0.526796,0.668647,0.706186,30,36,65,0.633876333333333,1.286527,2.696969,0.688825,18,37,19,0.0113653333333333,1.61551546160702
"SYCP2L","Sycp2l",0.266304,0.086203,0,5,3,0,0.117502333333333,6.553052,4.486985,7.523629,49,53,83,78.7391123333333,0.0140144817346579
"SYCP3","Sycp3",0.809058,0.878074,0.73831,9,9,16,0.808480666666667,0.176997,0.264218,0.116402,7,15,4,0.0289103333333333,1.75766595793414
"SYDE1","Syde1",1.636164,1.915624,2.001664,72,85,174,1.85115066666667,5.809757,4.759549,6.958366,188,196,379,1.05132533333333,1.38990662297026
"SYF2","Syf2",19.823298,20.859721,19.347656,325,335,595,20.010225,15.946014,12.976002,13.021869,232,257,262,0.013063,20.7393074270801
"SYK","Syk",1.346108,0.71542,0.740245,51,48,94,0.933924333333333,0.311708,1.561393,1.267189,25,171,108,0,1.93392433333333
"SYMPK","Sympk",40.688242,29.316386,33.81536,1397,1254,2586,34.6066626666667,38.43989,32.966617,29.225078,1000,1554,1259,0,35.6066626666667
"SYN1","Syn1",110.509143,133.88584,119.480931,4153,5382,9749,121.291971333333,96.294815,87.458287,88.770753,2412,2967,3642,6.85093033333333,15.576749014586
"SYN2","Syn2",99.498243,110.478383,100.714199,4206,4658,8338,103.563608333333,31.618692,45.128949,40.254987,1401,2983,2499,0.118621333333333,93.4754283844637
"SYN3","Syn3",3.710572,5.899604,6.191063,111,155,249,5.26707966666667,53.667771,33.988416,24.070099,4381,4269,3174,0.0705543333333333,5.85405100099232
"SYNC","Sync",0.306723,0.272285,0.376495,8,8,19,0.318501,3.068101,2.379516,2.121326,43,47,41,147.617492333333,0.00887177531594155
"SYNCRIP","Syncrip",29.111076,24.834557,32.806445,1430,1249,2378,28.9173593333333,32.577322,29.466657,23.654329,1589,2308,1987,0,29.9173593333333
"SYNDIG1","Syndig1",15.759734,17.169516,15.912505,374,417,702,16.280585,2.361456,2.11023,3.973101,76,93,185,0.596894666666667,10.8213680969148
"SYNDIG1L","Syndig1l",21.197817,22.665222,22.26716,568,694,1233,22.0433996666667,0,0.178758,0.598988,0,4,33,0.0870946666666667,21.1972336662492
"SYNE1","Syne1",64.858774,63.031593,66.237679,7131,6855,14109,64.7093486666667,21.765844,19.540139,15.697608,1154,1213,1126,0.401531,46.8839780687453
"SYNE2","Syne2",7.275624,11.747778,7.858539,345,356,795,8.960647,4.185174,6.577399,4.09358,161,265,167,0.273980333333333,7.81852493275014
"SYNE3","Syne3",0.349143,0.353051,0.46551,25,25,61,0.389234666666667,0.513174,0.411499,0.505618,67,86,108,4.48337566666667,0.253353910276802
"SYNE4","Syne4",3.930383,7.329096,5.642985,17,25,58,5.63415466666667,2.217796,1.638105,4.298309,41,34,47,1.802464,2.36725776554727
"SYNGAP1","Syngap1",96.878733,89.291866,104.477732,3095,2798,5631,96.882777,341.921993,297.729972,226.855136,1650,2361,2142,0,97.882777
"SYNGR1","Syngr1",98.935531,104.741588,94.275473,5427,5774,10056,99.3175306666667,42.654416,39.04413,35.901761,2860,3462,3459,0.0357663333333333,96.8534383076749
"SYNGR2","Syngr2",5.992993,9.122447,5.808969,66,57,123,6.974803,7.282849,5.374784,5.54687,165,169,187,0.500262333333333,5.31560569295992
"SYNGR3","Syngr3",49.530699,54.043667,48.211126,1206,1318,2298,50.595164,69.070364,63.926372,76.013129,1567,2083,2733,0,51.595164
"SYNGR4","Syngr4",0.282052,0.095097,0,2,1,0,0.125716333333333,0,0,0,0,0,0,0,1.12571633333333
"SYNJ1","Synj1",77.447765,84.826043,82.210806,4745,4946,8693,81.4948713333333,23.605772,23.058769,22.741009,1300,1812,1948,0.0826653333333333,76.1960956848469
"SYNJ2","Synj2",23.75994,24.097943,21.687876,1179,976,1817,23.1819196666667,3.075817,1.02856,0.56391,167,44,58,0,24.1819196666667
"SYNJ2BP","Synj2bp",10.547004,10.909516,10.101414,501,447,847,10.5193113333333,11.250669,6.731877,6.388932,982,1061,1057,0.814611666666667,6.34808622965244
"SYNM","Synm",6.529202,5.698708,5.769271,515,554,1057,5.99906033333333,5.46536,4.446373,5.971535,585,585,878,0.255796333333333,5.57340402066259
"SYNPO","Synpo",42.772426,36.299131,41.514604,2199,2134,4182,40.195387,4.90642,0.583511,1.092358,331,62,126,0.0337383333333333,39.8508845726594
"SYNPO2","Synpo2",1.012117,1.281172,0.945209,81,119,188,1.07949933333333,0.479046,0.318386,0.401616,60,56,71,34.143478,0.0591716998907545
"SYNPO2L","Synpo2l",0.080964,0.08003,0.09186,4,4,9,0.0842846666666667,1.263454,0.215788,0.505782,26,24,14,11.7579723333333,0.0849887927593092
"SYNPR","Synpr",62.368186,72.575263,59.040607,1107,1306,2114,64.661352,1.730358,0.165812,2.038521,42,5,58,2.23847933333333,20.2753654544448
"SYNRG","Synrg",12.029929,13.990272,12.355884,970,1077,1882,12.7920283333333,27.11178,28.077848,25.700314,984,1289,1063,0.673357333333333,8.24212979415435
"SYP","Syp",465.227615,499.084543,413.942056,10188,10972,18893,459.418071333333,255.37823,218.989582,225.196023,8532,9849,10801,6.35093533333333,62.6339439071835
"SYPL2","Sypl2",0.415716,0.621305,0.532875,23,18,38,0.523298666666667,0.137715,0.075584,0.046411,8,6,4,0.368965,1.11273748172281
"SYS1","Sys1",21.39064,15.878479,14.219326,200,234,401,17.162815,8.398747,11.593708,9.276797,269,367,294,0.019017,17.8238586794921
"SYT1","Syt1",275.579049,333.221721,274.64991,16457,19150,31183,294.48356,56.286974,53.475105,50.912451,3296,4188,4244,0,295.48356
"SYT10","Syt10",2.072163,3.36466,2.436851,49,78,110,2.624558,0.347146,0.303081,0.037766,4,12,2,0,3.624558
"SYT11","Syt11",178.616772,189.932504,171.850648,8141,8709,15059,180.133308,127.9007,131.093148,115.254563,10904,15165,14169,0.150704666666667,157.410770327979
"SYT12","Syt12",18.986824,11.670241,22.785411,448,348,678,17.8141586666667,1.476478,1.782387,3.029366,73,111,141,0.230023333333333,15.2957737929091
"SYT13","Syt13",43.428149,40.827291,35.863008,2240,2090,3589,40.0394826666667,61.587996,43.142111,35.229363,4508,4244,4219,0.0658516666666667,38.503934412387
"SYT14","Syt14",3.590432,3.687265,3.805625,342,338,687,3.69444066666667,2.36915,2.440678,1.841602,471,651,510,0.0886493333333333,4.31216969774167
"SYT15","Syt15",0.248806,0.417303,0.21014,13,21,20,0.292083,2.092916,1.369041,2.521005,132,187,220,6.79562333333333,0.1657446678414
"SYT16","Syt16",37.771344,42.289474,41.629923,972,1063,1865,40.5635803333333,3.664591,5.144883,3.601982,746,1051,1031,0.619959,25.6571804183522
"SYT17","Syt17",14.021235,14.358828,17.248801,386,447,808,15.2096213333333,113.686359,109.174743,90.630995,4159,4812,4734,0.0644213333333333,15.2285761528016
"SYT2","Syt2",8.952405,10.366381,8.328558,760,819,1239,9.21578133333333,19.876649,6.233495,6.442877,2541,1085,1191,4.77202866666667,1.7698770957825
"SYT3","Syt3",15.069037,15.375813,16.298053,358,415,823,15.5809676666667,58.180073,66.569401,64.702347,1166,1921,1955,0.119671333333333,14.8087810887362
"SYT4","Syt4",43.893975,50.179824,45.026929,2389,2623,4583,46.3669093333333,335.371581,155.443737,104.494366,12719,7571,5544,0,47.3669093333333
"SYT5","Syt5",84.737671,97.512258,93.13033,1234,1400,2578,91.7934196666667,185.30384,170.807166,170.582798,1388,2032,2070,0.0161743333333333,91.3164371730179
"SYT6","Syt6",12.0264,10.562216,10.575516,696,613,1212,11.0547106666667,10.45964,8.430396,11.595234,730,767,1142,11.035874,1.00156504352461
"SYT7","Syt7",192.226387,182.933727,198.841175,3229,3143,6300,191.333763,25.482524,22.910629,16.307779,1825,2098,2007,0.23906,155.225544364276
"SYT8","Syt8",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732166666666667,0.931778298883419
"SYT9","Syt9",2.265748,2.826183,3.061046,105,129,254,2.717659,6.165805,5.968255,6.005545,379,503,553,0.722708333333333,2.15803158785827
"SYTL1","Sytl1",0.570384,0.580544,0.891493,3,9,13,0.680807,0.284107,0.295047,0.305294,9,14,12,2.99118633333333,0.421129674142834
"SYTL2","Sytl2",24.626255,37.247722,28.181898,573,898,1394,30.018625,15.39157,22.318112,27.851284,219,392,551,0,31.018625
"SYTL3","Sytl3",0.079362,0,0.16076,2,0,6,0.0800406666666667,0.821313,0.702601,0.486743,32,39,26,0,1.08004066666667
"SYTL4","Sytl4",0.899927,0.844382,0.470126,17,23,32,0.738145,0.348939,0.094189,0.058699,18,5,5,0.274549666666667,1.36373265433098
"SYTL5","Sytl5",1.817152,1.579958,1.93334,55,47,112,1.77681666666667,7.402687,3.852627,4.527902,563,398,497,0,2.77681666666667
"SYVN1","Syvn1",9.088033,10.096431,10.112087,377,406,816,9.765517,19.224014,24.739025,19.637678,532,715,692,0,10.765517
"SZRD1","Szrd1",15.723464,9.526367,15.470713,311,258,563,13.5735146666667,14.1789,16.851949,14.08341,648,937,802,0,14.5735146666667
"SZT2","Szt2",8.337837,5.641344,10.520742,528,465,1116,8.166641,26.039139,22.13952,14.828465,854,1182,921,0.877007666666667,4.8836460089046
"TAAR1","Taar1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506586666666667,0.951783896831702
"TAAR2","Taar2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.208694666666667,0.827338804065212
"TAAR3P","Taar3",0,0,0,0,0,0,0,0,0,0,0,0,0,12.6939146666667,0.0730251373943618
"TAAR5","Taar5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TAAR6","Taar6",0,0,0,0,0,0,0,0,0,0,0,0,0,7.62272833333333,0.115972574032542
"TAAR8","Taar8a",0,0,0,0,0,0,0,0,0,0,0,0,0,8.433451,0.106005744875338
"TAAR9","Taar9",0,0,0,0,0,0,0,0,0,0,0,0,0,0.745394333333333,0.572936430984173
"TAB1","Tab1",5.582161,5.714516,5.422367,206,216,341,5.57301466666667,52.010509,59.186855,49.878721,354,535,474,0,6.57301466666667
"TAB2","Tab2",15.657513,15.0353,15.540254,745,752,1354,15.4110223333333,16.932389,17.103713,16.570357,855,1086,1019,0.355833,12.1040145307964
"TAB3","Tab3",3.5976,5.118107,5.267744,330,349,646,4.66115033333333,7.890216,8.331846,9.516993,706,993,1038,0.228013666666667,4.61000596898895
"TAC1","Tac1",74.090996,78.867621,77.389573,624,659,1270,76.78273,4285.161222,1872.786095,2460.755581,54877,32225,43834,1.18184466666667,35.6499851654579
"TAC4","Tac4",0,0,0,0,0,0,0,0.184259,0.543783,0.193784,1,3,1,0.223859666666667,0.817087144250471
"TACC1","Tacc1",40.141677,46.592478,46.3867,2655,2485,5126,44.3736183333333,18.106106,12.403222,17.421965,902,929,971,0.133681666666667,40.0232443263762
"TACC2","Tacc2",14.546781,16.171317,15.552845,605,660,1256,15.4236476666667,56.982816,61.288199,43.724393,1259,2036,1645,0.520165,10.8038585723699
"TACC3","Tacc3",1.734185,3.650641,4.171779,37,50,93,3.185535,3.813423,2.610886,2.146364,91,72,68,0,4.185535
"TACO1","Taco1",5.429721,5.00546,5.376453,91,83,174,5.27054466666667,7.315923,7.228406,7.672651,150,201,231,0,6.27054466666667
"TACR1","Tacr1",1.394775,1.998618,1.302627,97,133,177,1.56534,0.743862,1.090876,0.079623,26,47,9,0,2.56534
"TACR2","Tacr2",0.033165,0.033957,0.069813,1,1,4,0.045645,0.78501,0.376709,0.483669,20,14,18,0,1.045645
"TACR3","Tacr3",0.939173,0.799268,0.739247,49,41,74,0.825896,1.488928,1.586218,1.07394,124,179,124,3.37604033333333,0.417248439437753
"TACSTD2","Tacstd2",0.092391,0.092076,0.023541,2,2,1,0.069336,0.195812,0.056544,0.025186,5,2,1,0,1.069336
"TADA1","Tada1",12.418898,11.325954,13.110455,350,317,654,12.2851023333333,9.907844,12.285363,8.854114,312,525,399,0.320978,10.0570201270069
"TADA2A","Tada2a",21.82473,15.439713,19.091149,233,221,476,18.7851973333333,7.994688,8.359995,6.579166,208,334,272,0.029281,19.2223477683289
"TADA3","Tada3",15.007817,15.418376,16.65294,257,276,542,15.6930443333333,37.013511,37.809316,34.03035,833,1179,1140,0,16.6930443333333
"TAF1","Taf1",26.600721,20.8381,19.292411,1036,1156,2013,22.243744,19.604862,16.893445,16.091365,712,972,908,1.85535933333333,8.14039190397286
"TAF10","Taf10",37.779457,41.489987,44.254966,329,296,619,41.1748033333333,46.692378,41.128464,56.194994,284,367,404,0,42.1748033333333
"TAF11","Taf11",26.642552,41.931519,31.498789,281,321,552,33.35762,17.901543,22.338265,18.245572,445,725,637,0.127988666666667,30.4591890107643
