"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"ATG10","Atg10",3.833226,6.212609,5.490134,52,81,151,5.17865633333333,5.445484,4.483713,4.128458,103,69,76,0.248863666666667,4.94742260364155
"ATG101","Atg101",10.379121,12.592361,11.303046,151,188,316,11.4248426666667,27.57362,26.57761,30.133307,481,403,398,2.51195466666667,3.53787102794797
"ATG12","Atg12",11.830576,11.401218,10.580976,742,697,1229,11.2709233333333,65.867551,54.905971,63.59206,1641,1242,1319,107.671721333333,0.112917354973096
"ATG13","Atg13",34.177994,32.570931,30.169611,806,951,1609,32.3061786666667,63.016291,65.160511,74.141389,1153,805,927,187.27268,0.176903938833115
"ATG14","Atg14",5.042508,4.464676,5.254987,217,209,435,4.92072366666667,4.993517,5.142414,5.981248,437,344,361,178.664134666667,0.0329543994835222
"ATG16L1","Atg16l1",22.324131,18.195067,17.403577,620,562,1131,19.3075916666667,19.077956,21.440579,20.937324,654,637,568,10.190367,1.8147386646628
"ATG16L2","Atg16l2",22.149686,18.633062,21.873029,186,139,369,20.885259,50.173643,12.940638,17.205088,568,149,166,28.4067053333333,0.744226826906462
"ATG2A","Atg2a",7.670691,9.085889,9.290892,426,517,1025,8.68249066666667,5.671826,5.859497,7.657924,448,350,389,19.4168403333333,0.474240406869355
"ATG2B","Atg2b",8.637166,8.227059,8.422816,695,697,1337,8.42901366666667,15.376779,9.001729,9.797112,1254,907,789,0.42983,6.594499812332
"ATG3","Atg3",14.316734,14.055627,12.564771,368,358,630,13.6457106666667,26.60653,24.403262,32.202724,498,344,389,0.229222666666667,11.9146116190503
"ATG4A","Atg4a",3.970095,5.167995,5.993965,53,62,125,5.04401833333333,8.510458,10.871715,16.0806,226,203,245,32.717172,0.179256384056567
"ATG4B","Atg4b",42.320333,41.726275,44.114174,580,560,1153,42.7202606666667,130.815638,98.015693,98.511071,1470,818,888,72.3745746666667,0.595850277364924
"ATG4C","Atg4c",13.711949,16.076655,14.099562,450,519,919,14.6293886666667,5.48786,2.323631,4.501674,129,51,75,14.770789,0.991034035561992
"ATG4D","Atg4d",11.786486,11.46704,11.058865,229,212,422,11.4374636666667,29.280167,37.935689,37.492094,303,217,248,15.2469496666667,0.76552607854656
"ATG5","Atg5",6.971159,7.822307,7.210807,219,239,429,7.33475766666667,16.477331,13.428234,18.622548,367,262,313,59.3895483333333,0.138016559101604
"ATG7","Atg7",12.576219,16.90878,10.401957,276,269,466,13.295652,13.636688,8.602928,14.395823,179,140,137,16.3013133333333,0.826275539005324
"ATG9A","Atg9a",33.084099,38.629013,34.727371,1337,1560,2603,35.480161,48.268122,42.510033,44.56285,1138,803,722,86.939447,0.414832731436212
"ATG9B","Atg9b",2.344551,2.595632,1.911804,47,60,85,2.28399566666667,23.261571,10.955087,10.416083,289,121,93,43.5711323333333,0.0736798796608241
"ATIC","Atic",8.089019,8.942587,8.827424,243,263,508,8.61967666666667,64.578836,55.42343,74.184387,683,504,577,51.681988,0.182598968487421
"ATL1","Atl1",66.988728,84.375514,76.910261,1332,1467,2463,76.091501,122.511741,164.995774,170.422992,1598,1577,1577,117.75152,0.649183277822465
"ATL2","Atl2",20.961872,20.450822,21.640957,880,834,1588,21.0178836666667,25.48987,17.338471,19.440156,675,416,404,12.1727076666667,1.67147743833886
"ATL3","Atl3",6.658524,6.627695,6.775528,602,625,1208,6.687249,3.480736,2.306589,2.656567,425,217,233,0.871237,4.10811083791097
"ATM","Atm",16.950064,17.939949,17.730323,258,278,524,17.540112,41.959385,31.450861,30.889539,1322,723,689,11.9845803333333,1.42785608191008
"ATMIN","Atmin",15.882849,15.451865,14.206984,1076,1030,1852,15.180566,24.348252,27.713131,29.002272,1573,1426,1462,40.4066406666667,0.390772246661047
"ATN1","Atn1",31.081207,38.869407,45.581477,1082,1300,2458,38.510697,43.234403,36.4782,43.638163,2994,1956,1868,3.72619566666667,8.3599367835455
"ATOH1","Atoh1",0,0,0,0,0,0,0,0.025976,0,0.077721,1,0,2,2.50730533333333,0.285119174112396
"ATOH7","Atoh7",0.403026,0.82041,1.469808,4,6,18,0.897748,0.425076,3.270833,4.295243,10,58,67,23.9725426666667,0.0759933830259549
"ATOH8","Atoh8",0.694571,0.61786,0.616897,11,17,23,0.643109333333333,2.088525,0.340552,1.356167,95,11,33,27.1483573333333,0.0583731872476821
"ATOX1","Atox1",42.281592,40.399944,46.122208,146,154,321,42.9345813333333,69.2626,77.482296,81.170616,313,277,253,129.012410666667,0.33792605727445
"ATP10A","Atp10a",2.775951,1.723364,2.798264,208,127,404,2.43252633333333,1.506782,1.180511,0.628241,96,43,24,4.874996,0.584260199212618
"ATP10D","Atp10d",0.60586,1.330054,1.187742,39,65,95,1.04121866666667,5.95317,4.057504,6.202721,283,148,141,13.0100653333333,0.145696584427063
"ATP11A","Atp11a",34.99276,39.300466,34.911995,765,741,1635,36.4017403333333,25.122946,39.667161,21.523743,1476,2021,1522,3.59130666666667,8.14620826896047
"ATP11C","Atp11c",3.017149,2.969636,2.703212,261,212,418,2.89666566666667,12.133314,8.458696,8.466289,594,315,319,8.12296533333333,0.427127093471363
"ATP12A","Atp12a",0.054186,0.092348,0.075771,3,5,8,0.0741016666666667,0.072763,0.307427,0.366401,5,18,20,0.441168,0.74529941454894
"ATP13A1","Atp13a1",15.200283,13.586837,13.301203,404,367,748,14.029441,52.364345,63.872176,61.346219,889,862,778,16.0689726666667,0.880512336243318
"ATP13A2","Atp13a2",39.061795,51.389504,48.862364,1045,1191,2279,46.4378876666667,140.562696,180.846315,169.839233,2790,2647,2416,27.5929256666667,1.65907778097606
"ATP13A3","Atp13a3",30.785212,24.631346,25.671368,1114,1040,1965,27.0293086666667,16.961337,10.723352,8.13856,920,617,469,11.65645,2.21462642894861
"ATP13A4","Atp13a4",8.177291,7.781321,7.475789,120,109,175,7.811467,1.119617,5.414533,0.659962,52,25,22,57.3095193333333,0.151115411355532
"ATP13A5","Atp13a5",2.1129,2.589382,3.094253,136,162,334,2.598845,0.840302,0.862183,0.159062,13,7,5,11.5046343333333,0.287800898776115
"ATP1A1","Atp1a1",196.42263,211.223256,180.236086,9825,10441,17340,195.960657333333,117.621149,130.07963,131.554986,5997,4565,4325,90.9739716666667,2.14148257125571
"ATP1A2","Atp1a2",156.366734,151.044402,157.781635,12154,11642,23259,155.064257,51.769198,6.620784,6.071198,3050,253,341,115.292193,1.34200115221836
"ATP1A3","Atp1a3",357.288529,391.946601,343.147515,17735,19292,32937,364.127548333333,395.518528,515.896468,324.541884,11703,11451,10168,6.613862,47.9556299199189
"ATP1A4","Atp1a4",0.042289,0.043246,0.022141,2,2,2,0.035892,0.230053,0.055304,0.331479,13,3,7,73.086374,0.013982220266307
"ATP1B1","Atp1b1",958.334568,982.011548,873.759693,14122,15080,25070,938.035269666667,142.095745,150.368319,171.161047,5158,4222,4302,0.696101,553.643485657202
"ATP1B2","Atp1b2",150.518948,160.803543,140.815883,3878,4095,7338,150.712791333333,28.314789,20.583074,23.866271,855,479,484,61.530584,2.42621740640281
"ATP1B3","Atp1b3",76.57519,67.086313,67.808718,903,925,1781,70.4900736666667,359.681179,348.542535,595.611863,1125,909,1011,63.3494203333333,1.11096686335859
"ATP1B4","Atp1b4",0,0,0,0,0,0,0,3.273893,0.094982,0.020594,275,5,1,8.09539666666667,0.109945727124234
"ATP23","Atp23",3.446418,3.843287,2.888844,48,56,107,3.39284966666667,4.535027,3.274442,2.723814,46,28,18,18.2899126666667,0.227727815183819
"ATP2A1","Atp2a1",0.020642,0.042286,0.179192,1,2,10,0.0807066666666667,30.910763,4.380861,10.932536,813,37,41,15.8622486666667,0.0640903053934325
"ATP2A2","Atp2a2",159.022556,154.990451,140.062708,11668,11188,19615,151.358571666667,232.486017,320.173293,258.120463,7053,6586,6167,62.165615,2.41204920852376
"ATP2A3","Atp2a3",1.62439,1.79728,1.486848,86,96,182,1.63617266666667,2.142423,0.621614,0.570313,42,11,21,2.24644233333333,0.812018941349849
"ATP2B1","Atp2b1",240.73618,228.808713,219.043867,10901,10688,19184,229.529586666667,46.619031,25.357264,20.819731,2655,921,795,54.43623,4.15846435925868
"ATP2B2","Atp2b2",94.018459,96.684923,84.401991,10108,10336,17314,91.701791,11.008994,10.340013,9.224022,1076,928,798,3.74870566666667,19.5214859599988
"ATP2B4","Atp2b4",43.755671,52.8393,43.297327,3471,3327,6459,46.630766,47.934968,24.94655,25.319223,4327,1944,1834,48.484057,0.962547715115598
"ATP2C1","Atp2c1",69.767864,79.16247,108.69101,1929,1809,3414,85.8737813333333,87.341377,81.516718,90.046162,2241,1937,1821,0.990933333333333,43.6347013126172
"ATP2C2","Atp2c2",0.113413,0.184229,0.130102,5,8,11,0.142581333333333,2.860137,3.864648,1.253554,66,53,45,13.9126243333333,0.0766183944417742
"ATP4A","Atp4a",0.351709,0.278629,0.366,5,4,10,0.332112666666667,0.118187,0.0778,0,4,2,0,0.0114746666666667,1.31700052464652
"ATP4B","Atp4b",0.058946,0,0,1,0,0,0.0196486666666667,0.239096,0,0,6,0,0,21.711044,0.0448966003793866
"ATP5PB","Atp5pb",184.446926,193.665027,180.760421,1837,1925,3404,186.290791333333,158.305752,168.185759,195.39293,1731,1405,1495,0.0648756666666667,175.880431111363
"ATP6AP1","Atp6ap1",248.600557,326.653539,263.757327,3080,3300,5706,279.670474333333,75.16513,102.229982,102.391663,2601,2526,2194,49.9612583333333,5.50752637420158
"ATP6AP2","Atp6ap2",86.102981,91.691611,76.676259,2681,2735,4442,84.823617,223.97175,269.618562,307.982629,2692,2535,2583,1.82132633333333,30.4195994578909
"ATP6V0A1","Atp6v0a1",159.44265,164.690131,165.286192,4676,5040,9064,163.139657666667,232.528513,378.620398,394.507359,3540,4289,4034,55.8822853333333,2.88560237523509
"ATP6V0A2","Atp6v0a2",175.802721,89.249189,90.96391,867,831,1658,118.67194,10.508928,7.318087,8.231805,593,394,390,5.40587666666667,18.6815866472609
"ATP6V0A4","Atp6v0a4",0,0.274017,0.136507,0,1,11,0.136841333333333,0.264962,0.953131,2.159758,8,6,6,53.8630713333333,0.020721430749405
"ATP6V0B","Atp6v0b",220.761467,219.273603,222.216212,1358,1373,2586,220.750427333333,125.565835,181.886756,220.145126,1633,1680,1744,26.5722543333333,8.04252074032442
"ATP6V0C","Atp6v0c",723.057149,897.931555,778.241444,5535,6527,11680,799.743382666667,135.677071,176.95188,199.24189,1652,1645,1660,1.31868533333333,345.343704536019
"ATP6V0D1","Atp6v0d1",89.965944,98.334274,87.972816,1844,1984,3406,92.0910113333333,121.197305,154.068271,161.153179,1767,1754,1506,14.2486543333333,6.10486730818193
"ATP6V0D2","Atp6v0d2",0,0,0.015511,0,0,1,0.00517033333333333,0.665665,0.095293,0,18,3,0,13.1152043333333,0.0712118868133991
"ATP6V0E2","Atp6v0e2",125.993391,141.896742,122.9949,2768,3055,5186,130.295011,115.848315,161.072152,179.717396,2607,2681,2553,12.7036506666667,9.58102437034297
"ATP6V1A","Atp6v1a",147.321617,143.195493,124.357662,5288,5765,9616,138.291590666667,91.192604,133.413743,106.587264,4996,5275,5196,82.8242013333333,1.66171091941292
"ATP6V1B2","Atp6v1b2",169.784862,191.42706,172.846246,6311,7075,12370,178.019389333333,74.806084,109.788986,119.478841,2871,3115,3239,0.614700333333333,110.868490974899
"ATP6V1C1","Atp6v1c1",112.669458,132.381714,102.613282,2356,2593,4231,115.888151333333,63.086962,83.566531,75.60463,2101,2196,1939,37.0946093333333,3.06836461585798
"ATP6V1C2","Atp6v1c2",4.016594,3.296029,2.093458,28,25,40,3.13536033333333,0.696783,0.375398,1.095759,40,16,23,2.61017666666667,1.14547312089067
"ATP6V1D","Atp6v1d",100.513334,117.947239,105.450636,1912,2028,3571,107.970403,91.03677,101.376816,121.312609,913,845,955,8.449238,11.5321894739026
"ATP6V1E1","Atp6v1e1",538.619123,579.799341,484.179174,2699,2828,4971,534.199212666667,68.935997,92.614906,103.502525,1325,1312,1294,1.84677933333333,188.001650285972
"ATP6V1E2","Atp6v1e2",0,0,0.046346,0,0,1,0.0154486666666667,5.674484,6.578944,6.1395,124,128,97,0.0412463333333333,0.975224242486328
"ATP6V1F","Atp6v1f",77.34366,91.193883,78.893913,526,578,1005,82.477152,93.280568,108.6685,107.261567,814,721,618,101.405901666667,0.815159582029948
"ATP6V1G1","Atp6v1g1",42.3536,50.257131,40.817569,562,655,1037,44.4761,50.367372,69.711825,68.944172,1266,1332,1210,465.641423666667,0.0974540572130705
"ATP6V1G2","Atp6v1g2",215.237451,195.596839,189.424099,3078,3389,6010,200.086129666667,63.919168,74.45126,87.45235,1293,1260,1276,83.752394,2.37263067361456
"ATP6V1G3","Atp6v1g3",0,0,0,0,0,0,0,0,0,0,0,0,0,8.03659133333333,0.110661195478797
"ATP6V1H","Atp6v1h",66.622066,81.797353,68.17863,1563,1821,2961,72.1993496666667,169.11104,221.443408,282.717298,1308,1306,1377,19.0192843333333,3.65644188113085
"ATP7A","Atp7a",2.069097,2.725687,1.923094,98,89,207,2.23929266666667,5.178292,2.584726,2.72201,738,310,266,18.4484123333333,0.166558205942329
"ATP7B","Atp7b",0.364246,0.338546,0.25231,34,31,45,0.318367333333333,8.383672,11.183756,9.410639,590,664,563,0.401767333333333,0.940503678451631
"ATP8A1","Atp8a1",35.6179,40.646582,42.10342,3741,3797,6856,39.4559673333333,28.181815,19.272338,14.443948,1955,1226,1012,77.169411,0.517542179425317
"ATP8A2","Atp8a2",6.640661,8.189368,8.695473,942,1040,1798,7.841834,53.657998,115.942467,79.758521,9370,15708,9979,0.559755333333333,5.66873137795543
"ATP8B1","Atp8b1",0.553242,0.845329,0.454279,39,48,81,0.617616666666667,0.708325,1.24601,0.46167,34,21,15,0,1.61761666666667
"ATP8B2","Atp8b2",43.17616,36.788942,43.655506,832,815,1657,41.2068693333333,42.970237,75.303701,44.359166,1322,1127,971,0.106368666666667,38.1490100045012
"ATP8B3","Atp8b3",0,0.249606,0.033698,0,1,4,0.0944346666666667,1.804749,1.488253,0.784764,93,42,28,26.4008596666667,0.0399416178901151
"ATP8B5P","Atp8b5",0.05121,0.110229,0.083436,2,6,4,0.081625,0.07023,0.030987,0,2,1,0,6.47585233333333,0.144682499302086
"ATP9A","Atp9a",73.678731,82.195309,75.70951,3355,3827,6730,77.1945166666667,42.145943,58.990929,53.535289,6340,6728,5358,7.513528,9.18473712269069
"ATP9B","Atp9b",27.205255,30.328048,29.073823,657,658,1263,28.869042,37.504726,35.499478,35.636548,674,465,417,0.156539666666667,25.8262149244629
"ATPAF1","Atpaf1",23.446578,31.278356,24.807882,484,651,1016,26.5109386666667,37.49528,43.000825,54.273186,1045,885,1026,21.739257,1.20984334126074
"ATPAF2","Atpaf2",8.694998,13.443442,11.539747,146,162,261,11.2260623333333,16.096087,14.69704,16.824,225,183,167,22.358346,0.52341301620129
"ATPSCKMT","Atpsckmt",3.598276,2.881939,3.30929,136,110,221,3.26316833333333,5.849966,5.889342,6.592624,162,123,124,4.68493633333333,0.74990608220825
"ATR","Atr",3.40568,2.410125,3.593413,235,242,467,3.136406,16.379296,10.804999,14.522066,686,459,435,16.5334823333333,0.235914687188875
"ATRAID","Atraid",64.464256,95.356553,68.415527,319,437,682,76.0787786666667,189.453907,205.701821,173.47397,632,343,426,145.858127666667,0.524851977151835
"ATRIP","Atrip",9.466972,7.189625,8.228475,219,215,453,8.295024,6.574191,4.201528,5.166114,200,132,122,2.28217633333333,2.83196972252862
"ATRN","Atrn",24.415478,26.881628,23.191743,2995,3164,5475,24.8296163333333,15.617199,17.978739,16.229498,2248,2067,1714,0.157342666666667,22.3180368937117
"ATRNL1","Atrnl1",17.601603,19.908173,16.695936,1596,1784,2936,18.0685706666667,38.86752,28.060037,22.665553,2493,2170,1847,28.7716296666667,0.6404946884052
"ATRX","Atrx",57.897425,55.842709,65.024,3085,2863,5577,59.5880446666667,37.162002,29.799059,20.746988,1701,1207,1153,18.1760683333333,3.15956553833028
"ATXN1","Atxn1",12.01882,9.084089,12.74022,1157,1096,2251,11.281043,4.526669,4.286025,4.112367,786,577,453,89.49433,0.1357106351304
"ATXN10","Atxn10",79.60922,92.356458,80.909148,1935,2244,3854,84.2916086666667,350.19722,380.147272,454.926627,3604,3048,3212,67.8270203333333,1.2392169275031
"ATXN1L","Atxn1l",30.447677,20.120224,19.777248,604,674,1054,23.448383,6.678852,6.407935,5.877322,791,612,515,1.10014966666667,11.6412574722849
"ATXN2","Atxn2",200.452302,189.31418,185.885658,953,892,1824,191.884046666667,52.359289,57.021663,62.218336,1124,822,830,1.45424333333333,78.5920629983715
"ATXN2L","Atxn2l",27.312974,24.685065,34.43467,1101,947,2552,28.810903,122.473409,103.446595,113.881241,2546,1632,1646,8.04718866666667,3.29504601908379
"ATXN3","Atxn3",6.775064,6.785631,9.39124,403,368,724,7.650645,21.568456,20.970068,13.992151,441,316,275,1.029371,4.26272229178401
"ATXN7","Atxn7",5.442578,5.534724,6.760291,339,326,693,5.912531,12.539966,7.423448,5.782493,494,312,285,13.586409,0.473902178390857
"ATXN7L1","Atxn7l1",11.777362,14.762612,11.276506,226,243,420,12.6054933333333,2.994492,4.871202,3.017986,191,165,125,157.813966,0.0856693757860901
"ATXN7L3","Atxn7l3",53.551325,58.087781,52.409726,2447,2640,4646,54.682944,90.369977,87.912677,100.532886,1701,1516,1495,9.947706,5.0862659263959
"ATXN7L3B","Atxn7l3b",47.615143,49.591451,42.505682,2311,2380,3984,46.5707586666667,24.982873,30.181066,36.47742,3413,3180,3460,0,47.5707586666667
"AUH","Auh",35.0779,38.021001,30.482994,368,392,647,34.5272983333333,16.972372,23.424688,22.770269,292,281,241,19.8756536666667,1.70185321622105
"AUNIP","Aunip",0.130299,0.066625,0,2,1,0,0.0656413333333333,2.105922,1.580255,1.723203,47,45,40,293.516971666667,0.003618267997606
"AUP1","Aup1",54.821215,54.598061,55.034139,361,357,737,54.817805,41.659608,43.176183,46.960681,951,746,698,7.092725,6.89728181792907
"AURKA","Aurka",0.662038,1.189314,0.587211,16,20,27,0.812854333333333,6.13893,2.96912,4.973324,189,79,124,18.30786,0.0938920384409941
"AURKAIP1","Aurkaip1",33.143051,35.331743,31.739465,299,322,578,33.404753,39.545276,36.792655,51.290419,427,304,353,74.7653836666667,0.454095938474559
"AURKB","Aurkb",0.826013,0.187593,0.190986,8,1,5,0.401530666666667,20.56643,2.591304,9.036913,180,27,69,43.865246,0.0312386711680276
"AURKC","Aurkc",0.147577,0.352033,0.077918,1,2,1,0.192509333333333,1.962306,0.880636,0.505614,17,9,4,37.9218473333333,0.0306385594476151
"AUTS2","Auts2",77.023378,47.725378,66.050072,723,751,1371,63.5996093333333,66.826994,59.742749,48.642448,1457,986,1048,23.5059146666667,2.63608235856639
"AVEN","Aven",4.190156,5.963035,5.539631,60,69,123,5.23094066666667,23.125919,22.08792,28.658322,179,149,147,94.0955743333333,0.065522930066395
"AVIL","Avil",0,0.050981,0.09177,0,2,7,0.0475836666666667,57.930995,53.394478,43.549437,359,166,177,48.248683,0.0212713031669632
"AVL9","Avl9",9.415669,9.513256,8.791714,867,876,1583,9.240213,20.14696,19.787254,16.94812,1115,1008,812,31.0078096666667,0.319928577014262
"AVP","Avp",0.269222,3.289506,0.511035,1,12,4,1.35658766666667,0,0,0,0,0,0,44.3015803333333,0.0520199880297038
"AVPI1","Avpi1",9.20758,14.010352,11.994277,105,163,260,11.737403,3.75457,1.693476,2.080158,85,29,31,0.195081,10.6581922062187
"AVPR1A","Avpr1a",0.373365,0.114278,0.174506,13,4,12,0.220716333333333,0.568486,0.023728,0.014785,33,2,1,6.998181,0.152624244604284
"AVPR1B","Avpr1b",0,0,0.09451,0,0,2,0.0315033333333333,0,0,0,0,0,0,0.162628666666667,0.887216497328181
"AVPR2","Avpr2",0,0.053874,0.027675,0,2,2,0.027183,0.163883,0,0.055528,4,0,1,20.036068,0.0488296101723953
"AWAT1","Awat1",0,0,0,0,0,0,0,0.153228,0,0,1,0,0,3.75022233333333,0.210516462141737
"AWAT2","Awat2",0.048788,0.03939,0.080773,1,1,4,0.056317,0.026849,0,0,1,0,0,4.11676966666667,0.20644216347697
"AXDND1","Axdnd1",0.74562,3.255865,0.225448,7,2,7,1.40897766666667,0.029653,0.075572,0.368476,1,1,2,0.0739273333333333,2.24314773625279
"AXIN1","Axin1",43.217198,31.802041,31.856197,283,269,471,35.6251453333333,13.627644,6.758895,10.125667,459,280,280,2.67193033333333,9.97435735663467
"AXIN2","Axin2",8.387428,9.482071,8.371976,260,257,463,8.74715833333333,5.054945,3.000544,5.819945,299,110,169,6.234409,1.3473330486752
"AXL","Axl",27.995095,33.771352,34.042215,571,570,1086,31.9362206666667,8.260608,6.451291,7.352475,650,381,368,28.3794836666667,1.12106193016712
"AZGP1","Azgp1",0.070349,0,0,1,0,0,0.0234496666666667,2.812709,2.3283,3.845855,44,34,50,2.45694433333333,0.296056160580351
"AZI2","Azi2",47.14958,45.476778,42.661445,859,782,1423,45.0959343333333,176.447725,164.968302,144.602469,1134,811,822,0.810984333333333,25.4535246301597
"AZIN1","Azin1",88.09794,92.806771,83.841297,2086,1988,3661,88.2486693333333,103.245866,115.321139,144.87571,3709,3051,3214,11.6446366666667,7.05822331523431
"AZIN2","Azin2",11.954815,14.149683,8.911833,198,258,400,11.6721103333333,22.864027,16.402619,20.395053,260,160,157,3.207066,3.01210162458429
"B2M","B2m",70.940191,71.401281,70.782996,636,609,1174,71.0414893333333,497.999433,475.638578,666.740329,2406,1717,2142,68.0664473333333,1.04307506922488
"B3GALNT1","B3galnt1",17.190768,18.091917,15.396802,445,452,750,16.8931623333333,13.803834,25.259464,31.819854,573,884,895,10.6812063333333,1.53179062356545
"B3GALNT2","B3galnt2",7.028053,9.336064,9.774122,210,208,412,8.71274633333333,14.098254,7.306886,7.057642,553,273,321,16.410959,0.557852461391319
"B3GALT1","B3galt1",17.949598,18.685706,16.743103,741,695,1146,17.7928023333333,10.255121,10.079872,10.328377,959,722,678,0.169179333333333,16.0734985622394
"B3GALT2","B3galt2",4.186966,4.80796,3.931835,545,586,932,4.30892033333333,7.322332,6.701658,8.668135,434,308,357,2.276861,1.6201237505446
