"Hs_symbol","DRG","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","FoldChange"
"PDIA6",61.49002,61.49002,33.495034,36.654828,32.874105,34.3413223333333,1.76818567824386
"PDIK1L",2.35213,2.35213,3.930505,4.678366,5.329445,4.64610533333333,0.593706599876871
"PDILT",0.03136,0.03136,0,0,0,0,1.03136
"PDK1",2.2476,2.2476,9.203874,7.963796,7.516421,8.22803033333333,0.351927755186183
"PDK2",94.52444,94.52444,17.411888,18.920086,19.530018,18.620664,4.8685630618821
"PDK3",8.99038,8.99038,2.097785,5.041648,2.346349,3.16192733333333,2.40042153547131
"PDK4",46.8127,46.8127,0.215042,0.104281,0.052192,0.123838333333333,42.5441085090827
"PDLIM1",98.29831,98.29831,14.289226,15.671279,27.919415,19.2933066666667,4.89315574002068
"PDLIM2",114.94096,114.94096,8.454681,9.846386,9.048352,9.116473,11.4606108275088
"PDLIM3",1.57854,1.57854,1.321957,6.923734,3.204671,3.81678733333333,0.535323613346157
"PDLIM4",106.18057,106.18057,15.271607,15.352258,13.148693,14.5908526666667,6.87458038963787
"PDLIM5",15.11638,15.11638,4.194808,2.975849,3.740449,3.63703533333333,3.47557843351923
"PDLIM7",196.92069,196.92069,39.736061,47.812617,63.961474,50.503384,3.84286768418945
"PDP1",17.65669,17.65669,29.621674,40.099746,29.181196,32.9675386666667,0.549250570760617
"PDP2",2.89574,2.89574,11.756501,7.090421,6.925662,8.59086133333333,0.406192923096514
"PDPK1",16.87264,16.87264,45.322626,56.42438,48.82325,50.1900853333333,0.349142610011668
"PDPN",19.61157,19.61157,0.656515,0.800975,3.466364,1.64128466666667,7.80361551336004
"PDPR",1.01403,1.01403,7.32799,7.431872,9.158146,7.97266933333333,0.224462746277511
"PDRG1",86.72581,86.72581,14.734262,17.779008,19.724156,17.4124753333333,4.7644767154791
"PDS5A",9.69079,9.69079,9.683811,7.521447,10.144041,9.116433,1.05677465565185
"PDS5B",6.43962,6.43962,16.821483,12.620738,16.969022,15.4704143333333,0.451695983442473
"PDSS1",5.21651,5.21651,6.554615,6.802008,10.18214,7.84625433333333,0.702727930461567
"PDSS2",9.189,9.189,12.635795,19.6477,12.003999,14.762498,0.646407695023974
"PDX1",0.05227,0.05227,0,0,0,0,1.05227
"PDXDC1",24.66082,24.66082,32.695317,32.074363,25.984857,30.2515123333333,0.821106502824498
"PDXK",165.32891,165.32891,44.429492,63.747839,48.054579,52.0773033333333,3.13371063626631
"PDXP",84.07051,84.07051,38.284964,40.545419,53.251572,44.0273183333333,1.88930882737076
"PDYN",0,0,2.283351,1.039908,2.991316,2.10485833333333,0.322075886446778
"PDZD11",137.32283,137.32283,33.027409,37.406297,38.844819,36.426175,3.69588476514097
"PDZD2",31.52905,31.52905,4.89463,3.442228,4.080792,4.13921666666667,6.32957357314506
"PDZD3",0.04182,0.04182,0,0,0,0,1.04182
"PDZD4",88.1789,88.1789,78.151233,76.522395,87.567964,80.7471973333333,1.09091079460942
"PDZD7",64.77255,64.77255,9.614522,12.628339,10.970913,11.071258,5.44869060043286
"PDZD8",12.00111,12.00111,25.164015,27.259227,26.303086,26.2421093333333,0.477243147397984
"PDZD9",0.20908,0.20908,0.514809,0.521249,0.361642,0.4659,0.824803874752712
"PDZK1",0.28226,0.28226,0.954028,1.294231,1.924443,1.39090066666667,0.536308353532602
"PDZK1IP1",0.31362,0.31362,0,0,0.222966,0.074322,1.22274327436281
"PDZRN3",5.7183,5.7183,0.946969,2.350437,4.336477,2.54462766666667,1.8953471652829
"PDZRN4",7.4432,7.4432,1.545293,3.069783,6.342967,3.652681,1.81469565611741
"PEA15",278.41953,278.41953,76.274801,103.577472,105.657254,95.1698423333333,2.90547975561306
"PEAK1",3.89932,3.89932,6.977859,6.039167,11.91051,8.30917866666667,0.52628917925305
"PEAR1",6.73233,6.73233,0.102055,0.298552,0.168098,0.189568333333333,6.50011418707907
"PEBP1",820.38264,820.38264,303.402503,332.772564,379.130439,338.435168666667,2.419851317194
"PEBP4",13.07787,13.07787,0.213701,0.281711,0.434357,0.309923,10.7470973484701
"PECR",8.01816,8.01816,5.196164,7.799369,9.35228,7.449271,1.06732995071409
"PEF1",163.77127,163.77127,24.332936,25.918748,28.719386,26.32369,6.03034473015907
"PEG10",74.93377,74.93377,384.585055,362.050482,363.886095,370.173877333333,0.20457735481155
"PEG3",11.68749,11.68749,0,0,0,0,12.68749
"PELI1",15.16865,15.16865,5.489626,4.416847,9.844841,6.58377133333333,2.13200652938112
"PELI2",3.50207,3.50207,14.688628,9.690862,11.473868,11.9511193333333,0.347620146500593
"PELI3",40.47762,40.47762,5.136781,8.011221,5.08099,6.07633066666667,5.86145870703611
"PELO",18.7439,18.7439,9.453661,8.799566,10.539514,9.59758033333333,1.86305735639466
"PELP1",22.54913,22.54913,28.238353,28.337134,34.36241,30.3126323333333,0.752064845564937
"PEMT",410.37949,410.37949,35.195355,33.186065,44.164757,37.5153923333333,10.6809113208479
"PENK",9.55489,9.55489,12.339469,21.619105,6.431818,13.463464,0.729762247826662
"PEPD",84.85455,84.85455,41.059934,45.325195,43.107608,43.1642456666667,1.94398316339408
"PER1",47.05314,47.05314,22.913293,23.713387,21.806434,22.811038,2.01810353668748
"PER2",1.02449,1.02449,1.359423,1.586779,1.785967,1.57738966666667,0.78548076225442
"PER3",3.62751,3.62751,2.750191,2.076304,2.13947,2.32198833333333,1.3929940552671
"PERP",22.27733,22.27733,10.478881,11.772419,13.143869,11.7983896666667,1.81877022080564
"PES1",72.90571,72.90571,28.995788,26.340199,34.711496,30.0158276666667,2.38283855566518
"PET100",241.46488,241.46488,240.07776,308.541334,256.248601,268.289231666667,0.900388324105471
"PET117",16.33949,16.33949,2.857411,3.126322,2.026245,2.66999266666667,4.72466611649905
"PEX1",7.07731,7.07731,23.171419,13.810858,22.620462,19.8675796666667,0.387074597486861
"PEX10",53.01188,53.01188,3.389731,6.790043,5.103164,5.09431266666667,8.86266966501773
"PEX11A",2.93755,2.93755,2.601017,2.824436,2.782763,2.736072,1.05392776156348
"PEX11B",62.16952,62.16952,20.564623,21.424085,24.802309,22.2636723333333,2.7153718078073
"PEX11G",6.5128,6.5128,0.805624,1.517906,1.459941,1.261157,3.32254682005717
"PEX12",3.65888,3.65888,1.795669,2.730484,1.895814,2.14065566666667,1.48340999283907
"PEX13",5.57194,5.57194,6.012,8.497618,6.748229,7.085949,0.812760505909696
"PEX14",41.92026,41.92026,10.781957,9.096865,11.457253,10.4453583333333,3.7500145255391
"PEX16",69.98906,69.98906,34.983785,39.653564,27.746735,34.128028,2.02086664244289
"PEX19",29.9296,29.9296,43.659086,46.517169,24.617627,38.2646273333333,0.787721725649555
"PEX2",30.73456,30.73456,9.356334,10.080345,11.607141,10.34794,2.79650403509359
"PEX26",11.38433,11.38433,13.841096,14.33623,18.236919,15.471415,0.751868008911196
"PEX3",14.08144,14.08144,17.821461,21.305763,18.216738,19.114654,0.749773771897841
"PEX5",23.40635,23.40635,28.351484,35.40759,33.987842,32.5823053333333,0.726762196869629
"PEX5L",9.0322,9.0322,6.91667,8.639969,10.212536,8.589725,1.04614053062001
"PEX6",8.17497,8.17497,6.350105,6.06314,6.425357,6.279534,1.26037875501371
"PEX7",14.62505,14.62505,2.036934,3.188511,1.937878,2.38777433333333,4.61218737218132
"PF4",0.20908,0.20908,0,0,0,0,1.20908
"PF4V1",0.66905,0.66905,0,0,0,0,1.66905
"PFAS",4.01431,4.01431,21.364879,19.081114,21.593996,20.6799963333333,0.231287400740489
"PFDN1",194.9658,194.9658,82.961452,95.86256,83.791943,87.5386516666667,2.21333616800241
"PFDN2",154.19547,154.19547,64.488558,86.328796,68.789586,73.2023133333333,2.09151794638568
"PFDN4",150.74568,150.74568,62.749931,84.993062,68.540102,72.094365,2.07602432827756
"PFDN5",992.27662,992.27662,206.650381,217.778908,273.415602,232.614963666667,4.25176797072492
"PFDN6",144.25378,144.25378,46.366562,50.322568,48.063911,48.2510136666667,2.94925462820085
"PFKFB1",0.18817,0.18817,0.620351,0.420318,0.445354,0.495341,0.794581302860016
"PFKFB2",7.41184,7.41184,6.461258,5.668395,5.804325,5.97799266666667,1.20548134711902
"PFKFB3",36.65148,36.65148,105.274126,136.879401,68.258672,103.470733,0.360402180771528
"PFKFB4",8.76039,8.76039,15.3794,14.822855,14.237076,14.8131103333333,0.617234041517154
"PFKL",163.39493,163.39493,28.575871,50.145754,35.107189,37.942938,4.22143111030811
"PFKM",144.78694,144.78694,137.680783,141.827264,125.315874,134.941307,1.07242561674061
"PFKP",391.1338,391.1338,213.233392,268.995697,199.868492,227.365860333333,1.71712969455077
"PFN1",609.85094,609.85094,121.547279,133.316042,137.979143,130.947488,4.62950033576994
"PFN1P2",0.72132,0.72132,2.439374,2.084618,2.316485,2.280159,0.524767244514671
"PFN2",302.34857,302.34857,380.484613,412.620567,375.033273,389.379484333333,0.777060737497618
"PFN3",0.05227,0.05227,0,0,0,0,1.05227
"PFN4",0.60633,0.60633,1.350146,1.400999,0.873992,1.208379,0.727379675318412
"PGA3",0.01045,0.01045,0,0.390894,0.144246,0.17838,0.857490792443864
"PGA4",0,0,0.068502,0.188001,0.0965,0.117667666666667,0.894720344717854
"PGA5",0.12545,0.12545,0.112645,0.190985,0.443093,0.248907666666667,0.901147482746923
"PGAM1",426.15447,426.15447,141.217734,161.317146,158.301426,153.612102,2.76274925749344
"PGAM1P5",0,0,0,0,0,0,1
"PGAM2",1.42173,1.42173,0,0.182075,0.613896,0.265323666666667,1.91392136557418
"PGAM4",0.88858,0.88858,0,0.123513,0.096147,0.07322,1.75973239410373
"PGAM5",21.85917,21.85917,7.749207,11.238121,12.563095,10.5168076666667,1.98485297850044
"PGAP1",1.27538,1.27538,14.650956,13.12552,12.111473,13.295983,0.15916219262432
"PGAP2",10.08804,10.08804,9.615786,11.010917,13.729103,11.4519353333333,0.890467200734472
"PGAP3",12.9106,12.9106,7.718571,6.289369,8.936418,7.64811933333333,1.6085115692591
"PGBD1",3.87841,3.87841,8.294897,8.543257,9.32106,8.719738,0.501907561705881
"PGBD2",1.62036,1.62036,1.908102,3.499131,2.200937,2.53605666666667,0.741040160555496
"PGBD4",0.88858,0.88858,0.779046,0.791844,0.715919,0.762269666666667,1.07167480421555
"PGBD5",11.92793,11.92793,10.66973,11.986604,9.888961,10.8484316666667,1.09110896392898
"PGC",0.09409,0.09409,0.077109,0,0,0.025703,1.06667329626607
"PGD",109.73491,109.73491,209.888186,172.351722,210.836046,197.691984666667,0.557319462009367
"PGF",47.84764,47.84764,1.750893,2.576202,3.9527,2.75993166666667,12.9916297237671
"PGGT1B",3.82614,3.82614,2.430298,2.104909,2.75793,2.43104566666667,1.40660908331445
"PGK1",616.77144,616.77144,471.422083,555.397847,591.5714,539.463776666667,1.14303949065769
"PGK2",0,0,0,0,0,0,1
"PGLS",139.84223,139.84223,15.269485,19.28163,21.226681,18.5925986666667,7.18854259183179
"PGLYRP1",0.02091,0.02091,0,0.973599,0,0.324533,0.770769773195534
"PGLYRP2",0.01045,0.01045,0,0,0,0,1.01045
"PGLYRP3",0,0,0,0,0,0,1
"PGLYRP4",0.06272,0.06272,0,0,0,0,1.06272
"PGM1",32.96124,32.96124,10.310727,10.292142,10.222486,10.2751183333333,3.0120517582151
"PGM2",6.87869,6.87869,3.176821,2.167744,2.715076,2.686547,2.13714622382408
"PGM2L1",13.91418,13.91418,43.208623,42.994238,44.516472,43.573111,0.334600382728502
"PGM3",7.76727,7.76727,20.86291,58.7562,84.171642,54.5969173333333,0.157693455330185
"PGM5",5.56149,5.56149,0.541678,0.662011,0.641102,0.614930333333333,4.06301737267923
"PGM5P2",0.17772,0.17772,0.337625,0.736982,0.969319,0.681308666666667,0.700478159275136
"PGP",111.20891,111.20891,14.822627,13.221736,15.571729,14.5386973333333,7.22125591308684
"PGPEP1",5.88556,5.88556,12.282303,11.952722,13.702886,12.6459703333333,0.504585590603292
"PGPEP1L",0.43907,0.43907,0.058283,0.085501,0,0.047928,1.37325274255483
"PGR",0.64814,0.64814,0.282398,0.258936,0.096515,0.212616333333333,1.35916031698952
"PGRMC1",161.33551,161.33551,106.929451,101.293809,92.937468,100.386909333333,1.60114862034391
"PGRMC2",30.13868,30.13868,29.227088,28.83983,30.5686,29.5451726666667,1.01943047891103
"PGS1",27.9329,27.9329,20.606816,19.590739,19.616161,19.9379053333333,1.38184309936384
"PHACTR1",15.98406,15.98406,20.810906,19.464363,19.829139,20.0348026666667,0.80742663808842
"PHACTR2",5.25833,5.25833,1.314038,1.711565,1.728701,1.584768,2.42123471042662
"PHACTR3",6.31417,6.31417,14.124972,15.302703,20.018551,16.4820753333333,0.418381105248641
"PHACTR4",4.11885,4.11885,13.748433,10.989079,13.383196,12.7069026666667,0.373450525219556
"PHAX",20.93922,20.93922,42.120167,41.411103,51.164984,44.8987513333333,0.477991652554324
"PHB",340.14999,340.14999,75.337101,89.215695,88.871213,84.4746696666667,3.9912408123999
"PHB2",156.73578,156.73578,97.747782,100.5414,92.840318,97.0431666666667,1.60884011974317
"PHC1",2.19533,2.19533,50.973977,61.338456,55.552745,55.9550593333333,0.0561026542225005
"PHC2",147.19134,147.19134,44.771822,40.578228,51.760135,45.703395,3.17303142523151
"PHC3",1.53673,1.53673,3.509586,3.103565,3.256853,3.29000133333333,0.591312170532348
"PHEX",0.25089,0.25089,0.451066,0.097082,0.317542,0.288563333333333,0.970763304869247
"PHF1",75.80145,75.80145,35.974605,46.961896,42.511657,41.8160526666667,1.79375363249662
"PHF10",17.90758,17.90758,12.221127,11.717147,15.524052,13.1541086666667,1.33583685453312
"PHF11",48.78849,48.78849,6.023213,5.766354,6.009398,5.93298833333333,7.18138955472063
"PHF12",10.03577,10.03577,19.044126,17.034833,25.219097,20.4326853333333,0.514903747634299
"PHF13",3.88886,3.88886,8.301782,7.413117,7.487179,7.734026,0.559748734432437
"PHF14",20.71969,20.71969,35.534592,29.021645,41.474406,35.3435476666667,0.597621624592272
"PHF19",24.13813,24.13813,4.577791,4.675431,4.34532,4.53284733333333,4.54343459805084
"PHF2",7.21321,7.21321,8.848662,7.514573,10.313131,8.892122,0.8302778716235
"PHF20",10.99753,10.99753,21.82429,26.228106,28.172617,25.4083376666667,0.454308413934877
"PHF20L1",7.35957,7.35957,19.048383,18.655447,21.765483,19.8231043333333,0.401456471916059
"PHF21A",6.32463,6.32463,27.646264,29.555983,31.206762,29.4696696666667,0.240390856879326
"PHF21B",0.37634,0.37634,3.929309,2.952581,6.984523,4.62213766666667,0.244807239097015
"PHF23",32.43855,32.43855,31.863619,24.822025,31.020771,29.2354716666667,1.10593776636415
"PHF3",6.41871,6.41871,4.229418,4.396794,5.13446,4.58689066666667,1.32787814235611
"PHF5A",32.84625,32.84625,43.928736,48.056126,61.958442,51.3144346666667,0.646977267663487
"PHF6",4.01431,4.01431,7.18125,7.519348,7.988359,7.56298566666667,0.58557963252459
"PHF7",4.46383,4.46383,4.250347,5.429108,5.536521,5.071992,0.89984143589122
"PHF8",2.48804,2.48804,15.484964,13.990082,14.536887,14.6706443333333,0.222584338321081
"PHGDH",38.0314,38.0314,13.428846,23.295561,23.96082,20.228409,1.83863990937804
"PHGR1",0,0,0,0,0,0,1
"PHIP",0.49133,0.49133,3.022763,3.241801,4.309434,3.524666,0.329600019095332
"PHKA1",1.16039,1.16039,4.242003,4.02114,4.509212,4.25745166666667,0.410919612194881
"PHKA2",11.37388,11.37388,5.295046,11.81834,8.237092,8.45015933333333,1.30938321392676
"PHKB",38.27184,38.27184,27.768588,24.54025,31.736719,28.0151856666667,1.35349263145045
"PHKG1",0.31362,0.31362,0.299479,0.500331,0.589135,0.462981666666667,0.897905988796852
"PHKG2",50.50294,50.50294,19.355594,20.70012,24.491928,21.5158806666667,2.28740508810063
"PHLDA1",7.87181,7.87181,4.350973,4.3852,3.801862,4.179345,1.71292122845649
"PHLDA2",120.64881,120.64881,8.683423,10.14113,6.536117,8.45355666666667,12.8680468409244
"PHLDA3",275.71196,275.71196,12.740942,14.365675,16.865042,14.6572196666667,17.673122424737
"PHLDB1",33.07624,33.07624,41.033217,45.229178,33.082766,39.7817203333333,0.835576324918972
"PHLDB2",7.07731,7.07731,1.173911,3.048057,1.274266,1.832078,2.85207893285425
"PHLDB3",2.60303,2.60303,4.742357,3.387559,1.809477,3.313131,0.83536298804743
"PHLPP1",4.46383,4.46383,4.437454,2.608591,7.402332,4.81612566666667,0.939427776004611
"PHLPP2",2.62394,2.62394,4.608389,5.076495,4.435105,4.706663,0.635036622979139
"PHOSPHO1",2.98982,2.98982,0,0.271168,0,0.0903893333333333,3.65907834755048
"PHOSPHO2",4.62064,4.62064,3.359276,3.99461,4.10061,3.81816533333333,1.16655191574995
"PHOX2A",0.02091,0.02091,20.23824,16.532416,48.156126,28.3089273333333,0.0348327316243645
"PHOX2B",0.17772,0.17772,31.167033,30.345301,42.255628,34.5893206666667,0.0330919494370418
"PHPT1",177.38229,177.38229,60.287171,78.25282,80.350607,72.9635326666667,2.41176000616304
"PHRF1",9.50262,9.50262,4.977107,5.974214,6.982185,5.97783533333333,1.50514013276133
"PHTF1",16.87264,16.87264,25.836502,24.011275,23.116781,24.3215193333333,0.705828104732736
"PHTF2",5.1747,5.1747,19.060471,14.981996,21.894103,18.6455233333333,0.314305701875762
"PHYH",46.92769,46.92769,16.371666,17.719986,19.714655,17.9354356666667,2.5311110261049
"PHYHD1",21.21102,21.21102,0.672447,0.737043,0,0.46983,15.1112849785349
"PHYHIP",20.52107,20.52107,2.170491,2.451704,1.277962,1.966719,7.25416529169092
"PHYHIPL",47.27267,47.27267,83.488095,84.303972,86.726232,84.839433,0.562360075234887
"PI15",0.15681,0.15681,0.79512,1.017857,0.479783,0.764253333333333,0.65569381570296
"PI16",28.46605,28.46605,0,0,0,0,29.46605
"PI3",2.62394,2.62394,0,0,0,0,3.62394
"PI4K2A",31.52905,31.52905,12.116256,12.697398,12.628791,12.480815,2.41298838386255
"PI4K2B",5.00743,5.00743,1.099162,1.967809,2.570086,1.879019,2.08662395072766
"PI4KA",98.72692,98.72692,160.755021,158.909451,187.081598,168.915356666667,0.586921170378028
"PI4KAP1",2.58212,2.58212,16.418432,10.521262,14.327582,13.7557586666667,0.242760815009263
"PI4KAP2",5.27923,5.27923,36.851582,55.891943,32.509284,41.7509363333333,0.146879356069308
"PI4KB",61.6991,61.6991,42.501938,39.203848,40.326731,40.6775056666667,1.50438705476912
"PIANP",18.96343,18.96343,47.613788,61.723051,80.933203,63.4233473333333,0.309878806773375
"PIAS1",12.18928,12.18928,7.955551,10.142533,11.257545,9.78520966666667,1.22290436696502
"PIAS2",11.21707,11.21707,10.116298,10.28298,10.266139,10.2218056666667,1.08869021286741
"PIAS3",11.44705,11.44705,15.688095,12.425284,17.435697,15.1830253333333,0.769142341658573
"PIAS4",12.26246,12.26246,37.010703,49.909512,85.017957,57.312724,0.22743681121808
"PIBF1",14.91776,14.91776,11.114987,10.473401,12.331158,11.3065153333333,1.29344169075102
"PICALM",84.94864,84.94864,113.330312,125.895518,130.012001,123.079277,0.692691334750443
"PICK1",49.07075,49.07075,31.686328,33.071977,30.716477,31.8249273333333,1.52538799222729
"PID1",31.14226,31.14226,21.546823,22.961491,20.937667,21.815327,1.40880119754584
"PIEZO1",70.71038,70.71038,65.940276,28.542965,57.99198,50.8250736666667,1.38370049334099
"PIEZO2",22.06825,22.06825,51.869885,54.235111,85.057569,63.720855,0.356426842630555
"PIF1",2.48804,2.48804,1.05291,3.089901,1.604031,1.915614,1.19633120159253
"PIGA",1.85035,1.85035,4.719658,17.812339,4.4261,8.98603233333333,0.285433684255712
"PIGB",4.15021,4.15021,4.552144,9.922502,9.043946,7.83953066666667,0.582633874377644
"PIGC",28.13153,28.13153,22.495744,25.178801,24.900243,24.191596,1.1563987450418
"PIGF",46.17501,46.17501,7.994466,8.263925,9.641842,8.633411,4.89702038042392
"PIGG",28.24652,28.24652,35.67013,32.038104,31.143656,32.95063,0.861442630077851
"PIGH",41.60664,41.60664,18.237049,20.442469,21.955547,20.2116883333333,2.00863973345513
"PIGK",15.82725,15.82725,11.470092,11.39123,9.377209,10.746177,1.43257248720158
"PIGL",13.25558,13.25558,23.40005,24.342575,37.851309,28.5313113333333,0.482727632345573
"PIGM",1.74581,1.74581,3.27483,3.733694,3.017147,3.34189033333333,0.632399666781082
"PIGN",4.29657,4.29657,0.99315,1.688969,2.519489,1.73386933333333,1.93738959482092
"PIGO",13.23468,13.23468,3.883951,3.640289,2.337061,3.28710033333333,3.32035149476713
"PIGP",48.29716,48.29716,15.32843,16.283424,14.88283,15.498228,2.98802756271764
"PIGQ",54.84132,54.84132,45.724034,56.592839,71.538406,57.9517596666667,0.947237543302284
"PIGR",0.15681,0.15681,0.035783,0.068381,0.05073,0.0516313333333333,1.10001477070228
"PIGS",44.56511,44.56511,58.55588,63.086721,48.014303,56.5523013333333,0.791716559449021
"PIGT",93.63585,93.63585,50.699786,65.929555,50.459053,55.6961313333333,1.66917649889739
"PIGU",33.79756,33.79756,22.917632,23.761785,23.157755,23.2790573333333,1.433233569255
"PIGV",6.68006,6.68006,1.857881,2.206228,3.20359,2.42256633333333,2.24394774330646
"PIGW",4.45337,4.45337,5.468777,5.667272,7.251282,6.12911033333333,0.764943975477819
"PIGX",22.24596,22.24596,37.001737,30.064458,32.148084,33.0714263333333,0.682271407500707
"PIGY",0,0,442.804619,376.188472,484.548823,434.513971333333,0.00229613758874023
"PIGZ",27.19067,27.19067,8.510065,10.176965,8.886359,9.19112966666667,2.76619677327888
"PIH1D1",65.43115,65.43115,56.862479,49.43746,55.958165,54.0860346666667,1.20595265936247
"PIH1D2",2.58212,2.58212,2.929535,1.50614,1.744915,2.06019666666667,1.17055221941074
"PIH1D3",0.01045,0.01045,0.05146,0,0.086978,0.046146,0.965878567618669
"PIK3AP1",4.49519,4.49519,1.376668,1.098115,1.402003,1.292262,2.39727832158802
"PIK3C2A",4.73563,4.73563,4.663642,3.460578,4.220923,4.11504766666667,1.12132483874539
