"Hs_symbol","DRG","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"F11R",4.16066,4.16066,3.160585,3.200981,5.667772,4.00977933333333,1.0301172280509
"F12",20.29108,20.29108,3.968966,6.470919,4.763193,5.06769266666667,3.50892524879584
"F13A1",21.57691,21.57691,1.430833,0.324822,0.365253,0.706969333333333,13.22631259925
"F13B",0,0,0,0,0.298047,0.099349,0.90962924421635
"F2",0.01045,0.01045,0.030728,0.040477,0.046602,0.039269,0.97226993203877
"F2R",2.06988,2.06988,15.774785,16.636402,21.672331,18.0278393333333,0.161336237195472
"F2RL1",0.87813,0.87813,0.879082,0.104868,0.323743,0.435897666666667,1.30798318264556
"F2RL2",9.06356,9.06356,2.654193,1.706339,1.668559,2.009697,3.34371200821877
"F2RL3",0.56451,0.56451,0.229676,0.048284,0.157392,0.145117333333333,1.36624427424031
"F3",14.14417,14.14417,4.263299,0.415835,0.671276,1.78347,5.4407520109791
"F5",0.77359,0.77359,0.146687,0.075917,0.068372,0.096992,1.61677569207433
"F7",0.35543,0.35543,1.290027,1.211688,1.234357,1.24535733333333,0.603658927636165
"F8",12.54472,12.54472,1.437321,1.633532,2.368803,1.81321866666667,4.81467017139087
"F8A1",9.50262,9.50262,7.710288,8.459924,13.7008,9.957004,0.958530269770824
"F8A2",0.14636,0.14636,0,0,0,0,1.14636
"F8A3",0.01045,0.01045,3.319941,5.728658,2.265309,3.77130266666667,0.211776546279325
"F9",0,0,0,0,0,0,1
"FA2H",7.41184,7.41184,0.02712,0,0,0.00904,8.33647823673987
"FAAH",30.29549,30.29549,12.631764,17.879111,19.329941,16.6136053333333,1.77677933664007
"FAAH2",0.61678,0.61678,7.772497,4.305896,1.832406,4.636933,0.286819091161807
"FABP1",1.91307,1.91307,0.027421,0,0,0.00914033333333333,2.88668473925496
"FABP12",0.05227,0.05227,0,0,0,0,1.05227
"FABP2",0.01045,0.01045,0.026949,0.03474,0.048594,0.036761,0.974621923471273
"FABP3",1121.67537,1121.67537,239.474723,55.07825,54.365364,116.306112333333,9.57047631763502
"FABP4",84.21686,84.21686,0,0,0,0,85.21686
"FABP5",211.43074,211.43074,47.321909,53.223405,67.910139,56.1518176666667,3.71695509736864
"FABP5P3",0.36589,0.36589,0,0.849758,0.473534,0.441097333333333,0.947812454028088
"FABP6",29.7937,29.7937,9.594515,16.646831,19.319874,15.1870733333333,1.90236365560832
"FABP7",646.06335,646.06335,142.895775,25.236448,66.407451,78.1798913333333,8.17206665864162
"FABP9",0,0,0,0,0,0,1
"FADD",7.66273,7.66273,7.921143,7.62006,9.580786,8.37399633333333,0.924123467938203
"FADS1",73.53295,73.53295,69.22512,42.486457,49.470749,53.727442,1.36189354510668
"FADS2",518.15951,518.15951,163.292569,133.495171,166.861093,154.549611,3.33758153853564
"FADS3",284.31554,284.31554,40.27531,46.704275,45.729112,44.2362323333333,6.307234826667
"FADS6",14.23825,14.23825,1.00561,1.186847,0.859493,1.01731666666667,7.55372235395203
"FAF1",41.95162,41.95162,30.872437,31.929324,34.69554,32.4991003333333,1.28217234411101
"FAF2",13.89327,13.89327,20.242339,18.357883,24.002131,20.867451,0.681070235392319
"FAH",39.92356,39.92356,30.828355,17.111115,52.667928,33.5357993333333,1.1849605565811
"FAHD1",32.84625,32.84625,13.776726,15.202823,22.510244,17.1632643333333,1.8634453245216
"FAHD2A",24.57719,24.57719,22.195352,16.445348,14.403147,17.6812823333333,1.36913459920052
"FAHD2B",34.50842,34.50842,31.356968,22.457397,30.349565,28.0546433333333,1.22212548240998
"FAHD2CP",6.23054,6.23054,9.619011,5.898601,4.833889,6.78383366666667,0.928917588638092
"FAIM",15.52409,15.52409,7.929813,17.922124,14.689069,13.5136686666667,1.13851916972245
"FAIM2",433.33632,433.33632,108.399561,187.137917,165.770433,153.769303666667,2.80634667023798
"FAM102A",47.94172,47.94172,19.563775,14.773939,15.597621,16.6451116666667,2.77367017701881
"FAM102B",39.16042,39.16042,14.813785,14.473658,15.570987,14.95281,2.51745115750767
"FAM104A",13.00469,13.00469,10.588153,9.16618,9.967155,9.90716266666667,1.28399020240155
"FAM104B",23.06137,23.06137,7.318073,9.1307,9.633946,8.69423966666667,2.48202755732708
"FAM106A",0.02091,0.02091,5.984851,1.733947,1.533688,3.084162,0.249968047300768
"FAM107A",66.5079,66.5079,2.724918,0.023999,0.066358,0.938425,34.826160413738
"FAM107B",22.16233,22.16233,12.931848,15.673357,16.806776,15.137327,1.43532630899777
"FAM110A",5.95874,5.95874,2.967477,2.216532,1.939955,2.37465466666667,2.0620598808925
"FAM110B",24.61901,24.61901,15.078741,17.173914,14.227585,15.4934133333333,1.55328733247858
"FAM110C",0.03136,0.03136,0.657459,0.299836,0.08864,0.348645,0.764737940673788
"FAM110D",8.51995,8.51995,0.26756,0.224444,0.464328,0.318777333333333,7.21876981001594
"FAM111A",7.20276,7.20276,16.054826,4.800763,5.325246,8.726945,0.843302804734683
"FAM111B",0.48088,0.48088,2.858916,0.821425,1.882567,1.85430266666667,0.518823745391169
"FAM114A1",16.66356,16.66356,12.379122,5.273228,5.175949,7.609433,2.05165194966962
"FAM114A2",10.04623,10.04623,13.02766,15.682513,11.403778,13.371317,0.768630321076349
"FAM117A",6.49189,6.49189,4.297914,2.584072,2.533434,3.13847333333333,1.81030283308982
"FAM117B",1.77717,1.77717,4.731677,4.488938,5.511395,4.91067,0.469857055122346
"FAM118A",12.60744,12.60744,18.018984,11.587935,10.672949,13.4266226666667,0.943217294470492
"FAM118B",12.28337,12.28337,15.523293,10.062626,17.955138,14.5136856666667,0.856235602900037
"FAM120A",22.11006,22.11006,20.43035,17.565509,16.848935,18.281598,1.19855522348303
"FAM120AOS",30.87046,30.87046,20.674463,20.324974,20.900061,20.633166,1.47322218116387
"FAM120B",31.52905,31.52905,13.091045,14.714404,16.384467,14.729972,2.06796617311207
"FAM120C",3.32435,3.32435,2.498499,2.811928,3.45366,2.92136233333333,1.10276726107177
"FAM122A",7.32821,7.32821,2.417616,2.982793,3.993853,3.13142066666667,2.01582232165174
"FAM122B",12.65971,12.65971,11.068204,6.353858,7.960946,8.46100266666667,1.44379094703423
"FAM122C",2.49849,2.49849,5.131254,1.079016,1.211461,2.47391033333333,1.00707550405974
"FAM124A",1.82944,1.82944,1.641193,1.869419,2.48243,1.99768066666667,0.943876387989737
"FAM124B",0.39725,0.39725,0.190934,0.333275,0.082831,0.202346666666667,1.1621024441093
"FAM126A",4.32793,4.32793,22.879464,7.840878,6.520676,12.4136726666667,0.397201432627773
"FAM126B",1.50537,1.50537,5.33403,4.40409,3.512488,4.41686933333333,0.462512541069233
"FAM131A",43.15382,43.15382,16.069523,16.318567,16.227254,16.2051146666667,2.56631942625433
"FAM131B",47.48175,47.48175,39.072386,53.708798,49.347534,47.3762393333333,1.00218104317575
"FAM131C",3.48116,3.48116,7.108422,6.601319,7.449231,7.05299066666667,0.556459107614347
"FAM133A",1.8608,1.8608,0.710336,0.650662,0.633486,0.664828,1.71837571208557
"FAM133B",8.55132,8.55132,62.593013,49.828502,75.124384,62.5152996666667,0.150378256107207
"FAM135A",3.49161,3.49161,7.799187,10.963969,9.849,9.53738533333333,0.426254697718182
"FAM135B",2.4044,2.4044,0.047907,0.459646,0.51713,0.341561,2.53764085270815
"FAM136A",25.55986,25.55986,15.528694,15.606766,17.271454,16.135638,1.54997788818835
"FAM138A",0,0,0,0,0.124766,0.0415886666666667,0.960071890183137
"FAM138C",0,0,0.754295,1.253465,0.007141,0.671633666666667,0.598217193121061
"FAM138D",0,0,0.084703,0,0,0.0282343333333333,0.972540954510045
"FAM13A",12.67016,12.67016,31.61227,18.345238,29.402106,26.4532046666667,0.497944053016081
"FAM13B",22.65367,22.65367,14.403438,29.046049,25.110081,22.8531893333333,0.99163552804008
"FAM13C",14.06054,14.06054,25.366521,24.987931,26.232236,25.528896,0.56770323197769
"FAM149A",28.28834,28.28834,3.681322,7.392128,8.620331,6.56459366666667,3.87176645443084
"FAM149B1",16.24541,16.24541,19.187789,17.356833,20.372006,18.9722093333333,0.863470320793086
"FAM151A",0.78404,0.78404,0.19895,0,0.062269,0.087073,1.64114093533737
"FAM151B",1.03494,1.03494,2.393648,1.301095,1.77221,1.82231766666667,0.721017348271568
"FAM153A",1.40083,1.40083,0.0189,0.016092,0.073773,0.036255,2.31683321190248
"FAM153B",0.7945,0.7945,0.414414,0.039162,0,0.151192,1.55881903279383
"FAM155A",3.21981,3.21981,3.564522,4.199684,4.755789,4.17333166666667,0.815685185465588
"FAM155B",0.50179,0.50179,1.757498,2.474832,2.579764,2.270698,0.459164985578002
"FAM156A",0.41816,0.41816,56.709833,39.411502,42.627312,46.249549,0.0300142547392357
"FAM156B",0.21953,0.21953,9.261766,10.217831,15.97386,11.817819,0.0951433313264917
"FAM157A",0.01045,0.01045,10.79291,8.015579,11.813336,10.207275,0.0901601861290992
"FAM160A1",0.16726,0.16726,1.832781,2.712858,1.354757,1.96679866666667,0.393440921055647
"FAM160A2",16.72629,16.72629,17.461562,13.450464,16.937643,15.9498896666667,1.04580562756466
"FAM160B1",9.79533,9.79533,15.189485,21.572538,19.879187,18.8804033333333,0.543013631011175
"FAM160B2",33.55712,33.55712,53.205662,49.091026,50.884959,51.060549,0.663787083766635
"FAM161A",1.3381,1.3381,4.512748,3.199002,5.02011,4.24395333333333,0.445865905239431
"FAM161B",28.07926,28.07926,4.291128,5.540738,5.699122,5.176996,4.70767020085491
"FAM162A",88.16845,88.16845,92.190261,29.60527,32.419371,51.4049673333333,1.70152667843154
"FAM162B",16.05724,16.05724,198.794798,216.161333,170.9743,195.310143666667,0.0868892441389228
"FAM163A",0.88858,0.88858,0.056443,0.12419,0.085843,0.0888253333333333,1.73451144291279
"FAM163B",1.49491,1.49491,2.30835,1.9161,1.504482,1.909644,0.857462287482592
"FAM166A",6.40826,6.40826,0.058359,0.153889,0.164239,0.125495666666667,6.58221992265926
"FAM166B",1.00358,1.00358,0.590879,0.300273,0.937285,0.609479,1.24486246791664
"FAM167A",0.64814,0.64814,0.870962,1.289126,2.91557,1.691886,0.612262183465422
"FAM167B",8.19588,8.19588,0.216596,0.095777,0.220934,0.177769,7.80788083231941
"FAM168A",19.24569,19.24569,29.212562,28.107815,26.720923,28.0137666666667,0.697795988800719
"FAM168B",44.6801,44.6801,44.847112,47.963822,52.52705,48.4459946666667,0.923838226087797
"FAM169A",3.7216,3.7216,6.357045,8.463238,7.629789,7.48335733333333,0.55657209928522
"FAM169B",0.03136,0.03136,0.18221,0.481027,0.805825,0.489687333333333,0.692333201016231
"FAM170A",0.03136,0.03136,0,0,0.077935,0.0259783333333333,1.0052453999191
"FAM170B",0.06272,0.06272,0,0,0,0,1.06272
"FAM171A1",31.39315,31.39315,19.297775,21.263528,25.237087,21.9327966666667,1.41252506054284
"FAM171A2",13.00469,13.00469,26.477552,24.159378,23.03577,24.5575666666667,0.547966486115658
"FAM171B",17.63578,17.63578,19.551918,23.134001,21.26534,21.3170863333333,0.835045387271956
"FAM172A",9.50262,9.50262,37.181413,21.725823,32.980561,30.6292656666667,0.332053867790818
"FAM174A",50.09523,50.09523,10.194582,10.074881,12.289213,10.852892,4.3107817062705
"FAM174B",7.51638,7.51638,22.363114,18.46468,15.053795,18.6271963333333,0.433907108043569
"FAM177A1",112.94426,112.94426,51.529438,63.770106,69.223791,61.5077783333333,1.8228812963464
"FAM177B",1.23356,1.23356,0,0,0.248092,0.0826973333333333,2.06295880781702
"FAM178B",4.652,4.652,0.887223,0.928405,1.064331,0.959986333333333,2.88369357677494
"FAM180A",0.05227,0.05227,0,0.079282,0,0.0264273333333333,1.02517729782462
"FAM180B",0.50179,0.50179,0.3475,0.234931,0,0.194143666666667,1.25762924673218
"FAM181A",0.01045,0.01045,0.778023,0,0.252591,0.343538,0.75208144466327
"FAM181B",8.62449,8.62449,2.625608,2.798196,3.735191,3.05299833333333,2.37465925432159
"FAM182A",0.96176,0.96176,2.229689,0.798588,1.106081,1.37811933333333,0.824920756709994
"FAM183A",0.05227,0.05227,3.997895,0.570969,1.530573,2.03314566666667,0.346923661321025
"FAM184A",10.33894,10.33894,34.864315,46.598645,46.94607,42.80301,0.258862119292715
"FAM184B",2.33123,2.33123,0.52735,0.190792,0.259711,0.325951,2.51233265784331
"FAM185A",4.95516,4.95516,4.06209,6.779438,5.248464,5.36333066666667,0.935855813873573
"FAM186A",0.04182,0.04182,0.43918,0.436357,0.320185,0.398574,0.744915892902342
"FAM186B",0.15681,0.15681,0.343285,0.417408,0.310085,0.356926,0.852522539917431
"FAM187B",0.01045,0.01045,0,0,0,0,1.01045
"FAM189A1",6.53371,6.53371,8.125868,9.979435,9.902813,9.33603866666667,0.728877884744755
"FAM189A2",15.53454,15.53454,1.743022,3.064052,3.522235,2.77643633333333,4.37834469869257
"FAM189B",202.2731,202.2731,24.540238,27.073217,24.3747,25.329385,7.72038921531969
"FAM193A",9.10537,9.10537,8.755603,7.748756,10.182898,8.89575233333333,1.02118259022718
"FAM193B",49.0812,49.0812,79.735639,70.373225,84.796588,78.3018173333333,0.631526510792195
"FAM199X",8.2586,8.2586,11.676714,11.239572,9.740782,10.8856893333333,0.778970385338469
"FAM200A",3.35571,3.35571,3.099847,5.310912,5.721023,4.710594,0.762742019481686
"FAM200B",37.67596,37.67596,23.823202,33.208335,34.90152,30.6443523333333,1.22220734975384
"FAM204A",30.63002,30.63002,29.021871,23.235957,32.245831,28.1678863333333,1.08441248153977
"FAM205A",0,0,0.074419,0.065404,0.037456,0.059093,0.944204144489672
"FAM207A",45.50596,45.50596,12.583701,11.460036,14.305616,12.7831176666667,3.37412486236484
"FAM209A",0.18817,0.18817,0,0,0.608119,0.202706333333333,0.987913646972287
"FAM209B",1.26493,1.26493,0.453213,0.298225,0,0.250479333333333,1.81124944621236
"FAM20A",24.25312,24.25312,1.776898,2.069944,1.922125,1.922989,8.6394851297764
"FAM20B",20.25972,20.25972,13.87295,13.903859,16.128702,14.6351703333333,1.35973702535721
"FAM20C",86.19266,86.19266,28.52909,40.348025,35.016954,34.6313563333333,2.44707664744243
"FAM210A",5.7183,5.7183,9.374675,7.62735,9.937022,8.97968233333333,0.673197780811126
"FAM210B",31.47678,31.47678,24.58482,14.888949,18.788116,19.4206283333333,1.59039082783692
"FAM214A",13.59011,13.59011,20.559233,24.904381,34.629736,26.6977833333333,0.526760926115026
"FAM214B",35.2402,35.2402,15.014326,13.064102,13.101579,13.726669,2.46085520086043
"FAM215A",0.47043,0.47043,0,0.596889,0.274924,0.290604333333333,1.13933446682471
"FAM216A",21.54555,21.54555,14.962446,17.626239,22.009778,18.1994876666667,1.17427873031959
"FAM216B",0.01045,0.01045,0.033913,0,0,0.0113043333333333,0.999155216382276
"FAM217A",0.01045,0.01045,9.782072,0,0,3.26069066666667,0.237156385913019
"FAM217B",10.00441,10.00441,9.242935,5.846802,8.519031,7.86958933333333,1.24068991093462
"FAM218A",1.27538,1.27538,0.906423,1.067313,1.047546,1.007094,1.13366887649507
"FAM219A",59.67103,59.67103,39.441761,36.094279,44.850922,40.1289873333333,1.47514037990497
"FAM219B",79.03171,79.03171,251.205174,159.672026,263.060226,224.645808666667,0.354678469203149
"FAM220A",18.71254,18.71254,13.270956,4.214096,5.164636,7.549896,2.3055882785007
"FAM221A",8.81266,8.81266,5.545933,7.339733,7.251017,6.71222766666667,1.27235092428763
"FAM221B",0.03136,0.03136,0.256909,0.302853,0.191664,0.250475333333333,0.824774365801165
"FAM222A",3.77387,3.77387,2.273221,3.708241,5.125363,3.702275,1.01522560888081
"FAM222B",5.90647,5.90647,9.869833,13.953048,15.890643,13.2378413333333,0.485078449626399
"FAM225A",0.16726,0.16726,5.2e-05,0,0,1.73333333333333e-05,1.16723976784402
"FAM225B",0.06272,0.06272,0.027482,0,0,0.00916066666666667,1.05307314791632
"FAM227A",0.25089,0.25089,2.260157,1.5857,2.719417,2.18842466666667,0.392322269074571
"FAM227B",4.73563,4.73563,12.233037,5.751739,5.256954,7.74724333333333,0.655707150405099
"FAM228A",0.7945,0.7945,0.600651,0.465812,0.846233,0.637565333333333,1.09583414076507
"FAM228B",34.1739,34.1739,12.814342,12.948879,15.377963,13.713728,2.39054983210237
"FAM24A",0,0,0,0,0,0,1
"FAM24B",4.28611,4.28611,0.424515,0.33536,0.190206,0.316693666666667,4.01468476216057
"FAM25A",0,0,0,0,0,0,1
"FAM25C",0,0,0,0,0,0,1
"FAM25E",0,0,0,0,0,0,1
"FAM25G",0,0,0,0.53011,0,0.176703333333333,0.84983187492741
"FAM27C",0,0,7.767204,6.412622,8.924054,7.70129333333333,0.114925444033607
"FAM27E3",0.45997,0.45997,2.175355,2.489557,2.238064,2.300992,0.442282198805692
"FAM32A",131.86588,131.86588,48.530887,50.920897,62.099828,53.8505373333333,2.42232595083906
"FAM3A",82.08426,82.08426,16.328086,16.754554,19.764382,17.615674,4.46313466812966
"FAM3B",12.42972,12.42972,0.082715,0.028095,0.149513,0.0867743333333333,12.3574136672962
"FAM3C",35.01021,35.01021,67.45574,71.602219,75.117364,71.3917743333333,0.497435106842226
"FAM3D",0.08363,0.08363,0.246601,0,0,0.0822003333333333,1.0013210739478
"FAM41C",0.19862,0.19862,8.084143,5.618519,6.039737,6.58079966666667,0.158112607205599
"FAM43A",8.35269,8.35269,1.79016,0.705422,1.761802,1.419128,3.86614102271562
"FAM43B",9.42945,9.42945,1.54214,1.662822,1.757847,1.65426966666667,3.92931062392681
"FAM47A",0,0,0,0,0,0,1
"FAM47B",0,0,0,0,0,0,1
"FAM47C",0,0,0,0,0,0,1
"FAM47E",50.83746,50.83746,4.51576,6.580554,5.208583,5.43496566666667,8.05559231939958
"FAM49A",16.31859,16.31859,10.226831,10.438377,11.889427,10.851545,1.46129386506148
"FAM49B",50.83746,50.83746,42.063332,38.677288,40.63111,40.4572433333333,1.25038366837866
"FAM50A",233.71852,233.71852,70.884749,95.98556,76.571079,81.1471293333333,2.85729424637066
"FAM50B",23.05092,23.05092,0.980508,0.334648,0.546433,0.620529666666667,14.841394449428
"FAM53A",1.55764,1.55764,0.447869,0.839401,1.216459,0.834576333333333,1.3941311427216
"FAM53B",9.50262,9.50262,4.808548,4.258353,4.864101,4.64366733333333,1.860956604931
"FAM53C",9.54444,9.54444,18.726763,20.587629,23.411888,20.90876,0.481288763033599
"FAM66C",3.13618,3.13618,5.773389,3.403857,5.331785,4.83634366666667,0.708693702124349
"FAM66E",0.06272,0.06272,0.047276,0.059435,0.186066,0.0975923333333333,0.968228337357799
"FAM71A",0.02091,0.02091,0,0,0,0,1.02091
"FAM71B",0,0,0,0,0,0,1
"FAM71C",0.01045,0.01045,0,0,0,0,1.01045
"FAM71D",0.04182,0.04182,0.535699,0,0.166154,0.233951,0.844296086311369
"FAM71E1",12.99424,12.99424,3.303405,2.511349,2.882281,2.89901166666667,3.58917623141249
"FAM71E2",0,0,0,0,0,0,1
"FAM71F1",0.20908,0.20908,0.075015,0.14628,0.16935,0.130215,1.0697787589087
"FAM71F2",0.59587,0.59587,1.997828,1.889119,1.748412,1.878453,0.554419335663983
"FAM72A",2.11169,2.11169,6.361726,5.613888,6.623983,6.19986566666667,0.432187230159896
"FAM72B",2.09079,2.09079,3.020434,4.363594,4.010061,3.79802966666667,0.644179009869954
"FAM72C",0.04182,0.04182,0.183504,0.163769,1.342763,0.563345333333333,0.666404266406484
"FAM72D",0.10454,0.10454,1.666911,0.872616,0.67844,1.07265566666667,0.532910515607432
"FAM74A1",0.04182,0.04182,0,0,0,0,1.04182
"FAM74A4",0,0,0.084804,0,0,0.028268,0.972509112410383
"FAM76A",3.67978,3.67978,2.883276,2.849656,3.402021,3.04498433333333,1.15693402355988
"FAM76B",3.50207,3.50207,19.687735,13.916443,18.163754,17.2559773333333,0.246607996810981
"FAM78A",5.46741,5.46741,1.567555,0.958849,1.413339,1.31324766666667,2.79581390838249
"FAM78B",6.35599,6.35599,2.377699,14.727699,15.030058,10.7118186666667,0.628082641079142
"FAM81A",5.4465,5.4465,4.391703,6.002912,5.655159,5.34992466666667,1.01520889434174
"FAM81B",0.03136,0.03136,1.03156,0,0.949545,0.660368333333333,0.621163376399413
"FAM83A",0,0,0.028882,0.026896,0.04462,0.033466,0.967617705855829
"FAM83B",0,0,0.034945,0.078045,0.017238,0.0434093333333333,0.958396640755881
"FAM83C",0,0,0,0.02294,0.026379,0.0164396666666667,0.98382622480626
"FAM83D",1.02449,1.02449,2.520266,1.303643,2.058364,1.96075766666667,0.683774299664061
"FAM83E",0.10454,0.10454,0.065393,0.042288,0.247987,0.118556,0.987469558967097
"FAM83F",3.46025,3.46025,0.23726,0.071162,0.090119,0.132847,3.93720422969739
"FAM83G",2.82256,2.82256,1.686048,0.597377,2.104848,1.46275766666667,1.55214621874422
"FAM83H",4.23384,4.23384,1.521589,1.639322,2.390544,1.850485,1.83612262474632
"FAM86B1",4.50564,4.50564,9.657122,8.474378,10.045068,9.39218933333333,0.529786344667572
"FAM86B2",0.2718,0.2718,0.117077,0.476229,0.397186,0.330164,0.956122703666616
"FAM86C1",2.86438,2.86438,2.795927,1.803475,1.845297,2.148233,1.2274758570919
"FAM86C2P",2.31032,2.31032,1.713894,1.274366,1.521016,1.503092,1.32249234147207
"FAM86DP",9.42945,9.42945,4.661602,9.235614,7.313487,7.07023433333333,1.29233546006491
"FAM86EP",2.50894,2.50894,3.244234,2.060075,2.416672,2.57366033333333,0.981889623720068
"FAM86JP",1.32765,1.32765,0.901926,0.936869,0.465255,0.768016666666667,1.31653170690322
"FAM87A",0.21953,0.21953,0.18739,0.265055,0.204598,0.219014333333333,1.00042301936291
"FAM87B",0.22999,0.22999,0.101654,0,0.0685,0.056718,1.16397184490091
"FAM89A",34.91613,34.91613,5.661097,3.68333,5.569221,4.971216,6.01487703677107
"FAM89B",95.54892,95.54892,15.582025,16.889522,24.473324,18.9816236666667,4.83188561703636
"FAM8A1",17.8135,17.8135,14.213223,16.199354,17.884526,16.0990343333333,1.10026681233831
"FAM90A1",0.5227,0.5227,1.676103,1.463007,1.362262,1.50045733333333,0.608968599344227
